
[00:00:00.000 --> 00:00:04.000]  很高興回到太古聖堂和大家見面
[00:06:12.000 --> 00:06:13.000]  一年之後
[00:06:13.000 --> 00:06:15.000]  教會有個弟兄問我
[00:06:15.000 --> 00:06:18.000]  孫牧師你適應了澳洲的生活了嗎
[00:06:18.000 --> 00:06:20.000]  我說我第一天就適應了
[00:06:20.000 --> 00:06:21.000]  他很驚奇
[00:06:21.000 --> 00:06:23.000]  第一天就適應
[00:06:23.000 --> 00:06:24.000]  為甚麼我第一天就適應呢
[00:06:24.000 --> 00:06:26.000]  我不怕告訴大家
[00:06:26.000 --> 00:06:28.000]  因為我是帶著一個使命去澳洲的
[00:06:28.000 --> 00:06:30.000]  我有一個使命的
[00:06:30.000 --> 00:06:31.000]  你有使命
[00:06:31.000 --> 00:06:32.000]  其他你就不計較了
[00:06:32.000 --> 00:06:33.000]  天氣怎樣
[00:06:33.000 --> 00:06:34.000]  食物怎樣
[00:06:34.000 --> 00:06:36.000]  你就不計較了
[00:06:36.000 --> 00:06:38.000]  有使命是不同的
[00:06:38.000 --> 00:06:40.000]  有一位弟兄告訴我
[00:06:40.000 --> 00:06:41.000]  我來了澳洲七年了
[00:06:41.000 --> 00:06:43.000]  我都還未適應
[00:06:43.000 --> 00:06:45.000]  我大膽告訴他
[00:06:45.000 --> 00:06:47.000]  你一定是沒有使命的
[00:06:47.000 --> 00:06:50.000]  他就承認了
[00:06:50.000 --> 00:06:53.000]  感謝神經過了若干年之後
[00:06:53.000 --> 00:06:54.000]  我再遇到他
[00:06:54.000 --> 00:06:56.000]  他說孫牧師我現在適應了
[00:06:56.000 --> 00:06:57.000]  為甚麼呢
[00:06:57.000 --> 00:06:58.000]  他有了使命
[00:06:58.000 --> 00:06:59.000]  他出去教書
[00:06:59.000 --> 00:07:01.000]  他在香港教書
[00:07:01.000 --> 00:07:02.000]  你去澳洲教書
[00:07:02.000 --> 00:07:03.000]  你要講英文
[00:07:03.000 --> 00:07:04.000]  他教授的
[00:07:04.000 --> 00:07:06.000]  他的英文是不行的
[00:07:06.000 --> 00:07:07.000]  他不適應
[00:07:07.000 --> 00:07:09.000]  不敢出去找工作
[00:07:09.000 --> 00:07:10.000]  感謝主
[00:07:10.000 --> 00:07:13.000]  他終於找到一份教書
[00:07:13.000 --> 00:07:15.000]  在中學裏面教授的
[00:07:15.000 --> 00:07:16.000]  他現在適應了
[00:07:16.000 --> 00:07:17.000]  你有了使命
[00:07:17.000 --> 00:07:19.000]  你的語言也很快適應
[00:07:19.000 --> 00:07:20.000]  很奇怪的
[00:07:20.000 --> 00:07:21.000]  有一種忘我的精神
[00:07:21.000 --> 00:07:23.000]  不理那麼多就說吧
[00:07:23.000 --> 00:07:25.000]  適應了
[00:07:25.000 --> 00:07:28.000]  有一種使命
[00:07:28.000 --> 00:07:30.000]  我們知道
[00:07:30.000 --> 00:07:32.000]  中國以前有一個很偉大的宣教士
[00:07:32.000 --> 00:07:34.000]  叫大德生
[00:07:34.000 --> 00:07:37.000]  他第五代的孫子叫大繼宗
[00:07:37.000 --> 00:07:39.000]  他在香港住的
[00:07:39.000 --> 00:07:41.000]  他的普通話說得很好
[00:07:41.000 --> 00:07:43.000]  聽說他連廣東話也會說
[00:07:43.000 --> 00:07:46.000]  他有一次有一個講座
[00:07:46.000 --> 00:07:49.000]  他說華人教會今天經常去宣教
[00:07:49.000 --> 00:07:51.000]  但我很傷心
[00:07:51.000 --> 00:07:52.000]  去到哪裏也好
[00:07:52.000 --> 00:07:54.000]  都是向華人宣教
[00:07:54.000 --> 00:07:56.000]  固然這是理所當然的
[00:07:56.000 --> 00:08:00.000]  我們何時才向其他民族宣教呢
[00:08:00.000 --> 00:08:04.000]  我覺得他講中了我們
[00:08:04.000 --> 00:08:06.000]  因為很多年前
[00:08:06.000 --> 00:08:08.000]  有一樣東西叫IQ
[00:08:08.000 --> 00:08:10.000]  即是智商
[00:08:10.000 --> 00:08:13.000]  然後提出情商
[00:08:13.000 --> 00:08:14.000]  EQ
[00:08:14.000 --> 00:08:16.000]  你知不知道現在多了一商
[00:08:16.000 --> 00:08:18.000]  就叫文化商
[00:08:18.000 --> 00:08:20.000]  原來在美國
[00:08:20.000 --> 00:08:21.000]  他們發現
[00:08:21.000 --> 00:08:23.000]  是一個多民族的國家
[00:08:23.000 --> 00:08:25.000]  那裏有白種人
[00:08:25.000 --> 00:08:26.000]  有黑人
[00:08:26.000 --> 00:08:27.000]  唐人
[00:08:27.000 --> 00:08:28.000]  印度人
[00:08:28.000 --> 00:08:29.000]  墨西哥人
[00:08:29.000 --> 00:08:31.000]  等等很多種族的人
[00:08:31.000 --> 00:08:32.000]  原來在美國他們發現
[00:08:32.000 --> 00:08:33.000]  在一間大公司裏面
[00:08:33.000 --> 00:08:34.000]  甚麼人也有
[00:08:34.000 --> 00:08:36.000]  如果文化商高的人
[00:08:36.000 --> 00:08:40.000]  是特別容易有成就的
[00:08:40.000 --> 00:08:42.000]  因為他跟甚麼人都相處得到
[00:08:42.000 --> 00:08:44.000]  他們根據統計
[00:08:44.000 --> 00:08:46.000]  你猜華人的文化商
[00:08:46.000 --> 00:08:48.000]  是偏低還是偏高呢
[00:08:48.000 --> 00:08:50.000]  偏低
[00:08:50.000 --> 00:08:53.000]  因為我們經常要找一些同聲同氣的人
[00:08:53.000 --> 00:08:55.000]  當然是偏低
[00:08:55.000 --> 00:08:56.000]  很奇怪
[00:08:56.000 --> 00:08:59.000]  印度人的文化商是高的
[00:08:59.000 --> 00:09:00.000]  我以前也覺得
[00:09:00.000 --> 00:09:02.000]  在香港也有一班印度人
[00:09:02.000 --> 00:09:04.000]  我跟印度人踢球
[00:09:04.000 --> 00:09:06.000]  我有些印度同學說廣東話
[00:09:06.000 --> 00:09:08.000]  他們跟我們打成一片
[00:09:08.000 --> 00:09:10.000]  但他們跟西人可以打成一片
[00:09:10.000 --> 00:09:14.000]  他們的文化商是高一點的
[00:09:14.000 --> 00:09:16.000]  我們很期望我們這班基督徒
[00:09:16.000 --> 00:09:18.000]  我們是能夠提高
[00:09:18.000 --> 00:09:20.000]  提高我們的文化商
[00:09:20.000 --> 00:09:22.000]  使我們可以向其他人宣教
[00:09:22.000 --> 00:09:24.000]  另外一種的適應是更困難的
[00:09:24.000 --> 00:09:26.000]  就是受苦的適應
[00:09:26.000 --> 00:09:27.000]  去到一些國家
[00:09:27.000 --> 00:09:29.000]  明知道是很困難的
[00:09:29.000 --> 00:09:31.000]  他們的衛生條件不好
[00:09:31.000 --> 00:09:33.000]  他們的廁所是
[00:09:33.000 --> 00:09:34.000]  我無謂形容
[00:09:34.000 --> 00:09:36.000]  如果去過你就知道了
[00:09:36.000 --> 00:09:38.000]  我去過中國大陸鄉下的廁所
[00:09:38.000 --> 00:09:40.000]  你也要適應
[00:09:40.000 --> 00:09:42.000]  他們有蚊子咬的
[00:09:42.000 --> 00:09:46.000]  他們的食物是比較單調的
[00:09:46.000 --> 00:09:47.000]  或者沒那麼好吃的
[00:09:47.000 --> 00:09:49.000]  醫療是不行的
[00:09:49.000 --> 00:09:51.000]  你說保羅
[00:09:51.000 --> 00:09:53.000]  他到處宣教
[00:09:53.000 --> 00:09:55.000]  保羅說我很不適應
[00:09:55.000 --> 00:09:57.000]  他去到菲律賓
[00:09:57.000 --> 00:09:59.000]  被人抓了坐牢
[00:09:59.000 --> 00:10:01.000]  被人打了身就坐牢
[00:10:01.000 --> 00:10:03.000]  他晚上跟西拉兩人
[00:10:03.000 --> 00:10:05.000]  唱詩讚美神
[00:10:05.000 --> 00:10:07.000]  被人打了身坐牢
[00:10:07.000 --> 00:10:08.000]  被人鎖住
[00:10:08.000 --> 00:10:10.000]  還唱詩讚美神
[00:10:10.000 --> 00:10:12.000]  所以其他囚犯都很驚奇
[00:10:12.000 --> 00:10:13.000]  這樣也有的
[00:10:13.000 --> 00:10:14.000]  你多麼適應
[00:10:14.000 --> 00:10:15.000]  保羅沒有說
[00:10:15.000 --> 00:10:17.000]  我不適應監獄的生活
[00:10:17.000 --> 00:10:18.000]  沒有這回事的
[00:10:18.000 --> 00:10:20.000]  你的適應能力自然是強的
[00:10:20.000 --> 00:10:22.000]  因為你有個使命
[00:10:22.000 --> 00:10:27.000]  除了這個適應能力之外
[00:10:27.000 --> 00:10:29.000]  另外一種的資格
[00:10:29.000 --> 00:10:32.000]  就是一定要有平等的思想
[00:10:32.000 --> 00:10:34.000]  為什麼有平等的思想呢?
[00:10:34.000 --> 00:10:35.000]  是因為有僕人的心態
[00:10:35.000 --> 00:10:36.000]  第十九節說
[00:10:36.000 --> 00:10:39.000]  我須是自由的無人何管
[00:10:39.000 --> 00:10:41.000]  然而我甘心作要眾人
[00:10:41.000 --> 00:10:43.000]  的僕人唯要多得人
[00:10:43.000 --> 00:10:45.000]  這個就是平等的思想
[00:10:45.000 --> 00:10:47.000]  他願意去服侍人
[00:10:47.000 --> 00:10:49.000]  不是高高在上的
[00:10:49.000 --> 00:10:51.000]  以前我也有個感覺
[00:10:51.000 --> 00:10:53.000]  服侍人來到香港宣教
[00:10:53.000 --> 00:10:55.000]  被我的印象好像有些高高在上
[00:10:55.000 --> 00:10:57.000]  有些不是的
[00:10:57.000 --> 00:10:58.000]  有些是的
[00:10:58.000 --> 00:10:59.000]  高高在上
[00:10:59.000 --> 00:11:00.000]  好像看不起我們
[00:11:00.000 --> 00:11:01.000]  其實是有個問題的
[00:11:01.000 --> 00:11:03.000]  這樣很難宣教的
[00:11:03.000 --> 00:11:04.000]  我們一定要有一種什麼呢?
[00:11:04.000 --> 00:11:06.000]  有一種種族的平等
[00:11:06.000 --> 00:11:08.000]  這是最首先的
[00:11:08.000 --> 00:11:09.000]  二十至二十一節
[00:11:09.000 --> 00:11:11.000]  那裡這樣說
[00:11:11.000 --> 00:11:12.000]  向猶太人
[00:11:12.000 --> 00:11:13.000]  我就作猶太人
[00:11:13.000 --> 00:11:15.000]  保羅自己是猶太人
[00:11:15.000 --> 00:11:17.000]  然後他向律法以下的人
[00:11:17.000 --> 00:11:19.000]  我須不作律法以下
[00:11:19.000 --> 00:11:21.000]  我幻似作律法以下的人
[00:11:21.000 --> 00:11:23.000]  律法以下的人是那些
[00:11:23.000 --> 00:11:24.000]  進了猶太教的
[00:11:24.000 --> 00:11:25.000]  是其他種族的人
[00:11:25.000 --> 00:11:27.000]  他服了基督教
[00:11:27.000 --> 00:11:29.000]  舊約聖經那些的律法
[00:11:29.000 --> 00:11:31.000]  這叫做律法以下的人
[00:11:31.000 --> 00:11:33.000]  是另外一種人
[00:11:33.000 --> 00:11:34.000]  二十一節那裡說
[00:11:34.000 --> 00:11:35.000]  向沒有律法的人
[00:11:35.000 --> 00:11:36.000]  即不是猶太人
[00:11:36.000 --> 00:11:38.000]  又未進猶太教的那些
[00:11:38.000 --> 00:11:39.000]  叫做沒有律法的人
[00:11:39.000 --> 00:11:42.000]  他就和他們打成一片
[00:11:42.000 --> 00:11:45.000]  這是種族平等
[00:11:45.000 --> 00:11:48.000]  如果我們看不起其他種族
[00:11:48.000 --> 00:11:51.000]  我們就沒有資格宣教
[00:11:51.000 --> 00:11:55.000]  我們一定要有種種族平等的心態
[00:11:55.000 --> 00:11:57.000]  我們有時會嫌西人歧視我們
[00:11:57.000 --> 00:11:59.000]  我們又歧視其他人
[00:11:59.000 --> 00:12:00.000]  這樣不行
[00:12:00.000 --> 00:12:01.000]  不對的
[00:12:01.000 --> 00:12:04.000]  我們都要有種種族平等的心態
[00:12:04.000 --> 00:12:05.000]  保羅去到雅典那裡
[00:12:05.000 --> 00:12:08.000]  他見到他們滿天神佛
[00:12:08.000 --> 00:12:09.000]  他不會歧視他們
[00:12:09.000 --> 00:12:11.000]  這班人沒有文化迷信
[00:12:11.000 --> 00:12:13.000]  他不是這樣說
[00:12:13.000 --> 00:12:15.000]  聖經說他們心裡很著急
[00:12:15.000 --> 00:12:16.000]  他只是急
[00:12:16.000 --> 00:12:18.000]  他不會歧視他們
[00:12:18.000 --> 00:12:19.000]  各位
[00:12:19.000 --> 00:12:20.000]  說到這裡
[00:12:20.000 --> 00:12:22.000]  我想和大家說一個很坦白的說話
[00:12:22.000 --> 00:12:24.000]  你們住在這裡
[00:12:24.000 --> 00:12:25.000]  我知道你們很多人家裡
[00:12:25.000 --> 00:12:27.000]  是有一個菲傭或者一個印傭
[00:12:27.000 --> 00:12:29.000]  我呼籲大家
[00:12:29.000 --> 00:12:31.000]  對一些菲傭印傭
[00:12:31.000 --> 00:12:33.000]  特別我們中國人自己說話
[00:12:33.000 --> 00:12:36.000]  不要用貶低別人的說話
[00:12:36.000 --> 00:12:38.000]  我們不要稱他們為笨妹
[00:12:38.000 --> 00:12:40.000]  人妹好不好
[00:12:40.000 --> 00:12:43.000]  我們不要稱印度人為阿叉
[00:12:43.000 --> 00:12:45.000]  不要叫這些人做日本仔
[00:12:45.000 --> 00:12:48.000]  甚至不要叫西人做鬼佬
[00:12:48.000 --> 00:12:51.000]  不要叫黑人做黑鬼
[00:12:51.000 --> 00:12:55.000]  什麼鬼 佬 婆 仔 妹
[00:12:55.000 --> 00:12:57.000]  都不是好聽的字眼
[00:12:57.000 --> 00:12:59.000]  雖然他們聽不到
[00:12:59.000 --> 00:13:01.000]  但你不知道的
[00:13:01.000 --> 00:13:03.000]  可能無意中被他們聽到
[00:13:03.000 --> 00:13:06.000]  其實這些說話是不好的
[00:13:06.000 --> 00:13:09.000]  因為其他民族對我們中國人
[00:13:09.000 --> 00:13:11.000]  都有些貶低的稱呼
[00:13:11.000 --> 00:13:12.000]  譬如中國人
[00:13:12.000 --> 00:13:13.000]  英文叫什麼
[00:13:13.000 --> 00:13:14.000]  叫Chinese
[00:13:14.000 --> 00:13:16.000]  但有另外一個字眼
[00:13:16.000 --> 00:13:17.000]  你知道嗎
[00:13:17.000 --> 00:13:18.000]  Chinaman
[00:13:18.000 --> 00:13:20.000]  是不好的
[00:13:20.000 --> 00:13:21.000]  你知道嗎
[00:13:21.000 --> 00:13:23.000]  是貶低那些中國佬 中國仔
[00:13:23.000 --> 00:13:25.000]  幾乎是這樣
[00:13:25.000 --> 00:13:27.000]  那些西人自己用這個字眼
[00:13:27.000 --> 00:13:28.000]  你聽不到的
[00:13:28.000 --> 00:13:30.000]  有一次被我無意中聽到
[00:13:30.000 --> 00:13:33.000]  在澳洲 我就抗議
[00:13:33.000 --> 00:13:35.000]  我說麻煩你們不可以這樣
[00:13:35.000 --> 00:13:37.000]  麻煩你們不要這樣
[00:13:37.000 --> 00:13:38.000]  我在教會裡面
[00:13:38.000 --> 00:13:39.000]  我教導我的會友
[00:13:39.000 --> 00:13:42.000]  叫他們不要叫你們做鬼佬
[00:13:42.000 --> 00:13:44.000]  種族是平等的
[00:13:44.000 --> 00:13:46.000]  我有一次在教會講到
[00:13:46.000 --> 00:13:48.000]  在西人教會裡面講到
[00:13:48.000 --> 00:13:49.000]  種族是平等的
[00:13:49.000 --> 00:13:51.000]  我在教會裡面
[00:13:51.000 --> 00:13:53.000]  並沒有種族優越感這回事
[00:13:53.000 --> 00:13:55.000]  種族優越感在教會裡面
[00:13:55.000 --> 00:13:57.000]  是沒有地位的
[00:13:57.000 --> 00:13:58.000]  那些人聽了
[00:13:58.000 --> 00:13:59.000]  好受感動
[00:13:59.000 --> 00:14:00.000]  有個校長
[00:14:00.000 --> 00:14:01.000]  馬上去他學校那裡
[00:14:01.000 --> 00:14:03.000]  因為他學校裡面有很多種族
[00:14:03.000 --> 00:14:06.000]  在學校裡面公開講
[00:14:06.000 --> 00:14:07.000]  在我們學校裡面
[00:14:07.000 --> 00:14:10.000]  種族優越感是不存在的
[00:14:10.000 --> 00:14:12.000]  整班學生拍手掌
[00:14:12.000 --> 00:14:14.000]  應該是這樣的
[00:14:14.000 --> 00:14:16.000]  所以我向大家呼籲
[00:14:16.000 --> 00:14:18.000]  我們對其他民族
[00:14:18.000 --> 00:14:20.000]  我們應該有一種尊重
[00:14:20.000 --> 00:14:25.000]  除了種族平等之外
[00:14:25.000 --> 00:14:26.000]  還有一樣跟他有關係的
[00:14:26.000 --> 00:14:28.000]  就是文化平等
[00:14:28.000 --> 00:14:29.000]  有一節怎麼講呢
[00:14:29.000 --> 00:14:31.000]  「向沒有律法的人」
[00:14:31.000 --> 00:14:33.000]  我就作「沒有律法的人」
[00:14:33.000 --> 00:14:35.000]  那些沒有律法的人
[00:14:35.000 --> 00:14:38.000]  他們的文化是不同的
[00:14:38.000 --> 00:14:40.000]  猶太人是有文化的優越感
[00:14:40.000 --> 00:14:41.000]  我們豬肉不吃
[00:14:41.000 --> 00:14:42.000]  這個不吃
[00:14:42.000 --> 00:14:43.000]  那個不吃
[00:14:43.000 --> 00:14:44.000]  我們吃飯之前洗手
[00:14:44.000 --> 00:14:47.000]  我們的鍋碗碟都洗得很乾淨
[00:14:47.000 --> 00:14:49.000]  其他的文化不行的
[00:14:49.000 --> 00:14:51.000]  他的文化比較骯髒
[00:14:51.000 --> 00:14:52.000]  沒錯
[00:14:52.000 --> 00:14:54.000]  世界上有些文化很乾淨的
[00:14:54.000 --> 00:14:55.000]  其中一個就是猶太人
[00:14:55.000 --> 00:14:56.000]  另外一個就是日本人
[00:14:56.000 --> 00:14:58.000]  我想你們知道的
[00:14:58.000 --> 00:15:00.000]  但是你文化
