
[00:00:00.000 --> 00:00:04.440]  大家已經聽了幾個月的雅各書的講道
[00:04:00.640 --> 00:04:02.240]  原來可以出自一些
[00:04:02.240 --> 00:04:05.720]  不是那麼正當的動機或者動力
[00:04:05.720 --> 00:04:09.040]  在亞國書裡面我們會看到
[00:04:09.040 --> 00:04:11.840]  有些人他們是被私慾去牽引
[00:04:11.840 --> 00:04:13.760]  大家會搶著去說話
[00:04:13.760 --> 00:04:16.240]  動不動就可能會發怒
[00:04:16.240 --> 00:04:17.840]  大家都看過這些經文
[00:04:17.840 --> 00:04:19.920]  有些人就會言行不一
[00:04:19.920 --> 00:04:22.360]  甚至會去詛咒其他弟兄姊妹
[00:04:22.360 --> 00:04:23.880]  剛才我們讀到
[00:04:23.880 --> 00:04:25.200]  下文再講
[00:04:25.200 --> 00:04:27.680]  當中有嫉妒、自私
[00:04:27.680 --> 00:04:30.920]  第四章更加講到弟兄姊妹因為私慾的緣故
[00:04:30.920 --> 00:04:33.720]  而帶來的爭執、衝突
[00:04:33.720 --> 00:04:36.680]  其實這些亞國書裡面的描述
[00:04:36.680 --> 00:04:41.120]  或多或少都反映了我們今天亞國為什麼說
[00:04:41.120 --> 00:04:42.840]  不要那麼多人做領袖
[00:04:42.840 --> 00:04:46.560]  這個吩咐的背景
[00:04:46.560 --> 00:04:48.120]  接著的第二節
[00:04:48.120 --> 00:04:50.480]  亞國就開始有一個很具體的事例
[00:04:50.480 --> 00:04:55.120]  相信是講述當時這些想做領袖的人
[00:04:55.120 --> 00:04:56.880]  那些實際的情況
[00:04:56.880 --> 00:04:59.840]  作為一個叫做額外的證據
[00:04:59.840 --> 00:05:01.680]  這個理據就是
[00:05:01.680 --> 00:05:04.280]  因為我們都不能夠勒住舌頭
[00:05:04.280 --> 00:05:09.280]  就證明我們在很多事上都有過失
[00:05:09.280 --> 00:05:10.440]  亞國指出
[00:05:10.440 --> 00:05:13.240]  一個人如果可以勒住他的舌頭
[00:05:13.240 --> 00:05:16.600]  就等於可以勒住他的全身
[00:05:16.600 --> 00:05:18.520]  接著的三至五節
[00:05:18.520 --> 00:05:21.720]  亞國就繼續用了兩個比喻來指出
[00:05:21.720 --> 00:05:23.720]  我們不要想著我們的舌頭
[00:05:23.720 --> 00:05:27.000]  或者我們的說話都不重要
[00:05:27.000 --> 00:05:30.080]  原來少少的舌頭、少少的說話
[00:05:30.080 --> 00:05:33.440]  可以帶來很大的影響
[00:05:33.440 --> 00:05:38.640]  第一個比喻就是馬和鳥環的關係
[00:05:38.640 --> 00:05:40.360]  第三節是這樣說
[00:05:40.360 --> 00:05:42.280]  把鳥環放在馬嘴裡
[00:05:42.280 --> 00:05:43.760]  使牠們順服
[00:05:43.760 --> 00:05:47.760]  就能控制貪污的全身
[00:05:47.760 --> 00:05:49.680]  把鳥環放在馬嘴裡
[00:05:49.680 --> 00:05:52.040]  就可以控制牠的全身
[00:05:52.040 --> 00:05:54.400]  讀起來整件事很簡單
[00:05:54.400 --> 00:05:57.360]  只需要把鳥環放在馬嘴裡
[00:05:57.360 --> 00:06:00.200]  就能控制牠的全身
[00:06:00.200 --> 00:06:02.080]  看來大家都是騎馬的
[00:06:02.080 --> 00:06:04.080]  可能拍了在下面
[00:06:04.080 --> 00:06:05.560]  除非不是
[00:06:05.560 --> 00:06:07.800]  我自己本身是不懂騎馬的
[00:06:07.800 --> 00:06:10.600]  不過你這樣想像一下
[00:06:10.600 --> 00:06:13.400]  你要控制順服一隻馬
[00:06:13.400 --> 00:06:15.680]  其實容易嗎
[00:06:15.680 --> 00:06:18.000]  其實都是不容易的事
[00:06:18.000 --> 00:06:20.040]  所以這個比喻是說
[00:06:20.040 --> 00:06:22.480]  把這麼小的鳥環
[00:06:22.480 --> 00:06:24.640]  放在馬嘴裡
[00:06:24.640 --> 00:06:26.400]  竟然可以控制到一隻
[00:06:26.400 --> 00:06:28.400]  不容易控制到的馬
[00:06:28.400 --> 00:06:31.640]  甚至可以做到那些花式馬術
[00:06:31.640 --> 00:06:34.520]  那些舞步諸如此類
[00:06:34.520 --> 00:06:36.000]  第二個比喻
[00:06:36.000 --> 00:06:40.240]  就是船和舵的關係
[00:06:40.240 --> 00:06:42.080]  舵一般是說
[00:06:42.080 --> 00:06:43.960]  在船尾位置可以影響
[00:06:43.960 --> 00:06:48.120]  船隻航行方向的那一塊大木板
[00:06:48.120 --> 00:06:51.280]  因為有一個朋友是會玩風帆的
[00:06:51.280 --> 00:06:54.440]  風帆就不是山傘那種滑浪風帆
[00:06:54.440 --> 00:06:56.160]  而是風帆
[00:06:56.160 --> 00:06:58.880]  類似現在淘那些船
[00:06:58.880 --> 00:07:00.920]  於是自己膽粗粗
[00:07:00.920 --> 00:07:03.600]  幾年前有一個夏日
[00:07:03.600 --> 00:07:08.080]  又試試報名康文署的兩日課程
[00:07:08.080 --> 00:07:10.680]  但是自己作為一個
[00:07:10.680 --> 00:07:12.960]  正式來說叫做
[00:07:12.960 --> 00:07:15.800]  肢體動覺智能非常低的人
[00:07:15.800 --> 00:07:18.320]  簡單來說就是一些手腳很笨的人
[00:07:18.320 --> 00:07:20.840]  於是第一天自己就不斷翻艇
[00:07:20.840 --> 00:07:21.920]  跌下水的時間
[00:07:21.920 --> 00:07:24.280]  比在船上的時間還要多
[00:07:24.280 --> 00:07:26.760]  第二天早上就已經要請病假了
[00:07:26.760 --> 00:07:29.120]  所以證書也拿不到
[00:07:29.120 --> 00:07:30.800]  不過自己總算是
[00:07:30.800 --> 00:07:34.480]  駕駛過一隻需要用舵的船
[00:07:34.480 --> 00:07:36.120]  當在風帆上面
[00:07:36.120 --> 00:07:38.520]  你成功控制到船的時候
[00:07:38.520 --> 00:07:43.640]  去食住風在海面上高速航行
[00:07:43.640 --> 00:07:46.600]  其實是非常爽的
[00:07:46.600 --> 00:07:47.880]  要控制一隻船
[00:07:47.880 --> 00:07:50.120]  其實也是要兼顧很多的事情
[00:07:50.120 --> 00:07:52.600]  絕對不是一件很簡單的事
[00:07:52.600 --> 00:07:55.200]  但是甚至是更加大隻的船
[00:07:55.200 --> 00:07:56.520]  相對來說
[00:07:56.520 --> 00:08:00.400]  都是用一個相對來說很小的舵
[00:08:00.400 --> 00:08:02.160]  就是6號了
[00:08:02.160 --> 00:08:03.200]  好像出了
[00:08:03.200 --> 00:08:04.600]  就可以決定到
[00:08:04.600 --> 00:08:08.600]  哪一架船的航行方向
[00:08:08.600 --> 00:08:11.320]  所以這兩個比喻的重點
[00:08:11.320 --> 00:08:14.200]  其實是相同的
[00:08:14.200 --> 00:08:15.720]  馬和船
[00:08:15.720 --> 00:08:18.320]  都是很難控制的事物
[00:08:18.320 --> 00:08:20.560]  但是相對來說是透過一個
[00:08:20.560 --> 00:08:25.080]  小小的事物來控制它
[00:08:25.080 --> 00:08:27.880]  這兩個比喻就是要指出
[00:08:27.880 --> 00:08:30.240]  原來說話是非常有能力的
[00:08:30.240 --> 00:08:35.120]  說話是可以發揮到很大的作用
[00:08:35.120 --> 00:08:36.640]  小小一句的說話
[00:08:36.640 --> 00:08:40.480]  可以帶來很大的影響力
[00:08:40.480 --> 00:08:43.160]  我相信在在的兄姊妹
[00:08:43.160 --> 00:08:45.600]  都會曾經因為其他人的說話
[00:08:45.600 --> 00:08:47.200]  而得到幫助
[00:08:47.200 --> 00:08:49.440]  生命得到建立
[00:08:49.440 --> 00:08:52.720]  又或者我都會聽過別人這樣跟我們說
[00:08:52.720 --> 00:08:55.640]  你上次跟我說的那句話
[00:08:55.640 --> 00:08:57.760]  真的幫助我很多
[00:08:57.760 --> 00:09:00.280]  甚至乎這些情況往往是發生在一些
[00:09:00.280 --> 00:09:03.200]  我覺得是無心插柳的情況
[00:09:03.200 --> 00:09:04.840]  我們跟別人說的時候
[00:09:04.840 --> 00:09:07.040]  都不知道原來自己那一句說話
[00:09:07.040 --> 00:09:10.200]  可以帶給對方這麼大的影響
[00:09:10.200 --> 00:09:12.600]  這麼大的幫助
[00:09:12.600 --> 00:09:14.360]  我們有時都不會留意到
[00:09:14.360 --> 00:09:18.080]  自己的說話所要帶來的影響
[00:09:18.080 --> 00:09:21.240]  可能我們對別人一句很簡單的關心
[00:09:21.240 --> 00:09:22.880]  鼓勵 教導
[00:09:22.880 --> 00:09:29.440]  就已經可以去祝福 造就到其他人的生命
[00:09:29.440 --> 00:09:33.280]  相反的是
[00:09:33.280 --> 00:09:34.960]  在實際生活裏面
[00:09:34.960 --> 00:09:37.920]  我們更多經歷體會到的
[00:09:37.920 --> 00:09:39.720]  是因為我們的說話
[00:09:39.720 --> 00:09:41.280]  或者別人的說話
[00:09:41.280 --> 00:09:44.680]  而帶來大家彼此之間的誤會
[00:09:44.680 --> 00:09:46.880]  又或者是
[00:09:46.880 --> 00:09:49.240]  我們因為其他人的說話
[00:09:49.240 --> 00:09:54.840]  而讓自己受到非常之深的傷害
[00:09:54.840 --> 00:09:57.240]  這是我們接下來的經文
[00:09:57.240 --> 00:09:59.640]  五節下至十二節
[00:09:59.640 --> 00:10:04.360]  我們會繼續去思想的第二個重點
[00:10:04.360 --> 00:10:08.040]  反照生命的言語
[00:10:08.040 --> 00:10:10.040]  經文由五節下開始
[00:10:10.040 --> 00:10:13.800]  所描繪的圖畫好像忽然之間一轉變
[00:10:13.800 --> 00:10:17.320]  由明明上文對於說話好像很正面的表達
[00:10:17.320 --> 00:10:20.720]  變成一些充滿了破壞性的描述
[00:10:20.720 --> 00:10:25.120]  由三節到五節上那些相對是正面的比喻
[00:10:25.120 --> 00:10:27.200]  突然之間在五節下開始
[00:10:27.200 --> 00:10:31.560]  其實變成一幅非常之可怕的圖畫
[00:10:31.560 --> 00:10:34.800]  五節下用的比喻是「火」
[00:10:34.800 --> 00:10:39.920]  經文說最小的火可以燃點最大的樹林
[00:10:39.920 --> 00:10:42.000]  早兩天因為清明節的關係
[00:10:42.000 --> 00:10:45.120]  香港都有好幾宗的山火
[00:10:45.120 --> 00:10:48.760]  之前就有一些令人憂慮的縱火事件
[00:10:48.760 --> 00:10:50.640]  不過我們都可以說是感謝神
[00:10:50.640 --> 00:10:54.120]  因為香港近年算是沒有什麼很嚴重的山火
[00:10:54.120 --> 00:10:56.840]  大家可能記得一兩年前
[00:10:56.840 --> 00:11:01.840]  其實北魏每年都有好幾宗非常之嚴重的山火
[00:11:01.840 --> 00:11:05.640]  我自己因為有些仇鵝園同學在加拿大那邊侍奉
[00:11:05.640 --> 00:11:09.760]  當時都上youtube看看加拿大那個山火的情況
[00:11:09.760 --> 00:11:11.360]  看著那個video
[00:11:11.360 --> 00:11:14.600]  那些車離開那個災區
[00:11:14.600 --> 00:11:17.960]  就拍著兩邊的火海
[00:11:17.960 --> 00:11:21.080]  那輛車走了十分鐘 走了二十分鐘
[00:11:21.080 --> 00:11:23.480]  周圍都仍然是一個火海
[00:11:23.480 --> 00:11:26.480]  那個印象是非常之深
[00:11:26.480 --> 00:11:28.600]  大家都可以這樣去想像一下
[00:11:28.600 --> 00:11:31.160]  在巴勒斯坦乾燥的地區
[00:11:31.160 --> 00:11:33.520]  只需要少少的火種
[00:11:33.520 --> 00:11:37.720]  就已經可以燒毀整片的叢林
[00:11:37.720 --> 00:11:39.680]  當然 亞哥要說的
[00:11:39.680 --> 00:11:41.720]  並不是這些的叢林
[00:11:41.720 --> 00:11:44.080]  六節開始亞哥就說
[00:11:44.080 --> 00:11:46.960]  這個擁有無比破壞力的火
[00:11:46.960 --> 00:11:49.880]  這個少少的火種指的
[00:11:49.880 --> 00:11:51.600]  就是我們的舌頭
[00:11:51.600 --> 00:11:53.000]  或者更加直接的
[00:11:53.000 --> 00:11:57.960]  就是我們舌頭所說的每一句的說話
[00:11:57.960 --> 00:12:00.920]  我們一會兒會再回去看第六節的驚魂
[00:12:00.920 --> 00:12:03.120]  我們會先看看第七至八節
[00:12:03.120 --> 00:12:07.040]  有關失控的舌頭這個主題
[00:12:07.040 --> 00:12:09.640]  驚魂第七至八節 亞哥這樣說
[00:12:09.640 --> 00:12:13.480]  各類的走獸 飛禽 昆蟲 水族
[00:12:13.480 --> 00:12:15.360]  本來都可以制服
[00:12:15.360 --> 00:12:17.640]  也已經被人制服了
[00:12:17.640 --> 00:12:20.080]  唯獨舌頭沒有人能制服
[00:12:20.080 --> 00:12:22.120]  是不知識的惡物
[00:12:22.120 --> 00:12:24.880]  滿了害死人的毒氣
[00:12:24.880 --> 00:12:27.200]  這個很生動的表達
[00:12:27.200 --> 00:12:29.880]  明顯的對比就是要告訴我們
[00:12:29.880 --> 00:12:33.160]  人類基本上可以制服到各樣存在
[00:12:33.160 --> 00:12:35.040]  或者在其他星球才存在
[00:12:35.040 --> 00:12:37.800]  甚至可能不存在的生物
[00:12:37.800 --> 00:12:42.400]  但是卻沒有人可以制服得到自己的舌頭
[00:12:42.400 --> 00:12:45.360]  沒錯 舌頭或者說話
[00:12:45.360 --> 00:12:47.960]  可以發揮到很大的能力
[00:12:47.960 --> 00:12:50.440]  可以有很大的功用
[00:12:50.440 --> 00:12:53.280]  但是我們真實的生活裏面
[00:12:53.280 --> 00:12:56.600]  我們的舌頭或者我們的言語
[00:12:56.600 --> 00:13:00.560]  卻是失控了
[00:13:00.560 --> 00:13:03.320]  甚至往往會為我們自己
[00:13:03.320 --> 00:13:07.480]  為其他人帶來非常之大的破壞力
[00:13:07.480 --> 00:13:10.920]  相信不少弟兄姊妹在你們的家裏
[00:13:10.920 --> 00:13:13.160]  都會見證過家裏人
[00:13:13.160 --> 00:13:17.240]  因為其他家人的說話而深受傷害
[00:13:17.240 --> 00:13:21.440]  甚至會覺得心無可戀 痛不欲生
[00:13:21.440 --> 00:13:25.760]  或者大家曾經被其他人用言語所傷害
[00:13:25.760 --> 00:13:28.520]  到現在都覺得放不下
[00:13:28.520 --> 00:13:33.400]  一想起立即血壓都回到飆升
[00:13:33.400 --> 00:13:36.080]  近幾年因為社交媒體的流行
[00:13:36.080 --> 00:13:41.600]  說話的影響力好像以幾何級數去倍增
[00:13:41.600 --> 00:13:44.880]  我自己個人都在社交媒體看過很多
[00:13:44.880 --> 00:13:48.880]  很有意思又很緊貼時事的資訊
[00:13:48.880 --> 00:13:52.560]  甚至可以知道很多遠方朋友的新消息
[00:13:52.560 --> 00:13:54.080]  不過同樣的
[00:13:54.080 --> 00:13:56.480]  社交媒體都可以作為
[00:13:56.480 --> 00:13:59.440]  亞國對於說話的破壞力
[00:13:59.440 --> 00:14:02.440]  一個很好的具體的事例
[00:14:02.440 --> 00:14:06.360]  因為社交媒體可以發揮到很正面的作用
[00:14:06.360 --> 00:14:12.840]  但同樣可以成為更快更加失控的燎原之火
[00:14:12.840 --> 00:14:16.000]  我想大家都會明白這個情況
[00:14:16.000 --> 00:14:19.120]  最近因為Facebook的醜聞
[00:14:19.120 --> 00:14:23.000]  媒體都多了一些對社交媒體的討論
[00:14:23.000 --> 00:14:27.080]  在這裏和大家一起去看一看
[00:14:27.080 --> 00:14:28.440]  其實是早一點的
[00:14:28.440 --> 00:14:31.640]  在2015年12月有一場的TED Talk
[00:14:31.640 --> 00:14:38.000]  裏面都是有對社交媒體有一些反思
[00:14:38.000 --> 00:14:42.360]  這個講座的主講者是大家見到的這個人
[00:14:42.360 --> 00:14:44.360]  就是Wael Ghulim
[00:14:44.360 --> 00:14:47.120]  他在2011年的時候透過Facebook
[00:14:47.120 --> 00:14:50.080]  在埃及快了一場的革命
[00:14:50.080 --> 00:14:57.080]  甚至這個革命最後推翻了當時埃及的穆巴拉克的政權
[00:14:57.080 --> 00:14:59.560]  而他所建立的Facebook Page
[00:14:59.560 --> 00:15:04.680]  三天內已經吸引了超過十萬人來加入
[00:15:04.680 --> 00:15:08.840]  大家都感受到這個社交媒體的威力
[00:15:08.840 --> 00:15:13.240]  他當時對這個社交媒體都是非常正面
[00:15:13.240 --> 00:15:17.920]  覺得這樣東西是可以帶來整個社會很大的幫助
[00:15:17.920 --> 00:15:22.320]  但是當他繼續去目睹埃及那個政權的更替
[00:15:22.320 --> 00:15:25.320]  繼續去看著那個社會大眾
[00:15:25.320 --> 00:15:29.720]  不同的政權對於社交媒體的一些運用
[00:15:29.720 --> 00:15:31.880]  甚至是利用的時候
[00:15:31.880 --> 00:15:36.000]  他就感受到原來社交媒體對於
[00:15:36.000 --> 00:15:39.840]  他自己所處身的埃及這個社會帶來的
[00:15:39.840 --> 00:15:43.000]  是更加深遠的傷害
[00:15:43.000 --> 00:15:45.000]  在這場演講裏面
[00:15:45.000 --> 00:15:46.480]  Ghulim他指出
[00:15:46.480 --> 00:15:48.320]  當革命成功之後
[00:15:48.320 --> 00:15:52.760]  當時的社會是否能夠建立一個新的共識
[00:15:52.760 --> 00:15:57.920]  政治的鬥爭導致社會是很嚴重的兩極分化
[00:15:57.920 --> 00:16:02.760]  而社交媒體就只是放大了這些分化
[00:16:02.760 --> 00:16:05.560]  因為它會讓那些錯誤的信息
[00:16:05.560 --> 00:16:10.040]  謠言、仇恨的言論繼續傳播
[00:16:10.040 --> 00:16:12.960]  並且它是讓那些同類的聲音
[00:16:12.960 --> 00:16:16.120]  是更加容易聚集在一起
[00:16:16.120 --> 00:16:16.840]  所以他這樣說
[00:16:16.840 --> 00:16:19.480]  他說這個完全是一個有毒的環境
[00:16:19.480 --> 00:16:23.560]  我的網絡世界變成了充斥著煽動文字
[00:16:23.560 --> 00:16:28.600]  謊言和仇恨言論的戰場
[00:16:28.600 --> 00:16:29.800]  他在講座的尾聲
[00:16:29.800 --> 00:16:33.880]  他講了五點關於社交媒體一些現實的狀況
[00:16:33.880 --> 00:16:37.960]  在這裏跟大家分享其中三、四兩點
[00:16:37.960 --> 00:16:39.760]  他說網上的討論
[00:16:39.760 --> 00:16:41.240]  很容易就會降格
[00:16:41.240 --> 00:16:44.320]  成為一些憤怒的暴民的發洩
[00:16:44.320 --> 00:16:45.840]  好像我們都忘記了
[00:16:45.840 --> 00:16:49.520]  其實屏幕後面的是一些活生生的人
[00:16:49.520 --> 00:16:52.240]  而不只是一個的頭像
[00:16:52.240 --> 00:16:55.840]  其實如果大家上網去看一下
[00:16:55.840 --> 00:16:59.280]  今日中港台三弟的用家
[00:16:59.280 --> 00:17:03.240]  在不同的網上留言裏面的彼此謾罵
[00:17:03.240 --> 00:17:08.400]  其實我們都是在做相同的事情
[00:17:08.400 --> 00:17:10.800]  第四點可以講到
[00:17:10.800 --> 00:17:15.560]  透過社交媒體來跟人溝通的時候
[00:17:15.560 --> 00:17:19.320]  改變自己的觀念是變得很困難
[00:17:19.320 --> 00:17:23.840]  因為社交媒體傳訊息是又迅速又短暫
[00:17:23.840 --> 00:17:28.560]  我們要被迫要很快很倉促就要拿一個結論
[00:17:28.560 --> 00:17:30.200]  用Twitter的例子
[00:17:30.200 --> 00:17:34.200]  用140個字就要將複雜的世界事務
[00:17:34.200 --> 00:17:37.080]  來發表一些很厲害的觀點
[00:17:37.080 --> 00:17:38.720]  而一旦發表了之後
[00:17:38.720 --> 00:17:44.840]  這些觀點就永遠不會在網絡空間消失
[00:17:44.840 --> 00:17:47.800]  我想關於社交媒體不同的討論影響
[00:17:47.800 --> 00:17:50.440]  我想大家同樣都知道很多
[00:17:50.440 --> 00:17:51.840]  社交媒體這個技術
[00:17:51.840 --> 00:17:54.360]  可以讓到說話的能力
[00:17:54.360 --> 00:17:59.160]  發揮得更快更高更強
[00:17:59.160 --> 00:18:00.760]  但是同樣的
[00:18:00.760 --> 00:18:03.640]  社交媒體都可以為社群
[00:18:03.640 --> 00:18:09.440]  帶來更深的傷害仇恨邪惡
[00:18:09.440 --> 00:18:11.320]  因為我們失控的舌頭
[00:18:11.320 --> 00:18:13.760]  是可以因為科技的發展
[00:18:13.760 --> 00:18:18.320]  而同樣去發揮更大的破壞力
[00:18:18.320 --> 00:18:19.960]  不過呢
[00:18:19.960 --> 00:18:22.200]  經文對於失控舌頭的描述
[00:18:22.200 --> 00:18:24.880]  其實並不是要停在舌頭上面的
[00:18:24.880 --> 00:18:26.760]  因為亞國劇就指出
[00:18:26.760 --> 00:18:28.720]  失控的舌頭的背後
[00:18:28.720 --> 00:18:30.400]  其實所反映的
[00:18:30.400 --> 00:18:34.680]  是我們內裡的失控的生命
[00:18:34.680 --> 00:18:37.120]  其實我們回到第六節去看的時候
[00:18:37.120 --> 00:18:40.120]  第六節經文的表達其實是頗奇怪的
[00:18:40.120 --> 00:18:42.400]  就好像它說在我們的白體裏面
[00:18:42.400 --> 00:18:45.040]  舌頭是一個不義的世界
[00:18:45.040 --> 00:18:48.640]  怎樣為之舌頭是一個不義的世界呢
[00:18:48.640 --> 00:18:50.120]  有神經學者就說
[00:18:50.120 --> 00:18:52.160]  這個表達就好像這樣
[00:18:52.160 --> 00:18:54.520]  好像我們的舌頭
[00:18:54.520 --> 00:18:57.080]  可以將一個不義的世界
[00:18:57.080 --> 00:18:59.440]  來到它收在裏面這樣
[00:18:59.440 --> 00:19:02.000]  或者我們的舌頭成為了一個
[00:19:02.000 --> 00:19:06.280]  我們去接連一個不義世界的一個通道這樣
[00:19:06.280 --> 00:19:09.000]  大家可以試下這樣去想像的
[00:19:09.000 --> 00:19:11.040]  可能你在身邊都見過這樣的人
[00:19:11.040 --> 00:19:13.480]  第一個你覺得都是相貌端好
[00:19:13.480 --> 00:19:16.680]  衣著剛鮮入時的人
[00:19:16.680 --> 00:19:18.200]  他一開口的時候
[00:19:18.200 --> 00:19:19.600]  可能你一拿起電話一講
[00:19:19.600 --> 00:19:20.760]  你就發覺
[00:19:20.760 --> 00:19:23.560]  他竟然講出來滿口都是一些
[00:19:23.560 --> 00:19:24.960]  非常之苦毒
[00:19:24.960 --> 00:19:28.720]  即是充滿了鬼咋好鬼難聽的說話
[00:19:28.720 --> 00:19:29.760]  你就明白
[00:19:29.760 --> 00:19:33.560]  舌頭真是一個不義的世界
