
[00:00:00.000 --> 00:00:05.000]  大英姊妹 早晨 大家平安
[00:02:13.000 --> 00:02:16.000]  而且呢呢一種嘅情況呢
[00:02:16.000 --> 00:02:21.000]  係會越嚟越出現得係唔係話
[00:02:21.000 --> 00:02:25.000]  係即係即係唔會話好耐先發生
[00:02:25.000 --> 00:02:28.000]  咁所以今年嗰啲颱風都好奇怪嘅
[00:02:28.000 --> 00:02:31.000]  你哋大家睇到上個禮拜打風嗰個颱風
[00:02:31.000 --> 00:02:33.000]  真係好奇怪
[00:02:33.000 --> 00:02:35.000]  明明係吹去呢高雄嗰邊㗎嘛
[00:02:35.000 --> 00:02:39.000]  點知你一個屈尾十呢就打嚟香港嘅話
[00:02:39.000 --> 00:02:41.000]  咁我哋都係睇見
[00:02:41.000 --> 00:02:43.000]  喺呢一個大時代裏面
[00:02:43.000 --> 00:02:46.000]  實在呢有好多嘅嘢
[00:02:46.000 --> 00:02:48.000]  無論係天災人禍
[00:02:48.000 --> 00:02:51.000]  好多呢啲嘅離經背道嘅事情
[00:02:51.000 --> 00:02:53.000]  甚至呢道德淪亡嘅嘢
[00:02:53.000 --> 00:02:56.000]  其實在在都係提醒我哋
[00:02:56.000 --> 00:02:58.000]  主耶穌佢返嚟之前
[00:02:58.000 --> 00:03:00.000]  呢個世界係有多嘅混亂
[00:03:00.000 --> 00:03:02.000]  但我哋要問自己一個問題
[00:03:02.000 --> 00:03:04.000]  我哋今日作為神嘅兒女
[00:03:04.000 --> 00:03:06.000]  我哋話我哋係基督徒
[00:03:06.000 --> 00:03:12.000]  我哋係點樣活出呢種基督門生
[00:03:12.000 --> 00:03:15.000]  作為基督門徒嘅呢種嘅生命呢
[00:03:15.000 --> 00:03:18.000]  今日讓我哋喺耶穌基督嘅呢一個
[00:03:18.000 --> 00:03:21.000]  同猶太人嘅領袖呢個對話裏面呢
[00:03:21.000 --> 00:03:24.000]  讓我哋可以睇見主耶穌點樣好有智慧
[00:03:24.000 --> 00:03:30.000]  嚟到去即係變解佢嗰個嘅主權
[00:03:30.000 --> 00:03:33.000]  佢嘅主權其實係無可置疑嘅
[00:03:33.000 --> 00:03:37.000]  不過係我哋今日我哋係咪真正傳言呢
[00:03:37.000 --> 00:03:39.000]  去跟隨主同埋去信服佢
[00:03:39.000 --> 00:03:43.000]  咁所以讓我哋呢要睇我哋今日呢段經文之前
[00:03:43.000 --> 00:03:46.000]  我哋又會還記得上個禮拜
[00:03:46.000 --> 00:03:49.000]  如果大家有聽到林朗熙傳道講到
[00:03:49.000 --> 00:03:53.000]  耶穌點樣係喺呢一個嘅耶路撒冷
[00:03:53.000 --> 00:03:56.000]  呢個聖殿裏面呢進行呢一個潔淨
[00:03:56.000 --> 00:03:59.000]  而引至呢嗰班猶太人嘅領袖
[00:03:59.000 --> 00:04:02.000]  祭司長民士同埋長老
[00:04:02.000 --> 00:04:07.000]  呢三個嘅身份同埋呢啲地位嘅人呢
[00:04:07.000 --> 00:04:13.000]  正正就係代表住第一世紀猶太人嗰種嘅生活
[00:04:13.000 --> 00:04:15.000]  同埋佢哋聖殿敬拜呢
[00:04:15.000 --> 00:04:20.000]  就係歸入呢一個所謂佢哋猶太嘅工會
[00:04:20.000 --> 00:04:22.000]  呢個工會唔係labor union嗰啲
[00:04:22.000 --> 00:04:25.000]  呢個工會喺英文嘅翻譯就係Sanhedrin
[00:04:25.000 --> 00:04:28.000]  係佢哋裏頭有71個嘅議員
[00:04:28.000 --> 00:04:32.000]  呢啲嘅議員呢就係包括祭司長
[00:04:32.000 --> 00:04:35.000]  祭司長呢原來喺當時嚟講呢
[00:04:35.000 --> 00:04:39.000]  佢唔係只係一個嘅管理聖殿嘅人
[00:04:39.000 --> 00:04:41.000]  嗰個嘅最高領導人
[00:04:41.000 --> 00:04:45.000]  原來佢係不斷係要同羅馬政權呢要打交道嘅
[00:04:45.000 --> 00:04:48.000]  佢一方面呢係要嚟到去監察民意
[00:04:48.000 --> 00:04:53.000]  另一方面呢係要同呢一個嘅羅馬政權呢
[00:04:53.000 --> 00:04:56.000]  係保持一種嘅關係
[00:04:56.000 --> 00:05:00.000]  嗱我哋睇見呢佢哋呢個議會呢
[00:05:00.000 --> 00:05:03.000]  其實就係要治理猶太人
[00:05:03.000 --> 00:05:06.000]  佢哋平日嘅生活同埋佢哋敬拜嘅生活
[00:05:06.000 --> 00:05:09.000]  所以成個聖殿嘅體制呢
[00:05:09.000 --> 00:05:13.000]  就係佢當時呢佢哋係要求嗰啲人
[00:05:13.000 --> 00:05:15.000]  嚟到去憲制嘅時候
[00:05:15.000 --> 00:05:18.000]  就要兌換嗰啲嘅聖殿嘅錢幣
[00:05:18.000 --> 00:05:21.000]  佢哋平時用開嗰啲錢幣呢
[00:05:21.000 --> 00:05:24.000]  就係有羅馬凱撒大帝嗰個頭像
[00:05:24.000 --> 00:05:27.000]  佢哋話你嚟到聖殿呢捐獻呢你就要換啦
[00:05:27.000 --> 00:05:30.000]  咁喺呢個換取呢佢哋聖殿錢幣呢
[00:05:30.000 --> 00:05:33.000]  呢度嚟到敬拜神呢都係奉獻
[00:05:33.000 --> 00:05:36.000]  其實喺個過程佢哋就係盈利嘅
[00:05:36.000 --> 00:05:40.000]  其實交佢哋當時呢個聖殿就成為一個呢
[00:05:40.000 --> 00:05:43.000]  唔係非牟利係成為一個牟利嘅團體嚟嘅
[00:05:43.000 --> 00:05:46.000]  咁仲有你哋呢嚟到去呢獻牛羊嘅時候
[00:05:46.000 --> 00:05:49.000]  為咗方便嗰啲人咁有啲呢
[00:05:49.000 --> 00:05:52.000]  係窮人就畀佢哋嚟到買甲子
[00:05:52.000 --> 00:05:55.000]  所以聖殿係有一個好大嘅生意
[00:05:55.000 --> 00:05:58.000]  就係呢啲嘅宗教領袖係容許
[00:05:58.000 --> 00:06:02.000]  嗰啲人喺度作呢一種嘅買賣
[00:06:02.000 --> 00:06:05.000]  但呢個買賣背後其實係有一種
[00:06:05.000 --> 00:06:08.000]  不公義嘅一啲嘅制度係產生
[00:06:08.000 --> 00:06:11.000]  耶穌見到嘅時候佢非常嘅憤怒
[00:06:11.000 --> 00:06:14.000]  佢話你哋將萬國祈禱嘅殿
[00:06:14.000 --> 00:06:17.000]  點解變成係一個嘅買賣嘅地方
[00:06:17.000 --> 00:06:20.000]  變成賊窩
[00:06:20.000 --> 00:06:23.000]  變成賊鼻呢係非常嘅嚴重
[00:06:23.000 --> 00:06:26.000]  但係一個事實嚟嘅
[00:06:26.000 --> 00:06:29.000]  就指出嚟嘅時候呢一班嘅領袖
[00:06:29.000 --> 00:06:32.000]  內心就好唔懼啦佢哋就非常嘅
[00:06:32.000 --> 00:06:35.000]  係對耶穌嘅話耶穌你點樣
[00:06:35.000 --> 00:06:38.000]  有呢種權柄呢你要講呢啲嘅事
[00:06:38.000 --> 00:06:41.000]  我哋今日就睇呢佢哋走嚟
[00:06:41.000 --> 00:06:44.000]  到去搵耶穌嘅帳
[00:06:44.000 --> 00:06:47.000]  邊個畀你有咁嘅權柄做呢啲嘅嘢
[00:06:47.000 --> 00:06:50.000]  咁嘅耶穌就係用施洗弱項嘅權柄
[00:06:50.000 --> 00:06:54.000]  反問返佢哋點解佢要用施洗弱項呢
[00:06:54.000 --> 00:06:57.000]  我哋等下一齊嚟我睇
[00:06:57.000 --> 00:07:00.000]  如果講完之後呢回答完之後呢
[00:07:00.000 --> 00:07:03.000]  佢第二個回合呢同佢哋嘅辯論呢
[00:07:03.000 --> 00:07:06.000]  耶穌就用呢個凶惡玄乎嘅一個比喻
[00:07:06.000 --> 00:07:09.000]  呢個比喻呢就要帶出呢就係
[00:07:09.000 --> 00:07:12.000]  由舊約去到新約有好多忠心於上帝嘅
[00:07:12.000 --> 00:07:15.000]  呢啲神嘅義僕佢係為咗真理
[00:07:15.000 --> 00:07:18.000]  將神嘅聖言講得明白
[00:07:18.000 --> 00:07:21.000]  但係神嘅子民包括嗰啲領袖去拒絕
[00:07:21.000 --> 00:07:27.000]  佢哋冇將上帝睇為佢哋生命裏頭嘅王
[00:07:27.000 --> 00:07:30.000]  所以佢哋任意而行喺咁嘅情況底下呢
[00:07:30.000 --> 00:07:35.000]  嗰啲嘅忠心嘅先知陸續係被殺害
[00:07:35.000 --> 00:07:38.000]  甚至耶穌嘅開路先鋒
[00:07:38.000 --> 00:07:41.000]  呢一位施洗弱項都被殺
[00:07:41.000 --> 00:07:44.000]  係為咗真理嘅緣故佢哋係被宰殺
[00:07:44.000 --> 00:07:47.000]  呢個呢如果你明白兩段經文
[00:07:47.000 --> 00:07:51.000]  有一個嘅好重要嘅人物喺當中關連住呢
[00:07:51.000 --> 00:07:53.000]  係喺施洗弱項
[00:07:53.000 --> 00:07:56.000]  而我哋睇見施洗弱項同耶穌基督
[00:07:56.000 --> 00:07:58.000]  嗰個侍奉嘅關係非常嘅密切嘅
[00:07:58.000 --> 00:08:02.000]  其實就係反映住耶穌基督嘅權柄
[00:08:02.000 --> 00:08:04.000]  同埋耶穌最後為我哋犧牲
[00:08:04.000 --> 00:08:07.000]  如果你明白咗呢個脈絡嘅時候呢
[00:08:07.000 --> 00:08:10.000]  你睇呢兩段經文係好有意思嘅
[00:08:10.000 --> 00:08:15.000]  咁我哋一齊呢就嚟到去睇呢段嘅經文喎
[00:08:15.000 --> 00:08:17.000]  我哋先做一個祈禱
[00:08:17.000 --> 00:08:19.000]  天父求你打開我哋眾人嘅眼
[00:08:19.000 --> 00:08:22.000]  畀我哋有呢個謙卑受教嘅心
[00:08:22.000 --> 00:08:25.000]  叫講嘅聽嘅我哋都同感一鈴
[00:08:25.000 --> 00:08:29.000]  同有主嘅恩典我哋去回應上帝嘅說話
[00:08:29.000 --> 00:08:32.000]  好好做一個係誠心實意
[00:08:32.000 --> 00:08:35.000]  跟隨主耶穌作你喜悅嘅門徒
[00:08:35.000 --> 00:08:37.000]  願上帝喺我哋身上
[00:08:37.000 --> 00:08:39.000]  真係無論是生是死
[00:08:39.000 --> 00:08:41.000]  都係照常顯大
[00:08:41.000 --> 00:08:43.000]  叫美信嘅人喺我哋身上
[00:08:43.000 --> 00:08:45.000]  是看見你自己嘅榮美
[00:08:45.000 --> 00:08:47.000]  同心祈禱奉主命求
[00:08:47.000 --> 00:08:50.000]  第一段經文我哋睇一睇喇
[00:08:50.000 --> 00:08:53.000]  喺二十七節到呢個三十節嘅
[00:08:53.000 --> 00:08:56.000]  我哋會嚟到一齊
[00:08:56.000 --> 00:08:58.000]  請大家一齊讀
[00:08:58.000 --> 00:09:01.000]  他們又來到耶路撒冷
[00:09:01.000 --> 00:09:04.000]  耶穌在聖殿裡行走嘅時候
[00:09:04.000 --> 00:09:08.000]  祭司長 民士和長老進前來
[00:09:08.000 --> 00:09:12.000]  問他說 你掌著什麽權柄做這些事
[00:09:12.000 --> 00:09:16.000]  給你權柄做這些事的是誰呢
[00:09:16.000 --> 00:09:18.000]  我剛才提到喇
[00:09:18.000 --> 00:09:21.000]  喺呢段經文亦都係兩次重複提到
[00:09:21.000 --> 00:09:25.000]  他們呢一班嘅猶太人嘅領袖
[00:09:25.000 --> 00:09:28.000]  佢哋嚟到或者進前來
[00:09:28.000 --> 00:09:32.000]  呢兩個都係現代進行式嘅一個動詞
[00:09:32.000 --> 00:09:34.000]  係要強調呢一班嘅領袖
[00:09:34.000 --> 00:09:38.000]  就係當時最高嘅喺猶太人嘅圈子裡面
[00:09:38.000 --> 00:09:42.000]  佢哋作為行政司法律法嘅一班領袖
[00:09:42.000 --> 00:09:45.000]  所有關於宗教 民事
[00:09:45.000 --> 00:09:49.000]  甚至係刑事都喺佢哋嗰個審理底下
[00:09:49.000 --> 00:09:52.000]  所以佢哋嘅權力好大
[00:09:52.000 --> 00:09:54.000]  佢哋嚟到耶穌嘅面前
[00:09:54.000 --> 00:09:57.000]  喺眾人嘅面前問耶穌
[00:09:57.000 --> 00:10:00.000]  你掌住咩權柄
[00:10:00.000 --> 00:10:02.000]  邊個畀呢啲權柄
[00:10:02.000 --> 00:10:04.000]  你做呢啲嘢
[00:10:04.000 --> 00:10:07.000]  做呢啲嘢就係之前佢潔淨聖殿呢件事
[00:10:07.000 --> 00:10:10.000]  換言之呢佢呢兩條問題呢
[00:10:10.000 --> 00:10:13.000]  都係暗示咗我冇畀你權柄
[00:10:13.000 --> 00:10:16.000]  我冇允許耶穌你喺度搞搞震
[00:10:16.000 --> 00:10:17.000]  你而家踩牆
[00:10:17.000 --> 00:10:21.000]  你走入我哋呢個地頭喺聖殿裡面
[00:10:21.000 --> 00:10:27.000]  你將我哋成個嘅得利益嘅呢一個咁嘅集團
[00:10:27.000 --> 00:10:30.000]  你嚟到挑戰我哋嘅權柄
[00:10:30.000 --> 00:10:34.000]  所以而家佢嚟到係想為難耶穌
[00:10:34.000 --> 00:10:37.000]  耶穌知道佢哋咁樣做
[00:10:37.000 --> 00:10:41.000]  其實要搵把柄就要除滅耶穌
[00:10:41.000 --> 00:10:44.000]  正如耶穌喺之前已經有幾次
[00:10:44.000 --> 00:10:47.000]  已經係要講佢進入耶路撒冷
[00:10:47.000 --> 00:10:49.000]  佢係要準備受苦
[00:10:49.000 --> 00:10:51.000]  被賣甚至被殺嘅
[00:10:51.000 --> 00:10:53.000]  而第三日要復活
[00:10:53.000 --> 00:10:56.000]  呢個喺第八章第十章已經講咗
[00:10:56.000 --> 00:10:58.000]  我哋睇到耶穌
[00:10:58.000 --> 00:11:00.000]  其實而家係最後一個禮拜
[00:11:00.000 --> 00:11:02.000]  佢要進入呢個耶路撒冷
[00:11:02.000 --> 00:11:06.000]  佢就係準備係要面對呢個十字架
[00:11:06.000 --> 00:11:09.000]  而喺呢個過程裡面
[00:11:09.000 --> 00:11:12.000]  讓我哋嚟到去睇耶穌點樣回答
[00:11:12.000 --> 00:11:13.000]  係好有智慧嘅
[00:11:13.000 --> 00:11:16.000]  耶穌嘅回答佢冇直接答佢哋
[00:11:16.000 --> 00:11:18.000]  因為如果耶穌話
[00:11:18.000 --> 00:11:22.000]  係呀我就講住天父佢差遣我嚟到你哋當中
[00:11:22.000 --> 00:11:24.000]  我係神嘅兒子
[00:11:24.000 --> 00:11:27.000]  當佢咁樣答佢就即刻被處決
[00:11:27.000 --> 00:11:29.000]  因為喺十四章後文
[00:11:29.000 --> 00:11:31.000]  我哋睇見去到大祭司
[00:11:31.000 --> 00:11:33.000]  嗰度嚟接受聆訊嘅時候
[00:11:33.000 --> 00:11:35.000]  大祭司就咁樣問佢
[00:11:35.000 --> 00:11:39.000]  你係至高者差嚟嘅兒子嗎
[00:11:39.000 --> 00:11:43.000]  耶穌就嚟到佢話你說的事
[00:11:43.000 --> 00:11:45.000]  當佢咁樣答嘅時候
[00:11:45.000 --> 00:11:48.000]  大祭司就即刻撕裂佢嗰個祭司袍
[00:11:48.000 --> 00:11:50.000]  佢話我哋唔使再審啦
[00:11:50.000 --> 00:11:53.000]  呢個人係僭越狂妄自大
[00:11:53.000 --> 00:11:56.000]  佢以自己與神同等
[00:11:56.000 --> 00:11:58.000]  然後佢就charge耶穌
[00:11:58.000 --> 00:12:00.000]  你係嚟到去藐視上帝
[00:12:00.000 --> 00:12:02.000]  我哋猶太人係
[00:12:02.000 --> 00:12:05.000]  淨係信耶和華獨一嘅真神
[00:12:05.000 --> 00:12:08.000]  點能夠有你另外呢個人話你而家
[00:12:08.000 --> 00:12:10.000]  你係同神一樣呢
[00:12:10.000 --> 00:12:15.000]  耶穌佢知道佢唔可以喺呢個時候
[00:12:15.000 --> 00:12:19.000]  嚟到去將佢呢一個嘅身份直接咁樣答佢哋
[00:12:19.000 --> 00:12:22.000]  所以耶穌係用一個拉比辯論嘅時候
[00:12:22.000 --> 00:12:25.000]  常用嘅所謂反問嘅技巧
[00:12:25.000 --> 00:12:27.000]  耶穌點反問佢哋呢
[00:12:27.000 --> 00:12:30.000]  耶穌對佢哋講我要問你哋一句話
[00:12:30.000 --> 00:12:32.000]  你哋回答我我就話畀你知
[00:12:32.000 --> 00:12:34.000]  我係憑咩嘅權柄做呢啲嘅嘢
[00:12:34.000 --> 00:12:39.000]  究竟施洗約翰佢嘅洗禮係從天上嚟
[00:12:39.000 --> 00:12:41.000]  仲係從人間嚟
[00:12:41.000 --> 00:12:43.000]  你哋答我啦
[00:12:43.000 --> 00:12:46.000]  耶穌呢用呢一個好刁鑽
[00:12:46.000 --> 00:12:48.000]  反問佢嘅時候呢
[00:12:48.000 --> 00:12:50.000]  係設咗一個嘅佈局
[00:12:50.000 --> 00:12:52.000]  你答A又死
[00:12:52.000 --> 00:12:54.000]  答B都死點解呢
[00:12:54.000 --> 00:12:56.000]  你睇翻佢哋嘅答案
[00:12:56.000 --> 00:12:58.000]  我哋一齊嚟到讀啦
[00:12:58.000 --> 00:13:00.000]  佢哋彼此相二說
[00:13:00.000 --> 00:13:03.000]  我哋若說從天上嚟的
[00:13:03.000 --> 00:13:07.000]  佢會說咁樣你哋為咩不信他呢
[00:13:07.000 --> 00:13:09.000]  但若說從人間嚟的
[00:13:09.000 --> 00:13:11.000]  卻又怕眾人
[00:13:11.000 --> 00:13:14.000]  因為大家認為約翰確是先知
[00:13:14.000 --> 00:13:16.000]  於是佢哋回答耶穌
[00:13:16.000 --> 00:13:18.000]  我哋不知道
[00:13:18.000 --> 00:13:20.000]  耶穌說我也不告訴你哋
[00:13:20.000 --> 00:13:24.000]  我掌著什麼權柄做這些事
[00:13:24.000 --> 00:13:26.000]  耶穌真係好有智慧
[00:13:26.000 --> 00:13:28.000]  耶穌就反問返
[00:13:28.000 --> 00:13:30.000]  將個波拋返畀你哋
[00:13:30.000 --> 00:13:32.000]  佢知道我咁樣答
[00:13:32.000 --> 00:13:34.000]  如果我話
[00:13:34.000 --> 00:13:37.000]  約翰個洗禮係從天上嚟嘅
[00:13:37.000 --> 00:13:39.000]  如果係咁點解你唔信約翰呢
[00:13:39.000 --> 00:13:43.000]  如果佢話約翰個權柄係人間嚟嘅
[00:13:43.000 --> 00:13:45.000]  咁佢又驚呀
[00:13:45.000 --> 00:13:47.000]  周圍啲眾人呢
[00:13:47.000 --> 00:13:51.000]  佢哋係聽約翰喺曠野傳悔改
[00:13:51.000 --> 00:13:53.000]  好多人走到曠野嗰度
[00:13:53.000 --> 00:13:55.000]  接受佢嘅洗禮
[00:13:55.000 --> 00:13:57.000]  所以呢班嘅宗教領袖
[00:13:57.000 --> 00:13:59.000]  佢哋自己覺得
[00:13:59.000 --> 00:14:01.000]  自己嘅地位受威脅
[00:14:01.000 --> 00:14:04.000]  而家仲嚟多過耶穌
[00:14:04.000 --> 00:14:07.000]  司祭約翰已經信到死咗
[00:14:07.000 --> 00:14:09.000]  而家殺出呢位耶穌
[00:14:09.000 --> 00:14:11.000]  眾人又擁戴佢
[00:14:11.000 --> 00:14:14.000]  佢哋就心裡頭係好多嘅不安
[00:14:14.000 --> 00:14:19.000]  其實呢就係因為佢哋淑靈嘅眼跡黑了
[00:14:19.000 --> 00:14:21.000]  佢哋作為領導
[00:14:21.000 --> 00:14:23.000]  但係佢哋冇真正嘅對神
[00:14:23.000 --> 00:14:24.000]  呢個敬虔嘅心
[00:14:24.000 --> 00:14:27.000]  反而內心剛硬驕傲邪惡
[00:14:27.000 --> 00:14:30.000]  佢哋不斷去搵把柄
[00:14:30.000 --> 00:14:34.000]  就係想要嚟到去殺害耶穌
[00:14:34.000 --> 00:14:36.000]  喺貌夫人好早期
[00:14:36.000 --> 00:14:37.000]  耶穌出嚟傳道嘅時候
[00:14:37.000 --> 00:14:39.000]  第三章
[00:14:39.000 --> 00:14:42.000]  當嗰班民士見到耶穌咁有權兵
[00:14:42.000 --> 00:14:45.000]  連嗰啲嘅鬼
[00:14:45.000 --> 00:14:47.000]  唔論咩鬼都好
[00:14:47.000 --> 00:14:49.000]  耶穌一開聲斥責
[00:14:49.000 --> 00:14:51.000]  嗰啲鬼就離開
[00:14:51.000 --> 00:14:53.000]  佢哋就覺得好犀利
[00:14:53.000 --> 00:14:56.000]  跟住佢哋唔係歸榮要畀神
[00:14:56.000 --> 00:15:00.000]  佢哋話耶穌你係用鬼王別西卜講鬼
[00:15:00.000 --> 00:15:03.000]  耶穌話點會鬼打鬼
[00:15:03.000 --> 00:15:05.000]  你哋都係點樣解釋
[00:15:05.000 --> 00:15:08.000]  根本佢哋就係一塌糊塗
[00:15:08.000 --> 00:15:10.000]  耶穌就斥責呢班民士
[00:15:10.000 --> 00:15:12.000]  你哋係褻瀆緊聖靈
[00:15:12.000 --> 00:15:15.000]  神咁榮耀嘅神嘅國嘅權兵
[00:15:15.000 --> 00:15:18.000]  喺佢哋當中要彰顯上帝嘅榮耀
[00:15:18.000 --> 00:15:21.000]  但你哋竟然作為神子民嘅領袖
[00:15:21.000 --> 00:15:25.000]  竟然嚟到去褻瀆聖靈
[00:15:25.000 --> 00:15:28.000]  好嚴重嘅一個指控嚟嘅
[00:15:28.000 --> 00:15:32.000]  我哋睇見呢班領袖真係好唔贊成
[00:15:32.000 --> 00:15:35.000]  佢哋認唔出耶穌嘅主嘅身份不得已
[00:15:35.000 --> 00:15:41.000]  而且佢哋暗暗地就不斷想搵機會落手
[00:15:41.000 --> 00:15:43.000]  要捉埋耶穌
[00:15:43.000 --> 00:15:47.000]  不過係光天化日眾目睽睽底下
[00:15:47.000 --> 00:15:49.000]  佢哋唔敢做呢件事
[00:15:49.000 --> 00:15:51.000]  結果佢哋祭司長後嚟點
[00:15:51.000 --> 00:15:54.000]  收買咗耶穌邊個門徒
[00:15:54.000 --> 00:15:57.000]  出賣主就係猶大
[00:15:57.000 --> 00:16:00.000]  點解要搵猶大通風報信
[00:16:00.000 --> 00:16:03.000]  就要搵一個合適嘅時間
[00:16:03.000 --> 00:16:06.000]  冇乜人喺度睇唔到
[00:16:06.000 --> 00:16:07.000]  佢哋就落手啦
[00:16:07.000 --> 00:16:10.000]  所以耶穌就喺如意節嘅晚上
[00:16:10.000 --> 00:16:13.000]  食如意節嘅時候同猶大講
[00:16:13.000 --> 00:16:16.000]  你要做嘅事你出去做啦
[00:16:16.000 --> 00:16:18.000]  其實當時猶大就係畀魔鬼
[00:16:18.000 --> 00:16:20.000]  已經入咗佢嘅心
[00:16:20.000 --> 00:16:22.000]  就係三十兩銀紙
[00:16:22.000 --> 00:16:24.000]  呢一種嘅貪心
[00:16:24.000 --> 00:16:29.000]  竟然將呢位尊貴榮耀無涵無癡嘅主耶穌出賣
[00:16:29.000 --> 00:16:32.000]  結果佢哋走到去赫西馬利園祈禱嘅時候
[00:16:32.000 --> 00:16:35.000]  猶大就帶住祭司長
[00:16:35.000 --> 00:16:37.000]  同埋嗰啲羅馬嘅官兵
[00:16:37.000 --> 00:16:39.000]  嚟到捉埋耶穌
[00:16:39.000 --> 00:16:42.000]  所以大家明白嗰個來龍去脈嘅時候
[00:16:42.000 --> 00:16:44.000]  你睇見耶穌喺呢度
[00:16:44.000 --> 00:16:47.000]  佢就係知道佢哋內心嗰種惡念
[00:16:47.000 --> 00:16:50.000]  佢哋嚟搵耶穌呢啲嘅問題呢
[00:16:50.000 --> 00:16:53.000]  全部都係想試探主嘅
[00:16:53.000 --> 00:16:56.000]  係搵機會想嚟到去陷害主嘅
[00:16:56.000 --> 00:16:59.000]  所以耶穌曾經同門徒講
[00:16:59.000 --> 00:17:02.000]  我對神閣裏面嗰啲愛人呢
[00:17:02.000 --> 00:17:04.000]  我就用比喻
[00:17:04.000 --> 00:17:05.000]  我同你哋講
[00:17:05.000 --> 00:17:08.000]  譬如殺種嘅比喻我就直接同你哋講
[00:17:08.000 --> 00:17:11.000]  所以耶穌而家就係用比喻
[00:17:11.000 --> 00:17:14.000]  同呢班猶太人嘅領袖
[00:17:14.000 --> 00:17:15.000]  去講一個比喻
[00:17:15.000 --> 00:17:17.000]  你話係咪幾諷刺
[00:17:17.000 --> 00:17:19.000]  話換言之呢班猶太人嘅領袖
[00:17:19.000 --> 00:17:22.000]  唔喺神閣道裏面嘅
[00:17:22.000 --> 00:17:24.000]  咁你哋點樣帶領神嘅百姓
[00:17:24.000 --> 00:17:27.000]  走喺神嘅心意神閣道裏面呢
[00:17:27.000 --> 00:17:30.000]  咁呀唔使講你都知道答案係咩
[00:17:30.000 --> 00:17:33.000]  所以我哋係嚟睇耶穌點樣用呢個比喻呢
[00:17:33.000 --> 00:17:34.000]  係好好嘅
[00:17:34.000 --> 00:17:37.000]  佢係用爾創亞書第五章
[00:17:37.000 --> 00:17:40.000]  嗰個葡萄園嘅一個詩歌
[00:17:40.000 --> 00:17:42.000]  異曲同宮之廟
[00:17:42.000 --> 00:17:46.000]  就係針對神佢自己嘅百姓
[00:17:46.000 --> 00:17:49.000]  因為呢個葡萄園就係代表住以色列
[00:17:49.000 --> 00:17:51.000]  係神嘅選民
[00:17:51.000 --> 00:17:53.000]  神悉心嚟栽培佢哋
[00:17:53.000 --> 00:17:55.000]  但佢哋唔生性
[00:17:55.000 --> 00:17:57.000]  佢哋離經背道
[00:17:57.000 --> 00:17:59.000]  神揀選以色列人
[00:17:59.000 --> 00:18:03.000]  就係要喺外邦人嘅面前成為光
[00:18:03.000 --> 00:18:05.000]  成為一個能夠去宣講
[00:18:05.000 --> 00:18:08.000]  真理榮耀上帝嘅一個群體
[00:18:08.000 --> 00:18:11.000]  但竟然佢哋離棄上帝
[00:18:11.000 --> 00:18:13.000]  棄絕神所猜離嘅
