
[00:00:00.000 --> 00:00:02.000]  親愛的主愛,多謝你
[00:07:53.000 --> 00:07:55.000]  有時她回家懶惰
[00:07:55.000 --> 00:07:57.000]  不買,自己也不買
[00:07:57.000 --> 00:07:59.000]  叫老婆在家裡幫我買馬經
[00:07:59.000 --> 00:08:01.000]  我說千萬不要
[00:08:01.000 --> 00:08:03.000]  不要用這句來形容
[00:08:03.000 --> 00:08:05.000]  因為主裡面馴服
[00:08:05.000 --> 00:08:07.000]  基督是頭
[00:08:07.000 --> 00:08:09.000]  我們有智慧
[00:08:09.000 --> 00:08:11.000]  我們假設這是主裡面
[00:08:11.000 --> 00:08:13.000]  這樣馴服
[00:08:13.000 --> 00:08:15.000]  丈夫又怎樣呢?
[00:08:15.000 --> 00:08:17.000]  丈夫
[00:08:17.000 --> 00:08:19.000]  愛了
[00:08:19.000 --> 00:08:25.000]  做丈夫的
[00:08:25.000 --> 00:08:27.000]  十九節
[00:08:27.000 --> 00:08:29.000]  請姐妹讀十九節
[00:08:31.000 --> 00:08:33.000]  你憑這幾個字知道
[00:08:33.000 --> 00:08:35.000]  當時做妻子很淒涼
[00:08:35.000 --> 00:08:37.000]  現在也很淒涼
[00:08:37.000 --> 00:08:39.000]  婦女就儘管抬頭
[00:08:39.000 --> 00:08:41.000]  在家裡做家務
[00:08:41.000 --> 00:08:43.000]  上班也是你上班
[00:08:43.000 --> 00:08:45.000]  辛苦得不得了
[00:08:45.000 --> 00:08:47.000]  照顧小孩也是你
[00:08:47.000 --> 00:08:49.000]  到現在還是苦袋
[00:08:49.000 --> 00:08:51.000]  不過我們苦袋得比較開心
[00:08:51.000 --> 00:08:53.000]  現在做丈夫的
[00:08:53.000 --> 00:08:55.000]  愛妻子
[00:08:55.000 --> 00:08:57.000]  田聰
[00:09:01.000 --> 00:09:03.000]  請問
[00:09:03.000 --> 00:09:05.000]  這兩個答案
[00:09:05.000 --> 00:09:07.000]  誰比較難做?
[00:09:07.000 --> 00:09:11.000]  你憑這個要求
[00:09:11.000 --> 00:09:13.000]  究竟神要求妻子高一點
[00:09:13.000 --> 00:09:15.000]  還是丈夫高一點?
[00:09:15.000 --> 00:09:17.000]  一樣
[00:09:17.000 --> 00:09:21.000]  丈夫
[00:09:21.000 --> 00:09:23.000]  妻子
[00:09:23.000 --> 00:09:27.000]  馴服而已
[00:09:27.000 --> 00:09:29.000]  主裡面馴服
[00:09:29.000 --> 00:09:31.000]  我又不馴服
[00:09:31.000 --> 00:09:33.000]  你知道愛有多難做嗎?
[00:09:33.000 --> 00:09:35.000]  這種愛
[00:09:35.000 --> 00:09:37.000]  在聖經裡說
[00:09:37.000 --> 00:09:39.000]  有幾個愛
[00:09:39.000 --> 00:09:41.000]  愛可以是朋友的愛
[00:09:41.000 --> 00:09:43.000]  男女之愛
[00:09:43.000 --> 00:09:45.000]  這個愛是最高的
[00:09:45.000 --> 00:09:47.000]  耶穌釘十字架的
[00:09:47.000 --> 00:09:49.000]  Agape
[00:09:49.000 --> 00:09:51.000]  是最犧牲
[00:09:51.000 --> 00:09:53.000]  為妻子犧牲的
[00:09:53.000 --> 00:09:55.000]  那為什麼?
[00:09:55.000 --> 00:09:57.000]  你知道這句說話
[00:09:57.000 --> 00:09:59.000]  這段經文
[00:09:59.000 --> 00:10:01.000]  我在今天柴灣講
[00:10:01.000 --> 00:10:03.000]  是很安全的
[00:10:03.000 --> 00:10:05.000]  但你想像下當時保羅
[00:10:05.000 --> 00:10:07.000]  真理教導聽會中
[00:10:07.000 --> 00:10:09.000]  其實是很危險的
[00:10:09.000 --> 00:10:11.000]  你不知道男人會做什麼
[00:10:11.000 --> 00:10:13.000]  因為男人叫我愛妻子
[00:10:13.000 --> 00:10:15.000]  是不可能的
[00:10:15.000 --> 00:10:17.000]  這是石破天驚的
[00:10:17.000 --> 00:10:23.000]  在男人面前是很生氣的
[00:10:23.000 --> 00:10:25.000]  你搞錯了
[00:10:25.000 --> 00:10:27.000]  妻子馴服就對了
[00:10:27.000 --> 00:10:29.000]  你叫我老公愛妻子
[00:10:29.000 --> 00:10:31.000]  怎麼會有這件事
[00:10:31.000 --> 00:10:33.000]  我舉個例子你就知道
[00:10:33.000 --> 00:10:35.000]  當時有律例規定
[00:10:35.000 --> 00:10:37.000]  如果妻子煮菜
[00:10:37.000 --> 00:10:39.000]  稍為重手一點
[00:10:39.000 --> 00:10:41.000]  加多點鹽
[00:10:41.000 --> 00:10:43.000]  就可以休妻
[00:10:43.000 --> 00:10:45.000]  律法上已經可以休
[00:10:45.000 --> 00:10:47.000]  妻子很淒涼
[00:10:47.000 --> 00:10:49.000]  全部都是僕人
[00:10:49.000 --> 00:10:53.000]  今天保羅將妻子先走
[00:10:53.000 --> 00:10:55.000]  你想像下
[00:10:55.000 --> 00:10:57.000]  當時聽到妻子
[00:10:57.000 --> 00:10:59.000]  我們都夠慘
[00:10:59.000 --> 00:11:01.000]  你發覺第一句是提妻子
[00:11:01.000 --> 00:11:03.000]  下面又提兒女
[00:11:03.000 --> 00:11:05.000]  下面又提僕人
[00:11:05.000 --> 00:11:07.000]  你找不找到共通點
[00:11:07.000 --> 00:11:09.000]  妻子
[00:11:09.000 --> 00:11:11.000]  兒女
[00:11:11.000 --> 00:11:13.000]  僕人
[00:11:13.000 --> 00:11:15.000]  這三個在當時是什麼
[00:11:15.000 --> 00:11:17.000]  是貨物
[00:11:17.000 --> 00:11:19.000]  很低層次的垃圾
[00:11:21.000 --> 00:11:23.000]  但是保羅
[00:11:23.000 --> 00:11:25.000]  代表神
[00:11:25.000 --> 00:11:27.000]  在這裡抬頭
[00:11:27.000 --> 00:11:29.000]  將這三個擺先說
[00:11:29.000 --> 00:11:31.000]  他為我們出頭
[00:11:31.000 --> 00:11:33.000]  公義的神出頭
[00:11:33.000 --> 00:11:35.000]  妻子你馴服丈夫
[00:11:35.000 --> 00:11:37.000]  但是要求丈夫
[00:11:37.000 --> 00:11:39.000]  這個就是當時
[00:11:39.000 --> 00:11:41.000]  很大的挑釁性
[00:11:41.000 --> 00:11:43.000]  你用犧牲的愛
[00:11:43.000 --> 00:11:45.000]  我們妻子
[00:11:45.000 --> 00:11:47.000]  但是如果用我們今天
[00:11:47.000 --> 00:11:49.000]  我不詳細解釋以前
[00:11:49.000 --> 00:11:51.000]  形容實在太容易
[00:11:51.000 --> 00:11:53.000]  覺得女人很容易哄嗎
[00:11:53.000 --> 00:11:55.000]  我是國內人
[00:11:55.000 --> 00:11:57.000]  我是別人的丈夫
[00:11:57.000 --> 00:11:59.000]  也是別人的父親
[00:11:59.000 --> 00:12:01.000]  我都中過招很多次
[00:12:01.000 --> 00:12:03.000]  所以學精了
[00:12:03.000 --> 00:12:05.000]  當然一定加上聖經
[00:12:05.000 --> 00:12:07.000]  聖經學得好你放心
[00:12:07.000 --> 00:12:09.000]  家庭一定美滿
[00:12:09.000 --> 00:12:11.000]  送花給妻子
[00:12:11.000 --> 00:12:13.000]  就可以叫做愛
[00:12:13.000 --> 00:12:15.000]  妻子要求很低
[00:12:15.000 --> 00:12:17.000]  如果經過金舖
[00:12:17.000 --> 00:12:19.000]  金很美
[00:12:19.000 --> 00:12:21.000]  我們基督徒很俗
[00:12:21.000 --> 00:12:23.000]  我曾經送她一枝花
[00:12:23.000 --> 00:12:25.000]  我很有誠意
[00:12:25.000 --> 00:12:27.000]  在她公司樓下送一枝花
[00:12:27.000 --> 00:12:29.000]  夠誠意我等了很久
[00:12:29.000 --> 00:12:31.000]  那枝花被她轉過頭走了
[00:12:31.000 --> 00:12:33.000]  知道為什麼嗎
[00:12:33.000 --> 00:12:35.000]  發生什麼事
[00:12:35.000 --> 00:12:37.000]  我送花給你站在樓下
[00:12:37.000 --> 00:12:39.000]  她那晚很生氣
[00:12:39.000 --> 00:12:41.000]  罪就在一枝花上
[00:12:41.000 --> 00:12:43.000]  我現在學精了
[00:12:43.000 --> 00:12:45.000]  原來情人節
[00:12:45.000 --> 00:12:47.000]  十一枝
[00:12:47.000 --> 00:12:49.000]  我想為什麼不是十二枝
[00:12:49.000 --> 00:12:51.000]  雙數
[00:12:51.000 --> 00:12:53.000]  爛笑話
[00:12:53.000 --> 00:12:55.000]  十二枝少了猶大
[00:12:55.000 --> 00:12:57.000]  十一枝剛剛好
[00:12:57.000 --> 00:12:59.000]  不用九千九百九百玫瑰
[00:12:59.000 --> 00:13:01.000]  有沒有唱過這首歌
[00:13:01.000 --> 00:13:03.000]  普通話的
[00:13:03.000 --> 00:13:05.000]  有沒有唱過
[00:13:05.000 --> 00:13:07.000]  舉手
[00:13:07.000 --> 00:13:09.000]  舉手中了招
[00:13:09.000 --> 00:13:11.000]  有年紀的人才聽過這首歌
[00:13:11.000 --> 00:13:13.000]  郭牧師也是年輕的
[00:13:13.000 --> 00:13:15.000]  回到這裏
[00:13:15.000 --> 00:13:17.000]  原來就這麼簡單
[00:13:17.000 --> 00:13:19.000]  回答她一條問題就很簡單
[00:13:19.000 --> 00:13:21.000]  每一天都回答
[00:13:21.000 --> 00:13:23.000]  有沒有覺得我今天有什麼不同
[00:13:23.000 --> 00:13:25.000]  就是這樣
[00:13:25.000 --> 00:13:27.000]  有什麼不同
[00:13:27.000 --> 00:13:29.000]  男人通常
[00:13:29.000 --> 00:13:31.000]  有什麼不同我發現不到不同
[00:13:31.000 --> 00:13:33.000]  真是拗頭
[00:13:33.000 --> 00:13:37.000]  原來她剪頭髮
[00:13:37.000 --> 00:13:39.000]  剪短了一吋
[00:13:41.000 --> 00:13:43.000]  女士剪頭髮
[00:13:43.000 --> 00:13:45.000]  剪短了一吋
[00:13:45.000 --> 00:13:47.000]  男士是發現不到的
[00:13:47.000 --> 00:13:49.000]  但每天
[00:13:49.000 --> 00:13:51.000]  很大罪
[00:13:51.000 --> 00:13:53.000]  不愛
[00:13:53.000 --> 00:13:55.000]  就這麼簡單
[00:13:55.000 --> 00:13:57.000]  在聖經的運用很簡單
[00:13:57.000 --> 00:13:59.000]  找到她的
[00:13:59.000 --> 00:14:01.000]  放大鏡
[00:14:01.000 --> 00:14:03.000]  找到她有什麼不同就行了
[00:14:03.000 --> 00:14:05.000]  背書
[00:14:05.000 --> 00:14:07.000]  說完就很安全
[00:14:07.000 --> 00:14:09.000]  就這樣愛
[00:14:09.000 --> 00:14:11.000]  簡單來說
[00:14:11.000 --> 00:14:15.000]  其實馴服裏面沒有愛
[00:14:15.000 --> 00:14:19.000]  愛裏面包不包馴服
[00:14:19.000 --> 00:14:21.000]  是包的
[00:14:21.000 --> 00:14:23.000]  妻子馴服丈夫
[00:14:23.000 --> 00:14:25.000]  但丈夫要多表達
[00:14:25.000 --> 00:14:27.000]  這是第一個
[00:14:27.000 --> 00:14:29.000]  第二個
[00:14:37.000 --> 00:14:39.000]  她有個
[00:14:39.000 --> 00:14:41.000]  作兒女
[00:14:41.000 --> 00:14:45.000]  現在作兒女
[00:14:45.000 --> 00:14:47.000]  麻煩讀
[00:14:47.000 --> 00:14:49.000]  二十節
[00:14:49.000 --> 00:14:51.000]  加上父親
[00:14:51.000 --> 00:14:53.000]  二十二十一
[00:14:53.000 --> 00:14:55.000]  你是父親或作兒女
[00:14:55.000 --> 00:14:57.000]  一二起
[00:15:07.000 --> 00:15:09.000]  麻煩你
[00:15:09.000 --> 00:15:13.000]  第一
[00:15:13.000 --> 00:15:15.000]  作兒女
[00:15:15.000 --> 00:15:17.000]  我相信
[00:15:17.000 --> 00:15:19.000]  父母都年長
[00:15:19.000 --> 00:15:21.000]  我們都是成人
[00:15:21.000 --> 00:15:23.000]  作兒女
[00:15:23.000 --> 00:15:27.000]  見青少年是明顯的
[00:15:27.000 --> 00:15:29.000]  很不尊重父母
[00:15:29.000 --> 00:15:31.000]  現在青少年
[00:15:31.000 --> 00:15:33.000]  很嫌父母囉嗦
[00:15:33.000 --> 00:15:35.000]  我們這些成人
[00:15:35.000 --> 00:15:37.000]  我們同一批
[00:15:37.000 --> 00:15:39.000]  我們父母很多時
[00:15:39.000 --> 00:15:41.000]  已經淪盡
[00:15:41.000 --> 00:15:43.000]  有時不經意跌倒
[00:15:43.000 --> 00:15:45.000]  有時不經意不知發生什麼事
[00:15:45.000 --> 00:15:47.000]  不知道你有什麼感受
[00:15:47.000 --> 00:15:49.000]  我牧羊見人多
[00:15:49.000 --> 00:15:51.000]  青少年我有份
[00:15:51.000 --> 00:15:55.000]  我見到他們對父母
[00:15:55.000 --> 00:15:57.000]  覺得很鄙視
[00:15:57.000 --> 00:16:01.000]  我們弟兄姊妹
[00:16:01.000 --> 00:16:03.000]  我有份抗禮
[00:16:03.000 --> 00:16:05.000]  我見到他們對父母
[00:16:05.000 --> 00:16:07.000]  眼神很鄙視
[00:16:07.000 --> 00:16:09.000]  因為覺得父母很煩
[00:16:09.000 --> 00:16:11.000]  不是這個病
[00:16:11.000 --> 00:16:13.000]  你上班突然接電話
[00:16:13.000 --> 00:16:15.000]  又跌倒怎麼辦
[00:16:15.000 --> 00:16:17.000]  又不知回到教會
[00:16:17.000 --> 00:16:19.000]  有些是信了主的
[00:16:19.000 --> 00:16:21.000]  你見到父母不懂說話
[00:16:21.000 --> 00:16:23.000]  有些父母
[00:16:23.000 --> 00:16:25.000]  沒什麼文化
[00:16:25.000 --> 00:16:27.000]  將家裏的事爆出來
[00:16:27.000 --> 00:16:29.000]  有些子女覺得很煩
[00:16:29.000 --> 00:16:31.000]  有些子女
[00:16:31.000 --> 00:16:33.000]  無法離開
[00:16:33.000 --> 00:16:35.000]  大人來的
[00:16:35.000 --> 00:16:37.000]  我跟子女說
[00:16:37.000 --> 00:16:39.000]  你現在就厭
[00:16:39.000 --> 00:16:41.000]  他現在
[00:16:41.000 --> 00:16:43.000]  你不尊敬他
[00:16:43.000 --> 00:16:45.000]  你想想你以前
[00:16:45.000 --> 00:16:47.000]  當你不懂喝奶的時候
[00:16:47.000 --> 00:16:49.000]  父母在做什麼
[00:16:49.000 --> 00:16:51.000]  他整晚不用睡
[00:16:51.000 --> 00:16:53.000]  他可以整個人
[00:16:53.000 --> 00:16:55.000]  給你送去醫院
[00:16:55.000 --> 00:16:57.000]  有時晚上發燒
[00:16:57.000 --> 00:16:59.000]  可以整晚在醫院
[00:16:59.000 --> 00:17:01.000]  這個就是父母
