
[00:00:00.000 --> 00:00:02.360]  能夠來這裡是上帝給我的恩典
[00:01:34.600 --> 00:01:36.880]  沒了必站立在地上
[00:01:36.880 --> 00:01:38.920]  我借皮肉滅絕之後
[00:01:38.920 --> 00:01:41.120]  我必在肉體之外得見神
[00:01:41.120 --> 00:01:42.680]  我自己要見他
[00:01:42.680 --> 00:01:44.240]  親眼要看他
[00:01:44.240 --> 00:01:45.680]  並不像外人
[00:01:45.680 --> 00:01:48.320]  我的心腸在我裡面消滅了
[00:01:48.320 --> 00:01:50.000]  第二次
[00:01:50.000 --> 00:01:52.080]  第二次在三十八章
[00:01:52.080 --> 00:01:55.280]  三十八章第一到十一節
[00:01:55.280 --> 00:01:56.960]  第一到十一節
[00:01:56.960 --> 00:02:01.240]  三十八章上帝對約伯顯現第一次
[00:02:01.240 --> 00:02:04.160]  三十八章是上帝對約伯顯示的第一次
[00:02:04.160 --> 00:02:05.520]  第一節到十一節
[00:02:05.520 --> 00:02:07.840]  一到十一節與我們同聲就讀出
[00:02:07.840 --> 00:02:09.080]  一到十一節
[00:02:09.080 --> 00:02:12.680]  那時耶和華從雪宮中回答約伯說
[00:02:12.680 --> 00:02:16.440]  誰用無知的疑語使我的旨意暗迴不明
[00:02:16.440 --> 00:02:18.200]  你要如勇士速邀
[00:02:18.200 --> 00:02:19.080]  我問你
[00:02:19.080 --> 00:02:20.760]  你可以指示我
[00:02:20.760 --> 00:02:22.760]  我納大地根基的時候
[00:02:22.760 --> 00:02:24.080]  你在哪裡呢
[00:02:24.080 --> 00:02:25.320]  你要有聰明
[00:02:25.320 --> 00:02:26.440]  只管說白
[00:02:26.440 --> 00:02:28.360]  你要曉得說白
[00:02:28.360 --> 00:02:30.840]  誰定定的尺數
[00:02:30.840 --> 00:02:33.520]  是誰把準繩拉在旗上
[00:02:33.520 --> 00:02:36.120]  地的根基安置在何處
[00:02:36.120 --> 00:02:38.640]  地的國石是誰安放的
[00:02:38.640 --> 00:02:41.080]  那時請神一同歌唱
[00:02:41.080 --> 00:02:43.400]  神的宗旨也都歡呼
[00:02:43.400 --> 00:02:46.080]  海水沖春如出胎包
[00:02:46.080 --> 00:02:48.440]  那時你將他關閉呢
[00:02:48.440 --> 00:02:51.080]  使我用雲彩蕩海的衣服
[00:02:51.080 --> 00:02:53.640]  擁有暗洞包裹他的布
[00:02:53.640 --> 00:02:55.320]  為他定屆下
[00:02:55.320 --> 00:02:57.040]  有安門和山書
[00:02:57.040 --> 00:02:59.400]  你只可待到這裡
[00:02:59.400 --> 00:03:00.760]  不可越過
[00:03:00.760 --> 00:03:03.640]  你窮苦的路要到此為止
[00:03:03.640 --> 00:03:05.640]  第三節是四十二章
[00:03:05.640 --> 00:03:07.000]  四十二章
[00:03:07.000 --> 00:03:08.920]  四十二章一到六節
[00:03:08.920 --> 00:03:10.720]  第一節開始到第六節
[00:03:10.720 --> 00:03:11.520]  一起來讀
[00:03:11.520 --> 00:03:13.720]  四十二章一到六節
[00:03:13.720 --> 00:03:15.920]  約伯回答耶和華說
[00:03:15.920 --> 00:03:18.400]  我知道你萬事都能做
[00:03:18.400 --> 00:03:20.520]  你的旨意不能難阻
[00:03:20.520 --> 00:03:22.360]  所以用無知的語語
[00:03:22.360 --> 00:03:24.280]  使你的旨意隱藏呢
[00:03:24.280 --> 00:03:26.560]  我所說的是我不明白的
[00:03:26.560 --> 00:03:28.360]  這些事太奇妙
[00:03:28.360 --> 00:03:29.840]  是我不知道的
[00:03:29.840 --> 00:03:31.120]  求你聽我
[00:03:31.120 --> 00:03:32.320]  我要說話
[00:03:32.320 --> 00:03:33.240]  我問你
[00:03:33.240 --> 00:03:34.680]  求你指示我
[00:03:34.680 --> 00:03:36.560]  我從前豐滿有你
[00:03:36.560 --> 00:03:38.760]  現在親眼看見你
[00:03:38.760 --> 00:03:41.240]  因此我厭惡自己
[00:03:41.240 --> 00:03:44.720]  在塵土和土灰中懊惱
[00:03:44.720 --> 00:03:46.520]  我們來看這個人
[00:03:46.520 --> 00:03:50.320]  晚都已經深了
[00:03:50.320 --> 00:03:52.400]  黎明還會太遠嗎
[00:03:52.400 --> 00:03:55.720]  黎明會不會還是很遠呢
[00:03:55.720 --> 00:03:57.720]  剛剛所看的就是約伯
[00:03:57.720 --> 00:04:00.240]  這個人的一生的傳
[00:04:00.240 --> 00:04:03.480]  我們剛剛看到的是約伯一生所經歷的
[00:04:03.480 --> 00:04:04.840]  我們當中可能有一些人
[00:04:04.840 --> 00:04:07.200]  類似遇過這樣的經驗
[00:04:07.200 --> 00:04:08.240]  我們當中可能有些人
[00:04:08.240 --> 00:04:10.160]  是有一個類似的經驗
[00:04:10.160 --> 00:04:11.440]  正如我剛剛所唱的詩
[00:04:11.440 --> 00:04:13.080]  你曾經徬徨過
[00:04:13.080 --> 00:04:14.560]  好像剛才我們唱的詩歌
[00:04:14.560 --> 00:04:15.520]  你曾經徬徨過
[00:04:15.520 --> 00:04:19.440]  從低微時
[00:04:19.440 --> 00:04:20.840]  過了隧道之後
[00:04:20.840 --> 00:04:22.200]  你可以展翅上騰
[00:04:22.200 --> 00:04:25.040]  過了隧道之後就可以展翅上騰
[00:04:25.040 --> 00:04:27.800]  我從約伯來看人生如何
[00:04:27.800 --> 00:04:30.000]  苦難當中逆轉勝
[00:04:30.000 --> 00:04:31.880]  我們來看看這個約伯的生平
[00:04:31.880 --> 00:04:33.080]  見到人在苦難當中
[00:04:33.080 --> 00:04:34.480]  如何逆轉勝呢
[00:04:34.480 --> 00:04:35.640]  七個原則
[00:04:35.640 --> 00:04:37.520]  七個原則
[00:04:37.520 --> 00:04:38.400]  在程序表裡面
[00:04:38.400 --> 00:04:40.120]  你有夾著黃色的紙張
[00:04:40.120 --> 00:04:41.360]  程序表黃色那張紙
[00:04:41.360 --> 00:04:42.880]  就是我港獨的大哥
[00:04:42.880 --> 00:04:43.840]  第一個原則
[00:04:43.840 --> 00:04:44.760]  第一個原則
[00:04:44.760 --> 00:04:48.720]  記得人生中的無常 反常
[00:04:48.720 --> 00:04:51.520]  其實很平常
[00:04:51.520 --> 00:04:53.000]  人生中的無常 反常
[00:04:53.000 --> 00:04:55.800]  其實是很平常
[00:04:55.800 --> 00:04:59.040]  無常 反常
[00:04:59.040 --> 00:05:01.440]  可以很平常發生在你我身上
[00:05:01.440 --> 00:05:03.400]  無常和反常可以很平常
[00:05:03.400 --> 00:05:05.680]  發生在你和我身上
[00:05:05.680 --> 00:05:07.480]  特別看了這個約伯的苦難
[00:05:07.480 --> 00:05:09.680]  你就覺得那是他的特例
[00:05:09.680 --> 00:05:11.640]  我們見到這個約伯的事情
[00:05:11.640 --> 00:05:13.600]  就見到這是一個特例
[00:05:13.600 --> 00:05:14.840]  你常常想都沒有想到
[00:05:14.840 --> 00:05:16.320]  很可能就發生在你身上
[00:05:16.320 --> 00:05:18.160]  我從來沒想過會發生在我們身上
[00:05:18.160 --> 00:05:20.000]  其實會有這個機會
[00:05:20.000 --> 00:05:22.080]  美國一個非常有名的作家
[00:05:22.080 --> 00:05:23.120]  叫楊斐力
[00:05:23.120 --> 00:05:25.920]  美國有一個很出名的作家
[00:05:25.920 --> 00:05:27.400]  叫楊斐力
[00:05:27.400 --> 00:05:28.920]  寫了一本書叫《禱告》
[00:05:28.920 --> 00:05:30.440]  寫一本書叫《禱告》
[00:05:30.440 --> 00:05:32.240]  記載一個禱告會
[00:05:32.240 --> 00:05:34.680]  記載一個祈禱會裡面
[00:05:34.680 --> 00:05:36.240]  裡面發生一個
[00:05:36.240 --> 00:05:38.600]  令人捏了一把冷汗的禱告
[00:05:38.600 --> 00:05:42.240]  發生了一件令人馬把汗的禱告
[00:05:42.240 --> 00:05:43.480]  正在禱告的時候
[00:05:43.480 --> 00:05:44.720]  在剛剛祈禱的時候
[00:05:44.720 --> 00:05:49.080]  一個年輕女子用清晰卻顫抖的聲音說
[00:05:49.080 --> 00:05:50.920]  一個年輕的女子是很清晰的
[00:05:50.920 --> 00:05:53.040]  但是她是顫抖的聲音這樣說
[00:05:53.040 --> 00:05:53.960]  上帝啊
[00:05:53.960 --> 00:05:55.880]  她說上帝啊
[00:05:55.880 --> 00:05:59.360]  我被強暴以後
[00:05:59.360 --> 00:06:00.760]  就非常恨你
[00:06:00.760 --> 00:06:05.000]  我被強暴之後就非常之恨你
[00:06:05.000 --> 00:06:07.080]  你怎麼可以讓這個事情發生在我身上
[00:06:07.080 --> 00:06:11.200]  你怎麼可以讓這個事情發生在我身上呢
[00:06:11.200 --> 00:06:13.120]  突然大家通通安靜下來
[00:06:13.120 --> 00:06:15.000]  整個會眾都安靜了下來
[00:06:15.000 --> 00:06:16.440]  沒有人敢翻頁
[00:06:16.440 --> 00:06:17.360]  沒有人敢翻紙
[00:06:17.360 --> 00:06:18.480]  沒有人敢動椅子
[00:06:18.480 --> 00:06:21.840]  沒有人敢動任何東西
[00:06:21.840 --> 00:06:23.160]  接著她說
[00:06:23.160 --> 00:06:25.200]  接著這個女子這樣說
[00:06:25.200 --> 00:06:28.320]  我也痛恨教會裡面那些想安慰我的人
[00:06:28.320 --> 00:06:31.120]  我也痛恨教會裡面想安慰我的人
[00:06:31.120 --> 00:06:32.080]  我不想被安慰
[00:06:32.080 --> 00:06:33.360]  我不想被安慰
[00:06:33.360 --> 00:06:34.200]  我要報仇
[00:06:34.200 --> 00:06:34.960]  我要報仇
[00:06:34.960 --> 00:06:36.320]  我要讓他吃一些苦頭
[00:06:36.320 --> 00:06:41.880]  我要讓他吃一些苦頭
[00:06:41.880 --> 00:06:43.160]  接著她說
[00:06:43.160 --> 00:06:44.480]  接著她這樣說
[00:06:44.480 --> 00:06:46.400]  神啊
[00:06:46.400 --> 00:06:47.840]  謝謝你沒有放棄我
[00:06:47.840 --> 00:06:49.360]  謝謝你沒有放棄我
[00:06:49.360 --> 00:06:51.440]  教會有一些人沒有放棄我
[00:06:51.440 --> 00:06:53.320]  在教會裡面有些人都沒有放棄我
[00:06:53.320 --> 00:06:55.520]  你一直跟在我身後面
[00:06:55.520 --> 00:06:57.400]  你一直跟在我身後面
[00:06:57.400 --> 00:06:58.480]  現在我回來了
[00:06:58.480 --> 00:07:00.040]  現在我回來了
[00:07:00.040 --> 00:07:03.320]  請你醫好我靈魂的傷口
[00:07:03.320 --> 00:07:08.320]  請你醫好我靈魂的傷口
[00:07:08.320 --> 00:07:09.720]  人生的無常
[00:07:09.720 --> 00:07:09.720]  人生的無常
[00:07:09.720 --> 00:07:13.520]  人生的無常和反常其實很平常的
[00:07:13.520 --> 00:07:15.000]  人生的無常和反常其實很平常的
[00:07:15.000 --> 00:07:18.680]  無常的傳道書可以發生在任何人身上
[00:07:18.680 --> 00:07:21.360]  無常的傳道書可以發生在任何人身上
[00:07:21.360 --> 00:07:26.480]  約伯陷入隧道的反常可以發生在你我身上
[00:07:26.480 --> 00:07:29.960]  約伯陷入隧道的反常都可以發生在你我身上
[00:07:29.960 --> 00:07:30.920]  是很平常的
[00:07:30.920 --> 00:07:32.680]  是很平常的
[00:07:32.680 --> 00:07:34.320]  這是第一個
[00:07:34.320 --> 00:07:35.680]  不要以為它是特例
[00:07:35.680 --> 00:07:36.520]  這是第一個
[00:07:36.520 --> 00:07:40.200]  你不要以為約伯一個特例會發生在姊妹身上
[00:07:40.200 --> 00:07:41.600]  會發生在姊妹身上
[00:07:41.600 --> 00:07:42.680]  姊妹舉起手來一下
[00:07:42.680 --> 00:07:45.240]  姊妹請舉舉手
[00:07:45.240 --> 00:07:47.000]  就知道你需要上帝
[00:07:47.000 --> 00:07:48.320]  記得你需要上帝
[00:07:48.320 --> 00:07:50.800]  你需要跟上帝垂直抓住他
[00:07:50.800 --> 00:07:53.160]  你需要上帝你要隨時的抓住他
[00:07:53.160 --> 00:07:56.800]  就可以面對平常無常反常各樣的人生百態
[00:07:56.800 --> 00:08:00.440]  就可以面對平常非常和反常的狀態
[00:08:00.440 --> 00:08:04.680]  人生的百態裡面一定需要垂直上帝成為你的盾牌
[00:08:04.680 --> 00:08:09.240]  人生的百態裡面一定需要垂直上帝成為你的盾牌
[00:08:09.240 --> 00:08:10.720]  約伯非常敬虔
[00:08:10.720 --> 00:08:12.000]  約伯很敬虔
[00:08:12.000 --> 00:08:13.240]  上帝也很祝福他
[00:08:13.240 --> 00:08:14.640]  上帝很賜福給他
[00:08:14.640 --> 00:08:15.760]  西南三女
[00:08:15.760 --> 00:08:16.920]  有七個男生
[00:08:16.920 --> 00:08:18.840]  十全十美
[00:08:18.840 --> 00:08:20.440]  十全十美
[00:08:20.440 --> 00:08:21.960]  非常敬虔的一個家庭
[00:08:21.960 --> 00:08:23.680]  一個非常敬虔的家庭
[00:08:23.680 --> 00:08:24.920]  都會發生這種事
[00:08:24.920 --> 00:08:26.240]  都會發生這種事情
[00:08:26.240 --> 00:08:28.120]  因此你我就留心
[00:08:28.120 --> 00:08:29.880]  因此你我就留心
[00:08:29.880 --> 00:08:31.120]  那個是別人的事
[00:08:31.120 --> 00:08:32.600]  那個不是別人的事那麼簡單
[00:08:32.600 --> 00:08:33.560]  不見得
[00:08:33.560 --> 00:08:34.360]  不見得
[00:08:34.360 --> 00:08:35.240]  很平常
[00:08:35.240 --> 00:08:36.520]  是很平常
[00:08:36.520 --> 00:08:38.320]  第二
[00:08:38.320 --> 00:08:43.560]  苦難測試無常人生的真實意義
[00:08:43.560 --> 00:08:46.960]  苦難是測試無常人生的真正意義
[00:08:46.960 --> 00:08:48.480]  苦難會測試
[00:08:48.480 --> 00:08:50.120]  苦難來測試的
[00:08:50.120 --> 00:08:53.240]  你的人生價值觀會不會太虛空呢
[00:08:53.240 --> 00:08:56.120]  我們的人生價值觀會不會太虛空呢
[00:08:56.120 --> 00:09:02.200]  其實約伯第一章上帝允許撒旦把他的財富拿走了
[00:09:02.200 --> 00:09:05.840]  其實約伯第一章上帝允許撒旦把他的財富拿走了
[00:09:05.840 --> 00:09:09.200]  第二章上帝允許撒旦把他的兒女也拿走了
[00:09:09.200 --> 00:09:11.920]  第二章上帝允許撒旦把他的兒女也拿走了
[00:09:11.920 --> 00:09:15.200]  他就變成非常powerless man
[00:09:15.200 --> 00:09:18.320]  變成了一個完全無能的人
[00:09:18.320 --> 00:09:20.640]  但是即使是powerless man
[00:09:20.640 --> 00:09:23.040]  拿瓦片刮身體的他
[00:09:23.040 --> 00:09:27.160]  那個拿著瓦片來刮自己身體的無能者
[00:09:27.160 --> 00:09:30.360]  一直希望找到日光之上的上帝
[00:09:30.360 --> 00:09:33.520]  一直希望找到日光之上的上帝
[00:09:33.520 --> 00:09:34.640]  雖然很苦
[00:09:34.640 --> 00:09:35.920]  雖然很苦
[00:09:35.920 --> 00:09:37.200]  但最後找到上帝
[00:09:37.200 --> 00:09:38.840]  最後遇到上帝
[00:09:38.840 --> 00:09:39.960]  上帝向他顯現
[00:09:39.960 --> 00:09:42.080]  上帝向他顯現
[00:09:42.080 --> 00:09:44.120]  另外一個人正好顛倒
[00:09:44.120 --> 00:09:46.200]  另外一個人剛剛顛倒了
[00:09:46.200 --> 00:09:47.760]  寫傳道書的是誰
[00:09:47.760 --> 00:09:50.320]  寫傳道書的是誰呢
[00:09:50.320 --> 00:09:52.280]  哪一位呢
[00:09:52.280 --> 00:09:54.920]  所羅門王
[00:09:54.920 --> 00:09:55.840]  非常有錢
[00:09:55.840 --> 00:09:56.720]  很有錢
[00:09:56.720 --> 00:09:57.600]  非常有地位
[00:09:57.600 --> 00:09:58.560]  很有地位
[00:09:58.560 --> 00:09:59.960]  40年當國王
[00:09:59.960 --> 00:10:01.240]  40年當皇帝
[00:10:01.240 --> 00:10:02.400]  一千個太太
[00:10:02.400 --> 00:10:04.080]  一千個老婆
[00:10:04.080 --> 00:10:05.120]  男生舉起手來說
[00:10:05.120 --> 00:10:06.120]  男的請舉手
[00:10:06.120 --> 00:10:11.640]  聽到一千個老婆的請舉手
[00:10:11.640 --> 00:10:13.320]  大家都羨慕的男人
[00:10:13.320 --> 00:10:15.400]  大家都羨慕的男人
[00:10:15.400 --> 00:10:19.560]  卻關心日光之下
[00:10:19.560 --> 00:10:22.920]  我們來看看關心日光之下
[00:10:22.920 --> 00:10:24.880]  最後人生四十年之後
[00:10:24.880 --> 00:10:27.120]  最後的感嘆是虛空的虛空
[00:10:27.120 --> 00:10:28.640]  最後人生四十年裡面
[00:10:28.640 --> 00:10:30.800]  感嘆到這個虛空的虛空
[00:10:30.800 --> 00:10:32.120]  凡事都是虛空
[00:10:32.120 --> 00:10:33.680]  凡事都是虛空
[00:10:33.680 --> 00:10:35.360]  他本來是非常powerful man
[00:10:35.360 --> 00:10:37.240]  他本來是一個很有能力的人
[00:10:37.240 --> 00:10:38.760]  卻關心日光之下
[00:10:38.760 --> 00:10:40.760]  但是他關心了日光之下的東西
[00:10:40.760 --> 00:10:41.720]  虛空的虛空
[00:10:41.720 --> 00:10:43.040]  虛空的虛空
[00:10:43.040 --> 00:10:44.960]  約伯是正好顛倒
[00:10:44.960 --> 00:10:46.440]  他關心日光之上
[00:10:46.440 --> 00:10:47.440]  又剛好相反
[00:10:47.440 --> 00:10:48.600]  他關心了日光之上
[00:10:48.600 --> 00:10:49.680]  雖然無常
[00:10:49.680 --> 00:10:50.640]  雖然無常
[00:10:50.640 --> 00:10:51.640]  寫在聖經
[00:10:51.640 --> 00:10:53.080]  寫在聖經裡面
[00:10:53.080 --> 00:10:56.280]  就影響到雅各書來幫助苦難的人
[00:10:56.280 --> 00:11:00.160]  我們看到在雅各書裡面
[00:11:00.160 --> 00:11:02.480]  去幫助苦難的人
[00:11:02.480 --> 00:11:03.760]  人生兩條路
[00:11:03.760 --> 00:11:04.760]  人生有兩條路
[00:11:04.760 --> 00:11:05.840]  你要選擇
[00:11:05.840 --> 00:11:07.720]  像約伯可能有苦難
[00:11:07.720 --> 00:11:08.960]  仍然抓上帝日光之下
[00:11:08.960 --> 00:11:10.160]  你要選擇好像約伯一樣
[00:11:10.160 --> 00:11:11.160]  人生可能有苦難
[00:11:11.160 --> 00:11:13.280]  但仍然抓住上帝
[00:11:13.280 --> 00:11:15.000]  還是要像楚龍王有錢
[00:11:15.000 --> 00:11:16.560]  不過關心日光之下
[00:11:16.560 --> 00:11:17.680]  不關心上帝
[00:11:17.680 --> 00:11:18.640]  因此絕對虛空
[00:11:18.640 --> 00:11:20.040]  或者好像楚龍門一樣
[00:11:20.040 --> 00:11:21.280]  是很有錢也有權勢
[00:11:21.280 --> 00:11:22.960]  但是只關心日光之下的事
[00:11:22.960 --> 00:11:24.480]  最後他得著的是虛空
[00:11:24.480 --> 00:11:26.200]  今天四十一月二十三號
[00:11:26.200 --> 00:11:28.560]  今天是十一月二十三號
[00:11:28.560 --> 00:11:30.600]  五十年前有一個重要的追思禮拜
[00:11:30.600 --> 00:11:31.960]  五十年前有一個追思的禮拜
[00:11:31.960 --> 00:11:33.760]  很重要的追思禮拜
[00:11:33.760 --> 00:11:35.640]  是美國最重要
[00:11:35.640 --> 00:11:37.800]  這幾十年一個最重要的總統被刺殺
[00:11:37.800 --> 00:11:39.640]  在美國裡面一個最近
[00:11:39.640 --> 00:11:42.880]  近期最重要一個的總統被刺殺
[00:11:42.880 --> 00:11:43.840]  誰?
[00:11:43.840 --> 00:11:44.960]  誰呢?
[00:11:44.960 --> 00:11:45.920]  John Kennedy
[00:11:45.920 --> 00:11:46.960]  甘迺迪
[00:11:46.960 --> 00:11:48.200]  被刺殺以後
[00:11:48.200 --> 00:11:49.280]  被刺殺之後
[00:11:49.280 --> 00:11:54.120]  世界各國的貴賓都被邀去白宮參加追思禮拜
[00:11:54.120 --> 00:11:57.680]  全世界各國的元首都被邀請到白宮裡面參加追思禮拜
[00:11:57.680 --> 00:11:59.240]  不到半個小時結束以後
[00:11:59.240 --> 00:12:00.920]  不到半個小時完了之後
[00:12:00.920 --> 00:12:04.880]  所有的貴賓通通到白宮跟現任總統喝咖啡
[00:12:04.880 --> 00:12:10.480]  所有的元首都去到白宮裡面跟現任總統喝咖啡
[00:12:10.480 --> 00:12:12.520]  留下一個人在現場
[00:12:12.520 --> 00:12:13.920]  留下一個人在現場
[00:12:13.920 --> 00:12:15.000]  非常氣憤
[00:12:15.000 --> 00:12:16.440]  很氣憤啊這個人
[00:12:16.440 --> 00:12:19.120]  你認識這個人叫Jacqueline賈桂林
[00:12:19.120 --> 00:12:21.680]  認不認識這個人叫賈桂林
[00:12:21.680 --> 00:12:22.400]  誰啊?
[00:12:22.400 --> 00:12:24.000]  誰來的呢?
[00:12:24.000 --> 00:12:24.920]  他的太太
[00:12:24.920 --> 00:12:27.000]  就是甘迺迪的老婆
[00:12:27.000 --> 00:12:27.840]  非常生氣
[00:12:27.840 --> 00:12:28.920]  很氣憤
[00:12:28.920 --> 00:12:32.000]  你們這些人為什麼通通到白宮?
[00:12:32.000 --> 00:12:34.600]  你這班人為什麼全部都來白宮?
[00:12:34.600 --> 00:12:38.120]  Why don't you pay more tribute to your hero?
[00:12:38.120 --> 00:12:41.000]  他只是去到講了英文
[00:12:41.000 --> 00:12:44.760]  你為什麼不
[00:12:44.760 --> 00:12:47.360]  你們這些人為什麼不尊敬總統多一點?
[00:12:47.360 --> 00:12:50.360]  你為什麼不尊重總統多一點呢?
[00:12:50.360 --> 00:12:51.560]  這個總統多重要啊
[00:12:51.560 --> 00:12:52.600]  這個總統重要啊
[00:12:52.600 --> 00:12:53.520]  天主教徒
[00:12:53.520 --> 00:12:54.400]  天主教徒
[00:12:54.400 --> 00:12:55.800]  蘇聯打出太空船
[00:12:55.800 --> 00:12:56.960]  他打出NASA
[00:12:56.960 --> 00:12:59.520]  蘇聯打這個太空船飛出來的時候
[00:12:59.520 --> 00:13:01.760]  他就打出這個NASA出來了
[00:13:01.760 --> 00:13:03.640]  古巴卡斯楚都怕他
[00:13:03.640 --> 00:13:04.920]  古巴都怕了他
[00:13:04.920 --> 00:13:06.120]  英明的天主教徒
[00:13:06.120 --> 00:13:07.480]  英明的天主教徒
[00:13:07.480 --> 00:13:09.600]  半個小時通通到白宮喝咖啡
[00:13:09.600 --> 00:13:11.920]  半個小時全部去白宮喝咖啡
[00:13:11.920 --> 00:13:13.960]  Jacqueline就在現場留下很氣憤
[00:13:13.960 --> 00:13:16.440]  這個賈桂林就很氣憤
[00:13:16.440 --> 00:13:17.960]  只是他也不要氣憤
[00:13:17.960 --> 00:13:20.960]  其實他也不應該氣憤的
[00:13:20.960 --> 00:13:23.600]  再不到半個小時他也離開現場
[00:13:23.600 --> 00:13:24.800]  又過了半個小時
[00:13:24.800 --> 00:13:27.120]  連他也離開了現場
[00:13:27.120 --> 00:13:28.720]  你知道
[00:13:28.720 --> 00:13:30.120]  你知不知道
[00:13:30.120 --> 00:13:31.320]  再不到多久
[00:13:31.320 --> 00:13:32.960]  不到多久的時候
[00:13:32.960 --> 00:13:35.720]  他改嫁
[00:13:35.720 --> 00:13:39.000]  他就改嫁
[00:13:39.000 --> 00:13:39.800]  嫁給誰?
[00:13:39.800 --> 00:13:41.680]  嫁給誰呢?
[00:13:41.680 --> 00:13:43.680]  希臘船主
[00:13:43.680 --> 00:13:44.240]  船王
[00:13:44.240 --> 00:13:46.120]  希臘船王
[00:13:46.120 --> 00:13:47.240]  這就是人生
[00:13:47.240 --> 00:13:49.880]  這就是人生
[00:13:49.880 --> 00:13:52.000]  抓日光之下的是虛空
[00:13:52.000 --> 00:13:53.800]  抓住日光之下的事情
[00:13:53.800 --> 00:13:56.040]  最尾都是虛空的
[00:13:56.040 --> 00:13:57.800]  你要的是日光之上
[00:13:57.800 --> 00:13:59.760]  你要抓住的是日光之上的事
[00:13:59.760 --> 00:14:02.240]  日光之下所有的belonging
[00:14:02.240 --> 00:14:04.600]  不如being重要
[00:14:04.600 --> 00:14:06.680]  日光之下所有的belonging
[00:14:06.680 --> 00:14:08.720]  不夠這個being重要的
[00:14:08.720 --> 00:14:10.480]  約伯的belonging不見了
[00:14:10.480 --> 00:14:12.000]  約伯所屬於的一切不見了
[00:14:12.000 --> 00:14:13.160]  要的是上帝
[00:14:13.160 --> 00:14:15.600]  他要的是上帝
[00:14:15.600 --> 00:14:17.760]  所羅莫王是belonging一堆
[00:14:17.760 --> 00:14:19.400]  卻沒有being沒有上帝
[00:14:19.400 --> 00:14:21.520]  所羅門有很多很多東西
[00:14:21.520 --> 00:14:23.040]  但是沒有了上帝
[00:14:23.040 --> 00:14:25.000]  賈桂林也沒有being
[00:14:25.000 --> 00:14:26.080]  只有belonging
[00:14:26.080 --> 00:14:27.120]  賈桂林都沒有
[00:14:27.120 --> 00:14:29.000]  因為處於改嫁了
[00:14:29.000 --> 00:14:31.400]  從約伯的苦難你倒是檢驗
[00:14:31.400 --> 00:14:34.080]  我到底哪一些東西是虛假的
[00:14:34.080 --> 00:14:35.600]  從這個約伯的知道
[00:14:35.600 --> 00:14:38.160]  苦難是可以猜不到什麼是虛假的
[00:14:38.160 --> 00:14:40.800]  苦難測試無常人生的真實意義
[00:14:40.800 --> 00:14:43.520]  苦難是測試無常人生的真實意義
