
[00:00:00.000 --> 00:00:02.340]  回想起來也有很多年前了
[00:06:35.140 --> 00:06:38.260]  和一條大魚在大海裏面掙扎
[00:06:38.260 --> 00:06:41.620]  海明威就借助這個老人的口
[00:06:41.620 --> 00:06:44.340]  講出一句非常精彩的說話
[00:06:44.340 --> 00:06:47.820]  他說人可以被消滅
[00:06:47.820 --> 00:06:50.980]  但人永遠不可以失敗
[00:06:50.980 --> 00:06:53.580]  人可以被消滅
[00:06:53.580 --> 00:06:57.460]  但他永遠不會被擊敗
[00:06:57.460 --> 00:06:59.740]  當我們覺得我們是被擊倒
[00:06:59.740 --> 00:07:02.060]  當我們覺得我們是失敗的時候
[00:07:02.060 --> 00:07:03.460]  我們就很糟糕
[00:07:03.460 --> 00:07:07.180]  海明威寫過另外一本小說叫《勝利者》
[00:07:07.180 --> 00:07:09.260]  講到一個鬥牛勇士
[00:07:09.260 --> 00:07:12.700]  年紀開始體力衰退
[00:07:12.700 --> 00:07:16.380]  但他仍然不放棄他這個很光彩
[00:07:16.380 --> 00:07:18.820]  很光榮的事業
[00:07:18.820 --> 00:07:20.060]  他走到鬥牛場
[00:07:20.060 --> 00:07:22.220]  被牛撞得體無完膚
[00:07:22.220 --> 00:07:23.700]  但他不能夠接受這個事實
[00:07:23.700 --> 00:07:25.820]  他不能夠接受這個失敗
[00:07:25.820 --> 00:07:27.420]  他只想起將來
[00:07:27.420 --> 00:07:30.740]  舊時那種榮光那種光榮
[00:07:30.740 --> 00:07:32.500]  人可以被消滅
[00:07:32.500 --> 00:07:36.180]  但他不可以失敗
[00:07:36.180 --> 00:07:39.260]  結果被牛撞到體無完膚
[00:07:39.260 --> 00:07:43.140]  仍然拿著V字形的手
[00:07:43.140 --> 00:07:45.340]  撞到體無人形的時候
[00:07:45.340 --> 00:07:48.100]  仍然拿著V字形的手
[00:07:48.100 --> 00:07:53.540]  覺得自己在勝利
[00:07:53.540 --> 00:07:55.620]  鄧超豪
[00:07:55.620 --> 00:07:56.980]  Jeremy Lin
[00:07:56.980 --> 00:08:02.420]  是NBA一個很出色 冒起的一個球星
[00:08:02.420 --> 00:08:05.020]  上個星期日來到香港講見證
[00:08:05.020 --> 00:08:07.380]  我們教會有直播
[00:08:07.380 --> 00:08:08.900]  他說過一句話
[00:08:08.900 --> 00:08:12.780]  我想是很提醒我
[00:08:12.780 --> 00:08:15.180]  當他寂寂無名
[00:08:15.180 --> 00:08:17.220]  坐冷板凳
[00:08:17.220 --> 00:08:19.260]  去到紐約出場的時候
[00:08:19.260 --> 00:08:20.780]  保安都對他說
[00:08:20.780 --> 00:08:21.860]  你不能進來
[00:08:21.860 --> 00:08:24.060]  因為不知道他是球員
[00:08:24.060 --> 00:08:26.700]  要排出於外面
[00:08:26.700 --> 00:08:27.940]  可能他沒得出場沒得打
[00:08:27.940 --> 00:08:29.620]  所以這樣
[00:08:29.620 --> 00:08:32.940]  當他去到最低層的時候
[00:08:32.940 --> 00:08:34.780]  他自己說我試多一年
[00:08:34.780 --> 00:08:39.100]  如果試多五年我改行
[00:08:39.100 --> 00:08:41.820]  個個都不是他最大的挑戰
[00:08:41.820 --> 00:08:47.140]  當他後來因為紐約球隊主將受傷
[00:08:47.140 --> 00:08:49.260]  他有機會出場
[00:08:49.260 --> 00:08:52.740]  一出場果然之間
[00:08:52.740 --> 00:08:54.860]  記經四座
[00:08:54.860 --> 00:08:58.980]  第一場對紐約球隊的時候
[00:08:58.980 --> 00:09:01.500]  射入了25分
[00:09:01.500 --> 00:09:03.900]  接著連贏七仗
[00:09:03.900 --> 00:09:08.060]  將紐約球隊帶到 Play off
[00:09:08.060 --> 00:09:10.060]  觀眾人數無聲
[00:09:10.060 --> 00:09:14.300]  帶來球隊源源豐豐富富的收入
[00:09:14.300 --> 00:09:16.860]  當他的名字 當他的相片
[00:09:16.860 --> 00:09:19.260]  在 Time 在 Newsweek 在其他的雜誌
[00:09:19.260 --> 00:09:21.780]  在其他的電台 電視台
[00:09:21.780 --> 00:09:23.340]  一路升起的時候
[00:09:23.340 --> 00:09:26.540]  在他人生裏面最高峰
[00:09:26.540 --> 00:09:28.780]  在他事業裏面最得意
[00:09:28.780 --> 00:09:33.980]  在他最多人捧場
[00:09:33.980 --> 00:09:36.780]  最多粉絲的時候
[00:09:36.780 --> 00:09:40.860]  他說是他最多掙扎的時候
[00:09:40.860 --> 00:09:43.180]  失去了喜樂
[00:09:43.180 --> 00:09:44.820]  失去了
[00:09:44.820 --> 00:09:47.220]  沒有了
[00:09:47.220 --> 00:09:51.580]  然後自己靜思來問一問
[00:09:51.580 --> 00:09:54.860]  我在做什麼
[00:09:54.860 --> 00:09:59.340]  我為我名 為我利
[00:09:59.340 --> 00:10:00.820]  是不是每一場球賽
[00:10:00.820 --> 00:10:03.300]  就決定了我的價值呢
[00:10:03.300 --> 00:10:05.860]  是不是每一場球賽的表演
[00:10:05.860 --> 00:10:09.860]  的演出就肯定了我的前途呢
[00:10:09.860 --> 00:10:11.900]  我的人生是不是就定在
[00:10:11.900 --> 00:10:14.900]  我成就就不成就那裏呢
[00:10:14.900 --> 00:10:17.740]  他突然想通了一件事
[00:10:17.740 --> 00:10:20.700]  他別興旺 我別衰美
[00:10:20.700 --> 00:10:24.460]  他的人就改變
[00:10:24.460 --> 00:10:29.980]  今天無論我們做傳道人也好
[00:10:29.980 --> 00:10:32.300]  做球星也好
[00:10:32.300 --> 00:10:34.100]  做政治也好
[00:10:34.100 --> 00:10:35.900]  你在公司做事也好
[00:10:35.900 --> 00:10:37.780]  你做父母也好
[00:10:37.780 --> 00:10:40.660]  事實上纏繞我們一個問題
[00:10:40.660 --> 00:10:42.540]  就是我們不能輸
[00:10:42.540 --> 00:10:43.940]  不能衰
[00:10:43.940 --> 00:10:46.300]  不能敗
[00:10:46.300 --> 00:10:49.020]  我們不要人小看我們
[00:10:49.020 --> 00:10:52.380]  我們不要人去踐踏我們
[00:10:52.380 --> 00:10:54.820]  我們不要輸
[00:10:54.820 --> 00:10:56.100]  我們要贏
[00:10:56.100 --> 00:10:58.900]  我們要有成就
[00:10:58.900 --> 00:11:00.980]  沒有人會說這句話
[00:11:00.980 --> 00:11:04.620]  他別興旺 我別衰美
[00:11:04.620 --> 00:11:05.620]  但是
[00:11:05.620 --> 00:11:07.740]  這個就是人生裏面最基本
[00:11:07.740 --> 00:11:10.140]  最基本的一樣東西
[00:11:10.140 --> 00:11:14.340]  如果你和我在生命裏面是活得精彩
[00:11:14.340 --> 00:11:16.340]  如果你和我在生命裏面
[00:11:16.340 --> 00:11:18.060]  真是很體重
[00:11:18.060 --> 00:11:21.220]  我們的生命裏面活得有意思的時候
[00:11:21.220 --> 00:11:22.820]  我想我們一定要
[00:11:22.820 --> 00:11:24.340]  牢牢地
[00:11:24.340 --> 00:11:28.820]  去將這句話銘記在心裏面
[00:11:28.820 --> 00:11:30.620]  我們是誰來的
[00:11:30.620 --> 00:11:33.460]  或者我們試試詳細來看看這段聖經
[00:11:33.460 --> 00:11:36.980]  首先我們來看看二十二節至二十六節
[00:11:36.980 --> 00:11:40.340]  好不好 我們一起讀一讀二十二節至二十六節
[00:11:40.340 --> 00:11:43.460]  二十二節至二十六節
[00:11:43.460 --> 00:11:48.060]  這些時以後 耶穌王門徒到了猶太地區
[00:11:48.060 --> 00:11:52.340]  在那裏他和他們同住並且私逝
[00:11:52.340 --> 00:11:56.060]  約翰也在靠近撒冷的哀戀私逝
[00:11:56.060 --> 00:11:59.260]  因為那裏水多 眾人都去受洗
[00:11:59.260 --> 00:12:01.940]  那時約翰還沒有下在監裏
[00:12:01.940 --> 00:12:06.460]  約翰王門徒在一個猶太人辯論見證的禮儀
[00:12:06.460 --> 00:12:08.660]  就來見約翰對他說
[00:12:08.660 --> 00:12:12.140]  拉比 從前和你在約旦河的東邊
[00:12:12.140 --> 00:12:16.060]  你所見證的那位 約翰 他在私逝
[00:12:16.060 --> 00:12:20.460]  眾人都到他那裏去了
[00:12:20.460 --> 00:12:24.940]  眾人都到他那裏去了
[00:12:24.940 --> 00:12:28.460]  約翰是老大哥來的
[00:12:28.460 --> 00:12:31.500]  他曾經為耶穌基督私逝
[00:12:31.500 --> 00:12:35.700]  他現在仍然是靠近耶路撒冷哀戀的地方私逝
[00:12:35.700 --> 00:12:38.380]  而且亦都是相當的興旺
[00:12:38.380 --> 00:12:42.940]  第三節 因為那裏水多 眾人都去受洗
[00:12:42.940 --> 00:12:44.860]  眾人都去受洗
[00:12:44.860 --> 00:12:48.940]  在原文這個字是一個叫做持續式的詞句
[00:12:48.940 --> 00:12:50.140]  continuous tense
[00:12:50.140 --> 00:12:53.260]  即是說是不住的 陸續的 一路的
[00:12:53.260 --> 00:12:56.820]  是有人去約翰那裏私逝
[00:12:56.820 --> 00:12:58.700]  非常的興旺
[00:12:58.700 --> 00:13:01.660]  但是約翰的門徒不是這樣看法
[00:13:01.660 --> 00:13:04.140]  約翰的門徒看
[00:13:04.140 --> 00:13:06.980]  是好像在比賽一些東西
[00:13:06.980 --> 00:13:08.780]  是一場競賽
[00:13:08.780 --> 00:13:10.180]  是哪個競賽?
[00:13:10.180 --> 00:13:13.260]  耶穌和約翰在那裏鬥
[00:13:13.260 --> 00:13:15.380]  然後看誰贏
[00:13:15.380 --> 00:13:16.780]  他們就對約翰說
[00:13:16.780 --> 00:13:19.100]  拉比 即是阿sir
[00:13:19.100 --> 00:13:22.420]  從前和你在約旦河外
[00:13:22.420 --> 00:13:24.540]  你所見證的那位
[00:13:24.540 --> 00:13:25.820]  現在私逝
[00:13:25.820 --> 00:13:28.980]  眾人都往他那裏去了
[00:13:28.980 --> 00:13:31.260]  如果我翻譯成廣東話
[00:13:31.260 --> 00:13:32.340]  他就說
[00:13:32.340 --> 00:13:35.580]  約翰 你是老大哥來的
[00:13:35.580 --> 00:13:37.620]  你替他做過見證
[00:13:37.620 --> 00:13:38.980]  你帶領過他
[00:13:38.980 --> 00:13:40.460]  你和他私逝
[00:13:40.460 --> 00:13:43.460]  現在這個人另起爐灶 賭你米
[00:13:43.460 --> 00:13:45.860]  現在眾人都跟他去了
[00:13:45.860 --> 00:13:49.060]  你輸了
[00:13:49.060 --> 00:13:51.780]  說起來是很不服氣
[00:13:51.780 --> 00:13:53.060]  很不滿意
[00:13:53.060 --> 00:13:54.740]  很不高興
[00:13:54.740 --> 00:13:58.780]  是替約翰不值
[00:13:58.780 --> 00:14:04.020]  可能是經過一輪和猶太人爭論禮儀
[00:14:04.020 --> 00:14:06.260]  所以非常生氣
[00:14:06.260 --> 00:14:10.020]  所以就說出這些說話來
[00:14:10.020 --> 00:14:13.260]  事實很危險
[00:14:13.260 --> 00:14:15.860]  亦都是很通常
[00:14:15.860 --> 00:14:18.900]  你看看今天在教會
[00:14:18.900 --> 00:14:21.220]  在公司
[00:14:21.220 --> 00:14:25.820]  在政界
[00:14:25.820 --> 00:14:28.420]  甚至在團契
[00:14:28.420 --> 00:14:30.500]  往往我們看一場比賽
[00:14:30.500 --> 00:14:33.780]  是拼過你死我活
[00:14:33.780 --> 00:14:37.220]  勝者為王 敗者為寇
[00:14:37.220 --> 00:14:40.300]  是一場輸贏的比賽
[00:14:40.300 --> 00:14:42.020]  如果我們是這樣看法的時候
[00:14:42.020 --> 00:14:43.500]  我肯定說
[00:14:43.500 --> 00:14:46.700]  我們全部是輸家
[00:14:46.700 --> 00:14:48.260]  為什麼
[00:14:48.260 --> 00:14:51.580]  因為我們的對手不是我們的弟兄
[00:14:51.580 --> 00:14:55.380]  我們的敵人不是隔離間教會
[00:14:55.380 --> 00:14:57.860]  不是我們的同工
[00:14:57.860 --> 00:14:59.900]  而是魔鬼
[00:14:59.900 --> 00:15:02.380]  當我們相爭的時候
[00:15:02.380 --> 00:15:05.340]  只是魔鬼在偷笑
[00:15:05.340 --> 00:15:09.660]  這是最愚蠢的做法
[00:15:09.660 --> 00:15:12.140]  但很可惜
[00:15:12.140 --> 00:15:13.620]  甚至在教會圈子裡
[00:15:13.620 --> 00:15:16.940]  我們很多時候都是這樣
[00:15:16.940 --> 00:15:19.980]  這是我的地盤
[00:15:19.980 --> 00:15:22.580]  不容許人在這裡
[00:15:22.580 --> 00:15:23.620]  有一次
[00:15:23.620 --> 00:15:24.700]  我還在美港的時候
[00:15:24.700 --> 00:15:29.300]  有一次去播道會開會
[00:15:29.300 --> 00:15:32.980]  我有一個朋友周大俠牧師跟我說
[00:15:32.980 --> 00:15:35.260]  他們想著播道會
[00:15:35.260 --> 00:15:43.540]  想在新加坡開始一個分堂
[00:15:43.540 --> 00:15:46.340]  那裡都越來越多唐人
[00:15:46.340 --> 00:15:49.220]  但他覺得為了禮貌的緣故
[00:15:49.220 --> 00:15:52.260]  就去拜訪過渡教會裡
[00:15:52.260 --> 00:15:56.140]  其中一間華人教會
[00:15:56.140 --> 00:15:57.700]  當他拜訪這個牧師的時候
[00:15:57.700 --> 00:15:59.700]  他嚇了一跳
[00:15:59.700 --> 00:16:01.660]  那個牧師就跟他說
[00:16:01.660 --> 00:16:03.860]  我們不容許任何華人
[00:16:03.860 --> 00:16:05.820]  來這裡開華人教會
[00:16:05.820 --> 00:16:11.540]  這是我們的地盤
[00:16:11.540 --> 00:16:13.180]  周牧師說
[00:16:13.180 --> 00:16:19.380]  上帝寫了封信給你
[00:16:19.380 --> 00:16:25.420]  很多人是有這樣的思想
[00:16:25.420 --> 00:16:29.740]  這個建築物是我們的地盤
[00:16:29.740 --> 00:16:33.420]  任何教會不可以在這裡立足
[00:16:33.420 --> 00:16:38.020]  河民田區是我們的地盤
[00:16:38.020 --> 00:16:40.420]  這個校園是我們團契的地盤
[00:16:40.420 --> 00:16:43.140]  不容許其他人來
[00:16:43.140 --> 00:16:47.260]  我們是想在這裡鬥比賽
[00:16:47.260 --> 00:16:52.980]  而不是看到原來我們是同一個老闆
[00:16:52.980 --> 00:16:56.540]  神學院有一個同學
[00:16:56.540 --> 00:16:58.340]  周公和牧師
[00:16:58.340 --> 00:17:01.820]  他現在在中華神學院做院長
[00:17:01.820 --> 00:17:03.340]  他大學讀書的時候
[00:17:03.340 --> 00:17:05.140]  在Pennsylvania University
[00:17:05.140 --> 00:17:08.220]  一個很出名的大學讀書
[00:17:08.220 --> 00:17:10.780]  而且是一個很出色的學生
[00:17:10.780 --> 00:17:11.940]  後來他大學畢業之後
[00:17:11.940 --> 00:17:15.180]  就去了Westminster讀神學
[00:17:15.180 --> 00:17:16.620]  他跟我們說
[00:17:16.620 --> 00:17:18.660]  他舊時在大學讀書的時候
[00:17:18.660 --> 00:17:20.500]  在U Penn讀書的時候
[00:17:20.500 --> 00:17:23.100]  自己拿到4.0的GPA
[00:17:23.100 --> 00:17:25.100]  即是Straight A
[00:17:25.100 --> 00:17:27.340]  發覺有些人比他厲害
[00:17:27.340 --> 00:17:28.580]  心裡很不開心
[00:17:28.580 --> 00:17:30.500]  為什麼這麼厲害
[00:17:30.500 --> 00:17:32.340]  進到神學院
[00:17:32.340 --> 00:17:33.940]  發覺有人比他厲害的時候
[00:17:33.940 --> 00:17:35.620]  他很開心
[00:17:35.620 --> 00:17:36.740]  為什麼呢
[00:17:36.740 --> 00:17:41.660]  在我們的隊裡面又多了一個勁將
[00:17:41.660 --> 00:17:45.260]  會不會我們是這樣看法呢
[00:17:45.260 --> 00:17:46.500]  有人走來跟我說
[00:17:46.500 --> 00:17:47.540]  蘇Sir
[00:17:47.540 --> 00:17:49.380]  你弟弟開的恩福堂比你更大
[00:17:49.380 --> 00:17:51.940]  幾個幾個倍
[00:17:51.940 --> 00:17:52.820]  你做老大哥
[00:17:52.820 --> 00:17:55.220]  你怎麼看法
[00:17:55.220 --> 00:17:58.260]  是不是感謝主呢
[00:17:58.260 --> 00:17:59.540]  保羅說
[00:17:59.540 --> 00:18:00.460]  無論怎樣
[00:18:00.460 --> 00:18:01.980]  福音興旺的時候
[00:18:01.980 --> 00:18:03.860]  我就開心
[00:18:03.860 --> 00:18:06.980]  他不是看一場競賽
[00:18:06.980 --> 00:18:10.340]  他是看誰是我們的老闆
[00:18:10.340 --> 00:18:11.860]  我們再來看看
[00:18:11.860 --> 00:18:12.620]  誰贏了
[00:18:12.620 --> 00:18:13.940]  二十七至三十節
[00:18:13.940 --> 00:18:14.820]  或者我們再來看看
[00:18:14.820 --> 00:18:16.420]  二十七至三十節
[00:18:16.420 --> 00:18:20.140]  究竟聖經在跟我們說什麼
[00:18:20.140 --> 00:18:22.180]  二十七至三十節
[00:18:22.180 --> 00:18:25.260]  我們一起讀到二十七至三十節
[00:18:25.260 --> 00:18:26.580]  約翰回答說
[00:18:26.580 --> 00:18:28.700]  若不是從天上賜也的
[00:18:28.700 --> 00:18:30.660]  人就不能得到什麼
[00:18:30.660 --> 00:18:33.100]  你們自己可以為我作見證
[00:18:33.100 --> 00:18:33.780]  我曾說
[00:18:33.780 --> 00:18:34.940]  我不是基督
[00:18:34.940 --> 00:18:38.140]  只是奉差遠在他面前開路的
[00:18:38.140 --> 00:18:40.380]  娶新郎的就是新郎
[00:18:40.380 --> 00:18:42.780]  新郎的朋友站在一旁聽
[00:18:42.780 --> 00:18:44.460]  一聽見新郎的聲音
[00:18:44.460 --> 00:18:45.660]  就歡喜快樂
[00:18:45.660 --> 00:18:48.740]  因此我這喜樂就得以滿足
[00:18:48.740 --> 00:18:50.060]  他必興旺
[00:18:50.060 --> 00:18:52.740]  我必衰微
[00:18:52.740 --> 00:18:56.780]  約翰他怎樣說法
