
[00:00:00.000 --> 00:00:04.000]  當時大概是史詩時期和很多君王的時候
[00:01:42.000 --> 00:01:44.000]  有些可能會說這個題目
[00:01:44.000 --> 00:01:45.000]  我不特別多說
[00:01:45.000 --> 00:01:48.000]  不過智慧在《針研》裏面也很特別
[00:01:48.000 --> 00:01:51.000]  這個字是用了一個中數的字眼去形容
[00:01:51.000 --> 00:01:53.000]  一般來說應該用單數
[00:01:53.000 --> 00:01:55.000]  為甚麼他用中數去形容呢
[00:01:55.000 --> 00:01:58.000]  有識經學家相信這是一個尊榮的意思
[00:01:58.000 --> 00:02:01.000]  因為智慧不單止是一種人的感情
[00:02:01.000 --> 00:02:05.000]  理性或者思維上的一種動力
[00:02:05.000 --> 00:02:08.000]  而是如果我們當深入研究的話
[00:02:08.000 --> 00:02:11.000]  這個似乎是在預表耶穌基督
[00:02:11.000 --> 00:02:13.000]  因為在《針研》裏面的智慧
[00:02:13.000 --> 00:02:15.000]  是一種擬人化的表達
[00:02:15.000 --> 00:02:18.000]  它是一種主動的個人的意志
[00:02:18.000 --> 00:02:21.000]  一種主動性去做一些事情
[00:02:21.000 --> 00:02:24.000]  去提醒去教導去做不同的工作
[00:02:24.000 --> 00:02:27.000]  所以智慧不單止是一種理念
[00:02:27.000 --> 00:02:30.000]  一種思維在《針研》裏面的表達
[00:02:30.000 --> 00:02:33.000]  更加是和神的靈和耶穌基督
[00:02:33.000 --> 00:02:38.000]  和神的話語是很接近甚至是一致
[00:02:38.000 --> 00:02:40.000]  所以我們說的智慧
[00:02:40.000 --> 00:02:42.000]  不是一種很外在的智慧
[00:02:42.000 --> 00:02:44.000]  今天特別和大家開始說的題目
[00:02:44.000 --> 00:02:47.000]  也是《針研》裏面其中一個主要的題目
[00:02:47.000 --> 00:02:49.000]  就是責備
[00:02:49.000 --> 00:02:52.000]  我不知道大家的年紀是怎樣
[00:02:52.000 --> 00:02:54.000]  我的年紀對這件事就有點
[00:02:54.000 --> 00:02:57.000]  有沒有人是拿過這件事的
[00:02:57.000 --> 00:02:59.000]  請你舉手
[00:02:59.000 --> 00:03:03.000]  拿著用過的藤條
[00:03:03.000 --> 00:03:05.000]  是誰沒有接觸過這件事的
[00:03:05.000 --> 00:03:06.000]  請你舉手
[00:03:06.000 --> 00:03:08.000]  新一代的可能有一些
[00:03:08.000 --> 00:03:09.000]  沒有接觸過這件事
[00:03:09.000 --> 00:03:10.000]  或者未被打過
[00:03:10.000 --> 00:03:12.000]  你沒有拿過你打過
[00:03:12.000 --> 00:03:13.000]  責備是什麼呢
[00:03:13.000 --> 00:03:15.000]  在《針研》裏面責備
[00:03:15.000 --> 00:03:17.000]  是有言語的責備
[00:03:17.000 --> 00:03:20.000]  也有實際用像去責備
[00:03:20.000 --> 00:03:21.000]  有動作的
[00:03:21.000 --> 00:03:23.000]  在《針研》在舊的時候
[00:03:23.000 --> 00:03:25.000]  當然這個時候我們可能不能夠說
[00:03:25.000 --> 00:03:26.000]  看佛
[00:03:26.000 --> 00:03:27.000]  因為是犯法
[00:03:27.000 --> 00:03:29.000]  因為是這個時代
[00:03:29.000 --> 00:03:31.000]  不會用這種方法
[00:03:31.000 --> 00:03:33.000]  但是責備是一個很重要的訊息
[00:03:33.000 --> 00:03:35.000]  我們不能夠忽略
[00:03:35.000 --> 00:03:38.000]  責備的願望和紀律
[00:03:38.000 --> 00:03:39.000]  是一個同一個字眼
[00:03:39.000 --> 00:03:43.000]  discipline和rebuke是同一個字
[00:03:43.000 --> 00:03:46.000]  所以責備是聖經其中一個很重要的教導
[00:03:46.000 --> 00:03:47.000]  不過今天我們的基督教
[00:03:47.000 --> 00:03:50.000]  慢慢慢慢可能側重了一件事情
[00:03:50.000 --> 00:03:51.000]  就是慈愛
[00:03:51.000 --> 00:03:52.000]  是一種很溫暖
[00:03:52.000 --> 00:03:53.000]  很溫和的感覺
[00:03:53.000 --> 00:03:55.000]  或者著重關係
[00:03:55.000 --> 00:03:57.000]  卻不著重另一半
[00:03:57.000 --> 00:03:59.000]  就是公義的責備
[00:03:59.000 --> 00:04:00.000]  我會和大家分享
[00:04:00.000 --> 00:04:03.000]  究竟責備是怎樣去應用的呢
[00:04:03.000 --> 00:04:06.000]  責備和我們的生命有什麼關係呢
[00:04:06.000 --> 00:04:08.000]  或者為什麼我們要說責備呢
[00:04:08.000 --> 00:04:11.000]  有時候當我自己做基督徒
[00:04:11.000 --> 00:04:12.000]  做了三十多年
[00:04:12.000 --> 00:04:13.000]  或者在牧羊
[00:04:13.000 --> 00:04:14.000]  或者在宣教工場
[00:04:14.000 --> 00:04:15.000]  或者在不同的地方
[00:04:15.000 --> 00:04:17.000]  看到基督徒的生命
[00:04:17.000 --> 00:04:19.000]  都是有很多問題的出現
[00:04:19.000 --> 00:04:22.000]  這些問題出現在於什麼緣故呢
[00:04:22.000 --> 00:04:23.000]  因為他沒有discipline
[00:04:23.000 --> 00:04:25.000]  因為他沒有rebuke
[00:04:25.000 --> 00:04:29.000]  沒有被責備而生出一個改變的行為
[00:04:29.000 --> 00:04:34.000]  責備不是一種惡性的關係
[00:04:34.000 --> 00:04:36.000]  不是一種很想罵別人
[00:04:36.000 --> 00:04:37.000]  不是這樣的意思
[00:04:37.000 --> 00:04:40.000]  責備是指出有錯誤的地方
[00:04:40.000 --> 00:04:44.000]  並且願意對方有改變
[00:04:44.000 --> 00:04:45.000]  這種改變甚至
[00:04:45.000 --> 00:04:47.000]  做責備的人要付上代價
[00:04:47.000 --> 00:04:49.000]  去幫助他們成長
[00:04:49.000 --> 00:04:51.000]  所以責備不是負面的
[00:04:51.000 --> 00:04:52.000]  聖經所說的責備
[00:04:52.000 --> 00:04:54.000]  責備不是罵別人
[00:04:54.000 --> 00:04:56.000]  責備是一種挽回
[00:04:56.000 --> 00:04:57.000]  是一種愛
[00:04:57.000 --> 00:04:59.000]  是一種禮物
[00:04:59.000 --> 00:05:01.000]  甚至這樣說
[00:05:15.000 --> 00:05:17.000]  所以在第23章裡邊說到
[00:05:17.000 --> 00:05:20.000]  你們要受我的責備而回轉
[00:05:20.000 --> 00:05:23.000]  在第25節裡邊說到
[00:05:23.000 --> 00:05:25.000]  你們要不要輕看
[00:05:25.000 --> 00:05:27.000]  輕棄我的勸誡
[00:05:27.000 --> 00:05:29.000]  不肯受我的責備
[00:05:29.000 --> 00:05:30.000]  所以責備是一個
[00:05:30.000 --> 00:05:32.000]  其中的一種的尊嚴
[00:05:32.000 --> 00:05:33.000]  尊嚴是一個
[00:05:33.000 --> 00:05:35.000]  尊重和尊敬的東西
[00:05:35.000 --> 00:05:36.000]  尊重和尊敬的東西
[00:05:36.000 --> 00:05:38.000]  是要尊重和尊敬的東西
[00:05:38.000 --> 00:05:39.000]  尊重和尊敬的東西
[00:05:39.000 --> 00:05:41.000]  尊重和尊敬的東西
[00:05:41.000 --> 00:05:43.000]  是要尊重和尊敬的東西
[00:05:43.000 --> 00:05:44.000]  這個其中的尊嚴裡邊
[00:05:44.000 --> 00:05:45.000]  一個很重要的訊息
[00:05:45.000 --> 00:05:46.000]  都是智慧
[00:05:46.000 --> 00:05:47.000]  也是神的靈
[00:05:47.000 --> 00:05:48.000]  也是基督耶穌
[00:05:48.000 --> 00:05:51.000]  祂願意人是接受責備
[00:05:51.000 --> 00:05:53.000]  不過講心
[00:05:53.000 --> 00:05:54.000]  講真一點
[00:05:54.000 --> 00:05:56.000]  沒有人喜歡被責備
[00:05:56.000 --> 00:05:57.000]  無論我怎樣錯
[00:05:57.000 --> 00:05:59.000]  我不喜歡別人說我錯
[00:05:59.000 --> 00:06:01.000]  無論我自己怎樣做得不好
[00:06:01.000 --> 00:06:03.000]  我又不喜歡自己責備自己
[00:06:03.000 --> 00:06:05.000]  這個是沒有智慧的人
[00:06:05.000 --> 00:06:07.000]  這個是聖經所表達
[00:06:07.000 --> 00:06:09.000]  一種的真的智慧
[00:06:09.000 --> 00:06:11.000]  是願意面對
[00:06:11.000 --> 00:06:13.000]  和一個接受責備
[00:06:13.000 --> 00:06:16.000]  當我和我太太在印度服侍的時候
[00:06:16.000 --> 00:06:17.000]  因為印度的文化
[00:06:17.000 --> 00:06:18.000]  我們都有工人
[00:06:18.000 --> 00:06:19.000]  香港我們不會有
[00:06:19.000 --> 00:06:21.000]  我們都是自己做
[00:06:21.000 --> 00:06:23.000]  所有東西都是自己做
[00:06:23.000 --> 00:06:25.000]  因為印度它不容許你做一些
[00:06:25.000 --> 00:06:26.000]  你不應該做的職業
[00:06:26.000 --> 00:06:27.000]  包括燙衣服
[00:06:27.000 --> 00:06:28.000]  包括洗車
[00:06:28.000 --> 00:06:29.000]  包括洗廁所
[00:06:29.000 --> 00:06:30.000]  是你不應該你要做
[00:06:30.000 --> 00:06:31.000]  你是不可以這樣做
[00:06:31.000 --> 00:06:32.000]  因為你這樣做
[00:06:32.000 --> 00:06:35.000]  是對他們的文化很大的不尊重
[00:06:35.000 --> 00:06:37.000]  所以我們有工人
[00:06:37.000 --> 00:06:38.000]  我們很早期
[00:06:38.000 --> 00:06:39.000]  有一個基督徒的工人
[00:06:39.000 --> 00:06:42.000]  來到我們的家裡面去工作
[00:06:42.000 --> 00:06:46.000]  我不知道大家有沒有穿過印度裝
[00:06:46.000 --> 00:06:47.000]  有些女士
[00:06:47.000 --> 00:06:49.000]  有沒有女士穿過印度裝
[00:06:49.000 --> 00:06:50.000]  類似這樣的物體
[00:06:50.000 --> 00:06:52.000]  其中一個中文
[00:06:52.000 --> 00:06:53.000]  我都不是很適應
[00:06:53.000 --> 00:06:54.000]  要等施惠幫我
[00:06:54.000 --> 00:06:56.000]  印度文叫Dubada
[00:06:56.000 --> 00:06:58.000]  就是一條很薄的巾
[00:06:58.000 --> 00:06:59.000]  疊得很長
[00:06:59.000 --> 00:07:00.000]  又繞著繞著
[00:07:00.000 --> 00:07:03.000]  好像纏著頸那些東西
[00:07:03.000 --> 00:07:05.000]  很薄的
[00:07:05.000 --> 00:07:07.000]  但是也要燙的
[00:07:07.000 --> 00:07:08.000]  我也不明白這麼薄的
[00:07:08.000 --> 00:07:09.000]  為什麼又要炒又要燙
[00:07:09.000 --> 00:07:10.000]  其實對於我來說
[00:07:10.000 --> 00:07:11.000]  很難理解
[00:07:11.000 --> 00:07:12.000]  到現在都不太明白
[00:07:12.000 --> 00:07:13.000]  為什麼這樣
[00:07:13.000 --> 00:07:14.000]  其實都是炒的東西
[00:07:14.000 --> 00:07:15.000]  為什麼要燙呢
[00:07:15.000 --> 00:07:16.000]  但是因為這麼薄
[00:07:16.000 --> 00:07:17.000]  燙的緣故
[00:07:17.000 --> 00:07:19.000]  施惠很多時候都不開心
[00:07:19.000 --> 00:07:21.000]  因為每一次工人都燙到穿了洞
[00:07:21.000 --> 00:07:22.000]  因為很薄
[00:07:22.000 --> 00:07:24.000]  燙斗如果燙得
[00:07:24.000 --> 00:07:25.000]  火力不對
[00:07:25.000 --> 00:07:26.000]  就會穿了
[00:07:26.000 --> 00:07:27.000]  於是施惠就問他
[00:07:27.000 --> 00:07:29.000]  為什麼燙穿了
[00:07:29.000 --> 00:07:30.000]  問很多次
[00:07:30.000 --> 00:07:31.000]  工人都說
[00:07:31.000 --> 00:07:33.000]  他自己穿了
[00:07:33.000 --> 00:07:34.000]  施惠說
[00:07:34.000 --> 00:07:35.000]  他自己穿了
[00:07:35.000 --> 00:07:36.000]  為什麼我燙不穿
[00:07:36.000 --> 00:07:37.000]  你燙會穿
[00:07:37.000 --> 00:07:38.000]  施惠自己燙
[00:07:38.000 --> 00:07:39.000]  慢慢都是自己燙
[00:07:39.000 --> 00:07:40.000]  因為文化裡面
[00:07:40.000 --> 00:07:42.000]  他不會承認自己的責任
[00:07:42.000 --> 00:07:44.000]  他說那件事自己穿了
[00:07:44.000 --> 00:07:45.000]  不會說我燙穿了
[00:07:45.000 --> 00:07:47.000]  他不會檢討一下
[00:07:47.000 --> 00:07:48.000]  用什麼方法
[00:07:48.000 --> 00:07:49.000]  下一節不會燙穿
[00:07:49.000 --> 00:07:51.000]  他繼續燙穿了
[00:07:51.000 --> 00:07:52.000]  於是施惠都是偷偷地
[00:07:52.000 --> 00:07:53.000]  要自己燙
[00:07:53.000 --> 00:07:55.000]  他那條道巴達
[00:07:55.000 --> 00:07:57.000]  有些文化的人
[00:07:57.000 --> 00:07:59.000]  他不喜歡接受意見
[00:07:59.000 --> 00:08:02.000]  不喜歡面對真實的情況
[00:08:02.000 --> 00:08:04.000]  他說那件事就是這樣發生
[00:08:04.000 --> 00:08:05.000]  是一個原意
[00:08:05.000 --> 00:08:07.000]  在印度文裡面
[00:08:07.000 --> 00:08:08.000]  一種言語的形態
[00:08:08.000 --> 00:08:09.000]  可以這樣表達
[00:08:09.000 --> 00:08:10.000]  他自己
[00:08:10.000 --> 00:08:11.000]  或者英文
[00:08:11.000 --> 00:08:12.000]  如果你熟悉的話
[00:08:12.000 --> 00:08:13.000]  他自己是被破壞
[00:08:13.000 --> 00:08:14.000]  It's spoken
[00:08:14.000 --> 00:08:16.000]  就是說他壞了
[00:08:16.000 --> 00:08:18.000]  他不會說我令這件事壞了
[00:08:18.000 --> 00:08:19.000]  他說這件事就是壞了
[00:08:19.000 --> 00:08:21.000]  就是這樣
[00:08:21.000 --> 00:08:25.000]  因為時間的關係
[00:08:25.000 --> 00:08:26.000]  我要進入
[00:08:26.000 --> 00:08:29.000]  我講到比較多的經文的內容
[00:08:29.000 --> 00:08:30.000]  但我不會逐一讀出來
[00:08:30.000 --> 00:08:32.000]  可能很多經文會打出來
[00:08:32.000 --> 00:08:34.000]  或者在你的帽子會出現
[00:08:34.000 --> 00:08:36.000]  這些都是熟悉的故事和經文
[00:08:36.000 --> 00:08:38.000]  大家可以回去慢慢咀嚼
[00:08:38.000 --> 00:08:40.000]  第一我想講一個
[00:08:40.000 --> 00:08:42.000]  不受責備的例子
[00:08:42.000 --> 00:08:43.000]  就是
[00:08:43.000 --> 00:08:44.000]  剛才講到這個
[00:08:44.000 --> 00:08:46.000]  針研的背景是
[00:08:46.000 --> 00:08:48.000]  事司和列王的時候
[00:08:48.000 --> 00:08:49.000]  所以當時候
[00:08:49.000 --> 00:08:51.000]  他們都熟悉一個例子
[00:08:51.000 --> 00:08:52.000]  或者情況
[00:08:52.000 --> 00:08:53.000]  就是蘇羅王
[00:08:53.000 --> 00:08:54.000]  第一個的
[00:08:54.000 --> 00:08:55.000]  以色列的王
[00:08:55.000 --> 00:08:57.000]  這個也只是介於
[00:08:57.000 --> 00:08:59.000]  事司和列王之間
[00:08:59.000 --> 00:09:01.000]  一個朝代
[00:09:01.000 --> 00:09:03.000]  蘇羅王是無人不識
[00:09:03.000 --> 00:09:05.000]  因為蘇羅王是一個
[00:09:05.000 --> 00:09:07.000]  很特別的人物
[00:09:07.000 --> 00:09:09.000]  在撒梅記上第九章二節
[00:09:09.000 --> 00:09:10.000]  講到他一個
[00:09:10.000 --> 00:09:12.000]  又健壯又俊美
[00:09:12.000 --> 00:09:14.000]  在以色列人當中
[00:09:14.000 --> 00:09:15.000]  沒有一個能夠比得上他
[00:09:15.000 --> 00:09:18.000]  他身體比眾民都要高一個頭
[00:09:18.000 --> 00:09:21.000]  當聖經這樣形容的時候
[00:09:21.000 --> 00:09:23.000]  他又強壯又俊美
[00:09:23.000 --> 00:09:24.000]  又比人高一個頭
[00:09:24.000 --> 00:09:25.000]  就是他又
[00:09:25.000 --> 00:09:27.000]  真是人見人愛
[00:09:27.000 --> 00:09:28.000]  車見車載
[00:09:28.000 --> 00:09:29.000]  這個形容女孩子
[00:09:29.000 --> 00:09:30.000]  不過這個男的都應該可以
[00:09:30.000 --> 00:09:31.000]  他是一個損盤
[00:09:31.000 --> 00:09:32.000]  可以這樣講
[00:09:32.000 --> 00:09:33.000]  他是很損
[00:09:33.000 --> 00:09:34.000]  他這麼高
[00:09:34.000 --> 00:09:35.000]  他很打得
[00:09:35.000 --> 00:09:36.000]  聖經形容的人
[00:09:36.000 --> 00:09:37.000]  高大威猛都是打得的人
[00:09:37.000 --> 00:09:38.000]  事實都是
[00:09:38.000 --> 00:09:39.000]  有時我都自己打得
[00:09:39.000 --> 00:09:41.000]  不過當人家高我一個頭的時候
[00:09:41.000 --> 00:09:42.000]  我都要想一想
[00:09:42.000 --> 00:09:43.000]  怎樣跟他打
[00:09:43.000 --> 00:09:44.000]  如果他打的話
[00:09:44.000 --> 00:09:45.000]  你不知道
[00:09:45.000 --> 00:09:46.000]  我這些沒有打的背景
[00:09:46.000 --> 00:09:47.000]  見到這麼高的人
[00:09:47.000 --> 00:09:48.000]  應該怎樣攻擊他
[00:09:48.000 --> 00:09:49.000]  應該打
[00:09:49.000 --> 00:09:50.000]  如果打的時候
[00:09:50.000 --> 00:09:51.000]  應該怎樣
[00:09:51.000 --> 00:09:53.000]  一個高大威猛的蘇羅
[00:09:53.000 --> 00:09:54.000]  是很難得的
[00:09:54.000 --> 00:09:56.000]  是很
[00:09:56.000 --> 00:09:59.000]  很有條件成為一個君王
[00:09:59.000 --> 00:10:01.000]  第二在
[00:10:01.000 --> 00:10:02.000]  第十章第十節
[00:10:02.000 --> 00:10:03.000]  撒梅記上
[00:10:03.000 --> 00:10:04.000]  講到
[00:10:04.000 --> 00:10:05.000]  他是一個屬靈的經歷
[00:10:05.000 --> 00:10:07.000]  他甚至在先知裏面
[00:10:07.000 --> 00:10:08.000]  受錦說話
[00:10:08.000 --> 00:10:09.000]  講預言
[00:10:09.000 --> 00:10:10.000]  所以這個
[00:10:10.000 --> 00:10:11.000]  這麼高大威猛
[00:10:11.000 --> 00:10:12.000]  這麼靚
[00:10:12.000 --> 00:10:14.000]  這麼健壯的一個男士
[00:10:14.000 --> 00:10:16.000]  他不單只是外形
[00:10:16.000 --> 00:10:17.000]  一種的美
[00:10:17.000 --> 00:10:19.000]  並且他是屬靈的經歷
[00:10:19.000 --> 00:10:20.000]  似乎是一個
[00:10:20.000 --> 00:10:22.000]  很難得的人才
[00:10:22.000 --> 00:10:23.000]  無論如何
[00:10:23.000 --> 00:10:24.000]  他成為了
[00:10:24.000 --> 00:10:27.000]  以色列第一的皇帝
[00:10:27.000 --> 00:10:28.000]  但是究竟他是
[00:10:28.000 --> 00:10:29.000]  怎樣
[00:10:29.000 --> 00:10:31.000]  出現了什麼情況
[00:10:31.000 --> 00:10:32.000]  而受到責備呢
[00:10:32.000 --> 00:10:34.000]  相信大家都有一些印象
[00:10:34.000 --> 00:10:35.000]  在第十一章講到
[00:10:35.000 --> 00:10:37.000]  他曾經大敗阿曼人
[00:10:37.000 --> 00:10:39.000]  但是去到第十三章的時候
[00:10:39.000 --> 00:10:41.000]  就面對菲利士人
[00:10:41.000 --> 00:10:43.000]  撒梅記上
[00:10:43.000 --> 00:10:44.000]  十三章
[00:10:44.000 --> 00:10:45.000]  第一節
[00:10:45.000 --> 00:10:46.000]  第二節那個講到
[00:10:46.000 --> 00:10:47.000]  蘇羅登基的時候
[00:10:47.000 --> 00:10:48.000]  四十歲
[00:10:48.000 --> 00:10:49.000]  作王第二年的時候
[00:10:49.000 --> 00:10:50.000]  在以色列
[00:10:50.000 --> 00:10:51.000]  就選了三千人
[00:10:51.000 --> 00:10:53.000]  二千人跟著他
[00:10:53.000 --> 00:10:54.000]  在
[00:10:54.000 --> 00:10:55.000]  密末和伯特利山
[00:10:55.000 --> 00:10:56.000]  一千人跟著約拿丹
[00:10:56.000 --> 00:10:58.000]  在卞亞敏的基比亞
[00:10:58.000 --> 00:11:00.000]  其他人都回家
[00:11:00.000 --> 00:11:02.000]  但是
[00:11:02.000 --> 00:11:04.000]  第五章就講到
[00:11:04.000 --> 00:11:05.000]  菲利士人
[00:11:05.000 --> 00:11:07.000]  卻有三萬個車
[00:11:07.000 --> 00:11:08.000]  三萬兩車
[00:11:08.000 --> 00:11:10.000]  馬兵六千
[00:11:10.000 --> 00:11:12.000]  步兵好像海邊的沙
[00:11:12.000 --> 00:11:13.000]  那麼多
[00:11:13.000 --> 00:11:14.000]  當時只有
[00:11:14.000 --> 00:11:15.000]  二千人跟著他
[00:11:15.000 --> 00:11:16.000]  但是他面對的敵人
[00:11:16.000 --> 00:11:18.000]  是非常非常多
[00:11:18.000 --> 00:11:19.000]  是多
[00:11:19.000 --> 00:11:20.000]  十幾倍
[00:11:20.000 --> 00:11:21.000]  三萬兩車
[00:11:21.000 --> 00:11:22.000]  六千
[00:11:22.000 --> 00:11:23.000]  的馬兵
[00:11:23.000 --> 00:11:24.000]  很多的步兵
[00:11:24.000 --> 00:11:25.000]  但是他只有
[00:11:25.000 --> 00:11:27.000]  二千人跟著他
[00:11:27.000 --> 00:11:29.000]  面對這個情況
[00:11:29.000 --> 00:11:30.000]  縱然他高大威猛
[00:11:30.000 --> 00:11:31.000]  縱然他很淑齡
[00:11:31.000 --> 00:11:33.000]  但是仍然心裡有很大的懼怕
[00:11:33.000 --> 00:11:35.000]  有很大的
[00:11:35.000 --> 00:11:37.000]  他自己的問題要面對
[00:11:37.000 --> 00:11:41.000]  所以在第十三章記載了一件
[00:11:41.000 --> 00:11:42.000]  很重要
[00:11:42.000 --> 00:11:44.000]  很重要他做錯的事情
[00:11:44.000 --> 00:11:45.000]  十三章十三節
[00:11:45.000 --> 00:11:47.000]  請大家跟我讀出這一節的經文
[00:11:47.000 --> 00:11:48.000]  十三章十三節
[00:11:48.000 --> 00:11:50.000]  薩姆爾對蘇羅說
[00:11:57.000 --> 00:11:59.000]  所以這一節的經文就是
[00:11:59.000 --> 00:12:02.000]  薩姆爾責備蘇羅的一句話
[00:12:02.000 --> 00:12:04.000]  你做了糊塗的事
[00:12:04.000 --> 00:12:05.000]  你做錯的事
[00:12:05.000 --> 00:12:06.000]  你這個責備
[00:12:06.000 --> 00:12:08.000]  因為他沒有守神的命令
[00:12:08.000 --> 00:12:09.000]  因為
[00:12:09.000 --> 00:12:11.000]  神是透過薩姆爾說明
[00:12:11.000 --> 00:12:13.000]  你要在這裡等我七天
[00:12:13.000 --> 00:12:15.000]  等我七天來獻祭之後
[00:12:15.000 --> 00:12:16.000]  然後就可以
[00:12:16.000 --> 00:12:18.000]  有進一步的行動
[00:12:18.000 --> 00:12:19.000]  但是
[00:12:19.000 --> 00:12:21.000]  蘇羅王他因為心急
[00:12:21.000 --> 00:12:23.000]  他沒有等到七天
[00:12:23.000 --> 00:12:28.000]  他就自己拿了這個祭去獻在神的面前
[00:12:28.000 --> 00:12:30.000]  這種的情況是一種很
[00:12:30.000 --> 00:12:33.000]  忍耐等候一個的功課
[00:12:33.000 --> 00:12:35.000]  他不能夠成功
[00:12:35.000 --> 00:12:38.000]  他面對的的確是一個很大的張力
[00:12:38.000 --> 00:12:40.000]  一個是面對很大的問題
[00:12:40.000 --> 00:12:43.000]  究竟是為了什麼緣故會犯錯呢
[00:12:43.000 --> 00:12:44.000]  因為很心急
[00:12:44.000 --> 00:12:45.000]  很想自己有成就
[00:12:45.000 --> 00:12:47.000]  很想去做一些
[00:12:47.000 --> 00:12:50.000]  他未必應得到的事情
[00:12:50.000 --> 00:12:53.000]  他卻做了出來
[00:12:53.000 --> 00:12:54.000]  弟兄姊妹
[00:12:54.000 --> 00:12:56.000]  我不知道你面對什麼張力
[00:12:56.000 --> 00:12:58.000]  今天我們生活在香港
[00:12:58.000 --> 00:12:59.000]  我們讀書
[00:12:59.000 --> 00:13:00.000]  我們工作
[00:13:00.000 --> 00:13:01.000]  我們侍奉
[00:13:01.000 --> 00:13:03.000]  我們可能在社會
[00:13:03.000 --> 00:13:04.000]  在人生的前途裡面
[00:13:04.000 --> 00:13:05.000]  有很多的張力
[00:13:05.000 --> 00:13:07.000]  很多的問題
[00:13:07.000 --> 00:13:09.000]  當我小時候不成熟的時候
[00:13:09.000 --> 00:13:11.000]  考試我會出貓
[00:13:11.000 --> 00:13:12.000]  去買東西的時候
[00:13:12.000 --> 00:13:13.000]  我不喜歡買東西
[00:13:13.000 --> 00:13:14.000]  我去偷東西
[00:13:14.000 --> 00:13:15.000]  喝完茶的時候
[00:13:15.000 --> 00:13:16.000]  我拍一下就走了
[00:13:16.000 --> 00:13:18.000]  我不會結帳
[00:13:18.000 --> 00:13:21.000]  因為這些是我不想面對的事情
[00:13:21.000 --> 00:13:24.000]  但是我做了一些我不應該做的事情
[00:13:24.000 --> 00:13:26.000]  今天作為基督徒
[00:13:26.000 --> 00:13:28.000]  你又會怎麼樣
[00:13:28.000 --> 00:13:30.000]  蘇羅是一個很淑齡的人
[00:13:30.000 --> 00:13:32.000]  蘇羅是一個淑齡的經歷
[00:13:32.000 --> 00:13:38.000]  蘇羅是一個有很多條件去領導這個國家的人物
[00:13:38.000 --> 00:13:40.000]  但是他面對著這種張力
[00:13:40.000 --> 00:13:41.000]  敵方很多
[00:13:41.000 --> 00:13:42.000]  自己很小的時候
[00:13:42.000 --> 00:13:44.000]  他犯錯
[00:13:44.000 --> 00:13:45.000]  弟兄姊妹
[00:13:45.000 --> 00:13:48.000]  今天我們說一些單身的弟兄姊妹
