
[00:00:00.000 --> 00:00:05.040]  今日我想和大家分享一個很重要的訊息
[00:07:59.120 --> 00:08:02.640]  在過往已經差不多到百多二百人
[00:08:02.640 --> 00:08:05.080]  連同細蚊仔
[00:08:05.080 --> 00:08:08.880]  我亦鼓勵他們一定要開華語堂
[00:08:08.880 --> 00:08:12.880]  在九月九日已經開了另外一個華語堂
[00:08:12.880 --> 00:08:15.880]  我們也邀請了張牧師來到
[00:08:15.880 --> 00:08:18.320]  然後我們已經開始商量
[00:08:18.320 --> 00:08:21.400]  怎樣開英語的工作
[00:08:21.400 --> 00:08:24.320]  因為我們不是想擴展自己的地位
[00:08:24.320 --> 00:08:27.640]  我們關心我們下一代
[00:08:27.640 --> 00:08:29.680]  然後當有時候你見到我
[00:08:29.680 --> 00:08:32.960]  牧師 啊 剛剛回來啊
[00:08:32.960 --> 00:08:35.160]  我回來的時候
[00:08:35.160 --> 00:08:37.880]  是帶著疲乏的身體
[00:08:37.880 --> 00:08:39.600]  非常疲乏
[00:08:39.600 --> 00:08:42.800]  我很想有弟兄姊妹接棒
[00:08:42.800 --> 00:08:44.960]  但我回來如果你不見到我
[00:08:44.960 --> 00:08:46.760]  我一是在北堂
[00:08:46.760 --> 00:08:48.520]  一是在華語堂
[00:08:48.520 --> 00:08:50.600]  稍後去英語堂
[00:08:50.600 --> 00:08:51.720]  平時一個牧者
[00:08:51.720 --> 00:08:55.800]  如果是華語的牧者就管理一個堂
[00:08:55.800 --> 00:08:57.800]  我是要去幾個堂
[00:08:57.800 --> 00:09:00.760]  和去服侍弟兄姊妹
[00:09:00.760 --> 00:09:03.680]  最近因為北堂有些人的需要
[00:09:03.680 --> 00:09:05.520]  我一路去栽培了他們
[00:09:05.520 --> 00:09:07.560]  差不多幾次的時間
[00:09:07.560 --> 00:09:09.520]  一個弟兄
[00:09:09.520 --> 00:09:11.320]  前幾天因為我很有心
[00:09:11.320 --> 00:09:13.080]  也因為交通的問題
[00:09:13.080 --> 00:09:14.920]  我知道我很塞車
[00:09:14.920 --> 00:09:16.960]  當我六點半去到北部
[00:09:16.960 --> 00:09:20.240]  在麥當勞等一個弟兄去葡萄區
[00:09:20.240 --> 00:09:22.720]  然後九點半去見他
[00:09:22.720 --> 00:09:23.800]  我仍然會見他
[00:09:23.800 --> 00:09:29.040]  我仍然會幫助南邊的弟兄姊妹
[00:09:29.040 --> 00:09:30.440]  粵語的弟兄姊妹
[00:09:30.440 --> 00:09:32.880]  華語的弟兄姊妹
[00:09:32.880 --> 00:09:35.440]  我講這件事正如保羅所說
[00:09:35.440 --> 00:09:37.600]  我們不是誇口自己
[00:09:37.600 --> 00:09:41.960]  我們只能盡量做到多少就做到多少
[00:09:41.960 --> 00:09:44.160]  而我盼望弟兄姊妹能夠起來
[00:09:44.160 --> 00:09:45.960]  一起接手一起去做
[00:09:45.960 --> 00:09:47.160]  明白嗎?
[00:09:47.160 --> 00:09:48.280]  好不好?
[00:09:48.280 --> 00:09:50.040]  大家做一點的時候
[00:09:50.040 --> 00:09:55.440]  就能夠影響很多很多人
[00:09:55.440 --> 00:09:58.720]  「人非有信就不能得神的喜悅」
[00:09:58.720 --> 00:10:00.240]  我們看回剛才那段經文
[00:10:00.240 --> 00:10:04.400]  因為到神面前來的人必須信有神
[00:10:04.400 --> 00:10:06.400]  第七節那裏講到
[00:10:06.400 --> 00:10:08.400]  他對羅亞道講道
[00:10:08.400 --> 00:10:10.640]  「只是他未見的事」
[00:10:10.640 --> 00:10:13.280]  在英文講是「warn他未見的事」
[00:10:13.280 --> 00:10:16.760]  「when warned by faith, Noah, when warned
[00:10:16.760 --> 00:10:19.080]  about things not yet seen」
[00:10:19.080 --> 00:10:22.440]  他就有一個敬畏的心
[00:10:22.440 --> 00:10:24.840]  信心有時候神提醒我們
[00:10:24.840 --> 00:10:26.200]  warn我們
[00:10:26.200 --> 00:10:28.000]  前面有艱難的日子
[00:10:28.000 --> 00:10:29.560]  你們要小心
[00:10:29.560 --> 00:10:31.200]  前面有艱難的日子
[00:10:31.200 --> 00:10:32.520]  你們要好好地預備
[00:10:32.520 --> 00:10:34.840]  不要放任自己
[00:10:34.840 --> 00:10:36.440]  然後第八節
[00:10:36.440 --> 00:10:37.600]  對阿伯拉罕講
[00:10:37.600 --> 00:10:40.400]  「when called to go to a place」
[00:10:40.400 --> 00:10:42.720]  我們也都要有信心
[00:10:42.720 --> 00:10:45.320]  上帝要呼召我們有一些人
[00:10:45.320 --> 00:10:48.240]  去到宣教工場裏面
[00:10:48.240 --> 00:10:49.520]  我們可以在澳洲
[00:10:49.520 --> 00:10:51.560]  也可以去其他地方
[00:10:51.560 --> 00:10:52.920]  這次我為甚麼去非洲
[00:10:52.920 --> 00:10:54.480]  是因為我們有七個弟兄姊妹
[00:10:54.480 --> 00:10:55.400]  在你們當中
[00:10:55.400 --> 00:10:57.560]  在廣東話的當中
[00:10:57.560 --> 00:10:59.680]  九月份要去奧加納
[00:10:59.680 --> 00:11:00.360]  所以師母說
[00:11:00.360 --> 00:11:02.440]  你去看看非洲實在是甚麼事
[00:11:02.440 --> 00:11:03.920]  因為我們害怕
[00:11:03.920 --> 00:11:06.160]  去黑人的地方你害不害怕
[00:11:06.160 --> 00:11:07.480]  有些害怕
[00:11:07.480 --> 00:11:10.080]  但剛好有個會是四月份的
[00:11:10.080 --> 00:11:12.000]  所以我們得教會的准許
[00:11:12.000 --> 00:11:15.800]  我們就去了解整個非洲的情況
[00:11:15.800 --> 00:11:16.880]  但我就很驚訝
[00:11:16.880 --> 00:11:20.920]  上帝做了一些很奇妙的工作
[00:11:20.920 --> 00:11:23.160]  阿伯拉罕是叫他們去一個地方
[00:11:23.160 --> 00:11:24.600]  他們憑著信心
[00:11:24.600 --> 00:11:26.400]  就好像一個陌生人
[00:11:26.400 --> 00:11:29.120]  去到一個Foreign Land
[00:11:29.120 --> 00:11:31.080]  去到一個異地的居住
[00:11:31.080 --> 00:11:33.960]  在我們這裏九成九的人
[00:11:33.960 --> 00:11:36.560]  不是本地出生的
[00:11:36.560 --> 00:11:38.960]  請問在座的是本地出生的
[00:11:38.960 --> 00:11:41.480]  請舉一舉手
[00:11:41.480 --> 00:11:42.960]  一個也沒有
[00:11:42.960 --> 00:11:44.080]  不是本地出生的
[00:11:44.080 --> 00:11:45.680]  請舉手
[00:11:45.680 --> 00:11:50.680]  我們這個粵語堂是百分之百在異地居住
[00:11:50.680 --> 00:11:52.280]  但不是在這裏出生的
[00:11:52.280 --> 00:11:55.160]  意思就是我們是一個移民教會
[00:11:55.160 --> 00:11:56.240]  有好有不好
[00:11:56.240 --> 00:11:57.840]  有非常好的地方
[00:11:57.840 --> 00:12:00.560]  我們明白甚麼叫做漂泊
[00:12:00.560 --> 00:12:03.480]  我們明白甚麼叫做無根
[00:12:03.480 --> 00:12:07.280]  我們明白那個漂泊的心態的人在哪裏
[00:12:07.280 --> 00:12:09.600]  我們明白中國的民工
[00:12:09.600 --> 00:12:12.640]  他由安徽去到上海那種的漂泊
[00:12:12.640 --> 00:12:15.960]  我從來沒有見到一個大城市裏面
[00:12:15.960 --> 00:12:19.960]  竟然是有一些人住在一些木屋
[00:12:19.960 --> 00:12:21.320]  一些鐵皮屋
[00:12:21.320 --> 00:12:22.520]  簡單到不得了
[00:12:22.520 --> 00:12:25.400]  是住在上海的大城市裏面
[00:12:25.400 --> 00:12:26.480]  在聚會裏面
[00:12:26.480 --> 00:12:28.840]  木屋是搭棚在這裏
[00:12:28.840 --> 00:12:31.160]  然後好多的民工在這裏
[00:12:31.160 --> 00:12:32.280]  你是移民
[00:12:32.280 --> 00:12:36.960]  你就明白到那個漂泊的意思
[00:12:36.960 --> 00:12:37.960]  神給我們看到
[00:12:37.960 --> 00:12:42.760]  我們要憑信去做這件事
[00:12:42.760 --> 00:12:45.640]  接著我要講給大家聽
[00:12:45.640 --> 00:12:48.040]  一個幾個的故事
[00:12:48.040 --> 00:12:49.160]  我第一個故事
[00:12:49.160 --> 00:12:51.120]  我一落機去到加勒
[00:12:51.120 --> 00:12:52.760]  四月份去到加勒
[00:12:52.760 --> 00:12:54.600]  一落機的時候
[00:12:54.600 --> 00:12:56.880]  你可以一會兒回去這個圖
[00:12:56.880 --> 00:13:00.800]  嘩 我真的見到好多人
[00:13:00.800 --> 00:13:02.040]  你可以關掉這一眼
[00:13:02.040 --> 00:13:03.600]  睜開眼睛那邊位都可以
[00:13:03.600 --> 00:13:04.640]  一會兒有狀況
[00:13:04.640 --> 00:13:07.600]  謝謝 致敬
[00:13:07.600 --> 00:13:09.000]  不知道你見不見到我
[00:13:09.000 --> 00:13:10.960]  我只是縮在這裏
[00:13:10.960 --> 00:13:12.400]  我不是那些港元
[00:13:12.400 --> 00:13:15.520]  我只是很小的
[00:13:15.520 --> 00:13:17.720]  我去到那裏一落機的時候
[00:13:17.720 --> 00:13:20.800]  有一個香港人Billy在那裏接機
[00:13:20.800 --> 00:13:24.400]  嘩 我因為從來沒有去過非洲
[00:13:24.400 --> 00:13:26.240]  你從來沒有去過一個地方
[00:13:26.240 --> 00:13:28.400]  你是不是有點膽怯的
[00:13:28.400 --> 00:13:30.120]  你初時來到澳洲的時候
[00:13:30.120 --> 00:13:31.320]  你是有點膽怯的
[00:13:31.320 --> 00:13:32.560]  誰知道一落機
[00:13:32.560 --> 00:13:36.080]  第一個就見到一個自己鄉下的人
[00:13:36.080 --> 00:13:39.040]  香港來的Billy
[00:13:39.040 --> 00:13:42.240]  有很多黑人在他旁邊
[00:13:42.240 --> 00:13:43.560]  然後又走過去
[00:13:43.560 --> 00:13:45.720]  看到一堆人似乎驕傲
[00:13:45.720 --> 00:13:47.640]  你們都是那個會議
[00:13:47.640 --> 00:13:49.480]  是啊是啊 我們有會議的
[00:13:49.480 --> 00:13:50.280]  有什麼呢
[00:13:50.280 --> 00:13:51.680]  有兩個由台灣來
[00:13:51.680 --> 00:13:53.600]  是在巴黎來的
[00:13:53.600 --> 00:13:54.840]  參加這個會議
[00:13:54.840 --> 00:13:56.320]  有一個是香港來的
[00:13:56.320 --> 00:13:59.160]  但在美國很久是華傳的何牧師
[00:13:59.160 --> 00:14:01.600]  我們就站在那裏聊天
[00:14:01.600 --> 00:14:04.720]  然後就帶我們去這個會議裏面
[00:14:04.720 --> 00:14:08.360]  又有非洲人 又有華人
[00:14:08.360 --> 00:14:09.640]  但最多的就是華人
[00:14:09.640 --> 00:14:15.080]  因為我們是華人向非洲人傳福音
[00:14:15.080 --> 00:14:16.440]  我很驚訝
[00:14:16.440 --> 00:14:18.000]  因為我見到有香港姐妹
[00:14:18.000 --> 00:14:19.360]  剛才那對夫婦
[00:14:19.360 --> 00:14:22.240]  在澳洲讀書 在Tasmania讀書
[00:14:22.240 --> 00:14:23.720]  然後大學畢業之後
[00:14:23.720 --> 00:14:24.880]  他們在那裏信了主
[00:14:24.880 --> 00:14:26.120]  信了主之後
[00:14:26.120 --> 00:14:29.240]  竟然神感動他們的心
[00:14:29.240 --> 00:14:31.080]  去做宣教士
[00:14:31.080 --> 00:14:32.840]  然後他用他太太
[00:14:32.840 --> 00:14:34.480]  和一個十歲的兒子
[00:14:34.480 --> 00:14:35.400]  就說Yes Sir
[00:14:35.400 --> 00:14:36.840]  我就去 去了兩年
[00:14:36.840 --> 00:14:38.640]  剛剛去了沒多久
[00:14:38.640 --> 00:14:39.840]  在學習當地的文化
[00:14:39.840 --> 00:14:41.040]  嘩 嘩
[00:14:41.040 --> 00:14:43.000]  這樣都可以
[00:14:43.000 --> 00:14:44.120]  這個小朋友
[00:14:44.120 --> 00:14:44.800]  有些人說
[00:14:44.800 --> 00:14:46.680]  你不要搞這個小朋友
[00:14:46.680 --> 00:14:48.680]  你要為他前途
[00:14:48.680 --> 00:14:50.520]  不是搞這個小朋友
[00:14:50.520 --> 00:14:53.560]  他只是好像阿伯拉在學堂那樣
[00:14:53.560 --> 00:14:55.040]  聽到神的呼召
[00:14:55.040 --> 00:14:56.640]  他都不知道要去哪裏
[00:14:56.640 --> 00:14:58.000]  聖經說 是不是
[00:14:58.000 --> 00:15:00.920]  他只是去神指示他的地方
[00:15:00.920 --> 00:15:02.720]  所以他就去了
[00:15:02.720 --> 00:15:04.680]  然後那個小朋友很可愛
[00:15:04.680 --> 00:15:08.680]  很喜歡和那些African Boys一起玩
[00:15:08.680 --> 00:15:09.960]  很感謝神
[00:15:09.960 --> 00:15:10.840]  有台灣去的
[00:15:10.840 --> 00:15:11.800]  一會兒我告訴你
[00:15:11.800 --> 00:15:14.960]  有一個台灣很厲害的女孩
[00:15:14.960 --> 00:15:15.960]  在台灣
[00:15:15.960 --> 00:15:17.520]  我不知道是不是台大
[00:15:17.520 --> 00:15:19.520]  是一個很厲害的女孩
[00:15:19.520 --> 00:15:21.040]  但是她在一個
[00:15:21.040 --> 00:15:23.440]  在一個宣教大會裏面
[00:15:23.440 --> 00:15:26.000]  回應神自己的呼召
[00:15:26.000 --> 00:15:27.600]  在大會裏面她聽到
[00:15:27.600 --> 00:15:29.120]  戴德森說
[00:15:29.120 --> 00:15:31.240]  原本我有一千條命
[00:15:31.240 --> 00:15:32.800]  我有一千英鎊
[00:15:32.800 --> 00:15:34.440]  我會全給中國
[00:15:34.440 --> 00:15:36.640]  如果我有一千條命
[00:15:36.640 --> 00:15:38.960]  我會全給中國
[00:15:38.960 --> 00:15:39.320]  但是她說
[00:15:39.320 --> 00:15:40.080]  No No No
[00:15:40.080 --> 00:15:42.200]  她說不是為中國
[00:15:42.200 --> 00:15:44.000]  是為基督
[00:15:44.000 --> 00:15:45.320]  親愛的弟妹
[00:15:45.320 --> 00:15:47.640]  我們不要再高舉自己
[00:15:47.640 --> 00:15:49.960]  不要再看有甚麼位置
[00:15:49.960 --> 00:15:51.880]  我們可以高為
[00:15:51.880 --> 00:15:54.200]  這個千萬不要放在我們心裏面
[00:15:54.200 --> 00:15:55.720]  求主幫助我們
[00:15:55.720 --> 00:15:57.080]  是為基督
[00:15:57.080 --> 00:15:58.920]  不是你英雄的膽識
[00:15:58.920 --> 00:16:00.320]  你可以去到中國
[00:16:00.320 --> 00:16:01.640]  如果憑著你
[00:16:01.640 --> 00:16:03.120]  一兩年就完蛋了
[00:16:03.120 --> 00:16:05.640]  一兩年你就撿包袱走
[00:16:05.640 --> 00:16:07.240]  因為Impossible
[00:16:07.240 --> 00:16:08.480]  你很興奮去
[00:16:08.480 --> 00:16:09.800]  去到沒有人的
[00:16:09.800 --> 00:16:11.480]  不是很過癮的
[00:16:11.480 --> 00:16:13.160]  很骯髒的
[00:16:13.160 --> 00:16:15.480]  骯髒過這裏不得了的
[00:16:15.480 --> 00:16:17.160]  那些人複雜嗎
[00:16:17.160 --> 00:16:18.320]  你說這裏複雜嗎
[00:16:18.320 --> 00:16:20.600]  那裏更加複雜的可能
[00:16:20.600 --> 00:16:24.880]  你說那裏的人際關係不好嗎
[00:16:24.880 --> 00:16:26.760]  這裏的生活不好嗎
[00:16:26.760 --> 00:16:28.600]  那裏更加複雜
[00:16:28.600 --> 00:16:32.440]  所以那些很浪漫的思想關於宣教
[00:16:32.440 --> 00:16:33.840]  你拜託你放下
[00:16:33.840 --> 00:16:36.400]  因為那個不是享受
[00:16:36.400 --> 00:16:40.520]  那個是去遵行上帝的旨意
[00:16:40.520 --> 00:16:43.280]  我竟然找到一些人從中國去
[00:16:43.280 --> 00:16:44.880]  一個做生意的
[00:16:44.880 --> 00:16:46.800]  四十歲左右的
[00:16:46.800 --> 00:16:48.160]  一個中國人
[00:16:48.160 --> 00:16:50.160]  他是從中國來的
[00:16:50.160 --> 00:16:50.960]  他做生意
[00:16:50.960 --> 00:16:52.880]  但在美國居住
[00:16:52.880 --> 00:16:55.200]  但他竟然信了主之後
[00:16:55.200 --> 00:16:56.880]  生命改變到一個地步
[00:16:56.880 --> 00:16:58.520]  上帝呼召他做宣教
[00:16:58.520 --> 00:17:01.400]  當時我們同桌吃飯的時候
[00:17:01.400 --> 00:17:05.480]  他說「我快要搬來非洲做宣教」
[00:17:05.480 --> 00:17:08.040]  我完全不敢相信
[00:17:08.040 --> 00:17:09.280]  我說「是不是的」
[00:17:09.280 --> 00:17:10.720]  我心裏面
[00:17:10.720 --> 00:17:14.680]  中國人都願意去做宣教子
[00:17:14.680 --> 00:17:16.000]  有得享受
[00:17:16.000 --> 00:17:17.160]  要發展
[00:17:17.160 --> 00:17:17.920]  是的
[00:17:17.920 --> 00:17:19.160]  他姓戴的
[00:17:19.160 --> 00:17:20.240]  戴牧師
[00:17:20.240 --> 00:17:23.320]  他這個年輕的牧師就去做宣教
[00:17:23.320 --> 00:17:26.400]  剛才在那張圖說到
[00:17:26.400 --> 00:17:28.520]  有一個從加拿大來的
[00:17:28.520 --> 00:17:30.320]  很厲害的 Isaac
[00:17:30.320 --> 00:17:31.920]  還沒有結婚
[00:17:31.920 --> 00:17:33.640]  已經四十多歲了
[00:17:33.640 --> 00:17:36.520]  但他做了華人教會的童工
[00:17:36.520 --> 00:17:38.040]  做了十七年
[00:17:38.040 --> 00:17:41.280]  大臣感動他去到非洲做宣教士
[00:17:41.280 --> 00:17:43.440]  並且帶加拿大的隊
[00:17:43.440 --> 00:17:44.200]  美國隊
[00:17:44.200 --> 00:17:45.200]  香港的隊
[00:17:45.200 --> 00:17:47.200]  其他的隊伍做短孫
[00:17:47.200 --> 00:17:48.960]  所以他剛才的 Isaac
[00:17:48.960 --> 00:17:51.440]  是帶著我們到處去介紹
[00:17:51.440 --> 00:17:55.160]  我很感動這個人
[00:17:55.160 --> 00:17:56.840]  有韓國人在那裏
[00:17:56.840 --> 00:17:58.640]  有歐洲人在那裏
[00:17:58.640 --> 00:18:00.960]  但我最見到多的
[00:18:00.960 --> 00:18:01.920]  我驚喜的
[00:18:01.920 --> 00:18:03.400]  我開心的
