
[00:00:00.000 --> 00:00:07.100]  剛纔所讀的聖經,我們大家都很熟悉
[00:01:57.600 --> 00:01:59.560]  有些人甚至說你更了不起
[00:01:59.560 --> 00:02:00.520]  不止是先知
[00:02:00.520 --> 00:02:05.360]  是以利亞的翻身的出現
[00:02:05.360 --> 00:02:07.440]  在衆說紛紛的底下
[00:02:07.440 --> 00:02:09.600]  然後彼得就把他爆出來
[00:02:09.600 --> 00:02:13.120]  說你就是神的兒子,你就是基督
[00:02:13.120 --> 00:02:14.320]  當然耶穌就說
[00:02:14.320 --> 00:02:15.800]  不是你很聰明
[00:02:15.800 --> 00:02:20.200]  因爲你經常急着說話
[00:02:20.200 --> 00:02:22.040]  不過這次被他說中了
[00:02:22.040 --> 00:02:23.120]  耶穌說
[00:02:23.120 --> 00:02:24.080]  都不是你中
[00:02:24.080 --> 00:02:24.720]  是什麼?
[00:02:24.720 --> 00:02:28.800]  是神的靈聖靈感動你說出來
[00:02:28.800 --> 00:02:30.880]  換言之在那時候
[00:02:30.880 --> 00:02:33.400]  神再一次的來向耶穌
[00:02:33.400 --> 00:02:36.360]  這個道成肉身成爲人的耶穌
[00:02:36.360 --> 00:02:39.760]  去告訴他你來這個世界的目的是什麼?
[00:02:39.760 --> 00:02:42.520]  你就是基督
[00:02:42.520 --> 00:02:45.400]  就是我所委任出來的人
[00:02:45.400 --> 00:02:46.120]  要做什麼呢?
[00:02:46.120 --> 00:02:47.840]  做神的救主
[00:02:47.840 --> 00:02:53.840]  你需要在十字架上爲衆人的罪死
[00:02:53.840 --> 00:02:57.320]  所以當耶穌說他必須上耶路撒冷的時候
[00:02:57.320 --> 00:02:58.800]  其實在說一件事
[00:02:58.800 --> 00:03:01.440]  他是要去死的
[00:03:01.440 --> 00:03:04.040]  不要忘記耶穌是神來的
[00:03:04.040 --> 00:03:07.680]  但是在那時候他說要去死
[00:03:07.680 --> 00:03:14.120]  他是以人的身份在上十字架那裏
[00:03:14.120 --> 00:03:15.960]  所以讓我們第一件事看到的
[00:03:15.960 --> 00:03:17.560]  或者說這一段聖經
[00:03:17.560 --> 00:03:18.920]  我今天想和大家說的
[00:03:18.920 --> 00:03:21.400]  不是說耶穌要上十字架
[00:03:21.400 --> 00:03:22.600]  不是說其他的東西
[00:03:22.600 --> 00:03:24.920]  是說我們大家都很切身的問題
[00:03:24.920 --> 00:03:27.000]  就是死的問題
[00:03:27.000 --> 00:03:31.840]  其實我們有沒有想過死亡這個問題
[00:03:31.840 --> 00:03:35.600]  有沒有想過死亡和我們很接近的
[00:03:35.600 --> 00:03:38.640]  我們作爲基督徒的話
[00:03:38.640 --> 00:03:44.200]  其實我們每天都是在死裏面生活的
[00:03:44.200 --> 00:03:45.880]  聖經告訴我們
[00:03:45.880 --> 00:03:49.720]  人人都有一死
[00:03:49.720 --> 00:03:53.200]  這個說是人都要死
[00:03:53.200 --> 00:03:54.160]  按着定命
[00:03:54.160 --> 00:03:55.320]  人人都有一死
[00:03:55.320 --> 00:03:57.760]  希伯來書九章二十七節
[00:03:57.760 --> 00:04:00.080]  換言之這是神的規定
[00:04:00.080 --> 00:04:01.800]  人就要死
[00:04:01.800 --> 00:04:02.760]  我們撇開神學
[00:04:02.760 --> 00:04:03.960]  撇開各種各樣的東西
[00:04:03.960 --> 00:04:05.440]  先不要說
[00:04:05.440 --> 00:04:07.360]  在說一件事就是
[00:04:07.360 --> 00:04:08.800]  當我們說到死的時候
[00:04:08.800 --> 00:04:10.520]  其實是在說我們是一個人
[00:04:10.520 --> 00:04:11.840]  我們是一個肉身的人
[00:04:11.840 --> 00:04:14.440]  我們是被造的人
[00:04:14.440 --> 00:04:16.160]  被造就是有開始
[00:04:16.160 --> 00:04:18.600]  換言之必定有結束的
[00:04:18.600 --> 00:04:21.600]  所以我們人就是這樣
[00:04:21.600 --> 00:04:23.000]  人人都有一死
[00:04:23.000 --> 00:04:23.800]  我們是人
[00:04:23.800 --> 00:04:26.880]  我們和神是不同的
[00:04:26.880 --> 00:04:29.120]  神是永活的神
[00:04:29.120 --> 00:04:31.120]  人是被造的
[00:04:31.120 --> 00:04:33.760]  有開始也有終結
[00:04:33.760 --> 00:04:36.520]  這個開始和終結
[00:04:36.520 --> 00:04:38.680]  固然是神創造的結果
[00:04:38.680 --> 00:04:40.280]  但更重要的就是
[00:04:40.280 --> 00:04:41.600]  更真實的就是
[00:04:41.600 --> 00:04:43.480]  因爲我們犯罪
[00:04:43.480 --> 00:04:44.840]  按着定命
[00:04:44.840 --> 00:04:46.160]  人人都有一死
[00:04:46.160 --> 00:04:46.880]  爲什麼?
[00:04:46.880 --> 00:04:49.000]  這是神的公義的安排
[00:04:49.000 --> 00:04:53.040]  這是神對罪的決定
[00:04:53.040 --> 00:04:56.120]  因爲罪的功架就是死
[00:04:56.120 --> 00:04:58.640]  當我們衆人都因着
[00:04:58.640 --> 00:04:59.920]  始終說當犯罪
[00:04:59.920 --> 00:05:02.640]  我們衆人都是犯了罪
[00:05:02.640 --> 00:05:03.760]  我們衆人
[00:05:03.760 --> 00:05:06.600]  保羅亞都死了
[00:05:06.600 --> 00:05:11.040]  所以今天當我們看到這個問題
[00:05:11.040 --> 00:05:12.800]  說到死亡的時候
[00:05:12.800 --> 00:05:15.760]  兄弟姐妹們不要忘記
[00:05:15.760 --> 00:05:16.920]  或者我們不去想
[00:05:16.920 --> 00:05:19.200]  我們也從來不會想到
[00:05:19.200 --> 00:05:22.280]  你什麼時候會想到自己會死呢?
[00:05:22.280 --> 00:05:24.160]  我們也不想想
[00:05:24.160 --> 00:05:25.320]  最好就長命百歲
[00:05:25.320 --> 00:05:26.640]  我們經常這麼說
[00:05:26.640 --> 00:05:30.800]  但事實上我們也會死
[00:05:30.800 --> 00:05:32.480]  說的這件事就是
[00:05:32.480 --> 00:05:35.600]  我們是人
[00:05:35.600 --> 00:05:38.280]  我們是犯罪的人
[00:05:38.280 --> 00:05:40.440]  就算我們信了耶穌之後
[00:05:40.440 --> 00:05:43.480]  我們仍舊是在罪裏面的
[00:05:43.480 --> 00:05:44.440]  所以馬丁路德說
[00:05:44.440 --> 00:05:48.560]  我們是一個蒙恩的罪人
[00:05:48.560 --> 00:05:53.040]  爲什麼他這麼說?
[00:05:53.040 --> 00:05:59.720]  我們經常都是想做一些好的事情
[00:05:59.720 --> 00:06:02.440]  我們從來立志行善
[00:06:02.440 --> 00:06:03.960]  就由得我
[00:06:03.960 --> 00:06:07.440]  但是行出來卻由不得我
[00:06:07.440 --> 00:06:10.320]  大家同意嗎?
[00:06:10.320 --> 00:06:11.160]  我們經常說
[00:06:11.160 --> 00:06:15.280]  我要天天零修讀經
[00:06:15.280 --> 00:06:16.760]  老實說
[00:06:16.760 --> 00:06:20.000]  我們做不做得到呢?
[00:06:20.000 --> 00:06:22.200]  我今天早上就已經沒有讀聖經出來
[00:06:22.200 --> 00:06:25.320]  因爲太早要出來
[00:06:25.320 --> 00:06:27.040]  我們有很多的限制
[00:06:27.040 --> 00:06:28.280]  我們有很多的事情
[00:06:28.280 --> 00:06:33.120]  令到我們想做而做不到
[00:06:33.120 --> 00:06:36.800]  但是聖經說
[00:06:36.800 --> 00:06:43.560]  我們是在罪裏面
[00:06:43.560 --> 00:06:46.200]  死亡在告訴我們
[00:06:46.200 --> 00:06:47.160]  我們是人
[00:06:47.160 --> 00:06:48.760]  我們是有我們的軟弱
[00:06:48.760 --> 00:06:49.520]  我們是人
[00:06:49.520 --> 00:06:53.200]  我們是活在罪裏面
[00:06:53.200 --> 00:06:54.480]  其次
[00:06:54.480 --> 00:06:55.560]  當我們想到
[00:06:55.560 --> 00:06:57.960]  人人都有一死的時候
[00:06:57.960 --> 00:07:00.160]  其實作爲基督徒
[00:07:00.160 --> 00:07:01.600]  我們需要去正視
[00:07:01.600 --> 00:07:03.480]  去面對這個事實
[00:07:03.480 --> 00:07:08.080]  因爲這個和我們的屬靈生命很有關係
[00:07:08.080 --> 00:07:11.080]  人人都有一死
[00:07:11.080 --> 00:07:13.520]  是說我們大家
[00:07:13.520 --> 00:07:15.720]  整個人類的羣體
[00:07:15.720 --> 00:07:18.800]  或者我們有的一羣人
[00:07:18.800 --> 00:07:20.280]  一個的認同
[00:07:20.280 --> 00:07:22.920]  我們那種的聯合
[00:07:22.920 --> 00:07:25.880]  人人都是殊途同歸
[00:07:25.880 --> 00:07:28.440]  死路一條
[00:07:28.440 --> 00:07:29.600]  我們有這麼上一年紀的
[00:07:29.600 --> 00:07:30.840]  我們會知道
[00:07:30.840 --> 00:07:31.520]  跑馬地
[00:07:31.520 --> 00:07:33.440]  天主教墳場那裏怎麼說
[00:07:33.440 --> 00:07:35.160]  今日吾軀
[00:07:35.160 --> 00:07:36.280]  跪故土
[00:07:36.280 --> 00:07:37.320]  你不要笑
[00:07:37.320 --> 00:07:38.360]  你來送殯
[00:07:38.360 --> 00:07:41.040]  就算你笑聲怯怯
[00:07:41.040 --> 00:07:43.120]  但是他朝君體怎麼樣
[00:07:43.120 --> 00:07:44.360]  也相同
[00:07:44.360 --> 00:07:46.040]  其實我們大家都是一樣
[00:07:46.040 --> 00:07:47.840]  我們大家在一起
[00:07:47.840 --> 00:07:50.000]  當你想到死亡的時候
[00:07:50.000 --> 00:07:51.880]  有積極的一面
[00:07:51.880 --> 00:07:55.200]  死就好像了結
[00:07:55.200 --> 00:07:57.160]  好像很慘
[00:07:57.160 --> 00:07:59.360]  我們去到
[00:07:59.360 --> 00:07:59.880]  怎麼說
[00:07:59.880 --> 00:08:01.000]  安息禮拜的時候
[00:08:01.000 --> 00:08:03.160]  都有種仇榮在那裏
[00:08:03.160 --> 00:08:05.920]  這個才符合那個場合
[00:08:05.920 --> 00:08:06.800]  我們作爲基督徒
[00:08:06.800 --> 00:08:08.440]  我們有盼望的
[00:08:08.440 --> 00:08:10.760]  撇開這個盼望不好說的
[00:08:10.760 --> 00:08:13.040]  其實我們想想
[00:08:13.040 --> 00:08:13.960]  很現實的
[00:08:13.960 --> 00:08:15.240]  很實際的
[00:08:15.240 --> 00:08:18.640]  原來我們個個都是一樣
[00:08:18.640 --> 00:08:19.280]  當我們想到
[00:08:19.280 --> 00:08:24.000]  我們個個都是一樣的時候
[00:08:24.000 --> 00:08:27.320]  就帶來給我們一種生活的態度
[00:08:27.320 --> 00:08:30.480]  一種正確的生活態度
[00:08:30.480 --> 00:08:33.360]  一種是能夠接納的態度
[00:08:33.360 --> 00:08:34.600]  能夠是包容的態度
[00:08:34.600 --> 00:08:36.400]  因爲個個都是一樣
[00:08:36.400 --> 00:08:37.040]  是不是
[00:08:37.040 --> 00:08:39.960]  不是他那些壞事我沒有
[00:08:39.960 --> 00:08:41.960]  因爲我的壞事他沒有
[00:08:41.960 --> 00:08:44.000]  其實大家都有的
[00:08:44.000 --> 00:08:46.920]  只不過是不同表現出來的意思
[00:08:46.920 --> 00:08:49.000]  我們就能夠去接納
[00:08:49.000 --> 00:08:50.640]  我們就能夠去體諒
[00:08:50.640 --> 00:08:51.960]  爲什麼今天
[00:08:51.960 --> 00:08:53.640]  這麼多不能夠接納
[00:08:53.640 --> 00:08:54.840]  這麼多不能夠體諒
[00:08:54.840 --> 00:08:59.080]  但是我們沒有放在別人的立場去看
[00:08:59.080 --> 00:08:59.960]  我們沒有想到
[00:08:59.960 --> 00:09:01.720]  其實大家都可能是
[00:09:01.720 --> 00:09:03.600]  同一樣東西的追求着
[00:09:03.600 --> 00:09:06.080]  我們大家都同朝着一個方向
[00:09:06.080 --> 00:09:12.680]  只不過是不同的方式去進行
[00:09:12.680 --> 00:09:14.480]  所以大家都是一樣
[00:09:14.480 --> 00:09:16.440]  那種共同感
[00:09:16.440 --> 00:09:20.960]  那種一體感的時候
[00:09:20.960 --> 00:09:23.920]  原來其實我們個個都是罪人
[00:09:23.920 --> 00:09:25.600]  世人都犯了罪
[00:09:25.600 --> 00:09:29.080]  規缺了神的榮耀的時候
[00:09:29.080 --> 00:09:31.040]  我們除了同情
[00:09:31.040 --> 00:09:32.120]  除了瞭解
[00:09:32.120 --> 00:09:33.920]  除了接納
[00:09:33.920 --> 00:09:35.760]  也都在告訴我們
[00:09:35.760 --> 00:09:38.800]  今天我們是生活在一個恩典的時代裏面
[00:09:38.800 --> 00:09:42.040]  我們是在一個恩典的狀態裏面生活
[00:09:42.040 --> 00:09:43.320]  如果不是的話
[00:09:43.320 --> 00:09:44.520]  我們行善
[00:09:44.520 --> 00:09:46.320]  立志行善由得我
[00:09:46.320 --> 00:09:49.400]  但是行出來卻由不得我的時候
[00:09:49.400 --> 00:09:51.280]  說的是什麼
[00:09:51.280 --> 00:09:53.040]  按着定命仁人都要死
[00:09:53.040 --> 00:09:54.680]  死後且有審判
[00:09:54.680 --> 00:09:57.840]  換言之我們要面對神的審判
[00:09:57.840 --> 00:10:01.400]  我們不行的
[00:10:01.400 --> 00:10:04.480]  但是我說我們是在恩典裏面生活
[00:10:04.480 --> 00:10:08.040]  今天神對我們仍然有恩典
[00:10:08.040 --> 00:10:10.040]  今天神沒有因爲我們的軟弱
[00:10:10.040 --> 00:10:11.560]  沒有因爲我們犯罪
[00:10:11.560 --> 00:10:20.640]  就來到即刻要你迴歸故土
[00:10:20.640 --> 00:10:22.920]  所以《馬拉基書》提到
[00:10:22.920 --> 00:10:25.480]  歷次犯罪
[00:10:25.480 --> 00:10:27.120]  甚至被捕之後
[00:10:27.120 --> 00:10:29.960]  都沒有徹底悔改的意識
[00:10:29.960 --> 00:10:31.440]  你怎麼說
[00:10:31.440 --> 00:10:34.400]  因爲耶和華是不改變的
[00:10:34.400 --> 00:10:38.400]  所以你們這羣雅各之子就是以色列人
[00:10:38.400 --> 00:10:40.560]  就不致滅亡
[00:10:40.560 --> 00:10:42.640]  因爲神不改變
[00:10:42.640 --> 00:10:45.400]  祂是昨日今日始至老永遠都是一樣的
[00:10:45.400 --> 00:10:50.240]  祂說我是要用永遠的愛去愛你們的
[00:10:50.240 --> 00:10:51.960]  正因爲這樣
[00:10:51.960 --> 00:10:55.080]  祂就給我們有第二個機會
[00:10:55.080 --> 00:10:56.720]  我很喜歡講一件事
[00:10:56.720 --> 00:10:58.440]  神是怎樣一個神
[00:10:58.440 --> 00:11:02.440]  神是一個第二次機會的神
[00:11:02.440 --> 00:11:03.920]  生命是沒有第二次機會
[00:11:03.920 --> 00:11:07.720]  但是神是可以給你第二次機會的
[00:11:07.720 --> 00:11:10.400]  神是給你有機會去悔改的
[00:11:10.400 --> 00:11:13.800]  神是給你有機會去做到祂做到的事
[00:11:13.800 --> 00:11:14.960]  是怎樣的
[00:11:14.960 --> 00:11:17.240]  是給你恩典
[00:11:17.240 --> 00:11:18.640]  是給你恩典
[00:11:18.640 --> 00:11:23.040]  今天我們可以過熟齡的生活
[00:11:23.040 --> 00:11:24.960]  今天我們可以過得性的生活
[00:11:24.960 --> 00:11:29.600]  我們今天可以做到神能夠給我們做的事
[00:11:29.600 --> 00:11:32.760]  不是我們有能力去做
[00:11:32.760 --> 00:11:35.520]  有時候我們對聖經的瞭解
[00:11:35.520 --> 00:11:39.400]  我們對神對我們的心意
[00:11:39.400 --> 00:11:41.640]  我們有某些的誤解在那裏
[00:11:41.640 --> 00:11:43.160]  甚至在我們的表達裏面
[00:11:43.160 --> 00:11:46.680]  我們有時候是表達得不清楚的
[00:11:46.680 --> 00:11:49.680]  以至到在我們做的時候
[00:11:49.680 --> 00:11:53.440]  我們就從一個錯誤的角度來出發
[00:11:53.440 --> 00:11:57.400]  這樣我們就做不到
[00:11:57.400 --> 00:12:00.800]  正如一提到奉獻
[00:12:00.800 --> 00:12:01.920]  所以我過去都說
[00:12:01.920 --> 00:12:03.520]  這個不是基督徒的責任
[00:12:03.520 --> 00:12:05.960]  奉獻怎樣是基督徒的責任呢
[00:12:05.960 --> 00:12:08.800]  喫飯是不是基督徒的責任呢
[00:12:08.800 --> 00:12:11.760]  喫飯是不是我們做人的責任呢
[00:12:11.760 --> 00:12:14.200]  不是,是我們生命的表現
[00:12:14.200 --> 00:12:15.640]  飽餓我們要喫
[00:12:15.640 --> 00:12:18.880]  奉獻同樣都是
[00:12:18.880 --> 00:12:20.920]  我們愛神
[00:12:20.920 --> 00:12:24.880]  我們就願意將我們所有的
[00:12:24.880 --> 00:12:28.000]  將我們整個都
[00:12:28.000 --> 00:12:29.640]  所以我們人是很自私的
[00:12:29.640 --> 00:12:31.000]  談戀愛的時候就說
[00:12:31.000 --> 00:12:34.400]  You are my everything
[00:12:34.400 --> 00:12:39.600]  就不會說I give you my all
[00:12:39.600 --> 00:12:40.880]  你就是我的一切
[00:12:40.880 --> 00:12:44.360]  但是不會說我將我所有給你
[00:12:44.360 --> 00:12:45.720]  所以我們只會說
[00:12:45.720 --> 00:12:48.040]  日後結了婚的
[00:12:48.040 --> 00:12:48.760]  你的是我的
[00:12:48.760 --> 00:12:52.000]  我的是自己的
[00:12:52.000 --> 00:12:53.720]  我們人就是這樣
[00:12:53.720 --> 00:12:55.040]  但是今天神不是
[00:12:55.040 --> 00:12:56.480]  當我們不行的時候
[00:12:56.480 --> 00:12:59.240]  祂給我們恩典
[00:12:59.240 --> 00:13:01.400]  今天唯有神給我們恩典
[00:13:01.400 --> 00:13:06.560]  我們才能夠做到神想我們做的東西
[00:13:06.560 --> 00:13:08.880]  所以保羅他看得很透徹
[00:13:08.880 --> 00:13:12.640]  我們得救是本府恩,有恩若信
[00:13:12.640 --> 00:13:14.560]  我們大家都很明白
[00:13:14.560 --> 00:13:16.920]  我們差不多來到這裏就停止了
[00:13:16.920 --> 00:13:19.480]  但是我們忘記繼續讀下去
[00:13:19.480 --> 00:13:23.000]  保羅說這個信都不是出於你的
[00:13:23.000 --> 00:13:25.240]  是神的恩典
[00:13:25.240 --> 00:13:27.560]  因爲神那時候不向你施恩
[00:13:27.560 --> 00:13:30.240]  就算葛培裏來向你講道
[00:13:30.240 --> 00:13:33.800]  你都不會悔改
[00:13:33.800 --> 00:13:36.120]  就是神的恩典
[00:13:36.120 --> 00:13:39.120]  我很記得以前有一個同事
[00:13:39.120 --> 00:13:40.800]  他洗禮之後
[00:13:40.800 --> 00:13:42.760]  上來拉威和我們說
[00:13:42.760 --> 00:13:44.520]  到我洗禮的那一刻
[00:13:44.520 --> 00:13:48.200]  我準備被泡在水裏的時候
[00:13:48.200 --> 00:13:51.560]  突然有一個這樣的念頭走來
[00:13:51.560 --> 00:13:53.960]  出現
[00:13:53.960 --> 00:13:57.560]  他說爲什麼神會選中我
[00:13:57.560 --> 00:14:00.480]  他說爲什麼神會選中我
[00:14:00.480 --> 00:14:05.680]  其實這是一個我們都會問的問題
[00:14:05.680 --> 00:14:07.280]  我們都會問的
[00:14:07.280 --> 00:14:08.720]  但是你想深一層
[00:14:08.720 --> 00:14:11.400]  其實爲什麼神會選中我
[00:14:11.400 --> 00:14:14.240]  這個問題是沒法回答的
[00:14:14.240 --> 00:14:16.000]  沒法回答的
[00:14:16.000 --> 00:14:17.880]  正如有很多神學的問題
[00:14:17.880 --> 00:14:19.120]  走去問馬丁紅色
[00:14:19.120 --> 00:14:20.320]  他回答什麼
[00:14:20.320 --> 00:14:22.920]  奧祕咯
[00:14:22.920 --> 00:14:23.800]  同樣都是
[00:14:23.800 --> 00:14:26.160]  當我們這樣問的時候
[00:14:26.160 --> 00:14:29.040]  沒法回答的
[00:14:29.040 --> 00:14:32.320]  但是神說是恩典
[00:14:32.320 --> 00:14:34.160]  我的恩典臨到你
[00:14:34.160 --> 00:14:36.360]  所以特別是今天
[00:14:36.360 --> 00:14:38.760]  當我們想到人人都有一死
[00:14:38.760 --> 00:14:40.240]  死後且有審判
[00:14:40.240 --> 00:14:41.680]  罪的公壓就是死
[00:14:41.680 --> 00:14:42.480]  我們發覺
[00:14:42.480 --> 00:14:45.400]  我們立志行善由得我
[00:14:45.400 --> 00:14:47.960]  行出來卻由不得我的時候
[00:14:47.960 --> 00:14:49.800]  千萬不要以爲這句話是
[00:14:49.800 --> 00:14:51.760]  未信主以前的說話
[00:14:51.760 --> 00:14:56.040]  其實信主之後纔是真實的這句話
[00:14:56.040 --> 00:14:57.560]  當這樣的時候我們就發覺
[00:14:57.560 --> 00:15:00.320]  原來我們真是需要神的恩典
[00:15:00.320 --> 00:15:02.600]  如果不是神的恩典幫我們的時候
[00:15:02.600 --> 00:15:05.880]  我們沒有人能夠行出善利
[00:15:05.880 --> 00:15:11.200]  或者說是行出對的東西來
[00:15:11.200 --> 00:15:15.400]  所以路加他就有這樣的體會
[00:15:15.400 --> 00:15:18.840]  當他講到關於聖靈的時候
[00:15:18.840 --> 00:15:21.920]  講到聖靈給能力我們作見證的時候
[00:15:21.920 --> 00:15:24.520]  我們神主的人很熟悉這句話
[00:15:24.520 --> 00:15:26.160]  當聖靈降臨在你的身上
[00:15:26.160 --> 00:15:30.200]  你就必得着能力做我的見證
[00:15:30.200 --> 00:15:31.440]  其實他這個見證
[00:15:31.440 --> 00:15:33.720]  不單止是去傳福音這麼簡單
[00:15:33.720 --> 00:15:36.080]  而是你在衆人的面前
[00:15:36.080 --> 00:15:42.600]  去告訴別人你是什麼水
[00:15:42.600 --> 00:15:44.320]  他就說
[00:15:44.320 --> 00:15:46.400]  當你被人拉到官府的時候
[00:15:46.400 --> 00:15:49.000]  好像我們剛纔所讀的那篇聖經
[00:15:49.000 --> 00:15:52.200]  耶穌要被殺
[00:15:52.200 --> 00:15:58.120]  之後整個禮拜情形在彼拉多面前受審了種種
[00:15:58.120 --> 00:16:01.600]  當我們被拉到官府面前的時候
[00:16:01.600 --> 00:16:04.720]  他說你不要擔心你要講些什麼
[00:16:04.720 --> 00:16:08.080]  那時候水洗都不清的
[00:16:08.080 --> 00:16:12.920]  但是聖靈會給你當講的說話
[00:16:12.920 --> 00:16:15.720]  他的意思是什麼
[00:16:15.720 --> 00:16:18.840]  他的意思就是
[00:16:18.840 --> 00:16:21.840]  神有祂的恩典
[00:16:21.840 --> 00:16:30.080]  在那時候神有恩典帶領你做些什麼
[00:16:30.080 --> 00:16:34.200]  在我來講道的時候
[00:16:34.200 --> 00:16:35.120]  很感謝主席
[00:16:35.120 --> 00:16:38.840]  教會對我都真的非常好
[00:16:38.840 --> 00:16:41.840]  同樣想了很多東西
[00:16:41.840 --> 00:16:42.800]  提議他說
[00:16:42.800 --> 00:16:45.760]  可不可以給你一張椅子
[00:16:45.760 --> 00:16:49.360]  你動來動去之餘也可以坐一下
[00:16:49.360 --> 00:16:54.600]  讓你坐完之後有力動多幾動
[00:16:54.600 --> 00:16:56.960]  我說不用了
[00:16:56.960 --> 00:16:58.560]  感謝主
[00:16:58.560 --> 00:17:02.400]  很奇妙的在過去這幾年
[00:17:02.400 --> 00:17:05.440]  因爲脊骨瘀了
[00:17:05.440 --> 00:17:08.640]  在一個很痛苦的情況裏面
[00:17:08.640 --> 00:17:13.280]  整整三年到現在還在接受治理
[00:17:13.280 --> 00:17:15.280]  但是很奇妙的一件事就是
[00:17:15.280 --> 00:17:18.400]  當我講道的時候
[00:17:18.400 --> 00:17:21.600]  都是行動自如的
[00:17:21.600 --> 00:17:23.680]  講道前講道後
[00:17:23.680 --> 00:17:25.760]  都是有些問題的
[00:17:25.760 --> 00:17:28.120]  雖然現在好像很
[00:17:28.120 --> 00:17:30.800]  怎麼說呢
[00:17:30.800 --> 00:17:32.440]  大家看我沒什麼病痛
[00:17:32.440 --> 00:17:35.200]  我以爲現在真的是神的恩典
[00:17:35.200 --> 00:17:36.840]  和我做治療的那個
[00:17:36.840 --> 00:17:40.080]  你不要以爲是可以完全好了
[00:17:40.080 --> 00:17:42.240]  你沒有機會完全好了
[00:17:42.240 --> 00:17:44.400]  這些是老人的象徵
[00:17:44.400 --> 00:17:47.920]  你已經退化了
[00:17:47.920 --> 00:17:49.840]  但是感謝主
[00:17:49.840 --> 00:17:52.600]  現在都可以動來動去
[00:17:52.600 --> 00:17:53.880]  是爲什麼呢
[00:17:53.880 --> 00:17:55.640]  神的恩典
[00:17:55.640 --> 00:17:57.520]  我們沒得解釋的
[00:17:57.520 --> 00:18:00.280]  我們每一天都是靠神的恩典
[00:18:00.280 --> 00:18:06.440]  我們需要靠神的恩典來生活的
[00:18:06.440 --> 00:18:10.640]  今天我們不死
[00:18:10.640 --> 00:18:14.760]  因爲神對我們的營救是有恩典的
[00:18:14.760 --> 00:18:19.600]  今天我們不死因爲神的營救是用祂不變的慈愛
[00:18:19.600 --> 00:18:22.600]  用祂永遠的愛來愛我們
[00:18:22.600 --> 00:18:28.120]  讓我們有第二個機會
[00:18:28.120 --> 00:18:31.080]  今天說我們不死
[00:18:31.080 --> 00:18:35.280]  但是聖經卻說我們是死的
[00:18:35.280 --> 00:18:38.760]  我們今天想行出神的一個義
[00:18:38.760 --> 00:18:46.200]  今天我們想能夠好像耶穌基督那樣來生活
[00:18:46.200 --> 00:18:50.320]  好像耶穌基督那樣的樣式的時候
[00:18:50.320 --> 00:18:53.640]  保羅說
[00:18:53.640 --> 00:18:58.760]  我們就要天天致死我們這個肉體
[00:18:58.760 --> 00:19:01.760]  我們要天天無死
[00:19:01.760 --> 00:19:06.440]  意思就是我們每天都要去死
[00:19:06.440 --> 00:19:11.440]  保羅怎麼去定義一個基督徒
[00:19:11.440 --> 00:19:14.160]  在《加拿大書》第二章20節
[00:19:14.160 --> 00:19:18.600]  他說如今活着的不再是我
[00:19:18.600 --> 00:19:21.000]  而是基督和我一起的活着
