
[00:00:00.000 --> 00:00:03.160]  好,我們今天會繼續看二福所書
[00:02:29.080 --> 00:02:31.680]  保羅為他們祈禱讓我們體驗什麼呢?
[00:02:31.680 --> 00:02:34.480]  體驗神的恩兆在當中有何等的指望
[00:02:34.480 --> 00:02:38.680]  並且他在聖徒中的積業有何等豐盛的榮耀
[00:02:38.680 --> 00:02:42.480]  以及在聖徒中得的積業有何等豐盛的榮耀
[00:02:42.480 --> 00:02:46.080]  也讓我們看見他向我們這信的人
[00:02:46.080 --> 00:02:49.080]  所顯的能力是何等的浩蕩
[00:02:49.080 --> 00:02:51.080]  以及讓那群人知道
[00:02:51.080 --> 00:02:55.080]  他向我們這信的人所顯的能力是何等的浩蕩
[00:02:55.080 --> 00:02:57.080]  所以你發現說
[00:02:57.080 --> 00:03:00.080]  神給我們的
[00:03:00.080 --> 00:03:03.080]  如果簡單來歸納這三個禱告的內容
[00:03:03.080 --> 00:03:09.080]  所以如果我們簡單的將保羅的禱告內容是這樣的
[00:03:09.080 --> 00:03:11.080]  你發現說關鍵是
[00:03:11.080 --> 00:03:14.080]  同一個有沒有關鍵詞
[00:03:14.080 --> 00:03:17.080]  在三句話同時出現
[00:03:17.080 --> 00:03:23.080]  有沒有看見在三段話裏面有一個同樣的詞出來呢?
[00:03:23.080 --> 00:03:26.080]  當然不要講神啦,他之外
[00:03:26.080 --> 00:03:29.080]  你發現有一個詞是「何等」
[00:03:29.080 --> 00:03:31.080]  就是「何等」
[00:03:31.080 --> 00:03:33.080]  所以你發現說
[00:03:33.080 --> 00:03:37.080]  現在關心的不是你知不知道的問題
[00:03:37.080 --> 00:03:40.080]  所以這個不是你知不知道的問題
[00:03:40.080 --> 00:03:43.080]  現在是知道神的有何等
[00:03:43.080 --> 00:03:47.080]  How big, how deep and how wide
[00:03:47.080 --> 00:03:51.080]  何等長闊高深
[00:03:51.080 --> 00:03:53.080]  所以我們今天回到這裏的時候
[00:03:53.080 --> 00:03:55.080]  你發現說一開場第二章
[00:03:55.080 --> 00:03:59.080]  他就說從前你們因性
[00:03:59.080 --> 00:04:03.080]  因著自己的過犯罪惡而死了
[00:04:03.080 --> 00:04:05.080]  而在二章一開始的時候
[00:04:05.080 --> 00:04:08.080]  第一句說話就是從前
[00:04:08.080 --> 00:04:10.080]  在這句話當中
[00:04:10.080 --> 00:04:12.080]  我們都是在這個從前裏面
[00:04:12.080 --> 00:04:13.080]  同意嗎?
[00:04:13.080 --> 00:04:15.080]  而我們在這句話當中提醒我們
[00:04:15.080 --> 00:04:18.080]  以前同樣都是在從前這個光景
[00:04:18.080 --> 00:04:20.080]  所以對於義父所教會的弟兄姊妹
[00:04:20.080 --> 00:04:21.080]  對於你我
[00:04:21.080 --> 00:04:24.080]  我們從前都是這樣子
[00:04:24.080 --> 00:04:26.080]  對於義父所的弟兄姊妹
[00:04:26.080 --> 00:04:27.080]  對於你我一樣
[00:04:27.080 --> 00:04:29.080]  從前我們同樣是這個情況
[00:04:29.080 --> 00:04:32.080]  所以如果你好好讀一到三節的話
[00:04:32.080 --> 00:04:33.080]  你會發現說
[00:04:33.080 --> 00:04:37.080]  這幅圖畫真的是很悲慘
[00:04:37.080 --> 00:04:41.080]  所以你仔細去看一至三節的經文來講的時候
[00:04:41.080 --> 00:04:44.080]  其實這個光景也是一個很悲慘的光景
[00:04:44.080 --> 00:04:48.080]  所以保羅在這裏就想啟示我們說
[00:04:48.080 --> 00:04:51.080]  我們在過犯罪中死了
[00:04:51.080 --> 00:04:54.080]  是因為我們在過犯罪惡中死了
[00:04:54.080 --> 00:04:57.080]  是已經死了
[00:04:57.080 --> 00:05:02.080]  死沒有程度上的
[00:05:02.080 --> 00:05:05.080]  死其實沒有一個程度上的死
[00:05:05.080 --> 00:05:06.080]  所以死就是死
[00:05:06.080 --> 00:05:07.080]  同意嗎?
[00:05:07.080 --> 00:05:08.080]  死就是死
[00:05:08.080 --> 00:05:09.080]  大家同意嗎?
[00:05:09.080 --> 00:05:11.080]  在廣東有沒有死佛、死宗
[00:05:11.080 --> 00:05:14.080]  不懂有沒有程度上的不同
[00:05:14.080 --> 00:05:15.080]  不過死就是死
[00:05:15.080 --> 00:05:20.080]  我們應該明白到死就是一個死的光景
[00:05:20.080 --> 00:05:23.080]  所以如果你看這裏一開場就告訴我們說
[00:05:23.080 --> 00:05:29.080]  死它成為我們自己一個人的一個故事的話
[00:05:29.080 --> 00:05:30.080]  我們就要留意說
[00:05:30.080 --> 00:05:33.080]  到底這段聖經保羅給我們看見
[00:05:33.080 --> 00:05:37.080]  人在神之外到底是怎麼樣的情況
[00:05:37.080 --> 00:05:40.080]  如果這個故事一開始就告訴我們
[00:05:40.080 --> 00:05:42.080]  已經是死了的情況
[00:05:42.080 --> 00:05:46.080]  究竟我們的生命的故事又是怎麼樣的講述呢?
[00:05:46.080 --> 00:05:53.080]  所以死是我們每一個人在基督之外的一個結局
[00:05:53.080 --> 00:05:57.080]  這個是每一個在基督以外的人生命的結局
[00:05:57.080 --> 00:06:00.080]  所以我不曉得你怎麼跟人家傳福音
[00:06:00.080 --> 00:06:02.080]  我不知道你們怎麼跟人家傳福音呢?
[00:06:02.080 --> 00:06:07.080]  我們等一下回來看
[00:06:07.080 --> 00:06:09.080]  不過我先解釋一下死的意思
[00:06:09.080 --> 00:06:15.080]  死的意思就是分開或者分離
[00:06:15.080 --> 00:06:19.080]  死的本身的意思就是分離分開的意思
[00:06:19.080 --> 00:06:23.080]  所以我們聖經當中有講到三個層面
[00:06:23.080 --> 00:06:25.080]  第一個層面就是靈魂的死
[00:06:25.080 --> 00:06:27.080]  所以我們也曾經講過
[00:06:27.080 --> 00:06:30.080]  聖經裏面講到死是分開三個層面
[00:06:30.080 --> 00:06:34.080]  第一個層面就是靈魂的死
[00:06:34.080 --> 00:06:36.080]  所以靈魂的死的意思就是說
[00:06:36.080 --> 00:06:38.080]  如果你不與神有關係的話
[00:06:38.080 --> 00:06:42.080]  你是永遠與神分開的
[00:06:42.080 --> 00:06:45.080]  所以如果你與神沒有任何關係的時候
[00:06:45.080 --> 00:06:47.080]  你就與神永遠的分開分離
[00:06:47.080 --> 00:06:49.080]  這個就是靈魂的死
[00:06:49.080 --> 00:06:50.080]  這個就是靈魂的死
[00:06:50.080 --> 00:06:53.080]  所以我再問你們死是什麼意思
[00:06:53.080 --> 00:06:54.080]  你們要回答我是嗎?
[00:06:54.080 --> 00:06:58.080]  我再問你們死的定義是什麼呢?
[00:06:58.080 --> 00:07:01.080]  就是分離分開的意思
[00:07:01.080 --> 00:07:03.080]  那肉體的死我們就很清楚了
[00:07:03.080 --> 00:07:05.080]  肉體的死我們就很清楚明白
[00:07:05.080 --> 00:07:08.080]  就是靈魂和身體分開
[00:07:08.080 --> 00:07:10.080]  靈魂和身體的分開
[00:07:10.080 --> 00:07:12.080]  這叫做肉體的死
[00:07:12.080 --> 00:07:13.080]  這個是肉體的死
[00:07:13.080 --> 00:07:15.080]  那又永遠的死
[00:07:15.080 --> 00:07:16.080]  永遠的死呢?
[00:07:16.080 --> 00:07:20.080]  我們發現永遠的死這個意義不是時間上
[00:07:20.080 --> 00:07:23.080]  而是放在我們整個宇宙裏面
[00:07:23.080 --> 00:07:26.080]  是沒有辦法改變的一個事實
[00:07:26.080 --> 00:07:28.080]  你不能從這裏到那裏
[00:07:28.080 --> 00:07:32.080]  這個不單止是一個時間線上的分離
[00:07:32.080 --> 00:07:34.080]  也是在宇宙性上我們看到的
[00:07:34.080 --> 00:07:36.080]  永遠不會改變的一個事實
[00:07:36.080 --> 00:07:40.080]  所以我們發現說死帶來一個結局
[00:07:40.080 --> 00:07:43.080]  就是我們其實是身不由己
[00:07:43.080 --> 00:07:47.080]  而死帶來一個真實的事情就是身不由己
[00:07:47.080 --> 00:07:52.080]  所以你的慾望到底是為了成就誰的旨意?
[00:07:52.080 --> 00:07:56.080]  你的慾望是為了成就誰的旨意?
[00:07:56.080 --> 00:07:59.080]  那你發現在《伊夫所書》這段告訴我們說
[00:07:59.080 --> 00:08:03.080]  我們是順服空中掌權者的首領
[00:08:03.080 --> 00:08:06.080]  而在《伊夫所書》這段經文提醒我們就是
[00:08:06.080 --> 00:08:08.080]  我們是順服空中的掌權者
[00:08:08.080 --> 00:08:10.080]  隨從今世的世遇
[00:08:10.080 --> 00:08:14.080]  隨從今世的風俗
[00:08:14.080 --> 00:08:18.080]  就是現今在悖逆之子心中運行的邪靈
[00:08:18.080 --> 00:08:23.080]  就是現今在悖逆之子心中運行的邪靈
[00:08:23.080 --> 00:08:24.080]  很可怕
[00:08:24.080 --> 00:08:26.080]  的確是很可怕
[00:08:26.080 --> 00:08:29.080]  所以如果你不相信主
[00:08:29.080 --> 00:08:31.080]  如果你不接受祂的話
[00:08:31.080 --> 00:08:32.080]  你跟祂沒有關係
[00:08:32.080 --> 00:08:34.080]  你就是在誰的手中
[00:08:34.080 --> 00:08:36.080]  所以如果你跟神沒有關係的時候
[00:08:36.080 --> 00:08:39.080]  你究竟在誰的手中呢?
[00:08:39.080 --> 00:08:40.080]  就是在撒旦
[00:08:40.080 --> 00:08:42.080]  給他做奴隸
[00:08:42.080 --> 00:08:45.080]  其實就是成為撒旦的奴隸
[00:08:45.080 --> 00:08:47.080]  那你發現當你放縱私慾
[00:08:47.080 --> 00:08:49.080]  這裡告訴我們說
[00:08:49.080 --> 00:08:50.080]  你就說放縱私慾
[00:08:50.080 --> 00:08:54.080]  隨從肉體和心中所喜好的去行
[00:08:54.080 --> 00:08:57.080]  所以如果我們是放縱私慾
[00:08:57.080 --> 00:09:00.080]  隨從心中所思想的去行
[00:09:00.080 --> 00:09:03.080]  所以變成說我們整個人是被什麼控制啊?
[00:09:03.080 --> 00:09:04.080]  被我們的私慾
[00:09:04.080 --> 00:09:06.080]  我們在沒有想到什麼
[00:09:06.080 --> 00:09:08.080]  什麼是美的事情
[00:09:08.080 --> 00:09:12.080]  所以其實當中我們就被那些私慾去控制
[00:09:12.080 --> 00:09:13.080]  不能夠幸福
[00:09:13.080 --> 00:09:17.080]  所以你發現說最終我們的去向
[00:09:17.080 --> 00:09:19.080]  我們是招惹神的憤怒
[00:09:19.080 --> 00:09:22.080]  而最後我們的去向就是招惹神的憤怒
[00:09:22.080 --> 00:09:26.080]  所以不要看錯我們是無法自拔的
[00:09:26.080 --> 00:09:27.080]  大家不要看錯
[00:09:27.080 --> 00:09:29.080]  其實我們是真的不能自拔的
[00:09:29.080 --> 00:09:34.080]  好 如果這是人在為信主之前的光景
[00:09:34.080 --> 00:09:37.080]  如果這個是人未信主之前的光景
[00:09:37.080 --> 00:09:38.080]  那我請問
[00:09:38.080 --> 00:09:40.080]  當你們向一個人
[00:09:40.080 --> 00:09:42.080]  這樣子的人傳福音的時候
[00:09:42.080 --> 00:09:43.080]  你該怎麼傳?
[00:09:43.080 --> 00:09:45.080]  所以如果我們向一個這樣的人
[00:09:45.080 --> 00:09:46.080]  去傳福音的時候
[00:09:46.080 --> 00:09:48.080]  我們應該怎麼去傳呢?
[00:09:48.080 --> 00:09:49.080]  你們要怎麼傳?
[00:09:49.080 --> 00:09:52.080]  你會怎麼去傳呢?
[00:09:52.080 --> 00:09:53.080]  死到不死的
[00:09:53.080 --> 00:09:55.080]  你要怎麼傳?
[00:09:55.080 --> 00:09:56.080]  死不死
[00:09:56.080 --> 00:10:00.080]  你會怎麼去傳呢?
[00:10:00.080 --> 00:10:01.080]  在聖經當中
[00:10:01.080 --> 00:10:04.080]  如果有一個很奇妙的詞
[00:10:04.080 --> 00:10:06.080]  我可以說是然而
[00:10:06.080 --> 00:10:08.080]  或者是但是
[00:10:08.080 --> 00:10:10.080]  如果聖經中有一個很奇妙的詞語
[00:10:10.080 --> 00:10:12.080]  我會說是然而 神
[00:10:12.080 --> 00:10:13.080]  或者是但是
[00:10:13.080 --> 00:10:14.080]  那你發現英文有一個書
[00:10:14.080 --> 00:10:16.080]  甚至寫成But God
[00:10:16.080 --> 00:10:18.080]  英文就是But God
[00:10:18.080 --> 00:10:19.080]  你知道嗎?
[00:10:19.080 --> 00:10:20.080]  在聖經當中
[00:10:20.080 --> 00:10:22.080]  如果你追溯到任何一個詞
[00:10:22.080 --> 00:10:24.080]  任何一段出現這個詞的時候
[00:10:24.080 --> 00:10:26.080]  你發現意思就是神介入
[00:10:26.080 --> 00:10:30.080]  祂做了一個非人能做的事情
[00:10:30.080 --> 00:10:31.080]  而我在聖經當中
[00:10:31.080 --> 00:10:33.080]  每次看到這個詞出現的時候
[00:10:33.080 --> 00:10:35.080]  我們看到神的介入在當中
[00:10:35.080 --> 00:10:38.080]  是做了一些人不能夠做的事情
[00:10:38.080 --> 00:10:41.080]  所以你注意到But God
[00:10:41.080 --> 00:10:44.080]  後面就帶出神的作為
[00:10:44.080 --> 00:10:45.080]  而每次看到But God
[00:10:45.080 --> 00:10:46.080]  然而神之後
[00:10:46.080 --> 00:10:48.080]  就是神的一個行動出現
[00:10:48.080 --> 00:10:53.080]  所以憐憫還有神愛我們的大愛
[00:10:53.080 --> 00:10:55.080]  是神的憐憫和祂的大愛
[00:10:55.080 --> 00:10:56.080]  庸子妹
[00:10:56.080 --> 00:10:57.080]  我再次說
[00:10:57.080 --> 00:10:59.080]  保羅為教會的禱告
[00:10:59.080 --> 00:11:00.080]  在第一章的後面
[00:11:00.080 --> 00:11:02.080]  它告訴我們關鍵是何等
[00:11:02.080 --> 00:11:06.080]  而第一章我們說到保羅的那段禱告
[00:11:06.080 --> 00:11:08.080]  關鍵詞就是何等
[00:11:08.080 --> 00:11:10.080]  所以有時候當你知道
[00:11:10.080 --> 00:11:12.080]  你們長大的過程
[00:11:12.080 --> 00:11:15.080]  不曉得你們多大才體會到父母的愛
[00:11:15.080 --> 00:11:17.080]  我不知道大家在成長過程當中
[00:11:17.080 --> 00:11:20.080]  大概幾多歲你開始體會到神對你的愛
[00:11:20.080 --> 00:11:22.080]  你父母對你的愛呢?
[00:11:22.080 --> 00:11:24.080]  你們大概幾歲?
[00:11:24.080 --> 00:11:26.080]  大概幾多歲的時候體會到?
[00:11:26.080 --> 00:11:27.080]  十歲?
[00:11:27.080 --> 00:11:28.080]  二十歲?
[00:11:28.080 --> 00:11:29.080]  二十歲?
[00:11:29.080 --> 00:11:30.080]  三十歲?
[00:11:30.080 --> 00:11:31.080]  三十歲?
[00:11:31.080 --> 00:11:32.080]  每個人都不一樣
[00:11:32.080 --> 00:11:34.080]  其實每一個人都不一樣
[00:11:34.080 --> 00:11:36.080]  我們都能夠體驗的
[00:11:36.080 --> 00:11:38.080]  就是當我們體驗到的時候
[00:11:38.080 --> 00:11:40.080]  你發現說你會很感動
[00:11:40.080 --> 00:11:41.080]  同意嗎?
[00:11:41.080 --> 00:11:43.080]  而我相信當我們真的體驗到父母的愛的時候
[00:11:43.080 --> 00:11:44.080]  我們都很感動
[00:11:44.080 --> 00:11:47.080]  因為你發現說父母的愛
[00:11:47.080 --> 00:11:50.080]  到底對你有多大
[00:11:50.080 --> 00:11:53.080]  因為你會體驗到父母對你的愛是何等
[00:11:53.080 --> 00:11:54.080]  是幾大
[00:11:54.080 --> 00:11:55.080]  庸子妹
[00:11:55.080 --> 00:11:56.080]  神的愛
[00:11:56.080 --> 00:11:59.080]  我們用言語
[00:11:59.080 --> 00:12:02.080]  確實是很難形容
[00:12:02.080 --> 00:12:04.080]  同樣神對我們的愛
[00:12:04.080 --> 00:12:06.080]  我們都沒有辦法用言語去形容
[00:12:06.080 --> 00:12:10.080]  但是當你細看神給我們的話的時候
[00:12:10.080 --> 00:12:13.080]  當我們細讀神給我們的說話的時候
[00:12:13.080 --> 00:12:15.080]  我們就能夠體驗到說
[00:12:15.080 --> 00:12:18.080]  神自己為我們所做的是何等大的事情
[00:12:18.080 --> 00:12:19.080]  我們就能夠體驗到
[00:12:19.080 --> 00:12:21.080]  神為我們所做的是何等的大
[00:12:21.080 --> 00:12:22.080]  庸子妹
[00:12:22.080 --> 00:12:23.080]  我剛才講了
[00:12:23.080 --> 00:12:24.080]  死人你要怎麼辦?
[00:12:24.080 --> 00:12:26.080]  剛才我說了
[00:12:26.080 --> 00:12:28.080]  死的人會怎麼辦呢?
[00:12:28.080 --> 00:12:29.080]  怎麼做呢?
[00:12:29.080 --> 00:12:30.080]  只有一個辦法
[00:12:30.080 --> 00:12:31.080]  就是叫他活過來
[00:12:31.080 --> 00:12:34.080]  那個方法就是叫他活過來
[00:12:34.080 --> 00:12:37.080]  所以你千萬不要跟死人打
[00:12:37.080 --> 00:12:39.080]  起來呀!起來呀!
[00:12:39.080 --> 00:12:41.080]  踢他呀!打他呀!
[00:12:41.080 --> 00:12:42.080]  有沒有用?
[00:12:42.080 --> 00:12:44.080]  因為死的人你不可以搖他
[00:12:44.080 --> 00:12:46.080]  打他就叫他復活
[00:12:46.080 --> 00:12:47.080]  是不是?
[00:12:47.080 --> 00:12:49.080]  你應該怎麼做呢?
[00:12:49.080 --> 00:12:53.080]  神做的事情是超自然的事情
[00:12:53.080 --> 00:12:56.080]  神所做的是超自然的事情
[00:12:56.080 --> 00:12:58.080]  祂叫人從死裡復活
[00:12:58.080 --> 00:13:00.080]  祂叫人從死裡復活
[00:13:00.080 --> 00:13:02.080]  所以祂告訴我們
[00:13:02.080 --> 00:13:06.080]  使我們與基督一同活過來
[00:13:06.080 --> 00:13:09.080]  使我們與基督一同活過來
[00:13:09.080 --> 00:13:10.080]  一同復活
[00:13:10.080 --> 00:13:11.080]  一同復活
[00:13:11.080 --> 00:13:15.080]  一同坐在天上
[00:13:15.080 --> 00:13:16.080]  庸子妹
[00:13:16.080 --> 00:13:20.080]  保羅用的詞非常非常的關鍵
[00:13:20.080 --> 00:13:23.080]  而保羅這段經文用的詞也是很關鍵的
[00:13:23.080 --> 00:13:24.080]  不是復活之後
[00:13:24.080 --> 00:13:28.080]  你可以隨心所欲做我要做的事情
[00:13:28.080 --> 00:13:32.080]  不是復活之後你可以隨心所欲做你想要做的事情
[00:13:32.080 --> 00:13:35.080]  而且復活是給我們一個新的生命
[00:13:35.080 --> 00:13:38.080]  不再是在我們舊的生命做一個補貼
[00:13:38.080 --> 00:13:40.080]  也不是一個復活的生命
[00:13:40.080 --> 00:13:43.080]  不是將我舊的生命補貼進去
[00:13:43.080 --> 00:13:48.080]  所以你發現基督教不是一個心靈雞湯
[00:13:48.080 --> 00:13:50.080]  所以基督教不是一個心靈雞湯
[00:13:50.080 --> 00:13:52.080]  明白什麼是心靈雞湯嗎?
[00:13:52.080 --> 00:13:53.080]  大家明白什麼是心靈雞湯嗎?
[00:13:53.080 --> 00:13:57.080]  就是你該做這個讓你的心感受比較好一點
[00:13:57.080 --> 00:14:02.080]  就是你該做這個讓你的心感受比較好一點
[00:14:02.080 --> 00:14:04.080]  基督教和任何宗教都不一樣
[00:14:04.080 --> 00:14:07.080]  先告訴你的信息是你做不到
[00:14:07.080 --> 00:14:12.080]  基督教首先要告訴我們你做不到
[00:14:12.080 --> 00:14:14.080]  跟任何宗教不一樣就在這裡
[00:14:14.080 --> 00:14:17.080]  跟任何宗教不一樣的地方就在這裡
[00:14:17.080 --> 00:14:20.080]  其他宗教都是你要做做做拼命做
[00:14:20.080 --> 00:14:27.080]  為的是期待希望以後有更好的結果
[00:14:27.080 --> 00:14:29.080]  因為很多其他宗教就說你做做做
[00:14:29.080 --> 00:14:33.080]  做到有一天你可能會得到你想要的改變
[00:14:33.080 --> 00:14:34.080]  關鍵是可能
[00:14:34.080 --> 00:14:37.080]  這個他們提到的只是可能
[00:14:37.080 --> 00:14:41.080]  所以你說回教徒把自己炸死的話
[00:14:41.080 --> 00:14:45.080]  他是希望什麼呢?難道他只是為了犧牲嗎?
[00:14:45.080 --> 00:14:51.080]  而我們有時看到死士把自己的生命炸死了
[00:14:51.080 --> 00:14:53.080]  他們只是為了什麼呢?
[00:14:53.080 --> 00:14:55.080]  他也是想著一個極樂的世界
[00:14:55.080 --> 00:14:59.080]  以後有極多的老婆多大的很有錢的境界
[00:14:59.080 --> 00:15:04.080]  因為他們期待將來可能會有一個很好的生活
[00:15:04.080 --> 00:15:07.080]  有其他的一個豐盛在當中
[00:15:07.080 --> 00:15:12.080]  當我們認識到神為我們所做的事情的時候
[00:15:12.080 --> 00:15:15.080]  我覺得我們要好好地看說
[00:15:15.080 --> 00:15:17.080]  特別是在第七節
[00:15:17.080 --> 00:15:19.080]  我們一起讀第七節好嗎?
[00:15:19.080 --> 00:15:22.080]  當我們看到神給我們的豐盛的時候
[00:15:22.080 --> 00:15:23.080]  讓我們能夠明白
[00:15:23.080 --> 00:15:26.080]  所以我們一起讀第七節的經文
[00:15:26.080 --> 00:15:27.080]  一起讀
[00:15:27.080 --> 00:15:30.080]  為要把他極豐富的恩典
[00:15:30.080 --> 00:15:32.080]  就是他在基督耶穌裡
[00:15:32.080 --> 00:15:34.080]  向我們所施的恩賜
[00:15:34.080 --> 00:15:37.080]  顯明給後來的世代
[00:15:37.080 --> 00:15:41.080]  你知道什麼是show off?
[00:15:41.080 --> 00:15:44.080]  你知道什麼是顯擺出來嗎?
[00:15:44.080 --> 00:15:46.080]  你廣東話怎麼說?
[00:15:46.080 --> 00:15:48.080]  演嘢
[00:15:48.080 --> 00:15:50.080]  演嘢
[00:15:50.080 --> 00:15:54.080]  所以有一天
[00:15:54.080 --> 00:15:58.080]  神就是要把歷世歷代信靠他人
[00:15:58.080 --> 00:16:02.080]  全部給天上的地上和地底下
[00:16:02.080 --> 00:16:03.080]  全部人去看
[00:16:03.080 --> 00:16:05.080]  看什麼東西呢?
[00:16:05.080 --> 00:16:09.080]  而神其實就是將歷世歷代的人
[00:16:09.080 --> 00:16:14.080]  向天上地上一起表現出來
[00:16:14.080 --> 00:16:17.080]  顯明這些人的厲害
[00:16:17.080 --> 00:16:19.080]  是要顯明那幫人的厲害嗎?
[00:16:19.080 --> 00:16:23.080]  這些人有多有能力?
[00:16:23.080 --> 00:16:25.080]  絕對不是
[00:16:25.080 --> 00:16:28.080]  要世世代代
[00:16:28.080 --> 00:16:30.080]  天上地下都認定一點
[00:16:30.080 --> 00:16:34.080]  是他做了一個奇蹟
[00:16:34.080 --> 00:16:39.080]  是向世世代代天上地下顯明神所做的事蹟
[00:16:39.080 --> 00:16:42.080]  讓人看到他的恩典是豐富
[00:16:42.080 --> 00:16:45.080]  是讓人看到神的恩典極其豐富
[00:16:45.080 --> 00:16:47.080]  他向我們的恩賜
[00:16:47.080 --> 00:16:48.080]  英文叫什麼?
[00:16:48.080 --> 00:16:49.080]  Kindness
[00:16:49.080 --> 00:16:51.080]  就是神向人的那種恩賜
[00:16:51.080 --> 00:16:52.080]  Kindness
[00:16:52.080 --> 00:16:53.080]  雍子妹
[00:16:53.080 --> 00:17:00.080]  你們有沒有領受過恩賜的人的一個
[00:17:00.080 --> 00:17:03.080]  Have you received kindness before?
[00:17:03.080 --> 00:17:05.080]  你們有沒有接受過人的一些好行為
[00:17:05.080 --> 00:17:07.080]  幫助感動到你?
[00:17:07.080 --> 00:17:08.080]  應該有吧?
[00:17:08.080 --> 00:17:10.080]  大家有沒有經歷過
[00:17:10.080 --> 00:17:15.080]  想到那個向你給你很好的恩典的人呢?
[00:17:15.080 --> 00:17:17.080]  當神說我要顯明
[00:17:17.080 --> 00:17:20.080]  把這些人全部給歷世列來看的時候
[00:17:20.080 --> 00:17:22.080]  他就是要讓人看見說
[00:17:22.080 --> 00:17:26.080]  這些都是我從萬人中買熟過來的
[00:17:26.080 --> 00:17:29.080]  而神要向世人所顯示的就是
[00:17:29.080 --> 00:17:32.080]  這幫人是他去買熟回來的
[00:17:32.080 --> 00:17:33.080]  雍子妹
[00:17:33.080 --> 00:17:35.080]  當你想到這件事情的時候
[00:17:35.080 --> 00:17:38.080]  絕對不是只有你信主之後
[00:17:38.080 --> 00:17:42.080]  只有你得到這個永生而已
[00:17:42.080 --> 00:17:43.080]  大家要知道的一樣就是
[00:17:43.080 --> 00:17:45.080]  不是單單只是你
[00:17:45.080 --> 00:17:47.080]  在得到這個救恩之後
[00:17:47.080 --> 00:17:50.080]  得到的這個永生這個事情
[00:17:50.080 --> 00:17:52.080]  我在開始已乏所恕的時候
[00:17:52.080 --> 00:17:54.080]  我一直提醒你們
[00:17:54.080 --> 00:17:56.080]  你們是一個重要的
