
[00:00:00.000 --> 00:00:03.700]  讓我們一起來讀今天的經文,以佛所述二章十四節
[00:04:14.900 --> 00:04:16.900]  我們也天天在溝通不是嗎
[00:04:16.900 --> 00:04:21.100]  但是很多時候我們是有溝沒有通啊
[00:04:21.100 --> 00:04:24.000]  甚至越溝越不通
[00:04:26.100 --> 00:04:26.900]  為什麼呢
[00:04:26.900 --> 00:04:30.400]  你有沒有發現我要問你一個問題
[00:04:30.400 --> 00:04:35.900]  我們都在溝通可是你到底試著在溝通些什麼呢
[00:04:35.900 --> 00:04:40.100]  你溝通的目的是為了要證明你很委屈
[00:04:40.100 --> 00:04:42.100]  證明你很憤怒
[00:04:42.100 --> 00:04:46.300]  你溝通的目的是要證明對方錯了,他是個大笨蛋
[00:04:46.300 --> 00:04:53.700]  還是你溝通的目的其實你是試著要告訴對方我仍然很在乎這個關係啊
[00:04:54.800 --> 00:04:56.100]  我仍然很愛你
[00:04:56.100 --> 00:05:00.700]  我仍然我希望你來得到諒解
[00:05:00.700 --> 00:05:04.900]  我希望你能夠來饒恕
[00:05:04.900 --> 00:05:08.200]  請問你有在溝通
[00:05:08.200 --> 00:05:11.400]  但是你到底想要溝通些什麼
[00:05:11.400 --> 00:05:16.200]  我們可以表達我們憤怒不滿傷心失望
[00:05:16.200 --> 00:05:23.500]  但是今天第一個溝通的是要在愛裡的溝通
[00:05:24.200 --> 00:05:28.300]  而關鍵就是你要知道你到底在溝通些什麼
[00:05:28.300 --> 00:05:31.600]  哥林多前書十三章十三節
[00:05:31.600 --> 00:05:34.400]  這是大家都很熟悉的經文
[00:05:34.400 --> 00:05:39.300]  這邊說如今長存的有信望有愛
[00:05:39.300 --> 00:05:42.300]  這三樣其中最大的是愛
[00:05:42.300 --> 00:05:45.000]  請問我們的溝通
[00:05:45.000 --> 00:05:51.200]  是不是在試著溝通信望和愛呢
[00:05:53.100 --> 00:05:59.100]  我想我們在職場上面我們多少都有學一些溝通的技巧
[00:05:59.100 --> 00:06:02.200]  甚至我們有些是溝通的高手
[00:06:02.200 --> 00:06:06.900]  講好聽是溝通高手講實在一點是談判或殺價的高手
[00:06:06.900 --> 00:06:10.500]  我們很多時候拿這樣的技巧放在家裡面
[00:06:10.500 --> 00:06:15.200]  如果沒有一個正確的溝通目的是沒有辦法的
[00:06:16.400 --> 00:06:29.100]  我在飛揚有機會在這個華語留學生和吸引名的工作常常有機會能夠跟成為在亞洲的父母和在美國的孩子中間的溝通的橋樑
[00:06:29.100 --> 00:06:36.600]  有些父母對我說亞森牧師請你幫我跟我的孩子說請他好好用功念書
[00:06:36.600 --> 00:06:41.600]  請你幫我跟他說叫他不要揮霍他的人生
[00:06:44.400 --> 00:06:48.100]  好幾個孩子我看他其實他是非常認真的
[00:06:48.100 --> 00:06:55.000]  只是不管怎麼樣溝通父母親就是覺得孩子不夠認真
[00:06:55.000 --> 00:06:58.700]  有一天我跟一對夫妻我說
[00:06:58.700 --> 00:07:08.400]  我願意幫你們跟你孩子溝通但是我想先問你個問題你到底相不相信你孩子其實很在乎他自己學業
[00:07:08.400 --> 00:07:12.500]  你到底相不相信你孩子其實他很在乎他的未來
[00:07:14.200 --> 00:07:15.100]  他們講不出來了
[00:07:15.100 --> 00:07:22.400]  他們說我我我我我我我講你願不願意
[00:07:22.400 --> 00:07:25.600]  打電話給你孩子跟他說
[00:07:25.600 --> 00:07:32.300]  我相信你其實很在乎你自己的學業我相信你其實很在乎你未來的前面的發展
[00:07:32.300 --> 00:07:40.600]  你願意你是跟他說我接下來我全部搞定我我我很遺憾的
[00:07:42.700 --> 00:07:44.200]  我了大概不知道多久
[00:07:44.200 --> 00:07:48.200]  他辦不到
[00:07:48.200 --> 00:07:52.200]  難怪他不論怎麼樣的溝通
[00:07:52.200 --> 00:07:58.000]  他溝通的目的溝通的要溝通的
[00:07:58.000 --> 00:08:05.300]  的結果是錯的因為他想要溝通就是我就是要證明你不夠認真
[00:08:05.300 --> 00:08:11.700]  反觀我非常感謝我的父母親
[00:08:12.300 --> 00:08:14.300]  因為我其實從小不是蠻不認真的
[00:08:14.300 --> 00:08:21.300]  可是我記得我在申請大學的時候我的母親對我說一句話
[00:08:21.300 --> 00:08:28.500]  亞成如果你今天上了一個好的學校今天你以學校為榮
[00:08:28.500 --> 00:08:34.200]  但是不論你以後上哪一個學校有一天學校要以你為榮
[00:08:34.200 --> 00:08:38.200]  我聽了非常感動
[00:08:38.200 --> 00:08:42.200]  但是我心裡也在想為什麼他不跟我妹妹講這句話
[00:08:43.300 --> 00:08:48.900]  可是弟兄姊妹你知道嗎那句話給我無比的動力
[00:08:48.900 --> 00:08:53.700]  因為我母親就在溝通信心盼望與愛
[00:08:53.700 --> 00:09:03.600]  弟兄姊妹修成幫助我們能夠永遠選擇溝通上面是一個正確的一個一個動機
[00:09:03.600 --> 00:09:06.800]  事實上在社會的議題也是一樣
[00:09:07.800 --> 00:09:15.100]  現在有很多的protest有很多的辯論這些事是需要的也是好的
[00:09:15.100 --> 00:09:22.100]  但是我們還是得問自己一個問題到底我們試著在溝通些什麼呢
[00:09:22.100 --> 00:09:26.600]  這就是為什麼這個馬丁路德金
[00:09:26.600 --> 00:09:33.200]  是世界都非常尊崇而且很尊重的一位民運人士
[00:09:34.900 --> 00:09:38.400]  因為他雖然是屬於黑人的代表
[00:09:38.400 --> 00:09:42.800]  但是他從頭到尾都不是在溝通黑人比較重要
[00:09:42.800 --> 00:09:50.500]  他從頭到尾都是在溝通平等他從頭到尾都是在高舉和平
[00:09:50.500 --> 00:09:53.100]  所以弟兄姊妹
[00:09:53.100 --> 00:10:01.100]  和好的關鍵第一個不只是溝通是在愛裡的溝通
[00:10:02.400 --> 00:10:04.900]  今天當我們回到我們的生活當中
[00:10:04.900 --> 00:10:09.100]  或是回到我們的服事崗位或是工作裡
[00:10:09.100 --> 00:10:17.100]  讓我們永遠選擇溝通信心盼望和愛和好就會發生
[00:10:17.100 --> 00:10:23.200]  和好的第二個關鍵是在愛裡的禱告
[00:10:23.200 --> 00:10:26.900]  和好的確是需要靠著禱告的
[00:10:26.900 --> 00:10:31.500]  因為無論什麼樣的溝通什麼樣的一些對話
[00:10:32.700 --> 00:10:33.900]  都是理性的層面
[00:10:33.900 --> 00:10:41.100]  但是心理的改變仍然還是需要靠著聖靈的工作的
[00:10:41.100 --> 00:10:45.800]  如何在愛裡面禱告呢
[00:10:45.800 --> 00:10:47.900]  我想請問你一個問題
[00:10:47.900 --> 00:10:52.600]  你是否有曾經和關係緊繃的人一起禱告過
[00:10:52.600 --> 00:10:56.900]  這個本身就是一個不太容易出現的畫面
[00:10:56.900 --> 00:11:01.100]  你和這個人關係緊繃你怎麼可能和他一起禱告呢
[00:11:03.000 --> 00:11:03.500]  我有
[00:11:03.500 --> 00:11:06.500]  不但有還蠻常發生的
[00:11:06.500 --> 00:11:11.400]  亞城牧師你會跟人關係緊繃看不出來啊
[00:11:11.400 --> 00:11:16.600]  我跟我太太常常關係緊繃
[00:11:16.600 --> 00:11:19.500]  有時候比我的皮帶還緊
[00:11:19.500 --> 00:11:25.300]  我和我的兒女常常關係緊繃
[00:11:25.300 --> 00:11:30.600]  事實上我跟我的合作的同工也常常關係緊繃
[00:11:31.800 --> 00:11:34.900]  哇 那以後不太敢跟亞城牧師合作了
[00:11:34.900 --> 00:11:37.400]  常常關係緊繃
[00:11:37.400 --> 00:11:41.400]  其實緊繃不見得是壞事
[00:11:41.400 --> 00:11:44.100]  反而是因為關係在成長
[00:11:44.100 --> 00:11:47.400]  Again 又跟皮帶一樣
[00:11:47.400 --> 00:11:51.400]  關係成長一定會有緊繃的時刻
[00:11:51.400 --> 00:11:54.300]  但是緊繃的時候該怎麼辦呢
[00:11:54.300 --> 00:11:55.600]  該怎麼禱告呢
[00:11:55.600 --> 00:11:59.200]  第一我們先要來到神面前
[00:11:59.800 --> 00:12:03.000]  呼求 把這個關係帶到主人面前
[00:12:03.000 --> 00:12:08.200]  如果當你發現在一些關係當中有緊繃的時候
[00:12:08.200 --> 00:12:11.100]  你帶到神面前說 神啊
[00:12:11.100 --> 00:12:13.800]  我很在乎這個人
[00:12:13.800 --> 00:12:16.200]  我很在乎我的太太
[00:12:16.200 --> 00:12:19.100]  我很在乎我的兒女
[00:12:19.100 --> 00:12:21.800]  但是現在我們關係有一點緊張
[00:12:21.800 --> 00:12:25.900]  甚至溝通上面不知道如何進行
[00:12:27.100 --> 00:12:30.900]  主啊 請你來幫助我們的關係能夠改善
[00:12:30.900 --> 00:12:32.700]  請你來開路
[00:12:32.700 --> 00:12:35.600]  我想這個步驟比較容易吧
[00:12:35.600 --> 00:12:40.200]  因為你不需要面對一個很不容易開始的話題
[00:12:40.200 --> 00:12:41.900]  或是一個談話
[00:12:41.900 --> 00:12:44.800]  帶到神面前來是可以的
[00:12:44.800 --> 00:12:47.800]  但是這也是一個選擇
[00:12:47.800 --> 00:12:50.900]  當你帶到神面前之後
[00:12:50.900 --> 00:12:54.500]  就來等待神為我們預備一個
[00:12:54.500 --> 00:12:56.900]  合適的溝通的時機
[00:12:57.200 --> 00:12:58.200]  或是方法
[00:12:58.200 --> 00:13:02.300]  你要相信這一定 神一定會開路
[00:13:02.300 --> 00:13:03.500]  因為
[00:13:03.500 --> 00:13:05.600]  叩門
[00:13:05.600 --> 00:13:07.400]  就給你開門
[00:13:07.400 --> 00:13:08.700]  尋找
[00:13:08.700 --> 00:13:10.100]  就尋見
[00:13:10.100 --> 00:13:12.300]  而且神
[00:13:12.300 --> 00:13:14.700]  你記得嗎 當耶穌在
[00:13:14.700 --> 00:13:17.800]  最後的晚餐結束前
[00:13:17.800 --> 00:13:19.500]  祂做了一個
[00:13:19.500 --> 00:13:22.300]  聖經當中記載
[00:13:22.300 --> 00:13:24.600]  耶穌的禱告最長的一個禱告
[00:13:24.600 --> 00:13:26.800]  就是合一的禱告
[00:13:27.800 --> 00:13:29.100]  祂花了一整章
[00:13:29.100 --> 00:13:30.300]  為
[00:13:30.300 --> 00:13:32.000]  祂的門徒
[00:13:32.000 --> 00:13:35.800]  和為後來 未來要跟隨耶穌的人
[00:13:35.800 --> 00:13:37.500]  就是你和我
[00:13:37.500 --> 00:13:39.400]  做了合一的禱告
[00:13:39.400 --> 00:13:43.300]  所以如果連耶穌基督都為你和我
[00:13:43.300 --> 00:13:46.000]  我們所需要的合一禱告
[00:13:46.000 --> 00:13:49.800]  我們在跟著一起禱告的時候
[00:13:49.800 --> 00:13:51.200]  肯定是蠻有盼望
[00:13:51.200 --> 00:13:54.300]  當然在這個過程當中
[00:13:55.100 --> 00:13:57.300]  我們在等待神給我們時機
[00:13:57.300 --> 00:13:59.800]  神也在調整我們的心態
[00:13:59.800 --> 00:14:02.800]  祂會感動我們
[00:14:02.800 --> 00:14:04.800]  是否有哪些要饒恕的
[00:14:04.800 --> 00:14:06.400]  要認錯的
[00:14:06.400 --> 00:14:09.500]  或者哪一些恩慈的行動
[00:14:09.500 --> 00:14:12.100]  這些都是預備我們
[00:14:12.100 --> 00:14:14.600]  能夠調整我們的心態
[00:14:14.600 --> 00:14:16.100]  也去沉澱下來
[00:14:16.100 --> 00:14:18.300]  同時這個等待的時候
[00:14:18.300 --> 00:14:20.300]  我相信也是預備對方吧
[00:14:21.500 --> 00:14:25.700]  而之後在神的時間一定會有機會的
[00:14:25.700 --> 00:14:29.000]  神一定會預備一個機會
[00:14:29.000 --> 00:14:31.800]  讓你們有一個和好的溝通
[00:14:31.800 --> 00:14:33.800]  屢試不爽
[00:14:33.800 --> 00:14:35.500]  屢試不爽
[00:14:35.500 --> 00:14:37.100]  我跟我的
[00:14:37.100 --> 00:14:40.100]  這個神放在我身邊的人
[00:14:40.100 --> 00:14:41.600]  關係
[00:14:41.600 --> 00:14:44.000]  就是這樣子不但維繫
[00:14:44.000 --> 00:14:45.200]  而且越來越好
[00:14:45.200 --> 00:14:49.100]  當然在通常這樣子和好的結束之後
[00:14:49.100 --> 00:14:51.000]  我會抓住這個機會
[00:14:51.200 --> 00:14:54.500]  就讓在跟關係緊繃的人
[00:14:54.500 --> 00:14:55.700]  一起禱告
[00:14:55.700 --> 00:14:57.300]  讓這個事情
[00:14:57.300 --> 00:14:59.300]  能夠成為一個美好的結果
[00:14:59.300 --> 00:15:02.500]  每一個緊繃的關係
[00:15:02.500 --> 00:15:05.400]  反而會帶出更緊密的
[00:15:05.400 --> 00:15:06.400]  未來
[00:15:06.400 --> 00:15:08.400]  你知道嗎
[00:15:08.400 --> 00:15:10.600]  合一的禱告非常的powerful
[00:15:10.600 --> 00:15:14.200]  因為不但是讓關係得到改善
[00:15:14.200 --> 00:15:17.800]  更能夠讓天上的恩高
[00:15:17.800 --> 00:15:19.200]  要釋放出來
[00:15:20.700 --> 00:15:23.300]  詩篇133篇1到2節說
[00:15:23.300 --> 00:15:25.500]  看那弟兄和睦同居
[00:15:25.500 --> 00:15:26.300]  是何等的善
[00:15:26.300 --> 00:15:27.100]  何等的美
[00:15:27.100 --> 00:15:29.500]  這好比那貴重的油
[00:15:29.500 --> 00:15:32.300]  澆在亞倫的頭上
[00:15:32.300 --> 00:15:33.700]  流到胡須
[00:15:33.700 --> 00:15:35.900]  又流到他的衣襟
[00:15:35.900 --> 00:15:39.100]  看到這個圖畫就是
[00:15:39.100 --> 00:15:42.200]  一個和睦的一個關係
[00:15:42.200 --> 00:15:45.500]  一個和睦的關係不但是美好的
[00:15:45.500 --> 00:15:49.500]  而且是神的恩高會永留的
[00:15:50.500 --> 00:15:51.700]  你現在看著經文就知道
[00:15:51.700 --> 00:15:53.000]  為什麼我開始留鬍子
[00:15:53.000 --> 00:15:55.300]  因為這個部分很重要
[00:15:55.300 --> 00:15:56.300]  亞倫的頭
[00:15:56.300 --> 00:15:58.200]  然後流到胡須
[00:15:58.200 --> 00:15:58.700]  你看
[00:15:58.700 --> 00:16:01.300]  然後又流到他的衣襟上面
[00:16:01.300 --> 00:16:03.500]  弟兄姊妹
[00:16:03.500 --> 00:16:06.000]  你不一定要有鬍子
[00:16:06.000 --> 00:16:08.200]  但是你渴望有恩高
[00:16:08.200 --> 00:16:10.600]  從神那裡澆灌下來嗎
[00:16:10.600 --> 00:16:13.300]  你知道恩高是什麼嗎
[00:16:13.300 --> 00:16:14.000]  弟兄姊妹
[00:16:14.000 --> 00:16:16.600]  恩高有多麼重要
[00:16:16.600 --> 00:16:17.900]  第一
[00:16:17.900 --> 00:16:21.200]  恩高是能夠帶來保護的功能的
[00:16:21.200 --> 00:16:24.500]  就好像牙膏或者防曬油
[00:16:24.500 --> 00:16:26.200]  你去海邊
[00:16:26.200 --> 00:16:27.600]  去打排球
[00:16:27.600 --> 00:16:28.400]  去玩沙
[00:16:28.400 --> 00:16:29.300]  可以衝浪
[00:16:29.300 --> 00:16:31.000]  如果你不塗防曬油
[00:16:31.000 --> 00:16:32.200]  保證你
[00:16:32.200 --> 00:16:35.200]  隔天變成俏皮美少女
[00:16:35.200 --> 00:16:36.400]  什麼意思
[00:16:36.400 --> 00:16:38.000]  就是曬到皮都翹開來了
[00:16:38.000 --> 00:16:41.900]  你不希望你被曬傷
[00:16:41.900 --> 00:16:43.200]  同樣的
[00:16:43.200 --> 00:16:45.100]  你的生命
[00:16:45.100 --> 00:16:46.400]  你的人際關係
[00:16:46.600 --> 00:16:48.000]  也希望有保護
[00:16:48.000 --> 00:16:50.000]  而膏油
[00:16:50.000 --> 00:16:51.800]  就是一個保護
[00:16:51.800 --> 00:16:54.500]  而膏油的第二功能
[00:16:54.500 --> 00:16:56.900]  就是帶來辛香之氣
[00:16:56.900 --> 00:16:59.600]  就好像香水香膏一樣
[00:16:59.600 --> 00:17:03.900]  當瑪麗亞將珍拿達的香膏一打破
[00:17:03.900 --> 00:17:07.300]  房間都充滿了香氣
[00:17:07.300 --> 00:17:09.400]  膏油
[00:17:09.400 --> 00:17:12.800]  一個合一所帶來的膏油是充滿
[00:17:12.800 --> 00:17:14.600]  香氣的
[00:17:15.400 --> 00:17:16.800]  你有時候發現有一個人走
[00:17:16.800 --> 00:17:18.300]  好像走到一個房間
[00:17:18.300 --> 00:17:19.400]  這個房間就很
[00:17:19.400 --> 00:17:20.600]  就很榮美
[00:17:20.600 --> 00:17:24.500]  就好像有一個很芬芳的一個感覺
[00:17:24.500 --> 00:17:25.600]  氣氛就不一樣了
[00:17:25.600 --> 00:17:28.800]  因為他是一個合一的使者
[00:17:28.800 --> 00:17:32.400]  我們姐妹們都喜歡買香水
[00:17:32.400 --> 00:17:36.000]  弟兄們都喜歡買古龍水
[00:17:36.000 --> 00:17:37.600]  特別我去非洲
[00:17:37.600 --> 00:17:39.700]  非洲的男士
[00:17:39.700 --> 00:17:43.000]  都是非常喜歡噴古龍水的
[00:17:45.800 --> 00:17:46.300]  為什麼
[00:17:46.300 --> 00:17:48.400]  因為噴古龍水噴香水是很
[00:17:48.400 --> 00:17:49.500]  很香嘛
[00:17:49.500 --> 00:17:50.300]  很吸引
[00:17:50.300 --> 00:17:51.400]  會有吸引人
[00:17:51.400 --> 00:17:52.200]  很吸引
[00:17:52.200 --> 00:17:53.500]  然後氣氛很好
[00:17:53.500 --> 00:17:54.900]  你知道嗎
[00:17:54.900 --> 00:17:57.000]  合一所帶來的恩高
[00:17:57.000 --> 00:17:58.300]  也是如此
[00:17:58.300 --> 00:18:00.400]  有些時候
[00:18:00.400 --> 00:18:04.200]  我們家庭和諧
[00:18:04.200 --> 00:18:06.700]  哇 大家都很期待回到家
[00:18:06.700 --> 00:18:09.600]  可是如果家庭鬧得不愉快
[00:18:09.600 --> 00:18:12.400]  什麼避風港就變成珍珠港了
[00:18:12.400 --> 00:18:12.900]  哇
[00:18:16.400 --> 00:18:19.700]  求生幫助讓我們能夠在乎我們的關係
[00:18:19.700 --> 00:18:23.100]  勝過我們自己的對與錯
[00:18:23.100 --> 00:18:25.200]  因為贏才是一起贏啊
[00:18:25.200 --> 00:18:27.400]  輸了大家都是輸家
[00:18:27.400 --> 00:18:31.000]  約翰福音13章35節說
[00:18:31.000 --> 00:18:33.700]  你們若有彼此相愛的心
[00:18:33.700 --> 00:18:37.700]  眾人因此就認出你們是我的門徒了
[00:18:37.700 --> 00:18:41.100]  當我們有彼此相愛的心的時候
[00:18:41.100 --> 00:18:44.400]  我們在一起聚集是多麼的芬芳
[00:18:44.600 --> 00:18:45.700]  多麼的榮美
[00:18:45.700 --> 00:18:48.300]  盼望我們每一個家庭
[00:18:48.300 --> 00:18:49.500]  每一個婚姻
[00:18:49.500 --> 00:18:51.400]  每一個小組 牧區
[00:18:51.400 --> 00:18:52.800]  甚至你的公司
[00:18:52.800 --> 00:18:54.100]  都有這樣子一個
[00:18:54.100 --> 00:18:56.900]  榮美芬香的這樣的氣息
[00:18:56.900 --> 00:19:00.000]  高遊帶下第三個很重要的事情
[00:19:00.000 --> 00:19:01.100]  就是權柄
[00:19:01.100 --> 00:19:03.200]  我們知道在舊約裡面
[00:19:03.200 --> 00:19:05.600]  先知 祭司或是君王
[00:19:05.600 --> 00:19:07.600]  他們被檢選的時候
[00:19:07.600 --> 00:19:11.000]  都是有被高某來案例
[00:19:11.000 --> 00:19:12.700]  之後他就有權柄了
[00:19:13.300 --> 00:19:14.600]  弟兄姊妹你知道嗎
[00:19:14.600 --> 00:19:16.800]  今天教會
[00:19:16.800 --> 00:19:21.600]  就是新約的先知 祭司和君王
[00:19:21.600 --> 00:19:24.700]  神也把這個權柄
[00:19:24.700 --> 00:19:26.900]  在地上所釋放的
[00:19:26.900 --> 00:19:28.100]  在天上也要釋放
[00:19:28.100 --> 00:19:29.400]  在地上所捆綁
[00:19:29.400 --> 00:19:31.000]  在天上也要捆綁
[00:19:31.000 --> 00:19:33.200]  為什麼有時候我們卻
[00:19:33.200 --> 00:19:35.300]  怎麼捆 怎麼綁都綁不住
[00:19:35.300 --> 00:19:36.700]  怎麼放都放不下來
[00:19:36.700 --> 00:19:41.300]  因為這個權柄的恩高
[00:19:41.300 --> 00:19:42.900]  沒有出來
[00:19:43.800 --> 00:19:47.600]  而關鍵是 合一太重要
[00:19:47.600 --> 00:19:53.000]  我相信當我們合一的時候
[00:19:53.000 --> 00:19:55.300]  我們在一起合一
[00:19:55.300 --> 00:19:57.300]  同心合一地禱告的時候
[00:19:57.300 --> 00:20:00.000]  神要賜給我們一個權柄
[00:20:00.000 --> 00:20:03.600]  是能夠捆綁地上黑暗的權勢
[00:20:03.600 --> 00:20:06.800]  是能夠釋放屬天的能力
[00:20:06.800 --> 00:20:08.800]  甚至能夠帶下神的同在
[00:20:08.800 --> 00:20:11.900]  事實上我要說我在生命和
[00:20:13.800 --> 00:20:17.300]  這個從25年前就來到生命和了
[00:20:17.300 --> 00:20:19.600]  我看到這個教會是一個
[00:20:19.600 --> 00:20:22.000]  竭力保守合一的教會
[00:20:22.000 --> 00:20:24.700]  這個教會是一集同心
[00:20:24.700 --> 00:20:29.200]  要建造神榮耀的教會的一群人
[00:20:29.200 --> 00:20:32.900]  我的確看到神使用這個教會
[00:20:32.900 --> 00:20:35.800]  在帶下復興
[00:20:35.800 --> 00:20:38.800]  帶下一致與更新
[00:20:38.800 --> 00:20:41.500]  求神幫助我們
[00:20:42.200 --> 00:20:44.900]  能夠繼續地保有這樣一個合一
[00:20:44.900 --> 00:20:47.500]  好讓合一的禱告
[00:20:47.500 --> 00:20:49.600]  而帶出的恩高
[00:20:49.600 --> 00:20:52.200]  不但能夠祝福你和我
[00:20:52.200 --> 00:20:54.400]  更能夠祝福我們所居住的土地
[00:20:54.400 --> 00:20:56.500]  你是否也但願
[00:20:56.500 --> 00:21:00.000]  也願意成為這樣的一個器皿之一呢
[00:21:00.000 --> 00:21:02.300]  若你願意 你說阿們
[00:21:02.300 --> 00:21:03.800]  Hallelujah
[00:21:03.800 --> 00:21:06.900]  而第三 和好的關鍵
[00:21:06.900 --> 00:21:10.800]  在於愛裡面的行動
[00:21:11.500 --> 00:21:12.700]  愛裡面的行動
[00:21:12.700 --> 00:21:16.400]  的確我們剛才說和好的關鍵是有
[00:21:16.400 --> 00:21:19.500]  愛裡的溝通和愛裡的禱告
[00:21:19.500 --> 00:21:22.400]  但是有些時候
[00:21:22.400 --> 00:21:23.800]  用說的
[00:21:23.800 --> 00:21:25.300]  是沒有用的
[00:21:25.300 --> 00:21:26.600]  剛才說
[00:21:26.600 --> 00:21:29.200]  有溝沒有通 越溝越不通
[00:21:29.200 --> 00:21:31.900]  有時候我們越溝通越大聲
[00:21:31.900 --> 00:21:33.900]  越大聲反而把別人推得更遠了
[00:21:33.900 --> 00:21:37.500]  有時候呢我不禁想
[00:21:37.500 --> 00:21:38.800]  到底
[00:21:39.500 --> 00:21:41.700]  什麼東西能夠比聲音
[00:21:41.700 --> 00:21:42.900]  更大聲
[00:21:42.900 --> 00:21:45.500]  到底有什麼事情
[00:21:45.500 --> 00:21:47.900]  是可以比聲音更大聲
[00:21:47.900 --> 00:21:49.900]  好讓對方能夠聽得見
[00:21:49.900 --> 00:21:53.400]  能夠理會我一下
[00:21:53.400 --> 00:21:55.000]  能夠再次
[00:21:55.000 --> 00:21:56.200]  有所反應
[00:21:56.200 --> 00:22:00.300]  後來我發現馬太福音五章十四到十六節
[00:22:00.300 --> 00:22:02.000]  耶穌基督的教導
[00:22:02.000 --> 00:22:04.300]  給我們非常大的啟發
[00:22:04.300 --> 00:22:07.300]  就是說你們是世上的光
[00:22:07.400 --> 00:22:10.400]  城造在山上是不能隱藏的
[00:22:10.400 --> 00:22:13.500]  人點燈不能放在斗底下
[00:22:13.500 --> 00:22:16.500]  是放在燈台上就照亮一家的人
[00:22:16.500 --> 00:22:19.800]  接下來耶穌講到如何能夠讓
[00:22:19.800 --> 00:22:22.000]  人們能夠來聽到福音
[00:22:22.000 --> 00:22:23.200]  能夠來認識神
[00:22:23.200 --> 00:22:25.500]  You might be surprised
[00:22:25.500 --> 00:22:27.300]  耶穌並沒有說
[00:22:27.300 --> 00:22:29.000]  你們要去
[00:22:29.000 --> 00:22:30.500]  傳福音
[00:22:30.500 --> 00:22:33.600]  祂並沒有說你們要做佈道會
[00:22:33.600 --> 00:22:36.600]  並沒有說你們要辦敬拜讚美的聚會
