
[00:00:00.000 --> 00:00:04.000]  《大英之妹》平安,很開心有時間分享華語
[00:04:59.000 --> 00:05:00.000]  去到一個
[00:05:00.000 --> 00:05:03.000]  找一個更高的權威去審訊
[00:05:03.000 --> 00:05:05.000]  而凱撒就在羅馬
[00:05:05.000 --> 00:05:09.000]  所以保羅和其他囚犯
[00:05:09.000 --> 00:05:11.000]  一起被百夫長、兵丁
[00:05:11.000 --> 00:05:15.000]  一起押送搭船去羅馬這個地方
[00:05:15.000 --> 00:05:18.000]  就進入我們27章的經文
[00:05:18.000 --> 00:05:20.000]  在船上發生什麼事呢
[00:05:20.000 --> 00:05:23.000]  整個27章都是說這個
[00:05:23.000 --> 00:05:24.000]  這個船上的事
[00:05:24.000 --> 00:05:25.000]  簡單來說
[00:05:25.000 --> 00:05:28.000]  有人描述好像一個航海的日誌
[00:05:28.000 --> 00:05:29.000]  一個航海的日記
[00:05:29.000 --> 00:05:31.000]  就是很仔細說發生什麼事
[00:05:31.000 --> 00:05:34.000]  甚至作者路加都在船上
[00:05:34.000 --> 00:05:37.000]  他很清楚用了很長的篇幅
[00:05:37.000 --> 00:05:39.000]  去講這個船上的經歷
[00:05:39.000 --> 00:05:40.000]  這個航海的記載
[00:05:40.000 --> 00:05:43.000]  明明保羅是有很長的人生
[00:05:43.000 --> 00:05:45.000]  相對也有很多不同的事件
[00:05:45.000 --> 00:05:46.000]  但是為什麼這件事件
[00:05:46.000 --> 00:05:48.000]  零零射射用這麼長的篇幅
[00:05:48.000 --> 00:05:50.000]  擺在使徒行船呢
[00:05:50.000 --> 00:05:51.000]  有不同的解釋
[00:05:51.000 --> 00:05:52.000]  其中就是
[00:05:52.000 --> 00:05:53.000]  又說回船上
[00:05:53.000 --> 00:05:55.000]  大概有270多人
[00:05:55.000 --> 00:05:56.000]  即是有300人
[00:05:56.000 --> 00:05:57.000]  剛才說了
[00:05:57.000 --> 00:05:59.000]  無論囚犯、兵丁
[00:05:59.000 --> 00:06:01.000]  一些船家、商人
[00:06:01.000 --> 00:06:06.000]  他們教會就出發去羅馬
[00:06:06.000 --> 00:06:07.000]  不是去長洲
[00:06:07.000 --> 00:06:10.000]  不是說一頭半個小時搭得完
[00:06:10.000 --> 00:06:13.000]  而是要講一頭半個月的長途旅程
[00:06:13.000 --> 00:06:14.000]  所以整個二十七章
[00:06:14.000 --> 00:06:18.000]  就講這個旅程發生的事
[00:06:18.000 --> 00:06:19.000]  為什麼要這麼長篇幅講呢
[00:06:19.000 --> 00:06:20.000]  其中一個解說就是
[00:06:20.000 --> 00:06:22.000]  當時的時代
[00:06:22.000 --> 00:06:25.000]  航海故事是最吸引人的
[00:06:25.000 --> 00:06:27.000]  一個文學書寫手法
[00:06:27.000 --> 00:06:30.000]  就是最令讀者著迷的記載
[00:06:30.000 --> 00:06:32.000]  就好像在不同時代
[00:06:32.000 --> 00:06:33.000]  都有不同的文筆記載
[00:06:33.000 --> 00:06:36.000]  譬如我們當人類知識科技發展
[00:06:36.000 --> 00:06:38.000]  去到海底探險的時候
[00:06:38.000 --> 00:06:40.000]  你就會那個時期的電影
[00:06:40.000 --> 00:06:42.000]  新聞、故事、記載
[00:06:42.000 --> 00:06:44.000]  很多都是關於海底的探險
[00:06:44.000 --> 00:06:45.000]  可能有海洋的生物
[00:06:45.000 --> 00:06:47.000]  深海的生物
[00:06:47.000 --> 00:06:49.000]  到我們能夠上到太空
[00:06:49.000 --> 00:06:51.000]  就有很多關於太空的題材
[00:06:51.000 --> 00:06:53.000]  電影或者星球大戰
[00:06:53.000 --> 00:06:55.000]  到最近期知不知道流行什麼
[00:06:55.000 --> 00:06:56.000]  知不知道
[00:06:56.000 --> 00:06:58.000]  就是這個多元宇宙
[00:06:58.000 --> 00:07:00.000]  很多題材都是講平衡時空
[00:07:00.000 --> 00:07:02.000]  有不同的蜘蛛俠利道
[00:07:02.000 --> 00:07:05.000]  有很多的多元宇宙的題材
[00:07:05.000 --> 00:07:07.000]  其實這些都是一個共通點
[00:07:07.000 --> 00:07:09.000]  就是一些神秘感
[00:07:09.000 --> 00:07:12.000]  以及一些人不能夠控制的領域
[00:07:12.000 --> 00:07:15.000]  原來我們人類是對這些東西很好奇
[00:07:15.000 --> 00:07:17.000]  當一些天災人禍
[00:07:17.000 --> 00:07:20.000]  太空、深海、宇宙
[00:07:20.000 --> 00:07:23.000]  有很多我們不掌握的東西的時候
[00:07:23.000 --> 00:07:25.000]  我們人類是會很好奇
[00:07:25.000 --> 00:07:28.000]  甚至好想探究背後發生什麼事
[00:07:28.000 --> 00:07:30.000]  所以在當時的年代
[00:07:30.000 --> 00:07:31.000]  當時的時代
[00:07:31.000 --> 00:07:35.000]  大海或者風暴、海難
[00:07:35.000 --> 00:07:39.000]  就是當時最人不能夠控制的危難
[00:07:39.000 --> 00:07:42.000]  所以路加用這個航海的記載
[00:07:42.000 --> 00:07:44.000]  去放在《四頭人傳》最後
[00:07:44.000 --> 00:07:46.000]  是讓我們去知道什麼呢?
[00:07:46.000 --> 00:07:49.000]  他不是講海有多麼神秘
[00:07:49.000 --> 00:07:51.000]  多麼恐怖這麼簡單
[00:07:51.000 --> 00:07:52.000]  而是他在描述
[00:07:52.000 --> 00:07:56.000]  即使是當代人覺得最恐怖的風暴
[00:07:56.000 --> 00:07:59.000]  最大威脅的大海
[00:07:59.000 --> 00:08:01.000]  仍然在神的掌管
[00:08:01.000 --> 00:08:04.000]  保羅竟然可以勝過這個人
[00:08:04.000 --> 00:08:06.000]  覺得控制不了的風暴
[00:08:06.000 --> 00:08:09.000]  所以這個就是這麼長篇幅放進去
[00:08:09.000 --> 00:08:12.000]  為什麼要記載保羅這件事呢?
[00:08:12.000 --> 00:08:13.000]  就是要讓人知道
[00:08:13.000 --> 00:08:15.000]  讓當代的讀者知道
[00:08:15.000 --> 00:08:19.000]  即使是我們覺得最不能夠控制的風暴
[00:08:19.000 --> 00:08:22.000]  最有威脅的大海
[00:08:22.000 --> 00:08:24.000]  仍然在神的掌管
[00:08:24.000 --> 00:08:26.000]  所以我們就去下去了
[00:08:26.000 --> 00:08:29.000]  看看究竟這個海上高保羅
[00:08:29.000 --> 00:08:30.000]  經歷什麼事了
[00:08:30.000 --> 00:08:31.000]  大家可以聽我讀
[00:08:31.000 --> 00:08:32.000]  有兩字經文
[00:08:32.000 --> 00:08:33.000]  十三節他講到
[00:08:33.000 --> 00:08:35.000]  風向突然改變了
[00:08:35.000 --> 00:08:37.000]  有一陣狂風從東北吹來
[00:08:37.000 --> 00:08:40.000]  將他們吹向西南面
[00:08:40.000 --> 00:08:42.000]  並且船被風抓住
[00:08:42.000 --> 00:08:44.000]  敵不住風
[00:08:44.000 --> 00:08:46.000]  我們就任風刮去
[00:08:46.000 --> 00:08:49.000]  他講到船敵不住風
[00:08:49.000 --> 00:08:51.000]  更加強調的是
[00:08:51.000 --> 00:08:54.000]  其實講的是人敵不住風暴
[00:08:54.000 --> 00:08:56.000]  人在這個風暴底下
[00:08:56.000 --> 00:08:59.000]  就是一個很渺小不能夠自救的人
[00:08:59.000 --> 00:09:01.000]  這艘三百人的船
[00:09:01.000 --> 00:09:03.000]  大概就在狂風裏面
[00:09:03.000 --> 00:09:05.000]  一步一步轉測
[00:09:05.000 --> 00:09:07.000]  其實如果你是漁民
[00:09:07.000 --> 00:09:08.000]  或者我們有水上人
[00:09:08.000 --> 00:09:09.000]  你知道的
[00:09:09.000 --> 00:09:11.000]  我們要怎樣面對風暴
[00:09:11.000 --> 00:09:14.000]  就是在風暴來之前拍案
[00:09:14.000 --> 00:09:16.000]  你是不是覺得這個答案很沒意思
[00:09:16.000 --> 00:09:17.000]  但事實是
[00:09:17.000 --> 00:09:18.000]  當風暴來到
[00:09:18.000 --> 00:09:20.000]  如果你還想在海裏拍案
[00:09:20.000 --> 00:09:23.000]  可能船就會撞到岸邊
[00:09:23.000 --> 00:09:25.000]  逐漸沉沉就會爛
[00:09:25.000 --> 00:09:27.000]  唯一能夠面對風暴是怎樣
[00:09:27.000 --> 00:09:29.000]  就是在風暴未來之前
[00:09:29.000 --> 00:09:30.000]  你去避風港
[00:09:30.000 --> 00:09:31.000]  你去拍案
[00:09:31.000 --> 00:09:33.000]  其實經文之前
[00:09:33.000 --> 00:09:34.000]  上半段講了
[00:09:34.000 --> 00:09:37.000]  保羅原來已經預見到這件事
[00:09:37.000 --> 00:09:39.000]  他預料到有危難
[00:09:39.000 --> 00:09:42.000]  但是船主沒有聽保羅勸告
[00:09:42.000 --> 00:09:44.000]  因為他只是一個囚犯
[00:09:44.000 --> 00:09:45.000]  他憑什麼決定呢
[00:09:45.000 --> 00:09:47.000]  船主或者當時的商人
[00:09:47.000 --> 00:09:50.000]  他們很想盡快起行
[00:09:50.000 --> 00:09:53.000]  所以他沒有聽保羅的預告
[00:09:53.000 --> 00:09:55.000]  沒有講他的提醒
[00:09:55.000 --> 00:09:58.000]  結果當風暴一來到
[00:09:58.000 --> 00:10:00.000]  風向突然轉變了
[00:10:00.000 --> 00:10:01.000]  他們就在海裏面
[00:10:01.000 --> 00:10:04.000]  被困了十幾天
[00:10:04.000 --> 00:10:06.000]  他們為了避免船沉
[00:10:06.000 --> 00:10:07.000]  結果要怎樣
[00:10:07.000 --> 00:10:10.000]  把貨物、器具、工具丟到海裏
[00:10:10.000 --> 00:10:12.000]  把財物也丟到海裏
[00:10:12.000 --> 00:10:13.000]  你就想像到
[00:10:13.000 --> 00:10:16.000]  當一個人會把錢丟到海裏
[00:10:16.000 --> 00:10:17.000]  是什麼時間呢
[00:10:17.000 --> 00:10:18.000]  就是他快要死了
[00:10:18.000 --> 00:10:20.000]  他不能夠不丟
[00:10:20.000 --> 00:10:22.000]  因為船沉了更糟糕
[00:10:22.000 --> 00:10:23.000]  就會死光
[00:10:23.000 --> 00:10:24.000]  他們只留下糧食
[00:10:24.000 --> 00:10:27.000]  希望捱到風暴過去
[00:10:27.000 --> 00:10:31.000]  被困在海裏面十幾天
[00:10:31.000 --> 00:10:32.000]  不知道你們有沒有試過
[00:10:32.000 --> 00:10:33.000]  剛才可能有人分享
[00:10:33.000 --> 00:10:37.000]  我最想我唯一被困的是什麼呢
[00:10:37.000 --> 00:10:38.000]  就是我那時候讀神學院
[00:10:38.000 --> 00:10:40.000]  在神學院都是打風
[00:10:40.000 --> 00:10:42.000]  連續兩天八號風球
[00:10:42.000 --> 00:10:44.000]  我就被困在神學院
[00:10:44.000 --> 00:10:45.000]  那時候有什麼很害怕呢
[00:10:45.000 --> 00:10:46.000]  沒有什麼很害怕
[00:10:46.000 --> 00:10:47.000]  因為都是要做功課
[00:10:47.000 --> 00:10:49.000]  都是要看書
[00:10:49.000 --> 00:10:52.000]  因為我們知道風是會離開的
[00:10:52.000 --> 00:10:53.000]  我們很有盼望知道
[00:10:53.000 --> 00:10:55.000]  風是會離開
[00:10:55.000 --> 00:10:57.000]  在一個充滿盼望
[00:10:57.000 --> 00:10:58.000]  被困的情況
[00:10:58.000 --> 00:11:00.000]  其實沒有什麼好怕
[00:11:00.000 --> 00:11:02.000]  但是在一個沒有盼望
[00:11:02.000 --> 00:11:04.000]  被困的情況
[00:11:04.000 --> 00:11:05.000]  是怎樣呢
[00:11:05.000 --> 00:11:06.000]  我又去分享
[00:11:06.000 --> 00:11:08.000]  在幾年前有一宗新聞
[00:11:08.000 --> 00:11:09.000]  我覺得都很深刻的
[00:11:09.000 --> 00:11:10.000]  不知道你們有沒有印象
[00:11:10.000 --> 00:11:12.000]  就是五年前
[00:11:12.000 --> 00:11:15.000]  泰國有一隊少年人的足球隊
[00:11:15.000 --> 00:11:17.000]  被困在山洞裏面
[00:11:17.000 --> 00:11:19.000]  他們其實在山洞探險
[00:11:19.000 --> 00:11:21.000]  他們說是他們
[00:11:21.000 --> 00:11:23.000]  相對貧窮人的娛樂之一
[00:11:23.000 --> 00:11:24.000]  他們沒有其他活動
[00:11:24.000 --> 00:11:26.000]  沒有要消費的活動
[00:11:26.000 --> 00:11:27.000]  所以他們去山洞探險
[00:11:27.000 --> 00:11:29.000]  是他們最大的娛樂
[00:11:29.000 --> 00:11:30.000]  他們去到探險
[00:11:30.000 --> 00:11:31.000]  其實沒有什麼特別
[00:11:31.000 --> 00:11:35.000]  但問題就是當風暴突然來到
[00:11:35.000 --> 00:11:37.000]  他們教練連同隊員
[00:11:37.000 --> 00:11:38.000]  有十三個人
[00:11:38.000 --> 00:11:40.000]  就被困在山洞裏面
[00:11:40.000 --> 00:11:42.000]  兩個多星期
[00:11:42.000 --> 00:11:43.000]  如果看一些圖片
[00:11:43.000 --> 00:11:44.000]  就是之後Netflix
[00:11:44.000 --> 00:11:46.000]  有幾部影片去講的時候
[00:11:46.000 --> 00:11:49.000]  原來地形都真的挺坎坷
[00:11:49.000 --> 00:11:51.000]  我們嘗試代入他們的處境
[00:11:51.000 --> 00:11:52.000]  他們被困
[00:11:52.000 --> 00:11:55.000]  如果他們從山洞
[00:11:55.000 --> 00:11:58.000]  他們的位置走到出口
[00:11:58.000 --> 00:12:01.000]  正常要走一至兩公里
[00:12:01.000 --> 00:12:03.000]  就是在沒事的情況下
[00:12:03.000 --> 00:12:04.000]  都要走一至兩公里
[00:12:04.000 --> 00:12:07.000]  何況他們因為風暴大雨
[00:12:07.000 --> 00:12:09.000]  他們的山洞水浸
[00:12:09.000 --> 00:12:10.000]  浸了一半位
[00:12:10.000 --> 00:12:13.000]  所以他們沒有能力出去
[00:12:13.000 --> 00:12:15.000]  甚至左上那張圖片
[00:12:15.000 --> 00:12:18.000]  他們描述的情況就是
[00:12:18.000 --> 00:12:19.000]  沒有光
[00:12:19.000 --> 00:12:20.000]  沒有器材
[00:12:20.000 --> 00:12:21.000]  沒有工具
[00:12:21.000 --> 00:12:24.000]  你想像到有多痛苦
[00:12:24.000 --> 00:12:25.000]  甚至有多絕望
[00:12:25.000 --> 00:12:27.000]  困了七天去描述
[00:12:27.000 --> 00:12:28.000]  七天是什麼呢
[00:12:28.000 --> 00:12:30.000]  就是代表我們現在坐在這裏
[00:12:30.000 --> 00:12:31.000]  主日崇拜
[00:12:31.000 --> 00:12:33.000]  直至下個星期的主日崇拜
[00:12:33.000 --> 00:12:34.000]  你想像一下
[00:12:34.000 --> 00:12:35.000]  整個星期
[00:12:35.000 --> 00:12:37.000]  你就是一個黑暗暗的山洞裏面
[00:12:37.000 --> 00:12:39.000]  你唯一可以做的
[00:12:39.000 --> 00:12:42.000]  就是等外面有人找到你
[00:12:42.000 --> 00:12:43.000]  簡單來說就是沒什麼可以做
[00:12:43.000 --> 00:12:44.000]  他可以做些什麼呢
[00:12:44.000 --> 00:12:46.000]  他沒有足夠的電
[00:12:46.000 --> 00:12:48.000]  他們就是在等待
[00:12:48.000 --> 00:12:49.000]  等待救援
[00:12:49.000 --> 00:12:50.000]  這個絕望
[00:12:50.000 --> 00:12:52.000]  不知道你有沒有經歷過
[00:12:52.000 --> 00:12:53.000]  在你人生裏面
[00:12:53.000 --> 00:12:55.000]  或者不是在山洞裏面
[00:12:55.000 --> 00:12:56.000]  但是可能
[00:12:56.000 --> 00:12:59.000]  在你不同的際遇裏面經歷過
[00:12:59.000 --> 00:13:02.000]  我們再看這個故事下去
[00:13:02.000 --> 00:13:03.000]  好有趣
[00:13:03.000 --> 00:13:06.000]  他訪問了當時的一個教練
[00:13:06.000 --> 00:13:07.000]  就是那十三個人
[00:13:07.000 --> 00:13:08.000]  唯一的大人
[00:13:08.000 --> 00:13:09.000]  你想像到
[00:13:09.000 --> 00:13:11.000]  可能他的身份上
[00:13:11.000 --> 00:13:13.000]  令他要很有盼望
[00:13:13.000 --> 00:13:14.000]  因為全部都是
[00:13:14.000 --> 00:13:16.000]  可能少年人十幾歲
[00:13:16.000 --> 00:13:17.000]  你是唯一的大人
[00:13:17.000 --> 00:13:19.000]  唯一的教練的時候
[00:13:19.000 --> 00:13:22.000]  你要怎樣回應這個處境呢
[00:13:22.000 --> 00:13:23.000]  他這樣去抑術
[00:13:23.000 --> 00:13:25.000]  他說其實他心裏面
[00:13:25.000 --> 00:13:27.000]  一早已經預了
[00:13:27.000 --> 00:13:29.000]  可能要死在這個山洞裏面
[00:13:29.000 --> 00:13:31.000]  因為客觀來講
[00:13:31.000 --> 00:13:32.000]  他們沒有光
[00:13:32.000 --> 00:13:33.000]  又水浸
[00:13:33.000 --> 00:13:35.000]  外面都在打風
[00:13:35.000 --> 00:13:36.000]  下雨
[00:13:36.000 --> 00:13:38.000]  哪有人來找他們呢
[00:13:38.000 --> 00:13:40.000]  他的教練其實心裏面
[00:13:40.000 --> 00:13:41.000]  其實都預了
[00:13:41.000 --> 00:13:44.000]  可能要這樣去完結他的生命
[00:13:44.000 --> 00:13:46.000]  但是他唯一的包袱就是
[00:13:46.000 --> 00:13:48.000]  他知道這些年輕人
[00:13:48.000 --> 00:13:50.000]  他覺得如果連他都放棄
[00:13:50.000 --> 00:13:52.000]  那些年輕人一定會放棄
[00:13:52.000 --> 00:13:53.000]  甚至他說
[00:13:53.000 --> 00:13:54.000]  他作為一個教練
[00:13:54.000 --> 00:13:56.000]  他知道他的心理質素
[00:13:56.000 --> 00:13:58.000]  是在影響他的身體質素
[00:13:58.000 --> 00:14:00.000]  如果他是放棄了
[00:14:00.000 --> 00:14:02.000]  他的身體機能就會急速直下
[00:14:02.000 --> 00:14:04.000]  很快就會熬不下去
[00:14:04.000 --> 00:14:06.000]  唯有他們保持著有些盼望
[00:14:06.000 --> 00:14:08.000]  他的身體機能
[00:14:08.000 --> 00:14:11.000]  才能夠堅持得長一點下去
[00:14:11.000 --> 00:14:12.000]  結果神蹟地
[00:14:12.000 --> 00:14:14.000]  故事看下去就是
[00:14:14.000 --> 00:14:16.000]  當他們熬到第九天的時候
[00:14:16.000 --> 00:14:18.000]  竟然有兩個潛水員
[00:14:18.000 --> 00:14:19.000]  或者搜救隊
[00:14:19.000 --> 00:14:21.000]  就終於找到他們
[00:14:21.000 --> 00:14:23.000]  他們在裏面熬了九天
[00:14:23.000 --> 00:14:25.000]  九天的過程
[00:14:25.000 --> 00:14:26.000]  不知道怎樣過
[00:14:26.000 --> 00:14:28.000]  而故事最後
[00:14:28.000 --> 00:14:30.000]  我們看到左下的照片
[00:14:30.000 --> 00:14:31.000]  那些搜救隊來到
[00:14:31.000 --> 00:14:34.000]  要幫那些足球隊的隊員打麻醉針
[00:14:34.000 --> 00:14:35.000]  要他們暈倒
[00:14:35.000 --> 00:14:37.000]  放在水袋裏面
[00:14:37.000 --> 00:14:39.000]  逐個運送他們出去
[00:14:39.000 --> 00:14:40.000]  你就想像到
[00:14:40.000 --> 00:14:42.000]  過程是有多艱難
[00:14:42.000 --> 00:14:45.000]  要那麼艱辛去拯救每一個
[00:14:45.000 --> 00:14:46.000]  神蹟地
[00:14:46.000 --> 00:14:48.000]  他們每一個都沒事
[00:14:48.000 --> 00:14:49.000]  被拯救
[00:14:49.000 --> 00:14:51.000]  但是我們去思想
