
[00:00:00.000 --> 00:00:04.220]  我們這個月頭兩個星期應該有聽過分享
[00:03:11.160 --> 00:03:14.200]  但是他去到這個教會有很多的挑戰
[00:03:14.200 --> 00:03:17.800]  他自己都是被人家覺得他很年輕
[00:03:17.800 --> 00:03:18.760]  我們一會兒會討論的
[00:03:18.760 --> 00:03:20.040]  即是他很年輕
[00:03:20.040 --> 00:03:22.440]  所以他怎樣去成長呢
[00:03:22.440 --> 00:03:26.360]  怎樣去到成為一個教會的領袖呢
[00:03:26.360 --> 00:03:27.880]  可能你坐在這裏就想
[00:03:27.880 --> 00:03:30.280]  我坐在這裏我又不是教主
[00:03:30.280 --> 00:03:31.880]  我又不是教主
[00:03:31.880 --> 00:03:33.160]  甚至我都沒有伺服器
[00:03:33.160 --> 00:03:34.280]  我坐在這裏而已
[00:03:34.280 --> 00:03:36.280]  那關我什麼事呢
[00:03:36.280 --> 00:03:38.200]  但是我們一會兒就會看到
[00:03:38.200 --> 00:03:40.360]  其實提摩太前書
[00:03:40.360 --> 00:03:43.640]  或者是這些教目書信所謂的教導
[00:03:43.640 --> 00:03:46.680]  其實保羅是給每一個基督徒
[00:03:46.680 --> 00:03:48.040]  是給每一個基督徒
[00:03:48.040 --> 00:03:49.480]  即是包括你坐在這裏
[00:03:49.480 --> 00:03:50.280]  就算你什麼都沒有
[00:03:50.280 --> 00:03:51.800]  你回來坐而已
[00:03:51.800 --> 00:03:53.720]  他都是和你說話
[00:03:53.720 --> 00:03:55.960]  所以這個是今天我們看這本書
[00:03:55.960 --> 00:03:58.280]  一個很重要的前設
[00:03:58.280 --> 00:04:01.800]  一個我們要記得的東西
[00:04:01.800 --> 00:04:03.720]  我們第一樣看的東西就是
[00:04:03.720 --> 00:04:07.080]  其實保羅和提摩太說有三樣東西
[00:04:07.080 --> 00:04:09.880]  今天我們看的經文是四章六至十六節
[00:04:09.880 --> 00:04:14.760]  有三樣東西是保羅很想提摩太去到做到去到知道的
[00:04:14.760 --> 00:04:19.800]  即是這個都是今天我們一齊去思想的三個地方
[00:04:19.800 --> 00:04:21.160]  第一個地方就是
[00:04:21.160 --> 00:04:26.040]  我們做基督徒就不是只坐在這裏
[00:04:26.040 --> 00:04:30.520]  我們做基督徒是要和人去到分享我們的信仰
[00:04:30.520 --> 00:04:32.760]  分享不是說分享食物那種分享
[00:04:32.760 --> 00:04:34.760]  即是你要去到和人傾
[00:04:34.760 --> 00:04:38.360]  甚至是你去到教別人
[00:04:38.360 --> 00:04:40.280]  那為什麼這樣說呢
[00:04:40.280 --> 00:04:45.080]  因為其實保羅在提摩太前書四章第六節
[00:04:45.080 --> 00:04:46.680]  他就和提摩太說
[00:04:46.680 --> 00:04:48.440]  你就要將一些事情
[00:04:48.440 --> 00:04:52.440]  即是將這些事指示教會裏面的人
[00:04:52.440 --> 00:04:55.560]  那你就是服侍基督耶穌好的僕人
[00:04:55.560 --> 00:05:02.760]  你就在真理和理數上依從的美善教義上面得到栽培
[00:05:02.760 --> 00:05:07.480]  雖然我們沒有什麼時間去看回提摩太前書一到三章的內容
[00:05:07.480 --> 00:05:09.480]  但是這裏說的這些事
[00:05:09.480 --> 00:05:12.040]  基本上就是那些提到的內容
[00:05:12.040 --> 00:05:14.040]  那我很簡單去講的話
[00:05:14.040 --> 00:05:16.680]  提摩太前書例如第二章
[00:05:16.680 --> 00:05:20.280]  他就討論到男女在教會的角色
[00:05:20.280 --> 00:05:23.240]  第三章就講到一些做教會領袖
[00:05:23.240 --> 00:05:28.520]  即是做一些執事、監督、教導的人的條件
[00:05:28.520 --> 00:05:31.880]  那這個如果我們有少少記得
[00:05:31.880 --> 00:05:34.120]  即是上個月的提多書都講過了
[00:05:34.120 --> 00:05:37.560]  所以今天就不會再重複那些的內容
[00:05:37.560 --> 00:05:40.920]  而第四章的一開始就講一些不要盲目
[00:05:40.920 --> 00:05:44.840]  去追求一些叫做很信仰的行為
[00:05:44.840 --> 00:05:46.360]  就覺得好像很屬靈
[00:05:46.360 --> 00:05:48.120]  即是不是追求這些的事情
[00:05:48.120 --> 00:05:49.880]  所以保羅就在這個位置就說
[00:05:49.880 --> 00:05:55.240]  如果你將這些我教你的東西去指示其他的弟兄姊妹
[00:05:55.240 --> 00:05:57.320]  去教導其他弟兄姊妹
[00:05:57.320 --> 00:06:01.800]  你就是上帝的好僕人
[00:06:01.800 --> 00:06:03.560]  指示不是用口說
[00:06:03.560 --> 00:06:05.480]  即是當年我現在講到是用口說話
[00:06:05.480 --> 00:06:08.360]  或者大家我們習慣了用口去說話
[00:06:08.360 --> 00:06:12.520]  但是其實我們的說話就不是只講一些東西出來
[00:06:12.520 --> 00:06:14.040]  即是有句說話是這樣講的
[00:06:14.040 --> 00:06:16.120]  即是說那些人只有個「講」字
[00:06:16.120 --> 00:06:18.520]  即是講就天下無敵
[00:06:18.520 --> 00:06:20.760]  即是做就有心無力
[00:06:20.760 --> 00:06:24.120]  所以保羅不是要提摩太做這類人
[00:06:24.120 --> 00:06:25.560]  即是他這裡的指示
[00:06:25.560 --> 00:06:28.360]  即是雖然英文是用point out
[00:06:28.360 --> 00:06:30.680]  但其實原本那個字本身的意思
[00:06:30.680 --> 00:06:33.240]  其實更加像是你去到teach
[00:06:33.240 --> 00:06:35.560]  你要教你要instruct他們
[00:06:35.560 --> 00:06:37.880]  而這個instruction去指示他們
[00:06:37.880 --> 00:06:41.080]  就不只是我說完你要做那你就做
[00:06:41.080 --> 00:06:47.160]  而是意思包括他自己都要將這件事去做出來
[00:06:47.160 --> 00:06:49.560]  保羅在後面是有強調這個訊息的
[00:06:49.560 --> 00:06:53.000]  就是說即是提摩太如果你這樣教導人
[00:06:53.000 --> 00:06:55.320]  你就會得到栽培
[00:06:55.320 --> 00:06:57.880]  在這裡得到栽培就不是說你教那些人
[00:06:57.880 --> 00:06:59.160]  那些人得到栽培
[00:06:59.160 --> 00:07:01.000]  即是當年如果你教別人
[00:07:01.000 --> 00:07:03.160]  那人家當然會學到東西
[00:07:03.160 --> 00:07:05.800]  但保羅用得到栽培這個字
[00:07:05.800 --> 00:07:07.560]  其實他那個subject
[00:07:07.560 --> 00:07:09.960]  即是我們少少grammar lesson這樣
[00:07:09.960 --> 00:07:13.080]  他的subject是指提摩太
[00:07:13.080 --> 00:07:15.560]  他是講提摩太教完人的字
[00:07:15.560 --> 00:07:20.520]  教完人之後他自己都可以得到栽培
[00:07:20.520 --> 00:07:23.240]  即是你會想教別人那不是別人明白
[00:07:23.240 --> 00:07:25.000]  那別人明白是別人的事
[00:07:25.000 --> 00:07:27.240]  為甚麼我自己得到栽培呢
[00:07:27.240 --> 00:07:29.960]  為甚麼是我自己經歷到呢
[00:07:29.960 --> 00:07:31.480]  我舉個例子
[00:07:31.480 --> 00:07:34.040]  即是我們當中有人考公開試
[00:07:34.040 --> 00:07:37.080]  即是要準備考公開試
[00:07:37.080 --> 00:07:39.000]  或者你不是準備考公開試都好
[00:07:39.000 --> 00:07:42.840]  即是我想應該沒有人是不會讀數學的
[00:07:42.840 --> 00:07:44.760]  即是不理你喜不喜歡都好
[00:07:44.760 --> 00:07:46.760]  即是應該大家都讀緊數學
[00:07:46.760 --> 00:07:48.440]  為甚麼有人舉手很不喜歡
[00:07:48.440 --> 00:07:50.680]  我好常可能很不喜歡數學
[00:07:50.680 --> 00:07:52.200]  即是可能有些陰影
[00:07:52.200 --> 00:07:53.880]  放心我今天不是上數學課
[00:07:53.880 --> 00:07:56.200]  所以我不是要問數學問題
[00:07:56.200 --> 00:07:58.680]  但如果大家已讀過數學經驗
[00:07:58.680 --> 00:08:01.640]  或者你剛剛BSE考完這個數
[00:08:01.640 --> 00:08:03.400]  或者你準備考
[00:08:03.400 --> 00:08:05.080]  或者你考其他例如IB那些
[00:08:05.080 --> 00:08:07.080]  可能讀到數學
[00:08:07.080 --> 00:08:10.760]  數學本身很多時候你會發現
[00:08:10.760 --> 00:08:11.960]  你不懂得做都好
[00:08:11.960 --> 00:08:15.720]  你強行背那個方法進去考場寫都可以
[00:08:15.720 --> 00:08:17.160]  即是有些東西你見到一個問題
[00:08:17.160 --> 00:08:18.040]  這樣的字眼
[00:08:18.040 --> 00:08:20.040]  我就知道強行答一些東西下去
[00:08:20.040 --> 00:08:23.160]  總之那個數字就轉一轉它那些
[00:08:23.160 --> 00:08:25.960]  即是有些東西你可以背到的
[00:08:25.960 --> 00:08:27.000]  當然你不會高分
[00:08:27.000 --> 00:08:28.680]  你當然不會覺得背數
[00:08:28.680 --> 00:08:31.560]  你會背東西是不會幫你的數學拿五星星
[00:08:31.560 --> 00:08:34.120]  或者拿個A*是不會的
[00:08:34.120 --> 00:08:38.120]  但起碼你不會那麼差
[00:08:38.120 --> 00:08:41.080]  即是死記的確是一個方法
[00:08:41.080 --> 00:08:44.680]  但如果你教人去做條題目
[00:08:44.680 --> 00:08:46.520]  即是你教人去做
[00:08:46.520 --> 00:08:48.280]  那你教人去做
[00:08:48.280 --> 00:08:50.280]  你就要知為甚麼要這樣做
[00:08:50.280 --> 00:08:53.240]  即是他問你為甚麼我要寫這個步驟
[00:08:53.240 --> 00:08:54.600]  為甚麼我要這樣做
[00:08:54.600 --> 00:08:57.160]  為甚麼我要用A的方法做
[00:08:57.160 --> 00:09:00.440]  我不可以用B這個方法做
[00:09:00.440 --> 00:09:03.960]  這個就不是背答案背到的東西
[00:09:03.960 --> 00:09:07.800]  這個是我們要明白了你才去教導別人
[00:09:07.800 --> 00:09:09.480]  即是你只有教人的時候
[00:09:09.480 --> 00:09:12.920]  你才知道原來我明白那個原理是怎樣
[00:09:12.920 --> 00:09:17.720]  就不只是見到那我就這樣背出來的東西
[00:09:17.720 --> 00:09:19.800]  當然就不是所有東西都要這樣
[00:09:19.800 --> 00:09:22.760]  即是例如我手上的電話
[00:09:22.760 --> 00:09:25.560]  我不需要明白電話裏面的chip是怎樣
[00:09:25.560 --> 00:09:27.240]  我不需要明白它的軟件是怎樣運作
[00:09:27.240 --> 00:09:28.360]  我都會用的
[00:09:28.360 --> 00:09:31.000]  即是我想除非我們讀這個Major
[00:09:31.000 --> 00:09:32.760]  如果不是我們不會用那個力氣
[00:09:32.760 --> 00:09:35.080]  去明白電話裏面是怎樣運作
[00:09:35.080 --> 00:09:39.000]  即是除了我們可能很喜歡研究這些步驟之外
[00:09:39.000 --> 00:09:40.920]  即是這些的之外
[00:09:40.920 --> 00:09:42.920]  你不會這樣去看的
[00:09:42.920 --> 00:09:45.400]  但在信仰上面
[00:09:45.400 --> 00:09:47.960]  其實我們總有一天是
[00:09:47.960 --> 00:09:50.040]  不是只是別人說甚麼我們就做甚麼的
[00:09:50.040 --> 00:09:52.200]  即是我們都會有很多問題的
[00:09:52.200 --> 00:09:53.800]  即是我想我們自己都
[00:09:53.800 --> 00:09:56.520]  我相信我們當中是有人正在經歷
[00:09:56.520 --> 00:09:59.720]  又或者經歷過這種問題兒童
[00:09:59.720 --> 00:10:01.480]  或者問題青年的階段
[00:10:01.480 --> 00:10:03.320]  你會問為甚麼要這樣
[00:10:03.320 --> 00:10:04.600]  即是為甚麼我要靈修
[00:10:04.600 --> 00:10:06.120]  為甚麼我要讀聖經
[00:10:06.120 --> 00:10:07.640]  即是聖經這麼悶
[00:10:07.640 --> 00:10:10.440]  那些東西幾千年前為甚麼我要看
[00:10:10.440 --> 00:10:12.200]  它關我甚麼事
[00:10:12.200 --> 00:10:13.560]  即是透過這些文
[00:10:13.560 --> 00:10:15.720]  甚至是你去到告訴別人
[00:10:15.720 --> 00:10:18.040]  即是嘗試去解釋為甚麼我要跟別人讀聖經
[00:10:18.040 --> 00:10:19.320]  即是為甚麼我要跟別人講
[00:10:19.320 --> 00:10:21.160]  為甚麼我要讀聖經
[00:10:21.160 --> 00:10:22.280]  你是透過這個過程
[00:10:22.280 --> 00:10:25.880]  你才知道信仰的意思是怎樣
[00:10:25.880 --> 00:10:27.800]  所以保羅講提摩太
[00:10:27.800 --> 00:10:31.640]  你教別人的時候自己得到栽培
[00:10:31.640 --> 00:10:33.720]  就是在這個教的過程裏面
[00:10:33.720 --> 00:10:36.280]  你更加知道自己在信甚麼
[00:10:36.280 --> 00:10:38.840]  即是你更加面對到別人去挑戰你也好
[00:10:38.840 --> 00:10:40.760]  即是未信的會挑戰你
[00:10:40.760 --> 00:10:43.160]  可能剛剛信的會不明白
[00:10:43.160 --> 00:10:45.480]  信了很久的都會想的時候
[00:10:45.480 --> 00:10:48.840]  當我們有機會去跟別人講的時候
[00:10:48.840 --> 00:10:54.360]  就在一個我們自己裏面去思考的過程
[00:10:54.360 --> 00:10:56.360]  如果我們當中有人已經
[00:10:56.360 --> 00:10:57.800]  我想我們當中都有不少探索者
[00:10:57.800 --> 00:11:01.240]  我見到其實你已經在不同的服務團隊裏面生育了
[00:11:01.240 --> 00:11:05.560]  所以本身你們就已經有很多機會去做這件事
[00:11:05.560 --> 00:11:08.360]  當然我講的教導就不是講說好像
[00:11:08.360 --> 00:11:11.720]  要好像現在我站在這裏去講一篇的相聞
[00:11:11.720 --> 00:11:14.200]  又或者我講聖經那些才叫教導
[00:11:14.200 --> 00:11:15.960]  因為我們稍後會看到
[00:11:15.960 --> 00:11:17.720]  保羅要提摩太是教的
[00:11:17.720 --> 00:11:20.120]  不是只是頭腦上的東西
[00:11:20.120 --> 00:11:22.280]  而是整個人他生活上面
[00:11:22.280 --> 00:11:25.240]  一個聖經的生活是怎樣
[00:11:25.240 --> 00:11:29.240]  所以如果你本身已經在探索這個當中服侍的時候
[00:11:29.240 --> 00:11:31.640]  其實你有很多機會去做這件事
[00:11:31.640 --> 00:11:33.240]  去接觸不同的人的時候
[00:11:33.240 --> 00:11:37.080]  你去到教他們怎樣去做
[00:11:37.080 --> 00:11:38.920]  當年如果你說我沒有崗位
[00:11:38.920 --> 00:11:39.720]  我回來坐在這裏
[00:11:39.720 --> 00:11:43.160]  打算坐到夠鐘去吃飯
[00:11:43.160 --> 00:11:45.080]  其實你都有這個角色
[00:11:45.080 --> 00:11:48.120]  我比喻你稍後崇拜完小組裏面
[00:11:48.120 --> 00:11:53.080]  我知道當年小組是會分享一些近況
[00:11:53.080 --> 00:11:55.320]  都會吃喝玩樂都會玩的
[00:11:55.320 --> 00:11:56.760]  這個很明白的
[00:11:56.760 --> 00:11:59.800]  如果只是完全不能玩的團契
[00:11:59.800 --> 00:12:01.080]  我想大家都覺得很辛苦
[00:12:01.080 --> 00:12:02.760]  你未必想回來
[00:12:02.760 --> 00:12:04.840]  但是反過來來講
[00:12:04.840 --> 00:12:06.920]  如果一個全部都只是玩的團契
[00:12:06.920 --> 00:12:09.560]  那你就會問我為甚麼要回來呢
[00:12:09.560 --> 00:12:10.760]  如果全部都只是玩
[00:12:10.760 --> 00:12:11.960]  那為甚麼我不出去
[00:12:11.960 --> 00:12:13.640]  我自己找東西玩更開心
[00:12:13.640 --> 00:12:15.560]  老實說這裏有多好玩
[00:12:15.560 --> 00:12:19.240]  都不夠我自己出去找其他東西玩
[00:12:19.240 --> 00:12:21.000]  所以當我們回來教會
[00:12:21.000 --> 00:12:22.840]  回來小組的時候
[00:12:22.840 --> 00:12:24.280]  其實一定有一個元素
[00:12:24.280 --> 00:12:28.440]  就是我們會分享我們在信仰上的經歷
[00:12:28.440 --> 00:12:30.120]  就是你不覺得你在教人
[00:12:30.120 --> 00:12:31.960]  但是你的經歷可以成為
[00:12:31.960 --> 00:12:38.040]  你旁邊那個探索者的鼓勵
[00:12:38.040 --> 00:12:39.720]  如果一個人回來
[00:12:39.720 --> 00:12:41.000]  他只是為了玩
[00:12:41.000 --> 00:12:42.760]  或者只是顧著其他的東西
[00:12:42.760 --> 00:12:45.240]  而不是一些靈性的事情的時候
[00:12:45.240 --> 00:12:48.520]  其實他只是回來在浪費時間
[00:12:48.520 --> 00:12:51.400]  他只是浪費時間
[00:12:51.400 --> 00:12:54.920]  保羅在第七節就很嚴正地跟提摩太說
[00:12:54.920 --> 00:12:55.960]  所以有些人
[00:12:55.960 --> 00:12:58.360]  如果他們去追尋那些世俗的
[00:12:58.360 --> 00:13:00.440]  老虎的無稽傳說
[00:13:00.440 --> 00:13:02.280]  你就不要去聽取
[00:13:02.280 --> 00:13:06.680]  你都要在敬虔方面操練自己
[00:13:06.680 --> 00:13:08.680]  這裏不是性別歧視要講一講
[00:13:08.680 --> 00:13:13.080]  不是說老虎就是老女人就會是這樣
[00:13:13.080 --> 00:13:14.440]  不是這個意思
[00:13:14.440 --> 00:13:16.600]  而是在當時的文化裏面
[00:13:16.600 --> 00:13:18.920]  通常這個形象就指向一些人
[00:13:18.920 --> 00:13:22.120]  他們說一些沒有根據的東西
[00:13:22.120 --> 00:13:24.440]  很喜歡說很喜歡吹帶一些故事
[00:13:24.440 --> 00:13:26.520]  就是講故事吹帶
[00:13:26.520 --> 00:13:28.440]  去作一些沒有根據的東西
[00:13:28.440 --> 00:13:31.320]  這個是一個當時會用的metaphor
[00:13:31.320 --> 00:13:32.520]  就是好像今天這樣說
[00:13:32.520 --> 00:13:33.880]  用今天的字眼就是
[00:13:33.880 --> 00:13:38.600]  你不要管那些content farm的東西
[00:13:38.600 --> 00:13:40.280]  如果一個人回來教會
[00:13:40.280 --> 00:13:41.880]  他做的東西就只是
[00:13:41.880 --> 00:13:45.000]  討論這些八卦吹水的content farm
[00:13:45.000 --> 00:13:46.440]  只是回來玩
[00:13:46.440 --> 00:13:47.800]  又或者他回來就是想著
[00:13:47.800 --> 00:13:50.440]  我要服侍我做很多東西就做吧
[00:13:50.440 --> 00:13:52.920]  然後我覺得我完全不討論一些
[00:13:52.920 --> 00:13:55.080]  我的生命不討論我spiritual的情況
[00:13:55.080 --> 00:13:57.160]  不討論聖經的話
[00:13:57.160 --> 00:13:59.800]  那你回來做什麼呢
[00:13:59.800 --> 00:14:02.280]  那怎樣去得到栽培呢
[00:14:02.280 --> 00:14:03.640]  就是自己得到栽培
[00:14:03.640 --> 00:14:04.440]  不是說別人
[00:14:04.440 --> 00:14:07.640]  是我們自己得到栽培
[00:14:07.640 --> 00:14:09.320]  這個是大家想的問題來的
[00:14:09.320 --> 00:14:12.680]  我不待大家在這裏回答
[00:14:12.680 --> 00:14:14.040]  如果你沒有侍奉崗位
[00:14:14.040 --> 00:14:16.360]  那當年我都會很鼓勵你去侍奉的
[00:14:16.360 --> 00:14:18.760]  就是我很鼓勵你去到這樣做
[00:14:18.760 --> 00:14:20.360]  因為保羅剛才就講了一個
[00:14:20.360 --> 00:14:22.040]  很重要的事實
[00:14:22.040 --> 00:14:24.120]  就是要成長
[00:14:24.120 --> 00:14:26.840]  要經歷到人最快的方法
[00:14:26.840 --> 00:14:29.400]  就是我自己去教導人
[00:14:29.400 --> 00:14:30.840]  我去到服侍人
[00:14:30.840 --> 00:14:31.800]  就不是我坐在這裏
[00:14:31.800 --> 00:14:33.480]  被人等著人家serve我
[00:14:33.480 --> 00:14:35.960]  就是這個就是保羅叫提摩太提醒
[00:14:35.960 --> 00:14:38.360]  他們一個最重要的地方
[00:14:38.360 --> 00:14:40.280]  當年提摩太已經做得很多了
[00:14:40.280 --> 00:14:43.480]  就是很明顯提摩太是一個教會的領袖
[00:14:43.480 --> 00:14:45.480]  但是他這樣跟人家說的時候
[00:14:45.480 --> 00:14:47.080]  他都要告訴人家
[00:14:47.080 --> 00:14:48.440]  為什麼你要服侍
[00:14:48.440 --> 00:14:50.920]  就是因為好像保羅跟他這樣說
[00:14:50.920 --> 00:14:52.760]  當你服侍人的時候
[00:14:52.760 --> 00:14:57.080]  你就可以得到那個的成長
[00:14:57.080 --> 00:14:58.680]  但是只是服侍
[00:14:58.680 --> 00:14:59.880]  我沒有那個心態是不夠的
[00:14:59.880 --> 00:15:01.000]  因為我只會做
[00:15:01.000 --> 00:15:02.920]  但我不知道為了什麼而做
[00:15:02.920 --> 00:15:04.280]  是不夠的
[00:15:04.280 --> 00:15:05.560]  所以第二樣東西就是
[00:15:05.560 --> 00:15:07.960]  保羅要我們的努力
[00:15:07.960 --> 00:15:09.880]  是比我想像中大的
[00:15:09.880 --> 00:15:11.320]  就是可能我們覺得
[00:15:11.320 --> 00:15:13.640]  我星期天少睡幾個小時
[00:15:13.640 --> 00:15:15.880]  坐在這裏已經很辛苦了
[00:15:15.880 --> 00:15:19.800]  有沒有人這樣想的我想知道
[00:15:19.800 --> 00:15:21.080]  我猜都沒有人舉手的
[00:15:21.080 --> 00:15:22.200]  因為如果你舉了手
[00:15:22.200 --> 00:15:25.480]  可能會被一些老師或者教師關心你
[00:15:25.480 --> 00:15:27.320]  但是我都知道
[00:15:27.320 --> 00:15:29.720]  就是我跟這麼多探索者聊天
[00:15:29.720 --> 00:15:33.640]  我都知道有些人這麼早回來是很辛苦的
[00:15:33.640 --> 00:15:36.200]  所以到底我們的努力
[00:15:36.200 --> 00:15:39.400]  是否就是早幾個小時回來這裏呢
[00:15:39.400 --> 00:15:41.000]  就是是否只是早幾個小時回來
[00:15:41.000 --> 00:15:43.320]  那我就很努力了
[00:15:43.320 --> 00:15:45.640]  保羅去提出我們要的努力
[00:15:45.640 --> 00:15:48.120]  可能是要很多
[00:15:48.120 --> 00:15:52.040]  保羅在提摩下前書第四章七至十一節
[00:15:52.040 --> 00:15:54.120]  就指出一個很重要的態度
[00:15:54.120 --> 00:15:56.760]  就是我要的努力
[00:15:56.760 --> 00:15:59.480]  我要的堅持是要很大
[00:15:59.480 --> 00:16:01.240]  這段經文是一個
[00:16:01.240 --> 00:16:03.640]  保羅經常用的一個形式
[00:16:03.640 --> 00:16:04.920]  一個幻想
[00:16:04.920 --> 00:16:07.240]  就是一個運動員
[00:16:07.240 --> 00:16:09.080]  在第四章七節就這樣說的
[00:16:09.080 --> 00:16:12.360]  他說你倒要在勁拳方面操練自己
[00:16:12.360 --> 00:16:15.000]  因為操練身體益處有限
[00:16:15.000 --> 00:16:17.560]  但勁拳在各方面都有益處
[00:16:17.560 --> 00:16:22.120]  有今生和來生的應許
[00:16:22.120 --> 00:16:23.720]  操練即是訓練
[00:16:23.720 --> 00:16:25.480]  英文你見到是訓練
[00:16:25.480 --> 00:16:26.520]  這個主題
[00:16:26.520 --> 00:16:28.600]  第八節其實進一步說的
[00:16:28.600 --> 00:16:33.320]  即是這個訓練是說到訓練的是甚麼呢
[00:16:33.320 --> 00:16:34.760]  當年就這樣看字面
[00:16:34.760 --> 00:16:36.600]  就是訓練一個勁拳
[00:16:36.600 --> 00:16:38.680]  但第八章的對比
[00:16:38.680 --> 00:16:41.160]  我相信有很多人聽過這句
[00:16:41.160 --> 00:16:42.760]  亦有些人可能會想
[00:16:42.760 --> 00:16:44.040]  從字面來看
[00:16:44.040 --> 00:16:45.960]  是否我們不用做運動呢
[00:16:45.960 --> 00:16:47.960]  我估如果我這樣說
[00:16:47.960 --> 00:16:49.080]  應該有些人會很開心
[00:16:49.080 --> 00:16:49.720]  我估有些人會說
[00:16:49.720 --> 00:16:50.840]  原來我們不用做運動
[00:16:50.840 --> 00:16:53.160]  我們操練勁拳就可以了
[00:16:53.160 --> 00:16:54.760]  但保羅不是這樣解釋
[00:16:54.760 --> 00:16:57.080]  保羅絕對不是要這樣解釋
[00:16:57.080 --> 00:16:59.320]  那麼保羅說甚麼呢
[00:16:59.320 --> 00:17:02.040]  其實這裏操練身體
[00:17:02.040 --> 00:17:03.560]  和操練勁拳的對比
[00:17:03.560 --> 00:17:06.120]  就不在於有沒有用
[00:17:06.120 --> 00:17:07.560]  是在於有多少用
[00:17:07.560 --> 00:17:08.600]  即是我們留意一下
[00:17:08.600 --> 00:17:12.200]  保羅不是說操練身體無益
[00:17:12.200 --> 00:17:14.760]  他是說益處有限
[00:17:14.760 --> 00:17:16.440]  英文就會再直接些
[00:17:16.440 --> 00:17:18.920]  NIV就說of some value
[00:17:18.920 --> 00:17:19.960]  不是no value
[00:17:19.960 --> 00:17:21.880]  即是我想大家英文比我厲害
[00:17:21.880 --> 00:17:23.240]  起碼你都知道這個不是no
[00:17:23.240 --> 00:17:26.360]  是甚麼 是some value
[00:17:26.360 --> 00:17:27.960]  在保羅的年代
