
[00:00:00.000 --> 00:00:02.000]  大師兄姐妹早晨
[00:04:02.000 --> 00:04:03.000]  就是因為教會的人
[00:04:03.000 --> 00:04:04.000]  因為都照顧她
[00:04:04.000 --> 00:04:06.000]  因為Carmen在醫院
[00:04:06.000 --> 00:04:11.000]  發覺父母也感受到基督徒那種愛
[00:04:11.000 --> 00:04:13.000]  結果也雙雙接受
[00:04:13.000 --> 00:04:16.000]  這個信仰然後洗禮
[00:04:16.000 --> 00:04:19.000]  這些雖然是很艱辛
[00:04:19.000 --> 00:04:24.000]  也有一些看到神的祝福在當中
[00:04:24.000 --> 00:04:25.000]  很奇妙
[00:04:25.000 --> 00:04:28.000]  一個生命很有的韌力
[00:04:28.000 --> 00:04:29.000]  我們就會看到
[00:04:29.000 --> 00:04:32.000]  一直一直經歷過這些事情
[00:04:32.000 --> 00:04:35.000]  後來她決定留在澳洲
[00:04:35.000 --> 00:04:36.000]  繼續讀書
[00:04:36.000 --> 00:04:38.000]  不過就改了一個科目
[00:04:38.000 --> 00:04:39.000]  就讀社工
[00:04:39.000 --> 00:04:40.000]  因為她知道
[00:04:40.000 --> 00:04:43.000]  社工要學會照顧自己
[00:04:43.000 --> 00:04:44.000]  也懂得照顧他人
[00:04:44.000 --> 00:04:48.000]  特地希望學成之後幫助一些有需要的人
[00:04:48.000 --> 00:04:52.000]  但是她裡面有很多的傷痕
[00:04:52.000 --> 00:04:53.000]  很多的痛
[00:04:53.000 --> 00:04:55.000]  很多時候求主
[00:04:55.000 --> 00:04:58.000]  主啊你會不會拿走我這些痛呢
[00:04:58.000 --> 00:05:01.000]  但是情況又沒有怎樣去改變
[00:05:01.000 --> 00:05:04.000]  反而她感覺到神的同在
[00:05:04.000 --> 00:05:07.000]  神的安慰是背叛著她
[00:05:07.000 --> 00:05:09.000]  帶領她這些經歷
[00:05:09.000 --> 00:05:11.000]  就是這樣渡過了
[00:05:11.000 --> 00:05:12.000]  回到香港
[00:05:12.000 --> 00:05:17.000]  她又繼續去學做運動
[00:05:17.000 --> 00:05:19.000]  她的上身仍然可以
[00:05:19.000 --> 00:05:21.000]  她就學射槍
[00:05:21.000 --> 00:05:24.000]  去那些傷殘人士的活動學射槍
[00:05:24.000 --> 00:05:29.000]  結果是拿了國際的獎項
[00:05:29.000 --> 00:05:30.000]  我們不是講過
[00:05:30.000 --> 00:05:32.000]  這個人多麼厲害
[00:05:32.000 --> 00:05:34.000]  但是你看到很柔弱的人
[00:05:34.000 --> 00:05:35.000]  經歷這些患難
[00:05:35.000 --> 00:05:38.000]  她仍然堅守她的信仰
[00:05:38.000 --> 00:05:40.000]  能夠在神的帶領裡面
[00:05:40.000 --> 00:05:41.000]  經歷這些患難
[00:05:41.000 --> 00:05:43.000]  還有在那時候
[00:05:43.000 --> 00:05:45.000]  當她有這個車禍發生的時候
[00:05:45.000 --> 00:05:47.000]  她開始有一個男朋友
[00:05:47.000 --> 00:05:50.000]  這個男朋友剛剛初信主
[00:05:50.000 --> 00:05:52.000]  Carmen就擔心
[00:05:52.000 --> 00:05:54.000]  這個男朋友會不會擔心呢
[00:05:54.000 --> 00:05:55.000]  我經歷這個患難
[00:05:55.000 --> 00:05:59.000]  會不會連這個信仰都放棄了呢
[00:05:59.000 --> 00:06:02.000]  這個真的未嘗不會擔心的
[00:06:02.000 --> 00:06:03.000]  因為很多時候
[00:06:03.000 --> 00:06:06.000]  特別初信的朋友
[00:06:06.000 --> 00:06:08.000]  他覺得信主是很好的
[00:06:08.000 --> 00:06:11.000]  一帆風順得到神的祝福
[00:06:11.000 --> 00:06:14.000]  但是如果有這麼大的患難的時候
[00:06:14.000 --> 00:06:16.000]  這個神是否可靠呢
[00:06:16.000 --> 00:06:18.000]  很多的懷疑
[00:06:18.000 --> 00:06:20.000]  神有沒有什麼能力醫好她呢
[00:06:20.000 --> 00:06:21.000]  一般就覺得
[00:06:21.000 --> 00:06:23.000]  醫好就是神有能力
[00:06:23.000 --> 00:06:24.000]  但是如果醫不好
[00:06:24.000 --> 00:06:26.000]  那信仰做什麼呢
[00:06:26.000 --> 00:06:29.000]  這個信仰還有什麼價值呢
[00:06:29.000 --> 00:06:30.000]  那就放棄吧
[00:06:30.000 --> 00:06:34.000]  但是這位男朋友叫Eric
[00:06:34.000 --> 00:06:37.000]  不單止不放棄這個信仰
[00:06:37.000 --> 00:06:41.000]  也不放棄Carmen願意繼續照顧她
[00:06:41.000 --> 00:06:43.000]  最後他們結了婚
[00:06:43.000 --> 00:06:45.000]  我們看到這件事情的時候
[00:06:45.000 --> 00:06:47.000]  我們就會問
[00:06:47.000 --> 00:06:49.000]  什麼是信仰呢
[00:06:49.000 --> 00:06:53.000]  信仰是一帆風順這樣就信下去
[00:06:53.000 --> 00:06:55.000]  這個信仰就打風都不甩
[00:06:55.000 --> 00:06:56.000]  是不是
[00:06:56.000 --> 00:06:58.000]  可能你越信越更加熱切
[00:06:58.000 --> 00:06:59.000]  哇 你多好
[00:06:59.000 --> 00:07:02.000]  但是當一些患難來到的時候
[00:07:02.000 --> 00:07:04.000]  我們怎樣面對呢
[00:07:04.000 --> 00:07:07.000]  好實在當我們在教會裡面
[00:07:07.000 --> 00:07:09.000]  我們面對了人的敗壞
[00:07:09.000 --> 00:07:11.000]  我們都有罪證
[00:07:11.000 --> 00:07:13.000]  如果遇到張力的時候
[00:07:13.000 --> 00:07:15.000]  受到傷害的時候
[00:07:15.000 --> 00:07:17.000]  你會不會又退縮
[00:07:17.000 --> 00:07:20.000]  教會不是我的地方
[00:07:20.000 --> 00:07:22.000]  為什麼會這樣
[00:07:22.000 --> 00:07:24.000]  沒錯 人是會軟弱的
[00:07:24.000 --> 00:07:26.000]  我們都會失望
[00:07:26.000 --> 00:07:28.000]  所以有時候教會的服侍都是
[00:07:28.000 --> 00:07:30.000]  哇 做到這樣
[00:07:30.000 --> 00:07:33.000]  為什麼人們會這麼差的
[00:07:33.000 --> 00:07:35.000]  又是說基督徒
[00:07:35.000 --> 00:07:37.000]  心冷強
[00:07:37.000 --> 00:07:39.000]  我曾經在一個機構裡面侍奉
[00:07:39.000 --> 00:07:46.000]  有一位都是很高級的領袖
[00:07:46.000 --> 00:07:48.000]  他跟我分享
[00:07:48.000 --> 00:07:49.000]  我都很累
[00:07:49.000 --> 00:07:52.000]  因為當時那個機構有很大的張力
[00:07:52.000 --> 00:07:54.000]  意見不對的領袖
[00:07:54.000 --> 00:07:57.000]  哇 面對很大很大的張力
[00:07:57.000 --> 00:07:59.000]  他很累的跟我說
[00:07:59.000 --> 00:08:01.000]  為什麼福音
[00:08:01.000 --> 00:08:05.000]  還是好像改變不了人的生命
[00:08:05.000 --> 00:08:07.000]  我很累
[00:08:07.000 --> 00:08:09.000]  這樣跟我說
[00:08:09.000 --> 00:08:11.000]  我明白
[00:08:11.000 --> 00:08:14.000]  就算在教會我們都面對很多風浪
[00:08:14.000 --> 00:08:16.000]  會不會我們見到難處
[00:08:16.000 --> 00:08:18.000]  我們就卻步
[00:08:18.000 --> 00:08:20.000]  我們慢慢在我們的信仰裡面
[00:08:20.000 --> 00:08:24.000]  算了 這個信仰都是循例算的
[00:08:24.000 --> 00:08:26.000]  我都是回教會的
[00:08:26.000 --> 00:08:27.000]  我都是成為一員
[00:08:27.000 --> 00:08:29.000]  你留意很多人回來教會
[00:08:29.000 --> 00:08:31.000]  很可能就是這樣躲起來
[00:08:31.000 --> 00:08:34.000]  就是這樣過了這樣的生活
[00:08:34.000 --> 00:08:35.000]  但是這段經文
[00:08:35.000 --> 00:08:38.000]  正是提醒我們在希伯來書
[00:08:38.000 --> 00:08:40.000]  原來我們的信仰
[00:08:40.000 --> 00:08:42.000]  是經不經得到風浪呢
[00:08:42.000 --> 00:08:44.000]  是很看我們怎樣看這個信仰
[00:08:44.000 --> 00:08:46.000]  還有我們看重這個福音
[00:08:46.000 --> 00:08:48.000]  究竟是什麼一回事
[00:08:48.000 --> 00:08:50.000]  如果我們看希伯來書
[00:08:50.000 --> 00:08:53.000]  整本書就是一班的信徒
[00:08:53.000 --> 00:08:55.000]  他們面對很多的壓迫
[00:08:55.000 --> 00:08:57.000]  就是周圍的環境
[00:08:57.000 --> 00:08:59.000]  有一些猶太人的壓力
[00:08:59.000 --> 00:09:01.000]  叫他們回去一個老奴
[00:09:01.000 --> 00:09:02.000]  你信了耶穌基督
[00:09:02.000 --> 00:09:03.000]  這個新派
[00:09:03.000 --> 00:09:06.000]  這個新的究竟是怎樣的呢
[00:09:06.000 --> 00:09:10.000]  整本希伯來書就是說
[00:09:10.000 --> 00:09:13.000]  這位主耶穌基督帶來新約
[00:09:13.000 --> 00:09:15.000]  以至於這個福分
[00:09:15.000 --> 00:09:18.000]  是高過了以前神所安排的
[00:09:18.000 --> 00:09:21.000]  舊約的一個信仰
[00:09:21.000 --> 00:09:23.000]  因為原來舊約的信仰是一個影兒
[00:09:23.000 --> 00:09:25.000]  是帶到新約是一個實體
[00:09:25.000 --> 00:09:28.000]  所以這個信仰
[00:09:28.000 --> 00:09:31.000]  在耶穌基督裡面是完備的
[00:09:31.000 --> 00:09:33.000]  是聖歌舊約裡面
[00:09:33.000 --> 00:09:35.000]  有關連的一些任何的人物
[00:09:35.000 --> 00:09:36.000]  包括了天使
[00:09:36.000 --> 00:09:41.000]  因為天使傳這個法版給摩西
[00:09:41.000 --> 00:09:45.000]  聖歌領袖的摩西
[00:09:45.000 --> 00:09:46.000]  尊貴過他
[00:09:46.000 --> 00:09:49.000]  聖歌當時亞倫的祭司
[00:09:49.000 --> 00:09:53.000]  耶穌基督是有更高多個的等次
[00:09:53.000 --> 00:09:55.000]  然後耶穌基督引進來的
[00:09:55.000 --> 00:09:57.000]  是一個更美的約
[00:09:57.000 --> 00:09:58.000]  是一個新約
[00:09:58.000 --> 00:10:01.000]  用的祭物是一個
[00:10:01.000 --> 00:10:03.000]  是耶穌基督自己的身體
[00:10:03.000 --> 00:10:05.000]  全部是完美
[00:10:05.000 --> 00:10:07.000]  以至於能夠透過它
[00:10:07.000 --> 00:10:09.000]  去完完全全到神裡面
[00:10:09.000 --> 00:10:11.000]  這個莫大的恩典的時候
[00:10:11.000 --> 00:10:13.000]  於是乎我們看到
[00:10:13.000 --> 00:10:19.000]  我們看到由一章一直到第十章的二十五節
[00:10:19.000 --> 00:10:22.000]  其實就是一連串講到這個福分
[00:10:22.000 --> 00:10:24.000]  然後就講到我們能夠有一個門路
[00:10:24.000 --> 00:10:27.000]  可以直接去跟父神溝通
[00:10:27.000 --> 00:10:30.000]  多麼大的一個福樂
[00:10:30.000 --> 00:10:31.000]  有時候我們基督徒
[00:10:31.000 --> 00:10:32.000]  我們如果沒有這樣比較
[00:10:32.000 --> 00:10:34.000]  我們都不知道福
[00:10:34.000 --> 00:10:36.000]  我們看到神在舊約的歷史裡面
[00:10:36.000 --> 00:10:39.000]  這樣去引進這個福音給我們
[00:10:39.000 --> 00:10:41.000]  以至於我們能夠去神
[00:10:41.000 --> 00:10:43.000]  是毫無阻攔的去到神裡面
[00:10:43.000 --> 00:10:45.000]  能夠得到這個福分
[00:10:45.000 --> 00:10:47.000]  所以來到這裡很特別
[00:10:47.000 --> 00:10:49.000]  作者就跟我們
[00:10:49.000 --> 00:10:54.000]  繼續叫我們不要失去這個寶貴的救恩
[00:10:54.000 --> 00:10:57.000]  但是未講這個道理之前
[00:10:57.000 --> 00:10:59.000]  首先警告
[00:10:59.000 --> 00:11:01.000]  千萬不要離棄信仰
[00:11:01.000 --> 00:11:03.000]  他就是怕那些猶太人
[00:11:03.000 --> 00:11:05.000]  那些的壓力
[00:11:05.000 --> 00:11:09.000]  使得這幫信徒是左右搖動
[00:11:09.000 --> 00:11:11.000]  加上如果我們看第六章
[00:11:11.000 --> 00:11:13.000]  他們很多人的根基還沒有找到
[00:11:13.000 --> 00:11:15.000]  為了這樣的情況
[00:11:15.000 --> 00:11:17.000]  希伯來書的作者就首先說
[00:11:17.000 --> 00:11:19.000]  你們不要流失
[00:11:19.000 --> 00:11:21.000]  不要離棄這個信仰
[00:11:21.000 --> 00:11:23.000]  或者我們看一下
[00:11:23.000 --> 00:11:24.000]  因為很重要
[00:11:24.000 --> 00:11:26.000]  因為如果我們離開了的時候
[00:11:26.000 --> 00:11:28.000]  我們面對很大的後果
[00:11:28.000 --> 00:11:32.000]  所以我們看看這一段
[00:11:32.000 --> 00:11:34.000]  第十章 第二十六節
[00:11:34.000 --> 00:11:38.000]  我們看到三十一節
[00:11:38.000 --> 00:11:41.000]  我們首先看第一個段落
[00:11:41.000 --> 00:11:44.000]  我們看到這個信仰
[00:11:44.000 --> 00:11:46.000]  我們不可以離開
[00:11:46.000 --> 00:11:48.000]  他說第二十節說
[00:11:48.000 --> 00:11:50.000]  如果我們領受真理的知識
[00:11:50.000 --> 00:11:52.000]  以後仍故意犯罪
[00:11:52.000 --> 00:11:55.000]  就不再有贖罪的祭物
[00:11:55.000 --> 00:11:58.000]  唯有戰戰兢兢等候審判和
[00:11:58.000 --> 00:12:01.000]  那將吞滅眾敵人的烈火鳥
[00:12:01.000 --> 00:12:03.000]  簡單來說
[00:12:03.000 --> 00:12:19.000]  我們繼續去看這段經文
[00:12:19.000 --> 00:12:22.000]  這裡就說到
[00:12:22.000 --> 00:12:24.000]  如果領受這個知識的時候
[00:12:24.000 --> 00:12:26.000]  我們仍然是故意犯罪
[00:12:26.000 --> 00:12:30.000]  那就再沒有這個憲制
[00:12:30.000 --> 00:12:32.000]  有兩個層面去看
[00:12:32.000 --> 00:12:34.000]  一方面就不會再有
[00:12:34.000 --> 00:12:36.000]  簡單來說不會再有赦罪了
[00:12:36.000 --> 00:12:38.000]  如果沒有了這個
[00:12:38.000 --> 00:12:40.000]  第二不單止沒有了赦罪
[00:12:40.000 --> 00:12:43.000]  更加是要面臨神的審判
[00:12:43.000 --> 00:12:45.000]  神的審判仍然是可怕的
[00:12:45.000 --> 00:12:47.000]  很戰戰兢兢的
[00:12:47.000 --> 00:12:50.000]  這個等候必定會來臨的
[00:12:50.000 --> 00:12:53.000]  還有這個火是吞滅敵人的
[00:12:53.000 --> 00:12:56.000]  就是如果你完全這樣去
[00:12:56.000 --> 00:12:58.000]  就是反轉過來
[00:12:58.000 --> 00:13:02.000]  你說如果我這樣流失了
[00:13:02.000 --> 00:13:05.000]  會這樣受這麼嚴重嗎
[00:13:05.000 --> 00:13:06.000]  是的
[00:13:06.000 --> 00:13:08.000]  因為當我們還起罪人的時候
[00:13:08.000 --> 00:13:10.000]  我們就落在神的刑罰裡面
[00:13:10.000 --> 00:13:13.000]  但當你再得到一個神的恩典
[00:13:13.000 --> 00:13:15.000]  你有機會去認識神
[00:13:15.000 --> 00:13:17.000]  你並且嘗過很多的福份的時候
[00:13:17.000 --> 00:13:19.000]  你仍然是拒絕的時候
[00:13:19.000 --> 00:13:21.000]  四嬰就說你可能
[00:13:21.000 --> 00:13:22.000]  四嬰都提過
[00:13:22.000 --> 00:13:23.000]  如果越多的
[00:13:23.000 --> 00:13:25.000]  神會要多取的
[00:13:25.000 --> 00:13:29.000]  就是向誰多取就要誰多要的
[00:13:29.000 --> 00:13:32.000]  審判都有些不同的程度的
[00:13:32.000 --> 00:13:34.000]  如果我們這樣的情況
[00:13:34.000 --> 00:13:35.000]  那些人
[00:13:35.000 --> 00:13:37.000]  這段經文很多時候我們都會看
[00:13:37.000 --> 00:13:40.000]  這樣都會落去懲罰
[00:13:40.000 --> 00:13:44.000]  難怪難道信徒的救恩會沒有了
[00:13:44.000 --> 00:13:45.000]  會落去懲罰
[00:13:45.000 --> 00:13:47.000]  這個一定是希伯來書
[00:13:47.000 --> 00:13:48.000]  我們一定要去問
[00:13:48.000 --> 00:13:50.000]  但是我想跟大家說
[00:13:50.000 --> 00:13:51.000]  希伯來書的作者
[00:13:51.000 --> 00:13:53.000]  不是想跟我們探討這個神學的討論
[00:13:53.000 --> 00:13:58.000]  不過我們這一點我想跟大家去談一下
[00:13:58.000 --> 00:14:00.000]  希伯來書的作者主要就是說
[00:14:00.000 --> 00:14:04.000]  如果你離開
[00:14:04.000 --> 00:14:05.000]  有這個可能
[00:14:05.000 --> 00:14:06.000]  但是他不會探究
[00:14:06.000 --> 00:14:08.000]  究竟這些是不是基督徒
[00:14:08.000 --> 00:14:09.000]  是不是真正的信徒
[00:14:09.000 --> 00:14:10.000]  我們會糾纏在這裡
[00:14:10.000 --> 00:14:12.000]  當然我們可以在聖經裡面看到
[00:14:12.000 --> 00:14:14.000]  但這個不是作者的強調
[00:14:14.000 --> 00:14:16.000]  就是說你信了主
[00:14:16.000 --> 00:14:18.000]  行徹的在這個信仰裡面
[00:14:18.000 --> 00:14:20.000]  你千萬不要離開
[00:14:20.000 --> 00:14:22.000]  這個就是那個真理了
[00:14:22.000 --> 00:14:24.000]  至於會不會救恩失去
[00:14:24.000 --> 00:14:26.000]  其實希伯來書都說了給我們聽
[00:14:26.000 --> 00:14:27.000]  是不會的
[00:14:27.000 --> 00:14:29.000]  或者我們看看第七章
[00:14:29.000 --> 00:14:31.000]  第七章說到耶穌基督
[00:14:31.000 --> 00:14:33.000]  我們之前都看過
[00:14:33.000 --> 00:14:35.000]  就廿五節
[00:14:35.000 --> 00:14:39.000]  所以凡靠著他進到神面前的人
[00:14:39.000 --> 00:14:41.000]  他都能拯救到底
[00:14:41.000 --> 00:14:43.000]  因為他長遠活著
[00:14:43.000 --> 00:14:45.000]  為他們祈求
[00:14:45.000 --> 00:14:46.000]  還有其他很多次經文
[00:14:46.000 --> 00:14:49.000]  我不在這裡詳細列出
[00:14:49.000 --> 00:14:52.000]  救恩是有保障
[00:14:52.000 --> 00:14:54.000]  希伯來書的作者
[00:14:54.000 --> 00:14:55.000]  第二沒有提到
[00:14:55.000 --> 00:14:56.000]  究竟這些是不是真信徒
[00:14:56.000 --> 00:14:57.000]  是假信徒
[00:14:57.000 --> 00:14:59.000]  他沒有這個意思去說
[00:14:59.000 --> 00:15:01.000]  就是說很多信徒
[00:15:01.000 --> 00:15:03.000]  很多這些可能離開的人
[00:15:03.000 --> 00:15:04.000]  他之前都經歷過
[00:15:04.000 --> 00:15:06.000]  很多神的恩典
[00:15:06.000 --> 00:15:08.000]  至於你說
[00:15:08.000 --> 00:15:09.000]  這些是不是真的信徒
[00:15:09.000 --> 00:15:10.000]  假的信徒
[00:15:10.000 --> 00:15:12.000]  這個不是作者所看的
[00:15:12.000 --> 00:15:14.000]  但是我們可以
[00:15:14.000 --> 00:15:18.000]  跟聖經其他的一些經文
[00:15:18.000 --> 00:15:20.000]  我們看到救恩是有確據的
[00:15:20.000 --> 00:15:22.000]  第二聖經亦都提到
[00:15:22.000 --> 00:15:23.000]  有些人在教會裏面
[00:15:23.000 --> 00:15:24.000]  不一定是真信徒
[00:15:24.000 --> 00:15:26.000]  他可能是
[00:15:26.000 --> 00:15:29.000]  譬如在二行一書那裏提到
[00:15:29.000 --> 00:15:31.000]  第二章有些人都會離開教會
[00:15:31.000 --> 00:15:32.000]  如果他離開
[00:15:32.000 --> 00:15:34.000]  就根本不是屬於我們
[00:15:34.000 --> 00:15:37.000]  亦都有些事例告訴我們
[00:15:37.000 --> 00:15:39.000]  這個不是希伯來書作者
[00:15:39.000 --> 00:15:42.000]  很想去跟他們探討這件事
[00:15:42.000 --> 00:15:43.000]  但是我們就
[00:15:43.000 --> 00:15:45.000]  我想跟大家確定
[00:15:45.000 --> 00:15:47.000]  救恩是有穩健
[00:15:47.000 --> 00:15:49.000]  信了主的人
[00:15:49.000 --> 00:15:51.000]  神會保存到底
[00:15:51.000 --> 00:15:52.000]  但是我們要檢視
[00:15:52.000 --> 00:15:54.000]  究竟我們的信是怎樣
[00:15:54.000 --> 00:15:55.000]  是不是真的假
[00:15:55.000 --> 00:15:57.000]  是不是真的相信
[00:15:57.000 --> 00:15:59.000]  是不是真的把生命交給神
[00:15:59.000 --> 00:16:01.000]  這個就是信徒自己
[00:16:01.000 --> 00:16:03.000]  自己去檢視
[00:16:03.000 --> 00:16:05.000]  這個也是聖經常常提醒我們
[00:16:05.000 --> 00:16:06.000]  所以保羅都說
[00:16:06.000 --> 00:16:10.000]  我們要監察檢視自己的信
[00:16:10.000 --> 00:16:13.000]  也在希伯來書提到
[00:16:13.000 --> 00:16:15.000]  如果我們確實的知道
[00:16:15.000 --> 00:16:17.000]  我們是持守這個
[00:16:17.000 --> 00:16:19.000]  就是我們有這樣的行為
[00:16:19.000 --> 00:16:20.000]  我們就在基督裏面
[00:16:20.000 --> 00:16:21.000]  真的有份了
[00:16:21.000 --> 00:16:22.000]  就是說你的行為
[00:16:22.000 --> 00:16:24.000]  不是帶到你得救
[00:16:24.000 --> 00:16:25.000]  但是你的行為
[00:16:25.000 --> 00:16:27.000]  卻是可以引證你的信
[00:16:27.000 --> 00:16:30.000]  這個就是希伯來書所說
[00:16:30.000 --> 00:16:31.000]  簡單來說
[00:16:31.000 --> 00:16:32.000]  我們要體恤我們的信仰
[00:16:32.000 --> 00:16:33.000]  無論基督徒
[00:16:33.000 --> 00:16:34.000]  我們很實證
[00:16:34.000 --> 00:16:35.000]  知道自己的信徒
[00:16:35.000 --> 00:16:38.000]  小心自己會不會退卻
[00:16:38.000 --> 00:16:40.000]  我們還不是很清楚
[00:16:40.000 --> 00:16:41.000]  我們的信仰
[00:16:41.000 --> 00:16:42.000]  還是一個的
[00:16:42.000 --> 00:16:43.000]  不是很清楚
[00:16:43.000 --> 00:16:45.000]  覺得聖經的神
[00:16:45.000 --> 00:16:48.000]  只不過是求福庇佑
[00:16:48.000 --> 00:16:51.000]  可能你要好好繼續的了解
[00:16:51.000 --> 00:16:53.000]  神叫我們將生命擺放
[00:16:53.000 --> 00:16:54.000]  這種是
[00:16:54.000 --> 00:16:56.000]  我們有一種的衛生
[00:16:56.000 --> 00:16:57.000]  透身的信
[00:16:57.000 --> 00:16:59.000]  這個才是真正的信仰
[00:16:59.000 --> 00:17:00.000]  在這裏
[00:17:00.000 --> 00:17:03.000]  我想跟大家都是說一下
[00:17:03.000 --> 00:17:06.000]  我們繼續去看
[00:17:06.000 --> 00:17:09.000]  如果我們放棄了這個
[00:17:09.000 --> 00:17:13.000]  不會再有一個救贖的機會
[00:17:13.000 --> 00:17:14.000]  因為第一
[00:17:14.000 --> 00:17:16.000]  耶穌基督已經是唯一
