
[00:00:00.000 --> 00:00:01.340]  兩位姐妹平安
[00:02:31.200 --> 00:02:35.440]  人始終要爲自己所選擇的負責
[00:02:35.440 --> 00:02:41.560]  不單止末日有一個這樣人人不可逃避的審判
[00:02:41.560 --> 00:02:42.640]  有時
[00:02:42.640 --> 00:02:47.640]  神會在中途來作出審判
[00:02:47.640 --> 00:02:49.240]  我們見到越黑暗
[00:02:49.240 --> 00:02:52.440]  審判就越來越近
[00:02:52.440 --> 00:02:55.400]  我們過去一直讀比拉厚書
[00:02:55.400 --> 00:02:58.120]  告訴我們有一羣假教師
[00:02:58.120 --> 00:02:59.840]  假的師傅起來
[00:02:59.840 --> 00:03:02.440]  好像我們上次看到的二章三節
[00:03:02.440 --> 00:03:03.840]  他說很多的貪心
[00:03:03.840 --> 00:03:05.240]  捏造的言語
[00:03:05.240 --> 00:03:08.400]  要在一羣基督的羣體裏面取離
[00:03:08.400 --> 00:03:13.200]  他們會恥笑究竟神的審判要何時來
[00:03:13.200 --> 00:03:16.840]  神降臨再臨的應許要何時來
[00:03:16.840 --> 00:03:20.320]  在那裏彼得回應了他的說話
[00:03:20.320 --> 00:03:21.960]  他說這些人的認罰
[00:03:21.960 --> 00:03:24.920]  自古以來並不遲延
[00:03:24.920 --> 00:03:28.320]  他們的滅亡也必然的速速來到
[00:03:28.320 --> 00:03:32.280]  今天和大家分享《索多瑪·俄羅馬拉的故事》
[00:03:32.280 --> 00:03:35.960]  《索多瑪·俄羅馬拉的故事》是一個審判的故事
[00:03:35.960 --> 00:03:38.120]  彼得列舉了三個例子
[00:03:38.120 --> 00:03:39.920]  除了索多瑪·俄羅馬拉之外
[00:03:39.920 --> 00:03:43.120]  還有天使的因驕傲的罪惡
[00:03:43.120 --> 00:03:45.800]  在羅亞時代人的冷淡和活躍
[00:03:45.800 --> 00:03:49.480]  加上索多瑪人的極端的淫蕩
[00:03:49.480 --> 00:03:53.040]  這些很可能正正就是一羣假教師
[00:03:53.040 --> 00:03:56.400]  假師傅他們的寫照
[00:03:56.400 --> 00:03:59.880]  在當中彼得也告訴我們
[00:03:59.880 --> 00:04:04.280]  跟隨神的人如何在這個黑暗的世代裏
[00:04:04.280 --> 00:04:06.600]  能夠得到拯救
[00:04:06.600 --> 00:04:11.360]  我們一起打開彼得後書第二章
[00:04:11.360 --> 00:04:15.000]  我們看第四節
[00:04:15.000 --> 00:04:18.000]  第四節彼得開始講三個例子
[00:04:18.000 --> 00:04:19.000]  第一個例子
[00:04:19.000 --> 00:04:19.920]  第四節他說
[00:04:19.920 --> 00:04:23.680]  就是天使犯了罪 神也沒有寬容
[00:04:23.680 --> 00:04:26.840]  神把他們雕在地獄 交在黑暗坑中
[00:04:26.840 --> 00:04:28.520]  等候審判
[00:04:28.520 --> 00:04:30.680]  第一個例子就是講到這羣天使
[00:04:30.680 --> 00:04:33.720]  是記載在《創世紀》第六章第一至第四節
[00:04:33.720 --> 00:04:34.600]  裏面說
[00:04:34.600 --> 00:04:37.200]  神的兒子們看見人的女子美貌
[00:04:37.200 --> 00:04:39.840]  就隨意挑選取來爲妻
[00:04:39.840 --> 00:04:42.080]  並且神的兒子們在第四節說
[00:04:42.080 --> 00:04:43.840]  跟這些女人交合生子
[00:04:43.840 --> 00:04:48.360]  這些就是上古英武有名的人
[00:04:48.360 --> 00:04:51.200]  但是另一方面在《啓示錄》第十二章我們看見
[00:04:51.200 --> 00:04:51.680]  他說
[00:04:51.680 --> 00:04:54.520]  大龍鎮古蛇名叫魔鬼亦叫撒旦
[00:04:54.520 --> 00:04:56.040]  是迷惑普天下的
[00:04:56.040 --> 00:04:56.960]  他被摔倒
[00:04:56.960 --> 00:04:59.240]  他的侍者
[00:04:59.240 --> 00:05:01.880]  都一同被摔下去
[00:05:01.880 --> 00:05:03.120]  這羣服役的令
[00:05:03.120 --> 00:05:05.640]  原先是神所做
[00:05:05.640 --> 00:05:08.800]  是服侍着
[00:05:08.800 --> 00:05:12.600]  但是他們卻是跟隨着這個撒旦魔鬼
[00:05:12.600 --> 00:05:14.240]  他們以爲是能力
[00:05:14.240 --> 00:05:17.720]  他們驕傲 搏役
[00:05:17.720 --> 00:05:19.360]  在這裏我們看見
[00:05:19.360 --> 00:05:20.320]  他說
[00:05:20.320 --> 00:05:22.360]  他們曾經被雕在地獄裏面
[00:05:22.360 --> 00:05:24.280]  交在黑暗的坑中
[00:05:24.280 --> 00:05:27.840]  等候審判
[00:05:27.840 --> 00:05:32.440]  所以這些犯罪的天使現在已經被拘禁
[00:05:32.440 --> 00:05:34.520]  假教師
[00:05:34.520 --> 00:05:36.560]  他們自以爲有能力
[00:05:36.560 --> 00:05:38.400]  有榮耀而驕傲
[00:05:38.400 --> 00:05:40.280]  但是在這裏告訴你
[00:05:40.280 --> 00:05:42.240]  連天使
[00:05:42.240 --> 00:05:44.560]  比假教師更有智慧
[00:05:44.560 --> 00:05:46.560]  更有榮耀
[00:05:46.560 --> 00:05:49.920]  比假師傅有更高的能力
[00:05:49.920 --> 00:05:51.400]  和權柄
[00:05:51.400 --> 00:05:55.480]  但是他們都無法逃避神自己的審判
[00:05:55.480 --> 00:06:01.840]  更何況這些假師傅 假教師
[00:06:01.840 --> 00:06:05.000]  天使侍奉神的
[00:06:05.000 --> 00:06:06.200]  滿有榮耀
[00:06:06.200 --> 00:06:07.160]  他們的罪惡
[00:06:07.160 --> 00:06:08.680]  是對我們今天
[00:06:08.680 --> 00:06:09.880]  滿有恩賜
[00:06:09.880 --> 00:06:11.920]  或者滿有才華的人
[00:06:11.920 --> 00:06:14.480]  他們一個很好的提醒
[00:06:14.480 --> 00:06:18.280]  會不會我們都以爲自視過高而變得驕傲
[00:06:18.280 --> 00:06:21.080]  會不會不信服神的旨意和定規
[00:06:21.080 --> 00:06:25.160]  挑戰神的權威要自己成爲神
[00:06:25.160 --> 00:06:27.600]  我見得到當犯罪者的權
[00:06:27.600 --> 00:06:30.400]  或者他的能力更大的時候
[00:06:30.400 --> 00:06:34.160]  他們所受的刑罰是越重
[00:06:34.160 --> 00:06:36.560]  更加難得到寬容
[00:06:36.560 --> 00:06:41.560]  所以別說神母寬容這羣天使
[00:06:41.560 --> 00:06:46.240]  神母爲他們預備悔改的機會
[00:06:46.240 --> 00:06:48.640]  第五節
[00:06:48.640 --> 00:06:50.960]  彼得舉了第二個例子
[00:06:50.960 --> 00:06:53.280]  神母有寬容上古的世代
[00:06:53.280 --> 00:06:56.560]  曾叫洪水臨到那不敬虔的世代
[00:06:56.560 --> 00:07:00.840]  保護了全異道的羅亞一家百口
[00:07:00.840 --> 00:07:02.320]  第二件審判的事例
[00:07:02.320 --> 00:07:05.200]  叫洪水滅世
[00:07:05.200 --> 00:07:07.720]  彼得在這裏稱過一個羅亞的日子
[00:07:07.720 --> 00:07:09.600]  是不敬虔的世代
[00:07:09.600 --> 00:07:11.040]  Ungodly
[00:07:11.040 --> 00:07:13.320]  他們根本沒有時間來給神
[00:07:13.320 --> 00:07:17.800]  他們也不會去尋求神的面
[00:07:17.800 --> 00:07:20.280]  怎樣的不敬虔法呢
[00:07:20.280 --> 00:07:22.320]  在創世的六章五節
[00:07:22.320 --> 00:07:25.480]  耶穌說見人在地上罪惡很大
[00:07:25.480 --> 00:07:29.120]  終日所思所想
[00:07:29.120 --> 00:07:31.520]  心中所想的
[00:07:31.520 --> 00:07:33.760]  腦裏所記掛的
[00:07:33.760 --> 00:07:35.760]  盡都是惡
[00:07:35.760 --> 00:07:36.400]  在第六節
[00:07:36.400 --> 00:07:41.520]  又說後悔做人在地心中憂傷
[00:07:41.520 --> 00:07:44.360]  上一個例子神母寬容天使
[00:07:44.360 --> 00:07:45.760]  在這裏我們看到
[00:07:45.760 --> 00:07:48.480]  神如何在這個黑暗的世代裏面
[00:07:48.480 --> 00:07:56.760]  拯救了羅亞一家
[00:07:56.760 --> 00:07:57.960]  但是我們要問一個問題
[00:07:57.960 --> 00:07:59.640]  如果我們看創世的時候
[00:07:59.640 --> 00:08:00.800]  好像有個感覺
[00:08:00.800 --> 00:08:02.320]  神就叫老契
[00:08:02.320 --> 00:08:04.360]  羅亞你就做一個方舟
[00:08:04.360 --> 00:08:06.400]  然後你一家八口
[00:08:06.400 --> 00:08:10.040]  你三個兒子加三個媳婦
[00:08:10.040 --> 00:08:11.480]  和你太太就進去了
[00:08:11.480 --> 00:08:13.280]  然後很多的動物一起進去
[00:08:13.280 --> 00:08:15.920]  好像神就是沒有爲旁邊的其他人
[00:08:15.920 --> 00:08:19.040]  來去預備一個這樣的恩典
[00:08:19.040 --> 00:08:20.920]  但是當我們看一看
[00:08:20.920 --> 00:08:23.440]  前書三章二十節的時候
[00:08:23.440 --> 00:08:24.880]  原來神在那裏
[00:08:24.880 --> 00:08:25.880]  營救的
[00:08:25.880 --> 00:08:28.160]  有一個恩典的門
[00:08:28.160 --> 00:08:29.680]  前書三章二十節說
[00:08:29.680 --> 00:08:32.600]  就算從前在羅亞預備方舟
[00:08:32.600 --> 00:08:35.640]  神容忍等候的時候
[00:08:35.640 --> 00:08:36.800]  不順從的人
[00:08:36.800 --> 00:08:39.760]  當時進入方舟直接水得救的人不多
[00:08:39.760 --> 00:08:41.040]  只有八個人
[00:08:41.040 --> 00:08:42.680]  原來神在那裏
[00:08:42.680 --> 00:08:44.680]  羅亞一路做方舟
[00:08:44.680 --> 00:08:46.240]  一路傳異道的時候
[00:08:46.240 --> 00:08:51.720]  神一路在這裏容忍等候那些不順從的人
[00:08:51.720 --> 00:08:55.880]  一百二十年之久
[00:08:55.880 --> 00:08:57.600]  所以方舟不是單單
[00:08:57.600 --> 00:09:02.680]  爲羅亞一家八口和飛禽走獸所預備
[00:09:02.680 --> 00:09:04.000]  但是
[00:09:04.000 --> 00:09:05.360]  去到最後
[00:09:05.360 --> 00:09:08.200]  真的進入方舟的人
[00:09:08.200 --> 00:09:12.440]  卻仍舊只是羅亞的一家八口
[00:09:12.440 --> 00:09:14.360]  但是這裏
[00:09:14.360 --> 00:09:16.840]  縱然神定那個世代的罪
[00:09:16.840 --> 00:09:20.280]  但是神是愛這羣人
[00:09:20.280 --> 00:09:23.360]  拯救是神爲所有人設立
[00:09:23.360 --> 00:09:25.760]  就好像今天的福音
[00:09:25.760 --> 00:09:28.120]  是要叫每一個人都得救
[00:09:28.120 --> 00:09:32.240]  但是實際能夠領受福音的人
[00:09:32.240 --> 00:09:35.080]  願意接受福音的人
[00:09:35.080 --> 00:09:37.280]  又有多少呢
[00:09:37.280 --> 00:09:39.600]  在這裏假教師挑戰彼得
[00:09:39.600 --> 00:09:42.120]  他要問主降臨應該在哪裏
[00:09:42.120 --> 00:09:45.600]  幕後的審判在哪裏
[00:09:45.600 --> 00:09:47.720]  就好像羅亞的日子
[00:09:47.720 --> 00:09:48.800]  他們會見到
[00:09:48.800 --> 00:09:50.360]  竟然有人在山上
[00:09:50.360 --> 00:09:52.080]  做一個方舟
[00:09:52.080 --> 00:09:56.160]  就好像今天我們在太平山頂見到有人做一個方舟一樣
[00:09:56.160 --> 00:09:58.880]  我們會有什麼感覺
[00:09:58.880 --> 00:10:01.280]  沒有人會相信洪水有一天會來
[00:10:01.280 --> 00:10:04.000]  沒有人會相信審判很快會到
[00:10:04.000 --> 00:10:05.480]  但是
[00:10:05.480 --> 00:10:06.720]  正正的
[00:10:06.720 --> 00:10:07.440]  這一刻
[00:10:07.440 --> 00:10:09.680]  人人都是繼續生活的時候
[00:10:09.680 --> 00:10:12.280]  洪水就來
[00:10:12.280 --> 00:10:15.680]  在希伯來書十一章七節裏面說
[00:10:15.680 --> 00:10:16.680]  羅亞因着信
[00:10:16.680 --> 00:10:19.080]  寄蒙神的指示
[00:10:19.080 --> 00:10:20.480]  他未見之時
[00:10:20.480 --> 00:10:22.600]  動了敬畏的心
[00:10:22.600 --> 00:10:25.680]  預備了一隻方舟使他全家得救
[00:10:25.680 --> 00:10:27.320]  因此就定了那世代的罪
[00:10:27.320 --> 00:10:30.920]  自己也承受了那因信而來的義
[00:10:30.920 --> 00:10:33.440]  在一個不敬虔的世代裏面
[00:10:33.440 --> 00:10:37.760]  動了一個敬畏的心
[00:10:37.760 --> 00:10:40.200]  整個環境都是不敬虔
[00:10:40.200 --> 00:10:42.400]  整個環境都是黑暗
[00:10:42.400 --> 00:10:44.480]  但是他是一羣人
[00:10:44.480 --> 00:10:48.240]  動了一個敬畏的心
[00:10:48.240 --> 00:10:51.120]  預備了一隻方舟
[00:10:51.120 --> 00:10:53.480]  所以在這裏彼得佐呼籲他的教會
[00:10:53.480 --> 00:10:55.880]  選擇試圖正統的信仰
[00:10:55.880 --> 00:10:58.480]  相信要預備好這個方舟
[00:10:58.480 --> 00:11:00.760]  相信洪水有一天會來
[00:11:00.760 --> 00:11:03.920]  相信審判有一天會到
[00:11:03.920 --> 00:11:05.560]  並毀身
[00:11:05.560 --> 00:11:08.880]  在這個正統的福音信仰裏面
[00:11:08.880 --> 00:11:12.560]  在這個不敬虔的日子當中
[00:11:12.560 --> 00:11:15.600]  要有一個敬畏的心
[00:11:15.600 --> 00:11:17.040]  方舟
[00:11:17.040 --> 00:11:18.480]  是基督的教會
[00:11:18.480 --> 00:11:23.440]  要預備勝在很多得救的人
[00:11:23.440 --> 00:11:25.920]  主耶穌也都說過這個羅亞的日子
[00:11:25.920 --> 00:11:29.560]  在馬達夫音24章37到39節
[00:11:29.560 --> 00:11:31.840]  他說羅亞的日子是怎樣
[00:11:31.840 --> 00:11:36.680]  人子臨在的時候也是怎樣
[00:11:36.680 --> 00:11:37.920]  當洪水以前的日子
[00:11:37.920 --> 00:11:40.360]  人照常喫喝嫁娶
[00:11:40.360 --> 00:11:42.120]  直到羅亞進方舟那一天
[00:11:42.120 --> 00:11:43.160]  不知不覺
[00:11:43.160 --> 00:11:45.040]  洪水就來
[00:11:45.040 --> 00:11:47.080]  將他們全部都衝去
[00:11:47.080 --> 00:11:49.440]  主耶穌說人子降臨
[00:11:49.440 --> 00:11:51.440]  也是這樣
[00:11:51.440 --> 00:11:53.280]  羅亞的日子是怎樣
[00:11:53.280 --> 00:11:54.000]  其實
[00:11:54.000 --> 00:11:57.320]  末後的世代
[00:11:57.320 --> 00:11:59.040]  也都是怎樣
[00:11:59.040 --> 00:11:59.680]  今天
[00:11:59.680 --> 00:12:01.640]  需要更多的羅亞起來
[00:12:01.640 --> 00:12:03.520]  更加願意存義道的
[00:12:03.520 --> 00:12:05.760]  在這個不敬虔的日子
[00:12:05.760 --> 00:12:12.240]  存一個敬虔的心
[00:12:12.240 --> 00:12:15.600]  接着我們看看第三個例子
[00:12:15.600 --> 00:12:19.280]  在後書第二章第六節
[00:12:19.280 --> 00:12:20.600]  他說有判定索多瑪
[00:12:20.600 --> 00:12:23.920]  俄摩拉將二城荊福焚燒成灰
[00:12:23.920 --> 00:12:27.720]  作爲後世不敬虔的尷尬
[00:12:27.720 --> 00:12:30.200]  其實我相信人都是善忘的
[00:12:30.200 --> 00:12:32.720]  我小朋友的時候
[00:12:32.720 --> 00:12:34.960]  很喜歡蟻
[00:12:34.960 --> 00:12:36.840]  藤條印都未燒
[00:12:36.840 --> 00:12:37.960]  還在那一處的時候
[00:12:37.960 --> 00:12:46.120]  已經想着再繼續怎樣偷喫偷去玩
[00:12:46.120 --> 00:12:48.480]  幾十年之前
[00:12:48.480 --> 00:12:51.200]  核子彈的爆炸在長期廣島
[00:12:51.200 --> 00:12:54.520]  造成十幾二十萬人的死亡
[00:12:54.520 --> 00:12:56.520]  接着下去繼續
[00:12:56.520 --> 00:12:58.960]  核子的發展
[00:12:58.960 --> 00:13:00.800]  沒有停過
[00:13:00.800 --> 00:13:04.600]  這個切爾諾貝爾的泄露
[00:13:04.600 --> 00:13:07.120]  很多很多的危害
[00:13:07.120 --> 00:13:11.280]  但是核子的追趕
[00:13:11.280 --> 00:13:15.400]  卻仍然沒有停過
[00:13:15.400 --> 00:13:18.320]  這些核子的遺蹟仍然在那裏
[00:13:18.320 --> 00:13:20.000]  讓人來警戒
[00:13:20.000 --> 00:13:24.920]  但是又有多少人來思想
[00:13:24.920 --> 00:13:27.200]  在這裏彼得告訴我們
[00:13:27.200 --> 00:13:29.440]  第三個例子
[00:13:29.440 --> 00:13:30.720]  就好像這樣
[00:13:30.720 --> 00:13:35.120]  要成爲我們的尷尬
[00:13:35.120 --> 00:13:38.200]  索多馬爾摩拉
[00:13:38.200 --> 00:13:41.160]  作爲後世不敬前人的尷尬
[00:13:41.160 --> 00:13:44.200]  作爲就是放在那裏的意思
[00:13:44.200 --> 00:13:46.400]  後世的尷尬就是一個例子
[00:13:46.400 --> 00:13:47.520]  一個模式
[00:13:47.520 --> 00:13:52.680]  告訴我們神要怎樣審判索多馬爾摩拉
[00:13:52.680 --> 00:13:54.680]  他仍然要怎樣審判
[00:13:54.680 --> 00:13:56.040]  一個不敬前人
[00:13:56.040 --> 00:14:00.880]  或者淫亂的世代和城市
[00:14:00.880 --> 00:14:07.400]  同一個榜樣同一個模式
[00:14:07.400 --> 00:14:08.720]  所以索多馬爾摩拉
[00:14:08.720 --> 00:14:11.600]  他永遠要成爲一個記號
[00:14:11.600 --> 00:14:12.640]  無法翻身
[00:14:12.640 --> 00:14:16.000]  讓人永遠的一個這樣的紀念
[00:14:16.000 --> 00:14:17.840]  就好像今天的
[00:14:17.840 --> 00:14:20.240]  這個赤諾貝爾核電廠
[00:14:20.240 --> 00:14:21.920]  營救的一片荒蕪
[00:14:21.920 --> 00:14:23.320]  沒有人能夠進去
[00:14:23.320 --> 00:14:26.040]  好像一個死城一樣
[00:14:26.040 --> 00:14:28.920]  所以在西班牙書二章九節
[00:14:28.920 --> 00:14:31.240]  他說這個索多馬爾摩拉就好像一個變位
[00:14:31.240 --> 00:14:35.280]  充滿荊棘鹽坑永遠荒廢之地
[00:14:35.280 --> 00:14:36.960]  新聞記二十九章又告訴我們
[00:14:36.960 --> 00:14:38.320]  那裏遍地流亡
[00:14:38.320 --> 00:14:39.720]  有閻老有火跡
[00:14:39.720 --> 00:14:41.360]  沒有耕種沒有出產
[00:14:41.360 --> 00:14:44.120]  連草都不生長
[00:14:44.120 --> 00:14:46.280]  一個荒蕪的地方
[00:14:46.280 --> 00:14:48.120]  永遠就放在那裏
[00:14:48.120 --> 00:14:52.600]  讓人去忍爲尷尬
[00:14:52.600 --> 00:14:53.680]  在七十年代
[00:14:53.680 --> 00:14:54.800]  有一個考古學家
[00:14:54.800 --> 00:14:56.960]  去到這個約鄧的平原裏面
[00:14:56.960 --> 00:14:58.680]  他發現了兩座城
[00:14:58.680 --> 00:15:00.440]  這兩座城幾乎都是
[00:15:00.440 --> 00:15:05.560]  有一層四到二十英寸厚的灰所覆蓋
[00:15:05.560 --> 00:15:07.880]  這些灰不是一般的灰燼
[00:15:07.880 --> 00:15:12.000]  是由硫酸鈣和碳酸鈣所組成
[00:15:12.000 --> 00:15:14.480]  它們是石灰石和硫黃一起
[00:15:14.480 --> 00:15:16.880]  在極高溫裏面所產生的
[00:15:16.880 --> 00:15:19.080]  一些這樣的物質
[00:15:19.080 --> 00:15:20.280]  考古學家推斷
[00:15:20.280 --> 00:15:21.760]  這兩座城很可能
[00:15:21.760 --> 00:15:27.160]  就在極高溫的烈火裏面被焚燬
[00:15:27.160 --> 00:15:29.760]  並且發覺裏面所有的東西
[00:15:29.760 --> 00:15:32.600]  在研究是放在原處
[00:15:32.600 --> 00:15:34.480]  很可能就在一剎那
[00:15:34.480 --> 00:15:38.040]  一直之間被連到去焚燬
[00:15:38.040 --> 00:15:39.920]  如果假如那裏真正是
[00:15:39.920 --> 00:15:42.320]  索多瑪瓦摩拉所在之地
[00:15:42.320 --> 00:15:44.280]  究竟那裏發生過什麼事情
[00:15:44.280 --> 00:15:46.240]  以至於今天仍然放在那裏
[00:15:46.240 --> 00:15:50.840]  成爲我們的尷尬
[00:15:50.840 --> 00:15:53.440]  《創世紀十三章》原先告訴你
[00:15:53.440 --> 00:15:57.440]  在這個約旦河裏有五個城市
[00:15:57.440 --> 00:15:59.640]  從索多瑪到最尾的索爾
[00:15:59.640 --> 00:16:02.280]  都是滋潤的
[00:16:02.280 --> 00:16:03.840]  如同耶和的原始
[00:16:03.840 --> 00:16:05.440]  又如埃及地
[00:16:05.440 --> 00:16:08.560]  豐富
[00:16:08.560 --> 00:16:09.960]  物質
[00:16:09.960 --> 00:16:11.840]  很多的享受
[00:16:11.840 --> 00:16:15.240]  但是在那裏十三節
[00:16:15.240 --> 00:16:17.080]  聖經的作者補充了一句
[00:16:17.080 --> 00:16:26.560]  索多瑪人在耶和的面前是罪大惡極
[00:16:26.560 --> 00:16:28.160]  接下來
[00:16:28.160 --> 00:16:31.920]  聖經裏面提到神的審判要臨到索多瑪
[00:16:31.920 --> 00:16:34.040]  在《創世紀十八章》裏面說
[00:16:34.040 --> 00:16:37.720]  耶和說去探訪阿伯拉罕
[00:16:37.720 --> 00:16:42.000]  阿伯拉罕接待了他們
[00:16:42.000 --> 00:16:44.240]  他們覺得不可以隱瞞阿伯拉罕
[00:16:44.240 --> 00:16:46.440]  於是耶和說和阿伯拉罕說
[00:16:46.440 --> 00:16:48.960]  索多瑪和阿伯拉罕的罪惡甚重
[00:16:48.960 --> 00:16:50.400]  聲聞於我
[00:16:50.400 --> 00:16:52.720]  我現在要下去察看他們所行的
[00:16:52.720 --> 00:16:56.320]  果然盡像那達到我耳中的聲音一樣
[00:16:56.320 --> 00:16:59.240]  若是不然我也必知道
[00:16:59.240 --> 00:17:03.520]  但是阿伯拉罕在不敬虔的時代
[00:17:03.520 --> 00:17:06.240]  也是一個敬虔的人
[00:17:06.240 --> 00:17:09.760]  他立刻爲這個城市代求
[00:17:09.760 --> 00:17:11.520]  他由五十個義人起
[00:17:11.520 --> 00:17:12.280]  四十個
[00:17:12.280 --> 00:17:13.520]  三十個
[00:17:13.520 --> 00:17:15.000]  到二十個
[00:17:15.000 --> 00:17:16.560]  最後十個
[00:17:16.560 --> 00:17:18.240]  他說求主不要動怒
[00:17:18.240 --> 00:17:19.560]  我再說一次
[00:17:19.560 --> 00:17:22.200]  假如那裏有十個人
[00:17:22.200 --> 00:17:26.680]  你能不能將這十個義人
[00:17:26.680 --> 00:17:29.680]  和一些不義的人一同毀滅呢
[00:17:29.680 --> 00:17:30.880]  神回應他說
[00:17:30.880 --> 00:17:32.520]  爲了這十個的緣故
[00:17:32.520 --> 00:17:35.200]  我都不毀滅這城
[00:17:35.200 --> 00:17:39.400]  於是兩個使者去到索多瑪裏面
[00:17:39.400 --> 00:17:41.280]  羅德接待了他們
[00:17:41.280 --> 00:17:45.240]  羅德是阿伯拉罕的侄兒
[00:17:45.240 --> 00:17:48.560]  當這個使者被接入屋的時候
[00:17:48.560 --> 00:17:52.400]  我們見到他們喫喝了之後都未就寢
[00:17:52.400 --> 00:17:54.520]  聖經形容索多瑪城裏各處
[00:17:54.520 --> 00:17:57.720]  連老大少都來圍住這個房子
[00:17:57.720 --> 00:17:58.920]  城裏各處
[00:17:58.920 --> 00:18:02.320]  原文就是城的從左邊到右邊
[00:18:02.320 --> 00:18:05.440]  從東邊到西邊的人都一起來
[00:18:05.440 --> 00:18:07.600]  連老大少的這樣
[00:18:07.600 --> 00:18:13.080]  來到全城的男人都要來圍住羅德的房子
[00:18:13.080 --> 00:18:14.560]  這個連老大少告訴你
[00:18:14.560 --> 00:18:16.280]  是代表了全部的男人
[00:18:16.280 --> 00:18:18.120]  不僅僅是一羣老人家
[00:18:18.120 --> 00:18:20.440]  或者一羣小朋友
[00:18:20.440 --> 00:18:22.720]  而是由年長的
[00:18:22.720 --> 00:18:25.520]  一直一直一直去到年幼的
[00:18:25.520 --> 00:18:29.040]  城市裏面是從東一直去到西
[00:18:29.040 --> 00:18:31.520]  所有全部的男人都要來
[00:18:31.520 --> 00:18:36.800]  參與在這個惡事裏面
[00:18:36.800 --> 00:18:38.840]  阿帕拉罕的代求
[00:18:38.840 --> 00:18:42.120]  只能夠救一個羅德
