
[00:00:00.000 --> 00:00:02.000]  讓姊妹主內平安
[00:02:37.280 --> 00:02:40.280]  一個握手 一個擁抱
[00:02:40.280 --> 00:02:47.120]  是我們人與人之間正常的社交的活動
[00:02:47.120 --> 00:02:50.120]  但因為這個疫症我們不可以再做
[00:02:50.120 --> 00:02:53.120]  所以這個真是影響了我們很大
[00:02:53.120 --> 00:02:56.120]  我身邊有很多朋友都很受影響的
[00:02:56.120 --> 00:02:58.120]  有朋友的女兒今年畢業
[00:02:58.120 --> 00:03:02.120]  打算興高采烈
[00:03:02.120 --> 00:03:05.120]  媽媽 爸爸養到她畢業了
[00:03:05.120 --> 00:03:07.120]  大學畢業了
[00:03:07.120 --> 00:03:10.120]  找工作 問她怎樣找工作呢
[00:03:10.120 --> 00:03:12.120]  多難找工作呢
[00:03:12.120 --> 00:03:14.120]  很多公司是裁員
[00:03:14.120 --> 00:03:16.120]  她怎會遇到請薪的人呢
[00:03:16.120 --> 00:03:20.120]  有朋友的女兒今年進大學
[00:03:20.120 --> 00:03:23.120]  本來是考試的 公平競爭進去的
[00:03:23.120 --> 00:03:27.120]  考得不好真是無話可說
[00:03:27.120 --> 00:03:31.120]  但連考試機會都沒有
[00:03:31.120 --> 00:03:34.120]  就是靠施先生看她平時的分數
[00:03:34.120 --> 00:03:38.120]  大約去評估她的成績
[00:03:38.120 --> 00:03:42.120]  但通常評估都不是那麼正確的
[00:03:42.120 --> 00:03:44.120]  有很多學生 我認識很多
[00:03:44.120 --> 00:03:47.120]  其實中國人很多時候都是靠最後考試
[00:03:47.120 --> 00:03:50.120]  那個溫習的衝勁
[00:03:50.120 --> 00:03:52.120]  沒有了這個機會
[00:03:52.120 --> 00:03:54.120]  結果就進了大學
[00:03:54.120 --> 00:03:56.120]  但就讀了不是理想的科目
[00:03:56.120 --> 00:03:58.120]  有朋友的兒子畢業
[00:03:58.120 --> 00:04:00.120]  畢業就打算做一年事
[00:04:00.120 --> 00:04:02.120]  考一個專科的試
[00:04:02.120 --> 00:04:03.120]  專業的考試
[00:04:03.120 --> 00:04:06.120]  就可以升級 又可以加薪
[00:04:06.120 --> 00:04:07.120]  但沒有了
[00:04:07.120 --> 00:04:10.120]  原來這個專業考試就取消 押後
[00:04:10.120 --> 00:04:13.120]  押後多久 押後半年 押後一年
[00:04:13.120 --> 00:04:15.120]  結果是怎樣
[00:04:15.120 --> 00:04:18.120]  明年和一班新的畢業一起爭工作
[00:04:18.120 --> 00:04:20.120]  是不是很不值
[00:04:20.120 --> 00:04:21.120]  她問為什麼
[00:04:21.120 --> 00:04:23.120]  為什麼大流行會影響我那麼大
[00:04:23.120 --> 00:04:26.120]  又有朋友的兒子是飛機師
[00:04:26.120 --> 00:04:28.120]  飛機師很厲害
[00:04:28.120 --> 00:04:31.120]  非常穩定的工作
[00:04:31.120 --> 00:04:33.120]  這個世界有多少個飛機師
[00:04:33.120 --> 00:04:35.120]  不多的
[00:04:35.120 --> 00:04:38.120]  有沒有想過原來你做飛機師
[00:04:38.120 --> 00:04:40.120]  原來今天都沒有工作
[00:04:40.120 --> 00:04:42.120]  要坐在家裡等開工
[00:04:42.120 --> 00:04:44.120]  原來全球的航空業
[00:04:44.120 --> 00:04:49.120]  百分之九十已經癱瘓了
[00:04:49.120 --> 00:04:51.120]  你去年有沒有想過這些問題呢
[00:04:51.120 --> 00:04:53.120]  今年年初有沒有想過會有這麼大的問題呢
[00:04:53.120 --> 00:04:56.120]  相信沒有一個人會預測到
[00:04:56.120 --> 00:05:00.120]  今天我們這個世界會搞成這樣
[00:05:00.120 --> 00:05:02.120]  我們就會問為什麼
[00:05:02.120 --> 00:05:08.120]  為什麼神容許這些事情發生
[00:05:08.120 --> 00:05:09.120]  影響很大
[00:05:09.120 --> 00:05:12.120]  影響我們不只是健康
[00:05:12.120 --> 00:05:14.120]  健康當然會影響
[00:05:14.120 --> 00:05:16.120]  有很多人就算不是有這個疫症
[00:05:16.120 --> 00:05:18.120]  他本來有什麼病患的話
[00:05:18.120 --> 00:05:19.120]  過去半年
[00:05:19.120 --> 00:05:23.120]  你想找個醫生看就不容易
[00:05:23.120 --> 00:05:25.120]  你說我接受過治療
[00:05:25.120 --> 00:05:27.120]  治療那些全部都要押後
[00:05:27.120 --> 00:05:29.120]  要停止
[00:05:29.120 --> 00:05:31.120]  特別是我們聽到新聞
[00:05:31.120 --> 00:05:34.120]  最後因為癌病
[00:05:34.120 --> 00:05:38.120]  因為治療拖慢了而失救
[00:05:38.120 --> 00:05:44.120]  可能人數會多過剛才所說的一百萬人
[00:05:44.120 --> 00:05:48.120]  不過這些數據很難追溯
[00:05:48.120 --> 00:05:50.120]  影響很大
[00:05:50.120 --> 00:05:52.120]  心理上影響呢
[00:05:52.120 --> 00:05:54.120]  長期被關在家裡
[00:05:54.120 --> 00:05:56.120]  特別是老人家
[00:05:56.120 --> 00:05:58.120]  已經沒有什麼依靠
[00:05:58.120 --> 00:06:00.120]  平時都是靠子女見他
[00:06:00.120 --> 00:06:04.120]  平時都是靠弄孫遺樂去探望他們
[00:06:04.120 --> 00:06:08.120]  身邊的朋友被關在家裡不准出去半年的時間
[00:06:08.120 --> 00:06:12.120]  你說有多影響他們的心理
[00:06:12.120 --> 00:06:19.120]  這全部都是很多大流行引發出來的問題
[00:06:19.120 --> 00:06:21.120]  很多是我們估計不到
[00:06:21.120 --> 00:06:22.120]  今天我上班
[00:06:22.120 --> 00:06:24.120]  在醫院工作
[00:06:24.120 --> 00:06:26.120]  做法和以前很不同
[00:06:26.120 --> 00:06:29.120]  每天上班就好像打仗一樣
[00:06:29.120 --> 00:06:31.120]  以前沒有想過這麼多問題
[00:06:31.120 --> 00:06:34.120]  進去第一件事就要消毒
[00:06:34.120 --> 00:06:35.120]  戴口罩
[00:06:35.120 --> 00:06:38.120]  見病人時戴圍裙
[00:06:38.120 --> 00:06:39.120]  戴手套
[00:06:39.120 --> 00:06:40.120]  戴眼罩
[00:06:40.120 --> 00:06:42.120]  我做了二十多年
[00:06:42.120 --> 00:06:43.120]  三十年
[00:06:43.120 --> 00:06:46.120]  從來不需要做這麼多預防措施
[00:06:46.120 --> 00:06:48.120]  我已經不是做高危的科目
[00:06:48.120 --> 00:06:50.120]  都要這樣去做
[00:06:50.120 --> 00:06:52.120]  這是影響很大
[00:06:52.120 --> 00:06:58.120]  影響到工作醫生護士的情緒很大
[00:06:58.120 --> 00:06:59.120]  我聽我姐姐說
[00:06:59.120 --> 00:07:01.120]  她在北部的醫院工作
[00:07:01.120 --> 00:07:02.120]  北部大家都知道
[00:07:02.120 --> 00:07:03.120]  Newcastle
[00:07:03.120 --> 00:07:06.120]  東北那邊爆發得很厲害
[00:07:06.120 --> 00:07:09.120]  她早前有一批護士
[00:07:09.120 --> 00:07:13.120]  或醫生已經叫她去呼吸病科做了
[00:07:13.120 --> 00:07:15.120]  做了幾個月不見天日
[00:07:15.120 --> 00:07:17.120]  做到人都快要走出來
[00:07:17.120 --> 00:07:19.120]  幸好沒事
[00:07:19.120 --> 00:07:22.120]  但現在又要叫她進去
[00:07:22.120 --> 00:07:24.120]  喊救命
[00:07:24.120 --> 00:07:26.120]  哭了
[00:07:26.120 --> 00:07:29.120]  你選吧
[00:07:29.120 --> 00:07:30.120]  辭工不做
[00:07:30.120 --> 00:07:33.120]  或者你調過去呼吸病科
[00:07:33.120 --> 00:07:36.120]  影響很多人的生理
[00:07:36.120 --> 00:07:38.120]  影響很多家庭
[00:07:38.120 --> 00:07:39.120]  這個大流行就是這樣
[00:07:39.120 --> 00:07:41.120]  我們基督徒就問為甚麼
[00:07:41.120 --> 00:07:44.120]  為甚麼神容許有這樣的事發生
[00:07:44.120 --> 00:07:47.120]  為甚麼會有這麼多的災難
[00:07:47.120 --> 00:07:49.120]  不單是個人的災難
[00:07:49.120 --> 00:07:53.120]  相信每一個家庭都不多不少受影響
[00:07:53.120 --> 00:07:56.120]  這個是全球的災難
[00:07:56.120 --> 00:07:59.120]  有一句很老套的說話
[00:07:59.120 --> 00:08:00.120]  我們叫作「逃避」
[00:08:00.120 --> 00:08:02.120]  逃避的說話就是我們引用
[00:08:02.120 --> 00:08:06.120]  以賽亞書那句金句出來說
[00:08:06.120 --> 00:08:08.120]  以賽亞書55章9節
[00:08:08.120 --> 00:08:09.120]  大家熟悉的
[00:08:09.120 --> 00:08:10.120]  聖經說
[00:08:10.120 --> 00:08:12.120]  天怎樣高過地
[00:08:12.120 --> 00:08:14.120]  照樣我的道路高過你們的道路
[00:08:14.120 --> 00:08:16.120]  我的意念高過你們的意念
[00:08:16.120 --> 00:08:17.120]  即是說你不要想了
[00:08:17.120 --> 00:08:18.120]  不要問神
[00:08:18.120 --> 00:08:19.120]  神的意念高過你
[00:08:19.120 --> 00:08:23.120]  很多時候我們就有這個所謂藉口
[00:08:23.120 --> 00:08:24.120]  告訴你
[00:08:24.120 --> 00:08:25.120]  神有祂計劃
[00:08:25.120 --> 00:08:26.120]  我們不去想
[00:08:26.120 --> 00:08:28.120]  所謂藉口其實不是藉口
[00:08:28.120 --> 00:08:31.120]  因為神的意念的確是高過我們
[00:08:31.120 --> 00:08:32.120]  的確是不輪到我們去想
[00:08:32.120 --> 00:08:35.120]  的確我們有很多事都不明白
[00:08:35.120 --> 00:08:37.120]  神的計劃是很大的
[00:08:37.120 --> 00:08:38.120]  你說為甚麼
[00:08:38.120 --> 00:08:40.120]  我不知道
[00:08:40.120 --> 00:08:42.120]  但是我們只能夠在疫症當中
[00:08:42.120 --> 00:08:45.120]  我們揣摩一下
[00:08:45.120 --> 00:08:48.120]  神今天要我們在這裡做些甚麼
[00:08:48.120 --> 00:08:50.120]  為甚麼要容許這樣的事發生
[00:08:50.120 --> 00:08:51.120]  為甚麼世界有災難
[00:08:51.120 --> 00:08:53.120]  為甚麼有個人的苦難
[00:08:53.120 --> 00:08:55.120]  為甚麼有國家的災難
[00:08:55.120 --> 00:08:57.120]  為甚麼有全球的大流行
[00:08:57.120 --> 00:09:03.120]  就是神要我們靜下來去思考一下
[00:09:03.120 --> 00:09:06.120]  今天我們說的話題就是
[00:09:06.120 --> 00:09:08.120]  堅固的信心
[00:09:08.120 --> 00:09:10.120]  當我們遇到困難的時候
[00:09:10.120 --> 00:09:13.120]  我們信心就會自然軟弱下來
[00:09:13.120 --> 00:09:15.120]  一定的
[00:09:15.120 --> 00:09:18.120]  你信主多久都好
[00:09:18.120 --> 00:09:20.120]  當我們遇到困難的時候
[00:09:20.120 --> 00:09:22.120]  我們就會軟弱
[00:09:22.120 --> 00:09:23.120]  我們人是很壞的
[00:09:23.120 --> 00:09:24.120]  為甚麼呢
[00:09:24.120 --> 00:09:27.120]  因為我們人是有罪的
[00:09:27.120 --> 00:09:30.120]  當我們好景的時候
[00:09:30.120 --> 00:09:32.120]  我們是否特別去依靠神
[00:09:32.120 --> 00:09:34.120]  不會的
[00:09:34.120 --> 00:09:36.120]  我們口裡經常掛著一句說話
[00:09:36.120 --> 00:09:38.120]  很感恩 很感恩 很感恩
[00:09:38.120 --> 00:09:40.120]  但是你是不是真的很感恩
[00:09:40.120 --> 00:09:44.120]  還是你真的念口枉地說
[00:09:44.120 --> 00:09:48.120]  當你一帆風順的時候
[00:09:48.120 --> 00:09:51.120]  你覺得我們的神不相關
[00:09:51.120 --> 00:09:52.120]  他覺得沒甚麼用
[00:09:52.120 --> 00:09:55.120]  我們神很忙的
[00:09:55.120 --> 00:09:56.120]  我們不需要他了
[00:09:56.120 --> 00:09:59.120]  我們不需要去找他
[00:09:59.120 --> 00:10:00.120]  我們很多時候是這樣的
[00:10:00.120 --> 00:10:02.120]  我們就靠自己
[00:10:02.120 --> 00:10:05.120]  尤其是如果我們在工作上
[00:10:05.120 --> 00:10:07.120]  做得挺有成就的
[00:10:07.120 --> 00:10:09.120]  賺到一點錢的
[00:10:09.120 --> 00:10:10.120]  健康又好的話
[00:10:10.120 --> 00:10:12.120]  我們很多時候
[00:10:12.120 --> 00:10:13.120]  我們怎樣
[00:10:13.120 --> 00:10:17.120]  很多時候我們就去想
[00:10:17.120 --> 00:10:18.120]  我們是成功的
[00:10:18.120 --> 00:10:19.120]  是靠我自己的
[00:10:19.120 --> 00:10:21.120]  是 我們有個神很眷顧我
[00:10:21.120 --> 00:10:23.120]  看著我就可以了
[00:10:23.120 --> 00:10:25.120]  但是努力是自己賺回來的
[00:10:25.120 --> 00:10:27.120]  很多時候我們是這樣想的
[00:10:27.120 --> 00:10:28.120]  當我們一帆風順的時候
[00:10:28.120 --> 00:10:30.120]  我們只會忘記神
[00:10:30.120 --> 00:10:32.120]  我們不會依靠他
[00:10:32.120 --> 00:10:34.120]  當我們失意的時候
[00:10:34.120 --> 00:10:35.120]  沒錯
[00:10:35.120 --> 00:10:37.120]  我們是會特別祈禱
[00:10:37.120 --> 00:10:39.120]  特別加多兩錢肉緊的
[00:10:39.120 --> 00:10:41.120]  但是很多時候
[00:10:41.120 --> 00:10:43.120]  我們看到其中一輪
[00:10:43.120 --> 00:10:44.120]  神好像沒怎樣回答我們
[00:10:44.120 --> 00:10:46.120]  我們就失去了信心
[00:10:46.120 --> 00:10:47.120]  你信主多久的時候
[00:10:47.120 --> 00:10:48.120]  無論你信境也好
[00:10:48.120 --> 00:10:50.120]  逆境也好
[00:10:50.120 --> 00:10:54.120]  你可以說信仰開始陳舊
[00:10:54.120 --> 00:10:55.120]  開始變質
[00:10:55.120 --> 00:10:56.120]  很多人
[00:10:56.120 --> 00:10:58.120]  基督徒都遇到這個問題
[00:10:58.120 --> 00:11:00.120]  開始沒有了我所謂的三心
[00:11:00.120 --> 00:11:01.120]  三個心
[00:11:01.120 --> 00:11:02.120]  甚麼心?
[00:11:02.120 --> 00:11:03.120]  沒有了愛心
[00:11:03.120 --> 00:11:05.120]  沒有了信心
[00:11:05.120 --> 00:11:08.120]  和在教會沒有了熱心
[00:11:08.120 --> 00:11:09.120]  三個心
[00:11:09.120 --> 00:11:11.120]  我們慢慢慢慢失去
[00:11:11.120 --> 00:11:13.120]  就好像啟示錄的教會
[00:11:13.120 --> 00:11:15.120]  我們看得很清楚
[00:11:15.120 --> 00:11:17.120]  就是約翰警告他們
[00:11:17.120 --> 00:11:19.120]  說他們失去了起初的愛心
[00:11:19.120 --> 00:11:21.120]  這個愛心就是對神的愛心
[00:11:21.120 --> 00:11:24.120]  這個愛心是彼此相愛的愛心
[00:11:24.120 --> 00:11:27.120]  這個愛心是愛受敵的心
[00:11:27.120 --> 00:11:30.120]  我們失去了熱心
[00:11:30.120 --> 00:11:33.120]  我們沒有以前那麼活躍在教會
[00:11:33.120 --> 00:11:35.120]  為甚麼不活躍呢?
[00:11:35.120 --> 00:11:37.120]  最初信主的時候
[00:11:37.120 --> 00:11:39.120]  教會有甚麼事找我做
[00:11:39.120 --> 00:11:41.120]  我就很踴躍去做
[00:11:41.120 --> 00:11:43.120]  是嗎?
[00:11:43.120 --> 00:11:46.120]  我們要看神不是看人
[00:11:46.120 --> 00:11:48.120]  我們很大聲地說
[00:11:48.120 --> 00:11:49.120]  但過了一輪的時候
[00:11:49.120 --> 00:11:51.120]  我聽到很多閒言閒語
[00:11:51.120 --> 00:11:55.120]  做得好原來沒有人稱讚教會
[00:11:55.120 --> 00:11:56.120]  在教會工作
[00:11:56.120 --> 00:11:57.120]  第一沒有錢收
[00:11:57.120 --> 00:11:59.120]  這個肯定的
[00:11:59.120 --> 00:12:00.120]  這個不要緊
[00:12:00.120 --> 00:12:01.120]  預料到了
[00:12:01.120 --> 00:12:03.120]  讚賞幾句就行了
[00:12:03.120 --> 00:12:05.120]  沒有人稱讚
[00:12:05.120 --> 00:12:06.120]  不單止是這樣
[00:12:06.120 --> 00:12:07.120]  做得不好的時候
[00:12:07.120 --> 00:12:09.120]  有人讚賞你
[00:12:09.120 --> 00:12:11.120]  面對面讚賞你也有
[00:12:11.120 --> 00:12:13.120]  背後讚賞你也有
[00:12:13.120 --> 00:12:14.120]  那怎麼辦呢?
[00:12:14.120 --> 00:12:16.120]  開始失去了熱心
[00:12:16.120 --> 00:12:18.120]  原來我做那麼多事
[00:12:18.120 --> 00:12:20.120]  都不討好人
[00:12:20.120 --> 00:12:21.120]  但不要忘記
[00:12:21.120 --> 00:12:22.120]  你是討好神
[00:12:22.120 --> 00:12:24.120]  我們忘記了一件事
[00:12:24.120 --> 00:12:25.120]  我們看人去做
[00:12:25.120 --> 00:12:27.120]  不是再看神
[00:12:27.120 --> 00:12:29.120]  今天我主要是說信心
[00:12:29.120 --> 00:12:31.120]  信心我們都會失去
[00:12:31.120 --> 00:12:32.120]  為甚麼會失去呢?
[00:12:32.120 --> 00:12:35.120]  因為我們想著信了主
[00:12:35.120 --> 00:12:36.120]  我們應該每一天
[00:12:36.120 --> 00:12:39.120]  都有平安喜樂臨到我們身上
[00:12:39.120 --> 00:12:41.120]  照道理是
[00:12:41.120 --> 00:12:43.120]  但很多時候我們覺得不是
[00:12:43.120 --> 00:12:45.120]  今次的大遊行
[00:12:45.120 --> 00:12:46.120]  影響那麼多事
[00:12:46.120 --> 00:12:47.120]  那麼多事
[00:12:47.120 --> 00:12:49.120]  我們怎會每天有平安喜樂呢?
[00:12:49.120 --> 00:12:50.120]  我在家不平安
[00:12:50.120 --> 00:12:51.120]  我出街又不平安
[00:12:51.120 --> 00:12:52.120]  我吃餐飯都不平安
[00:12:52.120 --> 00:12:54.120]  我見人都不平安
[00:12:54.120 --> 00:12:56.120]  我怎可以有平安喜樂?
[00:12:56.120 --> 00:12:58.120]  你們可能會這樣問
[00:12:58.120 --> 00:12:59.120]  但我們忘記了
[00:12:59.120 --> 00:13:01.120]  我們用人的物質來衡量
[00:13:01.120 --> 00:13:03.120]  有沒有平安喜樂
[00:13:03.120 --> 00:13:04.120]  我們沒有忘記
[00:13:04.120 --> 00:13:06.120]  其實神跟我們說
[00:13:06.120 --> 00:13:08.120]  你靈裡要有平安和喜樂
[00:13:08.120 --> 00:13:12.120]  你靈裡需要平安和喜樂
[00:13:12.120 --> 00:13:13.120]  不是物質
[00:13:13.120 --> 00:13:15.120]  但很多時候
[00:13:15.120 --> 00:13:17.120]  我們人就是靠物質來衡量
[00:13:17.120 --> 00:13:20.120]  我們有沒有平安和喜樂
[00:13:20.120 --> 00:13:21.120]  我那間屋
[00:13:21.120 --> 00:13:24.120]  最近裝了防盜的警鈴
[00:13:24.120 --> 00:13:27.120]  有平安嗎?
[00:13:27.120 --> 00:13:29.120]  不一定
[00:13:29.120 --> 00:13:31.120]  那個警鈴原來壞的
[00:13:31.120 --> 00:13:32.120]  失靈的
[00:13:32.120 --> 00:13:33.120]  半夜時常響的
[00:13:33.120 --> 00:13:34.120]  有沒有平安呢?
[00:13:34.120 --> 00:13:35.120]  沒有平安
[00:13:35.120 --> 00:13:38.120]  我們不是靠物質去給我們平安
[00:13:38.120 --> 00:13:39.120]  喜樂也是
[00:13:39.120 --> 00:13:42.120]  不是靠喜樂去平安
[00:13:42.120 --> 00:13:44.120]  你家煮了飯
[00:13:44.120 --> 00:13:45.120]  做節
[00:13:45.120 --> 00:13:47.120]  很多菜
[00:13:47.120 --> 00:13:48.120]  但女兒和兒子打來說
[00:13:48.120 --> 00:13:50.120]  我今晚不回來吃飯了
[00:13:50.120 --> 00:13:52.120]  你一個人吃?
[00:13:52.120 --> 00:13:54.120]  是不是可以物質給你喜樂呢?
[00:13:54.120 --> 00:13:56.120]  沒有
[00:13:56.120 --> 00:13:58.120]  所以我們靠這些去衡量
[00:13:58.120 --> 00:14:01.120]  我們一輩子就一定沒有平安和喜樂
[00:14:01.120 --> 00:14:03.120]  答應我們平安和喜樂
[00:14:03.120 --> 00:14:05.120]  但這個是靈裡的附足
[00:14:05.120 --> 00:14:08.120]  不是地上物質的平安
[00:14:08.120 --> 00:14:11.120]  不是地上物質給你的喜樂
[00:14:11.120 --> 00:14:13.120]  但很多時候我們不是這樣想
[00:14:13.120 --> 00:14:15.120]  當我們遇到苦難的時候
[00:14:15.120 --> 00:14:17.120]  特別是當我們遇到個人的苦難
[00:14:17.120 --> 00:14:18.120]  或者國家的苦難
[00:14:18.120 --> 00:14:21.120]  或者家庭的很多問題的時候
[00:14:21.120 --> 00:14:22.120]  我們就被困擾
[00:14:22.120 --> 00:14:23.120]  為什麼呢?
[00:14:23.120 --> 00:14:27.120]  因為我們想用人的方法去解決
[00:14:27.120 --> 00:14:29.120]  我們很多時候就用人的方法去解決問題
[00:14:29.120 --> 00:14:31.120]  但聖經說得很清楚
[00:14:31.120 --> 00:14:32.120]  在針研那裡說
[00:14:32.120 --> 00:14:33.120]  你要專心仰賴耶和華
[00:14:33.120 --> 00:14:35.120]  不要倚靠自己的聰明
[00:14:35.120 --> 00:14:38.120]  但很多時候我們就倚靠自己的聰明
[00:14:38.120 --> 00:14:41.120]  特別我以為自己再讀一下聖經
[00:14:41.120 --> 00:14:43.120]  就在聖經那裡尋求神的答案
[00:14:43.120 --> 00:14:46.120]  但是我們是斷章取義去尋求答案
[00:14:46.120 --> 00:14:48.120]  我們沒有真正跟神親近
[00:14:48.120 --> 00:14:50.120]  去探討神的旨意
[00:14:50.120 --> 00:14:54.120]  特別是我們以為自己讀了兩年書的話
[00:14:54.120 --> 00:14:55.120]  有些學識
[00:14:55.120 --> 00:14:57.120]  就用人的學識去解決問題
[00:14:57.120 --> 00:15:00.120]  特別是我們存了幾分錢
[00:15:00.120 --> 00:15:03.120]  就用錢想著可以解決一切的問題
[00:15:03.120 --> 00:15:05.120]  但原來發覺不是的
[00:15:05.120 --> 00:15:07.120]  今天你有多少錢都好
[00:15:07.120 --> 00:15:09.120]  你能不能解決這個疫症的問題呢?
[00:15:09.120 --> 00:15:11.120]  是解決不了的
[00:15:11.120 --> 00:15:13.120]  你多富有的國家
[00:15:13.120 --> 00:15:16.120]  美國是數一數二最強最富有的國家
[00:15:16.120 --> 00:15:18.120]  但是它患了疫症的人
[00:15:18.120 --> 00:15:20.120]  也是全世界最高
[00:15:20.120 --> 00:15:21.120]  死亡也是高
[00:15:21.120 --> 00:15:24.120]  這個大家有眼看的
[00:15:24.120 --> 00:15:28.120]  不關你的貧窮不關你的富有
[00:15:28.120 --> 00:15:30.120]  不關你讀了多少書
[00:15:30.120 --> 00:15:35.120]  不關你國家是發展得多好的
[00:15:35.120 --> 00:15:38.120]  這個不是正比例的
[00:15:38.120 --> 00:15:41.120]  問題就是我們要依靠神
[00:15:41.120 --> 00:15:42.120]  不是依靠自己
[00:15:42.120 --> 00:15:45.120]  疫症就是提醒了我們
[00:15:45.120 --> 00:15:48.120]  不靠著神我們什麼都做不了
[00:15:48.120 --> 00:15:49.120]  就好像耶穌說
[00:15:49.120 --> 00:15:53.120]  離開我之後你們什麼都不能做
[00:15:53.120 --> 00:15:55.120]  不是說你做得不好這麼簡單
[00:15:55.120 --> 00:15:57.120]  你是做不了的
[00:15:57.120 --> 00:15:59.120]  離開了神你什麼都做不了
[00:15:59.120 --> 00:16:02.120]  你以為做到的其實是做不了的
[00:16:02.120 --> 00:16:04.120]  你以為成功其實是失敗
[00:16:04.120 --> 00:16:07.120]  你以為你是富足其實你是貧窮
[00:16:07.120 --> 00:16:10.120]  你以為你健康其實你是有病
[00:16:10.120 --> 00:16:11.120]  很清楚的
[00:16:11.120 --> 00:16:14.120]  我們一定要靠神的
[00:16:14.120 --> 00:16:16.120]  不要讓信心
[00:16:16.120 --> 00:16:21.120]  不要讓這個疫症打擊到我們的信心
[00:16:21.120 --> 00:16:23.120]  神容許這個世界有苦難
[00:16:23.120 --> 00:16:25.120]  是要我們更加親近祂
[00:16:25.120 --> 00:16:27.120]  更加體會到神的同在
[00:16:27.120 --> 00:16:30.120]  更加體會到自己的無能和無助
[00:16:30.120 --> 00:16:32.120]  是需要主耶穌基督的補血
[00:16:32.120 --> 00:16:34.120]  主耶穌基督的救贖
[00:16:34.120 --> 00:16:36.120]  是需要祂從屬天而來
[00:16:36.120 --> 00:16:39.120]  給我們有智慧和力量
[00:16:39.120 --> 00:16:44.120]  今天正是一個很好的時間去反省
[00:16:44.120 --> 00:16:47.120]  你人有什麼計劃是沒有用的
[00:16:47.120 --> 00:16:48.120]  你說我計劃怎樣
[00:16:48.120 --> 00:16:49.120]  我退休是怎樣
[00:16:49.120 --> 00:16:51.120]  我環遊世界是怎樣
[00:16:51.120 --> 00:16:52.120]  可能你有很多計劃
[00:16:52.120 --> 00:16:54.120]  你計劃可能開一間店鋪
