
[00:00:00.000 --> 00:00:02.000]  我們教會有個小組
[00:03:29.000 --> 00:03:31.000]  以至到成為了
[00:03:31.000 --> 00:03:35.000]  用愛彼此建立的教會
[00:03:35.000 --> 00:03:37.000]  今天我們只是看這兩節的經文
[00:03:37.000 --> 00:03:38.000]  這兩節的經文
[00:03:38.000 --> 00:03:39.000]  我想你留意的
[00:03:39.000 --> 00:03:40.000]  就是這兩句話
[00:03:40.000 --> 00:03:43.000]  我們看下一個 PowerPoint
[00:03:43.000 --> 00:03:44.000]  這兩節的經文
[00:03:44.000 --> 00:03:47.000]  其實有一個很突出的結構
[00:03:47.000 --> 00:03:49.000]  一頭一尾都有愛
[00:03:49.000 --> 00:03:50.000]  《阿加皮》這個字
[00:03:50.000 --> 00:03:51.000]  四章第十五節
[00:03:51.000 --> 00:03:54.000]  就是用愛心說誠實話
[00:03:54.000 --> 00:03:55.000]  結束的時候
[00:03:55.000 --> 00:03:56.000]  第四章十六節
[00:03:56.000 --> 00:03:59.000]  就是在愛中裡面建立自己
[00:03:59.000 --> 00:04:00.000]  就好像三文治那樣
[00:04:00.000 --> 00:04:02.000]  大家有沒有吃過三文治
[00:04:02.000 --> 00:04:05.000]  三文治有麵包在底面
[00:04:05.000 --> 00:04:07.000]  中間夾住的就是吞拿魚
[00:04:07.000 --> 00:04:09.000]  夾住的就是火腿
[00:04:09.000 --> 00:04:10.000]  火腿蛋
[00:04:10.000 --> 00:04:11.000]  又或者是芝士
[00:04:11.000 --> 00:04:12.000]  或者是花生醬
[00:04:12.000 --> 00:04:14.000]  牛油等等的東西
[00:04:14.000 --> 00:04:17.000]  三文治在這個經文裡面
[00:04:17.000 --> 00:04:18.000]  就告訴我們
[00:04:18.000 --> 00:04:20.000]  《阿加皮》就是那兩塊麵包
[00:04:20.000 --> 00:04:24.000]  夾住的就是兩個成長的字眼
[00:04:24.000 --> 00:04:26.000]  就在第十五節的下半節
[00:04:26.000 --> 00:04:27.000]  那裡提到
[00:04:27.000 --> 00:04:32.000]  有愛真理做一個教導的基礎
[00:04:32.000 --> 00:04:34.000]  我們就能夠成長
[00:04:34.000 --> 00:04:36.000]  就一定要透過愛
[00:04:36.000 --> 00:04:38.000]  和教導這兩樣東西
[00:04:38.000 --> 00:04:41.000]  成為了教會的一個很重要的基礎
[00:04:41.000 --> 00:04:42.000]  為什麼我們要這樣做呢
[00:04:42.000 --> 00:04:43.000]  是因為我們要像基督
[00:04:43.000 --> 00:04:44.000]  當我們這樣做的時候
[00:04:44.000 --> 00:04:47.000]  我們就會每一個人都會像基督
[00:04:47.000 --> 00:04:48.000]  而四章第十六節
[00:04:48.000 --> 00:04:51.000]  又有另一個成長的教導
[00:04:51.000 --> 00:04:54.000]  當每一個人發揮到他的功用的時候
[00:04:54.000 --> 00:04:56.000]  又靠著主耶穌基督的話
[00:04:56.000 --> 00:04:59.000]  教會的身體就可以成長
[00:04:59.000 --> 00:05:03.000]  這個是一個非常清楚的結構
[00:05:03.000 --> 00:05:07.000]  好 我們就很快地看這四個部分
[00:05:07.000 --> 00:05:09.000]  來學習四方面的東西
[00:05:09.000 --> 00:05:10.000]  第一樣東西就是
[00:05:10.000 --> 00:05:13.000]  在愛裡面是要說出真理
[00:05:13.000 --> 00:05:15.000]  有兩樣東西值得留意的
[00:05:15.000 --> 00:05:16.000]  第一樣東西就是
[00:05:16.000 --> 00:05:21.000]  這句話一開始其實是有「但是」這個字
[00:05:21.000 --> 00:05:23.000]  其實這個翻譯本已經看到了
[00:05:23.000 --> 00:05:27.000]  我們反而 沒錯 就是「但是」這個字
[00:05:27.000 --> 00:05:32.000]  就是說和四章十四節做一個對比
[00:05:32.000 --> 00:05:34.000]  四章十四節這裡有一個
[00:05:34.000 --> 00:05:35.000]  說到什麼呢
[00:05:35.000 --> 00:05:40.000]  他說「使我們不再做小孩子」
[00:05:40.000 --> 00:05:41.000]  我不知道青少年
[00:05:41.000 --> 00:05:42.000]  今天青少年在這裡當中
[00:05:42.000 --> 00:05:46.000]  不知道你喜不喜歡別人叫你做「小孩子」呢
[00:05:46.000 --> 00:05:47.000]  我想不是那麼多的少年人
[00:05:47.000 --> 00:05:50.000]  都喜歡被人說他是「小孩子」
[00:05:50.000 --> 00:05:51.000]  「小朋友」
[00:05:51.000 --> 00:05:53.000]  經文在四章十四節說
[00:05:53.000 --> 00:05:56.000]  我們不可以再做「小孩子」
[00:05:56.000 --> 00:05:59.000]  心理學家 Erickson 曾經說過
[00:05:59.000 --> 00:06:01.000]  他說少年的階段
[00:06:01.000 --> 00:06:05.000]  是很喜歡建立他們自己身份的認同
[00:06:05.000 --> 00:06:08.000]  所以他們不太喜歡走回小孩子的階段
[00:06:08.000 --> 00:06:12.000]  就好像是舊身份一樣
[00:06:12.000 --> 00:06:14.000]  小孩子又被人管
[00:06:14.000 --> 00:06:16.000]  小孩子好像沒有能力又沒有主見
[00:06:16.000 --> 00:06:18.000]  但是青少年就不同了
[00:06:18.000 --> 00:06:19.000]  給人的感覺
[00:06:19.000 --> 00:06:21.000]  我現在有活力了 有主見了
[00:06:21.000 --> 00:06:23.000]  是有能力的人
[00:06:23.000 --> 00:06:25.000]  所以我們做父母
[00:06:25.000 --> 00:06:27.000]  如果公開說我們青少年叫「小孩子」
[00:06:27.000 --> 00:06:29.000]  可能他未必會那麼高興
[00:06:29.000 --> 00:06:34.000]  而且「小孩子」這個字眼
[00:06:34.000 --> 00:06:36.000]  很容易根據保羅所說
[00:06:36.000 --> 00:06:40.000]  中了人的詭計和欺騙的法術
[00:06:40.000 --> 00:06:44.000]  被一切的異教之風搖動
[00:06:44.000 --> 00:06:45.000]  飄來飄去
[00:06:45.000 --> 00:06:47.000]  隨從各樣的異端
[00:06:47.000 --> 00:06:49.000]  這是四章十四節告訴我們
[00:06:49.000 --> 00:06:53.000]  在描述一個熟齡未成熟的狀態
[00:06:53.000 --> 00:06:54.000]  很容易受騙
[00:06:54.000 --> 00:06:56.000]  很容易被人欺騙
[00:06:56.000 --> 00:06:57.000]  很容易迷失
[00:06:57.000 --> 00:07:00.000]  就好像電話騙案一樣
[00:07:00.000 --> 00:07:02.000]  大家都經歷過很多時候
[00:07:02.000 --> 00:07:04.000]  電話騙案層出不窮
[00:07:04.000 --> 00:07:05.000]  二三年的時候
[00:07:05.000 --> 00:07:08.000]  香港也出現了 JPEX 的事件
[00:07:08.000 --> 00:07:10.000]  接著又有詐騙園區
[00:07:10.000 --> 00:07:12.000]  這些詐騙的新聞
[00:07:12.000 --> 00:07:13.000]  這些欺騙的新聞
[00:07:13.000 --> 00:07:16.000]  我們經常都聽得到
[00:07:16.000 --> 00:07:18.000]  甚至最近大家知不知道
[00:07:18.000 --> 00:07:19.000]  在二零二四年的時候
[00:07:19.000 --> 00:07:20.000]  HMRC 稅局
[00:07:20.000 --> 00:07:27.000]  曾經被人拿了 47 million
[00:07:27.000 --> 00:07:29.000]  他們可以用一些方法
[00:07:29.000 --> 00:07:31.000]  在一十萬個用戶裡面
[00:07:31.000 --> 00:07:32.000]  他們模仿
[00:07:32.000 --> 00:07:34.000]  譯稱他們就是這幫人
[00:07:34.000 --> 00:07:38.000]  所以拿了稅局的 47 million
[00:07:38.000 --> 00:07:41.000]  四章十五節馬上就說
[00:07:41.000 --> 00:07:45.000]  但是在愛中要持守真理
[00:07:45.000 --> 00:07:47.000]  向基督來成長
[00:07:47.000 --> 00:07:49.000]  你看不看到那個對比
[00:07:49.000 --> 00:07:50.000]  這裡有一個很清晰的
[00:07:50.000 --> 00:07:52.000]  轉向的對比
[00:07:52.000 --> 00:07:56.000]  但是就把那個不成熟的樣子
[00:07:56.000 --> 00:07:58.000]  被搖動被欺騙
[00:07:58.000 --> 00:08:00.000]  和愛裡面有真理
[00:08:00.000 --> 00:08:03.000]  成熟的好像基督的樣子
[00:08:03.000 --> 00:08:04.000]  做一個對比
[00:08:04.000 --> 00:08:09.000]  就是說我們不再被搖動
[00:08:09.000 --> 00:08:11.000]  我們不再像小孩子
[00:08:11.000 --> 00:08:13.000]  反而我們現在成熟了
[00:08:13.000 --> 00:08:16.000]  在愛裡面在真理裡面像基督
[00:08:16.000 --> 00:08:17.000]  還有第二件事
[00:08:17.000 --> 00:08:18.000]  值得留意的
[00:08:18.000 --> 00:08:19.000]  就是經文繼續用
[00:08:19.000 --> 00:08:21.000]  用愛心說誠實話
[00:08:21.000 --> 00:08:24.000]  中文聖經這裡給人的感覺
[00:08:24.000 --> 00:08:25.000]  就是説誠實話
[00:08:25.000 --> 00:08:26.000]  就是給人的印象就是
[00:08:26.000 --> 00:08:27.000]  不要說謊
[00:08:27.000 --> 00:08:30.000]  是誠實鬥沙包是對的
[00:08:30.000 --> 00:08:34.000]  但是說到不要說謊
[00:08:34.000 --> 00:08:35.000]  其實聖經裡面
[00:08:35.000 --> 00:08:37.000]  有很多其他的教導
[00:08:37.000 --> 00:08:38.000]  是這一方面的教導
[00:08:38.000 --> 00:08:39.000]  在這裡其實
[00:08:39.000 --> 00:08:41.000]  它不是說不要說謊
[00:08:41.000 --> 00:08:44.000]  這個字這個動詞本身
[00:08:44.000 --> 00:08:47.000]  是指講出真理
[00:08:47.000 --> 00:08:48.000]  同一個字
[00:08:48.000 --> 00:08:50.000]  只是出現過另一次
[00:08:50.000 --> 00:08:53.000]  這一次是在《解太書》出現的
[00:08:53.000 --> 00:08:56.000]  那裡就是講一個信仰的宣認
[00:08:56.000 --> 00:08:57.000]  換句話說
[00:08:57.000 --> 00:08:59.000]  這一個字出現了兩字
[00:08:59.000 --> 00:09:02.000]  擺明就是講要宣認我們的信仰
[00:09:02.000 --> 00:09:03.000]  擺明就是講
[00:09:03.000 --> 00:09:07.000]  我們要勇敢地去講出神的說話
[00:09:07.000 --> 00:09:08.000]  神的真理
[00:09:08.000 --> 00:09:10.000]  對的東西
[00:09:10.000 --> 00:09:12.000]  不過就一定要有愛心
[00:09:12.000 --> 00:09:14.000]  成為我們的起點
[00:09:14.000 --> 00:09:18.000]  將這個信仰和真理給人知道
[00:09:18.000 --> 00:09:19.000]  香港人時時都講
[00:09:19.000 --> 00:09:21.000]  我們不分顏色
[00:09:21.000 --> 00:09:26.000]  而是要分黑白是非
[00:09:26.000 --> 00:09:29.000]  很多人都要講感情
[00:09:29.000 --> 00:09:31.000]  都講愛
[00:09:31.000 --> 00:09:33.000]  都講不要怕得失人
[00:09:33.000 --> 00:09:35.000]  都要講人情
[00:09:35.000 --> 00:09:37.000]  但是保羅提醒我們
[00:09:37.000 --> 00:09:39.000]  講愛當然重要
[00:09:39.000 --> 00:09:41.000]  但是在愛裡面
[00:09:41.000 --> 00:09:43.000]  必須要講出真理
[00:09:43.000 --> 00:09:45.000]  講出神的說話
[00:09:45.000 --> 00:09:46.000]  講出準則
[00:09:46.000 --> 00:09:48.000]  講出那條線在哪裡
[00:09:48.000 --> 00:09:50.000]  而不是避而不談
[00:09:50.000 --> 00:09:52.000]  而不是視而不見
[00:09:52.000 --> 00:09:53.000]  任由它
[00:09:53.000 --> 00:09:55.000]  愛就有條線在裡面
[00:09:55.000 --> 00:09:57.000]  有個界線在裡面
[00:09:57.000 --> 00:09:58.000]  這就是真理
[00:09:58.000 --> 00:10:00.000]  就好像你玩遊戲
[00:10:00.000 --> 00:10:02.000]  如果你玩球場上面
[00:10:02.000 --> 00:10:04.000]  無論任何一個球類
[00:10:04.000 --> 00:10:05.000]  足球有沒有界線
[00:10:05.000 --> 00:10:07.000]  如果足球沒有界線
[00:10:07.000 --> 00:10:08.000]  那就大件事了
[00:10:08.000 --> 00:10:09.000]  我們踢球
[00:10:09.000 --> 00:10:10.000]  那個球走到十七區
[00:10:10.000 --> 00:10:12.000]  那你繼續踢下去嗎
[00:10:12.000 --> 00:10:13.000]  不行的
[00:10:13.000 --> 00:10:15.000]  籃球場
[00:10:15.000 --> 00:10:16.000]  有條界線在裡面
[00:10:16.000 --> 00:10:17.000]  羽毛球
[00:10:17.000 --> 00:10:18.000]  乒乓球
[00:10:18.000 --> 00:10:19.000]  壁球
[00:10:19.000 --> 00:10:22.000]  所有的運動都有界線
[00:10:22.000 --> 00:10:23.000]  你沒有界線
[00:10:23.000 --> 00:10:24.000]  你怎麼玩怎麼打
[00:10:24.000 --> 00:10:25.000]  沒得打
[00:10:25.000 --> 00:10:26.000]  當然沒得玩
[00:10:26.000 --> 00:10:28.000]  所有的
[00:10:28.000 --> 00:10:29.000]  棋類的運動
[00:10:29.000 --> 00:10:31.000]  都有規則的
[00:10:31.000 --> 00:10:32.000]  你找一個棋類
[00:10:32.000 --> 00:10:33.000]  是沒有的
[00:10:33.000 --> 00:10:35.000]  我們一家曾經去了
[00:10:35.000 --> 00:10:38.000]  一個家庭的度假
[00:10:38.000 --> 00:10:41.000]  我們就玩一些棋類的東西
[00:10:41.000 --> 00:10:42.000]  第一個問題就要問
[00:10:42.000 --> 00:10:44.000]  有什麼規則
[00:10:44.000 --> 00:10:46.000]  特別我們都玩那些
[00:10:46.000 --> 00:10:47.000]  Uno的東西
[00:10:47.000 --> 00:10:48.000]  大家有沒有玩過
[00:10:48.000 --> 00:10:49.000]  第一個問題當然是
[00:10:49.000 --> 00:10:50.000]  什麼規則
[00:10:50.000 --> 00:10:51.000]  究竟什麼時候出牌
[00:10:51.000 --> 00:10:52.000]  出牌的時候
[00:10:52.000 --> 00:10:53.000]  什麼時候罰四個
[00:10:53.000 --> 00:10:54.000]  什麼時候罰兩張
[00:10:54.000 --> 00:10:55.000]  誰可以
[00:10:55.000 --> 00:10:56.000]  你重複想上去的
[00:10:56.000 --> 00:10:58.000]  我們會說這些規則
[00:10:58.000 --> 00:10:59.000]  規則
[00:10:59.000 --> 00:11:02.000]  這些規矩
[00:11:02.000 --> 00:11:04.000]  其實就是一條線
[00:11:04.000 --> 00:11:07.000]  就等於你現在出去開車
[00:11:07.000 --> 00:11:10.000]  如果街上的道路系統
[00:11:10.000 --> 00:11:12.000]  沒有規則的
[00:11:12.000 --> 00:11:14.000]  不知道你會覺得怎麼樣
[00:11:14.000 --> 00:11:16.000]  你當然很怕開車
[00:11:16.000 --> 00:11:17.000]  學牌的那些
[00:11:17.000 --> 00:11:18.000]  新牌子的那些
[00:11:18.000 --> 00:11:20.000]  你完全不敢出去
[00:11:20.000 --> 00:11:21.000]  因為你都不知道
[00:11:21.000 --> 00:11:22.000]  原來沒有燈
[00:11:22.000 --> 00:11:23.000]  原來沒有規則
[00:11:23.000 --> 00:11:24.000]  大家喜歡怎麼開就怎麼開
[00:11:24.000 --> 00:11:26.000]  大家有沒有試過考車
[00:11:26.000 --> 00:11:28.000]  考那些叫parking brake
[00:11:28.000 --> 00:11:29.000]  即是泊車
[00:11:29.000 --> 00:11:30.000]  泊在一個格裡面
[00:11:30.000 --> 00:11:31.000]  你試試考車的時候
[00:11:31.000 --> 00:11:33.000]  離開了那個格
[00:11:33.000 --> 00:11:34.000]  不知道會不會fail
[00:11:34.000 --> 00:11:36.000]  會不會fail
[00:11:36.000 --> 00:11:37.000]  當然會fail
[00:11:37.000 --> 00:11:39.000]  因為考你就在一個格裡面
[00:11:39.000 --> 00:11:43.000]  你的界線定義在裡面
[00:11:43.000 --> 00:11:45.000]  這個就是真理
[00:11:45.000 --> 00:11:48.000]  就是那條界線
[00:11:48.000 --> 00:11:49.000]  阿強是一位十七歲的
[00:11:49.000 --> 00:11:51.000]  紀錄圖的少年人
[00:11:51.000 --> 00:11:54.000]  他沉迷在網絡的遊戲
[00:11:54.000 --> 00:11:57.000]  所以成績就急轉直下
[00:11:57.000 --> 00:11:59.000]  不知道會不會是我們的小朋友
[00:11:59.000 --> 00:12:02.000]  或者青少年人的狀況
[00:12:02.000 --> 00:12:05.000]  甚至乎他開始說謊
[00:12:05.000 --> 00:12:06.000]  逃避責任
[00:12:06.000 --> 00:12:08.000]  他的爸爸就很生氣
[00:12:08.000 --> 00:12:12.000]  當然就沒有立即罵他
[00:12:12.000 --> 00:12:14.000]  反而在一個晚上
[00:12:14.000 --> 00:12:16.000]  他就很安靜的跟他說
[00:12:16.000 --> 00:12:17.000]  阿強
[00:12:17.000 --> 00:12:19.000]  不如我們下街走一走
[00:12:19.000 --> 00:12:20.000]  散散步
[00:12:20.000 --> 00:12:22.000]  然後爸爸就跟他說
[00:12:22.000 --> 00:12:23.000]  他說阿強
[00:12:23.000 --> 00:12:25.000]  我看到你近日
[00:12:25.000 --> 00:12:27.000]  很迷上遊戲機
[00:12:27.000 --> 00:12:29.000]  而是因為我看到你
[00:12:29.000 --> 00:12:33.000]  只是失去了對生命的責任感
[00:12:33.000 --> 00:12:35.000]  我不是罵你
[00:12:35.000 --> 00:12:37.000]  而是我很想你珍惜到
[00:12:37.000 --> 00:12:39.000]  知道爸爸多麼愛你
[00:12:39.000 --> 00:12:41.000]  不想你失去這個人生
[00:12:41.000 --> 00:12:43.000]  這麼重要的責任感
[00:12:43.000 --> 00:12:44.000]  使命感這件事
[00:12:44.000 --> 00:12:46.000]  還有你知道上帝是做你
[00:12:46.000 --> 00:12:48.000]  又多麼愛你
[00:12:48.000 --> 00:12:50.000]  所以我們都不希望
[00:12:50.000 --> 00:12:51.000]  你繼續這樣
[00:12:51.000 --> 00:12:53.000]  將你的生活變成這樣
[00:12:53.000 --> 00:12:56.000]  你會摧毀你的將來
[00:12:56.000 --> 00:12:58.000]  阿強後期寫日記的時候
[00:12:58.000 --> 00:12:59.000]  就提到
[00:12:59.000 --> 00:13:01.000]  他說爸爸沒有罵過我
[00:13:01.000 --> 00:13:03.000]  他只是讓我感受到
[00:13:03.000 --> 00:13:06.000]  我是被愛
[00:13:06.000 --> 00:13:08.000]  也是應該要負責任
[00:13:08.000 --> 00:13:11.000]  我知道我不能夠再感應下去
[00:13:11.000 --> 00:13:14.000]  這一種就是愛裏面
[00:13:14.000 --> 00:13:16.000]  講真理的東西
[00:13:16.000 --> 00:13:18.000]  愛既然是重要
[00:13:18.000 --> 00:13:19.000]  當然一定是重要的
[00:13:19.000 --> 00:13:20.000]  但是你都要講一些
[00:13:20.000 --> 00:13:22.000]  真實的東西
[00:13:22.000 --> 00:13:23.000]  告訴他們
[00:13:23.000 --> 00:13:25.000]  知道什麼是對的
[00:13:25.000 --> 00:13:26.000]  什麼是錯的
[00:13:26.000 --> 00:13:27.000]  還有第二樣東西
[00:13:27.000 --> 00:13:30.000]  愛是要效法基督的
[00:13:30.000 --> 00:13:33.000]  這裏帶我們去愛
[00:13:33.000 --> 00:13:35.000]  這段聖經裏面
[00:13:35.000 --> 00:13:37.000]  帶著愛去講真理是重要的
[00:13:37.000 --> 00:13:38.000]  目的有兩個
[00:13:38.000 --> 00:13:39.000]  第一個就是
[00:13:39.000 --> 00:13:40.000]  根據聖經裏面
[00:13:40.000 --> 00:13:44.000]  叫人整個生命都是長進
[00:13:44.000 --> 00:13:45.000]  去成長的
[00:13:45.000 --> 00:13:47.000]  生命是要被改變的
[00:13:47.000 --> 00:13:50.000]  教會如果只是搞活動
[00:13:50.000 --> 00:13:51.000]  辦活動
[00:13:51.000 --> 00:13:53.000]  只是單是講人情味
[00:13:53.000 --> 00:13:55.000]  單是認識朋友
[00:13:55.000 --> 00:13:57.000]  而沒有生命被挑戰的話
[00:13:57.000 --> 00:13:59.000]  生命沒有被改變的話
[00:13:59.000 --> 00:14:01.000]  教會坦白講
[00:14:01.000 --> 00:14:03.000]  就失去了教會的功能
[00:14:03.000 --> 00:14:05.000]  充其量只是增長
[00:14:05.000 --> 00:14:08.000]  而沒有一個有質的長進
[00:14:08.000 --> 00:14:11.000]  上星期我見到愛迪
[00:14:11.000 --> 00:14:13.000]  見到愛迪的小孩
[00:14:13.000 --> 00:14:14.000]  我第一個反應
[00:14:14.000 --> 00:14:15.000]  他這麼高的
[00:14:15.000 --> 00:14:16.000]  吃薯片嗎
[00:14:16.000 --> 00:14:17.000]  反而他的答案
[00:14:17.000 --> 00:14:19.000]  令到我很詫異
[00:14:19.000 --> 00:14:21.000]  他完全不喜歡吃薯片
[00:14:21.000 --> 00:14:22.000]  他喜歡吃一些
[00:14:22.000 --> 00:14:23.000]  很健康的食品
[00:14:23.000 --> 00:14:25.000]  健康的食品
[00:14:25.000 --> 00:14:27.000]  就會令人成長
[00:14:27.000 --> 00:14:29.000]  我們還可以放一些垃圾
[00:14:29.000 --> 00:14:31.000]  在我身體裏面都可以
[00:14:31.000 --> 00:14:33.000]  都會成長的我想是
[00:14:33.000 --> 00:14:34.000]  不過最後成長出來的
[00:14:34.000 --> 00:14:37.000]  可能是一些不是好的東西
[00:14:37.000 --> 00:14:41.000]  成長是要吃健康的東西
[00:14:41.000 --> 00:14:42.000]  沒錯
[00:14:42.000 --> 00:14:43.000]  還有第二個目的
[00:14:43.000 --> 00:14:45.000]  就是要象基督
[00:14:45.000 --> 00:14:47.000]  中文聖經就告訴我們
[00:14:47.000 --> 00:14:50.000]  令我們連於元首基督
[00:14:50.000 --> 00:14:53.000]  元文其實沒有連於這個字
[00:14:53.000 --> 00:14:54.000]  這裡是講
[00:14:54.000 --> 00:14:55.000]  我們要知道
[00:14:55.000 --> 00:14:57.000]  不是因為人與人利益的關係
[00:14:57.000 --> 00:15:00.000]  不是因為大家的利益
[00:15:00.000 --> 00:15:01.000]  我們走在一起
[00:15:01.000 --> 00:15:03.000]  或者大家的興趣
[00:15:03.000 --> 00:15:04.000]  我們走在一起
[00:15:04.000 --> 00:15:05.000]  不是
[00:15:05.000 --> 00:15:06.000]  而是當我們有愛
[00:15:06.000 --> 00:15:08.000]  有真理的時候
[00:15:08.000 --> 00:15:12.000]  我們會令到人是更像基督
