
[00:00:00.000 --> 00:00:01.360]  請大家打一段經文
[00:04:13.920 --> 00:04:16.240]  是很不一樣的
[00:04:16.240 --> 00:04:17.520]  那個不一樣是什麼呢?
[00:04:17.520 --> 00:04:20.080]  所以近代開始流行的情況就是
[00:04:20.080 --> 00:04:22.640]  我們要回到希伯來人那種思維
[00:04:22.640 --> 00:04:25.840]  去了解希臘文寫成的新約
[00:04:25.840 --> 00:04:27.440]  我們為什麼要這樣看呢?
[00:04:27.440 --> 00:04:30.000]  因為你看到西方的教導
[00:04:30.000 --> 00:04:31.760]  是關於《雅各書》的時候
[00:04:31.760 --> 00:04:33.120]  他們無法接受
[00:04:33.120 --> 00:04:34.720]  第一章講智慧
[00:04:34.720 --> 00:04:36.320]  第三章講智慧
[00:04:36.320 --> 00:04:38.240]  第四章又講智慧
[00:04:38.240 --> 00:04:39.520]  為什麼要重複呢?
[00:04:39.520 --> 00:04:41.040]  不如用一個歸納法
[00:04:41.040 --> 00:04:44.400]  將《雅各書》有關所有智慧經文歸納出來
[00:04:44.400 --> 00:04:46.320]  我們有一個主題式的講道
[00:04:46.320 --> 00:04:49.920]  就是關於《雅各書》裡面講智慧
[00:04:49.920 --> 00:04:52.000]  這是西方思想
[00:04:52.000 --> 00:04:54.400]  為什麼《雅各》要重複
[00:04:54.400 --> 00:04:56.400]  為什麼《約翰》這裡要重複
[00:04:56.400 --> 00:04:57.600]  一段這麼短的經文
[00:04:57.600 --> 00:05:01.360]  17個經文裡面要重複
[00:05:01.360 --> 00:05:04.720]  我們回到第一世紀的信徒那裡
[00:05:04.720 --> 00:05:06.800]  究竟我們說話
[00:05:06.800 --> 00:05:10.240]  怎樣可以令人容易明白和記得呢?
[00:05:10.240 --> 00:05:12.080]  當時的人不同你和我
[00:05:12.080 --> 00:05:14.720]  一,沒有聖經在手
[00:05:14.720 --> 00:05:17.280]  二,沒有筆記在手
[00:05:17.280 --> 00:05:19.360]  就是不可以在這裡寫筆記
[00:05:19.360 --> 00:05:20.800]  只能靠聽
[00:05:20.800 --> 00:05:22.560]  所以講的人很重要
[00:05:22.560 --> 00:05:28.400]  他講的方法是令聽的人能不能夠記得他說的話
[00:05:28.400 --> 00:05:30.160]  怎樣可以令人記得呢?
[00:05:30.160 --> 00:05:31.760]  當然講話要生動
[00:05:31.760 --> 00:05:34.080]  耶穌講話一定很生動
[00:05:34.080 --> 00:05:36.160]  但生動也不代表記得
[00:05:36.160 --> 00:05:38.720]  重複就記得了
[00:05:38.720 --> 00:05:42.960]  所以《雅各》是在不同的段落裡面重複了一個主題
[00:05:42.960 --> 00:05:46.560]  讓聽眾聽了一次之後就很容易記得
[00:05:46.560 --> 00:05:49.680]  這是猶太人講話的方法
[00:05:49.680 --> 00:05:52.000]  你看到傳道書是這樣的
[00:05:52.000 --> 00:05:53.520]  針研是這樣的
[00:05:53.520 --> 00:05:54.000]  為什麼呢?
[00:05:54.000 --> 00:05:55.760]  因為這就是猶太人的
[00:05:55.760 --> 00:05:57.680]  希伯來人的思維方法
[00:05:57.680 --> 00:06:00.240]  和西方的思維方法不一樣
[00:06:00.240 --> 00:06:00.960]  第二
[00:06:00.960 --> 00:06:02.320]  他不僅是重複
[00:06:02.320 --> 00:06:04.880]  只是重複是沒有意義的
[00:06:04.880 --> 00:06:06.880]  我們記得媽媽講話
[00:06:06.880 --> 00:06:09.280]  因為她重複了很多次
[00:06:09.280 --> 00:06:12.640]  還記得一句說話要重複多少次你才記得嗎?
[00:06:12.640 --> 00:06:14.000]  跟這位大師傅說一聲
[00:06:14.000 --> 00:06:16.640]  84次
[00:06:16.640 --> 00:06:18.240]  為什麼你不記得多少次呢?
[00:06:18.240 --> 00:06:20.480]  因為我還沒講到84次
[00:06:20.480 --> 00:06:22.080]  我已經講了很多次這個說法
[00:06:22.080 --> 00:06:23.520]  但我還沒講到第84次
[00:06:23.520 --> 00:06:24.640]  所以你不記得
[00:06:24.640 --> 00:06:26.400]  為什麼說媽媽這樣說
[00:06:26.400 --> 00:06:28.400]  媽媽這樣其實已經超過84次了
[00:06:28.400 --> 00:06:30.400]  那句話你記住
[00:06:30.400 --> 00:06:32.400]  除了重複之外
[00:06:32.400 --> 00:06:34.480]  每一次重複的時候
[00:06:34.480 --> 00:06:38.080]  是補充了一些第一次沒講的資料
[00:06:38.080 --> 00:06:39.040]  就是說
[00:06:39.040 --> 00:06:40.720]  在第一次講了一件事
[00:06:40.720 --> 00:06:42.720]  第二次就講了
[00:06:42.720 --> 00:06:45.200]  第一次講那件事之後
[00:06:45.200 --> 00:06:47.920]  再加多一件事
[00:06:47.920 --> 00:06:49.920]  聽眾就很容易記住了
[00:06:49.920 --> 00:06:51.680]  到講第三次的時候
[00:06:51.680 --> 00:06:53.920]  他將第一次和第二次講的東西
[00:06:53.920 --> 00:06:55.200]  一個總結
[00:06:55.200 --> 00:06:59.280]  一個簡單的握要之後
[00:06:59.280 --> 00:07:02.080]  他又再加多一重的意義下去
[00:07:02.080 --> 00:07:03.600]  聽眾又聽了更多的東西
[00:07:03.600 --> 00:07:05.600]  你看雅各書應該這樣理解
[00:07:05.600 --> 00:07:06.880]  如果你這樣看雅各書
[00:07:06.880 --> 00:07:08.080]  你就覺得很有趣
[00:07:08.080 --> 00:07:12.160]  就不同西方那種剝皮拆骨的釋經法
[00:07:12.160 --> 00:07:14.960]  是將雅各書那種精髓沒有了
[00:07:14.960 --> 00:07:16.960]  同樣的方法這段經文也是
[00:07:16.960 --> 00:07:18.320]  兩次重複了
[00:07:18.320 --> 00:07:19.920]  我是真葡萄樹,我是葡萄樹
[00:07:19.920 --> 00:07:21.920]  第二次,第五次裡面我是葡萄樹的時候
[00:07:21.920 --> 00:07:24.880]  是增多了那段經文的意義
[00:07:24.880 --> 00:07:26.400]  但是讀這段經文的時候
[00:07:26.400 --> 00:07:27.760]  除了我們不太明白之外
[00:07:27.760 --> 00:07:30.160]  我們最關心的就是有兩種結果
[00:07:30.160 --> 00:07:31.120]  一種結果就是
[00:07:31.120 --> 00:07:34.960]  不結果止的,他說要剪掉
[00:07:34.960 --> 00:07:37.680]  結果止的,他就要修理乾淨
[00:07:37.680 --> 00:07:40.080]  修剪也是一種剪的方法
[00:07:40.080 --> 00:07:44.400]  究竟現在我的經歷是被上帝修剪還是被他剪掉呢?
[00:07:44.400 --> 00:07:46.800]  這是我們擔心的事情
[00:07:46.800 --> 00:07:50.080]  耶穌一段講的經文根本一點都不複雜
[00:07:50.080 --> 00:07:50.960]  一點都不複雜
[00:07:50.960 --> 00:07:52.480]  因為當時的社會裡面
[00:07:52.480 --> 00:07:55.440]  每個人都是這樣看到的現況
[00:07:55.440 --> 00:07:59.840]  在日常生活中看到的東西
[00:07:59.840 --> 00:08:04.800]  我自小成長,我爸爸因為從農村來到香港
[00:08:04.800 --> 00:08:09.360]  他就把小小的房子都想變成像農村一樣
[00:08:09.360 --> 00:08:15.120]  例如養雀,種植物,養金魚
[00:08:15.120 --> 00:08:17.280]  我不知道你爸媽是不是這樣
[00:08:17.280 --> 00:08:18.960]  但是我家裡很奇怪的
[00:08:18.960 --> 00:08:20.720]  遺傳到我這一代都是這樣的
[00:08:20.720 --> 00:08:23.040]  除了人之外養什麼都死的
[00:08:23.040 --> 00:08:25.040]  所以我只養人
[00:08:25.040 --> 00:08:27.120]  我爸爸養很多植物都死的
[00:08:27.120 --> 00:08:29.280]  後來他終於養了一種是不會死的植物
[00:08:29.280 --> 00:08:32.080]  叫做萬年青
[00:08:32.080 --> 00:08:34.800]  不用怎麼淋水,不用怎麼修理
[00:08:34.800 --> 00:08:38.720]  萬年都青的,即是青綠色的
[00:08:38.720 --> 00:08:40.160]  不用怎麼打理
[00:08:40.160 --> 00:08:43.760]  我每天早上見我爸爸去打理盆栽
[00:08:43.760 --> 00:08:46.000]  就是耶穌這個比喻
[00:08:46.000 --> 00:08:49.440]  枯乾了的枝子剪掉
[00:08:49.440 --> 00:08:52.000]  然後生得茂盛的那些
[00:08:52.000 --> 00:08:54.560]  他就會洗一下它
[00:08:54.560 --> 00:08:56.880]  然後轉一下位置讓它多一點陽光
[00:08:56.880 --> 00:08:59.280]  讓它可以結果子多一點
[00:08:59.280 --> 00:09:00.960]  就這麼簡單
[00:09:00.960 --> 00:09:03.200]  耶穌說的這麼簡單
[00:09:03.200 --> 00:09:04.800]  不深奧的
[00:09:04.800 --> 00:09:07.520]  你硬要深奧難明我真的沒辦法
[00:09:07.520 --> 00:09:08.880]  但是我們關心的
[00:09:08.880 --> 00:09:11.600]  是究竟我們被剪去還是被修剪
[00:09:11.600 --> 00:09:13.440]  這是很重要的事情
[00:09:13.440 --> 00:09:14.240]  如果這樣的話
[00:09:14.240 --> 00:09:16.240]  整段經文我們要面對四個問題
[00:09:16.240 --> 00:09:17.200]  第一個問題
[00:09:17.200 --> 00:09:18.800]  怎樣才在基督裡面
[00:09:18.800 --> 00:09:20.080]  我們很關心
[00:09:20.080 --> 00:09:24.640]  因為經文的主題是在基督裡面
[00:09:24.640 --> 00:09:27.280]  這個也是保羅臣的一個很重要的主題
[00:09:27.280 --> 00:09:28.480]  在基督裡
[00:09:28.480 --> 00:09:31.680]  在基督裡是一個很重要很重要的神學
[00:09:31.680 --> 00:09:32.480]  第二
[00:09:32.480 --> 00:09:36.000]  究竟我們怎樣才能夠多結果子
[00:09:36.000 --> 00:09:38.320]  果子又是指些什麼呢
[00:09:38.320 --> 00:09:39.200]  第三
[00:09:39.200 --> 00:09:40.880]  我們常在基督裡面的
[00:09:40.880 --> 00:09:42.800]  那個結果會是什麼呢
[00:09:42.800 --> 00:09:43.760]  第四
[00:09:43.760 --> 00:09:44.640]  更加重要
[00:09:44.640 --> 00:09:45.840]  是十分重要的
[00:09:45.840 --> 00:09:48.640]  怎樣才知道自己真的在基督裡面呢
[00:09:48.640 --> 00:09:50.080]  在這個世界上
[00:09:50.080 --> 00:09:51.840]  最可憐的
[00:09:51.840 --> 00:09:54.880]  不是知道自己撒謊的人
[00:09:54.880 --> 00:09:56.160]  最可憐的
[00:09:56.160 --> 00:09:59.520]  是自己撒謊都認為自己撒謊的人
[00:09:59.520 --> 00:10:02.560]  最近我們香港都面對
[00:10:02.560 --> 00:10:05.840]  你要知道現在基督徒最可憐的
[00:10:05.840 --> 00:10:08.480]  不是他不在基督裡面
[00:10:08.480 --> 00:10:11.440]  最可憐的他以為自己在基督裡面
[00:10:11.440 --> 00:10:12.800]  到耶穌來的時候
[00:10:12.800 --> 00:10:15.200]  他才知道自己不在基督裡面
[00:10:15.200 --> 00:10:16.000]  那就可悲了
[00:10:16.000 --> 00:10:16.880]  對不對
[00:10:16.880 --> 00:10:18.800]  所以第四點是非常重要的
[00:10:18.800 --> 00:10:21.280]  有沒有一個客觀的元素告訴你和我知道
[00:10:21.280 --> 00:10:22.880]  我們真的在基督裡面
[00:10:22.880 --> 00:10:24.880]  不是一個主觀感覺那麼簡單
[00:10:24.880 --> 00:10:26.080]  主觀感覺我一定說
[00:10:26.080 --> 00:10:27.680]  我上了耶穌,我上了聖母,我上了教會
[00:10:27.680 --> 00:10:28.880]  我奉獻,我有讀聖經
[00:10:28.880 --> 00:10:30.560]  我當然在基督裡面
[00:10:30.560 --> 00:10:32.720]  那是真的,好像是
[00:10:32.720 --> 00:10:34.720]  但客觀的標準又是什麼呢
[00:10:34.720 --> 00:10:35.760]  我們看看
[00:10:35.760 --> 00:10:37.120]  常在基督裡面
[00:10:37.120 --> 00:10:37.920]  是指什麼
[00:10:37.920 --> 00:10:40.480]  我回答第一個問題
[00:10:40.480 --> 00:10:42.560]  在基督裡面耶穌已經說了
[00:10:42.560 --> 00:10:43.520]  祂說
[00:10:43.520 --> 00:10:47.360]  我要和你從今以後不是主人和僕人的關係
[00:10:47.360 --> 00:10:50.720]  這個是耶穌來一個很大的革命和突破
[00:10:50.720 --> 00:10:52.560]  在宗教上面
[00:10:52.560 --> 00:10:54.880]  過往教會二千年歷史裡面
[00:10:54.880 --> 00:10:58.240]  很可惜有超過四百多五百年
[00:10:58.240 --> 00:11:03.280]  回復回到猶太教那種宗教化的行為裡面
[00:11:03.280 --> 00:11:07.280]  才導致馬丁路德要改教
[00:11:07.280 --> 00:11:10.880]  基督教已經變成了
[00:11:10.880 --> 00:11:13.200]  應該說當時的天主教已經將
[00:11:13.200 --> 00:11:14.720]  人和神的關係
[00:11:14.720 --> 00:11:17.680]  是一種禮儀和宗教化了
[00:11:17.680 --> 00:11:19.120]  其實耶穌來就說
[00:11:19.120 --> 00:11:21.360]  我要和你建立的是什麼關係
[00:11:21.360 --> 00:11:24.240]  不是神和人的關係
[00:11:24.240 --> 00:11:26.480]  不是主人和僕人的關係
[00:11:26.480 --> 00:11:27.200]  是什麼關係
[00:11:27.200 --> 00:11:28.400]  跟這位弟子說一聲
[00:11:28.400 --> 00:11:31.440]  是朋友的關係
[00:11:31.440 --> 00:11:33.040]  但是朋友關係很不一樣
[00:11:33.040 --> 00:11:34.800]  朋友關係的建立是不一樣的
[00:11:34.800 --> 00:11:38.960]  這個關係就不是使到宗教化或者禮儀
[00:11:38.960 --> 00:11:39.600]  如果這樣的話
[00:11:39.600 --> 00:11:43.360]  在基督裡面就不完全等於是讀經或者是祈禱
[00:11:43.360 --> 00:11:46.400]  而且當時第一世紀的聽眾
[00:11:46.400 --> 00:11:49.040]  沒有可能接受在基督裡面就是讀聖經的
[00:11:49.040 --> 00:11:50.560]  我想告訴你
[00:11:50.560 --> 00:11:52.400]  為什麼呢
[00:11:52.400 --> 00:11:56.160]  因為沒有人可以隨手有聖經在
[00:11:56.160 --> 00:11:57.200]  弟兄姊妹
[00:11:57.200 --> 00:11:59.280]  那個年代沒有我們的罪
[00:11:59.280 --> 00:12:00.000]  我們的罪是什麼
[00:12:00.000 --> 00:12:02.320]  有聖經不讀
[00:12:02.320 --> 00:12:05.760]  那個年代的人根本沒有聖經讀
[00:12:05.760 --> 00:12:06.560]  所以沒有問題
[00:12:06.560 --> 00:12:10.000]  我們只是去到會堂才有機會聽聖經
[00:12:10.000 --> 00:12:12.480]  回到家裡靠那個爸爸
[00:12:12.480 --> 00:12:15.120]  記得的聖經背誦出來給他聽
[00:12:15.120 --> 00:12:18.080]  唱詩歌,他們的詩歌就是經文
[00:12:18.080 --> 00:12:20.080]  靠著這樣去吸收聖經
[00:12:20.080 --> 00:12:21.600]  他們不是隨手可以讀到聖經
[00:12:21.600 --> 00:12:22.800]  你不要搞錯
[00:12:22.800 --> 00:12:27.920]  我們不要將我們二十一世紀的宗教生活套在聖經裡面
[00:12:27.920 --> 00:12:30.800]  在基督裡面就是等於讀經
[00:12:30.800 --> 00:12:32.720]  搞錯了
[00:12:32.720 --> 00:12:34.160]  第二
[00:12:34.160 --> 00:12:35.840]  那神的話有沒有作用呢
[00:12:35.840 --> 00:12:36.400]  有
[00:12:36.400 --> 00:12:37.120]  耶穌說
[00:12:37.120 --> 00:12:38.240]  我的話
[00:12:38.240 --> 00:12:40.320]  我對你們所說的話
[00:12:40.320 --> 00:12:40.960]  Logos
[00:12:40.960 --> 00:12:42.880]  這個就是在原文的希臘文用的Logos
[00:12:42.880 --> 00:12:44.800]  弟兄姊妹,我很少講原文
[00:12:44.800 --> 00:12:45.920]  這段經文我特意要講
[00:12:45.920 --> 00:12:49.200]  因為一會兒我們有東西要交代
[00:12:49.200 --> 00:12:51.520]  不會有交代,我不會講原文
[00:12:51.520 --> 00:12:52.880]  為什麼要重複呢
[00:12:52.880 --> 00:12:55.200]  愛,英文叫Love
[00:12:55.200 --> 00:12:56.640]  希臘文叫Agape
[00:12:56.640 --> 00:12:58.400]  你浪費時間講它幹什麼
[00:12:58.400 --> 00:13:01.520]  這是在電台被解僱的一個人
[00:13:01.520 --> 00:13:04.480]  我今天要講這個自有原因
[00:13:04.480 --> 00:13:05.760]  一會兒我解釋給你聽
[00:13:05.760 --> 00:13:06.560]  但是耶穌說
[00:13:06.560 --> 00:13:08.000]  我的話令你得了潔淨
[00:13:08.000 --> 00:13:09.680]  神的話令人得潔淨
[00:13:09.680 --> 00:13:11.840]  我們怎麼理解這句話
[00:13:11.840 --> 00:13:12.800]  神的話令人得潔淨
[00:13:12.800 --> 00:13:15.120]  我打了一本聖經,聖經就有自動的功能
[00:13:15.120 --> 00:13:19.840]  好像一輛車進了一個自動洗車的房間
[00:13:19.840 --> 00:13:21.280]  然後有些水噴出來
[00:13:21.280 --> 00:13:22.720]  又有些擦擦擦擦
[00:13:22.720 --> 00:13:25.040]  那輛車一出來就洗乾淨了
[00:13:25.040 --> 00:13:28.000]  神的話是不是帶著這樣的功能
[00:13:28.000 --> 00:13:30.080]  你和我想像不到是這樣
[00:13:30.080 --> 00:13:31.680]  是不是每一天早上我打了一本聖經
[00:13:31.680 --> 00:13:33.040]  我不需要讀,因為我讀
[00:13:33.040 --> 00:13:34.640]  讀中出來之後
[00:13:34.640 --> 00:13:39.280]  就可以有種潔淨的功能
[00:13:39.280 --> 00:13:40.320]  倒過來
[00:13:40.320 --> 00:13:41.920]  為什麼有些人閱讀聖經
[00:13:41.920 --> 00:13:44.240]  越讀得多聖經
[00:13:44.240 --> 00:13:47.600]  越沒有被潔淨呢
[00:13:47.600 --> 00:13:48.480]  怎麼知道沒有被潔淨
[00:13:48.480 --> 00:13:51.120]  一會兒我解釋給你聽
[00:13:51.120 --> 00:13:53.760]  怎樣才會被神的話潔淨呢
[00:13:53.760 --> 00:13:56.400]  是因為當我們打開聖經的時候
[00:13:56.400 --> 00:13:57.920]  我們越讀神的話
[00:13:57.920 --> 00:13:59.760]  我們越聽耶穌的話
[00:13:59.760 --> 00:14:03.200]  我們越覺得自己不達標
[00:14:03.200 --> 00:14:05.440]  馬太坊裡面登山補訓
[00:14:05.440 --> 00:14:08.960]  令到在山下聽登山補訓的人
[00:14:08.960 --> 00:14:12.400]  是聽完之後覺得自己不達標
[00:14:12.400 --> 00:14:14.240]  我覺得自己不達標
[00:14:14.240 --> 00:14:16.160]  我來到上帝的面前
[00:14:16.160 --> 00:14:24.640]  我就只有謙卑、認罪、乞求恩典
[00:14:24.640 --> 00:14:26.880]  聽得明白我說嗎
[00:14:26.880 --> 00:14:28.640]  所以閱讀聖經的人
[00:14:28.640 --> 00:14:30.080]  是要被潔淨的原因
[00:14:30.080 --> 00:14:31.840]  因為聖經就像一塊鏡一樣
[00:14:31.840 --> 00:14:32.960]  照出我的污穢
[00:14:32.960 --> 00:14:34.240]  照出我的不配
[00:14:34.240 --> 00:14:35.680]  照出我的不潔
[00:14:35.680 --> 00:14:39.200]  照出我的不符合上帝的標準的時候
[00:14:39.200 --> 00:14:40.880]  我回應的時候是什麼
[00:14:40.880 --> 00:14:42.160]  我回應的時候
[00:14:42.160 --> 00:14:45.440]  就是謙卑的來到主的面前
[00:14:45.440 --> 00:14:47.200]  我是不配的
[00:14:47.200 --> 00:14:48.480]  我認罪
[00:14:48.480 --> 00:14:50.240]  我就得了潔淨
[00:14:50.240 --> 00:14:52.320]  你明白得了潔淨的過程了嗎
[00:14:52.320 --> 00:14:53.680]  明白了吧
[00:14:53.680 --> 00:14:55.200]  為什麼有些人越讀聖經
[00:14:55.200 --> 00:14:57.680]  越不能夠得了潔淨呢
[00:14:57.680 --> 00:14:59.280]  上個星期梁家倫院長
[00:14:59.280 --> 00:15:01.280]  告訴我那個數字我很震驚
[00:15:01.280 --> 00:15:02.960]  我要回應一下
[00:15:02.960 --> 00:15:06.160]  他說原來香港超過二萬個信徒
[00:15:06.160 --> 00:15:09.760]  每一個星期在上夜晚的聖經課程
[00:15:09.760 --> 00:15:11.120]  這個數字令我震驚
[00:15:11.120 --> 00:15:12.160]  二萬
[00:15:12.160 --> 00:15:14.480]  弟兄姊妹
[00:15:14.480 --> 00:15:15.600]  如果二萬個信徒
[00:15:15.600 --> 00:15:19.040]  每一個星期最少上一晚的聖經課程的話
[00:15:19.040 --> 00:15:21.520]  我覺得香港教會真的不得了
[00:15:21.520 --> 00:15:24.720]  應該大復興
[00:15:24.720 --> 00:15:26.400]  為什麼不會呢
[00:15:26.400 --> 00:15:27.840]  原因在這裡
[00:15:27.840 --> 00:15:28.720]  請留意
[00:15:28.720 --> 00:15:30.960]  我現在不是在批評石榴園
[00:15:30.960 --> 00:15:32.080]  請不要弄錯
[00:15:32.080 --> 00:15:35.040]  我放在網上的那段講道
[00:15:35.040 --> 00:15:37.440]  神的話從來不會出現問題
[00:15:37.440 --> 00:15:39.760]  是人出現了問題
[00:15:39.760 --> 00:15:41.200]  當我們讀神的話之後
[00:15:41.200 --> 00:15:42.240]  回來教會
[00:15:42.240 --> 00:15:43.680]  我會看不起我旁邊那個人
[00:15:43.680 --> 00:15:45.520]  因為我有上何先生的書
