
[00:00:00.000 --> 00:00:02.580]  周六上課的頂姐妹 早晨
[00:05:04.400 --> 00:05:06.400]  不可作假見證
[00:05:06.400 --> 00:05:10.200]  全部都是一些外在、不要做的行為
[00:05:10.200 --> 00:05:13.200]  而第十屆禁止的「貪戀」
[00:05:13.200 --> 00:05:16.400]  其實是人內心的意念
[00:05:16.400 --> 00:05:19.200]  「貪戀」這個字在希伯來文裡面
[00:05:19.200 --> 00:05:22.800]  有「正反」兩個意思
[00:05:22.800 --> 00:05:24.100]  我們來看看
[00:05:24.100 --> 00:05:26.600]  在詩篇十九篇第十節
[00:05:26.600 --> 00:05:28.500]  就是第九至十節
[00:05:28.500 --> 00:05:31.400]  那裡形容到神的律法和典章
[00:05:31.400 --> 00:05:32.700]  聖經是這樣說的
[00:05:32.700 --> 00:05:34.900]  「是比金子可羨慕」
[00:05:34.900 --> 00:05:37.900]  「比極多的純金可羨慕」
[00:05:37.900 --> 00:05:39.500]  「比勿甘甜」
[00:05:39.500 --> 00:05:43.800]  「比風防下敵的勿甘甜」
[00:05:43.800 --> 00:05:47.100]  「羨慕」和「貪戀」
[00:05:47.100 --> 00:05:50.200]  其實在希伯來文裡面是同一個字
[00:05:50.200 --> 00:05:52.900]  這個字在強調「desire」
[00:05:52.900 --> 00:05:56.200]  渴望本身是中性的
[00:05:56.200 --> 00:05:58.200]  人對神的那份渴望
[00:05:58.200 --> 00:06:01.000]  就更加是神所喜悅的
[00:06:01.000 --> 00:06:03.700]  「羨慕」和「貪戀」最大的分別
[00:06:03.700 --> 00:06:05.700]  是在外面的對象
[00:06:05.700 --> 00:06:10.900]  塵埃及記二十章十七節重複出現「淪陀」
[00:06:10.900 --> 00:06:13.900]  不斷去羨慕別人所擁有的
[00:06:13.900 --> 00:06:16.900]  可能就會變成「貪戀」
[00:06:16.900 --> 00:06:21.100]  不可「貪戀」你淪陀的房屋
[00:06:21.100 --> 00:06:25.400]  這裡所指的不是真正的一間房屋
[00:06:25.400 --> 00:06:27.900]  而是淪陀的家庭
[00:06:27.900 --> 00:06:30.100]  一個「household」
[00:06:30.100 --> 00:06:33.100]  淪陀的家庭不單止包括那間房屋
[00:06:33.100 --> 00:06:39.300]  還包括淪陀的妻子、勞僕、婢女、牛奴
[00:06:39.300 --> 00:06:41.800]  以及他一切所有
[00:06:41.800 --> 00:06:46.600]  「貪戀」最初可能只是一個小小的念頭
[00:06:46.600 --> 00:06:50.100]  但正如《雅各書》一章十五節所說
[00:06:50.100 --> 00:06:54.100]  「私慾既懷了胎,就生出罪來;
[00:06:54.100 --> 00:06:58.100]  罪既長成,就生出死來。」
[00:06:58.100 --> 00:07:03.100]  「貪戀淪陀的妻子」不斷變成「奸淫」
[00:07:03.100 --> 00:07:05.600]  「大衛」就是最好的例子
[00:07:05.600 --> 00:07:08.600]  甚至還演變成「殺人」
[00:07:08.600 --> 00:07:12.600]  「貪戀淪陀的牛奴」大大小小的一切
[00:07:12.600 --> 00:07:15.100]  貪貪下就會偷的
[00:07:15.100 --> 00:07:19.100]  難怪很多識經學者形容
[00:07:19.100 --> 00:07:21.100]  第十節的「貪戀」
[00:07:21.100 --> 00:07:24.600]  就是觸犯其他誡命的根源
[00:07:24.600 --> 00:07:29.600]  讓姐妹們不要以為行耶和華眼中看為惡的事
[00:07:29.600 --> 00:07:31.100]  才是得罪神
[00:07:31.100 --> 00:07:34.100]  神體人不只是外在的行為
[00:07:34.100 --> 00:07:38.600]  詩篇第二十四篇第三至第四節
[00:07:38.600 --> 00:07:39.600]  聖經說:
[00:07:39.600 --> 00:07:41.600]  「誰能登耶和華的山?
[00:07:41.600 --> 00:07:44.600]  誰能站在他的聖所?
[00:07:44.600 --> 00:07:49.100]  周思守結心清,意念不向虛妄,
[00:07:49.100 --> 00:07:52.600]  喜世不懷鬼乍的人。」
[00:07:52.600 --> 00:07:56.100]  神完全看穿我們的心思意念
[00:07:56.100 --> 00:07:59.600]  十節從行為上要敬神愛人
[00:07:59.600 --> 00:08:03.100]  到我們的心思意念神都是看重的
[00:08:03.100 --> 00:08:07.100]  神提醒我們不要輕看不好的念頭
[00:08:07.100 --> 00:08:11.100]  以為只是想一想,很小事而已
[00:08:11.100 --> 00:08:13.600]  其實想一想就會出事
[00:08:13.600 --> 00:08:16.600]  弟兄姐妹貪戀很多時候
[00:08:16.600 --> 00:08:18.100]  不是因為自己沒有
[00:08:18.100 --> 00:08:21.100]  而是因為自己時時覺得不夠
[00:08:21.100 --> 00:08:24.600]  時時都覺得別人的比自己多
[00:08:24.600 --> 00:08:27.100]  又不知為何總是比自己好的呢
[00:08:27.100 --> 00:08:30.100]  今日的社會文化看看廣告就知道
[00:08:30.100 --> 00:08:33.600]  人的自我價值是來自外表的
[00:08:33.600 --> 00:08:36.100]  無論男女,人靠衣裝
[00:08:36.100 --> 00:08:39.600]  女的就要化妝繡身、打扮入時
[00:08:39.600 --> 00:08:41.100]  男的呢?
[00:08:41.100 --> 00:08:44.100]  男的就是去健身、粗活一點
[00:08:44.100 --> 00:08:47.100]  保持身形好看
[00:08:47.100 --> 00:08:50.100]  在生活方面,因為工作很辛苦
[00:08:50.100 --> 00:08:53.600]  人人都說,工作之餘要享樂一下
[00:08:53.600 --> 00:08:56.100]  要吃得好、玩得好
[00:08:56.100 --> 00:08:59.600]  越來越多旅遊節目就是這個意思
[00:08:59.600 --> 00:09:03.100]  其實很多廣告,不知大家有沒有留意
[00:09:03.100 --> 00:09:06.100]  最多的廣告是要我們借錢
[00:09:06.100 --> 00:09:11.100]  甚至現在毋須現身,一個app就可以搞定
[00:09:11.100 --> 00:09:13.600]  當然,追求生活的舒適
[00:09:13.600 --> 00:09:15.100]  在這麼忙的工作之餘
[00:09:15.100 --> 00:09:18.600]  有一定的娛樂活動都很正常
[00:09:18.600 --> 00:09:22.100]  但我們要小心,被這些鼓吹享樂的文化
[00:09:22.100 --> 00:09:26.100]  來蒙騙,不斷覺得自己不夠漂亮
[00:09:26.100 --> 00:09:28.600]  不夠帥氣,要多買些衣服
[00:09:28.600 --> 00:09:32.100]  要用更好的袋,穿更好的鞋
[00:09:32.100 --> 00:09:34.600]  這樣才夠帥氣
[00:09:34.600 --> 00:09:37.600]  我們要小心,如果這樣的時候
[00:09:37.600 --> 00:09:39.600]  我們會不會貪戀了一些
[00:09:39.600 --> 00:09:43.600]  其實不是我們實際上真正的需要
[00:09:43.600 --> 00:09:46.100]  有時我們會覺得不夠
[00:09:46.100 --> 00:09:48.100]  是因為我們沒有安全感
[00:09:48.100 --> 00:09:50.100]  覺得漂亮、好看一點
[00:09:50.100 --> 00:09:52.100]  別人才會對我好一點
[00:09:52.100 --> 00:09:54.100]  又或者我們要賣堆
[00:09:54.100 --> 00:09:56.100]  就要做我的朋友
[00:09:56.100 --> 00:09:58.600]  他們做什麼,有什麼,我都要看齊
[00:09:58.600 --> 00:10:01.100]  別人才會喜歡我的
[00:10:01.100 --> 00:10:03.100]  人的安全感
[00:10:03.100 --> 00:10:07.100]  完全不是可以從自己去打造出來的
[00:10:07.100 --> 00:10:09.100]  是一定要從神那裡來
[00:10:09.100 --> 00:10:15.600]  在馬太福音第六章31節至34節
[00:10:15.600 --> 00:10:18.600]  主耶穌用了天空的飛鳥
[00:10:18.600 --> 00:10:20.600]  野地的花來鼓勵我們
[00:10:20.600 --> 00:10:22.600]  不要為明天憂慮
[00:10:22.600 --> 00:10:26.600]  吃什麼、喝什麼、穿什麼
[00:10:26.600 --> 00:10:28.600]  你們需要的這一切
[00:10:28.600 --> 00:10:31.100]  你們的天父是知道的
[00:10:31.100 --> 00:10:34.600]  你們要先求他的國和他的義
[00:10:34.600 --> 00:10:38.600]  這些東西都要加給你們了
[00:10:38.600 --> 00:10:41.100]  我們的滿足是必須從神而來的
[00:10:41.100 --> 00:10:43.600]  生命的豐盛不是不斷去追求
[00:10:43.600 --> 00:10:46.600]  這個世界給我們的價值或者成就
[00:10:46.600 --> 00:10:50.600]  而是要滿足於我們眼前所擁有的
[00:10:50.600 --> 00:10:52.600]  有一個有錢的商人
[00:10:52.600 --> 00:10:55.600]  他來到一個小島去渡假
[00:10:55.600 --> 00:10:59.600]  他就請了島上的一個漁夫來做渡遊
[00:10:59.600 --> 00:11:01.600]  他跟這個漁夫相處了幾天
[00:11:01.600 --> 00:11:02.600]  變得越來越熟了
[00:11:02.600 --> 00:11:04.600]  商人就跟漁夫聊天
[00:11:04.600 --> 00:11:06.600]  他就問這個漁夫
[00:11:06.600 --> 00:11:08.600]  為什麼你不買一艘新的漁船呢?
[00:11:08.600 --> 00:11:12.600]  那你就可以打多些魚賺多些錢
[00:11:12.600 --> 00:11:17.600]  漁夫就說:那賺多些錢之後怎麼辦?
[00:11:17.600 --> 00:11:21.600]  商人就繼續說:你賺些錢可以儲下來
[00:11:21.600 --> 00:11:25.600]  之後就買第二艘、第三艘漁船
[00:11:25.600 --> 00:11:28.600]  你就會有自己的船隊了
[00:11:28.600 --> 00:11:31.600]  漁夫又繼續問:之後又怎樣呢?
[00:11:31.600 --> 00:11:36.600]  商人就回應他:那你不夠資本
[00:11:36.600 --> 00:11:38.600]  去開一間魚罐頭公司
[00:11:38.600 --> 00:11:42.600]  然後行銷全世界賺更多的錢
[00:11:42.600 --> 00:11:46.600]  漁夫仍然是那句:那然後怎麼辦?
[00:11:46.600 --> 00:11:48.600]  商人就繼續回答他:
[00:11:48.600 --> 00:11:53.600]  那你就像我一樣每年有一個月
[00:11:53.600 --> 00:11:57.600]  那麼悠哉悠哉在這個小島上渡假
[00:11:57.600 --> 00:11:59.600]  享受自己的人生
[00:11:59.600 --> 00:12:01.600]  在這個時候
[00:12:01.600 --> 00:12:04.600]  漁夫就笑著跟這個商人說:
[00:12:04.600 --> 00:12:08.600]  先生,我現在已經是每天
[00:12:08.600 --> 00:12:11.600]  在這個小島上過著你所說的
[00:12:11.600 --> 00:12:13.600]  休閒度假的人生
[00:12:13.600 --> 00:12:17.600]  我也挺享受我現在的生活
[00:12:17.600 --> 00:12:20.600]  但請姐妹不可貪戀
[00:12:20.600 --> 00:12:22.600]  貪的一個慾念
[00:12:22.600 --> 00:12:25.600]  是源於只看到自己的不足
[00:12:25.600 --> 00:12:29.600]  多於看到自己所擁有的而去滿足
[00:12:29.600 --> 00:12:32.600]  我們要謹記
[00:12:32.600 --> 00:12:37.600]  主賜你的或多或少都要滿足
[00:12:37.600 --> 00:12:39.600]  還要常存感恩
[00:12:39.600 --> 00:12:42.600]  貪不單止只是對自己不好
[00:12:42.600 --> 00:12:44.600]  放不下一些貪念
[00:12:44.600 --> 00:12:46.600]  更加會傷害其他人
[00:12:46.600 --> 00:12:49.600]  在《獵王記》上21章就描述
[00:12:49.600 --> 00:12:51.600]  以色列王阿哈
[00:12:51.600 --> 00:12:53.600]  他用了一個很卑鄙的手段
[00:12:53.600 --> 00:12:57.600]  來把拿白的葡萄園據為己有
[00:12:57.600 --> 00:12:59.600]  阿哈要拿白的葡萄園
[00:12:59.600 --> 00:13:01.600]  是否因為他自己沒有?
[00:13:01.600 --> 00:13:04.600]  我們看《獵王記》上21章第二節
[00:13:04.600 --> 00:13:05.600]  我們便會知道
[00:13:05.600 --> 00:13:07.600]  阿哈並非沒有
[00:13:07.600 --> 00:13:11.600]  他說我要把一個更好的葡萄園
[00:13:11.600 --> 00:13:13.600]  給你交換
[00:13:13.600 --> 00:13:16.600]  即是阿哈還有更好的葡萄園
[00:13:16.600 --> 00:13:19.600]  他想拿拿白的葡萄園
[00:13:19.600 --> 00:13:20.600]  純粹是因為這個葡萄園
[00:13:20.600 --> 00:13:22.600]  較近他的行宮
[00:13:22.600 --> 00:13:23.600]  在行宮附近
[00:13:23.600 --> 00:13:26.600]  他想要用它來做菜園
[00:13:26.600 --> 00:13:28.600]  阿哈最初其實不是打算搶的
[00:13:28.600 --> 00:13:29.600]  按經文的描述
[00:13:29.600 --> 00:13:31.600]  他是準備和拿白買
[00:13:31.600 --> 00:13:33.600]  或者換的
[00:13:33.600 --> 00:13:35.600]  但拿白不肯
[00:13:35.600 --> 00:13:38.600]  拿白不肯是有原因的
[00:13:38.600 --> 00:13:41.600]  在《獵王記》上21章第三節
[00:13:41.600 --> 00:13:42.600]  拿白就說
[00:13:42.600 --> 00:13:47.600]  耶和華不准我把我祖先留下的產業給你
[00:13:47.600 --> 00:13:51.600]  原來根據《文數記》三十六章第九節
[00:13:51.600 --> 00:13:54.600]  那裡說到產業是不可以從一個支派
[00:13:54.600 --> 00:13:56.600]  轉去給另一個支派
[00:13:56.600 --> 00:14:00.600]  因為以色列支派的人
[00:14:00.600 --> 00:14:04.600]  各自都要守住自己的產業
[00:14:04.600 --> 00:14:05.600]  如果大家記得
[00:14:05.600 --> 00:14:07.600]  神將英去之地分了給十二支派
[00:14:07.600 --> 00:14:10.600]  每一個支派都有屬於自己的產業
[00:14:10.600 --> 00:14:13.600]  神就吩咐他們要代代相傳
[00:14:13.600 --> 00:14:17.600]  但阿哈沒有聽到拿白這個原因
[00:14:17.600 --> 00:14:19.600]  我們再去看看
[00:14:19.600 --> 00:14:21.600]  第六節的時候
[00:14:21.600 --> 00:14:23.600]  阿哈聽到什麼呢
[00:14:23.600 --> 00:14:26.600]  他只聽到拿白跟他說
[00:14:26.600 --> 00:14:31.600]  我不把我的葡萄園給你
[00:14:31.600 --> 00:14:34.600]  阿哈一直沒有重視神的吩咐
[00:14:34.600 --> 00:14:37.600]  他的貪念驅使他得不到
[00:14:37.600 --> 00:14:39.600]  就更加憤怒
[00:14:39.600 --> 00:14:41.600]  還憤怒得不吃飯
[00:14:41.600 --> 00:14:43.600]  是不是像個小孩子一樣
[00:14:43.600 --> 00:14:45.600]  皇后耶穌別他知道之後
[00:14:45.600 --> 00:14:47.600]  就要為阿哈出頭
[00:14:47.600 --> 00:14:50.600]  他就設計了一條詭計
[00:14:50.600 --> 00:14:53.600]  很陰險的詭計去陷害拿白
[00:14:53.600 --> 00:14:55.600]  他首先用阿哈的名義
[00:14:55.600 --> 00:14:56.600]  寫了一封信
[00:14:56.600 --> 00:14:59.600]  吩咐耶穌列城的長老
[00:14:59.600 --> 00:15:01.600]  和這些貴族要宣告禁食
[00:15:01.600 --> 00:15:03.600]  因為人一聽到禁食
[00:15:03.600 --> 00:15:05.600]  就以為有什麼嚴重的事
[00:15:05.600 --> 00:15:06.600]  就會一起
[00:15:06.600 --> 00:15:07.600]  那些百姓出來了
[00:15:07.600 --> 00:15:09.600]  然後就再叫拿白
[00:15:09.600 --> 00:15:10.600]  坐在一個高位
[00:15:10.600 --> 00:15:12.600]  就是一個重要的位置
[00:15:12.600 --> 00:15:15.600]  然後在第十節
[00:15:15.600 --> 00:15:17.600]  耶穌別的詭計就是
[00:15:17.600 --> 00:15:20.600]  還要多叫兩個無賴
[00:15:20.600 --> 00:15:22.600]  坐在拿白的對面
[00:15:22.600 --> 00:15:24.600]  作證告他
[00:15:24.600 --> 00:15:26.600]  你詛咒了神和王
[00:15:26.600 --> 00:15:28.600]  然後就將他拉出去
[00:15:28.600 --> 00:15:30.600]  用石頭打死
[00:15:30.600 --> 00:15:35.600]  這樣做完全犯了第幾屆
[00:15:35.600 --> 00:15:37.600]  就是第九屆
[00:15:37.600 --> 00:15:39.600]  完全犯了第九屆
[00:15:39.600 --> 00:15:41.600]  不可作假見證
[00:15:41.600 --> 00:15:43.600]  還不可殺人
[00:15:43.600 --> 00:15:44.600]  就是這樣
[00:15:44.600 --> 00:15:46.600]  這幫領袖和耶穌別狼狽為奸
[00:15:46.600 --> 00:15:48.600]  殺害了無辜的拿白
[00:15:48.600 --> 00:15:51.600]  搶走了拿白的葡萄園給阿哈
[00:15:51.600 --> 00:15:54.600]  人的貪婪可以去到有多盡呢
[00:15:54.600 --> 00:15:55.600]  為了佔有一些
[00:15:55.600 --> 00:15:58.600]  不屬於自己的產業而殺人
[00:15:58.600 --> 00:16:02.600]  好像不只是發生在舊約
[00:16:02.600 --> 00:16:03.600]  今日
[00:16:03.600 --> 00:16:06.600]  我們眼見因為貪戀輪廓的土地
[00:16:06.600 --> 00:16:08.600]  而引發戰爭
[00:16:08.600 --> 00:16:11.600]  因為貪婪別人的產業和財物
[00:16:11.600 --> 00:16:13.600]  而殺人
[00:16:13.600 --> 00:16:17.600]  由貪婪引發的殺人和偷竊
[00:16:17.600 --> 00:16:18.600]  色災
[00:16:18.600 --> 00:16:19.600]  金災
[00:16:19.600 --> 00:16:21.600]  比比皆是
[00:16:21.600 --> 00:16:24.600]  第一姐妹不要小看一個貪念
[00:16:24.600 --> 00:16:27.600]  是會足以奪去人的生命
[00:16:27.600 --> 00:16:29.600]  可能大家都會說
[00:16:29.600 --> 00:16:33.600]  我們怎會因為貪心而殺人呢
[00:16:33.600 --> 00:16:35.600]  但我們又會不會因為
[00:16:35.600 --> 00:16:38.600]  得不到想要的東西而悶悶不樂
[00:16:38.600 --> 00:16:40.600]  甚至罵怨神
[00:16:40.600 --> 00:16:44.600]  為何別人的治癒總是比我好
[00:16:44.600 --> 00:16:47.600]  自己都自問沒有行差答錯
[00:16:47.600 --> 00:16:50.600]  總是得不到想要的
[00:16:50.600 --> 00:16:51.600]  可能你覺得
[00:16:51.600 --> 00:16:54.600]  別人每天準時下班都可以升職
[00:16:54.600 --> 00:16:57.600]  為何我整天OT都沒有升職
[00:16:57.600 --> 00:16:59.600]  人人都有拖拍
[00:16:59.600 --> 00:17:01.600]  為何我又沒有呢
[00:17:01.600 --> 00:17:02.600]  別人結了婚
[00:17:02.600 --> 00:17:03.600]  去過伴侶
[00:17:03.600 --> 00:17:05.600]  溫柔體貼
[00:17:05.600 --> 00:17:07.600]  你看看我那個
[00:17:07.600 --> 00:17:09.600]  真是
[00:17:09.600 --> 00:17:11.600]  怎樣都不明白
[00:17:11.600 --> 00:17:14.600]  第一姐妹我們要小心
[00:17:14.600 --> 00:17:16.600]  如果羨慕其他人所擁有
[00:17:16.600 --> 00:17:18.600]  而激發自己去努力
[00:17:18.600 --> 00:17:19.600]  例如努力工作
[00:17:19.600 --> 00:17:21.600]  或者努力預備自己去拍拖
[00:17:21.600 --> 00:17:23.600]  其實這是正面的
[00:17:23.600 --> 00:17:28.600]  但如果當羨慕變成不斷的妒忌
[00:17:28.600 --> 00:17:31.600]  我們的人生就只會充滿苦毒
[00:17:31.600 --> 00:17:33.600]  要解決貪的問題
[00:17:33.600 --> 00:17:37.600]  我們不但要滿足神賜給我們所有
[00:17:37.600 --> 00:17:39.600]  人生的際遇
[00:17:39.600 --> 00:17:41.600]  神給我們的
[00:17:41.600 --> 00:17:43.600]  無論順逆都好
[00:17:43.600 --> 00:17:46.600]  我們都要將神的旨意
[00:17:46.600 --> 00:17:48.600]  看為最好
[00:17:48.600 --> 00:17:52.600]  我們才不會跌落罪的陷阱
[00:17:52.600 --> 00:17:54.600]  跟大家一起看看
[00:17:54.600 --> 00:17:57.600]  兩個有關兄弟的故事
[00:17:57.600 --> 00:18:00.600]  第一個是阿伯和該隱
[00:18:00.600 --> 00:18:04.600]  因為上帝體重阿伯所獻上的貢物
[00:18:04.600 --> 00:18:07.600]  沒有體重該隱那些
[00:18:07.600 --> 00:18:09.600]  該隱大大發怒
[00:18:09.600 --> 00:18:11.600]  還變了臉色
[00:18:11.600 --> 00:18:14.600]  在創世紀四章六至七節
[00:18:14.600 --> 00:18:17.600]  神看到該隱是這樣的
[00:18:17.600 --> 00:18:19.600]  就對該隱說
[00:18:19.600 --> 00:18:21.600]  神說你為什麼發怒呢
[00:18:21.600 --> 00:18:23.600]  你為什麼變了臉色呢
[00:18:23.600 --> 00:18:25.600]  你若行得好
[00:18:25.600 --> 00:18:26.600]  豈不蒙月立
[00:18:26.600 --> 00:18:28.600]  你若行得不好
[00:18:28.600 --> 00:18:30.600]  罪就伏在門前
[00:18:30.600 --> 00:18:32.600]  他必戀慕你
[00:18:32.600 --> 00:18:34.600]  你卻要制伏他
[00:18:34.600 --> 00:18:37.600]  神沒有解釋為什麼
[00:18:37.600 --> 00:18:39.600]  沒有體重該隱的貢物
[00:18:39.600 --> 00:18:41.600]  但神提醒他
[00:18:41.600 --> 00:18:43.600]  要小心自己的行為
[00:18:43.600 --> 00:18:45.600]  行得不好
[00:18:45.600 --> 00:18:47.600]  就會被罪隱有
