
[00:00:00.000 --> 00:00:07.000]  今日同大家講異忽所書第六章第四
[00:01:49.000 --> 00:01:54.000]  有冇啲客觀嘅嘢去對證一下呢咁樣
[00:01:54.000 --> 00:01:56.000]  所以呢要小心
[00:01:56.000 --> 00:01:58.000]  咁跟住呢咁點呢
[00:01:58.000 --> 00:02:02.000]  原來呢阿保羅呢係異忽所書嗰度呢就話
[00:02:02.000 --> 00:02:06.000]  要照主要照主耶穌基督
[00:02:06.000 --> 00:02:09.000]  或者當然都係包括埋照天父神啦
[00:02:09.000 --> 00:02:14.000]  嘅教訓同埋警戒去養育佢哋
[00:02:14.000 --> 00:02:16.000]  有個大原則嘅
[00:02:16.000 --> 00:02:20.000]  唔係話用我屋企係咁嘅
[00:02:20.000 --> 00:02:22.000]  呢個世界有啲人話我屋企係咁嘅喎
[00:02:22.000 --> 00:02:26.000]  我阿爺教我阿爸教我係咁嘅
[00:02:26.000 --> 00:02:29.000]  當然好多時候呢都會唔一定唔啱嘅
[00:02:29.000 --> 00:02:30.000]  我哋唔好以為話唔啱
[00:02:30.000 --> 00:02:33.000]  或者我哋中國人係咁㗎嘛
[00:02:33.000 --> 00:02:34.000]  係咪
[00:02:34.000 --> 00:02:36.000]  我哋傳統係咁㗎嘛
[00:02:36.000 --> 00:02:38.000]  社會個個都係咁講㗎啦
[00:02:38.000 --> 00:02:43.000]  當然呢嗰啲呢我哋要去知道明白
[00:02:43.000 --> 00:02:44.000]  參考
[00:02:44.000 --> 00:02:46.000]  但係作為一個基督徒
[00:02:46.000 --> 00:02:50.000]  究竟用乜嘢嘢成為我哋人生嘅準則呢
[00:02:50.000 --> 00:02:51.000]  呢個好重要嘅
[00:02:51.000 --> 00:02:55.000]  唔係姐話父母同兒女嘅關係
[00:02:55.000 --> 00:02:58.000]  其實好多人與人嘅關係
[00:02:58.000 --> 00:03:03.000]  都係要走返去神嘅話語嗰度嚟睇
[00:03:03.000 --> 00:03:05.000]  咁所以呢今日同大家呢就
[00:03:05.000 --> 00:03:06.000]  我就畀一次聖經啦
[00:03:06.000 --> 00:03:10.000]  就提摩太后書三章十六節
[00:03:10.000 --> 00:03:13.000]  大家知道教會有件衫係三一六啦
[00:03:13.000 --> 00:03:14.000]  大家知道三一六呢
[00:03:14.000 --> 00:03:15.000]  教會揀嘅時候呢
[00:03:15.000 --> 00:03:18.000]  就係因為約翰福音三章十六節啦
[00:03:18.000 --> 00:03:19.000]  神愛世人
[00:03:19.000 --> 00:03:21.000]  其實如果你走去睇返聖經
[00:03:21.000 --> 00:03:23.000]  找下如果佢有三章嘅
[00:03:23.000 --> 00:03:25.000]  係因為有啲聖經冇三章
[00:03:25.000 --> 00:03:26.000]  費利門書得一章嘅
[00:03:26.000 --> 00:03:27.000]  猶大書得一章嘅
[00:03:27.000 --> 00:03:30.000]  但係你睇返好多聖經呢
[00:03:30.000 --> 00:03:32.000]  係三章十六節嘅呢
[00:03:32.000 --> 00:03:33.000]  都好特別㗎喎
[00:03:33.000 --> 00:03:35.000]  我唔係迷信個number
[00:03:35.000 --> 00:03:37.000]  只不過咁啱得咁巧
[00:03:37.000 --> 00:03:38.000]  所以我有一次呢
[00:03:38.000 --> 00:03:41.000]  喺浸會大學嘅圖書館裏面呢
[00:03:41.000 --> 00:03:45.000]  睇到有一本書個名就叫做三一六
[00:03:45.000 --> 00:03:48.000]  係喎叫三一六喎
[00:03:48.000 --> 00:03:52.000]  咁佢就係將聖經好多三章十六節呢
[00:03:52.000 --> 00:03:53.000]  佢就引用出嚟
[00:03:53.000 --> 00:03:54.000]  咁你睇下啦
[00:03:54.000 --> 00:03:56.000]  呢度提摩太后書三章十六節
[00:03:56.000 --> 00:03:59.000]  又係一節好重要嘅經文呀
[00:03:59.000 --> 00:04:02.000]  佢話聖經都是神所默示的
[00:04:02.000 --> 00:04:04.000]  重唔重要呢節經文呀
[00:04:04.000 --> 00:04:06.000]  我哋要念咗佢當金句㗎喎
[00:04:06.000 --> 00:04:09.000]  即係要好寶貴嘅念咗佢
[00:04:09.000 --> 00:04:14.000]  於教訓督責使人歸正教導人學義
[00:04:14.000 --> 00:04:16.000]  都是有益的
[00:04:16.000 --> 00:04:18.000]  嗱我知道呢度嘅譯法啦
[00:04:18.000 --> 00:04:19.000]  聖經都是神所默示的
[00:04:19.000 --> 00:04:22.000]  於教訓督責使人歸正教導人學義
[00:04:22.000 --> 00:04:23.000]  咁但係呢
[00:04:23.000 --> 00:04:26.000]  其實如果你睇返我畀你嘅副頁呢
[00:04:26.000 --> 00:04:29.000]  喺下低呢教訓下低呢
[00:04:29.000 --> 00:04:31.000]  我就話應該譯做教導
[00:04:31.000 --> 00:04:33.000]  就唔係譯做教訓
[00:04:33.000 --> 00:04:34.000]  就調返轉嚟呢
[00:04:34.000 --> 00:04:36.000]  教導人學義嗰度呢
[00:04:36.000 --> 00:04:39.000]  就應該呢就教訓人學義
[00:04:39.000 --> 00:04:41.000]  因為喺原文嗰個字呢
[00:04:41.000 --> 00:04:43.000]  佢兩個字調轉咗嚟譯呀
[00:04:43.000 --> 00:04:45.000]  呢個呢係有客觀嘅因素
[00:04:45.000 --> 00:04:47.000]  唔係話阿牧師你覺得係咁啫
[00:04:47.000 --> 00:04:50.000]  你自己睇返原文嘅聖經呀
[00:04:50.000 --> 00:04:53.000]  對照返呢就好容易對照到出嚟㗎啦
[00:04:53.000 --> 00:04:56.000]  好啦咁我哋睇一睇呢節聖經嘅重點係邊度
[00:04:56.000 --> 00:04:57.000]  佢話嗱我就話呢
[00:04:57.000 --> 00:05:00.000]  咁父母呢就根據乜嘢去做準則呢
[00:05:00.000 --> 00:05:03.000]  咁跟住我就話請看提摩太后書三章十六節
[00:05:03.000 --> 00:05:07.000]  首先就係神所默示係咩意思
[00:05:07.000 --> 00:05:09.000]  神所默示呢個字呢
[00:05:09.000 --> 00:05:11.000]  就係話係
[00:05:11.000 --> 00:05:14.000]  默示呢就唔好話
[00:05:14.000 --> 00:05:18.000]  我哋中國人呢就睇返默示呢兩個字嚟咁睇喎
[00:05:18.000 --> 00:05:20.000]  因為呢個係中文翻譯㗎嘛
[00:05:20.000 --> 00:05:21.000]  係咪
[00:05:21.000 --> 00:05:24.000]  原文唔會話畀你聽叫默示㗎嘛
[00:05:24.000 --> 00:05:25.000]  就唔會話呢
[00:05:25.000 --> 00:05:29.000]  原來聖經呢就係默默地去示畀你
[00:05:29.000 --> 00:05:32.000]  靜靜雞咁講畀你聽唔係咁嘅意思㗎喎
[00:05:32.000 --> 00:05:34.000]  喺原文嘅含義呢
[00:05:34.000 --> 00:05:37.000]  默示呢個亦係一個神學嘅名稱嚟㗎
[00:05:37.000 --> 00:05:39.000]  其實喺呢個聖經方面嚟講呢
[00:05:39.000 --> 00:05:41.000]  神學名稱有幾個
[00:05:41.000 --> 00:05:42.000]  有默示啦
[00:05:42.000 --> 00:05:44.000]  有呢個剛召啦
[00:05:44.000 --> 00:05:45.000]  有啟示啦
[00:05:45.000 --> 00:05:46.000]  有感動啦
[00:05:46.000 --> 00:05:48.000]  嗱呢啲名稱係
[00:05:48.000 --> 00:05:51.000]  神學名稱唔係隨便鍾意點用點用㗎喎
[00:05:51.000 --> 00:05:53.000]  我哋唔好話我今日讀聖經呢
[00:05:53.000 --> 00:05:55.000]  我得到啟示
[00:05:55.000 --> 00:05:57.000]  啟示唔係咁嘅意思
[00:05:57.000 --> 00:05:58.000]  或者呢
[00:05:58.000 --> 00:05:59.000]  我今日讀聖經呢
[00:05:59.000 --> 00:06:02.000]  我得到從神而來嘅一個感動
[00:06:02.000 --> 00:06:05.000]  呢句嘢呢又係用錯㗎喎
[00:06:05.000 --> 00:06:08.000]  但係我知道實在太多人係咁樣用㗎
[00:06:08.000 --> 00:06:10.000]  我有感動
[00:06:10.000 --> 00:06:11.000]  你有感動呢
[00:06:11.000 --> 00:06:14.000]  即係話你裏面有啲嘢感受呀
[00:06:14.000 --> 00:06:17.000]  感動甚至動到你咁嘅意思嘅啫
[00:06:17.000 --> 00:06:19.000]  但係如果你話我今日讀聖經呢
[00:06:19.000 --> 00:06:21.000]  從神得到感動
[00:06:21.000 --> 00:06:23.000]  嗱咁呢個呢要小心用呀
[00:06:23.000 --> 00:06:26.000]  因為呢個字眼係一個神學嘅名稱
[00:06:26.000 --> 00:06:29.000]  係有佢嘅好重要嘅意義喺度嘅
[00:06:29.000 --> 00:06:31.000]  通常我哋話我哋讀聖經呢
[00:06:31.000 --> 00:06:33.000]  係得到光照
[00:06:33.000 --> 00:06:34.000]  光照
[00:06:34.000 --> 00:06:36.000]  神嘅話語喺度啦
[00:06:36.000 --> 00:06:39.000]  但係如果冇光去照住佢呢
[00:06:39.000 --> 00:06:42.000]  我哋乜乜乜乜都睇唔到
[00:06:42.000 --> 00:06:43.000]  唔明白
[00:06:43.000 --> 00:06:46.000]  但係如果有神係聖靈光照我哋呢
[00:06:46.000 --> 00:06:49.000]  嗱咁呢神嘅話語冇變
[00:06:49.000 --> 00:06:52.000]  但係呢當聖靈去光照我哋嘅時候呢
[00:06:52.000 --> 00:06:55.000]  英文叫illumination嘅時候呢
[00:06:55.000 --> 00:06:57.000]  啊我明啦
[00:06:57.000 --> 00:06:59.000]  好似我哋有時漫畫呢有個燈打
[00:06:59.000 --> 00:07:00.000]  叮一聲
[00:07:00.000 --> 00:07:01.000]  哎呀明啦明啦明啦
[00:07:01.000 --> 00:07:02.000]  明白啦
[00:07:02.000 --> 00:07:03.000]  好啦
[00:07:03.000 --> 00:07:06.000]  我唔想太多講呢一方面啦
[00:07:06.000 --> 00:07:08.000]  咁其實神嘅默示係咩呢
[00:07:08.000 --> 00:07:10.000]  我其實呢個曾經同你哋講過㗎
[00:07:10.000 --> 00:07:12.000]  咁簡單講返啦
[00:07:12.000 --> 00:07:13.000]  神嘅默示呢
[00:07:13.000 --> 00:07:14.000]  喺原文嘅意思呢
[00:07:14.000 --> 00:07:17.000]  就係神呼出嚟嘅
[00:07:17.000 --> 00:07:18.000]  呼氣呀
[00:07:18.000 --> 00:07:19.000]  呼出嚟
[00:07:19.000 --> 00:07:21.000]  我一日呢去做運動㗎喎
[00:07:21.000 --> 00:07:22.000]  朝頭早
[00:07:22.000 --> 00:07:25.000]  通常我嘅時間表呢係五點四十五分
[00:07:25.000 --> 00:07:26.000]  我就出街
[00:07:26.000 --> 00:07:28.000]  出屋企離開屋企
[00:07:28.000 --> 00:07:29.000]  咁就去公園
[00:07:29.000 --> 00:07:32.000]  去到公園呢我就會打我自己
[00:07:32.000 --> 00:07:34.000]  能夠記憶中仲記得嘅
[00:07:34.000 --> 00:07:35.000]  詠春啦
[00:07:35.000 --> 00:07:36.000]  太極啦
[00:07:36.000 --> 00:07:38.000]  大眼氣功啦
[00:07:38.000 --> 00:07:40.000]  空手道啦
[00:07:40.000 --> 00:07:42.000]  同埋紅拳啦
[00:07:42.000 --> 00:07:43.000]  即係我記得
[00:07:43.000 --> 00:07:45.000]  每樣記得啲
[00:07:45.000 --> 00:07:48.000]  咁我自己呢就好能夠呢砌成一套嘢㗎喎
[00:07:48.000 --> 00:07:50.000]  我自己搏到㗎
[00:07:50.000 --> 00:07:52.000]  日日都可以唔同嘅
[00:07:52.000 --> 00:07:55.000]  我係好除我嘅心
[00:07:55.000 --> 00:07:57.000]  鍾意點打就點打
[00:07:57.000 --> 00:07:58.000]  咁但係呢
[00:07:58.000 --> 00:07:59.000]  打到咁上去呢
[00:07:59.000 --> 00:08:00.000]  我就會扯除呀
[00:08:00.000 --> 00:08:01.000]  咩叫扯除呀
[00:08:01.000 --> 00:08:02.000]  即係左除右拳
[00:08:02.000 --> 00:08:05.000]  左拳右拳打係要好快
[00:08:05.000 --> 00:08:07.000]  跟住日至沖除呀詠春
[00:08:07.000 --> 00:08:10.000]  打完呢就會氣喘呀
[00:08:10.000 --> 00:08:11.000]  咁我就要
[00:08:11.000 --> 00:08:12.000]  唉
[00:08:12.000 --> 00:08:14.000]  晚咁去喺度呼吸呀
[00:08:14.000 --> 00:08:15.000]  呼吸同埋呢
[00:08:15.000 --> 00:08:17.000]  依家天氣熱呢就彪曬寒
[00:08:17.000 --> 00:08:19.000]  所以其實呢個原文呢個字呢
[00:08:19.000 --> 00:08:21.000]  係呼氣嘅意思
[00:08:21.000 --> 00:08:23.000]  吹啲氣出嚟嘅意思
[00:08:23.000 --> 00:08:25.000]  咁呢個呢有啲人呢就會咁講嘅
[00:08:25.000 --> 00:08:28.000]  就係好似亞當呢係泥做㗎嘛
[00:08:28.000 --> 00:08:30.000]  係咪亞當係用塵土做㗎嘛
[00:08:30.000 --> 00:08:32.000]  做完係個泥公仔咋嘛
[00:08:32.000 --> 00:08:33.000]  唔郁㗎
[00:08:33.000 --> 00:08:34.000]  冇生命㗎
[00:08:34.000 --> 00:08:36.000]  但係聖經話神呢向佢吹氣
[00:08:36.000 --> 00:08:37.000]  佢就變成咩呀
[00:08:37.000 --> 00:08:40.000]  變成有靈嘅活人啦
[00:08:40.000 --> 00:08:42.000]  本來佢只不過係一嚿泥
[00:08:42.000 --> 00:08:44.000]  做咗個公仔出嚟
[00:08:44.000 --> 00:08:47.000]  但係當神向佢吹氣嘅時候
[00:08:47.000 --> 00:08:50.000]  佢就變咗由靈魂成為一個活嘅人啦
[00:08:50.000 --> 00:08:51.000]  咁當然神先做到啦
[00:08:51.000 --> 00:08:54.000]  我同你向佢吹多兩下都冇用啦係咪
[00:08:54.000 --> 00:08:55.000]  咁但係呢
[00:08:55.000 --> 00:08:58.000]  另外一個嘅解法呢就係咩呀
[00:08:58.000 --> 00:09:01.000]  就係聖經都市神所吹出嚟嘅
[00:09:01.000 --> 00:09:02.000]  就唔係話
[00:09:02.000 --> 00:09:05.000]  哦嗰啲先知呀嗰啲嘅使徒呀
[00:09:05.000 --> 00:09:06.000]  寫完之後呢
[00:09:06.000 --> 00:09:08.000]  神呢就吹兩下落去
[00:09:08.000 --> 00:09:10.000]  咁呢佢就變成呢係聖經
[00:09:10.000 --> 00:09:12.000]  咁下呢個一個講法啦
[00:09:12.000 --> 00:09:15.000]  就好似話頭先話亞當咁嘅講法啦
[00:09:15.000 --> 00:09:16.000]  但係個講法咩呀
[00:09:16.000 --> 00:09:19.000]  其實聖經係咩嚟㗎聖經就係神
[00:09:19.000 --> 00:09:22.000]  從神嘅口裏面吹出嚟嘅
[00:09:22.000 --> 00:09:23.000]  咁佢理解係咩呢
[00:09:23.000 --> 00:09:25.000]  就係話正如我都講啦
[00:09:25.000 --> 00:09:30.000]  我哋頭先呢幾位哥哥姐姐唱詩呀嘛
[00:09:30.000 --> 00:09:32.000]  如果我叫佢哋去練下
[00:09:32.000 --> 00:09:35.000]  唔用氣唱唔唱到
[00:09:35.000 --> 00:09:38.000]  你話得唔用氣咪唱細聲啲囉
[00:09:38.000 --> 00:09:42.000]  我話畀你聽如果你完全閉氣呀
[00:09:42.000 --> 00:09:44.000]  完全閉氣呀
[00:09:44.000 --> 00:09:46.000]  你係發唔到聲音出嚟嘅
[00:09:46.000 --> 00:09:50.000]  因為你之所以能夠發動到聲音出嚟呢
[00:09:50.000 --> 00:09:53.000]  係你嗰個聲帶呀個vocal cord
[00:09:53.000 --> 00:09:55.000]  係經你嗰啲氣出嚟呢
[00:09:55.000 --> 00:09:58.000]  震蕩佢震呀震呀呢
[00:09:58.000 --> 00:10:01.000]  人話個聲帶都好勁呀
[00:10:01.000 --> 00:10:04.000]  震到啲聲音係能夠人哋明白你講乜嘅係咪呀
[00:10:04.000 --> 00:10:06.000]  我記得好耐之前呢
[00:10:06.000 --> 00:10:08.000]  嘩好細個啦真係講起都有
[00:10:08.000 --> 00:10:11.000]  冇五十年都有四十幾年前呀
[00:10:11.000 --> 00:10:15.000]  有一首嘢呢叫做不平執明呀記唔記得呀
[00:10:15.000 --> 00:10:17.000]  不平執明有冇聽過呀
[00:10:17.000 --> 00:10:19.000]  不平執明梗係聽過啦
[00:10:19.000 --> 00:10:21.000]  但係嗰首中文嘅古文呢
[00:10:21.000 --> 00:10:25.000]  類似我而家突然間爆肚諗起㗎咋
[00:10:25.000 --> 00:10:33.000]  草木之無聲風咩之鳴
[00:10:33.000 --> 00:10:35.000]  記唔記得呀有冇聽過咁嘅嘢呀
[00:10:35.000 --> 00:10:38.000]  草呀同啲木呀木梗係棵樹啦
[00:10:38.000 --> 00:10:40.000]  但係當風吹嗰啲草呀吹嗰啲樹嘅時候
[00:10:40.000 --> 00:10:42.000]  係咪聽到聲音呀
[00:10:42.000 --> 00:10:44.000]  有冇讀過啲咁嘅古文呀
[00:10:44.000 --> 00:10:45.000]  冇
[00:10:45.000 --> 00:10:48.000]  水呀無聲又唔知風又動之鳴
[00:10:48.000 --> 00:10:50.000]  你知道如果啲風吹落啲水度呢
[00:10:50.000 --> 00:10:52.000]  連水都會發聲㗎喎
[00:10:52.000 --> 00:10:54.000]  金石之無聲
[00:10:54.000 --> 00:10:56.000]  又唔知咩打佢就會響
[00:10:56.000 --> 00:10:58.000]  呢個係白話化咗
[00:10:58.000 --> 00:11:00.000]  大家有冇聽過類似咁嘅古文呀
[00:11:00.000 --> 00:11:03.000]  有冇呀冇呀
[00:11:03.000 --> 00:11:04.000]  係有㗎
[00:11:04.000 --> 00:11:08.000]  等我去後面有位成熟嘅哥哥鴨頭啦
[00:11:08.000 --> 00:11:10.000]  即係我真係好論盡呀唔記得咗呀
[00:11:10.000 --> 00:11:12.000]  總言之就係嗰個大
[00:11:12.000 --> 00:11:15.000]  你其實呢就係整體嚟講嗰篇嘢就叫
[00:11:15.000 --> 00:11:16.000]  不平則明
[00:11:16.000 --> 00:11:18.000]  不平就會明啦係咪呀
[00:11:18.000 --> 00:11:19.000]  嘩真係
[00:11:19.000 --> 00:11:24.000]  唔啱呀我就要出聲㗎啦係咪
[00:11:24.000 --> 00:11:25.000]  不平則明
[00:11:25.000 --> 00:11:27.000]  所以呢
[00:11:27.000 --> 00:11:30.000]  呢個意思就係神嘅說話
[00:11:30.000 --> 00:11:31.000]  聖經係神嘅說話
[00:11:31.000 --> 00:11:33.000]  其實我唔應該講咁長氣呢度
[00:11:33.000 --> 00:11:35.000]  因為我今日要講完哂呢度㗎
[00:11:35.000 --> 00:11:38.000]  咁呢個呢跟住呢佢就講到呢
[00:11:38.000 --> 00:11:41.000]  咁係神默示
[00:11:41.000 --> 00:11:43.000]  即係神嘅說話嚟嘅
[00:11:43.000 --> 00:11:44.000]  所以有權威啦
[00:11:44.000 --> 00:11:46.000]  如果你話邊個講㗎
[00:11:46.000 --> 00:11:47.000]  阿牧師講嘅
[00:11:47.000 --> 00:11:49.000]  冇乜權威㗎咋喎
[00:11:49.000 --> 00:11:50.000]  邊個講㗎
[00:11:50.000 --> 00:11:53.000]  你話如果你話係神講嘅
[00:11:53.000 --> 00:11:54.000]  嘩神講喎
[00:11:54.000 --> 00:11:56.000]  所以我點解咁強調
[00:11:56.000 --> 00:11:58.000]  唔好隨便話感動呢兩個字呢
[00:11:58.000 --> 00:12:00.000]  因為聖經話畀我哋聽
[00:12:00.000 --> 00:12:03.000]  佢話人被聖靈感動
[00:12:03.000 --> 00:12:05.000]  說出神的話來
[00:12:05.000 --> 00:12:06.000]  嘩
[00:12:06.000 --> 00:12:07.000]  聖靈感動你嘅時候呢
[00:12:07.000 --> 00:12:08.000]  跟住你講嘅就係咩呀
[00:12:08.000 --> 00:12:10.000]  就係神嘅說話喎
[00:12:10.000 --> 00:12:12.000]  唔好隨便講㗎
[00:12:12.000 --> 00:12:14.000]  不過我知道我講多一百次
[00:12:14.000 --> 00:12:15.000]  都有人仍然係咁講
[00:12:15.000 --> 00:12:18.000]  因為有啲人係死性不改嘅
[00:12:18.000 --> 00:12:20.000]  死不悔改嘅
[00:12:20.000 --> 00:12:22.000]  嗱呢個係強咗啦呢個字眼
[00:12:22.000 --> 00:12:24.000]  好啦咁跟住呢個聖經呢
[00:12:24.000 --> 00:12:25.000]  咁佢點呀
[00:12:25.000 --> 00:12:26.000]  佢就話呢
[00:12:26.000 --> 00:12:28.000]  係於教導
[00:12:28.000 --> 00:12:30.000]  於教導呢個
[00:12:30.000 --> 00:12:33.000]  呢個即係
[00:12:33.000 --> 00:12:34.000]  提摩太后書三章十六節啦
[00:12:34.000 --> 00:12:35.000]  即係我話
[00:12:35.000 --> 00:12:37.000]  唔好譯佢做教訓
[00:12:37.000 --> 00:12:38.000]  呢個字嘅原文呢
[00:12:38.000 --> 00:12:40.000]  就係從個DIDASCO
[00:12:40.000 --> 00:12:41.000]  DIDASCO係教導
[00:12:41.000 --> 00:12:42.000]  TEACHING
[00:12:42.000 --> 00:12:43.000]  係TEACHING
[00:12:43.000 --> 00:12:44.000]  於教導同埋督責
[00:12:44.000 --> 00:12:45.000]  教導係咩呢
[00:12:45.000 --> 00:12:46.000]  教導就係去
[00:12:46.000 --> 00:12:47.000]  TEACHING DOCTRINE
[00:12:47.000 --> 00:12:50.000]  教一啲嘅信仰呀
[00:12:50.000 --> 00:12:51.000]  好似我頭先呢
[00:12:51.000 --> 00:12:53.000]  同一位弟兄分享信仰
[00:12:53.000 --> 00:12:56.000]  我唔係喺度指責佢喎
[00:12:56.000 --> 00:12:58.000]  我唔係喺度督責佢喎
[00:12:58.000 --> 00:13:00.000]  我就係教導佢
[00:13:00.000 --> 00:13:01.000]  TEACH佢
[00:13:01.000 --> 00:13:02.000]  講咩呀
[00:13:02.000 --> 00:13:03.000]  我同佢分享到
[00:13:03.000 --> 00:13:04.000]  三為一體嘅真理
[00:13:04.000 --> 00:13:06.000]  我就話三為一體咩意思呀
[00:13:06.000 --> 00:13:07.000]  點樣呀
[00:13:07.000 --> 00:13:08.000]  聖父聖子聖靈
[00:13:08.000 --> 00:13:09.000]  聖父係神
[00:13:09.000 --> 00:13:10.000]  聖子係神
[00:13:10.000 --> 00:13:11.000]  聖靈係神
[00:13:11.000 --> 00:13:12.000]  不過都係一個神
[00:13:12.000 --> 00:13:13.000]  呢個係一個TEACHING
[00:13:13.000 --> 00:13:15.000]  聖經有好多嘅TEACHING
[00:13:15.000 --> 00:13:17.000]  我哋可以去學就可以教導
[00:13:17.000 --> 00:13:18.000]  咁原來呢
[00:13:18.000 --> 00:13:20.000]  當我哋教養兒女嘅時候呢
[00:13:20.000 --> 00:13:21.000]  按住主嘅教訓呢
[00:13:21.000 --> 00:13:22.000]  按住神嘅遺語呢
[00:13:22.000 --> 00:13:24.000]  有啲嘢我哋係要教佢
[00:13:24.000 --> 00:13:25.000]  唔識我哋要教佢
[00:13:25.000 --> 00:13:27.000]  呢個就係叫教導
[00:13:27.000 --> 00:13:28.000]  就唔係教訓喎
[00:13:28.000 --> 00:13:30.000]  所以譯咗教訓唔啱嘅
[00:13:30.000 --> 00:13:32.000]  第二個呢就係督責
[00:13:32.000 --> 00:13:34.000]  督責呢就意思呢
[00:13:34.000 --> 00:13:36.000]  就係有REBUKING
[00:13:36.000 --> 00:13:38.000]  USING SCRIPTURE TO POINT OUT
[00:13:38.000 --> 00:13:40.000]  TO EXPOSE
[00:13:40.000 --> 00:13:42.000]  ERRORS OF FALSE TEACHERS
[00:13:42.000 --> 00:13:45.000]  通常呢係要有證據
[00:13:45.000 --> 00:13:47.000]  去驗證其錯誤嘅
[00:13:47.000 --> 00:13:49.000]  呢個係咩意思呢
[00:13:49.000 --> 00:13:53.000]  原來當我哋係根據聖經去督責嘅時候呢
[00:13:53.000 --> 00:13:57.000]  話明督責個責字呢有責備嘅含義喺度
[00:13:57.000 --> 00:13:59.000]  即係有時子女
[00:13:59.000 --> 00:14:01.000]  父母同子女嘅關係
[00:14:01.000 --> 00:14:03.000]  有時子女
[00:14:03.000 --> 00:14:05.000]  佢哋有啲嘢係錯誤嘅
[00:14:05.000 --> 00:14:07.000]  佢哋思想錯誤呀
[00:14:07.000 --> 00:14:09.000]  觀念有錯誤
[00:14:09.000 --> 00:14:11.000]  佢哋諗錯咗嘢
[00:14:11.000 --> 00:14:13.000]  睇錯咗嘢
[00:14:13.000 --> 00:14:15.000]  咁作為父母要點呀
[00:14:15.000 --> 00:14:17.000]  真係要去
[00:14:17.000 --> 00:14:19.000]  話畀佢聽咁係唔啱嘅
[00:14:19.000 --> 00:14:21.000]  你咁樣係做錯咗嘅
[00:14:21.000 --> 00:14:23.000]  你唔好咁做呀
[00:14:23.000 --> 00:14:25.000]  你咁做落去呢你要有
[00:14:25.000 --> 00:14:27.000]  你要承擔後果嘅
[00:14:27.000 --> 00:14:29.000]  譬如嗰啲子女話
[00:14:29.000 --> 00:14:33.000]  我啲同學個個都出貓嘅
[00:14:33.000 --> 00:14:35.000]  Daddy
[00:14:35.000 --> 00:14:37.000]  我已經係出得少㗎啦
[00:14:37.000 --> 00:14:39.000]  全班都出貓嘅
[00:14:39.000 --> 00:14:41.000]  離譜到擺本書喺枱嘅
[00:14:41.000 --> 00:14:43.000]  你知唔知道
[00:14:43.000 --> 00:14:45.000]  我唔知係真定假呀
[00:14:45.000 --> 00:14:47.000]  早排呢我睇報紙喎
[00:14:47.000 --> 00:14:49.000]  我唔知報紙定Facebook
[00:14:49.000 --> 00:14:51.000]  喺強國裏面呢
[00:14:51.000 --> 00:14:53.000]  有個唔知咩考試呀
[00:14:53.000 --> 00:14:55.000]  好多啲父母呀咩人呢
[00:14:55.000 --> 00:14:57.000]  爬咗上去嗰個
[00:14:57.000 --> 00:14:59.000]  嗰個學校嗰棟牆
