
[00:00:00.000 --> 00:00:04.140]  我們讀一段聖經,在提摩太前書第三章第十五節,
[00:02:18.300 --> 00:02:20.740]  神也樂意來滿足我們。
[00:02:20.740 --> 00:02:24.860]  但是你一定要先看重教會的建造,
[00:02:24.860 --> 00:02:28.420]  然後你我的生命才能夠在其中成長。
[00:02:28.420 --> 00:02:29.700]  Amen?
[00:02:29.700 --> 00:02:32.780]  那麼神既然如此看重教會,
[00:02:32.780 --> 00:02:34.860]  那今天我們做神的兒女的,
[00:02:34.860 --> 00:02:36.940]  我們在教會當如何行呢?
[00:02:36.940 --> 00:02:38.700]  就像保羅這些經文所說的,
[00:02:38.700 --> 00:02:42.780]  在神的家中當如何行呢?
[00:02:42.780 --> 00:02:45.340]  今天只要從三方面來思想這個問題。
[00:02:45.340 --> 00:02:49.020]  第一個,我們要尾身於教會的生活,
[00:02:49.020 --> 00:02:53.060]  跟你爬說要尾身於教會的生活。
[00:02:53.060 --> 00:02:55.260]  為什麼要尾身於教會的生活呢?
[00:02:55.260 --> 00:02:57.460]  因為保羅在這些聖經講得很清楚,
[00:02:57.460 --> 00:03:00.940]  因為教會就是神的家嘛!
[00:03:00.940 --> 00:03:03.140]  這個家是什麼地方?
[00:03:03.140 --> 00:03:06.180]  家就是一個塑造生命的地方。
[00:03:06.180 --> 00:03:07.580]  我們從小長大,
[00:03:07.580 --> 00:03:11.940]  你看見家庭帶給我們的影響有多深遠啊!
[00:03:11.940 --> 00:03:14.660]  從我們的外表、我們的個性、
[00:03:14.660 --> 00:03:17.420]  我們的習慣、我們的一切,
[00:03:17.420 --> 00:03:20.700]  其實都跟我們的家庭分不開的。
[00:03:20.700 --> 00:03:23.620]  家庭帶給我們非常大的影響力。
[00:03:23.620 --> 00:03:24.820]  所以我們做父母的,
[00:03:24.820 --> 00:03:27.340]  我們不是常常就從我們的孩子身上,
[00:03:27.340 --> 00:03:29.980]  看見我們自己的影子嗎?
[00:03:29.980 --> 00:03:31.260]  為什麼看見我們自己的影子?
[00:03:31.260 --> 00:03:35.620]  因為的確我們的家庭在他們身上的影響力是非常大的。
[00:03:35.620 --> 00:03:39.580]  家庭的確是一個塑造生命的地方。
[00:03:39.580 --> 00:03:40.620]  同樣弟兄姊妹,
[00:03:40.620 --> 00:03:43.140]  一個屬靈的家庭,
[00:03:43.140 --> 00:03:47.660]  也是塑造我們屬靈生命的地方。
[00:03:47.660 --> 00:03:50.100]  我就常常想到彼得嘛!
[00:03:50.100 --> 00:03:53.420]  你知道當彼得還沒有遇見主的時候,
[00:03:53.420 --> 00:03:55.300]  他只是個漁夫啊!
[00:03:55.300 --> 00:03:57.940]  他肉身的家庭所帶給他的,
[00:03:57.940 --> 00:04:01.140]  可能就是打魚的技術而已。
[00:04:01.140 --> 00:04:05.340]  我常常在想如果彼得沒有遇見主的話,
[00:04:05.340 --> 00:04:08.980]  那他可能一輩子就是一個技術很好,
[00:04:08.980 --> 00:04:12.380]  可是脾氣不大好的漁夫而已。
[00:04:12.380 --> 00:04:14.380]  但當他遇見主耶穌之後,
[00:04:14.380 --> 00:04:18.740]  他就投入了一個屬靈的大家庭當中。
[00:04:18.740 --> 00:04:22.540]  他的生命就開始被塑造了。
[00:04:22.540 --> 00:04:27.300]  三次不認主的經歷讓他學習在眾人面前謙卑下來,
[00:04:27.300 --> 00:04:29.260]  以前講話很大聲的,
[00:04:29.260 --> 00:04:33.660]  從那一天開始講話小聲很多。
[00:04:33.660 --> 00:04:36.220]  當他被關在監獄裡面的時候,
[00:04:36.220 --> 00:04:39.180]  弟兄姊妹為他迫切禱告,
[00:04:39.180 --> 00:04:41.580]  後來天使顯現將他搭救出來,
[00:04:41.580 --> 00:04:43.940]  當他回到教會弟兄姊妹的時候,
[00:04:43.940 --> 00:04:47.340]  發現弟兄姊妹正在迫切為他禱告,
[00:04:47.340 --> 00:04:52.100]  他開始明白他何等需要他的弟兄姊妹。
[00:04:52.100 --> 00:04:54.940]  弟兄姊妹當你看見彼得的改變,
[00:04:54.940 --> 00:05:00.580]  一個四福音的彼得跟彼得前後書的彼得是判若兩人。
[00:05:00.580 --> 00:05:04.140]  四福音中的彼得是個性很不穩定的人,
[00:05:04.140 --> 00:05:08.020]  到彼得前後書的彼得卻是個充滿智慧,
[00:05:08.020 --> 00:05:13.060]  充滿慈愛,充滿權柄的一個領袖。
[00:05:13.060 --> 00:05:15.620]  為什麼彼得有這樣的改變呢?
[00:05:15.620 --> 00:05:18.540]  我深深的相信彼得的改變,
[00:05:18.540 --> 00:05:22.060]  是當他投身在一個屬靈的家庭當中,
[00:05:22.060 --> 00:05:28.100]  他的生命就在弟兄姊妹的關係當中被塑造出來。
[00:05:28.100 --> 00:05:29.980]  所以我真的鼓勵你,
[00:05:29.980 --> 00:05:33.660]  要尾聲在教會的生活裡面,
[00:05:33.660 --> 00:05:36.020]  無論你有多忙,
[00:05:36.020 --> 00:05:40.420]  我都不會有任何的歉意要求你來尾聲,
[00:05:40.420 --> 00:05:45.180]  因為我知道這是你塑造屬靈生命的地方。
[00:05:45.180 --> 00:05:46.740]  Amen?
[00:05:46.740 --> 00:05:48.100]  弟兄姊姊,這些年我在教會裡面,
[00:05:48.100 --> 00:05:52.460]  我看見多少的弟兄姊妹生命被改變,
[00:05:52.460 --> 00:05:56.620]  我看見多少的弟兄被神興起。
[00:05:56.620 --> 00:05:59.060]  以前我看見這些弟兄的時候,
[00:05:59.060 --> 00:06:00.780]  你說什麼他都無動於衷,
[00:06:00.780 --> 00:06:03.740]  只想回家看電視,我告訴你。
[00:06:03.740 --> 00:06:07.180]  現在我看見多少的弟兄被神改變,
[00:06:07.180 --> 00:06:12.940]  熱情、充沛、為主有夢想、立志做大事。
[00:06:12.940 --> 00:06:14.580]  Hallelujah!
[00:06:14.580 --> 00:06:16.700]  每次我到分堂去,
[00:06:16.700 --> 00:06:20.740]  看到很多弟兄姊妹從我們這裡搬到分堂的弟兄姊妹,
[00:06:20.740 --> 00:06:23.060]  看到他們都很稀奇,
[00:06:23.060 --> 00:06:26.940]  以前在我們這邊我都覺得也沒怎麼樣很特別。
[00:06:26.940 --> 00:06:30.380]  哇!到了分堂之後一個變小火球,
[00:06:30.380 --> 00:06:33.460]  哇!又唱又跳又在復興禱告。
[00:06:33.460 --> 00:06:36.460]  他們告訴我,因為在我們身上有生命核的恩告。
[00:06:36.460 --> 00:06:38.180]  Hallelujah!
[00:06:38.180 --> 00:06:42.140]  弟兄姊妹你也一樣,在你身上有生命核的恩告的,Amen?
[00:06:42.140 --> 00:06:46.780]  跟你朋友說,你也身上有生命核的恩告,跟他說。
[00:06:46.780 --> 00:06:49.300]  你知道這些年當我在服事當中,
[00:06:49.300 --> 00:06:52.460]  對我來講不是沒有眼淚啦,
[00:06:52.460 --> 00:06:56.180]  不是不辛苦,剛才看到我都在山上走,
[00:06:56.180 --> 00:07:00.580]  挺辛苦的,我告訴你。
[00:07:00.580 --> 00:07:04.180]  但是我只是說我常常說習慣啦,
[00:07:04.180 --> 00:07:08.740]  但我要你知道一件事情,在我一切的眼淚跟辛苦當中,
[00:07:08.740 --> 00:07:13.780]  有一件事情是持續讓我不斷的走下去的,
[00:07:13.780 --> 00:07:19.860]  那就是我看見一個一個擺在我面前生命改變的見證,
[00:07:19.860 --> 00:07:25.580]  我沒有辦法不被激勵努力的向前,Amen?
[00:07:25.580 --> 00:07:29.980]  所以第一個你一定要偽身在這樣教會的生活裡面。
[00:07:29.980 --> 00:07:33.700]  第二個,你一定要偽身在教會的侍奉的裡面,
[00:07:33.700 --> 00:07:37.660]  跟你朋友說要偽身在教會的侍奉。
[00:07:37.660 --> 00:07:42.100]  教會不但是神的家,教會更是你的家啦,
[00:07:42.100 --> 00:07:45.460]  跟你朋友說教會是你的家。
[00:07:45.460 --> 00:07:50.260]  既然這是你的家,你就要在家裡面做個好主人嘛,
[00:07:50.260 --> 00:07:53.420]  你不是來做客人的,OK?
[00:07:53.420 --> 00:07:55.500]  今天我看見有太多的基督徒,
[00:07:55.500 --> 00:07:58.180]  他們之所以不能夠享受教會的生活,
[00:07:58.180 --> 00:08:01.020]  就是因為他們問錯一個問題。
[00:08:01.020 --> 00:08:04.660]  他們常常問為什麼沒有人關心我呢?
[00:08:04.660 --> 00:08:08.660]  其實服事要從你自己開始做起,
[00:08:08.660 --> 00:08:14.420]  當你開始去服事別人的時候,別人也因此就來服事你。
[00:08:14.420 --> 00:08:17.460]  所以求主幫助我們在神的家中,也是你的家中,
[00:08:17.460 --> 00:08:21.300]  不要問錯問題,不要問說為什麼沒有人來關心我,
[00:08:21.300 --> 00:08:28.140]  而是問說主啊,你要我在教會,在家中要我做什麼?
[00:08:28.140 --> 00:08:33.060]  你一定要學習主動的參與侍奉。
[00:08:33.060 --> 00:08:35.260]  我發現很多時候,我看見很多基督徒,
[00:08:35.260 --> 00:08:39.060]  特別是中國的基督徒,有一種錯誤的想法,
[00:08:39.060 --> 00:08:42.660]  那就如果不能做得最好,我就不參與。
[00:08:42.660 --> 00:08:43.740]  有沒有這種想法?
[00:08:43.740 --> 00:08:46.620]  要做得最好,我才有面子。
[00:08:46.620 --> 00:08:49.300]  中國人就是這樣,如果不參與,如果不做得最好,我就不參與。
[00:08:49.300 --> 00:08:51.700]  那問題完全錯了。
[00:08:51.700 --> 00:08:55.260]  我們看見很多時候因為這種錯誤的理念,
[00:08:55.260 --> 00:08:58.580]  讓我們不敢去嘗試,
[00:08:58.580 --> 00:09:02.460]  能夠怎麼樣發掘神在我們身上的恩賜,
[00:09:02.460 --> 00:09:06.860]  也不敢讓聖靈有機會來使用我們,
[00:09:06.860 --> 00:09:11.660]  更是攔阻我們能夠經歷神偉大奇妙的作為。
[00:09:11.660 --> 00:09:16.180]  這問題其實讓我告訴你,沒有一個人天生是會服事的啦。
[00:09:16.180 --> 00:09:19.820]  有時候你看見一些大獎人,真的很有恩賜,
[00:09:19.820 --> 00:09:22.420]  但你只看見他在台上啊,
[00:09:22.420 --> 00:09:26.940]  你從來沒有看見過在他的背後曾經有多少的眼淚,
[00:09:26.940 --> 00:09:30.060]  有多少失敗的經驗啊。
[00:09:30.060 --> 00:09:35.060]  在我們屬靈的操練,在服事的過程當中,失敗是難免的。
[00:09:35.060 --> 00:09:39.140]  但如果不是經過失敗經驗的累積,
[00:09:39.140 --> 00:09:42.860]  怎麼能夠帶來成功的服事呢?
[00:09:42.860 --> 00:09:46.300]  你可知道當我年輕的時候,我第一次帶遊戲,
[00:09:46.300 --> 00:09:50.700]  我還記得講了半個鐘頭,還是沒有人會玩怎麼玩,怎麼玩這遊戲。
[00:09:50.700 --> 00:09:54.060]  我恨不得有一個地洞,我鑽進去啊。
[00:09:54.060 --> 00:09:57.100]  你可知道當我第一次用英文講道的時候,
[00:09:57.100 --> 00:10:03.500]  我是雙手抓住講台,兩腿一直發抖,把稿子念完了嗎?
[00:10:03.500 --> 00:10:06.780]  他們請我講四十分鐘,我二十分鐘就念完,就坐下了。
[00:10:06.780 --> 00:10:12.020]  他們一直看我,還沒有講,我完全沒話講。
[00:10:12.020 --> 00:10:14.940]  你可知道當我第一次指揮師班的時候,
[00:10:14.940 --> 00:10:20.180]  一下來人家的comment就是,你怎麼指揮像耍猴戲呢?
[00:10:20.180 --> 00:10:24.740]  我那時候聽了很生氣,但後來看看自己真的像耍猴戲。
[00:10:24.740 --> 00:10:28.100]  所以我們感覺失敗是難免的啦。
[00:10:28.100 --> 00:10:31.940]  但失敗之後一定要審查一下嘛。
[00:10:31.940 --> 00:10:34.620]  首先要自我審查一下嘛。
[00:10:34.620 --> 00:10:40.140]  我是不是能夠越做能夠越有喜樂,越做能夠越有果效呢?
[00:10:40.140 --> 00:10:43.020]  其次也要審查別人的感受嘛。
[00:10:43.020 --> 00:10:49.100]  不要一天到晚只自我感覺非常良好,別人早就東倒西歪了。
[00:10:49.100 --> 00:10:52.100]  所以我常常勉勵弟兄姊妹說,不要怕失敗,
[00:10:52.100 --> 00:10:57.460]  但是一定要從失敗當中成熟長大嘛。
[00:10:57.460 --> 00:11:02.580]  第二點,我相信我們教會成長這麼快速有一個原因,
[00:11:02.580 --> 00:11:05.180]  也是因為我們不怕失敗。
[00:11:05.180 --> 00:11:11.580]  我們敢於創新,敢於受批評,但是我們也敢於修正。
[00:11:11.580 --> 00:11:14.140]  你知道這是一種感耶。
[00:11:14.140 --> 00:11:17.540]  我們教會過去有多少失敗的經驗,你以為我們教會都很成功,
[00:11:17.540 --> 00:11:23.060]  No,回頭看有好多次,你可能都記得,很多次失敗的經驗。
[00:11:23.060 --> 00:11:28.220]  但我卻要告訴你,這個教會也是敢於從失敗當中改正,
[00:11:28.220 --> 00:11:31.820]  重新成長的一個教會,Amen? Hallelujah!
[00:11:31.820 --> 00:11:36.100]  我們看見從失敗當中成長,這本來就是我們人學習的過程,
[00:11:36.100 --> 00:11:40.660]  我們一定要主動積極參與各樣的服事。
[00:11:40.660 --> 00:11:46.020]  當然從狹義的角度來講,服事是指在教會裡面的侍奉,
[00:11:46.020 --> 00:11:52.020]  但從廣義的角度來講,其實我們生活所參與的每一件事情,
[00:11:52.020 --> 00:11:54.940]  不也都是神侍奉的工廠嗎?
[00:11:54.940 --> 00:12:00.260]  事實上那是更大的工廠,那是更有影響力的工廠,
[00:12:00.260 --> 00:12:05.860]  所以我們需要來擴展我們的眼界,來看神的國度。
[00:12:05.860 --> 00:12:12.380]  所謂擴展神國,不是只有傳揚福音教會增長而已,
[00:12:12.380 --> 00:12:14.780]  以前我們的觀念都是這樣,什麼叫擴展神國?
[00:12:14.780 --> 00:12:19.020]  我們就只想到傳揚福音,教會增長。
[00:12:19.020 --> 00:12:23.140]  但錯了,擴展神國不單是這兩件事情,
[00:12:23.140 --> 00:12:33.300]  擴展神國應當包括了將神國的公義跟公平帶進這個邪惡的世代當中,Amen?
[00:12:33.300 --> 00:12:41.820]  我再次說,擴展神國應當包括了將神國的公義跟公平帶進這個邪惡的世代裡面,
[00:12:41.820 --> 00:12:45.900]  回想福音怎麼傳進中國的,一兩百年前的時候,
[00:12:45.900 --> 00:12:48.940]  我真的非常佩服當時的宣教士,
[00:12:48.940 --> 00:12:51.620]  他們在那個時代就很清楚的看見,
[00:12:51.620 --> 00:12:57.420]  要改變中國,就必須要從生活文化開始轉變。
[00:12:57.420 --> 00:13:00.100]  我們看見在那個時代,福經傳進中國的時候,
[00:13:00.100 --> 00:13:03.420]  不單是在屬靈上的一個改變,
[00:13:03.420 --> 00:13:08.660]  我們看見福音更帶來的是生活文化上的改變。
[00:13:08.660 --> 00:13:13.100]  就譬如說,在當年解除婦女纏小腳的婦女運動,
[00:13:13.100 --> 00:13:15.580]  就是宣教士們開始提倡的。
[00:13:15.580 --> 00:13:20.020]  感謝主,今天姐妹都不需要纏小腳,Hallelujah!
[00:13:20.020 --> 00:13:25.260]  就是宣教士當年能夠看見姐妹們那種傳統的束縛,
[00:13:25.260 --> 00:13:29.820]  開始提倡這樣一個改變生活文化的運動,
[00:13:29.820 --> 00:13:36.460]  是宣教士們看見這種科學的理論的重要,提倡科學性的教育,
[00:13:36.460 --> 00:13:40.820]  能夠讓中國人能夠離開很多迷信的一些事情,
[00:13:40.820 --> 00:13:46.340]  也是宣教士看見當年鴉片怎麼樣腐蝕中國人,
[00:13:46.340 --> 00:13:50.460]  是宣教士們開始提倡禁煙運動,
[00:13:50.460 --> 00:13:55.740]  也是宣教士們看見這些許多人在身體上的缺乏,
[00:13:55.740 --> 00:14:00.020]  當時沒有醫院,宣教士們開始無論福音傳到哪裡,
[00:14:00.020 --> 00:14:05.900]  在那裡創辦醫院,不但創辦醫院,而且設立報社,
[00:14:05.900 --> 00:14:12.220]  能夠傳播新聞,我們看見這都是宣教士在當年這麼多年前,
[00:14:12.220 --> 00:14:17.300]  他們就明白這件事情,不但是在屬靈生命的改變,
[00:14:17.300 --> 00:14:21.020]  更是要生活文化的改變,Amen!
[00:14:21.020 --> 00:14:23.660]  所以今天當我們思想到神國的擴展的時候,
[00:14:23.660 --> 00:14:27.980]  我們所面對的戰爭,我告訴你這是一個全面性的戰爭,
[00:14:27.980 --> 00:14:32.780]  就像從軍事上來講,陸海空三軍總體戰,Amen!
[00:14:32.780 --> 00:14:38.820]  我們需要從各個不同的領域,按照個人不同的才幹,
[00:14:38.820 --> 00:14:41.340]  一同來擴展神的國度。
[00:14:41.340 --> 00:14:42.860]  第二點,這是為什麼?
[00:14:42.860 --> 00:14:47.380]  這些年我們積極鼓勵弟兄姊妹參選,
[00:14:47.380 --> 00:14:52.860]  感謝主,今年11月,我們就有兩位弟兄姊妹會參選參與選舉,
[00:14:52.860 --> 00:14:56.860]  一個是在Saratoga參選市議員的趙燕姊妹,
[00:14:56.860 --> 00:15:01.340]  一個是在Fremont參選學區委員的邵陽弟兄,
[00:15:01.340 --> 00:15:05.340]  我們真的要為他們選舉的過程來禱告,
[00:15:05.340 --> 00:15:08.860]  求神顯明祂的同在,加添神的力量,
[00:15:08.860 --> 00:15:13.860]  也在選舉過程當中顯明基督徒的見證,Amen!
[00:15:13.860 --> 00:15:18.180]  我們真的要祝福他們,因為這不是與你無關的事情,
[00:15:18.180 --> 00:15:21.980]  這是教會整體往前走我們的策略,
[00:15:21.980 --> 00:15:26.380]  我們希望影響世代嗎?我們必須參與社區。
[00:15:26.380 --> 00:15:29.940]  這也是為什麼我們開始優勢頻道的原因,
[00:15:29.940 --> 00:15:34.860]  我們希望藉著這樣一個平台能夠更深入的進入社區當中,
[00:15:34.860 --> 00:15:39.460]  與社區緊密的連結,也能夠眾教會能夠連結。
[00:15:39.460 --> 00:15:42.420]  感謝主,昨天晚上我們有中秋聯歡晚會,
[00:15:42.420 --> 00:15:44.500]  有多少人參加中秋聯歡晚會?
[00:15:44.500 --> 00:15:47.780]  哇!我們應該有十幾間教會聯合在一起,
[00:15:47.780 --> 00:15:50.940]  哇!我告訴你,節目真的精彩萬分,我告訴你,
[00:15:50.940 --> 00:15:54.300]  我還沒,我看過這麼多節目,我還沒看過這麼精彩的節目,
[00:15:54.300 --> 00:15:58.180]  昨天各個教會的精英在那裡表演,哇!
[00:15:58.180 --> 00:16:02.580]  這是過去我們單單以自己教會的平台絕對做不到的事情,
[00:16:02.580 --> 00:16:08.300]  沒有人會來的,但當我們優勢頻道這個平台打出來的時候,
[00:16:08.300 --> 00:16:12.220]  我們就看見我們有一個連結教會的平台在這裡,
[00:16:12.220 --> 00:16:18.660]  不久之後我們優勢會全面上網,而且上手機,你也可以來觀賞,
[00:16:18.660 --> 00:16:22.500]  我們的影響力將會不只在灣區而已,
[00:16:22.500 --> 00:16:27.500]  我們的影響力將要進入全球華人的社區,Amen?
[00:16:27.500 --> 00:16:32.660]  第二點,這也是為什麼我們開始ROKA生命和教育學院的原因,
[00:16:32.660 --> 00:16:37.660]  雖然在教會裡面我們真的有非常好的兒童節目跟青少年節目,
[00:16:37.660 --> 00:16:41.980]  但第二點,這些年在我心中真的還是有一個很大的遺憾,
[00:16:41.980 --> 00:16:46.900]  那就是為什麼我並沒有領受到神這樣一個呼召提醒,
[00:16:46.900 --> 00:16:51.020]  早一點開始進入社區辦教育的工作,
[00:16:51.020 --> 00:16:55.460]  但是神也提醒我現在起床還是不晚,Amen?
[00:16:55.460 --> 00:17:00.580]  跟你說現在起床還是不晚,跟他說,
[00:17:00.580 --> 00:17:05.180]  感謝神,我們看見我們在Cupertino天天超市旁邊的教育學院,
[00:17:05.180 --> 00:17:09.820]  才一年現在有65個學生,大部分還不是我們教會的學生,
[00:17:09.820 --> 00:17:15.540]  甚至很多飛機入住的家庭很樂意把他們的孩子送到我們的學校來讀書,
[00:17:15.540 --> 00:17:20.260]  我們看見神的確為我們打開又寬又廣的門,
[00:17:20.260 --> 00:17:24.860]  第二點,我們看見福祉不是只有在教會裡面而已,
[00:17:24.860 --> 00:17:28.900]  如果是我們整個教會每一個人都能夠擺上我們的恩賜,
[00:17:28.900 --> 00:17:32.900]  我們的才幹,我們的專長來為神所使用的時候,
[00:17:32.900 --> 00:17:36.060]  我們就能在這個彎曲背謬的世代,
[00:17:36.060 --> 00:17:40.660]  能夠創造新的文化來影響這個世代,Amen?
[00:17:40.660 --> 00:17:42.780]  所以第二個,你要尾聲於教會的侍奉,
[00:17:42.780 --> 00:17:50.740]  第三個,要尾聲教會的維護,跟你彷彿說,尾聲於教會的維護,
[00:17:50.740 --> 00:17:54.740]  既然教會不但是神的家,也是你我的家,
[00:17:54.740 --> 00:18:00.380]  那我們一定有責任來愛護並且供養這個家。
[00:18:00.380 --> 00:18:06.820]  兩方面,第一個,要愛護神的家,跟你彷彿說要愛護神的家,
[00:18:06.820 --> 00:18:12.020]  第二點,如果你真的明白主耶穌有多愛他的教會,
[00:18:12.020 --> 00:18:17.460]  耶穌不但為教會而來,耶穌甚至為教會捨棄。
[00:18:17.460 --> 00:18:22.180]  我常常心裡面在想,如果耶穌真的這麼愛教會,
[00:18:22.180 --> 00:18:26.020]  那你我怎能不愛教會呢?
[00:18:26.020 --> 00:18:29.820]  無論你怎麼看現今的教會是怎麼殘缺跟不足,
[00:18:29.820 --> 00:18:33.260]  但我告訴你,只要耶穌仍然深愛祂的教會,
[00:18:33.260 --> 00:18:38.380]  我們就應當盡全力來愛護主的教會,Amen?
[00:18:38.380 --> 00:18:42.580]  你知道仇敵在地上最重要一個工作是什麼嗎?
[00:18:42.580 --> 00:18:45.260]  魔鬼殺人在地上最重要一個工作,
[00:18:45.260 --> 00:18:51.420]  就用各樣的詭計來拆毀來破壞主的教會。
[00:18:51.420 --> 00:18:54.540]  約翰福音10章第10節,耶穌講得很清楚。
[00:18:54.540 --> 00:18:57.860]  約翰福音10章第10節,盜賊來,就是仇敵。
[00:18:57.860 --> 00:19:02.580]  盜賊來要幹什麼?偷竊、殺害、毀壞。
[00:19:02.580 --> 00:19:05.460]  你看這個魔鬼殺人在教會工作就是如此。
[00:19:05.460 --> 00:19:13.700]  但主說我來是要教人得生命,而且得了更豐盛。
[00:19:13.700 --> 00:19:16.420]  哇!你看見這何等的對比啊!
[00:19:16.420 --> 00:19:20.500]  仇敵來就是殺害、偷盜、毀壞。
[00:19:20.500 --> 00:19:25.540]  看主來了是要教我們得生命,可以得更豐富。
[00:19:25.540 --> 00:19:31.580]  你看見主怎麼樣盡全力要捨棄來保護他的教會。
[00:19:31.580 --> 00:19:35.540]  弟兄姊姊,如果你我真的明白主的心意是如此,
[00:19:35.540 --> 00:19:39.300]  我們真的明白仇敵的工作就是這樣的破壞,
[00:19:39.300 --> 00:19:44.460]  我告訴你,我們就不會隨便親看教會的弟兄姊妹,
[00:19:44.460 --> 00:19:48.300]  我們也不會隨意的批評論斷,
[00:19:48.300 --> 00:19:51.060]  或者背後說閒話。
[00:19:51.060 --> 00:19:55.220]  因為那正是仇敵要做的工作,你明白嗎?
[00:19:55.220 --> 00:19:59.380]  如果當你做那些事情,你就是在做仇敵要做的工作。
[00:19:59.380 --> 00:20:03.100]  今天如果你看見教會有破口,你怎麼辦呢?
[00:20:03.100 --> 00:20:08.660]  我告訴你,你應當全力的參與,全力的禱告。
[00:20:08.660 --> 00:20:12.980]  跟你朋友說,全力的參與,全力的禱告。
[00:20:12.980 --> 00:20:20.500]  你能夠站在這個破口,為教會建立一個保護的城牆嗎?
[00:20:20.500 --> 00:20:23.460]  一旦我們能夠同心合意的禱告,
[00:20:23.460 --> 00:20:27.460]  我們就能夠抵擋仇敵撒旦一切的詭計,Amen?
[00:20:27.460 --> 00:20:29.740]  第二方面,我們要供養神的家,
[00:20:29.740 --> 00:20:33.100]  跟你們說要供養神的家。
[00:20:33.100 --> 00:20:37.940]  聖經很清楚的教導我們要將十一奉獻歸給神,
[00:20:37.940 --> 00:20:42.140]  而且在瑪拉基督的三章第十節這裡很清楚講了萬鈞的一話說,
[00:20:42.140 --> 00:20:46.020]  你們要將當那的十分之一全然送入倉庫,使我家有糧,
[00:20:46.020 --> 00:20:49.580]  以此試試我是否為你們敞開天上的窗戶,
[00:20:49.580 --> 00:20:53.620]  傾服於你們,甚至無處可,何等的應許?
[00:20:53.620 --> 00:20:59.780]  我相信我們都渴望神能夠打開天上的窗戶,傾服於我們,Amen?
[00:20:59.780 --> 00:21:05.580]  但我們卻忽略了一個神能夠賜福給我們的管道,
[00:21:05.580 --> 00:21:11.300]  這個管道就是這裡所說的,將當那的十分之一全然奉獻給神。
[00:21:11.300 --> 00:21:15.180]  我要在這裡注意兩件事情,第一個是當那的十分之一,
[00:21:15.180 --> 00:21:20.020]  第二個是全然奉獻,為什麼要注意這兩件事?
[00:21:20.020 --> 00:21:22.180]  因為我知道很多人喜歡問一個問題,
[00:21:22.180 --> 00:21:26.900]  就請問十分之一是扣稅之前,還是扣稅之後呢?
