
[00:00:00.000 --> 00:00:08.480]  身為天父,我們感謝祢的恩典,讓我們有機會一同聚集,敬拜祢,一同思想祢的說話。
[00:06:16.440 --> 00:06:20.360]  在和合本的翻譯,最後一句說話是這樣翻譯的,
[00:06:20.360 --> 00:06:24.600]  第十九節,它說,也有賊挖掘窿來偷,
[00:06:24.600 --> 00:06:30.640]  不是破門進屋,是挖掘窿來偷的。
[00:06:30.640 --> 00:06:34.640]  前面提到的那兩宗劫案,那些賊真的是破門進入,
[00:06:34.640 --> 00:06:38.960]  進去珠寶店裡面明搶。
[00:06:38.960 --> 00:06:42.960]  但是在去年2015年4月,
[00:06:42.960 --> 00:06:49.840]  英國倫敦有個很著名的保險庫叫Hatton Garden Safe Deposit,
[00:06:49.840 --> 00:06:54.720]  是很多珠寶商存放珠寶的地方,
[00:06:54.720 --> 00:07:02.160]  結果有六個人組成的竊賊,他們這樣計劃好了,
[00:07:02.160 --> 00:07:10.440]  就想辦法去偷,他們就由去年的壽難節的一個假期進去,
[00:07:10.440 --> 00:07:13.960]  一直做到復活節的早上,
[00:07:13.960 --> 00:07:17.960]  他們真的名符其實是挖掘窿來偷的。
[00:07:17.960 --> 00:07:23.960]  保險庫裡面底層有一幅叫做Reinforced Concrete,
[00:07:23.960 --> 00:07:27.760]  是加強的三合套,很厚的,
[00:07:27.760 --> 00:07:34.760]  但是他們真的鑽到一個洞,進去保險箱裡面偷了很多珠寶,
[00:07:34.760 --> 00:07:40.280]  估計可能收到的珠寶有二億磅。
[00:07:40.280 --> 00:07:43.280]  這個世界上除了有匪徒去挖掘窿,
[00:07:43.280 --> 00:07:45.840]  也有些匪徒不用挖掘窿的方法,
[00:07:45.840 --> 00:07:50.520]  而是用綁票的手段去勒索錢財。
[00:07:50.520 --> 00:07:55.600]  很有名的香港富商李嘉誠的兒子也曾經被人綁架過,
[00:07:55.600 --> 00:07:58.600]  給了贖金之後,撿回了一條命,生還了,
[00:07:58.600 --> 00:08:01.400]  但是從此以後他無論去到哪裡,
[00:08:01.400 --> 00:08:06.160]  都要有幾個隨身保鏢看著他,確保安全,
[00:08:06.160 --> 00:08:11.520]  但是另一方面他就好像完全沒有行動自由一樣。
[00:08:11.520 --> 00:08:19.760]  主耶穌教導我們,要為自己積聚財寶在天上,
[00:08:19.760 --> 00:08:23.360]  天上才是最安全的地方,
[00:08:23.360 --> 00:08:28.560]  那裡才是最安全的保險庫,是皇家的寶庫。
[00:08:28.560 --> 00:08:31.680]  主耶穌在第20節那裡向我們保證,
[00:08:31.680 --> 00:08:37.080]  保證告訴我們那裡是沒有蟲蛀,不會生鏽,
[00:08:37.080 --> 00:08:42.480]  也沒有盜賊進來偷竊的地方。
[00:08:42.480 --> 00:08:48.040]  21節說你的財寶在哪裡,你的心也在哪裡。
[00:08:48.040 --> 00:08:53.600]  每次主耶穌鼓勵我們,我們要積財於天,
[00:08:53.600 --> 00:08:57.520]  不單止是一個處理我們的財富的問題,
[00:08:57.520 --> 00:09:01.480]  更加是一個我們的心向的問題。
[00:09:01.480 --> 00:09:07.880]  我們的心是向著這一個看得見的世界,
[00:09:07.880 --> 00:09:12.680]  還是我們是向著上面的天國呢?
[00:09:12.680 --> 00:09:14.480]  聖經提醒我們,
[00:09:14.480 --> 00:09:19.080]  「這世界和一切屬世的慾望都正在消逝,
[00:09:19.080 --> 00:09:23.880]  但是實行上帝旨意的人是永遠生存。」
[00:09:23.880 --> 00:09:27.880]  這個世界不會永遠長存,
[00:09:27.880 --> 00:09:32.080]  人和人的慾望也不會永遠長存,
[00:09:32.080 --> 00:09:36.880]  隨著時間慢慢消逝,
[00:09:36.880 --> 00:09:41.880]  唯有實行上帝旨意的人是會永遠長存。
[00:09:41.880 --> 00:09:47.480]  為什麼有這麼多基督徒都不願意積財於天,
[00:09:47.480 --> 00:09:52.080]  總是憂慮自己的生活問題呢?
[00:09:52.080 --> 00:09:58.080]  我相信其中一個原因就是在第22至23節,
[00:09:58.080 --> 00:10:00.480]  耶穌所說的眼睛,
[00:10:00.480 --> 00:10:05.680]  是說到我們要小心我們心靈的眼睛,
[00:10:05.680 --> 00:10:10.480]  或者說我們人生的眼界,
[00:10:10.480 --> 00:10:15.280]  我們的眼界會決定我們的人生。
[00:10:15.280 --> 00:10:19.480]  可惜很多人以為生命是在乎物質,
[00:10:19.480 --> 00:10:25.480]  物質越多,生命就會越豐盛,越快樂,
[00:10:25.480 --> 00:10:31.480]  但是其實生命比物質更加重要。
[00:10:31.480 --> 00:10:34.480]  最近有人傳了一個短片給我,
[00:10:34.480 --> 00:10:40.480]  這個故事中有位女主角叫做于眷,
[00:10:40.480 --> 00:10:45.480]  和于牧師的姓一樣,于,
[00:10:45.480 --> 00:10:47.480]  她讀了很多年書,
[00:10:47.480 --> 00:10:50.480]  拿了博士學位,有了工作,
[00:10:50.480 --> 00:10:54.480]  但是她30歲左右就患上了乳腺癌,
[00:10:54.480 --> 00:11:00.480]  患了癌症之後她才知道追求名利的虛空,
[00:11:00.480 --> 00:11:03.480]  她才去反省人生的意義,
[00:11:03.480 --> 00:11:08.480]  她寫了很多東西,在博客上有800多萬人瀏覽過,
[00:11:08.480 --> 00:11:12.480]  我們一起看看這個視頻,
[00:11:12.480 --> 00:11:17.480]  聽聽她對人生的感悟來幫助我們,
[00:11:17.480 --> 00:11:22.480]  用國語講的,不懂國語的弟兄姊妹就看一下字幕,
[00:11:22.480 --> 00:11:26.480]  這個節目大部分都有字幕,
[00:11:26.480 --> 00:11:30.480]  如果沒有字幕的地方聽不懂也不要緊,
[00:11:30.480 --> 00:11:32.480]  那些不是很重要的東西,
[00:11:32.480 --> 00:11:36.480]  由於這個視頻在國內是作為新聞播出的,
[00:11:36.480 --> 00:11:41.480]  在畫面下面你會看到有一行是其他新聞的消息,
[00:11:41.480 --> 00:11:43.480]  那一行大家就不用理會了,
[00:11:43.480 --> 00:11:46.480]  我們現在可以看一段視頻,
[00:12:11.480 --> 00:12:16.480]  從2010年1月被確診為乳腺癌晚期開始,
[00:12:16.480 --> 00:12:20.480]  這位復旦大學社會學系的年輕教師,
[00:12:20.480 --> 00:12:23.480]  體會了種種逼近極限的痛苦,
[00:12:23.480 --> 00:12:26.480]  悲傷,不捨,不甘等情緒,
[00:12:26.480 --> 00:12:31.480]  她用犀利而幽默的文筆記下病中種種經歷,
[00:12:31.480 --> 00:12:56.480]  後排著自己的內心。
[00:13:02.480 --> 00:13:06.480]  癌症是我人生的分水嶺,
[00:13:06.480 --> 00:13:09.480]  別人看來我人生盡毀,
[00:13:09.480 --> 00:13:13.480]  其實我很奇怪為什麼反而癌症這半年,
[00:13:13.480 --> 00:13:17.480]  除去病痛自己居然如此容易快樂,
[00:13:17.480 --> 00:13:18.480]  我不是高僧,
[00:13:18.480 --> 00:13:22.480]  若不是這病患自然放不下塵世,
[00:13:22.480 --> 00:13:25.480]  這場癌症卻讓我不得不放下一切,
[00:13:25.480 --> 00:13:28.480]  如此一來所幸簡單了,
[00:13:28.480 --> 00:13:31.480]  所幸真的很容易快樂,
[00:13:31.480 --> 00:13:32.480]  名利權情,
[00:13:32.480 --> 00:13:34.480]  沒有一樣不辛苦,
[00:13:34.480 --> 00:13:38.480]  卻沒有一樣可以帶去。
[00:13:38.480 --> 00:13:41.480]  生病之前的三十年,
[00:13:41.480 --> 00:13:43.480]  于娟的生活高歌猛進,
[00:13:43.480 --> 00:13:47.480]  讀書、考研、讀博、留學,
[00:13:47.480 --> 00:13:49.480]  她像一隻趕路的鳥兒,
[00:13:49.480 --> 00:13:51.480]  忙著去追趕一個又一個目標,
[00:13:51.480 --> 00:13:54.480]  直到有一天被命運掐著脖子,
[00:13:54.480 --> 00:13:57.480]  按在塵土裡。
[00:13:57.480 --> 00:14:03.480]  主耶穌在兩千年前就已經提醒我們,
[00:14:03.480 --> 00:14:06.480]  不要為我們吃什麼,
[00:14:06.480 --> 00:14:08.480]  喝什麼,
[00:14:08.480 --> 00:14:10.480]  穿什麼,
[00:14:10.480 --> 00:14:13.480]  來操心。
[00:14:13.480 --> 00:14:15.480]  天國有一條法則,
[00:14:15.480 --> 00:14:19.480]  就是當我們去關心天國的事的時候,
[00:14:19.480 --> 00:14:24.480]  上主就會關心我們在地上生活的事。
[00:14:24.480 --> 00:14:29.480]  主耶穌說,你們的天父知道,
[00:14:29.480 --> 00:14:34.480]  你們需要這一切東西,
[00:14:34.480 --> 00:14:37.480]  你們要先追求上帝主權的實現,
[00:14:37.480 --> 00:14:39.480]  遵行祂的旨意,
[00:14:39.480 --> 00:14:44.480]  祂就會把這一切都供給你們。
[00:14:44.480 --> 00:14:49.480]  我們怎樣才會去關心天國的事呢?
[00:14:49.480 --> 00:14:51.480]  主耶穌已經在前面說過,
[00:14:51.480 --> 00:14:56.480]  你的財寶在哪裡,你的心也在哪裡。
[00:14:56.480 --> 00:14:58.480]  因此我們要將我們的錢財,
[00:14:58.480 --> 00:15:01.480]  放入天國的寶庫裡面,
[00:15:01.480 --> 00:15:06.480]  放得越多,我們就會越掛念天國的事。
[00:15:06.480 --> 00:15:09.480]  假如我們將錢財放在地上,
[00:15:09.480 --> 00:15:11.480]  我們就會掛念著怎樣去投資,
[00:15:11.480 --> 00:15:14.480]  怎樣去補本增值,
[00:15:14.480 --> 00:15:18.480]  就不會去關心天國的事。
[00:15:18.480 --> 00:15:23.480]  聖經所說的話可不可以相信呢?
[00:15:23.480 --> 00:15:28.480]  容許我簡單講講我和師母的見證。
[00:15:28.480 --> 00:15:32.480]  我們在1982年從香港移民來澳洲。
[00:15:32.480 --> 00:15:35.480]  當時我們帶了全部的財產,
[00:15:35.480 --> 00:15:38.480]  是2300澳幣,
[00:15:38.480 --> 00:15:42.480]  來到之後就要找工作,找教會。
[00:15:42.480 --> 00:15:44.480]  現在過了三十多年,
[00:15:44.480 --> 00:15:47.480]  我們養大了我們的女兒,
[00:15:47.480 --> 00:15:49.480]  到今時今日,
[00:15:49.480 --> 00:15:54.480]  我們的資產已經超過一百萬澳元。
[00:15:54.480 --> 00:15:58.480]  只有一百萬的資產當然不算是很富裕,
[00:15:58.480 --> 00:16:01.480]  我相信很多弟兄姊妹比我們富有得多,
[00:16:01.480 --> 00:16:05.480]  但當然也不算是貧窮。
[00:16:05.480 --> 00:16:07.480]  我講這個見證的目的,
[00:16:07.480 --> 00:16:10.480]  是要讓大家看到主耶穌的話,
[00:16:10.480 --> 00:16:16.480]  是實實在在在我們的生活中得到驗證。
[00:16:16.480 --> 00:16:18.480]  從2300澳元到一百萬澳元,
[00:16:18.480 --> 00:16:20.480]  這三十多年當中,
[00:16:20.480 --> 00:16:22.480]  我們的女兒出生之後,
[00:16:22.480 --> 00:16:24.480]  師母留在家裡照顧她,
[00:16:24.480 --> 00:16:26.480]  沒有上班。
[00:16:26.480 --> 00:16:29.480]  而我在過去也有三年的時間沒有上班,
[00:16:29.480 --> 00:16:31.480]  全時間去讀神學,
[00:16:31.480 --> 00:16:33.480]  然後做了牧師16年。
[00:16:33.480 --> 00:16:36.480]  當我回想這個事實的時候,
[00:16:36.480 --> 00:16:38.480]  我們很感恩,
[00:16:38.480 --> 00:16:40.480]  很滿足。
[00:16:40.480 --> 00:16:41.480]  主耶穌說,
[00:16:41.480 --> 00:16:44.480]  當我們追求上帝的國,
[00:16:44.480 --> 00:16:46.480]  進行祂的旨意,
[00:16:46.480 --> 00:16:50.480]  祂就會將我們地上所需要一切的東西,
[00:16:50.480 --> 00:16:52.480]  供應給我們。
[00:16:52.480 --> 00:16:57.480]  上帝的確看著我們在生活上一切的需要,
[00:16:57.480 --> 00:16:59.480]  所以我們很感恩,
[00:16:59.480 --> 00:17:01.480]  很滿足。
[00:17:01.480 --> 00:17:03.480]  有人可能懷疑,
[00:17:03.480 --> 00:17:05.480]  上帝看你是例外,
[00:17:05.480 --> 00:17:06.480]  你是牧師,
[00:17:06.480 --> 00:17:08.480]  祂看著你。
[00:17:08.480 --> 00:17:11.480]  但是照我在教會裡面很多年的觀察,
[00:17:11.480 --> 00:17:14.480]  其實這個是一個常規,
[00:17:14.480 --> 00:17:16.480]  不是例外。
[00:17:16.480 --> 00:17:18.480]  任何一位信徒,
[00:17:18.480 --> 00:17:21.480]  假如他真心願意追求上帝的國,
[00:17:21.480 --> 00:17:23.480]  去進行祂的旨意,
[00:17:23.480 --> 00:17:28.480]  上帝都一定會看顧他們地上生活的需要。
[00:17:28.480 --> 00:17:32.480]  這是天國裡面的一個屬靈的定律。
[00:17:32.480 --> 00:17:36.480]  所以我鼓勵大家能夠學習,
[00:17:36.480 --> 00:17:40.480]  將安全感放在天國裡面,
[00:17:40.480 --> 00:17:43.480]  放在這位天國的王上面,
[00:17:43.480 --> 00:17:47.480]  而不要將你們的安全感放在錢財上面。
[00:17:47.480 --> 00:17:52.480]  你都要學習從天國的高度來看世界的生活,
[00:17:52.480 --> 00:17:55.480]  好好調整我們的價值觀,
[00:17:55.480 --> 00:18:00.480]  更加不要為每日的生活來憂慮。
[00:18:00.480 --> 00:18:03.480]  讓我們一起祈禱。
[00:18:03.480 --> 00:18:05.480]  主耶穌求你幫助我們,
[00:18:05.480 --> 00:18:08.480]  將自己的王位交給你,
[00:18:08.480 --> 00:18:12.480]  讓你來做我們生命中的王,
[00:18:12.480 --> 00:18:15.480]  幫助我們進行你的教導,
[00:18:15.480 --> 00:18:18.480]  要為自己積財於天,
[00:18:18.480 --> 00:18:22.480]  因為積存在天上的寶貴錢財,
[00:18:22.480 --> 00:18:24.480]  是不會生鏽的,
[00:18:24.480 --> 00:18:27.480]  也絕對不可能被盜賊偷竊的。
[00:18:27.480 --> 00:18:29.480]  奉耶穌基督的名祈禱,
[00:18:29.480 --> 00:18:31.480]  阿們。
