
[00:00:00.000 --> 00:00:07.440]  講完《羅馬書》,我準備跟大家一起去看《哥倫多後書》
[00:03:07.040 --> 00:03:14.120]  「現在仍要救我們,並且我們指望祂將來還要救我們」
[00:03:14.120 --> 00:03:21.280]  「你們以祈禱幫助我們,叫許多人為我們謝恩」
[00:03:21.280 --> 00:03:26.600]  「就是為我們因許多人所得的恩」
[00:03:26.600 --> 00:03:29.720]  「我們所誇的是自己的良心」
[00:03:29.720 --> 00:03:33.680]  「見證我們憑著神的聖潔和誠實」
[00:03:33.680 --> 00:03:38.400]  「在世為人不靠人的聰明,乃靠神的恩惠」
[00:03:38.400 --> 00:03:40.960]  「向你們更是這樣」
[00:03:40.960 --> 00:03:43.560]  「我們現在寫信給你們的話」
[00:03:43.560 --> 00:03:48.320]  「並不外乎你們所念的、所認識的」
[00:03:48.320 --> 00:03:53.400]  「我們也盼望你們到底還是要認識」
[00:03:53.400 --> 00:03:58.920]  「正如你們已經有幾分認識我們,以我們誇口」
[00:03:58.920 --> 00:04:06.520]  「好像我們在我們主耶穌的日子,以你們誇口一樣」
[00:04:06.520 --> 00:04:11.800]  「我既然這樣深信,就早有意到你們那裡去」
[00:04:11.800 --> 00:04:15.240]  「叫你們再得到益處」
[00:04:15.240 --> 00:04:19.160]  「也要從你們那裡經過往馬其頓去」
[00:04:19.160 --> 00:04:21.960]  「再從馬其頓回到你們那裡」
[00:04:21.960 --> 00:04:27.720]  「叫你們給我行往猶太去」
[00:04:27.720 --> 00:04:31.240]  「我有此意,豈是反覆不定嗎?」
[00:04:31.240 --> 00:04:35.400]  「我所起的意,豈是從情慾起的嗎?」
[00:04:35.400 --> 00:04:39.000]  「叫我忽是忽非嗎?」
[00:04:39.000 --> 00:04:41.400]  「我只著信實的神說」
[00:04:41.400 --> 00:04:43.760]  「我們向你們所傳的道」
[00:04:43.760 --> 00:04:49.760]  「並沒有有是而有非的」
[00:04:49.760 --> 00:04:52.560]  「因為我和西拉並提摩泰」
[00:04:52.560 --> 00:04:57.080]  「在你們中間所傳神的兒子耶穌基督」
[00:04:57.080 --> 00:05:00.640]  「總沒有是而有非的」
[00:05:00.640 --> 00:05:06.480]  「在祂只有是」
[00:05:06.480 --> 00:05:09.720]  「神的應許,不論有多少」
[00:05:09.720 --> 00:05:12.520]  「在基督都是是的」
[00:05:12.520 --> 00:05:17.320]  「所以直著祂也都是實在的」
[00:05:17.320 --> 00:05:20.480]  「叫神因我們得榮耀」
[00:05:20.480 --> 00:05:24.720]  「也在基督裡堅固我們和你們」
[00:05:24.720 --> 00:05:28.120]  「並且高我們的宙視神」
[00:05:28.120 --> 00:05:31.360]  「祂又用人引了我們」
[00:05:31.360 --> 00:05:35.880]  「並置聖靈在我們的心裡作憑據」
[00:05:35.880 --> 00:05:40.120]  「我呼籲神給我的心作見證」
[00:05:40.120 --> 00:05:45.640]  「我沒有往哥倫多去示威要寬容你們」
[00:05:45.640 --> 00:05:48.760]  「我們並不是要嚇管你們的信心」
[00:05:48.760 --> 00:05:51.600]  「乃是幫助你們的快樂」
[00:05:51.600 --> 00:05:55.920]  「因為你們憑信才站立得住」
[00:05:55.920 --> 00:05:58.320]  「我自己定了主意」
[00:05:58.320 --> 00:06:00.160]  「再到你們那裡去」
[00:06:00.160 --> 00:06:02.760]  「必須大家沒有憂愁」
[00:06:02.760 --> 00:06:05.480]  「倘若我叫你們憂愁」
[00:06:05.480 --> 00:06:08.960]  「除了我叫那憂愁的人以外」
[00:06:08.960 --> 00:06:11.560]  「誰能叫我快樂呢?」
[00:06:11.560 --> 00:06:15.040]  「我曾把這事寫給你們」
[00:06:15.040 --> 00:06:17.640]  「恐怕我到的時候」
[00:06:17.640 --> 00:06:20.520]  「應該叫我快樂的那些人」
[00:06:20.520 --> 00:06:22.520]  「反倒叫我憂愁」
[00:06:22.520 --> 00:06:25.120]  「我又深信你們眾人」
[00:06:25.120 --> 00:06:28.720]  「都以我的快樂為自己的快樂」
[00:06:28.720 --> 00:06:32.960]  「我先前心裡難過、痛苦」
[00:06:32.960 --> 00:06:36.280]  「多多地流淚寫信給你們」
[00:06:36.280 --> 00:06:38.000]  「不是叫你們憂愁」
[00:06:38.000 --> 00:06:40.400]  「乃是叫你們知道」
[00:06:40.400 --> 00:06:44.440]  「我格外地痛愛你們」
[00:06:44.440 --> 00:06:46.880]  有些甩咳
[00:06:46.880 --> 00:06:49.240]  不過我們一路看經文
[00:06:49.240 --> 00:06:52.520]  希望幫助大家明白這段經文
[00:06:52.520 --> 00:06:55.160]  我們低頭再做一個禱告
[00:06:55.160 --> 00:06:57.080]  主耶穌是我們在世界上
[00:06:57.080 --> 00:06:59.080]  我們會面對憂愁
[00:06:59.080 --> 00:07:02.040]  我們會面對流淚的日子
[00:07:02.040 --> 00:07:03.560]  不過幫助我們
[00:07:03.560 --> 00:07:04.760]  勤力幫助我們
[00:07:04.760 --> 00:07:07.320]  因為有主耶穌在我們的心中
[00:07:07.320 --> 00:07:10.520]  因為我們有弟兄姊妹鼓勵我們
[00:07:10.520 --> 00:07:13.960]  我們在憂愁的道路能夠走過
[00:07:13.960 --> 00:07:16.600]  能夠以盼望、以堅強的心
[00:07:16.600 --> 00:07:19.120]  走過這些困難的道路
[00:07:19.120 --> 00:07:22.760]  今日求你藉著保羅的說話
[00:07:22.760 --> 00:07:24.960]  再次激勵我們的心
[00:07:24.960 --> 00:07:26.960]  我們將聽到的時間交託
[00:07:26.960 --> 00:07:28.760]  禱告奉耶穌基督的名
[00:07:28.760 --> 00:07:29.920]  阿們
[00:07:29.920 --> 00:07:33.280]  好,繼續講一些背景
[00:07:33.280 --> 00:07:37.840]  首先你要明白
[00:07:37.840 --> 00:07:41.680]  保羅基本上是哥倫多教會的創始人
[00:07:41.680 --> 00:07:48.280]  是他首先將福音帶到哥倫多教會
[00:07:48.280 --> 00:07:51.960]  但哥倫多教會也是一個給他很多麻煩的教會
[00:07:51.960 --> 00:07:55.360]  如果你看過哥倫多前書
[00:07:55.360 --> 00:07:57.800]  我們今次不會講哥倫多後書
[00:07:57.800 --> 00:07:59.880]  不過如果你有看過哥倫多前書
[00:07:59.880 --> 00:08:03.160]  你都知道哥倫多的人問了很多問題
[00:08:03.160 --> 00:08:05.360]  亦都有些罪在他們當中
[00:08:05.360 --> 00:08:07.360]  所以在哥倫多前書裏面
[00:08:07.360 --> 00:08:09.800]  保羅都有些責備的說話
[00:08:09.800 --> 00:08:16.000]  保羅其實寫了起碼四封或以上的書信給哥倫多
[00:08:16.000 --> 00:08:19.160]  因為哥倫多前後書有提到他其他的書信
[00:08:19.160 --> 00:08:20.320]  但我們失去了
[00:08:20.320 --> 00:08:24.080]  我們現在有的就是哥倫多前書和哥倫多後書
[00:08:24.080 --> 00:08:28.920]  其實兩本書都可以說是一個頗心痛的一本書
[00:08:28.920 --> 00:08:31.120]  如果你講一個比喻
[00:08:31.120 --> 00:08:34.400]  哥倫多教會就是一個很頑皮的孩子
[00:08:34.400 --> 00:08:36.960]  這個是保羅設立的教會
[00:08:36.960 --> 00:08:40.360]  他視哥倫多的人都是他的兒女
[00:08:40.360 --> 00:08:45.080]  但可惜這些兒女生命中有很多問題
[00:08:45.080 --> 00:08:48.960]  在哥倫多前書裏面就面對很多道德的問題
[00:08:48.960 --> 00:08:53.240]  所以如果你要研究新約的倫理
[00:08:53.240 --> 00:08:56.240]  哥倫多前書是一本很重要的書
[00:08:56.240 --> 00:09:01.800]  哥倫多後書的問題就更加個人化
[00:09:01.800 --> 00:09:04.080]  哥倫多後書保羅面對的問題
[00:09:04.080 --> 00:09:09.600]  在哥倫多教會有人質疑保羅這個人的誠信
[00:09:09.600 --> 00:09:11.880]  所以整本哥倫多後書
[00:09:11.880 --> 00:09:15.080]  他要多方去defense(防衛)
[00:09:15.080 --> 00:09:19.520]  他要為自己去辯白
[00:09:19.520 --> 00:09:24.880]  但他也明白有時事情越辯越黑
[00:09:24.880 --> 00:09:26.720]  所以他一直掙扎
[00:09:26.720 --> 00:09:27.720]  我們一直看下去
[00:09:27.720 --> 00:09:29.800]  你會看到一方面保羅好像說
[00:09:29.800 --> 00:09:31.520]  我都不想為自己辯白
[00:09:31.520 --> 00:09:34.640]  但他又覺得他又需要為自己去辯白
[00:09:34.640 --> 00:09:36.480]  不是為了他的緣故
[00:09:36.480 --> 00:09:38.800]  是為了福音的緣故
[00:09:38.800 --> 00:09:41.960]  這個就是大概的問題
[00:09:41.960 --> 00:09:45.040]  我們希望講下去的時候清楚一點
[00:09:45.040 --> 00:09:46.760]  為什麼有人會質疑保羅
[00:09:46.760 --> 00:09:49.760]  然後保羅怎樣為自己辯白
[00:09:49.760 --> 00:09:52.840]  第三節開始到第十一節
[00:09:52.840 --> 00:09:54.120]  就是第一段
[00:09:54.120 --> 00:09:58.800]  第一段基本上是保羅講他寫信的處境
[00:09:58.800 --> 00:10:00.840]  保羅寫信的處境
[00:10:00.840 --> 00:10:03.520]  第四節講我們在一切橫瀾之中
[00:10:03.520 --> 00:10:05.120]  他用「安慰了我們」
[00:10:05.120 --> 00:10:10.200]  保羅強調他經過一些橫瀾之後
[00:10:10.200 --> 00:10:12.800]  然後他寫這封信
[00:10:12.800 --> 00:10:14.920]  為什麼他要強調橫瀾呢?
[00:10:14.920 --> 00:10:17.720]  我們也只能夠猜測
[00:10:17.720 --> 00:10:21.560]  其實保羅這封哥倫多後書是這個開始
[00:10:21.560 --> 00:10:23.400]  第一、第二節就標準了
[00:10:23.400 --> 00:10:26.680]  就是保羅基督的使徒寫給什麼什麼人
[00:10:26.680 --> 00:10:27.880]  寫給哥倫多人
[00:10:27.880 --> 00:10:29.000]  這個是很標準的
[00:10:29.000 --> 00:10:30.600]  第三節開始
[00:10:30.600 --> 00:10:32.760]  哥倫多後書其實比較特別
[00:10:32.760 --> 00:10:34.600]  因為保羅如果講完
[00:10:34.600 --> 00:10:35.920]  通常他的書信
[00:10:35.920 --> 00:10:38.520]  講完我保羅寫給什麼什麼人
[00:10:38.520 --> 00:10:41.160]  然後他就會有一些感恩的話
[00:10:41.160 --> 00:10:42.960]  譬如羅馬書是典型的
[00:10:42.960 --> 00:10:46.680]  羅馬書就說你們的信心全世界都聽過了
[00:10:46.680 --> 00:10:49.680]  如果你記得我講羅馬書的話
[00:10:49.680 --> 00:10:51.760]  他通常有一些感恩的話
[00:10:51.760 --> 00:10:55.160]  就是為修信人的某一些東西感恩
[00:10:55.160 --> 00:10:58.600]  但是哥倫多後書他沒有做到這件事
[00:10:58.600 --> 00:11:02.880]  很可能因為他跟哥倫多人的關係
[00:11:02.880 --> 00:11:04.680]  因為有很大的張力
[00:11:04.680 --> 00:11:06.840]  所以他覺得如果在這個場景
[00:11:06.840 --> 00:11:09.080]  他再去稱讚哥倫多人
[00:11:09.080 --> 00:11:12.760]  反而好像有些假的感覺
[00:11:12.760 --> 00:11:16.120]  所以反而他在哥倫多後書的起點
[00:11:16.120 --> 00:11:18.840]  是他強調自己的軟弱
[00:11:18.840 --> 00:11:21.360]  他經過一些痛苦
[00:11:21.360 --> 00:11:23.160]  這些痛苦就
[00:11:23.160 --> 00:11:26.080]  什麼痛苦我們不知道的
[00:11:26.080 --> 00:11:28.440]  第八節那裡講
[00:11:28.440 --> 00:11:33.120]  「弟兄們,我們不要你們不曉得」
[00:11:33.120 --> 00:11:38.760]  「我們從前在亞細下遭遇苦難,被壓太重」
[00:11:38.760 --> 00:11:41.960]  這些比較舊的中文
[00:11:41.960 --> 00:11:49.520]  和合本有時候也要習慣一下那時候的中文
[00:11:49.520 --> 00:11:51.800]  總之他主要的重點就是說
[00:11:51.800 --> 00:11:53.680]  他總之就是很辛苦
[00:11:53.680 --> 00:11:58.640]  和修本就是「亦因受到無法忍受的壓力」
[00:11:58.640 --> 00:12:01.360]  被壓太重就是無法忍受的壓力
[00:12:01.360 --> 00:12:03.040]  「力不能勝」
[00:12:03.040 --> 00:12:09.800]  總之就是基本上他連活命的指望都沒有
[00:12:09.800 --> 00:12:11.200]  連活命的指望都沒有
[00:12:11.200 --> 00:12:13.200]  差不多是和合本和和修本
[00:12:13.200 --> 00:12:15.800]  我們不知道保羅經歷了什麼
[00:12:15.800 --> 00:12:19.120]  這裡很可能有些色經家估計
[00:12:19.120 --> 00:12:23.840]  這個可能保羅在爾忽所
[00:12:23.840 --> 00:12:25.400]  算了不講這麼多地理了
[00:12:25.400 --> 00:12:26.440]  總之隔了一個海
[00:12:26.440 --> 00:12:27.360]  爾忽所在這邊
[00:12:27.360 --> 00:12:29.080]  哥倫多在另外一邊
[00:12:29.080 --> 00:12:30.280]  中間隔了一個海
[00:12:30.280 --> 00:12:33.040]  可能他寫封信過去對面
[00:12:33.040 --> 00:12:35.200]  就說我在爾忽所的時候
[00:12:35.200 --> 00:12:38.360]  其實可能應該是病了
[00:12:38.360 --> 00:12:39.680]  病到快要死了
[00:12:39.680 --> 00:12:42.800]  可能他自己都以為自己要死了
[00:12:42.800 --> 00:12:44.680]  有些色經家就說
[00:12:44.680 --> 00:12:47.000]  可能保羅寫哥倫多後書
[00:12:47.000 --> 00:12:51.200]  其實和「肥立彼」是同一個處境裡面寫的
[00:12:51.200 --> 00:12:53.320]  所以「肥立彼」都講到
[00:12:53.320 --> 00:12:55.120]  想著死就好得無比
[00:12:55.120 --> 00:12:58.080]  保羅可能真的想著自己可能會死的
[00:12:58.080 --> 00:13:00.040]  他遇到一些身體上的毛病
[00:13:00.040 --> 00:13:03.000]  哥倫多後書其實到後來
[00:13:03.000 --> 00:13:05.800]  特十二章保羅會講他幾根刺
[00:13:05.800 --> 00:13:08.600]  這個可能都是和身體的疾病有關
[00:13:08.600 --> 00:13:09.480]  但無論如何
[00:13:09.480 --> 00:13:13.240]  保羅首先一開始就強調他自己的軟弱
[00:13:13.240 --> 00:13:16.920]  他遇到一些困難或者是病
[00:13:16.920 --> 00:13:18.280]  總之遇到這些困難
[00:13:18.280 --> 00:13:19.400]  去到一個地步
[00:13:19.400 --> 00:13:22.480]  連他都快要放棄了
[00:13:22.480 --> 00:13:23.920]  所謂放棄了
[00:13:23.920 --> 00:13:26.600]  算了,死了他算了
[00:13:26.600 --> 00:13:29.680]  但是在這樣的環境裡面
[00:13:29.680 --> 00:13:32.240]  他就經歷了神的安慰
[00:13:32.240 --> 00:13:34.600]  所以保羅因為面對這個張力
[00:13:34.600 --> 00:13:37.640]  他第一要承認他自己是一個軟弱的人
[00:13:37.640 --> 00:13:39.120]  不過他雖然軟弱
[00:13:39.120 --> 00:13:41.280]  但是他很感謝神
[00:13:41.280 --> 00:13:43.000]  他「Blessed be God」一開始
[00:13:43.000 --> 00:13:45.360]  就是獻神,得到重讚
[00:13:45.360 --> 00:13:50.200]  讚美神,因為神是一個賜安慰的神
[00:13:50.200 --> 00:13:53.840]  「安慰」這個字在哥倫多後書是很重要的
[00:13:53.840 --> 00:13:56.000]  出現了夜幾次的哥倫多後書
[00:13:56.000 --> 00:13:57.640]  「安慰」這個字
[00:13:57.640 --> 00:13:59.320]  保羅要強調
[00:13:59.320 --> 00:14:01.560]  他能夠繼續去「minister」
[00:14:01.560 --> 00:14:04.240]  他繼續能夠服侍神和服侍人
[00:14:04.240 --> 00:14:07.360]  是因為神帶給他的安慰
[00:14:07.360 --> 00:14:08.960]  而神帶給他的安慰
[00:14:08.960 --> 00:14:12.160]  保羅就強調為什麼神要安慰他呢?
[00:14:12.160 --> 00:14:14.840]  就不是單單為了保羅的
[00:14:14.840 --> 00:14:16.840]  上面那裡講到
[00:14:16.840 --> 00:14:23.760]  「叫我們能用神所賜的安慰
[00:14:23.760 --> 00:14:27.600]  去安慰那遭各樣橫顏的人」
[00:14:27.600 --> 00:14:33.000]  保羅覺得他能夠經歷神的安慰
[00:14:33.000 --> 00:14:34.600]  也是為了別人的
[00:14:34.600 --> 00:14:36.720]  可以用這種安慰去安慰人
[00:14:36.720 --> 00:14:38.520]  所以保羅再引申
[00:14:38.520 --> 00:14:39.680]  他要經歷安慰
[00:14:39.680 --> 00:14:42.040]  當然是因為他有安慰的需要
[00:14:42.040 --> 00:14:44.040]  就是接受安慰的需要
[00:14:44.040 --> 00:14:45.640]  他有接受安慰的需要
[00:14:45.640 --> 00:14:47.640]  就是因為他經歷苦難
[00:14:47.640 --> 00:14:49.320]  所以保羅你可以說
[00:14:49.320 --> 00:14:53.000]  這裡甚至用一個差不多
[00:14:53.000 --> 00:14:56.440]  接近「歡迎」的態度去看苦難
[00:14:56.440 --> 00:14:57.280]  第五節
[00:14:57.280 --> 00:15:00.560]  「我們既多受基督的苦楚
[00:15:00.560 --> 00:15:04.040]  就靠基督多得安慰」
[00:15:04.040 --> 00:15:07.800]  「多受基督的苦楚」
[00:15:07.800 --> 00:15:10.040]  好像是一種「abundance」
[00:15:10.040 --> 00:15:14.400]  一種基督的苦楚的豐盛流到我的身上
[00:15:14.400 --> 00:15:15.720]  就是這麼上下
[00:15:15.720 --> 00:15:17.240]  保羅就講到
[00:15:17.240 --> 00:15:24.760]  他要跟哥倫多人去承認
[00:15:24.760 --> 00:15:27.520]  他曾經因為他所受的困難
[00:15:27.520 --> 00:15:29.200]  他差不多沒有了指望
[00:15:29.200 --> 00:15:31.560]  他快要想死了
[00:15:31.560 --> 00:15:32.880]  但他回頭看
[00:15:32.880 --> 00:15:35.480]  他發覺原來他經歷的苦難
[00:15:35.480 --> 00:15:39.000]  原來是為了跟基督的苦難有份
[00:15:39.000 --> 00:15:39.800]  可以這麼說
[00:15:39.800 --> 00:15:43.760]  雖然因為基督在世上都經歷這麼多的苦難
[00:15:43.760 --> 00:15:47.280]  所以他看他自己經歷的苦難
[00:15:47.280 --> 00:15:49.600]  其實就是與基督「fellowship」
[00:15:49.600 --> 00:15:53.280]  是與基督的一個團契的一個過程
[00:15:53.280 --> 00:15:56.160]  正如基督在死而復活
[00:15:56.160 --> 00:16:00.400]  所以保羅經歷這個差不多絕望的環境之後
[00:16:00.400 --> 00:16:02.800]  而經歷了神的安慰
[00:16:02.800 --> 00:16:06.080]  就好像經歷了基督復活的大能
[00:16:06.080 --> 00:16:08.920]  保羅就說他經歷這個復活的大能
[00:16:08.920 --> 00:16:12.400]  其實都是為了哥倫多人
[00:16:12.400 --> 00:16:19.080]  既為哥倫多人,亦為眾人
[00:16:19.080 --> 00:16:22.400]  第十一節,你們以祈禱幫助我們
[00:16:22.400 --> 00:16:24.240]  叫許多人為我們謝恩
[00:16:24.240 --> 00:16:28.800]  就是因為我們因許多人所得的恩
[00:16:28.800 --> 00:16:32.320]  其實他就是說希望他得到的安慰
[00:16:32.320 --> 00:16:34.440]  能夠成為許多人的祝福
[00:16:34.440 --> 00:16:36.680]  保羅在原本的情況下
[00:16:36.680 --> 00:16:39.160]  我想他首先承認自己的軟弱
[00:16:39.160 --> 00:16:40.280]  你可以這麼說
[00:16:40.280 --> 00:16:43.400]  是某程度上博一些哥倫多人的同情
[00:16:43.400 --> 00:16:45.960]  哥倫多人你不要對他這麼兇
[00:16:45.960 --> 00:16:48.440]  其實我保羅都經歷很多的困難
[00:16:48.440 --> 00:16:50.040]  我差點想死
[00:16:50.040 --> 00:16:51.000]  不過感謝神
[00:16:51.000 --> 00:16:51.760]  神給我力量
[00:16:51.760 --> 00:16:52.560]  所以我沒有死
[00:16:52.560 --> 00:16:55.240]  並且能夠將這些安慰與人分享
[00:16:55.240 --> 00:16:58.000]  對於我們一般人來說
[00:16:58.000 --> 00:16:58.880]  再引申一點
[00:16:58.880 --> 00:17:00.680]  我想保羅其實這段經文
[00:17:00.680 --> 00:17:01.920]  讓我們反省
[00:17:01.920 --> 00:17:04.960]  我們經歷一些苦難的時候
[00:17:04.960 --> 00:17:06.760]  不知道什麼苦難
[00:17:06.760 --> 00:17:09.760]  我不知道最近的疫情有沒有帶給你苦難
[00:17:09.760 --> 00:17:12.040]  如果你是醫務人員
[00:17:12.040 --> 00:17:13.960]  可能你都挺苦的
[00:17:13.960 --> 00:17:17.200]  前兩天才看紐約時報的一個新聞
[00:17:17.200 --> 00:17:21.200]  就說有一個在緊急病房
[00:17:21.200 --> 00:17:24.800]  紐約市在緊急病房工作的醫生
[00:17:24.800 --> 00:17:27.800]  一個中年女醫生就自殺死了
[00:17:27.800 --> 00:17:29.880]  為什麼她自殺死呢?
[00:17:29.880 --> 00:17:32.240]  其實她的健康是OK的
[00:17:32.240 --> 00:17:36.880]  不過她爸爸說可能因為那個女醫生
[00:17:36.880 --> 00:17:38.640]  見到死了太多人
[00:17:38.640 --> 00:17:40.640]  你知道紐約死了很多人
[00:17:40.640 --> 00:17:43.000]  見到一些人一送來醫院就死了
[00:17:43.000 --> 00:17:46.760]  或者在救傷車打開門
[00:17:46.760 --> 00:17:48.440]  原來那個人已經死了
[00:17:48.440 --> 00:17:51.080]  你見到人死多
[00:17:51.080 --> 00:17:53.080]  其實是很 depressing(壓抑)的
[00:17:53.080 --> 00:17:55.360]  令到醫生自己都不想活
[00:17:55.360 --> 00:17:56.880]  很 depress(壓抑)
[00:17:56.880 --> 00:18:00.360]  或者經過這個意外
[00:18:00.360 --> 00:18:00.920]  不是意外
[00:18:00.920 --> 00:18:03.240]  經過 COVID-19 可能大家再想想
[00:18:03.240 --> 00:18:05.240]  是不是做醫生這麼好呢?
[00:18:05.240 --> 00:18:07.520]  不要緊,你做醫生是非常好的
[00:18:07.520 --> 00:18:11.920]  陳比利這個很 noble(榮耀)的一件事
[00:18:11.920 --> 00:18:12.920]  但無論如何
[00:18:12.920 --> 00:18:15.760]  我們在世上可能見到一些很慘的事情
[00:18:15.760 --> 00:18:18.480]  或者我們自己經歷一些很慘的事情
[00:18:18.480 --> 00:18:23.440]  我們人的自然反應就是投訴、逃避
[00:18:23.440 --> 00:18:26.960]  查一下為什麼你給我這些困難
[00:18:26.960 --> 00:18:31.560]  保羅這段是幫助我們用另一個態度去看
[00:18:31.560 --> 00:18:35.480]  當我們經歷困難、當我們經歷苦楚的時候
[00:18:35.480 --> 00:18:41.160]  第一,這個就是我們跟基督團契的一部分
[00:18:41.160 --> 00:18:44.680]  主耶穌都是要經歷這個十誡
[00:18:44.680 --> 00:18:46.200]  然後才有復活
[00:18:46.200 --> 00:18:48.040]  祂都經歷被人唾罵
[00:18:48.040 --> 00:18:50.040]  經歷肉體的痛苦
[00:18:50.040 --> 00:18:53.040]  當我們經歷身體的痛苦的時候
[00:18:53.040 --> 00:19:00.720]  其實我們可以進入一種與耶穌一起同行的經驗
[00:19:00.720 --> 00:19:03.360]  保羅說這種經驗是很寶貴的
[00:19:03.360 --> 00:19:07.080]  當然保羅這裡不是叫我們走去求苦難的
[00:19:07.080 --> 00:19:10.000]  不是每個人都能夠承擔得到的
[00:19:10.000 --> 00:19:13.960]  譬如如果醫生明天跟我說我有癌症
[00:19:13.960 --> 00:19:15.960]  我的心情會怎樣呢?我不知道
[00:19:15.960 --> 00:19:19.120]  我會不會怨天尤人呢?其實我不知道的
[00:19:19.120 --> 00:19:24.360]  所以保羅說神會按著我們所能夠承受的
[00:19:24.360 --> 00:19:25.720]  然後神給我們
[00:19:25.720 --> 00:19:27.960]  不過你可以這麼說
[00:19:27.960 --> 00:19:31.400]  神所謂看得起我們
[00:19:31.400 --> 00:19:34.360]  真的要我們經歷一些苦難的時候
[00:19:34.360 --> 00:19:35.960]  保羅鼓勵我們看
[00:19:35.960 --> 00:19:40.760]  第一,這個是我們與基督同行的一個過程
[00:19:40.760 --> 00:19:43.800]  第二件事保羅鼓勵我們去想的
[00:19:43.800 --> 00:19:45.560]  就是在這個苦難之中
[00:19:45.560 --> 00:19:47.560]  不是看這個苦難有多重
[00:19:47.560 --> 00:19:52.240]  是看在這個苦難之中我們怎樣經歷了神的安慰
[00:19:52.240 --> 00:19:56.600]  然後我們能夠經歷這些安慰的時候
[00:19:56.600 --> 00:19:59.240]  我們就可以去安慰人
[00:19:59.240 --> 00:20:01.240]  當你這樣去看的時候
[00:20:01.240 --> 00:20:05.560]  你開始明白為什麼有時候我們人生要走過一些路呢?
[00:20:05.560 --> 00:20:07.320]  有時候我們不走過一些路
[00:20:07.320 --> 00:20:10.680]  我們又不懂得去安慰經過那些路的人
[00:20:10.680 --> 00:20:14.160]  譬如隨便舉一個不是很嚴肅的例子
[00:20:14.160 --> 00:20:19.640]  譬如舉個例子,我的老婆用電腦很差的
[00:20:19.640 --> 00:20:21.880]  我經常都不太懂得教她
[00:20:21.880 --> 00:20:23.880]  教著教著就沒有耐性了
[00:20:23.880 --> 00:20:25.520]  這個也是我的罪性
