
[00:00:00.000 --> 00:00:06.000]  說到維園,大家準備了維園了沒有?
[00:06:47.000 --> 00:06:49.000]  你們要大大壯膽,為什麼要壯膽?
[00:06:49.000 --> 00:06:52.000]  因為他們面對迦南地,一個陌生的地方
[00:06:52.000 --> 00:06:56.000]  面對敵人,他們已經是完全的殲滅了
[00:06:56.000 --> 00:06:59.000]  但是生活又來了,在很多不同的處境裏面
[00:06:59.000 --> 00:07:03.000]  他們面對可能有很多不同的困難
[00:07:03.000 --> 00:07:11.000]  整卷約書亞,約書亞記就重申多次
[00:07:11.000 --> 00:07:15.000]  你們要剛強壯膽,遵守這個律法
[00:07:16.000 --> 00:07:19.000]  這就成為他們在生活力量的幫助和保障
[00:07:19.000 --> 00:07:24.000]  丙姐妹,再問這個問題,你怕什麼?
[00:07:24.000 --> 00:07:28.000]  丙姐妹,你怕什麼?
[00:07:28.000 --> 00:07:36.000]  我們辦公室裏面,有同工就很怕蟑螂
[00:07:36.000 --> 00:07:39.000]  有同工的老公就很怕四腳蛇
[00:07:39.000 --> 00:07:43.000]  有人就很怕老婆
[00:07:46.000 --> 00:07:48.000]  有人就很怕老婆
[00:07:48.000 --> 00:07:55.000]  你明天回去,星期一,你可能見到老闆,可能很怕他
[00:07:55.000 --> 00:08:00.000]  但聖經裏面其實很清楚告訴他們
[00:08:00.000 --> 00:08:03.000]  你只需要敬畏耶和華神,你只是怕他
[00:08:03.000 --> 00:08:07.000]  其他你什麼都不用怕,因為他就與你同在
[00:08:07.000 --> 00:08:11.000]  但是你要遵守律法書裏面所講的東西
[00:08:13.000 --> 00:08:17.000]  其實牧師還有一樣怕,怕什麼?
[00:08:17.000 --> 00:08:22.000]  最近有些焦慮,有些恐懼
[00:08:22.000 --> 00:08:30.000]  今早三點多起床,去洗手間,然後再睡覺
[00:08:30.000 --> 00:08:32.000]  再睡覺就發了一個夢
[00:08:32.000 --> 00:08:36.000]  這個夢其實與你無關,與祖堂的弟兄姊妹無關
[00:08:36.000 --> 00:08:40.000]  我發覺我遲到沒有回祖堂
[00:08:41.000 --> 00:08:45.000]  在祖堂的時候,主席已經帶領完整個崇拜程序
[00:08:45.000 --> 00:08:50.000]  已經唱讚美詩,然後我就問,我要港獨怎麼辦?
[00:08:50.000 --> 00:08:55.000]  我錯過了祖堂的港獨,多慘
[00:08:55.000 --> 00:09:00.000]  我分析,我對港獨都很害怕,有些焦慮
[00:09:00.000 --> 00:09:07.000]  很怕港獨的時候有什麼閃失
[00:09:08.000 --> 00:09:12.000]  弟兄姊妹,其實內心裏面都有一支深層的含義
[00:09:12.000 --> 00:09:19.000]  原來講道者和聽道的人,終於都需要行神的道
[00:09:19.000 --> 00:09:26.000]  我就很震驚,哲學家說我要fear and trembling
[00:09:26.000 --> 00:09:31.000]  我要驚慄,因為我要面對神的道
[00:09:31.000 --> 00:09:34.000]  我要學習,我要聆聽,我要宣講
[00:09:35.000 --> 00:09:39.000]  臨終,我要謹守遵行
[00:09:39.000 --> 00:09:44.000]  弟兄姊妹,若孫雅去臨終的時候
[00:09:44.000 --> 00:09:50.000]  一再叮嚀,告訴一班百姓,我們要遵行律法
[00:09:50.000 --> 00:09:54.000]  弟兄姊妹,我們都是讀經的人,我們都是聽道者
[00:09:54.000 --> 00:09:58.000]  我們都是講道的人,終於我們都要做一件事
[00:09:58.000 --> 00:10:01.000]  我們要行神的道
[00:10:02.000 --> 00:10:06.000]  弟兄姊妹,神給人有自由,原來人的心都是很狂野的
[00:10:06.000 --> 00:10:10.000]  很想做我們自己想做的事
[00:10:10.000 --> 00:10:15.000]  我們會很放任,我們很想自把自為
[00:10:15.000 --> 00:10:18.000]  我們很想按我們的意思去做
[00:10:18.000 --> 00:10:23.000]  但是,今天神的聖言教導我們
[00:10:23.000 --> 00:10:27.000]  當我們信耶穌的時候,神的靈進入我們生命
[00:10:28.000 --> 00:10:33.000]  我們聖靈的督責,聖道,聖言的光潮
[00:10:33.000 --> 00:10:37.000]  以致我們懂得怎樣行在真道上面
[00:10:37.000 --> 00:10:43.000]  最後一步,就是我們願不願意去行
[00:10:43.000 --> 00:10:49.000]  這就成為我們生命裏面一個很重要的學習功課
[00:10:49.000 --> 00:10:54.000]  剛剛這個星期,有一位弟兄很坦率
[00:10:55.000 --> 00:11:00.000]  因為他有先知的恩賜
[00:11:00.000 --> 00:11:06.000]  他在WhatsApp裏面問了一個牧師,不是問我
[00:11:06.000 --> 00:11:09.000]  雖然都是姓林,他問了一個牧師
[00:11:09.000 --> 00:11:15.000]  你有沒有看哥林多前書第六章
[00:11:15.000 --> 00:11:20.000]  大家有沒有印象哥林多前書第六章講什麼
[00:11:23.000 --> 00:11:27.000]  哥林多前書第六章,我講幾句給大家知道
[00:11:27.000 --> 00:11:30.000]  這本聖經的大標題就是
[00:11:30.000 --> 00:11:35.000]  我們基督徒不可以彼此告狀
[00:11:35.000 --> 00:11:39.000]  你們中間有什麼彼此爭吵的事
[00:11:39.000 --> 00:11:42.000]  怎敢告到不義的人面前
[00:11:42.000 --> 00:11:45.000]  而不告到聖徒的面前
[00:11:45.000 --> 00:11:48.000]  意思就是說,你們有些問題要處理
[00:11:48.000 --> 00:11:51.000]  為什麼不在基督徒的群體裏面處理呢
[00:11:52.000 --> 00:11:54.000]  起不知聖徒要審判世界嗎
[00:11:54.000 --> 00:11:59.000]  若世界要受你們審判難道你們不配審判這最小的事嗎
[00:11:59.000 --> 00:12:02.000]  有些事情,原來講到尾
[00:12:02.000 --> 00:12:07.000]  原來我們基督徒的一些問題,我們應該可以自己解決
[00:12:07.000 --> 00:12:11.000]  但是有些人就不是這樣去處理
[00:12:11.000 --> 00:12:14.000]  這就成為我們今天在生活的裏面
[00:12:14.000 --> 00:12:16.000]  我們都要問一個問題
[00:12:16.000 --> 00:12:21.000]  我們去聽聖經,我們去讀聖經,我們去看聖經
[00:12:22.000 --> 00:12:26.000]  我們去講道,我們有沒有行道
[00:12:26.000 --> 00:12:31.000]  這裡說,你要謹守遵行
[00:12:31.000 --> 00:12:34.000]  寫在摩西律法書上的一切話
[00:12:34.000 --> 00:12:37.000]  不可偏離左右
[00:12:37.000 --> 00:12:40.000]  然後你要剛強壯膽
[00:12:40.000 --> 00:12:44.000]  藉著神的話語幫我們去面對世界各樣
[00:12:44.000 --> 00:12:47.000]  可以令我們很害怕的事
[00:12:48.000 --> 00:12:54.000]  弟兄姊妹,其實神要我們的心意不是叫我們去懼怕
[00:12:54.000 --> 00:12:58.000]  祂鼓勵我們剛強壯膽
[00:12:58.000 --> 00:13:02.000]  祂叫我們唯一需要敬畏的只是這位主,這位神
[00:13:02.000 --> 00:13:05.000]  其他的事我們不需要懼怕
[00:13:05.000 --> 00:13:08.000]  所以明天你可以平平安安回來見你老闆
[00:13:08.000 --> 00:13:11.000]  做好你的事交了之後就可以了
[00:13:11.000 --> 00:13:13.000]  明天如果你還沒讀完書
[00:13:13.000 --> 00:13:16.000]  你今晚讀到合適的時間睡覺
[00:13:17.000 --> 00:13:19.000]  明天拿到多少分就多少分,不要太大壓力
[00:13:19.000 --> 00:13:22.000]  明不明白?
[00:13:22.000 --> 00:13:27.000]  所以都是鼓勵自己
[00:13:27.000 --> 00:13:31.000]  你預備講道,你預備了這樣的時間就可以了
[00:13:31.000 --> 00:13:35.000]  你不要繼續預備,繼續有很多的焦慮
[00:13:35.000 --> 00:13:38.000]  這個都是我們要學習的
[00:13:38.000 --> 00:13:40.000]  在生活裡我們祈求神的恩典
[00:13:40.000 --> 00:13:44.000]  不要懼怕,大大壯膽
[00:13:45.000 --> 00:13:48.000]  聖經在這一段就很清楚地告訴我們
[00:13:48.000 --> 00:13:52.000]  然後繼續下去,其實祂要講的是什麼呢?
[00:13:52.000 --> 00:13:56.000]  你要遵守律例典章
[00:13:56.000 --> 00:14:00.000]  而剩下來的國家你不要跟他們來往
[00:14:00.000 --> 00:14:02.000]  你不要提他們神的名
[00:14:02.000 --> 00:14:06.000]  你不要只穿那些偶像去敬拜侍奉起誓
[00:14:06.000 --> 00:14:09.000]  你只是緊緊地跟隨神
[00:14:09.000 --> 00:14:13.000]  就好像你們直到今天所做
[00:14:14.000 --> 00:14:16.000]  你們都做得很好,不過將來不知道
[00:14:16.000 --> 00:14:18.000]  第九
[00:14:18.000 --> 00:14:22.000]  因為耶和華已經將有大有強的烈國
[00:14:22.000 --> 00:14:25.000]  在你們面前將這些國趕走了
[00:14:25.000 --> 00:14:28.000]  直到今天你們可以站立得住
[00:14:28.000 --> 00:14:31.000]  昔日你們一人追趕千人
[00:14:31.000 --> 00:14:34.000]  因為耶和華的神與你們同在
[00:14:34.000 --> 00:14:37.000]  祂應許你們為你們作戰,十一戰
[00:14:37.000 --> 00:14:41.000]  你們要奮愛謹慎,愛耶和華你們的神
[00:14:42.000 --> 00:14:45.000]  這裡說你要謹慎,你要愛祂
[00:14:45.000 --> 00:14:49.000]  愛祂其中一樣就是你遵行祂所教導和吩咐
[00:14:49.000 --> 00:14:51.000]  如果你們斷言轉理
[00:14:51.000 --> 00:14:54.000]  緊緊跟隨你們中間所剩下的國家
[00:14:54.000 --> 00:14:57.000]  彼此結親,其實結親的過程
[00:14:57.000 --> 00:15:00.000]  跟他們結婚在一起的時候
[00:15:00.000 --> 00:15:02.000]  都要信他們所信的
[00:15:02.000 --> 00:15:06.000]  然後在這樣的過程他們就離棄神
[00:15:06.000 --> 00:15:10.000]  在這裡就提出要他們要注意的事
[00:15:11.000 --> 00:15:15.000]  十三,就是確實知道耶和華你們的神
[00:15:15.000 --> 00:15:18.000]  必不再將你們從面前趕走
[00:15:18.000 --> 00:15:21.000]  你們在這樣的處境如果跟從
[00:15:21.000 --> 00:15:24.000]  你們會成為他們的羅莽圈套
[00:15:24.000 --> 00:15:27.000]  勒上邊緣,眼中截直到
[00:15:27.000 --> 00:15:31.000]  你們在耶和華你們神面前所視的地上滅亡
[00:15:31.000 --> 00:15:34.000]  如果你倒轉做另外一件事
[00:15:34.000 --> 00:15:39.000]  你們將會在神的地裏面滅亡
[00:15:40.000 --> 00:15:43.000]  弟兄姊妹,這就是約書亞臨終前
[00:15:43.000 --> 00:15:50.000]  他給一班百姓、一班官長、一班領袖提醒
[00:15:50.000 --> 00:15:52.000]  然後這個提醒很重要
[00:15:52.000 --> 00:15:54.000]  如果你聽到這個
[00:15:54.000 --> 00:15:58.000]  我們一般會說成為一個生命記的神話
[00:15:58.000 --> 00:16:00.000]  你聽神的話,你就祝福
[00:16:00.000 --> 00:16:06.000]  你不聽,你就會在這個美地上滅亡
[00:16:06.000 --> 00:16:09.000]  弟兄姊妹,你會怎樣看呢?
[00:16:10.000 --> 00:16:13.000]  在我們生活的裏面,我們要警醒
[00:16:13.000 --> 00:16:16.000]  所以去到這一段時間
[00:16:16.000 --> 00:16:19.000]  我們知道約書亞要一班以色列民
[00:16:19.000 --> 00:16:22.000]  進行神的律法,然後去到第十四節
[00:16:22.000 --> 00:16:26.000]  「看啊,我今日要走世人必走的路了
[00:16:26.000 --> 00:16:28.000]  你們要一心一意知道
[00:16:28.000 --> 00:16:31.000]  而又說我們的神應許要賜給你的
[00:16:31.000 --> 00:16:33.000]  都是要福氣,無一件落空
[00:16:33.000 --> 00:16:37.000]  都應驗在你們身上了」
[00:16:38.000 --> 00:16:43.000]  弟兄姊妹,當講這句說話的時候
[00:16:43.000 --> 00:16:45.000]  約書亞有一份平安
[00:16:45.000 --> 00:16:48.000]  但他仍然有一件牽掛
[00:16:48.000 --> 00:16:54.000]  這個牽掛就是告訴這班民眾百姓
[00:16:54.000 --> 00:16:58.000]  你們要聽話,進行神的律法
[00:16:58.000 --> 00:17:00.000]  然後去到第十五節
[00:17:00.000 --> 00:17:02.000]  神應許的所有給你
[00:17:03.000 --> 00:17:08.000]  如果你不聽祂的話,會將各樣的災禍淋到你身上
[00:17:08.000 --> 00:17:10.000]  最後一節這一段
[00:17:10.000 --> 00:17:12.000]  「你如果違背耶和華
[00:17:12.000 --> 00:17:14.000]  你們的神吩咐你所守的約
[00:17:14.000 --> 00:17:17.000]  去侍奉別神,敬拜他們
[00:17:17.000 --> 00:17:20.000]  耶和華的怒氣必向你們發作
[00:17:20.000 --> 00:17:25.000]  使你們在你們所赐的美地上迅速滅亡」
[00:17:25.000 --> 00:17:28.000]  弟兄姊妹,這是很重要的提醒
[00:17:29.000 --> 00:17:33.000]  如果約書亞記是講述他們面對強敵
[00:17:33.000 --> 00:17:35.000]  失意周圍的敵人
[00:17:35.000 --> 00:17:38.000]  神要藉著律法典章去教導他們
[00:17:38.000 --> 00:17:41.000]  你要進行並且要靠著他
[00:17:41.000 --> 00:17:43.000]  不需要懼怕的時候
[00:17:43.000 --> 00:17:49.000]  約書亞在臨終的時候就講這一番說話
[00:17:49.000 --> 00:17:55.000]  弟兄姊妹,我們有什麼想講?
[00:17:56.000 --> 00:18:00.000]  如果今天是你生命的最後一天,你有什麼想講?
[00:18:00.000 --> 00:18:05.000]  有沒有寫稿?有沒有什麼要講?
[00:18:05.000 --> 00:18:09.000]  有沒有什麼想跟牧師講?
[00:18:09.000 --> 00:18:15.000]  有沒有什麼想跟你的子女講?
[00:18:15.000 --> 00:18:25.000]  當我們在生活中知道什麼是最重要的時候
[00:18:26.000 --> 00:18:29.000]  我們就知道我們可以好好地生活
[00:18:29.000 --> 00:18:36.000]  原來四周的事物都可以成為雲煙的時候
[00:18:36.000 --> 00:18:39.000]  唯有神的話可以長存
[00:18:39.000 --> 00:18:42.000]  唯有神的話叫我們得福
[00:18:42.000 --> 00:18:45.000]  我們就用一個什麼樣的態度呢?
[00:18:45.000 --> 00:18:49.000]  其實約書亞在這裡就講
[00:18:49.000 --> 00:18:54.000]  如果你侍奉別神,你就會滅亡
[00:18:55.000 --> 00:18:56.000]  今天我們信耶穌的人
[00:18:56.000 --> 00:18:58.000]  在我們的生命裡面
[00:18:58.000 --> 00:19:01.000]  我們會想有沒有其他的東西
[00:19:01.000 --> 00:19:04.000]  我們怕他多過怕神,有沒有?
[00:19:04.000 --> 00:19:06.000]  你問問自己
[00:19:06.000 --> 00:19:08.000]  你有沒有其他的人、其他的事
[00:19:08.000 --> 00:19:10.000]  你怕他多過怕神?
[00:19:10.000 --> 00:19:12.000]  我猜你也要調教一下
[00:19:12.000 --> 00:19:24.000]  弟兄姊妹,這是我們生命裡面給我們的反省
[00:19:25.000 --> 00:19:27.000]  約書亞在二十四章
[00:19:27.000 --> 00:19:29.000]  這一章是最後一章
[00:19:29.000 --> 00:19:32.000]  他又再講歷史
[00:19:32.000 --> 00:19:36.000]  原來這群神在我們生命裡面做了很多事情
[00:19:36.000 --> 00:19:38.000]  約書亞召集這群長老
[00:19:38.000 --> 00:19:40.000]  又再重述一次
[00:19:40.000 --> 00:19:43.000]  審判官、官長都站在神的面前
[00:19:43.000 --> 00:19:47.000]  第二節,約書亞對眾百姓說
[00:19:47.000 --> 00:19:51.000]  古時的列祖亞伯拉罕和拿漢
[00:19:52.000 --> 00:19:58.000]  他們在大河那一邊,在米索波大米亞的流域
[00:19:58.000 --> 00:20:00.000]  他們去侍奉別神
[00:20:00.000 --> 00:20:04.000]  因著這個緣故,神叫他們離開迦勒底的吾爾去應許之地
[00:20:04.000 --> 00:20:07.000]  將亞伯拉罕從大河那邊帶走
[00:20:07.000 --> 00:20:11.000]  令他們走遍迦南全地,要他們子孫眾多
[00:20:11.000 --> 00:20:13.000]  又將以撒給了他們
[00:20:13.000 --> 00:20:15.000]  繼續講歷史
[00:20:15.000 --> 00:20:17.000]  亞伯拉罕、以撒,接著講雅各
[00:20:17.000 --> 00:20:20.000]  這麼快?雅各還沒講
[00:20:21.000 --> 00:20:22.000]  亞伯拉罕、以掃、以撒
[00:20:22.000 --> 00:20:25.000]  西耳山將以掃地圍繞
[00:20:25.000 --> 00:20:29.000]  然後雅各又跟他的子孫去了埃及
[00:20:29.000 --> 00:20:31.000]  當然還有約瑟
[00:20:31.000 --> 00:20:34.000]  約瑟剛好也是110歲
[00:20:34.000 --> 00:20:37.000]  就死了,去到埃及
[00:20:37.000 --> 00:20:39.000]  接著第五節
[00:20:39.000 --> 00:20:42.000]  我跟著差爾摩西和阿倫
[00:20:42.000 --> 00:20:44.000]  去領你們出埃及
[00:20:44.000 --> 00:20:46.000]  然後有不同的災
[00:20:46.000 --> 00:20:48.000]  叫你們安然渡過
[00:20:48.000 --> 00:20:50.000]  出埃及的時候,你們又過紅海
[00:20:51.000 --> 00:20:52.000]  又有軍兵追
[00:20:52.000 --> 00:20:57.000]  追趕你們祖宗到紅海的軍兵
[00:20:57.000 --> 00:21:00.000]  叫他們在紅海滅亡
[00:21:00.000 --> 00:21:02.000]  第七節
[00:21:02.000 --> 00:21:04.000]  你們祖宗埃及和耶和華
[00:21:04.000 --> 00:21:09.000]  用黑暗將你們和埃及人隔開
[00:21:09.000 --> 00:21:12.000]  又將海水沖向埃及人,淹沒他們
[00:21:12.000 --> 00:21:16.000]  我在埃及所做的,你們也親眼見到
[00:21:16.000 --> 00:21:18.000]  接著在曠野
[00:21:19.000 --> 00:21:21.000]  講述整個以色列民眾的歷史
[00:21:21.000 --> 00:21:23.000]  第八節
[00:21:23.000 --> 00:21:26.000]  我令你們來到約旦河東
[00:21:26.000 --> 00:21:30.000]  約旦河東是阿摩利人所居住的地方
[00:21:30.000 --> 00:21:34.000]  在那個地方,你們又跟他們爭戰
[00:21:34.000 --> 00:21:37.000]  我又將他們交在你們的手裡
[00:21:37.000 --> 00:21:42.000]  我又將他們在你們面前滅絕
[00:21:42.000 --> 00:21:44.000]  你們又得地為業
[00:21:44.000 --> 00:21:46.000]  第九節
[00:21:47.000 --> 00:21:50.000]  西伯攻擊以色列人
[00:21:50.000 --> 00:21:55.000]  我派人召比爾的兒子巴蘭去救助你們
[00:21:55.000 --> 00:21:59.000]  但是我不願聽巴蘭的命令
[00:21:59.000 --> 00:22:02.000]  所以他反而為你們連年祝福
[00:22:02.000 --> 00:22:06.000]  我救了你們脫離他的手
[00:22:06.000 --> 00:22:08.000]  十一節
[00:22:09.000 --> 00:22:18.000]  當四王五王來到約旦河和耶利哥人、阿摩利人、比利西人、加南人、黑人
[00:22:18.000 --> 00:22:21.000]  我將他們全部交在你們的手裡
[00:22:21.000 --> 00:22:23.000]  第十二節
[00:22:23.000 --> 00:22:26.000]  又派遣瘟疫在你們面前
[00:22:26.000 --> 00:22:29.000]  將阿摩利人兩個王從你們面前趕出
[00:22:29.000 --> 00:22:32.000]  並不是用你們的刀,也不是用你們的弓
[00:22:32.000 --> 00:22:35.000]  你們沒有做什麼,全部都是我帶領
[00:22:35.000 --> 00:22:37.000]  接著
[00:22:38.000 --> 00:22:43.000]  開墾的地方又被你們城鎮不同的鎮建造
[00:22:43.000 --> 00:22:47.000]  住在其中又栽種葡萄園、橄欖園的果子
[00:22:47.000 --> 00:22:49.000]  講完一堆歷史
[00:22:49.000 --> 00:22:53.000]  講完歷史,可能他們都睡著了
[00:22:53.000 --> 00:22:55.000]  接著
[00:22:55.000 --> 00:22:57.000]  很重要的兩節
[00:22:57.000 --> 00:23:03.000]  現在你們要敬威耀和誠心誠意的侍奉他
[00:23:04.000 --> 00:23:09.000]  你們列祖在大河那邊,在埃及那邊侍奉的神明
[00:23:09.000 --> 00:23:11.000]  只是侍奉耀和
[00:23:11.000 --> 00:23:15.000]  若你們認為侍奉耀和不好
[00:23:15.000 --> 00:23:18.000]  今天就可以選擇所有侍奉的
[00:23:18.000 --> 00:23:22.000]  是你們列祖在大河那邊所侍奉的神明
[00:23:22.000 --> 00:23:27.000]  或是你們所住的地方,阿摩利人的神明
[00:23:27.000 --> 00:23:29.000]  接著這一節
[00:23:29.000 --> 00:23:31.000]  大家很熟悉
[00:23:32.000 --> 00:23:34.000]  結婚有沒有人送婚卡?
[00:23:34.000 --> 00:23:36.000]  是有這一節的
[00:23:36.000 --> 00:23:40.000]  在你們家裡有沒有一個金句的牌匾寫著
[00:23:40.000 --> 00:23:44.000]  「至於我和我家,我們必定侍奉耀和」
[00:23:44.000 --> 00:23:46.000]  有沒有?有嗎?
[00:23:46.000 --> 00:23:49.000]  有的話舉手好不好?
[00:23:49.000 --> 00:23:53.000]  沒有的,你想我要的,我就寫給你
[00:23:53.000 --> 00:23:56.000]  你想要的,我就寫給你
[00:24:01.000 --> 00:24:03.000]  我們讀這一節,這兩句好不好?
[00:24:03.000 --> 00:24:05.000]  第十五節最後那兩句
[00:24:05.000 --> 00:24:08.000]  當然,當你讀的時候,你要想清楚
[00:24:08.000 --> 00:24:13.000]  想清楚這個意思
[00:24:13.000 --> 00:24:15.000]  好,預備起
[00:24:15.000 --> 00:24:20.000]  「至於我和我家,我們必定侍奉耀和」
[00:24:20.000 --> 00:24:25.000]  侍奉呢,如果這個只是一個人的選擇
[00:24:25.000 --> 00:24:27.000]  那當然簡單
[00:24:28.000 --> 00:24:31.000]  如果這個是整個家人的選擇
[00:24:31.000 --> 00:24:33.000]  就不到你去說了
[00:24:33.000 --> 00:24:37.000]  但是約書亞就很清晰地說
[00:24:37.000 --> 00:24:42.000]  「至於我和我家,我們必定侍奉耀和」
[00:24:42.000 --> 00:24:46.000]  如果以色列人的民族觀念這麼強
[00:24:46.000 --> 00:24:48.000]  十二支派這麼齊一
[00:24:48.000 --> 00:24:52.000]  他們知道他們同屬於神的子民
[00:24:54.000 --> 00:24:58.000]  當約書亞說「我必定侍奉耀和」
