
[00:00:00.000 --> 00:00:06.240]  猶大國在主前的605年被巴比倫所滅
[00:02:54.080 --> 00:02:56.600]  特別特別渴望得到一些安息的生活
[00:02:56.600 --> 00:03:00.120]  丹爾裏當時是一個俘虜的身份
[00:03:00.120 --> 00:03:02.360]  當時丹爾裏是一個俘虜的身份
[00:03:02.360 --> 00:03:04.240]  突然之間有一個這樣的機會
[00:03:04.240 --> 00:03:07.960]  可以成為巴比倫和一個後備的精英
[00:03:07.960 --> 00:03:10.960]  突然有一個機會掉到他面前
[00:03:10.960 --> 00:03:12.920]  他可以成為巴比倫的後備精英
[00:03:12.920 --> 00:03:16.280]  可以說這是一個名成利就的很大機會
[00:03:16.280 --> 00:03:18.560]  可以說這是一個名成利就的很大的機會
[00:03:18.560 --> 00:03:20.720]  當中的誘惑是很大的
[00:03:20.720 --> 00:03:22.480]  當中的誘惑很大
[00:03:22.480 --> 00:03:24.640]  大家可能沒有試過真正窮
[00:03:24.640 --> 00:03:26.000]  大家可能沒有試過真正的貧窮
[00:03:26.000 --> 00:03:28.560]  所以很難想像一個很窮的人
[00:03:28.560 --> 00:03:31.680]  面對有機會拿到不義之財的機會
[00:03:31.680 --> 00:03:33.880]  很難想像到很窮的人
[00:03:33.880 --> 00:03:36.680]  可以面對一個可以拿到不義之財的機會的時候
[00:03:36.680 --> 00:03:39.600]  我相信大家都沒有試過很卑賤的時候
[00:03:39.600 --> 00:03:41.480]  我也想大家沒有試過很卑賤的時候
[00:03:41.480 --> 00:03:43.960]  但是如果真正在卑賤當中的人
[00:03:43.960 --> 00:03:45.560]  但是真正在卑賤當中的人
[00:03:45.560 --> 00:03:50.060]  是很難忍受到別人對他的凌辱和苛責的
[00:03:50.060 --> 00:03:56.860]  當卑賤的人可以很難忍受別人對他的凌辱和其苛責
[00:03:56.860 --> 00:03:59.560]  所以在這個時候
[00:03:59.560 --> 00:04:01.060]  其實在這個時刻
[00:04:01.060 --> 00:04:04.060]  對於但義理來說
[00:04:04.060 --> 00:04:08.060]  擺在他面前的誘惑是一個相當嚴厲的誘惑
[00:04:08.060 --> 00:04:10.060]  擺在他面前的誘惑非常大
[00:04:10.060 --> 00:04:15.560]  所以其實但義理大可以拿這個機會來完全投入巴比倫的生活
[00:04:15.560 --> 00:04:19.560]  但義理可以抓住這個機會完全投入巴比倫的生活
[00:04:19.560 --> 00:04:21.560]  很大機會他可以名成利就
[00:04:21.560 --> 00:04:23.560]  很大機會可以名成利就
[00:04:23.560 --> 00:04:26.560]  就算他真的這樣做的時候
[00:04:26.560 --> 00:04:28.060]  即使他這麼做
[00:04:28.060 --> 00:04:30.060]  其實都沒有人會怪責他
[00:04:30.060 --> 00:04:31.560]  其實也沒有人怪罪他
[00:04:31.560 --> 00:04:33.560]  因為實際上在當時的處境
[00:04:33.560 --> 00:04:35.060]  因為實際上當時的處境
[00:04:35.060 --> 00:04:38.560]  由大國已經不復存在讓他可以效忠
[00:04:38.560 --> 00:04:42.060]  由大國不復存在可以讓他效忠
[00:04:42.060 --> 00:04:44.560]  他自己的家可能已經沒有了
[00:04:44.560 --> 00:04:47.060]  可以讓他繼續維持民族的精神
[00:04:47.060 --> 00:04:49.060]  自己的家也沒有了
[00:04:49.060 --> 00:04:51.060]  可以讓他維持民族的精神
[00:04:51.060 --> 00:04:52.560]  所以其實當時大家想一想
[00:04:52.560 --> 00:04:55.560]  他當時所身處的是一個很陌生的國家
[00:04:55.560 --> 00:04:59.060]  大家想一想當時他實際生存在一個很陌生的國度
[00:04:59.060 --> 00:05:01.560]  他所接觸的是一班陌生的人民
[00:05:01.560 --> 00:05:04.060]  他接觸的是一班陌生的人們
[00:05:04.060 --> 00:05:06.560]  他所經驗的是一個陌生的文化
[00:05:06.560 --> 00:05:09.560]  他所經驗的是一個陌生的文化
[00:05:09.560 --> 00:05:13.560]  巴比倫的加勒底人很清楚這個道理
[00:05:13.560 --> 00:05:16.060]  巴比倫的加勒底人很清楚這個道理
[00:05:16.060 --> 00:05:18.560]  他們知道如果被擄的猶太人
[00:05:18.560 --> 00:05:21.060]  如果可以成為他們一份子的時候
[00:05:21.060 --> 00:05:23.060]  他們很清楚如果被擄的猶太人
[00:05:23.060 --> 00:05:25.060]  可以成為他們中的一員的時候
[00:05:25.060 --> 00:05:28.060]  這班人就會很忠心巴比倫國
[00:05:28.060 --> 00:05:30.060]  這些人會很忠心巴比倫國
[00:05:30.060 --> 00:05:34.560]  所以我們看到巴比倫王用了三個行動
[00:05:34.560 --> 00:05:38.560]  嘗試將他們成為巴比倫百姓的一份子
[00:05:38.560 --> 00:05:41.060]  所以在這裡我們可以看到
[00:05:41.060 --> 00:05:43.560]  巴比倫的國王採取了三種方式
[00:05:43.560 --> 00:05:47.560]  想改變這些人成為他們巴比倫中的一份子
[00:05:47.560 --> 00:05:49.060]  第一個他們用的方法
[00:05:49.060 --> 00:05:50.060]  第一個方法
[00:05:50.060 --> 00:05:53.560]  就是教他們加勒底的知識和文字語言
[00:05:53.560 --> 00:05:56.560]  教他們加勒底人的知識和文字
[00:05:56.560 --> 00:06:00.060]  其實這個就是想改變他們的思想
[00:06:00.060 --> 00:06:02.060]  這就是想改變他們的思想
[00:06:02.060 --> 00:06:04.560]  第二個行動就是一次
[00:06:04.560 --> 00:06:08.560]  他們飲用王的酒和吃王的食物
[00:06:08.560 --> 00:06:12.060]  第二個行為就是斥他們王所飲的膳和酒
[00:06:12.060 --> 00:06:14.060]  這個其實是改變他們的行為
[00:06:14.060 --> 00:06:15.560]  這個實際上是改變他們的行為
[00:06:15.560 --> 00:06:18.560]  接著給他們安一個加勒底人的名字
[00:06:18.560 --> 00:06:21.560]  其實這個就是改變他們的身份認同
[00:06:21.560 --> 00:06:24.560]  接著給他們一個加勒底人的名字
[00:06:24.560 --> 00:06:26.560]  實際上是改變他們的身份
[00:06:26.560 --> 00:06:28.560]  所以實際上他們這三個行動
[00:06:28.560 --> 00:06:30.060]  實際上這三個行動
[00:06:30.060 --> 00:06:32.560]  就是要讓他們講加勒底人的語言
[00:06:32.560 --> 00:06:34.560]  就是讓他們講加勒底人的語言
[00:06:34.560 --> 00:06:36.560]  接受加勒底人的文化
[00:06:36.560 --> 00:06:38.560]  接受加勒底人的文化
[00:06:38.560 --> 00:06:41.560]  轉換他們對自己身份的認同
[00:06:41.560 --> 00:06:43.560]  轉換他們對自己身份的認同
[00:06:43.560 --> 00:06:46.560]  目的就是要讓他們忘記自己是猶太人
[00:06:46.560 --> 00:06:48.560]  目的就是讓他們忘記自己是猶太人
[00:06:48.560 --> 00:06:50.560]  忘記了他們一直所侍奉的耶和華
[00:06:50.560 --> 00:06:52.560]  忘記他們一直所侍奉的耶和華
[00:06:52.560 --> 00:06:56.560]  以致他們能夠徹徹底底做一個加勒底人
[00:06:56.560 --> 00:06:59.560]  以致他們可以徹徹底底做一個加勒底人
[00:06:59.560 --> 00:07:02.060]  對於但與李和他那三個朋友來說
[00:07:02.060 --> 00:07:04.060]  對於但與李和他那三個朋友來說
[00:07:04.060 --> 00:07:06.560]  大家可以想像得到這是一個相當嚴厲
[00:07:06.560 --> 00:07:06.560]  大家可以想像得到這是一個相當嚴厲
[00:07:06.560 --> 00:07:08.560]  和很大挑戰性的一個困難
[00:07:08.560 --> 00:07:09.060]  和很大挑戰性的一個困難
[00:07:09.060 --> 00:07:11.560]  大家可以想像這是一個非常嚴峻的考驗
[00:07:11.560 --> 00:07:11.560]  大家可以想像這是一個非常嚴峻的考驗
[00:07:11.560 --> 00:07:15.560]  因為稍微不慎
[00:07:15.560 --> 00:07:16.560]  稍微不慎
[00:07:16.560 --> 00:07:20.560]  他們就會被加勒底人的文化所完全同化
[00:07:20.560 --> 00:07:20.560]  他們會被加勒底人的文化所完全同化
[00:07:20.560 --> 00:07:20.560]  他們會被加勒底人的文化所完全同化
[00:07:20.560 --> 00:07:20.560]  他們會被加勒底人的文化所完全同化
[00:07:20.560 --> 00:07:20.560]  他們會被加勒底人的文化所完全同化
[00:07:29.560 --> 00:07:34.560]  當日這班人所面對的挑戰其實都是我們今天的挑戰
[00:07:34.560 --> 00:07:34.560]  當日這班人所面對的挑戰其實都是我們今天的挑戰
[00:07:34.560 --> 00:07:34.560]  當日這班人所面對的挑戰其實都是我們今天的挑戰
[00:07:34.560 --> 00:07:34.560]  我們可以這麼想當日他們所面臨的挑戰其實今日我們也會面臨同樣的挑戰
[00:07:34.560 --> 00:07:40.560]  我們可以這麼想當日他們所面臨的挑戰其實今日我們也會面臨同樣的挑戰
[00:07:40.560 --> 00:07:40.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:07:40.560 --> 00:07:44.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:07:44.560 --> 00:07:44.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:07:44.560 --> 00:07:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:07:48.560 --> 00:08:00.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:00.560 --> 00:08:00.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:00.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:08.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:28.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:08:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:08:48.560 --> 00:09:00.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:09:00.560 --> 00:09:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:09:30.560 --> 00:09:58.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:09:58.560 --> 00:10:08.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:08.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:28.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:48.560 --> 00:10:58.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:10:58.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:18.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:18.560 --> 00:11:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:28.560 --> 00:11:28.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:28.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:11:48.560]  當時秘魯的猶太人活在罪惡的巴比倫
[00:11:48.560 --> 00:12:01.560]  在罪惡的巴比倫
[00:12:01.560 --> 00:12:18.560]  信仰群體聖潔的國度是屬神的指明
[00:12:18.560 --> 00:12:46.560]  信仰群體聖潔的國度是屬神的指明
[00:12:46.560 --> 00:12:51.560]  群體聖潔的國度是屬神的指明
[00:12:51.560 --> 00:12:51.560]  群體聖潔的國度是屬神的指明
[00:12:51.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:01.560]  群體聖潔的國度是屬神的指明
[00:13:01.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:21.560]  群體聖潔的國度是屬神的指明
[00:13:21.560 --> 00:13:31.560]  群體聖潔的國度是屬神的指明
[00:13:31.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:13:51.560]  群體聖潔的國度是屬神的指明
[00:13:51.560 --> 00:14:01.560]  群體聖潔的國度是屬神的指明
[00:14:01.560 --> 00:14:01.560]  群體聖潔的國度是屬神的指明
[00:14:01.560 --> 00:14:21.560]  群體聖潔的國度是屬神的指明
[00:14:21.560 --> 00:14:41.560]  群體聖潔的國度是屬神的指明
[00:14:41.560 --> 00:15:01.560]  群體聖潔的國度是屬神的指明
[00:15:01.560 --> 00:15:21.560]  群體聖潔的國度是屬神的指明
[00:15:21.560 --> 00:15:41.560]  群體聖潔的國度是屬神的指明
[00:15:41.560 --> 00:15:51.560]  群體聖潔的國度是屬神的指明
[00:15:51.560 --> 00:15:51.560]  群體聖潔的國度是屬神的指明
[00:15:51.560 --> 00:15:51.560]  群體聖潔的國度是屬神的指明
[00:15:51.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:01.560]  群體聖潔的國度是屬神的指明
[00:16:01.560 --> 00:16:11.560]  群體聖潔的國度是屬神的指明
[00:16:11.560 --> 00:16:11.560]  群體聖潔的國度是屬神的指明
[00:16:11.560 --> 00:16:11.560]  群體聖潔的國度是屬神的指明
[00:16:11.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:21.560]  群體聖潔的國度是屬神的指明
[00:16:21.560 --> 00:16:28.560]  這個食物的規例有相當大的可能性是與當時的衛生程度有關
[00:16:28.560 --> 00:16:34.560]  這個對食物的規定相當程度上是對當時的食物處理有關
[00:16:34.560 --> 00:16:36.560]  但是我想有另外一個很重要的原因
[00:16:36.560 --> 00:16:38.560]  我相信另一個很重要的原因
[00:16:38.560 --> 00:16:41.560]  就是神通過飲食與其他民族的不同
[00:16:41.560 --> 00:16:44.560]  神通過飲食上與其他民族的不同
[00:16:44.560 --> 00:16:48.560]  讓以色列人與其他人分別出來
[00:16:48.560 --> 00:16:50.560]  讓以色列人與其他人分別出來
[00:16:50.560 --> 00:16:53.560]  我們大家知道食物不會污穢人的心靈
[00:16:53.560 --> 00:16:56.560]  大家知道食物不會污穢人的心靈
[00:16:56.560 --> 00:16:57.560]  不過
[00:16:57.560 --> 00:16:58.560]  但是
[00:16:58.560 --> 00:17:02.560]  如果因為食物或肉身的享受而有所貪圖
[00:17:02.560 --> 00:17:06.560]  因為食物或肉身的享受而有所貪圖
[00:17:06.560 --> 00:17:08.560]  甚至同流合污
[00:17:08.560 --> 00:17:09.560]  甚至同流合污
[00:17:09.560 --> 00:17:11.560]  那就不是食物的問題而是心智的問題
[00:17:11.560 --> 00:17:14.560]  就不是食物的問題而是心智的問題
[00:17:14.560 --> 00:17:18.560]  所以但以你在這裡不肯用黃的飲食來玷污自己
[00:17:18.560 --> 00:17:21.560]  所以在此但以你不肯用黃的飲食來玷污自己
[00:17:21.560 --> 00:17:27.560]  雖然按字面的理解是指移民條例方面的玷污
[00:17:27.560 --> 00:17:31.560]  雖然按字面的理解是指移民條例方面的玷污
[00:17:31.560 --> 00:17:34.560]  但如果上文下理我們按精義來理解的時候
[00:17:34.560 --> 00:17:37.560]  是講到神心態上對神心態上的玷污
[00:17:37.560 --> 00:17:39.560]  但是從上下文來看是按精義來指
[00:17:39.560 --> 00:17:42.560]  確實是指向神心態上的玷污
[00:17:42.560 --> 00:17:45.560]  但以你在外邦的國家做了七十年的官
[00:17:45.560 --> 00:17:48.560]  但以你在外邦的國家做了七十年的官
[00:17:48.560 --> 00:17:50.560]  都是位高權重的位置
[00:17:50.560 --> 00:17:52.560]  都是位高權重的位置
[00:17:52.560 --> 00:17:54.560]  我相信其中一個很大的原因
[00:17:54.560 --> 00:17:56.560]  我相信其中一個很大的原因
[00:17:56.560 --> 00:17:59.560]  就是他由一開始的時候就已經是立志
[00:17:59.560 --> 00:18:03.560]  來不讓一些虛榮佔據了他的身心
[00:18:03.560 --> 00:18:07.560]  他從一開始就立志不讓肉體的虛榮佔據他的內心
[00:18:07.560 --> 00:18:10.560]  所以但以你其實你看到他是很清楚一件事情
[00:18:10.560 --> 00:18:12.560]  可以看清楚但以你一件很清楚的事情
[00:18:12.560 --> 00:18:15.560]  要在外邦的國家來持守他的信仰
[00:18:15.560 --> 00:18:17.560]  在外邦的國家來持守他的信仰
[00:18:17.560 --> 00:18:19.560]  他一定要把自己分別出來
