
[00:00:00.000 --> 00:00:03.000]  剛才主席跟我們讀的那段經文
[00:04:47.500 --> 00:04:50.500]  我們看到
[00:04:50.500 --> 00:04:53.500]  跟那些明星扮
[00:04:53.500 --> 00:04:55.500]  轉個輪子就很不同
[00:04:55.500 --> 00:04:56.500]  那些明星
[00:04:56.500 --> 00:05:00.500]  鄭秀文和劉華不是那麼胖
[00:05:00.500 --> 00:05:02.500]  那些是假的
[00:05:02.500 --> 00:05:04.500]  但是耶穌就不同
[00:05:04.500 --> 00:05:09.500]  她的改變形象不只是剪過頭髮那麼簡單
[00:05:09.500 --> 00:05:10.500]  化過妝那麼簡單
[00:05:10.500 --> 00:05:13.500]  而是她是由裡到外
[00:05:13.500 --> 00:05:16.500]  讓我們看到她就是真神
[00:05:16.500 --> 00:05:17.500]  她是神的兒子
[00:05:17.500 --> 00:05:19.500]  她就是真神
[00:05:19.500 --> 00:05:21.500]  她是從裡到外
[00:05:21.500 --> 00:05:24.500]  來顯露她的身份
[00:05:24.500 --> 00:05:26.500]  真正的身份
[00:05:26.500 --> 00:05:30.500]  很明顯這次登山變象
[00:05:30.500 --> 00:05:32.500]  是有畫面的
[00:05:32.500 --> 00:05:36.500]  整個景象都是很光明
[00:05:36.500 --> 00:05:37.500]  很潔白
[00:05:37.500 --> 00:05:41.500]  有一種神聖的氣氛
[00:05:41.500 --> 00:05:43.500]  不單止有畫面
[00:05:43.500 --> 00:05:45.500]  還有動畫
[00:05:45.500 --> 00:05:47.500]  有動畫的
[00:05:47.500 --> 00:05:51.500]  忽然有伊利亞和摩西向他們顯然
[00:05:51.500 --> 00:05:53.500]  並且和耶穌說話
[00:05:53.500 --> 00:05:55.500]  就是這樣
[00:05:55.500 --> 00:06:01.500]  門徒忽然周圍一看
[00:06:01.500 --> 00:06:03.500]  不再見一人
[00:06:03.500 --> 00:06:06.500]  只見耶穌和他們在那裡
[00:06:06.500 --> 00:06:08.500]  就是這樣
[00:06:08.500 --> 00:06:10.500]  就是說
[00:06:10.500 --> 00:06:11.500]  一時出現
[00:06:11.500 --> 00:06:14.500]  然後不久又消失
[00:06:14.500 --> 00:06:16.500]  這還不是特技效果
[00:06:16.500 --> 00:06:18.500]  我這些是小學雞
[00:06:18.500 --> 00:06:19.500]  這些是特技
[00:06:19.500 --> 00:06:21.500]  但是你想像一下
[00:06:21.500 --> 00:06:24.500]  如果你當時在場
[00:06:24.500 --> 00:06:26.500]  有耶穌在
[00:06:26.500 --> 00:06:28.500]  摩西和伊利亞
[00:06:28.500 --> 00:06:30.500]  是這樣忽然出現的
[00:06:30.500 --> 00:06:33.500]  其實挺震撼的
[00:06:33.500 --> 00:06:35.500]  忽然出現
[00:06:35.500 --> 00:06:37.500]  又忽然消失了
[00:06:37.500 --> 00:06:40.500]  如果你是在場的
[00:06:40.500 --> 00:06:43.500]  那個感覺又會如何
[00:06:43.500 --> 00:06:48.500]  不單止有畫面
[00:06:48.500 --> 00:06:50.500]  還有聲音
[00:06:50.500 --> 00:06:54.500]  有一朵雲彩來遮蓋他們
[00:06:54.500 --> 00:06:56.500]  也有聲音從雲彩裡出來
[00:06:56.500 --> 00:07:01.500]  說「這是我的愛子,你們要聽它」
[00:07:01.500 --> 00:07:04.500]  我想問這把聲音是來自哪裡?
[00:07:04.500 --> 00:07:06.500]  神的聲音
[00:07:06.500 --> 00:07:08.500]  我的愛子
[00:07:08.500 --> 00:07:10.500]  即是神的兒子
[00:07:10.500 --> 00:07:13.500]  是神在雲彩裡發出聲音
[00:07:13.500 --> 00:07:15.500]  說這句話
[00:07:15.500 --> 00:07:18.500]  在馬太有些不同
[00:07:18.500 --> 00:07:22.500]  說「這是我的愛子,我所喜悅的」
[00:07:22.500 --> 00:07:27.500]  路加說「這是我的愛子,我所簡選的」
[00:07:27.500 --> 00:07:30.500]  這裡雖然有少少出入
[00:07:30.500 --> 00:07:32.500]  但是焦點也是一個
[00:07:32.500 --> 00:07:35.500]  就是「你們要聽它」
[00:07:35.500 --> 00:07:39.500]  因為這是我的愛子
[00:07:39.500 --> 00:07:42.500]  是我所喜悅的
[00:07:42.500 --> 00:07:44.500]  是我所簡選的
[00:07:44.500 --> 00:07:46.500]  所以你們要聽它
[00:07:46.500 --> 00:07:48.500]  聽它的話
[00:07:48.500 --> 00:07:51.500]  除了有父神的聲音
[00:07:51.500 --> 00:07:56.500]  當然也有在場目擊者的聲音
[00:07:56.500 --> 00:07:59.500]  在三個見證人裡
[00:07:59.500 --> 00:08:01.500]  有一個說話
[00:08:01.500 --> 00:08:02.500]  誰說的?
[00:08:02.500 --> 00:08:03.500]  彼得
[00:08:03.500 --> 00:08:07.500]  彼得通常是先說話
[00:08:07.500 --> 00:08:10.500]  衝過來第一個說話
[00:08:10.500 --> 00:08:13.500]  他是十二仕途裡的大哥
[00:08:13.500 --> 00:08:16.500]  他的回應我稍後再說
[00:08:16.500 --> 00:08:20.500]  整個登山變象的場景
[00:08:20.500 --> 00:08:22.500]  有聲音、有畫面
[00:08:22.500 --> 00:08:24.500]  還有特技效果
[00:08:24.500 --> 00:08:26.500]  這麼大的動作
[00:08:26.500 --> 00:08:29.500]  到底有什麼意義呢?
[00:08:29.500 --> 00:08:31.500]  那個景象是榮耀
[00:08:31.500 --> 00:08:33.500]  充滿榮耀的
[00:08:33.500 --> 00:08:35.500]  你想想剛才我們說
[00:08:35.500 --> 00:08:37.500]  有潔白、發光
[00:08:37.500 --> 00:08:39.500]  除了耶穌之外
[00:08:39.500 --> 00:08:40.500]  還有摩西、以利亞
[00:08:40.500 --> 00:08:44.500]  整個景象是充滿榮耀的景象
[00:08:44.500 --> 00:08:48.500]  到底要門徒目擊
[00:08:48.500 --> 00:08:50.500]  見證這個景象、這個經歷
[00:08:50.500 --> 00:08:52.500]  有什麼意義呢?
[00:08:52.500 --> 00:08:54.500]  這個經歷對我們今天的人來說
[00:08:54.500 --> 00:08:56.500]  又有什麼意義呢?
[00:08:56.500 --> 00:08:58.500]  記不記得剛才那段經文
[00:08:58.500 --> 00:09:02.500]  一開始的時候有說過了六天
[00:09:02.500 --> 00:09:04.500]  過了六天
[00:09:04.500 --> 00:09:07.500]  耶穌就帶著三個門徒上山
[00:09:07.500 --> 00:09:08.500]  我想問
[00:09:08.500 --> 00:09:12.500]  六天之前到底發生什麼事呢?
[00:09:12.500 --> 00:09:14.500]  發生了
[00:09:14.500 --> 00:09:16.500]  我們一起讀
[00:09:16.500 --> 00:09:19.500]  耶穌和門徒出去
[00:09:19.500 --> 00:09:21.500]  往該薩利亞
[00:09:21.500 --> 00:09:24.500]  菲勒比村莊去
[00:09:24.500 --> 00:09:27.500]  在路上問門徒說
[00:09:27.500 --> 00:09:29.500]  人說我是誰
[00:09:29.500 --> 00:09:31.500]  他們說
[00:09:31.500 --> 00:09:34.500]  有人說是施洗的約翰
[00:09:34.500 --> 00:09:37.500]  有人說是以利亞
[00:09:37.500 --> 00:09:41.500]  又有人說是先知類的一位
[00:09:41.500 --> 00:09:43.500]  又問他們說
[00:09:43.500 --> 00:09:45.500]  你們說我是誰
[00:09:45.500 --> 00:09:47.500]  彼得回答說
[00:09:47.500 --> 00:09:49.500]  你是基督
[00:09:49.500 --> 00:09:53.500]  大家有沒有覺得這段經文有點熟悉?
[00:09:53.500 --> 00:09:55.500]  上個星期
[00:09:55.500 --> 00:09:58.500]  證明你們真的有聽
[00:09:58.500 --> 00:09:59.500]  上個星期
[00:09:59.500 --> 00:10:01.500]  在唐慶的崇拜裡
[00:10:01.500 --> 00:10:03.500]  阿里穆斯說這段經文
[00:10:03.500 --> 00:10:05.500]  不過不是說馬可
[00:10:05.500 --> 00:10:06.500]  是說馬太
[00:10:06.500 --> 00:10:10.500]  但他們的描述都很接近
[00:10:10.500 --> 00:10:12.500]  大同小異
[00:10:12.500 --> 00:10:14.500]  在這段經文裡
[00:10:14.500 --> 00:10:17.500]  耶穌就問門徒
[00:10:17.500 --> 00:10:18.500]  問他們
[00:10:18.500 --> 00:10:21.500]  你知不知道我是誰?
[00:10:21.500 --> 00:10:23.500]  接著
[00:10:23.500 --> 00:10:27.500]  耶穌又接著教導門徒說
[00:10:27.500 --> 00:10:29.500]  若有人要跟從我
[00:10:29.500 --> 00:10:33.500]  就當社己背起十字架
[00:10:33.500 --> 00:10:34.500]  來跟隨我
[00:10:34.500 --> 00:10:37.500]  這句話我們很熟悉
[00:10:37.500 --> 00:10:39.500]  但其實是什麼意思?
[00:10:39.500 --> 00:10:41.500]  意思是
[00:10:41.500 --> 00:10:45.500]  跟隨神的人就要預了要社己
[00:10:45.500 --> 00:10:47.500]  這個社己甚至是包括
[00:10:47.500 --> 00:10:50.500]  可能要為福音的緣故
[00:10:50.500 --> 00:10:53.500]  來喪失生命
[00:10:53.500 --> 00:10:55.500]  這個犧牲
[00:10:55.500 --> 00:10:58.500]  反而是一種救贖
[00:10:58.500 --> 00:11:01.500]  是能使人得著真正的生命
[00:11:01.500 --> 00:11:05.500]  這就是耶穌在這段說話裡所說的
[00:11:05.500 --> 00:11:06.500]  要表達的
[00:11:06.500 --> 00:11:09.500]  接著耶穌又說
[00:11:09.500 --> 00:11:12.500]  凡在這淫亂罪惡的世代
[00:11:12.500 --> 00:11:15.500]  把我和我的道當作可恥的
[00:11:15.500 --> 00:11:18.500]  人子在他父的榮耀裡
[00:11:18.500 --> 00:11:20.500]  和聖天使降臨的時候
[00:11:20.500 --> 00:11:23.500]  也要把那人當作可恥的
[00:11:23.500 --> 00:11:25.500]  耶穌又對他們說
[00:11:25.500 --> 00:11:27.500]  我實在告訴你們
[00:11:27.500 --> 00:11:29.500]  站在這裡的
[00:11:29.500 --> 00:11:32.500]  有人在末常死未以前
[00:11:32.500 --> 00:11:35.500]  必要看見神的國
[00:11:35.500 --> 00:11:39.500]  大有能力臨到
[00:11:39.500 --> 00:11:43.500]  耶穌在這裡說
[00:11:43.500 --> 00:11:47.500]  其實世人是有得選擇的
[00:11:47.500 --> 00:11:49.500]  你可以選擇的
[00:11:49.500 --> 00:11:52.500]  你可以把神和祂的說話
[00:11:52.500 --> 00:11:54.500]  視為羞恥
[00:11:54.500 --> 00:11:55.500]  意思是
[00:11:55.500 --> 00:11:58.500]  你可以拒絕神和祂的說話
[00:11:58.500 --> 00:11:59.500]  不過
[00:11:59.500 --> 00:12:03.500]  將來神也會拒絕他們
[00:12:03.500 --> 00:12:05.500]  至於那些選擇
[00:12:05.500 --> 00:12:08.500]  要背起十字架去跟隨主的
[00:12:08.500 --> 00:12:12.500]  當時和耶穌在場也有這樣的人
[00:12:12.500 --> 00:12:14.500]  他們選擇了走十字架的路
[00:12:14.500 --> 00:12:17.500]  他們在未常死未以前
[00:12:17.500 --> 00:12:19.500]  即是說他們未死之前
[00:12:19.500 --> 00:12:22.500]  就必要看見神國
[00:12:22.500 --> 00:12:24.500]  大有能力的臨到
[00:12:24.500 --> 00:12:26.500]  即是說拒絕神的
[00:12:26.500 --> 00:12:28.500]  將來也會被神拒絕
[00:12:28.500 --> 00:12:30.500]  至於那些跟隨神的
[00:12:30.500 --> 00:12:34.500]  將來就可以看見神國的臨到
[00:12:34.500 --> 00:12:35.500]  我想問
[00:12:35.500 --> 00:12:40.500]  到底他們什麼時候會看見神國臨到
[00:12:40.500 --> 00:12:42.500]  六日之後
[00:12:42.500 --> 00:12:43.500]  很順理成章
[00:12:43.500 --> 00:12:44.500]  六日之後
[00:12:44.500 --> 00:12:47.500]  就是登山變象
[00:12:47.500 --> 00:12:51.500]  這個很可能是指這件事
[00:12:51.500 --> 00:12:53.500]  就算不完全是指這件事
[00:12:53.500 --> 00:12:55.500]  其實也很接近
[00:12:55.500 --> 00:12:57.500]  登山變象
[00:12:57.500 --> 00:13:03.500]  可以說是初步實現神國臨到這件事
[00:13:03.500 --> 00:13:05.500]  臨到這個字在原文
[00:13:05.500 --> 00:13:08.500]  其實也是解作顯現的
[00:13:08.500 --> 00:13:12.500]  即是說登山變象這件事
[00:13:12.500 --> 00:13:15.500]  是初步實現了神國的顯現
[00:13:15.500 --> 00:13:17.500]  那什麼時候完全顯現
[00:13:17.500 --> 00:13:20.500]  什麼時候完全顯現
[00:13:20.500 --> 00:13:22.500]  耶穌再來
[00:13:22.500 --> 00:13:24.500]  我們一般都會相信
[00:13:24.500 --> 00:13:27.500]  說耶穌再來的時候
[00:13:27.500 --> 00:13:30.500]  會完全顯現
[00:13:30.500 --> 00:13:32.500]  只不過這裡說的就是
[00:13:32.500 --> 00:13:36.500]  未死之前可以看見
[00:13:36.500 --> 00:13:40.500]  這件事發生在2000年之前
[00:13:40.500 --> 00:13:42.500]  耶穌到今天這一刻為止
[00:13:42.500 --> 00:13:44.500]  都未再回來
[00:13:44.500 --> 00:13:46.500]  那些人都死光了
[00:13:46.500 --> 00:13:48.500]  為什麼說他們可以在有生之年
[00:13:48.500 --> 00:13:52.500]  會看見神國的能力臨到呢
[00:13:52.500 --> 00:13:55.500]  所以這裡是有些竅妙
[00:13:55.500 --> 00:13:58.500]  所以更加適合的就是
[00:13:58.500 --> 00:14:03.500]  應該是指耶穌被釘十字架這件事
[00:14:03.500 --> 00:14:05.500]  耶穌雖然是被釘死
[00:14:05.500 --> 00:14:09.500]  但是祂死後是復活的
[00:14:09.500 --> 00:14:10.500]  祂勝過死亡
[00:14:10.500 --> 00:14:13.500]  彰顯了復活的大能
[00:14:13.500 --> 00:14:19.500]  這一個就是神國大能的顯現
[00:14:19.500 --> 00:14:22.500]  這件事當時的門徒也看到
[00:14:22.500 --> 00:14:24.500]  正正就符合這裡經文所說
[00:14:24.500 --> 00:14:28.500]  他們未死之前就可以見證到
[00:14:28.500 --> 00:14:30.500]  這個解釋不是亂說的
[00:14:30.500 --> 00:14:33.500]  也有些經文的支持
[00:14:33.500 --> 00:14:36.500]  和耶穌當時
[00:14:36.500 --> 00:14:40.500]  和摩西以利亞所說的談話的內容
[00:14:40.500 --> 00:14:42.500]  其實也是吻合的
[00:14:42.500 --> 00:14:44.500]  馬虎欽這裡沒有說到
[00:14:44.500 --> 00:14:47.500]  他們的談話內容是什麼
[00:14:47.500 --> 00:14:50.500]  但是在路加福音那裡有說
[00:14:50.500 --> 00:14:53.500]  在他們榮耀的顯現裡面
[00:14:53.500 --> 00:14:55.500]  他們在談論什麼
[00:14:55.500 --> 00:14:57.500]  耶穌去世的事
[00:14:57.500 --> 00:15:01.500]  耶穌要釘十字架的事
[00:15:01.500 --> 00:15:07.500]  就是說摩西和以利亞忽然出現
[00:15:07.500 --> 00:15:09.500]  他們不是來恭賀耶穌
[00:15:09.500 --> 00:15:11.500]  耶穌你很榮耀
[00:15:11.500 --> 00:15:12.500]  你的衣服很漂亮
[00:15:12.500 --> 00:15:14.500]  你的形裝衣服在哪裡買的
[00:15:14.500 --> 00:15:17.500]  他們不是來慶賀祂
[00:15:17.500 --> 00:15:23.500]  是來和祂談論祂的死
[00:15:23.500 --> 00:15:26.500]  還要是釘十字架而死
[00:15:26.500 --> 00:15:30.500]  是和祂談論這件事
[00:15:30.500 --> 00:15:34.500]  就是說登山變象這件事
[00:15:34.500 --> 00:15:38.500]  本來我們以為是這麼榮耀的事
[00:15:38.500 --> 00:15:41.500]  原來是指向耶穌的死
[00:15:41.500 --> 00:15:44.500]  而這一點其實也是配合上下文的
[00:15:44.500 --> 00:15:46.500]  相問我們剛才說到八章三十四節
[00:15:46.500 --> 00:15:51.500]  耶穌說若有人要跟隨我就要怎樣
[00:15:51.500 --> 00:15:54.500]  背起祂的十字架來跟隨我
[00:15:54.500 --> 00:15:58.500]  背起十字架其實都是和死亡有關
[00:15:58.500 --> 00:16:02.500]  那個的社紀也是和死亡有關
[00:16:02.500 --> 00:16:08.500]  還有就是在登山變象這件事發生之後
[00:16:08.500 --> 00:16:12.500]  到第九節下山的時候耶穌祝賦他們說
[00:16:12.500 --> 00:16:15.500]  人子還沒有從死裡復活
[00:16:15.500 --> 00:16:19.500]  你們不要將所看見的告訴人
[00:16:19.500 --> 00:16:21.500]  耶穌很多時候行神蹟之後
[00:16:21.500 --> 00:16:24.500]  都叫當事人不要到處說
[00:16:24.500 --> 00:16:27.500]  不要到處告訴別人
[00:16:27.500 --> 00:16:28.500]  經常都是這樣
[00:16:28.500 --> 00:16:30.500]  但是從來沒有給一個時限
[00:16:30.500 --> 00:16:31.500]  好像這裡那麼清楚
[00:16:31.500 --> 00:16:33.500]  那個時限是什麼
[00:16:33.500 --> 00:16:38.500]  就是在人子 耶穌還沒有從死裡復活之前
[00:16:38.500 --> 00:16:39.500]  不要說
[00:16:39.500 --> 00:16:41.500]  有一個時限
[00:16:41.500 --> 00:16:47.500]  而這個時限正正也是和耶穌的死亡有關
[00:16:47.500 --> 00:16:51.500]  還有在登山變象之後
[00:16:51.500 --> 00:16:54.500]  耶穌和那些門徒下山
[00:16:54.500 --> 00:16:57.500]  他們還有一段對話
[00:16:57.500 --> 00:17:00.500]  在馬太那裡講得比較清楚
[00:17:00.500 --> 00:17:01.500]  我們一起讀
[00:17:01.500 --> 00:17:04.500]  門徒問耶穌說
[00:17:04.500 --> 00:17:06.500]  問是為什麼說
[00:17:06.500 --> 00:17:09.500]  以利亞必須先來
[00:17:09.500 --> 00:17:11.500]  耶穌回答說
[00:17:11.500 --> 00:17:13.500]  以利亞固然先來
[00:17:13.500 --> 00:17:15.500]  並要復興萬事
[00:17:15.500 --> 00:17:17.500]  只是我告訴你們
[00:17:17.500 --> 00:17:20.500]  以利亞已經來了
[00:17:20.500 --> 00:17:22.500]  人卻不認識他
[00:17:22.500 --> 00:17:24.500]  竟任意待他
[00:17:24.500 --> 00:17:29.500]  人子也將要這樣受他們的害
[00:17:29.500 --> 00:17:33.500]  門徒者才明白耶穌所說的
[00:17:33.500 --> 00:17:37.500]  是指施洗約翰
[00:17:37.500 --> 00:17:40.500]  門徒當時問耶穌
[00:17:40.500 --> 00:17:41.500]  門徒說
[00:17:41.500 --> 00:17:45.500]  有人說以利亞會先來
[00:17:45.500 --> 00:17:47.500]  他會先來
[00:17:47.500 --> 00:17:49.500]  耶穌就說
[00:17:49.500 --> 00:17:51.500]  以利亞已經來了
[00:17:51.500 --> 00:17:53.500]  不過沒有人認識他
[00:17:53.500 --> 00:17:56.500]  他們任意的苦待他
[00:17:56.500 --> 00:17:58.500]  他們現在怎樣對以利亞
[00:17:58.500 --> 00:18:00.500]  將來人子
[00:18:00.500 --> 00:18:01.500]  即是神
[00:18:01.500 --> 00:18:02.500]  就算神來到
[00:18:02.500 --> 00:18:06.500]  也會遭遇到同樣的對待
[00:18:06.500 --> 00:18:07.500]  我想問
[00:18:07.500 --> 00:18:08.500]  大家記不記得
[00:18:08.500 --> 00:18:11.500]  這個以利亞是什麼人
[00:18:11.500 --> 00:18:13.500]  先知
[00:18:13.500 --> 00:18:15.500]  以利亞是先知
[00:18:15.500 --> 00:18:16.500]  大家記不記得
[00:18:16.500 --> 00:18:19.500]  他的結局是怎樣
[00:18:19.500 --> 00:18:21.500]  他是在旋風中
[00:18:21.500 --> 00:18:24.500]  被接上升到天上
[00:18:24.500 --> 00:18:27.500]  所以他是沒有經歷死亡
[00:18:27.500 --> 00:18:29.500]  在舊約最後一本書
[00:18:29.500 --> 00:18:31.500]  馬拉基書裡也說
[00:18:31.500 --> 00:18:34.500]  以利亞會再來復興萬事
[00:18:34.500 --> 00:18:36.500]  所以在猶太的傳統裡
[00:18:36.500 --> 00:18:37.500]  他們相信
[00:18:37.500 --> 00:18:40.500]  這個以利亞沒有經歷過死亡
[00:18:40.500 --> 00:18:41.500]  他升到天上
[00:18:41.500 --> 00:18:43.500]  他將來會再回來
[00:18:43.500 --> 00:18:44.500]  而耶穌就說
[00:18:44.500 --> 00:18:47.500]  他已經來了
[00:18:47.500 --> 00:18:48.500]  耶穌說
[00:18:48.500 --> 00:18:50.500]  以利亞當時已經來了
[00:18:50.500 --> 00:18:54.500]  那誰是這個以利亞
[00:18:54.500 --> 00:18:58.500]  就是這裡所說的施洗約翰
[00:18:58.500 --> 00:19:03.500]  施洗約翰是怎樣死的
[00:19:03.500 --> 00:19:05.500]  他被希律斬頭
[00:19:05.500 --> 00:19:06.500]  斬了頭
[00:19:06.500 --> 00:19:08.500]  還要把頭放在盆裡
[00:19:08.500 --> 00:19:11.500]  讓美女看
[00:19:11.500 --> 00:19:15.500]  施洗約翰是遭殺害
[00:19:15.500 --> 00:19:18.500]  施洗約翰如是
[00:19:18.500 --> 00:19:21.500]  將來耶穌也如是
[00:19:21.500 --> 00:19:25.500]  由此可見登山變相這件事
[00:19:25.500 --> 00:19:31.500]  從頭到尾都是指向耶穌的受苦受死
[00:19:31.500 --> 00:19:34.500]  這件事至少可以在三方面
[00:19:34.500 --> 00:19:40.500]  去顛覆世人的思想
[00:19:40.500 --> 00:19:42.500]  第一方面就是
[00:19:42.500 --> 00:19:44.500]  耶穌在山上
[00:19:44.500 --> 00:19:48.500]  有以利亞摩西的顯現
[00:19:48.500 --> 00:19:52.500]  又有神在雲彩裡發出聲音說
[00:19:52.500 --> 00:19:54.500]  祂是我的愛子
[00:19:54.500 --> 00:19:55.500]  你們要聽祂
[00:19:55.500 --> 00:19:58.500]  整件事都是神蹟奇事
[00:19:58.500 --> 00:19:59.500]  很厲害
