
[00:00:00.000 --> 00:00:01.600]  鄧卿姊妹主內平安
[00:02:35.040 --> 00:02:38.040]  我們會覺得這個生活是很不同的
[00:02:38.040 --> 00:02:40.000]  第一件事就是
[00:02:40.000 --> 00:02:42.840]  第一件事就是覺得英國慢很多
[00:02:42.840 --> 00:02:44.840]  每一樣都很慢的
[00:02:44.840 --> 00:02:47.800]  但是原來上帝是要我們慢
[00:02:47.800 --> 00:02:49.000]  剛才的金句你記不記得
[00:02:49.000 --> 00:02:52.040]  你們要休息要知道我是上帝
[00:02:52.040 --> 00:02:53.800]  他要我們慢下來
[00:02:53.800 --> 00:02:56.440]  因為你香港的生活其實是太過匆忙
[00:02:56.440 --> 00:02:58.680]  我們搭地鐵我們走過月台
[00:02:58.680 --> 00:03:00.880]  我們是跑過去的知不知道
[00:03:00.880 --> 00:03:02.440]  怕死搭不到那班車
[00:03:02.440 --> 00:03:04.600]  其實下一班車是一分鐘後到
[00:03:04.600 --> 00:03:06.560]  因為我們要爭取那一分鐘
[00:03:06.560 --> 00:03:08.360]  我們是很忙的生活
[00:03:08.360 --> 00:03:09.960]  難怪每個人都忙
[00:03:09.960 --> 00:03:11.840]  難道你偷懶嗎
[00:03:11.840 --> 00:03:13.280]  我們一開始
[00:03:13.280 --> 00:03:15.960]  我們由早到晚都是忙的
[00:03:15.960 --> 00:03:17.440]  上班下班
[00:03:17.440 --> 00:03:18.880]  下班很晚
[00:03:18.880 --> 00:03:21.160]  又要趕著很多東西
[00:03:21.160 --> 00:03:22.920]  有孩子又要溫習
[00:03:22.920 --> 00:03:24.440]  又要帶他補習
[00:03:24.440 --> 00:03:26.000]  他有十樣八樣功課
[00:03:26.000 --> 00:03:26.920]  明天要交
[00:03:26.920 --> 00:03:28.640]  又有測驗考試
[00:03:28.640 --> 00:03:30.800]  我們是很忙的
[00:03:30.800 --> 00:03:31.760]  我們沒有辦法
[00:03:31.760 --> 00:03:33.040]  你不要說慢活
[00:03:33.040 --> 00:03:36.920]  你根本不可以慢一點點已經不行了
[00:03:36.920 --> 00:03:37.560]  是不是
[00:03:37.560 --> 00:03:39.120]  慢一點點已經不行了
[00:03:39.120 --> 00:03:40.840]  所以我們要明白一件事就是
[00:03:40.840 --> 00:03:42.600]  上帝帶我們到英國
[00:03:42.600 --> 00:03:44.480]  你可能是悶一點點
[00:03:44.480 --> 00:03:46.160]  但是其實他的心意是什麼
[00:03:46.160 --> 00:03:47.800]  要我們慢下來
[00:03:47.800 --> 00:03:50.320]  一個新的生活要我們多一點
[00:03:50.320 --> 00:03:52.040]  享受一下大自然
[00:03:52.040 --> 00:03:53.520]  享受一下良辰美景
[00:03:53.520 --> 00:03:55.600]  享受一下今天的風和日麗
[00:03:55.600 --> 00:03:56.120]  是不是
[00:03:56.120 --> 00:03:59.040]  這些生活你在香港很少見到
[00:03:59.040 --> 00:04:01.520]  你很少在外面看到這麼多綠色
[00:04:01.520 --> 00:04:04.400]  所以其實是對我們身心靈有益
[00:04:04.400 --> 00:04:08.320]  更加令到我們更加感受到神的同在
[00:04:08.320 --> 00:04:11.160]  更加感受到祂的創造奇妙
[00:04:11.160 --> 00:04:15.400]  這些是非常對我們身心靈很有益的
[00:04:15.400 --> 00:04:19.360]  就是我們知道
[00:04:19.360 --> 00:04:21.680]  上帝告訴我們
[00:04:21.680 --> 00:04:25.400]  原來這個生命和這個生活
[00:04:25.400 --> 00:04:26.880]  原來是分割不開的
[00:04:26.880 --> 00:04:28.480]  為什麼這麼說呢
[00:04:28.480 --> 00:04:31.760]  英文的字有一個life的字
[00:04:31.760 --> 00:04:32.680]  L-I-F-E
[00:04:32.680 --> 00:04:33.320]  life
[00:04:33.320 --> 00:04:34.520]  life是譯什麼呢
[00:04:34.520 --> 00:04:36.800]  life是可以譯生命
[00:04:36.800 --> 00:04:39.280]  也可以譯做生活
[00:04:39.280 --> 00:04:40.680]  中文有不同
[00:04:40.680 --> 00:04:42.040]  大家知道生命和生活好像不同
[00:04:42.040 --> 00:04:43.480]  其實兩者是一樣的
[00:04:43.480 --> 00:04:46.760]  因為英文也是跟原文的希臘文的那個字
[00:04:46.760 --> 00:04:48.040]  去譯出來的
[00:04:48.040 --> 00:04:50.880]  就是生命就是生活
[00:04:50.880 --> 00:04:52.840]  原文是什麼呢
[00:04:52.840 --> 00:04:53.640]  原文有一個字
[00:04:53.640 --> 00:04:56.240]  大家知道現在來聽到可以學希臘文
[00:04:56.240 --> 00:04:57.640]  所以一舉兩得
[00:04:57.640 --> 00:05:00.560]  之前跟大家說過
[00:05:00.560 --> 00:05:01.520]  sophia
[00:05:01.520 --> 00:05:03.360]  sophia的字是什麼意思
[00:05:03.360 --> 00:05:05.360]  希臘文是指智慧
[00:05:05.360 --> 00:05:06.160]  大家記得吧
[00:05:06.160 --> 00:05:07.480]  這個字很容易
[00:05:07.480 --> 00:05:09.520]  今天這個字也是很簡單的
[00:05:09.520 --> 00:05:11.320]  原來life這個字
[00:05:11.320 --> 00:05:13.280]  生命這個字或者生活這個字
[00:05:13.280 --> 00:05:14.800]  原文的那個字
[00:05:14.800 --> 00:05:16.320]  希臘文是souyi
[00:05:16.320 --> 00:05:17.080]  souyi
[00:05:17.080 --> 00:05:18.600]  souyi聽過吧
[00:05:18.600 --> 00:05:20.360]  有沒有人叫souyi在這裡
[00:05:20.360 --> 00:05:23.560]  就是女孩子的名字
[00:05:23.560 --> 00:05:24.760]  Z-O-E
[00:05:24.760 --> 00:05:26.680]  原來是life的意思
[00:05:26.680 --> 00:05:28.040]  就是原文希臘文的souyi
[00:05:28.040 --> 00:05:29.880]  而這個原文的希臘文
[00:05:29.880 --> 00:05:35.840]  也是跟希伯來文的那個字去翻譯出來的
[00:05:35.840 --> 00:05:36.960]  而希伯來文的那個字
[00:05:36.960 --> 00:05:38.440]  也是一個人名
[00:05:38.440 --> 00:05:39.480]  就是Eve
[00:05:39.480 --> 00:05:40.720]  夏娃
[00:05:40.720 --> 00:05:41.600]  猜不到吧
[00:05:41.600 --> 00:05:43.960]  原來夏娃就是眾生之母
[00:05:43.960 --> 00:05:44.560]  是不是
[00:05:44.560 --> 00:05:47.280]  所以原來跟生命是有關的
[00:05:47.280 --> 00:05:48.640]  夏娃是解釋生命
[00:05:48.640 --> 00:05:49.880]  是life
[00:05:49.880 --> 00:05:51.520]  souyi是解釋life
[00:05:51.520 --> 00:05:54.920]  今天我們中文譯作生命和生活
[00:05:54.920 --> 00:05:56.520]  其實就是一樣東西
[00:05:56.520 --> 00:05:58.200]  原文就是life
[00:05:58.200 --> 00:06:01.880]  就是生命和生活是分割不開
[00:06:01.880 --> 00:06:05.120]  剛才早上講完這篇道之後
[00:06:05.120 --> 00:06:06.120]  有個弟兄提醒我
[00:06:06.120 --> 00:06:07.200]  他說香港不是講生命
[00:06:07.200 --> 00:06:08.040]  不是講生活的
[00:06:08.040 --> 00:06:09.720]  是講生存
[00:06:09.720 --> 00:06:10.920]  所以是survive
[00:06:10.920 --> 00:06:12.120]  因為它是不同的
[00:06:12.120 --> 00:06:15.360]  所以真的覺得香港真的要生存
[00:06:15.360 --> 00:06:17.080]  要賺錢 要懶
[00:06:17.080 --> 00:06:19.160]  這麼多的競爭
[00:06:19.160 --> 00:06:23.800]  就是你不survive就不行了
[00:06:23.800 --> 00:06:26.040]  但是聖經沒有講生存這件事
[00:06:26.040 --> 00:06:26.800]  對不起
[00:06:26.800 --> 00:06:31.880]  只是講生活和生命是分割不開的
[00:06:31.880 --> 00:06:33.240]  所以很多時候我們基督徒
[00:06:33.240 --> 00:06:35.440]  我們知道我們信了耶穌之後
[00:06:35.440 --> 00:06:37.400]  我們有一個新的生命
[00:06:37.400 --> 00:06:39.520]  我們保羅在《哥倫多後書》
[00:06:39.520 --> 00:06:41.400]  講說有人在基督律
[00:06:41.400 --> 00:06:43.080]  我們就是新做的人
[00:06:43.080 --> 00:06:44.520]  有一個新的life
[00:06:44.520 --> 00:06:47.880]  但很多時候我們有一個新的生命就算了
[00:06:47.880 --> 00:06:51.520]  我們不知道原來生命就是生活
[00:06:51.520 --> 00:06:53.520]  我們信了主之後
[00:06:53.520 --> 00:06:56.320]  原來我們的生活都要改變
[00:06:56.320 --> 00:06:57.680]  不是一個新的生命
[00:06:57.680 --> 00:07:00.680]  仍然活在一個舊我那裡
[00:07:00.680 --> 00:07:02.480]  保羅在《羅馬書》
[00:07:02.480 --> 00:07:05.600]  六章三四四節
[00:07:05.600 --> 00:07:09.040]  就很清楚提醒了我們這件事
[00:07:09.040 --> 00:07:11.600]  他說難道你們不知道
[00:07:11.600 --> 00:07:15.200]  我們者受洗歸入基督耶穌的人
[00:07:15.200 --> 00:07:17.840]  就是受洗歸入他的死
[00:07:17.840 --> 00:07:19.600]  這句說話大家都很熟悉
[00:07:19.600 --> 00:07:22.240]  很多時候我們有洗禮的時候
[00:07:22.240 --> 00:07:24.080]  我們都會讀這個金句出來
[00:07:24.080 --> 00:07:26.640]  就是受洗歸入基督
[00:07:26.640 --> 00:07:28.760]  受洗歸入他的死
[00:07:28.760 --> 00:07:31.240]  所以我們藉著洗禮歸入死
[00:07:31.240 --> 00:07:34.800]  和他一同埋葬
[00:07:34.800 --> 00:07:40.280]  是要我們行事為人都有新生的樣子
[00:07:40.280 --> 00:07:44.320]  像基督藉著父的榮耀從死人中復活一樣
[00:07:44.320 --> 00:07:46.960]  原來基督復活帶給我們的新生命
[00:07:46.960 --> 00:07:48.560]  不是一個新的生命
[00:07:48.560 --> 00:07:51.360]  不是說就這樣有個永生的盼望
[00:07:51.360 --> 00:07:56.560]  而是行事為人都要有個新生的樣子
[00:07:56.560 --> 00:08:00.560]  行事為人原文就是walk in newness of life
[00:08:00.560 --> 00:08:06.240]  就是你行walk 聖經常說walk 與神同行
[00:08:06.240 --> 00:08:08.880]  不是真的與神一起行那麼簡單
[00:08:08.880 --> 00:08:10.560]  而是你日常生活當中
[00:08:10.560 --> 00:08:14.160]  你每做一件事你都是以神為主的
[00:08:14.160 --> 00:08:16.000]  有神和你一起的
[00:08:16.000 --> 00:08:17.920]  不只是行路那麼簡單
[00:08:17.920 --> 00:08:19.280]  不過英文就是walk
[00:08:19.280 --> 00:08:20.800]  因為原文是walk
[00:08:20.800 --> 00:08:23.120]  但是我們中文都記得挺好
[00:08:23.120 --> 00:08:24.480]  他說行事為人
[00:08:24.480 --> 00:08:26.320]  行事為人就是每做一件事
[00:08:26.320 --> 00:08:29.440]  你每一個的思想 一個行為
[00:08:29.440 --> 00:08:32.400]  我們都要有個新生的樣子
[00:08:32.400 --> 00:08:35.520]  就是有個新的生命 新的生活
[00:08:35.520 --> 00:08:37.040]  保羅說得很清楚
[00:08:37.040 --> 00:08:38.560]  所以我們信主
[00:08:38.560 --> 00:08:43.440]  我們的新的生命和新的生活是分割不開的
[00:08:43.440 --> 00:08:45.280]  是分割不開的
[00:08:45.280 --> 00:08:47.840]  你信了主之後你自然有一個新的生命
[00:08:47.840 --> 00:08:50.720]  但是你也隨著信了主之後
[00:08:50.720 --> 00:08:54.240]  你活著的加泰書說就是不在是我
[00:08:54.240 --> 00:08:57.280]  乃是基督在我們裡面活著
[00:08:57.280 --> 00:08:58.880]  所以我們在基督裡面
[00:08:58.880 --> 00:09:02.400]  我們有個新的全新的一個新的生活
[00:09:02.400 --> 00:09:05.040]  這個就是聖經的教導
[00:09:05.040 --> 00:09:07.680]  所以剛才看回哥羅西書
[00:09:07.680 --> 00:09:10.480]  二章二十節那裡他說到
[00:09:10.480 --> 00:09:12.880]  既然你們與基督同死
[00:09:12.880 --> 00:09:17.600]  而脫離了世上粗淺的學說
[00:09:17.600 --> 00:09:21.440]  為什麼形象生活在世俗中一樣呢
[00:09:21.440 --> 00:09:22.960]  世上粗淺的學說
[00:09:22.960 --> 00:09:26.480]  稍後我再解釋一下
[00:09:26.480 --> 00:09:29.040]  他說去服從那不可拿不可償
[00:09:29.040 --> 00:09:34.000]  不可摸等類的規條
[00:09:34.000 --> 00:09:37.360]  猶太人就有很多很多的規條
[00:09:37.360 --> 00:09:38.880]  這個不可以碰
[00:09:38.880 --> 00:09:40.320]  這個不可以吃
[00:09:40.320 --> 00:09:41.600]  這個不可以摸
[00:09:41.600 --> 00:09:43.760]  摸一下也不行
[00:09:43.760 --> 00:09:48.560]  保羅是針對當時的猶太人說的話
[00:09:48.560 --> 00:09:52.800]  很多人仍然有世上的規條
[00:09:52.800 --> 00:09:54.880]  保羅形容這些世上的規條
[00:09:54.880 --> 00:09:57.680]  是一個粗淺的學說
[00:09:57.680 --> 00:09:58.400]  所以第一件事
[00:09:58.400 --> 00:10:01.200]  當我們要有新的生活的時候
[00:10:01.200 --> 00:10:02.400]  新的生命的時候
[00:10:02.400 --> 00:10:05.280]  我們第一件事就要脫離了
[00:10:05.280 --> 00:10:07.920]  世上粗淺的學說
[00:10:07.920 --> 00:10:10.400]  究竟是什麼呢
[00:10:10.400 --> 00:10:12.560]  粗淺的學說
[00:10:12.560 --> 00:10:16.080]  英文就是一些Elementary的Teaching
[00:10:16.080 --> 00:10:17.840]  即是很Elementary
[00:10:17.840 --> 00:10:19.280]  即是很低級的
[00:10:19.280 --> 00:10:20.480]  很幼稚的
[00:10:20.480 --> 00:10:22.080]  很初級的
[00:10:22.080 --> 00:10:23.760]  即是很膚淺的
[00:10:23.760 --> 00:10:27.040]  即是我們說很低層次的學說
[00:10:27.040 --> 00:10:30.640]  大家想一下什麼是低層次的學說
[00:10:30.640 --> 00:10:35.520]  因為脫離這些是世俗的東西
[00:10:35.520 --> 00:10:36.720]  一些很粗淺的學說
[00:10:36.720 --> 00:10:39.120]  Elementary的字就是解基本
[00:10:39.120 --> 00:10:40.800]  很基本的
[00:10:40.800 --> 00:10:43.120]  很低級的
[00:10:43.120 --> 00:10:45.760]  即是說我們犯了Elementary Mistake
[00:10:45.760 --> 00:10:48.640]  即是犯了低級錯誤
[00:10:48.640 --> 00:10:51.360]  我記得有一本書
[00:10:51.360 --> 00:10:52.320]  福爾摩斯的書
[00:10:52.320 --> 00:10:53.520]  大家不知道有沒有看
[00:10:53.520 --> 00:10:54.880]  福爾摩斯的《偵探》
[00:10:54.880 --> 00:10:58.640]  福爾摩斯是在英國的偵探
[00:10:58.640 --> 00:10:59.760]  十九世紀
[00:10:59.760 --> 00:11:01.680]  當然是故事
[00:11:01.680 --> 00:11:02.880]  他住在哪裏
[00:11:02.880 --> 00:11:04.640]  他住在Baker Street
[00:11:04.640 --> 00:11:06.880]  有幾個號碼的
[00:11:06.880 --> 00:11:11.120]  所以你去Baker Street的地鐵站
[00:11:11.120 --> 00:11:12.960]  就有福爾摩斯的帳
[00:11:12.960 --> 00:11:15.280]  他那間屋子就真是慘了
[00:11:15.280 --> 00:11:17.600]  住那個人其實沒有那個號的
[00:11:17.600 --> 00:11:18.480]  沒有那個號碼的
[00:11:18.480 --> 00:11:20.560]  不知道一一幾B這樣
[00:11:20.560 --> 00:11:23.120]  整年累月都有遊客經過
[00:11:23.120 --> 00:11:25.440]  所以找回福爾摩斯那間屋
[00:11:25.440 --> 00:11:26.480]  為甚麼這樣說呢
[00:11:26.480 --> 00:11:28.080]  因為福爾摩斯有個助手叫華生
[00:11:28.080 --> 00:11:29.520]  Dr.Watson是醫生
[00:11:29.520 --> 00:11:30.960]  經常跟隨他
[00:11:30.960 --> 00:11:32.400]  當然福爾摩斯很聰明
[00:11:32.400 --> 00:11:34.400]  華生就很笨
[00:11:34.400 --> 00:11:36.400]  所以華生經常問一些問題
[00:11:36.400 --> 00:11:37.440]  福爾摩斯你想想
[00:11:37.440 --> 00:11:39.760]  這些Elementary的東西
[00:11:39.760 --> 00:11:41.040]  經常都說這句
[00:11:41.040 --> 00:11:42.400]  那麼基本的東西
[00:11:42.400 --> 00:11:44.080]  對福爾摩斯的腦袋來說
[00:11:44.080 --> 00:11:45.520]  是很Elementary
[00:11:45.520 --> 00:11:47.040]  對上帝的腦袋來說
[00:11:47.040 --> 00:11:48.640]  今天我們在世俗上
[00:11:48.640 --> 00:11:50.240]  我們犯的錯誤
[00:11:50.240 --> 00:11:51.520]  我們牽掛的東西
[00:11:51.520 --> 00:11:53.360]  其實就是Elementary
[00:11:53.360 --> 00:11:56.880]  其實就是世上粗淺的學說
[00:11:56.880 --> 00:11:58.000]  就好像猶太人說
[00:11:58.000 --> 00:11:59.680]  不准鬥甚麼不准鬥甚麼就行
[00:11:59.680 --> 00:12:01.200]  法理賽人他們
[00:12:01.200 --> 00:12:04.160]  就是甚麼的誡命都要守足了
[00:12:04.160 --> 00:12:06.720]  不單止上帝都沒有叫他這樣禁食
[00:12:06.720 --> 00:12:07.840]  他一天禁食
[00:12:07.840 --> 00:12:09.040]  整天禁食
[00:12:09.040 --> 00:12:09.920]  幾次
[00:12:09.920 --> 00:12:11.680]  其實他要告訴別人
[00:12:11.680 --> 00:12:12.880]  他是要超越的
[00:12:12.880 --> 00:12:13.680]  他在零裏頭
[00:12:13.680 --> 00:12:14.880]  即是在上帝角度
[00:12:14.880 --> 00:12:16.080]  其實就不是
[00:12:16.080 --> 00:12:18.080]  上帝不是要這些
[00:12:18.080 --> 00:12:18.560]  是嗎
[00:12:18.560 --> 00:12:20.960]  所以加泰書四章三節
[00:12:20.960 --> 00:12:22.880]  保羅就說
[00:12:22.880 --> 00:12:23.920]  我們也是一樣
[00:12:23.920 --> 00:12:25.760]  在未成年的時候
[00:12:25.760 --> 00:12:29.120]  被世上粗淺的學說所奴役
[00:12:29.120 --> 00:12:30.640]  也是如此
[00:12:30.640 --> 00:12:32.080]  未成年的意思
[00:12:32.080 --> 00:12:34.080]  不是說你未長大成人
[00:12:34.080 --> 00:12:36.480]  而是在上帝的角度當中
[00:12:36.480 --> 00:12:38.880]  你未是成年
[00:12:38.880 --> 00:12:42.000]  你仍然在很幼稚的階段
[00:12:42.000 --> 00:12:44.560]  你仍然是未長大成人
[00:12:44.560 --> 00:12:46.160]  未有基督的新娘
[00:12:46.160 --> 00:12:46.880]  明白了嗎
[00:12:46.880 --> 00:12:48.400]  即是你初信了沒多久
[00:12:48.400 --> 00:12:49.200]  或者你未信
[00:12:49.200 --> 00:12:51.040]  你有很多東西不明白的時候
[00:12:51.040 --> 00:12:53.040]  你是未成年
[00:12:53.040 --> 00:12:56.480]  你仍然被世上的粗淺學說所奴役
[00:12:56.480 --> 00:12:57.440]  奴役的意思就是
[00:12:57.440 --> 00:12:58.720]  slave and slave
[00:12:58.720 --> 00:13:00.400]  即是說你被這些東西
[00:13:00.400 --> 00:13:02.160]  好像奴隸一樣捆綁
[00:13:02.160 --> 00:13:04.000]  即是我們只顧著什麼可以做
[00:13:04.000 --> 00:13:04.960]  什麼不能做
[00:13:04.960 --> 00:13:07.520]  很多很多的規條
[00:13:07.520 --> 00:13:10.480]  猶太人就是根據很多的規條
[00:13:10.480 --> 00:13:12.480]  所以保羅接著在二十二章那裡說
[00:13:12.480 --> 00:13:15.360]  這些都是根據人的命令和教導
[00:13:15.360 --> 00:13:18.880]  論到這一切都是一經使用就都敗壞
[00:13:18.880 --> 00:13:21.520]  因為世上的規條是會過去
[00:13:21.520 --> 00:13:23.680]  是會敗壞
[00:13:23.680 --> 00:13:26.000]  但是我們就是去守得
[00:13:26.000 --> 00:13:27.040]  我們這些人
[00:13:27.040 --> 00:13:29.200]  今日亦都是我們守著世上的東西
[00:13:29.200 --> 00:13:30.160]  以為做得最好
[00:13:30.160 --> 00:13:31.920]  忘記了我們有個新的生命
[00:13:31.920 --> 00:13:34.800]  可以過一個新的生活
[00:13:34.800 --> 00:13:36.320]  高樓西書如果我們看回之前
[00:13:36.320 --> 00:13:38.560]  二章十六節的時候
[00:13:38.560 --> 00:13:39.520]  這個剛才沒有讀的
[00:13:39.520 --> 00:13:41.040]  不過是之前的
[00:13:41.040 --> 00:13:45.280]  他說所以不要讓任何人在飲食上
[00:13:45.280 --> 00:13:46.800]  或節期
[00:13:46.800 --> 00:13:47.760]  初一
[00:13:47.760 --> 00:13:51.280]  安息日等事上評斷你們
[00:13:51.280 --> 00:13:54.960]  即是原是未來的時的影子
[00:13:54.960 --> 00:13:57.280]  身體卻是屬基督的
[00:13:57.280 --> 00:13:58.560]  什麼意思呢
[00:13:58.560 --> 00:14:01.680]  因為很多猶太人他們還是很緊張
[00:14:01.680 --> 00:14:03.440]  什麼期啊什麼期啊
[00:14:03.440 --> 00:14:05.920]  特別是安息日
[00:14:05.920 --> 00:14:10.960]  他說不要讓人用安息日這東西去評斷你們
[00:14:10.960 --> 00:14:12.800]  安息日很重要的
[00:14:12.800 --> 00:14:15.120]  十誡裡面都有的
[00:14:15.120 --> 00:14:18.320]  貝塔保羅說我們不是要去
[00:14:18.320 --> 00:14:19.840]  因為過一個新的生活
[00:14:19.840 --> 00:14:21.520]  而是要死守這些規例
[00:14:21.520 --> 00:14:24.480]  大家知道耶穌在安息日治病
[00:14:24.480 --> 00:14:29.360]  都跟法律賽人在那裡吵過
[00:14:29.360 --> 00:14:33.680]  法律賽人就專門抽他的痛腳
[00:14:33.680 --> 00:14:36.800]  基督就是安息日的主
[00:14:36.800 --> 00:14:37.920]  基督就是安息日的主
[00:14:37.920 --> 00:14:40.720]  我們很清楚知道基督是安息日的主
[00:14:40.720 --> 00:14:43.680]  所以其實他已經是勝過了安息日
[00:14:43.680 --> 00:14:46.320]  所以我們要明白一件事就是
[00:14:46.320 --> 00:14:48.480]  這些已經是過了他
[00:14:48.480 --> 00:14:50.640]  在我讀書的時候
[00:14:50.640 --> 00:14:53.040]  讀大學的時候有個同學
[00:14:53.040 --> 00:14:56.400]  是猶太人
[00:14:56.400 --> 00:14:59.440]  很清楚知道他是猶太人
[00:14:59.440 --> 00:15:03.440]  他戴著猶太人的帽子
[00:15:03.440 --> 00:15:06.960]  他有一個很大的問題
[00:15:06.960 --> 00:15:08.560]  當然他是很虔誠
[00:15:08.560 --> 00:15:12.240]  猶太人信徒很守舊約的規條
[00:15:12.240 --> 00:15:15.440]  他有一個很大的問題就是
[00:15:15.440 --> 00:15:17.760]  他要守安息日
[00:15:17.760 --> 00:15:20.560]  大家應該知道安息日不是星期日
[00:15:20.560 --> 00:15:23.680]  安息日其實定義就是
[00:15:23.680 --> 00:15:26.640]  星期五日落之後
[00:15:26.640 --> 00:15:30.640]  到星期六日落之前
[00:15:30.640 --> 00:15:33.360]  這段時間是安息日
[00:15:33.360 --> 00:15:36.400]  所以他安息日是不可以工作的
[00:15:36.400 --> 00:15:40.800]  所以星期五下午如果要考試的話
[00:15:40.800 --> 00:15:44.640]  你知道英國冬天幾點鐘日落
[00:15:44.640 --> 00:15:45.680]  很早的
[00:15:45.680 --> 00:15:47.680]  現在可能晚上十點
[00:15:47.680 --> 00:15:49.520]  那時候三四點日落
[00:15:49.520 --> 00:15:52.000]  考試有時候四點鐘才開始
[00:15:52.000 --> 00:15:54.640]  或者還沒考完怎麼辦呢
[00:15:54.640 --> 00:15:58.160]  他就很困擾跟學校申請
[00:15:58.160 --> 00:16:00.640]  申請就是提早考
[00:16:00.640 --> 00:16:10.720]  幸好學校的大學的校長
[00:16:10.720 --> 00:16:12.400]  又是猶太人
[00:16:12.400 --> 00:16:16.480]  允許他真的可以額外可以提早考
[00:16:16.480 --> 00:16:19.520]  為什麼你說他不可以寫字
[00:16:19.520 --> 00:16:21.120]  原來猶太人真的不可以寫字
[00:16:21.120 --> 00:16:22.080]  安息日
[00:16:22.080 --> 00:16:25.120]  我問他有什麼可以做
[00:16:25.120 --> 00:16:26.080]  他說看看書
[00:16:26.080 --> 00:16:26.880]  我看看書可以嗎
[00:16:26.880 --> 00:16:27.680]  他說看看書可以
[00:16:27.680 --> 00:16:29.920]  他因為看書跟寫字不同
[00:16:29.920 --> 00:16:31.520]  寫字是要靠思考
[00:16:31.520 --> 00:16:32.480]  Creative
[00:16:32.480 --> 00:16:34.320]  就是要靠你的腦袋去轉動
