
[00:00:00.000 --> 00:00:03.640]  大家好,又讀聖經了,眨眼又一天了
[00:02:02.560 --> 00:02:07.560]  巡行到伯特利、吉格、米斯伯
[00:02:07.560 --> 00:02:11.560]  再借幾處審判以色列人
[00:02:11.560 --> 00:02:14.560]  這個是我作的勤力的事司
[00:02:14.560 --> 00:02:21.560]  隨後就回到拉瑪,因為他的家在那裡
[00:02:21.560 --> 00:02:24.560]  也在那裡審判以色列人
[00:02:24.560 --> 00:02:27.560]  且為耶和華築了一座壇
[00:02:27.560 --> 00:02:31.560]  今天的經文主要是看撒姆爾這個人
[00:02:31.560 --> 00:02:33.560]  他是怎樣的呢?
[00:02:33.560 --> 00:02:37.560]  這個要先講一下
[00:02:37.560 --> 00:02:41.560]  這個地圖看過很多次了
[00:02:41.560 --> 00:02:45.560]  「嚴海」就是死海在這裡
[00:02:45.560 --> 00:02:49.560]  這條約旦河由北向下面流
[00:02:49.560 --> 00:02:55.560]  在「嚴海」就是死海的左邊
[00:02:55.560 --> 00:02:59.560]  這個位置就是耶路撒冷
[00:02:59.560 --> 00:03:03.560]  耶路撒冷下面就是伯利恆
[00:03:03.560 --> 00:03:08.560]  以前就不叫伯利恆,叫爾法他
[00:03:08.560 --> 00:03:10.560]  伯利恆、爾法他
[00:03:10.560 --> 00:03:15.560]  在那個位置主耶穌出世
[00:03:15.560 --> 00:03:17.560]  耶路撒冷到伯利恆
[00:03:17.560 --> 00:03:20.560]  今天如果是公路下去
[00:03:20.560 --> 00:03:22.560]  半小時內就到了
[00:03:22.560 --> 00:03:24.560]  我們坐旅遊巴
[00:03:24.560 --> 00:03:27.560]  很多時候我們去以色列就住在伯利恆
[00:03:27.560 --> 00:03:32.560]  為什麼呢?巴勒斯坦自治政府地區
[00:03:32.560 --> 00:03:36.560]  生活指數比較低,窮一點
[00:03:36.560 --> 00:03:39.560]  我們住那裡便宜一點,安全一點
[00:03:39.560 --> 00:03:41.560]  這樣就是伯利恆
[00:03:41.560 --> 00:03:47.560]  白色的叫猶大地
[00:03:47.560 --> 00:03:56.560]  而黃色的就是汴雅閩
[00:03:56.560 --> 00:04:01.560]  即是說汴雅閩支派的地區
[00:04:01.560 --> 00:04:09.560]  而薩姆爾家住在拉瑪
[00:04:09.560 --> 00:04:11.560]  大概是這個位置
[00:04:11.560 --> 00:04:15.560]  拉瑪,是汴雅閩地區
[00:04:15.560 --> 00:04:18.560]  沒有特別關係,不過提一提
[00:04:18.560 --> 00:04:21.560]  基烈耶林就在這個位置
[00:04:21.560 --> 00:04:25.560]  當時的藥櫃放在基烈耶林
[00:04:25.560 --> 00:04:27.560]  二十年就放在這裡
[00:04:27.560 --> 00:04:29.560]  未搬到耶路撒冷
[00:04:29.560 --> 00:04:34.560]  後來大衛做王就開始將藥櫃搬到耶路撒冷
[00:04:34.560 --> 00:04:37.560]  由基烈耶林搬到耶路撒冷
[00:04:37.560 --> 00:04:40.560]  就在這裡
[00:04:40.560 --> 00:04:44.560]  剛才提了幾個地方
[00:04:44.560 --> 00:04:49.560]  就是住在拉瑪的薩姆爾
[00:04:49.560 --> 00:04:51.560]  每年都會巡行
[00:04:51.560 --> 00:04:56.560]  巡行即是說他到處流動
[00:04:56.560 --> 00:04:59.560]  他會去伯特利
[00:04:59.560 --> 00:05:02.560]  他會去米斯巴
[00:05:02.560 --> 00:05:04.560]  他會去吉甲
[00:05:04.560 --> 00:05:12.560]  其實薩姆爾當日巡行周圍工作的地點
[00:05:12.560 --> 00:05:17.560]  主要是在汴雅閩支派的地方
[00:05:17.560 --> 00:05:19.560]  北一點的伯特利
[00:05:19.560 --> 00:05:21.560]  中心一點的米斯巴
[00:05:21.560 --> 00:05:24.560]  右邊東一點的吉甲
[00:05:24.560 --> 00:05:26.560]  這三個地方
[00:05:26.560 --> 00:05:30.560]  他時時都會去那裡工作
[00:05:30.560 --> 00:05:35.560]  大家看到勤奮的薩姆爾就是這樣走來走去
[00:05:35.560 --> 00:05:39.560]  他不是坐在吉甲等人來的
[00:05:39.560 --> 00:05:42.560]  他會到處去
[00:05:42.560 --> 00:05:45.560]  回到第十五節講解
[00:05:45.560 --> 00:05:48.560]  第一點要和大家分享的是
[00:05:48.560 --> 00:05:50.560]  薩姆爾一生的工作
[00:05:50.560 --> 00:05:54.560]  最重要的是時事
[00:05:54.560 --> 00:06:01.560]  當然在這裡是講他平生作以色列的事事
[00:06:01.560 --> 00:06:06.560]  即是說他一生人都是做時事工作
[00:06:06.560 --> 00:06:14.560]  不過薩姆爾是什麼支派呢?
[00:06:14.560 --> 00:06:17.560]  薩姆爾是做時事
[00:06:17.560 --> 00:06:21.560]  大家又見到薩姆爾會獻祭
[00:06:21.560 --> 00:06:26.560]  其實薩姆爾是祭司嗎?
[00:06:26.560 --> 00:06:30.560]  他應該有祭司的職份
[00:06:30.560 --> 00:06:35.560]  但他不是做祭司
[00:06:35.560 --> 00:06:37.560]  不過他可以獻祭
[00:06:37.560 --> 00:06:41.560]  因為薩姆爾是利微族
[00:06:41.560 --> 00:06:43.560]  利微人
[00:06:43.560 --> 00:06:46.560]  在支派裡面他是利微支派
[00:06:46.560 --> 00:06:52.560]  不過利微支派分散在十二支派裡都有利微人
[00:06:52.560 --> 00:06:56.560]  利微人裡面的部份會做祭司
[00:06:56.560 --> 00:07:02.560]  好像他跟著他的老師以利長大
[00:07:02.560 --> 00:07:06.560]  他至少穿著祭司的爾忽德
[00:07:06.560 --> 00:07:09.560]  不過是白色的細碼布做的
[00:07:09.560 --> 00:07:15.560]  即是說他開始學祭司學徒
[00:07:15.560 --> 00:07:19.560]  當他跟著以利祭司學徒
[00:07:19.560 --> 00:07:21.560]  為什麼他能做祭司學徒呢?
[00:07:21.560 --> 00:07:24.560]  因為他本身是利微族
[00:07:24.560 --> 00:07:29.560]  當時利微族也有很多人做祭司
[00:07:29.560 --> 00:07:32.560]  那是不是倫的後裔呢?
[00:07:32.560 --> 00:07:34.560]  可能未必是
[00:07:34.560 --> 00:07:40.560]  不過當日大家都接納到利微人做祭司
[00:07:40.560 --> 00:07:42.560]  大家都承認了
[00:07:42.560 --> 00:07:45.560]  他一生的主要工作是
[00:07:45.560 --> 00:07:50.560]  事司、審判者、地方領袖
[00:07:50.560 --> 00:07:53.560]  對抗外敵
[00:07:53.560 --> 00:07:57.560]  在平定裡面對抗外敵
[00:07:57.560 --> 00:07:59.560]  薩姆爾平生做這個工作
[00:07:59.560 --> 00:08:01.560]  那沒什麼要做的
[00:08:01.560 --> 00:08:03.560]  不是,很多事情要做
[00:08:03.560 --> 00:08:06.560]  當日摩西被動不得了是什麼呢?
[00:08:06.560 --> 00:08:09.560]  很多人都來找摩西
[00:08:09.560 --> 00:08:11.560]  我跟隔壁屋有吵架
[00:08:11.560 --> 00:08:13.560]  為什麼呢?
[00:08:13.560 --> 00:08:15.560]  因為有些羊撈亂了
[00:08:15.560 --> 00:08:17.560]  摩西我跟隔壁的帳篷
[00:08:17.560 --> 00:08:19.560]  大家都在爭執
[00:08:19.560 --> 00:08:20.560]  為什麼呢?
[00:08:20.560 --> 00:08:22.560]  因為中間的欄塌了
[00:08:22.560 --> 00:08:23.560]  我就說他弄壞了
[00:08:23.560 --> 00:08:24.560]  他又說我弄壞了
[00:08:24.560 --> 00:08:25.560]  那怎麼辦呢?
[00:08:25.560 --> 00:08:26.560]  可能有很多事情
[00:08:26.560 --> 00:08:31.560]  經常來找法官、裁判者、訴訟者
[00:08:31.560 --> 00:08:34.560]  他們要做事司工作
[00:08:34.560 --> 00:08:38.560]  就是法官、判斷者
[00:08:38.560 --> 00:08:40.560]  事司也未必經常打仗
[00:08:40.560 --> 00:08:43.560]  有人來入侵也不行
[00:08:43.560 --> 00:08:47.560]  貪每年循行
[00:08:47.560 --> 00:08:49.560]  這個每字是沒有的
[00:08:49.560 --> 00:08:51.560]  這個很有趣
[00:08:51.560 --> 00:08:53.560]  為什麼綠色字這麼長呢?
[00:08:53.560 --> 00:08:56.560]  其實這個年字
[00:08:56.560 --> 00:08:58.560]  貪每年這個年字
[00:08:58.560 --> 00:09:00.560]  第二點要講
[00:09:00.560 --> 00:09:02.560]  年是做什麼的呢?
[00:09:02.560 --> 00:09:07.560]  是有幾個希伯來文的字
[00:09:07.560 --> 00:09:13.560]  一個是min-da-sha-ne-bin-sha-ne
[00:09:13.560 --> 00:09:14.560]  講什麼呢?
[00:09:14.560 --> 00:09:17.560]  min就是自從
[00:09:17.560 --> 00:09:21.560]  da就是足夠
[00:09:21.560 --> 00:09:23.560]  sha-ne就是年
[00:09:23.560 --> 00:09:25.560]  bin就是在
[00:09:25.560 --> 00:09:27.560]  這個bin是在
[00:09:27.560 --> 00:09:32.560]  bin就是在
[00:09:32.560 --> 00:09:35.560]  起初神創造天地
[00:09:35.560 --> 00:09:37.560]  再開始
[00:09:37.560 --> 00:09:41.560]  再這個字是聖經頭一個字
[00:09:41.560 --> 00:09:43.560]  再開始的時候
[00:09:43.560 --> 00:09:44.560]  sha-ne
[00:09:44.560 --> 00:09:48.560]  意思就是自從足夠年再年
[00:09:48.560 --> 00:09:49.560]  講什麼呢?
[00:09:49.560 --> 00:09:55.560]  他在每一年都有足夠的時間
[00:09:55.560 --> 00:09:59.560]  會在那年裡面周圍循行
[00:09:59.560 --> 00:10:01.560]  循行是kabbalat
[00:10:01.560 --> 00:10:03.560]  就是旋轉
[00:10:03.560 --> 00:10:07.560]  如果將它希伯來文直譯
[00:10:07.560 --> 00:10:11.560]  就是撒姆爾在每一年裡面
[00:10:11.560 --> 00:10:13.560]  他都由那一年開始
[00:10:13.560 --> 00:10:16.560]  他就會有足夠的時間
[00:10:16.560 --> 00:10:18.560]  在那一年裡面
[00:10:18.560 --> 00:10:20.560]  就是那一年裡面
[00:10:20.560 --> 00:10:23.560]  他會周圍旋轉
[00:10:23.560 --> 00:10:25.560]  即是說在他的
[00:10:25.560 --> 00:10:27.560]  辯雅文之下
[00:10:27.560 --> 00:10:30.560]  他不是坐在家裡拉馬等人來找他幫忙
[00:10:30.560 --> 00:10:32.560]  是他自己主動出去
[00:10:32.560 --> 00:10:34.560]  看看地方
[00:10:34.560 --> 00:10:36.560]  去到別人那裡做一些工作
[00:10:36.560 --> 00:10:38.560]  主要有三個地方
[00:10:38.560 --> 00:10:40.560]  就是伯特利吉甲米斯伯
[00:10:40.560 --> 00:10:41.560]  伯特利呢
[00:10:41.560 --> 00:10:42.560]  大家留意了
[00:10:42.560 --> 00:10:43.560]  伯特利這個名字
[00:10:43.560 --> 00:10:45.560]  當然大家都很喜歡
[00:10:45.560 --> 00:10:47.560]  很多教會都叫伯特利教會
[00:10:47.560 --> 00:10:49.560]  Bethel
[00:10:49.560 --> 00:10:50.560]  Bethel
[00:10:50.560 --> 00:10:51.560]  一見到E-L-L
[00:10:51.560 --> 00:10:54.560]  就知道是神
[00:10:54.560 --> 00:10:56.560]  Beth就是屋
[00:10:56.560 --> 00:10:59.560]  所以是解屋或者家
[00:10:59.560 --> 00:11:00.560]  屋或者家
[00:11:00.560 --> 00:11:01.560]  所以Bethel
[00:11:01.560 --> 00:11:04.560]  伯特利就是神的家
[00:11:04.560 --> 00:11:06.560]  吉甲
[00:11:06.560 --> 00:11:07.560]  住教
[00:11:07.560 --> 00:11:09.560]  住教是輪子
[00:11:09.560 --> 00:11:11.560]  滾動
[00:11:11.560 --> 00:11:13.560]  米斯伯見過了
[00:11:13.560 --> 00:11:15.560]  就是瞭望台
[00:11:15.560 --> 00:11:17.560]  在哪裡呢?
[00:11:17.560 --> 00:11:20.560]  原來用了屬靈的意義
[00:11:20.560 --> 00:11:21.560]  靈異解經
[00:11:21.560 --> 00:11:22.560]  靈異
[00:11:22.560 --> 00:11:23.560]  Devotional
[00:11:23.560 --> 00:11:24.560]  伯特利呢
[00:11:24.560 --> 00:11:26.560]  神的家
[00:11:26.560 --> 00:11:27.560]  吉甲滾動
[00:11:27.560 --> 00:11:29.560]  米斯伯瞭望台
[00:11:29.560 --> 00:11:31.560]  你見到薩姆爾做什麼呢?
[00:11:31.560 --> 00:11:32.560]  很勤力
[00:11:32.560 --> 00:11:34.560]  每年他不會坐在家裡
[00:11:34.560 --> 00:11:36.560]  其實薩姆爾已經年紀大了
[00:11:36.560 --> 00:11:38.560]  他都動住拐杖
[00:11:38.560 --> 00:11:39.560]  周圍去
[00:11:39.560 --> 00:11:41.560]  去幾個地方
[00:11:41.560 --> 00:11:44.560]  去照顧百姓
[00:11:44.560 --> 00:11:45.560]  去做判斷
[00:11:45.560 --> 00:11:47.560]  去幫助百姓
[00:11:47.560 --> 00:11:49.560]  其實在哪裡呢?
[00:11:49.560 --> 00:11:50.560]  屬靈地看
[00:11:50.560 --> 00:11:52.560]  在神的家那裡服侍照顧
[00:11:52.560 --> 00:11:53.560]  管理
[00:11:53.560 --> 00:11:54.560]  神的家
[00:11:54.560 --> 00:11:55.560]  第二
[00:11:55.560 --> 00:11:56.560]  他好像輪子滾動
[00:11:56.560 --> 00:11:58.560]  他周圍去
[00:11:58.560 --> 00:12:00.560]  另外
[00:12:00.560 --> 00:12:02.560]  在那裡幫忙
[00:12:02.560 --> 00:12:04.560]  守望的工作
[00:12:04.560 --> 00:12:06.560]  其實呢
[00:12:06.560 --> 00:12:08.560]  我們都很需要在神的家裡
[00:12:08.560 --> 00:12:10.560]  活躍地滾動
[00:12:10.560 --> 00:12:12.560]  和做守望的工作
[00:12:12.560 --> 00:12:14.560]  在神的家裡
[00:12:14.560 --> 00:12:16.560]  活躍地
[00:12:16.560 --> 00:12:17.560]  活動
[00:12:17.560 --> 00:12:18.560]  做多些侍奉
[00:12:18.560 --> 00:12:19.560]  做多些東西
[00:12:19.560 --> 00:12:20.560]  好像輪子一樣
[00:12:20.560 --> 00:12:21.560]  滾啊滾啊
[00:12:21.560 --> 00:12:22.560]  走啊
[00:12:22.560 --> 00:12:23.560]  而且呢
[00:12:23.560 --> 00:12:24.560]  做多些守望
[00:12:24.560 --> 00:12:26.560]  很多人去教會
[00:12:26.560 --> 00:12:28.560]  我做牧師聽得多
[00:12:28.560 --> 00:12:30.560]  很多人埋怨在教會
[00:12:30.560 --> 00:12:32.560]  這裡不好
[00:12:32.560 --> 00:12:33.560]  那裡不好
[00:12:33.560 --> 00:12:34.560]  那個牧師又不好
[00:12:34.560 --> 00:12:36.560]  說得又很悶
[00:12:36.560 --> 00:12:38.560]  那些弟兄姊妹又很麻煩
[00:12:38.560 --> 00:12:40.560]  大家自己又不肯奉獻
[00:12:40.560 --> 00:12:41.560]  椅子又不舒服
[00:12:41.560 --> 00:12:43.560]  冷氣又不夠冷
[00:12:43.560 --> 00:12:44.560]  總之呢
[00:12:44.560 --> 00:12:46.560]  幾十百人埋怨
[00:12:46.560 --> 00:12:48.560]  教會不完美
[00:12:48.560 --> 00:12:49.560]  終於這些人
[00:12:49.560 --> 00:12:51.560]  多數最完美都回家了
[00:12:51.560 --> 00:12:53.560]  為什麼他多埋怨?
[00:12:53.560 --> 00:12:56.560]  其實在神的家裡
[00:12:56.560 --> 00:12:57.560]  要主動地
[00:12:57.560 --> 00:12:58.560]  好像輪子一樣
[00:12:58.560 --> 00:12:59.560]  滾動多
[00:12:59.560 --> 00:13:01.560]  做守望的工作
[00:13:01.560 --> 00:13:02.560]  不夠好
[00:13:02.560 --> 00:13:04.560]  令他好一點
[00:13:04.560 --> 00:13:05.560]  不夠好
[00:13:05.560 --> 00:13:07.560]  自己多些為教會祈禱
[00:13:07.560 --> 00:13:09.560]  牧師說得不是很好
[00:13:09.560 --> 00:13:10.560]  不是很好
[00:13:10.560 --> 00:13:11.560]  你說不好
[00:13:11.560 --> 00:13:13.560]  但他講了神的話就行了
[00:13:13.560 --> 00:13:16.560]  我覺得沒得著
[00:13:16.560 --> 00:13:19.560]  因為我見到牧師說得比他好很多
[00:13:19.560 --> 00:13:21.560]  那你不如去那間吧
[00:13:21.560 --> 00:13:22.560]  其實不是的
[00:13:22.560 --> 00:13:24.560]  他主要講神的話
[00:13:24.560 --> 00:13:25.560]  安著正義
[00:13:25.560 --> 00:13:27.560]  分解真理
[00:13:27.560 --> 00:13:29.560]  你要看到他長處的好處
[00:13:29.560 --> 00:13:31.560]  很多人其實是很好的
[00:13:31.560 --> 00:13:34.560]  不過我們很少做
[00:13:34.560 --> 00:13:36.560]  瞭望守望工作
[00:13:36.560 --> 00:13:39.560]  是做批評攻擊工作比較多
[00:13:39.560 --> 00:13:41.560]  自己又翹起手
[00:13:41.560 --> 00:13:42.560]  又不像輪子一樣
[00:13:42.560 --> 00:13:44.560]  到處滾動做事
[00:13:44.560 --> 00:13:45.560]  哎呀
[00:13:45.560 --> 00:13:47.560]  這些事沒人做的
[00:13:47.560 --> 00:13:48.560]  當然沒人做
[00:13:48.560 --> 00:13:50.560]  你也翹起手
[00:13:50.560 --> 00:13:53.560]  在神的家是要主動的
[00:13:53.560 --> 00:13:55.560]  撒慕爾在這幾個地方
[00:13:55.560 --> 00:13:58.560]  就是審判以色列人
[00:13:58.560 --> 00:13:59.560]  審判大家留意
[00:13:59.560 --> 00:14:02.560]  審判的意思不是審判官
[00:14:02.560 --> 00:14:04.560]  是Shabar
[00:14:04.560 --> 00:14:05.560]  Safar
[00:14:05.560 --> 00:14:07.560]  審判的意思是Safar
[00:14:07.560 --> 00:14:12.560]  Safar是判斷或者治理
[00:14:12.560 --> 00:14:15.560]  這件事你們爭吵
[00:14:15.560 --> 00:14:18.560]  我的判斷是這樣
[00:14:18.560 --> 00:14:19.560]  這裡不行
[00:14:19.560 --> 00:14:21.560]  我聽到很多人投訴
[00:14:21.560 --> 00:14:24.560]  這個城市治安很差
[00:14:24.560 --> 00:14:27.560]  很多人搶東西偷東西
[00:14:27.560 --> 00:14:29.560]  大家在這裡做官長
[00:14:29.560 --> 00:14:30.560]  要落力一點
[00:14:30.560 --> 00:14:33.560]  讓人出來巡更
[00:14:33.560 --> 00:14:35.560]  教人要守公德
[00:14:35.560 --> 00:14:38.560]  這個叫治理
[00:14:38.560 --> 00:14:41.560]  判斷就是事要做一個judge
[00:14:41.560 --> 00:14:45.560]  事司的工作就是Safar為主
[00:14:45.560 --> 00:14:47.560]  不過有時候
[00:14:47.560 --> 00:14:51.560]  百姓遭遇外族攻擊
[00:14:51.560 --> 00:14:55.560]  他最後拿起刀劍
[00:14:55.560 --> 00:14:57.560]  跟外族打仗
[00:14:57.560 --> 00:14:59.560]  事司會做的工作
[00:14:59.560 --> 00:15:01.560]  事司記就是這樣
[00:15:01.560 --> 00:15:04.560]  他也帶領以色列人歸鄉
[00:15:04.560 --> 00:15:06.560]  做祭司
[00:15:06.560 --> 00:15:10.560]  崇靈工作的槍道撥火者
[00:15:10.560 --> 00:15:12.560]  他在這裡做這些工作
[00:15:12.560 --> 00:15:14.560]  所以我的結論就是
[00:15:14.560 --> 00:15:18.560]  這是勤力的事司
[00:15:18.560 --> 00:15:20.560]  這不是聖經,是我寫的
[00:15:20.560 --> 00:15:22.560]  勤力的事司
[00:15:22.560 --> 00:15:28.560]  最後他每一年都去幾個地方
[00:15:28.560 --> 00:15:30.560]  回到吉甲
[00:15:30.560 --> 00:15:32.560]  吉甲是羅馬
[00:15:32.560 --> 00:15:34.560]  小山丘羅馬
[00:15:34.560 --> 00:15:35.560]  拉瑪
[00:15:35.560 --> 00:15:36.560]  不是吉甲,是拉瑪
[00:15:36.560 --> 00:15:39.560]  回到拉瑪是他的家
[00:15:39.560 --> 00:15:44.560]  崇靈住在小山丘
[00:15:44.560 --> 00:15:46.560]  不是住在大山
[00:15:46.560 --> 00:15:48.560]  不是住在大城市
[00:15:48.560 --> 00:15:50.560]  不是,是小山丘
[00:15:50.560 --> 00:15:54.560]  崇靈的解釋就是寓意解經
[00:15:54.560 --> 00:15:56.560]  都學到東西
[00:15:56.560 --> 00:15:58.560]  靈修式的解經就是
[00:15:58.560 --> 00:16:00.560]  薩姆爾都很謙卑
[00:16:00.560 --> 00:16:02.560]  不要認為自己是大山
[00:16:02.560 --> 00:16:05.560]  我只不過是小山丘
[00:16:05.560 --> 00:16:08.560]  在神面前我只是一個小山丘
[00:16:08.560 --> 00:16:10.560]  不要說自己很了不起
[00:16:10.560 --> 00:16:11.560]  謙謙卑卑
[00:16:11.560 --> 00:16:13.560]  他的家就住在小山丘
[00:16:13.560 --> 00:16:15.560]  他在小山丘都做事
[00:16:15.560 --> 00:16:17.560]  不是回家很累
[00:16:17.560 --> 00:16:19.560]  去完幾個地方
[00:16:19.560 --> 00:16:23.560]  回家在小山丘繼續做事司
[00:16:23.560 --> 00:16:26.560]  另外建立一座壇
[00:16:26.560 --> 00:16:28.560]  在那裏自己敬拜神
[00:16:28.560 --> 00:16:30.560]  又可以歡迎人去那裏敬拜
[00:16:30.560 --> 00:16:32.560]  我想薩姆爾在那裏
[00:16:32.560 --> 00:16:35.560]  他會拿起一個祭司的工作
[00:16:35.560 --> 00:16:39.560]  在壇上為他們獻祭
[00:16:39.560 --> 00:16:41.560]  這是薩姆爾的工作
[00:16:41.560 --> 00:16:43.560]  所以我認為薩姆爾
[00:16:43.560 --> 00:16:46.560]  是一個勤力的事司
[00:16:46.560 --> 00:16:49.560]  在這三個地方周圍走
[00:16:49.560 --> 00:16:51.560]  然後回家休息
[00:16:51.560 --> 00:16:54.560]  在那裏繼續做事司
[00:16:54.560 --> 00:16:57.560]  判斷治理的工作
[00:16:57.560 --> 00:16:59.560]  然後在那裏為人獻祭
[00:16:59.560 --> 00:17:02.560]  在彼雅敏支派的地方
[00:17:02.560 --> 00:17:04.560]  而他本身是尼美人
[00:17:04.560 --> 00:17:06.560]  今天跟大家分享到這裏
[00:17:06.560 --> 00:17:09.560]  是勤力工作的事司薩姆爾
[00:17:09.560 --> 00:17:12.560]  希望我們都在自己的工作崗位
[00:17:12.560 --> 00:17:15.560]  侍奉上是勤力
[00:17:15.560 --> 00:17:17.560]  像輪子一樣滾動
[00:17:17.560 --> 00:17:19.560]  又為教會多作守望
[00:17:19.560 --> 00:17:21.560]  是服侍神的家更加慶和
[00:17:21.560 --> 00:17:23.560]  我們一起禱告
[00:17:23.560 --> 00:17:24.560]  暫未主
[00:17:24.560 --> 00:17:26.560]  我們已經見到這個
[00:17:26.560 --> 00:17:29.560]  開始上年紀的薩姆爾
[00:17:29.560 --> 00:17:32.560]  他仍然是很賣力地工作
[00:17:32.560 --> 00:17:34.560]  很賣力地侍奉
[00:17:34.560 --> 00:17:36.560]  願意主親自憐憫
[00:17:36.560 --> 00:17:38.560]  幫助我們都用他做榜樣
[00:17:38.560 --> 00:17:40.560]  讓我們在教會多作守望
[00:17:40.560 --> 00:17:43.560]  讓我們在教會多作輪子滾動
[00:17:43.560 --> 00:17:45.560]  盡力去侍奉
[00:17:45.560 --> 00:17:46.560]  讓我們在神的家裏
[00:17:46.560 --> 00:17:48.560]  不會吝惜自己的力量
[00:17:48.560 --> 00:17:50.560]  不會吝惜我們的禱告
[00:17:50.560 --> 00:17:53.560]  反而是減少我們的投訴
[00:17:53.560 --> 00:17:55.560]  減少我們的指責
[00:17:55.560 --> 00:17:57.560]  更多去侍奉
[00:17:57.560 --> 00:17:58.560]  甚至回到家裏
[00:17:58.560 --> 00:18:00.560]  我們的小三優
[00:18:00.560 --> 00:18:03.560]  同樣地繼續侍奉與敬拜
[00:18:03.560 --> 00:18:05.560]  幫助我們學習薩姆爾
[00:18:05.560 --> 00:18:07.560]  祈禱奉耶穌名求
[00:18:07.560 --> 00:18:08.560]  阿門
