
[00:00:00.000 --> 00:00:02.160]  鴻海原來不是終點站
[00:02:57.940 --> 00:02:59.480]  當埋怨這個字
[00:02:59.480 --> 00:03:01.520]  解作背叛的時候
[00:03:01.520 --> 00:03:06.900]  其實就等於背叛他們的主人耶和華這樣的意思
[00:03:06.900 --> 00:03:08.440]  大家想清楚
[00:03:08.440 --> 00:03:09.980]  法老真是邪的
[00:03:09.980 --> 00:03:13.040]  因為他們的嬰兒如果是藍鷹
[00:03:13.040 --> 00:03:14.840]  就弄死了他 大家記得
[00:03:14.840 --> 00:03:18.160]  又說不給草的數目給他們
[00:03:18.160 --> 00:03:19.700]  但是磚頭的數目
[00:03:19.700 --> 00:03:22.520]  一定要如數地去懲教
[00:03:22.520 --> 00:03:25.600]  並且那個揭字鞭不斷鞭打他們
[00:03:26.100 --> 00:03:28.660]  所以這一個是邪惡的法老
[00:03:28.660 --> 00:03:30.440]  是邪惡的法身
[00:03:30.440 --> 00:03:34.040]  但是昔日他們接受是接受的
[00:03:34.040 --> 00:03:36.600]  完全接受法老的欺壓
[00:03:36.600 --> 00:03:38.140]  是不敢
[00:03:38.140 --> 00:03:40.180]  絕對不敢背叛法老
[00:03:40.180 --> 00:03:42.220]  情願安於現狀
[00:03:42.220 --> 00:03:43.500]  甘心為祿
[00:03:43.500 --> 00:03:45.300]  現在卻因為
[00:03:45.300 --> 00:03:47.860]  短短三日無睡
[00:03:47.860 --> 00:03:49.400]  就好輕易
[00:03:49.400 --> 00:03:50.940]  去到背叛耶和華
[00:03:50.940 --> 00:03:52.460]  由此可見
[00:03:52.460 --> 00:03:55.540]  以色列民忠於法老的力度
[00:03:56.060 --> 00:03:58.100]  和忠於耶和華的力度
[00:03:58.100 --> 00:04:01.700]  是形成一個不成正比的對比
[00:04:01.700 --> 00:04:03.480]  所以他們的背叛
[00:04:03.480 --> 00:04:06.300]  就說明他們是忘恩負義的人
[00:04:06.300 --> 00:04:07.580]  他們的質地
[00:04:07.580 --> 00:04:09.120]  是好輕背叛耶和華
[00:04:09.120 --> 00:04:12.700]  但是他們是好不願意背叛法老的
[00:04:12.700 --> 00:04:14.480]  這個是
[00:04:14.480 --> 00:04:16.540]  字典告訴你的解釋
[00:04:16.540 --> 00:04:18.080]  接著
[00:04:18.080 --> 00:04:19.860]  我們真的要值得查一查
[00:04:19.860 --> 00:04:21.660]  這個埋怨這個字
[00:04:21.660 --> 00:04:23.200]  在五經裡面
[00:04:23.200 --> 00:04:24.480]  在哪裡出現過
[00:04:24.740 --> 00:04:27.040]  起碼有三處地方
[00:04:27.040 --> 00:04:28.840]  你會不會找到他出現的
[00:04:28.840 --> 00:04:29.860]  第一
[00:04:29.860 --> 00:04:31.900]  就是春埃及記十六章
[00:04:31.900 --> 00:04:33.440]  文數記十四章
[00:04:33.440 --> 00:04:34.720]  文數記十六章
[00:04:34.720 --> 00:04:36.780]  春埃及記十六章
[00:04:36.780 --> 00:04:39.840]  其實是我們一段很熟悉的故事
[00:04:39.840 --> 00:04:42.400]  因為我們會發現有個脈絡
[00:04:42.400 --> 00:04:45.740]  那個脈絡就是十五章的22到27節
[00:04:45.740 --> 00:04:46.760]  是無睡人
[00:04:46.760 --> 00:04:48.540]  十六章
[00:04:48.540 --> 00:04:49.560]  是沒有東西吃
[00:04:49.560 --> 00:04:50.860]  沒有東西吃
[00:04:50.860 --> 00:04:51.880]  上帝
[00:04:51.880 --> 00:04:53.420]  就是天降馬立
[00:04:53.420 --> 00:04:54.700]  大家記得這件事
[00:04:55.460 --> 00:04:56.740]  十七章的第一
[00:04:56.740 --> 00:04:57.760]  到第七節
[00:04:57.760 --> 00:04:59.040]  也是沒有水喝
[00:04:59.040 --> 00:05:00.060]  所以
[00:05:00.060 --> 00:05:01.860]  摩西擊打盤石
[00:05:01.860 --> 00:05:03.140]  盤石就出水
[00:05:03.140 --> 00:05:05.180]  所以十五章是沒有水喝
[00:05:05.180 --> 00:05:06.460]  十六章是沒有東西吃
[00:05:06.460 --> 00:05:07.760]  十七章是沒有水喝
[00:05:07.760 --> 00:05:10.060]  所以他們的埋怨通常就是
[00:05:10.060 --> 00:05:10.820]  沒有水喝
[00:05:10.820 --> 00:05:11.580]  沒有東西吃
[00:05:11.580 --> 00:05:12.360]  沒有水喝
[00:05:12.360 --> 00:05:15.420]  所以那個pattern就是形成一個
[00:05:15.420 --> 00:05:16.980]  叫做ABA的結構
[00:05:16.980 --> 00:05:17.740]  沒有水喝
[00:05:17.740 --> 00:05:18.260]  沒有東西吃
[00:05:18.260 --> 00:05:19.020]  沒有水喝
[00:05:19.020 --> 00:05:21.580]  所以他們的埋怨全部都是很多事
[00:05:21.580 --> 00:05:22.600]  任飲食食
[00:05:24.140 --> 00:05:25.940]  沒有東西吃那怎麼辦
[00:05:25.940 --> 00:05:29.020]  所以他們就立即發怨言
[00:05:29.020 --> 00:05:33.360]  就說巴不得我們早死在埃及地耶和華的手下
[00:05:33.360 --> 00:05:36.940]  那時我們坐在肉窩旁邊吃得飽足
[00:05:36.940 --> 00:05:39.760]  你們將我們領出來道者曠野
[00:05:39.760 --> 00:05:42.320]  是叫傳會中都餓死
[00:05:42.320 --> 00:05:44.120]  你看到這一句
[00:05:44.120 --> 00:05:45.140]  你就會
[00:05:45.140 --> 00:05:46.420]  看到很多
[00:05:46.420 --> 00:05:48.720]  發怨言的特徵
[00:05:48.720 --> 00:05:50.760]  那個特徵是很明顯
[00:05:50.760 --> 00:05:53.580]  有很多時都會出現這些的特徵
[00:05:54.100 --> 00:05:55.120]  第一個的特徵
[00:05:55.120 --> 00:05:56.660]  一發怨言
[00:05:56.660 --> 00:05:58.460]  就想起埃及
[00:05:58.460 --> 00:06:01.020]  這個是第一個特徵
[00:06:01.020 --> 00:06:02.800]  第二個特徵
[00:06:02.800 --> 00:06:04.600]  想起埃及什麼呢
[00:06:04.600 --> 00:06:06.120]  第二
[00:06:06.120 --> 00:06:08.940]  坐在肉窩旁邊吃得飽足
[00:06:08.940 --> 00:06:11.260]  所以想起埃及的火鍋
[00:06:11.260 --> 00:06:15.600]  這個是選擇性記憶來的
[00:06:15.600 --> 00:06:17.400]  因為你想起埃及
[00:06:17.400 --> 00:06:19.700]  你不應該只想起火鍋
[00:06:20.460 --> 00:06:26.600]  你應該想起那個邪惡的法老 那個揭字鞭 那個整死你那個小孩的埃及人
[00:06:26.600 --> 00:06:30.960]  又或者你想起的就是上帝的大能
[00:06:30.960 --> 00:06:32.240]  譬如十災
[00:06:32.240 --> 00:06:36.080]  又說水變血 又說青蛙 又說蝗蟲 又說冰雹
[00:06:36.080 --> 00:06:37.880]  又說黑暗 又說殺將子
[00:06:37.880 --> 00:06:40.180]  應該你想起過紅海
[00:06:40.180 --> 00:06:43.000]  那麼這個就是整存的
[00:06:43.000 --> 00:06:45.300]  應該是壓倒性的
[00:06:45.300 --> 00:06:47.600]  一個埃及的記憶
[00:06:47.600 --> 00:06:50.160]  但是當你遇到困難的時候
[00:06:50.420 --> 00:06:54.000]  你只是選擇這樣想起一個記憶
[00:06:54.000 --> 00:06:56.560]  那個記憶就是火鍋
[00:06:56.560 --> 00:06:58.620]  為什麼 因為你現在沒有東西吃
[00:06:58.620 --> 00:07:00.140]  你就沒有東西吃
[00:07:00.140 --> 00:07:02.200]  就對應食物那個記憶
[00:07:02.200 --> 00:07:03.480]  你就想起
[00:07:03.480 --> 00:07:05.260]  那個火鍋的環境
[00:07:05.260 --> 00:07:08.340]  你就不記得了在這樣的環境下
[00:07:08.340 --> 00:07:10.140]  其實上帝
[00:07:10.140 --> 00:07:11.160]  看得到
[00:07:11.160 --> 00:07:13.460]  顧念到你的苦情就是
[00:07:13.460 --> 00:07:15.500]  埃及法老欺壓你
[00:07:15.500 --> 00:07:18.580]  所以埋怨的特色
[00:07:18.840 --> 00:07:21.400]  是回顧過去的日子
[00:07:21.400 --> 00:07:24.220]  而回顧過去的日子
[00:07:24.220 --> 00:07:26.520]  是選擇性的記憶
[00:07:26.520 --> 00:07:32.420]  就好像傳道書所說為何過去的日子
[00:07:32.420 --> 00:07:34.460]  比現在好呢
[00:07:34.460 --> 00:07:37.780]  然後傳道書說你這樣說是屬於
[00:07:37.780 --> 00:07:38.820]  沒有智慧
[00:07:38.820 --> 00:07:42.140]  是因為你想起以前的日子比現在好
[00:07:42.140 --> 00:07:44.440]  所謂以前的日子
[00:07:44.440 --> 00:07:47.000]  其實是一個選擇性記憶
[00:07:48.020 --> 00:07:50.840]  令你比較現在好了
[00:07:50.840 --> 00:07:52.620]  因為以前在香港
[00:07:52.620 --> 00:07:53.400]  都很亂
[00:07:53.400 --> 00:07:54.420]  現在這裡很冷
[00:07:54.420 --> 00:07:57.740]  你想不起其實香港都很冷
[00:07:57.740 --> 00:08:00.820]  類似是這樣的情況
[00:08:00.820 --> 00:08:04.140]  你就會有一個這樣的怨言的特徵
[00:08:04.140 --> 00:08:06.200]  譬如《文數記》十三章
[00:08:06.200 --> 00:08:07.220]  我們會記得
[00:08:07.220 --> 00:08:08.760]  一個
[00:08:08.760 --> 00:08:10.040]  很出名的故事
[00:08:10.040 --> 00:08:12.340]  就是十二探子的故事
[00:08:12.340 --> 00:08:14.900]  你們記得有十個探子
[00:08:15.420 --> 00:08:18.240]  就說那些加南人好像巨人那麼厲害
[00:08:18.240 --> 00:08:21.320]  然後那些以色列民好像蚱蜢那麼弱
[00:08:21.320 --> 00:08:23.620]  隨後有兩個探子
[00:08:23.620 --> 00:08:25.420]  就說一定是可以
[00:08:25.420 --> 00:08:26.940]  靠著上帝
[00:08:26.940 --> 00:08:28.480]  去攻打加南地
[00:08:28.480 --> 00:08:30.020]  那個叫約書亞
[00:08:30.020 --> 00:08:31.040]  那個叫加勒
[00:08:31.040 --> 00:08:32.580]  然後很可惜
[00:08:32.580 --> 00:08:36.420]  那幫的百姓就是聽了那十個探子的報告
[00:08:36.420 --> 00:08:38.720]  然後整幫百姓群起
[00:08:38.720 --> 00:08:41.780]  立即埋怨上帝和摩西
[00:08:41.780 --> 00:08:44.340]  就記載了在十四章的那裡
[00:08:44.600 --> 00:08:47.160]  就說巴不得我們早死在埃及地
[00:08:47.160 --> 00:08:48.700]  或死在曠野
[00:08:48.700 --> 00:08:50.240]  你覺不覺得這一句
[00:08:50.240 --> 00:08:52.020]  是照抄出埃及記的
[00:08:52.020 --> 00:08:56.120]  巴不得我們早死在曠野是否重複了
[00:08:56.120 --> 00:08:58.420]  所以原來怨言
[00:08:58.420 --> 00:08:59.440]  是可以抄的
[00:08:59.440 --> 00:09:02.000]  怨言是有格式的
[00:09:02.000 --> 00:09:05.340]  所以原來發怨言你可以抄下的
[00:09:05.340 --> 00:09:07.640]  不過不要發怨言
[00:09:07.640 --> 00:09:11.480]  耶和華為什麼領我們到這塊地
[00:09:11.480 --> 00:09:13.020]  我們就倒在刀下
[00:09:13.540 --> 00:09:16.360]  我們的妻子我們的孩子必被擄掠
[00:09:16.360 --> 00:09:17.120]  我們
[00:09:17.120 --> 00:09:18.160]  再來
[00:09:18.160 --> 00:09:20.460]  就是回埃及
[00:09:20.460 --> 00:09:21.980]  豈不更好嗎
[00:09:21.980 --> 00:09:24.540]  好了跟住這件事情
[00:09:24.540 --> 00:09:26.840]  去到延伸下去發生
[00:09:26.840 --> 00:09:28.640]  就是可拉一黨的經歷
[00:09:28.640 --> 00:09:30.180]  你聽可拉這個名字
[00:09:30.180 --> 00:09:31.460]  就知道是假的
[00:09:31.460 --> 00:09:33.500]  因為他們群起
[00:09:33.500 --> 00:09:36.320]  去到挑戰摩西和亞倫的權威
[00:09:36.320 --> 00:09:38.620]  隨後地就吞了他們
[00:09:38.620 --> 00:09:41.440]  類似這個這樣的埋怨
[00:09:41.440 --> 00:09:43.240]  總共點擊是有三次
[00:09:43.740 --> 00:09:45.800]  其實就係唔止三次咁少
[00:09:45.800 --> 00:09:47.580]  因為大家都知呢
[00:09:47.580 --> 00:09:49.380]  天過瑪拿之後
[00:09:49.380 --> 00:09:51.180]  其實呢個瑪拿
[00:09:51.180 --> 00:09:52.200]  嘅呢樣嘢
[00:09:52.200 --> 00:09:53.480]  係令我哋
[00:09:53.480 --> 00:09:55.020]  令我班以色列文呢
[00:09:55.020 --> 00:09:56.800]  本來第一次見到
[00:09:56.800 --> 00:09:58.080]  佢哋都幾興奮
[00:09:58.080 --> 00:10:00.140]  我介紹
[00:10:00.140 --> 00:10:01.420]  瑪拿呢個名
[00:10:01.420 --> 00:10:02.960]  嘅希伯來文點讀
[00:10:02.960 --> 00:10:04.480]  你跟我讀一次好嗎
[00:10:04.480 --> 00:10:05.760]  Ma
[00:10:05.760 --> 00:10:08.060]  係咪好容易呀
[00:10:08.060 --> 00:10:09.600]  Ma
[00:10:09.600 --> 00:10:12.680]  所以大家好有潛質學希伯來文呀
[00:10:13.960 --> 00:10:15.760]  Ma呢個字係咩意思呢
[00:10:15.760 --> 00:10:17.800]  就係解做What
[00:10:17.800 --> 00:10:18.580]  咁樣嘅意思
[00:10:18.580 --> 00:10:22.160]  亦即係解做乜嘢嚟㗎咁樣
[00:10:22.160 --> 00:10:24.200]  點解係呢個名呢因為
[00:10:24.200 --> 00:10:26.760]  喺曠野入面出現白矇矇一舊嘢呢
[00:10:26.760 --> 00:10:28.800]  你唔知嗰舊係咩嚟㗎
[00:10:28.800 --> 00:10:31.360]  咁所以佢第一眼
[00:10:31.360 --> 00:10:35.200]  朝早一見到佢第一個反應就係
[00:10:35.200 --> 00:10:36.220]  Ma
[00:10:36.220 --> 00:10:37.760]  即係What
[00:10:37.760 --> 00:10:40.360]  又或者你讀做Mase
[00:10:40.620 --> 00:10:43.960]  Mase就係What is this咁樣嘅意思乜嘢嚟㗎
[00:10:43.960 --> 00:10:46.260]  就係因為佢係街市
[00:10:46.260 --> 00:10:48.820]  你買到嘅所有嘢嘅任何類別
[00:10:48.820 --> 00:10:51.120]  都唔能夠足以類別化呢舊嘢
[00:10:51.120 --> 00:10:52.400]  究竟佢係菜呀
[00:10:52.400 --> 00:10:53.160]  定係瓜
[00:10:53.160 --> 00:10:55.200]  究竟佢係魚呀定係肉呀
[00:10:55.200 --> 00:10:58.020]  你係完全係唔能夠類別化佢
[00:10:58.020 --> 00:11:00.080]  就索性叫佢做咩呀
[00:11:00.080 --> 00:11:01.340]  做Ma
[00:11:01.340 --> 00:11:03.400]  所以佢日日都食緊
[00:11:03.400 --> 00:11:05.960]  日日都係食緊Ma
[00:11:05.960 --> 00:11:07.760]  日日食緊乜嘢嚟㗎
[00:11:07.760 --> 00:11:09.800]  所以呢舊嘢係咩嚟㗎
[00:11:10.060 --> 00:11:11.860]  咪就係咩嚟㗎囉咁樣
[00:11:11.860 --> 00:11:15.440]  所以佢早餐Ma午餐Ma晚餐Ma
[00:11:15.440 --> 00:11:18.000]  一個禮拜21餐都係
[00:11:18.000 --> 00:11:20.800]  Ma一年365日都係
[00:11:20.800 --> 00:11:23.360]  Ma就好不幸要食足幾多年呀
[00:11:23.360 --> 00:11:24.900]  40年
[00:11:24.900 --> 00:11:27.460]  你你試下食一樣嘢
[00:11:27.460 --> 00:11:29.000]  食一日
[00:11:29.000 --> 00:11:31.300]  早餐午餐晚餐
[00:11:31.300 --> 00:11:33.360]  一個禮拜21餐
[00:11:33.360 --> 00:11:34.380]  日日都食
[00:11:34.380 --> 00:11:39.240]  就開始埋怨
[00:11:39.500 --> 00:11:40.520]  投訴上帝
[00:11:40.520 --> 00:11:42.560]  問數記十一章
[00:11:42.560 --> 00:11:45.640]  就話除咗呢淡薄嘅食物之外
[00:11:45.640 --> 00:11:48.460]  我無冇別嘅東西可以食
[00:11:48.460 --> 00:11:50.000]  一埋怨
[00:11:50.000 --> 00:11:51.280]  就諗起埃及
[00:11:51.280 --> 00:11:54.100]  我想起埃及嘅時候
[00:11:54.100 --> 00:11:55.380]  唔使花錢
[00:11:55.380 --> 00:11:57.680]  就有黃瓜西瓜
[00:11:57.680 --> 00:11:59.720]  韭菜蔥同埋蒜
[00:11:59.720 --> 00:12:02.020]  你聽到頭先嗰啲清單
[00:12:02.020 --> 00:12:04.080]  其實係街市全部買到嘅
[00:12:04.080 --> 00:12:08.440]  佢話唔使花錢就有得食喎
[00:12:08.680 --> 00:12:09.700]  咁你就會問
[00:12:09.700 --> 00:12:12.520]  點解佢哋喺埃及唔使花錢食嘢㗎呢
[00:12:12.520 --> 00:12:14.820]  就係因為奴隸嘅生活
[00:12:14.820 --> 00:12:16.360]  係唔使畀錢食飯
[00:12:16.360 --> 00:12:20.460]  自然下之意即係佢情願做乜嘢
[00:12:20.460 --> 00:12:22.000]  情願做奴隸
[00:12:22.000 --> 00:12:24.040]  都唔想日日都ma
[00:12:24.040 --> 00:12:26.600]  咁所以佢諗起嘅
[00:12:26.600 --> 00:12:28.140]  就係又係埃及
[00:12:28.140 --> 00:12:29.680]  又係選擇性記憶
[00:12:29.680 --> 00:12:31.720]  因為佢淨係諗起唔使花錢
[00:12:31.720 --> 00:12:34.800]  諗唔到唔使花錢原來佢嘅身份係
[00:12:34.800 --> 00:12:35.560]  奴隸
[00:12:35.560 --> 00:12:37.860]  即係代表佢甘心為奴
[00:12:38.380 --> 00:12:40.940]  都唔想成為耶和華嘅子民
[00:12:40.940 --> 00:12:42.480]  成為一個自由
[00:12:42.480 --> 00:12:43.240]  嘅人
[00:12:43.240 --> 00:12:45.800]  但係大家諗真啲
[00:12:45.800 --> 00:12:47.600]  瑪娜係咪神蹟
[00:12:47.600 --> 00:12:50.160]  瑪娜肯定係神蹟
[00:12:50.160 --> 00:12:52.460]  但係當個神蹟
[00:12:52.460 --> 00:12:54.760]  日日出現喺你面前
[00:12:54.760 --> 00:12:56.560]  人嘅眼界
[00:12:56.560 --> 00:12:58.860]  就當嗰樣嘢係理所當然
[00:12:58.860 --> 00:13:01.680]  就顯得不再是神蹟
[00:13:01.680 --> 00:13:03.480]  不得之
[00:13:04.240 --> 00:13:08.840]  你會覺得日日係你出面嗰個理所當然嘅神蹟
[00:13:08.840 --> 00:13:10.380]  就變得
[00:13:10.380 --> 00:13:12.440]  乜又係嘛
[00:13:12.440 --> 00:13:13.960]  嘅時候呢
[00:13:13.960 --> 00:13:17.040]  你就會開始埋怨同埋投訴上帝
[00:13:17.040 --> 00:13:19.340]  所以會唔會
[00:13:19.340 --> 00:13:20.880]  喺我哋嘅生命入面
[00:13:20.880 --> 00:13:22.420]  有一啲嘢
[00:13:22.420 --> 00:13:23.440]  係神蹟嚟㗎
[00:13:23.440 --> 00:13:25.240]  係日日都出現
[00:13:25.240 --> 00:13:30.600]  但係嗰樣嘢上帝係愛你眷顧你日日呈現喺你嘅面前
[00:13:30.600 --> 00:13:32.140]  嗰個
[00:13:32.140 --> 00:13:33.160]  會唔會
[00:13:33.420 --> 00:13:34.700]  就係你身邊有啲人
[00:13:34.700 --> 00:13:37.000]  係如瑪娜般嘅存在
[00:13:37.000 --> 00:13:38.800]  喺你嘅生命入面我覺得
[00:13:38.800 --> 00:13:39.820]  每一個人
[00:13:39.820 --> 00:13:41.360]  坐得喺呢一度
[00:13:41.360 --> 00:13:43.160]  嗰個就已經係神蹟
[00:13:43.160 --> 00:13:43.920]  同唔同意
[00:13:43.920 --> 00:13:45.720]  你望下隔離嗰個
[00:13:45.720 --> 00:13:46.980]  佢似唔似瑪娜先
[00:13:46.980 --> 00:13:49.800]  個個禮拜你都見到佢呀
[00:13:49.800 --> 00:13:51.080]  個個禮拜
[00:13:51.080 --> 00:13:53.900]  你都會睇到佢返教會
[00:13:53.900 --> 00:13:55.960]  但係What if今個禮拜又係佢
[00:13:55.960 --> 00:13:57.480]  下個禮拜又係佢
[00:13:57.480 --> 00:13:58.500]  然後
[00:13:58.500 --> 00:14:01.840]  即係唔知點解有啲過節嗌咗長膠
[00:14:02.100 --> 00:14:03.640]  你就會覺得又係你呀
[00:14:03.640 --> 00:14:05.160]  嘅時候
[00:14:05.160 --> 00:14:07.720]  你就開始投訴同埋埋怨上帝
[00:14:07.720 --> 00:14:10.540]  會唔會你老婆都係一舊瑪娜嚟㗎呢
[00:14:10.540 --> 00:14:12.860]  啱啱初婚
[00:14:12.860 --> 00:14:14.900]  你都會覺得娶到老婆係神蹟
[00:14:14.900 --> 00:14:18.740]  娶後10年又係佢20年又係佢嘅時候
[00:14:18.740 --> 00:14:23.600]  但係我哋要記住嗰個初心
[00:14:23.600 --> 00:14:25.140]  嗰個初心就係
[00:14:25.140 --> 00:14:27.960]  上帝嘅同在嘅證據
[00:14:27.960 --> 00:14:29.240]  好多時
[00:14:29.240 --> 00:14:31.540]  都係用咁樣嘅姿態
[00:14:31.800 --> 00:14:32.560]  去到存賽
[00:14:32.560 --> 00:14:34.360]  雲處火處係咪神蹟
[00:14:34.360 --> 00:14:35.380]  一定係
[00:14:35.380 --> 00:14:36.400]  但係
[00:14:36.400 --> 00:14:38.720]  日日都見到嗰個雲嘅時候
[00:14:38.720 --> 00:14:40.760]  你就開始見得
[00:14:40.760 --> 00:14:41.780]  理所當然
[00:14:41.780 --> 00:14:43.580]  即係好厭了開始
[00:14:43.580 --> 00:14:45.360]  或者咁講喎
[00:14:45.360 --> 00:14:46.400]  我咁講
[00:14:46.400 --> 00:14:48.960]  如果日日都過紅海呀
[00:14:48.960 --> 00:14:53.560]  你就會覺得今日又過啦
[00:14:53.560 --> 00:14:58.680]  所以神蹟唔會改變人嘅生命唯有你嘅眼界
[00:14:58.680 --> 00:14:59.960]  你嘅信心
[00:15:00.480 --> 00:15:02.280]  能夠可以改變你嘅生命
[00:15:02.280 --> 00:15:04.580]  上帝嘅同在
[00:15:04.580 --> 00:15:06.380]  係從來冇離開過
[00:15:06.380 --> 00:15:09.440]  只不過我哋嘅人嘅眼
