
[00:00:00.000 --> 00:00:04.820]  各位親愛的弟兄姐妹們。
[00:02:22.920 --> 00:02:28.280]  他在收集各種不同的物品的時間,
[00:02:28.280 --> 00:02:32.120]  大部分都是一些舊的書啊,那些的東西。
[00:02:32.120 --> 00:02:34.600]  他有問過我,我說都不要留了,
[00:02:34.600 --> 00:02:38.480]  我都不知道在哪裏放那些的東西,結果都扔掉了。
[00:02:38.480 --> 00:02:43.720]  當然有些的可惜,就是有些的照片也扔掉了。
[00:02:43.720 --> 00:02:46.640]  但是有一樣的東西,他沒有扔掉的,
[00:02:46.640 --> 00:02:51.760]  就是一個小的木箱,張慕龍,這個小的木箱。
[00:02:51.760 --> 00:02:54.760]  他看到那個木箱的時候就打開,
[00:02:54.760 --> 00:02:59.840]  打開到裏面很多蟑螂的那些的贓物在裏面。
[00:02:59.840 --> 00:03:02.480]  另外一方面呢,就看到有兩本的書,
[00:03:02.480 --> 00:03:05.760]  一本就是我的前半生,這是我父親寫的,
[00:03:05.760 --> 00:03:08.560]  另外一本的書就是養豬新篇,
[00:03:08.560 --> 00:03:11.360]  因爲他養豬的時候就把那個心得寫下來,
[00:03:11.360 --> 00:03:13.200]  竟然留在那個地方。
[00:03:13.200 --> 00:03:16.080]  這兩本的書他有給我看過。
[00:03:16.080 --> 00:03:18.640]  那接下來呢,還有一樣的東西,
[00:03:18.640 --> 00:03:23.520]  就是一個遺願,他的遺囑。
[00:03:23.520 --> 00:03:27.560]  他的遺囑非常簡單,
[00:03:27.560 --> 00:03:31.040]  這是講呢,當他離開了以後,
[00:03:31.040 --> 00:03:39.320]  所有全部的東西都交給一個人。
[00:03:39.320 --> 00:03:43.000]  這個人是誰呢?就是我哥哥。
[00:03:43.000 --> 00:03:47.520]  那我告訴你,要是我哥哥不是信主,
[00:03:47.520 --> 00:03:52.520]  要是我哥哥不是價值觀已經重整,
[00:03:52.520 --> 00:03:54.520]  他是牧師。
[00:03:54.520 --> 00:03:59.440]  這個事情本身肯定會成爲我們四個兄弟姐妹,
[00:03:59.440 --> 00:04:03.160]  很多誤會,爭論,
[00:04:03.160 --> 00:04:09.120]  甚至是引起了各種不同的衝突的根源。
[00:04:09.120 --> 00:04:10.800]  原因在哪裏呢?
[00:04:10.800 --> 00:04:14.320]  我們的家有姐姐,有哥哥,
[00:04:14.320 --> 00:04:18.280]  有我,還有個妹妹在廣州。
[00:04:18.280 --> 00:04:20.000]  四個兄弟姐妹,
[00:04:20.000 --> 00:04:24.920]  但是他把所有亨普朗的東西只是給了一個人。
[00:04:24.920 --> 00:04:29.680]  我想問你們,這個容不容易引起一個爭論呢?
[00:04:29.680 --> 00:04:31.040]  容不容易?
[00:04:31.040 --> 00:04:33.520]  會不會引起誤會啊?
[00:04:33.520 --> 00:04:38.080]  會不會引起弟兄姐妹之間的矛盾、衝突啊?
[00:04:38.080 --> 00:04:39.800]  肯定會。
[00:04:39.800 --> 00:04:42.880]  但中國人卻是這樣子的,
[00:04:42.880 --> 00:04:45.040]  我跟大部分的人,
[00:04:45.040 --> 00:04:47.160]  他都問我的意見,
[00:04:47.160 --> 00:04:48.960]  問我的意見的時間我說,
[00:04:48.960 --> 00:04:52.760]  我不便參與你的決定,
[00:04:52.760 --> 00:04:55.360]  但是我只是給了他們一個意見,
[00:04:55.360 --> 00:04:59.440]  就是當你們決定要怎麼樣來分配你的財產、
[00:04:59.440 --> 00:05:01.360]  你的遺產的時候,
[00:05:01.360 --> 00:05:05.880]  你記得一樣東西非常非常重要,
[00:05:05.880 --> 00:05:07.720]  公開、
[00:05:07.720 --> 00:05:09.560]  公平、
[00:05:09.560 --> 00:05:15.120]  公正。
[00:05:15.120 --> 00:05:19.200]  但老人家就是老人家,
[00:05:19.200 --> 00:05:22.000]  爲什麼要平均呢?
[00:05:22.000 --> 00:05:30.040]  我說爲了避免日後他們兄弟姐妹之間有問題,
[00:05:30.040 --> 00:05:33.520]  你都需要有這樣的一個原則。
[00:05:33.520 --> 00:05:35.760]  那爲什麼要給他們知道呢?
[00:05:35.760 --> 00:05:37.560]  我就告訴他們,
[00:05:37.560 --> 00:05:40.160]  要是你不給他們知道,
[00:05:40.160 --> 00:05:44.480]  他們就一定有很多懷疑,
[00:05:44.480 --> 00:05:49.680]  這個懷疑就是你一定留下多一點給老大,
[00:05:49.680 --> 00:05:52.920]  你一定留下多一點給這個老爺後,
[00:05:52.920 --> 00:05:54.520]  帶來的結果,
[00:05:54.520 --> 00:05:57.480]  你在生的時候不處理這個事情,
[00:05:57.480 --> 00:05:59.600]  當你離世了以後,
[00:05:59.600 --> 00:06:04.840]  兄弟姐妹是無法處理的。
[00:06:04.840 --> 00:06:07.000]  很可惜,
[00:06:07.000 --> 00:06:09.760]  很多的老人家,特別是不幸族的老人家,
[00:06:09.760 --> 00:06:12.120]  他們不習慣這樣子的,
[00:06:12.120 --> 00:06:15.920]  他們寧願怎麼樣,就是祕密地留下,
[00:06:15.920 --> 00:06:17.880]  留下了他的遺囑,
[00:06:17.880 --> 00:06:23.280]  留下了以後就交給律師來處理這個事情,
[00:06:23.280 --> 00:06:25.960]  其實這個是最不妥當,
[00:06:25.960 --> 00:06:27.440]  也最不好,
[00:06:27.440 --> 00:06:32.320]  但今天的香港人大部分就是用這種的方法,
[00:06:32.320 --> 00:06:34.480]  我自己本身感恩,
[00:06:34.480 --> 00:06:36.600]  就是因爲在我們的家,
[00:06:36.600 --> 00:06:38.720]  四個兄弟姐妹,
[00:06:38.720 --> 00:06:40.680]  當哥哥叫我,
[00:06:40.680 --> 00:06:42.000]  叫了我的姐姐,
[00:06:42.000 --> 00:06:45.080]  我們起來討論這個事情的時間,
[00:06:45.080 --> 00:06:46.760]  他對我們說,
[00:06:46.760 --> 00:06:52.840]  弟弟,姐姐,妹妹,
[00:06:52.840 --> 00:06:57.320]  雖然爸爸是信任我,
[00:06:57.320 --> 00:07:00.560]  很多的東西交給我處理,
[00:07:00.560 --> 00:07:02.680]  我有這樣的一個提議,
[00:07:02.680 --> 00:07:05.520]  我看看你們同不同意,
[00:07:05.520 --> 00:07:10.440]  我非常欣賞我的哥哥,
[00:07:10.440 --> 00:07:13.440]  他對我們說,
[00:07:13.440 --> 00:07:17.120]  爸爸非常愛孤兒,
[00:07:17.120 --> 00:07:18.760]  所以從中國大陸出來的時間,
[00:07:18.760 --> 00:07:20.320]  他開了孤兒院,
[00:07:20.320 --> 00:07:22.520]  就是爲了照顧孤兒,
[00:07:22.520 --> 00:07:23.760]  我們爲了照,
[00:07:23.760 --> 00:07:28.920]  就是爲了要紀念爸爸,
[00:07:28.920 --> 00:07:31.800]  所以他的遺產當中,
[00:07:31.800 --> 00:07:34.360]  我們會留下一筆錢,
[00:07:34.360 --> 00:07:37.240]  來開始一個孤兒院,
[00:07:37.240 --> 00:07:40.400]  順便開教會,
[00:07:40.400 --> 00:07:43.280]  用十五萬在那個地方,
[00:07:43.280 --> 00:07:46.600]  開始一個新的堂,
[00:07:46.600 --> 00:07:48.880]  再加上那個孤兒院,
[00:07:48.880 --> 00:07:51.360]  你們同不同意?
[00:07:51.360 --> 00:07:55.480]  當時我們都一致非常欣賞,
[00:07:55.480 --> 00:07:57.120]  我們同意,
[00:07:57.120 --> 00:07:59.320]  那跟着下來哥哥說,
[00:07:59.320 --> 00:08:02.560]  留下來的其餘的部分,
[00:08:02.560 --> 00:08:08.280]  我們平均分開四份,
[00:08:08.280 --> 00:08:10.000]  姐姐一份,
[00:08:10.000 --> 00:08:11.120]  哥哥一份,
[00:08:11.120 --> 00:08:12.200]  我一份,
[00:08:12.200 --> 00:08:13.760]  妹妹一份,
[00:08:13.760 --> 00:08:15.720]  他又問我們,
[00:08:15.720 --> 00:08:20.800]  你們贊不贊同?
[00:08:20.800 --> 00:08:21.720]  我記得我當時,
[00:08:21.720 --> 00:08:25.840]  我的心中也這樣來的想,
[00:08:25.840 --> 00:08:28.720]  爸爸信任是哥哥,
[00:08:28.720 --> 00:08:30.080]  老實講,
[00:08:30.080 --> 00:08:32.840]  四個兄弟姐妹當中,
[00:08:32.840 --> 00:08:36.240]  令到爸爸最不開心的是我,
[00:08:36.240 --> 00:08:39.080]  雖然我悔改新的主意以後,
[00:08:39.080 --> 00:08:42.160]  我真的跟他和好了,
[00:08:42.160 --> 00:08:43.800]  但是我說,
[00:08:43.800 --> 00:08:46.480]  老實講我是沒有資格,
[00:08:46.480 --> 00:08:48.440]  去要求任何的東西,
[00:08:48.440 --> 00:08:52.280]  我也不期望有任何的東西,
[00:08:52.280 --> 00:08:54.760]  從爸爸那個地方來的,
[00:08:54.760 --> 00:08:57.320]  所以我說,
[00:08:57.320 --> 00:08:59.120]  爸爸既然信任你,
[00:08:59.120 --> 00:09:02.160]  你就隨着你的感動,
[00:09:02.160 --> 00:09:05.000]  你的原則來做吧,
[00:09:05.000 --> 00:09:06.040]  所以我們實際上,
[00:09:06.040 --> 00:09:09.240]  我們幾個兄弟姐妹就是這樣來的分配,
[00:09:09.240 --> 00:09:12.360]  我們也感謝主,
[00:09:12.360 --> 00:09:15.320]  我看得到信主的人,
[00:09:15.320 --> 00:09:17.280]  愛主的人,
[00:09:17.280 --> 00:09:21.680]  因爲公正公平公開處理這個事情,
[00:09:21.680 --> 00:09:24.600]  我們兄弟姐妹之間沒有任何,
[00:09:24.600 --> 00:09:29.440]  因爲這個緣故而帶來麻煩,
[00:09:29.440 --> 00:09:33.160]  今天我跟各位來分享的是,
[00:09:33.160 --> 00:09:36.960]  創世紀四大先祖,
[00:09:36.960 --> 00:09:38.800]  亞伯拉罕,
[00:09:38.800 --> 00:09:40.400]  以撒,
[00:09:40.400 --> 00:09:41.720]  雅各,
[00:09:41.720 --> 00:09:43.320]  約瑟,
[00:09:43.320 --> 00:09:45.720]  他們的遺願,
[00:09:45.720 --> 00:09:47.600]  他們的遺囑,
[00:09:47.600 --> 00:09:49.640]  他們的臨死以前,
[00:09:49.640 --> 00:09:53.760]  對後人的交付或者是祝福,
[00:09:53.760 --> 00:09:59.920]  跟我們中國人最大的不同到底在哪裏?
[00:09:59.920 --> 00:10:05.680]  我們一起來看看希伯來書十一章二十到二十二節,
[00:10:05.680 --> 00:10:09.720]  找到我們一起來讀這段聖經,一起來,
[00:10:09.720 --> 00:10:15.840]  以撒因着信就指着將來的事給雅各遺囑祝福,
[00:10:15.840 --> 00:10:21.360]  雅各因着信臨死的時候給約瑟的兩個兒子各致祝福,
[00:10:21.360 --> 00:10:23.720]  扶着帳頭敬拜神,
[00:10:23.720 --> 00:10:29.320]  約瑟因着信臨終的時候提到以色列族將來要出埃及,
[00:10:29.320 --> 00:10:32.800]  併爲自己的骸骨留下遺命。
[00:10:32.800 --> 00:10:34.560]  弟兄姐妹們,
[00:10:34.560 --> 00:10:45.280]  這段聖經給我們看見聖經非常清楚地講到列祖是因着信而立這個遺命,
[00:10:45.280 --> 00:10:51.240]  因着信而給他的兒女們來的祝福的,
[00:10:51.240 --> 00:10:53.000]  是因着信。
[00:10:53.000 --> 00:10:57.120]  那爲什麼他是因着信來做這個事情呢?
[00:10:57.120 --> 00:11:04.400]  我們來看看到底他們的信與我們最大不同的地方在哪裏呢?
[00:11:04.400 --> 00:11:08.320]  從實際四十九章第一到第二節,
[00:11:08.320 --> 00:11:12.520]  我們看這段聖經就給我們看見雅各,
[00:11:12.520 --> 00:11:15.560]  雅各在這個地方,我們一起來讀,
[00:11:15.560 --> 00:11:18.840]  第一跟第二節,四十九章,一起來,
[00:11:18.840 --> 00:11:21.360]  雅各叫了他的兒子們來,
[00:11:21.360 --> 00:11:23.400]  說你們都來聚集,
[00:11:23.400 --> 00:11:27.440]  我好把你們日後必遇的事告訴你們。
[00:11:27.440 --> 00:11:30.280]  雅各的兒子們,你們要聚集而聽,
[00:11:30.280 --> 00:11:33.080]  要聽你們的父親以色列的話。
[00:11:33.080 --> 00:11:34.720]  弟兄姐妹們,
[00:11:34.720 --> 00:11:36.760]  雅各在這個地方,
[00:11:36.760 --> 00:11:38.080]  很奇怪的,
[00:11:38.080 --> 00:11:43.920]  聖經的記載先後用了兩個不同的名字來記載這個事情。
[00:11:43.920 --> 00:11:46.760]  第一個的名字是雅各,
[00:11:46.760 --> 00:11:50.920]  第二個名字是以色列。
[00:11:50.920 --> 00:11:56.000]  記載的時間,雅各叫他的兒子們來,
[00:11:56.000 --> 00:12:01.280]  第二節,雅各的兒子們,你們要聚集而聽,
[00:12:01.280 --> 00:12:02.280]  聽誰呀?
[00:12:02.280 --> 00:12:04.400]  是聽你們的父親,
[00:12:04.400 --> 00:12:05.880]  誰呀?
[00:12:05.880 --> 00:12:09.880]  以色列的話。
[00:12:09.880 --> 00:12:11.280]  在這個地方,
[00:12:11.280 --> 00:12:14.680]  給我們看見有些特殊的地方,
[00:12:14.680 --> 00:12:18.880]  雅各這個名字本來就是要抓,
[00:12:18.880 --> 00:12:21.160]  什麼都要抓。
[00:12:21.160 --> 00:12:22.920]  抓的意思是什麼?
[00:12:22.920 --> 00:12:24.320]  你的是我的,
[00:12:24.320 --> 00:12:26.680]  我的也是我的。
[00:12:26.680 --> 00:12:28.520]  這個就是抓。
[00:12:28.520 --> 00:12:31.760]  什麼東西都要奪,
[00:12:31.760 --> 00:12:35.880]  長子的名分他要抓,
[00:12:35.880 --> 00:12:37.960]  父親的祝福要抓,
[00:12:37.960 --> 00:12:41.040]  一切好的東西都要藏,
[00:12:41.040 --> 00:12:45.880]  要奪,要爭取。
[00:12:45.880 --> 00:12:50.200]  但是,雅各在臨死的時候,
[00:12:50.200 --> 00:12:53.040]  他叫他的兒子們來的時間,
[00:12:53.040 --> 00:12:58.320]  他不需要他們聽雅各的話。
[00:12:58.320 --> 00:13:00.520]  雅各另外一個名字,
[00:13:00.520 --> 00:13:04.520]  這個至根的意思就是偏執的意思。
[00:13:04.520 --> 00:13:08.160]  當他抓、要藏、要奪,
[00:13:08.160 --> 00:13:09.960]  得不到的時間,
[00:13:09.960 --> 00:13:12.080]  就用騙的方式。
[00:13:12.080 --> 00:13:13.680]  我們實在也看得見,
[00:13:13.680 --> 00:13:15.440]  他騙他的哥哥,
[00:13:15.440 --> 00:13:19.240]  用紅豆湯來騙他長子的名分。
[00:13:19.240 --> 00:13:20.080]  另外一方面,
[00:13:20.080 --> 00:13:23.280]  又藉助他母親與他的合作,
[00:13:23.280 --> 00:13:25.680]  來騙取父親的祝福。
[00:13:25.680 --> 00:13:27.080]  騙取。
[00:13:27.080 --> 00:13:29.280]  這個至根跟雅各這個字,
[00:13:29.280 --> 00:13:31.200]  這個字跟希伯來文的至根,
[00:13:31.200 --> 00:13:33.280]  完全是一樣的。
[00:13:33.280 --> 00:13:34.520]  弟兄姐妹們,
[00:13:34.520 --> 00:13:36.040]  當你現在雅各,
[00:13:36.040 --> 00:13:40.240]  不是叫他的兒子們來的聽雅各的話,
[00:13:40.240 --> 00:13:44.120]  乃是要他們來的聽以色列的話。
[00:13:44.120 --> 00:13:50.640]  以色列是雅各面對面與神的使者摔跤。
[00:13:50.640 --> 00:13:52.680]  本來他是打輸的,
[00:13:52.680 --> 00:13:57.320]  他打輸連大腿這個筋都扭傷了,
[00:13:57.320 --> 00:14:00.120]  甚至是走路都有問題,
[00:14:00.120 --> 00:14:02.080]  你可以這樣說。
[00:14:02.080 --> 00:14:05.280]  但是,神確實對他說,
[00:14:05.280 --> 00:14:06.880]  你要改名字,
[00:14:06.880 --> 00:14:08.120]  從今以後,
[00:14:08.120 --> 00:14:10.640]  不要再叫雅各,
[00:14:10.640 --> 00:14:12.960]  要叫以色列。
[00:14:12.960 --> 00:14:13.960]  爲什麼?
[00:14:13.960 --> 00:14:17.880]  因爲你與人與神較力,
[00:14:17.880 --> 00:14:19.920]  你都得勝了。
[00:14:19.920 --> 00:14:21.480]  很奇怪的,
[00:14:21.480 --> 00:14:22.680]  要是我是雅各的時候,
[00:14:22.680 --> 00:14:23.760]  我一定問,
[00:14:23.760 --> 00:14:25.800]  你有沒有搞錯?
[00:14:25.800 --> 00:14:27.360]  我得勝?
[00:14:27.360 --> 00:14:28.080]  你看,
[00:14:28.080 --> 00:14:30.800]  我的走路都有問題啊,
[00:14:30.800 --> 00:14:34.280]  你把我的大腿筋都扭傷了,
[00:14:34.280 --> 00:14:37.240]  我勝什麼?
[00:14:37.240 --> 00:14:41.760]  但是雅各沒有提出這個問題,
[00:14:41.760 --> 00:14:47.160]  他欣然地接受神給他這個改名字的建議,
[00:14:47.160 --> 00:14:50.400]  他真的改了他的名字,
[00:14:50.400 --> 00:14:51.480]  從今以後,
[00:14:51.480 --> 00:14:53.760]  叫以色列。
[00:14:53.760 --> 00:14:55.120]  以色列這個名字,
[00:14:55.120 --> 00:14:57.160]  在希伯來文原文的意思,
[00:14:57.160 --> 00:15:00.600]  就是神得勝,
[00:15:00.600 --> 00:15:02.720]  神得勝了。
[00:15:02.720 --> 00:15:05.600]  原來當一個人你真正輸給神,
[00:15:05.600 --> 00:15:07.960]  你與神摔跤,
[00:15:07.960 --> 00:15:09.960]  你輸給神的時間,
[00:15:09.960 --> 00:15:12.880]  你就真正得勝了。
[00:15:12.880 --> 00:15:14.040]  原來我們今天,
[00:15:14.040 --> 00:15:16.680]  一天保存我們的自我,
[00:15:16.680 --> 00:15:19.480]  一天保存我們的老我,
[00:15:19.480 --> 00:15:21.600]  我們都是輸家。
[00:15:21.600 --> 00:15:24.040]  但一天我們爲了神的緣故,
[00:15:24.040 --> 00:15:27.280]  我們把這個老我輸給神,
[00:15:27.280 --> 00:15:28.200]  不要了,
[00:15:28.200 --> 00:15:30.040]  完完全全交給神,
[00:15:30.040 --> 00:15:33.480]  不再是我做主,是神做主的時間,
[00:15:33.480 --> 00:15:35.720]  你就是一個贏家。
[00:15:35.720 --> 00:15:38.080]  你與神與人較力,
[00:15:38.080 --> 00:15:39.800]  你就得勝了。
[00:15:39.800 --> 00:15:42.400]  以色列就是叫他的兒子們,
[00:15:42.400 --> 00:15:47.400]  聽改變那個父親對他們要說的話。
[00:15:47.400 --> 00:15:49.360]  我們現在就來看看,
[00:15:49.360 --> 00:15:53.720]  改變那個父親與他們說話的時間,
[00:15:53.720 --> 00:15:59.080]  特別語別不同的是什麼東西呢?
[00:15:59.080 --> 00:16:01.320]  我們首先來看看,
[00:16:01.320 --> 00:16:06.600]  雅各對兒子們的祝福跟預言,
[00:16:06.600 --> 00:16:09.440]  這個是猶太人的習慣。
[00:16:09.440 --> 00:16:13.800]  猶太人一家之主臨死前,
[00:16:13.800 --> 00:16:17.960]  一定會把他們的兒子們都叫來。
[00:16:17.960 --> 00:16:21.120]  一方面對着每一個兒子祝福,
[00:16:21.120 --> 00:16:22.960]  很奇怪的,
[00:16:22.960 --> 00:16:24.600]  一般祝福是什麼呢?
[00:16:24.600 --> 00:16:30.360]  就是由喜慶、宴會、好的日子,
[00:16:30.360 --> 00:16:32.080]  我們就祝福別人。
[00:16:32.080 --> 00:16:35.400]  祝福別人的時間一定只是講好的,
[00:16:35.400 --> 00:16:36.840]  同不同意啊?
[00:16:36.840 --> 00:16:38.760]  你不會在大事大節,
[00:16:38.760 --> 00:16:41.240]  別人的生日啊,別人的結婚啊,
[00:16:41.240 --> 00:16:45.240]  什麼什麼的喜慶這些日子,
[00:16:45.240 --> 00:16:49.360]  你絕對不會講一些不吉利的話,不好的話,
[00:16:49.360 --> 00:16:52.240]  同不同意?
[00:16:52.240 --> 00:16:54.040]  別人的生日,你恭喜他,
[00:16:54.040 --> 00:16:54.760]  恭喜他以後,
[00:16:54.760 --> 00:16:55.960]  不過我告訴你,
[00:16:55.960 --> 00:16:57.440]  你真的很差勁的,
[00:16:57.440 --> 00:16:59.640]  你會不會這樣來的恭喜別人呢?
[00:16:59.640 --> 00:17:01.040]  你不會吧,是不是?
[00:17:01.040 --> 00:17:02.120]  婚禮的時間,
[00:17:02.120 --> 00:17:04.360]  你也不會這樣來的講,
[00:17:04.360 --> 00:17:06.040]  你恭喜就是恭喜,
[00:17:06.040 --> 00:17:08.400]  講的都是好的。
[00:17:08.400 --> 00:17:12.160]  但當我們留意來看雅各對他的孩子們,
[00:17:12.160 --> 00:17:13.560]  這個祝福,
[00:17:13.560 --> 00:17:16.240]  跟講到他的預言的時候,
[00:17:16.240 --> 00:17:19.880]  真的有很大很大的不一樣。
[00:17:19.880 --> 00:17:22.960]  我們現在就逐一來看看,
[00:17:22.960 --> 00:17:28.880]  他怎麼樣來的祝福他的兒子。
[00:17:28.880 --> 00:17:33.040]  第三節到第四節,
[00:17:33.040 --> 00:17:34.680]  各位早到,
[00:17:34.680 --> 00:17:37.960]  我們一起來的讀四十八章第三、第四節,
[00:17:37.960 --> 00:17:39.880]  一起來。
[00:17:39.880 --> 00:17:42.800]  女婢啊,你是我的長子,
[00:17:42.800 --> 00:17:45.560]  是我力量強壯的時候的上帝,
[00:17:45.560 --> 00:17:47.600]  本當大有尊榮,
[00:17:47.600 --> 00:17:49.080]  權力超重,
[00:17:49.080 --> 00:17:51.400]  但你放縱情慾,
[00:17:51.400 --> 00:17:54.400]  滾佛如水,
[00:17:54.400 --> 00:17:56.000]  逼不得居守衛,
[00:17:56.000 --> 00:17:58.160]  因爲你上你的父親的牀,
[00:17:58.160 --> 00:18:00.400]  誤會了我的塔。
[00:18:00.400 --> 00:18:03.080]  親愛的弟兄姐妹,
[00:18:03.080 --> 00:18:06.680]  當你留意來看到這一個,
[00:18:06.680 --> 00:18:11.000]  你要知道一件事情,
[00:18:11.000 --> 00:18:19.120]  雅各當時差不多要死掉了,
[00:18:19.120 --> 00:18:22.320]  他快要離世了。
[00:18:22.320 --> 00:18:25.320]  你快要離世了以後,
[00:18:25.320 --> 00:18:28.040]  你身後的處理,
[00:18:28.040 --> 00:18:34.840]  誰處理啊?
[00:18:34.840 --> 00:18:39.840]  當然是長子爲首的兒子們。
[00:18:39.840 --> 00:18:42.960]  你對着這個長子,
[00:18:42.960 --> 00:18:46.800]  你會講這樣的話嗎?
[00:18:46.800 --> 00:18:49.560]  首先我們要看見,
[00:18:49.560 --> 00:18:54.720]  先祖因性而來的祝福與遺願,
[00:18:54.720 --> 00:19:00.000]  是針對他們對兒子們清楚的認識,
[00:19:00.000 --> 00:19:01.800]  針對死,
[00:19:01.800 --> 00:19:04.160]  不針對人。
[00:19:04.160 --> 00:19:07.120]  很多的時候,
[00:19:07.120 --> 00:19:08.560]  我們在那個時間,
[00:19:08.560 --> 00:19:10.440]  中國人有句話,
[00:19:10.440 --> 00:19:12.720]  人之將死,
[00:19:12.720 --> 00:19:15.880]  其言。
[00:19:15.880 --> 00:19:18.480]  爲什麼人之將死,
[00:19:18.480 --> 00:19:21.240]  其言也善呢?
[00:19:21.240 --> 00:19:24.080]  因爲你死了以後,
[00:19:24.080 --> 00:19:26.640]  別人怎麼樣對你,
[00:19:26.640 --> 00:19:32.120]  你是沒有把握的,我跟你講。
[00:19:32.120 --> 00:19:33.600]  所以因爲這個緣故,
[00:19:33.600 --> 00:19:34.720]  臨死的時候,
[00:19:34.720 --> 00:19:38.160]  你千萬不要得罪那些聽的人,
[00:19:38.160 --> 00:19:40.960]  特別你的兒子們。
[00:19:40.960 --> 00:19:43.000]  我們很多的時候,
[00:19:43.000 --> 00:19:45.120]  看人的面子,
[00:19:45.120 --> 00:19:46.880]  重於神的面子。
[00:19:46.880 --> 00:19:48.640]  人的榮耀,
[00:19:48.640 --> 00:19:51.800]  過於神的榮耀。
[00:19:51.800 --> 00:19:54.440]  尊重人的感受,
[00:19:54.440 --> 00:19:57.280]  過於神的感受。
[00:19:57.280 --> 00:19:59.440]  在這一段的聖經,
[00:19:59.440 --> 00:20:02.520]  雅各針對一個事實,
[00:20:02.520 --> 00:20:08.120]  來講出他對大兒子的話。
[00:20:08.120 --> 00:20:13.320]  這個事實是創世紀三十五章所發生。
[00:20:13.320 --> 00:20:19.000]  雅各當時他最愛的妻子拉結,
[00:20:19.000 --> 00:20:22.120]  因爲生變養病,
[00:20:22.120 --> 00:20:24.720]  遇到了慘難,
[00:20:24.720 --> 00:20:28.720]  所以在生產的過程生出來了以後,
[00:20:28.720 --> 00:20:33.760]  他這個最愛的妻子就死掉了。
[00:20:33.760 --> 00:20:38.360]  雅各就在要埋葬他的妻子的時候,
[00:20:38.360 --> 00:20:42.720]  他遭遇第二重的打擊。
[00:20:42.720 --> 00:20:45.600]  這個第二重的打擊,
[00:20:45.600 --> 00:20:49.360]  就是這個老大劉鞭,
[00:20:49.360 --> 00:20:55.120]  竟然與他的妻室,
[00:20:55.120 --> 00:21:01.880]  也是拉結的使女皮拉上牀,
[00:21:01.880 --> 00:21:05.440]  發生淫亂的事。
[00:21:05.440 --> 00:21:07.400]  老實講,
[00:21:07.400 --> 00:21:11.960]  我相信要是雅各沒有經過跟神的摔跤,
[00:21:11.960 --> 00:21:16.360]  沒有經過神對他的改名制,
[00:21:16.360 --> 00:21:20.040]  他早已經崩潰了。
