
[00:00:00.000 --> 00:00:06.980]  冬季慢慢過去 天氣回暖 夏天終於要來了
[00:01:39.060 --> 00:01:43.700]  竟然埋藏在行李箱裡
[00:01:43.700 --> 00:01:46.120]  我們覺得太浪費了
[00:01:46.120 --> 00:01:48.320]  沒辦法 因為夏天來了
[00:01:48.320 --> 00:01:49.980]  沒理由拿出來穿
[00:01:49.980 --> 00:01:52.300]  接著我們收拾心情
[00:01:52.300 --> 00:01:55.080]  我有另一個念頭
[00:01:55.080 --> 00:01:58.300]  因為我們的睡床
[00:01:58.300 --> 00:02:03.500]  其實也有一個收納的空間
[00:02:03.500 --> 00:02:06.800]  我們的睡床的設計比較高身
[00:02:06.800 --> 00:02:11.020]  一邊放很多櫃桶可以放衣服
[00:02:11.020 --> 00:02:16.540]  另一邊打開床板可以放很多雜物
[00:02:16.540 --> 00:02:20.700]  因為床褥很大很重
[00:02:20.700 --> 00:02:23.140]  平常我們很少把床褥移開
[00:02:23.140 --> 00:02:25.140]  打開床板去看
[00:02:25.140 --> 00:02:29.480]  因為印象中有很多雜物放在裡面
[00:02:29.480 --> 00:02:36.640]  接著我們很辛苦地把很大的床褥移開
[00:02:36.640 --> 00:02:38.520]  接著打開床板
[00:02:38.520 --> 00:02:44.720]  大家猜猜我們看到什麼
[00:02:44.720 --> 00:02:52.700]  我們竟然看到一個很寬闊的收納空間
[00:02:52.700 --> 00:02:55.400]  當我們一直以為放了很多東西
[00:02:55.400 --> 00:03:00.720]  誰知道原來這個空間一直都浪費了
[00:03:00.720 --> 00:03:06.720]  我們和太太都彼此在笑
[00:03:06.720 --> 00:03:11.440]  當中我心裡浮現了兩句說話
[00:03:11.440 --> 00:03:13.420]  這兩句說話是什麼呢?
[00:03:13.420 --> 00:03:16.760]  首先第一句是「埋在地裡」
[00:03:16.760 --> 00:03:22.800]  接著第二句是「白佔土地」
[00:03:22.800 --> 00:03:23.300]  為什麼呢?
[00:03:23.300 --> 00:03:26.100]  因為很多冬天的衣服應該可以穿的
[00:03:26.100 --> 00:03:28.200]  誰知道塞在行李箱裡
[00:03:28.200 --> 00:03:31.920]  接著就好像埋在地裡一樣
[00:03:31.920 --> 00:03:35.000]  接著我們家裡一直有很多東西
[00:03:35.000 --> 00:03:39.020]  很費神怎麼可以把物件收納得好一點
[00:03:39.020 --> 00:03:43.220]  誰知道原來這個床褥裡面有這麼大的空間
[00:03:43.220 --> 00:03:44.520]  我們都沒有好好運用
[00:03:44.520 --> 00:03:51.040]  同樣好像白佔土地一樣浪費了
[00:03:51.040 --> 00:03:54.320]  其實當我們一些衣服沒有穿一季
[00:03:54.320 --> 00:03:57.300]  或者一些收納空間沒有運用
[00:03:57.300 --> 00:03:59.420]  其實都不算是很大問題
[00:03:59.420 --> 00:04:00.900]  我們有得補救
[00:04:00.900 --> 00:04:03.320]  做好一點就可以了
[00:04:03.320 --> 00:04:06.300]  但是如果這個問題
[00:04:06.300 --> 00:04:09.020]  是發生在我們的屬靈生命上
[00:04:09.020 --> 00:04:11.440]  神賦予了我們每一位神的兒女
[00:04:11.440 --> 00:04:15.320]  都給我們有很寶貴的屬靈資源
[00:04:15.320 --> 00:04:17.820]  我們沒有好好運用
[00:04:17.820 --> 00:04:19.620]  我們忽略了的話
[00:04:19.620 --> 00:04:23.220]  這就不是一個小問題了
[00:04:23.220 --> 00:04:25.920]  並且我們可能會不明白
[00:04:25.920 --> 00:04:28.020]  神在我們整個人生當中
[00:04:28.020 --> 00:04:31.020]  究竟有什麼計劃和旨意
[00:04:31.020 --> 00:04:33.220]  更甚者我們可能失去了
[00:04:33.220 --> 00:04:36.720]  能夠為神拓展他的國度的機會
[00:04:36.720 --> 00:04:40.220]  原來「埋在地裡」和「白佔土地」
[00:04:40.220 --> 00:04:44.120]  這兩句話都是出自主耶穌基督
[00:04:44.120 --> 00:04:46.220]  祂自己的一個比喻
[00:04:46.220 --> 00:04:50.520]  一個是說到僕人將銀子埋在地裡
[00:04:50.520 --> 00:04:52.820]  另一個是說到沒有花果樹
[00:04:52.820 --> 00:04:54.220]  祂沒有結果子
[00:04:54.220 --> 00:04:57.220]  祂們的共通點不是沒有資源
[00:04:57.220 --> 00:05:01.720]  而是沒有將這些資源好好運用出來
[00:05:01.720 --> 00:05:03.720]  生命結束果子
[00:05:03.720 --> 00:05:05.720]  沒有產生果效
[00:05:05.720 --> 00:05:08.420]  今天很想和大家分享的題目
[00:05:08.420 --> 00:05:11.220]  藉著耶穌基督所說的這兩個比喻
[00:05:11.220 --> 00:05:12.420]  我們分享一個題目就是
[00:05:12.420 --> 00:05:15.320]  善用今生 拓展神國
[00:05:15.320 --> 00:05:17.220]  盼望我們一起思想
[00:05:17.220 --> 00:05:21.620]  我們可以怎樣去明白神的心意
[00:05:21.620 --> 00:05:25.420]  讓我們今生能夠活得合神的心意
[00:05:25.420 --> 00:05:29.420]  讓我們一起同心再次禱告
[00:05:29.420 --> 00:05:31.220]  慈愛的天父我們要感謝祢
[00:05:31.220 --> 00:05:33.020]  讓我們有去敬拜祢的時間
[00:05:33.020 --> 00:05:34.620]  去親近祢
[00:05:34.620 --> 00:05:37.120]  感謝祢也留下祢的話語
[00:05:37.120 --> 00:05:39.920]  願意當我們每一次去研讀祢的話
[00:05:39.920 --> 00:05:41.920]  親愛聖靈親自的引導
[00:05:41.920 --> 00:05:43.220]  教導我們
[00:05:43.220 --> 00:05:44.420]  幫助我們
[00:05:44.420 --> 00:05:45.820]  不單止明白
[00:05:45.820 --> 00:05:47.620]  並且能夠有能力
[00:05:47.620 --> 00:05:50.220]  有決心的去遵行主導
[00:05:50.220 --> 00:05:51.820]  願祢親自的帶領
[00:05:51.820 --> 00:05:54.920]  禱告奉靠耶穌基督的名字而求
[00:05:54.920 --> 00:05:55.920]  阿門
[00:05:55.920 --> 00:06:00.220]  我們一起先看第一個比喻
[00:06:00.220 --> 00:06:01.820]  第一個比喻就是
[00:06:01.820 --> 00:06:06.020]  主人按著柴幹分給僕人有家業
[00:06:06.020 --> 00:06:10.920]  記載在《馬太福音》25章14-30節
[00:06:10.920 --> 00:06:12.420]  在這個比喻裡提到
[00:06:12.420 --> 00:06:15.020]  有一個主人要去遠行
[00:06:15.020 --> 00:06:18.520]  他將他的家業分給了他的僕人
[00:06:18.520 --> 00:06:20.720]  按著個人的柴幹
[00:06:20.720 --> 00:06:22.920]  分別有給五千的
[00:06:22.920 --> 00:06:24.620]  有給二千的
[00:06:24.620 --> 00:06:26.720]  也有給一千的銀子
[00:06:26.720 --> 00:06:29.820]  之後這個主人就離開了
[00:06:29.820 --> 00:06:32.920]  接著這個領五千銀子的僕人
[00:06:32.920 --> 00:06:36.420]  隨即立刻去做買賣
[00:06:36.420 --> 00:06:38.220]  他積極行動
[00:06:38.220 --> 00:06:39.720]  他沒有浪費時間
[00:06:39.720 --> 00:06:43.120]  接著他另外賺了五千
[00:06:43.120 --> 00:06:45.020]  另外領二千的僕人
[00:06:45.020 --> 00:06:45.920]  他沒有比較
[00:06:45.920 --> 00:06:47.920]  沒有說為什麼五千這麼多
[00:06:47.920 --> 00:06:49.420]  他自己也同樣地
[00:06:49.420 --> 00:06:52.720]  將這個二千拿出去運用
[00:06:52.720 --> 00:06:55.820]  結果也賺了二千
[00:06:55.820 --> 00:07:00.420]  接著唯獨那個領一千銀子的僕人
[00:07:00.420 --> 00:07:02.020]  因為他害怕
[00:07:02.020 --> 00:07:07.020]  他將銀子埋在地裡
[00:07:07.020 --> 00:07:09.420]  過了一段很長的時間
[00:07:09.420 --> 00:07:11.620]  最後主人回來了
[00:07:11.620 --> 00:07:14.420]  每個僕人都要向主人交帳
[00:07:14.420 --> 00:07:17.520]  這個僕人就將他原本
[00:07:17.520 --> 00:07:19.820]  從主人所得的一千銀子
[00:07:19.820 --> 00:07:23.520]  原封不動地交給主人
[00:07:23.520 --> 00:07:24.820]  主人回來的時候
[00:07:24.820 --> 00:07:27.720]  稱讚第一個和第二個僕人
[00:07:27.720 --> 00:07:29.320]  稱讚他們什麼呢?
[00:07:29.320 --> 00:07:33.920]  因為他們將銀子運用
[00:07:33.920 --> 00:07:38.920]  他說:你這個又良善又忠心的僕人
[00:07:38.920 --> 00:07:42.520]  當中善良有一個美好的意思
[00:07:42.520 --> 00:07:46.220]  指的是一個好的存心和好的動機
[00:07:46.220 --> 00:07:49.920]  去體貼主人的心意
[00:07:49.920 --> 00:07:52.220]  而忠心就是代表著
[00:07:52.220 --> 00:07:55.620]  有一個好的態度和行為的表現
[00:07:55.620 --> 00:07:57.520]  是可靠的
[00:07:57.520 --> 00:08:01.020]  是值得信賴和殷勤的
[00:08:01.020 --> 00:08:03.620]  雖然第一個和第二個僕人
[00:08:03.620 --> 00:08:06.920]  他們所領的銀子是不同的數目
[00:08:06.920 --> 00:08:11.920]  但在主人所得來的稱讚是一樣的
[00:08:11.920 --> 00:08:16.020]  主人說:你們在不多的事上有忠心
[00:08:16.020 --> 00:08:18.520]  我要派你管理許多的事
[00:08:18.520 --> 00:08:23.820]  並且可以盡來享受主人的快樂
[00:08:23.820 --> 00:08:25.820]  這個快樂我們可以理解為
[00:08:25.820 --> 00:08:28.020]  當主人回來的時候
[00:08:28.020 --> 00:08:29.820]  他所帶來的福氣
[00:08:29.820 --> 00:08:34.420]  可以和主人一起去同享他的滿足
[00:08:34.420 --> 00:08:40.220]  亦可以理解為彌賽亞賢侄的喜樂
[00:08:40.220 --> 00:08:43.320]  另一千銀子的這個僕人
[00:08:43.320 --> 00:08:47.420]  他究竟發生了什麼事呢?
[00:08:47.420 --> 00:08:49.520]  有什麼問題呢?
[00:08:49.520 --> 00:08:52.120]  原來他向主人辯護
[00:08:52.120 --> 00:08:56.220]  他說:「主啊!我知道祢是一個嚴厲的人
[00:08:56.220 --> 00:08:59.020]  沒有種的地方祢都要有收穫
[00:08:59.020 --> 00:09:02.120]  沒有播的地方祢都要有收穫
[00:09:02.120 --> 00:09:06.320]  我就害怕祢把祢的一千銀子賣藏在地裡
[00:09:06.320 --> 00:09:10.020]  請看祢的銀子在這裡」
[00:09:10.020 --> 00:09:12.320]  其實在正常的情況下
[00:09:12.320 --> 00:09:16.920]  耕作需要先有播種才可以有收成
[00:09:16.920 --> 00:09:17.920]  打和的時候
[00:09:17.920 --> 00:09:23.920]  先要去迎風讓穀糠可以去播散
[00:09:23.920 --> 00:09:28.820]  才可以剩下一些籽粒能夠聚集起來
[00:09:28.820 --> 00:09:30.120]  所以這句說話
[00:09:30.120 --> 00:09:33.020]  其實這個僕人暗示主人
[00:09:33.020 --> 00:09:34.120]  都沒有工作
[00:09:34.120 --> 00:09:36.520]  他是想有收穫
[00:09:36.520 --> 00:09:40.320]  但如果這個僕人很清楚自己的角色的時候
[00:09:40.320 --> 00:09:41.420]  他就會明白
[00:09:41.420 --> 00:09:47.020]  其實僕人正正就是要為主人去工作
[00:09:47.020 --> 00:09:50.020]  這是他的遺訓
[00:09:50.020 --> 00:09:51.120]  他的問題是
[00:09:51.120 --> 00:09:53.620]  主人是很嚴厲
[00:09:53.620 --> 00:09:55.920]  於是他說他害怕
[00:09:55.920 --> 00:09:59.620]  然後也不願意去承擔
[00:09:59.620 --> 00:10:02.820]  他將責任拋給主人
[00:10:02.820 --> 00:10:07.220]  用害怕來掩飾自己的不忠心
[00:10:07.220 --> 00:10:10.520]  他選擇了一個最安全的方法
[00:10:10.520 --> 00:10:13.720]  把銀子埋藏的時候
[00:10:13.720 --> 00:10:16.020]  不做就不錯了
[00:10:16.020 --> 00:10:19.320]  但是主人對他有什麼評價呢?
[00:10:19.320 --> 00:10:22.420]  我們看到原來主人對他有一個責備
[00:10:22.420 --> 00:10:23.620]  主人說
[00:10:23.620 --> 00:10:25.920]  「你這又惡又懶的僕人
[00:10:25.920 --> 00:10:28.120]  你既知道我嚴厲
[00:10:28.120 --> 00:10:32.620]  為什麼不把銀子放給兌換銀錢的人
[00:10:32.620 --> 00:10:34.320]  好叫我回來的時候
[00:10:34.320 --> 00:10:38.620]  可以廉本大利收回呢?」
[00:10:38.620 --> 00:10:41.620]  主人對他有一個要求
[00:10:41.620 --> 00:10:43.620]  最低的要求是
[00:10:43.620 --> 00:10:47.520]  你可以把銀錢放給銀行
[00:10:47.520 --> 00:10:48.820]  當我回來的時候
[00:10:48.820 --> 00:10:51.820]  就可以連息收回
[00:10:51.820 --> 00:10:54.820]  但是這個僕人沒有這樣做
[00:10:54.820 --> 00:10:58.720]  他連最基本的動作也沒有做
[00:10:58.720 --> 00:11:02.020]  這個僕人說主人是嚴厲的
[00:11:02.020 --> 00:11:03.920]  這個僕人對主人的看法
[00:11:03.920 --> 00:11:06.620]  究竟是對還是錯呢?
[00:11:06.620 --> 00:11:08.220]  其實當我們看到
[00:11:08.220 --> 00:11:10.520]  當主人稱讚
[00:11:10.520 --> 00:11:12.720]  第一個和第二個僕人的時候
[00:11:12.720 --> 00:11:14.320]  稱呼他們什麼呢?
[00:11:14.320 --> 00:11:17.620]  「又善良又忠心的僕人」
[00:11:17.620 --> 00:11:21.520]  所以僕人得到五千
[00:11:21.520 --> 00:11:25.920]  其實主人沒有要求他賺夠二萬元
[00:11:25.920 --> 00:11:27.820]  或者拿二千元的
[00:11:27.820 --> 00:11:30.320]  沒有要求他賺夠一萬元
[00:11:30.320 --> 00:11:34.020]  所以我們看到主人同樣稱讚這些僕人
[00:11:34.020 --> 00:11:36.420]  是善良又忠心
[00:11:36.420 --> 00:11:38.020]  如果這個主人
[00:11:38.020 --> 00:11:40.620]  好像這個僕人所說這麼嚴厲的話
[00:11:40.620 --> 00:11:43.620]  相信他又怎會能夠向僕人
[00:11:43.620 --> 00:11:49.720]  作出一些又良善又忠心的稱讚呢?
[00:11:49.720 --> 00:11:51.020]  「又善良又忠心」
[00:11:51.020 --> 00:11:52.820]  和在二十六節裡面
[00:11:52.820 --> 00:11:54.320]  「又惡又懶」
[00:11:54.320 --> 00:11:57.020]  成為了一個很強烈的對比
[00:11:57.020 --> 00:11:59.520]  「又惡又懶」這個形容
[00:11:59.520 --> 00:12:01.720]  凸顯了這個僕人
[00:12:01.720 --> 00:12:04.720]  他沒有一個全正確的心態
[00:12:04.720 --> 00:12:07.620]  去承擔主人所交託給他的
[00:12:07.620 --> 00:12:10.820]  他也沒有體貼到主人那份心意
[00:12:10.820 --> 00:12:15.920]  並且對主人有一個錯誤的認識
[00:12:15.920 --> 00:12:17.820]  這個僕人的問題就是說
[00:12:17.820 --> 00:12:21.220]  他並不是沒有能力
[00:12:21.220 --> 00:12:22.020]  他有能力
[00:12:22.020 --> 00:12:24.020]  但他選擇不行動
[00:12:24.020 --> 00:12:26.120]  並且透過害怕
[00:12:26.120 --> 00:12:29.920]  掩飾了他對主人的不忠心
[00:12:29.920 --> 00:12:31.120]  這個比喻帶給我們
[00:12:31.120 --> 00:12:34.820]  有什麼屬靈學習的地方呢?
[00:12:34.820 --> 00:12:36.320]  主人遠行
[00:12:36.320 --> 00:12:38.520]  其實代表著主耶穌基督
[00:12:38.520 --> 00:12:40.320]  祂完成了救恩之後
[00:12:40.320 --> 00:12:43.020]  祂回到天父那裡
[00:12:43.020 --> 00:12:46.120]  主人將銀子交託給僕人
[00:12:46.120 --> 00:12:47.920]  也預表著主耶穌
[00:12:47.920 --> 00:12:50.520]  祂將很獨特的資源
[00:12:50.520 --> 00:12:51.920]  交給我們每一位
[00:12:51.920 --> 00:12:55.320]  願意跟隨主、相信主的人
[00:12:55.320 --> 00:12:57.720]  而今天的銀子對我們來說
[00:12:57.720 --> 00:13:01.520]  我們相信不會單單只是金錢
[00:13:01.520 --> 00:13:03.620]  也包括到神所賜給我們
[00:13:03.620 --> 00:13:07.120]  今生裡面一切寶貴的資源
[00:13:07.120 --> 00:13:11.120]  可能是時間、恩賜、智慧
[00:13:11.120 --> 00:13:13.320]  一切的能力
[00:13:13.320 --> 00:13:15.920]  主人回來是會算帳的
[00:13:15.920 --> 00:13:17.020]  有一天我們要相信
[00:13:17.020 --> 00:13:20.920]  主耶穌基督會再一次回到世上
[00:13:20.920 --> 00:13:24.320]  每一個信徒都要向主交帳
[00:13:24.320 --> 00:13:28.920]  去表明我們怎樣去用我們的人生
[00:13:28.920 --> 00:13:32.820]  其實神是量過
[00:13:32.820 --> 00:13:38.320]  我們每一個人一生裡所應得的那一份
[00:13:38.320 --> 00:13:41.120]  我們不過是一個管家
[00:13:41.120 --> 00:13:42.720]  我們忠心地運用
[00:13:42.720 --> 00:13:45.420]  神所賦予給我們的一切
[00:13:45.420 --> 00:13:50.920]  我們並不需要跟其他的信徒比較
[00:13:50.920 --> 00:13:52.920]  正如聖經裡說
[00:13:52.920 --> 00:13:55.620]  多給誰就向誰多取
[00:13:55.620 --> 00:13:58.620]  多託誰就向誰多要
[00:13:58.620 --> 00:14:05.420]  主人將這個僕人僅有的這一千奪過來
[00:14:05.420 --> 00:14:07.620]  給那個有一萬的
[00:14:07.620 --> 00:14:09.820]  因為聖經裡這樣描述
[00:14:09.820 --> 00:14:12.620]  「因為凡有的還要加給他
[00:14:12.620 --> 00:14:14.020]  叫他有餘
[00:14:14.020 --> 00:14:17.420]  沒有的連他所有的也要奪過來
[00:14:17.420 --> 00:14:20.020]  將這個無用的僕人丟在外面
[00:14:20.020 --> 00:14:25.920]  黑暗裡在那裡他要哀哭切齒了」
[00:14:25.920 --> 00:14:31.420]  為何要將這一千交給那個有一萬的呢?
[00:14:31.420 --> 00:14:32.720]  其實當我們看到
[00:14:32.720 --> 00:14:35.920]  主人知道當有僕人願意善用
[00:14:35.920 --> 00:14:38.720]  去運用、願意發揮的時候
[00:14:38.720 --> 00:14:42.020]  神會更加大大地去加添給他
[00:14:42.020 --> 00:14:43.720]  但是沒有忠心地運用
[00:14:43.720 --> 00:14:46.220]  神所交付的僕人
[00:14:46.220 --> 00:14:50.420]  就要面對神的懲罰了
[00:14:50.420 --> 00:14:51.320]  在這個比喻裡
[00:14:51.320 --> 00:14:55.120]  我們其實學習到甚麼呢?
[00:14:55.120 --> 00:14:56.320]  我們要重申
[00:14:56.320 --> 00:14:57.620]  在這個比喻中
[00:14:57.620 --> 00:15:02.020]  並不是要教導我們如何好好學習投資
[00:15:02.020 --> 00:15:05.720]  也並不是鼓吹成功神學
[00:15:05.720 --> 00:15:07.020]  人努力工作
[00:15:07.020 --> 00:15:10.520]  用合法、合理的情況下
[00:15:10.520 --> 00:15:13.620]  去賺取金錢是沒有錯的
[00:15:13.620 --> 00:15:15.720]  但是這段經文的核心
[00:15:15.720 --> 00:15:17.320]  就是說我們願不願意
[00:15:17.320 --> 00:15:20.320]  忠心地將主人所交託給我們的
[00:15:20.320 --> 00:15:24.220]  我們去拿出來、去運用、去發揮
[00:15:24.220 --> 00:15:27.020]  零五千和零二千的僕人
[00:15:27.020 --> 00:15:29.820]  他們所得的數量是不同的
[00:15:29.820 --> 00:15:33.820]  但是得到主人的稱讚是完全一樣的
[00:15:33.820 --> 00:15:36.820]  所以我們看到主人所看重的
[00:15:36.820 --> 00:15:38.920]  並不是回報有多少
[00:15:38.920 --> 00:15:43.620]  那是對神要有忠心
[00:15:43.620 --> 00:15:45.420]  在這裡我們看到
[00:15:45.420 --> 00:15:47.520]  這個零一千的僕人
[00:15:47.520 --> 00:15:51.120]  他將銀子埋藏在地裡
[00:15:51.120 --> 00:15:53.220]  好像是寶本
[00:15:53.220 --> 00:15:54.920]  起碼不會虧損了
[00:15:54.920 --> 00:16:00.020]  但是卻埋沒了神給他的託付
[00:16:00.020 --> 00:16:00.920]  既然我們知道
[00:16:00.920 --> 00:16:03.720]  神所給我們的一切的資源、能力
[00:16:03.720 --> 00:16:05.520]  都是神賜予的
[00:16:05.520 --> 00:16:07.420]  我們可以放心
[00:16:07.420 --> 00:16:10.020]  我們的能力是神知道的
[00:16:10.020 --> 00:16:11.420]  祂不會要求我們
[00:16:11.420 --> 00:16:17.320]  做一些過於我們能力範圍所能及的工作
[00:16:17.320 --> 00:16:18.720]  親愛的弟兄姊妹
[00:16:18.720 --> 00:16:20.720]  今天不知道我們對神
[00:16:20.720 --> 00:16:26.020]  有沒有像這位零一千的僕人的心態
[00:16:26.020 --> 00:16:31.620]  對主人、對神有一個偏差的認知呢?
[00:16:31.620 --> 00:16:35.720]  我們如果產生了錯誤的認知的時候
[00:16:35.720 --> 00:16:39.120]  可能我們心裡也會產生恐懼
[00:16:39.120 --> 00:16:40.620]  我們會害怕
[00:16:40.620 --> 00:16:42.520]  但是求主去幫助我們
[00:16:42.520 --> 00:16:45.820]  我們知道神所託付給我們的
[00:16:45.820 --> 00:16:47.720]  是祂相信我們
[00:16:47.720 --> 00:16:53.120]  相信我們有能力去發揮、去運用
[00:16:53.120 --> 00:16:56.320]  雖然主今天好像遲遲還未回來
[00:16:56.320 --> 00:16:59.420]  但是在主說還未回來的這個時間
[00:16:59.420 --> 00:17:00.820]  這個空間裡
[00:17:00.820 --> 00:17:03.520]  神交託了給我們每一個弟兄姊妹
[00:17:03.520 --> 00:17:05.920]  都有很獨特的資源
[00:17:05.920 --> 00:17:07.620]  不單止是金錢
[00:17:07.620 --> 00:17:11.120]  我們擁有著我們人生裡的時間
[00:17:11.120 --> 00:17:12.820]  我們有不同的恩賜
[00:17:12.820 --> 00:17:16.720]  有些弟兄姊妹可能很容易
[00:17:16.720 --> 00:17:19.620]  與人打開話題去傳福音
[00:17:19.620 --> 00:17:23.120]  可能有人很容易去關心
[00:17:23.120 --> 00:17:24.620]  有人去奉獻
[00:17:24.620 --> 00:17:28.120]  有人在總務方面能夠有美好的發揮
[00:17:28.120 --> 00:17:30.620]  有人有能力、有憐憫的心腸
[00:17:30.620 --> 00:17:33.320]  可以來幫助很多人
[00:17:33.320 --> 00:17:35.520]  我們都可以在不同的恩賜上
[00:17:35.520 --> 00:17:38.120]  去發揮神所賜予的
[00:17:38.120 --> 00:17:40.320]  還有就是我們每一位弟兄姊妹
[00:17:40.320 --> 00:17:44.020]  其實我們都有很獨特的人生的經驗
[00:17:44.020 --> 00:17:47.220]  哪怕我們過去可能有愉快的
[00:17:47.220 --> 00:17:49.320]  甚至可能有艱難的
[00:17:49.320 --> 00:17:51.320]  一些痛苦的經歷也好
[00:17:51.320 --> 00:17:54.020]  只要我們繼續走在神的心意當中
[00:17:54.020 --> 00:17:57.720]  我們繼續衷心地跟隨主的時候
[00:17:57.720 --> 00:18:01.420]  我們深信我們所走過的每一段路
[00:18:01.420 --> 00:18:03.220]  神都可以去使用
[00:18:03.220 --> 00:18:04.920]  不單止去祝福我們
[00:18:04.920 --> 00:18:09.020]  也可以將來成為別人的祝福
[00:18:09.020 --> 00:18:11.520]  記得之前在工場的時候
[00:18:11.520 --> 00:18:14.520]  發覺很多弟兄姊妹很有心
[00:18:14.520 --> 00:18:16.720]  來到工場探訪宣教士
[00:18:16.720 --> 00:18:18.420]  探訪關愛使者
[00:18:18.420 --> 00:18:22.520]  他們都有帶著不同的技能、專長
[00:18:22.520 --> 00:18:25.520]  有些是懂得維修汽車的
[00:18:25.520 --> 00:18:26.720]  我最記得的是
[00:18:26.720 --> 00:18:30.820]  當我在工場開始第四年的侍奉
[00:18:30.820 --> 00:18:35.520]  開始落實投入在教會很多的服事當中的時候
[00:18:35.520 --> 00:18:37.220]  要買一手二手車
[00:18:37.220 --> 00:18:39.020]  我自己看了很多次
[00:18:39.020 --> 00:18:40.220]  看了很多款式
[00:18:40.220 --> 00:18:42.120]  但因為是外行
[00:18:42.120 --> 00:18:45.020]  不知道這架車究竟有沒有水浸過
[00:18:45.020 --> 00:18:46.820]  有沒有一些大的問題
[00:18:46.820 --> 00:18:47.720]  不懂得
[00:18:47.720 --> 00:18:49.220]  誰知道有一位弟兄
[00:18:49.220 --> 00:18:53.620]  他願意恆常每一年都來到工場
[00:18:53.620 --> 00:18:57.020]  因為他很了解汽車的機械
[00:18:57.020 --> 00:18:59.720]  於是我們正正約了一個時間
[00:18:59.720 --> 00:19:00.820]  透過他來到的時候
[00:19:00.820 --> 00:19:04.920]  一起去看我準備想買的那一部二手車
[00:19:04.920 --> 00:19:06.320]  最終他看過後
[00:19:06.320 --> 00:19:08.220]  說應該沒有大問題
[00:19:08.220 --> 00:19:09.520]  應該是合格的
[00:19:09.520 --> 00:19:12.320]  於是我就很放心地買了那部車
[00:19:12.320 --> 00:19:16.320]  在餘下的年頭裡
[00:19:16.320 --> 00:19:19.020]  都不斷有好的運用
[00:19:19.020 --> 00:19:20.220]  甚至這位弟兄
[00:19:20.220 --> 00:19:22.820]  都不斷幫我們每一位宣教士的單位
[00:19:22.820 --> 00:19:23.920]  捐了車底
[00:19:23.920 --> 00:19:25.420]  去檢查我們不同的車
[00:19:25.420 --> 00:19:27.720]  究竟有什麼問題
[00:19:27.720 --> 00:19:29.020]  接著也記得
[00:19:29.020 --> 00:19:31.620]  有一些可能是建築師
[00:19:31.620 --> 00:19:32.720]  可能在工場上
[00:19:32.720 --> 00:19:34.820]  我們有一些不同的項目
[00:19:34.820 --> 00:19:37.120]  需要去興建
[00:19:37.120 --> 00:19:39.420]  要有不同的建築物
[00:19:39.420 --> 00:19:40.820]  有些建築師
[00:19:40.820 --> 00:19:42.320]  專長的弟兄姊妹
[00:19:42.320 --> 00:19:44.720]  有時可能駐守在香港的
[00:19:44.720 --> 00:19:47.620]  可能提供有不同的專業意見
[00:19:47.620 --> 00:19:50.320]  幫助在前線工場的弟兄姊妹
[00:19:50.320 --> 00:19:52.920]  同工可以怎樣去跟進
[00:19:52.920 --> 00:19:56.020]  怎樣可以做得更好
[00:19:56.020 --> 00:19:58.520]  有些可能是醫生、醫師
[00:19:58.520 --> 00:20:03.220]  來到工場幫我們關愛使者打脈
