
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,平安下
[00:05:50.000 --> 00:05:56.000]  於是撒拉就好像很不服氣
[00:05:56.000 --> 00:05:59.000]  竟然給夏甲生的兒子
[00:05:59.000 --> 00:06:02.000]  他就開始虐待夏甲
[00:06:02.000 --> 00:06:05.000]  和夏甲所生的兒子
[00:06:05.000 --> 00:06:08.000]  以實馬利
[00:06:08.000 --> 00:06:12.000]  於是夏甲又是受不了
[00:06:12.000 --> 00:06:16.000]  有這樣一個很惡的奶奶在
[00:06:16.000 --> 00:06:18.000]  於是他就走
[00:06:18.000 --> 00:06:21.000]  走去曠野
[00:06:21.000 --> 00:06:23.000]  我不知道怎麼辦
[00:06:23.000 --> 00:06:26.000]  他帶了一個水袋
[00:06:26.000 --> 00:06:30.000]  誰知道那些水喝光了
[00:06:30.000 --> 00:06:33.000]  你知道在沙漠地方很口乾的
[00:06:33.000 --> 00:06:36.000]  所以他就在那裡等死
[00:06:36.000 --> 00:06:39.000]  但看見自己的嬰兒這麼小
[00:06:39.000 --> 00:06:42.000]  他真的很傷心很難過
[00:06:42.000 --> 00:06:45.000]  就起醫的時候
[00:06:45.000 --> 00:06:50.000]  神差遣天使向夏甲顯然
[00:06:50.000 --> 00:06:53.000]  他開夏甲的眼
[00:06:53.000 --> 00:06:56.000]  竟然看見前面沒多遠
[00:06:56.000 --> 00:06:59.000]  居然是有一口井
[00:06:59.000 --> 00:07:02.000]  於是夏甲立刻走去那口井
[00:07:02.000 --> 00:07:05.000]  把水袋裝滿水
[00:07:05.000 --> 00:07:08.000]  等可以救他自己
[00:07:08.000 --> 00:07:11.000]  和他的嬰兒
[00:07:11.000 --> 00:07:16.000]  原來神又恩典又憐憫
[00:07:16.000 --> 00:07:18.000]  無論你什麼原因
[00:07:18.000 --> 00:07:20.000]  你想避開神
[00:07:20.000 --> 00:07:22.000]  神知道的
[00:07:22.000 --> 00:07:24.000]  神無所不知
[00:07:24.000 --> 00:07:26.000]  神就向夏甲說
[00:07:26.000 --> 00:07:28.000]  你放心
[00:07:28.000 --> 00:07:32.000]  你的兒子要成為大族
[00:07:32.000 --> 00:07:35.000]  因為是阿伯拉罕所生的
[00:07:35.000 --> 00:07:38.000]  我要賜福給他
[00:07:38.000 --> 00:07:42.000]  這個就是阿拉伯人的起源
[00:07:42.000 --> 00:07:44.000]  以實馬利
[00:07:44.000 --> 00:07:48.000]  是阿拉伯民族的起仇
[00:07:48.000 --> 00:07:50.000]  所以到今天
[00:07:50.000 --> 00:07:54.000]  仍然是阿拉伯人和以色列人
[00:07:54.000 --> 00:07:57.000]  的鬥爭的不和
[00:07:57.000 --> 00:08:02.000]  令到中東成為全世界的火藥庫
[00:08:02.000 --> 00:08:05.000]  第三個人物要走的
[00:08:05.000 --> 00:08:06.000]  是誰呢
[00:08:06.000 --> 00:08:09.000]  是瓦割
[00:08:09.000 --> 00:08:11.000]  阿伯拉罕生以實
[00:08:11.000 --> 00:08:16.000]  以實就生了一對孿生兄弟
[00:08:16.000 --> 00:08:18.000]  大的就叫以蘇
[00:08:18.000 --> 00:08:21.000]  弟弟就叫瓦割
[00:08:21.000 --> 00:08:25.000]  其實弟弟是很想出仙的
[00:08:25.000 --> 00:08:29.000]  誰知就有人把他的腳拉進去
[00:08:29.000 --> 00:08:31.000]  所以就到大佬出
[00:08:31.000 --> 00:08:35.000]  由於大佬出世的時候
[00:08:35.000 --> 00:08:37.000]  全身都是毛
[00:08:37.000 --> 00:08:42.000]  所以就幫他起名叫做以蘇
[00:08:42.000 --> 00:08:44.000]  紅的意思
[00:08:44.000 --> 00:08:48.000]  瓦割就是一個欺詐的人
[00:08:48.000 --> 00:08:50.000]  騙人的
[00:08:50.000 --> 00:08:54.000]  所以瓦割這個名字不是很好
[00:08:54.000 --> 00:08:59.000]  不知道有沒有人叫做傑克
[00:08:59.000 --> 00:09:01.000]  不過不要緊
[00:09:01.000 --> 00:09:04.000]  後來神就幫他起了名叫
[00:09:04.000 --> 00:09:06.000]  以色列
[00:09:06.000 --> 00:09:08.000]  所以阿伯拉罕以實
[00:09:08.000 --> 00:09:13.000]  瓦割是以色列人的列祖
[00:09:13.000 --> 00:09:15.000]  那瓦割為什麼要走呢
[00:09:15.000 --> 00:09:18.000]  因為有一天
[00:09:18.000 --> 00:09:21.000]  這個哥哥就很喜歡出去打獵
[00:09:21.000 --> 00:09:24.000]  打完獵回來就很口乾
[00:09:24.000 --> 00:09:28.000]  看到他弟弟在煲紅豆湯
[00:09:28.000 --> 00:09:32.000]  他說給我一杯湯喝
[00:09:32.000 --> 00:09:33.000]  我又累了
[00:09:33.000 --> 00:09:35.000]  因為他打完獵
[00:09:35.000 --> 00:09:37.000]  弟弟乘機說
[00:09:37.000 --> 00:09:40.000]  你賣了你的長子名份給我
[00:09:40.000 --> 00:09:43.000]  我就給你一杯紅豆湯喝
[00:09:43.000 --> 00:09:46.000]  竟然以蘇聖經說
[00:09:46.000 --> 00:09:50.000]  他不重視長子的名份
[00:09:50.000 --> 00:09:52.000]  就口輕輕答應了弟弟
[00:09:52.000 --> 00:09:55.000]  什麼長子
[00:09:55.000 --> 00:09:56.000]  我現在很口乾
[00:09:56.000 --> 00:09:58.000]  總之你給我一杯紅豆湯喝
[00:09:58.000 --> 00:10:02.000]  就賣了他長子的名份
[00:10:02.000 --> 00:10:04.000]  後來
[00:10:04.000 --> 00:10:07.000]  以實知道自己年日不多
[00:10:07.000 --> 00:10:09.000]  他就吩咐以蘇
[00:10:09.000 --> 00:10:11.000]  你出去打一些野味回來
[00:10:11.000 --> 00:10:13.000]  因為他太喜歡吃
[00:10:13.000 --> 00:10:16.000]  以蘇打的野味
[00:10:16.000 --> 00:10:18.000]  我不知道當時在以色列地方
[00:10:18.000 --> 00:10:20.000]  有什麼野味
[00:10:20.000 --> 00:10:22.000]  我們中國人吃什麼野味
[00:10:22.000 --> 00:10:25.000]  吃什麼山雞
[00:10:25.000 --> 00:10:29.000]  特別廣東人很多野味吃
[00:10:29.000 --> 00:10:32.000]  川三甲什麼的
[00:10:32.000 --> 00:10:37.000]  於是就叫以蘇去打一些野味回來
[00:10:37.000 --> 00:10:39.000]  你回來煮給我吃
[00:10:39.000 --> 00:10:41.000]  我就給你祝福
[00:10:41.000 --> 00:10:44.000]  是長子的祝福
[00:10:44.000 --> 00:10:50.000]  誰知道這件事就被他太太利伯嘉聽見
[00:10:50.000 --> 00:10:53.000]  於是利伯嘉就很疼愛雅閣
[00:10:53.000 --> 00:10:58.000]  他就自己煮了一些
[00:10:58.000 --> 00:11:01.000]  以索最喜歡吃的東西
[00:11:01.000 --> 00:11:07.000]  給兒子拿去給他的老公吃
[00:11:07.000 --> 00:11:12.000]  他知道以蘇和雅閣有什麼不同
[00:11:12.000 --> 00:11:15.000]  以蘇身上有很多毛
[00:11:15.000 --> 00:11:17.000]  而且兩個人的聲音
[00:11:17.000 --> 00:11:20.000]  兩兄弟的聲音都不同
[00:11:20.000 --> 00:11:23.000]  於是他就找了一件羊毛
[00:11:23.000 --> 00:11:26.000]  披在雅閣身上
[00:11:26.000 --> 00:11:30.000]  雅閣又穿著以蘇穿的衣服
[00:11:30.000 --> 00:11:32.000]  過去見他爸爸
[00:11:32.000 --> 00:11:35.000]  因為他爸爸已經眼目昏花
[00:11:35.000 --> 00:11:37.000]  看不清楚
[00:11:37.000 --> 00:11:39.000]  一擁抱著兒子
[00:11:39.000 --> 00:11:42.000]  一聞聞以蘇浸隨
[00:11:42.000 --> 00:11:44.000]  一摸摸他的手
[00:11:44.000 --> 00:11:47.000]  全部都是毛
[00:11:47.000 --> 00:11:50.000]  但他說我摸你就像以蘇
[00:11:50.000 --> 00:11:52.000]  但你的聲音就像雅閣
[00:11:52.000 --> 00:11:54.000]  這樣都沒有辦法
[00:11:54.000 --> 00:11:56.000]  那些東西很吸引他吃
[00:11:56.000 --> 00:11:58.000]  於是他就開餐
[00:11:58.000 --> 00:12:01.000]  就吃了其實是他老婆做的
[00:12:01.000 --> 00:12:03.000]  那些美味的食物
[00:12:03.000 --> 00:12:05.000]  吃完之後
[00:12:05.000 --> 00:12:07.000]  他就舉起他的手
[00:12:07.000 --> 00:12:10.000]  為雅閣祝福
[00:12:10.000 --> 00:12:13.000]  將長子的名份
[00:12:13.000 --> 00:12:15.000]  將長子的福氣
[00:12:15.000 --> 00:12:18.000]  全部給了雅閣
[00:12:18.000 --> 00:12:21.000]  吃完之後沒多久
[00:12:21.000 --> 00:12:24.000]  以蘇打完獵回來
[00:12:24.000 --> 00:12:26.000]  又弄了些東西
[00:12:26.000 --> 00:12:29.000]  又拿來給他爸爸
[00:12:29.000 --> 00:12:32.000]  他爸爸說我剛才就吃了
[00:12:32.000 --> 00:12:35.000]  為什麼你現在這麼晚才來
[00:12:35.000 --> 00:12:39.000]  於是以蘇就知道是他弟弟
[00:12:39.000 --> 00:12:43.000]  騙了這個長子的祝福
[00:12:43.000 --> 00:12:45.000]  於是以蘇就說
[00:12:45.000 --> 00:12:48.000]  我要殺了我的弟弟
[00:12:48.000 --> 00:12:52.000]  於是這個弟弟就走了
[00:12:52.000 --> 00:12:55.000]  他開始他下半生
[00:12:55.000 --> 00:12:59.000]  一個逃跑的人生
[00:12:59.000 --> 00:13:00.000]  各位電影姐妹
[00:13:00.000 --> 00:13:03.000]  我不知道你因為什麼事
[00:13:03.000 --> 00:13:06.000]  你有時候都想逃避
[00:13:06.000 --> 00:13:09.000]  是不是你做了一些錯的事
[00:13:09.000 --> 00:13:11.000]  是不是你犯過一些罪
[00:13:11.000 --> 00:13:13.000]  好意思面對
[00:13:13.000 --> 00:13:16.000]  我們每個人都有些
[00:13:16.000 --> 00:13:19.000]  很隱蔽的事不想給人知道
[00:13:19.000 --> 00:13:21.000]  最好一個方法
[00:13:21.000 --> 00:13:23.000]  就是蓋上頭
[00:13:23.000 --> 00:13:25.000]  不要理那麼多
[00:13:25.000 --> 00:13:28.000]  蓋上臉不要看了
[00:13:28.000 --> 00:13:31.000]  我們人很喜歡逃避
[00:13:31.000 --> 00:13:33.000]  現在我要介紹的
[00:13:33.000 --> 00:13:35.000]  就是今天的主角
[00:13:35.000 --> 00:13:37.000]  一個逃跑的仙姿
[00:13:37.000 --> 00:13:40.000]  就是若拿
[00:13:40.000 --> 00:13:43.000]  我很喜歡若拿書這本書
[00:13:43.000 --> 00:13:46.000]  因為若拿的記載
[00:13:46.000 --> 00:13:48.000]  和其他的小仙姿
[00:13:48.000 --> 00:13:50.000]  是絕對不同的
[00:13:50.000 --> 00:13:53.000]  所有小仙姿
[00:13:53.000 --> 00:13:57.000]  都是議論的文體
[00:13:57.000 --> 00:13:59.000]  都是說你有罪
[00:13:59.000 --> 00:14:02.000]  所以你三番四次犯罪
[00:14:02.000 --> 00:14:04.000]  第一次宣佈審判
[00:14:04.000 --> 00:14:06.000]  第二次宣佈審判
[00:14:06.000 --> 00:14:09.000]  甚至三次宣佈審判
[00:14:09.000 --> 00:14:13.000]  所有的十一卷小仙姿書
[00:14:13.000 --> 00:14:17.000]  全部是一些預言
[00:14:17.000 --> 00:14:19.000]  一些宣告
[00:14:19.000 --> 00:14:21.000]  一些審判一些責備
[00:14:21.000 --> 00:14:27.000]  唯有若拿書是講故事
[00:14:27.000 --> 00:14:29.000]  所以很吸引的
[00:14:29.000 --> 00:14:31.000]  你讀若拿書
[00:14:31.000 --> 00:14:33.000]  好像聽故事一樣
[00:14:33.000 --> 00:14:36.000]  而且這個故事很動聽
[00:14:36.000 --> 00:14:38.000]  若拿書只有四章
[00:14:38.000 --> 00:14:40.000]  所以今天我想介紹
[00:14:40.000 --> 00:14:41.000]  這個仙姿
[00:14:41.000 --> 00:14:43.000]  希望你留心點聽
[00:14:43.000 --> 00:14:47.000]  那你就印象很深刻
[00:14:47.000 --> 00:14:50.000]  神就向若拿說
[00:14:50.000 --> 00:14:52.000]  我現在猜你
[00:14:52.000 --> 00:14:56.000]  去尼尼眉這個大城
[00:14:56.000 --> 00:14:58.000]  你是仙姿
[00:14:58.000 --> 00:15:01.000]  所以你要去尼尼眉講一個預言
[00:15:01.000 --> 00:15:03.000]  他說你們要悔改
[00:15:03.000 --> 00:15:06.000]  不然神就會審判你們
[00:15:06.000 --> 00:15:08.000]  很簡單的
[00:15:08.000 --> 00:15:11.000]  誰知道若拿不肯去
[00:15:11.000 --> 00:15:13.000]  他逃避
[00:15:13.000 --> 00:15:17.000]  因為尼尼眉是屬於
[00:15:17.000 --> 00:15:20.000]  一個外邦的國家
[00:15:20.000 --> 00:15:22.000]  我怎麼可以去外邦
[00:15:22.000 --> 00:15:24.000]  叫他們可以得救呢
[00:15:24.000 --> 00:15:26.000]  他說我不去我不去
[00:15:26.000 --> 00:15:27.000]  我不去
[00:15:27.000 --> 00:15:29.000]  我不知道有沒有一些時候
[00:15:29.000 --> 00:15:31.000]  神都呼召你
[00:15:31.000 --> 00:15:33.000]  不過你心裏拒絕
[00:15:33.000 --> 00:15:35.000]  不要搞了神
[00:15:35.000 --> 00:15:37.000]  為什麼找我
[00:15:37.000 --> 00:15:38.000]  找旁邊那個
[00:15:38.000 --> 00:15:39.000]  他熱心點
[00:15:39.000 --> 00:15:40.000]  找那位姊妹
[00:15:40.000 --> 00:15:42.000]  她比較淑靈
[00:15:42.000 --> 00:15:45.000]  很多時候我們都在逃避
[00:15:45.000 --> 00:15:48.000]  神給我們的感動
[00:15:48.000 --> 00:15:51.000]  神對我們的差派
[00:15:51.000 --> 00:15:53.000]  他真的很極端
[00:15:53.000 --> 00:15:56.000]  因為神叫他去尼尼眉
[00:15:56.000 --> 00:15:59.000]  是向東邊的
[00:15:59.000 --> 00:16:02.000]  就是今天伊拉克島的地方
[00:16:02.000 --> 00:16:04.000]  若拿在以色列
[00:16:04.000 --> 00:16:06.000]  由以色列去伊拉克
[00:16:06.000 --> 00:16:07.000]  是向東
[00:16:07.000 --> 00:16:11.000]  他竟然走去一個港口
[00:16:11.000 --> 00:16:13.000]  就是約柏
[00:16:13.000 --> 00:16:15.000]  約柏今天如果你有機會
[00:16:15.000 --> 00:16:16.000]  去聖地的話
[00:16:16.000 --> 00:16:18.000]  都會去約柏參觀
[00:16:18.000 --> 00:16:20.000]  那裏都有條大魚
[00:16:20.000 --> 00:16:23.000]  一個無形象徵
[00:16:23.000 --> 00:16:25.000]  那條大魚吞了約柏
[00:16:25.000 --> 00:16:27.000]  約柏是一個海港
[00:16:27.000 --> 00:16:29.000]  他就走了去一個海港
[00:16:29.000 --> 00:16:31.000]  買船飛
[00:16:31.000 --> 00:16:34.000]  竟然這麼巧有隻船
[00:16:34.000 --> 00:16:36.000]  是去他斯的
[00:16:36.000 --> 00:16:40.000]  你知不知道他斯在哪
[00:16:40.000 --> 00:16:42.000]  到今天為止
[00:16:42.000 --> 00:16:44.000]  研究聖經的學者
[00:16:44.000 --> 00:16:45.000]  都沒有定論
[00:16:45.000 --> 00:16:47.000]  到底他斯在哪
[00:16:47.000 --> 00:16:50.000]  有些猜測
[00:16:50.000 --> 00:16:52.000]  我都是猜測
[00:16:52.000 --> 00:16:55.000]  可能是等於今天的西班牙
[00:16:55.000 --> 00:16:59.000]  他竟然從以色列坐船
[00:16:59.000 --> 00:17:03.000]  要去最西最西最西那裏
[00:17:03.000 --> 00:17:06.000]  去西班牙
[00:17:06.000 --> 00:17:07.000]  哇
[00:17:07.000 --> 00:17:10.000]  買船飛就上船
[00:17:10.000 --> 00:17:13.000]  上船之後他做了一件什麼事
[00:17:13.000 --> 00:17:17.000]  落到倉底在那裏睡覺
[00:17:17.000 --> 00:17:21.000]  他知道神可能會來找他
[00:17:21.000 --> 00:17:24.000]  捐捐捐捐到倉底下
[00:17:24.000 --> 00:17:28.000]  在那裏蓋頭戴睡
[00:17:28.000 --> 00:17:29.000]  原來有很多時候
[00:17:29.000 --> 00:17:31.000]  我們逃避東西
[00:17:31.000 --> 00:17:33.000]  都會躲起來睡覺
[00:17:33.000 --> 00:17:35.000]  因為好像一些男士那樣
[00:17:35.000 --> 00:17:36.000]  狂吃東西
[00:17:36.000 --> 00:17:38.000]  其實你是逃避東西
[00:17:38.000 --> 00:17:40.000]  逃避責任
[00:17:40.000 --> 00:17:43.000]  就起伊的時候
[00:17:43.000 --> 00:17:46.000]  神顯出八個神蹟
[00:17:46.000 --> 00:17:49.000]  來追著若嵐
[00:17:49.000 --> 00:17:51.000]  一會我和大家數
[00:17:51.000 --> 00:17:54.000]  八個神蹟出現
[00:17:54.000 --> 00:17:56.000]  追著若嵐
[00:17:56.000 --> 00:17:58.000]  第一個神蹟是什麼
[00:17:58.000 --> 00:18:01.000]  風起大浪
[00:18:01.000 --> 00:18:02.000]  哇
[00:18:02.000 --> 00:18:05.000]  船搖擺不定就來沉了
[00:18:05.000 --> 00:18:08.000]  那些水手好東西
[00:18:08.000 --> 00:18:10.000]  全部水手好合作
[00:18:10.000 --> 00:18:11.000]  他說不行了
[00:18:11.000 --> 00:18:14.000]  我們要面對很大的風浪
[00:18:14.000 --> 00:18:15.000]  棄掉東西
[00:18:15.000 --> 00:18:17.000]  看看船上有沒有東西
[00:18:17.000 --> 00:18:18.000]  可以扔掉的東西
[00:18:18.000 --> 00:18:20.000]  全部扔到海裡
[00:18:20.000 --> 00:18:22.000]  你們帶的什麼行李
[00:18:22.000 --> 00:18:23.000]  全部扔到海裡
[00:18:23.000 --> 00:18:24.000]  不要那些貨物
[00:18:24.000 --> 00:18:25.000]  扔到海裡不要
[00:18:25.000 --> 00:18:27.000]  救命重要
[00:18:27.000 --> 00:18:30.000]  誰知道扔完東西
[00:18:30.000 --> 00:18:32.000]  仍然大風大浪
[00:18:32.000 --> 00:18:34.000]  船快要沉了
[00:18:34.000 --> 00:18:36.000]  這是第一個神蹟
[00:18:36.000 --> 00:18:38.000]  第二個神蹟
[00:18:38.000 --> 00:18:40.000]  船長就決定了
[00:18:40.000 --> 00:18:43.000]  當然當中有人得罪了
[00:18:43.000 --> 00:18:45.000]  這個天地的神
[00:18:45.000 --> 00:18:47.000]  到底是誰
[00:18:47.000 --> 00:18:48.000]  就到處問
[00:18:48.000 --> 00:18:51.000]  你有沒有人是做錯事的
[00:18:51.000 --> 00:18:52.000]  快點出來承認
[00:18:52.000 --> 00:18:55.000]  若嵐在艙底睡覺
[00:18:55.000 --> 00:18:57.000]  他沒有出來
[00:18:57.000 --> 00:18:59.000]  於是船長說不行了
[00:18:59.000 --> 00:19:00.000]  我抽籤
[00:19:00.000 --> 00:19:02.000]  船上有多少乘客
[00:19:02.000 --> 00:19:04.000]  他們全部都知道
[00:19:04.000 --> 00:19:05.000]  就抽籤
[00:19:05.000 --> 00:19:07.000]  誰不知一抽
[00:19:07.000 --> 00:19:11.000]  就抽中若嵐
[00:19:11.000 --> 00:19:13.000]  怎麼這麼巧
[00:19:13.000 --> 00:19:14.000]  抽籤
[00:19:14.000 --> 00:19:16.000]  竟然抽中若嵐
[00:19:16.000 --> 00:19:18.000]  第二個神蹟
[00:19:18.000 --> 00:19:20.000]  第三個神蹟
[00:19:20.000 --> 00:19:21.000]  就到處叫
[00:19:21.000 --> 00:19:22.000]  誰是若嵐
[00:19:22.000 --> 00:19:24.000]  誰是若嵐出來
[00:19:24.000 --> 00:19:26.000]  終於找到他
[00:19:26.000 --> 00:19:28.000]  在艙底睡覺
[00:19:28.000 --> 00:19:30.000]  叫醒他出來
[00:19:30.000 --> 00:19:32.000]  他說若嵐你做了什麼事
[00:19:32.000 --> 00:19:34.000]  為什麼我們會有大風大浪
