
[00:00:00.000 --> 00:00:03.080]  今天講到跟信心很有關係
[00:02:23.680 --> 00:02:26.840]  那個信實的主 那個全能的神 耶穌基督
[00:02:26.840 --> 00:02:28.200]  多謝你聽我們的祈告
[00:02:28.200 --> 00:02:30.000]  奉耶穌基督得勝的命
[00:02:30.000 --> 00:02:32.000]  Amen 請坐
[00:02:32.000 --> 00:02:39.000]  很多年前 印尼有一位牧師
[00:02:39.000 --> 00:02:45.240]  他有一天要去一個離他家有半日車程的城鎮
[00:02:45.240 --> 00:02:48.840]  主持一個很重要的大聚會
[00:02:48.840 --> 00:02:50.720]  但這個聚會就快開始的時候
[00:02:50.720 --> 00:02:53.800]  有人很急忙地跟牧師說
[00:02:53.800 --> 00:02:55.760]  牧師 這次大件事了
[00:02:55.760 --> 00:03:00.800]  你住的那條村 被一羣賊人圍住
[00:03:00.800 --> 00:03:03.000]  非常危險
[00:03:03.000 --> 00:03:04.320]  因爲那個地方
[00:03:04.320 --> 00:03:07.160]  牧師住的那個地方是一個偏僻的村莊
[00:03:07.160 --> 00:03:08.840]  所以就算報了警
[00:03:08.840 --> 00:03:11.840]  警察都沒那麼快到達
[00:03:11.840 --> 00:03:13.680]  牧師不斷地打電話回去
[00:03:13.680 --> 00:03:15.320]  又打不通
[00:03:15.320 --> 00:03:18.760]  所以非常擔心 憂心重重
[00:03:18.760 --> 00:03:20.600]  如果是你
[00:03:20.600 --> 00:03:22.120]  是這位印尼牧師
[00:03:22.120 --> 00:03:23.760]  你會怎麼做呢
[00:03:23.760 --> 00:03:25.320]  你會馬上趕回去
[00:03:25.320 --> 00:03:26.720]  一個正常的人都會這樣
[00:03:26.720 --> 00:03:28.200]  擔心家裏人
[00:03:28.200 --> 00:03:29.640]  不知道發生了什麼事
[00:03:29.640 --> 00:03:30.680]  馬上趕回去
[00:03:30.680 --> 00:03:32.800]  但是半日車程
[00:03:32.800 --> 00:03:35.000]  但你都要趕回去的
[00:03:35.000 --> 00:03:38.160]  但當這位牧師正在想離開的時候
[00:03:38.160 --> 00:03:41.240]  他心裏面竟然有個很大很大
[00:03:41.240 --> 00:03:46.320]  他沒辦法否定的感動在他當中
[00:03:46.320 --> 00:03:48.000]  你要休息
[00:03:48.000 --> 00:03:50.120]  你要知道我是神
[00:03:50.120 --> 00:03:52.800]  我必爲你征戰
[00:03:52.800 --> 00:03:54.640]  你不記得我曾經說過
[00:03:54.640 --> 00:03:57.600]  耶和華的眼目遍策全地
[00:03:57.600 --> 00:04:03.040]  要顯大能幫助向他心存誠實的人
[00:04:03.040 --> 00:04:05.160]  如果你是這位牧師
[00:04:05.160 --> 00:04:06.840]  你又會有什麼反應呢
[00:04:06.840 --> 00:04:08.240]  你有什麼回應呢
[00:04:08.240 --> 00:04:10.920]  你會覺得 還庭
[00:04:10.920 --> 00:04:12.440]  我聽錯了
[00:04:12.440 --> 00:04:16.320]  抑或你覺得這是從神而來的說話
[00:04:16.320 --> 00:04:17.680]  我要
[00:04:17.680 --> 00:04:20.200]  繼續憑信心去走
[00:04:20.200 --> 00:04:23.320]  你會留下在那個場地
[00:04:23.320 --> 00:04:25.880]  抑或是馬上離開呢
[00:04:25.880 --> 00:04:29.120]  這位印尼牧師最後又怎麼做呢
[00:04:29.120 --> 00:04:30.560]  我現在先不說了
[00:04:30.560 --> 00:04:31.560]  一會兒呢
[00:04:31.560 --> 00:04:34.520]  講到後期我會交代
[00:04:34.520 --> 00:04:36.200]  究竟這個見證
[00:04:36.200 --> 00:04:39.920]  之後有什麼事發生
[00:04:39.920 --> 00:04:41.320]  什麼是信心呢
[00:04:41.320 --> 00:04:43.400]  信心的基礎是什麼呢
[00:04:43.400 --> 00:04:47.280]  讓我們一起看看希伯來書第十一章三節
[00:04:47.280 --> 00:04:49.080]  一起讀 一二三
[00:04:49.080 --> 00:04:50.320]  我們因着信
[00:04:50.320 --> 00:04:54.560]  就知道諸世界是藉神話造成的
[00:04:54.560 --> 00:04:56.600]  這樣所看見的
[00:04:56.600 --> 00:04:59.120]  並不是從顯然之物
[00:04:59.120 --> 00:05:00.800]  造出來的
[00:05:00.800 --> 00:05:04.000]  這個神話爲什麼會分不同顏色呢
[00:05:04.000 --> 00:05:06.640]  因爲你這樣讀下去以爲是神話
[00:05:06.640 --> 00:05:07.560]  就不是神話
[00:05:07.560 --> 00:05:10.560]  是神和祂的說話
[00:05:10.560 --> 00:05:11.800]  我們先看黃色的字
[00:05:11.800 --> 00:05:13.320]  不視顯然
[00:05:13.320 --> 00:05:16.040]  不視顯然原名的意思是看不見
[00:05:16.040 --> 00:05:17.400]  什麼是看不見呢
[00:05:17.400 --> 00:05:18.720]  神看得見嗎
[00:05:18.720 --> 00:05:19.720]  看不見
[00:05:19.720 --> 00:05:22.280]  神的說話都是看不見
[00:05:22.280 --> 00:05:23.600]  這個話呢
[00:05:23.600 --> 00:05:25.160]  希臘文Rima
[00:05:25.160 --> 00:05:26.640]  是在講神的說話
[00:05:26.640 --> 00:05:27.880]  是講出來的
[00:05:27.880 --> 00:05:29.280]  不是文字式的
[00:05:29.280 --> 00:05:30.960]  所以都是看不見
[00:05:30.960 --> 00:05:32.920]  所以信心的基礎是什麼呢
[00:05:32.920 --> 00:05:34.680]  是看不見的神
[00:05:34.680 --> 00:05:36.680]  看不見的神的說話
[00:05:36.680 --> 00:05:38.080]  這個選舉的說法就是
[00:05:38.080 --> 00:05:39.680]  憑着信心
[00:05:39.680 --> 00:05:42.240]  我們可以認識那個看不見的神
[00:05:42.240 --> 00:05:46.000]  和看不見的神的說話
[00:05:46.000 --> 00:05:49.720]  希伯來書第十一章全章都是講一樣東西
[00:05:49.720 --> 00:05:50.760]  信心
[00:05:50.760 --> 00:05:54.360]  爲什麼希伯來書的作者用整章的詩經這麼長
[00:05:54.360 --> 00:05:55.640]  只講一樣東西
[00:05:55.640 --> 00:05:56.440]  信心
[00:05:56.440 --> 00:05:57.600]  因爲信心
[00:05:57.600 --> 00:05:58.760]  超級重要
[00:05:58.760 --> 00:06:00.440]  非常重要
[00:06:00.440 --> 00:06:03.080]  信心原來可以幫我們扭轉
[00:06:03.080 --> 00:06:07.320]  那個人因爲犯罪因爲自己的驕傲自我中心
[00:06:07.320 --> 00:06:11.880]  而慢慢帶來我們生命那種傾向
[00:06:11.880 --> 00:06:15.760]  讓我們可以避免那個自我中心高舉自己
[00:06:15.760 --> 00:06:18.040]  可以扭轉這個趨勢
[00:06:18.040 --> 00:06:19.760]  扭轉這個傾向
[00:06:19.760 --> 00:06:23.320]  讓我們回覆神當初創造我們的時候
[00:06:23.320 --> 00:06:25.640]  那個好好的關係
[00:06:25.640 --> 00:06:28.840]  以至我們有能力去遵守神的命令
[00:06:28.840 --> 00:06:31.720]  以至我們可以領受在聖經裏面應許
[00:06:31.720 --> 00:06:34.080]  一起在我們生命裏面祝福
[00:06:34.080 --> 00:06:36.880]  所以信心是非常重要
[00:06:36.880 --> 00:06:38.040]  怎麼重要呢
[00:06:38.040 --> 00:06:42.400]  現在我想和大家講一講信心的兩方面
[00:06:42.400 --> 00:06:44.080]  第一方面
[00:06:44.080 --> 00:06:47.440]  信心原來是神自己的性格
[00:06:47.440 --> 00:06:49.960]  也是神賜給我們的禮物
[00:06:49.960 --> 00:06:53.000]  讓我們一起看看《創世紀》
[00:06:53.000 --> 00:06:54.240]  一章二十六節
[00:06:54.240 --> 00:06:55.160]  我們一起讀
[00:06:55.160 --> 00:06:56.360]  一二三
[00:06:56.360 --> 00:06:57.400]  神說
[00:06:57.400 --> 00:07:00.360]  我們要照着我們的形象
[00:07:00.360 --> 00:07:04.800]  按照我們的樣式做人
[00:07:04.800 --> 00:07:07.320]  大家可能有些節目都很熟悉
[00:07:07.320 --> 00:07:10.880]  神創造我們是照着祂的形象
[00:07:10.880 --> 00:07:14.840]  所以我們是祂創造的結果
[00:07:14.840 --> 00:07:17.000]  這個結果是有些樣式
[00:07:17.000 --> 00:07:18.440]  英文是likeness
[00:07:18.440 --> 00:07:20.000]  會說
[00:07:20.000 --> 00:07:22.480]  既然神按照祂的形象創造我們
[00:07:22.480 --> 00:07:25.480]  我們每一個人都有些東西似神的
[00:07:25.480 --> 00:07:26.680]  例如什麼呢
[00:07:26.680 --> 00:07:28.080]  理性
[00:07:28.080 --> 00:07:29.400]  靈性
[00:07:29.400 --> 00:07:31.080]  神是一個關係的神
[00:07:31.080 --> 00:07:33.120]  我們都需要關係的
[00:07:33.120 --> 00:07:35.200]  其中一樣東西我們似神是什麼呢
[00:07:35.200 --> 00:07:36.200]  信心
[00:07:36.200 --> 00:07:38.080]  我們一起看《以世結書》
[00:07:38.080 --> 00:07:40.160]  《以世結書》十二章二十五節
[00:07:40.160 --> 00:07:40.920]  我們一起讀
[00:07:40.920 --> 00:07:42.240]  一二三
[00:07:42.240 --> 00:07:48.400]  我耶和華說話所說的必定成就不在單言
[00:07:48.400 --> 00:07:51.640]  大家讀的時候要留意那種肯定
[00:07:51.640 --> 00:07:52.400]  那種如是
[00:07:52.400 --> 00:07:54.720]  誰那麼有信心
[00:07:54.720 --> 00:07:56.680]  有那種絕對的信心說
[00:07:56.680 --> 00:08:00.480]  我說的話必定百分之一百成就
[00:08:00.480 --> 00:08:01.200]  就是神了
[00:08:01.200 --> 00:08:01.760]  爲什麼
[00:08:01.760 --> 00:08:03.640]  因爲神絕對有信心
[00:08:03.640 --> 00:08:06.480]  自己的能力可以做到這件事
[00:08:06.480 --> 00:08:11.560]  所以這個信心是帶着說話宣告出來的
[00:08:11.560 --> 00:08:13.520]  所以神創造這個世界的時候
[00:08:13.520 --> 00:08:15.200]  神說要有光
[00:08:15.200 --> 00:08:16.640]  祂的說話宣告出來
[00:08:16.640 --> 00:08:17.560]  祂的信心
[00:08:17.560 --> 00:08:19.160]  祂的能力必定成就
[00:08:19.160 --> 00:08:21.400]  所以就有光
[00:08:21.400 --> 00:08:23.400]  所以神創造我們的時候
[00:08:23.400 --> 00:08:28.000]  就將這個信心和用說話宣告信心的能力
[00:08:28.000 --> 00:08:29.440]  擺在我們當中
[00:08:29.440 --> 00:08:32.160]  這個信心和用說話宣告信心的能力
[00:08:32.160 --> 00:08:33.880]  就是耶穌經常說的
[00:08:33.880 --> 00:08:35.640]  「宜山的信心」
[00:08:35.640 --> 00:08:37.600]  所以等於當我們明白的時候
[00:08:37.600 --> 00:08:39.440]  原來神創造我們的時候
[00:08:39.440 --> 00:08:40.960]  已經將這個信心
[00:08:40.960 --> 00:08:42.080]  神的信心
[00:08:42.080 --> 00:08:44.280]  擺在我們的裏面
[00:08:44.280 --> 00:08:46.840]  既然神將這個信心擺在我們裏面
[00:08:46.840 --> 00:08:49.880]  祂創造亞當夏娃的時候
[00:08:49.880 --> 00:08:51.560]  就將祂擺在這個環境
[00:08:51.560 --> 00:08:54.360]  這個環境是要發揮信心的
[00:08:54.360 --> 00:08:56.200]  所以在伊甸園裏面
[00:08:56.200 --> 00:08:59.880]  神不是經常顯然被人看得見的
[00:08:59.880 --> 00:09:01.960]  如果你看回《創世紀》
[00:09:01.960 --> 00:09:03.920]  神不是經常顯然被人看得見的
[00:09:03.920 --> 00:09:05.280]  肉眼看得見的
[00:09:05.280 --> 00:09:06.880]  而是神留下祂的說話
[00:09:06.880 --> 00:09:08.680]  這些說話都是看不見的
[00:09:08.680 --> 00:09:10.200]  我們一起看
[00:09:10.200 --> 00:09:12.680]  《創世紀》2章15至17節
[00:09:12.680 --> 00:09:13.320]  我們一起讀
[00:09:13.320 --> 00:09:14.600]  1、2、3
[00:09:14.600 --> 00:09:18.080]  耶和華神將那人安置在伊甸園
[00:09:18.080 --> 00:09:21.120]  使他修理、看守
[00:09:21.120 --> 00:09:23.200]  耶和華神吩咐他說
[00:09:23.200 --> 00:09:26.080]  園中各樣樹上的果子
[00:09:26.080 --> 00:09:28.120]  你可以隨意喫
[00:09:28.120 --> 00:09:31.560]  只是分別善惡樹上的果子
[00:09:31.560 --> 00:09:32.880]  你不可喫
[00:09:32.880 --> 00:09:36.240]  因爲你喫的日子必定死
[00:09:36.240 --> 00:09:38.880]  留意整個說話分爲三部分
[00:09:38.880 --> 00:09:40.360]  第一部分准許
[00:09:40.360 --> 00:09:44.720]  伊甸園任何的果子你都可以喫
[00:09:44.720 --> 00:09:46.160]  第二部分
[00:09:46.160 --> 00:09:47.240]  禁止
[00:09:47.240 --> 00:09:51.160]  只是這棵樹分別善惡樹上的果子
[00:09:51.160 --> 00:09:52.680]  不可以喫
[00:09:52.680 --> 00:09:54.320]  第三部分
[00:09:54.320 --> 00:09:55.240]  警告
[00:09:55.240 --> 00:09:57.560]  你喫了必定死
[00:09:57.560 --> 00:09:59.600]  留意這個環境
[00:09:59.600 --> 00:10:01.560]  神是看不見的
[00:10:01.560 --> 00:10:04.200]  神只是放下一些
[00:10:04.200 --> 00:10:05.160]  頒佈了一些
[00:10:05.160 --> 00:10:06.480]  宣告了一些
[00:10:06.480 --> 00:10:08.160]  看不見的說話
[00:10:08.160 --> 00:10:09.280]  在這個時間
[00:10:09.280 --> 00:10:11.240]  人是要發揮信心的
[00:10:11.240 --> 00:10:12.560]  因爲看不見神
[00:10:12.560 --> 00:10:16.200]  你也不是經常感受到神在
[00:10:16.200 --> 00:10:17.760]  你要憑着信心
[00:10:17.760 --> 00:10:19.120]  信得過神
[00:10:19.120 --> 00:10:21.360]  信得過神所說的話
[00:10:21.360 --> 00:10:23.160]  今天也是一樣
[00:10:23.160 --> 00:10:25.280]  耶穌說神是個靈
[00:10:25.280 --> 00:10:28.960]  從來沒有人用肉眼見到神
[00:10:28.960 --> 00:10:31.960]  所以你要行使
[00:10:31.960 --> 00:10:34.320]  神放在你裏面的信心
[00:10:34.320 --> 00:10:36.640]  當你遇到困難的時候
[00:10:36.640 --> 00:10:38.560]  你會有一段時間發覺
[00:10:38.560 --> 00:10:40.440]  神好像不在
[00:10:40.440 --> 00:10:41.760]  你信不信得過神
[00:10:41.760 --> 00:10:43.240]  你信不信得過神的應許
[00:10:43.240 --> 00:10:45.320]  你信不信得過神說的話
[00:10:45.320 --> 00:10:47.120]  可能你超級順利
[00:10:47.120 --> 00:10:48.640]  你會不會心裏想
[00:10:48.640 --> 00:10:49.920]  哦 多好啊
[00:10:49.920 --> 00:10:51.000]  我天下無敵
[00:10:51.000 --> 00:10:52.200]  我什麼都能搞定
[00:10:52.200 --> 00:10:53.880]  我完全能搞定
[00:10:53.880 --> 00:10:55.360]  我不用神也可以
[00:10:55.360 --> 00:10:56.960]  雖然你不會口說
[00:10:56.960 --> 00:10:59.920]  但是你心裏有那種傾向
[00:10:59.920 --> 00:11:01.120]  或者你
[00:11:01.120 --> 00:11:02.600]  很大壓力
[00:11:02.600 --> 00:11:04.840]  很無聊
[00:11:04.840 --> 00:11:06.200]  你又信不信
[00:11:06.200 --> 00:11:07.360]  神說過
[00:11:07.360 --> 00:11:10.560]  犯罪會帶來嚴重的後果
[00:11:10.560 --> 00:11:12.640]  因爲這樣你不犯罪
[00:11:12.640 --> 00:11:14.560]  這就是信心
[00:11:14.560 --> 00:11:16.760]  你要行使那種信心出來
[00:11:16.760 --> 00:11:18.680]  但是當亞當夏娃
[00:11:18.680 --> 00:11:20.520]  選擇犯罪的時候
[00:11:20.520 --> 00:11:23.360]  這個信心就完全被破壞
[00:11:23.360 --> 00:11:26.560]  撒旦是用什麼去引誘人犯罪的
[00:11:26.560 --> 00:11:28.200]  就是攻擊這兩樣東西
[00:11:28.200 --> 00:11:30.200]  攻擊人對神的信心
[00:11:30.200 --> 00:11:32.480]  攻擊人對神的說話信心
[00:11:32.480 --> 00:11:34.200]  讓我們一起看
[00:11:34.200 --> 00:11:35.680]  在伊甸園裏面發生的事
[00:11:35.680 --> 00:11:37.200]  創世紀三章
[00:11:37.200 --> 00:11:38.240]  一至四節
[00:11:38.240 --> 00:11:40.200]  我們一起讀 一二三
[00:11:40.200 --> 00:11:42.160]  耶和華神所做的
[00:11:42.160 --> 00:11:46.840]  唯有蛇比田野一切的活物更狡猾
[00:11:46.840 --> 00:11:48.480]  蛇對女人說
[00:11:48.480 --> 00:11:50.520]  神喜事真說
[00:11:50.520 --> 00:11:54.720]  不許你們喫園中所有樹上的果子嗎
[00:11:54.720 --> 00:11:56.560]  女人對蛇說
[00:11:56.560 --> 00:11:58.200]  繼續
[00:11:58.200 --> 00:12:00.160]  園中樹上的果子
[00:12:00.160 --> 00:12:01.680]  我們可以喫
[00:12:01.680 --> 00:12:05.360]  唯有園中那一棵樹上的果子
[00:12:05.360 --> 00:12:06.840]  神曾說
[00:12:06.840 --> 00:12:08.200]  你們不可喫
[00:12:08.200 --> 00:12:09.760]  也不可摸
[00:12:09.760 --> 00:12:11.760]  免得你們死
[00:12:11.760 --> 00:12:13.240]  蛇對女人說
[00:12:13.240 --> 00:12:16.520]  你們不一定死
[00:12:16.520 --> 00:12:18.000]  撒旦
[00:12:18.000 --> 00:12:19.800]  引誘人犯罪的第一招
[00:12:19.800 --> 00:12:25.960]  就是攻擊人對神說話的信心
[00:12:25.960 --> 00:12:28.040]  神
[00:12:28.040 --> 00:12:29.600]  是不是
[00:12:29.600 --> 00:12:31.360]  真的不讓你喫的嗎
[00:12:31.360 --> 00:12:33.840]  真的不讓你喫那個水果
[00:12:33.840 --> 00:12:34.760]  你喫了
[00:12:34.760 --> 00:12:36.680]  不一定死的
[00:12:36.680 --> 00:12:38.280]  今天我們都可能
[00:12:38.280 --> 00:12:42.040]  在我們的腦裏聽到這些大話
[00:12:42.040 --> 00:12:44.280]  上下網
[00:12:44.280 --> 00:12:46.800]  是不是真的不好的
[00:12:46.800 --> 00:12:48.320]  真的不好
[00:12:48.320 --> 00:12:51.160]  羅馬書十二章十四節說
[00:12:51.160 --> 00:12:53.240]  只可祝福
[00:12:53.240 --> 00:12:54.600]  不可詛咒
[00:12:54.600 --> 00:12:57.240]  真的不可以詛咒
[00:12:57.240 --> 00:12:58.480]  真的不可以
[00:12:58.480 --> 00:13:01.000]  有些神學家說可以的
[00:13:01.000 --> 00:13:02.040]  希伯來書說
[00:13:02.040 --> 00:13:03.000]  不可停止聚會
[00:13:03.000 --> 00:13:04.920]  好像停止慣了
[00:13:04.920 --> 00:13:05.880]  停止聚會
[00:13:05.880 --> 00:13:07.960]  真的對靈明不好
[00:13:07.960 --> 00:13:09.520]  是不是
[00:13:09.520 --> 00:13:11.680]  是不是真的這樣
[00:13:11.680 --> 00:13:15.320]  神是不是真的這樣說過
[00:13:15.320 --> 00:13:17.160]  會不會你誤會了
[00:13:17.160 --> 00:13:20.720]  會不會聖經其實不是這樣解釋的
[00:13:20.720 --> 00:13:23.120]  如果你相信這些大話
[00:13:23.120 --> 00:13:25.680]  然後你就慢慢不再信神的話
[00:13:25.680 --> 00:13:26.080]  爲什麼
[00:13:26.080 --> 00:13:29.520]  因爲大話和真理是剛剛相反的
[00:13:29.520 --> 00:13:30.480]  剛剛相對的
[00:13:30.480 --> 00:13:32.840]  你信這樣就不信那樣了
[00:13:32.840 --> 00:13:34.680]  撒旦第二招
[00:13:34.680 --> 00:13:35.840]  引誘人犯罪
[00:13:35.840 --> 00:13:38.000]  就是攻擊你對神的信心
[00:13:38.000 --> 00:13:38.720]  我們繼續看
[00:13:38.720 --> 00:13:40.800]  創世紀三章五節
[00:13:40.800 --> 00:13:41.400]  我們一起讀
[00:13:41.400 --> 00:13:42.840]  一二三
[00:13:42.840 --> 00:13:44.200]  因爲神知道
[00:13:44.200 --> 00:13:45.880]  你們喫的日子
[00:13:45.880 --> 00:13:48.240]  眼睛就明亮了
[00:13:48.240 --> 00:13:49.920]  你們便如神
[00:13:49.920 --> 00:13:51.840]  能知道善惡
[00:13:51.840 --> 00:13:55.320]  現在看就這幾句
[00:13:55.320 --> 00:13:59.200]  裏面背後撒旦的意思
[00:13:59.200 --> 00:14:02.040]  充滿這幾句話的背後
[00:14:02.040 --> 00:14:04.640]  撒旦其實在說什麼
[00:14:04.640 --> 00:14:09.440]  你以爲神真的愛你
[00:14:09.440 --> 00:14:14.760]  你以爲神真的想和你建立親密的關係
[00:14:14.760 --> 00:14:16.560]  你不要那麼天真
[00:14:16.560 --> 00:14:18.920]  其實
[00:14:18.920 --> 00:14:23.560]  祂想將你們永遠都困在花園裏
[00:14:23.560 --> 00:14:25.400]  永遠受祂控制
[00:14:25.400 --> 00:14:27.080]  永遠受祂擺佈
[00:14:27.080 --> 00:14:28.680]  成爲祂的奴隸
[00:14:28.680 --> 00:14:29.880]  但是
[00:14:29.880 --> 00:14:33.000]  如果你喫了這個水果就很不同了
[00:14:33.000 --> 00:14:34.920]  你們不用再受祂的支配
[00:14:34.920 --> 00:14:36.520]  因爲你們和祂一樣
[00:14:36.520 --> 00:14:38.160]  那麼厲害
[00:14:38.160 --> 00:14:39.520]  今天
[00:14:39.520 --> 00:14:42.280]  有很多這些的大話在我們的腦海裏面
[00:14:42.280 --> 00:14:44.440]  很多這個世界有很多的聲音
[00:14:44.440 --> 00:14:46.400]  如果神真的愛你
[00:14:46.400 --> 00:14:48.760]  你就不用頭頭碰撞嚇了
[00:14:48.760 --> 00:14:52.120]  你就不用得不到你要的東西了
[00:14:52.120 --> 00:14:54.000]  如果神真的公義
[00:14:54.000 --> 00:14:56.680]  爲什麼那些壞人那麼有好報
[00:14:56.680 --> 00:14:58.640]  爲什麼那些種種籍籍的人
[00:14:58.640 --> 00:15:01.160]  全部遭遇不幸
[00:15:01.160 --> 00:15:04.160]  爲什麼他們沒有好報
[00:15:04.160 --> 00:15:06.280]  不回教會不就更好
[00:15:06.280 --> 00:15:07.840]  你現在上網
[00:15:07.840 --> 00:15:09.400]  任何世界每個角落
[00:15:09.400 --> 00:15:11.400]  那些明目的道都聽得到
[00:15:11.400 --> 00:15:14.520]  怎麼會對你的靈明有影響呢
[00:15:14.520 --> 00:15:17.000]  你不回教會就沒人管你
[00:15:17.000 --> 00:15:19.200]  連神都管不了你
[00:15:19.200 --> 00:15:22.960]  如果你相信這些的大話
[00:15:22.960 --> 00:15:24.960]  你就不再相信
[00:15:24.960 --> 00:15:26.480]  神和你的關係
[00:15:26.480 --> 00:15:27.640]  神的心
[00:15:27.640 --> 00:15:31.040]  你就會更加不明白神的心腸
[00:15:31.040 --> 00:15:34.200]  啊
[00:15:34.200 --> 00:15:36.360]  夏娃選擇什麼
[00:15:36.360 --> 00:15:37.880]  她選擇信這些大話
[00:15:37.880 --> 00:15:38.880]  結果如何呢
[00:15:38.880 --> 00:15:39.800]  我們一起看看
[00:15:39.800 --> 00:15:42.000]  《創世紀》三章六節
[00:15:42.000 --> 00:15:42.640]  我們一起讀
[00:15:42.640 --> 00:15:44.160]  一二三
[00:15:44.160 --> 00:15:47.440]  於是女人見那火樹的果子
[00:15:47.440 --> 00:15:48.880]  好作食物
[00:15:48.880 --> 00:15:50.640]  也悅人的眼目
[00:15:50.640 --> 00:15:52.920]  且是可喜愛的
[00:15:52.920 --> 00:15:55.160]  能使人有智慧
[00:15:55.160 --> 00:15:57.600]  就摘下果子來喫了
[00:15:57.600 --> 00:15:59.320]  又給她丈夫
[00:15:59.320 --> 00:16:01.560]  她丈夫也喫了
[00:16:01.560 --> 00:16:04.320]  整段聖經最重要的字
[00:16:04.320 --> 00:16:05.400]  見
[00:16:05.400 --> 00:16:06.880]  見是什麼
[00:16:06.880 --> 00:16:09.520]  愛的肉眼見到
[00:16:09.520 --> 00:16:10.080]  代表什麼
[00:16:10.080 --> 00:16:12.200]  很重要的東西
[00:16:12.200 --> 00:16:13.400]  從此
[00:16:13.400 --> 00:16:16.680]  人再不信神和神的說話
[00:16:16.680 --> 00:16:17.080]  爲什麼
[00:16:17.080 --> 00:16:18.320]  看不見的
[00:16:18.320 --> 00:16:19.800]  見不到的
[00:16:19.800 --> 00:16:23.080]  人的心就轉了去什麼
[00:16:23.080 --> 00:16:25.440]  去只是相信那些
[00:16:25.440 --> 00:16:26.920]  我感覺到
[00:16:26.920 --> 00:16:28.400]  我感覺得到
[00:16:28.400 --> 00:16:29.920]  我判斷到
[00:16:29.920 --> 00:16:31.840]  我肉眼看到
[00:16:31.840 --> 00:16:34.880]  我可以控制到
[00:16:34.880 --> 00:16:35.720]  換句話說
[00:16:35.720 --> 00:16:37.440]  她在說什麼
[00:16:37.440 --> 00:16:40.120]  我要控制
[00:16:40.120 --> 00:16:42.280]  我要說是
[00:16:42.280 --> 00:16:43.600]  所有的東西
[00:16:43.600 --> 00:16:45.480]  都要對我有好處
[00:16:45.480 --> 00:16:46.200]  換句話說
[00:16:46.200 --> 00:16:47.920]  那個中心就再不是神了
[00:16:47.920 --> 00:16:49.720]  就是自己了
[00:16:49.720 --> 00:16:51.640]  夏娃
[00:16:51.640 --> 00:16:52.920]  覺得
[00:16:52.920 --> 00:16:56.080]  分別善惡時的果子有三大好處
[00:16:56.080 --> 00:16:57.320]  第一
[00:16:57.320 --> 00:16:58.600]  好好喫
