
[00:00:00.000 --> 00:00:03.360]  讓我們再次低頭去禱告
[00:06:35.600 --> 00:06:38.600]  就可以知道這個人是不是真的信徒
[00:06:38.600 --> 00:06:41.600]  來到今天第四章這裏
[00:06:41.600 --> 00:06:46.600]  約翰就提出一個較異層面的測試方法
[00:06:46.600 --> 00:06:51.600]  當我看約翰一書四章一至六節
[00:06:51.600 --> 00:06:53.600]  這一段經文的時候
[00:06:53.600 --> 00:06:57.600]  我就會將它分成兩個大段
[00:06:57.600 --> 00:06:59.600]  就會建構今天我的大綱
[00:06:59.600 --> 00:07:03.600]  一至三節和四至六節
[00:07:03.600 --> 00:07:06.600]  它分別用「親愛的」和「孩子們」
[00:07:06.600 --> 00:07:08.600]  來分開了兩個段落
[00:07:08.600 --> 00:07:12.600]  一至三節是約翰講一個很主要的測試
[00:07:12.600 --> 00:07:15.600]  測試那些人背後的靈
[00:07:15.600 --> 00:07:19.600]  然後四至六節就是測試那些人本身
[00:07:19.600 --> 00:07:22.600]  跟隨他的人是甚麼人呢
[00:07:22.600 --> 00:07:25.600]  然後我就會帶出一些應用
[00:07:25.600 --> 00:07:27.600]  所以我們看第一節
[00:07:27.600 --> 00:07:29.600]  我再讀一次給大家聽
[00:07:29.600 --> 00:07:33.600]  親愛的,一切的靈不可都信
[00:07:33.600 --> 00:07:38.600]  總要測驗那些靈是否出於神
[00:07:38.600 --> 00:07:43.600]  因為有許多假先知已經來到世上
[00:07:43.600 --> 00:07:46.600]  在當時的爾忽所一帶
[00:07:46.600 --> 00:07:48.600]  有一群所謂的信徒
[00:07:48.600 --> 00:07:52.600]  他們自稱自己有神的靈在裏面
[00:07:52.600 --> 00:07:55.600]  他們奉神的名去講說話
[00:07:55.600 --> 00:07:58.600]  但其實他們不是真的信徒
[00:07:58.600 --> 00:08:02.600]  約翰一開宗明義就去命令那些讀者
[00:08:02.600 --> 00:08:06.600]  總要測驗那些靈是否出於神
[00:08:06.600 --> 00:08:10.600]  因為有許多假先知已經來到世上
[00:08:10.600 --> 00:08:13.600]  假先知的特色是這樣的
[00:08:13.600 --> 00:08:16.600]  他們說的話好像是真的
[00:08:16.600 --> 00:08:19.600]  好像很正確
[00:08:19.600 --> 00:08:23.600]  但其實背後是有一些錯誤的靈
[00:08:23.600 --> 00:08:28.600]  推動著他們去講
[00:08:28.600 --> 00:08:31.600]  大家留意第一節說到的那些靈
[00:08:31.600 --> 00:08:33.600]  原來是眾數
[00:08:33.600 --> 00:08:36.600]  即是不單止是一個
[00:08:36.600 --> 00:08:39.600]  還有這些假先知
[00:08:39.600 --> 00:08:42.600]  約翰說已經來到世上
[00:08:42.600 --> 00:08:45.600]  如果我們要知道這群假先知在當時的背景
[00:08:45.600 --> 00:08:48.600]  我們要看之前的二章十八至十九節
[00:08:48.600 --> 00:08:50.600]  我請弟兄姊妹幫我讀
[00:08:50.600 --> 00:08:54.600]  二章十八至十九節,一二三
[00:08:54.600 --> 00:09:01.600]  「如今是末世的時光了,你們曾聽過那敵基督者要來
[00:09:01.600 --> 00:09:05.600]  現在有好些敵基督者已經出來了
[00:09:05.600 --> 00:09:10.600]  由此我們就知道,如今是末世的時光了
[00:09:10.600 --> 00:09:14.600]  他們從我們中間出去,卻不是屬我們的
[00:09:14.600 --> 00:09:19.600]  若是屬我們的,就必仍舊與我們同在
[00:09:19.600 --> 00:09:24.600]  他們出去,這就顯明他們都不是屬我們的」
[00:09:24.600 --> 00:09:27.600]  這群假先知的背景是這樣的
[00:09:27.600 --> 00:09:30.600]  他們原本是在教會裡
[00:09:30.600 --> 00:09:33.600]  和我們一起去敬拜
[00:09:33.600 --> 00:09:36.600]  但其實從頭一天開始
[00:09:36.600 --> 00:09:39.600]  他們根本不是真正信耶穌的人
[00:09:39.600 --> 00:09:41.600]  他們不是真正的信徒
[00:09:41.600 --> 00:09:44.600]  他們在教會裡渾水摸魚
[00:09:44.600 --> 00:09:47.600]  誤導很多弟兄姊妹
[00:09:47.600 --> 00:09:50.600]  現在約翰說他們已經出到世界了
[00:09:50.600 --> 00:09:53.600]  和世界的人去認同
[00:09:53.600 --> 00:09:56.600]  世界在約翰的神學裡
[00:09:56.600 --> 00:10:01.600]  是指一個敵黨神,背叛神的勢力
[00:10:01.600 --> 00:10:09.600]  我們知道世界現在是在世界的王魔鬼的掌管下
[00:10:09.600 --> 00:10:13.600]  約翰說「所以你們要察驗」
[00:10:13.600 --> 00:10:17.600]  「察驗」這個字是什麼意思?
[00:10:17.600 --> 00:10:20.600]  「察驗」是指你們要很小心
[00:10:20.600 --> 00:10:25.600]  很詳細,以批判的態度去辨別出真偽
[00:10:25.600 --> 00:10:28.600]  就好像現在在化驗室裡的人
[00:10:28.600 --> 00:10:32.600]  他們要很小心,去詳細地去察驗
[00:10:32.600 --> 00:10:37.600]  究竟那些樣本是陽性還是陰性
[00:10:37.600 --> 00:10:39.600]  這個很重要
[00:10:39.600 --> 00:10:43.600]  約翰說要察驗什麼呢?
[00:10:43.600 --> 00:10:46.600]  最重要是要察驗他們背後的「靈」
[00:10:46.600 --> 00:10:49.600]  首先我們要解一解經
[00:10:49.600 --> 00:10:55.600]  「靈」這個字在新約聖經裡可以有很多解法
[00:10:55.600 --> 00:10:59.600]  「靈」可以解作氣息,可以解作風
[00:10:59.600 --> 00:11:03.600]  也可以解作人的非物質的部分
[00:11:03.600 --> 00:11:06.600]  除了你的軀殼之外
[00:11:06.600 --> 00:11:09.600]  神的「靈」可以解作聖靈
[00:11:09.600 --> 00:11:13.600]  也可以解作人心裡作供的驅動力
[00:11:13.600 --> 00:11:16.600]  一個勢力,一個動力
[00:11:16.600 --> 00:11:20.600]  大概解經家多數都會相信
[00:11:20.600 --> 00:11:24.600]  四章一節裡的「靈」這個字
[00:11:24.600 --> 00:11:28.600]  就是最尾那個,我highlight了黃色的部分
[00:11:28.600 --> 00:11:32.600]  就是人心裡作供的驅動力
[00:11:32.600 --> 00:11:35.600]  因為保羅也曾經這樣說過
[00:11:35.600 --> 00:11:39.600]  他在《哥倫多後書》十一章四節說
[00:11:39.600 --> 00:11:43.600]  「假如有人來傳另一個耶穌
[00:11:43.600 --> 00:11:45.600]  不是我們所傳過的
[00:11:45.600 --> 00:11:47.600]  或者你們另受一個靈
[00:11:47.600 --> 00:11:50.600]  不是你們所受過的聖靈
[00:11:50.600 --> 00:11:52.600]  或者接納另一個福音
[00:11:52.600 --> 00:11:55.600]  不是你們所接納過的
[00:11:55.600 --> 00:11:57.600]  你們居然容忍了」
[00:11:57.600 --> 00:12:02.600]  這裡保羅的意思大概都是約翰的意思
[00:12:02.600 --> 00:12:07.600]  原來在我們所身處的環境裡
[00:12:07.600 --> 00:12:12.600]  有著兩種不同的屬靈勢力
[00:12:12.600 --> 00:12:17.600]  這些勢力引導著一些人的言行
[00:12:17.600 --> 00:12:21.600]  這些勢力可能來自聖靈
[00:12:21.600 --> 00:12:24.600]  也有些可能來自這個世界
[00:12:24.600 --> 00:12:27.600]  約翰解作神的「靈」
[00:12:27.600 --> 00:12:29.600]  或者出於敵基督者的「靈」
[00:12:29.600 --> 00:12:33.600]  又或者在六節裡說到
[00:12:33.600 --> 00:12:36.600]  真理的「靈」、錯謬的「靈」
[00:12:36.600 --> 00:12:39.600]  其實意思都是一樣
[00:12:39.600 --> 00:12:44.600]  所以很多人今天說自己有神的「靈」在裡面
[00:12:44.600 --> 00:12:48.600]  重點就是究竟那個「靈」宣認些什麼
[00:12:48.600 --> 00:12:51.600]  就是今天整段講道裡
[00:12:51.600 --> 00:12:53.600]  最重要的那兩節經文
[00:12:53.600 --> 00:12:56.600]  就在第二、第三節
[00:12:56.600 --> 00:12:57.600]  第二、第三節
[00:12:57.600 --> 00:13:02.600]  或者我請姐妹幫我讀第二節
[00:13:02.600 --> 00:13:07.600]  「凡宣認耶穌基督是成了肉身而來的「靈」
[00:13:07.600 --> 00:13:09.600]  就是出於神的「靈」
[00:13:09.600 --> 00:13:14.600]  由此可以認出神的「靈」來」
[00:13:14.600 --> 00:13:22.600]  第一個約翰認為一個很重要的測試真假的方法
[00:13:22.600 --> 00:13:27.600]  就是這些人所宣稱自己有神的「靈」在裡面
[00:13:27.600 --> 00:13:33.600]  究竟他們是否宣認耶穌基督是成了肉身而來
[00:13:33.600 --> 00:13:38.600]  首先講講什麼叫「宣認」
[00:13:38.600 --> 00:13:41.600]  「宣認」不是只用嘴巴說
[00:13:41.600 --> 00:13:45.600]  不是說我公開地說我信耶穌
[00:13:45.600 --> 00:13:48.600]  不是單單這樣意思
[00:13:48.600 --> 00:13:54.600]  「宣認」這個詞也包含他全然用整個生命
[00:13:54.600 --> 00:13:59.600]  身體力行去毀身在他所宣認的東西上
[00:13:59.600 --> 00:14:01.600]  大家記得福音書裡
[00:14:01.600 --> 00:14:03.600]  耶穌經常說鬼
[00:14:03.600 --> 00:14:06.600]  耶穌說鬼的時候
[00:14:06.600 --> 00:14:11.600]  其實那些鬼可能比門徒更加認識耶穌是誰
[00:14:11.600 --> 00:14:14.600]  「益至高臣的兒子」
[00:14:14.600 --> 00:14:16.600]  你離開我吧
[00:14:16.600 --> 00:14:19.600]  他們是很清楚知道耶穌是誰
[00:14:19.600 --> 00:14:23.600]  也就是說他們的口是宣認耶穌的身份是對的
[00:14:23.600 --> 00:14:29.600]  但是魔鬼卻不是毀身在他所宣認的東西上
[00:14:29.600 --> 00:14:34.600]  所以約翰這裡說到「宣認」耶穌是道成肉身
[00:14:34.600 --> 00:14:38.600]  「毀身」這個詞的成份是非常重要的
[00:14:38.600 --> 00:14:43.600]  代表一個人是身體力行地活出他所宣認
[00:14:43.600 --> 00:14:46.600]  不只是口說
[00:14:46.600 --> 00:14:49.600]  然後他宣認什麼呢?
[00:14:49.600 --> 00:14:52.600]  耶穌基督是「成了肉身而來」
[00:14:52.600 --> 00:14:57.600]  大家留意「成了肉身而來」是一個完成式
[00:14:57.600 --> 00:14:59.600]  完成式的意思就是說
[00:14:59.600 --> 00:15:01.600]  在歷史裡發生了這件事
[00:15:01.600 --> 00:15:04.600]  到我們現在仍然有功效的
[00:15:04.600 --> 00:15:06.600]  是有影響的
[00:15:06.600 --> 00:15:11.600]  意思就是說耶穌基督二千多年前來到這個世界上
[00:15:11.600 --> 00:15:13.600]  成肉身釘在十字架上
[00:15:13.600 --> 00:15:15.600]  死而復活
[00:15:15.600 --> 00:15:18.600]  他完成了為全人類帶來的救恩
[00:15:18.600 --> 00:15:21.600]  這件事今天今時今日
[00:15:21.600 --> 00:15:25.600]  仍然為全人類帶來一個救贖的果效
[00:15:25.600 --> 00:15:28.600]  是非常重要的
[00:15:28.600 --> 00:15:30.600]  所以我們不是說
[00:15:30.600 --> 00:15:35.600]  我承認耶穌來過這個世界是一個歷史的事實
[00:15:35.600 --> 00:15:37.600]  這麼簡單
[00:15:37.600 --> 00:15:40.600]  我承認耶穌是「成了肉身而來」
[00:15:40.600 --> 00:15:41.600]  意思就是說
[00:15:41.600 --> 00:15:45.600]  我承認耶穌二千多年前來到這個世界所做的工作
[00:15:45.600 --> 00:15:49.600]  對我今天仍然有救贖的功效
[00:15:49.600 --> 00:15:50.600]  這樣的意思
[00:15:50.600 --> 00:15:52.600]  所以約翰就在這裡說
[00:15:52.600 --> 00:15:54.600]  總結第一節裡面所說的
[00:15:54.600 --> 00:15:56.600]  第二節裡面所說的
[00:15:56.600 --> 00:16:00.600]  如果你要辨認一個人是否真的有神的靈在裡面
[00:16:00.600 --> 00:16:02.600]  就是說他背後的那個靈
[00:16:02.600 --> 00:16:05.600]  他是否願意全人去毀身
[00:16:05.600 --> 00:16:09.600]  去承認耶穌是上帝的代表
[00:16:09.600 --> 00:16:11.600]  他來到這個世界上
[00:16:11.600 --> 00:16:12.600]  釘身十架
[00:16:12.600 --> 00:16:13.600]  死而復活
[00:16:13.600 --> 00:16:16.600]  好像我們剛才唱的第一首詩歌
[00:16:16.600 --> 00:16:19.600]  他是帶來人類的拯救
[00:16:19.600 --> 00:16:20.600]  他是唯一的拯救
[00:16:20.600 --> 00:16:24.600]  你是身體力行去投身在這個宣認裡面的話
[00:16:24.600 --> 00:16:27.600]  那個人背後的靈是來自神的
[00:16:27.600 --> 00:16:29.600]  行不行?
[00:16:29.600 --> 00:16:31.600]  反過來負面的裡面
[00:16:31.600 --> 00:16:32.600]  第三節就說到
[00:16:32.600 --> 00:16:34.600]  凡不宣認耶穌的靈
[00:16:34.600 --> 00:16:39.600]  凡不宣認耶穌是成了肉身而來的靈
[00:16:39.600 --> 00:16:41.600]  就不是出於神
[00:16:41.600 --> 00:16:42.600]  也就是說
[00:16:42.600 --> 00:16:44.600]  如果今天有一些人
[00:16:44.600 --> 00:16:46.600]  他要告訴你
[00:16:46.600 --> 00:16:49.600]  其實是可以繞過十字架的救贖
[00:16:49.600 --> 00:16:51.600]  不需要去理會
[00:16:51.600 --> 00:16:53.600]  耶穌是否來過這個世界上
[00:16:53.600 --> 00:16:55.600]  是否要釘身十架
[00:16:55.600 --> 00:16:57.600]  這樣東西繞過了
[00:16:57.600 --> 00:16:59.600]  走這個捷徑的話
[00:16:59.600 --> 00:17:01.600]  都可以得拯救的話
[00:17:01.600 --> 00:17:04.600]  這個是最大的謊言
[00:17:04.600 --> 00:17:06.600]  約翰斬釘截鐵說
[00:17:06.600 --> 00:17:09.600]  那個是敵基督的靈
[00:17:09.600 --> 00:17:12.600]  因為我們的宣召經文都告訴你
[00:17:12.600 --> 00:17:16.600]  耶穌是唯一去到父神那裡
[00:17:16.600 --> 00:17:18.600]  「我是道路真理生命
[00:17:18.600 --> 00:17:19.600]  若不直著我
[00:17:19.600 --> 00:17:22.600]  沒有人能到父那裡去」
[00:17:22.600 --> 00:17:24.600]  這個也是約翰一書
[00:17:24.600 --> 00:17:27.600]  整段書去強調的事情
[00:17:27.600 --> 00:17:28.600]  在第一章一節
[00:17:28.600 --> 00:17:30.600]  約翰已經開宗明義
[00:17:30.600 --> 00:17:34.600]  論到從起初原有的生命之道
[00:17:34.600 --> 00:17:35.600]  是誰?
[00:17:35.600 --> 00:17:36.600]  是那個我們聽見
[00:17:36.600 --> 00:17:38.600]  所看見
[00:17:38.600 --> 00:17:39.600]  親眼看過
[00:17:39.600 --> 00:17:40.600]  親手摸過
[00:17:40.600 --> 00:17:43.600]  那位耶穌基督
[00:17:43.600 --> 00:17:44.600]  弟兄姊妹
[00:17:44.600 --> 00:17:46.600]  不知道大家知不知道
[00:17:46.600 --> 00:17:50.600]  其實由第一世紀教會建立到現在
[00:17:50.600 --> 00:17:52.600]  很多異端出現
[00:17:52.600 --> 00:17:58.600]  都是和耶穌基督的身份和工作有關
[00:17:58.600 --> 00:18:01.600]  今天我不知道大家有沒有
[00:18:01.600 --> 00:18:03.600]  最近有姐妹告訴我
[00:18:03.600 --> 00:18:06.600]  信箱可能會收到一些很個人的信
[00:18:06.600 --> 00:18:07.600]  很個人的信
[00:18:07.600 --> 00:18:08.600]  叫你回教會
[00:18:08.600 --> 00:18:10.600]  是手寫的
[00:18:10.600 --> 00:18:13.600]  但原來是來自耶和華見證人
[00:18:13.600 --> 00:18:15.600]  或者來自摩門教
[00:18:15.600 --> 00:18:19.600]  這兩個很大的派別
[00:18:19.600 --> 00:18:22.600]  我們都會定性他們是異端
[00:18:22.600 --> 00:18:26.600]  因為他們在耶穌的身份和工作上
[00:18:26.600 --> 00:18:29.600]  是錯誤了
[00:18:29.600 --> 00:18:34.600]  他們不願意承認耶穌的人神異性
[00:18:34.600 --> 00:18:37.600]  甚至今天我們基督教會裏面
[00:18:37.600 --> 00:18:40.600]  帶客我們不可以妥協的
[00:18:40.600 --> 00:18:41.600]  一個使徒信經
[00:18:41.600 --> 00:18:43.600]  我們所認信的
[00:18:43.600 --> 00:18:46.600]  這個就是使徒信經的內容
[00:18:46.600 --> 00:18:49.600]  紅色的部分你發覺特別詳細
[00:18:49.600 --> 00:18:53.600]  因為那裏是講到耶穌基督的身份和工作
[00:18:53.600 --> 00:18:55.600]  我們一起讀紅色的部分
[00:18:55.600 --> 00:18:58.600]  我信我主耶穌基督
[00:18:58.600 --> 00:19:00.600]  上帝獨生的子
[00:19:00.600 --> 00:19:02.600]  因聖靈感人
[00:19:02.600 --> 00:19:05.600]  由童貞女瑪利亞所生
[00:19:05.600 --> 00:19:08.600]  在本雕比拉多手下受難
[00:19:08.600 --> 00:19:11.600]  被釘於十字架上
[00:19:11.600 --> 00:19:14.600]  受死埋葬降在陰間
[00:19:14.600 --> 00:19:17.600]  第三天從死人中復活
[00:19:17.600 --> 00:19:21.600]  升天坐在全能父上帝的右邊
[00:19:21.600 --> 00:19:23.600]  將來必從那裏降臨
[00:19:23.600 --> 00:19:26.600]  審判活人死人
[00:19:26.600 --> 00:19:28.600]  你發覺這裏所宣認的
[00:19:28.600 --> 00:19:30.600]  正是我剛才所說的
[00:19:30.600 --> 00:19:34.600]  基督是道成了肉身而來
[00:19:34.600 --> 00:19:37.600]  弟兄姊妹,這是我們的相信
[00:19:37.600 --> 00:19:39.600]  你說我講了一大堆教義
[00:19:39.600 --> 00:19:40.600]  和我有什麼關係呢?
[00:19:40.600 --> 00:19:41.600]  大有關係
[00:19:41.600 --> 00:19:43.600]  首先第一
[00:19:43.600 --> 00:19:44.600]  剛才說到
[00:19:44.600 --> 00:19:46.600]  約翰所說的宣認
[00:19:46.600 --> 00:19:48.600]  不只是唸口往
[00:19:48.600 --> 00:19:50.600]  我相信耶穌
[00:19:50.600 --> 00:19:54.600]  這裏說的是你要毀身
[00:19:54.600 --> 00:19:58.600]  身體力行去活出你所宣認的
[00:19:58.600 --> 00:20:01.600]  你是心口一致地
[00:20:01.600 --> 00:20:04.600]  去投身在你所宣認的事情上
[00:20:04.600 --> 00:20:07.600]  你是與基督的生命聯合
[00:20:07.600 --> 00:20:10.600]  你是願意去活出他的道成肉身
[00:20:10.600 --> 00:20:12.600]  釘身十架
[00:20:12.600 --> 00:20:15.600]  捨身和死而復活的生命
[00:20:15.600 --> 00:20:18.600]  一個真真正正跟隨基督的人
