
[00:00:00.000 --> 00:00:04.000]  我今日的題目是天父之恩 聖徒之恆
[00:22:47.000 --> 00:22:50.000]  仍然未相信耶穌基督
[00:22:50.000 --> 00:22:55.000]  我們的願望就是你快點相信
[00:22:55.000 --> 00:22:57.000]  因為對於你們來說
[00:22:57.000 --> 00:23:01.000]  曾經聽到福音又拒絕福音的時候
[00:23:01.000 --> 00:23:07.000]  這個聽到福音可能成為你自己的奏助
[00:23:07.000 --> 00:23:09.000]  有一天你上到天堂
[00:23:09.000 --> 00:23:12.000]  通常是說彼得站在天堂的門口
[00:23:12.000 --> 00:23:14.000]  今天我用約翰
[00:23:14.000 --> 00:23:16.000]  如果約翰站在門口說
[00:23:16.000 --> 00:23:18.000]  為什麼我會讓你進入這個天堂
[00:23:18.000 --> 00:23:22.000]  你會怎樣回應?
[00:23:22.000 --> 00:23:24.000]  神可能告訴你
[00:23:24.000 --> 00:23:26.000]  你已經聽到福音了
[00:23:26.000 --> 00:23:27.000]  很多次了
[00:23:27.000 --> 00:23:29.000]  很多人向你傳福音
[00:23:29.000 --> 00:23:35.000]  但是你沒有一種回應
[00:23:35.000 --> 00:23:42.000]  你有機會聽到福音成為你自己的奏助
[00:23:42.000 --> 00:23:45.000]  所以我問大家一個問題
[00:23:45.000 --> 00:23:49.000]  你在神的眼中重不重要?
[00:23:49.000 --> 00:23:52.000]  特別是對一些已經是信主的人
[00:23:52.000 --> 00:23:56.000]  你在神的眼中重不重要?
[00:23:56.000 --> 00:24:04.000]  我希望我們的答案是重要
[00:24:04.000 --> 00:24:09.000]  我們跳到第一章的下半節
[00:24:09.000 --> 00:24:13.000]  對不起,我剛才漏了一些東西
[00:24:13.000 --> 00:24:18.000]  我自己怎樣回答這個問題
[00:24:18.000 --> 00:24:22.000]  我記得我昨天回去
[00:24:22.000 --> 00:24:26.000]  我沒有帶我的舊聖經
[00:24:26.000 --> 00:24:30.000]  我在1970年信耶穌
[00:24:30.000 --> 00:24:33.000]  受贈的時候是9月13日
[00:24:33.000 --> 00:24:35.000]  教會送了一本聖經
[00:24:35.000 --> 00:24:40.000]  將我受洗的日子寫在上面
[00:24:40.000 --> 00:24:47.000]  我感謝神,這是祂給我的恩典
[00:24:47.000 --> 00:24:49.000]  我們更重要的是
[00:24:49.000 --> 00:24:54.000]  明白這個恩典需要我們有回應
