
[00:00:00.000 --> 00:00:01.400]  凌智梅,午安!
[00:03:46.800 --> 00:03:48.400]  這三節的聖經
[00:03:48.400 --> 00:03:49.600]  預備起
[00:03:49.600 --> 00:03:53.400]  弟兄們,你們要一同效法我
[00:03:53.400 --> 00:03:58.200]  也當留意看那些照我們榜樣行的人
[00:03:58.200 --> 00:04:03.600]  因爲有很多人行事是基督十字架的受的
[00:04:03.600 --> 00:04:05.800]  我屢次告訴你們
[00:04:05.800 --> 00:04:09.000]  現在又流淚的告訴你們
[00:04:09.000 --> 00:04:11.800]  他們的結局就是沉淪
[00:04:12.200 --> 00:04:15.000]  他們的神就是自己的土腹
[00:04:15.000 --> 00:04:18.400]  他們以自己的羞辱爲榮耀
[00:04:18.400 --> 00:04:21.400]  尊以地上的事爲念
[00:04:21.400 --> 00:04:25.600]  好了,保羅在第十七節就這樣說
[00:04:25.600 --> 00:04:28.400]  弟兄們,你們要一同效法我
[00:04:28.400 --> 00:04:32.600]  也當留意看那些照我們榜樣行的人
[00:04:32.600 --> 00:04:36.600]  保羅就是借用了猶太拉比
[00:04:36.600 --> 00:04:40.600]  和他的徒弟,師徒的關係
[00:04:40.600 --> 00:04:42.600]  這個傳統說
[00:04:42.600 --> 00:04:45.200]  信徒其實就是像學生一樣
[00:04:45.200 --> 00:04:50.000]  要以拉比的言行舉止來學他們
[00:04:50.000 --> 00:04:55.800]  榮耀這個就成爲他們的模仿的對象
[00:04:55.800 --> 00:04:59.200]  這個是一個命令
[00:04:59.200 --> 00:05:02.000]  有個"要"字,有個"當"字
[00:05:02.000 --> 00:05:03.600]  有兩方面
[00:05:03.600 --> 00:05:05.200]  要,效法
[00:05:05.200 --> 00:05:07.000]  當,留意
[00:05:07.800 --> 00:05:15.200]  保羅要求菲拉比的信徒來去效法他
[00:05:15.200 --> 00:05:20.800]  這個是不是一個相當自負的說法呢?
[00:05:20.800 --> 00:05:24.800]  不過當我們看完下半句
[00:05:24.800 --> 00:05:28.800]  原來有一個叫做"我們榜樣"
[00:05:28.800 --> 00:05:30.800]  這樣的說法
[00:05:30.800 --> 00:05:34.000]  即是說不僅是學他
[00:05:34.600 --> 00:05:38.400]  還要有其他的模仿的對象
[00:05:38.400 --> 00:05:42.800]  究竟他和他的團隊
[00:05:42.800 --> 00:05:44.200]  姑且這麼說
[00:05:44.200 --> 00:05:46.000]  這個"我們"
[00:05:46.000 --> 00:05:47.800]  他們做了什麼
[00:05:47.800 --> 00:05:52.800]  是需要這一班菲拉比教會的信徒去學的呢?
[00:05:52.800 --> 00:05:58.600]  我們看回這一章二十七和三十節就知道了
[00:05:58.600 --> 00:06:02.000]  在第一章二十七節上半節這樣說
[00:06:02.200 --> 00:06:06.600]  "只要你們行事爲人,與基督的福音相請"
[00:06:06.600 --> 00:06:09.400]  然後跳到三十節就說
[00:06:09.400 --> 00:06:15.200]  "你們征戰,就與你們在我身上從前可看見"
[00:06:15.200 --> 00:06:17.600]  現在所聽見的一樣
[00:06:17.600 --> 00:06:20.200]  保羅和他的團隊
[00:06:20.200 --> 00:06:24.000]  其實就是爲菲拉比教會這班弟兄姐妹
[00:06:24.000 --> 00:06:29.400]  做出了一個爲福音所作的生命見證
[00:06:30.000 --> 00:06:32.400]  雖然作爲牧者
[00:06:32.400 --> 00:06:36.000]  我們經常在臺上鼓勵大家
[00:06:36.000 --> 00:06:39.400]  我們靈命成長要好好祈禱
[00:06:39.400 --> 00:06:41.600]  要努力讀聖經,對不對?
[00:06:41.600 --> 00:06:46.600]  但事實上我們同樣是需要榜樣的
[00:06:46.600 --> 00:06:51.000]  我們需要屬靈導師幫我們成長
[00:06:51.000 --> 00:06:53.200]  上個星期
[00:06:53.200 --> 00:06:55.000]  應該是上個月
[00:06:55.000 --> 00:06:59.400]  我和太太有機會放假去新加坡
[00:06:59.800 --> 00:07:06.200]  探一位我當時在三十多四十年前
[00:07:06.200 --> 00:07:10.000]  在澳洲讀書的時候所認識的阿姨
[00:07:10.000 --> 00:07:12.000]  就是最左手邊的那位
[00:07:12.000 --> 00:07:18.000]  她旁邊有一個外國人,是澳洲人
[00:07:18.000 --> 00:07:20.000]  正在坐輪椅
[00:07:20.000 --> 00:07:24.400]  就是她先生,當時仍然未迴天家
[00:07:26.000 --> 00:07:31.400]  在當中我們認識了
[00:07:31.400 --> 00:07:33.600]  有幾年的教會生活
[00:07:33.600 --> 00:07:37.000]  慢慢熟悉起來了
[00:07:37.000 --> 00:07:39.400]  好了,很多年之後
[00:07:39.400 --> 00:07:45.600]  我和太太帶着我們未夠一歲的大兒子
[00:07:45.600 --> 00:07:49.200]  又去過新加坡探這位阿姨
[00:07:50.000 --> 00:07:56.000]  接着這一幅是2018年所拍的照片
[00:07:56.000 --> 00:07:57.400]  我們又有機會見面
[00:07:57.400 --> 00:08:00.400]  2018年我們去探她的時候
[00:08:00.400 --> 00:08:05.000]  這位姊妹就和我們分享
[00:08:05.000 --> 00:08:07.600]  有一位好姊妹
[00:08:07.600 --> 00:08:11.400]  就帶着她去中亞地區那些
[00:08:11.400 --> 00:08:13.200]  不知道什麼斯坦那裏
[00:08:13.200 --> 00:08:16.200]  不知道什麼斯坦那些
[00:08:16.200 --> 00:08:18.200]  那些地方去宣教
[00:08:19.200 --> 00:08:24.800]  計算一下,當時她83歲
[00:08:24.800 --> 00:08:26.800]  厲不厲害
[00:08:26.800 --> 00:08:30.000]  83歲的人去宣教
[00:08:30.000 --> 00:08:36.800]  話說在第17世紀末和18世紀初
[00:08:36.800 --> 00:08:44.200]  有一個叫安東尼奧斯特拉迪瓦里
[00:08:44.200 --> 00:08:47.400]  Antonio Stradivari這個人
[00:08:47.400 --> 00:08:53.400]  這個人是一個半文盲的意大利工匠
[00:08:53.400 --> 00:08:55.200]  你看到他做什麼的呢
[00:08:55.200 --> 00:08:57.000]  他是做小提琴
[00:08:57.000 --> 00:08:58.800]  還有其他樂器的
[00:08:58.800 --> 00:09:01.200]  不過最出名就是做小提琴
[00:09:01.200 --> 00:09:09.000]  現在還流傳在世的大概有500個琴
[00:09:09.000 --> 00:09:12.000]  17世紀末到18世紀初
[00:09:13.200 --> 00:09:18.800]  它的售價可以達到幾百萬美金
[00:09:18.800 --> 00:09:21.800]  是不是很驚人的
[00:09:21.800 --> 00:09:22.800]  很驚人的
[00:09:22.800 --> 00:09:26.400]  這麼貴的琴
[00:09:26.400 --> 00:09:30.000]  所以有一些現代的人
[00:09:30.000 --> 00:09:34.000]  就拿這隻Stradivari這隻琴
[00:09:34.000 --> 00:09:36.000]  去做一些科學實驗
[00:09:36.000 --> 00:09:39.200]  因爲這隻琴究竟搞什麼
[00:09:39.200 --> 00:09:43.000]  會令到它的音色這麼漂亮呢
[00:09:44.000 --> 00:09:46.400]  於是他們就找找找
[00:09:46.400 --> 00:09:51.800]  他們希望可以找到之後就複製
[00:09:51.800 --> 00:09:52.600]  對不對
[00:09:52.600 --> 00:09:54.400]  有價值的
[00:09:54.400 --> 00:10:02.400]  專家明明知道他是用雲叉木做它的琴面
[00:10:02.400 --> 00:10:06.400]  然後紐木就是裏面的部分
[00:10:06.400 --> 00:10:11.400]  蜂木就是它的背板和小提琴的頸
[00:10:11.400 --> 00:10:12.200]  頭頸
[00:10:13.200 --> 00:10:14.200]  化驗了之後
[00:10:14.200 --> 00:10:17.200]  也都知道這個Stradivari
[00:10:17.200 --> 00:10:19.400]  是用了什麼抗物質
[00:10:19.400 --> 00:10:22.400]  不同的抗物質去處理木材的
[00:10:22.400 --> 00:10:25.400]  唯一他們不知道的就是
[00:10:25.400 --> 00:10:27.600]  我找到這些資料了
[00:10:27.600 --> 00:10:31.400]  究竟他怎麼把琴拼在一起呢
[00:10:31.400 --> 00:10:35.200]  這個人半文盲
[00:10:35.200 --> 00:10:36.200]  我剛纔說對不對
[00:10:36.200 --> 00:10:37.600]  他沒有寫下來的
[00:10:38.400 --> 00:10:44.800]  只是透過有一個學者形容叫做Elbow Learning
[00:10:44.800 --> 00:10:47.600]  你可以將它翻譯成爲手爪
[00:10:47.600 --> 00:10:49.600]  就是手肘的學習
[00:10:49.600 --> 00:10:54.800]  是將這個手藝傳給他的徒弟
[00:10:54.800 --> 00:10:56.600]  什麼意思呢
[00:10:56.600 --> 00:10:58.600]  就是說Elbow Learning
[00:10:58.600 --> 00:11:02.800]  手爪學習就是徒弟坐在師傅旁邊
[00:11:02.800 --> 00:11:06.400]  然後手肘的位置去感受一下
[00:11:06.600 --> 00:11:08.400]  究竟那些木材是怎麼樣
[00:11:08.400 --> 00:11:10.200]  用手來去摸一下
[00:11:10.200 --> 00:11:11.800]  質感
[00:11:11.800 --> 00:11:13.200]  長度
[00:11:13.200 --> 00:11:15.200]  木材夠不夠平
[00:11:15.200 --> 00:11:16.600]  諸如此類
[00:11:16.600 --> 00:11:21.200]  徒弟能夠學得到的
[00:11:21.200 --> 00:11:25.400]  是因爲他坐在師傅旁邊
[00:11:25.400 --> 00:11:28.000]  是這樣學出來的
[00:11:28.000 --> 00:11:31.200]  剛纔我說到
[00:11:31.200 --> 00:11:35.400]  上個月我和太太去探這位阿姨
[00:11:37.000 --> 00:11:38.800]  現在八十九歲了
[00:11:38.800 --> 00:11:42.000]  因爲神給她有足夠的恩典
[00:11:42.000 --> 00:11:48.600]  所以她自從先生迴天家之後
[00:11:48.600 --> 00:11:50.000]  一直都是獨居
[00:11:50.000 --> 00:11:51.800]  可以自己照顧自己
[00:11:51.800 --> 00:11:55.800]  我們去探她之前幾天
[00:11:55.800 --> 00:11:58.000]  她就WhatsApp我
[00:11:58.000 --> 00:12:01.800]  八十九歲懂得WhatsApp也算是差不多
[00:12:01.800 --> 00:12:03.800]  她WhatsApp我
[00:12:04.200 --> 00:12:07.400]  她叫我阿周
[00:12:07.400 --> 00:12:12.600]  在幾天前我剛剛纔進醫院
[00:12:12.600 --> 00:12:16.400]  做一個打碎腎石的手術
[00:12:16.400 --> 00:12:19.000]  然後回到家了
[00:12:19.000 --> 00:12:20.800]  你們來吧
[00:12:20.800 --> 00:12:26.600]  於是我和太太那天拿着Google Map
[00:12:26.600 --> 00:12:29.200]  找到她家去探她
[00:12:30.000 --> 00:12:34.400]  她說我今早靈脩完
[00:12:34.400 --> 00:12:39.200]  就靜靜地坐在這裏等你們來吧
[00:12:39.200 --> 00:12:45.800]  今次見到她差不多九十歲了
[00:12:45.800 --> 00:12:48.200]  到這樣的年紀
[00:12:48.200 --> 00:12:52.400]  仍然每天很認真地親近神
[00:12:52.400 --> 00:12:53.200]  大仙姐妹
[00:12:53.200 --> 00:12:55.800]  差不多九十歲了
[00:12:57.200 --> 00:13:01.000]  她對神那種單純的信心
[00:13:01.000 --> 00:13:02.800]  感恩的心
[00:13:02.800 --> 00:13:05.200]  實在給我很大的激勵
[00:13:05.200 --> 00:13:08.000]  我告訴你我做牧者
[00:13:08.000 --> 00:13:09.800]  我見很多人
[00:13:09.800 --> 00:13:12.200]  年紀大的也有
[00:13:12.200 --> 00:13:14.400]  年輕的也有
[00:13:14.400 --> 00:13:18.600]  但是無論是基督徒也好
[00:13:18.600 --> 00:13:20.200]  不是基督徒也好
[00:13:20.200 --> 00:13:25.200]  我真的見到不少人
[00:13:25.200 --> 00:13:28.200]  經常順到樹葉都落下
[00:13:28.200 --> 00:13:30.200]  老的也是這樣
[00:13:30.200 --> 00:13:31.200]  亂的也是這樣
[00:13:31.200 --> 00:13:34.000]  是否相信耶穌也是這樣
[00:13:34.000 --> 00:13:37.200]  但是這個阿姨
[00:13:37.200 --> 00:13:39.600]  我認識她幾十年了
[00:13:39.600 --> 00:13:43.200]  從第一天認識她到今天
[00:13:43.200 --> 00:13:48.600]  她生命所散發出來的那份喜樂
[00:13:48.600 --> 00:13:52.000]  幾十年都沒有變過
[00:13:53.200 --> 00:13:57.200]  保羅提醒我們要一同效法
[00:13:57.200 --> 00:13:59.200]  要留意去看
[00:13:59.200 --> 00:14:01.200]  就是看這些人
[00:14:01.200 --> 00:14:03.200]  看這樣的人
[00:14:03.200 --> 00:14:09.200]  讓我們的信仰真的能夠幫助我們走在一起
[00:14:09.200 --> 00:14:11.200]  給予彼此的激勵
[00:14:11.200 --> 00:14:16.200]  不過跟着保羅繼續講
[00:14:16.200 --> 00:14:20.200]  他說我們也都需要留心
[00:14:20.800 --> 00:14:26.400]  那些負面的人影響
[00:14:26.400 --> 00:14:28.600]  中國人有一句話
[00:14:28.600 --> 00:14:31.400]  近珠者赤 近墨者黑
[00:14:31.400 --> 00:14:37.400]  不要讓那些負面的人影響我們的生命
[00:14:37.400 --> 00:14:40.400]  三章十八至十九節
[00:14:40.400 --> 00:14:41.400]  跟着就講
[00:14:41.400 --> 00:14:43.800]  因爲有許多人行事
[00:14:43.800 --> 00:14:45.600]  是基督十字架的仇敵
[00:14:45.600 --> 00:14:47.400]  我屢次告訴你們
[00:14:47.400 --> 00:14:49.600]  現在又流淚地告訴你們
[00:14:50.000 --> 00:14:51.800]  他們的結局就是沉淪
[00:14:51.800 --> 00:14:54.200]  他們的神就是自己的屠夫
[00:14:54.200 --> 00:14:57.200]  他們以自己的羞辱爲榮耀
[00:14:57.200 --> 00:15:00.000]  專以地上的事爲念
[00:15:00.000 --> 00:15:08.000]  保羅形容這班人是基督十字架的仇敵
[00:15:08.000 --> 00:15:09.800]  十字架是什麼
[00:15:09.800 --> 00:15:11.800]  恩信輕義的符號
[00:15:11.800 --> 00:15:12.600]  我們知道的
[00:15:12.600 --> 00:15:18.600]  如果我們再參考在第三章第二節
[00:15:19.000 --> 00:15:20.200]  有一個描述
[00:15:20.200 --> 00:15:25.200]  我們就知道保羅是在講那些猶太律法主義者
[00:15:25.200 --> 00:15:29.800]  這些人就在這裏散播留言
[00:15:29.800 --> 00:15:31.800]  跟菲勒比的信徒說
[00:15:31.800 --> 00:15:36.400]  說單單靠十字架的恩典不夠
[00:15:36.400 --> 00:15:41.400]  必須要加上遵守律法的要求才行
[00:15:41.400 --> 00:15:48.200]  他們的教導固然是跟恩信輕義相違背
[00:15:48.800 --> 00:15:51.000]  不過保羅不是停在這裏
[00:15:51.000 --> 00:15:55.000]  他跟着在第十九節下半節
[00:15:55.000 --> 00:15:58.200]  就說他們的神就是自己的屠夫
[00:15:58.200 --> 00:16:00.800]  他們以自己的羞辱爲榮耀
[00:16:00.800 --> 00:16:03.000]  專以地上的事爲念
[00:16:03.000 --> 00:16:06.400]  如果我們一粘上去第十七節
[00:16:06.400 --> 00:16:09.400]  講到我們要學校那些好的行爲
[00:16:09.400 --> 00:16:12.400]  很明顯保羅這裏
[00:16:12.400 --> 00:16:16.200]  不是隻在講我們在教義上的偏差
[00:16:17.000 --> 00:16:19.200]  保羅是在講行爲
[00:16:19.200 --> 00:16:27.000]  我們需要對另一邊這種行爲引以爲格
[00:16:27.000 --> 00:16:32.400]  保羅說他們的神就是自己的屠夫
[00:16:32.400 --> 00:16:36.600]  這裏不是在講我們很喜歡喫東西
[00:16:36.600 --> 00:16:43.800]  而是可以引伸到處涉及肉體的各種放縱行爲
[00:16:43.800 --> 00:16:46.800]  因爲這些行爲是自己的偏好
[00:16:47.400 --> 00:16:50.800]  所以當他們是神那樣
[00:16:50.800 --> 00:16:54.200]  我一定要做,我一定要有
[00:16:54.200 --> 00:17:01.400]  有些不良明顯違反聖經教導的行爲就不再講了
[00:17:01.400 --> 00:17:04.200]  不過我想提的是
[00:17:04.200 --> 00:17:07.800]  有些時候有一些中性的日常
[00:17:07.800 --> 00:17:10.600]  例如你很喜歡看劇
[00:17:10.600 --> 00:17:16.800]  又或者甚至是看起來很健康的活動
[00:17:17.200 --> 00:17:20.400]  你行山、跑步
[00:17:20.400 --> 00:17:25.800]  其實同樣可以變成放縱的行爲
[00:17:25.800 --> 00:17:32.000]  他們以自己的羞辱爲榮耀
[00:17:32.000 --> 00:17:33.200]  又是什麼意思呢?
[00:17:33.200 --> 00:17:40.000]  羞辱當然剛剛與榮耀是相對相反的
[00:17:40.000 --> 00:17:45.000]  上述放縱的行爲如果由它繼續下去
[00:17:45.400 --> 00:17:49.600]  去到一個階段其實自己也會被騙
[00:17:49.600 --> 00:17:57.200]  竟然會以這種行爲成爲榮耀
[00:17:57.200 --> 00:18:02.800]  保羅說這些人有些表徵
[00:18:02.800 --> 00:18:06.000]  就是專以地上的事爲念
[00:18:06.000 --> 00:18:08.200]  就是在他們的生命當中
[00:18:08.200 --> 00:18:12.000]  只會專注於一些熟悉的事情
[00:18:13.000 --> 00:18:17.200]  正如今天成功神學所推崇的
[00:18:17.200 --> 00:18:19.000]  "Health and Wealth Gospel"
[00:18:19.000 --> 00:18:22.800]  信耶穌其實是想要一些東西而已
[00:18:22.800 --> 00:18:26.400]  希望有健康、有財富
[00:18:26.400 --> 00:18:28.400]  上帝一定要祝福我
[00:18:28.400 --> 00:18:32.400]  信耶穌是不是這樣的呢?
[00:18:32.400 --> 00:18:35.400]  總而言之
[00:18:35.400 --> 00:18:37.200]  保羅告訴我們
[00:18:37.400 --> 00:18:43.200]  我們周圍其實這些人大概可以分成爲兩類
[00:18:43.200 --> 00:18:49.000]  我們要選對對象去效法和留意去看
[00:18:49.000 --> 00:18:53.200]  這是一個很重要和很迫切的事
[00:18:53.200 --> 00:18:56.800]  所以他就用了"屢次告訴"
[00:18:56.800 --> 00:19:00.200]  "現在有流淚的告訴"
[00:19:00.200 --> 00:19:02.400]  菲達比教會的信徒
[00:19:02.400 --> 00:19:06.400]  這裏用"流淚"這個字
[00:19:06.600 --> 00:19:09.200]  其實不是說我忍着
[00:19:09.200 --> 00:19:12.600]  然後小聲哭、喝泣
[00:19:12.600 --> 00:19:14.200]  不是這樣的意思
[00:19:14.200 --> 00:19:17.200]  這個字是"浮屠大哭"
[00:19:17.200 --> 00:19:20.000]  福音書裏面記載過
[00:19:20.000 --> 00:19:24.200]  管會堂的牙佬的女兒
[00:19:24.200 --> 00:19:25.400]  是不是?死了
[00:19:25.400 --> 00:19:27.800]  所以信耶穌去到他家
[00:19:27.800 --> 00:19:29.800]  當時的描述是怎樣呢?
[00:19:29.800 --> 00:19:32.000]  "見那女兒亂羊
[00:19:32.000 --> 00:19:35.600]  並有人大大的哭泣哀嚎
[00:19:36.000 --> 00:19:38.800]  大大的哭泣哀嚎
[00:19:38.800 --> 00:19:42.400]  就等於"流淚"這個字
[00:19:42.400 --> 00:19:43.600]  是同一個字
[00:19:43.600 --> 00:19:46.000]  保羅這麼情深的
[00:19:46.000 --> 00:19:49.800]  要我們去留意那些合疑的對象
[00:19:49.800 --> 00:19:55.600]  就是因爲選錯對象的後果很嚴重
[00:19:55.600 --> 00:19:57.200]  很嚴重的
[00:19:57.200 --> 00:20:00.800]  如果我們跟了另一邊的結果
[00:20:00.800 --> 00:20:03.400]  是永遠的死亡"
[00:20:05.000 --> 00:20:08.600]  好了,接着來到另外一個段落
[00:20:08.600 --> 00:20:11.600]  在第20至21節
[00:20:11.600 --> 00:20:13.800]  我又想請大家和我一起讀
[00:20:13.800 --> 00:20:15.000]  預備起
[00:20:15.000 --> 00:20:17.400]  "我們卻是天上的國民
[00:20:17.400 --> 00:20:19.400]  並且等候救主
[00:20:19.400 --> 00:20:23.400]  就是主耶穌基督從天上降臨
[00:20:23.400 --> 00:20:28.200]  他要按着那能叫萬有歸附自己的大能
[00:20:28.200 --> 00:20:32.600]  將我們這卑微的身體改變形象
[00:20:33.000 --> 00:20:36.600]  和他自己榮耀的身體相似"
[00:20:36.600 --> 00:20:39.600]  在第20節一開始的時候
[00:20:39.600 --> 00:20:42.600]  就提到國民身份的問題
[00:20:42.600 --> 00:20:47.000]  屬於哪一個國家的公民呢?
[00:20:47.000 --> 00:20:49.200]  究竟有什麼不同呢?
[00:20:49.200 --> 00:20:53.600]  令我想起6月中的時候
[00:20:53.600 --> 00:20:56.000]  我看過一段新聞
[00:20:56.000 --> 00:20:59.800]  講到全球簽證排名的網站
[00:20:59.800 --> 00:21:01.800]  visaguide.world
[00:21:02.000 --> 00:21:06.800]  公佈了全球最強的護照排名
[00:21:06.800 --> 00:21:09.200]  記不記得哪個排第一呢?
[00:21:09.200 --> 00:21:11.800]  是新加坡
[00:21:11.800 --> 00:21:16.800]  新加坡在199個國家和地區當中
[00:21:16.800 --> 00:21:18.800]  是獲得冠軍的
[00:21:18.800 --> 00:21:22.200]  即是說如果你是新加坡的國民
[00:21:22.200 --> 00:21:24.200]  蒐集新加坡的護照
[00:21:24.200 --> 00:21:28.800]  你可以在195個國家和地區
[00:21:28.800 --> 00:21:31.600]  享有免簽證入境的待遇
[00:21:32.000 --> 00:21:35.200]  相對來說排最後的是
[00:21:35.200 --> 00:21:39.000]  阿富汗只有26個國家和地區
[00:21:39.000 --> 00:21:41.000]  讓他們免簽證入境
[00:21:41.000 --> 00:21:43.800]  新加坡排第一
[00:21:43.800 --> 00:21:48.800]  不過天上的國其實更加厲害
[00:21:48.800 --> 00:21:52.200]  正因爲天上的國是由主耶穌基督
[00:21:52.200 --> 00:21:54.200]  祂掌皇權
[00:21:54.200 --> 00:21:58.800]  所以當中一切的法規運作
[00:21:58.800 --> 00:22:00.200]  都是由祂決定的
[00:22:00.400 --> 00:22:03.800]  二十節最後一句描述
[00:22:03.800 --> 00:22:08.000]  祂未來會從天上降臨
[00:22:08.000 --> 00:22:10.600]  二十一節繼續說
[00:22:10.600 --> 00:22:14.600]  祂叫萬有歸服自己的大能
[00:22:14.600 --> 00:22:19.400]  既然這個將要從天上降臨的
[00:22:19.400 --> 00:22:21.000]  耶穌基督這麼厲害
[00:22:21.000 --> 00:22:25.800]  祂來其實想做什麼呢?
[00:22:25.800 --> 00:22:30.200]  二十一節下半節有解釋
[00:22:31.200 --> 00:22:35.000]  祂要將我們這卑賤的身體改變形象
[00:22:35.000 --> 00:22:38.800]  和祂自己榮耀的身體相似
[00:22:38.800 --> 00:22:40.600]  在末後的日子
[00:22:40.600 --> 00:22:42.400]  我們的身體會改變
[00:22:42.400 --> 00:22:45.000]  卑賤現代中文譯本
[00:22:45.000 --> 00:22:46.200]  打出來給你了
[00:22:46.200 --> 00:22:48.400]  叫做脆弱必死
[00:22:48.400 --> 00:22:49.400]  這是它的翻譯
[00:22:49.400 --> 00:22:50.400]  大致來說
[00:22:50.400 --> 00:22:51.800]  就是我們的身體
[00:22:51.800 --> 00:22:52.800]  每一個人都是
[00:22:52.800 --> 00:22:55.800]  現在我們受到不同的限制
[00:22:55.800 --> 00:22:59.200]  我們這個屬乎地的身體
[00:22:59.400 --> 00:23:00.600]  在末日復活之後
[00:23:00.600 --> 00:23:04.200]  會變成一個更加榮耀的身體
[00:23:04.200 --> 00:23:08.600]  和主的榮耀是相似的
[00:23:08.600 --> 00:23:12.800]  其實保羅在《哥倫多前書》十五章
[00:23:12.800 --> 00:23:15.200]  都有類似的教導
[00:23:15.200 --> 00:23:19.800]  我們今天肉身上種種的限制
[00:23:19.800 --> 00:23:21.000]  我們會肚子餓
[00:23:21.000 --> 00:23:22.200]  我們會生病
[00:23:22.200 --> 00:23:23.200]  我們會死
[00:23:23.200 --> 00:23:24.600]  我們會苦惱
[00:23:24.600 --> 00:23:28.000]  當主耶穌再回來的時候
[00:23:28.400 --> 00:23:30.200]  全部都會消失
[00:23:30.200 --> 00:23:32.200]  所以
[00:23:32.200 --> 00:23:35.600]  祂請我們認定我們自己
