
[00:00:00.000 --> 00:00:03.980]  我們今天就會繼續看大衛
[00:01:45.960 --> 00:01:48.320]  《授意記》上第十八章第一節
[00:01:48.320 --> 00:01:51.400]  大衛對蘇羅說完了話
[00:01:51.400 --> 00:01:55.080]  約拿丹的心與大衛的心心相契合
[00:01:55.080 --> 00:01:59.520]  約拿丹愛大衛如同愛自己的性命
[00:01:59.520 --> 00:02:01.520]  接著我們看第五節
[00:02:01.520 --> 00:02:09.280]  看到大衛令其他人對他有很深的尊崇
[00:02:09.280 --> 00:02:12.560]  蘇羅無論猜遣大衛往何處去
[00:02:12.560 --> 00:02:14.480]  他都做事精明
[00:02:14.480 --> 00:02:17.240]  蘇羅就立他作戰士長
[00:02:17.240 --> 00:02:20.840]  終不勝和蘇羅的神僕無不喜悅
[00:02:20.840 --> 00:02:22.440]  我們看到約拿丹
[00:02:22.440 --> 00:02:24.720]  蘇羅的兒子就是王子
[00:02:24.720 --> 00:02:27.840]  喜歡他 喜歡他 欣賞他
[00:02:27.840 --> 00:02:29.400]  百姓神僕都是
[00:02:29.400 --> 00:02:30.480]  還有什麼呢
[00:02:30.480 --> 00:02:32.960]  最重要的是人民愛不愛戴他
[00:02:32.960 --> 00:02:34.400]  第十六節
[00:02:34.400 --> 00:02:37.640]  但以識別和由大眾人都愛大衛
[00:02:37.640 --> 00:02:40.160]  因為他令他們出入
[00:02:40.160 --> 00:02:43.200]  好了 連眾人神僕
[00:02:43.200 --> 00:02:45.480]  不僅是連人民都喜歡他
[00:02:45.480 --> 00:02:47.280]  這個就絕對不簡單了
[00:02:47.280 --> 00:02:49.200]  你今天見到那些領導人
[00:02:49.200 --> 00:02:52.320]  好像很多神僕跟隨他的人
[00:02:52.320 --> 00:02:54.000]  表面尊敬他大漢人民
[00:02:54.000 --> 00:02:55.400]  是對他有反感的
[00:02:55.400 --> 00:02:56.960]  但大衛不是
[00:02:56.960 --> 00:03:01.960]  米甲就是蘇羅的第二個女兒
[00:03:01.960 --> 00:03:05.000]  蘇羅的次女米甲愛大衛
[00:03:05.000 --> 00:03:08.240]  有人告蘇蘇羅 蘇羅就喜悅
[00:03:08.240 --> 00:03:10.280]  稍後我們會再看這段經文
[00:03:10.280 --> 00:03:13.800]  蘇羅的女兒喜歡了大衛
[00:03:13.800 --> 00:03:16.520]  最後
[00:03:16.520 --> 00:03:19.840]  每逢菲律師軍長出來打仗
[00:03:19.840 --> 00:03:23.080]  大衛給蘇羅的神僕做示精明
[00:03:23.080 --> 00:03:25.720]  因此他的名被人尊重
[00:03:25.720 --> 00:03:27.880]  眾人都尊重他
[00:03:27.880 --> 00:03:31.240]  就是說凡和大衛有過交往
[00:03:31.240 --> 00:03:32.840]  接觸過大衛的人
[00:03:32.840 --> 00:03:36.680]  都是非常地去欣賞大衛的
[00:03:36.680 --> 00:03:40.320]  愛戴之心對他是不斷的增加
[00:03:40.320 --> 00:03:43.640]  他不單單靠著外表吸引人
[00:03:43.640 --> 00:03:46.160]  外表其實不可以吸引很久
[00:03:46.160 --> 00:03:48.800]  事實上他做示精明
[00:03:48.800 --> 00:03:50.760]  他做示盡責
[00:03:50.760 --> 00:03:53.080]  我們看看第十八章第五節
[00:03:53.080 --> 00:03:55.400]  怎樣描繪他
[00:03:55.400 --> 00:03:58.720]  蘇羅無論差遣大衛往何處去
[00:03:58.720 --> 00:04:01.800]  他都做示精明
[00:04:01.800 --> 00:04:04.800]  聖經說到大衛作示精明
[00:04:04.800 --> 00:04:06.360]  第十四第十五節
[00:04:06.360 --> 00:04:08.160]  大衛做示無不精明
[00:04:08.160 --> 00:04:10.160]  也和也與他同在
[00:04:10.160 --> 00:04:13.520]  你看到神與大衛同在
[00:04:13.520 --> 00:04:14.800]  不是靠自己
[00:04:14.800 --> 00:04:16.920]  所以他做示很精明
[00:04:16.920 --> 00:04:19.600]  第三十節
[00:04:19.600 --> 00:04:22.600]  每逢菲律師軍長出來打仗
[00:04:22.600 --> 00:04:25.720]  大衛被蘇羅的臣服做示精明
[00:04:25.720 --> 00:04:28.080]  因此他的名被人尊重
[00:04:28.080 --> 00:04:29.760]  所以大家看不看到
[00:04:29.760 --> 00:04:32.960]  就是聖經不斷地去描繪他
[00:04:32.960 --> 00:04:36.120]  大衛是被人愛戴的
[00:04:36.120 --> 00:04:37.960]  他帶兵出去打仗的時候
[00:04:37.960 --> 00:04:40.560]  事實上都能夠矮船而歸
[00:04:40.560 --> 00:04:43.200]  那時候他就能夠成為一個
[00:04:43.200 --> 00:04:46.480]  人盡皆知的勇士
[00:04:46.480 --> 00:04:48.920]  使人知道神隊有祝福
[00:04:48.920 --> 00:04:50.320]  和他同在
[00:04:50.320 --> 00:04:53.200]  聖經中的作者藉此指出
[00:04:53.200 --> 00:04:55.680]  大衛要作王的資格
[00:04:55.680 --> 00:04:58.160]  是不容置疑的
[00:04:58.160 --> 00:04:59.960]  在第十八章一開始
[00:04:59.960 --> 00:05:02.560]  記載了約拿丹愛慕大衛
[00:05:02.560 --> 00:05:04.080]  並且和他結盟
[00:05:04.080 --> 00:05:06.160]  但這個要留在下一課
[00:05:06.160 --> 00:05:09.320]  我們說肝膽相照的時候
[00:05:09.320 --> 00:05:12.680]  就會說大衛和約拿丹這份感情
[00:05:12.680 --> 00:05:15.160]  我特別是欣賞約拿丹的
[00:05:15.160 --> 00:05:17.160]  當大衛打贏了哥利亞之後
[00:05:17.160 --> 00:05:19.040]  軍隊一路攻敵
[00:05:19.040 --> 00:05:21.720]  去到加特和爾格倫尼這個地方
[00:05:21.720 --> 00:05:23.560]  民眾很興奮
[00:05:23.560 --> 00:05:25.160]  為什麼呢
[00:05:25.160 --> 00:05:26.600]  可以吐一口烏氣
[00:05:26.600 --> 00:05:28.480]  以前我被菲律師人欺負
[00:05:28.480 --> 00:05:29.640]  但是現在怎麼樣呢
[00:05:29.640 --> 00:05:31.160]  我們可以去打仗
[00:05:31.160 --> 00:05:32.280]  矮船而歸
[00:05:32.280 --> 00:05:34.040]  於是就歡迎他
[00:05:34.040 --> 00:05:35.960]  甲道歡迎
[00:05:35.960 --> 00:05:39.480]  正如你看看那些世界盃
[00:05:39.480 --> 00:05:41.080]  或者歐聯
[00:05:41.080 --> 00:05:44.040]  那個國家的球隊贏了之後
[00:05:44.040 --> 00:05:47.320]  他就會坐個開篷的巴士
[00:05:47.320 --> 00:05:50.120]  人民和市民
[00:05:50.120 --> 00:05:52.200]  就會來帶去歡迎這些球隊
[00:05:52.200 --> 00:05:53.680]  矮船而回
[00:05:53.680 --> 00:05:57.600]  所以當他一出現的時候
[00:05:57.600 --> 00:05:58.720]  打贏仗
[00:05:58.720 --> 00:06:01.040]  那些婦女就
[00:06:01.040 --> 00:06:04.840]  一路打鼓激慶
[00:06:04.840 --> 00:06:05.960]  那個是讀慶字
[00:06:05.960 --> 00:06:07.280]  稍後我們會看到
[00:06:07.280 --> 00:06:10.320]  跳舞來帶去歡迎這位勇士回歸
[00:06:10.320 --> 00:06:13.360]  好 我們一起來看第18章第6到第7節
[00:06:13.360 --> 00:06:16.280]  大衛打死了那菲律師人
[00:06:16.280 --> 00:06:18.400]  同眾人回來的時候
[00:06:18.400 --> 00:06:21.160]  婦女們從以色列各城裡出來
[00:06:21.160 --> 00:06:22.400]  歡歡喜喜
[00:06:22.400 --> 00:06:25.160]  打鼓激慶
[00:06:25.160 --> 00:06:28.400]  歌唱跳舞迎接掃羅王
[00:06:28.400 --> 00:06:30.680]  眾婦女舞蹈唱和
[00:06:30.680 --> 00:06:32.960]  說掃羅殺死千千
[00:06:32.960 --> 00:06:35.440]  大衛殺死萬萬
[00:06:35.440 --> 00:06:37.400]  這裡很清楚說到
[00:06:37.400 --> 00:06:40.080]  就是掃羅殺死千千
[00:06:40.080 --> 00:06:41.360]  大衛殺死萬萬
[00:06:41.360 --> 00:06:43.200]  這就是他們的傳統
[00:06:43.200 --> 00:06:44.120]  為什麼呢
[00:06:44.120 --> 00:06:47.080]  正如昔日他們過紅海
[00:06:47.080 --> 00:06:47.720]  記不記得
[00:06:47.720 --> 00:06:49.680]  摩西大定以色列過紅海
[00:06:49.680 --> 00:06:51.520]  後來水染埃及軍
[00:06:51.520 --> 00:06:54.040]  他們過了紅海之後
[00:06:54.040 --> 00:06:57.120]  米利岩就帶著一幫婦女
[00:06:57.120 --> 00:06:59.680]  去歌唱讚美感謝神
[00:06:59.680 --> 00:07:01.400]  如出一轍
[00:07:01.400 --> 00:07:05.000]  這就是《十五章二十節》裡面有記載的
[00:07:05.000 --> 00:07:07.640]  還有如果我們再看的時候
[00:07:07.640 --> 00:07:11.320]  耶佛坦當他打敗了阿滿人回去的時候
[00:07:11.320 --> 00:07:12.960]  在《時事》裡面也記載
[00:07:12.960 --> 00:07:15.080]  他的女兒就立刻出來跳舞
[00:07:15.080 --> 00:07:16.880]  來歡迎爸爸回來
[00:07:16.880 --> 00:07:19.360]  慶是什麼呢
[00:07:19.360 --> 00:07:21.360]  原來是一種三弦的樂器
[00:07:21.360 --> 00:07:22.960]  是三條弦
[00:07:22.960 --> 00:07:26.080]  他們歌頌就是什麼
[00:07:26.080 --> 00:07:28.320]  掃羅殺死千千
[00:07:28.320 --> 00:07:30.320]  大衛殺死萬萬
[00:07:30.320 --> 00:07:33.680]  這一首歌是民間流傳
[00:07:33.680 --> 00:07:36.680]  而且流傳得非常廣
[00:07:36.680 --> 00:07:39.560]  因為我們會看《十五議記》上的
[00:07:39.560 --> 00:07:41.560]  第二十一章十到十一節
[00:07:41.560 --> 00:07:46.640]  就是大衛逃亡到菲律師人那裡
[00:07:46.640 --> 00:07:49.840]  大衛竟然投靠敵人
[00:07:49.840 --> 00:07:50.640]  是什麼原因呢
[00:07:50.640 --> 00:07:53.160]  稍後我們會再看
[00:07:53.160 --> 00:07:56.520]  而當時加特王的神讀
[00:07:56.520 --> 00:07:57.680]  都知道這句話
[00:07:57.680 --> 00:07:58.360]  沒有打出來
[00:07:58.360 --> 00:07:59.280]  大家聽我讀出來
[00:07:59.280 --> 00:08:01.960]  《十五議記》上有一章十到十一節
[00:08:01.960 --> 00:08:04.280]  那一天大衛起來躲避掃羅
[00:08:04.280 --> 00:08:06.120]  逃到加特王阿吉的女兒
[00:08:06.120 --> 00:08:08.040]  阿吉的神讀對阿吉說
[00:08:08.040 --> 00:08:10.840]  這不是以色列國王大衛嗎
[00:08:10.840 --> 00:08:13.160]  那女的婦女跳舞唱和
[00:08:13.160 --> 00:08:14.400]  不是指著他說
[00:08:14.400 --> 00:08:16.080]  掃羅殺死千千
[00:08:16.080 --> 00:08:18.080]  大衛殺死萬萬嗎
[00:08:18.080 --> 00:08:19.520]  你看到嗎
[00:08:19.520 --> 00:08:21.800]  這裡就是我們所看的
[00:08:21.800 --> 00:08:23.800]  就是這一段經文
[00:08:23.800 --> 00:08:27.840]  菲律師人都知道這一首歌
[00:08:27.840 --> 00:08:31.160]  就是說這是民間一直會唱的歌
[00:08:31.160 --> 00:08:34.600]  正如我們在香港或者在外地
[00:08:34.600 --> 00:08:36.360]  我講回我的年代
[00:08:36.360 --> 00:08:37.800]  《The Sound of Music》
[00:08:37.800 --> 00:08:39.480]  即是《千國飄飄處署》文
[00:08:39.480 --> 00:08:40.840]  那些主題曲
[00:08:40.840 --> 00:08:43.440]  或者《Do a dear》《A female dear》
[00:08:43.440 --> 00:08:45.760]  這些我都會唱
[00:08:45.760 --> 00:08:47.840]  但那時候我們只是小學生
[00:08:47.840 --> 00:08:49.520]  但是都會這些英文歌
[00:08:49.520 --> 00:08:50.840]  就是說很流行
[00:08:50.840 --> 00:08:54.720]  就是說在外地都會懂得這首歌
[00:08:54.720 --> 00:08:57.320]  所以說掃羅殺死千千
[00:08:57.320 --> 00:08:59.120]  大衛殺死萬萬
[00:08:59.120 --> 00:09:04.320]  這些民謠已經傳播到外地了
[00:09:04.320 --> 00:09:10.360]  但是這樣才成為大衛的致命傷
[00:09:10.360 --> 00:09:11.720]  千千萬萬
[00:09:11.720 --> 00:09:14.720]  記住並不是一個具體數字
[00:09:14.720 --> 00:09:17.320]  就是說大衛沒有殺死一萬個人這麼多
[00:09:17.320 --> 00:09:19.960]  只是表示多的意思
[00:09:19.960 --> 00:09:21.960]  但是無論如何大家都看到
[00:09:21.960 --> 00:09:24.560]  那個數字的比較就是怎樣
[00:09:24.560 --> 00:09:28.320]  大衛是比掃羅厲害
[00:09:28.320 --> 00:09:31.920]  小的數字千千是掃羅
[00:09:31.920 --> 00:09:35.320]  但是大的數字萬萬就是大衛
[00:09:35.320 --> 00:09:40.440]  於是就引來了掃羅的導火中燒
[00:09:40.440 --> 00:09:43.360]  那時候就要作出相應的行動了
[00:09:43.360 --> 00:09:46.440]  好 我們探討掃羅的制度
[00:09:46.440 --> 00:09:48.280]  引致採取什麼樣的行動
[00:09:48.280 --> 00:09:50.280]  以及引來什麼樣的惡果
[00:09:50.280 --> 00:09:52.640]  而再探討
[00:09:52.640 --> 00:09:54.640]  今天這種妒忌的心
[00:09:54.640 --> 00:09:58.240]  可能都存在於一個家庭裡面
[00:09:58.240 --> 00:10:02.040]  存在於一個教會裡面
[00:10:02.040 --> 00:10:04.240]  甚至存在於這個社會當中
[00:10:04.240 --> 00:10:07.520]  所以我們在結尾的時候
[00:10:07.520 --> 00:10:09.800]  我們就會有這個引伸下去
[00:10:09.800 --> 00:10:13.600]  就看看會不會我們今天都犯了這個錯
[00:10:13.600 --> 00:10:17.160]  好 我們先看掃羅的導火中燒
[00:10:17.160 --> 00:10:20.120]  我們看看《十會議記》上
[00:10:20.120 --> 00:10:22.480]  第十八章的第八節
[00:10:22.480 --> 00:10:25.400]  「掃羅甚發怒,不喜奴者說」
[00:10:25.400 --> 00:10:28.080]  「就說將萬萬歸大衛」
[00:10:28.080 --> 00:10:32.200]  「千千歸我,只剩下王位,沒有給他了」
[00:10:32.200 --> 00:10:33.520]  不需要我解釋
[00:10:33.520 --> 00:10:34.480]  第一次
[00:10:34.480 --> 00:10:36.360]  當掃羅聽到人民來大
[00:10:36.360 --> 00:10:38.200]  去歌頌大衛的時候
[00:10:38.200 --> 00:10:41.120]  所有的功勞都歸給大衛
[00:10:41.120 --> 00:10:41.920]  那現在怎麼辦
[00:10:41.920 --> 00:10:43.520]  全部都擁戴他了
[00:10:43.520 --> 00:10:46.200]  那就是我的王位還沒給他
[00:10:46.200 --> 00:10:49.320]  你留意到當人內心充滿了嫉妒的時候
[00:10:49.320 --> 00:10:53.120]  就會引起了他那種怒氣
[00:10:53.120 --> 00:10:55.280]  接著會有猜疑
[00:10:55.280 --> 00:10:58.000]  以及不理性的推想
[00:10:58.000 --> 00:11:01.600]  你留意到婦女是在迎接著掃羅
[00:11:01.600 --> 00:11:03.880]  仍然尊他為王
[00:11:03.880 --> 00:11:06.480]  沒有想過背叛他
[00:11:06.480 --> 00:11:09.760]  但是同樣都讚賞掃羅的
[00:11:09.760 --> 00:11:11.440]  說掃羅殺死什麼
[00:11:11.440 --> 00:11:13.080]  千千嘛
[00:11:13.080 --> 00:11:14.880]  但是不得不承認
[00:11:14.880 --> 00:11:18.480]  這次打贏仗的關鍵人物是誰
[00:11:18.480 --> 00:11:19.600]  是大衛嘛
[00:11:19.600 --> 00:11:21.520]  大衛打死哥利亞嘛
[00:11:21.520 --> 00:11:24.040]  所以說子民可以乘勝追擊
[00:11:24.040 --> 00:11:28.880]  所以他們將較大的讚賞給大衛的時候
[00:11:28.880 --> 00:11:31.040]  並不是誇大失實
[00:11:31.040 --> 00:11:33.280]  而且更加肯定
[00:11:33.280 --> 00:11:37.800]  他們絕對不是想大衛取代掃羅
[00:11:37.800 --> 00:11:40.040]  只憑王位沒有給他
[00:11:40.040 --> 00:11:43.280]  這句話其實是掃羅自己的猜疑
[00:11:43.280 --> 00:11:46.160]  那為何要將我的王位給他呢
[00:11:46.160 --> 00:11:48.600]  這個是事實不符的
[00:11:48.600 --> 00:11:50.760]  但是當你憎恨一個人的時候
[00:11:50.760 --> 00:11:53.640]  很多時候你就會有負面的評價
[00:11:53.640 --> 00:11:57.000]  你對他真的是看頭你是憎他尾的
[00:11:57.000 --> 00:12:01.400]  所以這些推斷往往是不合理的
[00:12:01.400 --> 00:12:04.720]  隨即他就怒視大衛
[00:12:04.720 --> 00:12:06.720]  視他為眼中釘
[00:12:06.720 --> 00:12:08.240]  眼中釘要怎樣
[00:12:08.240 --> 00:12:10.360]  就要隨之而後快的
[00:12:10.360 --> 00:12:13.680]  好了 我看第九節是說些什麼
[00:12:13.680 --> 00:12:17.600]  從這日起掃羅就怒視大衛
[00:12:17.600 --> 00:12:19.400]  就是從這一天開始
[00:12:19.400 --> 00:12:23.560]  掃羅就開始敵視大衛
[00:12:23.560 --> 00:12:25.480]  一直不滿意他
[00:12:25.480 --> 00:12:28.680]  好 接著我們看第二點
[00:12:28.680 --> 00:12:30.160]  就是開門接道
[00:12:30.160 --> 00:12:31.080]  是什麼意思呢
[00:12:31.080 --> 00:12:33.080]  就是打開道門迎接盜賊
[00:12:33.080 --> 00:12:36.400]  掃羅因為被神放棄
[00:12:36.400 --> 00:12:41.120]  記不記得他及後被邪靈搞著他
[00:12:41.120 --> 00:12:43.320]  在十二二章第十六章
[00:12:43.320 --> 00:12:44.720]  十四章到第十六節
[00:12:44.720 --> 00:12:48.440]  大家如果聽回我們這個《茶經》
[00:12:48.440 --> 00:12:51.600]  有著魔驅魔的那一段就看到了
[00:12:51.600 --> 00:12:54.920]  雖然他稍稍的康復過來
[00:12:54.920 --> 00:12:56.840]  但是因為你這次的窒道
[00:12:56.840 --> 00:12:59.400]  又令到他心門打開了
[00:12:59.400 --> 00:13:03.720]  就繼續讓這些邪靈再一次搞擾著他
[00:13:03.720 --> 00:13:07.640]  而且這一次是比之前那個情況
[00:13:07.640 --> 00:13:09.640]  是嚴重很多的
[00:13:09.640 --> 00:13:13.080]  好 我們看一看第十八章第十節
[00:13:13.080 --> 00:13:16.280]  次日 沖繩那裡來的惡魔
[00:13:16.280 --> 00:13:18.600]  大大降在掃羅身上
[00:13:18.600 --> 00:13:21.240]  他就在家中胡言亂語
[00:13:21.240 --> 00:13:23.160]  大衛照常彈琴
[00:13:23.160 --> 00:13:25.960]  掃羅手裡留著槍
[00:13:25.960 --> 00:13:27.960]  好了 他這次就說到
[00:13:27.960 --> 00:13:31.440]  那個邪靈已經來到他身上了
[00:13:31.440 --> 00:13:33.760]  他就開始胡言亂語
[00:13:33.760 --> 00:13:37.520]  你留著大大降在掃羅身上的時候
[00:13:37.520 --> 00:13:39.840]  這個大大經常是怎樣呢
[00:13:39.840 --> 00:13:43.920]  就是神的靈大大地來大去感動人
[00:13:43.920 --> 00:13:47.440]  這時候就使人有能力去做事
[00:13:47.440 --> 00:13:49.120]  這時候就能夠戰勝敵人
[00:13:49.120 --> 00:13:50.640]  但是這次就剛剛相反
[00:13:50.640 --> 00:13:54.720]  是說到他被邪靈大大附著
[00:13:54.720 --> 00:13:57.400]  所以大大地來控制著他
[00:13:57.400 --> 00:13:58.800]  這個是很重要的
[00:13:58.800 --> 00:14:02.080]  結果掃羅就是胡言亂語
[00:14:02.080 --> 00:14:04.640]  他就會勸大吵大鬧
[00:14:04.640 --> 00:14:06.960]  言而無義
[00:14:06.960 --> 00:14:12.640]  就正如主耶穌在世上的時候
[00:14:12.640 --> 00:14:14.480]  曾經趕鬼
[00:14:14.480 --> 00:14:15.440]  有一個情況是怎樣
[00:14:15.440 --> 00:14:17.680]  有一個人是被烏鬼附著的
[00:14:17.680 --> 00:14:19.760]  那個烏鬼有很多群
[00:14:19.760 --> 00:14:21.120]  這個人是怎樣呢
[00:14:21.120 --> 00:14:22.160]  住在墳墓裡面
[00:14:22.160 --> 00:14:24.280]  人家用手鍊鎖住他
[00:14:24.280 --> 00:14:25.640]  但是被他爭斷了
[00:14:25.640 --> 00:14:26.840]  結果是怎樣呢
[00:14:26.840 --> 00:14:28.000]  我們看看這個人
[00:14:28.000 --> 00:14:30.000]  第五章第五節
[00:14:30.000 --> 00:14:34.240]  他晝夜常在墳墓裡和山中喊叫
[00:14:34.240 --> 00:14:36.360]  又用石頭砍自己
[00:14:36.360 --> 00:14:38.920]  這個被鬼附的人就是失控了
[00:14:38.920 --> 00:14:41.200]  就是自己傷害自己也傷害人
[00:14:41.200 --> 00:14:42.560]  所以你留意到
[00:14:42.560 --> 00:14:45.320]  一個被鬼佔據的人
[00:14:45.320 --> 00:14:48.640]  他自己心裡面就不能夠控制自己
[00:14:48.640 --> 00:14:50.440]  就會做一些沒有意義的事
[00:14:50.440 --> 00:14:51.960]  沒有人生的目標
[00:14:51.960 --> 00:14:53.560]  更加可怕的是怎麼樣
[00:14:53.560 --> 00:14:55.960]  會做一些害人害己的事
[00:14:55.960 --> 00:14:57.560]  所以前經提醒我們
[00:14:57.560 --> 00:14:58.920]  我們要檢討
[00:14:58.920 --> 00:15:00.280]  可能我們都會生氣
[00:15:00.280 --> 00:15:03.720]  有時候生氣是有這樣的情形出現
[00:15:03.720 --> 00:15:05.400]  但是不要生氣這麼久
[00:15:05.400 --> 00:15:07.440]  我們一起來看很熟悉的經文
[00:15:07.440 --> 00:15:10.240]  二福所書第四章二十六到二十七節
[00:15:10.240 --> 00:15:12.200]  不可含露到日落
[00:15:12.200 --> 00:15:16.440]  也不可給魔鬼留地步
[00:15:16.440 --> 00:15:18.360]  含露到日落
[00:15:18.360 --> 00:15:20.360]  不是說我們不可
[00:15:20.360 --> 00:15:21.560]  我明天早上就生氣過你
[00:15:21.560 --> 00:15:23.960]  意思就是不要尊重怒氣
[00:15:23.960 --> 00:15:25.360]  放在你心裡面這麼久
[00:15:25.360 --> 00:15:27.040]  因為放在很久的時候
[00:15:27.040 --> 00:15:28.840]  就很可能會怎麼樣呢
[00:15:28.840 --> 00:15:31.560]  你就會被魔鬼帶去做工作
[00:15:31.560 --> 00:15:34.840]  就採取一些很不好的行動
[00:15:34.840 --> 00:15:37.240]  所以今天求神幫助我們
[00:15:37.240 --> 00:15:39.480]  千萬不要打響我們的心門
[00:15:39.480 --> 00:15:40.920]  讓魔鬼進來
[00:15:40.920 --> 00:15:41.640]  好了
[00:15:41.640 --> 00:15:44.600]  他已經被魔鬼控制了 掃羅
[00:15:44.600 --> 00:15:45.920]  開門接到之餘
[00:15:45.920 --> 00:15:47.960]  他要脫他的眼中釘
[00:15:47.960 --> 00:15:49.680]  我們看十五二記上
[00:15:49.680 --> 00:15:52.960]  第十八章第十到第十二節
[00:15:52.960 --> 00:15:55.680]  次日 從神那裡來的惡魔
[00:15:55.680 --> 00:15:58.040]  大大降在掃羅身上
[00:15:58.040 --> 00:16:00.560]  他就在家中胡言亂語
[00:16:00.560 --> 00:16:02.440]  大衛照常彈琴
[00:16:02.440 --> 00:16:04.720]  掃羅手裡拿著槍
[00:16:04.720 --> 00:16:06.520]  掃羅把槍一輪
[00:16:06.520 --> 00:16:10.880]  心裡說 我要將大衛刺頭釘在牆上
[00:16:10.880 --> 00:16:12.920]  大衛躲避他兩次
[00:16:12.920 --> 00:16:14.600]  掃羅懼怕大衛
[00:16:14.600 --> 00:16:16.680]  因為也會說離開自己
[00:16:16.680 --> 00:16:18.680]  與大衛同在
[00:16:18.680 --> 00:16:21.240]  很多時候 當我們擲到某些人
[00:16:21.240 --> 00:16:23.480]  心裡有不忿的時候
[00:16:23.480 --> 00:16:25.840]  這種的恨就會越積越來
[00:16:25.840 --> 00:16:27.240]  後來慢慢慢慢
[00:16:27.240 --> 00:16:31.320]  這種的怒氣就會化成行動
[00:16:31.320 --> 00:16:33.320]  這個時候 大衛
[00:16:33.320 --> 00:16:35.000]  雖然好像以往那樣
[00:16:35.000 --> 00:16:37.560]  為他彈琴驅魔
[00:16:37.560 --> 00:16:39.440]  想舒緩他的情緒
[00:16:39.440 --> 00:16:41.440]  但是沒有效 為什麼呢?
[00:16:41.440 --> 00:16:43.840]  他心裡想殺死大衛
[00:16:43.840 --> 00:16:45.560]  脫這個眼中釘
[00:16:45.560 --> 00:16:48.480]  幸好掃羅曾經兩次
[00:16:48.480 --> 00:16:51.120]  拿著這些槍想刺大衛
[00:16:51.120 --> 00:16:53.000]  大衛也躲避過了
[00:16:53.000 --> 00:16:55.000]  不為他所傷
[00:16:55.000 --> 00:16:56.200]  這個時候
[00:16:56.200 --> 00:16:59.640]  所以大衛已經逃避了兩次
[00:16:59.640 --> 00:17:01.760]  掃羅慢慢失去了理性
[00:17:01.760 --> 00:17:05.560]  大衛留意到他沒有犯什麼錯
[00:17:05.560 --> 00:17:07.480]  反而有功於他
[00:17:07.480 --> 00:17:09.920]  但是他就慢慢慢慢
[00:17:09.920 --> 00:17:12.200]  來到他妒忌大衛的時候
[00:17:12.200 --> 00:17:14.200]  就將大衛除去
[00:17:14.200 --> 00:17:16.200]  他才覺得安舒
[00:17:16.200 --> 00:17:18.200]  他變得越來越可怕
[00:17:18.200 --> 00:17:21.200]  也越來越難以相處
[00:17:21.200 --> 00:17:24.000]  他周圍的人都不好過
[00:17:24.000 --> 00:17:26.680]  於是刺殺不了他
[00:17:26.680 --> 00:17:29.560]  他就要出計害大衛
[00:17:29.560 --> 00:17:32.080]  但是弄巧反拙
[00:17:32.080 --> 00:17:34.080]  掃羅再次殺不成大衛
[00:17:34.080 --> 00:17:35.520]  心裡懼怕
[00:17:35.520 --> 00:17:39.000]  《聖經》裡面特別三次提到
[00:17:39.000 --> 00:17:41.080]  驚懼 害怕
[00:17:41.080 --> 00:17:43.240]  為什麼呢?
