
[00:00:00.000 --> 00:00:03.160]  禮安,我們一起祈禱
[00:02:21.760 --> 00:02:28.760]  叫人不要自己去決定甚麼是善、甚麼是惡
[00:02:28.760 --> 00:02:31.760]  當人自己要決定善惡的時候
[00:02:31.760 --> 00:02:36.760]  社會就會很亂、沒有安寧
[00:02:36.760 --> 00:02:40.760]  美國要讓人民擁有槍的權利
[00:02:40.760 --> 00:02:44.760]  結果很多平民就死於槍傷
[00:02:44.760 --> 00:02:45.760]  就在美國
[00:02:45.760 --> 00:02:50.260]  最近又有一宗校園槍擊事件
[00:02:50.260 --> 00:02:55.760]  美國要讓人民這樣搞的時候
[00:02:55.760 --> 00:02:59.760]  就引起一些人的反對
[00:02:59.760 --> 00:03:03.260]  極端的回教徒就很憎恨基督徒
[00:03:03.260 --> 00:03:08.260]  最近在印尼也發生了三件事件
[00:03:08.260 --> 00:03:12.260]  就是回教徒用人肉炸彈去炸教堂
[00:03:12.260 --> 00:03:14.760]  這個恐怖襲擊
[00:03:14.760 --> 00:03:17.260]  全世界很多發達的國家
[00:03:17.260 --> 00:03:19.760]  就要否定上帝的設計
[00:03:19.760 --> 00:03:22.260]  人是分男性、女性
[00:03:22.260 --> 00:03:24.260]  他們就要搞同性婚姻
[00:03:24.260 --> 00:03:28.260]  也要搞出一個性別不確定的人
[00:03:28.260 --> 00:03:29.760]  隨你自己的心情
[00:03:29.760 --> 00:03:33.260]  你那天的心情是覺得自己是男人就是男人
[00:03:33.260 --> 00:03:35.260]  覺得那天是女人就是女人
[00:03:35.260 --> 00:03:36.760]  甚至我不用告訴你
[00:03:36.760 --> 00:03:41.260]  你就記住我性別不確定就可以了
[00:03:41.260 --> 00:03:43.260]  當人違背上帝
[00:03:43.260 --> 00:03:45.260]  不斷高抬自己
[00:03:45.260 --> 00:03:50.260]  將自己、將人當作上帝的時候
[00:03:50.260 --> 00:03:52.260]  發脾氣加上嫉妒
[00:03:52.260 --> 00:03:55.760]  那個人就連他的兄弟都要殺了
[00:03:55.760 --> 00:03:58.260]  那個人的家族發展到第七代
[00:03:58.260 --> 00:04:00.760]  已經是非常恐怖
[00:04:00.760 --> 00:04:03.260]  這個就是聖經所說的罪
[00:04:03.260 --> 00:04:06.760]  或者神學家叫做原罪
[00:04:06.760 --> 00:04:10.260]  不過上帝對人仍然有忍耐
[00:04:10.260 --> 00:04:12.260]  因為亞當的後裔
[00:04:12.260 --> 00:04:15.260]  仍然是有對上帝忠心的人
[00:04:15.260 --> 00:04:17.760]  他們藉著憲制
[00:04:17.760 --> 00:04:23.260]  和上帝保持一個良好的關係
[00:04:23.260 --> 00:04:25.760]  但是當這些人後來墮落到
[00:04:25.760 --> 00:04:29.760]  和不敬拜神的人類結婚的時候
[00:04:29.760 --> 00:04:31.260]  他們又背棄上帝
[00:04:31.260 --> 00:04:33.260]  加上無惡不作
[00:04:33.260 --> 00:04:40.260]  上帝只好清洗這個被罪惡染污了的世界
[00:04:40.260 --> 00:04:43.760]  再造新的天地
[00:04:43.760 --> 00:04:45.760]  但是他選擇了一個疑人
[00:04:45.760 --> 00:04:49.260]  羅亞和他的家人
[00:04:49.260 --> 00:04:50.760]  這個就是上帝的恩典
[00:04:50.760 --> 00:04:54.760]  讓人類的故事可以有第二集
[00:04:54.760 --> 00:04:57.260]  第二集的故事是在洪水之後
[00:04:57.260 --> 00:05:01.260]  由羅亞的後裔發展下去的
[00:05:01.260 --> 00:05:03.760]  特別是由閃的後裔
[00:05:03.760 --> 00:05:07.260]  他拉的兒子亞伯拉罕的事
[00:05:07.260 --> 00:05:08.760]  一直到舊約結束
[00:05:08.760 --> 00:05:11.260]  你可以說這個是第二集
[00:05:11.260 --> 00:05:15.260]  然後新約的主耶穌開始就是第三集
[00:05:15.260 --> 00:05:17.260]  主耶穌帶來的就是
[00:05:17.260 --> 00:05:22.260]  可以說是恩上加恩
[00:05:22.260 --> 00:05:25.260]  或者在未看《創世紀》第九章之前
[00:05:25.260 --> 00:05:26.760]  讓我再一次指出
[00:05:26.760 --> 00:05:32.260]  上帝對愛他的人的恩典
[00:05:32.260 --> 00:05:35.260]  我們講過第五章的續譜
[00:05:35.260 --> 00:05:36.760]  在那個續譜裡面
[00:05:36.760 --> 00:05:39.760]  我們上個星期提到洪水發生
[00:05:39.760 --> 00:05:44.260]  就在亞當紀元1656年
[00:05:44.260 --> 00:05:46.760]  那一年羅亞是六百歲
[00:05:46.760 --> 00:05:50.760]  但是我們可以從續譜裡面看到
[00:05:50.760 --> 00:05:53.260]  洪水來之前
[00:05:53.260 --> 00:05:56.760]  續譜裡面的人都死了
[00:05:56.760 --> 00:06:00.760]  包括最長命的那位馬土薩拉
[00:06:00.760 --> 00:06:04.260]  他剛剛是洪水發生那一年死的
[00:06:04.260 --> 00:06:06.260]  不過我憑信心相信
[00:06:06.260 --> 00:06:08.260]  他不是被洪水淹死的
[00:06:08.260 --> 00:06:12.260]  亞當的第七代孫爾洛就更加蒙福了
[00:06:12.260 --> 00:06:15.260]  他與神同行了三百年之後
[00:06:15.260 --> 00:06:19.760]  在365歲的時候就被天父接了天家
[00:06:19.760 --> 00:06:21.260]  換句話說
[00:06:21.260 --> 00:06:23.260]  所有敬拜上帝的人
[00:06:23.260 --> 00:06:27.760]  都不是被洪水淹死的
[00:06:27.760 --> 00:06:29.760]  羅亞出荒州
[00:06:29.760 --> 00:06:31.260]  我們看第九章的事情
[00:06:31.260 --> 00:06:33.260]  羅亞出荒州之後
[00:06:33.260 --> 00:06:36.260]  第一件事他做的
[00:06:36.260 --> 00:06:39.260]  就是向上帝獻祭
[00:06:39.260 --> 00:06:41.260]  在九章一節開始
[00:06:41.260 --> 00:06:44.260]  我們看到上主
[00:06:44.260 --> 00:06:48.260]  將本來給亞當的祝福
[00:06:48.260 --> 00:06:52.260]  給了羅亞和他的後代
[00:06:52.260 --> 00:06:54.260]  首先有個使命
[00:06:54.260 --> 00:06:58.260]  生養眾多遍滿世界的使命
[00:06:58.260 --> 00:07:00.260]  這個祝福和使命
[00:07:00.260 --> 00:07:02.260]  也讓我們了解
[00:07:02.260 --> 00:07:07.260]  為何上帝恨惡同性戀
[00:07:07.260 --> 00:07:10.260]  同性戀不是出於上帝的設計
[00:07:10.260 --> 00:07:15.260]  不能使人類生養眾多遍滿世界
[00:07:15.260 --> 00:07:19.260]  然後九章第二節的工作
[00:07:19.260 --> 00:07:23.260]  就告訴我們羅亞要負責管理
[00:07:23.260 --> 00:07:27.260]  所有海、陸、空裡面的動物
[00:07:27.260 --> 00:07:29.260]  但人與動物的關係
[00:07:29.260 --> 00:07:32.260]  似乎不是一個愛的關係
[00:07:32.260 --> 00:07:35.260]  動物要怕人
[00:07:35.260 --> 00:07:37.260]  不過管理全世界
[00:07:37.260 --> 00:07:40.260]  是一個榮耀的工作崗位
[00:07:40.260 --> 00:07:43.260]  羅亞可以管理海、陸、空裡面的動物
[00:07:43.260 --> 00:07:48.260]  有點像一個大國的三軍總司令
[00:07:48.260 --> 00:07:52.260]  亞當失去了生命的冠冕
[00:07:52.260 --> 00:07:56.260]  但上帝給了這位義人羅亞
[00:07:56.260 --> 00:07:59.260]  一個生命的冠冕
[00:07:59.260 --> 00:08:01.260]  在九章三節之前
[00:08:01.260 --> 00:08:04.260]  上帝要亞當管理伊甸園
[00:08:04.260 --> 00:08:06.260]  將果子
[00:08:06.260 --> 00:08:10.260]  你可以說是上帝給他的供籌
[00:08:10.260 --> 00:08:14.260]  給果子他可以養生
[00:08:14.260 --> 00:08:16.260]  在羅亞之後
[00:08:16.260 --> 00:08:19.260]  上帝不單止給蔬菜給人類吃
[00:08:19.260 --> 00:08:20.260]  給多一種
[00:08:20.260 --> 00:08:24.260]  也將動物給了他們作為食物
[00:08:24.260 --> 00:08:26.260]  不過在第四節到第六節
[00:08:26.260 --> 00:08:28.260]  也給他們一條禁令
[00:08:28.260 --> 00:08:30.260]  不可以吃血
[00:08:30.260 --> 00:08:33.260]  因為血裡面有生命
[00:08:33.260 --> 00:08:35.260]  這個禁令看起來
[00:08:35.260 --> 00:08:39.260]  是為了防止濫殺無辜
[00:08:39.260 --> 00:08:41.260]  當該人殺了亞當之後
[00:08:41.260 --> 00:08:44.260]  上帝就沒有殺該人
[00:08:44.260 --> 00:08:48.260]  但現在上帝立了這條新命令之後
[00:08:48.260 --> 00:08:50.260]  也有新的懲罰
[00:08:50.260 --> 00:08:53.260]  就是誰殺人都會被人殺
[00:08:53.260 --> 00:08:55.260]  我們不會再保護他
[00:08:55.260 --> 00:08:59.260]  使他不被人殺
[00:08:59.260 --> 00:09:02.260]  在第八節到第十七節
[00:09:02.260 --> 00:09:07.260]  就是上帝對羅亞和他們的子女納藥
[00:09:07.260 --> 00:09:10.260]  但第九節說
[00:09:10.260 --> 00:09:12.260]  和他們納的這個藥
[00:09:12.260 --> 00:09:14.260]  是會延續後代
[00:09:14.260 --> 00:09:18.260]  影響所有後代的子子孫孫
[00:09:18.260 --> 00:09:20.260]  因此這個藥
[00:09:20.260 --> 00:09:23.260]  我們也很有關係
[00:09:23.260 --> 00:09:25.260]  在這段經文當中
[00:09:25.260 --> 00:09:29.260]  納藥這個詞出現了七次
[00:09:29.260 --> 00:09:31.260]  在這麼短的一段經文裡
[00:09:31.260 --> 00:09:33.260]  一個詞出現七次
[00:09:33.260 --> 00:09:37.260]  就是說作者認為納藥是一件大事
[00:09:37.260 --> 00:09:39.260]  是要我們留意的
[00:09:39.260 --> 00:09:41.260]  既然這樣我們就要問
[00:09:41.260 --> 00:09:43.260]  納藥是什麼意思
[00:09:47.260 --> 00:09:51.260]  納藥可以說是一個很嚴肅的承諾
[00:09:51.260 --> 00:09:53.260]  一般來說
[00:09:53.260 --> 00:09:55.260]  所有參與納藥的人物
[00:09:55.260 --> 00:09:57.260]  都互相有承諾
[00:09:57.260 --> 00:10:01.260]  並且藉著納藥表明
[00:10:01.260 --> 00:10:03.260]  他們有堅定的意志
[00:10:03.260 --> 00:10:08.260]  去遵守納藥裡面所答應的東西
[00:10:08.260 --> 00:10:15.260]  不過在羅亞和上帝納藥這個藥裡面
[00:10:15.260 --> 00:10:20.260]  我們看到只有上帝有承諾
[00:10:20.260 --> 00:10:25.260]  羅亞和他的兒子們都沒有任何承諾
[00:10:25.260 --> 00:10:28.260]  他們甚至不需要答應
[00:10:28.260 --> 00:10:31.260]  終生敬拜跟隨上帝
[00:10:31.260 --> 00:10:36.260]  所以這個藥是純粹出於上帝
[00:10:36.260 --> 00:10:42.260]  和世人和所有生物所納的恩典之藥
[00:10:42.260 --> 00:10:45.260]  我們一起看看這個藥的內容
[00:10:45.260 --> 00:10:47.260]  其實這個藥是很簡單的
[00:10:47.260 --> 00:10:49.260]  只有一個內容
[00:10:49.260 --> 00:10:52.260]  就是九章十一節所說的
[00:10:52.260 --> 00:10:58.260]  我應許你們所有生物絕不再被洪水消滅
[00:10:58.260 --> 00:11:01.260]  不再有洪水毀滅大地
[00:11:01.260 --> 00:11:05.260]  所以現在當我們看到大雨黑雨甚什麼雨都好
[00:11:05.260 --> 00:11:07.260]  我們不用怕
[00:11:07.260 --> 00:11:11.260]  因為那些雨不會連續下40週夜
[00:11:11.260 --> 00:11:17.260]  但這並不是說上帝不會毀滅世界
[00:11:17.260 --> 00:11:20.260]  只不過不用洪水毀滅
[00:11:20.260 --> 00:11:23.260]  根據彼得厚書三章十字說
[00:11:23.260 --> 00:11:26.260]  在那天朱天月在巨大的響聲中消失
[00:11:26.260 --> 00:11:29.260]  天體在烈焰中燒毀
[00:11:29.260 --> 00:11:33.260]  大地和萬物都會消滅
[00:11:33.260 --> 00:11:36.260]  此外這個納藥當中
[00:11:36.260 --> 00:11:40.260]  上帝就用彩虹來做一個記號
[00:11:40.260 --> 00:11:44.260]  提醒世人
[00:11:44.260 --> 00:11:48.260]  有關這個藥
[00:11:48.260 --> 00:11:51.260]  有些像現代人納藥之後
[00:11:51.260 --> 00:11:54.260]  除了簽名還要吸印
[00:11:54.260 --> 00:11:56.260]  生人燒才行
[00:11:56.260 --> 00:12:01.260]  所以當我們看到彩虹的時候
[00:12:01.260 --> 00:12:05.260]  要教導我們的子女兒孫
[00:12:05.260 --> 00:12:10.260]  要認識這是上帝恩典的記號
[00:12:10.260 --> 00:12:12.260]  不要只看它漂亮
[00:12:12.260 --> 00:12:18.260]  而是上帝在再造新世界之後
[00:12:18.260 --> 00:12:22.260]  祂給全人類一個新的恩典
[00:12:22.260 --> 00:12:27.260]  保證不會再有毀滅世界的大洪水發生
[00:12:27.260 --> 00:12:29.260]  順帶一提在聖經裡面
[00:12:29.260 --> 00:12:33.260]  所有重要的藥都有記號
[00:12:33.260 --> 00:12:37.260]  這個和羅亞納的恩典只有一個記號
[00:12:37.260 --> 00:12:39.260]  就是彩虹
[00:12:39.260 --> 00:12:44.260]  上帝和亞伯拉罕所納的藥的記號就是葛禮
[00:12:44.260 --> 00:12:47.260]  上帝和摩西和所有以色列人
[00:12:47.260 --> 00:12:50.260]  出了埃及之後的以色列人納的藥
[00:12:50.260 --> 00:12:53.260]  就是用安息日作為記號
[00:12:53.260 --> 00:12:59.260]  現在和我們這些信主耶穌基督的人納的新藥
[00:12:59.260 --> 00:13:04.260]  記號就是我們主餐時所喝的杯
[00:13:04.260 --> 00:13:06.260]  記得主耶穌說過
[00:13:06.260 --> 00:13:09.260]  這杯是上帝的新藥
[00:13:09.260 --> 00:13:13.260]  是用我為你們流出的血設立的
[00:13:13.260 --> 00:13:16.260]  這些都是納藥的記號
[00:13:16.260 --> 00:13:19.260]  這樣看起來羅亞豐州和納藥
[00:13:19.260 --> 00:13:23.260]  都可以說是上帝預先啟示了
[00:13:23.260 --> 00:13:28.260]  祂對人類的恩典計劃
[00:13:28.260 --> 00:13:30.260]  羅亞是一個義人
[00:13:30.260 --> 00:13:33.260]  豐州是一個拯救的方法
[00:13:33.260 --> 00:13:35.260]  納一個永遠的藥
[00:13:35.260 --> 00:13:38.260]  是上帝單方面向人施恩
[00:13:38.260 --> 00:13:41.260]  顯明祂拯救人的目的
[00:13:41.260 --> 00:13:45.260]  對我們來說主耶穌就是那位義人
[00:13:45.260 --> 00:13:48.260]  因為約翰一書二章一節講得很清楚
[00:13:48.260 --> 00:13:51.260]  我們有一位公義的耶穌基督
[00:13:51.260 --> 00:13:54.260]  替我們向天父陳情
[00:13:54.260 --> 00:13:57.260]  拯救的方法就是十字架的救贖
[00:13:57.260 --> 00:13:59.260]  哥倫多前書一章十八節說
[00:13:59.260 --> 00:14:01.260]  因為十字架的道理
[00:14:01.260 --> 00:14:04.260]  在那滅亡的人為如絕
[00:14:04.260 --> 00:14:07.260]  在我們得救的人
[00:14:07.260 --> 00:14:10.260]  卻是上帝的大能
[00:14:10.260 --> 00:14:12.260]  請教我們做什麼呢
[00:14:12.260 --> 00:14:16.260]  目的就是要我們永遠和上帝一起
[00:14:16.260 --> 00:14:19.260]  享受喜樂的生命
[00:14:19.260 --> 00:14:21.260]  約翰福音三章十六節
[00:14:21.260 --> 00:14:23.260]  大家都很熟悉
[00:14:23.260 --> 00:14:25.260]  上帝那麼愛世人
[00:14:25.260 --> 00:14:27.260]  甚至賜下他的獨子
[00:14:27.260 --> 00:14:31.260]  使所有信他的人不致滅亡
[00:14:31.260 --> 00:14:34.260]  反得永恆的生命
[00:14:34.260 --> 00:14:39.260]  我們現在再思想第十一章巴別塔的事情
[00:14:39.260 --> 00:14:44.260]  然後再思想經文對我們的意義
[00:14:44.260 --> 00:14:47.260]  巴別塔的事情似乎是向我們解釋
[00:14:47.260 --> 00:14:52.260]  人類有多種語言的原因
[00:14:52.260 --> 00:14:55.260]  第十一章一節說
[00:14:55.260 --> 00:14:57.260]  起初天下人只有一種語言
[00:14:57.260 --> 00:15:02.260]  使用一種話
[00:15:02.260 --> 00:15:05.260]  這個其實很合情合理
[00:15:05.260 --> 00:15:08.260]  因為人類的故事第二集
[00:15:08.260 --> 00:15:10.260]  開始是由羅亞一家
[00:15:10.260 --> 00:15:13.260]  一家人當然是說一種話
[00:15:13.260 --> 00:15:16.260]  但是過了一段時間之後
[00:15:16.260 --> 00:15:19.260]  人類又繁殖繁衍
[00:15:19.260 --> 00:15:22.260]  有後代他們也要分散去不同的地方
[00:15:22.260 --> 00:15:24.260]  履行上帝給的使命
[00:15:24.260 --> 00:15:26.260]  要遍滿全地
[00:15:26.260 --> 00:15:30.260]  管理大地的使命
[00:15:30.260 --> 00:15:32.260]  第十一章第二節就告訴我們
[00:15:32.260 --> 00:15:38.260]  有一批人去到了巴比倫平原定居
[00:15:38.260 --> 00:15:42.260]  他定居之後他們的科技都很發達
[00:15:42.260 --> 00:15:45.260]  懂得造磚頭
[00:15:45.260 --> 00:15:49.260]  以及用柏油去砌磚
[00:15:49.260 --> 00:15:50.260]  經文描寫得很清楚
[00:15:50.260 --> 00:15:53.260]  他們的磚是用火燒硬的
[00:15:53.260 --> 00:15:55.260]  如果你們昨晚有看
[00:15:55.260 --> 00:15:58.260]  王妃結婚的牧師講道
[00:15:58.260 --> 00:16:01.260]  他說火是一個很重要的發明
[00:16:01.260 --> 00:16:03.260]  非常之厲害
[00:16:03.260 --> 00:16:06.260]  這些人的科技都進步到一個程度
[00:16:06.260 --> 00:16:09.260]  他們可以燒到磚很硬
[00:16:09.260 --> 00:16:12.260]  懂得用火,懂得造磚
[00:16:12.260 --> 00:16:17.260]  還懂得用柏油去砌磚
[00:16:17.260 --> 00:16:19.260]  不過當他們的科技發達之後
[00:16:19.260 --> 00:16:23.260]  他們的想法又真的開始張狂
[00:16:23.260 --> 00:16:27.260]  好像一朝得志語無倫次
[00:16:27.260 --> 00:16:29.260]  他們在第十一章四節說什麼呢
[00:16:29.260 --> 00:16:32.260]  他說:來吧,我們建造一座城
[00:16:32.260 --> 00:16:35.260]  城裡再建造一座高塔
[00:16:35.260 --> 00:16:37.260]  高入雲霄
[00:16:37.260 --> 00:16:43.260]  好來顯揚,我們自己明顯地被分散到世界各地
[00:16:43.260 --> 00:16:47.260]  和合本將高入雲霄這幾個字譯為
[00:16:47.260 --> 00:16:49.260]  塔頂通天
[00:16:49.260 --> 00:16:53.260]  塔頂通天,真是很有意思
[00:16:53.260 --> 00:17:01.260]  天,是什麼地方呢?
[00:17:01.260 --> 00:17:05.260]  對那時候的古代人來說
[00:17:05.260 --> 00:17:11.260]  天是上帝所在的地方
[00:17:11.260 --> 00:17:15.260]  天是上帝的家
[00:17:15.260 --> 00:17:20.260]  所以那時候很多祭壇神廟都建在山上
[00:17:20.260 --> 00:17:22.260]  他們覺得和神近一點
[00:17:22.260 --> 00:17:25.260]  有什麼都能上到天
[00:17:25.260 --> 00:17:27.260]  而不是在海邊
[00:17:27.260 --> 00:17:29.260]  所以古代的神廟祭壇
[00:17:29.260 --> 00:17:32.260]  全部不會建在海邊
[00:17:32.260 --> 00:17:36.260]  現代人就喜歡在海邊住
[00:17:36.260 --> 00:17:40.260]  這些人要建一個高塔的目的
[00:17:40.260 --> 00:17:42.260]  是要高舉人
[00:17:42.260 --> 00:17:44.260]  認為自己不再需要上帝了
[00:17:44.260 --> 00:17:47.260]  人類已經有能力去到上帝的家
[00:17:47.260 --> 00:17:50.260]  甚至霸佔了他家
[00:17:50.260 --> 00:17:56.260]  所以這些人真是自我膨脹得很厲害
[00:17:56.260 --> 00:17:58.260]  並且他們不遵行上帝的使命
[00:17:58.260 --> 00:18:02.260]  這裡說明他們建塔除了夠高之外
[00:18:02.260 --> 00:18:03.260]  還有一個目的
[00:18:03.260 --> 00:18:05.260]  就是讓他們不用分散全世界
[00:18:05.260 --> 00:18:08.260]  上帝給他們的使命是要生養眾多
[00:18:08.260 --> 00:18:11.260]  遍滿全地
[00:18:11.260 --> 00:18:15.260]  他們現在明顯霸佔上帝的居所
[00:18:15.260 --> 00:18:16.260]  不用理會了
[00:18:16.260 --> 00:18:19.260]  上帝你下來,我們上去你那裡
[00:18:19.260 --> 00:18:23.260]  然後我們不想再分散
[00:18:23.260 --> 00:18:26.260]  不過上帝答應了不用洪水滅世
[00:18:26.260 --> 00:18:31.260]  上帝這次用了另外一個辦法來處理他們
[00:18:31.260 --> 00:18:35.260]  第五節其實是有些諷刺的意味
[00:18:35.260 --> 00:18:37.260]  諷刺那些人
[00:18:37.260 --> 00:18:39.260]  那些人要上去上帝那裡
[00:18:39.260 --> 00:18:43.260]  第五節是說上帝下來
[00:18:43.260 --> 00:18:49.260]  上帝下來看你們在做什麼
[00:18:49.260 --> 00:18:54.260]  在第三節我們說他們是做磚頭
[00:18:54.260 --> 00:18:57.260]  他們的科技很厲害,可以做磚頭
[00:18:57.260 --> 00:18:59.260]  磚頭那個字的原文
[00:18:59.260 --> 00:19:02.260]  在希伯來文是用三個字母組成的
[00:19:02.260 --> 00:19:06.260]  如果用英文代表就是LBN
[00:19:06.260 --> 00:19:08.260]  你記住是LBN
[00:19:08.260 --> 00:19:10.260]  但是在第七節
[00:19:10.260 --> 00:19:13.260]  搞亂他們的語言
[00:19:13.260 --> 00:19:15.260]  上帝下來搞亂他們的語言
[00:19:15.260 --> 00:19:17.260]  那個搞亂的字
[00:19:17.260 --> 00:19:21.260]  在希伯來文原文是NBL
[00:19:21.260 --> 00:19:25.260]  好像美國那隊籃球隊
[00:19:25.260 --> 00:19:27.260]  NBL
[00:19:27.260 --> 00:19:31.260]  其實就是要將人用磚頭的建塔LBN
[00:19:31.260 --> 00:19:33.260]  上帝跟他們搞亂
[00:19:33.260 --> 00:19:35.260]  你兩個字母換了換位
[00:19:35.260 --> 00:19:37.260]  我搞亂你們的語言
[00:19:37.260 --> 00:19:39.260]  這樣就搞定
[00:19:39.260 --> 00:19:41.260]  換了位置
[00:19:41.260 --> 00:19:43.260]  所以上帝
[00:19:43.260 --> 00:19:46.260]  我覺得很有幽默感
[00:19:46.260 --> 00:19:50.260]  其實上帝有很多方法去懲罰這些人
[00:19:50.260 --> 00:19:53.260]  不一定要搞亂口音
[00:19:53.260 --> 00:19:56.260]  我想到一個方法
[00:19:56.260 --> 00:19:58.260]  你們建高塔
[00:19:58.260 --> 00:20:00.260]  等你們建高塔之後
[00:20:00.260 --> 00:20:02.260]  我動一動地上
[00:20:02.260 --> 00:20:04.260]  高塔就全部塌下來
[00:20:04.260 --> 00:20:06.260]  砸死他們
[00:20:06.260 --> 00:20:09.260]  不過好像殘忍一點
[00:20:09.260 --> 00:20:11.260]  我說比較殘忍一點
[00:20:11.260 --> 00:20:13.260]  上帝有恩典有憐憫
[00:20:13.260 --> 00:20:15.260]  不輕而發牢
[00:20:15.260 --> 00:20:17.260]  又有幽默感
[00:20:17.260 --> 00:20:19.260]  所以上帝沒有消滅他們
[00:20:19.260 --> 00:20:21.260]  不過搞亂一下他們的口音
[00:20:21.260 --> 00:20:23.260]  搞亂了口音之後
[00:20:23.260 --> 00:20:25.260]  也達成另外一個目的
[00:20:25.260 --> 00:20:29.260]  他們的工程不能夠順利進行
[00:20:29.260 --> 00:20:33.260]  也要分散到全世界
[00:20:33.260 --> 00:20:39.260]  讓我們看到上帝對新人類的新恩典
[00:20:39.260 --> 00:20:44.260]  創世紀一到十一章記載了幾件特別的事
[00:20:44.260 --> 00:20:47.260]  對我們來說有什麼意義呢
[00:20:47.260 --> 00:20:52.260]  我認為是要讓我們認識上帝對人類的恩典
[00:20:52.260 --> 00:20:55.260]  即使當人類是違背上帝
[00:20:55.260 --> 00:20:58.260]  不愛上帝不愛弟兄的時候
[00:20:58.260 --> 00:21:01.260]  上帝仍然是關懷人類
[00:21:01.260 --> 00:21:05.260]  直到人類敗壞到極點的時候
[00:21:05.260 --> 00:21:08.260]  終日思想盡到事學
[00:21:08.260 --> 00:21:13.260]  你醒的時候想什麼都是壞事
[00:21:13.260 --> 00:21:16.260]  不但想壞事也壞事做盡
[00:21:16.260 --> 00:21:19.260]  殘暴的事情也做盡
[00:21:19.260 --> 00:21:22.260]  上帝要再造一個新世界
[00:21:22.260 --> 00:21:24.260]  但新人類又如何呢
[00:21:24.260 --> 00:21:26.260]  其實也不是好得去哪裡
[00:21:26.260 --> 00:21:29.260]  第八章二十一節說
[00:21:29.260 --> 00:21:34.260]  我絕不再因人的行為助紂大地
[00:21:34.260 --> 00:21:40.260]  我知道人從小就心思邪惡
[00:21:40.260 --> 00:21:45.260]  我絕不再像這一次把地上所有的生物都毀滅了
[00:21:45.260 --> 00:21:49.260]  巴比塔事件就充分表明
[00:21:49.260 --> 00:21:53.260]  人真的從小就心思邪惡
[00:21:53.260 --> 00:21:57.260]  邪惡到一個地步是要奪取上帝的位置
[00:21:57.260 --> 00:22:00.260]  以人類代替上帝
[00:22:00.260 --> 00:22:05.260]  而上主也實行了彩虹之約
[00:22:05.260 --> 00:22:09.260]  沒有毀滅那些人
[00:22:09.260 --> 00:22:13.260]  我們從前未認識上帝的時候
[00:22:13.260 --> 00:22:16.260]  我們都是偏行己路
[00:22:16.260 --> 00:22:19.260]  拒絕上帝恩典的人
[00:22:19.260 --> 00:22:23.260]  但上帝沒有離棄我們
[00:22:23.260 --> 00:22:26.260]  保羅在羅馬書五章八字說
[00:22:26.260 --> 00:22:32.260]  上帝對我們顯示了無比的愛
