
[00:00:00.000 --> 00:00:03.000]  烈王祭上十八章
[00:02:25.200 --> 00:02:29.400]  各自掌握住不同的節目的內容
[00:02:29.400 --> 00:02:32.800]  我們看見現在甚至最流行的是
[00:02:32.800 --> 00:02:36.400]  HGTV 修房子的channel
[00:02:36.400 --> 00:02:40.000]  Food channel 主菜的都非常受歡迎
[00:02:40.000 --> 00:02:43.400]  你發現各有各不同的訴求
[00:02:43.400 --> 00:02:46.200]  各有掌握不同的節目內容
[00:02:46.200 --> 00:02:50.400]  所以擁有通路是非常重要
[00:02:50.400 --> 00:02:55.200]  擁有通路你就掌握影響力
[00:02:55.200 --> 00:02:56.200]  Amen
[00:02:56.200 --> 00:03:01.800]  這些年我真的看見神一直在不斷帶領我們教會
[00:03:01.800 --> 00:03:04.800]  擴展我們的視野
[00:03:04.800 --> 00:03:08.600]  你還記得神去年給我們教會一個主題
[00:03:08.600 --> 00:03:13.200]  就是創造文化影響世代
[00:03:13.200 --> 00:03:17.400]  我越來越看見這不只是個年度的主題而已
[00:03:17.400 --> 00:03:20.800]  這根本就是一條道路
[00:03:20.800 --> 00:03:24.000]  是一條我們向來未曾走過的道路
[00:03:24.000 --> 00:03:28.400]  但也是神所命定要我們走上的道路
[00:03:28.400 --> 00:03:31.000]  而媒體跟電視臺
[00:03:31.000 --> 00:03:35.800]  就是神所給我們能夠影響世代的一個管道
[00:03:35.800 --> 00:03:36.800]  Amen
[00:03:36.800 --> 00:03:39.600]  我們看見神在過去這些年
[00:03:39.600 --> 00:03:44.400]  我告訴你真的是不斷在擴張我們的境界
[00:03:44.400 --> 00:03:47.600]  擴張我們的夢想
[00:03:47.600 --> 00:03:49.800]  以前我們所想到的
[00:03:49.800 --> 00:03:52.200]  就是一間教會
[00:03:52.200 --> 00:03:54.200]  現在神要我們做的
[00:03:54.200 --> 00:03:57.200]  是進入萬國萬民當中
[00:03:57.200 --> 00:03:59.200]  以前我們所想到的
[00:03:59.200 --> 00:04:02.200]  是建造教會而已
[00:04:02.200 --> 00:04:04.000]  現在神要我們做的
[00:04:04.000 --> 00:04:07.200]  是要影響世代
[00:04:07.200 --> 00:04:09.800]  一方面我們感覺到非常興奮
[00:04:09.800 --> 00:04:13.600]  看見這些年神真的擴張我們的視野
[00:04:13.600 --> 00:04:17.200]  但另一方面神也再一次提醒我
[00:04:17.200 --> 00:04:19.400]  夢想越大
[00:04:19.400 --> 00:04:22.800]  禱告要越深刻
[00:04:22.800 --> 00:04:24.000]  Amen
[00:04:24.000 --> 00:04:26.200]  因爲不是依靠勢力
[00:04:26.200 --> 00:04:28.000]  不是依靠才能
[00:04:28.000 --> 00:04:29.800]  乃是依靠什麼
[00:04:29.800 --> 00:04:33.600]  神的靈方能成事
[00:04:33.600 --> 00:04:40.000]  唯有禱告才能夠帶來生命跟侍奉上的突破
[00:04:40.000 --> 00:04:41.000]  也許你說牧師
[00:04:41.000 --> 00:04:45.000]  哎呀我的禱告非常枯燥乏味啦
[00:04:45.000 --> 00:04:47.600]  難道還要繼續禱告下去嗎
[00:04:47.600 --> 00:04:51.000]  是的無論你的禱告多麼枯燥乏味
[00:04:51.000 --> 00:04:54.000]  你都要繼續禱告下去
[00:04:54.000 --> 00:04:58.200]  跟你媽說你要繼續禱告下去
[00:04:58.200 --> 00:05:00.800]  就好像以利亞在這裏讓我們看見
[00:05:00.800 --> 00:05:03.200]  他一次又一次的禱告
[00:05:03.200 --> 00:05:05.600]  好像什麼都沒有發生嘛
[00:05:05.600 --> 00:05:07.400]  什麼事情都沒有
[00:05:07.400 --> 00:05:10.800]  不是很乏味的事情嗎
[00:05:10.800 --> 00:05:16.000]  但是我們看見以利亞在這裏就持續不斷的禱告
[00:05:16.000 --> 00:05:21.000]  直到神的工作開始實現
[00:05:21.000 --> 00:05:24.200]  同樣地我認爲你今天要不斷的禱告
[00:05:24.200 --> 00:05:25.400]  繼續的禱告
[00:05:25.400 --> 00:05:29.200]  因爲唯有透過禱告才能夠幫助我們
[00:05:29.200 --> 00:05:35.600]  預備好我們的心來迎接神又大又廣的工作
[00:05:35.600 --> 00:05:36.600]  Amen
[00:05:36.600 --> 00:05:39.200]  那你說牧師我們應該爲哪些事情禱告呢
[00:05:39.200 --> 00:05:41.600]  今天早上要四方面
[00:05:41.600 --> 00:05:43.400]  讓我們在每天的生活當中
[00:05:43.400 --> 00:05:46.200]  能夠持續爲這四方面來禱告
[00:05:46.200 --> 00:05:50.000]  第一方面要爲你生命的更新來禱告
[00:05:50.000 --> 00:05:54.200]  跟你媽說爲你生命的更新來禱告
[00:05:54.200 --> 00:05:57.600]  爲什麼需要爲我們生命的更新來禱告
[00:05:57.600 --> 00:06:00.600]  因爲如果我們生命不被更新的話
[00:06:00.600 --> 00:06:05.400]  我告訴我們裏面就充滿了舊有的東西
[00:06:05.400 --> 00:06:07.800]  充滿我們老我的生命
[00:06:07.800 --> 00:06:10.800]  充滿了舊有的生活的習慣
[00:06:10.800 --> 00:06:16.200]  充滿了過去文化所帶給我們的傳統的包袱跟束縛
[00:06:16.200 --> 00:06:23.600]  甚至在你生命當中充滿了過去的失敗挫折跟失望的感覺
[00:06:23.600 --> 00:06:28.400]  而且你發現這些過去在你的生命當中好像不斷的累積累積
[00:06:28.400 --> 00:06:30.800]  越累積越多
[00:06:30.800 --> 00:06:35.600]  以至於祖的生命在你裏面根本無法永留
[00:06:35.600 --> 00:06:39.800]  祖的生命在你裏面好像動彈不得
[00:06:39.800 --> 00:06:43.400]  這就好像在你家裏面一樣衣櫃一樣
[00:06:43.400 --> 00:06:45.600]  回家看看你家的衣櫃吧
[00:06:45.600 --> 00:06:49.400]  好像三十年前的衣服還在那裏
[00:06:49.400 --> 00:06:51.600]  你還依依不捨
[00:06:51.600 --> 00:06:57.200]  多少的回憶在其中
[00:06:57.200 --> 00:06:58.200]  我告訴你
[00:06:58.200 --> 00:07:00.800]  以前穿得再美麗的衣服
[00:07:00.800 --> 00:07:04.200]  我告訴你現在已經不合穿了啦
[00:07:04.200 --> 00:07:07.200]  就算你說穆斯還合穿還合穿
[00:07:07.200 --> 00:07:09.600]  已經不合時了啦
[00:07:09.600 --> 00:07:11.000]  趕快送出去吧
[00:07:11.000 --> 00:07:15.000]  給你媽說趕快送出去
[00:07:15.000 --> 00:07:16.800]  你家裏的garage也是一樣
[00:07:16.800 --> 00:07:20.000]  多少不知道什麼東西在裏面
[00:07:20.000 --> 00:07:22.200]  junk
[00:07:22.200 --> 00:07:24.800]  堆積如山啊
[00:07:24.800 --> 00:07:29.400]  你就是捨不得把它割捨出去
[00:07:29.400 --> 00:07:33.000]  多少時候在我們生命當中也是如此
[00:07:33.000 --> 00:07:35.800]  多少舊有的事物
[00:07:35.800 --> 00:07:37.800]  多少的回憶
[00:07:37.800 --> 00:07:40.400]  甚至多少創傷
[00:07:40.400 --> 00:07:44.000]  多少生命當中的情結
[00:07:44.000 --> 00:07:46.600]  好像緊緊地抓住我們
[00:07:46.600 --> 00:07:50.400]  讓我們的心無法得到自由無法得到釋放
[00:07:50.400 --> 00:07:55.000]  多少時候你想想回憶到那些痛處
[00:07:55.000 --> 00:07:59.200]  以至於這些你的過去佔據你的心裏面
[00:07:59.200 --> 00:08:02.200]  讓神的江河不能夠來湧流
[00:08:02.200 --> 00:08:05.000]  這些過去的回憶一切的事情
[00:08:05.000 --> 00:08:07.400]  好像阻擋了江河的湧流
[00:08:07.400 --> 00:08:12.600]  好像神的生命在裏面只是像死水一灘動彈不得
[00:08:12.600 --> 00:08:14.200]  第二點作爲一個基督徒
[00:08:14.200 --> 00:08:16.200]  你一定要明白一件事情
[00:08:16.200 --> 00:08:18.200]  你要明白在你裏面
[00:08:18.200 --> 00:08:22.800]  主的能力是極其浩大的能力
[00:08:22.800 --> 00:08:26.200]  在你裏面是有主的生命在你裏面
[00:08:26.200 --> 00:08:30.000]  主的生命是有得勝的能力的
[00:08:30.000 --> 00:08:33.600]  主的生命帶着十字架的能力
[00:08:33.600 --> 00:08:38.000]  斷開一切黑暗罪惡的權勢
[00:08:38.000 --> 00:08:41.800]  沒有任何的罪惡再能夠挾制你
[00:08:41.800 --> 00:08:45.200]  在你裏面有主得勝的生命
[00:08:45.200 --> 00:08:48.800]  主的生命從死裏復活的生命
[00:08:48.800 --> 00:08:51.400]  能夠一次次提升你
[00:08:51.400 --> 00:08:54.400]  勝過一切的環境
[00:08:54.400 --> 00:08:58.200]  甚至勝過一切死因的憂苦
[00:08:58.200 --> 00:09:02.000]  主的生命是帶着五旬節的能力
[00:09:02.000 --> 00:09:04.200]  使你侍奉有果效
[00:09:04.200 --> 00:09:06.200]  生活有能力
[00:09:06.200 --> 00:09:07.200]  Amen
[00:09:07.200 --> 00:09:11.000]  那你說牧師爲什麼感覺不到呢
[00:09:11.000 --> 00:09:12.600]  很多基督徒常常覺得
[00:09:12.600 --> 00:09:16.000]  我感覺不到神浩大的能力
[00:09:16.000 --> 00:09:18.000]  我告訴你爲什麼
[00:09:18.000 --> 00:09:21.400]  就像有時候你去水壩去參觀
[00:09:21.400 --> 00:09:25.000]  你明明知道水壩裏面充滿了能力
[00:09:25.000 --> 00:09:27.800]  那是發電的來源
[00:09:27.800 --> 00:09:30.400]  但是你去水壩看怎麼看
[00:09:30.400 --> 00:09:32.800]  你都看不見任何能力
[00:09:32.800 --> 00:09:36.200]  你所看見只是平靜的水而已
[00:09:36.200 --> 00:09:37.400]  哪來的能力
[00:09:37.400 --> 00:09:40.600]  你也感不見任何的能力
[00:09:40.600 --> 00:09:43.200]  一直到什麼時候呢
[00:09:43.200 --> 00:09:47.600]  一直到水壩的水匣被打開了
[00:09:47.600 --> 00:09:49.400]  在那一剎那
[00:09:49.400 --> 00:09:54.800]  你忽然看見極大的能力被釋放出來
[00:09:54.800 --> 00:09:55.600]  同樣的道理
[00:09:55.600 --> 00:09:56.600]  在你生命當中
[00:09:56.600 --> 00:09:58.000]  好像你感覺不到
[00:09:58.000 --> 00:09:59.400]  你說牧師哪裏有神的能力
[00:09:59.400 --> 00:10:01.200]  感覺不到
[00:10:01.200 --> 00:10:05.200]  因爲水匣的門沒有被打開了
[00:10:05.200 --> 00:10:06.200]  在你生命當中
[00:10:06.200 --> 00:10:07.800]  水匣的門是什麼
[00:10:07.800 --> 00:10:08.400]  我告訴你
[00:10:08.400 --> 00:10:09.600]  很清楚地告訴你
[00:10:09.600 --> 00:10:13.200]  那就是你對神的順服了
[00:10:13.200 --> 00:10:17.200]  跟你朋友說就是你對神的順服
[00:10:17.200 --> 00:10:19.000]  什麼時候當你開始
[00:10:19.000 --> 00:10:21.600]  真的順服神的帶領的時候
[00:10:21.600 --> 00:10:22.200]  我告訴你
[00:10:22.200 --> 00:10:24.600]  水門就被打開
[00:10:24.600 --> 00:10:29.600]  神的能力就能夠像江河一樣湧流出去
[00:10:29.600 --> 00:10:31.400]  什麼時候在你生命當中
[00:10:31.400 --> 00:10:33.200]  你對神決定說
[00:10:33.200 --> 00:10:37.200]  我不要再容許舊式再來挾制我
[00:10:37.200 --> 00:10:39.600]  當你在身邊願意順服說
[00:10:39.600 --> 00:10:43.000]  真的放下生命當中一切舊有的事物
[00:10:43.000 --> 00:10:45.000]  除去生命中一切難受
[00:10:45.000 --> 00:10:45.600]  我告訴你
[00:10:45.600 --> 00:10:48.600]  順服常常就在一念之間
[00:10:48.600 --> 00:10:50.600]  我告訴你
[00:10:50.600 --> 00:10:52.600]  很多時候你覺得很難順服
[00:10:52.600 --> 00:10:55.000]  其實是什麼時候當你決定了
[00:10:55.000 --> 00:10:56.200]  就在一念之間
[00:10:56.200 --> 00:10:57.800]  我決定要順服
[00:10:57.800 --> 00:11:00.400]  就一念之差
[00:11:00.400 --> 00:11:02.600]  當你一決定
[00:11:02.600 --> 00:11:04.600]  就發現神的能力
[00:11:04.600 --> 00:11:08.800]  就能在你生命當中釋放出來
[00:11:08.800 --> 00:11:11.800]  今天在你生命裏面
[00:11:11.800 --> 00:11:14.000]  主的生命的光景是如何
[00:11:14.000 --> 00:11:15.200]  你們想到過
[00:11:15.200 --> 00:11:16.800]  是的主與你同在
[00:11:16.800 --> 00:11:19.600]  但主生命的光景是什麼
[00:11:19.600 --> 00:11:23.200]  是被很多你舊有的事物夾住了
[00:11:23.200 --> 00:11:25.200]  動彈不得了
[00:11:25.200 --> 00:11:27.600]  還是你今天願意在神的面前
[00:11:27.600 --> 00:11:29.600]  降服在神的面前
[00:11:29.600 --> 00:11:34.000]  過去所有這些在你生命中纏繞你的事情
[00:11:34.000 --> 00:11:36.400]  你願意爲主的緣故放下
[00:11:36.400 --> 00:11:37.600]  Let go
[00:11:37.600 --> 00:11:39.800]  放下這一切
[00:11:39.800 --> 00:11:43.200]  好讓神的江河重新能夠湧流
[00:11:43.200 --> 00:11:46.400]  這爲什麼你需要爲你生命的更新來禱告
[00:11:46.400 --> 00:11:50.800]  你每一天都需要爲你的更新來禱告
[00:11:50.800 --> 00:11:51.600]  我再舉個例子
[00:11:51.600 --> 00:11:54.000]  就好像海綿泡
[00:11:54.000 --> 00:11:57.400]  當海綿泡已經吸滿了水之後
[00:11:57.400 --> 00:12:00.400]  你再有些新的水進來有沒有用啊
[00:12:00.400 --> 00:12:01.400]  沒有用
[00:12:01.400 --> 00:12:03.600]  吸得滿滿的
[00:12:03.600 --> 00:12:06.800]  你怎麼樣能夠讓新的水能夠進來
[00:12:06.800 --> 00:12:10.200]  只有當你把舊的水擠出去
[00:12:10.200 --> 00:12:13.000]  新的水才能夠被吸收進來
[00:12:13.000 --> 00:12:15.200]  多少時候你在主日崇拜當中
[00:12:15.200 --> 00:12:17.600]  你呼求說主啊求你降下新的恩典
[00:12:17.600 --> 00:12:19.600]  新的恩高
[00:12:19.600 --> 00:12:23.400]  但是如果你生命當中充滿了舊的水
[00:12:23.400 --> 00:12:26.200]  再多新的恩高降臨下有沒有用呢
[00:12:26.200 --> 00:12:26.800]  沒有用
[00:12:26.800 --> 00:12:30.400]  你沒辦法吸收任何的恩典啊
[00:12:30.400 --> 00:12:34.000]  唯一你能夠吸收神恩典的方法是
[00:12:34.000 --> 00:12:38.600]  你能夠放下你舊有的生命的東西
[00:12:38.600 --> 00:12:41.000]  無論今天殘累你的
[00:12:41.000 --> 00:12:44.800]  無論叫你生命當中讓你憂慮煩惱
[00:12:44.800 --> 00:12:47.400]  充滿恐懼的事物
[00:12:47.400 --> 00:12:51.200]  抓住你的心裏面的創傷的事情是什麼
[00:12:51.200 --> 00:12:53.800]  你因爲主的緣故放下這一切
[00:12:53.800 --> 00:12:55.600]  當你一決定放下
[00:12:55.600 --> 00:12:57.600]  一決定順服下來的時候
[00:12:57.600 --> 00:13:01.400]  你要看見神的能力開始釋放在你生命當中
[00:13:01.400 --> 00:13:03.000]  Amen
[00:13:03.000 --> 00:13:04.400]  第二個你要爲禱告
[00:13:04.400 --> 00:13:07.000]  是要爲你環境的突破來禱告
[00:13:07.000 --> 00:13:10.800]  跟你們說爲你環境的突破禱告
[00:13:10.800 --> 00:13:13.800]  保羅在哥羅西蘇第四章第二節跟第三節
[00:13:13.800 --> 00:13:16.200]  這裏說你們要橫切禱告
[00:13:16.200 --> 00:13:18.200]  在此警醒感恩
[00:13:18.200 --> 00:13:22.000]  要爲我們禱告求神給我們開傳道的門
[00:13:22.000 --> 00:13:24.400]  能以講基督的奧祕
[00:13:24.400 --> 00:13:26.200]  在這裏保羅對禱告
[00:13:26.200 --> 00:13:28.800]  好像有一個很特別的體認
[00:13:28.800 --> 00:13:32.800]  他看見禱告好像是扣門一樣
[00:13:32.800 --> 00:13:35.600]  好像是一個開門的動作
[00:13:35.600 --> 00:13:37.600]  他說你們要爲我禱告
[00:13:37.600 --> 00:13:40.800]  好讓擺在我面前那個環境的門
[00:13:40.800 --> 00:13:42.200]  本來是關閉的
[00:13:42.200 --> 00:13:45.600]  那個環境的門能夠被打開
[00:13:45.600 --> 00:13:47.000]  換句話說保羅在這裏
[00:13:47.000 --> 00:13:49.000]  好像在傳福音的事宮上
[00:13:49.000 --> 00:13:51.200]  好像遇到一個關閉的門
[00:13:51.200 --> 00:13:53.400]  好像無法突破
[00:13:53.400 --> 00:13:56.600]  所以邀請弟兄姐妹要一起禱告
[00:13:56.600 --> 00:13:59.600]  能夠打開這個環境的門
[00:13:59.600 --> 00:14:00.400]  同樣的弟兄姐妹
[00:14:00.400 --> 00:14:04.000]  今天當你在面對生活各樣的難處
[00:14:04.000 --> 00:14:08.000]  多少時候你面對着關閉的門擺在你面前
[00:14:08.000 --> 00:14:12.000]  在生活當中面對工作的難處
[00:14:12.000 --> 00:14:14.600]  身體上遇到病痛
[00:14:14.600 --> 00:14:17.200]  家庭裏面的困境
[00:14:17.200 --> 00:14:22.600]  好像你覺得一個又一個關閉的門擺在你面前
[00:14:22.600 --> 00:14:23.800]  甚至在福音的工作上
[00:14:23.800 --> 00:14:25.000]  我們也看見多少時候
[00:14:25.000 --> 00:14:28.600]  在人的心中被堅固的銀雷所捆綁
[00:14:28.600 --> 00:14:30.800]  人的心無法得到釋放
[00:14:30.800 --> 00:14:32.400]  多少一些國家裏面
[00:14:32.400 --> 00:14:34.400]  你看船飛很困難
[00:14:34.400 --> 00:14:37.400]  最近特別我們爲哈薩克一直在禱告
[00:14:37.400 --> 00:14:40.200]  因爲哈薩克以前比較開放的政策
[00:14:40.200 --> 00:14:42.000]  現在越來越縮緊
[00:14:42.000 --> 00:14:44.200]  我們的牧師好幾次告訴我們說
[00:14:44.200 --> 00:14:46.400]  現在很緊張請你們爲我們禱告
[00:14:46.400 --> 00:14:49.000]  所以今年我們都不敢派短宣隊去
[00:14:49.000 --> 00:14:51.600]  我們怕影響我們當地的教會
[00:14:51.600 --> 00:14:52.800]  你看很多的國家
[00:14:52.800 --> 00:14:55.400]  你看見好像那個門在關閉
[00:14:55.400 --> 00:14:56.800]  我們也看見很多時候
[00:14:56.800 --> 00:14:59.400]  當你遇到關閉你怎麼辦
[00:14:59.400 --> 00:15:01.600]  我們唯一可以做的事情
[00:15:01.600 --> 00:15:04.000]  就是禱告禱告
[00:15:04.000 --> 00:15:08.800]  直到神能夠爲我們預備敞開的門爲止
[00:15:08.800 --> 00:15:10.400]  不但是禱告
[00:15:10.400 --> 00:15:15.000]  保羅在這時候還要橫切的禱告
[00:15:15.000 --> 00:15:17.400]  不是隻有一次迫切的禱告
[00:15:17.400 --> 00:15:20.400]  一次迫切的禱告我們都會
[00:15:20.400 --> 00:15:22.800]  事情發生的時候大喊說救我
[00:15:22.800 --> 00:15:24.800]  都會我們都會
[00:15:24.800 --> 00:15:28.600]  但是在這裏說不是隻有一次迫切的禱告
[00:15:28.600 --> 00:15:31.800]  而是要橫切的禱告
[00:15:31.800 --> 00:15:34.200]  就好像以利亞在這裏禱告
[00:15:34.200 --> 00:15:37.800]  以利亞在神面前爲了乾旱的情況在禱告
[00:15:37.800 --> 00:15:42.000]  當時以色列已經三年沒有下雨了
[00:15:42.000 --> 00:15:44.200]  似乎那是一個不可能的環境
[00:15:44.200 --> 00:15:46.000]  不可能的光景
[00:15:46.000 --> 00:15:49.400]  可是以利亞就是持續不斷地禱告
[00:15:49.400 --> 00:15:51.000]  一次又一次
[00:15:51.000 --> 00:15:53.200]  就像在叩門一樣
[00:15:53.200 --> 00:15:54.800]  禱告了一次
[00:15:54.800 --> 00:15:58.000]  派僕人去看有沒有什麼動靜
[00:15:58.000 --> 00:16:00.000]  僕人回來說什麼都沒有
[00:16:00.000 --> 00:16:01.200]  再禱告
[00:16:01.200 --> 00:16:02.800]  再派僕人去看
[00:16:02.800 --> 00:16:04.600]  僕人回來說什麼都沒有
[00:16:04.600 --> 00:16:05.600]  再禱告
[00:16:05.600 --> 00:16:06.600]  再派僕人去看
[00:16:06.600 --> 00:16:09.600]  僕人說什麼都沒看見
[00:16:09.600 --> 00:16:13.000]  你知道我們中國人凡事不過三嘛
[00:16:13.000 --> 00:16:14.000]  對不對
[00:16:14.000 --> 00:16:15.800]  換了我們三次沒有
[00:16:15.800 --> 00:16:18.600]  算了吧算了沒用的
[00:16:18.600 --> 00:16:22.400]  但是以利亞持續不斷地禱告
[00:16:22.400 --> 00:16:24.600]  一直到第七次
[00:16:24.600 --> 00:16:28.600]  他看見一小片雲從海里上來
[00:16:28.600 --> 00:16:32.800]  他就知道神的突破要降臨了
[00:16:32.800 --> 00:16:34.000]  果然在第四十五節
[00:16:34.000 --> 00:16:36.600]  我非常喜歡第四十五節這一說
[00:16:36.600 --> 00:16:37.800]  煞時間
[00:16:37.800 --> 00:16:39.800]  哇 I love it
[00:16:39.800 --> 00:16:43.200]  煞時間好像小說一樣
[00:16:43.200 --> 00:16:44.600]  忽然
[00:16:44.600 --> 00:16:46.600]  你禱告了好久好久好久
[00:16:46.600 --> 00:16:49.000]  好像什麼都沒看見
[00:16:49.000 --> 00:16:49.800]  但是我告訴你
[00:16:49.800 --> 00:16:53.600]  神的工作就是忽然間會臨到
[00:16:53.600 --> 00:16:54.400]  Amen
[00:16:54.400 --> 00:16:56.200]  當你面對艱難的環境
[00:16:56.200 --> 00:16:57.400]  無論在工作上
[00:16:57.400 --> 00:16:58.200]  在家庭上
[00:16:58.200 --> 00:16:59.200]  在侍奉當中
[00:16:59.200 --> 00:17:01.400]  你最需要做的就是一件事情
[00:17:01.400 --> 00:17:04.800]  永遠不要放棄
[00:17:04.800 --> 00:17:06.600]  持續地禱告
[00:17:06.600 --> 00:17:08.600]  爲你的環境來禱告
[00:17:08.600 --> 00:17:09.600]  來叩門
[00:17:09.600 --> 00:17:12.400]  直到神爲你開門爲止
[00:17:12.400 --> 00:17:13.400]  Amen
[00:17:13.400 --> 00:17:15.000]  跟你旁邊說永遠不要放棄禱告
[00:17:15.000 --> 00:17:18.000]  跟他說永遠不要放棄禱告
[00:17:18.000 --> 00:17:18.800]  因爲你的神
[00:17:18.800 --> 00:17:21.000]  今天仍然能夠在你生命當中
[00:17:21.000 --> 00:17:23.000]  偉大奇妙地工作
[00:17:23.000 --> 00:17:24.400]  Amen
[00:17:24.400 --> 00:17:26.000]  第三件事情你要禱告
[00:17:26.000 --> 00:17:28.200]  爲教會的復興來禱告
[00:17:28.200 --> 00:17:32.000]  跟你旁邊說爲教會的復興來禱告
[00:17:32.000 --> 00:17:34.800]  哈巴古書第三章第二節
[00:17:34.800 --> 00:17:36.200]  哈巴古在這裏
[00:17:36.200 --> 00:17:39.200]  耶和華我聽見的鳴聲就懼怕
[00:17:39.200 --> 00:17:41.200]  耶和華求你在這些年間
[00:17:41.200 --> 00:17:44.600]  復興你的做爲來
[00:17:44.600 --> 00:17:46.000]  這些年間顯明出來
[00:17:46.000 --> 00:17:48.400]  在發怒的時候以憐憫爲念
[00:17:48.400 --> 00:17:50.800]  很有意思哈巴古在這裏
[00:17:50.800 --> 00:17:54.200]  在禱告爲復興祈求的時候
[00:17:54.200 --> 00:17:57.600]  他沒有說復興你的真理
[00:17:57.600 --> 00:18:00.800]  他說復興你的做爲來
[00:18:00.800 --> 00:18:02.600]  一方面我們是要傳講神的真理
[00:18:02.600 --> 00:18:05.000]  特別在這彎曲背謬的世代
[00:18:05.000 --> 00:18:05.800]  我們的信仰
[00:18:05.800 --> 00:18:08.800]  一定要建立在真理的根基上
[00:18:08.800 --> 00:18:10.600]  但是另一方面
[00:18:10.600 --> 00:18:12.000]  我們看見這個世代
[00:18:12.000 --> 00:18:16.000]  今天更需要看見是神的作爲
[00:18:16.000 --> 00:18:21.200]  你們因爲這個世代已經看夠了
[00:18:21.200 --> 00:18:23.200]  當神不工作的時候
[00:18:23.200 --> 00:18:24.600]  罪惡是怎麼樣狠心
[00:18:24.600 --> 00:18:27.800]  我們已經看夠了
[00:18:27.800 --> 00:18:30.200]  這個世代需要看見的是
[00:18:30.200 --> 00:18:32.200]  當神開始工作的時候
[00:18:32.200 --> 00:18:34.600]  他所能夠帶來翻轉生命
[00:18:34.600 --> 00:18:37.800]  翻轉社區的能力
[00:18:37.800 --> 00:18:42.800]  現在今天你的心渴慕看見神的作爲嗎
[00:18:42.800 --> 00:18:45.000]  在你的人生的道路當中
[00:18:45.000 --> 00:18:47.800]  你渴慕看見神的恩典
[00:18:47.800 --> 00:18:51.000]  神的復興領導嗎
[00:18:51.000 --> 00:18:54.400]  想想看在你生命中過去
[00:18:54.400 --> 00:18:58.000]  你所渴慕追求的是什麼
[00:18:58.000 --> 00:19:00.000]  難道不就是學位
[00:19:00.000 --> 00:19:01.000]  工作
