
[00:00:00.000 --> 00:00:05.320]  感謝神給我今日有機會在當中跟大家分享神的話語
[00:04:22.760 --> 00:04:25.160]  那時你責備得我好
[00:04:25.160 --> 00:04:28.000]  因為我知道我的影響力都很大
[00:04:28.000 --> 00:04:31.360]  巴拿巴我一退席
[00:04:31.360 --> 00:04:34.920]  我都見到他跟著我一起退席
[00:04:34.920 --> 00:04:36.080]  所以你罵得我好
[00:04:36.080 --> 00:04:37.280]  我不會生氣你
[00:04:37.280 --> 00:04:39.000]  況且我們現在在永世裏面
[00:04:39.000 --> 00:04:41.040]  神的愛充滿我們的心
[00:04:41.040 --> 00:04:43.480]  如果我還記著這個芥蒂
[00:04:43.480 --> 00:04:46.480]  我會覺得很蠢
[00:04:46.480 --> 00:04:48.640]  而且你都是維護福音
[00:04:48.640 --> 00:04:51.920]  所以我不會生氣你的
[00:04:51.920 --> 00:04:55.680]  並且其實我知道
[00:04:55.680 --> 00:04:57.560]  就算我跟了耶穌之後
[00:04:57.560 --> 00:04:59.600]  我都不是一個聖人
[00:04:59.600 --> 00:05:02.200]  我生命還有很多的弱點
[00:05:02.200 --> 00:05:04.720]  但是感謝主的憐憫
[00:05:04.720 --> 00:05:08.280]  我最記得在我和耶穌打雨的時候
[00:05:08.280 --> 00:05:09.800]  我最記得一樣東西
[00:05:09.800 --> 00:05:13.560]  在基督以外根本就沒有什麼希望
[00:05:13.560 --> 00:05:18.080]  唯有在基督裏面自有盼望
[00:05:18.080 --> 00:05:21.480]  主愛真是說不盡
[00:05:21.480 --> 00:05:24.200]  大家記住這個可能將來會發生的
[00:05:24.200 --> 00:05:27.200]  這個團契的交談
[00:05:27.200 --> 00:05:29.520]  接著請聽我讀出
[00:05:29.520 --> 00:05:32.280]  《新普及譯本》的二弗所書
[00:05:32.280 --> 00:05:34.920]  二章的十一至十三節
[00:05:34.920 --> 00:05:36.680]  聖經這樣說
[00:05:36.680 --> 00:05:37.960]  「不要忘了
[00:05:37.960 --> 00:05:41.960]  你們愛族人本來是毫不相干的愛人
[00:05:41.960 --> 00:05:46.280]  你們被猶太人稱為未受割禮的異教徒
[00:05:46.280 --> 00:05:49.880]  割禮只能影響肉體而非心靈
[00:05:49.880 --> 00:05:53.080]  那些猶太人卻以此為榮
[00:05:53.080 --> 00:05:56.800]  那時你們的生活中沒有基督
[00:05:56.800 --> 00:06:01.040]  你們被排除在以色列國民之外
[00:06:01.040 --> 00:06:06.240]  對神在約中給他們的應許一無所知
[00:06:06.240 --> 00:06:11.200]  你們活在世上既沒有神也沒有盼望
[00:06:11.200 --> 00:06:15.440]  但現在你們已經與基督耶穌聯合了
[00:06:15.440 --> 00:06:17.800]  你們曾經遠離神
[00:06:17.800 --> 00:06:20.720]  現在卻藉著基督的血
[00:06:20.720 --> 00:06:25.840]  已經被帶到神面前」
[00:06:25.840 --> 00:06:28.320]  這幾節經文可以說
[00:06:28.320 --> 00:06:29.880]  保羅告訴我們
[00:06:29.880 --> 00:06:34.680]  愛邦人未得基督之前的情況
[00:06:34.680 --> 00:06:36.600]  被拒絕
[00:06:36.600 --> 00:06:39.120]  可能在座當中都有朋友
[00:06:39.120 --> 00:06:40.080]  弟兄姊妹
[00:06:40.080 --> 00:06:42.560]  試過被拒絕的經驗
[00:06:42.560 --> 00:06:45.520]  譬如你很想入一間學校被拒絕
[00:06:45.520 --> 00:06:46.880]  或者你幫你的子女
[00:06:46.880 --> 00:06:48.680]  希望入一間小學也好
[00:06:48.680 --> 00:06:51.400]  幼稚園也好被拒絕
[00:06:51.400 --> 00:06:56.520]  甚至很久以前
[00:06:56.520 --> 00:07:01.320]  我們中學的時候有些舞會
[00:07:01.320 --> 00:07:04.600]  邀請一些女同學跳舞
[00:07:04.600 --> 00:07:06.760]  你被拒絕即是吃檸檬
[00:07:06.760 --> 00:07:09.120]  感受是不好的
[00:07:09.120 --> 00:07:11.320]  但最大的問題
[00:07:11.320 --> 00:07:14.040]  如果愛邦人被拒絕這個救恩的門外
[00:07:14.040 --> 00:07:17.040]  他們真是很可憐
[00:07:17.040 --> 00:07:19.760]  未受割禮的異教徒
[00:07:19.760 --> 00:07:23.920]  即是代表著不屬於神
[00:07:23.920 --> 00:07:26.320]  沒有屬神的記號
[00:07:26.320 --> 00:07:28.040]  生活中沒有基督
[00:07:28.040 --> 00:07:30.120]  和基督無關
[00:07:30.120 --> 00:07:35.840]  被排除在以色列國民之外
[00:07:35.840 --> 00:07:40.160]  即不是神的子民
[00:07:40.160 --> 00:07:43.040]  所應許的諸約上是局外人
[00:07:43.040 --> 00:07:45.720]  對神的約是一無所知
[00:07:45.720 --> 00:07:48.160]  那又怎樣去相信神呢?
[00:07:48.160 --> 00:07:52.280]  可以說沒有子望沒有神
[00:07:52.280 --> 00:07:57.040]  二章十三節那裏說:你們從前遠離神的人
[00:07:57.040 --> 00:08:00.240]  如今卻在基督耶穌裡
[00:08:00.240 --> 00:08:07.680]  靠著他的血已經得親近了
[00:08:07.680 --> 00:08:10.840]  當耶穌基督還未來人間的時候
[00:08:10.840 --> 00:08:15.480]  所以可以說愛邦人是絕望的
[00:08:15.480 --> 00:08:19.960]  他們不知道怎樣去跟神親近
[00:08:19.960 --> 00:08:26.080]  無論是昔日在異佛所的教會以外的愛邦人
[00:08:26.080 --> 00:08:28.080]  或者今日的我們
[00:08:28.080 --> 00:08:30.120]  如果我們不靠著耶穌基督
[00:08:30.120 --> 00:08:32.360]  我們真的不知道怎樣去親近神
[00:08:32.360 --> 00:08:34.320]  不過今日我們知道
[00:08:34.320 --> 00:08:35.680]  因著基督
[00:08:35.680 --> 00:08:37.520]  我們只管坦然無懼
[00:08:37.520 --> 00:08:39.240]  來到施恩寶座面前
[00:08:39.240 --> 00:08:41.240]  可以得著連率蒙恩位
[00:08:41.240 --> 00:08:44.480]  做我們隨時的幫助
[00:08:44.480 --> 00:08:47.360]  當我們有這一份本來被拒絕
[00:08:47.360 --> 00:08:49.200]  今日成為一個蒙恩的人
[00:08:49.200 --> 00:08:50.840]  這一份恩典的時候
[00:08:50.840 --> 00:08:54.120]  所以我們應該時時去讚美主
[00:08:54.120 --> 00:08:56.440]  因為當我們明白從前
[00:08:56.440 --> 00:09:00.160]  和現在的差距有多大的時候
[00:09:00.160 --> 00:09:04.120]  你一定會有一種受寵若驚的感覺
[00:09:04.120 --> 00:09:06.120]  因為這個完完全全是因為
[00:09:06.120 --> 00:09:07.920]  耶穌基督愛我們的緣故
[00:09:07.920 --> 00:09:10.360]  為我們去成就
[00:09:10.360 --> 00:09:12.800]  即是說在七十億人裏面
[00:09:12.800 --> 00:09:16.520]  我們是一個幸運兒
[00:09:16.520 --> 00:09:18.960]  以弗所書一章七節那裏這樣說
[00:09:18.960 --> 00:09:21.000]  我們藉這愛主的血
[00:09:21.000 --> 00:09:22.600]  得蒙救贖
[00:09:22.600 --> 00:09:24.800]  過犯得以赦免
[00:09:24.800 --> 00:09:28.720]  乃是照他豐富的恩典
[00:09:28.720 --> 00:09:30.200]  很清楚地告訴我們
[00:09:30.200 --> 00:09:32.880]  我們得救是一個恩典
[00:09:32.880 --> 00:09:34.880]  不是因為我們做得多好
[00:09:34.880 --> 00:09:36.800]  或者我們再做好一點
[00:09:36.800 --> 00:09:38.720]  甚至我們做了基督徒
[00:09:38.720 --> 00:09:40.040]  我們是否做得夠好
[00:09:40.040 --> 00:09:41.760]  然後賺取到神的救恩
[00:09:41.760 --> 00:09:42.800]  都不是
[00:09:42.800 --> 00:09:44.320]  完全是神的恩典
[00:09:44.320 --> 00:09:47.400]  是豐富的恩典
[00:09:47.400 --> 00:09:49.280]  無論是猶太人也好
[00:09:49.280 --> 00:09:51.640]  外邦人也好
[00:09:51.640 --> 00:09:54.240]  都是靠著耶穌基督的血
[00:09:54.240 --> 00:09:56.360]  釘身在十字架上面
[00:09:56.360 --> 00:10:02.320]  我們才能夠和神結連
[00:10:02.320 --> 00:10:04.560]  然而我們明白到
[00:10:04.560 --> 00:10:07.720]  原來神的愛是這麼偉大的時候
[00:10:07.720 --> 00:10:11.040]  將我們的關係拉在一起
[00:10:11.040 --> 00:10:15.040]  這個就是合一的基礎
[00:10:15.040 --> 00:10:17.920]  在1982年的時候
[00:10:17.920 --> 00:10:22.640]  在貝魯特難民營遭到攻擊
[00:10:22.640 --> 00:10:24.960]  當時還有很多小朋友
[00:10:24.960 --> 00:10:28.480]  很多婦孺還在難民營裏面
[00:10:28.480 --> 00:10:32.520]  聯合國試過調停好幾次
[00:10:32.520 --> 00:10:35.760]  希望雙方去停火
[00:10:35.760 --> 00:10:38.040]  德蘭修女也知道這件事
[00:10:38.040 --> 00:10:41.240]  她就問當時戰爭的指揮官
[00:10:41.240 --> 00:10:43.680]  為甚麼還不停火
[00:10:43.680 --> 00:10:45.680]  那個軍官就說
[00:10:45.680 --> 00:10:47.200]  我們其實也很想停火
[00:10:47.200 --> 00:10:50.000]  但對方不停火我們怎麼辦呢
[00:10:50.000 --> 00:10:51.160]  德蘭修女就說
[00:10:51.160 --> 00:10:53.880]  那我進入戰區裏面
[00:10:53.880 --> 00:10:59.160]  當時雙方還在開火交戰的雙方
[00:10:59.160 --> 00:11:02.440]  聽到德蘭修女進入戰區
[00:11:02.440 --> 00:11:05.760]  竟然自動停火
[00:11:05.760 --> 00:11:07.560]  趁著這個機會
[00:11:07.560 --> 00:11:11.040]  聯合國的人員
[00:11:11.040 --> 00:11:12.160]  紅十字會的人
[00:11:12.160 --> 00:11:14.000]  就陪同德蘭修女一起
[00:11:14.000 --> 00:11:15.760]  幫忙將在戰區裏面
[00:11:15.760 --> 00:11:21.200]  一間醫院裏面的婦孺小朋友帶走了
[00:11:21.200 --> 00:11:22.760]  帶走了之後
[00:11:22.760 --> 00:11:25.560]  雙方就繼續打
[00:11:25.560 --> 00:11:27.920]  但是很明顯
[00:11:27.920 --> 00:11:31.880]  德蘭修女是得到交戰雙方的尊重
[00:11:31.880 --> 00:11:33.680]  因著德蘭修女過去
[00:11:33.680 --> 00:11:37.320]  她對人那種愛心的幫助
[00:11:37.320 --> 00:11:40.280]  可能都不想傷害她
[00:11:40.280 --> 00:11:44.760]  如果世人都懂得欣賞德蘭修女的愛心
[00:11:44.760 --> 00:11:48.200]  今日我們對耶穌基督
[00:11:48.200 --> 00:11:50.480]  展現的對世人的大愛
[00:11:50.480 --> 00:11:56.040]  我們又領略有幾多呢
[00:11:56.040 --> 00:11:58.200]  我相信其實我們都懂得欣賞
[00:11:58.200 --> 00:12:02.600]  和深深感受到神的愛是很偉大
[00:12:02.600 --> 00:12:04.960]  所以我們能夠成為一個
[00:12:04.960 --> 00:12:07.400]  教會和好的群體
[00:12:07.400 --> 00:12:09.520]  是因著耶穌的愛
[00:12:09.520 --> 00:12:15.480]  在我們當中
[00:12:15.480 --> 00:12:18.080]  耶穌基督設立教會
[00:12:18.080 --> 00:12:23.080]  是要讓他成為一個新人
[00:12:23.080 --> 00:12:24.480]  二章十四節那裏說
[00:12:24.480 --> 00:12:26.320]  因他使我們和睦
[00:12:26.320 --> 00:12:28.320]  將兩下合而為一
[00:12:28.320 --> 00:12:31.720]  拆毀了中間間段的牆
[00:12:31.720 --> 00:12:32.720]  第十五節
[00:12:32.720 --> 00:12:35.720]  而且以自己的身體廢掉冤仇
[00:12:35.720 --> 00:12:38.440]  就是那記載律法上的規條
[00:12:38.440 --> 00:12:39.760]  為要將兩下
[00:12:39.760 --> 00:12:42.400]  藉著自己造成一個新人
[00:12:42.400 --> 00:12:45.960]  如此便成就了和睦
[00:12:45.960 --> 00:12:51.040]  這個新人不是單止我們個人得救
[00:12:51.040 --> 00:12:55.840]  而是一個新的群體即是教會
[00:12:55.840 --> 00:12:59.680]  這個教會的組成是由猶太人
[00:12:59.680 --> 00:13:01.520]  又有外邦人
[00:13:01.520 --> 00:13:04.080]  不是外邦人加入猶太人那裏
[00:13:04.080 --> 00:13:06.760]  亦都不是猶太人加入外邦人那裏
[00:13:06.760 --> 00:13:12.640]  而是猶太人和外邦人一起加入基督裏面
[00:13:12.640 --> 00:13:14.760]  神昔日在創世紀的時候
[00:13:14.760 --> 00:13:17.160]  去創造亞當和夏娃
[00:13:17.160 --> 00:13:21.400]  基督亦藉著他自己去建立教會
[00:13:21.400 --> 00:13:23.800]  如此便成就了和睦
[00:13:23.800 --> 00:13:27.920]  這個和睦是包括神和人的關係
[00:13:27.920 --> 00:13:31.400]  亦都包括人和人之間的關係
[00:13:31.400 --> 00:13:33.920]  記載十字架上滅了冤仇
[00:13:33.920 --> 00:13:37.920]  便藉著十字架使兩下歸為一體
[00:13:37.920 --> 00:13:43.800]  與神和好了
[00:13:43.800 --> 00:13:47.240]  經文提到拆毀中間間段的牆
[00:13:47.240 --> 00:13:51.840]  對當時的人來說都會很明白
[00:13:51.840 --> 00:13:53.760]  因為在聖殿裏面
[00:13:53.760 --> 00:14:01.880]  真是有一幅牆阻隔著猶太人和非猶太人
[00:14:01.880 --> 00:14:06.000]  在內院和外院之間
[00:14:06.000 --> 00:14:08.840]  這幅牆還有一個告示
[00:14:08.840 --> 00:14:14.400]  就是犯闖過此牆的外邦人立即處死
[00:14:14.400 --> 00:14:20.520]  所以當時的人會明白甚麼是阻隔
[00:14:20.520 --> 00:14:23.560]  但今日我們藉著主耶穌基督的血
[00:14:23.560 --> 00:14:26.880]  我們可以坦然無懼地進入至聖所
[00:14:26.880 --> 00:14:31.320]  因為神已經為我們開出一條又新又活的道路
[00:14:31.320 --> 00:14:37.240]  將神和人之間的阻隔已經拆除
[00:14:37.240 --> 00:14:39.680]  不過今日可能在這個世界上
[00:14:39.680 --> 00:14:45.000]  仍然有一個高牆去阻隔人和人之間的關係
[00:14:45.000 --> 00:14:47.760]  可能那個高牆是自我中心
[00:14:47.760 --> 00:14:51.320]  可能那個高牆是驕傲
[00:14:51.320 --> 00:14:53.200]  今日在你的生命裏面
[00:14:53.200 --> 00:14:59.720]  有沒有一些高牆是影響你和別人的關係呢
[00:14:59.720 --> 00:15:01.680]  第二章十八節那裏說
[00:15:01.680 --> 00:15:05.600]  因為我們兩下藉著他被一個聖靈所感
[00:15:05.600 --> 00:15:08.320]  得以進到父面前
[00:15:08.320 --> 00:15:11.640]  意思是說無論是猶太人是外邦人
[00:15:11.640 --> 00:15:13.800]  是同被聖靈所感
[00:15:13.800 --> 00:15:16.120]  是因著耶穌基督的介紹
[00:15:16.120 --> 00:15:19.520]  我們能夠去到神那裏
[00:15:19.520 --> 00:15:23.000]  盼望藉著今日這一段經文
[00:15:23.000 --> 00:15:29.600]  讓我們真是能夠與神相憐與人相愛
[00:15:29.600 --> 00:15:33.200]  我相信都不是靠著人自己可以做到
[00:15:33.200 --> 00:15:35.440]  而是唯有靠著聖靈的幫助
[00:15:35.440 --> 00:15:38.400]  才可以打破各式各樣的圍牆
[00:15:38.400 --> 00:15:41.200]  有些圍牆是用來困住自己
[00:15:41.200 --> 00:15:43.480]  有些是用來收埋自己
[00:15:43.480 --> 00:15:46.680]  有些是用來隔住別人
[00:15:46.680 --> 00:15:49.480]  但是當我們被呼召成為一個新人
[00:15:49.480 --> 00:15:50.800]  在團契裏面
[00:15:50.800 --> 00:15:53.760]  我們與主內的弟兄姊妹生命有結連
[00:15:53.760 --> 00:15:56.120]  一起就可以去傳和平的福音
[00:15:56.120 --> 00:15:58.120]  一起去接觸這個世界
[00:15:58.120 --> 00:16:01.080]  成為神愛的見證
[00:16:01.080 --> 00:16:03.200]  以法所書一章二十三節那裏說
[00:16:03.200 --> 00:16:05.200]  「教會是他的身體
[00:16:05.200 --> 00:16:12.120]  是那充滿萬有者所充滿的」
[00:16:12.120 --> 00:16:16.240]  我們今日都願意來到神的家裏面
[00:16:16.240 --> 00:16:19.600]  來到聖殿來到教會去敬拜神
[00:16:19.600 --> 00:16:23.000]  但是可能我們當中有些弟兄姊妹
[00:16:23.000 --> 00:16:28.120]  有些朋友又不想參加團契
[00:16:28.120 --> 00:16:32.160]  有些人為甚麼一完了崇拜就離開呢?
[00:16:32.160 --> 00:16:33.440]  其實可能其中一個原因
[00:16:33.440 --> 00:16:36.920]  就是不想與其他人發生比較密切的關係
[00:16:36.920 --> 00:16:38.520]  免得帶來傷害
[00:16:38.520 --> 00:16:42.440]  因為我們知道「相見好同住難」
[00:16:42.440 --> 00:16:44.160]  即是越與你認識心
[00:16:44.160 --> 00:16:45.400]  越親的人
[00:16:45.400 --> 00:16:49.200]  大家的刺就刺得對方更加的痛
[00:16:49.200 --> 00:16:51.680]  但是如果神的家都是這樣
[00:16:51.680 --> 00:16:53.080]  就真是很可惜
[00:16:53.080 --> 00:16:56.000]  如果我們只是參加一些大的聚會
[00:16:56.000 --> 00:16:59.720]  其實彼此的關係可以說是很生疏的
[00:16:59.720 --> 00:17:01.600]  我有甚麼需要要代討
[00:17:01.600 --> 00:17:02.720]  你不知道
[00:17:02.720 --> 00:17:04.840]  即使你參加了十年
[00:17:04.840 --> 00:17:06.160]  但是仍然可以說
[00:17:06.160 --> 00:17:10.640]  雖然有這個主內弟兄姊妹的名份
[00:17:10.640 --> 00:17:15.360]  但是其實實質上做不到彼此相愛
[00:17:15.360 --> 00:17:17.280]  神盼望我們的教會
[00:17:17.280 --> 00:17:18.600]  是一個健康的教會
[00:17:18.600 --> 00:17:21.200]  是一個彼此相愛的教會
[00:17:21.200 --> 00:17:23.960]  能夠在裏面的團契是溫暖的
[00:17:23.960 --> 00:17:27.720]  是能夠成為一個相愛的團契
[00:17:27.720 --> 00:17:29.800]  是榮耀神的團契
[00:17:29.800 --> 00:17:34.000]  原來神在教會裏面的恩典是豐富的時候
[00:17:34.000 --> 00:17:39.360]  教會本身真是一個很豐富的生命體
[00:17:39.360 --> 00:17:42.160]  第十九節至二十二節那裏這樣說
[00:17:42.160 --> 00:17:45.440]  「這讓你們不再作外人和客裡
[00:17:45.440 --> 00:17:47.280]  是與聖徒同國
[00:17:47.280 --> 00:17:49.160]  是神家裡的人了
[00:17:49.160 --> 00:17:53.560]  並且被建造在使徒和先知的根基上
[00:17:53.560 --> 00:17:57.480]  有基督耶穌自己為防國石
[00:17:57.480 --> 00:18:00.240]  國防靠他聯絡得合適
[00:18:00.240 --> 00:18:02.840]  漸漸成為主的聖殿
[00:18:02.840 --> 00:18:05.640]  你們也靠他同被建造
[00:18:05.640 --> 00:18:10.280]  成為神藉著聖靈居住的所在」
[00:18:10.280 --> 00:18:12.280]  當我們被主呼召
[00:18:12.280 --> 00:18:14.080]  我們成為教會的時候
[00:18:14.080 --> 00:18:16.680]  成為一個新的群體的時候
[00:18:16.680 --> 00:18:20.200]  原來我們就有一個國
[00:18:20.200 --> 00:18:23.880]  我們亦都有一個家
[00:18:23.880 --> 00:18:28.560]  並且我們是聖殿的一部份
[00:18:28.560 --> 00:18:32.040]  「與聖徒同國」即是我們是天國子民
[00:18:32.040 --> 00:18:35.160]  天國裏面有一個天國的君王
[00:18:35.160 --> 00:18:38.920]  他會管治、他會負責
[00:18:38.920 --> 00:18:41.240]  重要的是我們怎樣去活出
[00:18:41.240 --> 00:18:45.080]  在地上活出這個天國子民的樣式
[00:18:45.080 --> 00:18:48.600]  我們是神家裏面的人
[00:18:48.600 --> 00:18:52.040]  你看看你旁邊那個弟兄姊妹
[00:18:52.040 --> 00:18:54.000]  他可能是你的哥哥
[00:18:54.000 --> 00:18:59.240]  可能是你的姐姐或者妹妹弟弟
[00:18:59.240 --> 00:19:00.360]  真是這樣
[00:19:00.360 --> 00:19:04.360]  因著靠著耶穌基督這個血的關係
[00:19:04.360 --> 00:19:07.760]  我們在主裏面真是一家人
[00:19:07.760 --> 00:19:08.880]  這個家人的關係
[00:19:08.880 --> 00:19:10.360]  我們可以在教會的聚會
[00:19:10.360 --> 00:19:17.640]  在團契、在崇拜、在祈禱會裏面去體驗
[00:19:17.640 --> 00:19:19.920]  「各房靠他聯絡得合適
[00:19:19.920 --> 00:19:23.440]  漸漸成為主的聖殿」
[00:19:23.440 --> 00:19:26.880]  「漸漸成為主的聖殿」就是提醒我們
[00:19:26.880 --> 00:19:28.440]  當你一信耶穌的時候
[00:19:28.440 --> 00:19:30.840]  你悔改歸向主
[00:19:30.840 --> 00:19:32.640]  那個不是一個定格
[00:19:32.640 --> 00:19:33.920]  你不是停在那裏
[00:19:33.920 --> 00:19:35.680]  「是呀!我信了耶穌是這樣的
[00:19:35.680 --> 00:19:38.880]  是這樣的,我不會改的」
[00:19:38.880 --> 00:19:40.680]  「漸漸成為主的聖殿」
[00:19:40.680 --> 00:19:43.960]  是神的話語去塗造你的生命
[00:19:43.960 --> 00:19:47.080]  祂讓聖靈在你的生命動工去改變你
[00:19:47.080 --> 00:19:50.320]  慢慢可能你的磚大了
[00:19:50.320 --> 00:19:52.400]  塞不進這個聖殿的某一個位
[00:19:52.400 --> 00:19:55.600]  慢慢你就要配合
[00:19:55.600 --> 00:19:59.120]  「各房靠他聯絡得合適」
[00:19:59.120 --> 00:20:01.280]  聖殿對於當時的人很明白
[00:20:01.280 --> 00:20:04.720]  是一個敬拜神去獻祭的地方
[00:20:04.720 --> 00:20:07.640]  亦都是代表著神的同在
[00:20:07.640 --> 00:20:09.320]  今日亦都提醒我們
[00:20:09.320 --> 00:20:11.600]  我們今日不是個人去敬拜神
[00:20:11.600 --> 00:20:12.760]  當我信了耶穌的時候
[00:20:12.760 --> 00:20:15.680]  我不是只是回家在家裏靈修
[00:20:15.680 --> 00:20:17.560]  唱詩讚美就可以了
[00:20:17.560 --> 00:20:22.480]  而是我們要集體敬拜
[00:20:22.480 --> 00:20:23.480]  其實是很好的
[00:20:23.480 --> 00:20:26.280]  彼此口唱心和
[00:20:26.280 --> 00:20:29.200]  弟兄姊妹在旁邊唱歌
[00:20:29.200 --> 00:20:29.920]  你聽到的時候
[00:20:29.920 --> 00:20:34.520]  你的心被恩緊被激勵
[00:20:34.520 --> 00:20:38.040]  有人說人生就好像
