
[00:00:00.000 --> 00:00:03.640]  David由四歲大開始就學習小提琴
[00:03:14.240 --> 00:03:15.800]  供書教學
[00:03:15.800 --> 00:03:17.760]  但在他成長的時候
[00:03:17.760 --> 00:03:20.200]  媽媽不斷在Jimmy的耳邊說
[00:03:20.200 --> 00:03:23.720]  千萬不要衰被人看
[00:03:23.720 --> 00:03:27.480]  所以Jimmy從小到大有一種強烈的主見
[00:03:27.480 --> 00:03:30.280]  就是說要靠自己的能力
[00:03:30.280 --> 00:03:32.600]  才能夠得到成果
[00:03:32.600 --> 00:03:34.520]  有弱點就是失敗者
[00:03:34.520 --> 00:03:37.600]  你找人幫忙就是弱者
[00:03:37.600 --> 00:03:41.760]  專家說這種也是孤兒的靈
[00:03:41.760 --> 00:03:44.600]  等於當一個人信耶穌的時候
[00:03:44.600 --> 00:03:47.600]  我們裡面的靈就重生
[00:03:47.600 --> 00:03:53.480]  聖經說神賜給信耶穌的人權柄作神的兒女
[00:03:53.480 --> 00:03:55.240]  但很多信耶穌的人
[00:03:55.240 --> 00:03:57.960]  可能在頭腦上就知道有這件事
[00:03:57.960 --> 00:04:03.160]  他是很少真正的擁抱天父兒女的這個新身份
[00:04:03.160 --> 00:04:04.440]  為什麼呢
[00:04:04.440 --> 00:04:11.520]  因為他們在腦海裡面仍然有那種成長的環境
[00:04:11.520 --> 00:04:14.120]  以及這種挫敗的經歷
[00:04:14.120 --> 00:04:15.920]  他們的心思念
[00:04:15.920 --> 00:04:19.240]  仍然被那種頑固的思維模式
[00:04:19.240 --> 00:04:22.360]  或者強烈的情緒記憶所控制著
[00:04:22.360 --> 00:04:25.160]  所以沒有辦法經歷到信耶穌之後
[00:04:25.160 --> 00:04:27.680]  真正應該有的自由
[00:04:27.680 --> 00:04:30.560]  真正應該有的平安喜樂
[00:04:30.560 --> 00:04:32.360]  但是聖經說了很多次
[00:04:32.360 --> 00:04:34.000]  也都說得很清楚
[00:04:34.000 --> 00:04:36.640]  我們信了耶穌就是天父的兒女
[00:04:36.640 --> 00:04:38.800]  我們看其中一個例子
[00:04:38.800 --> 00:04:40.520]  約翰一書三章一節
[00:04:40.520 --> 00:04:41.360]  第一節我們一起讀
[00:04:41.360 --> 00:04:42.720]  一二三
[00:04:42.720 --> 00:04:47.040]  你看父賜給我們是何等的慈愛
[00:04:47.040 --> 00:04:50.160]  使我們得稱為神的兒女
[00:04:50.160 --> 00:04:54.080]  我們也真是他的兒女
[00:04:54.080 --> 00:04:56.720]  等於說一節聖經已經說了兩句
[00:04:56.720 --> 00:04:58.880]  我們是神的兒女
[00:04:58.880 --> 00:05:00.480]  聖經很多
[00:05:00.480 --> 00:05:01.920]  是很豐富
[00:05:01.920 --> 00:05:05.440]  但是神的心是希望我們真的能夠擁抱到
[00:05:05.440 --> 00:05:07.480]  這個天父兒女的新的身份
[00:05:07.480 --> 00:05:09.280]  真正擁抱到經歷到
[00:05:09.280 --> 00:05:13.240]  究竟我們怎樣才可以擁抱這個天父兒女的身份
[00:05:13.240 --> 00:05:16.160]  以下時間我想和大家
[00:05:16.160 --> 00:05:19.840]  用羅馬書八章十四至十六節
[00:05:19.840 --> 00:05:21.440]  讓我們一起明白
[00:05:21.440 --> 00:05:24.320]  我們能夠擁抱天父兒女的身份
[00:05:24.320 --> 00:05:25.720]  最重要的
[00:05:25.720 --> 00:05:27.720]  我們需要注意的兩個特點
[00:05:27.720 --> 00:05:30.080]  第一個需要注意的東西
[00:05:30.080 --> 00:05:32.000]  就是你有一種堅決
[00:05:32.000 --> 00:05:33.640]  有一種決定
[00:05:33.640 --> 00:05:36.560]  你真是願意脫離那個奴僕的心
[00:05:36.560 --> 00:05:39.040]  讓我們一起先看羅馬書
[00:05:39.040 --> 00:05:41.000]  八章十四至十六節
[00:05:41.000 --> 00:05:41.920]  等我們一起讀
[00:05:41.920 --> 00:05:42.920]  一二三
[00:05:42.920 --> 00:05:45.840]  因為凡被神的靈引導的
[00:05:45.840 --> 00:05:48.040]  都是神的兒子
[00:05:48.040 --> 00:05:51.240]  你們所受的不是奴僕的心
[00:05:51.240 --> 00:05:52.800]  仍舊害怕
[00:05:52.800 --> 00:05:56.000]  所受的乃是兒子的心
[00:05:56.000 --> 00:05:59.200]  因此我們呼叫阿巴乎
[00:05:59.200 --> 00:06:02.080]  聖靈與我們的心同症
[00:06:02.080 --> 00:06:04.560]  我們是神的兒女
[00:06:04.560 --> 00:06:06.680]  留意第二個字奴僕的心
[00:06:06.680 --> 00:06:08.320]  什麼是奴僕的心呢
[00:06:08.320 --> 00:06:13.200]  奴僕的心是覺得被奴役的思維模式
[00:06:13.200 --> 00:06:15.880]  你想東西是這樣的方式去想的
[00:06:15.880 --> 00:06:17.520]  你覺得是被奴役的
[00:06:17.520 --> 00:06:20.040]  這種奴僕的心有三個特點
[00:06:20.040 --> 00:06:21.360]  第一個特點
[00:06:21.360 --> 00:06:23.640]  是害怕
[00:06:23.640 --> 00:06:24.600]  害怕什麼呢
[00:06:24.600 --> 00:06:26.960]  害怕做得不夠多
[00:06:26.960 --> 00:06:28.760]  害怕做得不夠好
[00:06:28.760 --> 00:06:30.640]  害怕做得不夠合適
[00:06:30.640 --> 00:06:35.400]  害怕取悅不到他覺得是權威的人的認可
[00:06:35.400 --> 00:06:37.480]  他未必喜歡這些權威人士
[00:06:37.480 --> 00:06:38.720]  可能很討厭他們
[00:06:38.720 --> 00:06:39.960]  但不知為何
[00:06:39.960 --> 00:06:41.480]  他們的思維模式、潛意識
[00:06:41.480 --> 00:06:44.560]  是要做到適合他們心意的
[00:06:44.560 --> 00:06:45.640]  這是第一個特點
[00:06:45.640 --> 00:06:48.920]  第二個特點是完美主義
[00:06:48.920 --> 00:06:50.480]  即是他們很努力
[00:06:50.480 --> 00:06:52.320]  那些人都覺得夠好了
[00:06:52.320 --> 00:06:53.200]  不是不行
[00:06:53.200 --> 00:06:54.200]  不夠好
[00:06:54.200 --> 00:06:56.080]  要做得好一點
[00:06:56.080 --> 00:07:00.280]  他們渴望就是那種個性的成就感
[00:07:00.280 --> 00:07:01.800]  不斷地被讚美
[00:07:01.800 --> 00:07:03.480]  不斷地被認同
[00:07:03.480 --> 00:07:07.760]  好像很渴望地不斷地奪取這些東西
[00:07:07.760 --> 00:07:10.120]  第三個特點是沒有安全感
[00:07:10.120 --> 00:07:11.720]  喜歡跟別人比較
[00:07:11.720 --> 00:07:12.840]  明明好端端的
[00:07:12.840 --> 00:07:14.920]  我是喜歡跟Alan比較
[00:07:14.920 --> 00:07:16.760]  但是比較之下
[00:07:16.760 --> 00:07:17.960]  我覺得比他差
[00:07:17.960 --> 00:07:21.480]  所以我經常有一種被傷害的感覺
[00:07:21.480 --> 00:07:25.520]  這些模式不斷地在他生活中發生
[00:07:25.520 --> 00:07:27.360]  當這些人
[00:07:27.360 --> 00:07:30.560]  你問對其他人的評價是怎樣
[00:07:30.560 --> 00:07:31.720]  一定是負面的
[00:07:31.720 --> 00:07:32.480]  為什麼呢
[00:07:32.480 --> 00:07:33.680]  因為覺得這個不好
[00:07:33.680 --> 00:07:34.280]  那個不好
[00:07:34.280 --> 00:07:34.840]  那個不好
[00:07:34.840 --> 00:07:35.640]  那個差
[00:07:35.640 --> 00:07:36.040]  為什麼呢
[00:07:36.040 --> 00:07:37.120]  自顧自己
[00:07:37.120 --> 00:07:37.960]  其他人不好
[00:07:37.960 --> 00:07:38.840]  就自己最好
[00:07:38.840 --> 00:07:40.480]  但是他不會懂得說
[00:07:40.480 --> 00:07:41.960]  總之說別人不好
[00:07:41.960 --> 00:07:45.360]  批評別人是絕對不好
[00:07:45.360 --> 00:07:47.120]  有很多的特點
[00:07:47.120 --> 00:07:49.560]  勞勃的心令我一種表現
[00:07:49.560 --> 00:07:51.320]  就是孤兒的靈
[00:07:51.320 --> 00:07:52.880]  孤兒的靈是什麼
[00:07:52.880 --> 00:07:54.840]  孤兒的靈是不斷地被覺得
[00:07:54.840 --> 00:07:55.960]  不被愛
[00:07:55.960 --> 00:07:56.960]  不被尊重
[00:07:56.960 --> 00:07:57.920]  不被接納
[00:07:57.920 --> 00:08:00.080]  覺得自己一點價值都沒有
[00:08:00.080 --> 00:08:00.880]  可能心裏面
[00:08:00.880 --> 00:08:01.920]  他不會說出口的
[00:08:01.920 --> 00:08:03.840]  但是心裏面就有一種感覺
[00:08:03.840 --> 00:08:04.640]  沒錯
[00:08:04.640 --> 00:08:05.560]  我們唱歌
[00:08:05.560 --> 00:08:06.560]  剛才也懂得唱
[00:08:06.560 --> 00:08:07.920]  神是愛
[00:08:07.920 --> 00:08:09.280]  但是神就是愛他
[00:08:09.280 --> 00:08:10.680]  不愛我
[00:08:10.680 --> 00:08:12.960]  一切好的事情發生在其他人身上
[00:08:12.960 --> 00:08:13.520]  就是你們
[00:08:13.520 --> 00:08:13.920]  是你們
[00:08:13.920 --> 00:08:15.280]  不會是我
[00:08:15.280 --> 00:08:16.720]  我怎樣才可以
[00:08:16.720 --> 00:08:18.840]  配得神對我好呢
[00:08:18.840 --> 00:08:20.200]  我做得夠好
[00:08:20.200 --> 00:08:21.080]  怎樣才好呢
[00:08:21.080 --> 00:08:23.680]  不斷地追逐
[00:08:23.680 --> 00:08:25.760]  只要我做得夠好
[00:08:25.760 --> 00:08:28.040]  神才對我好
[00:08:28.040 --> 00:08:30.960]  頂只為有這樣的思維模式
[00:08:30.960 --> 00:08:33.160]  有這樣的心思意念
[00:08:33.160 --> 00:08:35.360]  再加上一種愛著的勢力
[00:08:35.360 --> 00:08:37.240]  就是撒旦的權勢
[00:08:37.240 --> 00:08:39.720]  撒旦會在你耳邊加鹽加醋
[00:08:39.720 --> 00:08:40.520]  是的
[00:08:40.520 --> 00:08:41.520]  你不夠好
[00:08:41.520 --> 00:08:42.800]  你不夠好
[00:08:42.800 --> 00:08:44.680]  所以上帝都不會愛你
[00:08:44.680 --> 00:08:46.400]  你永遠都是失敗者
[00:08:46.400 --> 00:08:48.440]  頂只為你可以想像
[00:08:48.440 --> 00:08:52.120]  有無數的信耶穌的人
[00:08:52.120 --> 00:08:55.040]  他沒有辦法掌握那種天賦兒女的身份
[00:08:55.040 --> 00:08:57.160]  在這種思想的營養控制之下
[00:08:57.160 --> 00:08:58.880]  他沒有辦法得到那種
[00:08:58.880 --> 00:09:02.280]  信耶穌之後那種應有的平安氣樂
[00:09:02.280 --> 00:09:03.720]  應有的自由
[00:09:03.720 --> 00:09:04.760]  應有的身份
[00:09:04.760 --> 00:09:06.880]  那種被愛的感覺
[00:09:06.880 --> 00:09:08.400]  是因為這種思想營養
[00:09:08.400 --> 00:09:09.880]  因為那惡勢力
[00:09:09.880 --> 00:09:11.640]  沒有辦法享受到
[00:09:11.640 --> 00:09:15.000]  這一種應該有的福音
[00:09:15.000 --> 00:09:18.200]  所以頂只為今天神都要和大家說
[00:09:18.200 --> 00:09:20.480]  天賦兒女這個身份
[00:09:20.480 --> 00:09:23.120]  是我們應份有的
[00:09:23.120 --> 00:09:24.200]  我再說多一次
[00:09:24.200 --> 00:09:25.760]  天賦兒女這個身份
[00:09:25.760 --> 00:09:27.560]  是你和我每一個信耶穌的人
[00:09:27.560 --> 00:09:29.280]  是應份有的
[00:09:29.280 --> 00:09:31.600]  神已經賜了這個風聖給你
[00:09:31.600 --> 00:09:34.640]  但我們怎樣才去排除
[00:09:34.640 --> 00:09:36.880]  拿走那些勞勃的心孤兒靈呢
[00:09:36.880 --> 00:09:38.480]  如果我們再一次看
[00:09:38.480 --> 00:09:40.360]  《羅馬書》八章十四節
[00:09:40.360 --> 00:09:42.960]  如果頂只為今天
[00:09:42.960 --> 00:09:44.720]  我和大家預示一件事
[00:09:44.720 --> 00:09:45.960]  我們今天讀的聖經
[00:09:45.960 --> 00:09:48.880]  來來去去都是八章十四、十六節
[00:09:48.880 --> 00:09:51.400]  所以大家是完這個講道之後
[00:09:51.400 --> 00:09:54.280]  我想有很大機會會識貝的
[00:09:54.280 --> 00:09:56.120]  《羅馬書》八章十四、十六節
[00:09:56.120 --> 00:09:57.840]  我們一起讀 A23
[00:09:57.840 --> 00:10:01.120]  因為凡被神的靈引導的
[00:10:01.120 --> 00:10:03.040]  都是神的兒子
[00:10:03.040 --> 00:10:06.080]  你們所受的不是勞勃的心
[00:10:06.080 --> 00:10:07.640]  仍舊害怕
[00:10:07.640 --> 00:10:10.640]  所受的乃是兒子的心
[00:10:10.640 --> 00:10:13.560]  因此我們呼叫阿巴乎
[00:10:13.560 --> 00:10:15.880]  聖靈與我們的心同症
[00:10:15.880 --> 00:10:18.640]  我們是神的兒女
[00:10:18.640 --> 00:10:20.000]  留意黃色的字
[00:10:20.000 --> 00:10:22.880]  神被神的靈引導的
[00:10:22.880 --> 00:10:24.840]  都是神的兒子
[00:10:24.840 --> 00:10:27.600]  那個引導的原文是
[00:10:27.600 --> 00:10:30.160]  掌管和引領
[00:10:30.160 --> 00:10:32.640]  如果你給一件事掌管和引領
[00:10:32.640 --> 00:10:34.880]  你會問第二個問題就是
[00:10:34.880 --> 00:10:36.440]  引領去哪裏呢
[00:10:36.440 --> 00:10:37.880]  方向是甚麼呢
[00:10:37.880 --> 00:10:39.480]  就不是其他的地方
[00:10:39.480 --> 00:10:41.920]  是將你引領到去天府那裏
[00:10:41.920 --> 00:10:42.560]  換句話說
[00:10:42.560 --> 00:10:45.560]  被聖靈引領是引領去親近這些府的
[00:10:45.560 --> 00:10:46.720]  綠色的字
[00:10:46.720 --> 00:10:48.520]  聖靈與我們的心同症
[00:10:48.520 --> 00:10:50.680]  我們是神的兒女
[00:10:50.680 --> 00:10:52.320]  這個我們經常講的
[00:10:52.320 --> 00:10:53.840]  可能祈禱有講
[00:10:53.840 --> 00:10:55.560]  那究竟有甚麼意思呢
[00:10:55.560 --> 00:10:56.920]  他的意思就是說
[00:10:56.920 --> 00:10:58.440]  當聖靈內住在你
[00:10:58.440 --> 00:11:00.840]  你相信耶穌有聖靈住在你裏面
[00:11:00.840 --> 00:11:04.760]  當聖靈內住在你的心裏面的時候
[00:11:04.760 --> 00:11:07.400]  聖靈會幫助你有一種渴求
[00:11:07.400 --> 00:11:09.280]  有一種希望、盼望
[00:11:09.280 --> 00:11:11.720]  去親近天父的
[00:11:11.720 --> 00:11:13.680]  所以這一種渴望
[00:11:13.680 --> 00:11:17.680]  就是我們是天父兒女的證據
[00:11:17.680 --> 00:11:18.880]  就是這個意思
[00:11:18.880 --> 00:11:19.560]  換句話說
[00:11:19.560 --> 00:11:21.160]  你加起來總括來說
[00:11:21.160 --> 00:11:22.760]  聖靈的工作是甚麼呢
[00:11:22.760 --> 00:11:26.960]  聖靈工作是幫我們脫離奴僕的心
[00:11:26.960 --> 00:11:27.720]  孤兒的靈
[00:11:27.720 --> 00:11:29.400]  讓我們重新掌握
[00:11:29.400 --> 00:11:33.160]  擁抱到天父兒女的身份
[00:11:33.160 --> 00:11:35.040]  但如果我們想這樣做
[00:11:35.040 --> 00:11:37.920]  我們想離開奴僕的心
[00:11:37.920 --> 00:11:39.120]  孤兒的靈
[00:11:39.120 --> 00:11:41.560]  讓我們重新再擁抱天父的身份
[00:11:41.560 --> 00:11:43.400]  是靠我們自己做不到的
[00:11:43.400 --> 00:11:44.360]  為甚麼呢
[00:11:44.360 --> 00:11:47.160]  因為我們本來有罪性
[00:11:47.160 --> 00:11:49.200]  這個罪性就是傾向
[00:11:49.200 --> 00:11:51.120]  頂指我們天生傾向
[00:11:51.120 --> 00:11:53.240]  是不喜歡找天父的
[00:11:53.240 --> 00:11:55.920]  我們天生是不喜歡親近天父的
[00:11:55.920 --> 00:11:57.440]  我們天生是甚麼呢
[00:11:57.440 --> 00:11:58.640]  天生的傾向是
[00:11:58.640 --> 00:11:59.880]  喜歡自己做自己的事
[00:11:59.880 --> 00:12:01.040]  最好不要理我
[00:12:01.040 --> 00:12:02.600]  天父你不要騷擾我
[00:12:02.600 --> 00:12:03.680]  我們天生是這樣
[00:12:03.680 --> 00:12:05.240]  我們的傾向是這樣
[00:12:05.240 --> 00:12:07.280]  但是聖靈會幫助我們
[00:12:07.280 --> 00:12:08.840]  會回到天父的身邊
[00:12:08.840 --> 00:12:10.200]  所以
[00:12:10.200 --> 00:12:11.840]  我們如果要將我們心思念
[00:12:11.840 --> 00:12:13.280]  將我們生命側交給神
[00:12:13.280 --> 00:12:16.240]  我們必須要悔改和迴轉
[00:12:16.240 --> 00:12:17.200]  我不知道頂指你們
[00:12:17.200 --> 00:12:18.920]  你們知不知道悔改是甚麼
[00:12:18.920 --> 00:12:21.640]  悔改不是跪在那裡認罪
[00:12:21.640 --> 00:12:23.480]  討告、哭泣那種
[00:12:23.480 --> 00:12:24.680]  悔改是甚麼意思呢
[00:12:24.680 --> 00:12:27.840]  悔改原文就是你正在走一個方向
[00:12:27.840 --> 00:12:28.840]  甚麼叫悔改呢
[00:12:28.840 --> 00:12:30.480]  就是反過來
[00:12:30.480 --> 00:12:33.160]  它剛剛反過來一百八十度的方向
[00:12:33.160 --> 00:12:34.160]  向那邊走
[00:12:34.160 --> 00:12:37.080]  悔改是說我們原本的傾向是甚麼
[00:12:37.080 --> 00:12:38.680]  不去理上帝
[00:12:38.680 --> 00:12:40.280]  不會親近天父
[00:12:40.280 --> 00:12:41.080]  但是如果我們悔改
[00:12:41.080 --> 00:12:43.200]  就是回到天父那裡
[00:12:43.200 --> 00:12:45.640]  換言之聖靈的工作就是這樣
[00:12:45.640 --> 00:12:47.360]  頂指我們可以鼓勵大家
[00:12:47.360 --> 00:12:49.320]  你可以這樣去祈禱
[00:12:49.320 --> 00:12:51.800]  怎樣才離棄那些
[00:12:51.800 --> 00:12:53.840]  奴僕的心、孤兒的靈呢
[00:12:53.840 --> 00:12:55.480]  這就跟上帝說
[00:12:55.480 --> 00:12:56.720]  天父啊
[00:12:56.720 --> 00:13:01.000]  我承認搞不定那些奴僕的心
[00:13:01.000 --> 00:13:02.280]  我承認我靠我自己
[00:13:02.280 --> 00:13:04.080]  脫離不了孤兒的靈
[00:13:04.080 --> 00:13:05.080]  但是祢行
[00:13:05.080 --> 00:13:06.440]  阿Ben
[00:13:06.440 --> 00:13:07.360]  天父行
[00:13:07.360 --> 00:13:08.560]  聖靈行
[00:13:08.560 --> 00:13:10.760]  所以我將我的心思念交給祢
[00:13:10.760 --> 00:13:12.440]  求祢幫助我
[00:13:12.440 --> 00:13:13.880]  所以第一個特點是甚麼呢
[00:13:13.880 --> 00:13:15.440]  我們要有一個決定
[00:13:15.440 --> 00:13:16.800]  我們向神呼求
[00:13:16.800 --> 00:13:17.880]  靠著聖靈
[00:13:17.880 --> 00:13:22.160]  我們脫離那些奴僕的心
[00:13:22.160 --> 00:13:23.160]  第二個特點
[00:13:23.160 --> 00:13:24.560]  第二個要注意的
[00:13:24.560 --> 00:13:27.360]  我們真的要明白甚麼叫做
[00:13:27.360 --> 00:13:29.240]  兒子的心
[00:13:29.240 --> 00:13:30.440]  我們兒子的心
[00:13:30.440 --> 00:13:32.920]  究竟對於我們生命來講
[00:13:32.920 --> 00:13:34.440]  有些甚麼意思呢
[00:13:34.440 --> 00:13:35.840]  等一會再讀多一次
[00:13:35.840 --> 00:13:36.400]  羅馬書
[00:13:36.400 --> 00:13:37.720]  八章十四十六節
[00:13:37.720 --> 00:13:38.240]  我們一起讀
[00:13:38.240 --> 00:13:39.480]  一二三
[00:13:39.480 --> 00:13:42.280]  因為凡被神的靈引導的
[00:13:42.280 --> 00:13:44.080]  都是神的兒子
[00:13:44.080 --> 00:13:47.160]  你們所受的不是奴僕的心
[00:13:47.160 --> 00:13:48.720]  仍舊害怕
[00:13:48.720 --> 00:13:51.680]  所受的乃是兒子的心
[00:13:51.680 --> 00:13:54.800]  因此我們呼叫阿巴乎
[00:13:54.800 --> 00:13:57.120]  聖靈與我們的心同症
[00:13:57.120 --> 00:13:59.760]  我們是神的兒女
[00:13:59.760 --> 00:14:03.120]  你留意黃色和藍色的詞
[00:14:03.120 --> 00:14:04.560]  奴僕的心
[00:14:04.560 --> 00:14:06.000]  兒子的心
[00:14:06.000 --> 00:14:07.600]  那兩個心字
[00:14:07.600 --> 00:14:09.360]  原文不是心
[00:14:09.360 --> 00:14:10.880]  原文是靈
[00:14:10.880 --> 00:14:16.080]  所以叫奴僕的靈和兒子的靈
[00:14:16.080 --> 00:14:18.720]  但這兩個靈又不同
[00:14:18.720 --> 00:14:19.600]  第一個靈
[00:14:19.600 --> 00:14:22.880]  奴僕的靈是講我們自己身心靈
[00:14:22.880 --> 00:14:24.680]  內裡的靈
[00:14:24.680 --> 00:14:26.080]  而第二個靈
[00:14:26.080 --> 00:14:27.840]  兒子的靈是講聖靈
[00:14:27.840 --> 00:14:31.040]  所以你看到英文版
[00:14:31.040 --> 00:14:33.520]  奴僕的靈是細草的
[00:14:33.520 --> 00:14:35.240]  是講我們的靈
[00:14:35.240 --> 00:14:37.400]  但兒子的靈是講大草
[00:14:37.400 --> 00:14:38.680]  是講聖靈
[00:14:38.680 --> 00:14:41.480]  本來是講聖靈會幫助我們
[00:14:41.480 --> 00:14:44.840]  重拾兒子的身份
[00:14:44.840 --> 00:14:46.200]  兒子的心
[00:14:46.200 --> 00:14:48.160]  所以這是聖靈的幫助
[00:14:48.160 --> 00:14:49.840]  亦回應我剛才所講
[00:14:49.840 --> 00:14:51.320]  你靠不到自己
[00:14:51.320 --> 00:14:52.520]  你靠自己
[00:14:52.520 --> 00:14:54.080]  就變了奴僕的心
[00:14:54.080 --> 00:14:55.320]  奴僕的靈
[00:14:55.320 --> 00:14:57.400]  但如果你靠著聖靈
[00:14:57.400 --> 00:15:00.360]  你可以重拾兒子的心
[00:15:00.360 --> 00:15:03.200]  兒子的心和兒子的靈
[00:15:03.200 --> 00:15:06.040]  原文是更加豐富的
[00:15:06.040 --> 00:15:07.720]  它是講甚麼呢
[00:15:07.720 --> 00:15:12.360]  原文是「被修養兒子的靈」
[00:15:12.360 --> 00:15:15.400]  The Spirit of Adoption
[00:15:15.400 --> 00:15:16.080]  它是講甚麼呢
[00:15:16.080 --> 00:15:17.080]  當我們信耶穌時
[00:15:17.080 --> 00:15:21.360]  原來我們是被天父修養了
[00:15:21.360 --> 00:15:23.120]  保羅是用當時
[00:15:23.120 --> 00:15:27.800]  羅馬帝國公民的法律情況
[00:15:27.800 --> 00:15:29.280]  指我們今天的
[00:15:29.280 --> 00:15:31.240]  就是當時羅馬公民
[00:15:31.240 --> 00:15:35.600]  可以循著正當的法律程序
[00:15:35.600 --> 00:15:36.800]  可以修養兒女
[00:15:36.800 --> 00:15:38.560]  就好像我們今天香港一樣
[00:15:38.560 --> 00:15:40.360]  但修養了兒女
[00:15:40.360 --> 00:15:41.720]  它在法律上
[00:15:41.720 --> 00:15:44.200]  是跟親生仔一模一樣的
