
[00:00:00.000 --> 00:00:02.200]  (主席)各位電影姊妹平安
[00:06:03.800 --> 00:06:05.800]  因為那些人坐了一會
[00:06:05.800 --> 00:06:07.800]  他不知道要坐那麼久
[00:06:07.800 --> 00:06:09.800]  有時他坐一會,咦,那麼久?
[00:06:09.800 --> 00:06:10.800]  就走了一些
[00:06:10.800 --> 00:06:12.800]  所以一直在流動
[00:06:12.800 --> 00:06:15.800]  所以六百人、七百人是可以的
[00:06:15.800 --> 00:06:16.800]  經常有這個現象
[00:06:16.800 --> 00:06:18.800]  聖誕節可以再多很多人
[00:06:18.800 --> 00:06:20.800]  這樣混個圈
[00:06:20.800 --> 00:06:22.800]  所以因為我們沒有底
[00:06:22.800 --> 00:06:23.800]  有時難信主
[00:06:23.800 --> 00:06:25.800]  香港基督徒大致上都知道
[00:06:25.800 --> 00:06:27.800]  要怎樣信主
[00:06:27.800 --> 00:06:28.800]  或者有甚麼要求
[00:06:28.800 --> 00:06:32.800]  我有一個婆婆在回教會中心
[00:06:32.800 --> 00:06:35.800]  我以前在那中心接觸很多婆婆、伯伯
[00:06:35.800 --> 00:06:36.800]  待會再講多一個伯伯給你聽
[00:06:36.800 --> 00:06:37.800]  不經常都講婆婆
[00:06:37.800 --> 00:06:42.800]  有一個婆婆她回到我們17年中心活動
[00:06:42.800 --> 00:06:43.800]  我們開報道她經常都來
[00:06:43.800 --> 00:06:46.800]  每次來都眼金金看著我
[00:06:46.800 --> 00:06:49.800]  不是說她很渴慕信主
[00:06:49.800 --> 00:06:51.800]  但她17年後才信主
[00:06:51.800 --> 00:06:54.800]  我問她的孫子
[00:06:54.800 --> 00:06:56.800]  為甚麼婆婆那麼久才來信主,17年
[00:06:56.800 --> 00:06:57.800]  她的孫子跟我說
[00:06:57.800 --> 00:07:00.800]  婆婆不捨得13隻
[00:07:00.800 --> 00:07:02.800]  所以她到現在差不多不能打了
[00:07:02.800 --> 00:07:04.800]  所以就來信主
[00:07:04.800 --> 00:07:05.800]  等了很久
[00:07:05.800 --> 00:07:07.800]  其實她很想信
[00:07:07.800 --> 00:07:08.800]  現在不能打了
[00:07:08.800 --> 00:07:09.800]  那就算了,信主吧
[00:07:09.800 --> 00:07:10.800]  就是這個意思
[00:07:10.800 --> 00:07:12.800]  但證明甚麼
[00:07:12.800 --> 00:07:13.800]  證明她知道
[00:07:13.800 --> 00:07:15.800]  知道信主不能賭錢
[00:07:15.800 --> 00:07:18.800]  但很多時如果沒有底就不知道
[00:07:18.800 --> 00:07:19.800]  甚麼不能賭錢
[00:07:19.800 --> 00:07:20.800]  很多這些故事
[00:07:20.800 --> 00:07:22.800]  不過我想說回頭
[00:07:22.800 --> 00:07:24.800]  殺戈不是石頭爆出來
[00:07:24.800 --> 00:07:25.800]  她應該聽了很多
[00:07:25.800 --> 00:07:27.800]  因為之前發生的事情
[00:07:27.800 --> 00:07:29.800]  待會我有證據告訴你
[00:07:29.800 --> 00:07:30.800]  待會再說
[00:07:30.800 --> 00:07:31.800]  有證據她應該清楚
[00:07:31.800 --> 00:07:36.800]  然後這個殺戈進城的時候
[00:07:36.800 --> 00:07:40.800]  正經說有一個人名叫殺戈
[00:07:40.800 --> 00:07:42.800]  名叫殺戈是有名叫的
[00:07:42.800 --> 00:07:45.800]  不是聖經每個人物都有名叫
[00:07:45.800 --> 00:07:46.800]  你覺不覺得
[00:07:46.800 --> 00:07:47.800]  很多都沒有名叫
[00:07:47.800 --> 00:07:49.800]  沒有名叫多還是有名叫多
[00:07:49.800 --> 00:07:51.800]  我覺得沒有名叫多
[00:07:51.800 --> 00:07:52.800]  很多時盒子就是盒子
[00:07:52.800 --> 00:07:54.800]  剛才那個也是盒子
[00:07:54.800 --> 00:07:59.800]  其實我最擇勢的那個叫行淫事被拿
[00:07:59.800 --> 00:08:01.800]  我經常回天國
[00:08:01.800 --> 00:08:03.800]  想認識一些聖經人物的時候
[00:08:03.800 --> 00:08:04.800]  Hello你是哪位
[00:08:04.800 --> 00:08:06.800]  我是彼丹
[00:08:06.800 --> 00:08:07.800]  我是約翰
[00:08:07.800 --> 00:08:08.800]  那這位呢
[00:08:08.800 --> 00:08:09.800]  這位姐妹是甚麼
[00:08:09.800 --> 00:08:10.800]  我是行淫事被拿
[00:08:10.800 --> 00:08:12.800]  因為她說她的真名我不認識
[00:08:12.800 --> 00:08:13.800]  她要為了我認識
[00:08:13.800 --> 00:08:14.800]  我就是那個
[00:08:14.800 --> 00:08:17.800]  其實很少有名
[00:08:17.800 --> 00:08:18.800]  為甚麼會有名呢
[00:08:18.800 --> 00:08:20.800]  有些聖經學者研究古計
[00:08:20.800 --> 00:08:22.800]  這些都是古計
[00:08:22.800 --> 00:08:24.800]  為甚麼會有名呢
[00:08:24.800 --> 00:08:27.800]  那些人還在收信那些人的群體裡面
[00:08:27.800 --> 00:08:29.800]  active的時候就有名了
[00:08:29.800 --> 00:08:30.800]  如果不是的話
[00:08:30.800 --> 00:08:31.800]  寫一個名字是沒有意思的
[00:08:31.800 --> 00:08:32.800]  明白嗎
[00:08:32.800 --> 00:08:34.800]  譬如你去另一間教會說
[00:08:34.800 --> 00:08:35.800]  李牧師怎樣怎樣
[00:08:35.800 --> 00:08:36.800]  李牧師
[00:08:36.800 --> 00:08:37.800]  香港有百多個
[00:08:37.800 --> 00:08:39.800]  你說李牧師出來是沒有意義的
[00:08:39.800 --> 00:08:40.800]  明白嗎
[00:08:40.800 --> 00:08:41.800]  但你來到太古城堂
[00:08:41.800 --> 00:08:42.800]  找李牧師
[00:08:42.800 --> 00:08:44.800]  就知道大概只有這個
[00:08:44.800 --> 00:08:46.800]  所以應該那個信仰群體
[00:08:46.800 --> 00:08:48.800]  保持著他在那裡
[00:08:48.800 --> 00:08:50.800]  那這本書是寫給誰的
[00:08:50.800 --> 00:08:51.800]  還記得嗎
[00:08:51.800 --> 00:08:53.800]  《路加福音》是寫給誰的
[00:08:53.800 --> 00:08:56.800]  是寫給提亞菲羅大人的
[00:08:56.800 --> 00:08:57.800]  所以我們知道
[00:08:57.800 --> 00:09:00.800]  那個群體應該是認識薩戈
[00:09:00.800 --> 00:09:02.800]  還在那裡
[00:09:02.800 --> 00:09:03.800]  這裡就說到
[00:09:03.800 --> 00:09:07.800]  薩戈除了有一個特徵
[00:09:07.800 --> 00:09:08.800]  他就是稅吏長
[00:09:08.800 --> 00:09:09.800]  工作
[00:09:09.800 --> 00:09:11.800]  事過財主
[00:09:11.800 --> 00:09:12.800]  兩樣東西
[00:09:12.800 --> 00:09:13.800]  我們想想
[00:09:13.800 --> 00:09:17.800]  稅吏長是甚麼人呢
[00:09:17.800 --> 00:09:19.800]  稅吏長就應該是一個罪人
[00:09:19.800 --> 00:09:22.800]  原因就是他要和羅馬人打交道
[00:09:22.800 --> 00:09:24.800]  去收自己人的稅
[00:09:24.800 --> 00:09:25.800]  那是甚麼工作呢
[00:09:25.800 --> 00:09:28.800]  原來羅馬是有制度的社會
[00:09:28.800 --> 00:09:29.800]  他的稅收
[00:09:29.800 --> 00:09:31.800]  一個人要收的錢
[00:09:31.800 --> 00:09:34.800]  全部有規則限制著
[00:09:34.800 --> 00:09:36.800]  但都要找個人去收
[00:09:36.800 --> 00:09:37.800]  但為甚麼羅馬人自己不收
[00:09:37.800 --> 00:09:38.800]  找你來收呢
[00:09:38.800 --> 00:09:40.800]  原因就是這樣的
[00:09:40.800 --> 00:09:42.800]  你覺不覺得
[00:09:42.800 --> 00:09:44.800]  你去見到那些外國人
[00:09:44.800 --> 00:09:46.800]  外國人的樣子是差不多的
[00:09:46.800 --> 00:09:47.800]  你覺不覺得
[00:09:47.800 --> 00:09:49.800]  外國人都和我說
[00:09:49.800 --> 00:09:50.800]  中國人的樣子差不多
[00:09:50.800 --> 00:09:52.800]  中國人的樣子差不多
[00:09:52.800 --> 00:09:54.800]  他分不出誰付了稅
[00:09:54.800 --> 00:09:55.800]  誰還沒付稅
[00:09:55.800 --> 00:09:56.800]  很難分辨
[00:09:56.800 --> 00:09:57.800]  不知道誰答誰
[00:09:57.800 --> 00:09:58.800]  差不多樣子
[00:09:58.800 --> 00:10:00.800]  個個都說我付了
[00:10:00.800 --> 00:10:01.800]  你又認不出他
[00:10:01.800 --> 00:10:06.800]  所以要外判分給當地人去做
[00:10:06.800 --> 00:10:09.800]  大概他的工作是一個承包工作
[00:10:09.800 --> 00:10:10.800]  承包了這個
[00:10:10.800 --> 00:10:11.800]  接了這個
[00:10:11.800 --> 00:10:13.800]  要給多少錢
[00:10:13.800 --> 00:10:17.800]  他計算了你的城市有多少人
[00:10:17.800 --> 00:10:20.800]  有甚麼商業情況
[00:10:20.800 --> 00:10:23.800]  所以稅理長承包了他的工作
[00:10:23.800 --> 00:10:24.800]  然後再收
[00:10:24.800 --> 00:10:28.800]  一般人你又熟不熟稅
[00:10:28.800 --> 00:10:30.800]  要給多少
[00:10:30.800 --> 00:10:32.800]  一般人當然不熟
[00:10:32.800 --> 00:10:34.800]  於是他們就可以上下取理
[00:10:34.800 --> 00:10:37.800]  原本按照規定要收這麼多
[00:10:37.800 --> 00:10:40.800]  其實他判回來的時候
[00:10:40.800 --> 00:10:44.800]  已經預了賺那一份
[00:10:44.800 --> 00:10:47.800]  人會貪心
[00:10:47.800 --> 00:10:49.800]  當然會想賺多一點
[00:10:49.800 --> 00:10:53.800]  有羅馬政府的軍兵來支援
[00:10:53.800 --> 00:10:54.800]  你不付稅
[00:10:54.800 --> 00:10:56.800]  所以他們可以開大一點
[00:10:56.800 --> 00:10:58.800]  明明付10元要你付20元
[00:10:58.800 --> 00:10:59.800]  你都不會出聲
[00:10:59.800 --> 00:11:00.800]  你不知道
[00:11:00.800 --> 00:11:01.800]  你不交
[00:11:01.800 --> 00:11:03.800]  一會又有人對付你
[00:11:03.800 --> 00:11:06.800]  所以這些人對於猶太人來說
[00:11:06.800 --> 00:11:07.800]  或者對於他們來說
[00:11:07.800 --> 00:11:08.800]  很憎恨他們
[00:11:08.800 --> 00:11:13.800]  等於在日本統治中國的侵華的時候
[00:11:13.800 --> 00:11:15.800]  幫日本人打工的人
[00:11:15.800 --> 00:11:17.800]  我們叫他們做甚麼
[00:11:17.800 --> 00:11:18.800]  他們呢
[00:11:18.800 --> 00:11:19.800]  對了
[00:11:19.800 --> 00:11:21.800]  他們是遊奸
[00:11:21.800 --> 00:11:22.800]  他們不是漢人
[00:11:22.800 --> 00:11:23.800]  為甚麼會是漢奸
[00:11:23.800 --> 00:11:24.800]  他們是猶太人
[00:11:24.800 --> 00:11:25.800]  所以是遊奸
[00:11:25.800 --> 00:11:30.800]  幫羅馬人拿我們人的錢
[00:11:30.800 --> 00:11:31.800]  有時會欺壓我們
[00:11:31.800 --> 00:11:32.800]  又會騙我們
[00:11:32.800 --> 00:11:33.800]  又會加多一點
[00:11:33.800 --> 00:11:34.800]  所以很憎恨他們
[00:11:34.800 --> 00:11:35.800]  覺得他們是罪人
[00:11:35.800 --> 00:11:37.800]  而且再加上一件事
[00:11:37.800 --> 00:11:38.800]  又做一個對比
[00:11:38.800 --> 00:11:41.800]  蕭苓德官至少遵守律法
[00:11:41.800 --> 00:11:43.800]  但這個稅利長
[00:11:43.800 --> 00:11:45.800]  其實他要和很多外邦人打交道
[00:11:45.800 --> 00:11:47.800]  遵守律法其實很難
[00:11:47.800 --> 00:11:49.800]  他又要和他吃飯
[00:11:49.800 --> 00:11:50.800]  又要和他談
[00:11:50.800 --> 00:11:51.800]  其實很多時候
[00:11:51.800 --> 00:11:54.800]  這些人都不遵守到律法
[00:11:54.800 --> 00:11:56.800]  所以罪人之中的罪人
[00:11:56.800 --> 00:11:58.800]  而且他是一個財主
[00:11:58.800 --> 00:12:01.800]  這裏講到一件事
[00:12:01.800 --> 00:12:02.800]  你覺得
[00:12:02.800 --> 00:12:03.800]  剛才講了兩個對比
[00:12:03.800 --> 00:12:05.800]  蕭苓德官加上這個財主
[00:12:05.800 --> 00:12:07.800]  你覺得哪一個人容易信耶穌
[00:12:07.800 --> 00:12:09.800]  一個擺明是罪人
[00:12:09.800 --> 00:12:11.800]  一個也很壞
[00:12:11.800 --> 00:12:12.800]  一個也很好的
[00:12:12.800 --> 00:12:14.800]  背景也不錯
[00:12:14.800 --> 00:12:16.800]  從小遵守律法
[00:12:16.800 --> 00:12:18.800]  你覺得哪一種人容易信耶穌
[00:12:18.800 --> 00:12:20.800]  在想的時候
[00:12:20.800 --> 00:12:21.800]  我繼續講下去
[00:12:21.800 --> 00:12:22.800]  你也有答案的
[00:12:22.800 --> 00:12:24.800]  你也覺得兩種人是不同的
[00:12:24.800 --> 00:12:27.800]  我再講兩個故事
[00:12:27.800 --> 00:12:28.800]  我覺得是這樣的
[00:12:28.800 --> 00:12:31.800]  有一次我和一個弟兄
[00:12:31.800 --> 00:12:32.800]  傳福音
[00:12:32.800 --> 00:12:34.800]  有人有文介紹我
[00:12:34.800 --> 00:12:36.800]  他有病危
[00:12:36.800 --> 00:12:38.800]  這位朋友五十多歲
[00:12:38.800 --> 00:12:39.800]  不是很大年紀
[00:12:39.800 --> 00:12:40.800]  但他身體很軟弱
[00:12:40.800 --> 00:12:42.800]  就在伊利沙伯醫院
[00:12:42.800 --> 00:12:43.800]  我去探望他
[00:12:43.800 --> 00:12:45.800]  他說想信主
[00:12:45.800 --> 00:12:46.800]  就叫他信主
[00:12:46.800 --> 00:12:48.800]  他也差不多
[00:12:48.800 --> 00:12:50.800]  於是我就馬上和他洗禮
[00:12:50.800 --> 00:12:52.800]  我通常一條龍服務
[00:12:52.800 --> 00:12:55.800]  然後沒多久
[00:12:55.800 --> 00:12:58.800]  他就出院了
[00:12:58.800 --> 00:13:00.800]  天父保守他
[00:13:00.800 --> 00:13:02.800]  我以為沒多久就出院
[00:13:02.800 --> 00:13:04.800]  我就去了老人院探望他
[00:13:04.800 --> 00:13:05.800]  其實五十多歲的人
[00:13:05.800 --> 00:13:07.800]  應該不用住老人院
[00:13:07.800 --> 00:13:08.800]  但因為他身體很弱
[00:13:08.800 --> 00:13:10.800]  在家裡照顧不到
[00:13:10.800 --> 00:13:11.800]  所以要住老人院
[00:13:11.800 --> 00:13:13.800]  我特意去老人院探望他
[00:13:13.800 --> 00:13:14.800]  他第一次見到我
[00:13:14.800 --> 00:13:15.800]  他說牧師
[00:13:15.800 --> 00:13:17.800]  我不信得主
[00:13:17.800 --> 00:13:18.800]  我問他什麼事
[00:13:18.800 --> 00:13:19.800]  你為什麼不信
[00:13:19.800 --> 00:13:22.800]  因為我是一個很壞的壞人
[00:13:22.800 --> 00:13:23.800]  他就說給我聽
[00:13:23.800 --> 00:13:24.800]  你有多壞
[00:13:24.800 --> 00:13:25.800]  說來聽聽
[00:13:25.800 --> 00:13:26.800]  他說完之後
[00:13:26.800 --> 00:13:29.800]  我真的覺得很壞
[00:13:29.800 --> 00:13:31.800]  這是第一個感覺
[00:13:31.800 --> 00:13:32.800]  第二個就是
[00:13:32.800 --> 00:13:36.800]  我當時閃過這個念頭
[00:13:36.800 --> 00:13:37.800]  我不是真的這麼想
[00:13:37.800 --> 00:13:38.800]  我只是閃過
[00:13:38.800 --> 00:13:39.800]  早知道你早點回天家
[00:13:39.800 --> 00:13:41.800]  就不用你反悔了
[00:13:41.800 --> 00:13:43.800]  但你又反悔
[00:13:43.800 --> 00:13:44.800]  我說不是
[00:13:44.800 --> 00:13:45.800]  我再想清楚
[00:13:45.800 --> 00:13:47.800]  上帝給我一個額外機會
[00:13:47.800 --> 00:13:48.800]  他反悔了
[00:13:48.800 --> 00:13:49.800]  見到我
[00:13:49.800 --> 00:13:50.800]  我有去探望他
[00:13:50.800 --> 00:13:51.800]  我有做事
[00:13:51.800 --> 00:13:53.800]  我可以和他解釋清楚
[00:13:53.800 --> 00:13:55.800]  他說這樣
[00:13:55.800 --> 00:13:56.800]  雖然你是罪人
[00:13:56.800 --> 00:13:58.800]  但你現在認罪悔改
[00:13:58.800 --> 00:14:00.800]  人子來是尋找失喪的人
[00:14:00.800 --> 00:14:04.800]  不是要救義人
[00:14:04.800 --> 00:14:05.800]  要救罪人
[00:14:05.800 --> 00:14:06.800]  所以你認罪就可以了
[00:14:06.800 --> 00:14:08.800]  耶穌保佑就會洗淨你的罪
[00:14:08.800 --> 00:14:10.800]  而且還有多一件事
[00:14:10.800 --> 00:14:13.800]  就是你現在的身體這麼軟弱
[00:14:13.800 --> 00:14:15.800]  應該也犯不了以前的罪
[00:14:15.800 --> 00:14:18.800]  你認罪悔改
