
[00:00:00.000 --> 00:00:01.120]  各位電影師妹
[00:05:07.840 --> 00:05:10.960]  死的人比我們用刀去殺更多
[00:05:10.960 --> 00:05:12.120]  哇 落薄
[00:05:12.120 --> 00:05:13.960]  哎呀 打死所有人
[00:05:13.960 --> 00:05:17.080]  打死了 又贏了一個城
[00:05:17.080 --> 00:05:19.520]  做了很多事其實是神做的
[00:05:19.520 --> 00:05:20.960]  我們確實知道
[00:05:20.960 --> 00:05:22.240]  若說話說你記得了
[00:05:22.240 --> 00:05:23.920]  所有說話都應驗的
[00:05:23.920 --> 00:05:25.800]  神的祝福不要落空
[00:05:25.800 --> 00:05:27.120]  句句應驗
[00:05:27.120 --> 00:05:28.120]  你們知道了
[00:05:28.120 --> 00:05:30.000]  好了 不過
[00:05:30.000 --> 00:05:32.200]  第一點我臨走的時候臨滅鎮賢
[00:05:32.200 --> 00:05:36.200]  就是要知道福氣怎樣臨到你
[00:05:36.200 --> 00:05:39.840]  也可以照樣離開你的話
[00:05:39.840 --> 00:05:42.400]  就是禍患可以臨到你
[00:05:42.400 --> 00:05:46.480]  福氣臨到照樣禍患都可以臨到
[00:05:46.480 --> 00:05:51.600]  如果你們離開耶和華神的話
[00:05:51.600 --> 00:05:56.200]  祂甚至可以將你們在所次的這美地
[00:05:56.200 --> 00:05:58.000]  除滅
[00:05:58.000 --> 00:05:58.960]  不要以為自己
[00:05:58.960 --> 00:06:01.320]  我是上帝的百姓
[00:06:01.320 --> 00:06:02.600]  厲害了 大了
[00:06:02.600 --> 00:06:04.800]  金鑰匙含著幾條
[00:06:04.800 --> 00:06:10.200]  全得了 還吃別人自己母栽種的葡萄
[00:06:10.200 --> 00:06:13.280]  吃自己母栽種的果子
[00:06:13.280 --> 00:06:15.880]  嘩 多好啊
[00:06:15.880 --> 00:06:18.440]  神怎樣祝福你
[00:06:18.440 --> 00:06:22.040]  是可以照樣叫禍患臨到你
[00:06:22.040 --> 00:06:24.680]  是約書下的第一個
[00:06:24.680 --> 00:06:27.840]  是第二個臨滅鎮賢的第一點
[00:06:27.840 --> 00:06:29.320]  好了 第二個就是
[00:06:29.320 --> 00:06:34.360]  若違背耶和華你們神吩咐你的約
[00:06:34.360 --> 00:06:37.400]  去侍奉別神
[00:06:37.400 --> 00:06:42.240]  神為何要和我們以色列人這麼好
[00:06:42.240 --> 00:06:44.920]  我們是祂的子民
[00:06:44.920 --> 00:06:46.000]  為何要你是子民
[00:06:46.000 --> 00:06:48.360]  因為阿伯拉罕的緣故
[00:06:48.360 --> 00:06:50.680]  所以你含著金鑰匙
[00:06:50.680 --> 00:06:52.960]  但其實為何要和阿伯拉罕特別好
[00:06:52.960 --> 00:06:57.120]  因為和阿伯拉罕有約
[00:06:57.120 --> 00:06:58.320]  這個約就可以了
[00:06:58.320 --> 00:07:00.000]  有約嘛 純手約的
[00:07:00.000 --> 00:07:01.760]  是 手約斯詞外
[00:07:01.760 --> 00:07:04.000]  不過去到西乃山
[00:07:04.000 --> 00:07:05.480]  大家不要忘記了
[00:07:05.480 --> 00:07:07.280]  神又和我們再納了一個約
[00:07:07.280 --> 00:07:10.440]  就是給了戒命我們
[00:07:10.440 --> 00:07:12.000]  那個就是戒命的約
[00:07:12.000 --> 00:07:16.200]  就是耶和華神和我們的關係
[00:07:16.200 --> 00:07:19.640]  就因為這個西乃山之約
[00:07:19.640 --> 00:07:22.520]  如果你違背耶和華這個西乃山的約
[00:07:22.520 --> 00:07:24.320]  去侍奉別神
[00:07:24.320 --> 00:07:26.000]  除外意外不可以有別的神
[00:07:26.000 --> 00:07:27.280]  不用有別的神
[00:07:27.280 --> 00:07:29.360]  你又去跟別的神
[00:07:29.360 --> 00:07:33.640]  你就會違背耶和華的約
[00:07:33.640 --> 00:07:38.000]  第二點 記住不要違背這個律法的約
[00:07:38.000 --> 00:07:39.440]  第三點
[00:07:39.440 --> 00:07:43.760]  如果這樣怒氣會向你們發作
[00:07:43.760 --> 00:07:46.880]  你們就在他所賜的美地上
[00:07:46.880 --> 00:07:49.160]  速速滅亡
[00:07:49.160 --> 00:07:53.120]  上一段說在這個美地上除滅
[00:07:53.120 --> 00:07:54.920]  沒有 抹了它
[00:07:54.920 --> 00:07:57.080]  這裡說在美地上
[00:07:57.080 --> 00:07:59.040]  速速滅亡
[00:07:59.040 --> 00:07:59.920]  都會這樣的嗎
[00:07:59.920 --> 00:08:01.240]  他不是給了我們嗎
[00:08:01.240 --> 00:08:02.880]  是呀 是給了
[00:08:02.880 --> 00:08:05.000]  但是你要守約
[00:08:05.000 --> 00:08:08.880]  千萬不要去侍奉別神
[00:08:08.880 --> 00:08:10.840]  叩拜那些神
[00:08:10.840 --> 00:08:12.200]  如果你去侍奉別神
[00:08:12.200 --> 00:08:13.000]  叩拜那些神
[00:08:13.000 --> 00:08:15.880]  怒氣就會向你發作
[00:08:15.880 --> 00:08:17.240]  這個怒氣這個字
[00:08:17.240 --> 00:08:19.720]  通常希伯來文就是鼻子
[00:08:19.720 --> 00:08:21.560]  鼻 nose
[00:08:21.560 --> 00:08:22.560]  那為什麼要鼻呢
[00:08:22.560 --> 00:08:23.840]  怒氣就是嗯
[00:08:23.840 --> 00:08:24.720]  即是生氣
[00:08:24.720 --> 00:08:26.280]  那些氣會噴出來
[00:08:26.280 --> 00:08:29.040]  耶和華的鼻就會向你發作
[00:08:29.040 --> 00:08:31.680]  那你就會在他所賜的美地
[00:08:31.680 --> 00:08:32.840]  速速滅亡
[00:08:32.840 --> 00:08:34.200]  不是慢慢的
[00:08:34.200 --> 00:08:37.240]  是速速很快就沒有
[00:08:37.240 --> 00:08:38.480]  上面那一點
[00:08:38.480 --> 00:08:40.640]  是說在美地上將你除滅
[00:08:40.640 --> 00:08:42.200]  這個是說有與沒有
[00:08:42.200 --> 00:08:44.200]  將你沒有了
[00:08:44.200 --> 00:08:46.360]  這裡是說速度
[00:08:46.360 --> 00:08:47.840]  速速地沒有了
[00:08:47.840 --> 00:08:48.760]  是很快
[00:08:48.760 --> 00:08:49.640]  不是慢慢借
[00:08:49.640 --> 00:08:50.640]  不是陰乾
[00:08:50.640 --> 00:08:53.080]  是可以很快沒有了
[00:08:53.080 --> 00:08:54.360]  因此記得
[00:08:54.360 --> 00:08:57.400]  就是不要違背耶和華的約
[00:08:57.400 --> 00:08:58.640]  以免他的怒氣
[00:08:58.640 --> 00:09:00.320]  他的鼻向你發作
[00:09:00.320 --> 00:09:02.280]  最重要就是記得
[00:09:02.280 --> 00:09:04.000]  福氣怎樣來到
[00:09:04.000 --> 00:09:05.800]  福氣可以離開
[00:09:05.800 --> 00:09:07.640]  禍患可以臨到
[00:09:07.640 --> 00:09:11.480]  是在乎你有沒有手藥
[00:09:11.480 --> 00:09:13.320]  以至整個怒氣會發作
[00:09:13.320 --> 00:09:15.160]  這時你會看到這裡
[00:09:15.160 --> 00:09:17.520]  就是約書亞和他們臨別贈言
[00:09:17.520 --> 00:09:19.400]  就是約書亞說
[00:09:19.400 --> 00:09:22.200]  我要走世人必走的路
[00:09:22.200 --> 00:09:23.520]  現在老了
[00:09:23.520 --> 00:09:26.120]  就不再陪到你們了
[00:09:26.120 --> 00:09:31.440]  即是說很多事情我不再跟你們說了
[00:09:31.440 --> 00:09:32.760]  以前我就會
[00:09:32.760 --> 00:09:33.480]  慢著慢著
[00:09:33.480 --> 00:09:34.320]  大家要留意
[00:09:34.320 --> 00:09:35.120]  經常提醒你
[00:09:35.120 --> 00:09:36.240]  現在我走了
[00:09:36.240 --> 00:09:38.160]  可能沒有人提醒你了
[00:09:38.160 --> 00:09:40.040]  或者有其他人提醒
[00:09:40.040 --> 00:09:41.520]  不過無論如何
[00:09:41.520 --> 00:09:44.560]  我作為領袖與父親
[00:09:44.560 --> 00:09:45.680]  我要提醒大家
[00:09:45.680 --> 00:09:47.440]  千萬不要
[00:09:47.440 --> 00:09:48.280]  記得
[00:09:48.280 --> 00:09:50.680]  這個就是約書亞的臨別贈言
[00:09:50.680 --> 00:09:52.360]  第二
[00:09:52.360 --> 00:09:54.920]  記不記得第一是什麼呢?
[00:09:54.920 --> 00:09:57.360]  第一就是告訴他們
[00:09:57.360 --> 00:09:59.480]  你們要愛耶和華
[00:09:59.480 --> 00:10:00.280]  只是昨天說的
[00:10:00.280 --> 00:10:01.320]  愛耶和華
[00:10:01.320 --> 00:10:02.400]  怎樣愛呢?
[00:10:02.400 --> 00:10:03.960]  愛耶和華就是
[00:10:03.960 --> 00:10:07.200]  不要跟本地剩下的人殘雜
[00:10:07.200 --> 00:10:08.280]  不要混在一起
[00:10:08.280 --> 00:10:09.000]  不要結婚
[00:10:09.000 --> 00:10:09.720]  不要嫁娶
[00:10:09.720 --> 00:10:10.720]  不要有太多來往
[00:10:10.720 --> 00:10:12.520]  以免他影響了你
[00:10:12.520 --> 00:10:15.080]  你愛耶和華就要守他的誡命
[00:10:15.080 --> 00:10:17.520]  歡喜讀他的命令
[00:10:17.520 --> 00:10:18.280]  你經常說
[00:10:18.280 --> 00:10:19.440]  誡命這麼難守
[00:10:19.440 --> 00:10:20.640]  校規這麼好
[00:10:20.640 --> 00:10:23.480]  如果你用愛來做
[00:10:23.480 --> 00:10:26.760]  就是我很愛我這個家庭
[00:10:26.760 --> 00:10:28.400]  媽媽爸爸說的話
[00:10:28.400 --> 00:10:29.440]  我要跟著
[00:10:29.440 --> 00:10:31.520]  這是愛的表達
[00:10:31.520 --> 00:10:32.920]  要做這些
[00:10:32.920 --> 00:10:34.160]  要做那些
[00:10:34.160 --> 00:10:37.240]  又要我做功課
[00:10:37.240 --> 00:10:39.360]  其實他賺錢很辛苦
[00:10:39.360 --> 00:10:40.320]  就是想你做功課
[00:10:40.320 --> 00:10:43.600]  將來可以有更好的前途
[00:10:43.600 --> 00:10:45.920]  你要用愛來欣賞
[00:10:45.920 --> 00:10:47.200]  就很喜歡做功課
[00:10:47.200 --> 00:10:48.240]  要整個限制
[00:10:48.240 --> 00:10:49.040]  我要這樣
[00:10:49.040 --> 00:10:49.600]  要這樣
[00:10:49.600 --> 00:10:50.120]  不要吃這個
[00:10:50.120 --> 00:10:51.080]  不要吃那樣
[00:10:51.080 --> 00:10:52.360]  這樣
[00:10:52.360 --> 00:10:54.280]  其實他不想你吃那麼多糖
[00:10:54.280 --> 00:10:55.560]  將來牙痛而已
[00:10:55.560 --> 00:10:57.400]  到牙痛的時候就明白了
[00:10:57.400 --> 00:10:58.280]  我小時候就這樣
[00:10:58.280 --> 00:10:59.520]  兩隻大牙
[00:10:59.520 --> 00:11:01.400]  一個洞在旁邊
[00:11:01.400 --> 00:11:03.440]  明明是說不要吃那麼多糖
[00:11:03.440 --> 00:11:05.360]  吃了就含著睡
[00:11:05.360 --> 00:11:07.080]  發個美夢
[00:11:07.080 --> 00:11:08.920]  下去之後牙齒都麻了
[00:11:08.920 --> 00:11:09.400]  哎呀
[00:11:09.400 --> 00:11:09.960]  好慘
[00:11:09.960 --> 00:11:11.160]  痛了
[00:11:11.160 --> 00:11:12.720]  牙痛慘不過大病
[00:11:12.720 --> 00:11:14.000]  經歷過很多
[00:11:14.000 --> 00:11:14.640]  小心
[00:11:14.640 --> 00:11:15.600]  不要亂玩
[00:11:15.600 --> 00:11:16.720]  在門口小心
[00:11:16.720 --> 00:11:17.640]  不就夾住手指
[00:11:17.640 --> 00:11:18.720]  一夾住手指
[00:11:18.720 --> 00:11:19.480]  嘩
[00:11:19.480 --> 00:11:22.280]  痛到眼淚直接飆出來
[00:11:22.280 --> 00:11:24.360]  說了給你聽的
[00:11:24.360 --> 00:11:26.000]  愛爺爺
[00:11:26.000 --> 00:11:26.840]  守他的誡命
[00:11:26.840 --> 00:11:27.800]  愛你的家
[00:11:27.800 --> 00:11:28.880]  愛你的父母
[00:11:28.880 --> 00:11:31.120]  是守他的說話
[00:11:31.120 --> 00:11:32.880]  這個臨別贈言第二
[00:11:32.880 --> 00:11:33.560]  第二就是
[00:11:33.560 --> 00:11:35.480]  不要侍奉別臣
[00:11:35.480 --> 00:11:36.680]  就是今天你和大家說的
[00:11:36.680 --> 00:11:37.840]  剛剛說了
[00:11:37.840 --> 00:11:39.120]  你要知道
[00:11:39.120 --> 00:11:40.200]  就是
[00:11:40.200 --> 00:11:41.960]  臣是可以怎樣祝福
[00:11:41.960 --> 00:11:43.720]  也可以怎樣
[00:11:43.720 --> 00:11:45.080]  比禍還
[00:11:45.080 --> 00:11:47.680]  而且在所給你的恩典當中
[00:11:47.680 --> 00:11:49.360]  速速滅亡
[00:11:49.360 --> 00:11:52.280]  這個是給他們的臨別贈言
[00:11:52.280 --> 00:11:54.400]  也警惕了我們的生活
[00:11:54.400 --> 00:11:57.040]  我們同心祈禱
[00:11:57.040 --> 00:11:59.080]  天父上帝多謝你
[00:11:59.080 --> 00:12:02.160]  你就是那麼守約斯慈愛
[00:12:02.160 --> 00:12:03.600]  我們在約書亞的身上
[00:12:03.600 --> 00:12:04.400]  他臨別贈言
[00:12:04.400 --> 00:12:05.440]  他提到
[00:12:05.440 --> 00:12:07.960]  耶和華臣你給以色列人的
[00:12:07.960 --> 00:12:09.520]  每一句應許
[00:12:09.520 --> 00:12:11.960]  是沒有一句落空
[00:12:11.960 --> 00:12:12.240]  哦
[00:12:12.240 --> 00:12:14.520]  這個真是一個很大的恩惠
[00:12:14.520 --> 00:12:16.000]  很大的恩典
[00:12:16.000 --> 00:12:17.360]  叫我們很感恩
[00:12:17.360 --> 00:12:19.720]  當約書亞提醒我們
[00:12:19.720 --> 00:12:22.000]  人生都是有一天會走完的
[00:12:22.000 --> 00:12:23.960]  要在人生裏面
[00:12:23.960 --> 00:12:25.240]  除了要愛耶和華
[00:12:25.240 --> 00:12:27.000]  我們要進行你的革命
[00:12:27.000 --> 00:12:29.320]  免得你可以祝福
[00:12:29.320 --> 00:12:31.520]  你又可以比禍還我們
[00:12:31.520 --> 00:12:32.920]  而且在我們的福氣當中
[00:12:32.920 --> 00:12:34.800]  速速滅亡
[00:12:34.800 --> 00:12:36.920]  幫助我們更多跟隨你
[00:12:36.920 --> 00:12:37.680]  遵從你
[00:12:37.680 --> 00:12:38.560]  愛你
[00:12:38.560 --> 00:12:40.600]  祈禱奉靠耶穌基督的名
[00:12:40.600 --> 00:12:41.760]  阿們
