
[00:00:00.000 --> 00:00:06.620]  我們會繼續去看復活的訊息
[00:02:36.280 --> 00:02:38.120]  OK, good, good, good, amen, amen
[00:02:38.120 --> 00:02:40.920]  我都不是的
[00:02:40.920 --> 00:02:42.740]  我們兩個都不是早起床的人
[00:02:42.740 --> 00:02:46.300]  你熟悉我的人,我是夜鬼
[00:02:46.300 --> 00:02:52.020]  我最有效率的時間是晚上九點至凌晨兩點
[00:02:52.020 --> 00:02:54.180]  因為我要載她
[00:02:54.180 --> 00:02:56.460]  你知道我很重女兒的
[00:02:56.460 --> 00:03:00.780]  我要載她上班,你知道嗎?
[00:03:00.780 --> 00:03:01.660]  真的要命
[00:03:01.660 --> 00:03:04.300]  所以我和她六點多就要起床
[00:03:04.300 --> 00:03:07.020]  說真的,就算她開車
[00:03:07.020 --> 00:03:08.660]  你都不放心吧
[00:03:08.660 --> 00:03:11.260]  或者她開車,她都趕不到了
[00:03:11.260 --> 00:03:16.100]  她是在Healy小學那裡上班的
[00:03:16.100 --> 00:03:20.580]  去拍電影,除非有電單車給她
[00:03:20.580 --> 00:03:22.180]  但是,因為這樣的緣故
[00:03:22.180 --> 00:03:25.460]  所以她第一天的學生訓練,我就要載她
[00:03:25.460 --> 00:03:28.900]  我覺得很辛苦,很辛苦
[00:03:28.900 --> 00:03:32.140]  她很辛苦,我更辛苦
[00:03:32.140 --> 00:03:33.780]  OK,我更辛苦
[00:03:33.780 --> 00:03:39.420]  我載完她之後,我簡直是殘了整個人
[00:03:39.420 --> 00:03:41.620]  所以呢,很辛苦
[00:03:41.620 --> 00:03:46.220]  但是她過去一個學期,她都堅持,挺厲害的
[00:03:46.220 --> 00:03:50.380]  所以有時候她要花多一點錢,就去買一杯星巴克
[00:03:50.380 --> 00:03:54.580]  OK,fine,fine,it's OK
[00:03:54.580 --> 00:03:56.420]  剛剛這個禮拜她完成了
[00:03:56.420 --> 00:03:58.220]  感謝主,感謝主
[00:03:58.220 --> 00:04:00.140]  沒有一天遲到很晚,是吧
[00:04:00.140 --> 00:04:01.420]  其實有幾天差點遲到
[00:04:01.420 --> 00:04:06.420]  因為我開車,所以沒有遲到
[00:04:06.420 --> 00:04:07.700]  怎樣也好,很辛苦
[00:04:07.700 --> 00:04:10.580]  但是你看到她完成了這個學期的時候
[00:04:10.580 --> 00:04:12.180]  終於完結了
[00:04:12.180 --> 00:04:14.940]  踏入一個新的chapter
[00:04:14.940 --> 00:04:16.820]  她很開心
[00:04:16.820 --> 00:04:21.900]  完結了一個所謂的使命,或者一章
[00:04:21.900 --> 00:04:25.460]  是一個很開心,踏入她新的一章的時候
[00:04:25.460 --> 00:04:27.220]  就不再看回頭了
[00:04:27.220 --> 00:04:30.740]  Of course,將來她找到一份工作,不一樣是這樣的
[00:04:30.740 --> 00:04:32.740]  一樣的做法
[00:04:32.740 --> 00:04:34.980]  但是怎樣也好,由舊去新
[00:04:34.980 --> 00:04:38.780]  是一種新的感覺,是一種新的經歷
[00:04:38.780 --> 00:04:42.380]  其實耶穌基督的復活就是想帶給我們這件事
[00:04:42.380 --> 00:04:45.380]  往往我們很多時候忘記了
[00:04:45.380 --> 00:04:47.300]  沒有被提醒到
[00:04:47.300 --> 00:04:51.260]  我們做下基督徒的時候,我們就忘記了這件事
[00:04:51.260 --> 00:04:54.380]  你知道耶穌基督復活是一件很重要很重要
[00:04:54.380 --> 00:04:56.260]  很大件的事
[00:04:56.260 --> 00:04:58.860]  在聖經整個救恩的歷史裡面
[00:04:58.860 --> 00:05:00.940]  是一個中心,是吧
[00:05:00.940 --> 00:05:05.060]  十字架之後,是一定要有空墳墓,是吧
[00:05:05.060 --> 00:05:11.300]  空墳墓就是將整個歷史分為兩半
[00:05:11.300 --> 00:05:13.660]  一個是舊的,一個是新的
[00:05:13.660 --> 00:05:15.780]  有基督復活的緣故
[00:05:15.780 --> 00:05:19.100]  所以整個的世界就不同了
[00:05:19.100 --> 00:05:23.180]  所有屬基督的人,他的方向也都不同了
[00:05:23.180 --> 00:05:25.300]  所以我正在預備去以色列
[00:05:25.300 --> 00:05:28.380]  因為五月尾會帶大英之門去以色列
[00:05:28.380 --> 00:05:33.220]  我就去到留意到,之前沒有留意過這本看過的書
[00:05:33.220 --> 00:05:36.060]  下面那本我提過了,講到復活的
[00:05:36.060 --> 00:05:39.100]  兩個的作者都是猶太人
[00:05:39.100 --> 00:05:41.460]  兩個都不是信耶穌
[00:05:41.460 --> 00:05:43.380]  所以為什麼要引用他們,是吧
[00:05:43.380 --> 00:05:47.340]  就是那些人就覺得,埋花賺花香,是吧
[00:05:47.340 --> 00:05:49.260]  就是聖經這樣講,是吧
[00:05:49.260 --> 00:05:51.340]  聖經作的也可以,是吧
[00:05:51.340 --> 00:05:53.780]  我們有很多很瘋狂的想法,是吧
[00:05:53.780 --> 00:05:56.940]  我們覺得福音書裡面,或者聖經裡面,新約裡面
[00:05:56.940 --> 00:05:58.140]  講到復活的時候
[00:05:58.140 --> 00:06:00.620]  一定是講到埋花賺花香,是吧
[00:06:00.620 --> 00:06:04.580]  我就特別要引用這些這樣的作者
[00:06:04.580 --> 00:06:08.580]  或者這些學術的研究
[00:06:08.580 --> 00:06:10.940]  兩個都是猶太人,兩個都是不信的
[00:06:10.940 --> 00:06:13.500]  第一個就是Gizem Mures
[00:06:13.500 --> 00:06:17.180]  Gizem Mures是一個很重要的,已經過去世了
[00:06:17.180 --> 00:06:20.220]  很重要的一個猶太的識經者
[00:06:20.220 --> 00:06:23.900]  和一個猶太的歷史學家
[00:06:23.900 --> 00:06:27.420]  他說什麼呢,他說沒可能門徒是偷師的
[00:06:27.420 --> 00:06:30.500]  偷師不是那些,偷那些secret
[00:06:30.500 --> 00:06:32.300]  偷過屍體
[00:06:32.300 --> 00:06:36.420]  沒人偷師,沒可能,因為從他一個歷史的角度來看
[00:06:36.420 --> 00:06:37.740]  從心理的角度來看
[00:06:37.740 --> 00:06:42.460]  那些門徒根本沒可能會想出或者虛構一件這樣的事
[00:06:42.460 --> 00:06:44.220]  因為沒有任何動機
[00:06:44.220 --> 00:06:46.340]  因為沒有任何expectation
[00:06:46.340 --> 00:06:48.180]  耶穌會首先復活
[00:06:48.180 --> 00:06:51.380]  但是誰知道,新約的歷史的記載
[00:06:51.380 --> 00:06:54.940]  就是說,他們發現這個墳墓是空的
[00:06:54.940 --> 00:06:57.500]  耶穌是第一個從死裡面復活
[00:06:57.500 --> 00:07:00.580]  並且帶給我們將來一切在基督裡面的人
[00:07:00.580 --> 00:07:03.340]  有身體復活這個盼望
[00:07:03.340 --> 00:07:05.940]  下面Simon Gibson我就不講了
[00:07:05.940 --> 00:07:09.140]  這裡你可以自己參考一下
[00:07:09.140 --> 00:07:11.740]  他就說用歷史的角度
[00:07:11.740 --> 00:07:14.020]  科學的角度根本沒得解釋
[00:07:14.020 --> 00:07:17.420]  總之這個墳墓就是空的
[00:07:17.420 --> 00:07:21.540]  除非你接受聖經的解釋
[00:07:21.540 --> 00:07:24.380]  就是上帝洗神的兒子從死裡面復活
[00:07:24.380 --> 00:07:28.060]  基督復活很重要
[00:07:28.060 --> 00:07:30.460]  哥倫多前書第十五章
[00:07:30.460 --> 00:07:32.660]  上次提到最後結論的時候
[00:07:32.660 --> 00:07:36.900]  保羅說:若基督沒有復活,我們傳的便是枉言
[00:07:36.900 --> 00:07:39.940]  你們信的也是枉言
[00:07:39.940 --> 00:07:41.460]  useless
[00:07:41.460 --> 00:07:44.100]  我很喜歡ESV的翻譯
[00:07:44.100 --> 00:07:46.340]  就是說in vain
[00:07:46.340 --> 00:07:48.140]  所有事情都是徒勞的
[00:07:48.140 --> 00:07:51.660]  你今天為了基督所走的路
[00:07:51.660 --> 00:07:53.500]  信耶穌這個信仰
[00:07:53.500 --> 00:07:55.500]  一切都是徒勞的
[00:07:55.500 --> 00:07:57.860]  如果基督沒有復活
[00:07:57.860 --> 00:07:59.420]  基督既然有復活了
[00:07:59.420 --> 00:08:02.420]  所以一切都是有意義的
[00:08:02.420 --> 00:08:04.820]  不會是空跑的
[00:08:04.820 --> 00:08:07.540]  枉言不會是徒勞的
[00:08:07.540 --> 00:08:10.500]  是有內容並且是有盼望的
[00:08:10.500 --> 00:08:14.460]  聖經裡面強調耶穌基督復活的事實
[00:08:14.460 --> 00:08:16.540]  和我們生命當中有的意義
[00:08:16.540 --> 00:08:18.540]  一次又一次在新約聖經裡面
[00:08:18.540 --> 00:08:21.100]  數不盡那麼多次是提到的
[00:08:21.100 --> 00:08:22.340]  新約的書信
[00:08:22.340 --> 00:08:24.300]  福音書裡面的記載
[00:08:24.300 --> 00:08:28.260]  所以今天我們看一段故事
[00:08:28.260 --> 00:08:31.340]  是講到基督復活的顯然
[00:08:31.340 --> 00:08:33.620]  《侍奴行傳》第九章
[00:08:33.620 --> 00:08:35.820]  我們看完的時候想問你兩個問題
[00:08:35.820 --> 00:08:37.900]  我們留心看看
[00:08:37.900 --> 00:08:40.100]  第九章第一節
[00:08:40.100 --> 00:08:44.940]  「蘇羅仍然向主的門徒口吐威嚇凶殺的話」
[00:08:44.940 --> 00:08:52.100]  「去見大祭司,求民書給大馬式(大馬士革)的國會堂」
[00:08:52.100 --> 00:08:54.740]  「若是找到信奉者道(基督徒)」
[00:08:54.740 --> 00:09:00.540]  「無論男女都准他捆綁,帶到耶路撒冷」
[00:09:00.540 --> 00:09:03.220]  「蘇羅就上路了,將到大馬式」
[00:09:03.220 --> 00:09:07.540]  「忽然從天上發光,四面照著他」
[00:09:07.540 --> 00:09:10.420]  「他就跌倒在地,聽見有聲音對他說」
[00:09:10.420 --> 00:09:13.100]  「蘇羅,蘇羅,你為什麼逼迫我?」
[00:09:13.100 --> 00:09:14.700]  「他說:主啊,你是誰?」
[00:09:14.700 --> 00:09:17.500]  「主說:我就是你所逼迫的耶穌」
[00:09:17.500 --> 00:09:22.380]  「起來,進城去,你所作的必有人告訴你」
[00:09:22.380 --> 00:09:25.060]  「同行的人站在那裡,說不出話」
[00:09:25.060 --> 00:09:28.180]  「聽見聲音,卻看不見人」
[00:09:28.180 --> 00:09:31.420]  「蘇羅從地上起來,睜開眼睛」
[00:09:31.420 --> 00:09:33.140]  「竟不能看見甚麽」
[00:09:33.140 --> 00:09:36.380]  「有人拉著他的手,領他進大馬式」
[00:09:36.380 --> 00:09:40.980]  「三日不能看見,也不吃也不喝」
[00:09:40.980 --> 00:09:44.940]  這裏講到大馬式的顯然
[00:09:44.940 --> 00:09:50.820]  復活的主,保羅的顯然
[00:09:50.820 --> 00:09:52.700]  第一個問題
[00:09:52.700 --> 00:09:55.060]  準備好了嗎?
[00:09:55.060 --> 00:09:59.820]  第二個問題是,保羅去大馬式,其實計劃了做什麽?
[00:09:59.820 --> 00:10:02.220]  他是寫信去大馬式?
[00:10:02.220 --> 00:10:03.900]  還是迫害基督徒?
[00:10:03.900 --> 00:10:06.940]  還是見大祭司?
[00:10:06.940 --> 00:10:08.980]  你記不記得他是耶路撒冷出發
[00:10:08.980 --> 00:10:10.460]  去大馬式
[00:10:10.460 --> 00:10:13.060]  未到大馬式的時候
[00:10:13.060 --> 00:10:14.620]  他想做什麽?
[00:10:14.620 --> 00:10:18.220]  去大馬式捉那些基督徒
[00:10:18.220 --> 00:10:21.420]  以致他們能夠被帶回來耶路撒冷
[00:10:21.420 --> 00:10:25.940]  然後他們受迫害,嚴刑敲打等等
[00:10:25.940 --> 00:10:27.980]  所以是追捕
[00:10:27.980 --> 00:10:31.420]  第二個問題
[00:10:31.420 --> 00:10:34.460]  復活的基督在哪裏向保羅顯然?
[00:10:34.460 --> 00:10:36.460]  是往耶路撒冷的路上?
[00:10:36.460 --> 00:10:37.700]  往撒瑪利亞的路上?
[00:10:37.700 --> 00:10:41.620]  還是往大馬式的路上?
[00:10:41.620 --> 00:10:43.180]  是什麽?
[00:10:43.180 --> 00:10:46.380]  是撕毀大馬式的路上?
[00:10:46.380 --> 00:10:48.620]  去大馬式的路上?
[00:10:48.620 --> 00:10:52.340]  所以這段聖經講到他上路去大馬式的時候
[00:10:52.340 --> 00:10:54.540]  他就見到復活的主
[00:10:54.540 --> 00:10:56.740]  然後這個本身迫害教會
[00:10:56.740 --> 00:10:59.420]  迫害基督徒的仕途保羅
[00:10:59.420 --> 00:11:00.500]  以前叫做掃羅
[00:11:00.500 --> 00:11:04.860]  掃羅或者保羅,兩個不同的語言
[00:11:04.860 --> 00:11:06.660]  然後他信了主
[00:11:06.660 --> 00:11:10.820]  然後他成為上帝自己的仕途
[00:11:10.820 --> 00:11:12.900]  這裏有兩點
[00:11:12.900 --> 00:11:14.180]  第一點
[00:11:14.180 --> 00:11:16.500]  就是復活的主
[00:11:16.500 --> 00:11:21.020]  是一個根本不會expect不配的地方出現
[00:11:21.020 --> 00:11:22.580]  第二點
[00:11:22.580 --> 00:11:26.820]  就是復活的主向一個不配的生命顯然
[00:11:26.820 --> 00:11:30.500]  保羅在大馬式的路上
[00:11:30.500 --> 00:11:31.820]  見到復活的主
[00:11:31.820 --> 00:11:33.660]  榮耀的主
[00:11:33.660 --> 00:11:34.900]  向他顯然
[00:11:34.900 --> 00:11:37.380]  這個歷史的事實
[00:11:37.380 --> 00:11:40.100]  都沒有什麽人會懷疑的
[00:11:40.100 --> 00:11:42.740]  並且在自古至今
[00:11:42.740 --> 00:11:45.780]  都有很多人去記起這件事
[00:11:45.780 --> 00:11:47.780]  有很多的畫家
[00:11:47.780 --> 00:11:51.940]  一些很有名的作品
[00:11:51.940 --> 00:11:54.860]  都是以這個主題畫出來的
[00:11:54.860 --> 00:11:56.940]  你可以見到左邊這幅
[00:11:56.940 --> 00:12:00.300]  1600年的時候已經有的油畫
[00:12:00.300 --> 00:12:01.980]  裏面就提到
[00:12:01.980 --> 00:12:03.740]  或者用了一個題材
[00:12:03.740 --> 00:12:05.180]  就是他上大馬式的時候
[00:12:05.180 --> 00:12:08.180]  突然間有榮光向他顯然
[00:12:08.180 --> 00:12:09.420]  復活的主向他顯然
[00:12:09.420 --> 00:12:12.820]  然後他就從馬上跌下來
[00:12:12.820 --> 00:12:15.820]  然後那種的混亂
[00:12:15.820 --> 00:12:16.940]  這一件這樣的事
[00:12:16.940 --> 00:12:18.140]  到底有些什麽
[00:12:18.140 --> 00:12:20.100]  我們需要留意
[00:12:20.100 --> 00:12:21.580]  第一我想需要留意的就是
[00:12:21.580 --> 00:12:23.820]  到底保羅是一個怎麽樣的人
[00:12:23.820 --> 00:12:25.660]  他本身是一個怎麽樣的人
[00:12:25.660 --> 00:12:28.580]  他的家底或者他的背景是怎麽樣的
[00:12:28.580 --> 00:12:32.020]  保羅在不同的地方提到
[00:12:32.020 --> 00:12:35.980]  說他是一個法律錯人
[00:12:35.980 --> 00:12:39.820]  是嚴守上帝的律法的
[00:12:39.820 --> 00:12:43.260]  他是一個所謂超正統的猶太人
[00:12:43.260 --> 00:12:45.460]  我覺得你今天如果要想像
[00:12:45.460 --> 00:12:47.140]  保羅是一個怎麽樣的人的時候
[00:12:47.140 --> 00:12:50.220]  你就要想像這些人
[00:12:50.220 --> 00:12:55.180]  這些叫做超正統的猶太人
[00:12:55.180 --> 00:12:56.620]  在布魯克林、紐約
[00:12:56.620 --> 00:13:00.260]  或者在斯古吉爾
[00:13:00.260 --> 00:13:03.020]  更多當然在耶路撒冷
[00:13:03.020 --> 00:13:05.340]  這些超正統的猶太人
[00:13:05.340 --> 00:13:10.540]  天天夜夜他們所穿的衣服是黑與白的
[00:13:10.540 --> 00:13:13.620]  每天在家裡他們就是去祈禱
[00:13:13.620 --> 00:13:15.220]  然後去讀經
[00:13:15.220 --> 00:13:18.300]  在以色列的政府或者環境裏面
[00:13:18.300 --> 00:13:19.620]  他們是有政府養的
[00:13:19.620 --> 00:13:23.220]  所以每一天就是去到嚴守的律法
[00:13:23.220 --> 00:13:25.060]  這樣做人好不好
[00:13:25.060 --> 00:13:28.020]  可以的
[00:13:28.020 --> 00:13:29.140]  不用做吧
[00:13:29.140 --> 00:13:30.420]  不用做啊,要做啊
[00:13:30.420 --> 00:13:32.860]  你要去禮拜的,知道嗎
[00:13:32.860 --> 00:13:36.940]  每天都要去啊,不用做
[00:13:36.940 --> 00:13:39.060]  好像你上班那樣
[00:13:39.060 --> 00:13:41.260]  他們就去西場或者去不同的會堂
[00:13:41.260 --> 00:13:44.540]  他們就去讀經去祈禱
[00:13:44.540 --> 00:13:47.740]  飲食方面當然他們也是超正統
[00:13:47.740 --> 00:13:55.180]  所以會按照摩西律法的吩咐
[00:13:55.180 --> 00:13:56.140]  等等等等
[00:13:56.140 --> 00:13:59.300]  這些就是所謂當時的保羅
[00:13:59.300 --> 00:14:02.380]  如果我們明白
[00:14:02.380 --> 00:14:04.180]  法律賽人到底在回什麼事的時候
[00:14:04.180 --> 00:14:08.060]  可能會多一點點明白保羅的行動
[00:14:08.060 --> 00:14:10.140]  或者掃羅的行動
[00:14:10.140 --> 00:14:11.860]  我們千萬不要搞錯
[00:14:11.860 --> 00:14:13.460]  有時候我們誤會了
[00:14:13.460 --> 00:14:15.380]  就是他們守律法
[00:14:15.380 --> 00:14:17.140]  是因為他們覺得守盡律法
[00:14:17.140 --> 00:14:18.380]  他就可以所謂得救
[00:14:18.380 --> 00:14:20.580]  用基督徒的術語來講
[00:14:20.580 --> 00:14:21.980]  就是我們做不夠
[00:14:21.980 --> 00:14:23.580]  我們要做夠它
[00:14:23.580 --> 00:14:25.100]  守夠安息人
[00:14:25.100 --> 00:14:27.300]  守夠那些食物的條例
[00:14:27.300 --> 00:14:28.580]  Costure等等
[00:14:28.580 --> 00:14:31.100]  我們才可以叫做神的子民
[00:14:31.100 --> 00:14:34.660]  做不到的時候我們就很缺憾
[00:14:34.660 --> 00:14:35.540]  我們就不夠
[00:14:35.540 --> 00:14:37.500]  我們就做不到上帝的子民
[00:14:37.500 --> 00:14:38.820]  No No No
[00:14:38.820 --> 00:14:39.860]  不是
[00:14:39.860 --> 00:14:41.780]  是相反的
[00:14:41.780 --> 00:14:45.740]  相反就是因為他們認為他們是神的選民
[00:14:45.740 --> 00:14:49.020]  所以他們去嚴守律法
[00:14:49.020 --> 00:14:50.420]  你明白我的意思嗎
[00:14:50.420 --> 00:14:51.980]  不是因為他們做不夠
[00:14:51.980 --> 00:14:54.420]  不是一種 Work Righteousness來的
[00:14:54.420 --> 00:14:55.740]  大部分的猶太人
[00:14:55.740 --> 00:14:58.420]  特別我講第一世紀的時候
[00:14:58.420 --> 00:15:00.220]  掃羅、保羅等等
[00:15:00.220 --> 00:15:03.860]  他們不是為了守律法而去得救
[00:15:03.860 --> 00:15:06.940]  而是相反因為他們已經是立約的子民
[00:15:06.940 --> 00:15:08.940]  起碼他們覺得他們是
[00:15:08.940 --> 00:15:11.220]  因為他們血統上是
[00:15:11.220 --> 00:15:12.220]  我們就是那種族
[00:15:12.220 --> 00:15:13.900]  或者我們就是那幫選民
[00:15:13.900 --> 00:15:15.140]  所以呢
[00:15:15.140 --> 00:15:20.620]  我們的身份就應該履行這些律法的生活和責任
[00:15:20.620 --> 00:15:24.140]  是反過來的
[00:15:24.140 --> 00:15:25.900]  以前的法律賽人
[00:15:25.900 --> 00:15:31.940]  其中當時的猶太教裡面其中一個的學派
[00:15:31.940 --> 00:15:33.900]  其中一個的支派、宗派
[00:15:33.900 --> 00:15:35.700]  法律賽人
[00:15:35.700 --> 00:15:40.220]  他們守律法是因為他們是神的子民的身份
[00:15:40.220 --> 00:15:43.140]  並且他們相信
[00:15:43.140 --> 00:15:45.660]  或者那些真的是超正統的法律賽人
[00:15:45.660 --> 00:15:50.100]  他們相信如果全民皆守律法的時候
[00:15:50.100 --> 00:15:51.020]  所有人
[00:15:51.020 --> 00:15:52.660]  我們個個都是守律法
[00:15:52.660 --> 00:15:54.140]  所有的猶太人
[00:15:54.140 --> 00:15:55.700]  我們同種族的人
[00:15:55.700 --> 00:15:57.340]  我們的骨肉之親
[00:15:57.340 --> 00:15:59.580]  全部都是去守律法的話
[00:15:59.580 --> 00:16:03.060]  神的國才會來到
[00:16:03.060 --> 00:16:06.540]  所以他們說叫做大法而心是什麼意思
[00:16:06.540 --> 00:16:09.260]  不單止他們要守律法
[00:16:09.260 --> 00:16:11.740]  也要大家一起守律法
[00:16:11.740 --> 00:16:16.220]  見到其他自己人不去守律法的時候
[00:16:16.220 --> 00:16:17.020]  就很大件事了
[00:16:17.020 --> 00:16:18.100]  為什麼
[00:16:18.100 --> 00:16:20.300]  因為你會阻礙地球轉
[00:16:20.300 --> 00:16:22.260]  上帝國要臨到
[00:16:22.260 --> 00:16:23.900]  為什麼你不守安息
[00:16:23.900 --> 00:16:26.820]  為什麼你不做神的子民應該做的事
[00:16:26.820 --> 00:16:31.780]  這個叫做大法而心去守律法
[00:16:31.780 --> 00:16:34.940]  就是因為他們盼望著上帝的國臨到
[00:16:34.940 --> 00:16:36.580]  上帝的國臨到的時候
[00:16:36.580 --> 00:16:39.300]  全國的世界就會改變
[00:16:39.300 --> 00:16:40.980]  新天新地就會來到
[00:16:40.980 --> 00:16:43.940]  然後身體也都會有復活
[00:16:43.940 --> 00:16:44.740]  所以你就明白
[00:16:44.740 --> 00:16:46.540]  為什麼保羅這麼緊張
[00:16:46.540 --> 00:16:48.060]  這麼大法而心
[00:16:48.060 --> 00:16:50.140]  不是因為work righteousness
[00:16:50.140 --> 00:16:52.580]  而是因為他覺得他是上帝的子民
[00:16:52.580 --> 00:16:54.580]  他們那幫人是上帝的子民
[00:16:54.580 --> 00:16:56.100]  我們就應當如此行
[00:16:56.100 --> 00:16:57.580]  並且我們要大法而心
[00:16:57.580 --> 00:17:00.980]  在所有其他我們同樣種族的自己人
[00:17:00.980 --> 00:17:04.380]  我們都要去守律法
[00:17:04.380 --> 00:17:05.180]  有這樣的背景
[00:17:05.180 --> 00:17:07.140]  你想想
[00:17:07.140 --> 00:17:10.660]  突然間有基督教會出現
[00:17:10.660 --> 00:17:13.460]  初期的教會是什麼人多
[00:17:13.460 --> 00:17:15.300]  猶太人
[00:17:15.300 --> 00:17:18.420]  或者我們今天叫做Misianic Jews
[00:17:18.420 --> 00:17:22.580]  那些信耶穌是彌賽亞是救主的
[00:17:22.580 --> 00:17:28.180]  那幫猶太人叫做Misianic Jews
[00:17:28.180 --> 00:17:29.940]  突然間有教會出現
[00:17:29.940 --> 00:17:31.300]  自己人
[00:17:31.300 --> 00:17:34.220]  他們相信耶穌
[00:17:34.220 --> 00:17:37.580]  相信耶穌這個救主彌賽亞來到
[00:17:37.580 --> 00:17:38.940]  在十字架上面受苦
[00:17:38.940 --> 00:17:41.460]  這個已經是扯不下去了
[00:17:41.460 --> 00:17:42.180]  是吧
[00:17:42.180 --> 00:17:45.020]  因為我們的救主沒有理由這樣
[00:17:45.020 --> 00:17:47.660]  所以在猶太人來說是一個叛腳石
[00:17:47.660 --> 00:17:50.300]  更加就是他們信了耶穌之後
[00:17:50.300 --> 00:17:53.220]  他們繼續去擴張
[00:17:53.220 --> 00:17:56.460]  他們傳了一個死而復活的耶穌
[00:17:56.460 --> 00:17:59.220]  對於當時的超正統猶太人
[00:17:59.220 --> 00:18:00.860]  或者保羅自己來說
[00:18:00.860 --> 00:18:04.100]  這個更加不能夠去接納
[00:18:04.100 --> 00:18:05.220]  所以如果你有這樣的背景
[00:18:05.220 --> 00:18:06.940]  你就明白為什麼這個掃羅
[00:18:06.940 --> 00:18:10.420]  他不是因為撩交打
[00:18:10.420 --> 00:18:15.180]  他不是因為真的想去殺人
[00:18:15.180 --> 00:18:18.340]  而是他為了上帝的國大發熱心
[00:18:18.340 --> 00:18:21.420]  為了他自己本身所信的東西
[00:18:21.420 --> 00:18:23.940]  縱使他現在知道是錯誤
[00:18:23.940 --> 00:18:25.820]  他要去大發熱心
[00:18:25.820 --> 00:18:28.220]  所以他盡他的能力
[00:18:28.220 --> 00:18:29.660]  就是什麼
[00:18:29.660 --> 00:18:33.460]  就是要去停止教會的擴張
[00:18:33.460 --> 00:18:35.660]  這個是《史郎傳》第九章
[00:18:35.660 --> 00:18:37.620]  如果你知道他做了什麼的時候
