
[00:00:00.000 --> 00:00:06.440]  大家午安,請做一次同心祈禱。
[00:01:32.240 --> 00:01:35.480]  才知道這個故事所提問的是甚麼內容。
[00:01:35.480 --> 00:01:40.840]  這個故事背景其實是來自舊約他們一個習慣或者描述的表示,
[00:01:40.840 --> 00:01:44.120]  就是在舊約生命記25章5到10節,
[00:01:44.120 --> 00:01:47.440]  當時摩西班布律法其中一個內容是這樣說的,
[00:01:47.440 --> 00:01:48.760]  請留心聽聽,
[00:01:48.760 --> 00:01:50.960]  生命記第25章5到10節這樣說,
[00:01:50.960 --> 00:01:53.400]  帝兄同居約那一個死了,
[00:01:53.400 --> 00:01:57.960]  無子女,死的人的妻不可以出嫁外人,
[00:01:57.960 --> 00:02:01.200]  他丈夫的兄弟應該當盡帝兄的本份,
[00:02:01.200 --> 00:02:02.600]  娶他為妻,
[00:02:02.600 --> 00:02:03.720]  同他同房,
[00:02:03.720 --> 00:02:07.080]  婦人生的長子就要歸死兄的名下,
[00:02:07.080 --> 00:02:10.200]  免得他的名在以色列中逃沒了。
[00:02:10.200 --> 00:02:12.480]  那個人如果不願意娶他哥哥的妻,
[00:02:12.480 --> 00:02:15.720]  他哥哥的妻就要到城門的掌柜那裡,
[00:02:15.720 --> 00:02:21.280]  就說我丈夫的兄弟不肯在以色列中興起他哥哥的名字,
[00:02:21.280 --> 00:02:24.040]  不讓我盡帝兄的本份,
[00:02:24.040 --> 00:02:26.640]  本城的長老就要照那個人來問他,
[00:02:26.640 --> 00:02:29.160]  他如果執意都說我不願意娶他呢,
[00:02:29.160 --> 00:02:32.840]  他哥哥的妻就當著長老到他面前的庚前,
[00:02:32.840 --> 00:02:33.800]  脫了他的鞋,
[00:02:33.800 --> 00:02:35.880]  他就唾沫在他的臉上說,
[00:02:35.880 --> 00:02:39.280]  凡不為哥哥建立家室的都要這樣對他,
[00:02:39.280 --> 00:02:46.400]  以色列文當中這個名必被稱為脫鞋之家。
[00:02:46.400 --> 00:02:49.360]  一位弟兄他母兒子死了,
[00:02:49.360 --> 00:02:51.960]  死人的妻就不可以去嫁給外人,
[00:02:51.960 --> 00:02:55.120]  他的兄弟要盡本份就娶他妻,
[00:02:55.120 --> 00:02:59.120]  和他同房生的長子就立在他哥哥的名下,
[00:02:59.120 --> 00:03:02.080]  免得他的名在以色列中被逃沒。
[00:03:02.080 --> 00:03:05.960]  這個描述是回應當時一個社會的狀況,
[00:03:05.960 --> 00:03:08.120]  當時的社會狀況就是這樣,
[00:03:08.120 --> 00:03:11.200]  當有丈夫過世沒有兒子的話,
[00:03:11.200 --> 00:03:14.600]  就會將寡婦娶了這個表達,
[00:03:14.600 --> 00:03:19.760]  所以是我們熟悉的宿娶寡嫂這個描述。
[00:03:19.760 --> 00:03:25.320]  其實當時這個描述或者摩西有這個律法的分佈,
[00:03:25.320 --> 00:03:27.720]  是回應當時的文化或者生活,
[00:03:27.720 --> 00:03:30.160]  甚至社會秩序的需要的,
[00:03:30.160 --> 00:03:31.400]  為什麼這樣說呢?
[00:03:31.400 --> 00:03:33.000]  因為我們知道當時的情況就是,
[00:03:33.000 --> 00:03:36.600]  如果當一個男士離世沒有兒子沒有後人的話,
[00:03:36.600 --> 00:03:39.320]  他所留下的妻子在社會上沒有地位,
[00:03:39.320 --> 00:03:40.440]  沒有角色,
[00:03:40.440 --> 00:03:44.160]  因為當時的社會女性是要依靠男性才可以生活的,
[00:03:44.160 --> 00:03:46.680]  所以當她沒有丈夫又沒有兒子怎麼辦呢?
[00:03:46.680 --> 00:03:47.840]  那就要改嫁,
[00:03:47.840 --> 00:03:49.760]  或者找別的辦法去生活,
[00:03:49.760 --> 00:03:51.760]  舊約其實也有類似的故事,
[00:03:51.760 --> 00:03:54.000]  如果她改嫁嫁給外人,
[00:03:54.000 --> 00:03:56.280]  之後再生的兒子就是外人,
[00:03:56.280 --> 00:03:58.680]  就和這個亡夫的家族,
[00:03:58.680 --> 00:04:01.720]  整個家族的血脈因此就斷了,
[00:04:01.720 --> 00:04:03.280]  就沒得延生了。
[00:04:03.280 --> 00:04:06.680]  另外這個離世的哥哥因為沒有後人,
[00:04:06.680 --> 00:04:08.360]  家業也沒有人承繼,
[00:04:08.360 --> 00:04:09.960]  所以為了承繼他的家業,
[00:04:09.960 --> 00:04:12.320]  在家族裡面就有一個本份,
[00:04:12.320 --> 00:04:13.160]  其他的家人,
[00:04:13.160 --> 00:04:16.040]  他的弟弟就有責任去保護,
[00:04:16.040 --> 00:04:16.760]  去處理,
[00:04:16.760 --> 00:04:17.640]  去承傳,
[00:04:17.640 --> 00:04:22.280]  去將家族裡面的承繼完整,
[00:04:22.280 --> 00:04:23.880]  這是當時的處理方法,
[00:04:23.880 --> 00:04:25.680]  所以弟弟有這個責任,
[00:04:25.680 --> 00:04:29.440]  去處理和幫助離世哥哥去娶他的妻子,
[00:04:29.440 --> 00:04:31.800]  為他立後去承繼。
[00:04:32.800 --> 00:04:35.920]  這個舉動是一個很重要的舉動,
[00:04:35.920 --> 00:04:39.360]  因為當時的文化是一些家族的血脈,
[00:04:39.360 --> 00:04:40.720]  要一直去承繼,
[00:04:40.720 --> 00:04:42.600]  令到家族的脈絡可以完成,
[00:04:42.600 --> 00:04:45.000]  當然裡面減少了很多的紛爭,
[00:04:45.000 --> 00:04:47.920]  因為當時沒有人承繼的時候會有很多的紛爭,
[00:04:47.920 --> 00:04:50.160]  還有寡婦都會得到照顧,
[00:04:50.160 --> 00:04:51.680]  這些都是很悉切,
[00:04:51.680 --> 00:04:53.760]  也需要當時這樣去處理,
[00:04:53.760 --> 00:04:57.120]  所以有當時這個條例運作的需要,
[00:04:57.120 --> 00:04:58.640]  我們可以這樣說。
[00:04:58.640 --> 00:05:02.960]  到了耶穌時代,這群人來到耶穌面前,
[00:05:02.960 --> 00:05:04.600]  聖經裡面怎樣描述這群人呢?
[00:05:04.600 --> 00:05:08.880]  他說這群叫撒都該人常常都說沒有復活的事,
[00:05:08.880 --> 00:05:09.840]  這裡特別去說,
[00:05:09.840 --> 00:05:12.120]  當然撒都該人有很多不同的特色,
[00:05:12.120 --> 00:05:13.680]  比較保守,
[00:05:13.680 --> 00:05:15.320]  他們對信仰有些執著,
[00:05:15.320 --> 00:05:18.840]  特別這裡說到他們經常討論關於復活的事,
[00:05:18.840 --> 00:05:20.160]  但到了這個時候,
[00:05:20.160 --> 00:05:22.560]  他們就來問耶穌這個問題,
[00:05:22.560 --> 00:05:23.880]  不過你要留意很特別的,
[00:05:23.880 --> 00:05:25.520]  他們關注的點,
[00:05:25.520 --> 00:05:28.760]  就不是問我們運作了這麼多年,
[00:05:28.760 --> 00:05:32.280]  這個宿取寡婦的方法是不是已經不合時宜,
[00:05:32.280 --> 00:05:33.600]  是不是應該要改變,
[00:05:33.600 --> 00:05:37.120]  或者在運作上有沒有什麼延伸等等,
[00:05:37.120 --> 00:05:40.040]  又或者這些寡婦我們怎樣去照應等等,
[00:05:40.040 --> 00:05:43.560]  反而他們討論的內容沒有關心實際的需要,
[00:05:43.560 --> 00:05:46.640]  也不是回應當時這個制度的狀況,
[00:05:46.640 --> 00:05:50.960]  而是借這個制度去問一些他們想問的問題,
[00:05:50.960 --> 00:05:53.200]  他們反而去問這個問題是什麼呢?
[00:05:53.200 --> 00:05:56.160]  他問,有兄弟七個,有一個娶了個妻,
[00:05:56.160 --> 00:05:57.320]  沒有兒子,死了,
[00:05:57.320 --> 00:05:58.640]  第二第三個都是這樣,
[00:05:58.640 --> 00:06:01.080]  去到第七個都是這樣,
[00:06:01.080 --> 00:06:03.040]  兒子都沒有兒子,所以都死了,
[00:06:03.040 --> 00:06:04.800]  後來那個婦人也死了,
[00:06:04.800 --> 00:06:07.480]  復活的時候她是哪一個的妻呢?
[00:06:07.480 --> 00:06:09.360]  因為七個都娶過她,
[00:06:09.360 --> 00:06:11.720]  第一這是一個舉個例,
[00:06:11.720 --> 00:06:12.960]  或者作個故事,
[00:06:12.960 --> 00:06:16.160]  七個都是他們當時文化用七這個字表達那種,
[00:06:16.160 --> 00:06:19.880]  如果這樣一直去到他們沒完沒了那怎麼辦呢?
[00:06:19.880 --> 00:06:22.560]  他關心的問題就是這個妻子,
[00:06:22.560 --> 00:06:24.280]  如果有一天真的復活的話,
[00:06:24.280 --> 00:06:25.400]  那是屬於誰的呢?
[00:06:25.400 --> 00:06:27.080]  每個人都娶過她,
[00:06:27.080 --> 00:06:28.080]  很特別的一個問題,
[00:06:28.080 --> 00:06:30.440]  可能我們都沒有這樣想,
[00:06:30.440 --> 00:06:33.120]  今時今日我們社會可能更加複雜,
[00:06:33.120 --> 00:06:35.600]  有很多婚姻的狀況,離婚的狀況,
[00:06:35.600 --> 00:06:36.360]  可能更複雜,
[00:06:36.360 --> 00:06:39.520]  但是究竟我們關注的點在哪裡呢?
[00:06:39.520 --> 00:06:41.680]  我們今天可能就是關注生活,
[00:06:41.680 --> 00:06:44.000]  但是這群人所問的問題的點,
[00:06:44.000 --> 00:06:46.120]  他的邏輯是關注什麼呢?
[00:06:46.120 --> 00:06:47.120]  很有趣,
[00:06:47.120 --> 00:06:49.080]  他們關注的點就是他們解決不了,
[00:06:49.080 --> 00:06:52.960]  他們覺得很難去處理的一個很複雜的生活的問題,
[00:06:52.960 --> 00:06:54.600]  這個例子就是這麼說,
[00:06:54.600 --> 00:06:56.240]  七個人都娶過一個妻又沒有孩子,
[00:06:56.240 --> 00:06:57.160]  那怎麼辦呢?
[00:06:57.160 --> 00:06:58.080]  屬於誰的呢?
[00:06:58.080 --> 00:07:02.080]  他們很想問這個妻是屬於誰的,
[00:07:02.080 --> 00:07:03.200]  因為搞不定,
[00:07:03.200 --> 00:07:05.440]  沒辦法去理解這個問題,
[00:07:05.440 --> 00:07:06.560]  那怎麼辦呢?
[00:07:06.560 --> 00:07:09.200]  所以結果不應該有復活的事,
[00:07:09.200 --> 00:07:10.640]  那就不用面對這個問題,
[00:07:10.640 --> 00:07:11.640]  不用面對這個難題,
[00:07:11.640 --> 00:07:13.440]  所以不應該有復活,
[00:07:13.440 --> 00:07:15.840]  這個邏輯奇怪嗎大家覺得?
[00:07:15.840 --> 00:07:17.360]  其實都很奇怪,
[00:07:17.360 --> 00:07:19.240]  當有些問題你解決不了,
[00:07:19.240 --> 00:07:23.120]  如果真的有七個人娶過同一個妻,
[00:07:23.120 --> 00:07:25.960]  到了天家復活的時候,
[00:07:25.960 --> 00:07:27.920]  那就問一下上帝怎麼處理,
[00:07:27.920 --> 00:07:29.360]  又或者究竟誰屬於誰,
[00:07:29.360 --> 00:07:31.400]  是不是真的這麼重要呢?
[00:07:31.400 --> 00:07:34.400]  但是這群殺到的人就用這個他們理解不了,
[00:07:34.400 --> 00:07:36.000]  因為覺得難處理,
[00:07:36.000 --> 00:07:36.760]  有點混亂,
[00:07:36.760 --> 00:07:37.560]  有點不明白,
[00:07:37.560 --> 00:07:40.760]  在他人生的邏輯裡面覺得這個是複雜,
[00:07:40.760 --> 00:07:42.640]  甚至應該是處理不了的,
[00:07:42.640 --> 00:07:43.600]  七個人娶過一個妻,
[00:07:43.600 --> 00:07:44.760]  那怎麼辦呢?
[00:07:44.760 --> 00:07:47.080]  去到七個都是丈夫不行的,
[00:07:47.080 --> 00:07:49.280]  所以就不應該有復活,
[00:07:49.280 --> 00:07:51.960]  這個結論都很不合邏輯,
[00:07:51.960 --> 00:07:54.560]  一個很奇怪的邏輯,
[00:07:54.560 --> 00:07:57.000]  這個描述很有趣,
[00:07:57.000 --> 00:07:59.720]  這個覺得不應該有復活的描述,
[00:07:59.720 --> 00:08:02.560]  當然他的立場才定了不應該有復活,
[00:08:02.560 --> 00:08:03.760]  他們不相信復活,
[00:08:03.760 --> 00:08:05.600]  所以他作一個故事,
[00:08:05.600 --> 00:08:07.680]  作一個例子去挑戰耶穌,
[00:08:07.680 --> 00:08:08.840]  你看看這個問題,
[00:08:08.840 --> 00:08:10.240]  這樣處理不了的,
[00:08:10.240 --> 00:08:13.680]  所以復活就不應該有了,
[00:08:13.680 --> 00:08:17.680]  其實這個問題是我們怎樣去想呢?
[00:08:17.680 --> 00:08:20.680]  在我們人生當中其實有很多大大小小,
[00:08:20.680 --> 00:08:23.400]  沒辦法處理的問題,
[00:08:23.400 --> 00:08:26.800]  我們也有一些邏輯解決不了的問題,
[00:08:26.800 --> 00:08:29.760]  難道我們就因為這樣而拒絕,
[00:08:29.760 --> 00:08:32.280]  超越我們上帝的吩咐,
[00:08:32.280 --> 00:08:34.680]  甚至一些想像嗎?
[00:08:34.680 --> 00:08:38.000]  當我們想起當時這班人去問耶穌的時候,
[00:08:38.000 --> 00:08:40.240]  其實在挑戰耶穌的是什麼呢?
[00:08:40.240 --> 00:08:43.720]  這個故事、這個例子的描述,
[00:08:43.720 --> 00:08:45.520]  是想挑戰耶穌,
[00:08:45.520 --> 00:08:47.920]  你說有復活的,
[00:08:47.920 --> 00:08:48.600]  怎樣復活呢?
[00:08:48.600 --> 00:08:49.720]  如果這麼混亂到復活,
[00:08:49.720 --> 00:08:50.600]  那就會有很多混亂,
[00:08:50.600 --> 00:08:52.680]  所以不可以這樣,
[00:08:52.680 --> 00:08:57.000]  很明顯他們將焦點擺錯了,
[00:08:57.000 --> 00:08:58.200]  耶穌在這裡告訴他們,
[00:08:58.200 --> 00:09:00.440]  他們將焦點擺錯了,
[00:09:00.440 --> 00:09:01.800]  回到我們這裡,
[00:09:01.800 --> 00:09:05.680]  我們的信仰有時候也會將焦點擺錯了,
[00:09:05.680 --> 00:09:09.280]  我們很想按我們的邏輯去理解所有事情,
[00:09:09.280 --> 00:09:10.320]  當我們搞不清的時候,
[00:09:10.320 --> 00:09:13.160]  我們就將責任推在上帝身上,
[00:09:13.160 --> 00:09:14.080]  我們搞不清的時候,
[00:09:14.080 --> 00:09:16.680]  我們搞不清我們生命裡面的邏輯的時候,
[00:09:16.680 --> 00:09:20.520]  我們會說為什麼上帝讓我們搞不清呢?
[00:09:20.520 --> 00:09:21.880]  你怎麼搞的?
[00:09:21.880 --> 00:09:23.080]  明明可能是我們的能力,
[00:09:23.080 --> 00:09:24.360]  或者我們不願意,
[00:09:24.360 --> 00:09:25.960]  或者我們不盡力,
[00:09:25.960 --> 00:09:29.400]  但我們將我們解決不了的事情歸咎給上帝,
[00:09:29.400 --> 00:09:31.160]  很經典的問上帝,
[00:09:31.160 --> 00:09:32.720]  為什麼讓我在這裡呢?
[00:09:32.720 --> 00:09:34.440]  我怎麼生存在這裡呢?
[00:09:34.440 --> 00:09:37.440]  我聽過很多子女對父母的埋怨就是,
[00:09:37.440 --> 00:09:40.320]  你都沒有問過我,你就生了我到這個世界上,
[00:09:40.320 --> 00:09:41.400]  為什麼我在這裡出生呢?
[00:09:41.400 --> 00:09:43.720]  為什麼我不在那裡出生呢?
[00:09:43.720 --> 00:09:45.840]  這個邏輯當然是沒得問的,
[00:09:45.840 --> 00:09:47.320]  問過你生你就沒什麼可能,
[00:09:47.320 --> 00:09:49.720]  不過我們就會埋怨父母是這樣,
[00:09:49.720 --> 00:09:51.920]  其實同樣地我們很多時候都這樣埋怨上帝,
[00:09:51.920 --> 00:09:53.560]  上帝你都沒有問過我,
[00:09:53.560 --> 00:09:56.680]  你都沒有幫我處理我現在的問題,
[00:09:56.680 --> 00:09:58.840]  一定是你的問題,
[00:09:58.840 --> 00:10:00.720]  很多時候我們將我們生命當中,
[00:10:00.720 --> 00:10:02.680]  生活裡面解決不了的問題,
[00:10:02.680 --> 00:10:06.520]  或者我們覺得我們理解上面可能會有些混亂難明的問題,
[00:10:06.520 --> 00:10:07.560]  最後就歸咎上帝,
[00:10:07.560 --> 00:10:08.840]  心裡面其實有一句,
[00:10:08.840 --> 00:10:10.600]  上帝你不對,
[00:10:10.600 --> 00:10:12.400]  上帝你不應該是這樣,
[00:10:12.400 --> 00:10:13.080]  是不是?
[00:10:13.080 --> 00:10:14.400]  可能我們就會這樣說,
[00:10:14.400 --> 00:10:16.680]  因為我們搞不定嘛,
[00:10:16.680 --> 00:10:17.840]  看回這段經文,
[00:10:17.840 --> 00:10:19.200]  撒多哥人所表達的,
[00:10:19.200 --> 00:10:21.680]  不信復活,復活不應該有的原因就是因為,
[00:10:21.680 --> 00:10:23.640]  他覺得復活之後有些事情搞不定,
[00:10:23.640 --> 00:10:24.920]  如果這樣復活,
[00:10:24.920 --> 00:10:26.720]  就很多事情搞不定,
[00:10:26.720 --> 00:10:30.240]  所以不應該是這樣,
[00:10:30.240 --> 00:10:31.960]  很有趣,
[00:10:31.960 --> 00:10:34.240]  很有趣就是因為很多時候,
[00:10:34.240 --> 00:10:36.960]  我們就會進入這種思考當中,
[00:10:36.960 --> 00:10:38.600]  當我們用我們的邏輯,
[00:10:38.600 --> 00:10:39.760]  自言其說去想,
[00:10:39.760 --> 00:10:40.960]  甚至去逃避,
[00:10:40.960 --> 00:10:42.680]  去想上帝的心意的時候,
[00:10:42.680 --> 00:10:44.240]  我們就會經常想,
[00:10:44.240 --> 00:10:45.280]  我搞不定,
[00:10:45.280 --> 00:10:47.920]  上帝就不對了,
[00:10:47.920 --> 00:10:50.440]  很有趣的描述,
[00:10:50.440 --> 00:10:52.280]  在這裡我想想起,
[00:10:52.280 --> 00:10:54.320]  我去上課教慕道班,
[00:10:54.320 --> 00:10:55.800]  最近在教慕道班,
[00:10:55.800 --> 00:10:57.720]  我們都會講關於《小路信經》,
[00:10:57.720 --> 00:10:59.800]  每次都會讀《小路信經》,
[00:10:59.800 --> 00:11:00.600]  有些節目經常問,
[00:11:00.600 --> 00:11:03.880]  為什麼每次講完道之後會讀《小路信經》呢?
[00:11:03.880 --> 00:11:06.800]  一方面是讓我們再清楚認順,
[00:11:06.800 --> 00:11:08.440]  另一方面就是你聽到,
[00:11:08.440 --> 00:11:10.400]  或者在信息當中有很多不同的思考,
[00:11:10.400 --> 00:11:12.440]  最後都集中在信仰的核心當中,
[00:11:12.440 --> 00:11:15.320]  這是《小路信經》很想給我們提醒的,
[00:11:15.320 --> 00:11:17.520]  《小路信經》其中有一句是關於復活有關的,
[00:11:17.520 --> 00:11:19.000]  那句話叫什麼?
[00:11:19.000 --> 00:11:24.440]  我信身體復活,
[00:11:24.440 --> 00:11:25.160]  記得吧,
[00:11:25.160 --> 00:11:27.160]  不記得待會看著我們讀的時候記得,
[00:11:27.160 --> 00:11:28.680]  我信身體復活,
[00:11:28.680 --> 00:11:30.720]  很多突然就會問什麼來的?
[00:11:30.720 --> 00:11:32.680]  什麼叫身體復活?
[00:11:32.680 --> 00:11:34.000]  有人真的跟我說過,
[00:11:34.000 --> 00:11:35.800]  牧師如果真的每一個身體都復活,
[00:11:35.800 --> 00:11:38.160]  歷世歷代想想現在地球都這麼多人,
[00:11:38.160 --> 00:11:40.000]  歷世歷代這麼多千萬年,
[00:11:40.000 --> 00:11:41.320]  這麼多人一起復活,
[00:11:41.320 --> 00:11:43.200]  哪裡有地方擺放?
[00:11:43.200 --> 00:11:44.920]  到時候就是擠壁壺,
[00:11:44.920 --> 00:11:48.440]  地球要大不知多少萬倍都不行,
[00:11:48.440 --> 00:11:51.800]  這個可能是關心生活空間的問題,
[00:11:51.800 --> 00:11:55.160]  另一個擔心就是身體復活到時候是什麼身體?
[00:11:55.160 --> 00:11:56.520]  18歲的身體?
[00:11:56.520 --> 00:11:58.200]  是80歲的身體?
[00:11:58.200 --> 00:11:59.480]  如果我到80歲才信主,
[00:11:59.480 --> 00:12:00.640]  那是不是信主那一刻?
[00:12:00.640 --> 00:12:03.760]  不是啊,我想年輕一點,
[00:12:03.760 --> 00:12:04.520]  又或者不是啊,
[00:12:04.520 --> 00:12:06.640]  如果我是年輕的身體,
[00:12:06.640 --> 00:12:08.880]  但是我家人認識我的時候,
[00:12:08.880 --> 00:12:12.400]  我孫子見我已經這麼成熟了,
[00:12:12.400 --> 00:12:15.040]  見到我年輕身體會不會不認得?
[00:12:15.040 --> 00:12:16.400]  那應該不是的了,
[00:12:16.400 --> 00:12:18.360]  身體復活都是假的了,
[00:12:18.360 --> 00:12:20.560]  我們很快覺得我們想像不了,
[00:12:20.560 --> 00:12:22.040]  解決不了的事情,
[00:12:22.040 --> 00:12:23.520]  我們就會說不會了,
[00:12:23.520 --> 00:12:24.400]  不應該,沒有的,
[00:12:24.400 --> 00:12:26.480]  身體復活只是口號而已,
[00:12:26.480 --> 00:12:27.720]  哪裡有身體?
[00:12:27.720 --> 00:12:28.680]  不是啊,
[00:12:28.680 --> 00:12:31.080]  耶穌復活之後,他顯現的時候,
[00:12:31.080 --> 00:12:31.880]  也有身體的,
[00:12:31.880 --> 00:12:33.240]  還跟門徒吃飯,
[00:12:33.240 --> 00:12:35.240]  那是怎樣的呢?
[00:12:35.240 --> 00:12:36.320]  聖經裡面說得很清楚的,
[00:12:36.320 --> 00:12:38.360]  第一,我們真的有身體復活的,
[00:12:38.360 --> 00:12:40.360]  第二,會認得出的,
[00:12:40.360 --> 00:12:42.800]  不要管什麼年紀,什麼樣子,
[00:12:42.800 --> 00:12:43.600]  我不知道的,
[00:12:43.600 --> 00:12:44.240]  所以很好笑,
[00:12:44.240 --> 00:12:45.680]  有一次有弟兄姐妹跟我說,
[00:12:45.680 --> 00:12:47.040]  有一個弟兄跟我說,
[00:12:47.040 --> 00:12:49.880]  他說我臨終的時候記住在靈堂上,
[00:12:49.880 --> 00:12:51.400]  把照片放在最帥的位置,
[00:12:51.400 --> 00:12:53.400]  因為他說復活就應該是那個樣子,
[00:12:53.400 --> 00:12:55.200]  我說是不是真的這樣?
[00:12:55.200 --> 00:12:55.880]  我不知道,
[00:12:55.880 --> 00:12:57.120]  我只是跟他說,
[00:12:57.120 --> 00:12:58.320]  這張照片我認不出你,
[00:12:58.320 --> 00:13:00.400]  因為我認識他的時候已經年紀很大了,
[00:13:00.400 --> 00:13:02.640]  那張照片是二十歲,很英俊的樣子,
[00:13:02.640 --> 00:13:03.240]  我說也行的,
[00:13:03.240 --> 00:13:06.440]  不過我怕整個靈堂沒有人認得你,
[00:13:06.440 --> 00:13:07.560]  當是一個笑話,
[00:13:07.560 --> 00:13:09.760]  但也是他關心的事情,
[00:13:09.760 --> 00:13:10.840]  是啊,
[00:13:10.840 --> 00:13:13.960]  我們將重點有時候放錯了,
[00:13:13.960 --> 00:13:15.160]  我們將重點放錯了,
[00:13:15.160 --> 00:13:16.400]  我們擔心,
[00:13:16.400 --> 00:13:18.240]  然後就會拒絕,
[00:13:18.240 --> 00:13:18.960]  甚至覺得,
[00:13:18.960 --> 00:13:19.440]  沒有了,
[00:13:19.440 --> 00:13:20.080]  不應該身體復活,
[00:13:20.080 --> 00:13:21.120]  靈魂而已,
[00:13:21.120 --> 00:13:22.160]  去到天界只有靈魂而已,
[00:13:22.160 --> 00:13:22.880]  沒有身體的,
[00:13:22.880 --> 00:13:23.440]  不是的,
[00:13:23.440 --> 00:13:24.960]  聖經裡面說得很清楚,
[00:13:24.960 --> 00:13:26.320]  所以我們信經每一次都提醒,
[00:13:26.320 --> 00:13:28.320]  我信身體復活,
[00:13:28.320 --> 00:13:29.600]  那是什麼身體我們當然不知道,
[00:13:29.600 --> 00:13:31.000]  是榮耀的身體,
[00:13:31.000 --> 00:13:32.040]  一定是榮耀的身體,
[00:13:32.040 --> 00:13:34.200]  並且是我們一定認得出的身體,
[00:13:34.200 --> 00:13:35.560]  這個很重要,
[00:13:35.560 --> 00:13:38.160]  在這裡耶穌怎樣去回應這個,
[00:13:38.160 --> 00:13:41.400]  這樣不是很有邏輯的一個挑戰呢?
[00:13:41.400 --> 00:13:42.640]  耶穌在回應第三十四節,
[00:13:42.640 --> 00:13:43.400]  耶穌說,
[00:13:43.400 --> 00:13:46.280]  這個世界的人有娶有嫁,
[00:13:46.280 --> 00:13:48.280]  唯有算為佩德那世界,
[00:13:48.280 --> 00:13:50.120]  與從死裡復活的人,
[00:13:50.120 --> 00:13:52.200]  都不娶不嫁,
[00:13:52.200 --> 00:13:53.760]  耶穌第一個重點在說,
[00:13:53.760 --> 00:13:55.960]  就是這個世代我們會有嫁娶,
[00:13:55.960 --> 00:13:59.400]  去到天家就沒有嫁娶的需要了,
[00:13:59.400 --> 00:14:03.280]  這個重點不是在說天家有什麼沒有什麼,
[00:14:03.280 --> 00:14:06.360]  而是在說有些東西在這一刻我們生命是重要的,
[00:14:06.360 --> 00:14:07.920]  甚至有時候我們很關注,
[00:14:07.920 --> 00:14:09.440]  甚至成為困擾也好,
[00:14:09.440 --> 00:14:12.440]  去到天家那一刻那些不再重要,
[00:14:12.440 --> 00:14:13.640]  當然有人很愛他,
[00:14:13.640 --> 00:14:15.040]  另一半就問我,
[00:14:15.040 --> 00:14:15.840]  我們去到天家,
[00:14:15.840 --> 00:14:17.040]  我們的夫婦關係完了,
[00:14:17.040 --> 00:14:18.880]  上到去還可不可以有愛?
[00:14:18.880 --> 00:14:19.960]  我說放心,
[00:14:19.960 --> 00:14:22.920]  地上的夫婦我們的愛是彰顯上帝大愛的,
[00:14:22.920 --> 00:14:25.400]  上到天家我們經歷上帝豐富的愛,
[00:14:25.400 --> 00:14:27.600]  那位跟你一起走過人生的上到天家,
[00:14:27.600 --> 00:14:29.640]  當然一起都會經歷上帝的大愛,
[00:14:29.640 --> 00:14:32.480]  這裡不是在說上到天家就沒有愛,
[00:14:32.480 --> 00:14:35.680]  而是在說人在天家裏面去到那一天,
[00:14:35.680 --> 00:14:41.120]  是不再需要藉著世人所面對的嫁娶等等,
[00:14:41.120 --> 00:14:42.520]  去延續後代,
[00:14:42.520 --> 00:14:45.200]  或者對民族對生活關愛的表達,
[00:14:45.200 --> 00:14:47.760]  因為去到那裏跟上主有最深的愛,
[00:14:47.760 --> 00:14:50.440]  我們不再需要有嫁娶這件事發生,
