
[00:00:00.000 --> 00:00:02.000]  由我們開始聆聽主導而先
[00:20:02.000 --> 00:20:04.000]  我都特意要去找個洞來鑽的
[00:20:04.000 --> 00:20:07.000]  即是那裡有個石溶洞
[00:20:07.000 --> 00:20:12.000]  你說穆師兄我哪有錢去沖繩島呢
[00:20:12.000 --> 00:20:13.000]  當然啦
[00:20:13.000 --> 00:20:14.000]  加拿大就不要去
[00:20:14.000 --> 00:20:15.000]  以前我在香港去
[00:20:15.000 --> 00:20:16.000]  很便宜一千幾元
[00:20:16.000 --> 00:20:17.000]  包圍住榻榻米
[00:20:17.000 --> 00:20:19.000]  二千元港幣
[00:20:20.000 --> 00:20:21.000]  已經四天了
[00:20:21.000 --> 00:20:25.000]  吃我吃得很便宜
[00:20:25.000 --> 00:20:26.000]  沒有人敢相信
[00:20:26.000 --> 00:20:30.000]  在加拿大都有
[00:20:30.000 --> 00:20:32.000]  如果大家有興趣
[00:20:32.000 --> 00:20:34.000]  就去布魯斯島
[00:20:34.000 --> 00:20:37.000]  很多這些溶洞去看的
[00:20:37.000 --> 00:20:40.000]  我曾經有計劃去
[00:20:40.000 --> 00:20:42.000]  不過因為駕車很遠
[00:20:42.000 --> 00:20:43.000]  另外一個地方是
[00:20:43.000 --> 00:20:45.000]  Prince Edward County
[00:20:45.000 --> 00:20:46.000]  也是有很多地方
[00:20:46.000 --> 00:20:47.000]  在Ontario很近
[00:20:47.000 --> 00:20:49.000]  你駕兩個多小時的車
[00:20:49.000 --> 00:20:50.000]  會去得到
[00:20:50.000 --> 00:20:53.000]  當然要付入場費
[00:20:53.000 --> 00:20:56.000]  人家都要維繫環境
[00:20:56.000 --> 00:20:58.000]  石灰岩最大的特色是
