
[00:00:00.000 --> 00:00:04.400]  今天我們會繼續講到《救救者第》這個系列
[00:02:11.500 --> 00:02:12.500]  他說你看看我
[00:02:12.500 --> 00:02:15.500]  我做了教會十幾二十年
[00:02:15.500 --> 00:02:17.500]  他的教會有二十多年歷史
[00:02:17.500 --> 00:02:19.500]  他做了十幾二十年
[00:02:19.500 --> 00:02:21.500]  他說我到現在的教會
[00:02:21.500 --> 00:02:22.500]  雖然人少
[00:02:22.500 --> 00:02:25.500]  其實他的教會只有十幾二十人
[00:02:25.500 --> 00:02:28.500]  做了二十多年也只有十幾二十人
[00:02:28.500 --> 00:02:30.500]  但他說有什麼所謂才行
[00:02:30.500 --> 00:02:32.500]  神給我這麼多
[00:02:32.500 --> 00:02:33.500]  他給你一百
[00:02:33.500 --> 00:02:34.500]  他給我五十
[00:02:34.500 --> 00:02:35.500]  或者二十
[00:02:35.500 --> 00:02:36.500]  或者十
[00:02:36.500 --> 00:02:37.500]  不要緊
[00:02:37.500 --> 00:02:38.500]  但你看看我
[00:02:38.500 --> 00:02:40.500]  有多少時間可以上課
[00:02:40.500 --> 00:02:42.500]  我學習一下
[00:02:42.500 --> 00:02:44.500]  去其他教會幫忙
[00:02:44.500 --> 00:02:46.500]  我參加聯會工作
[00:02:46.500 --> 00:02:48.500]  有空我放假
[00:02:48.500 --> 00:02:53.500]  他說何必像你這樣做得這麼辛苦
[00:02:53.500 --> 00:02:56.500]  有一個傳道人跟他說
[00:02:56.500 --> 00:03:00.500]  牧師你說這些訊息很好
[00:03:00.500 --> 00:03:01.500]  但我做不到
[00:03:01.500 --> 00:03:03.500]  因為教會的領導層
[00:03:03.500 --> 00:03:06.500]  一班執事和長老跟我說
[00:03:06.500 --> 00:03:09.500]  他們那間堂是一間座堂
[00:03:09.500 --> 00:03:11.500]  在旺角
[00:03:11.500 --> 00:03:15.500]  他說那座堂已經有百年歷史
[00:03:15.500 --> 00:03:19.500]  那座堂只能容納百幾二百人
[00:03:19.500 --> 00:03:21.500]  所以他跟牧師說
[00:03:21.500 --> 00:03:24.500]  千萬不要這麼努力傳福音
[00:03:24.500 --> 00:03:27.500]  因為我們教會的設備和設施
[00:03:27.500 --> 00:03:29.500]  是容納不了這麼多人的
[00:03:29.500 --> 00:03:31.500]  你想想
[00:03:31.500 --> 00:03:34.500]  如果這堂崇拜增加一倍人
[00:03:34.500 --> 00:03:36.500]  一會兒去廁所排長龍
[00:03:36.500 --> 00:03:38.500]  所以不要了
[00:03:38.500 --> 00:03:40.500]  他就說不要增長
[00:03:40.500 --> 00:03:43.500]  他說教會的執事叫我不要增長
[00:03:43.500 --> 00:03:46.500]  那我就慢慢做
[00:03:46.500 --> 00:03:47.500]  聽傳媒
[00:03:47.500 --> 00:03:48.500]  我和你分享的是
[00:03:48.500 --> 00:03:51.500]  不單止是一些平信徒
[00:03:51.500 --> 00:03:53.500]  更加很多教會的領袖
[00:03:53.500 --> 00:03:55.500]  或者甚至傳道人
[00:03:55.500 --> 00:03:57.500]  對教會地上的使命
[00:03:57.500 --> 00:04:02.500]  都是一個很錯誤很片面的看法
[00:04:02.500 --> 00:04:03.500]  究竟什麼是教會
[00:04:03.500 --> 00:04:04.500]  大家都知道
[00:04:04.500 --> 00:04:05.500]  再重複說
[00:04:05.500 --> 00:04:07.500]  你回到教會都知道
[00:04:07.500 --> 00:04:10.500]  教會是被呼召出來的一班人
[00:04:10.500 --> 00:04:12.500]  所以教會就是一群的基督徒
[00:04:12.500 --> 00:04:13.500]  如果你說是基督徒
[00:04:13.500 --> 00:04:15.500]  你幾個人聚集在一起的時候
[00:04:15.500 --> 00:04:21.500]  這個已經可以說是被召出來的一班信徒
[00:04:21.500 --> 00:04:22.500]  這個才是教會
[00:04:22.500 --> 00:04:23.500]  教會不是一個建築物
[00:04:23.500 --> 00:04:26.500]  大家都知道不是一個位置
[00:04:26.500 --> 00:04:29.500]  而是一群信了主的人
[00:04:29.500 --> 00:04:31.500]  被召出來的一班人
[00:04:31.500 --> 00:04:34.500]  所以每一間教會的基督徒
[00:04:34.500 --> 00:04:35.500]  一群的基督徒
[00:04:35.500 --> 00:04:36.500]  或者每一個基督徒
[00:04:36.500 --> 00:04:39.500]  我們都要問三個很重要的問題
[00:04:39.500 --> 00:04:41.500]  如果我們要明白教會的使命的話
[00:04:41.500 --> 00:04:43.500]  我們要明白三個問題
[00:04:43.500 --> 00:04:44.500]  第一
[00:04:44.500 --> 00:04:45.500]  Who are we?
[00:04:45.500 --> 00:04:47.500]  究竟你們是誰?
[00:04:47.500 --> 00:04:49.500]  第二
[00:04:49.500 --> 00:04:51.500]  Why are we here?
[00:04:51.500 --> 00:04:53.500]  為什麼我們要存在地上?
[00:04:53.500 --> 00:04:56.500]  為什麼不信主馬上上天堂?
[00:04:56.500 --> 00:04:57.500]  第三
[00:04:57.500 --> 00:04:58.500]  What should we do?
[00:04:58.500 --> 00:05:00.500]  如果我們明白了我們存在意義的話
[00:05:00.500 --> 00:05:03.500]  我們在地上應該做些什麼呢?
[00:05:03.500 --> 00:05:06.500]  聖經就很清楚告訴我們
[00:05:06.500 --> 00:05:08.500]  這三個問題的答案
[00:05:08.500 --> 00:05:12.500]  如果我們看四路行傳的彼得前書第二章第九節的話
[00:05:12.500 --> 00:05:15.500]  彼得很清楚告訴我們
[00:05:15.500 --> 00:05:17.500]  耶穌的大門徒告訴我們
[00:05:17.500 --> 00:05:18.500]  究竟我們是誰?
[00:05:18.500 --> 00:05:21.500]  究竟我們為什麼要在地上?
[00:05:21.500 --> 00:05:23.500]  究竟我們在地上要做些什麼?
[00:05:23.500 --> 00:05:26.500]  你們是被揀選為一族的君尊的祭司
[00:05:26.500 --> 00:05:27.500]  是神聖的國度
[00:05:27.500 --> 00:05:29.500]  是屬上帝的子民
[00:05:29.500 --> 00:05:32.500]  你看我們的身份是多麼的尊貴
[00:05:32.500 --> 00:05:36.500]  是上帝召我們出黑暗
[00:05:36.500 --> 00:05:38.500]  入奇妙
[00:05:38.500 --> 00:05:41.500]  為什麼我們在當中?
[00:05:41.500 --> 00:05:43.500]  我們被召出來
[00:05:43.500 --> 00:05:46.500]  是因為我們被上帝召我們出黑暗
[00:05:46.500 --> 00:05:48.500]  入奇妙
[00:05:48.500 --> 00:05:52.500]  但上帝不只是要我們享受這個身份
[00:05:52.500 --> 00:05:55.500]  更加要我們去邀你們
[00:05:55.500 --> 00:05:56.500]  What should we do?
[00:05:56.500 --> 00:06:00.500]  要我們去宣揚那位召你們出黑暗
[00:06:00.500 --> 00:06:03.500]  入奇妙者的彼得
[00:06:03.500 --> 00:06:04.500]  我們每一個都是
[00:06:04.500 --> 00:06:06.500]  我經常說的
[00:06:06.500 --> 00:06:07.500]  蒙恩
[00:06:07.500 --> 00:06:09.500]  但我們每一個都是蒙召
[00:06:09.500 --> 00:06:11.500]  是兩者分不開的
[00:06:11.500 --> 00:06:12.500]  我們人很多時候
[00:06:12.500 --> 00:06:14.500]  將它分割成蒙恩
[00:06:14.500 --> 00:06:16.500]  拿到天堂入場券就算了
[00:06:16.500 --> 00:06:19.500]  蒙召叫我們做一些事我們不想做
[00:06:19.500 --> 00:06:21.500]  但上帝很清楚地告訴我們
[00:06:21.500 --> 00:06:22.500]  我們是蒙召
[00:06:22.500 --> 00:06:24.500]  有事要做在地上
[00:06:24.500 --> 00:06:26.500]  不是在這裡等上天堂
[00:06:26.500 --> 00:06:30.500]  所以今天上帝藉著耶穌基督
[00:06:30.500 --> 00:06:32.500]  在臨升天前的一幕
[00:06:32.500 --> 00:06:34.500]  在路透記載告訴我們
[00:06:34.500 --> 00:06:36.500]  我們每一間教會
[00:06:36.500 --> 00:06:40.500]  每一間地上的信徒群體
[00:06:40.500 --> 00:06:43.500]  也就是說我們會點教會
[00:06:43.500 --> 00:06:44.500]  這一群的信徒
[00:06:44.500 --> 00:06:47.500]  有三件事我們要去做
[00:06:47.500 --> 00:06:50.500]  是上帝吩咐我們要去做
[00:06:50.500 --> 00:06:51.500]  你不做
[00:06:51.500 --> 00:06:53.500]  不代表你上不了天堂
[00:06:53.500 --> 00:06:56.500]  這與救恩不是直接掛勾
[00:06:56.500 --> 00:06:58.500]  但上帝期望我們
[00:06:58.500 --> 00:07:01.500]  吩咐我們在地上要做這三件事
[00:07:01.500 --> 00:07:04.500]  我們看看耶穌基督在臨升天前
[00:07:04.500 --> 00:07:06.500]  吩咐我們要做些什麼
[00:07:06.500 --> 00:07:07.500]  很簡單的三件事
[00:07:07.500 --> 00:07:09.500]  第一件事我叫Testify
[00:07:09.500 --> 00:07:11.500]  要我們去作見證
[00:07:11.500 --> 00:07:12.500]  耶穌對著門徒
[00:07:12.500 --> 00:07:15.500]  當然也跟我們每一個人說
[00:07:15.500 --> 00:07:18.500]  你們就是這些事
[00:07:18.500 --> 00:07:19.500]  見證什麼事
[00:07:19.500 --> 00:07:21.500]  講到耶穌基督的降生
[00:07:21.500 --> 00:07:22.500]  耶穌基督的服侍
[00:07:22.500 --> 00:07:24.500]  耶穌基督的使命
[00:07:24.500 --> 00:07:26.500]  耶穌基督的救贖
[00:07:26.500 --> 00:07:27.500]  耶穌基督的復活
[00:07:27.500 --> 00:07:29.500]  耶穌基督的升天
[00:07:29.500 --> 00:07:31.500]  這些所有
[00:07:31.500 --> 00:07:33.500]  耶穌基督也記載在舊約裡面的
[00:07:33.500 --> 00:07:37.500]  先知書、詩篇和歷史書裡面
[00:07:37.500 --> 00:07:38.500]  裡面所講的所有的東西
[00:07:38.500 --> 00:07:39.500]  關於耶穌基督的東西
[00:07:39.500 --> 00:07:41.500]  耶穌已經教導了我們
[00:07:41.500 --> 00:07:43.500]  讓我們知道而我們今天就是
[00:07:43.500 --> 00:07:49.500]  必須成為耶穌基督這些事的見證
[00:07:49.500 --> 00:07:51.500]  作為一個見證人
[00:07:51.500 --> 00:07:53.500]  我不知道你們有沒有去
[00:07:53.500 --> 00:07:55.500]  看這件事也看得多
[00:07:55.500 --> 00:07:58.500]  不知道你們有沒有去做陪審員
[00:07:58.500 --> 00:08:03.500]  聽那些見證人講見證
[00:08:03.500 --> 00:08:07.500]  我去年就是這麼不幸
[00:08:07.500 --> 00:08:08.500]  或者這麼感謝主
[00:08:08.500 --> 00:08:10.500]  抽中了做陪審員
[00:08:10.500 --> 00:08:14.500]  就去審了十天的案
[00:08:14.500 --> 00:08:17.500]  去聽很多見證人講見證
[00:08:17.500 --> 00:08:19.500]  見證人最主要是兩個東西
[00:08:19.500 --> 00:08:23.500]  你share it as it is
[00:08:23.500 --> 00:08:26.500]  你講你見到的
[00:08:26.500 --> 00:08:28.500]  你學到的你知道的東西
[00:08:28.500 --> 00:08:30.500]  原原本本的講出來
[00:08:30.500 --> 00:08:31.500]  第二
[00:08:31.500 --> 00:08:33.500]  耶穌基督要我們就是
[00:08:33.500 --> 00:08:36.500]  show it as it is
[00:08:36.500 --> 00:08:37.500]  你是托講
[00:08:37.500 --> 00:08:39.500]  但你也要走出來
[00:08:39.500 --> 00:08:42.500]  去見證這個信仰
[00:08:42.500 --> 00:08:44.500]  耶穌甚至說
[00:08:44.500 --> 00:08:46.500]  聖靈會幫助你
[00:08:46.500 --> 00:08:52.500]  去宣揚這個耶穌基督的事
[00:08:52.500 --> 00:08:54.500]  作為一個基督徒
[00:08:54.500 --> 00:08:58.500]  我們的身份就是見證人
[00:08:58.500 --> 00:09:00.500]  原文見證人
[00:09:00.500 --> 00:09:02.500]  希臘文原文就是martyr
[00:09:02.500 --> 00:09:04.500]  英文翻譯就是殉道者
[00:09:04.500 --> 00:09:06.500]  你要做見證人
[00:09:06.500 --> 00:09:08.500]  重要到一個地步
[00:09:08.500 --> 00:09:09.500]  就是用槍指著你
[00:09:09.500 --> 00:09:10.500]  就算殺了你的命
[00:09:10.500 --> 00:09:14.500]  你也要去將真實的事去顯明出來
[00:09:14.500 --> 00:09:16.500]  所以這個就是martyr的意思
[00:09:16.500 --> 00:09:18.500]  就是基督徒在地上
[00:09:18.500 --> 00:09:24.500]  耶穌說你們的身份
[00:09:24.500 --> 00:09:26.500]  你們的職份就是一個見證人
[00:09:26.500 --> 00:09:27.500]  好像保羅在
[00:09:27.500 --> 00:09:29.500]  哥倫多後書第二章
[00:09:29.500 --> 00:09:31.500]  第四章第一節裡面所說
[00:09:31.500 --> 00:09:35.500]  我們蒙恩領受了這個職份
[00:09:35.500 --> 00:09:40.500]  基督徒見證人
[00:09:40.500 --> 00:09:42.500]  不是一個職業
[00:09:42.500 --> 00:09:45.500]  不是一個職位
[00:09:45.500 --> 00:09:48.500]  有一個職位就是朝九晚五
[00:09:48.500 --> 00:09:50.500]  有名的基督徒是朝九晚五的
[00:09:50.500 --> 00:09:52.500]  可能你有
[00:09:52.500 --> 00:09:53.500]  沒有朝九晚五
[00:09:53.500 --> 00:09:55.500]  只是星期天朝早
[00:09:55.500 --> 00:09:57.500]  十一點至兩點就是基督徒
[00:09:57.500 --> 00:09:59.500]  完了之後就不是
[00:09:59.500 --> 00:10:01.500]  沒有的
[00:10:01.500 --> 00:10:03.500]  如果是一個職業
[00:10:03.500 --> 00:10:05.500]  你可能可以轉職業
[00:10:05.500 --> 00:10:07.500]  可以轉工
[00:10:07.500 --> 00:10:09.500]  可以跳槽
[00:10:09.500 --> 00:10:11.500]  但基督徒是一個職份
[00:10:11.500 --> 00:10:14.500]  這個職份就是你必須要去宣揚
[00:10:14.500 --> 00:10:16.500]  因為這個就是我們存在的目的
[00:10:16.500 --> 00:10:18.500]  剛才詹牧師說
[00:10:18.500 --> 00:10:21.500]  你存在的目的就是這樣
[00:10:21.500 --> 00:10:25.500]  基督徒作為見證人的職份
[00:10:25.500 --> 00:10:27.500]  必須就是這樣
[00:10:27.500 --> 00:10:28.500]  如果不是的話
[00:10:28.500 --> 00:10:30.500]  你不會是一個基督徒
[00:10:30.500 --> 00:10:32.500]  好像
[00:10:32.500 --> 00:10:36.500]  如果你的職份是裁縫
[00:10:36.500 --> 00:10:39.500]  你從不會做衣服
[00:10:39.500 --> 00:10:41.500]  你的職份是廚師
[00:10:41.500 --> 00:10:44.500]  你從來不煮東西
[00:10:44.500 --> 00:10:46.500]  你告訴別人你是Uber Driver
[00:10:46.500 --> 00:10:48.500]  但從未開過車
[00:10:48.500 --> 00:10:50.500]  或者你是
[00:10:50.500 --> 00:10:53.500]  現在是足球季
[00:10:53.500 --> 00:10:57.500]  你是NFL的職業球員
[00:10:57.500 --> 00:10:59.500]  但從未打過職業足球
[00:10:59.500 --> 00:11:02.500]  那你的身份是什麼呢?
[00:11:02.500 --> 00:11:05.500]  我們今天被上帝呼召
[00:11:05.500 --> 00:11:08.500]  要去做見證人
[00:11:08.500 --> 00:11:10.500]  是因為
[00:11:10.500 --> 00:11:12.500]  我們知道了這麼多
[00:11:12.500 --> 00:11:13.500]  聽到這麼多
[00:11:13.500 --> 00:11:16.500]  經歷了這麼多
[00:11:16.500 --> 00:11:19.500]  怎麼可能
[00:11:19.500 --> 00:11:21.500]  如果這件事是這麼重要
[00:11:21.500 --> 00:11:22.500]  重要到一個地步
[00:11:22.500 --> 00:11:24.500]  不單是你的生命得益改變
[00:11:24.500 --> 00:11:26.500]  更加是我們見到未信主的人
[00:11:26.500 --> 00:11:28.500]  他們最終的結局是怎樣
[00:11:28.500 --> 00:11:32.500]  他們在地上沒有耶穌基督的生命是怎樣
[00:11:32.500 --> 00:11:33.500]  這麼重要的事
[00:11:33.500 --> 00:11:36.500]  為什麼我們不會和別人分享呢?
[00:11:36.500 --> 00:11:37.500]  可能會
[00:11:37.500 --> 00:11:40.500]  我只是估計
[00:11:40.500 --> 00:11:43.500]  是不是耶穌基督的福音其實對你來說
[00:11:43.500 --> 00:11:45.500]  都不是重要到一個地步
[00:11:45.500 --> 00:11:48.500]  你願意去宣揚
[00:11:48.500 --> 00:11:50.500]  願意去告訴別人
[00:11:50.500 --> 00:11:53.500]  願意去活出聖經裡面說的話
[00:11:53.500 --> 00:11:55.500]  但耶穌說我們就是這班見證人
[00:11:55.500 --> 00:11:57.500]  我們必須要做見證
[00:11:57.500 --> 00:11:58.500]  不單是taxify
[00:11:58.500 --> 00:11:59.500]  第二件事
[00:11:59.500 --> 00:12:01.500]  更加要我們multiply
[00:12:01.500 --> 00:12:03.500]  我們看看耶穌怎麼說
[00:12:03.500 --> 00:12:07.500]  經上所記,基督第三天復活
[00:12:07.500 --> 00:12:09.500]  我們要傳他,悔改他道
[00:12:09.500 --> 00:12:14.500]  由耶路撒冷起,直到萬邦
[00:12:14.500 --> 00:12:20.500]  你看看耶穌給予這個大使命
[00:12:20.500 --> 00:12:22.500]  很大劑的使命
[00:12:22.500 --> 00:12:26.500]  因為你根本是沒可能做得到
[00:12:26.500 --> 00:12:28.500]  你看看當時第一世紀的
[00:12:28.500 --> 00:12:30.500]  無論是交通
[00:12:30.500 --> 00:12:33.500]  無lift,無uber,無的士
[00:12:33.500 --> 00:12:36.500]  不單是交通
[00:12:36.500 --> 00:12:39.500]  網絡方面,溝通方面
[00:12:39.500 --> 00:12:42.500]  無whatsapp,無facebook
[00:12:42.500 --> 00:12:44.500]  無這些social media
[00:12:44.500 --> 00:12:45.500]  還有教育
[00:12:45.500 --> 00:12:47.500]  不是那麼多人受過教育
[00:12:47.500 --> 00:12:49.500]  不像我們今天派張單張
[00:12:49.500 --> 00:12:51.500]  人家去識字,去看聖經
[00:12:51.500 --> 00:12:54.500]  語言的隔膜
[00:12:54.500 --> 00:12:55.500]  不是那麼多人
[00:12:55.500 --> 00:12:57.500]  好像今天這樣
[00:12:57.500 --> 00:12:59.500]  大家又會英文,又會中文
[00:12:59.500 --> 00:13:02.500]  當時這麼困難的事
[00:13:02.500 --> 00:13:03.500]  耶穌說
[00:13:03.500 --> 00:13:05.500]  由耶路撒冷開始
[00:13:05.500 --> 00:13:09.500]  要直到萬邦,傳福音
[00:13:09.500 --> 00:13:11.500]  是不是搞笑
[00:13:11.500 --> 00:13:13.500]  什麼門徒說
[00:13:13.500 --> 00:13:16.500]  這是根本沒可能做到的
[00:13:16.500 --> 00:13:18.500]  但耶穌對門徒說
[00:13:18.500 --> 00:13:20.500]  不是,我實在要告訴你
[00:13:20.500 --> 00:13:22.500]  我所做的事,耶穌說
[00:13:22.500 --> 00:13:25.500]  我信的人,即是大家都要做
[00:13:25.500 --> 00:13:28.500]  並且要做比這些更大的
[00:13:28.500 --> 00:13:30.500]  有人說
[00:13:30.500 --> 00:13:32.500]  可能是神跡其事
[00:13:32.500 --> 00:13:34.500]  我們可以比耶穌做得更大
[00:13:34.500 --> 00:13:35.500]  當然不是
[00:13:35.500 --> 00:13:36.500]  聖經說的是
[00:13:36.500 --> 00:13:38.500]  耶穌要做的事
[00:13:38.500 --> 00:13:40.500]  耶穌只是一個開始
[00:13:40.500 --> 00:13:42.500]  祂是一個人開始
[00:13:42.500 --> 00:13:45.500]  但我們接受了這個教恩之後
[00:13:45.500 --> 00:13:50.500]  我們是幫耶穌去multiply
[00:13:50.500 --> 00:13:53.500]  去倍增
[00:13:53.500 --> 00:13:56.500]  等到2000年我們傳了這個福音
[00:13:56.500 --> 00:13:59.500]  究竟我們今天的成績是怎樣
[00:13:59.500 --> 00:14:00.500]  我們很努力去做了2000年
[00:14:00.500 --> 00:14:01.500]  不要說2000年
[00:14:01.500 --> 00:14:02.500]  過去100年裏
[00:14:02.500 --> 00:14:04.500]  我們看看100年裏
[00:14:04.500 --> 00:14:08.500]  由Billy Sunday到Billy Graham
[00:14:08.500 --> 00:14:10.500]  中國人的送上節
[00:14:10.500 --> 00:14:13.500]  接著有唐崇榮
[00:14:13.500 --> 00:14:15.500]  有很多的報道加出來
[00:14:15.500 --> 00:14:16.500]  去傳福音
[00:14:16.500 --> 00:14:18.500]  去告訴別人耶穌基督
[00:14:18.500 --> 00:14:19.500]  這個Billy Graham當然
[00:14:19.500 --> 00:14:22.500]  今年年初的時候已經離世
[00:14:22.500 --> 00:14:24.500]  但經歷了這麼100年
[00:14:24.500 --> 00:14:27.500]  甚至2000年的努力
[00:14:27.500 --> 00:14:29.500]  1990年
[00:14:29.500 --> 00:14:33.500]  Lewis Bush說了我們要
[00:14:33.500 --> 00:14:38.500]  集中火力去做北半球的40支槍
[00:14:38.500 --> 00:14:40.500]  宣教的工場
[00:14:40.500 --> 00:14:42.500]  由中國一直到回教的國家
[00:14:42.500 --> 00:14:43.500]  一直到歐洲
[00:14:43.500 --> 00:14:47.500]  這個是我們集中火力去傳福音的工作
[00:14:47.500 --> 00:14:49.500]  做了30年
[00:14:49.500 --> 00:14:50.500]  結果是怎樣呢
[00:14:50.500 --> 00:14:52.500]  我想今天用一些圖表
[00:14:52.500 --> 00:14:54.500]  我不會全部數字給你看
[00:14:54.500 --> 00:14:55.500]  看一些圖表
[00:14:55.500 --> 00:14:58.500]  我們最近期的Pure Research
[00:14:58.500 --> 00:15:00.500]  和其他的考察的學者
[00:15:00.500 --> 00:15:04.500]  去看看究竟我們福音傳承怎樣
[00:15:04.500 --> 00:15:06.500]  我們看看這個圖
[00:15:06.500 --> 00:15:09.500]  告訴我們
[00:15:09.500 --> 00:15:11.500]  100年前
[00:15:11.500 --> 00:15:14.500]  我們基督徒的百分比是34.1
[00:15:14.500 --> 00:15:19.500]  佔全球人口
[00:15:19.500 --> 00:15:22.500]  但是去到2010年
[00:15:22.500 --> 00:15:24.500]  基督徒佔全球人口的數字
[00:15:24.500 --> 00:15:27.500]  是下降了
[00:15:27.500 --> 00:15:29.500]  我們雖然過去100年
[00:15:29.500 --> 00:15:33.500]  說要集中火力去做北半球的工作
[00:15:33.500 --> 00:15:37.500]  北半球的工作竟然是跌了
[00:15:37.500 --> 00:15:39.500]  10%
[00:15:39.500 --> 00:15:41.500]  南半球沒錯有增長
[00:15:41.500 --> 00:15:47.500]  但整體和人口的比例是跌了
[00:15:47.500 --> 00:15:53.500]  因為基督徒的生產
[00:15:53.500 --> 00:15:58.500]  是遠遠追不上地球人類的出生增長
[00:15:58.500 --> 00:16:02.500]  如果你看今天我們有75億人
[00:16:02.500 --> 00:16:05.500]  7億5000萬
[00:16:05.500 --> 00:16:07.500]  75億
[00:16:07.500 --> 00:16:09.500]  你想想去到2050年
[00:16:09.500 --> 00:16:13.500]  地球上接近100億人口
[00:16:13.500 --> 00:16:16.500]  30年後地球人口接近100億
[00:16:16.500 --> 00:16:24.500]  但是每天差不多有35萬人出生
[00:16:24.500 --> 00:16:26.500]  即是每秒鐘
[00:16:26.500 --> 00:16:28.500]  你拍拍手掌
[00:16:28.500 --> 00:16:31.500]  有4.3至4.5個嬰兒出生
[00:16:31.500 --> 00:16:35.500]  人類的速度很快
[00:16:35.500 --> 00:16:38.500]  而且人是長命
[00:16:38.500 --> 00:16:42.500]  你想想基督徒能不能追得上
[00:16:42.500 --> 00:16:44.500]  4.3
[00:16:44.500 --> 00:16:46.500]  拍拍手
[00:16:46.500 --> 00:16:48.500]  世界上有4.3個人信耶穌
[00:16:48.500 --> 00:16:51.500]  數據告訴我們
[00:16:51.500 --> 00:16:53.500]  是追不到
[00:16:53.500 --> 00:16:56.500]  是遠遠追不到
[00:16:56.500 --> 00:17:01.500]  不單止我們沒辦法追上人口的速度
[00:17:01.500 --> 00:17:06.500]  更加我們沒辦法逆轉自古以來
[00:17:06.500 --> 00:17:10.500]  天主教和東正教的傳統
[00:17:10.500 --> 00:17:14.500]  全世界最多都是天主教和東正教的信徒
[00:17:14.500 --> 00:17:16.500]  因為他們出生已經說自己是基督徒
[00:17:16.500 --> 00:17:19.500]  希臘97%都說自己是基督徒
[00:17:19.500 --> 00:17:21.500]  天主教國家全部都是基督徒
[00:17:21.500 --> 00:17:24.500]  但是大家都知道他們的信仰
[00:17:24.500 --> 00:17:27.500]  有很多根本上不知道信什麼
[00:17:27.500 --> 00:17:29.500]  但是你看看
[00:17:29.500 --> 00:17:34.500]  基督教的大本營全部下降
[00:17:34.500 --> 00:17:40.500]  除了新教有上升的趨勢
[00:17:40.500 --> 00:17:42.500]  但是整體來說
[00:17:42.500 --> 00:17:44.500]  所謂的Stable
[00:17:44.500 --> 00:17:47.500]  Stable就是不進則退
[00:17:47.500 --> 00:17:55.500]  不單止我們基督徒的發展追不上整體人口的增長
