
[00:00:00.000 --> 00:00:02.000]  我試過去餐廳吃東西
[00:01:25.200 --> 00:01:28.400]  我們每個人都要為一生所做的事埋單
[00:01:28.400 --> 00:01:29.400]  我不知道大家同不同意
[00:01:29.400 --> 00:01:30.400]  其實我們每一個人
[00:01:30.400 --> 00:01:33.400]  都曾經做過或者講過一些東西
[00:01:33.400 --> 00:01:36.000]  來傷害別人
[00:01:36.000 --> 00:01:37.400]  我不知道大家是否同意
[00:01:37.400 --> 00:01:39.400]  我們每個人其實在一生當中
[00:01:39.400 --> 00:01:41.400]  都有些時候做一些事
[00:01:41.400 --> 00:01:44.000]  或說一些事情來傷害到別人
[00:01:44.000 --> 00:01:47.200]  又或者被人傷害過
[00:01:47.200 --> 00:01:49.000]  或者被人傷害過
[00:01:49.000 --> 00:01:50.400]  我們可以這樣說
[00:01:50.400 --> 00:01:54.200]  當別人越傷害我們
[00:01:54.200 --> 00:01:58.000]  而我們去寬恕別人的時候
[00:01:58.000 --> 00:01:59.600]  是更加困難的
[00:01:59.600 --> 00:02:00.600]  我可不可以這樣說
[00:02:00.600 --> 00:02:02.200]  就是當別人傷害我們
[00:02:02.200 --> 00:02:04.000]  讓我們去寬恕別人的時候
[00:02:04.000 --> 00:02:05.400]  反而是更困難的
[00:02:05.400 --> 00:02:08.600]  而那個人如果是不斷重複的傷害我們
[00:02:08.600 --> 00:02:10.400]  如果是不斷的重複傷害我們
[00:02:10.400 --> 00:02:12.000]  又不願意道歉
[00:02:12.000 --> 00:02:13.200]  又不願意道歉
[00:02:13.200 --> 00:02:15.000]  我們還會不會原諒那個人
[00:02:15.000 --> 00:02:16.800]  那我們會不會原諒那個人呢
[00:02:16.800 --> 00:02:19.600]  我們會不會繼續原諒那個人
[00:02:19.600 --> 00:02:21.800]  我們會不會繼續的原諒那個人呢
[00:02:21.800 --> 00:02:24.200]  有一次彼得問耶穌
[00:02:24.200 --> 00:02:26.200]  有一次彼得問耶穌說
[00:02:26.200 --> 00:02:28.000]  如果真的有弟兄得罪了我
[00:02:28.000 --> 00:02:30.200]  我應該寬恕他、饒恕他多少次呢
[00:02:30.200 --> 00:02:31.800]  如果有弟兄得罪了我
[00:02:31.800 --> 00:02:34.200]  我應該寬恕、饒恕他幾次呢
[00:02:34.200 --> 00:02:37.200]  在主耶穌還沒有回答之前
[00:02:37.200 --> 00:02:39.200]  彼得自己提供了答案
[00:02:39.200 --> 00:02:41.200]  在耶穌還沒有回答的時候
[00:02:41.200 --> 00:02:42.800]  彼得就提了一個答案
[00:02:42.800 --> 00:02:43.800]  七次可不可以呢
[00:02:43.800 --> 00:02:45.200]  他說七次可以嗎
[00:02:45.200 --> 00:02:48.800]  大家留意其實當時那個教導就是說
[00:02:48.800 --> 00:02:52.200]  別人得罪你的時候你要饒恕別人三次
[00:02:52.200 --> 00:02:54.000]  大家注意在當時的教導說
[00:02:54.000 --> 00:02:56.200]  當別人得罪了你
[00:02:56.200 --> 00:02:58.200]  你要饒恕別人三次
[00:02:58.200 --> 00:03:00.000]  所以彼得的答案是相當慷慨的
[00:03:00.000 --> 00:03:00.800]  七次
[00:03:00.800 --> 00:03:02.800]  所以彼得的答案就已經很慷慨了
[00:03:02.800 --> 00:03:03.800]  就說七次
[00:03:03.800 --> 00:03:05.400]  但主耶穌說不是
[00:03:05.400 --> 00:03:07.000]  但主耶穌說不是
[00:03:07.000 --> 00:03:07.800]  不是七次
[00:03:07.800 --> 00:03:08.600]  不是七次
[00:03:08.600 --> 00:03:10.000]  而是七十七次
[00:03:10.000 --> 00:03:14.200]  而是七十個七次
[00:03:14.200 --> 00:03:18.400]  所以你可以想像得到
[00:03:18.400 --> 00:03:21.600]  所以你可以想像得到
[00:03:21.600 --> 00:03:25.000]  彼得可以這樣說
[00:03:25.000 --> 00:03:26.200]  彼得可以這樣說
[00:03:26.200 --> 00:03:27.200]  有什麼可能
[00:03:27.200 --> 00:03:28.000]  有沒有可能
[00:03:28.000 --> 00:03:30.400]  人可以饒恕別人七十個七次嗎
[00:03:30.400 --> 00:03:32.600]  有沒有可能人可以饒恕別人七次
[00:03:32.600 --> 00:03:34.800]  大家要明白主耶穌在這裡所說的
[00:03:34.800 --> 00:03:36.800]  大家要明白主耶穌在這裡說的
[00:03:36.800 --> 00:03:38.400]  不是說次數的問題
[00:03:38.400 --> 00:03:39.600]  不是次數的問題
[00:03:39.600 --> 00:03:42.400]  而是說我們要經常來寬恕
[00:03:42.400 --> 00:03:44.400]  而是我們要經常來寬恕
[00:03:44.400 --> 00:03:47.200]  我們可能大家都會問
[00:03:47.200 --> 00:03:48.600]  但是大家都會問
[00:03:48.600 --> 00:03:52.600]  究竟不斷的經常的饒恕別人
[00:03:52.600 --> 00:03:55.200]  是不是一個現實上的可能
[00:03:55.200 --> 00:03:58.000]  是不是不斷的經常的饒恕別人
[00:03:58.000 --> 00:03:59.600]  在現實中是可能的呢
[00:03:59.600 --> 00:04:01.600]  主耶穌在這裡用一個比喻來講解
[00:04:01.600 --> 00:04:04.000]  饒恕的真理
[00:04:04.000 --> 00:04:07.200]  耶穌就用了一個比喻來講述饒恕的真理
[00:04:07.200 --> 00:04:09.800]  今天當我們說寬恕別人的時候
[00:04:09.800 --> 00:04:11.800]  今天當我們講寬恕別人的時候
[00:04:11.800 --> 00:04:13.200]  我們很多時候都說
[00:04:13.200 --> 00:04:17.000]  我們饒恕一些得罪我們的人
[00:04:17.000 --> 00:04:18.200]  我們經常都是說
[00:04:18.200 --> 00:04:19.800]  饒恕那些得罪我們的人
[00:04:19.800 --> 00:04:21.800]  就好像剛才我們所讀的故事
[00:04:21.800 --> 00:04:24.600]  那個皇帝和僕人一樣
[00:04:24.600 --> 00:04:26.600]  就好像我們剛才讀的那個故事
[00:04:26.600 --> 00:04:27.800]  皇帝和僕人一樣
[00:04:27.800 --> 00:04:30.000]  那個僕人就是欠了
[00:04:30.000 --> 00:04:34.200]  他的主人一個大的數目的債
[00:04:34.200 --> 00:04:38.200]  那麼這個僕人欠了主人很大一筆數目的債
[00:04:38.200 --> 00:04:41.200]  那個數目就是一千萬銀子
[00:04:41.200 --> 00:04:43.400]  那個數目是一千萬銀子
[00:04:43.400 --> 00:04:45.800]  大家要明白這個一千萬銀子
[00:04:45.800 --> 00:04:48.400]  當時一個普通的人工
[00:04:48.400 --> 00:04:51.000]  一年的收入是五十銀子
[00:04:51.000 --> 00:04:52.600]  在當時的時代
[00:04:52.600 --> 00:04:55.800]  一個人工一年的收入是五十銀子
[00:04:55.800 --> 00:04:58.600]  但是大家算不算到要多少年才能還清那筆數
[00:04:58.600 --> 00:05:02.000]  大家算不算得清要多少年才能還清這筆債
[00:05:02.000 --> 00:05:03.800]  二十萬年
[00:05:03.800 --> 00:05:05.000]  是二十萬年
[00:05:05.000 --> 00:05:06.000]  那很明顯了
[00:05:06.000 --> 00:05:09.000]  那個僕人怎麼做都還不清這筆債
[00:05:09.000 --> 00:05:11.000]  很顯然那個僕人無論怎麼做
[00:05:11.000 --> 00:05:12.400]  他都還不了這筆債
[00:05:12.400 --> 00:05:17.000]  所以這個皇帝就要他
[00:05:17.000 --> 00:05:19.200]  將他所有的東西都賣了
[00:05:19.200 --> 00:05:23.000]  所以他就打算把所有的東西都賣了
[00:05:23.000 --> 00:05:25.600]  包括他的老婆子女
[00:05:25.600 --> 00:05:27.200]  全部都賣了來還債
[00:05:27.200 --> 00:05:29.400]  包括賣了他的老婆子女
[00:05:29.400 --> 00:05:31.600]  全部都來還債
[00:05:31.600 --> 00:05:34.800]  很明顯這個故事裏面的主人
[00:05:34.800 --> 00:05:36.400]  是比喻到神
[00:05:36.400 --> 00:05:39.800]  很明顯這個故事裏的主人來比喻到神
[00:05:39.800 --> 00:05:42.400]  而這個故事裏面的僕人就是指到
[00:05:42.400 --> 00:05:43.600]  今天的我和你
[00:05:43.600 --> 00:05:47.000]  那麼這個故事裏的僕人就好像今天的我和你
[00:05:47.000 --> 00:05:51.200]  史特保羅在羅馬書三章二十三節這樣跟我們說
[00:05:51.200 --> 00:05:54.200]  保羅在羅馬書三章二十三節裏講
[00:05:54.200 --> 00:05:55.600]  他說西人都犯了罪
[00:05:55.600 --> 00:05:57.000]  世人都犯了罪
[00:05:57.000 --> 00:05:58.400]  虧缺了神的榮耀
[00:05:58.400 --> 00:06:00.000]  虧缺了神的榮耀
[00:06:00.000 --> 00:06:03.000]  所以聖經就告訴我們
[00:06:03.000 --> 00:06:05.600]  沒有一個人在這個世界上是二人
[00:06:05.600 --> 00:06:09.000]  所以聖經告訴我們沒有一個人在這個世上是二人
[00:06:09.000 --> 00:06:11.400]  換言之我們每一個在世的人
[00:06:11.400 --> 00:06:13.400]  換言之每一個在世的人
[00:06:13.400 --> 00:06:14.200]  都是罪人
[00:06:14.200 --> 00:06:15.000]  都是罪人
[00:06:15.000 --> 00:06:16.400]  都是欠神的債
[00:06:16.400 --> 00:06:17.800]  都是欠神的債
[00:06:17.800 --> 00:06:19.800]  就好像這個故事裏面的僕人一樣
[00:06:19.800 --> 00:06:21.200]  就像故事裏的僕人一樣
[00:06:21.200 --> 00:06:22.800]  你怎麼還都還不清這筆債的
[00:06:22.800 --> 00:06:24.400]  你怎麼還都還不清的
[00:06:24.400 --> 00:06:26.000]  當我這樣講的時候
[00:06:26.000 --> 00:06:29.200]  我相信這個不是一個很容易接受的事實
[00:06:29.200 --> 00:06:30.400]  當我講這個的時候
[00:06:30.400 --> 00:06:32.400]  好像這不是一個很容易接受的事實
[00:06:32.400 --> 00:06:35.600]  因為老實講沒有一個人是願意承認自己是罪人的
[00:06:35.600 --> 00:06:39.000]  事實上沒有一個人是願意承認自己是罪人的
[00:06:39.000 --> 00:06:43.600]  更加不要說有很多人甚至不相信這個世界有神的存在
[00:06:43.600 --> 00:06:46.400]  很多人都不相信這個世界有神的存在
[00:06:46.400 --> 00:06:48.200]  但是這個故事其實就告訴我們
[00:06:48.200 --> 00:06:50.000]  但是這個故事就告訴我們
[00:06:50.000 --> 00:06:52.400]  如果這個世界上是有一個神的時候
[00:06:52.400 --> 00:06:54.600]  如果這個世界上有一個神
[00:06:54.600 --> 00:06:57.400]  這個神不單是做了這個世界給我們
[00:06:57.400 --> 00:06:59.400]  這個神造了這個世界給我們
[00:06:59.400 --> 00:07:00.600]  不單是做了這個世界
[00:07:00.600 --> 00:07:03.000]  也不單是將人擺在這個世界裏面
[00:07:03.000 --> 00:07:06.200]  不單是造了這個世界還將人擺在這個世界裏面
[00:07:06.200 --> 00:07:08.600]  有得人做什麼就做什麼
[00:07:08.600 --> 00:07:11.200]  讓人有自由做什麼就做什麼
[00:07:11.200 --> 00:07:12.600]  神不是這樣的意思
[00:07:12.600 --> 00:07:13.600]  神不是這樣的意思
[00:07:13.600 --> 00:07:16.600]  用回這個比喻裏面的說話
[00:07:16.600 --> 00:07:18.600]  用這個比喻裏的話
[00:07:18.600 --> 00:07:21.400]  王要和他的僕人算賬
[00:07:21.400 --> 00:07:23.400]  王要和他的僕人算賬
[00:07:23.400 --> 00:07:28.200]  那就是有一天神也會和他的子民算賬
[00:07:28.200 --> 00:07:30.800]  那麼神都要和他的僕人算賬
[00:07:30.800 --> 00:07:32.000]  包括你和我
[00:07:32.000 --> 00:07:33.200]  包括你和我
[00:07:33.200 --> 00:07:35.000]  所有在神的創造裏面
[00:07:35.000 --> 00:07:36.400]  所有在神的創造裏面
[00:07:36.400 --> 00:07:39.800]  在這個借來的時間和借來的空間裏面生活的人
[00:07:39.800 --> 00:07:42.000]  神有一天都要和我們算賬
[00:07:42.000 --> 00:07:44.800]  在這借來的空間和時間生活的人
[00:07:44.800 --> 00:07:46.400]  神都會和我們算賬
[00:07:46.400 --> 00:07:47.800]  無論我們喜不喜歡
[00:07:47.800 --> 00:07:49.200]  不管我們是不是喜歡
[00:07:49.200 --> 00:07:50.800]  無論我們喜不喜歡
[00:07:50.800 --> 00:07:53.600]  不管我們喜不喜歡
[00:07:53.600 --> 00:07:55.600]  無論我們準備好了沒有
[00:07:55.600 --> 00:07:57.400]  不管我們準備好了沒有
[00:07:57.400 --> 00:07:59.000]  有一天
[00:07:59.000 --> 00:08:04.400]  神會在審判台前來要我們交賬
[00:08:04.400 --> 00:08:07.200]  那麼神會在審判台前讓我們交賬
[00:08:07.200 --> 00:08:08.600]  或者這樣問大家
[00:08:08.600 --> 00:08:10.000]  那麼我想問一個問題
[00:08:10.000 --> 00:08:13.200]  你覺得你生命裏面最寶貴的是甚麼
[00:08:13.200 --> 00:08:15.800]  你覺得你生命裏最寶貴的是甚麼呢
[00:08:15.800 --> 00:08:16.800]  是甚麼
[00:08:16.800 --> 00:08:18.000]  是甚麼呢
[00:08:18.000 --> 00:08:19.000]  銀行的錢
[00:08:19.000 --> 00:08:19.600]  錢
[00:08:19.600 --> 00:08:20.600]  房子
[00:08:20.600 --> 00:08:21.800]  屋子
[00:08:21.800 --> 00:08:23.800]  或者我所愛的人
[00:08:23.800 --> 00:08:25.800]  還有我身邊的人
[00:08:25.800 --> 00:08:27.600]  我相信大家都有這樣的經驗
[00:08:27.600 --> 00:08:29.200]  大家都有這樣的經驗
[00:08:29.200 --> 00:08:30.400]  我們坐飛機
[00:08:30.400 --> 00:08:31.800]  我們坐飛機的時候
[00:08:31.800 --> 00:08:32.600]  坐飛機的時候
[00:08:32.600 --> 00:08:37.200]  肯定有些人員講解那些安全程序的
[00:08:37.200 --> 00:08:40.600]  會有空乘人員講解安全程序
[00:08:40.600 --> 00:08:43.200]  他們通常都會說
[00:08:43.200 --> 00:08:44.400]  用氧氣筒之前
[00:08:44.400 --> 00:08:46.800]  你一定要將氧氣筒搞定了自己
[00:08:46.800 --> 00:08:48.600]  然後才去幫其他人
[00:08:48.600 --> 00:08:51.600]  那麼他們講解的時候會總是告訴你
[00:08:51.600 --> 00:08:53.400]  用氧氣面罩的時候
[00:08:53.400 --> 00:08:56.000]  你一定先要自己照好你的氧氣面罩
[00:08:56.000 --> 00:08:56.600]  再去幫助別人
[00:08:56.600 --> 00:08:58.400]  相信大家都理解原因很簡單
[00:08:58.400 --> 00:09:00.000]  大家都理解這個原因
[00:09:00.000 --> 00:09:02.000]  因為你最寶貴的東西
[00:09:02.000 --> 00:09:03.200]  如果你沒有一條命的時候
[00:09:03.200 --> 00:09:04.600]  這些東西都是沒有意思的
[00:09:04.600 --> 00:09:06.600]  因為你最寶貴的東西
[00:09:06.600 --> 00:09:08.000]  就是當你沒有命的時候
[00:09:08.000 --> 00:09:08.800]  都是沒有意義的
[00:09:08.800 --> 00:09:09.600]  換言之
[00:09:09.600 --> 00:09:12.200]  其實我們人生最寶貴的事情
[00:09:12.200 --> 00:09:13.600]  就是我們自己的生命
[00:09:13.600 --> 00:09:14.200]  換而言之
[00:09:14.200 --> 00:09:16.800]  在人生中我們最寶貴的就是自己的生命
[00:09:16.800 --> 00:09:18.000]  聖經告訴我們
[00:09:18.000 --> 00:09:19.600]  聖經告訴我們
[00:09:19.600 --> 00:09:23.000]  罪的功架就是我們沒有了生命
[00:09:23.000 --> 00:09:25.400]  罪的功架就是我們沒有生命
[00:09:25.400 --> 00:09:26.200]  就是死亡
[00:09:26.200 --> 00:09:27.600]  就是死亡
[00:09:27.600 --> 00:09:29.000]  而在這個故事裏面
[00:09:29.000 --> 00:09:30.400]  這個僕人在這一刻裏面
[00:09:30.400 --> 00:09:32.400]  就是在面對著這個時刻
[00:09:32.400 --> 00:09:33.600]  那麼在這個故事裏
[00:09:33.600 --> 00:09:37.000]  這個僕人在這一刻就是面對這個問題
[00:09:37.000 --> 00:09:38.000]  就是說
[00:09:38.000 --> 00:09:40.600]  他知道他自己還不清這筆債
[00:09:40.600 --> 00:09:42.600]  他知道自己還不清這筆債
[00:09:42.600 --> 00:09:43.200]  他的生命
[00:09:43.200 --> 00:09:44.000]  他的財產
[00:09:44.000 --> 00:09:45.000]  他的所有一切
[00:09:45.000 --> 00:09:47.000]  就在他那個王的手裏面
[00:09:47.000 --> 00:09:47.800]  他的生命
[00:09:47.800 --> 00:09:48.400]  他的財產
[00:09:48.400 --> 00:09:49.200]  他所有的一切
[00:09:49.200 --> 00:09:51.400]  都在這個王的手裏
[00:09:51.400 --> 00:09:54.000]  大家可以想像到一個絕對沒有希望
[00:09:54.000 --> 00:09:56.000]  絕對無助的時刻
[00:09:56.000 --> 00:09:58.800]  這個僕人是一個完全沒有希望的時刻
[00:09:58.800 --> 00:10:00.600]  那個僕人就立刻
[00:10:00.600 --> 00:10:02.600]  服服拜他的主人
[00:10:02.600 --> 00:10:05.800]  那麼這個僕人就立刻服服拜他的主人
[00:10:05.800 --> 00:10:06.400]  主啊主啊
[00:10:06.400 --> 00:10:08.000]  你寬容我
[00:10:08.000 --> 00:10:09.200]  他說主啊主啊
[00:10:09.200 --> 00:10:10.000]  你寬容我
[00:10:10.000 --> 00:10:11.000]  等我慢慢還
[00:10:11.000 --> 00:10:12.000]  等我慢慢還
[00:10:12.000 --> 00:10:13.800]  大家想一想
[00:10:13.800 --> 00:10:16.800]  剛才我們說過要二十萬年才還得清這筆債
[00:10:16.800 --> 00:10:20.400]  你要二十萬年才能還清這筆債
[00:10:20.400 --> 00:10:22.000]  如果我是那個主人
[00:10:22.000 --> 00:10:23.000]  如果我是那個主人
[00:10:23.000 --> 00:10:24.400]  我就會跟那個僕人說
[00:10:24.400 --> 00:10:25.200]  我就會跟那個僕人說
[00:10:25.200 --> 00:10:26.400]  你給我還債
[00:10:26.400 --> 00:10:28.000]  你趕快還債
[00:10:28.000 --> 00:10:29.400]  你還得到嗎
[00:10:29.400 --> 00:10:30.400]  你還到嗎
[00:10:30.400 --> 00:10:33.200]  你有二十萬年的命來還債嗎
[00:10:33.200 --> 00:10:35.400]  你有二十萬年的命來還債嗎
[00:10:35.400 --> 00:10:36.000]  不過當然了
[00:10:36.000 --> 00:10:38.400]  這個皇帝就比我是仁慈很多
[00:10:38.400 --> 00:10:38.800]  當然
[00:10:38.800 --> 00:10:40.800]  這個皇帝就比我仁慈很多
[00:10:40.800 --> 00:10:41.400]  那麼聖經說
[00:10:41.400 --> 00:10:43.400]  就是這個主人動了慈心
[00:10:43.400 --> 00:10:44.600]  那麼聖經講說
[00:10:44.600 --> 00:10:45.400]  人就動了
[00:10:45.400 --> 00:10:46.800]  那麼就釋放了他
[00:10:46.800 --> 00:10:48.000]  將他釋放了
[00:10:48.000 --> 00:10:49.200]  免了他的債
[00:10:49.200 --> 00:10:50.200]  免了他的債
[00:10:50.200 --> 00:10:52.800]  大家可以想像一個這樣的舉動
[00:10:52.800 --> 00:10:55.000]  大家想想這是怎樣的一個舉動
[00:10:55.000 --> 00:10:56.800]  簡直是不可想像
[00:10:56.800 --> 00:10:58.600]  簡直是不可想像
[00:10:58.600 --> 00:10:59.600]  同樣的
[00:10:59.600 --> 00:11:00.400]  我們很多時候
[00:11:00.400 --> 00:11:02.800]  我們很多時候讀這個故事的時候
[00:11:02.800 --> 00:11:05.000]  我們很多時候讀這個故事的時候
[00:11:05.000 --> 00:11:07.200]  我們很多時候就看重了那個
[00:11:07.200 --> 00:11:08.600]  就是開心的結束
[00:11:08.600 --> 00:11:09.200]  的結尾
[00:11:09.200 --> 00:11:11.400]  我們都很看重這個開心的結尾
[00:11:11.400 --> 00:11:14.200]  但是我們忘記了那個債
[00:11:14.200 --> 00:11:16.800]  但是我們忘了那個債
[00:11:16.800 --> 00:11:17.400]  沒錯
[00:11:17.400 --> 00:11:19.000]  我們都知道那個債
[00:11:19.000 --> 00:11:20.600]  那個主人是取消了
[00:11:20.600 --> 00:11:21.000]  是的
[00:11:21.000 --> 00:11:22.200]  我們都知道那筆債
[00:11:22.200 --> 00:11:23.200]  那個主人就取消了
[00:11:23.200 --> 00:11:24.200]  但是大家想一想
[00:11:24.200 --> 00:11:26.800]  那個債單
[00:11:26.800 --> 00:11:28.800]  你始終都要有人埋單的
[00:11:28.800 --> 00:11:30.600]  但是大家要想到
[00:11:30.600 --> 00:11:31.800]  在那個債
[00:11:31.800 --> 00:11:33.400]  始終都是要被人埋單的
[00:11:33.400 --> 00:11:34.000]  在這個故事裏面
[00:11:34.000 --> 00:11:36.400]  究竟是誰埋那個單呢
[00:11:36.400 --> 00:11:37.600]  那麼在這個故事裏
[00:11:37.600 --> 00:11:39.600]  是誰埋了那個單呢
[00:11:39.600 --> 00:11:40.600]  是那個主人
[00:11:40.600 --> 00:11:41.400]  是主人
[00:11:41.400 --> 00:11:42.400]  同樣
[00:11:42.400 --> 00:11:43.000]  同樣
[00:11:43.000 --> 00:11:45.000]  當神寬恕一個罪人的時候
[00:11:45.000 --> 00:11:46.800]  當神寬恕罪人的時候
[00:11:46.800 --> 00:11:49.800]  神不是完全沒有代價的
[00:11:49.800 --> 00:11:51.800]  神不是說沒有代價的
[00:11:51.800 --> 00:11:54.600]  聖經在《約翰福音》三章十六節說
[00:11:54.600 --> 00:11:56.400]  《約翰福音》三章十六節說
[00:11:56.400 --> 00:11:57.400]  神愛世人
[00:11:57.400 --> 00:11:58.400]  神愛世人
[00:11:58.400 --> 00:12:01.000]  甚至將祂的獨生子賜給他們
[00:12:01.000 --> 00:12:03.400]  甚至將祂的獨生子賜給他們
[00:12:03.400 --> 00:12:05.000]  叫一切信祂的不知滅亡
[00:12:05.000 --> 00:12:06.400]  反得永生
[00:12:06.400 --> 00:12:08.400]  叫一切信祂的不知滅亡
[00:12:08.400 --> 00:12:09.200]  反而永生
[00:12:09.200 --> 00:12:09.800]  那就是說
[00:12:09.800 --> 00:12:12.400]  當神饒恕、寬恕一個罪人的時候
[00:12:12.400 --> 00:12:15.000]  當神饒恕、寬恕罪人的時候
[00:12:15.000 --> 00:12:16.400]  神是要給一個代價
[00:12:16.400 --> 00:12:17.200]  神是要給一個代價
[00:12:17.200 --> 00:12:19.400]  而這個代價就是祂獨生兒子
[00:12:19.400 --> 00:12:21.200]  這個代價就是祂的獨生兒子
[00:12:21.200 --> 00:12:23.000]  神從來沒有取消
[00:12:23.000 --> 00:12:27.200]  或者豁免到罪的代價
[00:12:27.200 --> 00:12:30.800]  神從來沒有取消或赦免神的代價
[00:12:30.800 --> 00:12:33.200]  罪的功架仍然是死
[00:12:33.200 --> 00:12:34.800]  罪的功架仍然是死
[00:12:34.800 --> 00:12:38.000]  只不過主耶穌基督是代替了我們
[00:12:38.000 --> 00:12:40.600]  只不過是主耶穌基督代替了我們
[00:12:40.600 --> 00:12:43.800]  品嘗了死的滋味
[00:12:43.800 --> 00:12:46.200]  品嘗了神的死的滋味
[00:12:46.200 --> 00:12:48.800]  以至我們今天不需要去面對死亡
[00:12:48.800 --> 00:12:51.000]  以至於我們今天不需要面對死亡
[00:12:51.000 --> 00:12:54.400]  也不需要懼怕罪帶來的懲罰
[00:12:54.400 --> 00:12:57.400]  也不需要懼怕罪帶來的懲罰
[00:12:57.400 --> 00:13:00.400]  這個就是正正這個故事裏面
[00:13:00.400 --> 00:13:02.200]  這個僕人所經驗到的事情
[00:13:02.200 --> 00:13:05.400]  這才是真正這個故事裏僕人所經歷的事情
[00:13:05.400 --> 00:13:07.800]  大家要留意一件事
[00:13:07.800 --> 00:13:09.200]  大家再留心一下
[00:13:09.200 --> 00:13:10.600]  在這個寬恕的過程裏面
[00:13:10.600 --> 00:13:12.600]  這個僕人一點都沒有做過
[00:13:12.600 --> 00:13:14.000]  在這個寬恕的過程裏面
[00:13:14.000 --> 00:13:15.400]  這個僕人什麼都沒有做
[00:13:15.400 --> 00:13:18.000]  主耶穌基督沒有叫他盡量還債
[00:13:18.000 --> 00:13:20.000]  我就赦免你
[00:13:20.000 --> 00:13:22.000]  那個主人並沒有說
[00:13:22.000 --> 00:13:23.000]  你盡量的還
[00:13:23.000 --> 00:13:24.600]  還不還了我就赦免你
[00:13:24.600 --> 00:13:25.600]  沒有這樣做
[00:13:25.600 --> 00:13:26.400]  沒有這樣做
[00:13:26.400 --> 00:13:32.000]  換言之這個主人所對這個僕人所做的
[00:13:32.000 --> 00:13:34.600]  換言之這個主人對僕人所做的
[00:13:34.600 --> 00:13:38.600]  並不是給他提供一些財政財務上的資助
[00:13:38.600 --> 00:13:40.600]  並不是給他一些財政上的資助
[00:13:40.600 --> 00:13:43.000]  又或者跟他做一個分期付款計劃
[00:13:43.000 --> 00:13:45.400]  或者跟他做一個分期付款計劃
[00:13:45.400 --> 00:13:46.600]  完全不是這樣
[00:13:46.600 --> 00:13:47.600]  完全沒有這樣
[00:13:47.600 --> 00:13:50.600]  這完全是一個禮物
[00:13:50.600 --> 00:13:52.600]  完全是一個禮物
[00:13:52.600 --> 00:13:54.600]  當主耶穌被釘在十字架上的時候
[00:13:54.600 --> 00:13:56.600]  當主耶穌被釘在十字架上的時候
[00:13:56.600 --> 00:14:01.600]  當主耶穌為你和我在十字架上成為神的咒詛的時候
[00:14:01.600 --> 00:14:05.600]  當主耶穌為我們在十字架上成為咒詛的時候
[00:14:05.600 --> 00:14:10.600]  他沒有要求過我們要償還什麼
