
[00:00:00.000 --> 00:00:03.880]  今天是最後一講的《彼得前書》
[00:08:16.460 --> 00:08:19.460]  你有沒有將神的信息傳遞給他知道
[00:08:19.460 --> 00:08:20.940]  如果不是的時候
[00:08:20.940 --> 00:08:22.180]  某個程度
[00:08:22.180 --> 00:08:23.940]  你只是來帶他關心一下他
[00:08:23.940 --> 00:08:24.860]  探訪一下他
[00:08:24.860 --> 00:08:26.060]  喫一下飯
[00:08:26.060 --> 00:08:29.500]  跟一些社工有什麼分別
[00:08:29.500 --> 00:08:32.020]  可能他做得比我們好
[00:08:32.020 --> 00:08:35.460]  所以我們一定要牧養神的羣羊
[00:08:35.460 --> 00:08:37.820]  不是用自己的喜好
[00:08:37.820 --> 00:08:41.860]  是按照你們的需要
[00:08:41.860 --> 00:08:44.460]  按照神的方法來牧養
[00:08:44.460 --> 00:08:45.780]  這是很重要的
[00:08:45.780 --> 00:08:49.900]  是按照神的旨意照管他們
[00:08:49.900 --> 00:08:52.540]  在《易西傑書》
[00:08:52.540 --> 00:08:55.460]  神就責備當時那些牧羊人
[00:08:55.460 --> 00:08:57.740]  不好地照顧那些羊
[00:08:57.740 --> 00:09:00.980]  接着神說我要親自做牧羊人
[00:09:00.980 --> 00:09:02.060]  親自做牧羊人
[00:09:02.060 --> 00:09:03.300]  要做些什麼呢
[00:09:03.300 --> 00:09:05.220]  我們一起去看《易西傑書》
[00:09:05.220 --> 00:09:07.140]  三十四章的第八節
[00:09:07.140 --> 00:09:08.580]  還有十五到第十六節
[00:09:08.580 --> 00:09:10.500]  我們一起讀出
[00:09:10.500 --> 00:09:24.060]  我的牧人不尋找我的羊
[00:09:24.060 --> 00:09:26.900]  這些牧人只知牧養自己
[00:09:26.900 --> 00:09:29.500]  並不牧養我的羊
[00:09:29.500 --> 00:09:31.020]  接着下面
[00:09:31.020 --> 00:09:32.540]  主耶和說
[00:09:32.540 --> 00:09:35.500]  我必親自作我羊的牧人
[00:09:35.500 --> 00:09:37.500]  使他們得以躺我
[00:09:37.500 --> 00:09:39.940]  失喪的我必尋找
[00:09:39.940 --> 00:09:42.100]  被族的我必領會
[00:09:42.100 --> 00:09:44.420]  受傷的我必前果
[00:09:44.420 --> 00:09:46.700]  有病的我必醫治
[00:09:46.700 --> 00:09:49.220]  只是肥壯的我必除滅
[00:09:49.220 --> 00:09:51.660]  也要秉公牧養他們
[00:09:51.660 --> 00:09:54.340]  主耶和說
[00:09:54.340 --> 00:09:56.300]  他怎麼來做牧羊人
[00:09:56.300 --> 00:09:58.780]  他說如果有些人流失了
[00:09:58.780 --> 00:10:01.100]  離開了這個羊欄
[00:10:01.100 --> 00:10:03.100]  我不會因爲現在人都挺多
[00:10:03.100 --> 00:10:04.060]  我都做不及了
[00:10:04.060 --> 00:10:05.540]  就任由他吧
[00:10:05.540 --> 00:10:08.740]  當年我作爲一個教會的牧者的時候
[00:10:08.740 --> 00:10:10.700]  我很着急教會的出席率
[00:10:10.700 --> 00:10:12.380]  不是在乎人數
[00:10:12.380 --> 00:10:13.660]  每個月我們會
[00:10:13.660 --> 00:10:16.540]  因爲用電腦去登記
[00:10:16.540 --> 00:10:19.420]  就會出了一個什麼叫缺席的人
[00:10:19.420 --> 00:10:21.340]  我就要我同工去關心
[00:10:21.340 --> 00:10:22.300]  去尋找
[00:10:22.300 --> 00:10:24.060]  看看他們去了哪裏
[00:10:24.060 --> 00:10:25.180]  如果他轉到另一間教會
[00:10:25.180 --> 00:10:25.620]  不要緊
[00:10:25.620 --> 00:10:27.460]  那就由另一間教會牧養
[00:10:27.460 --> 00:10:29.100]  但如果他沒有教會的時候
[00:10:29.100 --> 00:10:31.060]  我們一定要去尋找
[00:10:31.060 --> 00:10:31.740]  好了
[00:10:31.740 --> 00:10:35.300]  如果他因爲一些事不開心
[00:10:35.300 --> 00:10:36.580]  受傷的
[00:10:36.580 --> 00:10:38.220]  我們有沒有離開去關心
[00:10:38.220 --> 00:10:38.900]  安慰
[00:10:38.900 --> 00:10:40.380]  建立呢
[00:10:40.380 --> 00:10:42.060]  所以這個是我們牧者
[00:10:42.060 --> 00:10:44.460]  很重要做的事
[00:10:44.460 --> 00:10:44.700]  好了
[00:10:44.700 --> 00:10:47.540]  就是按照神的心意去牧養
[00:10:47.540 --> 00:10:49.940]  他就帶出三個不
[00:10:49.940 --> 00:10:51.900]  和三個是
[00:10:51.900 --> 00:10:54.180]  這三個不和三個是什麼呢
[00:10:54.180 --> 00:10:55.540]  第一就是說
[00:10:55.540 --> 00:10:57.900]  我們不是出於勉強
[00:10:57.900 --> 00:11:00.540]  那是甘心
[00:11:00.540 --> 00:11:03.060]  記住神從來沒有逼我們
[00:11:03.060 --> 00:11:04.980]  要我們去侍奉祂
[00:11:04.980 --> 00:11:07.700]  從來沒有逼我們去相信祂
[00:11:07.700 --> 00:11:09.380]  祂很渴望我們侍奉祂
[00:11:09.380 --> 00:11:11.820]  祂很渴望我們會相信祂
[00:11:11.820 --> 00:11:15.380]  但愛是不可以勉強的
[00:11:15.380 --> 00:11:17.860]  勉強是不會有幸福的
[00:11:17.860 --> 00:11:19.220]  就是你會是
[00:11:19.220 --> 00:11:20.820]  從心底裏面
[00:11:20.820 --> 00:11:21.860]  發出這份尊敬
[00:11:21.860 --> 00:11:24.140]  你會相差很遠
[00:11:24.140 --> 00:11:27.580]  侍奉在路上絕對不容易走的
[00:11:27.580 --> 00:11:30.660]  所以他說到不是出於勉強
[00:11:30.660 --> 00:11:34.380]  是出於甘心
[00:11:34.380 --> 00:11:35.820]  主從來沒有告訴我
[00:11:35.820 --> 00:11:39.180]  侍奉的路是會得到掌聲
[00:11:39.180 --> 00:11:40.780]  你想想摩西
[00:11:40.780 --> 00:11:43.220]  他去帶領意識人出拉丘
[00:11:43.220 --> 00:11:45.420]  往往得到的不是讚賞
[00:11:45.420 --> 00:11:46.500]  是埋怨
[00:11:46.500 --> 00:11:47.500]  是批評
[00:11:47.500 --> 00:11:50.020]  甚至要把他們殺了
[00:11:50.020 --> 00:11:53.220]  所以侍奉的路不容易
[00:11:53.220 --> 00:11:54.700]  剛纔來的時候
[00:11:54.700 --> 00:11:57.820]  香港一個做戒毒的工作的人
[00:11:57.820 --> 00:12:00.260]  他剛剛就寫個信息給我說
[00:12:00.260 --> 00:12:03.860]  在香港侍奉真的很困難
[00:12:03.860 --> 00:12:05.020]  我都回去了
[00:12:05.020 --> 00:12:06.980]  因爲我看着他怎麼來
[00:12:06.980 --> 00:12:08.500]  但是他奉勸
[00:12:08.500 --> 00:12:11.180]  我說侍奉的路一向都是困難的
[00:12:11.180 --> 00:12:12.700]  你別想只是香港困難
[00:12:12.700 --> 00:12:14.860]  在英國一樣很困難的
[00:12:14.860 --> 00:12:17.460]  我說每一個地方都有不同的困難
[00:12:17.460 --> 00:12:19.500]  我說困難
[00:12:19.500 --> 00:12:21.860]  但是我們的神會幫助我們
[00:12:21.860 --> 00:12:23.980]  所以不是出於勉強
[00:12:23.980 --> 00:12:26.660]  但是出於甘心
[00:12:26.660 --> 00:12:28.780]  特別是我們很深經歷到神的愛
[00:12:28.780 --> 00:12:30.740]  經歷到神的祝福的時候
[00:12:30.740 --> 00:12:33.340]  我們自然就有這份動力
[00:12:33.340 --> 00:12:34.260]  去愛
[00:12:34.260 --> 00:12:35.620]  去回應
[00:12:35.620 --> 00:12:37.580]  所以我經常提醒弟兄姐妹
[00:12:37.580 --> 00:12:39.540]  你要做一個敏感的人
[00:12:39.540 --> 00:12:42.980]  敏銳於神的恩典和祝福
[00:12:42.980 --> 00:12:46.460]  然後你就有一個很大的愛的回應
[00:12:46.460 --> 00:12:48.540]  不要以爲凡事是必然
[00:12:48.540 --> 00:12:49.740]  第二方面
[00:12:49.740 --> 00:12:51.300]  不是出於貪財
[00:12:51.300 --> 00:12:54.420]  而是出於樂意
[00:12:54.420 --> 00:12:56.940]  如果你看看在泰國裏面有很多人
[00:12:56.940 --> 00:12:57.660]  會出家的
[00:12:57.660 --> 00:12:58.580]  爲什麼呢
[00:12:58.580 --> 00:12:59.780]  泰國窮
[00:12:59.780 --> 00:13:02.380]  出家反而有保障
[00:13:02.380 --> 00:13:04.540]  有些人都因爲很可能
[00:13:04.540 --> 00:13:05.940]  沒有一份好的工作
[00:13:05.940 --> 00:13:08.540]  教會的感覺有多大
[00:13:08.540 --> 00:13:10.420]  於是就去奉獻
[00:13:10.420 --> 00:13:12.260]  甚至我見到過去這十幾年裏面
[00:13:12.260 --> 00:13:13.220]  有一些人
[00:13:13.220 --> 00:13:14.460]  很可能是公務員
[00:13:14.460 --> 00:13:16.180]  他們提早退休拿了一筆錢
[00:13:16.180 --> 00:13:17.700]  但是我還是年輕
[00:13:17.700 --> 00:13:18.940]  或者是中年
[00:13:18.940 --> 00:13:19.940]  我要延續下去
[00:13:19.940 --> 00:13:22.020]  於是他們就去奉獻
[00:13:22.020 --> 00:13:25.540]  但是我又見到有些人做得不太理想
[00:13:25.540 --> 00:13:29.780]  我們不是因爲無路可走纔去奉獻
[00:13:29.780 --> 00:13:30.660]  很簡單的舉個例子
[00:13:30.660 --> 00:13:32.060]  我看在這裏
[00:13:32.060 --> 00:13:34.020]  當年他工作的時候
[00:13:34.020 --> 00:13:35.820]  有一個同事新來
[00:13:35.820 --> 00:13:38.180]  在說着說着的時候
[00:13:38.180 --> 00:13:40.460]  原來是我的中學同學
[00:13:40.460 --> 00:13:41.220]  然後他就問
[00:13:41.220 --> 00:13:41.860]  咦
[00:13:41.860 --> 00:13:43.140]  那梁又年現在怎樣了
[00:13:43.140 --> 00:13:45.420]  我說他做了傳道人
[00:13:45.420 --> 00:13:47.420]  他有很大反應
[00:13:47.420 --> 00:13:48.820]  沒理由的
[00:13:48.820 --> 00:13:50.420]  他讀書很厲害很聰明的
[00:13:50.420 --> 00:13:51.660]  他怎麼會做不下去
[00:13:51.660 --> 00:13:54.620]  要搞他做傳道人這樣
[00:13:54.620 --> 00:13:57.140]  原來那些不信人是你做不下去
[00:13:57.140 --> 00:13:59.180]  你纔是做傳道人
[00:13:59.180 --> 00:13:59.940]  絕對不是
[00:13:59.940 --> 00:14:01.500]  我們是精英
[00:14:01.500 --> 00:14:02.380]  所以真的
[00:14:02.380 --> 00:14:03.820]  神是要最好的
[00:14:03.820 --> 00:14:05.860]  我們不是出於貪財
[00:14:05.860 --> 00:14:07.340]  而是出於樂意
[00:14:07.340 --> 00:14:09.820]  事實上錢是很大的吸引力
[00:14:09.820 --> 00:14:11.420]  所以保羅的年代
[00:14:11.420 --> 00:14:13.580]  抵馬因爲貪愛世界
[00:14:13.580 --> 00:14:15.620]  都會離開了
[00:14:15.620 --> 00:14:16.820]  我自己很深體會到
[00:14:16.820 --> 00:14:19.260]  私封組織不是爲了錢
[00:14:19.260 --> 00:14:20.220]  我接下來這個星期六
[00:14:20.220 --> 00:14:21.500]  爲我祈禱
[00:14:21.500 --> 00:14:23.340]  我去York的教會
[00:14:23.340 --> 00:14:24.860]  你看去港報道會
[00:14:24.860 --> 00:14:26.900]  York是很遠的
[00:14:26.900 --> 00:14:28.260]  接着我要回去
[00:14:28.260 --> 00:14:31.540]  也是去MK另一間教會講道
[00:14:31.540 --> 00:14:33.260]  我下一年一月的時候
[00:14:33.260 --> 00:14:34.740]  要上廁所
[00:14:34.740 --> 00:14:35.180]  喂
[00:14:35.180 --> 00:14:37.260]  我有獎者卡了
[00:14:37.260 --> 00:14:39.900]  但是來回都九十多磅
[00:14:39.900 --> 00:14:42.140]  那個周居費絕對不能夠
[00:14:42.140 --> 00:14:44.300]  覆蓋我的車費
[00:14:44.300 --> 00:14:46.460]  別說時間
[00:14:46.460 --> 00:14:48.260]  所以今天我們要很小心
[00:14:48.260 --> 00:14:49.500]  不過我們更加要小心
[00:14:49.500 --> 00:14:51.060]  就是作爲牧者
[00:14:51.060 --> 00:14:52.020]  我有個原則就是
[00:14:52.020 --> 00:14:54.180]  儘量不去碰錢
[00:14:54.180 --> 00:14:56.860]  免得被人家有些批評
[00:14:56.860 --> 00:14:58.740]  最近你也知道香港
[00:14:58.740 --> 00:15:00.380]  就是有一個機構
[00:15:00.380 --> 00:15:02.940]  就是被政府去追查
[00:15:02.940 --> 00:15:05.060]  又或者錢在亂來
[00:15:05.060 --> 00:15:07.660]  又或者有些在香港來的牧者
[00:15:07.660 --> 00:15:09.140]  開了另外一些教會
[00:15:09.140 --> 00:15:10.780]  到現在產生很多的問題
[00:15:10.780 --> 00:15:12.620]  就是都是錢在上面
[00:15:12.620 --> 00:15:15.260]  最近香港其實很多教會
[00:15:15.260 --> 00:15:18.220]  都出現了經濟上的缺陷
[00:15:18.220 --> 00:15:20.180]  越大的教會越混亂
[00:15:20.180 --> 00:15:21.100]  我知道九龍城鎮
[00:15:21.100 --> 00:15:22.220]  原來有五位數字
[00:15:22.220 --> 00:15:24.220]  還是六位數字的缺陷
[00:15:24.220 --> 00:15:25.100]  有一村裏研會
[00:15:25.100 --> 00:15:27.380]  都是很多的缺陷
[00:15:27.380 --> 00:15:29.100]  而我們第六間教會
[00:15:29.100 --> 00:15:30.500]  都是產生問題
[00:15:30.500 --> 00:15:31.860]  如果沒有錢的話
[00:15:31.860 --> 00:15:33.340]  可能一月的時候
[00:15:33.340 --> 00:15:35.100]  就會結束了
[00:15:35.100 --> 00:15:36.940]  於是我寫了一封求助信
