
[00:00:00.000 --> 00:00:06.560]  大家好 今天我們講一個題目叫基督徒相交
[00:04:16.440 --> 00:04:18.440]  你會覺得她也挺女神的
[00:04:18.440 --> 00:04:20.440]  有點女神feel
[00:04:20.440 --> 00:04:22.440]  但是突然間
[00:04:22.440 --> 00:04:26.480]  他說他自己是神的時候
[00:04:26.480 --> 00:04:28.480]  你就會有不同的看法
[00:04:28.480 --> 00:04:30.240]  說男神也可以
[00:04:30.240 --> 00:04:32.080]  說女神也可以
[00:04:32.080 --> 00:04:34.080]  但是他說他自己是神的時候
[00:04:34.080 --> 00:04:36.080]  你會覺得他自己是什麼
[00:04:36.080 --> 00:04:37.080]  傻傻的
[00:04:37.080 --> 00:04:40.320]  你知不知道我們以前做兒子的時候
[00:04:40.320 --> 00:04:42.320]  有個人叫做九龍皇帝
[00:04:42.320 --> 00:04:43.320]  你認不認識
[00:04:43.320 --> 00:04:45.320]  九龍皇帝叫做曾造財
[00:04:45.320 --> 00:04:49.600]  他寫的字就比倫敦的設計師
[00:04:49.600 --> 00:04:52.880]  拿來做logo啊
[00:04:52.880 --> 00:04:54.880]  做時裝那些
[00:04:54.880 --> 00:04:56.880]  他很厲害的
[00:04:56.880 --> 00:04:59.680]  那些頭髮就比我以前長很多
[00:04:59.680 --> 00:05:00.680]  一長這樣
[00:05:00.680 --> 00:05:02.680]  還有一塊塊粘着
[00:05:02.680 --> 00:05:04.200]  再弄一些罐子
[00:05:04.200 --> 00:05:04.960]  很厲害的
[00:05:04.960 --> 00:05:07.240]  一抽二粘就走到九龍那裏
[00:05:07.240 --> 00:05:08.760]  然後無端端寫字
[00:05:08.760 --> 00:05:09.760]  很強勁
[00:05:09.760 --> 00:05:10.760]  還有呢
[00:05:10.760 --> 00:05:12.760]  他有一股叫艾味味的味道
[00:05:12.760 --> 00:05:14.760]  很濃烈的那股味道
[00:05:14.760 --> 00:05:15.760]  哇
[00:05:15.760 --> 00:05:17.760]  你
[00:05:17.760 --> 00:05:19.760]  你總之很遠
[00:05:19.760 --> 00:05:20.760]  見到他
[00:05:20.760 --> 00:05:22.760]  你就會聞到那股味道了
[00:05:22.760 --> 00:05:26.760]  他說他自己是皇帝你信不信
[00:05:26.760 --> 00:05:28.760]  啊
[00:05:28.760 --> 00:05:30.760]  信
[00:05:30.760 --> 00:05:34.760]  他自己信不信他自己是皇帝
[00:05:34.760 --> 00:05:36.760]  信啦
[00:05:36.760 --> 00:05:38.760]  但是你信不信他是皇帝
[00:05:38.760 --> 00:05:40.760]  又信
[00:05:40.760 --> 00:05:42.760]  那就是不信啦
[00:05:42.760 --> 00:05:46.760]  但是如果耶穌基督說他自己是神的時候
[00:05:46.760 --> 00:05:48.760]  他是不是瘋呢
[00:05:48.760 --> 00:05:50.760]  但是在這個門徒裏面
[00:05:50.760 --> 00:05:52.760]  他所寫的書就發覺
[00:05:52.760 --> 00:05:57.760]  耶穌基督沒有說過一些不合理的說話
[00:05:57.760 --> 00:05:59.760]  沒有說過一些不合理的說話
[00:05:59.760 --> 00:06:01.760]  還有門徒跟了他三年
[00:06:01.760 --> 00:06:04.760]  都知道他說的話是合情合理的
[00:06:04.760 --> 00:06:06.760]  但是呢
[00:06:06.760 --> 00:06:09.760]  很多時候我們所瞭解的聖經
[00:06:09.760 --> 00:06:11.760]  我們所理解的聖經
[00:06:11.760 --> 00:06:15.760]  他都同樣將一些我們懷疑的想法
[00:06:15.760 --> 00:06:16.760]  寫下來的
[00:06:16.760 --> 00:06:19.760]  好像約翰福音第五章
[00:06:19.760 --> 00:06:20.760]  耶穌就說
[00:06:20.760 --> 00:06:24.760]  喝我肉喝我血的就得着生命
[00:06:24.760 --> 00:06:26.760]  那時候那些門徒啊
[00:06:26.760 --> 00:06:27.760]  Angie啊Angie啊
[00:06:27.760 --> 00:06:29.760]  那些門徒不是很清楚的
[00:06:29.760 --> 00:06:32.760]  因爲喫阿Sam的肉和喝阿Sam的血
[00:06:32.760 --> 00:06:33.760]  可以得到生命
[00:06:33.760 --> 00:06:34.760]  你知不知道
[00:06:34.760 --> 00:06:35.760]  不知道的
[00:06:35.760 --> 00:06:36.760]  阿Sam你神經病的
[00:06:36.760 --> 00:06:37.760]  你應該這樣說的
[00:06:37.760 --> 00:06:40.760]  但是那時候耶穌基督說
[00:06:40.760 --> 00:06:43.760]  喫我肉喝我血得生命
[00:06:43.760 --> 00:06:45.760]  那時候那些門徒就說
[00:06:45.760 --> 00:06:47.760]  這樣說不是很對
[00:06:47.760 --> 00:06:49.760]  是不是傻的
[00:06:49.760 --> 00:06:51.760]  所以聖經如實說一些
[00:06:51.760 --> 00:06:54.760]  比較激的語句都寫下來的
[00:06:54.760 --> 00:06:57.760]  但是經過這麼多年的日子
[00:06:57.760 --> 00:06:58.760]  或者三四十年呢
[00:06:58.760 --> 00:07:01.760]  他們會和耶穌基督相處過
[00:07:01.760 --> 00:07:03.760]  或者那些傳統傳下來的時候
[00:07:03.760 --> 00:07:07.760]  他們不會認爲耶穌基督是一個
[00:07:07.760 --> 00:07:09.760]  發神經的人的
[00:07:09.760 --> 00:07:10.760]  另外
[00:07:10.760 --> 00:07:13.760]  還有說耶穌是不是一個騙子
[00:07:13.760 --> 00:07:15.760]  他會說他自己的神
[00:07:15.760 --> 00:07:17.760]  如果他說自己的神
[00:07:17.760 --> 00:07:19.760]  有其中一個理由就是說
[00:07:19.760 --> 00:07:20.760]  他騙飯喫的
[00:07:20.760 --> 00:07:21.760]  但是到最後呢
[00:07:21.760 --> 00:07:23.760]  他是死在十字架上面
[00:07:23.760 --> 00:07:24.760]  所以
[00:07:24.760 --> 00:07:27.760]  剛纔我們所看的聖經就說
[00:07:27.760 --> 00:07:29.760]  他們所聽的
[00:07:29.760 --> 00:07:31.760]  耶穌基督的傳統
[00:07:31.760 --> 00:07:33.760]  是真實地流傳在這裏
[00:07:33.760 --> 00:07:35.760]  我們聖經有六十六卷書
[00:07:35.760 --> 00:07:37.760]  六十六卷書呢
[00:07:37.760 --> 00:07:40.760]  都是分了很多不同的年代寫
[00:07:40.760 --> 00:07:41.760]  我們粗略估計呢
[00:07:41.760 --> 00:07:42.760]  有一千年
[00:07:42.760 --> 00:07:43.760]  但是那一千年裏面呢
[00:07:43.760 --> 00:07:45.760]  都是寫着同一個主題
[00:07:45.760 --> 00:07:46.760]  就是耶穌基督呢
[00:07:46.760 --> 00:07:50.760]  救贖我們脫離這個罪的權勢
[00:07:50.760 --> 00:07:52.760]  有時候呢
[00:07:52.760 --> 00:07:54.760]  我們發覺呢
[00:07:54.760 --> 00:07:57.760]  罪好像一樣的事實就是
[00:07:57.760 --> 00:07:58.760]  好像一個習慣
[00:07:58.760 --> 00:08:00.760]  藏在我們的心裏面
[00:08:00.760 --> 00:08:01.760]  我們久而久之呢
[00:08:01.760 --> 00:08:04.760]  我們沒有辦法脫離這個習慣
[00:08:04.760 --> 00:08:06.760]  很簡單的
[00:08:06.760 --> 00:08:08.760]  一樣的事情就是
[00:08:08.760 --> 00:08:10.760]  如果我們將我們所做的
[00:08:10.760 --> 00:08:12.760]  所有的東西
[00:08:12.760 --> 00:08:15.760]  都好像戲一樣播出來
[00:08:15.760 --> 00:08:17.760]  沒有人敢去做的
[00:08:17.760 --> 00:08:18.760]  所以
[00:08:18.760 --> 00:08:19.760]  如是者呢
[00:08:19.760 --> 00:08:21.760]  在聖經裏面呢
[00:08:21.760 --> 00:08:22.760]  那些信徒都是這樣說
[00:08:22.760 --> 00:08:23.760]  我們所聽的
[00:08:23.760 --> 00:08:24.760]  我們所傳的
[00:08:24.760 --> 00:08:25.760]  我們所看見的
[00:08:25.760 --> 00:08:27.760]  都是告訴我們
[00:08:27.760 --> 00:08:28.760]  如實地去報道
[00:08:28.760 --> 00:08:29.760]  告訴我們
[00:08:29.760 --> 00:08:31.760]  這個耶穌基督
[00:08:31.760 --> 00:08:34.760]  所流傳下來的事
[00:08:34.760 --> 00:08:35.760]  是真的
[00:08:35.760 --> 00:08:36.760]  好了
[00:08:36.760 --> 00:08:37.760]  下一段
[00:08:37.760 --> 00:08:38.760]  是怎樣呢
[00:08:38.760 --> 00:08:39.760]  當我們聽到
[00:08:39.760 --> 00:08:40.760]  耶穌基督
[00:08:40.760 --> 00:08:41.760]  那個故事
[00:08:41.760 --> 00:08:42.760]  我們知道
[00:08:42.760 --> 00:08:43.760]  耶穌基督
[00:08:43.760 --> 00:08:46.760]  祂說的故事
[00:08:46.760 --> 00:08:49.760]  是和我們自己的生命有關的時候
[00:08:49.760 --> 00:08:50.760]  那究竟
[00:08:50.760 --> 00:08:52.760]  我們在教會的羣體裏面
[00:08:52.760 --> 00:08:54.760]  我們怎樣去
[00:08:54.760 --> 00:08:56.760]  和上帝兒子
[00:08:56.760 --> 00:08:58.760]  相交這件事呢
[00:08:58.760 --> 00:08:59.760]  其實呢
[00:08:59.760 --> 00:09:01.760]  我們要明白到
[00:09:01.760 --> 00:09:03.760]  上帝是
[00:09:03.760 --> 00:09:04.760]  用這個愛
[00:09:04.760 --> 00:09:05.760]  創造這個世界
[00:09:05.760 --> 00:09:06.760]  我們很多時候呢
[00:09:06.760 --> 00:09:07.760]  我們看到
[00:09:07.760 --> 00:09:09.760]  有很多不同的神話
[00:09:09.760 --> 00:09:10.760]  近東的神話
[00:09:10.760 --> 00:09:11.760]  他們說呢
[00:09:11.760 --> 00:09:12.760]  神創造世界呢
[00:09:12.760 --> 00:09:13.760]  有
[00:09:13.760 --> 00:09:14.760]  不同的
[00:09:14.760 --> 00:09:15.760]  方法
[00:09:15.760 --> 00:09:16.760]  或者是目的
[00:09:16.760 --> 00:09:17.760]  在當中的
[00:09:17.760 --> 00:09:18.760]  譬如
[00:09:18.760 --> 00:09:19.760]  好像在巴比倫那裏說
[00:09:19.760 --> 00:09:22.760]  神只不過是一羣神圍在一起
[00:09:22.760 --> 00:09:23.760]  說話
[00:09:23.760 --> 00:09:24.760]  然後就說
[00:09:24.760 --> 00:09:25.760]  不如這樣吧
[00:09:25.760 --> 00:09:27.760]  我做一個族羣
[00:09:27.760 --> 00:09:28.760]  你又做一個族羣
[00:09:28.760 --> 00:09:29.760]  我們放在一起
[00:09:29.760 --> 00:09:30.760]  看看那些族羣
[00:09:30.760 --> 00:09:31.760]  怎樣打打殺殺
[00:09:31.760 --> 00:09:32.760]  最後贏的那個
[00:09:32.760 --> 00:09:34.760]  就成爲這個世界的大國
[00:09:34.760 --> 00:09:37.760]  這個是巴比倫神話裏面所說的
[00:09:37.760 --> 00:09:38.760]  第二個呢
[00:09:38.760 --> 00:09:39.760]  就是
[00:09:39.760 --> 00:09:41.760]  米索不達米亞平原
[00:09:41.760 --> 00:09:42.760]  其中一個民族
[00:09:42.760 --> 00:09:44.760]  他告訴我們一個事實
[00:09:44.760 --> 00:09:45.760]  就是說呢
[00:09:45.760 --> 00:09:46.760]  原來呢
[00:09:46.760 --> 00:09:48.760]  那裏的神覺得很悶
[00:09:48.760 --> 00:09:50.760]  那裏空空的
[00:09:50.760 --> 00:09:51.760]  沒有東西
[00:09:51.760 --> 00:09:52.760]  不如這樣吧
[00:09:52.760 --> 00:09:53.760]  是怎樣的呢
[00:09:53.760 --> 00:09:55.760]  就隨便創造一些人
[00:09:55.760 --> 00:09:56.760]  放他們進去
[00:09:56.760 --> 00:09:57.760]  接着呢
[00:09:57.760 --> 00:09:59.760]  他們就會安排
[00:09:59.760 --> 00:10:01.760]  有些事件發生
[00:10:01.760 --> 00:10:02.760]  就令到他們呢
[00:10:02.760 --> 00:10:05.760]  不能夠實現他們的夢想
[00:10:05.760 --> 00:10:06.760]  他們覺得呢
[00:10:06.760 --> 00:10:08.760]  放一些人在那裏玩是好的
[00:10:08.760 --> 00:10:09.760]  但是
[00:10:09.760 --> 00:10:10.760]  聖經裏面說
[00:10:10.760 --> 00:10:12.760]  聖經裏面說一個事實就是
[00:10:12.760 --> 00:10:13.760]  上帝創造人
[00:10:13.760 --> 00:10:15.760]  是因爲愛的緣故
[00:10:15.760 --> 00:10:16.760]  因爲
[00:10:16.760 --> 00:10:18.760]  神彼此之間互相相愛
[00:10:18.760 --> 00:10:21.760]  希望能夠透過祂的創造
[00:10:21.760 --> 00:10:23.760]  可以分享到
[00:10:23.760 --> 00:10:25.760]  祂自己本身所有的愛
[00:10:25.760 --> 00:10:26.760]  所以呢
[00:10:26.760 --> 00:10:27.760]  其實呢
[00:10:27.760 --> 00:10:29.760]  創造這個世界的時候呢
[00:10:29.760 --> 00:10:32.760]  上帝是用愛來創造這個世界的
[00:10:32.760 --> 00:10:35.760]  我想問
[00:10:35.760 --> 00:10:37.760]  你們有彈過琴嗎
[00:10:37.760 --> 00:10:39.760]  有彈過吉他嗎
[00:10:39.760 --> 00:10:42.760]  你們有玩過樂器嗎
[00:10:42.760 --> 00:10:43.760]  有畫過畫嗎
[00:10:45.760 --> 00:10:46.760]  只有我
[00:10:46.760 --> 00:10:48.760]  如果我呢
[00:10:48.760 --> 00:10:50.760]  在發兒子脾氣的時候呢
[00:10:50.760 --> 00:10:52.760]  我就畫不了畫的
[00:10:52.760 --> 00:10:55.760]  你那些行爲藝術
[00:10:55.760 --> 00:10:56.760]  你笑什麼
[00:10:56.760 --> 00:10:57.760]  一
[00:10:57.760 --> 00:10:59.760]  一甩下去那些
[00:10:59.760 --> 00:11:01.760]  倒那些顏色下去
[00:11:01.760 --> 00:11:04.760]  整個人趴下那些畫呢
[00:11:04.760 --> 00:11:05.760]  那些行爲藝術那些呢
[00:11:05.760 --> 00:11:06.760]  行不行呢
[00:11:06.760 --> 00:11:07.760]  不行的嘛
[00:11:07.760 --> 00:11:08.760]  沒辦法的
[00:11:08.760 --> 00:11:11.760]  有時候你看到那些樂隊呢
[00:11:11.760 --> 00:11:12.760]  玩得很high的時候
[00:11:12.760 --> 00:11:13.760]  打爛吉他這樣
[00:11:13.760 --> 00:11:14.760]  接着呢
[00:11:14.760 --> 00:11:15.760]  打爛完吉他的時候
[00:11:15.760 --> 00:11:16.760]  拿個第二支這樣
[00:11:16.760 --> 00:11:18.760]  那你們有沒有見過啊
[00:11:18.760 --> 00:11:19.760]  有的嘛
[00:11:19.760 --> 00:11:20.760]  有東西這樣
[00:11:20.760 --> 00:11:22.760]  但是那些是噪音來的
[00:11:22.760 --> 00:11:23.760]  沒辦法
[00:11:23.760 --> 00:11:25.760]  是成爲一個和諧的音樂的
[00:11:25.760 --> 00:11:28.760]  所以創造或者藝術呢
[00:11:28.760 --> 00:11:30.760]  是有它的規矩在當中
[00:11:30.760 --> 00:11:31.760]  那個規矩呢
[00:11:31.760 --> 00:11:33.760]  其實或多或少呢
[00:11:33.760 --> 00:11:34.760]  在他們內心裏面呢
[00:11:34.760 --> 00:11:36.760]  發掘到一樣的事情就是
[00:11:36.760 --> 00:11:38.760]  我們要傳着愛
[00:11:38.760 --> 00:11:40.760]  我們才能夠創造在當中
[00:11:40.760 --> 00:11:41.760]  所以呢
[00:11:41.760 --> 00:11:43.760]  其實耶穌基督
[00:11:43.760 --> 00:11:44.760]  或者上帝呢
[00:11:44.760 --> 00:11:46.760]  創造這個世界呢
[00:11:46.760 --> 00:11:47.760]  是因爲愛的緣故
[00:11:47.760 --> 00:11:49.760]  創造這個世界
[00:11:49.760 --> 00:11:51.760]  我看過一齣韓劇
[00:11:51.760 --> 00:11:53.760]  叫做《假如我有天意》
[00:11:53.760 --> 00:11:54.760]  有沒有看過啊
[00:11:54.760 --> 00:11:55.760]  就講呢
[00:11:55.760 --> 00:11:56.760]  那個女子呢
[00:11:56.760 --> 00:11:57.760]  那個女主角啊
[00:11:57.760 --> 00:12:00.760]  就收到她媽媽的遺物
[00:12:00.760 --> 00:12:01.760]  她說咦
[00:12:01.760 --> 00:12:03.760]  媽媽的遺物是什麼呢
[00:12:03.760 --> 00:12:05.760]  原來媽媽的遺物呢
[00:12:05.760 --> 00:12:08.760]  裏面就裝了很多很多封信
[00:12:08.760 --> 00:12:11.760]  就逐封逐封信這樣打開
[00:12:11.760 --> 00:12:14.760]  一路看就看到那些信呢
[00:12:14.760 --> 00:12:17.760]  就是一個男士和一個女士呢
[00:12:17.760 --> 00:12:19.760]  就一路相愛啊
[00:12:19.760 --> 00:12:21.760]  講很多很多的東西
[00:12:21.760 --> 00:12:22.760]  看到最後呢
[00:12:22.760 --> 00:12:23.760]  原來呢
[00:12:23.760 --> 00:12:26.760]  她媽媽喜歡的那個男士呢
[00:12:26.760 --> 00:12:27.760]  不是她爸爸來的
[00:12:27.760 --> 00:12:29.760]  是另外一個人來的
[00:12:29.760 --> 00:12:32.760]  當時那些韓劇就很慘這樣的嘛
[00:12:32.760 --> 00:12:33.760]  跟着呢
[00:12:33.760 --> 00:12:35.760]  那個女子就要決定呢
[00:12:35.760 --> 00:12:37.760]  找回她媽媽所愛的人
[00:12:37.760 --> 00:12:38.760]  結果找到了
[00:12:38.760 --> 00:12:41.760]  原來呢她媽媽所愛的人死了
[00:12:41.760 --> 00:12:43.760]  但幫她找到那個
[00:12:43.760 --> 00:12:47.760]  死了那個阿叔的那些
[00:12:47.760 --> 00:12:49.760]  就是那個地址啊
[00:12:49.760 --> 00:12:50.760]  或者住址
[00:12:50.760 --> 00:12:51.760]  那個呢
[00:12:51.760 --> 00:12:52.760]  原來就是那個
[00:12:52.760 --> 00:12:57.760]  她媽媽喜歡那個男士的那個兒子來的
[00:12:57.760 --> 00:12:58.760]  跟着呢
[00:12:58.760 --> 00:12:59.760]  到最後呢
[00:12:59.760 --> 00:13:00.760]  就是其實呢
[00:13:00.760 --> 00:13:03.760]  基本上上一代不能夠延續那些愛呢
[00:13:03.760 --> 00:13:05.760]  就是靠她的女兒
[00:13:05.760 --> 00:13:08.760]  那個死了那個人的那個兒子呢
[00:13:08.760 --> 00:13:09.760]  就接着相愛
[00:13:09.760 --> 00:13:10.760]  跟着就起了一些音樂
[00:13:10.760 --> 00:13:11.760]  就在那裏哭哭啼啼這樣
[00:13:11.760 --> 00:13:12.760]  然後呢
[00:13:12.760 --> 00:13:14.760]  逐封逐封信這樣飛出去
[00:13:14.760 --> 00:13:15.760]  跟着呢
[00:13:15.760 --> 00:13:17.760]  就是星光這樣射下來
[00:13:17.760 --> 00:13:19.760]  那兩個人就牽着她的手
[00:13:19.760 --> 00:13:20.760]  然後就說
[00:13:20.760 --> 00:13:21.760]  假如愛有天意
[00:13:21.760 --> 00:13:22.760]  但原來呢
[00:13:22.760 --> 00:13:26.760]  這個拍這部戲的導演郭在龍呢
[00:13:26.760 --> 00:13:29.760]  就不是在講男女之間的愛
[00:13:29.760 --> 00:13:32.760]  是在講南北韓之間的愛的
[00:13:32.760 --> 00:13:33.760]  就告訴我們
[00:13:33.760 --> 00:13:34.760]  南北韓分手了
[00:13:34.760 --> 00:13:35.760]  到最後呢
[00:13:35.760 --> 00:13:36.760]  下一代呢
[00:13:36.760 --> 00:13:37.760]  可以能夠呢
[00:13:37.760 --> 00:13:38.760]  再續前沿
[00:13:38.760 --> 00:13:39.760]  南北韓合一這樣
[00:13:39.760 --> 00:13:40.760]  不如你想一下
[00:13:40.760 --> 00:13:42.760]  金正恩每次都這樣走出來
[00:13:42.760 --> 00:13:44.760]  那怎麼合一呢
[00:13:44.760 --> 00:13:45.760]  是不是
[00:13:45.760 --> 00:13:47.760]  你覺得到我的導彈
[00:13:47.760 --> 00:13:48.760]  有時候呢
[00:13:48.760 --> 00:13:49.760]  你要發覺
[00:13:49.760 --> 00:13:50.760]  就是
[00:13:50.760 --> 00:13:51.760]  那些北韓呢
[00:13:51.760 --> 00:13:52.760]  講大話都不用本的
[00:13:52.760 --> 00:13:56.760]  可以說他自己可以拿世界盃冠軍都可以的
[00:13:56.760 --> 00:13:57.760]  跟着呢
[00:13:57.760 --> 00:13:58.760]  就報道的時候
[00:13:58.760 --> 00:13:59.760]  瓊瓊瓊瓊
[00:13:59.760 --> 00:14:00.760]  這樣
[00:14:00.760 --> 00:14:01.760]  世界般瓊瓊瓊
[00:14:01.760 --> 00:14:02.760]  這樣
[00:14:02.760 --> 00:14:03.760]  類似那些東西
[00:14:03.760 --> 00:14:04.760]  是不是
[00:14:04.760 --> 00:14:05.760]  你會發覺
[00:14:05.760 --> 00:14:07.760]  有很多很多的傳說
[00:14:07.760 --> 00:14:09.760]  他在俘虜那些人民
[00:14:09.760 --> 00:14:10.760]  但是呢
[00:14:10.760 --> 00:14:11.760]  沒辦法呢
[00:14:11.760 --> 00:14:13.760]  能夠可以得到那個真相的
[00:14:13.760 --> 00:14:15.760]  我們要知道一件事
[00:14:15.760 --> 00:14:16.760]  如果那個人
[00:14:16.760 --> 00:14:19.760]  沒有帶着愛去講一些說話的時候呢
[00:14:19.760 --> 00:14:22.760]  那個真理是永遠都不能夠
[00:14:22.760 --> 00:14:24.760]  可以跟這個人
[00:14:24.760 --> 00:14:26.760]  那個口裏面所出的
[00:14:26.760 --> 00:14:27.760]  去顯示出來
[00:14:27.760 --> 00:14:28.760]  所以我們告訴他
[00:14:28.760 --> 00:14:30.760]  上帝所給我們看到
[00:14:30.760 --> 00:14:32.760]  在聖經裏面所講的
[00:14:32.760 --> 00:14:33.760]  或者我們所經歷的
[00:14:33.760 --> 00:14:35.760]  是全部他的啓示
[00:14:35.760 --> 00:14:36.760]  這個啓示呢
[00:14:36.760 --> 00:14:38.760]  都是那個愛來的
[00:14:38.760 --> 00:14:39.760]  好了
[00:14:39.760 --> 00:14:40.760]  到最後了
[00:14:40.760 --> 00:14:41.760]  我們怎樣去了解
[00:14:41.760 --> 00:14:43.760]  上帝給我們
[00:14:43.760 --> 00:14:46.760]  基督徒互相去相交
[00:14:46.760 --> 00:14:47.760]  或者去了解
[00:14:47.760 --> 00:14:49.760]  在這個教會里面
[00:14:49.760 --> 00:14:52.760]  我們一起是怎樣的生活呢
[00:14:52.760 --> 00:14:53.760]  第一樣東西
[00:14:53.760 --> 00:14:57.760]  第一就是創造一個生命的工程
[00:14:57.760 --> 00:14:59.760]  怎樣呢
[00:14:59.760 --> 00:15:03.760]  我小時候都講過
[00:15:03.760 --> 00:15:05.760]  我有一個補習老師
[00:15:05.760 --> 00:15:07.760]  那個補習老師呢
