
[00:00:00.000 --> 00:00:04.000]  有多少人同意自己眼裡有良目呢?
[00:02:25.000 --> 00:02:30.000]  看看究竟這個訊息說什麼呢
[00:02:30.000 --> 00:02:35.000]  撒旦再主動去出擊的時候
[00:02:35.000 --> 00:02:38.000]  我們應該開心的
[00:02:38.000 --> 00:02:40.000]  正如上次一樣說
[00:02:40.000 --> 00:02:42.000]  就是因為教會開始好
[00:02:42.000 --> 00:02:45.000]  因為教會開始走對路
[00:02:45.000 --> 00:02:49.000]  教會願意去回應貧窮人的福音
[00:02:49.000 --> 00:02:52.000]  教會有很多弟兄姊妹積極回應神
[00:02:52.000 --> 00:02:53.000]  給他們的挑戰
[00:02:53.000 --> 00:02:56.000]  做三年的誘師
[00:02:56.000 --> 00:02:57.000]  做誘師一點都不簡單
[00:02:57.000 --> 00:02:59.000]  三年
[00:02:59.000 --> 00:03:02.000]  但都有這麼多弟兄姊妹願意回應
[00:03:02.000 --> 00:03:05.000]  很多弟兄姊妹開始不單是聽道
[00:03:05.000 --> 00:03:09.000]  開始行道 開始回應神
[00:03:09.000 --> 00:03:11.000]  所以我們走對了
[00:03:11.000 --> 00:03:15.000]  所以接下來撒旦會挑戰我們
[00:03:15.000 --> 00:03:19.000]  我們的軟肋在哪裏
[00:03:19.000 --> 00:03:21.000]  我們的軟肋在哪裏
[00:03:21.000 --> 00:03:24.000]  柴鎮的軟肋在哪裏
[00:03:24.000 --> 00:03:27.000]  今早有個姐妹
[00:03:27.000 --> 00:03:32.000]  她說我們的軟肋就在我們的合一那裏
[00:03:32.000 --> 00:03:33.000]  你承不承認呢
[00:03:33.000 --> 00:03:35.000]  你同不同意呢
[00:03:35.000 --> 00:03:40.000]  今天柴鎮的軟肋就在我們的合一那裏
[00:03:40.000 --> 00:03:47.000]  我們的合一將會再一次面對挑戰
[00:03:47.000 --> 00:03:50.000]  你怎樣預備自己呢
[00:03:50.000 --> 00:03:56.000]  你繼續去看人眼裏的刺去解決這個問題
[00:03:56.000 --> 00:04:05.000]  抑或你開始願意承認我眼中有良目呢
[00:04:05.000 --> 00:04:11.000]  接下來我還有三次 共有五次的講道
[00:04:11.000 --> 00:04:15.000]  我叫做親福系列的講道
[00:04:15.000 --> 00:04:16.000]  其實主要就是說
[00:04:16.000 --> 00:04:22.000]  今日我們的生命其實有很多問題積累了
[00:04:22.000 --> 00:04:24.000]  在我們婚姻生活裏面
[00:04:24.000 --> 00:04:26.000]  體驗到應該合一的婚姻
[00:04:26.000 --> 00:04:29.000]  有很多不合一的體會
[00:04:29.000 --> 00:04:31.000]  在我們家庭裏面
[00:04:31.000 --> 00:04:33.000]  我們教養裏面
[00:04:33.000 --> 00:04:35.000]  我們應該是一個合一的基督教家庭
[00:04:35.000 --> 00:04:38.000]  但都見到很多的不合一
[00:04:38.000 --> 00:04:39.000]  在教會裏面
[00:04:39.000 --> 00:04:41.000]  我們應該是一個合一的基督教身體
[00:04:41.000 --> 00:04:44.000]  但我們體驗到有很多的不合一
[00:04:44.000 --> 00:04:47.000]  所以我就將一個系列
[00:04:47.000 --> 00:04:50.000]  其實都是借回來的 上次都講過
[00:04:50.000 --> 00:04:55.000]  一個很有教導恩賜的夫婦領受了的教導
[00:04:55.000 --> 00:05:00.000]  將它轉化成為強化我們合一的操練
[00:05:00.000 --> 00:05:04.000]  我叫做親福的心法 有口訣的
[00:05:04.000 --> 00:05:08.000]  上次講什麼 一斤良木
[00:05:08.000 --> 00:05:12.000]  這次 以誠定局
[00:05:12.000 --> 00:05:15.000]  接著 三叉路口
[00:05:15.000 --> 00:05:18.000]  四是兩對
[00:05:18.000 --> 00:05:21.000]  最後 悟出真相
[00:05:21.000 --> 00:05:24.000]  一二三四五的心法的口訣
[00:05:24.000 --> 00:05:27.000]  大家將會在未來還有三次去聽
[00:05:27.000 --> 00:05:29.000]  聽有沒有用
[00:05:29.000 --> 00:05:31.000]  有些用
[00:05:31.000 --> 00:05:34.000]  在頭腦上裝備了我們
[00:05:34.000 --> 00:05:37.000]  但更重要的是什麼改變我們的行為
[00:05:37.000 --> 00:05:40.000]  不是頭腦的一點點信念可以改變我們的行為
[00:05:40.000 --> 00:05:43.000]  我們很需要去實踐
[00:05:43.000 --> 00:05:45.000]  所以 過去這個月
[00:05:45.000 --> 00:05:48.000]  聽完上次一斤良木之後
[00:05:48.000 --> 00:05:51.000]  有沒有察覺到自己一斤良木
[00:05:51.000 --> 00:05:53.000]  如果你沒有察覺到
[00:05:53.000 --> 00:05:56.000]  即是你在行道的操練上
[00:05:56.000 --> 00:06:00.000]  你的能力是比較弱了一點
[00:06:00.000 --> 00:06:03.000]  神告訴我們 我們走對了
[00:06:03.000 --> 00:06:08.000]  所以你要更加積極地去聽道和行道
[00:06:08.000 --> 00:06:10.000]  如果好一點 更好的
[00:06:10.000 --> 00:06:12.000]  就是你可以和靈伴分享一下
[00:06:12.000 --> 00:06:14.000]  你聽到的道對自己的提醒
[00:06:14.000 --> 00:06:15.000]  再好一點的
[00:06:15.000 --> 00:06:17.000]  就是開放你的生命
[00:06:17.000 --> 00:06:20.000]  給一些你信任的弟兄姊妹去守望你
[00:06:20.000 --> 00:06:23.000]  問問你 過去的星期有沒有驕傲過
[00:06:23.000 --> 00:06:26.000]  有沒有覺得別人錯自己沒有錯
[00:06:26.000 --> 00:06:30.000]  你又再陷在一斤良木的問題上
[00:06:30.000 --> 00:06:33.000]  會不會被人這樣守望呢
[00:06:33.000 --> 00:06:35.000]  如果能夠做到這樣
[00:06:35.000 --> 00:06:39.000]  我相信柴鎮在合一這斤的軟肋上
[00:06:39.000 --> 00:06:41.000]  將會成為一個被強化
[00:06:41.000 --> 00:06:45.000]  強而有力的一個新的生命的見證
[00:06:45.000 --> 00:06:49.000]  可以獻情出來 讓神去閱立
[00:06:49.000 --> 00:06:55.000]  以承定局說了什麼呢
[00:06:55.000 --> 00:06:58.000]  在羅馬書15章第7節說
[00:06:58.000 --> 00:07:02.000]  所以你們要彼此接納
[00:07:02.000 --> 00:07:05.000]  如同基督接納你們一樣
[00:07:05.000 --> 00:07:08.000]  使榮耀歸於神
[00:07:08.000 --> 00:07:11.000]  基督怎麼接納我們呢
[00:07:11.000 --> 00:07:14.000]  你看那個名 以承定局
[00:07:14.000 --> 00:07:16.000]  是不是說 沒得變啊
[00:07:16.000 --> 00:07:18.000]  沒得變 好無奈啊
[00:07:18.000 --> 00:07:21.000]  算了 既然是這樣
[00:07:21.000 --> 00:07:23.000]  我忍得就忍吧
[00:07:23.000 --> 00:07:25.000]  是不是這樣呢
[00:07:25.000 --> 00:07:29.000]  接納是不是一種忍呢
[00:07:29.000 --> 00:07:31.000]  我想有很多夫妻可能在心裡說
[00:07:31.000 --> 00:07:33.000]  是的 我忍了很久
[00:07:33.000 --> 00:07:36.000]  但是忍有一個危機 知不知道
[00:07:36.000 --> 00:07:38.000]  忍一忍後會怎樣
[00:07:38.000 --> 00:07:40.000]  爆煲了 沒錯
[00:07:40.000 --> 00:07:44.000]  爆煲呢 如果爆了時間不好
[00:07:44.000 --> 00:07:46.000]  可以很大劑的
[00:07:46.000 --> 00:07:48.000]  不知大家記不記得
[00:07:48.000 --> 00:07:51.000]  我以前某一次說過
[00:07:51.000 --> 00:07:55.000]  一個見證是很大劑的
[00:07:55.000 --> 00:07:57.000]  有一對基督徒夫婦在他們
[00:07:57.000 --> 00:08:03.000]  兒女退休 兒女已經離巢了
[00:08:03.000 --> 00:08:06.000]  去到他們要搞他們的
[00:08:06.000 --> 00:08:13.000]  銀婚 鑽婚 什麼婚的紀念的時候
[00:08:13.000 --> 00:08:18.000]  突然間 太太說 我要離婚
[00:08:18.000 --> 00:08:21.000]  我忍了你四五十年
[00:08:21.000 --> 00:08:23.000]  兒女都離開了
[00:08:23.000 --> 00:08:26.000]  以前不離婚是因為不想傷害兒女
[00:08:26.000 --> 00:08:28.000]  但你猜有沒有傷害呢
[00:08:28.000 --> 00:08:29.000]  一樣有
[00:08:29.000 --> 00:08:32.000]  在婚姻裡面 用離婚的心態
[00:08:32.000 --> 00:08:34.000]  一樣是一種傷害
[00:08:34.000 --> 00:08:37.000]  就宣告離婚
[00:08:37.000 --> 00:08:40.000]  那個丈夫當場真的
[00:08:40.000 --> 00:08:43.000]  張開嘴巴就暈了
[00:08:43.000 --> 00:08:47.000]  弟兄姊妹 已成定局不是忍對方
[00:08:47.000 --> 00:08:48.000]  如果純粹忍對方
[00:08:48.000 --> 00:08:50.000]  你忍不了多久
[00:08:50.000 --> 00:08:53.000]  這個太太已經功力深厚
[00:08:53.000 --> 00:08:56.000]  忍了幾十年 很厲害
[00:08:56.000 --> 00:08:57.000]  今天的人還有沒有
[00:08:57.000 --> 00:08:59.000]  這麼大的量度去忍這麼久呢
[00:08:59.000 --> 00:09:01.000]  沒有了
[00:09:01.000 --> 00:09:03.000]  大家很誠實
[00:09:03.000 --> 00:09:06.000]  即時可能就爆了
[00:09:06.000 --> 00:09:10.000]  這是一個很重要的屬靈操練
[00:09:10.000 --> 00:09:12.000]  你要去接納人
[00:09:12.000 --> 00:09:13.000]  要怎樣呢
[00:09:13.000 --> 00:09:15.000]  你不是要去忍
[00:09:15.000 --> 00:09:17.000]  你是要去轉化自己
[00:09:17.000 --> 00:09:19.000]  勝在的態度
[00:09:19.000 --> 00:09:21.000]  而這個轉化自己勝在的態度
[00:09:21.000 --> 00:09:23.000]  是基於什麼呢
[00:09:23.000 --> 00:09:28.000]  是基於耶穌基督給我們的接納
[00:09:28.000 --> 00:09:30.000]  不知道大家記不記得
[00:09:30.000 --> 00:09:33.000]  講寬恕的教導的時候
[00:09:33.000 --> 00:09:35.000]  寬恕七次
[00:09:35.000 --> 00:09:42.000]  又講管家和城主之間的比喻
[00:09:42.000 --> 00:09:44.000]  城主說
[00:09:44.000 --> 00:09:46.000]  你願意寬恕人
[00:09:46.000 --> 00:09:48.000]  我的寬恕在你身上
[00:09:48.000 --> 00:09:50.000]  就去成就
[00:09:50.000 --> 00:09:52.000]  你如果不寬恕
[00:09:52.000 --> 00:09:54.000]  你得不到我的寬恕
[00:09:54.000 --> 00:09:56.000]  這個其實都是提醒所有基督徒
[00:09:56.000 --> 00:10:01.000]  其實今天我們每個人都領受神的很大的寬恕
[00:10:01.000 --> 00:10:04.000]  所以神已經將寬恕的禮物送給我們
[00:10:04.000 --> 00:10:08.000]  幫我們去建立一個寬恕的基本能力
[00:10:08.000 --> 00:10:13.000]  令到我們心靈可以透過寬恕的行動
[00:10:13.000 --> 00:10:15.000]  可以創造一個更大的空間
[00:10:15.000 --> 00:10:21.000]  去承載去包容人的限制
[00:10:21.000 --> 00:10:23.000]  罪人的限制
[00:10:23.000 --> 00:10:25.000]  生命的限制
[00:10:25.000 --> 00:10:27.000]  所以你看到了
[00:10:27.000 --> 00:10:35.000]  這個圖畫是講什麼
[00:10:35.000 --> 00:10:39.000]  聽林先生講了三次
[00:10:39.000 --> 00:10:44.000]  浪子被慈父擁抱
[00:10:44.000 --> 00:10:46.000]  沒錯
[00:10:46.000 --> 00:10:48.000]  接納這個慈父
[00:10:48.000 --> 00:10:50.000]  天父就是這個慈父
[00:10:50.000 --> 00:10:52.000]  接納這個浪子
[00:10:52.000 --> 00:10:54.000]  擁抱他
[00:10:54.000 --> 00:10:56.000]  這個慈父有沒有告訴他
[00:10:56.000 --> 00:10:58.000]  你認罪了嗎
[00:10:58.000 --> 00:11:00.000]  你改了嗎
[00:11:00.000 --> 00:11:02.000]  你的奢侈行為改了嗎
[00:11:02.000 --> 00:11:04.000]  你是不是知道錯了
[00:11:04.000 --> 00:11:06.000]  所以回來
[00:11:06.000 --> 00:11:08.000]  以後你要什麼規矩
[00:11:08.000 --> 00:11:10.000]  什麼行徑
[00:11:10.000 --> 00:11:12.000]  恢復你的身分
[00:11:12.000 --> 00:11:14.000]  不是
[00:11:14.000 --> 00:11:17.000]  天父這個慈父沒有問過任何
[00:11:17.000 --> 00:11:20.000]  沒有要求過任何的改變
[00:11:20.000 --> 00:11:22.000]  就去擁抱他
[00:11:22.000 --> 00:11:26.000]  基督給我們的接納
[00:11:26.000 --> 00:11:28.000]  就是我們仍然是一個罪人的時候
[00:11:28.000 --> 00:11:30.000]  就在我們還作罪人的時候
[00:11:30.000 --> 00:11:33.000]  為我們去死
[00:11:33.000 --> 00:11:35.000]  不是等我們改好了一點
[00:11:35.000 --> 00:11:39.000]  證明你已經開始在一個合理正確的道徒
[00:11:39.000 --> 00:11:41.000]  開始發展了
[00:11:41.000 --> 00:11:43.000]  雖然還沒走完
[00:11:43.000 --> 00:11:45.000]  既然你有一個苗頭我就回應你
[00:11:45.000 --> 00:11:47.000]  不是
[00:11:47.000 --> 00:11:49.000]  神的擁抱寬恕接納
[00:11:49.000 --> 00:11:51.000]  你就算是這樣
[00:11:51.000 --> 00:11:54.000]  我就已經完全接納你
[00:11:54.000 --> 00:11:57.000]  給一個最大的安全感
[00:11:57.000 --> 00:11:59.000]  給一個最大的接納
[00:11:59.000 --> 00:12:03.000]  去肯定我們
[00:12:03.000 --> 00:12:07.000]  在十字架上的強度有什麼機會改變
[00:12:07.000 --> 00:12:09.000]  沒有機會改變
[00:12:09.000 --> 00:12:11.000]  耶穌已經跟他說
[00:12:11.000 --> 00:12:13.000]  他沒有任何行為上改變的機會
[00:12:13.000 --> 00:12:15.000]  耶穌就跟他說
[00:12:15.000 --> 00:12:19.000]  你今天可以和我在樂園裡面
[00:12:19.000 --> 00:12:21.000]  所以神就是這樣接納我們
[00:12:21.000 --> 00:12:23.000]  接納就是一個
[00:12:23.000 --> 00:12:25.000]  看重他
[00:12:25.000 --> 00:12:27.000]  不因為他要在言行上有任何改變
[00:12:27.000 --> 00:12:29.000]  雖然他很多的
[00:12:29.000 --> 00:12:31.000]  可能不完美不足甚至是罪
[00:12:31.000 --> 00:12:33.000]  扭曲了生命也好
[00:12:33.000 --> 00:12:35.000]  接待他
[00:12:35.000 --> 00:12:39.000]  接待他和我一起生命同行
[00:12:39.000 --> 00:12:41.000]  接待他回家當他是上賓
[00:12:41.000 --> 00:12:43.000]  接納
[00:12:43.000 --> 00:12:45.000]  就是這個意思
[00:12:45.000 --> 00:12:51.000]  所以今天我們需要改變
[00:12:51.000 --> 00:12:53.000]  以成定局
[00:12:53.000 --> 00:12:57.000]  不是消極無奈地去接受
[00:12:57.000 --> 00:13:00.000]  這個不能改變的現實和處境
[00:13:00.000 --> 00:13:02.000]  不要再想著
[00:13:02.000 --> 00:13:04.000]  你可以去改變人
[00:13:04.000 --> 00:13:06.000]  特別是在親密關係的爭執
[00:13:06.000 --> 00:13:08.000]  爭拗的過程裡
[00:13:08.000 --> 00:13:12.000]  你沒有辦法靠你那幾句話
[00:13:12.000 --> 00:13:14.000]  或者靠你的怒氣
[00:13:14.000 --> 00:13:16.000]  靠你的意志力
[00:13:16.000 --> 00:13:18.000]  可以改變人
[00:13:18.000 --> 00:13:20.000]  不是
[00:13:20.000 --> 00:13:23.000]  而是你要去學習
[00:13:23.000 --> 00:13:25.000]  無條件的愛
[00:13:25.000 --> 00:13:28.000]  無條件的接納他
[00:13:28.000 --> 00:13:30.000]  不單是這樣
[00:13:30.000 --> 00:13:32.000]  如果你願意進入這個
[00:13:32.000 --> 00:13:34.000]  以成定局的操練的時候
[00:13:34.000 --> 00:13:36.000]  我們可以一層一層的去
[00:13:36.000 --> 00:13:38.000]  提升自己的生命力
[00:13:38.000 --> 00:13:40.000]  到一個地步可以
[00:13:40.000 --> 00:13:45.000]  甘心地配合對方的性情和生命中的軟弱
[00:13:45.000 --> 00:13:47.000]  是與他同行
[00:13:47.000 --> 00:13:49.000]  去建立他的生命
[00:13:49.000 --> 00:13:51.000]  神叫他改變
[00:13:51.000 --> 00:13:53.000]  人不能夠叫他改變
[00:13:53.000 --> 00:13:58.000]  神用我們和神配合的一些積極的態度
[00:13:58.000 --> 00:14:00.000]  接納的行為
[00:14:00.000 --> 00:14:03.000]  肯定欣賞的眼光
[00:14:03.000 --> 00:14:05.000]  去鼓勵
[00:14:05.000 --> 00:14:07.000]  去建造一個台階
[00:14:07.000 --> 00:14:12.000]  讓人和親人走上神恩典成長的路
[00:14:12.000 --> 00:14:14.000]  但如果我們不配合的話
[00:14:14.000 --> 00:14:17.000]  我們很多時候會查禍神的工作
[00:14:17.000 --> 00:14:19.000]  人是怎樣的呢
[00:14:19.000 --> 00:14:25.000]  人的生命其實很多時候
[00:14:25.000 --> 00:14:29.000]  是一個冰山結構的狀態
[00:14:29.000 --> 00:14:32.000]  我們的言行只是冰山的一角
[00:14:32.000 --> 00:14:36.000]  但甚麼令我的言行這樣表達呢
[00:14:36.000 --> 00:14:43.000]  其實內裡有一個很深沉的心理結構
[00:14:43.000 --> 00:14:47.000]  所以今天我們不可以只是看著
[00:14:47.000 --> 00:14:50.000]  看著這個表面的行為去回應他
[00:14:50.000 --> 00:14:51.000]  不可以
[00:14:51.000 --> 00:14:53.000]  你越是這樣做的話
[00:14:53.000 --> 00:14:59.000]  越想著和這個所謂冰山的一角對抗的時候
[00:14:59.000 --> 00:15:02.000]  是無補於事的
[00:15:02.000 --> 00:15:08.000]  重要的是要認識到這個一角下面
[00:15:08.000 --> 00:15:10.000]  究竟他有甚麼更深層的需要
[00:15:10.000 --> 00:15:12.000]  我要去回應
[00:15:12.000 --> 00:15:14.000]  以致他能夠肯去
[00:15:14.000 --> 00:15:17.000]  有安全感去揭露他的軟弱和不足
[00:15:17.000 --> 00:15:19.000]  去承認他冰山下面的結構
[00:15:19.000 --> 00:15:25.000]  以致他願意交給神去改變去成長
[00:15:25.000 --> 00:15:30.000]  所以今天我們有份參與神的化冰行動
[00:15:30.000 --> 00:15:32.000]  我們有份的
[00:15:32.000 --> 00:15:33.000]  我們可以有貢獻的
[00:15:33.000 --> 00:15:36.000]  不過我們要知道
[00:15:36.000 --> 00:15:40.000]  那部份不是人可以有多少
[00:15:40.000 --> 00:15:44.000]  很明顯的工作去改變他
[00:15:44.000 --> 00:15:46.000]  這是神的工作
[00:15:46.000 --> 00:15:48.000]  是甚麼呢
[00:15:48.000 --> 00:15:52.000]  我們看看特別是他的性格結構
[00:15:52.000 --> 00:15:56.000]  很多的衝突是因為性格的差異
[00:15:56.000 --> 00:16:00.000]  他是怎樣成長的呢
[00:16:00.000 --> 00:16:01.000]  他原生的家庭
[00:16:01.000 --> 00:16:03.000]  他父母的婚姻關係
[00:16:03.000 --> 00:16:05.000]  他父母的溝通模式
[00:16:05.000 --> 00:16:07.000]  他家族裏面有沒有隱藏的
[00:16:07.000 --> 00:16:11.000]  我們叫做跨代的焦慮
[00:16:11.000 --> 00:16:15.000]  在心理分析的學派裏面
[00:16:15.000 --> 00:16:19.000]  就會講這些所謂集體的潛意識
[00:16:19.000 --> 00:16:24.000]  是透過代與代之間很多隱藏的言語行為
[00:16:24.000 --> 00:16:30.000]  去重複傳遞這些價值限制給他們
[00:16:30.000 --> 00:16:31.000]  有沒有一些未完之夢
[00:16:31.000 --> 00:16:33.000]  未完成的事呢
[00:16:33.000 --> 00:16:36.000]  他的成長會不會停滯在某個階段
[00:16:36.000 --> 00:16:40.000]  因為周圍的人對他的態度不夠友善
[00:16:40.000 --> 00:16:42.000]  他沒有足夠的安全感
[00:16:42.000 --> 00:16:43.000]  以致他停滯在那裏
[00:16:43.000 --> 00:16:45.000]  不再處理生命
[00:16:45.000 --> 00:16:47.000]  任由自己停滯在那裏
[00:16:47.000 --> 00:16:49.000]  最近跟同工
[00:16:49.000 --> 00:16:52.000]  跟一些門訓小組都做一個問卷
[00:16:52.000 --> 00:16:56.000]  叫做情感成熟度的清單
[00:16:56.000 --> 00:16:58.000]  為什麼要做這件事呢
[00:16:58.000 --> 00:17:02.000]  因為很多人年紀很大
[00:17:02.000 --> 00:17:04.000]  但在情感在EQ上
[00:17:04.000 --> 00:17:08.000]  可能停滯了跟他應該有的年齡的反應
[00:17:08.000 --> 00:17:10.000]  是有一段距離
[00:17:10.000 --> 00:17:12.000]  因為今天我們進入了心靈的時代
[00:17:12.000 --> 00:17:16.000]  人越來越受情感世界去控制
[00:17:16.000 --> 00:17:19.000]  在那個無意識潛意識的世界裏面
[00:17:19.000 --> 00:17:21.000]  去控制他的言行
[00:17:21.000 --> 00:17:23.000]  比理性更多
[00:17:23.000 --> 00:17:25.000]  所以我們現在很容易在報紙見到
[00:17:25.000 --> 00:17:26.000]  很多非理性的行為
[00:17:26.000 --> 00:17:27.000]  比以前更加深
[00:17:27.000 --> 00:17:29.000]  是更加非理性
[00:17:29.000 --> 00:17:30.000]  為什麼呢
[00:17:30.000 --> 00:17:33.000]  因為是他的情感世界沒得醫治
[00:17:33.000 --> 00:17:34.000]  沒成長
[00:17:34.000 --> 00:17:37.000]  停滯了甚至倒退了
[00:17:37.000 --> 00:17:41.000]  教會我們深信是一個愛的群體
[00:17:41.000 --> 00:17:43.000]  神是愛的根源
[00:17:43.000 --> 00:17:44.000]  醫治是從哪裡來的呢
[00:17:44.000 --> 00:17:46.000]  是從愛那裏來的
[00:17:46.000 --> 00:17:49.000]  今天我們是否懂得愛人呢
[00:17:49.000 --> 00:17:52.000]  我們要看我們的情感的成熟度
[00:17:52.000 --> 00:17:54.000]  去認識到自己在情感表達
[00:17:54.000 --> 00:17:56.000]  去表達愛的時候
[00:17:56.000 --> 00:17:58.000]  有沒有不健康的地方
[00:17:58.000 --> 00:18:00.000]  有沒有發展不足的地方
[00:18:00.000 --> 00:18:02.000]  以致我們需要去求神憐憫
[00:18:02.000 --> 00:18:04.000]  求神幫助
[00:18:04.000 --> 00:18:08.000]  去建立我們成為一個成熟的人
[00:18:08.000 --> 00:18:12.000]  以致一班追求在情感上成熟的人
[00:18:12.000 --> 00:18:17.000]  組織成為一間在情感上成熟的教會
[00:18:17.000 --> 00:18:19.000]  這個問卷其實來自一本書
[00:18:19.000 --> 00:18:24.000]  叫做建立高EQ的教會的書
[00:18:24.000 --> 00:18:26.000]  其實是一個很大的提醒
[00:18:26.000 --> 00:18:31.000]  今天我們需要透過這個
[00:18:31.000 --> 00:18:36.000]  親福五個心法其實在做什麼
[00:18:36.000 --> 00:18:40.000]  因為我們追求建立一個成熟的生命
[00:18:40.000 --> 00:18:42.000]  透過這個操練
[00:18:42.000 --> 00:18:48.000]  一根良木學謙卑 以承定局學接納
[00:18:48.000 --> 00:18:51.000]  三叉路口學選擇
[00:18:51.000 --> 00:18:52.000]  四是兩對
[00:18:52.000 --> 00:18:54.000]  四是兩對是什麼兩對
[00:18:54.000 --> 00:18:56.000]  相對和絕對
[00:18:56.000 --> 00:18:59.000]  大部分在婚姻家庭爭拗的事
[00:18:59.000 --> 00:19:01.000]  不是絕對的真理
[00:19:01.000 --> 00:19:03.000]  是相對的
[00:19:03.000 --> 00:19:05.000]  其實我們可以放下
[00:19:05.000 --> 00:19:07.000]  不過我們選擇不放下
[00:19:07.000 --> 00:19:10.000]  最後悟出真道
[00:19:10.000 --> 00:19:13.000]  原來我們每一件在親密關係的衝突
[00:19:13.000 --> 00:19:16.000]  其實都是神給我們機會
[00:19:16.000 --> 00:19:19.000]  去發現自己是怎樣的人
[00:19:19.000 --> 00:19:21.000]  去重新認識對方是什麼人
[00:19:21.000 --> 00:19:23.000]  記不記得我寫了一篇文章
[00:19:23.000 --> 00:19:25.000]  叫做靈修分享
[00:19:25.000 --> 00:19:29.000]  叫做衝突是聖地
[00:19:29.000 --> 00:19:31.000]  神給我們很多機會
[00:19:31.000 --> 00:19:33.000]  去應用他的能力
[00:19:33.000 --> 00:19:35.000]  去介入我們關係的衝突裏面
[00:19:35.000 --> 00:19:37.000]  令我們成長
[00:19:37.000 --> 00:19:42.000]  因為我們明明有聖靈保衛師在我們中間
[00:19:42.000 --> 00:19:43.000]  陪我們走
[00:19:43.000 --> 00:19:45.000]  但因為我們當他們誤導
[00:19:45.000 --> 00:19:50.000]  用不到他們給我們的贖靈的資源和動力
[00:19:50.000 --> 00:19:53.000]  令到很多這些親密關係的衝突
[00:19:53.000 --> 00:19:56.000]  不單止不能成為一個成長的契機
[00:19:56.000 --> 00:20:01.000]  卻成為一個積怨受傷的歷程
[00:20:01.000 --> 00:20:04.000]  以致到我們在婚姻在家人的關係裏面
[00:20:04.000 --> 00:20:07.000]  很大本很厚
[00:20:07.000 --> 00:20:09.000]  好像不能化解
[00:20:09.000 --> 00:20:12.000]  所以很多基督徒今天的婚姻家庭生活
[00:20:12.000 --> 00:20:15.000]  都陷在一個很大的難處裏面
[00:20:15.000 --> 00:20:16.000]  互相傷害
[00:20:16.000 --> 00:20:18.000]  我們想不想改變
[00:20:18.000 --> 00:20:21.000]  我們想不想見到改變
