
[00:00:00.000 --> 00:00:02.880]  剛才大家讀的是提摩泰後書第四章
[00:04:34.920 --> 00:04:36.600]  下一頁
[00:04:36.600 --> 00:04:39.560]  不知道大家有沒有試過派單張
[00:04:39.560 --> 00:04:42.360]  我以前回團契的時候
[00:04:42.360 --> 00:04:44.240]  就試過了
[00:04:44.240 --> 00:04:46.760]  有一次團契的活動
[00:04:46.760 --> 00:04:48.800]  菲菲麻煩你下一張
[00:04:48.800 --> 00:04:50.520]  有一次團契的活動
[00:04:50.520 --> 00:04:55.240]  就是由裕華街出發
[00:04:55.240 --> 00:04:56.800]  我們的終點
[00:04:56.800 --> 00:04:59.040]  就是在康寧道公園
[00:04:59.040 --> 00:05:01.920]  一段路要上山
[00:05:01.920 --> 00:05:04.160]  每個團友和導師
[00:05:04.160 --> 00:05:09.240]  都分到大概5至10張福音單張
[00:05:09.240 --> 00:05:11.480]  我們就要在街上一路走
[00:05:11.480 --> 00:05:17.400]  一路傳,隨傳隨走
[00:05:17.400 --> 00:05:19.400]  派完單張之後
[00:05:19.400 --> 00:05:21.520]  就會在康寧道公園那裏
[00:05:21.520 --> 00:05:24.080]  我們有些分享
[00:05:24.080 --> 00:05:26.640]  當時我已經坐輪椅
[00:05:26.640 --> 00:05:28.240]  我也是其中一個導師
[00:05:28.240 --> 00:05:29.800]  我拿著福音單張
[00:05:29.800 --> 00:05:33.000]  我在天星樓那裏
[00:05:33.000 --> 00:05:36.200]  看看其他的團友
[00:05:36.200 --> 00:05:38.280]  他們開始自己派
[00:05:38.280 --> 00:05:41.840]  我做導師當然要做榜樣
[00:05:41.840 --> 00:05:46.520]  不過我拿著單張很猶豫
[00:05:46.520 --> 00:05:49.480]  沒多久就有一個人走過我面前
[00:05:49.480 --> 00:05:52.600]  這個人凶神惡煞
[00:05:52.600 --> 00:05:55.320]  我就在想
[00:05:55.320 --> 00:05:57.960]  就算我派單張給你
[00:05:57.960 --> 00:05:59.240]  你也不會收
[00:05:59.240 --> 00:06:00.280]  就算你收
[00:06:00.280 --> 00:06:01.880]  你也不會相信
[00:06:01.880 --> 00:06:06.520]  於是我就不派給他
[00:06:06.520 --> 00:06:08.040]  沒多久
[00:06:08.040 --> 00:06:10.760]  有一個青靚白淨的年輕人又走過我面前
[00:06:10.760 --> 00:06:15.320]  我看到他很OK
[00:06:15.320 --> 00:06:16.840]  很良善的樣子
[00:06:16.840 --> 00:06:18.440]  你應該是信得住的
[00:06:18.440 --> 00:06:20.440]  我又不派了
[00:06:20.440 --> 00:06:22.200]  就這樣給自己藉口
[00:06:22.200 --> 00:06:24.360]  最後
[00:06:24.360 --> 00:06:27.080]  我去到康寧道公園
[00:06:27.080 --> 00:06:29.800]  在公園派單張是很好的
[00:06:29.800 --> 00:06:33.080]  因為那些人在那裏嬉戲
[00:06:33.080 --> 00:06:34.600]  坐在椅子上
[00:06:34.600 --> 00:06:38.280]  坐在椅子上有很好的機會派單張
[00:06:38.280 --> 00:06:40.680]  但我就一直猶豫
[00:06:40.680 --> 00:06:42.760]  沒有派
[00:06:42.760 --> 00:06:45.240]  最後當集齊所有人的時候
[00:06:45.240 --> 00:06:47.160]  大家分享的時候
[00:06:47.160 --> 00:06:49.000]  我不敢分享
[00:06:49.000 --> 00:06:52.280]  因為我一張單張都沒有派過
[00:06:52.280 --> 00:06:55.560]  反而我看死某某
[00:06:55.560 --> 00:06:56.760]  他一定不會派
[00:06:56.760 --> 00:06:59.080]  因為他平時不太說話
[00:06:59.080 --> 00:07:01.080]  反而他派了所有單張
[00:07:01.080 --> 00:07:04.600]  還在那裏分享他自己的經歷
[00:07:04.600 --> 00:07:07.080]  我當時很內疚
[00:07:07.080 --> 00:07:09.000]  也很自責
[00:07:09.000 --> 00:07:14.280]  為什麼我派單張的時候
[00:07:14.280 --> 00:07:16.520]  是我去篩選
[00:07:16.520 --> 00:07:20.840]  究竟我派不派給這個人呢
[00:07:20.840 --> 00:07:24.280]  是輪到我篩選的嗎
[00:07:24.280 --> 00:07:26.360]  但最後
[00:07:26.360 --> 00:07:30.280]  這一個我眼中覺得他平時很害羞的人
[00:07:30.280 --> 00:07:31.480]  很不懂說話的人
[00:07:31.480 --> 00:07:33.080]  竟然他全都派了
[00:07:33.080 --> 00:07:36.600]  我反思自己為什麼我一張都沒有派
[00:07:36.600 --> 00:07:39.000]  很簡單
[00:07:39.000 --> 00:07:41.160]  就是面子
[00:07:41.160 --> 00:07:43.480]  很不想被人拒絕
[00:07:43.480 --> 00:07:47.160]  所以我一張都沒有派
[00:07:47.160 --> 00:07:50.680]  我不知道大家有沒有這樣的經驗
[00:07:50.680 --> 00:07:51.960]  保羅說
[00:07:51.960 --> 00:07:53.960]  無論是好的時機
[00:07:53.960 --> 00:07:55.640]  或者不好的時機
[00:07:55.640 --> 00:07:59.480]  我們都要傳導
[00:07:59.480 --> 00:08:01.320]  接著保羅說
[00:08:01.320 --> 00:08:07.000]  總要專心
[00:08:07.000 --> 00:08:09.240]  說到專心的時候
[00:08:09.240 --> 00:08:11.000]  我就想起一個故事
[00:08:11.000 --> 00:08:12.200]  這個故事叫做
[00:08:12.200 --> 00:08:16.360]  「上帝替你夢想左眼」
[00:08:16.360 --> 00:08:18.360]  話說當時
[00:08:18.360 --> 00:08:20.520]  早幾十年在英國
[00:08:20.520 --> 00:08:23.480]  有一個16歲的年輕人
[00:08:23.480 --> 00:08:27.560]  有一次他們在玩籃球
[00:08:27.560 --> 00:08:29.880]  籃球有很多碰撞
[00:08:29.880 --> 00:08:31.160]  那次的碰撞
[00:08:31.160 --> 00:08:33.240]  他們一碰撞之後
[00:08:33.240 --> 00:08:36.680]  他的眼睛就受傷了
[00:08:36.680 --> 00:08:41.480]  有一隻左眼的眼角膜完全脫落
[00:08:41.480 --> 00:08:43.560]  失明了
[00:08:43.560 --> 00:08:45.320]  右眼也重創了
[00:08:45.320 --> 00:08:47.400]  不過還能看到東西
[00:08:47.400 --> 00:08:50.520]  這個16歲的年輕人
[00:08:50.520 --> 00:08:54.360]  他叫做哥登布朗
[00:08:54.360 --> 00:08:56.760]  哥登布朗經過這個疫情之後
[00:08:56.760 --> 00:08:58.920]  他當然不敢再運動了
[00:08:58.920 --> 00:09:01.000]  但他不單不敢運動
[00:09:01.000 --> 00:09:04.120]  他的自信心也跌到谷底
[00:09:04.120 --> 00:09:05.320]  很自卑
[00:09:05.320 --> 00:09:08.120]  因為自己有一隻眼睛看不到
[00:09:08.120 --> 00:09:09.320]  好了
[00:09:09.320 --> 00:09:13.000]  每件事都放棄
[00:09:13.000 --> 00:09:15.320]  又很頹廢
[00:09:15.320 --> 00:09:18.680]  他哥哥看在眼內
[00:09:18.680 --> 00:09:20.440]  很想幫這個弟弟
[00:09:20.440 --> 00:09:23.000]  哥哥當時在寄宿大學
[00:09:23.000 --> 00:09:25.880]  一有機會放假的時候
[00:09:25.880 --> 00:09:28.600]  終於他放假就馬上回家
[00:09:28.600 --> 00:09:31.880]  很想想辦法如何鼓勵這個弟弟
[00:09:31.880 --> 00:09:33.480]  他想到一個方法
[00:09:33.480 --> 00:09:35.320]  弟弟不如這樣
[00:09:35.320 --> 00:09:39.880]  哥哥這裡有一把真槍
[00:09:39.880 --> 00:09:41.480]  有六發子彈
[00:09:41.480 --> 00:09:45.560]  我們不如去樹林射擊
[00:09:45.560 --> 00:09:48.120]  其實弟弟本來也不太想去
[00:09:48.120 --> 00:09:50.040]  哥登布朗也不太想去
[00:09:50.040 --> 00:09:55.400]  不過哥哥三番四次邀請他
[00:09:55.400 --> 00:09:57.160]  他也去
[00:09:57.160 --> 00:09:58.440]  去到的時候
[00:09:58.440 --> 00:09:59.960]  他們訂了一棵樹
[00:09:59.960 --> 00:10:01.800]  大概20米之外的一棵樹
[00:10:01.800 --> 00:10:03.320]  這個就是目標
[00:10:03.320 --> 00:10:05.720]  哥哥就拿起這把槍
[00:10:05.720 --> 00:10:07.560]  我有三發,你有三發
[00:10:07.560 --> 00:10:08.920]  哥哥瞄準了
[00:10:08.920 --> 00:10:11.160]  他就瞄準自己的左眼
[00:10:11.160 --> 00:10:14.360]  然後就發射
[00:10:14.360 --> 00:10:15.880]  開了三槍之後
[00:10:15.880 --> 00:10:18.600]  全部都不中
[00:10:18.600 --> 00:10:22.360]  然後就說不中,弟弟到你了
[00:10:22.360 --> 00:10:25.240]  弟弟又拿起槍
[00:10:25.240 --> 00:10:26.680]  頭兩發都不中
[00:10:26.680 --> 00:10:28.040]  本來他也想放棄
[00:10:28.040 --> 00:10:29.560]  算了,不做了
[00:10:29.560 --> 00:10:31.800]  哥哥說不要放棄
[00:10:31.800 --> 00:10:34.600]  還有一發,你試試吧
[00:10:34.600 --> 00:10:37.480]  誰知道這一發
[00:10:37.480 --> 00:10:41.080]  他拿起槍來
[00:10:41.080 --> 00:10:42.280]  真的中了
[00:10:42.280 --> 00:10:44.600]  他哥哥很開心
[00:10:44.600 --> 00:10:46.440]  弟弟真厲害
[00:10:46.440 --> 00:10:48.440]  你知不知道
[00:10:48.440 --> 00:10:51.640]  是上帝蒙了你的左眼
[00:10:51.640 --> 00:10:53.800]  當我去射的時候
[00:10:53.800 --> 00:10:57.720]  其實我一定要單眼去瞄準的時候
[00:10:57.720 --> 00:11:01.720]  我這裡很用力地將自己的左眼
[00:11:01.720 --> 00:11:06.840]  閉上,希望可以準一點去對準
[00:11:06.840 --> 00:11:08.680]  不過就是因為我太用力
[00:11:08.680 --> 00:11:10.600]  有時候會震到我的右手
[00:11:10.600 --> 00:11:12.600]  於是就經常射不中
[00:11:12.600 --> 00:11:16.040]  但是上帝親自蒙了你的左眼
[00:11:16.040 --> 00:11:19.320]  於是你不用像平時那樣用力
[00:11:19.320 --> 00:11:24.040]  你就可以很專心地射出那一發
[00:11:24.040 --> 00:11:27.960]  其實這句對白不是哥哥臨時想到的
[00:11:27.960 --> 00:11:30.440]  其實他早就已經鋪排
[00:11:30.440 --> 00:11:32.520]  他希望有這個情節發生
[00:11:32.520 --> 00:11:33.480]  誰知道真的有
[00:11:33.480 --> 00:11:34.840]  他就很雀躍
[00:11:34.840 --> 00:11:38.040]  比他弟弟更開心地說出這番話
[00:11:38.040 --> 00:11:41.400]  不過這番話改變了他弟弟
[00:11:41.400 --> 00:11:43.720]  改變了哥登布朗
[00:11:43.720 --> 00:11:45.640]  哥登布朗自從這一次之後
[00:11:45.640 --> 00:11:50.120]  他發覺可能真的如我哥哥所說
[00:11:50.120 --> 00:11:53.240]  我這隻眼是上帝幫我蒙上了
[00:11:53.240 --> 00:11:56.280]  他知道了專心的重要
[00:11:56.280 --> 00:12:00.280]  於是他很努力地去專心
[00:12:00.280 --> 00:12:02.920]  去對待每一件事,包括他的學業
[00:12:02.920 --> 00:12:05.800]  所以他之後拿了獎學金
[00:12:05.800 --> 00:12:08.840]  成為蘇格蘭愛丁堡大學
[00:12:08.840 --> 00:12:13.000]  年紀最小的大學生
[00:12:13.000 --> 00:12:16.680]  他畢業的時候是拿博士學位
[00:12:16.680 --> 00:12:20.680]  之後他做記者,接著他從政
[00:12:20.680 --> 00:12:23.560]  他從政之後
[00:12:23.560 --> 00:12:27.000]  他足足做了,在英國歷史裏面
[00:12:27.000 --> 00:12:31.480]  他是歷任最長的財政大臣
[00:12:31.480 --> 00:12:35.160]  哥登布朗,Gordon Brown
[00:12:35.160 --> 00:12:39.560]  在香港傳媒的譯名是白高敦
[00:12:39.560 --> 00:12:42.840]  因為他之後做了首相
[00:12:42.840 --> 00:12:44.600]  這是真人真事
[00:12:44.600 --> 00:12:51.080]  他們說那些人幫白高敦印那些講章的時候
[00:12:51.080 --> 00:12:53.400]  那些字體是印得很大
[00:12:53.400 --> 00:12:56.120]  因為他除了左眼完全失明
[00:12:56.120 --> 00:13:00.600]  其實他的右眼只剩下三成的視力
[00:13:00.600 --> 00:13:03.960]  但是正因為他專心
[00:13:03.960 --> 00:13:07.480]  所以他有這樣的成就
[00:13:07.480 --> 00:13:10.600]  保羅他說
[00:13:10.600 --> 00:13:17.640]  「無要傳道,無論得是不得是,總要專心」
[00:13:17.640 --> 00:13:19.400]  傳道都要專心
[00:13:19.400 --> 00:13:21.720]  雖然不受任何時間的限制
[00:13:21.720 --> 00:13:24.680]  但是你傳道的時候,你要專心
[00:13:24.680 --> 00:13:25.800]  接著他再說
[00:13:25.800 --> 00:13:29.160]  「並且以百般的忍耐和各樣的教導
[00:13:29.160 --> 00:13:33.000]  去責備人、警戒人和勸戒人」
[00:13:33.000 --> 00:13:37.080]  好了,責備人、警戒人、勸勉人
[00:13:37.080 --> 00:13:38.840]  是什麼意思呢
[00:13:38.840 --> 00:13:42.280]  責備就是改正錯誤
[00:13:42.280 --> 00:13:44.760]  就是說那個人錯了
[00:13:44.760 --> 00:13:46.440]  你就去責備他
[00:13:46.440 --> 00:13:48.040]  希望他能夠改正
[00:13:48.040 --> 00:13:53.640]  警戒就是那個人差不多要失敗了
[00:13:53.640 --> 00:13:54.680]  你就警戒他
[00:13:54.680 --> 00:13:58.520]  讓他醒覺,我不要再做了
[00:13:58.520 --> 00:14:00.600]  另外勸勉就是
[00:14:00.600 --> 00:14:03.640]  他沒有說會犯錯的
[00:14:03.640 --> 00:14:09.400]  不過勸勉他,引導他,積極地引導
[00:14:09.400 --> 00:14:11.960]  讓他不要走歪路
[00:14:11.960 --> 00:14:14.840]  原來責備、警戒、勸勉
[00:14:14.840 --> 00:14:17.640]  大概是這三個的意思
[00:14:17.640 --> 00:14:19.720]  原來當你再看的時候
[00:14:19.720 --> 00:14:25.880]  這三個動詞是一個命令式的動詞
[00:14:25.880 --> 00:14:27.960]  所以是一定要
[00:14:27.960 --> 00:14:31.160]  你要用百般的忍耐和各樣的教導
[00:14:31.160 --> 00:14:36.680]  來責備人、警戒人和勸勉人
[00:14:36.680 --> 00:14:38.120]  那是什麼意思呢
[00:14:38.120 --> 00:14:38.920]  我不太明白
[00:14:38.920 --> 00:14:42.440]  我舉個例子
[00:14:42.440 --> 00:14:45.480]  大家知道一年前我兒子還不懂說話
[00:14:45.480 --> 00:14:47.800]  經過一輪言語治療之後
[00:14:47.800 --> 00:14:50.520]  其實今天他很感恩
[00:14:50.520 --> 00:14:54.760]  他開始慢慢說話
[00:14:54.760 --> 00:15:01.720]  他現在會說的東西就越來越多
[00:15:01.720 --> 00:15:06.760]  有時候我會不經意地在他面前拿起電話
[00:15:06.760 --> 00:15:10.120]  看看有沒有訊息
[00:15:10.120 --> 00:15:13.000]  他不想我經常這樣
[00:15:13.000 --> 00:15:15.080]  於是他就責備我
[00:15:15.080 --> 00:15:17.160]  他就說
[00:15:17.160 --> 00:15:21.960]  「爸爸,爸爸,不要用電話了,爸爸」
[00:15:21.960 --> 00:15:24.920]  我就覺得很內疚
[00:15:24.920 --> 00:15:28.840]  明明我可以多點時間陪他聊天
[00:15:28.840 --> 00:15:31.160]  我就在那邊滾電話
[00:15:31.160 --> 00:15:32.120]  用電話
[00:15:32.120 --> 00:15:35.400]  他就說「爸爸,爸爸,不要用電話了,爸爸」
[00:15:35.400 --> 00:15:39.400]  那我就改正了我
[00:15:39.400 --> 00:15:44.520]  有時候我跟他玩了很久
[00:15:44.520 --> 00:15:46.040]  我蠢蠢欲動
[00:15:46.040 --> 00:15:48.440]  又想靠近他的電話的時候
[00:15:48.440 --> 00:15:50.600]  他就使我醒覺了
[00:15:50.600 --> 00:15:55.400]  他就說「爸爸,爸爸,你跟KickKick說話吧,爸爸」
[00:15:55.400 --> 00:15:58.920]  我又走過去跟他說話了
[00:15:58.920 --> 00:16:02.600]  他使我醒覺,提醒我
[00:16:02.600 --> 00:16:04.200]  不要再滾電話了
[00:16:04.200 --> 00:16:07.480]  然後勸勉,積極引導是怎樣呢?
[00:16:07.480 --> 00:16:09.720]  很簡單的
[00:16:09.720 --> 00:16:12.760]  總之我不太理會他做自己的事的時候
[00:16:12.760 --> 00:16:14.280]  他要怎樣引導我呢?
[00:16:14.280 --> 00:16:15.400]  他就跟我說
[00:16:15.400 --> 00:16:19.720]  「爸爸,爸爸,爸爸,爸爸,爸爸」
[00:16:19.720 --> 00:16:22.440]  這樣就可以引導我「什麼事?」
[00:16:22.440 --> 00:16:23.800]  就可以了
[00:16:23.800 --> 00:16:26.360]  責備、警戒、勸勉
[00:16:26.360 --> 00:16:32.040]  希望這個例子能夠令大家更加明白
[00:16:32.040 --> 00:16:33.800]  我再說多一次
[00:16:33.800 --> 00:16:37.480]  保羅對我們的勸戒是
[00:16:37.480 --> 00:16:43.320]  「務要全度,無論得時不得時,總要專心」
[00:16:43.320 --> 00:16:46.040]  「並以百般的忍耐和各樣的教導」
[00:16:46.040 --> 00:16:50.440]  「責備人、警戒人、勸勉人」
[00:16:50.440 --> 00:16:55.160]  當我們知道了這個勸戒的內容的時候
[00:16:55.160 --> 00:16:58.760]  但為什麼保羅要作出這樣的勸戒呢?
[00:16:58.760 --> 00:17:00.280]  原因在哪裡呢?
[00:17:00.280 --> 00:17:01.960]  原因就是第三、第四節了
[00:17:01.960 --> 00:17:04.440]  請大家讀一讀,預備起
[00:17:04.440 --> 00:17:21.960]  (廣東話)
[00:17:21.960 --> 00:17:25.880]  我用紅色和藍色分開了兩類型
[00:17:25.880 --> 00:17:27.480]  其實是哪兩類呢?
[00:17:27.480 --> 00:17:30.120]  分開兩類之後,你就看到了
[00:17:30.120 --> 00:17:30.840]  麻煩你
[00:17:30.840 --> 00:17:35.400]  你會發現藍色那裡是「厭煩健全的教導」
[00:17:35.400 --> 00:17:37.800]  「掩耳不聽真理」
[00:17:37.800 --> 00:17:40.520]  我給了它一個名字,叫「歸零」
[00:17:40.520 --> 00:17:41.320]  什麼意思呢?
[00:17:41.320 --> 00:17:44.440]  其實真理是能夠給我們正能量的
[00:17:44.440 --> 00:17:48.120]  能夠令那個人沒有力量
[00:17:48.120 --> 00:17:51.160]  真理是能夠令人變好的
[00:17:51.160 --> 00:17:53.160]  是加的、正的
[00:17:53.160 --> 00:17:56.280]  不過當我們「厭煩健全的教導」
[00:17:56.280 --> 00:17:59.080]  並且「掩耳不聽真理」的時候
[00:17:59.080 --> 00:18:04.520]  本來正數的我們,就歸零
[00:18:04.520 --> 00:18:06.840]  歸零也算了
[00:18:06.840 --> 00:18:11.560]  紅色那裡就不只是零這麼簡單
[00:18:11.560 --> 00:18:14.600]  它還將我們這個零變成負數
[00:18:14.600 --> 00:18:18.680]  就是「隨心所欲地增添教師
[00:18:18.680 --> 00:18:22.120]  偏向無稽的傳說」
[00:18:22.120 --> 00:18:23.480]  這裡我會多講一點
[00:18:23.480 --> 00:18:28.840]  什麼增添教師、無稽傳說
[00:18:28.840 --> 00:18:30.120]  是什麼來的
[00:18:30.120 --> 00:18:32.440]  我舉個例
[00:18:32.440 --> 00:18:36.600]  相信大家都有聽過「全能神教會」
[00:18:36.600 --> 00:18:38.680]  「全能神教會」的前身
[00:18:38.680 --> 00:18:42.520]  或者它另一個名叫「東方閃電」
[00:18:42.520 --> 00:18:44.360]  「東方閃電教」
[00:18:44.360 --> 00:18:46.120]  這幅圖是什麼來的呢?
[00:18:46.120 --> 00:18:49.720]  這幅圖是他們出的第十三章專輯
[00:18:49.720 --> 00:18:51.880]  是他們唱的中文詩歌
[00:18:51.880 --> 00:18:55.880]  這個專輯叫「人都恢復了原有的聖潔」
[00:18:55.880 --> 00:18:59.560]  你看到陣容很鼎盛
[00:18:59.560 --> 00:19:05.160]  這個「全能神教會」很有規模
[00:19:05.160 --> 00:19:09.720]  下一章你看到他們有些很有隊形的師班
[00:19:09.720 --> 00:19:12.840]  我們梁法堂還沒有
[00:19:12.840 --> 00:19:14.200]  很有隊形的師班
[00:19:14.200 --> 00:19:18.040]  還不止,他們有一些
[00:19:18.040 --> 00:19:19.320]  下一章
[00:19:19.320 --> 00:19:20.920]  他們還有敬拜隊
[00:19:20.920 --> 00:19:26.120]  有幾個男士,後面有一些和唱
[00:19:26.120 --> 00:19:32.600]  還不止,他們還有充滿活力的讚美操隊
[00:19:32.600 --> 00:19:37.560]  雖然「全能神教會」很有規模
[00:19:37.560 --> 00:19:40.520]  但其實不少的香港人或香港信徒
[00:19:40.520 --> 00:19:45.080]  一早已經知道「全能神教會」其實是異端
[00:19:45.080 --> 00:19:47.480]  或者應該說
[00:19:47.480 --> 00:19:50.040]  他們是非主流的教會
[00:19:50.040 --> 00:19:52.920]  所以一早已經說要小心一點
[00:19:52.920 --> 00:19:57.640]  以前叫東方閃電,他們說有女基督
[00:19:57.640 --> 00:20:00.440]  我們一早就知道是異端
[00:20:00.440 --> 00:20:03.080]  現在改了名,叫「全能神教會」
[00:20:03.080 --> 00:20:04.920]  最近又再改名
[00:20:04.920 --> 00:20:07.720]  不過其實大家都大概知道
[00:20:07.720 --> 00:20:08.920]  但問題是
[00:20:08.920 --> 00:20:11.320]  為什麼還有很多基督徒
[00:20:11.320 --> 00:20:13.800]  或者回主流教會的信徒
[00:20:13.800 --> 00:20:17.000]  竟然會進入「全能神教會」
[00:20:17.000 --> 00:20:23.160]  並且在「歸順」那裡呢?
[00:20:23.160 --> 00:20:26.200]  難道他們覺得「東方閃電」的名字很有型?
[00:20:26.200 --> 00:20:30.040]  不是吧?
[00:20:30.040 --> 00:20:32.680]  有些記者訪問
[00:20:32.680 --> 00:20:35.640]  「歸順」了「全能神教會」的基督徒
[00:20:35.640 --> 00:20:37.480]  前基督徒
[00:20:37.480 --> 00:20:40.360]  記者得到一些結論
[00:20:40.360 --> 00:20:48.040]  第一,那些教友的結論是
[00:20:48.040 --> 00:20:51.480]  「全能神教會」那些人
[00:20:51.480 --> 00:20:55.000]  很關心教友,很關心我們
[00:20:55.000 --> 00:20:57.640]  很貼身關懷我們
[00:20:57.640 --> 00:21:00.520]  聽那些人說
