
[00:00:00.000 --> 00:00:05.000]  教會的願景是「人人有照明,個個做回應」
[00:05:26.000 --> 00:05:27.000]  好像也是
[00:05:27.000 --> 00:05:28.000]  激氣到我不再說了
[00:05:28.000 --> 00:05:29.000]  任由你吧
[00:05:29.000 --> 00:05:30.000]  你說怎樣就怎樣吧
[00:05:30.000 --> 00:05:32.000]  你想怎樣就怎樣吧
[00:05:32.000 --> 00:05:34.000]  這裡任憑是在說
[00:05:34.000 --> 00:05:37.000]  原本上帝有一種主權
[00:05:37.000 --> 00:05:39.000]  就是管理人
[00:05:39.000 --> 00:05:43.000]  但這裡上帝將這個權交出來
[00:05:43.000 --> 00:05:45.000]  交回給人
[00:05:45.000 --> 00:05:48.000]  其實上帝本身就是給人有自由意志的
[00:05:48.000 --> 00:05:49.000]  但當人犯罪的時候
[00:05:49.000 --> 00:05:50.000]  上帝可以怎樣做呢
[00:05:50.000 --> 00:05:52.000]  上帝可以再管他
[00:05:52.000 --> 00:05:53.000]  但這裡就說
[00:05:53.000 --> 00:05:55.000]  我不管了
[00:05:55.000 --> 00:05:57.000]  給你自己管
[00:05:57.000 --> 00:05:58.000]  但給人自己管的時候
[00:05:58.000 --> 00:06:02.000]  人就用上帝給他的自由
[00:06:02.000 --> 00:06:03.000]  繼續選擇做甚麼呢
[00:06:03.000 --> 00:06:06.000]  原來人可以繼續選擇
[00:06:06.000 --> 00:06:09.000]  就是那些不權不義的事
[00:06:09.000 --> 00:06:11.000]  但其實如果人聽到上帝呼召的時候
[00:06:11.000 --> 00:06:14.000]  他可以選擇迴轉歸向神
[00:06:14.000 --> 00:06:17.000]  不過人沒有這樣做
[00:06:17.000 --> 00:06:20.000]  接下來我就用神的憤怒
[00:06:20.000 --> 00:06:26.000]  容讓人怎樣繼續自高自大
[00:06:26.000 --> 00:06:28.000]  神任憑他們
[00:06:28.000 --> 00:06:32.000]  人要從自高自大的自我的罪裡面迴轉
[00:06:32.000 --> 00:06:33.000]  第一
[00:06:33.000 --> 00:06:39.000]  人是要從自以為聰明的罪裡面迴轉
[00:06:39.000 --> 00:06:41.000]  而我們要謙卑於神
[00:06:41.000 --> 00:06:46.000]  人是要從自以為聰明的罪中迴轉
[00:06:46.000 --> 00:06:49.000]  中間我們需要謙卑於神
[00:06:49.000 --> 00:06:51.000]  在十九至十節
[00:06:51.000 --> 00:06:53.000]  保羅首先就指出
[00:06:53.000 --> 00:06:57.000]  神的事情是人所知道的
[00:06:57.000 --> 00:06:59.000]  無論在人的心裡
[00:06:59.000 --> 00:07:00.000]  還是藉著受造之物
[00:07:00.000 --> 00:07:02.000]  是不能夠否認的
[00:07:02.000 --> 00:07:06.000]  這裡說人在心裡已經知道的
[00:07:06.000 --> 00:07:08.000]  但原來不是來自人本身的
[00:07:08.000 --> 00:07:10.000]  是上帝啟示的
[00:07:10.000 --> 00:07:13.000]  是神已經給他們顯明
[00:07:13.000 --> 00:07:15.000]  第二十節
[00:07:15.000 --> 00:07:16.000]  自從做天地以來
[00:07:16.000 --> 00:07:19.000]  神的永恆和神性是明明可知的
[00:07:19.000 --> 00:07:21.000]  眼好像看不到
[00:07:21.000 --> 00:07:23.000]  神的永恆和神性是怎樣的
[00:07:23.000 --> 00:07:24.000]  是否光一點呢
[00:07:24.000 --> 00:07:26.000]  看不到
[00:07:26.000 --> 00:07:27.000]  看到什麼呢
[00:07:27.000 --> 00:07:30.000]  是藉著所造之物
[00:07:30.000 --> 00:07:32.000]  就可以了解無可推諉
[00:07:32.000 --> 00:07:35.000]  即是說上帝藉著他造的萬物
[00:07:35.000 --> 00:07:36.000]  我們常說的大自然
[00:07:36.000 --> 00:07:38.000]  其實萬物不只是大自然
[00:07:38.000 --> 00:07:39.000]  我們人類也是
[00:07:39.000 --> 00:07:40.000]  動物也是
[00:07:40.000 --> 00:07:42.000]  藉著這些
[00:07:42.000 --> 00:07:45.000]  就知道神的存在
[00:07:45.000 --> 00:07:47.000]  就知道神的事情
[00:07:47.000 --> 00:07:52.000]  就知道神的永恆和屬性
[00:07:52.000 --> 00:07:54.000]  不過二十一節告訴我們
[00:07:54.000 --> 00:07:56.000]  他們雖然知道有神
[00:07:56.000 --> 00:08:00.000]  但卻不當作神榮耀他
[00:08:00.000 --> 00:08:02.000]  也不感謝他
[00:08:02.000 --> 00:08:04.000]  不當他是神
[00:08:04.000 --> 00:08:05.000]  如果當他是神的時候
[00:08:05.000 --> 00:08:07.000]  你就會將榮耀歸給他
[00:08:07.000 --> 00:08:08.000]  當他是神的時候
[00:08:08.000 --> 00:08:10.000]  你就會懂得感謝他
[00:08:10.000 --> 00:08:12.000]  那些東西不是來自自己
[00:08:12.000 --> 00:08:14.000]  不單是這樣
[00:08:14.000 --> 00:08:15.000]  第二十二節告訴我們
[00:08:15.000 --> 00:08:16.000]  他們還自以為聰明
[00:08:16.000 --> 00:08:18.000]  將神貶低
[00:08:18.000 --> 00:08:20.000]  就是將神不能扭壞的榮耀
[00:08:20.000 --> 00:08:24.000]  以必扭壞的偶像來取代
[00:08:24.000 --> 00:08:25.000]  他們自稱為聰明
[00:08:25.000 --> 00:08:26.000]  反成了如此
[00:08:26.000 --> 00:08:29.000]  這些叫作「懶醒」
[00:08:29.000 --> 00:08:32.000]  人很喜歡「懶醒」
[00:08:32.000 --> 00:08:34.000]  自己很聰明
[00:08:34.000 --> 00:08:35.000]  很厲害
[00:08:35.000 --> 00:08:36.000]  其實就是這樣
[00:08:36.000 --> 00:08:38.000]  但原來不是
[00:08:38.000 --> 00:08:39.000]  他們怎麼蠢呢
[00:08:39.000 --> 00:08:41.000]  就是將不能扭壞之神的榮耀
[00:08:41.000 --> 00:08:43.000]  變為偶像
[00:08:43.000 --> 00:08:45.000]  彷彿必扭壞的人
[00:08:45.000 --> 00:08:49.000]  和飛禽、走獸、昆蟲的模式
[00:08:49.000 --> 00:08:52.000]  當時希臘人、羅馬人
[00:08:52.000 --> 00:08:55.000]  信奉很多的神明
[00:08:55.000 --> 00:08:57.000]  是多神教
[00:08:57.000 --> 00:08:59.000]  這些神明就好像人類一樣
[00:08:59.000 --> 00:09:00.000]  滿有情慾
[00:09:00.000 --> 00:09:04.000]  會放蕩、會仇殺
[00:09:04.000 --> 00:09:06.000]  在遠古的時代
[00:09:06.000 --> 00:09:07.000]  埃及人和迦勒底人
[00:09:07.000 --> 00:09:09.000]  他們會崇拜動物
[00:09:09.000 --> 00:09:10.000]  這些所謂的神明
[00:09:10.000 --> 00:09:14.000]  就好像飛禽、走獸和昆蟲
[00:09:14.000 --> 00:09:15.000]  值得留意的是
[00:09:15.000 --> 00:09:17.000]  本來在這裡講他們的問題
[00:09:17.000 --> 00:09:19.000]  是將神偶像化
[00:09:19.000 --> 00:09:21.000]  這裡還不是講他們拜偶像
[00:09:21.000 --> 00:09:23.000]  下一、二十五節的時候
[00:09:23.000 --> 00:09:28.000]  就講他們拜偶像
[00:09:28.000 --> 00:09:30.000]  這裡是將神偶像化
[00:09:30.000 --> 00:09:31.000]  即是怎樣呢
[00:09:31.000 --> 00:09:33.000]  神原本高高在上
[00:09:33.000 --> 00:09:35.000]  將神拉了下來
[00:09:35.000 --> 00:09:39.000]  視他們好像其他偶像神明一樣
[00:09:39.000 --> 00:09:41.000]  有那種情慾的需要
[00:09:41.000 --> 00:09:45.000]  會放縱自己,甚至會仇殺
[00:09:45.000 --> 00:09:47.000]  這是當時的人
[00:09:47.000 --> 00:09:49.000]  自以為聰明的地方
[00:09:49.000 --> 00:09:50.000]  然後二十四節
[00:09:50.000 --> 00:09:51.000]  所以神任憑他們
[00:09:51.000 --> 00:09:53.000]  傾注心裡的情慾
[00:09:53.000 --> 00:09:54.000]  行污穢的事
[00:09:54.000 --> 00:09:58.000]  以致彼此顛辱自己的身體
[00:09:58.000 --> 00:09:59.000]  來到這裡
[00:09:59.000 --> 00:10:01.000]  我們可能會問一個問題
[00:10:01.000 --> 00:10:04.000]  如果他們的問題是自以為聰明
[00:10:04.000 --> 00:10:07.000]  明明有神,不當有神
[00:10:07.000 --> 00:10:09.000]  或者明明有神,不當祂是神
[00:10:09.000 --> 00:10:11.000]  來榮耀祂,不當祂是神
[00:10:11.000 --> 00:10:12.000]  來感謝祂
[00:10:12.000 --> 00:10:14.000]  也不當祂是神
[00:10:14.000 --> 00:10:16.000]  有那種榮耀
[00:10:16.000 --> 00:10:18.000]  而好像其他神明
[00:10:18.000 --> 00:10:20.000]  都是一般
[00:10:20.000 --> 00:10:22.000]  神任憑他們
[00:10:22.000 --> 00:10:24.000]  任憑他們拜個夠就行了
[00:10:24.000 --> 00:10:25.000]  拜一個不夠
[00:10:25.000 --> 00:10:26.000]  拜兩個不夠
[00:10:26.000 --> 00:10:27.000]  拜三個
[00:10:27.000 --> 00:10:28.000]  拜多些就行了
[00:10:28.000 --> 00:10:30.000]  為什麼二十四節
[00:10:30.000 --> 00:10:32.000]  神任憑他們
[00:10:32.000 --> 00:10:34.000]  心裡的情慾
[00:10:34.000 --> 00:10:36.000]  行污穢的事呢
[00:10:36.000 --> 00:10:38.000]  為什麼神任憑他們
[00:10:38.000 --> 00:10:41.000]  彼此顛辱自己的身體呢
[00:10:41.000 --> 00:10:43.000]  不知道你們讀這裡的時候
[00:10:43.000 --> 00:10:44.000]  有沒有想過
[00:10:44.000 --> 00:10:45.000]  神任憑這些人
[00:10:45.000 --> 00:10:47.000]  為什麼突然轉去情慾呢
[00:10:47.000 --> 00:10:50.000]  原來在古時嘉南文化的
[00:10:50.000 --> 00:10:52.000]  外邦祭祀裡面
[00:10:52.000 --> 00:10:54.000]  常常都牽涉
[00:10:54.000 --> 00:10:57.000]  神廟那些娼妓
[00:10:57.000 --> 00:11:01.000]  如果用我們中國的宗教
[00:11:01.000 --> 00:11:02.000]  民間宗教來說
[00:11:02.000 --> 00:11:03.000]  那些廟祝
[00:11:03.000 --> 00:11:06.000]  廟祝就是會跟來的人
[00:11:06.000 --> 00:11:08.000]  發生關係
[00:11:08.000 --> 00:11:11.000]  所以帶偶像的事
[00:11:11.000 --> 00:11:14.000]  是牽涉人與人之間的情慾的問題
[00:11:14.000 --> 00:11:15.000]  結果
[00:11:15.000 --> 00:11:17.000]  既然你們當上帝
[00:11:17.000 --> 00:11:19.000]  或者當聖父
[00:11:19.000 --> 00:11:20.000]  聖子聖靈
[00:11:20.000 --> 00:11:21.000]  這個三一的神
[00:11:21.000 --> 00:11:23.000]  或者當當時復活的主
[00:11:23.000 --> 00:11:25.000]  是一個好像他們一樣
[00:11:25.000 --> 00:11:26.000]  沒有情慾的
[00:11:26.000 --> 00:11:28.000]  我就任你們
[00:11:28.000 --> 00:11:29.000]  神就任憑他們
[00:11:29.000 --> 00:11:31.000]  憑著心裡的情慾
[00:11:31.000 --> 00:11:33.000]  行污穢的事
[00:11:33.000 --> 00:11:36.000]  以致彼此玷污自己的身體
[00:11:36.000 --> 00:11:39.000]  這個是第一個神任憑
[00:11:39.000 --> 00:11:41.000]  今天有很多人
[00:11:41.000 --> 00:11:43.000]  不是不知道有神
[00:11:43.000 --> 00:11:46.000]  而是不相信有神
[00:11:46.000 --> 00:11:48.000]  你都不尊神為神
[00:11:48.000 --> 00:11:49.000]  不感謝祂
[00:11:49.000 --> 00:11:51.000]  不榮耀祂
[00:11:51.000 --> 00:11:53.000]  而是自為聰明
[00:11:53.000 --> 00:11:54.000]  將神貶抑到
[00:11:54.000 --> 00:11:56.000]  可以由我們這些無知的人控制
[00:11:56.000 --> 00:11:57.000]  或者貶抑到
[00:11:57.000 --> 00:12:00.000]  由我們這些無知的人去證明祂
[00:12:00.000 --> 00:12:02.000]  給一些例子
[00:12:02.000 --> 00:12:03.000]  不知道大家有沒有發現
[00:12:03.000 --> 00:12:04.000]  有很多人說
[00:12:04.000 --> 00:12:06.000]  信不信耶穌的時候
[00:12:06.000 --> 00:12:08.000]  宗教都是不科學的
[00:12:08.000 --> 00:12:10.000]  除非你用科學來證明給我看
[00:12:10.000 --> 00:12:12.000]  神是存在的
[00:12:12.000 --> 00:12:15.000]  神是真實的
[00:12:15.000 --> 00:12:17.000]  那我就信了
[00:12:17.000 --> 00:12:18.000]  所以有很多人就嘗試找
[00:12:18.000 --> 00:12:21.000]  究竟世上有幾多的科學家
[00:12:21.000 --> 00:12:23.000]  是信耶穌的呢
[00:12:23.000 --> 00:12:26.000]  愛迪生
[00:12:26.000 --> 00:12:27.000]  聽過沒有
[00:12:27.000 --> 00:12:28.000]  應該聽過了
[00:12:28.000 --> 00:12:30.000]  偉大的發明家
[00:12:30.000 --> 00:12:33.000]  他是被譽為世上最偉大的發明家
[00:12:33.000 --> 00:12:37.000]  一生他有二千多種的發明
[00:12:37.000 --> 00:12:41.000]  例如流星機、電燈
[00:12:41.000 --> 00:12:43.000]  有記者問他
[00:12:43.000 --> 00:12:45.000]  你最大的發現是什麼的時候
[00:12:45.000 --> 00:12:46.000]  他說
[00:12:46.000 --> 00:12:48.000]  我最大的發現是什麼
[00:12:48.000 --> 00:12:50.000]  人類的救主
[00:12:50.000 --> 00:12:52.000]  他在自己的實驗室
[00:12:52.000 --> 00:12:55.000]  那裡就刻了一句
[00:12:55.000 --> 00:12:57.000]  一個石碑寫著
[00:12:57.000 --> 00:13:00.000]  我深信有一位全智全能
[00:13:00.000 --> 00:13:05.000]  充滿萬有至高至尊的上帝存在
[00:13:05.000 --> 00:13:06.000]  這位是科學家
[00:13:06.000 --> 00:13:08.000]  第二位科學家
[00:13:08.000 --> 00:13:10.000]  威廉倫琴
[00:13:10.000 --> 00:13:11.000]  什麼人來的呢
[00:13:11.000 --> 00:13:12.000]  我們很少聽這個名字
[00:13:12.000 --> 00:13:16.000]  但一提到他的發明的時候
[00:13:16.000 --> 00:13:17.000]  大家就會知道的了
[00:13:17.000 --> 00:13:18.000]  認識的了
[00:13:18.000 --> 00:13:23.000]  他在1995年發現一種很特別的射線
[00:13:23.000 --> 00:13:26.000]  這個射線是有很強的穿透能力
[00:13:26.000 --> 00:13:28.000]  可以穿透木材人體
[00:13:28.000 --> 00:13:31.000]  纖維那些不透明的物體
[00:13:31.000 --> 00:13:36.000]  並且連骨髓都可以照得通通透透的
[00:13:36.000 --> 00:13:41.000]  因此他在1901年成為第一屆諾貝爾獎的得主
[00:13:41.000 --> 00:13:44.000]  有人提議將他的發現
[00:13:44.000 --> 00:13:46.000]  這種新射線
[00:13:46.000 --> 00:13:49.000]  就定名為倫琴射線
[00:13:49.000 --> 00:13:51.000]  不過他拒絕
[00:13:51.000 --> 00:13:55.000]  他要堅稱為X射線
[00:13:55.000 --> 00:13:57.000]  或者我們常說的X-ray
[00:13:57.000 --> 00:13:58.000]  X光
[00:13:58.000 --> 00:13:59.000]  為什麼呢
[00:13:59.000 --> 00:14:01.000]  有兩個說法
[00:14:01.000 --> 00:14:04.000]  第一個說法這種奇異的射線
[00:14:04.000 --> 00:14:07.000]  是因為具體是怎樣他都不知道
[00:14:07.000 --> 00:14:12.000]  所以他就用這個數學上未知數X
[00:14:12.000 --> 00:14:15.000]  來代表未知的射線
[00:14:15.000 --> 00:14:17.000]  不過有另外一種說法
[00:14:17.000 --> 00:14:19.000]  這種射線
[00:14:19.000 --> 00:14:22.000]  他發現好像聖經一部來書第四章十二節所說
[00:14:22.000 --> 00:14:23.000]  神的道是活潑的
[00:14:23.000 --> 00:14:24.000]  是有功效的
[00:14:24.000 --> 00:14:29.000]  比一切兩刃的利劍更快
[00:14:29.000 --> 00:14:30.000]  甚至魂與靈
[00:14:30.000 --> 00:14:35.000]  骨節與骨髓都能刺入浮開
[00:14:35.000 --> 00:14:38.000]  連心中的思念和主義都能辨明
[00:14:38.000 --> 00:14:39.000]  神的說話
[00:14:39.000 --> 00:14:41.000]  這種X射線
[00:14:41.000 --> 00:14:42.000]  這種射線
[00:14:42.000 --> 00:14:43.000]  就像神的說話一樣
[00:14:43.000 --> 00:14:45.000]  所以他用了希臘文
[00:14:45.000 --> 00:14:47.000]  基督第一個字母
[00:14:47.000 --> 00:14:50.000]  希臘文的基督是怎樣呢
[00:14:50.000 --> 00:14:51.000]  Christos
[00:14:51.000 --> 00:14:52.000]  X
[00:14:52.000 --> 00:14:53.000]  Christos
[00:14:53.000 --> 00:14:55.000]  這裡拆開一點
[00:14:55.000 --> 00:14:56.000]  聖誕節
[00:14:56.000 --> 00:14:57.000]  Merry Christmas
[00:14:57.000 --> 00:14:59.000]  有些人會寫X密時
[00:14:59.000 --> 00:15:00.000]  不是X
[00:15:00.000 --> 00:15:02.000]  是基督的意思
[00:15:02.000 --> 00:15:03.000]  Christ
[00:15:03.000 --> 00:15:05.000]  Christos
[00:15:05.000 --> 00:15:07.000]  稱為Xray
[00:15:07.000 --> 00:15:09.000]  就是我們常說的X光
[00:15:09.000 --> 00:15:11.000]  也是基督之光
[00:15:11.000 --> 00:15:12.000]  科學家
[00:15:12.000 --> 00:15:14.000]  他是這樣相信的
[00:15:14.000 --> 00:15:16.000]  第三個科學家我想要提一下
[00:15:16.000 --> 00:15:17.000]  是大家很熟悉的
[00:15:17.000 --> 00:15:19.000]  牛頓
[00:15:19.000 --> 00:15:22.000]  他發現什麼
[00:15:22.000 --> 00:15:24.000]  萬有引力
[00:15:24.000 --> 00:15:27.000]  他說我一生發現了兩件最重要的事情
[00:15:27.000 --> 00:15:28.000]  第一
[00:15:28.000 --> 00:15:31.000]  我是一個敗罪人
[00:15:31.000 --> 00:15:32.000]  第二
[00:15:32.000 --> 00:15:34.000]  耶穌是救主
[00:15:34.000 --> 00:15:37.000]  與神的偉大創造相比
[00:15:37.000 --> 00:15:39.000]  我只是一個在海邊撿石頭
[00:15:39.000 --> 00:15:41.000]  撿貝殼的小孩
[00:15:41.000 --> 00:15:44.000]  真理浩瀚似海洋
[00:15:44.000 --> 00:15:47.000]  遠非我們所能夠盡窺
[00:15:47.000 --> 00:15:49.000]  即是我們看得完
[00:15:49.000 --> 00:15:51.000]  這個是牛頓
[00:15:51.000 --> 00:15:53.000]  另一個科學家
[00:15:53.000 --> 00:15:55.000]  與牛頓同時代的
[00:15:55.000 --> 00:15:58.000]  天文學家哈雷
[00:15:58.000 --> 00:16:00.000]  就是發現哈雷彗星那個
[00:16:00.000 --> 00:16:06.000]  他從來都不相信宇宙的一切天體是上帝所創造的
[00:16:06.000 --> 00:16:10.000]  他只是發現什麼呢
[00:16:10.000 --> 00:16:13.000]  曾經有一顆彗星在不同的年份
[00:16:13.000 --> 00:16:15.000]  十五世紀、十六世紀、十七世紀
[00:16:15.000 --> 00:16:18.000]  接近十七世紀末的時候出現
[00:16:18.000 --> 00:16:22.000]  接著他預言到1758年會重返
[00:16:22.000 --> 00:16:23.000]  結果他都死了
[00:16:23.000 --> 00:16:25.000]  這顆彗星真的重返
[00:16:25.000 --> 00:16:30.000]  後人就將這顆彗星改名做哈雷彗星
[00:16:30.000 --> 00:16:31.000]  當時他已經離世了
[00:16:31.000 --> 00:16:35.000]  有一次牛頓做了一個太陽系的模型
[00:16:35.000 --> 00:16:40.000]  中間是一個用鍍金做的太陽
[00:16:40.000 --> 00:16:45.000]  四周圍就對應著那些天體排行住
[00:16:45.000 --> 00:16:48.000]  就是一個這樣的模型
