
[00:00:00.000 --> 00:00:02.480]  歡迎大家來到我們的周六重拜
[00:05:49.240 --> 00:05:51.240]  約翰想介紹給我們知道
[00:05:51.240 --> 00:05:54.240]  一個真正的生命
[00:05:54.240 --> 00:05:57.240]  真正榮耀豐盛的人生
[00:05:57.240 --> 00:05:59.240]  就是我們
[00:05:59.240 --> 00:06:00.240]  現在就是我們了
[00:06:00.240 --> 00:06:02.240]  背負著十字架
[00:06:02.240 --> 00:06:05.240]  首先是耶穌背負十字架
[00:06:05.240 --> 00:06:06.240]  是上帝的榮耀
[00:06:06.240 --> 00:06:10.240]  現在到我們跟著上帝的榮耀去行
[00:06:10.240 --> 00:06:11.240]  我們怎樣去跟著榮耀
[00:06:11.240 --> 00:06:14.240]  就是我們背負我們的十字架
[00:06:14.240 --> 00:06:16.240]  向世界死
[00:06:16.240 --> 00:06:19.240]  向榮華富貴死
[00:06:19.240 --> 00:06:21.240]  向天國而活
[00:06:21.240 --> 00:06:23.240]  於是我們和約翰一起
[00:06:23.240 --> 00:06:26.240]  從黑暗裏面進入光明
[00:06:26.240 --> 00:06:27.240]  我們跟著耶穌
[00:06:27.240 --> 00:06:29.240]  甚至如果你知道約翰
[00:06:29.240 --> 00:06:32.240]  約翰活到九十幾歲
[00:06:32.240 --> 00:06:34.240]  但是他那六十年
[00:06:34.240 --> 00:06:37.240]  全部都是為了耶穌奔波
[00:06:37.240 --> 00:06:40.240]  為了耶穌受難
[00:06:40.240 --> 00:06:42.240]  而他的受難
[00:06:42.240 --> 00:06:45.240]  因著耶穌的福音的緣故的受難
[00:06:45.240 --> 00:06:48.240]  成為了他自己的榮耀
[00:06:48.240 --> 00:06:52.240]  約翰說這個就是永生
[00:06:52.240 --> 00:06:57.240]  這個就是與上帝連結的生命
[00:06:57.240 --> 00:06:59.240]  難以想像的
[00:06:59.240 --> 00:07:02.240]  對於我們現代人追求地上的榮耀
[00:07:02.240 --> 00:07:06.240]  我們沒有辦法想像約翰所寫的東西
[00:07:06.240 --> 00:07:09.240]  我們由淺水開始
[00:07:09.240 --> 00:07:12.240]  從淺水泳池的角度來說
[00:07:12.240 --> 00:07:14.240]  約翰福音其實可以用四節聖經
[00:07:14.240 --> 00:07:17.240]  就可以濃縮總結了
[00:07:17.240 --> 00:07:20.240]  四節聖經就是約翰福音第一章
[00:07:20.240 --> 00:07:24.240]  第五節 第九節 第十二節 十一節 十二節
[00:07:24.240 --> 00:07:26.240]  這樣就是整本書了
[00:07:26.240 --> 00:07:28.240]  約翰福音第一章第五節這樣說
[00:07:28.240 --> 00:07:30.240]  光照在黑暗裏面
[00:07:30.240 --> 00:07:33.240]  黑暗卻沒有勝過光
[00:07:33.240 --> 00:07:35.240]  那光是真光
[00:07:35.240 --> 00:07:38.240]  來到世上照亮所有的人
[00:07:38.240 --> 00:07:40.240]  他來到自己的地方
[00:07:40.240 --> 00:07:41.240]  耶穌
[00:07:41.240 --> 00:07:43.240]  自己的人卻不接納他
[00:07:43.240 --> 00:07:46.240]  但凡接納他的就是信他明的人
[00:07:46.240 --> 00:07:49.240]  他就賜給他們權並
[00:07:49.240 --> 00:07:52.240]  作上帝的兒女
[00:07:52.240 --> 00:07:54.240]  這裏所說的黑暗
[00:07:54.240 --> 00:07:59.240]  是罪惡叛逆扭曲敗壞世界的一個代號
[00:07:59.240 --> 00:08:04.240]  而真光是聖潔上帝的審判警告
[00:08:04.240 --> 00:08:07.240]  但真光同時之間又是
[00:08:07.240 --> 00:08:10.240]  慈愛上帝給我們的生命救贖
[00:08:10.240 --> 00:08:13.240]  光看你是什麼人
[00:08:13.240 --> 00:08:16.240]  你不要進來光
[00:08:16.240 --> 00:08:18.240]  你沒有光你是會死得人的
[00:08:18.240 --> 00:08:21.240]  但如果你長期留在黑暗裏面
[00:08:21.240 --> 00:08:23.240]  你最後會被光所審判
[00:08:23.240 --> 00:08:27.240]  一是被光審判一是被光所拯救
[00:08:27.240 --> 00:08:34.240]  耶穌來為了要光照我們的黑暗
[00:08:34.240 --> 00:08:36.240]  使我們知罪
[00:08:36.240 --> 00:08:38.240]  使我們悔改
[00:08:38.240 --> 00:08:41.240]  接著耶穌作為光
[00:08:41.240 --> 00:08:44.240]  他引導我們離開墮落
[00:08:44.240 --> 00:08:47.240]  必被上帝審判的世界
[00:08:47.240 --> 00:08:49.240]  離開這個黑暗的世界
[00:08:49.240 --> 00:08:53.240]  走向永恆天國的光明
[00:08:53.240 --> 00:08:55.240]  這就是基本上
[00:08:55.240 --> 00:08:58.240]  就是約翰福音的濃縮版
[00:08:58.240 --> 00:09:00.240]  四節的淺水
[00:09:00.240 --> 00:09:03.240]  小朋友都可以明白
[00:09:03.240 --> 00:09:06.240]  然而我們將這四節聖經
[00:09:06.240 --> 00:09:08.240]  伸展 攤開
[00:09:08.240 --> 00:09:11.240]  我們會得到約翰福音
[00:09:11.240 --> 00:09:14.240]  宏偉壯觀的序言
[00:09:14.240 --> 00:09:20.240]  序言是約翰福音一章一節至十八節
[00:09:20.240 --> 00:09:22.240]  是凌凌赦赦的
[00:09:22.240 --> 00:09:25.240]  有人說是他寫完整個約翰福音之後
[00:09:25.240 --> 00:09:29.240]  再回到前面寫一個序言
[00:09:29.240 --> 00:09:33.240]  當你去看 打開這個序言的時候
[00:09:33.240 --> 00:09:35.240]  正如我剛才所說
[00:09:35.240 --> 00:09:37.240]  當你仔細去研究的時候
[00:09:37.240 --> 00:09:40.240]  你會發現這個序言其實是一個ABCD
[00:09:40.240 --> 00:09:44.240]  就是DCBA 前後呼應的架構
[00:09:44.240 --> 00:09:46.240]  這個序言的總綱
[00:09:46.240 --> 00:09:48.240]  你看不到的 你先記住
[00:09:48.240 --> 00:09:52.240]  就是Grace upon Grace
[00:09:52.240 --> 00:09:54.240]  這個序言的總綱竟然是
[00:09:54.240 --> 00:09:56.240]  恩典恩上加恩
[00:09:56.240 --> 00:09:58.240]  我們這個星期不會讀這個東西
[00:09:58.240 --> 00:10:00.240]  下個星期回來再讀
[00:10:00.240 --> 00:10:01.240]  Grace upon Grace
[00:10:01.240 --> 00:10:04.240]  你們領受了 我們領受了
[00:10:04.240 --> 00:10:06.240]  恩典約翰福音說
[00:10:06.240 --> 00:10:08.240]  而且恩上加恩
[00:10:08.240 --> 00:10:11.240]  如果你像我一樣
[00:10:11.240 --> 00:10:14.240]  看完這個序言 覺得太複雜了
[00:10:14.240 --> 00:10:16.240]  消化不了的時候
[00:10:16.240 --> 00:10:19.240]  我們可以開始從中間
[00:10:19.240 --> 00:10:21.240]  做一些簡化的工作
[00:10:21.240 --> 00:10:24.240]  你看中間的DD是最重要的
[00:10:24.240 --> 00:10:27.240]  所有中間的東西是最重要的
[00:10:27.240 --> 00:10:29.240]  世界藉著他做
[00:10:29.240 --> 00:10:31.240]  世界不認識他
[00:10:31.240 --> 00:10:33.240]  然而第二個D
[00:10:33.240 --> 00:10:35.240]  接納信他的
[00:10:35.240 --> 00:10:38.240]  就得到權柄作上帝的兒女
[00:10:38.240 --> 00:10:40.240]  一個是負面的
[00:10:40.240 --> 00:10:42.240]  他不認識他 拒絕他
[00:10:42.240 --> 00:10:44.240]  另一個是正面的
[00:10:44.240 --> 00:10:46.240]  接納他 信他的名
[00:10:46.240 --> 00:10:48.240]  於是得到作兒女的權柄
[00:10:48.240 --> 00:10:50.240]  我將他簡化變了做
[00:10:50.240 --> 00:10:53.240]  Decision Time
[00:10:53.240 --> 00:10:55.240]  約翰告訴我們
[00:10:55.240 --> 00:10:57.240]  現在是決擇的時間
[00:10:57.240 --> 00:10:59.240]  已選一
[00:10:59.240 --> 00:11:00.240]  不能猶豫的
[00:11:00.240 --> 00:11:02.240]  或者你說我現在選不了
[00:11:02.240 --> 00:11:05.240]  下個星期你已經選了
[00:11:05.240 --> 00:11:07.240]  因為你沒有接受
[00:11:07.240 --> 00:11:10.240]  其實你本來一直在拒絕他
[00:11:10.240 --> 00:11:12.240]  所以你不選
[00:11:12.240 --> 00:11:14.240]  你已經選了
[00:11:14.240 --> 00:11:16.240]  It's Decision Time
[00:11:16.240 --> 00:11:18.240]  所以我們開始將他簡化
[00:11:18.240 --> 00:11:20.240]  接著我們可以再簡化
[00:11:20.240 --> 00:11:22.240]  我們可以暫時
[00:11:22.240 --> 00:11:26.240]  除了拿走施捨約翰
[00:11:26.240 --> 00:11:28.240]  你會發現這裡有兩段
[00:11:28.240 --> 00:11:32.240]  上面的B和下面的B
[00:11:32.240 --> 00:11:34.240]  都是跟施捨約翰有關係
[00:11:34.240 --> 00:11:37.240]  其實我們暫時不用理會他
[00:11:37.240 --> 00:11:40.240]  於是我們除去施捨約翰
[00:11:40.240 --> 00:11:43.240]  整個Structure
[00:11:43.240 --> 00:11:47.240]  整個架構是否清晰了很多
[00:11:47.240 --> 00:11:49.240]  這個架構一開始
[00:11:49.240 --> 00:11:51.240]  上面道是上帝
[00:11:51.240 --> 00:11:52.240]  是生命之國
[00:11:52.240 --> 00:11:55.240]  下面是指示上帝表明
[00:11:55.240 --> 00:11:57.240]  把父表明出來
[00:11:57.240 --> 00:11:59.240]  對聯這樣對
[00:11:59.240 --> 00:12:03.240]  接著C
[00:12:03.240 --> 00:12:07.240]  真光那光到了世上
[00:12:07.240 --> 00:12:09.240]  照亮世上人
[00:12:09.240 --> 00:12:10.240]  接著下面
[00:12:10.240 --> 00:12:12.240]  造成了肉身
[00:12:12.240 --> 00:12:15.240]  彰顯了上帝的慈愛
[00:12:15.240 --> 00:12:16.240]  和信心
[00:12:16.240 --> 00:12:19.240]  又是一對的
[00:12:19.240 --> 00:12:21.240]  正如我之前所說
[00:12:21.240 --> 00:12:23.240]  耶穌來
[00:12:23.240 --> 00:12:28.240]  是真光照亮了我們的黑暗
[00:12:28.240 --> 00:12:33.240]  耶穌來是要我們知罪悔改
[00:12:33.240 --> 00:12:37.240]  並且他會光照引領我們
[00:12:37.240 --> 00:12:40.240]  離開這個墮落的世界
[00:12:40.240 --> 00:12:41.240]  黑暗的世界
[00:12:41.240 --> 00:12:44.240]  走進永恆天國的光明
[00:12:44.240 --> 00:12:46.240]  第一你要出黑暗
[00:12:46.240 --> 00:12:48.240]  第二你要跟隨光明
[00:12:48.240 --> 00:12:51.240]  去離開黑暗
[00:12:51.240 --> 00:12:53.240]  然而
[00:12:53.240 --> 00:12:55.240]  我不知道你有沒有想過
[00:12:55.240 --> 00:12:58.240]  單單靠光引導
[00:12:58.240 --> 00:13:00.240]  是沒有辦法救我們的
[00:13:00.240 --> 00:13:01.240]  所以
[00:13:01.240 --> 00:13:02.240]  下星期回來
[00:13:02.240 --> 00:13:03.240]  我們才會再說
[00:13:03.240 --> 00:13:05.240]  所以下面那個C
[00:13:05.240 --> 00:13:08.240]  是造成了肉身
[00:13:08.240 --> 00:13:10.240]  造成了肉身之後
[00:13:10.240 --> 00:13:11.240]  那句是什麼
[00:13:11.240 --> 00:13:13.240]  住在我門中間
[00:13:13.240 --> 00:13:15.240]  這是我們中文的翻譯
[00:13:15.240 --> 00:13:16.240]  英文也是這樣
[00:13:16.240 --> 00:13:17.240]  Dwell among us
[00:13:17.240 --> 00:13:19.240]  但其實是一個很不好
[00:13:19.240 --> 00:13:21.240]  很不到位的翻譯
[00:13:21.240 --> 00:13:22.240]  原文是什麼
[00:13:22.240 --> 00:13:24.240]  造成了肉身
[00:13:24.240 --> 00:13:27.240]  Tabernacle among us
[00:13:27.240 --> 00:13:29.240]  造成了肉身
[00:13:29.240 --> 00:13:32.240]  帳棚在我們的中間
[00:13:32.240 --> 00:13:33.240]  你說什麼
[00:13:33.240 --> 00:13:35.240]  他在說出埃及的
[00:13:35.240 --> 00:13:38.240]  當上帝引領二聖人出埃及的時候
[00:13:38.240 --> 00:13:42.240]  他開始叫摩西幫他造個帳棚
[00:13:42.240 --> 00:13:44.240]  上帝居住的地方
[00:13:44.240 --> 00:13:46.240]  而大家要記得
[00:13:46.240 --> 00:13:50.240]  帳棚是聖殿的前身
[00:13:50.240 --> 00:13:52.240]  我想說什麼呢
[00:13:52.240 --> 00:13:54.240]  就是說光
[00:13:54.240 --> 00:13:57.240]  單單靠光去引領你
[00:13:57.240 --> 00:14:00.240]  出黑暗是不夠的
[00:14:00.240 --> 00:14:03.240]  因為你的罪需要
[00:14:03.240 --> 00:14:05.240]  有人去贖
[00:14:05.240 --> 00:14:08.240]  於是我們需要的是
[00:14:08.240 --> 00:14:09.240]  不單止耶穌是真光
[00:14:09.240 --> 00:14:12.240]  而耶穌要成為造成了肉身
[00:14:12.240 --> 00:14:14.240]  住在我們當中
[00:14:14.240 --> 00:14:17.240]  耶穌要將他的肉身化為聖殿
[00:14:17.240 --> 00:14:19.240]  聖殿用來做什麼
[00:14:19.240 --> 00:14:20.240]  聖殿用來敬拜
[00:14:20.240 --> 00:14:23.240]  不是聖殿用來贖罪
[00:14:23.240 --> 00:14:27.240]  耶穌要將他的肉身化為聖殿
[00:14:27.240 --> 00:14:30.240]  就是叛逆罪人和聖結上帝之間
[00:14:30.240 --> 00:14:35.240]  必須要有個為罪罪而建立的聖殿
[00:14:35.240 --> 00:14:37.240]  我知道和我們今天想的東西
[00:14:37.240 --> 00:14:38.240]  是很不一樣的
[00:14:38.240 --> 00:14:39.240]  我們今天有一間教會
[00:14:39.240 --> 00:14:40.240]  說我要建一個聖殿
[00:14:40.240 --> 00:14:41.240]  你用來做什麼
[00:14:41.240 --> 00:14:42.240]  用來敬拜
[00:14:42.240 --> 00:14:44.240]  不是的 起初的聖殿
[00:14:44.240 --> 00:14:46.240]  是用來贖罪的
[00:14:46.240 --> 00:14:51.240]  是為了血 為了祭物而興建的
[00:14:51.240 --> 00:14:53.240]  為了要贖罪
[00:14:53.240 --> 00:14:55.240]  唯有這樣
[00:14:55.240 --> 00:14:58.240]  會轉悔改的罪人
[00:14:58.240 --> 00:15:02.240]  才可以通過耶穌
[00:15:02.240 --> 00:15:04.240]  除罪的羔羊
[00:15:04.240 --> 00:15:07.240]  才可以有條血路
[00:15:07.240 --> 00:15:11.240]  可以離開墮落的世界的黑暗
[00:15:11.240 --> 00:15:14.240]  進入上帝永恆天國的光明
[00:15:14.240 --> 00:15:16.240]  沒有了那條血路
[00:15:16.240 --> 00:15:21.240]  沒有人走得出黑暗的洞穴
[00:15:21.240 --> 00:15:24.240]  而當你跟隨耶穌
[00:15:24.240 --> 00:15:27.240]  走在這條血路當中
[00:15:27.240 --> 00:15:32.240]  這是奉承真正的榮耀
[00:15:32.240 --> 00:15:37.240]  是與上帝聯合的永生
[00:15:37.240 --> 00:15:42.240]  今天我想帶大家主要去看的是
[00:15:42.240 --> 00:15:46.240]  約翰福音裡面那個榮耀聚曲
[00:15:46.240 --> 00:15:48.240]  榮耀聚焉的前半
[00:15:48.240 --> 00:15:51.240]  今天我們看到大概是第十三節
[00:15:51.240 --> 00:15:53.240]  下個星期還有回來
[00:15:53.240 --> 00:15:56.240]  還有幾節才是戲肉
[00:15:56.240 --> 00:16:00.240]  於是我們從起初的四節開始看
[00:16:00.240 --> 00:16:04.240]  大家都可能很熟悉很熟悉的東西
[00:16:04.240 --> 00:16:09.240]  太初有道 道與上帝同在
[00:16:09.240 --> 00:16:11.240]  道就是上帝
[00:16:11.240 --> 00:16:14.240]  這道太初與上帝同在
[00:16:14.240 --> 00:16:15.240]  第三節
[00:16:15.240 --> 00:16:17.240]  萬物都是藉著他造的
[00:16:17.240 --> 00:16:20.240]  沒有一樣不是藉著他造的
[00:16:20.240 --> 00:16:21.240]  第四節
[00:16:21.240 --> 00:16:23.240]  在他裡面有生命
[00:16:23.240 --> 00:16:27.240]  這生命就是人的光
[00:16:27.240 --> 00:16:32.240]  這裡我想你特別留意三個希臘名詞
[00:16:32.240 --> 00:16:34.240]  或者我教你三個名詞
[00:16:34.240 --> 00:16:36.240]  其他你都不用理了
[00:16:36.240 --> 00:16:38.240]  看了四節聖經
[00:16:38.240 --> 00:16:41.240]  有三個希臘名詞你需要知道
[00:16:41.240 --> 00:16:43.240]  第一個叫Logos
[00:16:43.240 --> 00:16:44.240]  可能你都聽過了
[00:16:44.240 --> 00:16:46.240]  中文翻譯是道
[00:16:46.240 --> 00:16:47.240]  太初有道
[00:16:47.240 --> 00:16:49.240]  太初有Logos
[00:16:49.240 --> 00:16:52.240]  第二是Zoe
[00:16:52.240 --> 00:16:53.240]  生命
[00:16:53.240 --> 00:16:55.240]  他裡面有生命
[00:16:55.240 --> 00:16:56.240]  Zoe
[00:16:56.240 --> 00:16:57.240]  生命
[00:16:57.240 --> 00:16:58.240]  第三叫Phos
[00:16:58.240 --> 00:16:59.240]  他是光
[00:16:59.240 --> 00:17:01.240]  這生命是人的光
[00:17:01.240 --> 00:17:04.240]  我要你記得
[00:17:04.240 --> 00:17:06.240]  這四節聖經講的是
[00:17:06.240 --> 00:17:07.240]  真道
[00:17:07.240 --> 00:17:09.240]  生命
[00:17:09.240 --> 00:17:11.240]  和真光
[00:17:11.240 --> 00:17:13.240]  你再聽
[00:17:13.240 --> 00:17:15.240]  太初有道
[00:17:15.240 --> 00:17:16.240]  道與上帝同在
[00:17:16.240 --> 00:17:18.240]  道就是上帝
[00:17:18.240 --> 00:17:22.240]  這道太初與上帝同在
[00:17:22.240 --> 00:17:23.240]  我問你
[00:17:23.240 --> 00:17:25.240]  約翰所要講的道
[00:17:25.240 --> 00:17:28.240]  是什麼道呢
[00:17:28.240 --> 00:17:32.240]  希臘名詞Logos的原意其實很簡單
[00:17:32.240 --> 00:17:34.240]  原意就是說話
[00:17:34.240 --> 00:17:36.240]  太初有說話
[00:17:36.240 --> 00:17:37.240]  有話語
[00:17:37.240 --> 00:17:40.240]  但是不少的聖經學者和神學家
[00:17:40.240 --> 00:17:42.240]  會將這個道
[00:17:42.240 --> 00:17:45.240]  演繹為古希臘哲學裡面那種
[00:17:45.240 --> 00:17:47.240]  萬物的規律
[00:17:47.240 --> 00:17:48.240]  Logos
[00:17:48.240 --> 00:17:49.240]  因為那個字
[00:17:49.240 --> 00:17:51.240]  是在希臘文化裡面
[00:17:51.240 --> 00:17:53.240]  拿出來的
[00:17:53.240 --> 00:17:54.240]  甚至我不知道你有沒有聽過
[00:17:54.240 --> 00:17:55.240]  我小時候以前都聽過
[00:17:55.240 --> 00:17:58.240]  華人的學者會將這個道
[00:17:58.240 --> 00:18:01.240]  連繫到我們中國哲學裡面的道都可以
[00:18:01.240 --> 00:18:03.240]  翻得太好了
[00:18:03.240 --> 00:18:05.240]  好到一個地步你以為是中文寫的
[00:18:05.240 --> 00:18:07.240]  那就不好
[00:18:07.240 --> 00:18:09.240]  因為不是中文寫的
[00:18:09.240 --> 00:18:11.240]  但是正如我剛才
[00:18:11.240 --> 00:18:12.240]  我現在回來了
[00:18:12.240 --> 00:18:13.240]  不是中國的哲學
[00:18:13.240 --> 00:18:16.240]  也都不是
[00:18:16.240 --> 00:18:17.240]  希臘的哲學
[00:18:17.240 --> 00:18:18.240]  正如我所講
[00:18:18.240 --> 00:18:20.240]  希臘的語言的意思很簡單
[00:18:20.240 --> 00:18:21.240]  就是說話
[00:18:21.240 --> 00:18:22.240]  太
[00:18:22.240 --> 00:18:24.240]  你再聽
[00:18:24.240 --> 00:18:26.240]  我現在籠統一點讀下去
[00:18:26.240 --> 00:18:27.240]  太初有說話
[00:18:27.240 --> 00:18:29.240]  說話與上帝同在
[00:18:29.240 --> 00:18:30.240]  說話就是上帝
[00:18:30.240 --> 00:18:34.240]  這說話太初與上帝同在
[00:18:34.240 --> 00:18:35.240]  你這樣讀
[00:18:35.240 --> 00:18:38.240]  你明不明白約翰的意思呢
[00:18:38.240 --> 00:18:39.240]  繼續讀下去
[00:18:39.240 --> 00:18:41.240]  你就會明白的了
[00:18:41.240 --> 00:18:44.240]  約翰福音第一章第三節
[00:18:44.240 --> 00:18:47.240]  萬物都是藉著說話做的
[00:18:47.240 --> 00:18:48.240]  行不行
[00:18:48.240 --> 00:18:49.240]  藉著他
[00:18:49.240 --> 00:18:50.240]  你不要讀他
[00:18:50.240 --> 00:18:51.240]  你讀說話
[00:18:51.240 --> 00:18:53.240]  萬物都是藉著說話做的
[00:18:53.240 --> 00:18:55.240]  沒有一樣
[00:18:55.240 --> 00:18:57.240]  不是藉著說話做的
[00:18:57.240 --> 00:19:00.240]  在說話裏面有生命
[00:19:00.240 --> 00:19:02.240]  這生命就是
[00:19:02.240 --> 00:19:04.240]  人的光
[00:19:04.240 --> 00:19:07.240]  你說約翰的意思究竟是什麼
[00:19:07.240 --> 00:19:08.240]  約翰其實是要給
[00:19:08.240 --> 00:19:11.240]  將這三個希臘的名詞
[00:19:11.240 --> 00:19:13.240]  連貫在一起夾Ben
