
[00:00:00.000 --> 00:00:03.000]  在《提摩太后書》
[00:01:41.000 --> 00:01:42.000]  很努力工作
[00:01:42.000 --> 00:01:45.000]  簡單來講
[00:01:45.000 --> 00:01:49.000]  我們生命的賞賜
[00:01:49.000 --> 00:01:54.000]  是來自我們跟隨耶穌基督的中心而來
[00:01:54.000 --> 00:01:58.000]  作為這個神家裡面的領袖
[00:01:58.000 --> 00:02:01.000]  傳廣神的話語是很重要
[00:02:01.000 --> 00:02:03.000]  是我們的責任
[00:02:03.000 --> 00:02:06.000]  而講到這個傳廣神的話語
[00:02:06.000 --> 00:02:08.000]  保羅在這裡提醒提摩太的話
[00:02:08.000 --> 00:02:12.000]  就是千萬不要為言語來爭辯
[00:02:12.000 --> 00:02:14.000]  因為爭辯很多時候
[00:02:14.000 --> 00:02:16.000]  都是沒有好結果的
[00:02:16.000 --> 00:02:17.000]  我記得很多年前
[00:02:17.000 --> 00:02:19.000]  我跟一個基督徒聊天
[00:02:19.000 --> 00:02:22.000]  這個基督徒是一個很資深的基督徒
[00:02:22.000 --> 00:02:23.000]  他跟我說
[00:02:23.000 --> 00:02:27.000]  我跟人爭論是沒有輸過的
[00:02:27.000 --> 00:02:31.000]  如果有些非基督徒跟我們討論信仰的話
[00:02:31.000 --> 00:02:34.000]  一定贏不了我
[00:02:34.000 --> 00:02:37.000]  不知道大家有沒有試過
[00:02:37.000 --> 00:02:40.000]  通過辯論來傳福音
[00:02:40.000 --> 00:02:43.000]  有沒有試過是說贏一個人
[00:02:43.000 --> 00:02:45.000]  讓他成為基督徒
[00:02:45.000 --> 00:02:47.000]  我沒試過 我也沒聽過
[00:02:47.000 --> 00:02:51.000]  我希望這個他自稱為
[00:02:51.000 --> 00:02:54.000]  逢辯論必贏的基督徒
[00:02:54.000 --> 00:02:57.000]  跟我聊聊天
[00:02:57.000 --> 00:02:59.000]  不知道他是不是真的這樣
[00:02:59.000 --> 00:03:02.000]  來傳福音
[00:03:02.000 --> 00:03:04.000]  也不知道他是不是真的
[00:03:04.000 --> 00:03:07.000]  可以贏一個人讓他成為基督徒
[00:03:07.000 --> 00:03:09.000]  我想如果他真的這樣做的時候
[00:03:09.000 --> 00:03:12.000]  大概這個非基督徒
[00:03:12.000 --> 00:03:15.000]  對基督教更加沒有好感
[00:03:15.000 --> 00:03:17.000]  也會是既不情願
[00:03:17.000 --> 00:03:20.000]  也不甘心的成為基督徒
[00:03:20.000 --> 00:03:23.000]  保羅甚至告訴我們
[00:03:23.000 --> 00:03:26.000]  如果我們陷入這種辯論的時候
[00:03:26.000 --> 00:03:31.000]  很多時候結果都是敗壞聽見的人
[00:03:31.000 --> 00:03:36.000]  我們怎樣才能夠成為一個無愧的工人呢
[00:03:36.000 --> 00:03:38.000]  保羅的答案很簡單
[00:03:38.000 --> 00:03:41.000]  是按照正義分解真理的道路
[00:03:41.000 --> 00:03:42.000]  什麼意思呢
[00:03:42.000 --> 00:03:45.000]  什麼叫按正義分解真理的道路呢
[00:03:45.000 --> 00:03:48.000]  我們需要明白一個很重要的事實
[00:03:48.000 --> 00:03:50.000]  聖經是神的話語
[00:03:50.000 --> 00:03:51.000]  就是什麼
[00:03:51.000 --> 00:03:54.000]  是神講的說話
[00:03:54.000 --> 00:03:56.000]  不是人講的說話
[00:03:56.000 --> 00:03:59.000]  所以如果我們作為人要完全理解
[00:03:59.000 --> 00:04:00.000]  聖經裡面所講的說話
[00:04:00.000 --> 00:04:03.000]  或者是理解神的說話的時候
[00:04:03.000 --> 00:04:04.000]  就是說什麼
[00:04:04.000 --> 00:04:07.000]  我們不能夠單是靠我們的理性
[00:04:07.000 --> 00:04:10.000]  單是靠我們的智慧去理解
[00:04:10.000 --> 00:04:11.000]  聖經裡面要講的說話
[00:04:11.000 --> 00:04:12.000]  因為神的說話的時候
[00:04:12.000 --> 00:04:14.000]  我們更加重要的是
[00:04:14.000 --> 00:04:16.000]  是依靠聖靈的引導
[00:04:16.000 --> 00:04:17.000]  聖靈的光照
[00:04:17.000 --> 00:04:19.000]  讓我們明白神的說話
[00:04:19.000 --> 00:04:21.000]  主耶穌自己說的
[00:04:21.000 --> 00:04:23.000]  主耶穌說
[00:04:23.000 --> 00:04:28.000]  天父是會差派聖靈進入人間
[00:04:28.000 --> 00:04:30.000]  讓一切的事情
[00:04:30.000 --> 00:04:32.000]  來指教世人
[00:04:32.000 --> 00:04:35.000]  以致祂引導我們去明白
[00:04:35.000 --> 00:04:38.000]  一切從神而來的真理
[00:04:38.000 --> 00:04:39.000]  換言之是什麼
[00:04:39.000 --> 00:04:41.000]  換言之就是說我們需要依靠聖靈
[00:04:41.000 --> 00:04:44.000]  而不是依靠我們的智慧
[00:04:44.000 --> 00:04:49.000]  去正確地理解神的話語
[00:04:49.000 --> 00:04:52.000]  使徒彼得也都告訴我們
[00:04:52.000 --> 00:04:55.000]  有一段記載在彼得後書裡說
[00:04:55.000 --> 00:05:00.000]  就如我們所親愛的兄弟保羅
[00:05:00.000 --> 00:05:02.000]  照著所刺激他的智慧
[00:05:02.000 --> 00:05:03.000]  寫信給你們
[00:05:03.000 --> 00:05:07.000]  而信裡面有很多難明的道理
[00:05:07.000 --> 00:05:09.000]  但是如果那些沒有學問
[00:05:09.000 --> 00:05:12.000]  不堅固的人強解
[00:05:12.000 --> 00:05:14.000]  如強解別的經書一樣
[00:05:14.000 --> 00:05:16.000]  就自取沉淪
[00:05:16.000 --> 00:05:18.000]  所以很多時候我們讀聖經的時候
[00:05:18.000 --> 00:05:21.000]  總是讀到一些很難明白的經文
[00:05:21.000 --> 00:05:22.000]  保羅告訴我們
[00:05:22.000 --> 00:05:23.000]  彼得告訴我們
[00:05:23.000 --> 00:05:25.000]  不要強行找一些解釋
[00:05:25.000 --> 00:05:28.000]  來強解聖經裡面的說話
[00:05:28.000 --> 00:05:29.000]  我們要怎樣
[00:05:29.000 --> 00:05:31.000]  虛心沉聞
[00:05:31.000 --> 00:05:34.000]  有時候虛心沉聞都不明白
[00:05:34.000 --> 00:05:35.000]  不明白就不明白
[00:05:35.000 --> 00:05:38.000]  如果謙虛地承認
[00:05:38.000 --> 00:05:41.000]  我們真的有些聖經的說話
[00:05:41.000 --> 00:05:43.000]  是不明白的
[00:05:43.000 --> 00:05:45.000]  而更加更加重要
[00:05:45.000 --> 00:05:46.000]  大家一定要謹記
[00:05:46.000 --> 00:05:48.000]  千萬不要用聖經
[00:05:48.000 --> 00:05:51.000]  去支持我們在地上
[00:05:51.000 --> 00:05:54.000]  某一些立場
[00:05:54.000 --> 00:05:58.000]  有沒有什麼例子
[00:05:58.000 --> 00:06:04.000]  很多承認自己是基督徒的同性戀者
[00:06:04.000 --> 00:06:08.000]  或者是支持同性戀者的基督徒
[00:06:08.000 --> 00:06:09.000]  如果你跟他辯論的時候
[00:06:09.000 --> 00:06:12.000]  他都會引經據典
[00:06:12.000 --> 00:06:15.000]  用聖經來解釋他們的立場
[00:06:15.000 --> 00:06:17.000]  也許我們早幾年在香港
[00:06:17.000 --> 00:06:19.000]  如果大家都知道
[00:06:19.000 --> 00:06:21.000]  香港有很多顏色的動亂
[00:06:21.000 --> 00:06:23.000]  黃藍之爭
[00:06:23.000 --> 00:06:26.000]  黃藍都有基督徒
[00:06:26.000 --> 00:06:28.000]  甚至是牧者
[00:06:28.000 --> 00:06:29.000]  如果你跟他說的時候
[00:06:29.000 --> 00:06:30.000]  他們都會引經據典
[00:06:30.000 --> 00:06:35.000]  用聖經來支持他們的論點
[00:06:35.000 --> 00:06:36.000]  但是請大家留意
[00:06:36.000 --> 00:06:39.000]  神的話語並不是一個工具
[00:06:39.000 --> 00:06:42.000]  來滿足我們的需要
[00:06:42.000 --> 00:06:43.000]  相反來說
[00:06:43.000 --> 00:06:48.000]  是我們的需要應該是建基於神的話語上
[00:06:48.000 --> 00:06:49.000]  簡單來說
[00:06:49.000 --> 00:06:52.000]  就是說我們是需要用聖經的真理
[00:06:52.000 --> 00:06:55.000]  來解讀我們在世上遇到的事情
[00:06:55.000 --> 00:06:56.000]  而不是反過來
[00:06:56.000 --> 00:07:04.000]  讓世界的觀點牽著我們走在人生的路上
[00:07:04.000 --> 00:07:08.000]  這就是正正保羅在十六節
[00:07:08.000 --> 00:07:11.000]  和第十七節所提醒
[00:07:11.000 --> 00:07:13.000]  提摩太的說話
[00:07:13.000 --> 00:07:17.000]  保羅說你要遠避世俗的虛談
[00:07:17.000 --> 00:07:20.000]  因為這些虛談如同毒倉
[00:07:20.000 --> 00:07:24.000]  越難越大
[00:07:24.000 --> 00:07:26.000]  在那個時候很明顯
[00:07:26.000 --> 00:07:29.000]  在當時的社會出現了一個論調
[00:07:29.000 --> 00:07:31.000]  這個論調就是說
[00:07:31.000 --> 00:07:34.000]  你們基督教所說的復活的事
[00:07:34.000 --> 00:07:36.000]  過去了
[00:07:36.000 --> 00:07:38.000]  向前看
[00:07:38.000 --> 00:07:40.000]  忘記這些古舊的事情
[00:07:40.000 --> 00:07:42.000]  活在今天
[00:07:42.000 --> 00:07:44.000]  很明顯這個就是當時的世界
[00:07:44.000 --> 00:07:47.000]  對教會的一個論調
[00:07:47.000 --> 00:07:50.000]  而這個觀點
[00:07:50.000 --> 00:07:52.000]  大家都很容易明白
[00:07:52.000 --> 00:07:54.000]  因為這個世界
[00:07:54.000 --> 00:07:56.000]  那時的世界並不認識耶穌基督
[00:07:56.000 --> 00:07:58.000]  他們當然有這樣的看法
[00:07:58.000 --> 00:08:01.000]  但是基督徒卻是認識耶穌基督的
[00:08:01.000 --> 00:08:04.000]  所以基督徒應該是按照聖經的真理
[00:08:04.000 --> 00:08:06.000]  來作出護教
[00:08:06.000 --> 00:08:10.000]  來作出對這些困難與挑戰
[00:08:10.000 --> 00:08:12.000]  或者移民攻擊
[00:08:12.000 --> 00:08:16.000]  來作出一個回應
[00:08:16.000 --> 00:08:17.000]  不過很明顯
[00:08:17.000 --> 00:08:20.000]  當時真的有信徒
[00:08:20.000 --> 00:08:22.000]  在那個時候
[00:08:22.000 --> 00:08:24.000]  無論是聖經還是回應
[00:08:24.000 --> 00:08:26.000]  當時世界對基督教的抨擊
[00:08:26.000 --> 00:08:27.000]  相反怎樣
[00:08:27.000 --> 00:08:29.000]  相反他們接受了這些世界的論點
[00:08:29.000 --> 00:08:31.000]  相反他們將這些世界的觀點
[00:08:31.000 --> 00:08:33.000]  在教會裏面傳開
[00:08:33.000 --> 00:08:36.000]  甚至到最後離開教會
[00:08:36.000 --> 00:08:38.000]  我想大家想像一下
[00:08:38.000 --> 00:08:42.000]  今天如果你在教會裏面有一個死黨
[00:08:42.000 --> 00:08:44.000]  他因為某些原因離開教會
[00:08:44.000 --> 00:08:45.000]  然後跟你說
[00:08:45.000 --> 00:08:48.000]  那你也一起跟我走
[00:08:48.000 --> 00:08:51.000]  你會不會跟著他們一起走
[00:08:51.000 --> 00:08:54.000]  在我的教會經驗裏面
[00:08:54.000 --> 00:08:55.000]  很多時候
[00:08:55.000 --> 00:08:58.000]  當人 當信徒
[00:08:58.000 --> 00:09:01.000]  由於某些原因離開教會的時候
[00:09:01.000 --> 00:09:02.000]  很多時候
[00:09:02.000 --> 00:09:05.000]  他們都帶著一班人離開
[00:09:05.000 --> 00:09:06.000]  這個我相信
[00:09:06.000 --> 00:09:09.000]  就是保羅在十七節裏面所說
[00:09:09.000 --> 00:09:10.000]  他們的華裔
[00:09:10.000 --> 00:09:12.000]  他們的虛談
[00:09:12.000 --> 00:09:14.000]  是很影響教會的
[00:09:14.000 --> 00:09:16.000]  好像岩世包一樣
[00:09:16.000 --> 00:09:20.000]  在擴散 損害 敗壞
[00:09:20.000 --> 00:09:22.000]  很多人的信心
[00:09:22.000 --> 00:09:26.000]  結果是相當的災難性
[00:09:26.000 --> 00:09:29.000]  所以作為神華裔的管家
[00:09:29.000 --> 00:09:30.000]  或者好像提摩太一樣
[00:09:30.000 --> 00:09:34.000]  從保羅手中領受福音的棒子的時候
[00:09:34.000 --> 00:09:37.000]  保羅去提醒提摩太
[00:09:37.000 --> 00:09:39.000]  他說你一定要站穩得穩
[00:09:39.000 --> 00:09:41.000]  一定要在神的恩典上
[00:09:41.000 --> 00:09:43.000]  在神的華裔上堅強
[00:09:43.000 --> 00:09:48.000]  是依靠耶穌基督的恩典
[00:09:48.000 --> 00:09:49.000]  聖靈的帶領
[00:09:49.000 --> 00:09:53.000]  來去持守聖經的華語
[00:09:53.000 --> 00:09:56.000]  去解釋神的真理
[00:09:56.000 --> 00:09:58.000]  換句話來說
[00:09:58.000 --> 00:10:01.000]  我們是用神的華語去解讀
[00:10:01.000 --> 00:10:04.000]  今天發生在地上的事情
[00:10:04.000 --> 00:10:07.000]  而不是讓世界上的思潮
[00:10:07.000 --> 00:10:09.000]  觀點 理論
[00:10:09.000 --> 00:10:12.000]  來牽著我們的鼻子走
[00:10:12.000 --> 00:10:14.000]  雖然這個世界
[00:10:14.000 --> 00:10:18.000]  來不來都會有很多不同的思潮
[00:10:18.000 --> 00:10:20.000]  有不同的東西 有不同的攻擊
[00:10:20.000 --> 00:10:24.000]  為的就是讓人不要接受福音
[00:10:24.000 --> 00:10:28.000]  保羅在這裡指出
[00:10:28.000 --> 00:10:32.000]  雖然這個世界總是有些思潮
[00:10:32.000 --> 00:10:34.000]  東西來抨擊基督教
[00:10:34.000 --> 00:10:36.000]  但是保羅這裡說得很清楚
[00:10:36.000 --> 00:10:41.000]  現已神堅固的根基立住了
[00:10:41.000 --> 00:10:44.000]  很多時候我們都說
[00:10:44.000 --> 00:10:45.000]  無論人說什麼
[00:10:45.000 --> 00:10:47.000]  無論人信什麼
[00:10:47.000 --> 00:10:50.000]  真的永遠假不了
[00:10:50.000 --> 00:10:52.000]  假的永遠真不了
[00:10:52.000 --> 00:10:56.000]  神的根基不會因為人的質疑
[00:10:56.000 --> 00:11:00.000]  人的抨擊 人的不信
[00:11:00.000 --> 00:11:02.000]  而被消滅的
[00:11:02.000 --> 00:11:04.000]  保羅在這裡指出
[00:11:04.000 --> 00:11:07.000]  在這個根基上面有兩個印記
[00:11:07.000 --> 00:11:08.000]  第一個印記
[00:11:08.000 --> 00:11:12.000]  主 認識哪一個是他的人
[00:11:12.000 --> 00:11:13.000]  第二個印記
[00:11:13.000 --> 00:11:16.000]  就是凡稱呼主名的
[00:11:16.000 --> 00:11:18.000]  總要離開不易
[00:11:18.000 --> 00:11:20.000]  這兩句話其實都是來自
[00:11:20.000 --> 00:11:22.000]  舊約的聖經
[00:11:22.000 --> 00:11:23.000]  第一句話
[00:11:23.000 --> 00:11:27.000]  主 認識誰是他的人
[00:11:27.000 --> 00:11:30.000]  是來自《問數記》的十六章
[00:11:30.000 --> 00:11:34.000]  當摩世大令以色列人出埃及
[00:11:34.000 --> 00:11:38.000]  入到曠野的時候
[00:11:38.000 --> 00:11:40.000]  有一個人叫荷拉
[00:11:40.000 --> 00:11:44.000]  荷拉帶著一幫人挑戰摩世的權兵
[00:11:44.000 --> 00:11:46.000]  摩世就跟荷拉
[00:11:46.000 --> 00:11:48.000]  和他的一黨的人這樣說
[00:11:48.000 --> 00:11:50.000]  到了早晨
[00:11:50.000 --> 00:11:51.000]  耶和華必指示
[00:11:51.000 --> 00:11:53.000]  誰是屬他的
[00:11:53.000 --> 00:11:54.000]  就是為了一幫人
[00:11:54.000 --> 00:11:58.000]  神是認識的
[00:11:58.000 --> 00:12:02.000]  如果你在那一幫人裡面的時候
[00:12:02.000 --> 00:12:04.000]  你就是穩妥
[00:12:04.000 --> 00:12:06.000]  你是平安你是安全的
[00:12:06.000 --> 00:12:09.000]  因為神知道屬他的人
[00:12:09.000 --> 00:12:14.000]  神也不會容讓屬他的人跌倒
[00:12:14.000 --> 00:12:16.000]  這個就是神的恩典
[00:12:16.000 --> 00:12:17.000]  而第二句話
[00:12:17.000 --> 00:12:19.000]  第二句話就是說
[00:12:19.000 --> 00:12:22.000]  凡稱呼主名的人總要離開不易
[00:12:22.000 --> 00:12:24.000]  也是來自同一個故事
[00:12:24.000 --> 00:12:28.000]  就在《問數記》的十六章
[00:12:28.000 --> 00:12:29.000]  那裡說到
[00:12:29.000 --> 00:12:31.000]  當時神就巧遇摩世說
[00:12:31.000 --> 00:12:32.000]  你吩咐會眾說
[00:12:32.000 --> 00:12:35.000]  你們要離開荷拉這一幫人
[00:12:35.000 --> 00:12:36.000]  他們的物件
[00:12:36.000 --> 00:12:38.000]  他們什麼你都不要碰
[00:12:38.000 --> 00:12:39.000]  為什麼不要碰
[00:12:39.000 --> 00:12:43.000]  因為恐怕你們陷在他們的罪中
[00:12:43.000 --> 00:12:49.000]  這樣你就跟他們一起滅亡
[00:12:49.000 --> 00:12:50.000]  就是說什麼
[00:12:50.000 --> 00:12:53.000]  就是說是我們的責任
[00:12:53.000 --> 00:12:55.000]  離開罪惡
[00:12:55.000 --> 00:12:59.000]  當我們在一個救恩裡面穩妥的時候
[00:12:59.000 --> 00:13:04.000]  我們就需要遠離罪惡
[00:13:04.000 --> 00:13:11.000]  這個就是成為神無愧功人的品質
[00:13:11.000 --> 00:13:13.000]  我們再看下去
[00:13:13.000 --> 00:13:17.000]  接著保羅就是用了
[00:13:17.000 --> 00:13:22.000]  一個大戶人家裡面的器皿
[00:13:22.000 --> 00:13:24.000]  作為另外一個的比喻
[00:13:24.000 --> 00:13:27.000]  去指出其實是我們的選擇
[00:13:27.000 --> 00:13:29.000]  我們的選擇可以決定
[00:13:29.000 --> 00:13:33.000]  我們究竟是一個有用貴重的器皿
[00:13:33.000 --> 00:13:37.000]  還是一個沒有用卑賤的器皿
[00:13:37.000 --> 00:13:39.000]  沒錯
[00:13:39.000 --> 00:13:42.000]  在很多人生的大方向上面
[00:13:42.000 --> 00:13:44.000]  神有祂的主權
[00:13:44.000 --> 00:13:46.000]  人生你有沒有發現
[00:13:46.000 --> 00:13:47.000]  很多東西是我們沒得選擇的
[00:13:47.000 --> 00:13:50.000]  有些東西沒得選擇
[00:13:50.000 --> 00:13:52.000]  你生在誰人的家裡
[00:13:52.000 --> 00:13:54.000]  有沒有得選擇
[00:13:54.000 --> 00:13:55.000]  哇 你有得選擇的
[00:13:55.000 --> 00:13:58.000]  每個人都選擇了誰是誰
[00:13:58.000 --> 00:14:00.000]  那家出世了
[00:14:00.000 --> 00:14:01.000]  沒得選擇的
[00:14:01.000 --> 00:14:03.000]  還有些什麼沒得選擇
[00:14:03.000 --> 00:14:04.000]  你的性別
[00:14:04.000 --> 00:14:05.000]  你的樣貌
[00:14:05.000 --> 00:14:07.000]  給我選擇的話
[00:14:07.000 --> 00:14:11.000]  當然是選擇一個盡朗非凡的樣子
[00:14:11.000 --> 00:14:13.000]  對不起 沒得選擇的
[00:14:13.000 --> 00:14:15.000]  還有些什麼沒得選擇
[00:14:15.000 --> 00:14:17.000]  神是按照祂的意思
[00:14:17.000 --> 00:14:20.000]  將祂的恩賜給那個人
[00:14:20.000 --> 00:14:22.000]  我們都沒得選擇恩賜
[00:14:22.000 --> 00:14:26.000]  是神按照祂的意思去給過我們
[00:14:26.000 --> 00:14:29.000]  但是每一個信徒都會有
[00:14:29.000 --> 00:14:34.000]  神所給過我們的恩賜
[00:14:34.000 --> 00:14:35.000]  但是
[00:14:35.000 --> 00:14:37.000]  雖然有很多的事情我們沒得選擇
[00:14:37.000 --> 00:14:39.000]  在神的絕對主權裡面
[00:14:39.000 --> 00:14:41.000]  但是在神所給過我們的東西
[00:14:41.000 --> 00:14:43.000]  這個基礎上面
[00:14:43.000 --> 00:14:44.000]  我們可以努力
[00:14:44.000 --> 00:14:45.000]  我們可以上進
[00:14:45.000 --> 00:14:47.000]  以致我們可以
[00:14:47.000 --> 00:14:49.000]  靠著神的恩典
[00:14:49.000 --> 00:14:55.000]  可以得著這個成功
[00:14:55.000 --> 00:14:56.000]  不過
[00:14:56.000 --> 00:14:57.000]  反過來說
[00:14:57.000 --> 00:14:59.000]  如果我們沒有盡我們的責任的時候
[00:14:59.000 --> 00:15:01.000]  我們同一個時間
[00:15:01.000 --> 00:15:05.000]  也可以從一個
[00:15:05.000 --> 00:15:08.000]  有用的貴重的器皿
[00:15:08.000 --> 00:15:10.000]  而成為卑微的器皿
[00:15:10.000 --> 00:15:12.000]  大家記不記得
[00:15:12.000 --> 00:15:13.000]  掃羅王
[00:15:13.000 --> 00:15:15.000]  以色列的第一個皇帝掃羅
[00:15:15.000 --> 00:15:18.000]  掃羅是耶穌親自揀選
[00:15:18.000 --> 00:15:21.000]  成為以色列國的第一個皇帝
[00:15:21.000 --> 00:15:22.000]  很明顯
[00:15:22.000 --> 00:15:23.000]  貴重的器皿
[00:15:23.000 --> 00:15:26.000]  被神挑選成為第一個皇帝
[00:15:26.000 --> 00:15:27.000]  不過聖經告訴我們
[00:15:27.000 --> 00:15:29.000]  這個掃羅王
[00:15:29.000 --> 00:15:31.000]  他卻是沒有遵守神的命令
[00:15:31.000 --> 00:15:34.000]  神叫他用刀殺盡亞馬力人
[00:15:34.000 --> 00:15:35.000]  沒有殺盡
[00:15:35.000 --> 00:15:39.000]  神叫他不要拿那些物件
[00:15:39.000 --> 00:15:42.000]  他卻是拿了
[00:15:42.000 --> 00:15:43.000]  所以
[00:15:43.000 --> 00:15:46.000]  耶和華神就厭棄掃羅
[00:15:46.000 --> 00:15:47.000]  可以這麼說
[00:15:47.000 --> 00:15:50.000]  他是從一個貴重的器皿
[00:15:50.000 --> 00:15:52.000]  即時因為他的不順服
[00:15:52.000 --> 00:15:56.000]  成為一個不能用的瓦器
[00:15:56.000 --> 00:15:58.000]  相反來說
[00:15:58.000 --> 00:15:59.000]  同一個掃羅
[00:15:59.000 --> 00:16:00.000]  不是同一個掃羅
[00:16:00.000 --> 00:16:01.000]  同一個名字掃羅
[00:16:01.000 --> 00:16:03.000]  在新約裡面的掃羅
[00:16:03.000 --> 00:16:06.000]  他出現在歷史舞台上面的時候
[00:16:06.000 --> 00:16:09.000]  神是不能用的器皿
[00:16:09.000 --> 00:16:10.000]  為什麼
[00:16:10.000 --> 00:16:13.000]  因為掃羅當時是逼迫教會
[00:16:13.000 --> 00:16:16.000]  不過在他逼迫教會的途中
[00:16:16.000 --> 00:16:18.000]  當他遇上復活的主之後
[00:16:18.000 --> 00:16:21.000]  當他有生命的改變之後
[00:16:21.000 --> 00:16:24.000]  他就從一個教會的逼迫者
[00:16:24.000 --> 00:16:27.000]  成為一個教會的建造者
[00:16:27.000 --> 00:16:28.000]  你可以說
[00:16:28.000 --> 00:16:30.000]  新約的掃羅
[00:16:30.000 --> 00:16:32.000]  或者後期叫的保羅
[00:16:32.000 --> 00:16:34.000]  是從一個
[00:16:34.000 --> 00:16:37.000]  不能夠被使用的瓦器
[00:16:37.000 --> 00:16:40.000]  成為一個神所重用的
[00:16:40.000 --> 00:16:42.000]  貴重的器皿
[00:16:42.000 --> 00:16:43.000]  你會說
[00:16:43.000 --> 00:16:46.000]  為什麼可以成為用貴重的器皿呢
[00:16:46.000 --> 00:16:48.000]  保羅告訴我們
[00:16:48.000 --> 00:16:50.000]  要成為貴重的器皿
[00:16:50.000 --> 00:16:53.000]  我們首先要自潔
[00:16:53.000 --> 00:16:55.000]  首先要自潔
[00:16:55.000 --> 00:16:57.000]  自潔是什麼意思
[00:16:57.000 --> 00:17:03.000]  自潔就是脫離悲戰的事
[00:17:03.000 --> 00:17:04.000]  自潔
[00:17:04.000 --> 00:17:05.000]  其實在舊約的時候
[00:17:05.000 --> 00:17:07.000]  已經出現了一個觀念
[00:17:07.000 --> 00:17:08.000]  就是指我們
[00:17:08.000 --> 00:17:10.000]  將我們自己分別出來
[00:17:10.000 --> 00:17:11.000]  我們要過聖潔的生活
[00:17:11.000 --> 00:17:12.000]  我們要預備好自己
[00:17:12.000 --> 00:17:15.000]  一個敬虔的目的
[00:17:15.000 --> 00:17:18.000]  或者一個敬虔的事件
[00:17:18.000 --> 00:17:20.000]  有沒有什麼例子呢
[00:17:20.000 --> 00:17:24.000]  如果我們看出埃及記的時候
[00:17:24.000 --> 00:17:29.000]  在以色列人準備去西賴山
[00:17:29.000 --> 00:17:31.000]  接受十誡之前
[00:17:31.000 --> 00:17:33.000]  神來到指示摩西
[00:17:33.000 --> 00:17:35.000]  他說什麼呢
[00:17:35.000 --> 00:17:38.000]  叫百姓今天明天自潔
[00:17:38.000 --> 00:17:39.000]  怎麼自潔呢
[00:17:39.000 --> 00:17:41.000]  他們要洗衣服
[00:17:41.000 --> 00:17:42.000]  不可以上山
[00:17:42.000 --> 00:17:45.000]  不可以摸山上的邊界
[00:17:45.000 --> 00:17:50.000]  也不可親近女性
[00:17:50.000 --> 00:17:52.000]  這個就是讓他們
[00:17:52.000 --> 00:17:54.000]  可以預備自己
[00:17:54.000 --> 00:17:56.000]  進入神的同在
[00:17:56.000 --> 00:17:58.000]  領受十誡
[00:17:58.000 --> 00:17:59.000]  另外一個例子就是
[00:17:59.000 --> 00:18:03.000]  當約書亞引領以色列人
[00:18:03.000 --> 00:18:05.000]  在他們的曠野地
[00:18:05.000 --> 00:18:08.000]  兜兜轉轉四十年之後
[00:18:08.000 --> 00:18:11.000]  到他們準備要進入英許之地
[00:18:11.000 --> 00:18:13.000]  要過約旦河
[00:18:13.000 --> 00:18:16.000]  就在他們過約旦河的時候
[00:18:16.000 --> 00:18:20.000]  而約書亞就跟他們說
[00:18:20.000 --> 00:18:22.000]  你們要自潔
[00:18:22.000 --> 00:18:23.000]  為什麼呢
[00:18:23.000 --> 00:18:24.000]  因為明天耶和華
