
[00:00:00.000 --> 00:00:05.000]  可能在座有小部份的弟兄姊妹都知道
[00:07:27.000 --> 00:07:30.000]  現在很流行一個「萌」字
[00:07:30.000 --> 00:07:34.000]  去形容那些很有趣的小朋友
[00:07:34.000 --> 00:07:36.000]  很「萌」
[00:07:36.000 --> 00:07:38.000]  一開始我也不知道是甚麼
[00:07:38.000 --> 00:07:39.000]  「萌」即是甚麼呢?
[00:07:39.000 --> 00:07:41.000]  原來是這樣的
[00:07:41.000 --> 00:07:44.000]  但是現在不少的父母
[00:07:44.000 --> 00:07:48.000]  當兒女仍然帶著
[00:07:48.000 --> 00:07:52.000]  我們仍然帶著這樣的心態
[00:07:52.000 --> 00:07:57.000]  脫離不了我們的兒女很「萌」的角色
[00:07:57.000 --> 00:08:02.000]  所以陶傑先生曾經在他的專欄裏
[00:08:02.000 --> 00:08:04.000]  這樣形容
[00:08:04.000 --> 00:08:09.000]  他說香港很多父母將兒女當成「Hello Kitty」
[00:08:09.000 --> 00:08:14.000]  將他們裝扮成怎樣怎樣
[00:08:14.000 --> 00:08:15.000]  令他們很漂亮
[00:08:15.000 --> 00:08:20.000]  希望他們成為我心裏的角色人物
[00:08:20.000 --> 00:08:26.000]  可能裏面都會有很多好意
[00:08:26.000 --> 00:08:28.000]  希望我這樣栽培他們
[00:08:28.000 --> 00:08:31.000]  日後有足夠的競爭力
[00:08:31.000 --> 00:08:33.000]  不會吃虧
[00:08:33.000 --> 00:08:37.000]  出來可以有口飯吃
[00:08:37.000 --> 00:08:41.000]  我又不知道大家平時禮拜六禮拜日
[00:08:41.000 --> 00:08:44.000]  有沒有見過一個這樣的場景
[00:08:44.000 --> 00:08:46.000]  你坐地鐵也好
[00:08:46.000 --> 00:08:47.000]  在監工具也好
[00:08:47.000 --> 00:08:48.000]  甚麼也好
[00:08:48.000 --> 00:08:52.000]  可能會見過一個媽媽
[00:08:52.000 --> 00:08:53.000]  多數都是媽媽
[00:08:53.000 --> 00:08:56.000]  或者工人姐姐
[00:08:56.000 --> 00:08:58.000]  拖著一個小朋友
[00:08:58.000 --> 00:09:00.000]  很「謝」的樣子
[00:09:00.000 --> 00:09:02.000]  這個小朋友
[00:09:02.000 --> 00:09:05.000]  穿著跆拳道的衣服
[00:09:05.000 --> 00:09:11.000]  又或者穿著很漂亮的芭蕾舞衣服
[00:09:11.000 --> 00:09:14.000]  你知道他剛剛上完課
[00:09:14.000 --> 00:09:16.000]  跆拳道、芭蕾舞上完課
[00:09:16.000 --> 00:09:18.000]  不過樣子很「謝」
[00:09:18.000 --> 00:09:19.000]  為甚麼呢
[00:09:19.000 --> 00:09:22.000]  因為他由早上到晚上
[00:09:22.000 --> 00:09:27.000]  他由畫班、溜冰、公民式、跆拳道
[00:09:27.000 --> 00:09:29.000]  想得出的東西都有
[00:09:29.000 --> 00:09:31.000]  所以到你見到他的一刻
[00:09:31.000 --> 00:09:34.000]  已經是「謝」得不得了
[00:09:34.000 --> 00:09:37.000]  作為父母
[00:09:37.000 --> 00:09:41.000]  的確是很想將好的東西給過他
[00:09:41.000 --> 00:09:45.000]  不過你猜小朋友又怎麼想呢
[00:09:45.000 --> 00:09:49.000]  我又另外看過一篇文章
[00:09:49.000 --> 00:09:50.000]  有人這樣形容
[00:09:50.000 --> 00:09:53.000]  今天的學生好像一個罐
[00:09:53.000 --> 00:09:54.000]  在學期中間
[00:09:54.000 --> 00:09:56.000]  老師很努力將知識
[00:09:56.000 --> 00:09:58.000]  好像水一樣倒進去
[00:09:58.000 --> 00:10:00.000]  到學期終結
[00:10:00.000 --> 00:10:02.000]  學生會將它全部倒出來
[00:10:02.000 --> 00:10:05.000]  一滴不留
[00:10:05.000 --> 00:10:12.000]  我相信凡是熟悉考試、測驗的
[00:10:12.000 --> 00:10:15.000]  其實我們都試過
[00:10:15.000 --> 00:10:17.000]  同學們、學生
[00:10:17.000 --> 00:10:21.000]  對於那些他們覺得不是很關事
[00:10:21.000 --> 00:10:24.000]  讀來都浪費力氣
[00:10:24.000 --> 00:10:26.000]  我兩個兒子都是這樣的
[00:10:26.000 --> 00:10:32.000]  到了學期尾就全部倒出來
[00:10:32.000 --> 00:10:37.000]  好像沒有學過一樣
[00:10:37.000 --> 00:10:39.000]  什麼都忘記了
[00:10:39.000 --> 00:10:41.000]  所以對我自己來說
[00:10:41.000 --> 00:10:43.000]  也是一個反省
[00:10:43.000 --> 00:10:47.000]  無論我們覺得自己的子女
[00:10:47.000 --> 00:10:51.000]  有什麼什麼天分、強項
[00:10:51.000 --> 00:10:53.000]  什麼都好
[00:10:53.000 --> 00:10:59.000]  我們都要學習放下支配慾
[00:10:59.000 --> 00:11:02.000]  我們希望他們有好成績
[00:11:02.000 --> 00:11:05.000]  進到哪一間學校
[00:11:05.000 --> 00:11:07.000]  到第二天讀什麼科
[00:11:07.000 --> 00:11:10.000]  出來做什麼工作
[00:11:10.000 --> 00:11:14.000]  潛意識地希望主宰
[00:11:14.000 --> 00:11:17.000]  幫助他們走前面的路
[00:11:17.000 --> 00:11:21.000]  但事實我們是沒有辦法
[00:11:21.000 --> 00:11:25.000]  代替他們去活他們的人生
[00:11:25.000 --> 00:11:28.000]  不可以
[00:11:28.000 --> 00:11:29.000]  老實說
[00:11:29.000 --> 00:11:32.000]  一世流流長
[00:11:32.000 --> 00:11:36.000]  人生會面對多少問題和挑戰
[00:11:36.000 --> 00:11:39.000]  我們能不能為他們每一個問題
[00:11:39.000 --> 00:11:41.000]  都提供答案
[00:11:41.000 --> 00:11:44.000]  不可以
[00:11:44.000 --> 00:11:48.000]  最近我有機會
[00:11:48.000 --> 00:11:52.000]  看到一個報章的新聞
[00:11:52.000 --> 00:11:56.000]  有一個富伯伯
[00:11:56.000 --> 00:11:57.000]  因為大家都知道
[00:11:57.000 --> 00:12:00.000]  最近小一派位
[00:12:00.000 --> 00:12:01.000]  新聞就說
[00:12:01.000 --> 00:12:04.000]  為了幫女兒
[00:12:04.000 --> 00:12:07.000]  可以進入心儀小一的學校
[00:12:07.000 --> 00:12:09.000]  他過去的日子怎麼做呢
[00:12:09.000 --> 00:12:13.000]  每個月用萬五元參加興趣班
[00:12:13.000 --> 00:12:14.000]  很厲害
[00:12:14.000 --> 00:12:18.000]  時薪五百元聘請外籍老師上門
[00:12:18.000 --> 00:12:20.000]  教他的女兒英文
[00:12:20.000 --> 00:12:26.000]  當他知道女兒能夠進入心儀小學之後
[00:12:26.000 --> 00:12:30.000]  他說會一家人上遊艇慶祝
[00:12:30.000 --> 00:12:34.000]  有沒有看到這段新聞
[00:12:34.000 --> 00:12:37.000]  如果我們作為父母親
[00:12:37.000 --> 00:12:41.000]  是這樣看我們的兒女
[00:12:41.000 --> 00:12:43.000]  讀書升學
[00:12:43.000 --> 00:12:46.000]  為了他的成績很好
[00:12:46.000 --> 00:12:49.000]  然後非常亢奮
[00:12:49.000 --> 00:12:52.000]  當他的成績突然跌下來
[00:12:52.000 --> 00:12:56.000]  全家都很頹喪
[00:12:56.000 --> 00:12:59.000]  這樣的話
[00:12:59.000 --> 00:13:02.000]  我猜我們真的沒辦法
[00:13:02.000 --> 00:13:04.000]  將一個很準確
[00:13:04.000 --> 00:13:08.000]  屬於上帝的價值觀給他們
[00:13:08.000 --> 00:13:12.000]  這裏第三節的上半節提醒我們
[00:13:12.000 --> 00:13:16.000]  兒女是堯華所賜的產業
[00:13:16.000 --> 00:13:20.000]  約翰三書第四節更加這樣說
[00:13:20.000 --> 00:13:24.000]  我聽見我的兒女們按真理而行
[00:13:24.000 --> 00:13:28.000]  我的喜樂就沒有比這個大的
[00:13:28.000 --> 00:13:30.000]  正因為這樣
[00:13:30.000 --> 00:13:33.000]  我和太太都有一個共識
[00:13:33.000 --> 00:13:36.000]  其實我們希望我們兩個兒子
[00:13:36.000 --> 00:13:38.000]  兩樣東西
[00:13:38.000 --> 00:13:41.000]  第一能夠為人正直
[00:13:41.000 --> 00:13:46.000]  第二栽培他的信仰能夠愛上帝
[00:13:46.000 --> 00:13:48.000]  回想起來
[00:13:48.000 --> 00:13:54.000]  其實這個也是我們幫我們的大兒子
[00:13:54.000 --> 00:13:56.000]  起的名字的意思
[00:13:56.000 --> 00:13:58.000]  大家應該沒有見過他
[00:13:58.000 --> 00:14:00.000]  因為他在外面讀書
[00:14:00.000 --> 00:14:03.000]  他的名字叫周景恆
[00:14:03.000 --> 00:14:08.000]  景恆就是這個意思
[00:14:08.000 --> 00:14:14.000]  周圍父母我們需要不斷被提醒
[00:14:14.000 --> 00:14:20.000]  神必定會帶領我們的兒女成長
[00:14:20.000 --> 00:14:24.000]  接著第三節的下半節
[00:14:24.000 --> 00:14:29.000]  那裏說所謂的胎似他所給的賞賜
[00:14:29.000 --> 00:14:31.000]  剛才說叫得做賞賜
[00:14:31.000 --> 00:14:36.000]  一定是賞賜些好東西給你
[00:14:36.000 --> 00:14:39.000]  這個正正的表達
[00:14:39.000 --> 00:14:41.000]  就是提出另一個極端
[00:14:41.000 --> 00:14:43.000]  一邊主宰一切
[00:14:43.000 --> 00:14:44.000]  全部抱在身上
[00:14:44.000 --> 00:14:46.000]  另一個極端就是
[00:14:46.000 --> 00:14:49.000]  我們不覺得兒女是賞賜
[00:14:49.000 --> 00:14:52.000]  所以我們不太關心他
[00:14:52.000 --> 00:14:53.000]  如果我說到這裏
[00:14:53.000 --> 00:14:54.000]  可能你會說
[00:14:54.000 --> 00:14:59.000]  報章上有某些父母說
[00:14:59.000 --> 00:15:03.000]  其實當新生嬰孩來到他們的家庭
[00:15:03.000 --> 00:15:05.000]  他們不太覺得是賞賜
[00:15:05.000 --> 00:15:09.000]  覺得照顧嬰孩餵奶換尿片很辛苦
[00:15:09.000 --> 00:15:15.000]  於是年輕的丈夫就北上打機
[00:15:15.000 --> 00:15:19.000]  留下嬰孩自己開奶喝
[00:15:19.000 --> 00:15:22.000]  不是這種
[00:15:22.000 --> 00:15:24.000]  不是
[00:15:24.000 --> 00:15:28.000]  其實在我們的生命當中
[00:15:28.000 --> 00:15:34.000]  我們仍然是有意無意忽視著
[00:15:34.000 --> 00:15:38.000]  忘記了這是我們的賞賜
[00:15:38.000 --> 00:15:40.000]  我們如何忽視呢
[00:15:40.000 --> 00:15:41.000]  我想最普遍的就是
[00:15:41.000 --> 00:15:45.000]  我們花了太多時間在工作上
[00:15:45.000 --> 00:15:49.000]  太多太多時間
[00:15:49.000 --> 00:15:54.000]  如果我們看重這是一個賞賜
[00:15:54.000 --> 00:15:57.000]  如果我們看重一個人的話
[00:15:57.000 --> 00:16:01.000]  你必定會願意花時間在他身上
[00:16:01.000 --> 00:16:03.000]  這是很自然的事
[00:16:03.000 --> 00:16:06.000]  談戀愛就是這樣
[00:16:06.000 --> 00:16:09.000]  沒有雷公那麼遠也送他回家
[00:16:09.000 --> 00:16:11.000]  不用花時間
[00:16:11.000 --> 00:16:15.000]  因為我願意花時間在他身上
[00:16:15.000 --> 00:16:17.000]  兒女呢
[00:16:17.000 --> 00:16:21.000]  如果我們期盼他們能夠在主裏成長
[00:16:21.000 --> 00:16:23.000]  不花時間
[00:16:23.000 --> 00:16:26.000]  怎可以呢
[00:16:26.000 --> 00:16:31.000]  這也是我在生命經歷當中
[00:16:31.000 --> 00:16:34.000]  很努力很艱難的學習
[00:16:34.000 --> 00:16:37.000]  試過了
[00:16:37.000 --> 00:16:39.000]  當我想起
[00:16:39.000 --> 00:16:43.000]  其實無論我們覺得自己的兒女
[00:16:43.000 --> 00:16:44.000]  有意無意也好
[00:16:44.000 --> 00:16:48.000]  我們能夠為他鋪排主宰一切
[00:16:48.000 --> 00:16:52.000]  又或者反過來我們忘記了
[00:16:52.000 --> 00:16:57.000]  他是上帝所賜的禮物
[00:16:57.000 --> 00:17:00.000]  只顧著自己不斷工作
[00:17:00.000 --> 00:17:05.000]  兩方面最根本的問題
[00:17:05.000 --> 00:17:11.000]  都是一個自我中心的表現
[00:17:11.000 --> 00:17:13.000]  求主幫助我們
[00:17:13.000 --> 00:17:17.000]  教好我們的焦點
[00:17:17.000 --> 00:17:22.000]  我們的兒女是屬於上帝的
[00:17:22.000 --> 00:17:26.000]  我們需要對他們真正的主人
[00:17:26.000 --> 00:17:30.000]  上帝去負責
[00:17:30.000 --> 00:17:35.000]  無論我們多努力去養育我們的兒女也好
[00:17:35.000 --> 00:17:39.000]  他們都是屬於上帝的
[00:17:39.000 --> 00:17:41.000]  既然如此
[00:17:41.000 --> 00:17:45.000]  我們就需要用上帝的方式去養育他們
[00:17:45.000 --> 00:17:48.000]  而不是按照我們自己的喜好
[00:17:48.000 --> 00:17:53.000]  我們本身的價值觀幫他們成長
[00:17:53.000 --> 00:17:58.000]  我們期盼他們能夠從小認識神
[00:17:58.000 --> 00:18:00.000]  跟隨神
[00:18:00.000 --> 00:18:02.000]  怎樣做呢?
[00:18:02.000 --> 00:18:10.000]  正因為家庭生活就是一個屬靈操練的學校
[00:18:10.000 --> 00:18:13.000]  他的屬靈操練不是教會
[00:18:13.000 --> 00:18:15.000]  不是他上學的地方
[00:18:15.000 --> 00:18:17.000]  是家
[00:18:17.000 --> 00:18:21.000]  所以對於兒女們來說
[00:18:21.000 --> 00:18:24.000]  我深信他們最想看到的就是
[00:18:24.000 --> 00:18:28.000]  爸爸媽媽在家裡
[00:18:28.000 --> 00:18:32.000]  怎樣在他們生命當中
[00:18:32.000 --> 00:18:37.000]  看得到他跟神有一個美好的關係
[00:18:37.000 --> 00:18:42.000]  好過你說很多話
[00:18:42.000 --> 00:18:46.000]  這正正就是我們作為管家
[00:18:46.000 --> 00:18:50.000]  一個最重要的使命
[00:18:50.000 --> 00:18:53.000]  經文第四節說
[00:18:53.000 --> 00:18:55.000]  少年時所生的兒女
[00:18:55.000 --> 00:18:58.000]  好仗勇士手中的箭
[00:18:58.000 --> 00:18:59.000]  好仗
[00:18:59.000 --> 00:19:03.000]  他用了箭作為一個類比
[00:19:03.000 --> 00:19:05.000]  有句說話是這樣說的
[00:19:05.000 --> 00:19:09.000]  十八般武藝唯有弓齒第一
[00:19:09.000 --> 00:19:11.000]  就是弓箭先行
[00:19:11.000 --> 00:19:13.000]  在中國文化裡
[00:19:13.000 --> 00:19:16.000]  你一定聽過古老的神話傳說
[00:19:16.000 --> 00:19:20.000]  後魏用箭射太陽
[00:19:20.000 --> 00:19:25.000]  所以箭在中華民族文化裡
[00:19:25.000 --> 00:19:29.000]  其實是一個很重要的武器
[00:19:29.000 --> 00:19:31.000]  箭怎樣做呢
[00:19:31.000 --> 00:19:33.000]  要做一支好的箭
[00:19:33.000 --> 00:19:39.000]  當然必須箭竿夠堅硬
[00:19:39.000 --> 00:19:44.000]  它的長度要恰當
[00:19:44.000 --> 00:19:46.000]  還有
[00:19:46.000 --> 00:19:51.000]  這些箭的棍一定要夠直
[00:19:51.000 --> 00:19:53.000]  你不直
[00:19:53.000 --> 00:19:54.000]  你也明白
[00:19:54.000 --> 00:19:58.000]  很難射得準
[00:19:58.000 --> 00:20:03.000]  在寫舊約聖經的時候
[00:20:03.000 --> 00:20:04.000]  你也知道
[00:20:04.000 --> 00:20:07.000]  你的箭不是在店裡賣的
[00:20:07.000 --> 00:20:09.000]  對不對
[00:20:09.000 --> 00:20:14.000]  甚至你來造箭的木條
[00:20:14.000 --> 00:20:16.000]  你也買不到
[00:20:16.000 --> 00:20:17.000]  怎樣呢
[00:20:17.000 --> 00:20:21.000]  是逐支木慢慢用心射
[00:20:21.000 --> 00:20:23.000]  射到夠直
[00:20:23.000 --> 00:20:27.000]  夠合用為止
[00:20:27.000 --> 00:20:28.000]  所以
[00:20:28.000 --> 00:20:34.000]  第四節用箭來描述兒女的成長
[00:20:34.000 --> 00:20:37.000]  就很有意思了
[00:20:37.000 --> 00:20:39.000]  有一個舊約學者
[00:20:39.000 --> 00:20:42.000]  在詮釋這節經文的時候
[00:20:42.000 --> 00:20:44.000]  他這樣說
[00:20:44.000 --> 00:20:47.000]  神的恩賜經常是這樣
[00:20:47.000 --> 00:20:48.000]  怎樣呢
[00:20:48.000 --> 00:20:50.000]  首先
[00:20:50.000 --> 00:20:53.000]  經常是債務
[00:20:53.000 --> 00:20:55.000]  即是不太行
[00:20:55.000 --> 00:20:57.000]  拿上手
[00:20:57.000 --> 00:20:59.000]  就算不是一個負債
[00:20:59.000 --> 00:21:02.000]  最低限度也是責任
[00:21:02.000 --> 00:21:04.000]  要將它搞一輪
[00:21:04.000 --> 00:21:09.000]  然後才可以成為明顯的資產
[00:21:09.000 --> 00:21:10.000]  這是我的翻譯
[00:21:10.000 --> 00:21:14.000]  英文的打出來給你
[00:21:14.000 --> 00:21:16.000]  所以
[00:21:16.000 --> 00:21:22.000]  如果你要磨到一條木條夠光滑
[00:21:22.000 --> 00:21:23.000]  均勻
[00:21:23.000 --> 00:21:26.000]  你必須要花很多功夫
[00:21:26.000 --> 00:21:28.000]  才做到的
[00:21:28.000 --> 00:21:31.000]  要付上代價的
[00:21:31.000 --> 00:21:34.000]  要兒女成為利箭
[00:21:34.000 --> 00:21:36.000]  一樣
[00:21:36.000 --> 00:21:38.000]  花時間琢磨
[00:21:38.000 --> 00:21:39.000]  去管教
[00:21:39.000 --> 00:21:40.000]  否則
[00:21:40.000 --> 00:21:45.000]  沒辦法將它變成可造之材
[00:21:45.000 --> 00:21:48.000]  中文也很好
[00:21:48.000 --> 00:21:49.000]  管教
[00:21:49.000 --> 00:21:51.000]  放在一起
[00:21:51.000 --> 00:21:52.000]  為什麼放在一起呢
[00:21:52.000 --> 00:21:55.000]  因為兩樣東西都很重要
[00:21:55.000 --> 00:22:01.000]  如果你只管沒有教
[00:22:01.000 --> 00:22:04.000]  即是你只靠鎮壓
[00:22:04.000 --> 00:22:06.000]  在現今的社會
[00:22:06.000 --> 00:22:08.000]  你頂曬窿
[00:22:08.000 --> 00:22:10.000]  去到六年級
[00:22:10.000 --> 00:22:12.000]  頂曬窿
[00:22:12.000 --> 00:22:14.000]  再大一點
[00:22:14.000 --> 00:22:15.000]  有一句叫做
[00:22:15.000 --> 00:22:19.000]  「採你都傻」
[00:22:19.000 --> 00:22:21.000]  反過來
[00:22:21.000 --> 00:22:23.000]  如果你有教
[00:22:23.000 --> 00:22:25.000]  但沒有管
[00:22:25.000 --> 00:22:27.000]  完全沒有界線
[00:22:27.000 --> 00:22:29.000]  沒有界限
[00:22:29.000 --> 00:22:32.000]  你也沒有辦法幫助
[00:22:32.000 --> 00:22:36.000]  一個小朋友好好成長
[00:22:36.000 --> 00:22:37.000]  除此之外
[00:22:37.000 --> 00:22:39.000]  這節經文的上半節
[00:22:39.000 --> 00:22:42.000]  又引發我另一個思考
