
[00:00:00.000 --> 00:00:02.000]  請我們再一次同心我們同祈禱
[00:04:54.000 --> 00:04:56.000]  在裏面
[00:04:56.000 --> 00:04:58.000]  第三個階段就叫討價還價
[00:04:58.000 --> 00:05:00.000]  不少人遇到這些病的時候
[00:05:00.000 --> 00:05:02.000]  他就祈禱
[00:05:02.000 --> 00:05:04.000]  上帝你多給我十年
[00:05:04.000 --> 00:05:06.000]  我答應你 如果你多給我十年
[00:05:06.000 --> 00:05:08.000]  我天天來窩福
[00:05:08.000 --> 00:05:10.000]  我天天來討價還價
[00:05:10.000 --> 00:05:12.000]  我天天來祈禱
[00:05:12.000 --> 00:05:14.000]  我天天做很多事
[00:05:14.000 --> 00:05:16.000]  只要你多給我十年的生命
[00:05:16.000 --> 00:05:18.000]  這種討價還價
[00:05:18.000 --> 00:05:20.000]  是很通常的
[00:05:20.000 --> 00:05:22.000]  講數和上帝講數
[00:05:22.000 --> 00:05:24.000]  即是
[00:05:24.000 --> 00:05:26.000]  幸好窩福沒有人跟我說
[00:05:26.000 --> 00:05:28.000]  牧師你多留十年的時候
[00:05:28.000 --> 00:05:30.000]  我答應你 我天天來窩福
[00:05:30.000 --> 00:05:32.000]  我未聽過這樣的說話
[00:05:32.000 --> 00:05:34.000]  或者我們很多時候
[00:05:34.000 --> 00:05:36.000]  都很想去討價還價
[00:05:36.000 --> 00:05:38.000]  第四個階段
[00:05:38.000 --> 00:05:40.000]  可能
[00:05:40.000 --> 00:05:42.000]  發覺我都要接受
[00:05:42.000 --> 00:05:44.000]  就去到一個抑鬱的境況
[00:05:44.000 --> 00:05:48.000]  正如一個人失戀
[00:05:48.000 --> 00:05:50.000]  他都會經歷
[00:05:50.000 --> 00:05:52.000]  第一否定 女孩子一時發脾氣
[00:05:52.000 --> 00:05:54.000]  遲些會回來 接著就憤怒
[00:05:54.000 --> 00:05:56.000]  為什麼會搞成這樣 接著就討價還價
[00:05:56.000 --> 00:05:58.000]  我會改 我會改
[00:05:58.000 --> 00:06:00.000]  接著就抑鬱
[00:06:00.000 --> 00:06:02.000]  很多時候都會是這樣
[00:06:02.000 --> 00:06:04.000]  第五階段就接納
[00:06:04.000 --> 00:06:06.000]  但有很多人永遠
[00:06:06.000 --> 00:06:08.000]  在第一個階段 或者第二個階段
[00:06:08.000 --> 00:06:10.000]  其實是很不健康
[00:06:10.000 --> 00:06:12.000]  想一想
[00:06:12.000 --> 00:06:14.000]  生離死別
[00:06:14.000 --> 00:06:16.000]  是很不容易的一件事
[00:06:16.000 --> 00:06:20.000]  人有悲歡離合
[00:06:20.000 --> 00:06:22.000]  月有陰晴圓缺
[00:06:22.000 --> 00:06:24.000]  此事古難存
[00:06:24.000 --> 00:06:26.000]  但願人長久 知你共善倦
[00:06:26.000 --> 00:06:30.000]  分離
[00:06:30.000 --> 00:06:32.000]  是一件很痛苦的事
[00:06:34.000 --> 00:06:36.000]  我昨天
[00:06:36.000 --> 00:06:38.000]  跟我太太
[00:06:38.000 --> 00:06:40.000]  Skype
[00:06:40.000 --> 00:06:42.000]  她還在美國
[00:06:42.000 --> 00:06:44.000]  因為我兒子要出差
[00:06:44.000 --> 00:06:46.000]  她就在家裡
[00:06:46.000 --> 00:06:48.000]  看著兩個孫子
[00:06:48.000 --> 00:06:50.000]  那時已經九點鐘
[00:06:50.000 --> 00:06:54.000]  我大孫Ryan
[00:06:54.000 --> 00:06:56.000]  他還不肯睡
[00:06:56.000 --> 00:06:58.000]  我Skype的時候
[00:06:58.000 --> 00:07:00.000]  我太太第一句說話就跟我說
[00:07:02.000 --> 00:07:04.000]  I miss mommy
[00:07:04.000 --> 00:07:06.000]  已經死了兩年
[00:07:06.000 --> 00:07:08.000]  一個小孩子
[00:07:08.000 --> 00:07:10.000]  都很難去適應
[00:07:10.000 --> 00:07:12.000]  加上爸爸不在
[00:07:12.000 --> 00:07:14.000]  她說I miss daddy
[00:07:14.000 --> 00:07:16.000]  分離是一件很不容易的事
[00:07:16.000 --> 00:07:20.000]  我記得十幾年前
[00:07:20.000 --> 00:07:22.000]  十三年前
[00:07:22.000 --> 00:07:24.000]  當我和我太太回來香港的時候
[00:07:24.000 --> 00:07:26.000]  我女兒在Davis開車
[00:07:26.000 --> 00:07:28.000]  出來送我們
[00:07:28.000 --> 00:07:30.000]  那晚我們三個人
[00:07:30.000 --> 00:07:32.000]  抱著走
[00:07:32.000 --> 00:07:34.000]  一點都不容易
[00:07:34.000 --> 00:07:42.000]  耶穌臨要走了
[00:07:42.000 --> 00:07:44.000]  不容易
[00:07:44.000 --> 00:07:46.000]  我相信耶穌也有很多情緒在裡面
[00:07:46.000 --> 00:07:48.000]  祂會想
[00:07:48.000 --> 00:07:50.000]  我走了之後
[00:07:50.000 --> 00:07:52.000]  怎樣去叫這一班
[00:07:52.000 --> 00:07:54.000]  十二個門徒
[00:07:54.000 --> 00:07:56.000]  繼續下去
[00:07:58.000 --> 00:08:00.000]  我們以一句說話
[00:08:00.000 --> 00:08:02.000]  或者我們試一下今天來看看
[00:08:02.000 --> 00:08:04.000]  這一段聖經
[00:08:04.000 --> 00:08:06.000]  耶穌臨別之言
[00:08:06.000 --> 00:08:08.000]  其實我們每一個人
[00:08:08.000 --> 00:08:10.000]  都需要去清楚了解
[00:08:10.000 --> 00:08:12.000]  耶穌
[00:08:12.000 --> 00:08:14.000]  上天上的時候對我們說了什麼
[00:08:14.000 --> 00:08:16.000]  首先我們看看
[00:08:16.000 --> 00:08:18.000]  十五至十七節
[00:08:18.000 --> 00:08:20.000]  他們吃完了早飯
[00:08:20.000 --> 00:08:22.000]  耶穌對西門彼得說
[00:08:22.000 --> 00:08:24.000]  約翰兒子西門
[00:08:24.000 --> 00:08:26.000]  你愛我比這些更深嗎
[00:08:26.000 --> 00:08:28.000]  彼得說主啊
[00:08:28.000 --> 00:08:30.000]  是的你知道我愛你
[00:08:30.000 --> 00:08:32.000]  耶穌對他說你餵養我的小羊
[00:08:32.000 --> 00:08:34.000]  耶穌第二次對他說
[00:08:34.000 --> 00:08:36.000]  約翰的兒子西門
[00:08:36.000 --> 00:08:38.000]  你愛我你愛我嗎
[00:08:38.000 --> 00:08:40.000]  彼得說主啊是的你知道我愛你
[00:08:40.000 --> 00:08:42.000]  耶穌說你牧養我的羊
[00:08:42.000 --> 00:08:44.000]  第三次對他說
[00:08:44.000 --> 00:08:46.000]  約翰的兒子西門你愛我嗎
[00:08:46.000 --> 00:08:48.000]  彼得因為耶穌第三次對他說
[00:08:48.000 --> 00:08:50.000]  你愛我嗎
[00:08:50.000 --> 00:08:52.000]  就憂愁對耶穌說
[00:08:52.000 --> 00:08:54.000]  主啊你是無所不知的
[00:08:54.000 --> 00:08:56.000]  你知道我愛你
[00:08:56.000 --> 00:08:58.000]  耶穌說你餵養我的羊
[00:08:58.000 --> 00:09:02.000]  你想想耶穌要離開了
[00:09:02.000 --> 00:09:04.000]  正如他剛才所說
[00:09:04.000 --> 00:09:06.000]  他要將一個很重要的使命
[00:09:06.000 --> 00:09:08.000]  交了在這個十二個門徒身上
[00:09:08.000 --> 00:09:10.000]  但是一個已經出賣了他
[00:09:10.000 --> 00:09:12.000]  十一個
[00:09:12.000 --> 00:09:14.000]  其實想想是很危險的
[00:09:14.000 --> 00:09:16.000]  如果這十二個都是宅男
[00:09:16.000 --> 00:09:18.000]  常常躲在家裡不出去的時候
[00:09:18.000 --> 00:09:20.000]  又不跟別人傳福音的時候
[00:09:20.000 --> 00:09:22.000]  沒多久不夠幾十年
[00:09:22.000 --> 00:09:24.000]  耶穌
[00:09:24.000 --> 00:09:26.000]  死了就沒人記得了
[00:09:26.000 --> 00:09:28.000]  死得很冤枉
[00:09:28.000 --> 00:09:30.000]  所以有一個神話故事說
[00:09:30.000 --> 00:09:32.000]  當耶穌升天
[00:09:32.000 --> 00:09:34.000]  巴格列
[00:09:34.000 --> 00:09:36.000]  馬格列
[00:09:36.000 --> 00:09:38.000]  在天堂迎接他的時候
[00:09:38.000 --> 00:09:40.000]  天使迎接他的時候
[00:09:40.000 --> 00:09:42.000]  他就問耶穌你有什麼大計
[00:09:42.000 --> 00:09:44.000]  耶穌就交了十一個人
[00:09:44.000 --> 00:09:46.000]  十一個人
[00:09:46.000 --> 00:09:48.000]  這麼危險
[00:09:48.000 --> 00:09:50.000]  如果十一個個個躲在那裡
[00:09:50.000 --> 00:09:52.000]  整天只顧著打遊戲
[00:09:52.000 --> 00:09:54.000]  那就沒有了
[00:09:54.000 --> 00:09:56.000]  但事實上這是最有效的方法
[00:09:56.000 --> 00:09:58.000]  耶穌不是
[00:09:58.000 --> 00:10:00.000]  去
[00:10:00.000 --> 00:10:02.000]  幾萬人然後將信息
[00:10:02.000 --> 00:10:04.000]  告訴你
[00:10:04.000 --> 00:10:06.000]  而是用很多的時間
[00:10:06.000 --> 00:10:08.000]  去訓練這十一個人
[00:10:08.000 --> 00:10:10.000]  訓練這十二個人
[00:10:10.000 --> 00:10:12.000]  當然
[00:10:12.000 --> 00:10:14.000]  有一個已經出賣了他
[00:10:14.000 --> 00:10:16.000]  但是事實上
[00:10:16.000 --> 00:10:18.000]  是歷史告訴你
[00:10:18.000 --> 00:10:20.000]  這是最有效的方法
[00:10:20.000 --> 00:10:22.000]  但耶穌臨走之前
[00:10:22.000 --> 00:10:24.000]  他一定要檢查清楚
[00:10:24.000 --> 00:10:26.000]  幾樣東西
[00:10:26.000 --> 00:10:28.000]  他就要檢查彼得
[00:10:28.000 --> 00:10:30.000]  他就問彼得一個問題
[00:10:30.000 --> 00:10:32.000]  問彼得一個什麼問題
[00:10:32.000 --> 00:10:34.000]  你愛我比這些更深
[00:10:34.000 --> 00:10:36.000]  首先
[00:10:36.000 --> 00:10:38.000]  我們第一個問題要解決
[00:10:38.000 --> 00:10:40.000]  你愛我比這些更深
[00:10:40.000 --> 00:10:42.000]  這個這些是什麼
[00:10:42.000 --> 00:10:44.000]  解經有兩種不同的看法
[00:10:44.000 --> 00:10:46.000]  第一個看法這些是指
[00:10:46.000 --> 00:10:48.000]  彼得在耶穌
[00:10:48.000 --> 00:10:50.000]  釘十字架之後
[00:10:50.000 --> 00:10:52.000]  他就不做傳道人
[00:10:52.000 --> 00:10:54.000]  就去打魚
[00:10:54.000 --> 00:10:56.000]  重操故業
[00:10:56.000 --> 00:10:58.000]  有他自己的生意
[00:10:58.000 --> 00:11:00.000]  有他自己的事業
[00:11:00.000 --> 00:11:02.000]  有他自己的
[00:11:02.000 --> 00:11:04.000]  夢想
[00:11:04.000 --> 00:11:06.000]  就在打魚的時候
[00:11:06.000 --> 00:11:08.000]  耶穌就
[00:11:08.000 --> 00:11:10.000]  復活的耶穌就向他顯現
[00:11:10.000 --> 00:11:12.000]  然後耶穌就問他
[00:11:12.000 --> 00:11:14.000]  你愛我比這些更多嗎
[00:11:14.000 --> 00:11:16.000]  這就是說
[00:11:16.000 --> 00:11:18.000]  他的財產
[00:11:18.000 --> 00:11:20.000]  他的職業
[00:11:20.000 --> 00:11:22.000]  他的家庭
[00:11:22.000 --> 00:11:24.000]  他的前途
[00:11:24.000 --> 00:11:26.000]  是當時的人認為最寶貴的東西
[00:11:26.000 --> 00:11:28.000]  耶穌就問他
[00:11:28.000 --> 00:11:30.000]  你愛我比這些更多嗎
[00:11:30.000 --> 00:11:34.000]  今天耶穌都會問我們一個問題
[00:11:34.000 --> 00:11:36.000]  耶穌將這個使命
[00:11:36.000 --> 00:11:38.000]  交給我們的時候
[00:11:38.000 --> 00:11:40.000]  交給我們在今天
[00:11:40.000 --> 00:11:42.000]  香港的地方
[00:11:42.000 --> 00:11:44.000]  他會檢查我們
[00:11:44.000 --> 00:11:46.000]  你愛我比這些更多嗎
[00:11:46.000 --> 00:11:48.000]  是不是我們看我們
[00:11:48.000 --> 00:11:50.000]  擁有的東西
[00:11:50.000 --> 00:11:52.000]  無論是我們的地位
[00:11:52.000 --> 00:11:54.000]  我們的職業
[00:11:54.000 --> 00:11:56.000]  我們的財產
[00:11:56.000 --> 00:11:58.000]  我們以為我們很重要的前途
[00:11:58.000 --> 00:12:00.000]  比去執行耶穌基督的使命
[00:12:00.000 --> 00:12:02.000]  更加重要
[00:12:02.000 --> 00:12:04.000]  我們愛這些
[00:12:04.000 --> 00:12:06.000]  是不是比愛耶穌更多呢
[00:12:06.000 --> 00:12:08.000]  很多時候在教會裡面
[00:12:08.000 --> 00:12:10.000]  我們叫人做事
[00:12:10.000 --> 00:12:12.000]  我很忙
[00:12:12.000 --> 00:12:14.000]  不夠時間
[00:12:14.000 --> 00:12:18.000]  我很忙
[00:12:18.000 --> 00:12:20.000]  我沒時間
[00:12:20.000 --> 00:12:22.000]  我就告訴大家
[00:12:22.000 --> 00:12:24.000]  世界上只有一種人沒時間
[00:12:24.000 --> 00:12:26.000]  就是死了就沒時間
[00:12:26.000 --> 00:12:28.000]  今天我們還有一息尚存
[00:12:28.000 --> 00:12:30.000]  我們仍然有時間
[00:12:30.000 --> 00:12:32.000]  當我們說沒時間
[00:12:32.000 --> 00:12:34.000]  其實我們是在做一個抉擇
[00:12:34.000 --> 00:12:36.000]  有人告訴你
[00:12:36.000 --> 00:12:38.000]  12點15分
[00:12:38.000 --> 00:12:40.000]  我們要看打球
[00:12:40.000 --> 00:12:42.000]  於是你就去看打球
[00:12:42.000 --> 00:12:44.000]  就武力崇拜
[00:12:44.000 --> 00:12:46.000]  於是牧師問你
[00:12:46.000 --> 00:12:48.000]  上個星期不見你
[00:12:48.000 --> 00:12:50.000]  我沒時間
[00:12:50.000 --> 00:12:52.000]  其實不是沒時間
[00:12:52.000 --> 00:12:54.000]  你是覺得看打球
[00:12:54.000 --> 00:12:56.000]  比去禮拜堂更加重要
[00:12:56.000 --> 00:12:58.000]  你就選擇去看打球
[00:12:58.000 --> 00:13:00.000]  而不選擇去禮拜堂
[00:13:00.000 --> 00:13:02.000]  是一個價值觀的取捨
[00:13:02.000 --> 00:13:04.000]  不是時間的問題
[00:13:04.000 --> 00:13:06.000]  不是有時間沒時間的問題
[00:13:06.000 --> 00:13:08.000]  是你覺得重要
[00:13:08.000 --> 00:13:10.000]  你去選擇
[00:13:10.000 --> 00:13:12.000]  是根據你的價值觀去選擇
[00:13:12.000 --> 00:13:14.000]  所以耶穌就問
[00:13:14.000 --> 00:13:16.000]  你愛我比這些更多
[00:13:16.000 --> 00:13:18.000]  你的價值觀在哪裡
[00:13:18.000 --> 00:13:20.000]  你看什麼看得很重要
[00:13:20.000 --> 00:13:22.000]  然後耶穌第一次問他
[00:13:22.000 --> 00:13:24.000]  第二次問他
[00:13:24.000 --> 00:13:26.000]  第三次問他
[00:13:26.000 --> 00:13:28.000]  聖經就說
[00:13:28.000 --> 00:13:30.000]  最後一次問他的時候
[00:13:30.000 --> 00:13:32.000]  因為耶穌第三次問彼得
[00:13:32.000 --> 00:13:34.000]  他就憂愁起來
[00:13:34.000 --> 00:13:36.000]  憂愁這個字很有趣
[00:13:36.000 --> 00:13:38.000]  是希臘文的字
[00:13:38.000 --> 00:13:40.000]  這個字本來的意思
[00:13:40.000 --> 00:13:42.000]  就是一隻動物或馬
[00:13:42.000 --> 00:13:44.000]  被人打傷
[00:13:44.000 --> 00:13:46.000]  一個淒厲的叫聲
[00:13:46.000 --> 00:13:48.000]  一個新人的聲音
[00:13:48.000 --> 00:13:50.000]  漸漸這個字是叫
[00:13:50.000 --> 00:13:52.000]  痛哭憂傷
[00:13:52.000 --> 00:13:54.000]  英文叫distress
[00:13:54.000 --> 00:13:56.000]  很憂傷
[00:13:56.000 --> 00:13:58.000]  為什麼
[00:13:58.000 --> 00:14:00.000]  彼得在耶穌問他
[00:14:00.000 --> 00:14:02.000]  第三次的時候他就憂愁
[00:14:02.000 --> 00:14:04.000]  第一次就應該憂愁
[00:14:04.000 --> 00:14:06.000]  如果真的憂愁
[00:14:06.000 --> 00:14:08.000]  為什麼要第三次才憂愁
[00:14:08.000 --> 00:14:10.000]  有兩種不同的解釋
[00:14:10.000 --> 00:14:12.000]  第一種就是
[00:14:12.000 --> 00:14:14.000]  老的解經家的解釋
[00:14:14.000 --> 00:14:16.000]  第二種就是
[00:14:16.000 --> 00:14:18.000]  近代的解經家的解釋
[00:14:18.000 --> 00:14:20.000]  我先說老的解經家的解釋
[00:14:20.000 --> 00:14:22.000]  當耶穌問
[00:14:22.000 --> 00:14:24.000]  你愛我比這些更深
[00:14:24.000 --> 00:14:26.000]  彼得說
[00:14:26.000 --> 00:14:28.000]  主啊
[00:14:28.000 --> 00:14:30.000]  祢知道我愛祢
[00:14:30.000 --> 00:14:32.000]  在中文聖經
[00:14:32.000 --> 00:14:34.000]  都是同一個字
[00:14:34.000 --> 00:14:36.000]  愛字
[00:14:36.000 --> 00:14:38.000]  但在原文其實是兩個不同的字
[00:14:38.000 --> 00:14:40.000]  耶穌問的愛
[00:14:40.000 --> 00:14:42.000]  和彼得答的愛
[00:14:42.000 --> 00:14:44.000]  是兩個不同的字
[00:14:44.000 --> 00:14:46.000]  第一個愛
[00:14:46.000 --> 00:14:48.000]  耶穌問你愛我比這些更多
[00:14:48.000 --> 00:14:50.000]  是apakau
[00:14:50.000 --> 00:14:52.000]  agapau
[00:14:52.000 --> 00:14:54.000]  agapau
[00:14:54.000 --> 00:14:56.000]  這個字的名詞
[00:14:56.000 --> 00:14:58.000]  是agapi
[00:14:58.000 --> 00:15:00.000]  不是五加皮
[00:15:00.000 --> 00:15:02.000]  agapi是什麼意思
[00:15:02.000 --> 00:15:04.000]  犧牲的愛
[00:15:04.000 --> 00:15:06.000]  哥倫多傳書第十三章
[00:15:06.000 --> 00:15:08.000]  愛是恆久忍耐
[00:15:08.000 --> 00:15:10.000]  愛有恩慈
[00:15:10.000 --> 00:15:12.000]  agapau就是一個動詞
[00:15:12.000 --> 00:15:14.000]  耶穌問
[00:15:14.000 --> 00:15:16.000]  你是不是愛我全心的
[00:15:16.000 --> 00:15:18.000]  毫無保留的
[00:15:18.000 --> 00:15:20.000]  捨身的
[00:15:20.000 --> 00:15:22.000]  那祢愛我呢
[00:15:22.000 --> 00:15:24.000]  彼得就說
[00:15:24.000 --> 00:15:26.000]  彼得不是用
[00:15:26.000 --> 00:15:28.000]  耶穌
[00:15:28.000 --> 00:15:30.000]  我agapau你
[00:15:30.000 --> 00:15:32.000]  祂不是這樣說的
[00:15:32.000 --> 00:15:34.000]  祂說我fileau你
[00:15:34.000 --> 00:15:36.000]  fileau是什麼意思
[00:15:36.000 --> 00:15:38.000]  朋友的愛
[00:15:38.000 --> 00:15:40.000]  親情的愛
[00:15:40.000 --> 00:15:42.000]  低層次一點
[00:15:42.000 --> 00:15:44.000]  就好像有人說
[00:15:44.000 --> 00:15:46.000]  牧師你是不是請我吃魚翅
[00:15:46.000 --> 00:15:48.000]  魚翅就沒有了
[00:15:48.000 --> 00:15:50.000]  粉絲就有了
[00:15:50.000 --> 00:15:52.000]  低層次很多
[00:15:52.000 --> 00:15:54.000]  耶穌問
[00:15:54.000 --> 00:15:56.000]  彼得說
[00:15:56.000 --> 00:15:58.000]  你知道我是fileau你
[00:15:58.000 --> 00:16:00.000]  耶穌第二次問他
[00:16:00.000 --> 00:16:02.000]  一樣是用這個字
[00:16:02.000 --> 00:16:04.000]  你是不是agapau我
[00:16:04.000 --> 00:16:06.000]  彼得用同一個字
