
[00:00:00.000 --> 00:00:02.000]  粉絲們大家平安
[00:02:03.400 --> 00:02:10.400]  推羅後來發展成一個很大的海港商業城市
[00:02:10.400 --> 00:02:14.000]  西頓沒有它那麼厲害
[00:02:14.000 --> 00:02:16.800]  就算在主耶穌的時代
[00:02:16.800 --> 00:02:20.600]  推羅、西頓這些地方
[00:02:20.600 --> 00:02:23.400]  都屬於外邦人的地方
[00:02:23.400 --> 00:02:27.400]  今天比較屬於黎巴嫩那邊
[00:02:27.400 --> 00:02:28.400]  大家看看
[00:02:28.400 --> 00:02:30.400]  這裏有兩個綠色字
[00:02:30.400 --> 00:02:33.200]  就是索拉和以實圖
[00:02:33.200 --> 00:02:38.600]  是兩個很小的附近小城市
[00:02:38.600 --> 00:02:44.600]  索拉、以實圖有很多彈人住在這裏
[00:02:44.600 --> 00:02:49.000]  這裏一直都是屬於菲利士地
[00:02:49.000 --> 00:02:54.400]  索拉和以實圖裏面彈人的一部分
[00:02:54.400 --> 00:02:57.600]  由於自己沒有自己的土地
[00:02:57.600 --> 00:03:02.600]  於是他們竟然周圍派探子去找地
[00:03:02.600 --> 00:03:04.800]  找到很北的
[00:03:04.800 --> 00:03:06.600]  還高過加利利
[00:03:06.600 --> 00:03:10.200]  去到拉翼
[00:03:10.200 --> 00:03:12.800]  拉翼這個小城市
[00:03:12.800 --> 00:03:16.200]  發覺那裏很太平
[00:03:16.200 --> 00:03:19.600]  沒有防守,很平靜
[00:03:19.600 --> 00:03:22.800]  又沒有朋友,沒有人來幫他
[00:03:22.800 --> 00:03:24.000]  於是他們想
[00:03:24.000 --> 00:03:27.800]  不如我們攻佔了那裏來自己用
[00:03:27.800 --> 00:03:34.600]  由金南沿海去到幾乎屬於南面
[00:03:34.600 --> 00:03:38.400]  然後走到金北搶人的地方
[00:03:38.400 --> 00:03:39.400]  搶的
[00:03:39.400 --> 00:03:41.200]  中間還發生了一些事
[00:03:41.200 --> 00:03:44.400]  我們看看彈人是多麼差
[00:03:44.400 --> 00:03:46.600]  但是很差的
[00:03:46.600 --> 00:03:50.200]  那時以色列中沒有王
[00:03:50.200 --> 00:03:51.400]  各人任意而行
[00:03:51.400 --> 00:03:52.800]  然後第二輯
[00:03:52.800 --> 00:03:54.200]  如何任意而行
[00:03:54.200 --> 00:03:59.200]  就是以神之名謀劃殺人奪地
[00:03:59.200 --> 00:04:01.600]  第二輯
[00:04:01.600 --> 00:04:03.200]  十八章第一節
[00:04:03.200 --> 00:04:06.400]  那時以色列中沒有王館
[00:04:06.400 --> 00:04:07.600]  沒有王
[00:04:07.600 --> 00:04:12.400]  但支派的人仍是尋地居住
[00:04:12.400 --> 00:04:13.600]  什麼意思呢
[00:04:13.600 --> 00:04:18.800]  就是由於當約書亞帶他們進入迦南的時候
[00:04:18.800 --> 00:04:20.200]  大家還記得
[00:04:20.200 --> 00:04:21.200]  我都提過了
[00:04:21.200 --> 00:04:22.400]  講解過了
[00:04:22.400 --> 00:04:25.600]  就是將十二支派分了地
[00:04:25.600 --> 00:04:29.800]  然後叫他們自己去拿這個地
[00:04:29.800 --> 00:04:35.600]  不是約書亞帶齊十二支派去打了整個迦南地
[00:04:35.600 --> 00:04:37.000]  然後分的
[00:04:37.000 --> 00:04:39.800]  是看著地圖分了
[00:04:39.800 --> 00:04:43.400]  然後你們自己去拿那些城市
[00:04:43.400 --> 00:04:48.600]  由大應該拿了菲利士
[00:04:48.600 --> 00:04:49.800]  不過他又沒有
[00:04:49.800 --> 00:04:53.400]  當時神說你們進去的時候
[00:04:53.400 --> 00:04:54.800]  要將那些人
[00:04:54.800 --> 00:04:57.000]  起碼如果可以的
[00:04:57.000 --> 00:04:59.000]  就將他們殺死
[00:04:59.000 --> 00:05:00.400]  那麼殘忍
[00:05:00.400 --> 00:05:05.200]  其實是神用以色列人來作為皮鞭
[00:05:05.200 --> 00:05:08.600]  懲罰這些很壞的迦南人
[00:05:08.600 --> 00:05:10.400]  很多種族的
[00:05:10.400 --> 00:05:14.400]  如果不是你就要趕他們走
[00:05:14.400 --> 00:05:17.400]  和要拆爛他們的祭壇
[00:05:17.400 --> 00:05:19.000]  不要和他們結婚
[00:05:19.000 --> 00:05:20.200]  不要要他們的東西
[00:05:20.200 --> 00:05:21.000]  如果不是
[00:05:21.000 --> 00:05:23.200]  他就會成為你將來的網絡
[00:05:23.200 --> 00:05:27.400]  和肋骨中間的荊棘
[00:05:27.400 --> 00:05:29.000]  撬著你 刺著你
[00:05:29.000 --> 00:05:29.800]  千萬不要
[00:05:29.800 --> 00:05:31.200]  他好像網似的看著你
[00:05:31.200 --> 00:05:32.200]  千萬不要結婚
[00:05:32.200 --> 00:05:33.200]  不要拜他們的神
[00:05:33.200 --> 00:05:34.200]  拆爛他們
[00:05:34.200 --> 00:05:35.800]  將他們趕走
[00:05:35.800 --> 00:05:37.800]  或者甚至將他們殺死
[00:05:37.800 --> 00:05:41.200]  但是很多人都沒有做
[00:05:41.200 --> 00:05:44.800]  後來見到他們都住在那裡
[00:05:44.800 --> 00:05:46.800]  聊天都挺好的
[00:05:46.800 --> 00:05:48.000]  於是想一想
[00:05:48.000 --> 00:05:49.400]  如果我打得贏他
[00:05:49.400 --> 00:05:51.600]  不如我抓了他的人
[00:05:51.600 --> 00:05:54.800]  和我煮飯洗衣服做奴隸更好
[00:05:54.800 --> 00:05:55.800]  有些就說好啊
[00:05:55.800 --> 00:05:56.600]  你不要殺我
[00:05:56.600 --> 00:05:58.600]  我就幫你做事
[00:05:58.600 --> 00:06:00.400]  所以就很多人在裡面
[00:06:00.400 --> 00:06:03.600]  接著全部很多以色列人
[00:06:03.600 --> 00:06:08.800]  都開始鑽研了他們的假神偶像
[00:06:08.800 --> 00:06:11.200]  大部分的迦南的神
[00:06:11.200 --> 00:06:12.800]  不同種族的
[00:06:12.800 --> 00:06:14.800]  有個通用的字
[00:06:14.800 --> 00:06:16.000]  在他們的信仰裡面
[00:06:16.000 --> 00:06:17.200]  就叫巴力
[00:06:17.200 --> 00:06:18.200]  就是主
[00:06:18.200 --> 00:06:19.600]  每個人都拜巴力
[00:06:19.600 --> 00:06:20.800]  不過不同的種族裡面
[00:06:20.800 --> 00:06:21.800]  有不同的巴力
[00:06:21.800 --> 00:06:23.800]  他們就在那裡這樣
[00:06:23.800 --> 00:06:24.800]  哎呀
[00:06:24.800 --> 00:06:29.200]  但支派仍是沉地居住
[00:06:29.200 --> 00:06:31.400]  就是他們還沒有落實到
[00:06:31.400 --> 00:06:33.400]  這麼大的支派
[00:06:33.400 --> 00:06:35.000]  那些人住在哪裡
[00:06:35.000 --> 00:06:36.800]  那麼很多已經落實了
[00:06:36.800 --> 00:06:38.600]  不過部分就沒有
[00:06:38.600 --> 00:06:40.200]  沒有那怎麼辦
[00:06:40.200 --> 00:06:41.400]  那麼就
[00:06:41.400 --> 00:06:42.800]  因為到那日子
[00:06:42.800 --> 00:06:44.600]  他們還沒有
[00:06:44.600 --> 00:06:47.800]  在以色列支派中得地為業
[00:06:47.800 --> 00:06:49.000]  那麼就沒有派給我
[00:06:49.000 --> 00:06:49.600]  不是
[00:06:49.600 --> 00:06:50.200]  給了
[00:06:50.200 --> 00:06:51.600]  劃分了
[00:06:51.600 --> 00:06:54.400]  不過他沒有去得著
[00:06:54.400 --> 00:06:55.800]  但是他又不去得著
[00:06:55.800 --> 00:06:57.400]  不去得著可能是
[00:06:57.400 --> 00:06:58.000]  姑息
[00:06:58.000 --> 00:06:59.000]  或者是
[00:06:59.000 --> 00:07:00.000]  怕著不夠人打
[00:07:00.000 --> 00:07:00.800]  種種原因
[00:07:00.800 --> 00:07:01.600]  總之他
[00:07:01.600 --> 00:07:03.600]  還沒有得到地為業
[00:07:03.600 --> 00:07:04.800]  不是全部彈
[00:07:04.800 --> 00:07:06.000]  所有彈的支派
[00:07:06.000 --> 00:07:07.400]  彈支派裡面的
[00:07:07.400 --> 00:07:09.000]  少數人
[00:07:09.000 --> 00:07:10.400]  好了
[00:07:10.400 --> 00:07:12.400]  第二次彈的人呢
[00:07:12.400 --> 00:07:13.400]  彈
[00:07:13.400 --> 00:07:15.200]  那麼就代表著支派了
[00:07:15.200 --> 00:07:18.600]  從索拉和以實圖
[00:07:18.600 --> 00:07:21.200]  打發本族中的
[00:07:21.200 --> 00:07:23.200]  五個勇士
[00:07:23.200 --> 00:07:26.200]  去仔細窺探那地
[00:07:26.200 --> 00:07:28.000]  那地在哪裡
[00:07:28.000 --> 00:07:30.200]  就是整個迦南地
[00:07:30.200 --> 00:07:32.200]  還看哪裡有沒有洞
[00:07:32.200 --> 00:07:33.400]  沒有什麼人的地方
[00:07:33.400 --> 00:07:35.000]  我們去那裡是合用的
[00:07:35.000 --> 00:07:36.600]  我們就用那塊地
[00:07:36.600 --> 00:07:39.800]  那麼我們剩下彈的人就住在那裡
[00:07:39.800 --> 00:07:42.000]  那麼就叫做窺探那地
[00:07:42.000 --> 00:07:43.200]  如果照這樣看
[00:07:43.200 --> 00:07:45.600]  就應該他們走遍整個迦南了
[00:07:45.600 --> 00:07:46.800]  看看地圖
[00:07:46.800 --> 00:07:49.400]  他們由南邊一直向上走
[00:07:49.400 --> 00:07:50.600]  為什麼不去下面呢
[00:07:50.600 --> 00:07:52.000]  下面那些就是礦野了
[00:07:52.000 --> 00:07:53.000]  南地
[00:07:53.000 --> 00:07:54.600]  不適合人類居住的
[00:07:54.600 --> 00:07:56.400]  由底到最南的
[00:07:56.400 --> 00:07:59.600]  他們真的走遍整個迦南地
[00:07:59.600 --> 00:08:02.400]  我們看看有沒有什麼地可以住
[00:08:02.400 --> 00:08:04.000]  就去到最北
[00:08:04.000 --> 00:08:05.000]  沒有什麼
[00:08:05.000 --> 00:08:08.200]  其實都沒有什麼以色列人在那裡住了
[00:08:08.200 --> 00:08:11.200]  那麼他就去到這個拉翼這裡
[00:08:11.200 --> 00:08:13.200]  好,看下去
[00:08:13.200 --> 00:08:15.600]  那麼你們去窺探那地
[00:08:15.600 --> 00:08:17.000]  吩咐他們說
[00:08:17.000 --> 00:08:18.800]  你們去窺探那地
[00:08:18.800 --> 00:08:20.000]  然後呢
[00:08:20.000 --> 00:08:21.600]  就回來再說
[00:08:21.600 --> 00:08:25.800]  他們來到以法連山地
[00:08:25.800 --> 00:08:28.200]  就進了米迦的住宅
[00:08:28.200 --> 00:08:30.400]  就在那裡住宿
[00:08:30.400 --> 00:08:32.400]  咦,米迦記得嗎?
[00:08:32.400 --> 00:08:35.000]  就是昨天說的那個米迦
[00:08:35.000 --> 00:08:38.800]  他就招待了一個猶太支派
[00:08:38.800 --> 00:08:41.000]  上來以法連山地
[00:08:41.000 --> 00:08:42.600]  又要翻回地圖
[00:08:42.600 --> 00:08:43.800]  不好意思
[00:08:43.800 --> 00:08:45.800]  猶太支派這裡
[00:08:45.800 --> 00:08:47.800]  所拉爾什圖
[00:08:47.800 --> 00:08:50.800]  以法連山地就是這個位置
[00:08:50.800 --> 00:08:51.800]  以法連山地
[00:08:51.800 --> 00:08:54.200]  那麼猶太支派有一個利美人
[00:08:54.200 --> 00:08:55.400]  就找地方住
[00:08:55.400 --> 00:08:57.800]  就去到以法連山地
[00:08:57.800 --> 00:09:00.600]  那麼就去到一個人家裡
[00:09:00.600 --> 00:09:04.000]  就叫做這個米迦
[00:09:04.000 --> 00:09:06.000]  昨天前天都說了
[00:09:06.000 --> 00:09:08.400]  米迦是一個很壞的人
[00:09:08.400 --> 00:09:12.000]  偷了他媽媽1100赤霞蘭銀子
[00:09:12.000 --> 00:09:14.400]  然後有一天就跟媽媽說
[00:09:14.400 --> 00:09:18.600]  媽媽,你不是被人偷了1100赤霞蘭銀子
[00:09:18.600 --> 00:09:21.400]  20多公斤的銀子
[00:09:21.400 --> 00:09:23.400]  那麼你當時就罵了所有人
[00:09:23.400 --> 00:09:24.600]  就坐了
[00:09:24.600 --> 00:09:26.400]  其實媽媽的錢在我這裡
[00:09:26.400 --> 00:09:27.600]  是我偷了你的
[00:09:27.600 --> 00:09:28.800]  現在還給你
[00:09:28.800 --> 00:09:29.800]  那麼他媽媽說
[00:09:29.800 --> 00:09:33.200]  哎呀,真是願耶和華賜福給你
[00:09:33.200 --> 00:09:35.800]  那麼我就拿這些錢出來
[00:09:35.800 --> 00:09:39.000]  做一個銀的神像
[00:09:39.000 --> 00:09:41.400]  然後就給你用
[00:09:41.400 --> 00:09:43.000]  敬拜耶和華
[00:09:43.000 --> 00:09:44.400]  另外那些錢都交給你
[00:09:44.400 --> 00:09:46.400]  反正都已出之物,不見了
[00:09:46.400 --> 00:09:48.200]  全給了米迦
[00:09:48.200 --> 00:09:51.400]  米迦自己有間很大的豪宅
[00:09:51.400 --> 00:09:53.400]  那麼當時算是很多錢
[00:09:53.400 --> 00:09:54.800]  那麼就見到這個
[00:09:54.800 --> 00:09:56.800]  猶大的利美族人
[00:09:56.800 --> 00:09:58.400]  就說不如你在我這裡住
[00:09:58.400 --> 00:10:00.000]  我以你做我的傅
[00:10:00.000 --> 00:10:01.000]  做我的老師
[00:10:01.000 --> 00:10:02.200]  做我的祭司
[00:10:02.200 --> 00:10:03.600]  那麼我都聽你的了
[00:10:03.600 --> 00:10:06.600]  我家裡會開一個神堂
[00:10:06.600 --> 00:10:07.600]  這樣子
[00:10:07.600 --> 00:10:08.800]  然後就做了一件
[00:10:08.800 --> 00:10:11.400]  大祭司的爾伏特自己做了一件
[00:10:11.400 --> 00:10:12.800]  唉,這樣也有的
[00:10:12.800 --> 00:10:14.600]  那麼這個米迦真的不是好人
[00:10:14.600 --> 00:10:15.600]  然後呢
[00:10:15.600 --> 00:10:17.200]  又做一個銀的神像
[00:10:17.200 --> 00:10:19.200]  還有各樣神像放在這裡
[00:10:19.200 --> 00:10:20.800]  就開一個神壇
[00:10:20.800 --> 00:10:22.200]  或者叫神堂
[00:10:22.200 --> 00:10:23.400]  就給人去拜了
[00:10:23.400 --> 00:10:27.200]  那麼猶大利美族人走上來
[00:10:27.200 --> 00:10:29.000]  就做了祭司了
[00:10:29.000 --> 00:10:30.000]  啊?
[00:10:30.000 --> 00:10:31.600]  那麼利美族做祭司是否正確呢?
[00:10:31.600 --> 00:10:32.200]  當然不正確了
[00:10:32.200 --> 00:10:35.800]  因為祭司是要阿倫的後裔才可以做的
[00:10:35.800 --> 00:10:38.400]  不是利美派每個人都可以做的
[00:10:38.400 --> 00:10:39.800]  只是阿倫
[00:10:39.800 --> 00:10:41.800]  及阿倫的後裔
[00:10:41.800 --> 00:10:42.600]  沒有你
[00:10:42.600 --> 00:10:44.800]  米迦自己我是金主
[00:10:44.800 --> 00:10:46.000]  有什麼不行的?
[00:10:46.000 --> 00:10:48.800]  何必去到士劍這麼遠的地方
[00:10:48.800 --> 00:10:49.800]  回望敬拜
[00:10:49.800 --> 00:10:51.000]  我這裡就可以了
[00:10:51.000 --> 00:10:52.400]  我上去就可以了
[00:10:52.400 --> 00:10:54.200]  就這樣吧
[00:10:54.200 --> 00:10:57.400]  那麼那五個勇士去窺探的
[00:10:57.400 --> 00:10:59.800]  就進了米迦的住宅
[00:10:59.800 --> 00:11:00.800]  就在那裡住
[00:11:00.800 --> 00:11:02.600]  好好地在那裡住
[00:11:02.600 --> 00:11:05.400]  那麼臨近米迦的住宅
[00:11:05.400 --> 00:11:07.800]  就去到這個臨近的去到
[00:11:07.800 --> 00:11:09.800]  就聽到這個少年人
[00:11:09.800 --> 00:11:12.800]  這裡的祭司是利美口音
[00:11:12.800 --> 00:11:15.600]  是猶大利美口音
[00:11:15.600 --> 00:11:17.200]  那麼就問他了
[00:11:17.200 --> 00:11:19.400]  就是誰領你到這裡
[00:11:19.400 --> 00:11:20.800]  你在這裡做什麼
[00:11:20.800 --> 00:11:24.400]  你在這裡得到什麼
[00:11:24.400 --> 00:11:25.800]  探子嘛
[00:11:25.800 --> 00:11:26.800]  盤人先
[00:11:26.800 --> 00:11:27.400]  盤了他
[00:11:27.400 --> 00:11:28.400]  喂
[00:11:28.400 --> 00:11:29.800]  你哪裡來的
[00:11:29.800 --> 00:11:33.200]  可能去到米迦住宅門口
[00:11:33.200 --> 00:11:35.200]  就利美人出來迎接他
[00:11:35.200 --> 00:11:36.600]  以為他當然是來光顧
[00:11:36.600 --> 00:11:37.200]  都不一定了
[00:11:37.200 --> 00:11:38.600]  這五個外人
[00:11:38.600 --> 00:11:40.000]  那麼就聽他說話
[00:11:40.000 --> 00:11:40.600]  先生
[00:11:40.600 --> 00:11:41.800]  你們想要
[00:11:41.800 --> 00:11:42.800]  你們要做什麼
[00:11:42.800 --> 00:11:43.400]  咦?
[00:11:43.400 --> 00:11:44.800]  利美口音
[00:11:44.800 --> 00:11:47.800]  就是猶大的利美口音
[00:11:47.800 --> 00:11:49.400]  雖然是以色列人
[00:11:49.400 --> 00:11:51.000]  但是口音不同
[00:11:51.000 --> 00:11:51.800]  那麼就盤他了
[00:11:51.800 --> 00:11:54.000]  問他什麼呢
[00:11:54.000 --> 00:11:56.200]  誰帶你來的
[00:11:56.200 --> 00:11:57.800]  你在這裡做什麼
[00:11:57.800 --> 00:11:59.400]  在這裡賺了多少錢
[00:11:59.400 --> 00:12:00.800]  得到什麼
[00:12:00.800 --> 00:12:02.800]  三個問題
[00:12:02.800 --> 00:12:05.400]  都很重要的
[00:12:05.400 --> 00:12:06.600]  第一點要和大家說
[00:12:06.600 --> 00:12:10.400]  他們去仔細窺探那地
[00:12:10.400 --> 00:12:11.400]  去找
[00:12:11.400 --> 00:12:13.200]  就是這裡這樣出的
[00:12:13.200 --> 00:12:14.800]  那麼為什麼還要去找呢
[00:12:14.800 --> 00:12:17.600]  就是他們開頭的時候不賣力
[00:12:17.600 --> 00:12:19.800]  變成自己不夠地方住
[00:12:19.800 --> 00:12:23.000]  那麼這一群彈的人
[00:12:23.000 --> 00:12:25.200]  就要去找地了
[00:12:25.200 --> 00:12:28.000]  那麼如果他們在附近
[00:12:28.000 --> 00:12:29.600]  出力找都應該找到的
[00:12:29.600 --> 00:12:31.600]  不過不想就擠迫
[00:12:31.600 --> 00:12:33.400]  各種原因
[00:12:33.400 --> 00:12:36.400]  派五個勇士去找
[00:12:36.400 --> 00:12:38.400]  那麼那個勇士就發生這件事了
[00:12:38.400 --> 00:12:40.200]  就問你在哪裡來的
[00:12:40.200 --> 00:12:41.200]  你為什麼來這裡的
[00:12:41.200 --> 00:12:42.400]  賺了多少錢
[00:12:42.400 --> 00:12:45.800]  就去到這個豪宅那裡
[00:12:45.800 --> 00:12:46.800]  他就回答他了
[00:12:46.800 --> 00:12:50.400]  就是米家這個豪宅的主人
[00:12:50.400 --> 00:12:52.600]  待我如此如此
[00:12:52.600 --> 00:12:54.800]  還請我做祭司
[00:12:54.800 --> 00:12:55.800]  所以我做了祭司了
[00:12:55.800 --> 00:12:57.600]  那你做了祭司了
[00:12:57.600 --> 00:12:59.600]  那你是不是阿倫後人了
[00:12:59.600 --> 00:13:00.200]  不是啊
[00:13:00.200 --> 00:13:00.800]  這樣都可以
[00:13:00.800 --> 00:13:01.200]  好啊
[00:13:01.200 --> 00:13:01.600]  不要緊
[00:13:01.600 --> 00:13:03.200]  你做了就做了
[00:13:03.200 --> 00:13:05.600]  那麼他們去窺探
[00:13:05.600 --> 00:13:06.800]  然後他們就說了
[00:13:06.800 --> 00:13:09.200]  第一他們去窺探
[00:13:09.200 --> 00:13:12.600]  當然剛才我們也問了幾個問題
[00:13:12.600 --> 00:13:14.800]  就是我們的人生都是這樣的
[00:13:14.800 --> 00:13:17.600]  誰領你到這裡來
[00:13:17.600 --> 00:13:20.000]  你今天在做什麼
[00:13:20.000 --> 00:13:22.200]  你得到些什麼
[00:13:22.200 --> 00:13:23.800]  我們經常都要問自己的
[00:13:23.800 --> 00:13:25.600]  那麼辛苦
[00:13:25.600 --> 00:13:27.800]  我得到些什麼
[00:13:27.800 --> 00:13:29.800]  就是我的生命這樣用法
[00:13:29.800 --> 00:13:30.800]  對還是不對
[00:13:30.800 --> 00:13:32.000]  好還是不好
[00:13:32.000 --> 00:13:32.800]  我有沒有投資
[00:13:32.800 --> 00:13:35.200]  我的人生有沒有問題
[00:13:35.200 --> 00:13:38.200]  那麼主是怎樣帶領我
[00:13:38.200 --> 00:13:39.000]  好了
[00:13:39.000 --> 00:13:40.000]  來到第二點了
[00:13:40.000 --> 00:13:42.200]  他就說你既然是祭司
[00:13:42.200 --> 00:13:45.800]  那不如你和我們去求問耶和華
[00:13:45.800 --> 00:13:48.400]  就是讓我們知道
[00:13:48.400 --> 00:13:51.000]  我們所行的道路通不通達
[00:13:51.000 --> 00:13:54.000]  就是這次我們去信不信你
[00:13:54.000 --> 00:13:56.200]  你就下馬問前程了
[00:13:56.200 --> 00:14:00.200]  就是你和我們占卜一下前面
[00:14:00.200 --> 00:14:01.800]  求問耶和華
[00:14:01.800 --> 00:14:03.800]  請你求問神
[00:14:03.800 --> 00:14:04.800]  使我們知道
[00:14:04.800 --> 00:14:07.200]  我們這次去做窺探
[00:14:07.200 --> 00:14:08.800]  信不信
[00:14:08.800 --> 00:14:11.400]  有沒有危險
[00:14:11.400 --> 00:14:13.000]  問這件事
[00:14:13.000 --> 00:14:14.400]  都可以
[00:14:14.400 --> 00:14:16.800]  當你有很多人生問題的時候
[00:14:16.800 --> 00:14:20.600]  你要做的就是求問神
[00:14:20.600 --> 00:14:21.600]  求問神
[00:14:21.600 --> 00:14:23.600]  神是會給答案你的
[00:14:23.600 --> 00:14:26.000]  誰知道祭司對他們說
[00:14:26.000 --> 00:14:28.000]  你們可以平平安安地去
[00:14:28.000 --> 00:14:30.600]  所走的路都在耶和華面前
[00:14:30.600 --> 00:14:32.200]  那就是說什麼
[00:14:32.200 --> 00:14:33.600]  他問都沒有問
[00:14:33.600 --> 00:14:34.600]  馬上就回答
[00:14:34.600 --> 00:14:35.800]  你們可以平安去
[00:14:35.800 --> 00:14:37.800]  這一程平安
[00:14:37.800 --> 00:14:39.600]  那你就不怕了
[00:14:39.600 --> 00:14:40.200]  你走吧
[00:14:40.200 --> 00:14:41.200]  儘管去
[00:14:41.200 --> 00:14:43.400]  耶和華在你面前
[00:14:43.400 --> 00:14:46.400]  祂一直帶領你在你面前
[00:14:46.400 --> 00:14:48.400]  帶領你保護你
[00:14:48.400 --> 00:14:49.800]  安排給你
[00:14:49.800 --> 00:14:51.400]  祂照著你的
[00:14:51.400 --> 00:14:53.000]  你不妨前行
[00:14:53.000 --> 00:14:54.400]  平安的平安的
[00:14:54.400 --> 00:14:55.800]  這樣
[00:14:55.800 --> 00:14:59.000]  這些你看到教育裡面說的假先知
[00:14:59.000 --> 00:15:01.000]  經常說平安嘛平安平安
[00:15:01.000 --> 00:15:03.000]  儘管去儘管去
[00:15:03.000 --> 00:15:04.800]  神與你同在祝福你
[00:15:04.800 --> 00:15:06.000]  說這些話
[00:15:06.000 --> 00:15:08.600]  這樣就中聽
[00:15:08.600 --> 00:15:15.200]  這個猶大的一個走出來的利美人
[00:15:15.200 --> 00:15:16.600]  又不是亞倫之派
[00:15:16.600 --> 00:15:18.000]  不過他做了祭司之後
[00:15:18.000 --> 00:15:20.200]  就滑頭了
[00:15:20.200 --> 00:15:21.000]  你看到他
[00:15:21.000 --> 00:15:21.800]  平不平安啊
[00:15:21.800 --> 00:15:22.800]  跟我求問
[00:15:22.800 --> 00:15:23.800]  不用求問了
[00:15:23.800 --> 00:15:24.400]  我知道了
[00:15:24.400 --> 00:15:25.200]  平安平安
[00:15:25.200 --> 00:15:25.800]  去吧
[00:15:25.800 --> 00:15:28.600]  就耶和華在你面前照著你
[00:15:28.600 --> 00:15:29.600]  這樣
[00:15:29.600 --> 00:15:31.800]  那他們五人就走了
[00:15:31.800 --> 00:15:34.600]  就來到拉益
[00:15:34.600 --> 00:15:38.200]  就是說從下面走到相當遠了
[00:15:38.200 --> 00:15:40.000]  走遍全個迦南地
[00:15:40.000 --> 00:15:43.400]  見那裡的民安居無慮
[00:15:43.400 --> 00:15:46.600]  如同西頓人安居一樣
[00:15:46.600 --> 00:15:51.600]  而且那地是沒有人掌權擾亂他們
[00:15:51.600 --> 00:15:52.600]  很有趣的
[00:15:52.600 --> 00:15:55.200]  掌權的人會擾亂人嗎
[00:15:55.200 --> 00:15:55.800]  是啊
[00:15:55.800 --> 00:15:57.200]  兇死嘛
[00:15:57.200 --> 00:15:58.800]  全部趴生嘛
[00:15:58.800 --> 00:16:00.800]  這樣就沒有人掌權
