
[00:00:00.000 --> 00:00:03.280]  我們時常在母親節就表揚母親
[00:04:14.360 --> 00:04:15.120]  敬畏上帝
[00:04:15.120 --> 00:04:16.760]  多多周濟百姓
[00:04:16.760 --> 00:04:19.680]  其實先那個是誰
[00:04:19.680 --> 00:04:20.760]  是《歌利樓》
[00:04:20.760 --> 00:04:22.800]  所以他是你和你的禱告
[00:04:22.800 --> 00:04:24.720]  不是你和你一家
[00:04:24.720 --> 00:04:26.160]  第二十二節
[00:04:26.160 --> 00:04:28.520]  我們再看回《歌利樓》
[00:04:28.520 --> 00:04:32.840]  他自己的講述的時候
[00:04:32.840 --> 00:04:35.120]  然後彼得就跟他說
[00:04:35.120 --> 00:04:39.440]  我們在《歌利樓》
[00:04:39.440 --> 00:04:40.800]  所派一些人
[00:04:40.800 --> 00:04:43.240]  去找彼得的時候
[00:04:43.240 --> 00:04:43.960]  跟他們講的
[00:04:43.960 --> 00:04:45.560]  所以這些是其他人所講的
[00:04:45.560 --> 00:04:46.800]  是他門船
[00:04:46.800 --> 00:04:49.760]  就是指他們去找彼得
[00:04:49.760 --> 00:04:51.520]  在約柏那裏
[00:04:51.520 --> 00:04:53.160]  從凱撒利亞去約柏
[00:04:53.160 --> 00:04:53.960]  找到彼得了
[00:04:53.960 --> 00:04:54.720]  講什麼呢
[00:04:54.720 --> 00:04:55.840]  我們一起讀好不好
[00:04:55.840 --> 00:04:57.000]  他門船
[00:04:57.000 --> 00:04:58.840]  百夫長歌利樓
[00:04:58.840 --> 00:05:00.680]  是個異人
[00:05:00.680 --> 00:05:02.360]  敬畏上帝
[00:05:02.360 --> 00:05:05.560]  為猶太東角所稱贈
[00:05:05.560 --> 00:05:09.160]  他蒙一位聖天使子嗣
[00:05:09.160 --> 00:05:12.720]  叫他請你到他家裏去
[00:05:12.720 --> 00:05:14.560]  聽你的話
[00:05:14.560 --> 00:05:16.520]  這個「你」是指誰
[00:05:16.520 --> 00:05:17.320]  彼得
[00:05:17.320 --> 00:05:21.000]  所以他們說請彼得你到他
[00:05:21.000 --> 00:05:22.240]  哪裏去
[00:05:22.240 --> 00:05:24.040]  他家裏去
[00:05:24.040 --> 00:05:25.760]  所以就是去他的家裏
[00:05:25.760 --> 00:05:27.200]  要聽你的話
[00:05:27.200 --> 00:05:28.320]  然後我們跳一跳
[00:05:28.320 --> 00:05:29.320]  剛才是第十章
[00:05:29.320 --> 00:05:30.520]  現在是第十一章
[00:05:30.520 --> 00:05:33.720]  第十一章第十三十四節
[00:05:33.720 --> 00:05:36.440]  好 我們再從同姓讀出
[00:05:36.440 --> 00:05:38.800]  那人就告訴我們
[00:05:38.800 --> 00:05:43.720]  他如何看見一位天使站在他屋裏
[00:05:43.720 --> 00:05:46.680]  說你打發人往約柏去
[00:05:46.680 --> 00:05:50.080]  請那稱呼彼得的西門來
[00:05:50.080 --> 00:05:52.280]  他有話告訴你
[00:05:52.280 --> 00:05:57.720]  可以叫你和你全家得救
[00:05:57.720 --> 00:06:00.040]  所以我們很明顯看見
[00:06:00.040 --> 00:06:02.280]  由「他」轉到「你」
[00:06:02.280 --> 00:06:04.760]  接著是「你」和「你的家」
[00:06:04.760 --> 00:06:06.200]  你的全家
[00:06:06.200 --> 00:06:08.680]  明顯是由這位異人
[00:06:08.680 --> 00:06:13.160]  這位意大利型的百夫長
[00:06:13.160 --> 00:06:14.920]  他的名字叫什麼
[00:06:14.920 --> 00:06:15.760]  戈利奴
[00:06:15.760 --> 00:06:17.280]  由他開始
[00:06:17.280 --> 00:06:18.640]  他的家裏由他開始
[00:06:18.640 --> 00:06:21.520]  由這個異人開始發揮影響力
[00:06:21.520 --> 00:06:26.680]  帶動他全家的信仰
[00:06:26.680 --> 00:06:28.880]  使他們都和他一樣
[00:06:28.880 --> 00:06:31.560]  敬畏上帝 常常禱告
[00:06:31.560 --> 00:06:34.440]  而且是聽神的聲音
[00:06:34.440 --> 00:06:36.520]  這是愛神的表現
[00:06:36.520 --> 00:06:38.560]  他廣行周祭
[00:06:38.560 --> 00:06:40.880]  這是愛人的表現
[00:06:40.880 --> 00:06:43.280]  而且人人都稱讚他
[00:06:43.280 --> 00:06:45.480]  這是一個見證
[00:06:45.480 --> 00:06:47.080]  所以我們看見戈利奴
[00:06:47.080 --> 00:06:49.560]  他愛神 愛人
[00:06:49.560 --> 00:06:52.280]  而且在眾人面前有個見證
[00:06:52.280 --> 00:06:54.920]  使他們的家人都一樣
[00:06:54.920 --> 00:06:56.680]  這個我們剛才看見
[00:06:56.680 --> 00:07:00.280]  是他帶領全家去追求上帝
[00:07:00.280 --> 00:07:01.320]  所以後來我們見到
[00:07:01.320 --> 00:07:05.040]  當彼得向他講解福音
[00:07:05.040 --> 00:07:06.600]  明白了救恩
[00:07:06.600 --> 00:07:09.960]  可以說他是在《士堂傳》當中
[00:07:09.960 --> 00:07:11.720]  第一個最明顯的
[00:07:11.720 --> 00:07:15.000]  外邦人信靠主耶穌基督
[00:07:15.000 --> 00:07:16.680]  他就得著救恩
[00:07:16.680 --> 00:07:19.040]  而且領受聖靈
[00:07:19.040 --> 00:07:21.000]  我們以前講過了
[00:07:21.000 --> 00:07:22.720]  今天我們不再看這些經文
[00:07:22.720 --> 00:07:25.120]  他就領受聖靈
[00:07:25.120 --> 00:07:28.280]  得著生命的改變和更新
[00:07:28.280 --> 00:07:30.600]  以示祝福他的全家
[00:07:30.600 --> 00:07:35.080]  整個家庭就因此全家都得救
[00:07:35.080 --> 00:07:35.960]  所以我們感謝神
[00:07:35.960 --> 00:07:40.120]  這就是不單止他得救的重點
[00:07:40.120 --> 00:07:40.960]  我們也看見
[00:07:40.960 --> 00:07:41.760]  剛才聖經說
[00:07:41.760 --> 00:07:45.440]  他和他全家敬畏上帝
[00:07:45.440 --> 00:07:47.240]  多多周祭百姓
[00:07:47.240 --> 00:07:52.600]  而且在所有人當中得著稱讚
[00:07:52.600 --> 00:07:53.240]  感謝主
[00:07:53.240 --> 00:07:55.920]  原來父親重不重要
[00:07:55.920 --> 00:07:57.200]  父親很重要
[00:07:57.200 --> 00:08:01.960]  因為父親就可以帶領他的全家
[00:08:01.960 --> 00:08:03.320]  來追求神
[00:08:03.320 --> 00:08:04.600]  來愛神
[00:08:04.600 --> 00:08:07.080]  來學習他的榜樣去愛人
[00:08:07.080 --> 00:08:09.000]  而且能夠有好好的見證
[00:08:09.000 --> 00:08:12.000]  這位百夫長很有權威權力
[00:08:12.000 --> 00:08:15.440]  因為他是意大利人的百夫長
[00:08:15.440 --> 00:08:17.600]  但是他影響他的家庭
[00:08:17.600 --> 00:08:20.920]  卻是用他的榜樣來影響他的家庭
[00:08:20.920 --> 00:08:22.160]  所以我們看見
[00:08:22.160 --> 00:08:25.200]  不單止讓他能夠得著救恩之道
[00:08:25.200 --> 00:08:26.880]  更加能夠活出一種
[00:08:26.880 --> 00:08:29.160]  愛神愛人有美好見證的
[00:08:29.160 --> 00:08:33.520]  一種在當時猶大地方
[00:08:33.520 --> 00:08:36.200]  那些猶太人信猶太教的
[00:08:36.200 --> 00:08:37.520]  都不及得這個
[00:08:37.520 --> 00:08:41.040]  是外邦人的意大利人的百夫長
[00:08:41.040 --> 00:08:42.400]  所以主啊
[00:08:42.400 --> 00:08:44.800]  幫助我們所有的禱告
[00:08:44.800 --> 00:08:46.280]  我們父親的禱告就是說
[00:08:46.280 --> 00:08:48.680]  讓我都能夠帶領全家
[00:08:48.680 --> 00:08:51.040]  用我們的榜樣去追求上帝
[00:08:51.040 --> 00:08:53.080]  Amen
[00:08:53.080 --> 00:08:57.240]  今次聽到一些弟兄的聲音
[00:08:57.240 --> 00:08:59.280]  還有沒有啊
[00:08:59.280 --> 00:09:01.520]  在《士堂傳》裏面我們看見
[00:09:01.520 --> 00:09:05.800]  好像哥利劉帶領全家追求神
[00:09:05.800 --> 00:09:06.880]  又好像誰啊
[00:09:06.880 --> 00:09:09.680]  好像菲勒比的禁卒
[00:09:09.680 --> 00:09:13.280]  帶領全家信靠耶穌
[00:09:13.280 --> 00:09:15.160]  這段經文亦都很熟悉
[00:09:15.160 --> 00:09:17.600]  在《士堂傳》的第十六章
[00:09:17.600 --> 00:09:19.880]  我們一起朵讀這幾節經文
[00:09:19.880 --> 00:09:22.880]  十六章第三十一節請讀
[00:09:22.880 --> 00:09:25.880]  他們說當信主耶穌
[00:09:25.880 --> 00:09:29.440]  你和你一家都必得救
[00:09:29.440 --> 00:09:31.720]  他們就把主的道
[00:09:31.720 --> 00:09:36.000]  講給他和他全家的人聽
[00:09:36.000 --> 00:09:38.640]  請問三十一節這個「他們」
[00:09:38.640 --> 00:09:43.000]  和三十二節這個「他們」是指誰啊
[00:09:43.000 --> 00:09:46.280]  保羅和世賴
[00:09:46.280 --> 00:09:48.640]  這就是我們很熟悉的一段記載
[00:09:48.640 --> 00:09:52.080]  就是講到司徒保羅去到那裏
[00:09:52.080 --> 00:09:53.600]  去到那裏啊
[00:09:53.600 --> 00:09:55.000]  菲勒比
[00:09:55.000 --> 00:10:00.360]  就開始了歐洲的第一個教會
[00:10:00.360 --> 00:10:01.520]  我們很熟悉的這一節
[00:10:01.520 --> 00:10:02.200]  金句是吧
[00:10:02.200 --> 00:10:04.200]  《士堂傳》十六章三十一節
[00:10:04.200 --> 00:10:05.360]  怎樣說
[00:10:05.360 --> 00:10:07.160]  當信主耶穌
[00:10:07.160 --> 00:10:10.240]  你和你一家都必得救
[00:10:10.240 --> 00:10:12.240]  這個是保羅和世賴
[00:10:12.240 --> 00:10:13.200]  特別是保羅
[00:10:13.200 --> 00:10:16.040]  向這個禁卒所講的
[00:10:16.040 --> 00:10:19.360]  所以他就把主的道講給他
[00:10:19.360 --> 00:10:24.040]  他就是指誰啊
[00:10:24.040 --> 00:10:26.040]  禁卒
[00:10:26.040 --> 00:10:30.160]  禁卒和他全家的人聽
[00:10:30.160 --> 00:10:31.600]  所以三十三節
[00:10:31.600 --> 00:10:33.000]  接著繼續看
[00:10:33.000 --> 00:10:34.760]  三十三節我們一起讀
[00:10:34.760 --> 00:10:37.120]  當夜就在那時候
[00:10:37.120 --> 00:10:39.240]  禁卒把他們帶去
[00:10:39.240 --> 00:10:41.040]  洗他們的傷
[00:10:41.040 --> 00:10:43.360]  他和屬乎他的人
[00:10:43.360 --> 00:10:45.600]  立時都受了洗
[00:10:45.600 --> 00:10:50.440]  於是禁卒領他們上自己家裏去
[00:10:50.440 --> 00:10:53.040]  給他們擺上飯
[00:10:53.040 --> 00:10:55.560]  他和全家
[00:10:55.560 --> 00:10:57.640]  因為信了上帝
[00:10:57.640 --> 00:11:00.640]  都肯起落
[00:11:00.640 --> 00:11:02.080]  所以第三十三節
[00:11:02.080 --> 00:11:05.440]  他和屬乎他的人就指他的下屬
[00:11:05.440 --> 00:11:07.480]  當時這個監牢裏面
[00:11:07.480 --> 00:11:10.560]  他是禁卒是個頭
[00:11:10.560 --> 00:11:13.440]  他的下屬都因此信主
[00:11:13.440 --> 00:11:15.720]  所以在他的工作崗位
[00:11:15.720 --> 00:11:18.440]  來影響人信主
[00:11:18.440 --> 00:11:20.200]  更加他進一步
[00:11:20.200 --> 00:11:24.920]  禁卒就帶保羅西拉上自己的家裏去
[00:11:24.920 --> 00:11:26.720]  所以你和你一家都必得救
[00:11:26.720 --> 00:11:28.960]  是從這個行動開始的
[00:11:28.960 --> 00:11:31.040]  給他們擺上飯
[00:11:31.040 --> 00:11:34.240]  他和全家
[00:11:34.240 --> 00:11:35.560]  為什麼得救啊
[00:11:35.560 --> 00:11:38.440]  因為信了上帝
[00:11:38.440 --> 00:11:42.360]  所以我們看見這個就是禁卒
[00:11:42.360 --> 00:11:44.400]  是他的改變
[00:11:44.400 --> 00:11:45.800]  禁卒信主
[00:11:45.800 --> 00:11:47.560]  帶領全家信主
[00:11:47.560 --> 00:11:49.120]  這個是有行動的
[00:11:49.120 --> 00:11:52.360]  有他付出的行動
[00:11:52.360 --> 00:11:53.480]  不是自然
[00:11:53.480 --> 00:11:55.920]  我和我家自己得救
[00:11:55.920 --> 00:11:58.200]  他是影響他的家人
[00:11:58.200 --> 00:12:02.280]  是透過當然全民幫助
[00:12:02.280 --> 00:12:06.120]  就來將道傳給家人聽
[00:12:06.120 --> 00:12:08.560]  好像我們將福音帶給家人
[00:12:08.560 --> 00:12:10.280]  邀請他回來報道會
[00:12:10.280 --> 00:12:14.520]  或者在有時傳道人有機會探訪的時候
[00:12:14.520 --> 00:12:17.000]  可以讓他們認識到主
[00:12:17.000 --> 00:12:19.240]  所以這些都是他一種心意
[00:12:19.240 --> 00:12:20.000]  一種行動
[00:12:20.000 --> 00:12:24.680]  好讓他能夠全家都得救
[00:12:24.680 --> 00:12:27.880]  而且非常喜樂
[00:12:27.880 --> 00:12:33.200]  這就是他很希望得到神給他們家人的祝福
[00:12:33.200 --> 00:12:36.880]  所以我們看見這個就是禁卒
[00:12:36.880 --> 00:12:38.600]  說到菲勒比禁卒
[00:12:38.600 --> 00:12:41.800]  剛剛去完新約士圖
[00:12:41.800 --> 00:12:43.920]  那當然要說一下
[00:12:43.920 --> 00:12:45.880]  上星期我給大家看一些照片
[00:12:45.880 --> 00:12:48.360]  這個星期剛剛說到哪裏
[00:12:48.360 --> 00:12:50.360]  這裏是哪裏
[00:12:50.360 --> 00:12:51.080]  是菲勒比
[00:12:51.080 --> 00:12:52.440]  當然要說一下菲勒比
[00:12:52.440 --> 00:12:56.320]  菲勒比就是我們去參觀的一些地方
[00:12:56.320 --> 00:12:57.440]  其中一個很重要的
[00:12:57.440 --> 00:13:00.000]  我最喜歡在這十六天裏面
[00:13:00.000 --> 00:13:02.440]  我最喜歡這個教堂
[00:13:02.440 --> 00:13:04.760]  在這麽多教堂參觀的裏面
[00:13:04.760 --> 00:13:10.160]  因為他試圖將保羅的人生
[00:13:10.160 --> 00:13:12.800]  特別是他悔改之後
[00:13:12.800 --> 00:13:18.000]  怎樣傳道 怎樣蒙照 怎樣一生
[00:13:18.000 --> 00:13:20.240]  至到他殉道
[00:13:20.240 --> 00:13:24.560]  所以整個很多很多的壁畫畫出來
[00:13:24.560 --> 00:13:27.320]  所以這是一個在菲勒比
[00:13:27.320 --> 00:13:34.400]  叫做裏底亞壽洗遺址的地方
[00:13:34.400 --> 00:13:36.880]  裏面有一個保羅的紀念堂
[00:13:36.880 --> 00:13:38.440]  裏面有很多這些畫
[00:13:38.440 --> 00:13:41.120]  這幅就是講到
[00:13:41.120 --> 00:13:44.960]  是什麽 你猜一下
[00:13:44.960 --> 00:13:46.960]  當然是有一個馬其頓人
[00:13:46.960 --> 00:13:48.800]  來告訴保羅
[00:13:48.800 --> 00:13:51.240]  請過來幫助我們
[00:13:51.240 --> 00:13:56.040]  所以當時保羅因此得了這個異象
[00:13:56.040 --> 00:13:59.680]  所以就去到馬其頓
[00:13:59.680 --> 00:14:01.920]  第一個的駐防城
[00:14:01.920 --> 00:14:03.160]  就是第一個的城市
[00:14:03.160 --> 00:14:07.960]  這個城市叫什麽名字
[00:14:07.960 --> 00:14:11.400]  是菲勒比 講一次
[00:14:11.400 --> 00:14:13.840]  記住 第一個駐防城
[00:14:13.840 --> 00:14:15.760]  是馬其頓第一個駐防城
[00:14:15.760 --> 00:14:17.800]  是在歐洲建立的第一個教會
[00:14:17.800 --> 00:14:20.520]  叫什麽教會
[00:14:20.520 --> 00:14:23.280]  是菲勒比教會
[00:14:23.280 --> 00:14:27.080]  所以保羅就坐船
[00:14:27.080 --> 00:14:28.320]  從尼加波尼
[00:14:28.320 --> 00:14:29.840]  我們也去過這個地方
[00:14:29.840 --> 00:14:31.640]  現在叫做Kavala
[00:14:31.640 --> 00:14:34.600]  就上船去菲勒比
[00:14:34.600 --> 00:14:37.640]  然後他在菲勒比講道的時候
[00:14:37.640 --> 00:14:40.400]  有一個人留意聽他講道
[00:14:40.400 --> 00:14:42.640]  這個是誰
[00:14:42.640 --> 00:14:44.000]  誰
[00:14:44.000 --> 00:14:45.120]  女底牙
[00:14:45.120 --> 00:14:47.080]  女底牙是第一個的信主
[00:14:47.080 --> 00:14:49.280]  所以她受洗
[00:14:49.280 --> 00:14:51.560]  她的家人也一起受洗
[00:14:51.560 --> 00:14:52.960]  所以母親也影響
[00:14:52.960 --> 00:14:54.360]  我不知道她是不是母親
[00:14:54.360 --> 00:14:57.520]  不過影響她的丈夫或者家人
[00:14:57.520 --> 00:14:58.720]  然後我們看到
[00:14:58.720 --> 00:15:00.520]  接著有一個故事發生
[00:15:00.520 --> 00:15:01.560]  在《四行傳》十六章
[00:15:01.560 --> 00:15:04.760]  有一個被鬼附的巫女
[00:15:04.760 --> 00:15:07.120]  記得嗎 有沒有記得印象
[00:15:07.120 --> 00:15:10.400]  所以保羅就趕鬼
[00:15:10.400 --> 00:15:12.200]  她就清醒了
[00:15:12.200 --> 00:15:14.280]  但是因此她的主人就很生氣
[00:15:14.280 --> 00:15:16.360]  所以就抓了保羅坐牢
[00:15:16.360 --> 00:15:17.760]  保羅就坐牢
[00:15:17.760 --> 00:15:19.360]  西拉就坐牢
[00:15:19.360 --> 00:15:22.680]  所以接著他們就在監獄裏面
[00:15:22.680 --> 00:15:26.200]  在監獄裏面 結果怎樣
[00:15:26.200 --> 00:15:32.160]  在監獄裏面做了什麼
[00:15:32.160 --> 00:15:34.240]  他們就讚美神
[00:15:34.240 --> 00:15:35.800]  向神禱告 是吧
[00:15:35.800 --> 00:15:39.040]  然後監獄門就大開了
[00:15:39.040 --> 00:15:40.600]  他們就放鬆了
[00:15:40.600 --> 00:15:42.200]  不單單是他們
[00:15:42.200 --> 00:15:43.720]  所有監獄門都開了
[00:15:43.720 --> 00:15:46.640]  所有監犯都走出來
[00:15:46.640 --> 00:15:49.320]  看這些監獄全部都甩掉了
[00:15:49.320 --> 00:15:51.960]  OK 結果他們走不走
[00:15:51.960 --> 00:15:53.360]  不走
[00:15:53.360 --> 00:15:56.600]  禁卒以為他走了沒有
[00:15:56.600 --> 00:15:58.080]  禁卒以為他走了
[00:15:58.080 --> 00:15:59.920]  禁卒的責任很大
[00:15:59.920 --> 00:16:02.720]  因為他看著保羅和這些監犯
[00:16:02.720 --> 00:16:04.640]  結果禁卒就想著保羅走了
[00:16:04.640 --> 00:16:06.280]  那他怎樣
[00:16:06.280 --> 00:16:07.400]  自殺吧
[00:16:07.400 --> 00:16:11.440]  保羅就說不要 千萬不要死
[00:16:11.440 --> 00:16:14.160]  保羅就告訴他
[00:16:14.160 --> 00:16:16.160]  我們全部都在這裏
[00:16:16.160 --> 00:16:18.440]  禁卒就問了他一個很重要的問題
[00:16:18.440 --> 00:16:23.320]  他說我怎樣才能得救
[00:16:23.320 --> 00:16:25.960]  因此他就這樣信主
[00:16:25.960 --> 00:16:29.320]  信了主之後怎樣
[00:16:29.320 --> 00:16:34.760]  全家和上下都受水
[00:16:34.760 --> 00:16:36.680]  接待保羅
[00:16:36.680 --> 00:16:39.200]  這個精不精彩
[00:16:39.200 --> 00:16:41.200]  這個教堂裏面還有很多
[00:16:41.200 --> 00:16:41.800]  我有機會
[00:16:41.800 --> 00:16:43.720]  昨天已經展示了一些給我們團體的
[00:16:43.720 --> 00:16:49.440]  有很多非常寶貴的記載
[00:16:49.440 --> 00:16:51.240]  關乎保羅的人生
[00:16:51.240 --> 00:16:53.840]  當然有我們自己去到的地方
[00:16:53.840 --> 00:16:58.800]  這裏就是保羅和西拉坐牢的考古地方
[00:16:58.800 --> 00:17:05.280]  這是他解釋當時考古遺跡的發掘
[00:17:05.280 --> 00:17:06.240]  發掘到這裏
[00:17:06.240 --> 00:17:10.200]  應該就是仕途保羅坐牢的地方
[00:17:10.200 --> 00:17:12.520]  所以這裏就是考古場地
[00:17:12.520 --> 00:17:16.320]  就是當時的監獄
[00:17:16.320 --> 00:17:21.440]  而保羅就很可能在這裏坐牢
[00:17:21.440 --> 00:17:24.560]  所以這裏就是保羅的監獄
[00:17:24.560 --> 00:17:29.240]  就是裏面的一個考古發掘的地方
[00:17:29.240 --> 00:17:30.640]  所以我們去到那裏
[00:17:30.640 --> 00:17:32.400]  那些弟兄姊妹做什麽
[00:17:32.400 --> 00:17:35.040]  拍照嗎
[00:17:35.040 --> 00:17:37.520]  不拍照就不能看了
[00:17:37.520 --> 00:17:39.120]  不過最重要的是做什麽呢
[00:17:39.120 --> 00:17:42.120]  我們就是在那裏一起禱告
[00:17:42.120 --> 00:17:44.680]  我們一起好像西拉和保羅一樣
[00:17:44.680 --> 00:17:48.680]  在那裏禱告讚美神和什麽呢
[00:17:48.680 --> 00:17:50.680]  和一起唱詩
[00:17:50.680 --> 00:17:53.160]  所以我們一起唱詩禱告讚美神
[00:17:53.160 --> 00:17:55.880]  我們錄了那個唱詩和禱告
[00:17:55.880 --> 00:17:57.160]  所以我們很感謝神下
[00:17:57.160 --> 00:17:59.400]  讓我們又能夠親身去到這裏
[00:17:59.400 --> 00:18:02.920]  我們說禁足責任很重大
[00:18:02.920 --> 00:18:04.520]  壓力很沉重
[00:18:04.520 --> 00:18:07.560]  天父知道祂的重擔
[00:18:07.560 --> 00:18:10.200]  天父都知道做父親不容易
[00:18:10.200 --> 00:18:16.760]  又要做工 又要背起工作和家庭的責任
[00:18:16.760 --> 00:18:21.320]  同時間也是關乎到祂的家庭的道德
[00:18:21.320 --> 00:18:23.960]  和祂的靈性的需要
[00:18:23.960 --> 00:18:26.680]  所以父親我們真的很重要
[00:18:26.680 --> 00:18:32.600]  我們看到這個就是禁足祂的痛苦
[00:18:32.600 --> 00:18:36.440]  因著信靠天父得著主耶穌基督
[00:18:36.440 --> 00:18:40.120]  祂就能夠可以帶領全家都喜樂
