
[00:00:00.000 --> 00:00:04.240]  我想大家都有 這個星期可能我們到今天
[00:07:07.320 --> 00:07:08.160]  很划算的
[00:07:08.160 --> 00:07:11.280]  我近來復活節去過一個
[00:07:11.280 --> 00:07:13.880]  我有學校要我去沒辦法
[00:07:13.880 --> 00:07:14.720]  又沒有人肯去
[00:07:14.720 --> 00:07:15.840]  唯有我去
[00:07:15.840 --> 00:07:17.560]  現在很多老師都是
[00:07:17.560 --> 00:07:20.560]  大過上海杭州團
[00:07:20.560 --> 00:07:22.560]  七百元
[00:07:22.560 --> 00:07:24.240]  六日五夜
[00:07:24.240 --> 00:07:27.000]  坐港龍飛機
[00:07:27.000 --> 00:07:28.280]  七百元都沒有坐一程
[00:07:28.280 --> 00:07:29.720]  太平洋降落
[00:07:29.720 --> 00:07:32.080]  如果你坐七百元的話
[00:07:32.080 --> 00:07:36.280]  七百元就去中學生去
[00:07:36.280 --> 00:07:39.640]  上海杭州住酒店
[00:07:39.640 --> 00:07:41.720]  玩足六日五夜
[00:07:41.720 --> 00:07:42.960]  學生有交流團
[00:07:42.960 --> 00:07:44.920]  老師都有交流團
[00:07:44.920 --> 00:07:46.080]  老師有不少
[00:07:46.080 --> 00:07:48.400]  我都試過去老師的交流團
[00:07:48.400 --> 00:07:49.720]  上一次因為有整班老師
[00:07:49.720 --> 00:07:51.040]  想著聖誕節那麼悶
[00:07:51.040 --> 00:07:52.080]  不如去玩玩
[00:07:52.080 --> 00:07:54.240]  給九百元我們上井岡山
[00:07:54.240 --> 00:07:55.640]  看革命烈士
[00:07:55.640 --> 00:07:58.120]  有些老師對著毛澤東像鞠躬
[00:07:58.120 --> 00:07:59.600]  我們當然不鞠躬
[00:07:59.600 --> 00:08:00.640]  我們整班在那裡玩
[00:08:00.640 --> 00:08:03.320]  在那裡笑笑聊聊
[00:08:03.320 --> 00:08:04.600]  我想講的是什麼呢
[00:08:04.600 --> 00:08:06.200]  各位弟兄姊妹
[00:08:06.200 --> 00:08:09.040]  有些家長開始連結到
[00:08:09.040 --> 00:08:10.800]  喂 世識不對
[00:08:10.800 --> 00:08:12.320]  原來有一些事情
[00:08:12.320 --> 00:08:14.200]  是一直在做的
[00:08:14.200 --> 00:08:15.800]  所以家長就很擔心
[00:08:15.800 --> 00:08:16.840]  好像上個星期
[00:08:16.840 --> 00:08:18.560]  一個很簡單
[00:08:18.560 --> 00:08:20.760]  想著聊聊天的聚會
[00:08:20.760 --> 00:08:23.000]  都來了很多家長
[00:08:23.000 --> 00:08:25.640]  想了解究竟發生了什麼事
[00:08:25.640 --> 00:08:27.400]  不過各位弟兄姊妹
[00:08:27.400 --> 00:08:30.640]  我今天想跟大家去思想的
[00:08:30.640 --> 00:08:32.120]  我不是集中想講
[00:08:32.120 --> 00:08:34.960]  我們贊成還是反對
[00:08:34.960 --> 00:08:35.880]  我覺得在這一刻
[00:08:35.880 --> 00:08:37.680]  講贊成還是反對
[00:08:37.680 --> 00:08:40.680]  其實我想大家都聽了很多
[00:08:40.680 --> 00:08:42.080]  贊成的理由反對理由
[00:08:42.080 --> 00:08:44.320]  你上網都看到很多
[00:08:44.320 --> 00:08:46.880]  我想跟大家今天去思考一下
[00:08:46.880 --> 00:08:48.880]  就是
[00:08:48.880 --> 00:08:53.520]  我們繼續向前去想的時候
[00:08:53.520 --> 00:08:55.320]  我們信仰
[00:08:55.320 --> 00:08:58.160]  怎樣做一個藉著這件事
[00:08:58.160 --> 00:09:01.120]  去做一個信仰的反省
[00:09:01.120 --> 00:09:03.000]  我們的信仰可以在這件事上
[00:09:03.000 --> 00:09:06.840]  怎樣繼續的去參與在當中
[00:09:06.840 --> 00:09:10.000]  或者繼續的透過發生這件事
[00:09:10.000 --> 00:09:12.280]  我們怎樣再去
[00:09:12.280 --> 00:09:16.200]  或者令我們思考得再進一步
[00:09:16.200 --> 00:09:19.080]  我自己的判斷
[00:09:19.080 --> 00:09:20.600]  我就覺得
[00:09:20.600 --> 00:09:22.120]  國民教育搞得成
[00:09:22.120 --> 00:09:23.200]  或者搞不成都好
[00:09:23.200 --> 00:09:25.440]  正如我剛才講
[00:09:25.440 --> 00:09:28.800]  繼續都會搞的
[00:09:28.800 --> 00:09:31.080]  只是在
[00:09:31.080 --> 00:09:33.360]  光明正大地搞
[00:09:33.360 --> 00:09:37.240]  抑或是繼續暗暗地搞
[00:09:37.240 --> 00:09:39.040]  所有中學可能都聽過
[00:09:39.040 --> 00:09:40.200]  人大政協代表
[00:09:40.200 --> 00:09:42.000]  現在長期會來學校
[00:09:42.000 --> 00:09:43.360]  你叫就行了
[00:09:43.360 --> 00:09:45.480]  他們就來學校分享
[00:09:45.480 --> 00:09:47.960]  那本manual厚到這樣
[00:09:47.960 --> 00:09:50.160]  我們學校試過一次邀請人大
[00:09:50.160 --> 00:09:51.520]  也不是我們邀請
[00:09:51.520 --> 00:09:52.640]  是他派來的
[00:09:52.640 --> 00:09:54.640]  一進來門口
[00:09:54.640 --> 00:09:56.680]  一輛大到不得了的勞斯萊斯
[00:09:56.680 --> 00:09:58.240]  一個大老闆跳出來
[00:09:58.240 --> 00:09:59.720]  拿著一本東西就在上面講
[00:09:59.720 --> 00:10:02.000]  講的就是那本中國模式講的東西
[00:10:02.000 --> 00:10:04.280]  一模一樣的其實
[00:10:04.280 --> 00:10:06.680]  我想講各位電視姐妹
[00:10:06.680 --> 00:10:09.920]  我們繼續都會這樣的時候
[00:10:09.920 --> 00:10:12.480]  我們繼續要面對的時候
[00:10:12.480 --> 00:10:14.000]  我們的信仰
[00:10:14.000 --> 00:10:17.800]  究竟可以有些什麼的思考呢
[00:10:17.800 --> 00:10:21.000]  我想今天帶出三個方面
[00:10:21.000 --> 00:10:23.040]  我自己在這件事上
[00:10:23.040 --> 00:10:24.160]  一些的思考
[00:10:24.160 --> 00:10:25.560]  和我們信仰的關係
[00:10:25.560 --> 00:10:29.440]  也希望弟兄姊妹可以繼續去探討這件事
[00:10:29.440 --> 00:10:32.680]  整件事帶來第一樣的思考就是
[00:10:32.680 --> 00:10:34.360]  我覺得第一個切合點就是
[00:10:34.360 --> 00:10:36.000]  我們必然要想到的就是
[00:10:36.000 --> 00:10:38.960]  究竟我們教育是什麼
[00:10:38.960 --> 00:10:41.880]  我們講反對德育及國民教育科的時候
[00:10:41.880 --> 00:10:42.480]  各位弟兄姊妹
[00:10:42.480 --> 00:10:44.600]  當我們繼續想這件事的時候
[00:10:44.600 --> 00:10:46.360]  我覺得必然要想的就是
[00:10:46.360 --> 00:10:49.520]  教育是什麼的問題
[00:10:49.520 --> 00:10:54.000]  德育及國民教育科明顯就是想透過教育
[00:10:54.000 --> 00:10:56.080]  去獨立成科
[00:10:56.080 --> 00:10:57.760]  透過教育
[00:10:57.760 --> 00:10:59.320]  透過一個學科
[00:10:59.320 --> 00:11:02.160]  去塑造學生的生命
[00:11:02.160 --> 00:11:04.360]  所以當我們是一個信仰群體的時候
[00:11:04.360 --> 00:11:06.600]  我們馬上再繼續去思考
[00:11:06.600 --> 00:11:07.840]  或者透過這件事的時候
[00:11:07.840 --> 00:11:08.920]  我們就要想
[00:11:08.920 --> 00:11:11.360]  究竟我們怎樣看教育
[00:11:11.360 --> 00:11:14.520]  和我們怎樣看教育和生命的關係呢
[00:11:14.520 --> 00:11:16.200]  今天我們看一段聖經
[00:11:16.200 --> 00:11:19.200]  在約翰福音十章一至十八節
[00:11:19.200 --> 00:11:21.680]  我讀一次段經文給大家聽
[00:11:21.680 --> 00:11:23.960]  我實實在在地告訴你們
[00:11:23.960 --> 00:11:26.280]  那不從門進羊圈
[00:11:26.280 --> 00:11:29.560]  從別處爬進去的就是賊就是強盜
[00:11:29.560 --> 00:11:32.160]  那從門進去的才是羊的牧人
[00:11:32.160 --> 00:11:33.720]  看門的及他開門
[00:11:33.720 --> 00:11:35.320]  羊也聽見他的聲音
[00:11:35.320 --> 00:11:38.800]  他按著名叫自己的羊把羊領出來
[00:11:38.800 --> 00:11:41.280]  當他把自己的羊都放出來
[00:11:41.280 --> 00:11:42.560]  就走在面前
[00:11:42.560 --> 00:11:43.680]  羊也跟隨他
[00:11:43.680 --> 00:11:46.000]  因為他們認得他的聲音
[00:11:46.000 --> 00:11:49.080]  羊絕不跟陌生人反而會逃走
[00:11:49.080 --> 00:11:51.160]  因為不認得陌生人的聲音
[00:11:51.160 --> 00:11:53.800]  耶穌把這比方告訴他們
[00:11:53.800 --> 00:11:56.280]  但他們不明白他所說的是什麼
[00:11:56.280 --> 00:11:57.800]  所以耶穌又對他們說
[00:11:57.800 --> 00:11:59.440]  我實實在在告訴你們
[00:11:59.440 --> 00:12:00.680]  我就是羊的門
[00:12:00.680 --> 00:12:03.200]  凡在我以前來的都是賊是強盜
[00:12:03.200 --> 00:12:04.960]  羊沒有聽從他們
[00:12:04.960 --> 00:12:06.480]  我就是門
[00:12:06.480 --> 00:12:09.040]  凡從我進來的必得安全
[00:12:09.040 --> 00:12:11.600]  並且可進出找到草吃
[00:12:11.600 --> 00:12:14.160]  盜賊來無非要偷走羊
[00:12:14.160 --> 00:12:17.280]  盜賊來無非要偷竊殺害毀壞
[00:12:17.280 --> 00:12:19.120]  我來是要羊得生命
[00:12:19.120 --> 00:12:20.800]  並且得得更豐盛
[00:12:20.800 --> 00:12:21.920]  我是好牧人
[00:12:21.920 --> 00:12:23.120]  好牧人為羊捨命
[00:12:23.120 --> 00:12:24.240]  故宮不是牧人
[00:12:24.240 --> 00:12:25.920]  羊不是他自己的
[00:12:25.920 --> 00:12:28.960]  他一看見狼來了就撇下羊逃跑
[00:12:28.960 --> 00:12:31.640]  狼抓住羊把他們趕散
[00:12:31.640 --> 00:12:32.960]  故宮逃走
[00:12:32.960 --> 00:12:35.320]  因為他是故宮對羊不關心
[00:12:35.320 --> 00:12:36.560]  我是好牧人
[00:12:36.560 --> 00:12:37.720]  我認識我的羊
[00:12:37.720 --> 00:12:39.120]  我的羊也認識我
[00:12:39.120 --> 00:12:40.240]  正如父認識我
[00:12:40.240 --> 00:12:41.400]  我也認識父一樣
[00:12:41.400 --> 00:12:42.840]  並且我為羊捨命
[00:12:42.840 --> 00:12:45.200]  我另外有羊不屬這圈裡的
[00:12:45.200 --> 00:12:46.720]  我必須領他們來
[00:12:46.720 --> 00:12:48.520]  他們也要聽我的聲音
[00:12:48.520 --> 00:12:49.920]  並且要合成一群
[00:12:49.920 --> 00:12:51.000]  歸一個牧人
[00:12:51.000 --> 00:12:52.680]  為此我父愛我
[00:12:52.680 --> 00:12:54.760]  因為我把羊捨去
[00:12:54.760 --> 00:12:56.600]  好再取回來
[00:12:56.600 --> 00:12:59.120]  沒有人奪去我的命
[00:12:59.120 --> 00:13:00.440]  是我自己捨的
[00:13:00.440 --> 00:13:01.400]  我有權捨棄
[00:13:01.400 --> 00:13:02.880]  也有權再取回來
[00:13:02.880 --> 00:13:05.280]  這是我從我父所受的命令
[00:13:05.280 --> 00:13:06.520]  聖經很長
[00:13:06.520 --> 00:13:07.920]  大概說什麼呢
[00:13:07.920 --> 00:13:09.920]  基本上結構第一至五節
[00:13:09.920 --> 00:13:11.000]  耶穌說了一個比喻
[00:13:11.000 --> 00:13:13.000]  到第六節人們聽不明白
[00:13:13.000 --> 00:13:14.840]  所以耶穌在七至十八節
[00:13:14.840 --> 00:13:16.520]  再解釋這裡的內容
[00:13:16.520 --> 00:13:21.600]  這是一則牧羊人和羊的關係的比喻
[00:13:21.600 --> 00:13:24.200]  整個經文最令人熟悉的地方
[00:13:24.200 --> 00:13:24.960]  就是第十節
[00:13:24.960 --> 00:13:25.760]  各位弟兄姊妹
[00:13:25.760 --> 00:13:27.680]  第十節我不妨背了它
[00:13:27.680 --> 00:13:30.440]  第十節就是牧羊人和羊的關係
[00:13:30.440 --> 00:13:31.120]  第十節說什麼
[00:13:31.120 --> 00:13:33.120]  「我來是要叫羊得生命
[00:13:33.120 --> 00:13:35.040]  並且得的更豐盛」
[00:13:35.040 --> 00:13:35.800]  各位弟兄姊妹
[00:13:35.800 --> 00:13:38.000]  這節經文其實是主耶穌基督
[00:13:38.000 --> 00:13:39.480]  對他自己的使命
[00:13:39.480 --> 00:13:43.120]  祂說祂來是要讓人得到更豐盛的生命
[00:13:43.120 --> 00:13:46.000]  祂自己來這個世界使命的宣稱
[00:13:46.000 --> 00:13:48.000]  更加重要的地方就是
[00:13:48.000 --> 00:13:51.240]  祂也是對我們信徒的要求
[00:13:51.240 --> 00:13:54.520]  或者是我們對生命的看法
[00:13:54.520 --> 00:13:57.000]  當我們說德育及國民教育科
[00:13:57.000 --> 00:13:58.520]  是一個教
[00:13:58.520 --> 00:14:00.000]  當我們要思考的時候
[00:14:00.000 --> 00:14:02.200]  信仰和這件事有什麼關係的時候
[00:14:02.200 --> 00:14:03.880]  我說第一件事要思考的就是
[00:14:03.880 --> 00:14:05.040]  必須要想的就是
[00:14:05.040 --> 00:14:08.200]  教育本身和生命有什麼關係
[00:14:10.480 --> 00:14:13.520]  耶穌說我來是要叫人得生命
[00:14:13.520 --> 00:14:15.280]  並且得的更豐盛
[00:14:15.280 --> 00:14:19.880]  耶穌說這個生命其實是由什麼開始的呢
[00:14:19.880 --> 00:14:23.440]  其實是由毀壞生命開始說起的
[00:14:23.440 --> 00:14:24.720]  是什麼意思呢
[00:14:24.720 --> 00:14:26.080]  其實在第一節那裡說
[00:14:26.080 --> 00:14:27.080]  大家可以看看
[00:14:27.080 --> 00:14:30.080]  「人進羊圈不是從門進去
[00:14:30.080 --> 00:14:31.560]  而從別處爬進去
[00:14:31.560 --> 00:14:33.560]  那人就是賊就是強盜」
[00:14:33.560 --> 00:14:36.560]  而第八節
[00:14:36.560 --> 00:14:42.480]  耶穌也說「凡在我已先來的都是賊是強盜」
[00:14:42.480 --> 00:14:44.280]  第十節下半段
[00:14:44.280 --> 00:14:47.600]  「盜賊來無非要偷竊殺害毀壞」
[00:14:47.600 --> 00:14:50.000]  可能大家抽空不太清楚這段經文說什麼
[00:14:50.000 --> 00:14:52.560]  但是我們回家再看的時候
[00:14:52.560 --> 00:14:53.600]  這裡是第十章
[00:14:53.600 --> 00:14:55.720]  我們看第九章就知道發生什麼事
[00:14:55.720 --> 00:14:59.040]  第九章正正就是耶穌和法利塞人在吵架
[00:14:59.040 --> 00:15:00.240]  在吵什麼呢
[00:15:00.240 --> 00:15:01.360]  法利塞人說
[00:15:01.360 --> 00:15:03.960]  「安息人不能治病」
[00:15:03.960 --> 00:15:06.040]  我不管你死也好
[00:15:06.040 --> 00:15:09.320]  安息日就是不可以治病
[00:15:09.320 --> 00:15:10.600]  但是耶穌說
[00:15:10.600 --> 00:15:12.480]  安息日的設計
[00:15:12.480 --> 00:15:14.560]  就是人的尊嚴
[00:15:14.560 --> 00:15:15.800]  人的釋放
[00:15:15.800 --> 00:15:17.040]  人可以安息日
[00:15:17.040 --> 00:15:18.960]  回到上帝的懷抱
[00:15:18.960 --> 00:15:20.840]  重得自由
[00:15:20.840 --> 00:15:22.840]  治病有什麼問題
[00:15:22.840 --> 00:15:29.240]  法利塞人看的是規矩
[00:15:29.240 --> 00:15:33.560]  耶穌看的是人的尊嚴
[00:15:33.560 --> 00:15:35.360]  人的尊重
[00:15:35.360 --> 00:15:36.440]  可能我們會說
[00:15:36.440 --> 00:15:39.640]  這個和教育有什麼關係
[00:15:39.640 --> 00:15:41.640]  我有一位很喜歡的教育學家
[00:15:41.640 --> 00:15:43.040]  叫保羅費里亞
[00:15:43.040 --> 00:15:44.080]  他是巴西人
[00:15:44.080 --> 00:15:45.200]  他說了一句話
[00:15:45.200 --> 00:15:47.800]  他說「越來越多的教育沒有夢想
[00:15:47.800 --> 00:15:49.320]  一切只留給技術
[00:15:49.320 --> 00:15:51.640]  教育變成純粹的訓練
[00:15:51.640 --> 00:15:53.600]  只是知識內容的轉移
[00:15:53.600 --> 00:15:55.720]  這其實與訓練動物沒有分別
[00:15:55.720 --> 00:16:00.560]  教育只是訓練人與世界妥協」
[00:16:00.560 --> 00:16:04.200]  各位
[00:16:04.200 --> 00:16:06.760]  大家都經歷過教育
[00:16:06.760 --> 00:16:08.760]  或者有些弟兄姊妹
[00:16:08.760 --> 00:16:10.200]  去過西方教育
[00:16:10.200 --> 00:16:11.320]  受過教育就知道
[00:16:11.320 --> 00:16:13.000]  或者在外國回來就知道
[00:16:13.000 --> 00:16:15.720]  和香港的教育真的很不同
