
[00:00:00.000 --> 00:00:02.000]  耶穌我們今天來到祢的面前
[00:01:44.340 --> 00:01:48.340]  在以賽亞書裡面
[00:01:48.340 --> 00:01:50.340]  由42章
[00:01:50.340 --> 00:01:52.340]  至53章
[00:01:52.340 --> 00:01:54.340]  裡面有四首
[00:01:54.340 --> 00:01:56.340]  僕人之歌
[00:01:56.340 --> 00:01:58.340]  今天我們就說第42章
[00:01:58.340 --> 00:02:00.340]  第一首
[00:02:00.340 --> 00:02:02.340]  在中間
[00:02:02.340 --> 00:02:04.340]  這十幾章裡面
[00:02:04.340 --> 00:02:06.340]  對僕人這兩個字
[00:02:06.340 --> 00:02:08.340]  出現有21次
[00:02:08.340 --> 00:02:10.340]  你看見那個重要性
[00:02:10.340 --> 00:02:14.340]  僕人在以賽亞書裡面
[00:02:14.340 --> 00:02:16.340]  曾經指
[00:02:16.340 --> 00:02:18.340]  指什麼呢?
[00:02:18.340 --> 00:02:20.340]  指以色列文
[00:02:20.340 --> 00:02:22.340]  指某一些人
[00:02:22.340 --> 00:02:24.340]  一些君王
[00:02:24.340 --> 00:02:26.340]  今天這一段經文
[00:02:26.340 --> 00:02:30.340]  是指耶穌基督自己
[00:02:30.340 --> 00:02:36.340]  這四首僕人之歌
[00:02:36.340 --> 00:02:38.340]  分別在第42章
[00:02:38.340 --> 00:02:40.340]  第49章、第50章、第53章
[00:02:40.340 --> 00:02:42.340]  接下來下個禮拜
[00:02:42.340 --> 00:02:44.340]  我們都會繼續說
[00:02:44.340 --> 00:02:48.340]  既然這個僕人
[00:02:48.340 --> 00:02:50.340]  就是在舊約裡面
[00:02:50.340 --> 00:02:52.340]  說的這位彌賽亞
[00:02:52.340 --> 00:02:56.340]  這個僕人到底有什麼使命呢?
[00:02:56.340 --> 00:02:58.340]  在這十多章的經文裡面
[00:02:58.340 --> 00:03:02.340]  這十多章的經文有七個使命
[00:03:02.340 --> 00:03:06.340]  我們不看這一章
[00:03:06.340 --> 00:03:08.340]  我們在當中
[00:03:08.340 --> 00:03:10.340]  可以看到有七個使命
[00:03:10.340 --> 00:03:12.340]  第二點
[00:03:12.340 --> 00:03:14.340]  是說到
[00:03:14.340 --> 00:03:16.340]  其中我們今天要說兩個
[00:03:16.340 --> 00:03:18.340]  我們下一張powerpoint
[00:03:18.340 --> 00:03:24.340]  我們其中說兩個
[00:03:24.340 --> 00:03:26.340]  第一
[00:03:26.340 --> 00:03:28.340]  在這裡說到
[00:03:28.340 --> 00:03:30.340]  他要將公理傳給萬邦
[00:03:30.340 --> 00:03:34.340]  我們看看經文
[00:03:34.340 --> 00:03:36.340]  在這裡
[00:03:36.340 --> 00:03:38.340]  剛才我們說到
[00:03:38.340 --> 00:03:40.340]  馬太福音
[00:03:40.340 --> 00:03:42.340]  為什麼我們一開始就知道
[00:03:42.340 --> 00:03:44.340]  這個是說耶穌
[00:03:44.340 --> 00:03:46.340]  在四節裡面
[00:03:46.340 --> 00:03:48.340]  正正就是用了彌賽亞書
[00:03:48.340 --> 00:03:50.340]  這裡的42章第一至四節
[00:03:50.340 --> 00:03:52.340]  在中間裡面
[00:03:52.340 --> 00:03:54.340]  你看到嗎?
[00:03:54.340 --> 00:03:56.340]  第一節、第三節、第四節
[00:03:56.340 --> 00:03:58.340]  都說到這個僕人
[00:03:58.340 --> 00:04:00.340]  第一個使命
[00:04:00.340 --> 00:04:02.340]  就是要將公理
[00:04:02.340 --> 00:04:04.340]  傳給萬邦
[00:04:04.340 --> 00:04:08.340]  耶穌基督被差遣來
[00:04:08.340 --> 00:04:10.340]  就是要宣揚和建立
[00:04:10.340 --> 00:04:12.340]  上帝
[00:04:12.340 --> 00:04:14.340]  這個公理、這個親理
[00:04:14.340 --> 00:04:18.340]  公理指什麼呢?
[00:04:18.340 --> 00:04:20.340]  在這裡說
[00:04:20.340 --> 00:04:22.340]  既然耶穌要將公理
[00:04:22.340 --> 00:04:24.340]  傳給萬邦
[00:04:24.340 --> 00:04:26.340]  要憑真實將公理傳開
[00:04:26.340 --> 00:04:28.340]  直到地上
[00:04:28.340 --> 00:04:30.340]  設立公理
[00:04:30.340 --> 00:04:32.340]  公理指什麼呢?
[00:04:32.340 --> 00:04:34.340]  在彌賽亞書裡面最少代表有三樣東西
[00:04:34.340 --> 00:04:36.340]  在這裡說
[00:04:36.340 --> 00:04:38.340]  第一,是說到神的公義
[00:04:40.340 --> 00:04:42.340]  第二,是說到神的主權
[00:04:42.340 --> 00:04:44.340]  第三,是說到神的標準
[00:04:44.340 --> 00:04:46.340]  特別是是非的標準
[00:04:46.340 --> 00:04:48.340]  我再說
[00:04:48.340 --> 00:04:50.340]  最低限度有三樣東西
[00:04:50.340 --> 00:04:52.340]  第一,是說到神的公義
[00:04:52.340 --> 00:04:56.340]  第二,是說到神的主權
[00:04:56.340 --> 00:04:58.340]  第三,是說到神的是非標準
[00:04:58.340 --> 00:05:02.340]  是要讓耶穌基督來建立
[00:05:02.340 --> 00:05:06.340]  再一次被建立
[00:05:06.340 --> 00:05:08.340]  讓神的公義、主權、標準
[00:05:08.340 --> 00:05:10.340]  再次被人尊重
[00:05:10.340 --> 00:05:14.340]  不知道大家知不知道
[00:05:14.340 --> 00:05:16.340]  英國的大英法律
[00:05:16.340 --> 00:05:20.340]  當他們在
[00:05:20.340 --> 00:05:22.340]  那個過程裡面的時候
[00:05:22.340 --> 00:05:24.340]  參考了
[00:05:24.340 --> 00:05:26.340]  我們今天的聖經
[00:05:26.340 --> 00:05:28.340]  來訂定
[00:05:28.340 --> 00:05:30.340]  這些法律
[00:05:30.340 --> 00:05:32.340]  在我們的
[00:05:32.340 --> 00:05:34.340]  主禱文裡面
[00:05:34.340 --> 00:05:36.340]  我們說到
[00:05:36.340 --> 00:05:38.340]  願祢的國降臨
[00:05:38.340 --> 00:05:42.340]  什麼是神的國呢?
[00:05:42.340 --> 00:05:44.340]  我們經常用這個詞
[00:05:44.340 --> 00:05:46.340]  什麼叫神的國呢?
[00:05:46.340 --> 00:05:48.340]  願祢的國降臨在地上
[00:05:48.340 --> 00:05:50.340]  是什麼意思呢?
[00:05:50.340 --> 00:05:52.340]  最近我上了一個課
[00:05:52.340 --> 00:05:54.340]  特別說到神的國
[00:05:54.340 --> 00:05:58.340]  這個老師將一句說話給了我
[00:05:58.340 --> 00:06:00.340]  我心裡覺得很棒
[00:06:00.340 --> 00:06:02.340]  什麼是神的國呢?
[00:06:02.340 --> 00:06:04.340]  大家聽著
[00:06:04.340 --> 00:06:06.340]  神的國
[00:06:06.340 --> 00:06:08.340]  是一句說話去代表
[00:06:08.340 --> 00:06:12.340]  是神的主權
[00:06:12.340 --> 00:06:14.340]  神的榮耀
[00:06:14.340 --> 00:06:16.340]  彰顯
[00:06:16.340 --> 00:06:18.340]  再聽
[00:06:18.340 --> 00:06:20.340]  神的國是什麼呢?
[00:06:20.340 --> 00:06:22.340]  如果我們今天祈求神的國降臨在地上
[00:06:22.340 --> 00:06:26.340]  願祢的國降臨的時候
[00:06:26.340 --> 00:06:28.340]  我們心裡有沒有這種的盼望呢?
[00:06:28.340 --> 00:06:30.340]  神的主權
[00:06:30.340 --> 00:06:32.340]  神的榮耀
[00:06:32.340 --> 00:06:34.340]  是看得到的
[00:06:34.340 --> 00:06:36.340]  是神的主權
[00:06:36.340 --> 00:06:38.340]  神的榮耀
[00:06:38.340 --> 00:06:40.340]  在你裡面
[00:06:40.340 --> 00:06:42.340]  在地上
[00:06:42.340 --> 00:06:44.340]  所以難怪聖經說
[00:06:44.340 --> 00:06:46.340]  神的國在人的心裡面
[00:06:46.340 --> 00:06:48.340]  因為神的主權
[00:06:48.340 --> 00:06:50.340]  神的榮耀在你身上
[00:06:50.340 --> 00:06:52.340]  彰顯
[00:06:52.340 --> 00:06:58.340]  最近
[00:06:58.340 --> 00:07:00.340]  不知道大家有沒有留意
[00:07:00.340 --> 00:07:02.340]  其實在祈禱文裡面
[00:07:02.340 --> 00:07:04.340]  你的周刊裡面
[00:07:04.340 --> 00:07:06.340]  第一點
[00:07:06.340 --> 00:07:08.340]  說到什麼呢?
[00:07:08.340 --> 00:07:10.340]  最近以色列的司法機關
[00:07:10.340 --> 00:07:12.340]  爭取在拉比系統
[00:07:12.340 --> 00:07:14.340]  什麼叫拉比系統?
[00:07:14.340 --> 00:07:16.340]  就是一個宗教系統以外
[00:07:16.340 --> 00:07:18.340]  為同性伴侶
[00:07:18.340 --> 00:07:20.340]  民事結合
[00:07:20.340 --> 00:07:22.340]  來立法
[00:07:22.340 --> 00:07:24.340]  大家知不知道在發生什麼事?
[00:07:24.340 --> 00:07:26.340]  神的選民
[00:07:26.340 --> 00:07:28.340]  以色列民
[00:07:28.340 --> 00:07:30.340]  在他們的司法機關
[00:07:30.340 --> 00:07:32.340]  都在討論
[00:07:32.340 --> 00:07:34.340]  為同性伴侶
[00:07:34.340 --> 00:07:36.340]  民事結合來立法
[00:07:36.340 --> 00:07:38.340]  合法化
[00:07:38.340 --> 00:07:42.340]  按照
[00:07:42.340 --> 00:07:44.340]  聖經羅馬書
[00:07:44.340 --> 00:07:46.340]  第一章27至28節
[00:07:46.340 --> 00:07:50.340]  聖經很清楚
[00:07:50.340 --> 00:07:52.340]  告訴我們
[00:07:52.340 --> 00:07:54.340]  同性的婚姻是神所不喜悅
[00:07:54.340 --> 00:07:56.340]  甚至是厭惡的一件事
[00:07:58.340 --> 00:08:00.340]  在那裡講到
[00:08:00.340 --> 00:08:02.340]  他形容到
[00:08:02.340 --> 00:08:04.340]  難和難行可羞恥的事
[00:08:04.340 --> 00:08:06.340]  神就任憑他們
[00:08:06.340 --> 00:08:08.340]  做那些不合理的事
[00:08:08.340 --> 00:08:10.340]  弟兄姊妹
[00:08:10.340 --> 00:08:12.340]  今天我們
[00:08:12.340 --> 00:08:14.340]  最怕神是什麼呢?
[00:08:14.340 --> 00:08:16.340]  最怕神是任憑我們
[00:08:16.340 --> 00:08:18.340]  做事
[00:08:18.340 --> 00:08:20.340]  我們不怕神
[00:08:20.340 --> 00:08:22.340]  去懲罰我們
[00:08:22.340 --> 00:08:24.340]  神的懲罰
[00:08:24.340 --> 00:08:26.340]  是挽回
[00:08:26.340 --> 00:08:28.340]  但當神任憑你
[00:08:28.340 --> 00:08:30.340]  不理你
[00:08:30.340 --> 00:08:32.340]  這個是
[00:08:32.340 --> 00:08:34.340]  最恐怖
[00:08:34.340 --> 00:08:42.340]  昨天
[00:08:42.340 --> 00:08:44.340]  看電郵的時候
[00:08:44.340 --> 00:08:46.340]  收到我們顧問牧師
[00:08:46.340 --> 00:08:48.340]  的一個電郵
[00:08:48.340 --> 00:08:50.340]  他這樣說
[00:08:50.340 --> 00:08:52.340]  各位手足
[00:08:52.340 --> 00:08:54.340]  同志運動在香港越來越強
[00:08:54.340 --> 00:08:56.340]  有越來越強的趨勢
[00:08:56.340 --> 00:08:58.340]  甚至透過
[00:08:58.340 --> 00:09:00.340]  影響立法
[00:09:00.340 --> 00:09:02.340]  來爭取
[00:09:02.340 --> 00:09:04.340]  他們所謂的
[00:09:04.340 --> 00:09:06.340]  空間和自由
[00:09:06.340 --> 00:09:08.340]  這一場是一個
[00:09:08.340 --> 00:09:10.340]  屬靈的爭戰
[00:09:10.340 --> 00:09:12.340]  請大家來代討
[00:09:12.340 --> 00:09:14.340]  並且在適當的時候
[00:09:14.340 --> 00:09:16.340]  向政府來表態
[00:09:16.340 --> 00:09:18.340]  好讓我們的下一代
[00:09:18.340 --> 00:09:20.340]  能夠在
[00:09:20.340 --> 00:09:22.340]  較為健康的環境之下
[00:09:22.340 --> 00:09:24.340]  來成長
[00:09:24.340 --> 00:09:26.340]  如果
[00:09:26.340 --> 00:09:28.340]  大家不羨慕
[00:09:28.340 --> 00:09:30.340]  我們在今年年初的時候
[00:09:30.340 --> 00:09:32.340]  1月13日
[00:09:32.340 --> 00:09:34.340]  在1月13日
[00:09:34.340 --> 00:09:36.340]  我不知道你有沒有去
[00:09:36.340 --> 00:09:38.340]  我們很多的基督徒
[00:09:38.340 --> 00:09:40.340]  當時都去了政府總部
[00:09:40.340 --> 00:09:42.340]  去表達
[00:09:42.340 --> 00:09:46.340]  去表達一個基督徒
[00:09:46.340 --> 00:09:48.340]  可以做到的行動
[00:09:48.340 --> 00:09:50.340]  就是我們很希望
[00:09:50.340 --> 00:09:52.340]  告訴政府
[00:09:52.340 --> 00:09:54.340]  為了我們的下一代
[00:09:54.340 --> 00:09:58.340]  我們要高舉聖經
[00:09:58.340 --> 00:10:00.340]  的標準
[00:10:00.340 --> 00:10:04.340]  因為當時
[00:10:04.340 --> 00:10:06.340]  特首
[00:10:06.340 --> 00:10:08.340]  是想來到
[00:10:08.340 --> 00:10:10.340]  為了這個
[00:10:10.340 --> 00:10:12.340]  性傾向歧視
[00:10:12.340 --> 00:10:14.340]  來開綠燈,在立法局裡面開綠燈
[00:10:14.340 --> 00:10:18.340]  我們當時
[00:10:18.340 --> 00:10:20.340]  沒有繼續討論
[00:10:20.340 --> 00:10:22.340]  現在似乎
[00:10:22.340 --> 00:10:24.340]  又死灰復燃了
[00:10:24.340 --> 00:10:28.340]  求主幫助我們
[00:10:28.340 --> 00:10:30.340]  今天
[00:10:30.340 --> 00:10:32.340]  人要來由自己
[00:10:32.340 --> 00:10:34.340]  去決定什麼是好
[00:10:34.340 --> 00:10:36.340]  什麼是不對
[00:10:36.340 --> 00:10:38.340]  什麼是錯
[00:10:38.340 --> 00:10:40.340]  很想將自己
[00:10:40.340 --> 00:10:42.340]  人很想將自己
[00:10:42.340 --> 00:10:44.340]  那個想法當成一個標準
[00:10:44.340 --> 00:10:46.340]  並且要加諸在
[00:10:46.340 --> 00:10:48.340]  神的身上
[00:10:48.340 --> 00:10:50.340]  刻意
[00:10:50.340 --> 00:10:52.340]  故意,聖經說
[00:10:52.340 --> 00:10:54.340]  將神的公義
[00:10:54.340 --> 00:10:56.340]  主權,是非的標準
[00:10:56.340 --> 00:10:58.340]  放在一邊
[00:10:58.340 --> 00:11:00.340]  簡單來說
[00:11:00.340 --> 00:11:04.340]  當神無道
[00:11:04.340 --> 00:11:08.340]  不當神是神
[00:11:08.340 --> 00:11:12.340]  所以人
[00:11:14.340 --> 00:11:16.340]  陷在
[00:11:16.340 --> 00:11:18.340]  這個不當神
[00:11:18.340 --> 00:11:20.340]  在神的罪裡面
[00:11:20.340 --> 00:11:22.340]  我們
[00:11:22.340 --> 00:11:24.340]  都會承擔惡果
[00:11:24.340 --> 00:11:26.340]  我們不單止
[00:11:26.340 --> 00:11:28.340]  是我們這一代去承擔惡果
[00:11:28.340 --> 00:11:30.340]  如果我們
[00:11:30.340 --> 00:11:32.340]  不能夠重新恢復
[00:11:32.340 --> 00:11:34.340]  神的公理,神的真理
[00:11:34.340 --> 00:11:36.340]  神自己的是非標準
[00:11:36.340 --> 00:11:38.340]  神的主權
[00:11:38.340 --> 00:11:40.340]  神的公義的時候
[00:11:40.340 --> 00:11:42.340]  我們的下一代
[00:11:42.340 --> 00:11:44.340]  我們都受影響
[00:11:44.340 --> 00:11:48.340]  願祢降臨
[00:11:48.340 --> 00:11:52.340]  我們看不看到
[00:11:52.340 --> 00:11:54.340]  神的主權,神的榮耀
[00:11:54.340 --> 00:11:56.340]  彰顯
[00:11:56.340 --> 00:11:58.340]  當我們這樣期望的時候
[00:11:58.340 --> 00:12:00.340]  我們要
[00:12:00.340 --> 00:12:02.340]  帶著一個禱告
[00:12:02.340 --> 00:12:06.340]  我們要身體力行
[00:12:06.340 --> 00:12:08.340]  來保護
[00:12:08.340 --> 00:12:10.340]  來堅持
[00:12:12.340 --> 00:12:14.340]  耶穌基督來
[00:12:14.340 --> 00:12:16.340]  神的僕人來
[00:12:16.340 --> 00:12:18.340]  理賽克來,基督來
[00:12:18.340 --> 00:12:20.340]  就是要
[00:12:20.340 --> 00:12:22.340]  將這個公理
[00:12:22.340 --> 00:12:24.340]  傳給萬邦
[00:12:24.340 --> 00:12:26.340]  要萬民都知道
[00:12:26.340 --> 00:12:28.340]  什麼
[00:12:28.340 --> 00:12:30.340]  是神的心意
[00:12:30.340 --> 00:12:32.340]  以致我們能夠按住神的心意
[00:12:32.340 --> 00:12:34.340]  好好地在地上
[00:12:34.340 --> 00:12:36.340]  來生活
[00:12:36.340 --> 00:12:40.340]  這是僕人的第一個使命
[00:12:40.340 --> 00:12:42.340]  在第六節
[00:12:42.340 --> 00:12:44.340]  到第七節
[00:12:44.340 --> 00:12:46.340]  不如我們讀一讀好不好
[00:12:46.340 --> 00:12:48.340]  第六節,第七節
[00:12:48.340 --> 00:12:50.340]  我耶和華憑公義
[00:12:50.340 --> 00:12:52.340]  召祢,必參乎
[00:12:52.340 --> 00:12:54.340]  祢的手,保守祢
[00:12:54.340 --> 00:12:56.340]  使祢作
[00:12:56.340 --> 00:12:58.340]  眾民的忠報
[00:12:58.340 --> 00:13:00.340]  作愛邦人的歌
[00:13:00.340 --> 00:13:02.340]  開闔子的眼
[00:13:02.340 --> 00:13:04.340]  領被囚的出牢獄
[00:13:04.340 --> 00:13:06.340]  領坐黑暗的
[00:13:06.340 --> 00:13:08.340]  出監牢
[00:13:10.340 --> 00:13:12.340]  作眾民的忠報
[00:13:12.340 --> 00:13:16.340]  耶穌基督來
[00:13:16.340 --> 00:13:18.340]  祂要將救恩帶給萬邦
[00:13:18.340 --> 00:13:20.340]  怎樣將救恩帶給萬邦呢
[00:13:20.340 --> 00:13:22.340]  在這裡聖經告訴我們
[00:13:22.340 --> 00:13:24.340]  是作眾民的忠報
[00:13:24.340 --> 00:13:26.340]  是作神與人之間
[00:13:26.340 --> 00:13:28.340]  一個中間人
[00:13:28.340 --> 00:13:30.340]  一個擔保人
[00:13:30.340 --> 00:13:32.340]  在提摩太前書第二章第五節這樣說
[00:13:32.340 --> 00:13:34.340]  因為
[00:13:34.340 --> 00:13:36.340]  只有一位神
[00:13:36.340 --> 00:13:38.340]  在神和人中間
[00:13:38.340 --> 00:13:40.340]  只有一位忠報
[00:13:40.340 --> 00:13:42.340]  乃是降世為人的
[00:13:42.340 --> 00:13:44.340]  基督耶穌
[00:13:44.340 --> 00:13:48.340]  好像我們剛才所唱的詩歌一樣
[00:13:48.340 --> 00:13:50.340]  十家的愛
[00:13:50.340 --> 00:13:52.340]  當我們唱第二首的詩歌
[00:13:52.340 --> 00:13:54.340]  我們去聽
[00:13:54.340 --> 00:13:56.340]  唱到十家愛的時候
[00:13:56.340 --> 00:13:58.340]  詩歌裡面
[00:13:58.340 --> 00:14:00.340]  作者很清楚告訴我們
[00:14:00.340 --> 00:14:02.340]  藉著耶穌在基督的十字架上
[00:14:02.340 --> 00:14:04.340]  這個救贖
[00:14:04.340 --> 00:14:06.340]  我們的罪都洗乾淨
[00:14:06.340 --> 00:14:08.340]  我們個人好像穿上
[00:14:08.340 --> 00:14:10.340]  公義潔白的衣袍一樣
[00:14:10.340 --> 00:14:12.340]  是耶穌
[00:14:12.340 --> 00:14:14.340]  透過耶穌
[00:14:14.340 --> 00:14:16.340]  作為忠報
[00:14:16.340 --> 00:14:18.340]  將我們帶回到
[00:14:18.340 --> 00:14:20.340]  神的懷抱裡面
[00:14:20.340 --> 00:14:24.340]  這個福音
[00:14:24.340 --> 00:14:26.340]  這個好消息
[00:14:26.340 --> 00:14:28.340]  正正是耶穌
[00:14:28.340 --> 00:14:30.340]  作為眾民的忠報
[00:14:30.340 --> 00:14:32.340]  將救恩帶給萬民
[00:14:32.340 --> 00:14:34.340]  的使命
[00:14:34.340 --> 00:14:36.340]  第二
[00:14:36.340 --> 00:14:38.340]  他說
[00:14:38.340 --> 00:14:40.340]  是作愛幫人的光
[00:14:40.340 --> 00:14:42.340]  作愛
[00:14:42.340 --> 00:14:44.340]  幫人的光
[00:14:44.340 --> 00:14:46.340]  有一段
[00:14:46.340 --> 00:14:48.340]  我們都耳熟能詳的
[00:14:48.340 --> 00:14:50.340]  一段聖經
[00:14:50.340 --> 00:14:52.340]  在路加福音第四章
[00:14:52.340 --> 00:14:54.340]  十八節這樣說
[00:14:54.340 --> 00:14:56.340]  主的靈在我身上
[00:14:56.340 --> 00:14:58.340]  因為祂用高高我
[00:14:58.340 --> 00:15:00.340]  叫我傳福音
[00:15:00.340 --> 00:15:02.340]  給貧窮人
[00:15:02.340 --> 00:15:04.340]  差遣我
[00:15:04.340 --> 00:15:05.340]  報告
[00:15:05.340 --> 00:15:07.340]  報告什麼呢?
[00:15:07.340 --> 00:15:09.340]  被擄的得釋放
[00:15:09.340 --> 00:15:11.340]  乞訝的得看見
[00:15:11.340 --> 00:15:13.340]  叫那受壓制的得自由
[00:15:13.340 --> 00:15:21.340]  耶穌基督你
[00:15:21.340 --> 00:15:23.340]  是要叫被擄的得釋放
[00:15:23.340 --> 00:15:25.340]  乞訝的得看見
[00:15:25.340 --> 00:15:27.340]  受壓的得自由
[00:15:27.340 --> 00:15:29.340]  正如好像
[00:15:29.340 --> 00:15:31.340]  這裡第七節說一樣
[00:15:31.340 --> 00:15:33.340]  開闔子的眼
[00:15:33.340 --> 00:15:35.340]  領被囚的
[00:15:35.340 --> 00:15:37.340]  出牢獄
[00:15:37.340 --> 00:15:39.340]  領坐黑暗的
[00:15:39.340 --> 00:15:41.340]  出監獄
[00:15:41.340 --> 00:15:45.340]  這個僕人是誰?
[00:15:45.340 --> 00:15:47.340]  這個僕人是耶穌基督自己
[00:15:47.340 --> 00:15:49.340]  這個僕人的使命
[00:15:49.340 --> 00:15:51.340]  是要將
[00:15:51.340 --> 00:15:53.340]  功利
[00:15:53.340 --> 00:15:55.340]  傳給萬邦
[00:15:55.340 --> 00:15:57.340]  將救恩帶給萬民
[00:15:57.340 --> 00:15:59.340]  第三
[00:15:59.340 --> 00:16:01.340]  我們最後要說的
[00:16:01.340 --> 00:16:03.340]  就是這個僕人的心
[00:16:03.340 --> 00:16:09.340]  要執行
[00:16:09.340 --> 00:16:11.340]  這個使命
[00:16:11.340 --> 00:16:13.340]  在這裡說到
[00:16:13.340 --> 00:16:15.340]  僕人有三個心
[00:16:15.340 --> 00:16:17.340]  這三個心我相信缺一不可
[00:16:17.340 --> 00:16:19.340]  我們讀一讀
[00:16:19.340 --> 00:16:21.340]  第二第三第四節
[00:16:21.340 --> 00:16:23.340]  我們一起讀好不好?
[00:16:23.340 --> 00:16:25.340]  先讀經文預備起
[00:16:25.340 --> 00:16:27.340]  他不勸揚不揚聲
[00:16:27.340 --> 00:16:29.340]  也不使街上聽見
[00:16:29.340 --> 00:16:31.340]  他的聲音
[00:16:31.340 --> 00:16:33.340]  壓傷的爐位
[00:16:33.340 --> 00:16:35.340]  他不截斷
[00:16:35.340 --> 00:16:37.340]  將殘的燈火他不吹滅
[00:16:37.340 --> 00:16:39.340]  他憑真實
[00:16:39.340 --> 00:16:41.340]  將功利傳開
[00:16:41.340 --> 00:16:43.340]  他不灰心
[00:16:43.340 --> 00:16:45.340]  也不喪膽
[00:16:45.340 --> 00:16:47.340]  直到他在地上
[00:16:47.340 --> 00:16:49.340]  設立功利
[00:16:49.340 --> 00:16:51.340]  海島都等候他的
[00:16:51.340 --> 00:16:53.340]  訓誨
[00:16:53.340 --> 00:16:55.340]  我們回去看這三個心
[00:16:55.340 --> 00:16:57.340]  是一個全然謙卑的心
[00:16:57.340 --> 00:17:01.340]  第二個心
[00:17:01.340 --> 00:17:03.340]  是滿有憐憫的心
[00:17:03.340 --> 00:17:05.340]  第三個心
[00:17:05.340 --> 00:17:07.340]  是忠心
[00:17:07.340 --> 00:17:09.340]  是忠心到底
[00:17:09.340 --> 00:17:11.340]  謙卑憐憫忠心
[00:17:11.340 --> 00:17:13.340]  耶穌基督
[00:17:13.340 --> 00:17:15.340]  帶著這三個心
[00:17:15.340 --> 00:17:17.340]  來到
[00:17:17.340 --> 00:17:19.340]  執行
[00:17:19.340 --> 00:17:21.340]  能夠承傳
[00:17:21.340 --> 00:17:23.340]  他的使命
[00:17:23.340 --> 00:17:25.340]  將
[00:17:25.340 --> 00:17:27.340]  功利傳給萬邦
[00:17:27.340 --> 00:17:29.340]  將救恩
[00:17:29.340 --> 00:17:31.340]  帶給萬民
[00:17:31.340 --> 00:17:35.340]  剛才我們讀這段經文的時候
[00:17:35.340 --> 00:17:37.340]  說到
[00:17:37.340 --> 00:17:39.340]  耶穌執行這個使命的時候
[00:17:39.340 --> 00:17:41.340]  是謙卑的
[00:17:41.340 --> 00:17:43.340]  沒有勸揚
[00:17:43.340 --> 00:17:45.340]  沒有揚聲
[00:17:45.340 --> 00:17:47.340]  在街上都沒有人聽到他的聲音
[00:17:47.340 --> 00:17:49.340]  因為我們知道
[00:17:49.340 --> 00:17:51.340]  在耶穌在世的時候
[00:17:51.340 --> 00:17:53.340]  引用的《馬太》第十二章
[00:17:53.340 --> 00:17:55.340]  講到耶穌治好病人的時候
[00:17:55.340 --> 00:17:57.340]  耶穌就吩咐他們
[00:17:57.340 --> 00:17:59.340]  不要出聲
