
[00:00:00.000 --> 00:00:02.500]  今天我會跟大家分享
[00:01:44.640 --> 00:01:48.160]  就是說到僕人本身要好好地接受教導
[00:01:48.160 --> 00:01:50.360]  我們一起來讀第四到第六節
[00:01:50.360 --> 00:01:54.960]  主耶和華賜我受教者的舌頭
[00:01:55.160 --> 00:01:59.400]  使我知道怎樣用言語輔助被罰的人
[00:01:59.400 --> 00:02:01.680]  主每早晨提醒
[00:02:01.680 --> 00:02:03.560]  提醒我的耳朵
[00:02:03.560 --> 00:02:06.840]  使我能聽掌授教者一樣
[00:02:06.840 --> 00:02:09.920]  主耶和華開通我的耳朵
[00:02:09.920 --> 00:02:11.840]  我並沒有違背
[00:02:11.840 --> 00:02:13.440]  也沒有退後
[00:02:13.440 --> 00:02:16.360]  接著第七到第九節就說到
[00:02:16.360 --> 00:02:18.360]  僕人因為堅守神的教導
[00:02:18.360 --> 00:02:20.120]  於是被受凌辱
[00:02:20.120 --> 00:02:22.080]  但是神怎樣幫助他
[00:02:22.080 --> 00:02:23.760]  第七到第八兩節
[00:02:24.840 --> 00:02:27.400]  主耶和華必幫助我
[00:02:27.400 --> 00:02:29.400]  所以我不抱怨
[00:02:29.400 --> 00:02:32.520]  我硬著臉面好像堅石
[00:02:32.520 --> 00:02:35.440]  我也知道我必不自蒙羞
[00:02:35.440 --> 00:02:36.640]  我們讀完第六節
[00:02:36.640 --> 00:02:37.720]  他在前面的第六節
[00:02:37.720 --> 00:02:39.800]  人打我的背
[00:02:39.800 --> 00:02:41.240]  我任他打
[00:02:41.240 --> 00:02:43.800]  人拔我塞牙的鬚
[00:02:43.800 --> 00:02:45.400]  我由他拔
[00:02:45.400 --> 00:02:46.720]  人辱我
[00:02:46.720 --> 00:02:47.520]  套我
[00:02:47.520 --> 00:02:49.120]  我並不掩面
[00:02:49.120 --> 00:02:50.600]  僕人面對凌辱
[00:02:50.600 --> 00:02:52.120]  但是最終他得到勝利
[00:02:52.120 --> 00:02:53.640]  因為神有幫助他
[00:02:53.760 --> 00:02:55.640]  我們讀第八到第九節
[00:02:55.640 --> 00:02:57.880]  這是法庭上的用語
[00:02:57.880 --> 00:02:59.400]  特別是第八節的時候
[00:02:59.400 --> 00:03:03.480]  「請我為義的與我相近
[00:03:03.480 --> 00:03:05.240]  誰與我爭論
[00:03:05.240 --> 00:03:07.760]  可以與我一同站立
[00:03:07.760 --> 00:03:09.560]  誰與我作對
[00:03:09.560 --> 00:03:11.480]  可以就近我來
[00:03:11.480 --> 00:03:14.200]  主耶和華要幫助我
[00:03:14.200 --> 00:03:16.440]  誰能定我有罪呢
[00:03:16.440 --> 00:03:19.560]  他們都將衣服漸漸舊了
[00:03:19.560 --> 00:03:21.480]  為蛛蟲所咬」
[00:03:21.480 --> 00:03:23.880]  我們對這段經文有一定的概念
[00:03:23.880 --> 00:03:27.080]  這段經文其實是描繪耶穌基督
[00:03:27.080 --> 00:03:28.600]  是彌賽亞之歌
[00:03:28.600 --> 00:03:30.520]  也是僕人之歌
[00:03:30.520 --> 00:03:32.720]  但是不要忘記我們每一個屬神的人
[00:03:32.720 --> 00:03:33.920]  我們是神的兒女
[00:03:33.920 --> 00:03:35.400]  但是羅馬書也提醒我們
[00:03:35.400 --> 00:03:37.160]  我們也是神的義僕
[00:03:37.160 --> 00:03:40.280]  我們也有責任來帶去輔助軟弱的人
[00:03:40.280 --> 00:03:43.680]  所以這段經文也可以引用在我們的生命當中
[00:03:43.680 --> 00:03:45.600]  我們先看看作為一個僕人
[00:03:45.600 --> 00:03:47.720]  他本身要去受教
[00:03:47.720 --> 00:03:49.480]  縱使我們服侍人
[00:03:49.480 --> 00:03:52.480]  但是我們的根基就是在神的召命裡面
[00:03:52.480 --> 00:03:55.600]  我們要來承擔神給我們的召命
[00:03:55.600 --> 00:03:58.320]  所以我們是不會來帶去失敗
[00:03:58.320 --> 00:04:00.600]  而我們的重點是什麼呢?
[00:04:00.600 --> 00:04:03.440]  僕人的工作重點很清楚
[00:04:03.440 --> 00:04:04.480]  第四、第五節
[00:04:04.480 --> 00:04:07.920]  我要用言語輔助疲乏的人
[00:04:07.920 --> 00:04:10.880]  是用言語去輔助軟弱的人
[00:04:10.880 --> 00:04:12.680]  當然生命是很重要的
[00:04:12.680 --> 00:04:17.240]  如果一個人他只是講到天花龍鳳、天花亂墜
[00:04:17.240 --> 00:04:19.640]  而他沒有這種生命力的時候
[00:04:19.640 --> 00:04:22.080]  他所講的和他所做的是不相符的
[00:04:22.080 --> 00:04:25.880]  聽的人是不會來帶去順從的
[00:04:25.880 --> 00:04:27.640]  我自己經常說
[00:04:27.640 --> 00:04:31.040]  作為一個教會的牧師和在外面的講員
[00:04:31.040 --> 00:04:32.320]  是有很大分別的
[00:04:32.320 --> 00:04:34.040]  你去另一間教會講到
[00:04:34.040 --> 00:04:35.480]  你可以講到怎麼厲害都可以的
[00:04:35.480 --> 00:04:37.280]  別人都不知道你怎麼樣了,是不是?
[00:04:37.280 --> 00:04:39.280]  但是如果是牧會就不同了
[00:04:39.280 --> 00:04:40.840]  會有看著你的
[00:04:40.840 --> 00:04:43.720]  就是說你講的和你做的不相符
[00:04:43.720 --> 00:04:45.680]  他下面已經打到你暈了
[00:04:46.120 --> 00:04:47.440]  所以生命是很重要的
[00:04:47.440 --> 00:04:50.320]  但是無可否認的就是言語也很重要
[00:04:50.320 --> 00:04:53.280]  神的僕人耶穌基督來到這個世界
[00:04:53.280 --> 00:04:54.960]  不是要去審判
[00:04:54.960 --> 00:04:57.200]  約翰福音三章十六節大家都很熟悉的
[00:04:57.200 --> 00:05:00.000]  「神愛世人,所以將他獨生子賜給他們,
[00:05:00.000 --> 00:05:02.360]  叫一切信他的不辭滅亡,患得永生。」
[00:05:02.360 --> 00:05:03.960]  但是我們要不要背第十七節?
[00:05:03.960 --> 00:05:05.440]  不如我們一起讀吧
[00:05:05.440 --> 00:05:06.400]  第十七節
[00:05:06.400 --> 00:05:10.560]  「因為神差他的兒子降世,
[00:05:10.560 --> 00:05:13.000]  不是要定世人的罪,
[00:05:13.000 --> 00:05:15.840]  乃是要叫世人因他得救。」
[00:05:15.840 --> 00:05:17.360]  原來我們的主來到這個世界
[00:05:17.360 --> 00:05:18.560]  不是要定我們的罪
[00:05:18.560 --> 00:05:20.200]  而是要去救贖我們
[00:05:20.200 --> 00:05:21.680]  主耶穌要輔助我們
[00:05:21.680 --> 00:05:23.280]  所以在《馬太福音》第十一章二十八節
[00:05:23.280 --> 00:05:24.080]  大家都很熟悉
[00:05:24.080 --> 00:05:26.960]  「到凡勞苦擔重擔的人可以到我借你來,
[00:05:26.960 --> 00:05:29.080]  我可以使你們得到安息。」
[00:05:29.080 --> 00:05:31.400]  今天神要輔助我們
[00:05:31.400 --> 00:05:35.360]  主耶穌在世上講論很多
[00:05:35.360 --> 00:05:37.400]  去宣講天國的道理
[00:05:37.400 --> 00:05:39.560]  去解釋神的律法
[00:05:39.560 --> 00:05:42.920]  讓人能夠明白律法的真義
[00:05:43.120 --> 00:05:45.840]  去用祂的言語來輔助軟弱的人
[00:05:45.840 --> 00:05:46.920]  從某個程度
[00:05:46.920 --> 00:05:48.040]  如果大家留意到
[00:05:48.040 --> 00:05:50.040]  耶穌是「講多過做」的
[00:05:50.040 --> 00:05:52.440]  這句話絕對沒有貶義
[00:05:52.440 --> 00:05:54.120]  是一個客觀的事實
[00:05:54.120 --> 00:05:56.040]  當然我們的父母經常罵我們
[00:05:56.040 --> 00:05:57.920]  只會說「你講多過做」
[00:05:57.920 --> 00:05:59.480]  但是你留意一下
[00:05:59.480 --> 00:06:01.520]  四福音裡面記載耶穌的生平
[00:06:01.520 --> 00:06:03.440]  耶穌講論的事情
[00:06:03.440 --> 00:06:05.840]  是多過祂行的神蹟,是不是?
[00:06:05.840 --> 00:06:08.320]  就算耶穌行神蹟的時候
[00:06:08.320 --> 00:06:10.760]  之前之後都可能有很多的講論
[00:06:10.760 --> 00:06:12.520]  最簡單舉一個例子
[00:06:12.720 --> 00:06:14.800]  大家知不知道四卷福音書裡面
[00:06:14.800 --> 00:06:16.880]  同樣記載一個神蹟
[00:06:16.880 --> 00:06:18.040]  是哪一個神蹟呢?
[00:06:18.040 --> 00:06:20.480]  就是「五餅二魚餵飽幾千人」
[00:06:20.480 --> 00:06:21.920]  這個神蹟
[00:06:21.920 --> 00:06:23.360]  如果你留意到
[00:06:23.360 --> 00:06:25.040]  那個背景是什麼呢?
[00:06:25.040 --> 00:06:26.680]  耶穌心裡面很難過
[00:06:26.680 --> 00:06:27.960]  因為施洗約翰
[00:06:27.960 --> 00:06:29.240]  祂的屬靈
[00:06:29.240 --> 00:06:31.600]  摯友、夥伴被殺
[00:06:31.600 --> 00:06:34.840]  祂很想自己靜靜地下來休息
[00:06:34.840 --> 00:06:37.960]  但是群眾體會不到祂的心境
[00:06:37.960 --> 00:06:39.480]  於是就一起出去
[00:06:39.480 --> 00:06:40.960]  來跟著耶穌
[00:06:41.080 --> 00:06:43.760]  馬克福音第六章三十四節裡面怎麼說呢?
[00:06:43.760 --> 00:06:46.840]  「耶穌出來見有許多人就憐憫他們
[00:06:46.840 --> 00:06:49.920]  因為他們如同羊沒有牧人一般」
[00:06:49.920 --> 00:06:51.720]  接著是什麼呢?
[00:06:51.720 --> 00:06:55.840]  「於是開口教訓他們許多道理」
[00:06:55.840 --> 00:06:58.200]  耶穌從早上講到黃昏
[00:06:58.200 --> 00:06:59.280]  祂講了很多事情
[00:06:59.280 --> 00:07:00.720]  然後才行神蹟
[00:07:00.720 --> 00:07:02.120]  餵飽幾千人
[00:07:02.120 --> 00:07:03.600]  好了,第二天
[00:07:03.600 --> 00:07:05.560]  耶穌又教導門徒
[00:07:05.560 --> 00:07:07.800]  神蹟之後繼續延伸下去
[00:07:07.800 --> 00:07:09.680]  祂就跟門徒說
[00:07:09.680 --> 00:07:12.560]  不要為那些壞的食物而努力
[00:07:12.560 --> 00:07:14.240]  約翰福音第六章二十七節
[00:07:14.240 --> 00:07:17.000]  要為那傳到永生的食物而努力
[00:07:17.000 --> 00:07:19.320]  接著這群人來都是要找耶穌
[00:07:19.320 --> 00:07:21.720]  耶穌就指責他們、提醒他們
[00:07:21.720 --> 00:07:23.440]  你們不是為了要聽我的道
[00:07:23.440 --> 00:07:24.760]  因為你們吃餅吃飽了
[00:07:24.760 --> 00:07:26.040]  你有沒有留意到耶穌
[00:07:26.040 --> 00:07:28.800]  在祂行神蹟之前和之後
[00:07:28.800 --> 00:07:30.840]  都有很多的講論
[00:07:30.840 --> 00:07:32.760]  所以耶穌真的講多過做
[00:07:32.760 --> 00:07:35.040]  而神的獨人受差遣
[00:07:35.040 --> 00:07:36.680]  也是用祂的言語教導而已
[00:07:36.680 --> 00:07:38.680]  先知也是用言語來教導的
[00:07:39.000 --> 00:07:40.200]  你看舊約的先知
[00:07:40.200 --> 00:07:41.240]  他也是講論
[00:07:41.240 --> 00:07:43.000]  是多過去行神蹟的
[00:07:43.000 --> 00:07:44.800]  不是每個先知都可以行神蹟
[00:07:44.800 --> 00:07:46.720]  先知以賽亞
[00:07:46.720 --> 00:07:48.600]  他受神的指示
[00:07:48.600 --> 00:07:50.600]  去安慰希西加王
[00:07:50.600 --> 00:07:51.800]  輔助軟弱的人
[00:07:51.800 --> 00:07:55.240]  當時希西加面對亞述的圍攻
[00:07:55.240 --> 00:07:57.840]  國家就快被攻陷的時候
[00:07:57.840 --> 00:07:58.880]  他很擔心
[00:07:58.880 --> 00:08:00.920]  先知就快去安慰他
[00:08:00.920 --> 00:08:02.600]  我自己也深體會
[00:08:02.600 --> 00:08:04.000]  原來作為神的獨人
[00:08:04.000 --> 00:08:05.840]  真的講多過做
[00:08:06.360 --> 00:08:09.040]  那我多謝邵敏同學來帶我去統計了
[00:08:09.040 --> 00:08:10.680]  你知不知道我去年
[00:08:10.680 --> 00:08:13.440]  只是在冥恩堂這麼多間堂會
[00:08:13.440 --> 00:08:14.960]  我講了多少堂崇拜呢?
[00:08:14.960 --> 00:08:17.560]  是一百八十四堂崇拜
[00:08:17.560 --> 00:08:22.400]  再加上一些婚禮、喪禮、主學的研經課程
[00:08:22.400 --> 00:08:24.240]  是有七十五堂
[00:08:24.240 --> 00:08:27.040]  加起來講了二百五十九堂聚會
[00:08:27.040 --> 00:08:30.240]  還沒算冥恩堂以外的那些
[00:08:30.240 --> 00:08:32.160]  原來我真的講多過做
[00:08:32.160 --> 00:08:35.040]  所以我就很著緊我的講道
[00:08:35.840 --> 00:08:37.360]  我不可以輕率
[00:08:37.360 --> 00:08:39.880]  因為我的使命就是要去宣講
[00:08:39.880 --> 00:08:41.960]  但是很肯定一件事
[00:08:41.960 --> 00:08:46.000]  我的教導不是自己的訓練
[00:08:46.000 --> 00:08:46.800]  而是怎樣呢?
[00:08:46.800 --> 00:08:48.280]  是要來自神
[00:08:48.280 --> 00:08:49.160]  要好好的研讀
[00:08:49.160 --> 00:08:50.680]  但不只是講道
[00:08:50.680 --> 00:08:53.600]  是要去安慰輔助軟弱的人
[00:08:53.600 --> 00:08:57.120]  十二月最後的星期六
[00:08:57.120 --> 00:08:58.800]  一個很大的感受
[00:08:58.800 --> 00:09:01.920]  開心和不開心同一天發生
[00:09:01.920 --> 00:09:04.680]  那天一、兩點鐘的時候
[00:09:04.840 --> 00:09:06.440]  在深水埗一間教會
[00:09:06.440 --> 00:09:09.760]  為粉嶺堂一對年輕的弟兄姊妹
[00:09:09.760 --> 00:09:10.960]  來主持婚禮
[00:09:10.960 --> 00:09:13.120]  但婚禮完結之後
[00:09:13.120 --> 00:09:14.440]  我就要坐睡吧
[00:09:14.440 --> 00:09:17.080]  去東區拿打掃醫院
[00:09:17.080 --> 00:09:19.560]  要去關心一個人
[00:09:19.560 --> 00:09:22.000]  我再講一下冥恩堂
[00:09:22.000 --> 00:09:24.120]  我不會管你在哪間教會洗禮
[00:09:24.120 --> 00:09:27.800]  我也不會管你究竟離開了我們多久
[00:09:27.800 --> 00:09:30.240]  只要你踏足冥恩堂
[00:09:30.240 --> 00:09:32.000]  我就有責任去關心
[00:09:32.000 --> 00:09:34.320]  我們一位的肢體
[00:09:34.560 --> 00:09:36.720]  她當年中學的時候回到我們教會
[00:09:36.720 --> 00:09:38.480]  後來去英國讀書
[00:09:38.480 --> 00:09:40.400]  在英國的教會洗禮
[00:09:40.400 --> 00:09:41.880]  所以她的會籍是在英國的
[00:09:41.880 --> 00:09:43.840]  她認識了一個男朋友
[00:09:43.840 --> 00:09:45.200]  後來回到香港結婚
[00:09:45.200 --> 00:09:47.120]  我和牧師也有出席她的婚禮
[00:09:47.120 --> 00:09:49.880]  我還記得她的婚宴是在紅磡那裡擺放的
[00:09:49.880 --> 00:09:53.320]  她沒有回來我們教會已經八、九年了
[00:09:53.320 --> 00:09:56.240]  但在那天之前兩天
[00:09:56.240 --> 00:09:57.360]  我們收到她的短訊
[00:09:57.360 --> 00:09:58.160]  很難受
[00:09:58.160 --> 00:09:59.520]  她懷孕了
[00:09:59.520 --> 00:10:00.560]  懷第二胎
[00:10:00.560 --> 00:10:03.520]  但羊水流出來了
[00:10:04.040 --> 00:10:06.320]  寶寶不可以再來生存
[00:10:06.320 --> 00:10:10.360]  她要放棄這個寶寶
[00:10:10.360 --> 00:10:12.400]  她在醫院裡很難受
[00:10:12.400 --> 00:10:14.640]  所以那天我去探望她
[00:10:14.640 --> 00:10:17.320]  當我下車的時候
[00:10:17.320 --> 00:10:18.240]  預備 WhatsApp 她
[00:10:18.240 --> 00:10:18.960]  說我到達的時候
[00:10:18.960 --> 00:10:20.320]  原來她已經 WhatsApp 了我
[00:10:20.320 --> 00:10:25.600]  「牧師,我們現在在那德塞醫院的小禮堂等你來」
[00:10:25.600 --> 00:10:27.760]  那德塞醫院裡面
[00:10:27.760 --> 00:10:30.560]  無論大埔或者柴灣
[00:10:30.560 --> 00:10:32.040]  都有一個禮堂
[00:10:32.560 --> 00:10:34.280]  我進去的時候心裡很難受
[00:10:34.280 --> 00:10:35.960]  那種景象我不會忘記
[00:10:35.960 --> 00:10:38.240]  那個禮堂是很空洞,沒有人的
[00:10:38.240 --> 00:10:42.920]  他們兩夫婦坐在那裡看著前面的壁畫
[00:10:42.920 --> 00:10:45.360]  當我一坐過去的時候
[00:10:45.360 --> 00:10:48.080]  她真的哭得很厲害,抱著我
[00:10:48.080 --> 00:10:49.680]  我自己也哭了
[00:10:49.680 --> 00:10:51.280]  我也不可以說什麼
[00:10:51.280 --> 00:10:54.080]  當時寶寶仍然在她肚子裡
[00:10:54.080 --> 00:10:58.080]  但一定要放棄
[00:10:58.080 --> 00:11:00.560]  因為已經沒有了養分
[00:11:00.560 --> 00:11:02.080]  如果再留在那裡的時候
[00:11:02.080 --> 00:11:04.000]  對她媽媽的健康也不好
[00:11:04.000 --> 00:11:06.680]  其實真的不懂得怎麼去說
[00:11:06.680 --> 00:11:07.840]  我只知道她心裡有個禱告神
[00:11:07.840 --> 00:11:09.320]  讓我懂得怎麼去安慰她
[00:11:09.320 --> 00:11:11.040]  後來跟她談完之後
[00:11:11.040 --> 00:11:12.520]  我捉著她們兩人的手
[00:11:12.520 --> 00:11:14.160]  一起來祈禱
[00:11:14.160 --> 00:11:16.320]  我終於離開了
[00:11:16.320 --> 00:11:17.640]  當我離開的時候
[00:11:17.640 --> 00:11:19.680]  坐車不夠兩個站
[00:11:19.680 --> 00:11:21.000]  我已經收到她的 WhatsApp 了我
[00:11:21.000 --> 00:11:22.840]  「牧師,我感謝你來探望我」
[00:11:22.840 --> 00:11:27.240]  「現在我會上去病房叫醫生下藥」
[00:11:27.240 --> 00:11:30.360]  「就會把寶寶排出來」
[00:11:31.360 --> 00:11:32.440]  其實原來我們做牧者
[00:11:32.440 --> 00:11:34.360]  我經常說我們不是坐在辦公室
[00:11:34.360 --> 00:11:35.920]  不要整天對著電腦
[00:11:35.920 --> 00:11:37.440]  我們不是看文件
[00:11:37.440 --> 00:11:41.600]  我們要做的就是安慰、鼓勵
[00:11:41.600 --> 00:11:44.280]  有人可能他犯了錯
[00:11:44.280 --> 00:11:45.720]  他灰心失望
[00:11:45.720 --> 00:11:46.720]  他想離開
[00:11:46.720 --> 00:11:48.760]  你要去鼓勵他去面對
[00:11:48.760 --> 00:11:49.880]  不是去逃避
[00:11:49.880 --> 00:11:53.240]  當知道某些人和某些人不和的時候
[00:11:53.240 --> 00:11:55.040]  我們要怎麼去調停
[00:11:55.040 --> 00:11:57.280]  我們用言語去輔助軟弱的人
[00:11:57.280 --> 00:11:58.520]  但是你的言語
[00:11:58.520 --> 00:12:00.720]  不是因為你受過什麼輔導訓練
[00:12:00.720 --> 00:12:02.040]  這些不是最重要的
[00:12:02.040 --> 00:12:03.400]  是來自神的
[00:12:03.400 --> 00:12:05.800]  所以你留意到神的僕人怎麼說的呢?
[00:12:05.800 --> 00:12:09.280]  他說「神,祢賜我受教者的舌頭」
[00:12:09.280 --> 00:12:12.080]  如果你看中文其實不是很通的
[00:12:12.080 --> 00:12:14.680]  受教者是耳朵嘛
[00:12:14.680 --> 00:12:16.600]  你聽人的教導嘛
[00:12:16.600 --> 00:12:19.280]  你教導人才是舌頭嘛
[00:12:19.280 --> 00:12:22.880]  但是他說「祢賜我受教者的舌頭」
[00:12:22.880 --> 00:12:24.720]  其實很簡單而已
[00:12:24.720 --> 00:12:26.480]  在我當中有些老師
[00:12:26.480 --> 00:12:29.440]  無論是教幼稚園、教中學、教小學
[00:12:30.040 --> 00:12:31.360]  祢有祢豐富的學識
[00:12:31.360 --> 00:12:32.920]  但是祢也要受訓練,是不是?
[00:12:32.920 --> 00:12:35.760]  祢才能夠好好的、有效地教小孩子
[00:12:35.760 --> 00:12:38.520]  原來我們要去輔助別人的時候
[00:12:38.520 --> 00:12:40.400]  我們自己有沒有在神裡面
[00:12:40.400 --> 00:12:42.400]  得到神的話語的幫助
[00:12:42.400 --> 00:12:43.880]  然後去輔助別人呢?
[00:12:43.880 --> 00:12:46.120]  好了,這個受教是怎麼樣呢?
[00:12:46.120 --> 00:12:47.080]  很清楚地說
[00:12:47.080 --> 00:12:50.760]  「每早神提醒,提醒我的耳朵」
[00:12:50.760 --> 00:12:52.600]  是清神
[00:12:52.600 --> 00:12:55.680]  聖經裡面很著緊清神的
[00:12:55.680 --> 00:12:59.160]  詩篇第五篇的第三節
[00:12:59.480 --> 00:13:03.520]  「耶和華,早晨,祢必聽我的聲音」
[00:13:03.520 --> 00:13:08.040]  「每早晨,我必向祢陳明我的心意」
[00:13:08.040 --> 00:13:10.280]  「並要警醒」
[00:13:10.280 --> 00:13:12.840]  我們一起來再讀詩篇
[00:13:12.840 --> 00:13:14.680]  143篇的第八節
[00:13:14.680 --> 00:13:20.000]  「求祢使我清神得聽祢慈愛之言」
[00:13:20.000 --> 00:13:21.840]  「因我依靠祢」
[00:13:21.840 --> 00:13:24.920]  「求祢使我知道當行的路」
[00:13:24.920 --> 00:13:27.120]  「因我的心仰望祢」
[00:13:27.120 --> 00:13:28.720]  聖經很著緊清神
[00:13:28.720 --> 00:13:30.080]  其實清神真的很重要
[00:13:30.080 --> 00:13:32.400]  當你一天工作還沒開始
[00:13:32.400 --> 00:13:35.520]  煩惱還沒臨到
[00:13:35.520 --> 00:13:37.560]  或者股市還沒開的時候
[00:13:37.560 --> 00:13:40.640]  這個時候最重要就是將自己仰望在神的手裡面
[00:13:40.640 --> 00:13:44.480]  但是香港人的清神呢
[00:13:44.480 --> 00:13:45.920]  其實是很大的掙扎
[00:13:45.920 --> 00:13:47.560]  我少年時代
[00:13:47.560 --> 00:13:49.760]  我回頭看原來我也有幾個渴慕的心
[00:13:49.760 --> 00:13:51.760]  我看過一本書,不過我看不完
[00:13:51.760 --> 00:13:54.160]  那本書是種子出版社所出的
[00:13:54.160 --> 00:13:57.480]  就叫做《屬靈為人得力的秘訣》
[00:13:57.680 --> 00:13:59.720]  我也很想做一個屬靈為人
[00:13:59.720 --> 00:14:02.800]  但是看了三四個章節我就放棄了
[00:14:02.800 --> 00:14:04.440]  因為原來所有屬靈為人
[00:14:04.440 --> 00:14:06.000]  都是早上四點多五點鐘起床
[00:14:06.000 --> 00:14:07.040]  你帶他親近神
[00:14:07.040 --> 00:14:09.440]  而且一親近神就四五個小時
[00:14:09.440 --> 00:14:11.760]  我發現原來他在中世紀沒什麼事做
[00:14:11.760 --> 00:14:13.200]  所以他們每個人都很早睡
[00:14:13.200 --> 00:14:15.120]  可以很清神起床
[00:14:15.120 --> 00:14:17.120]  今天我們這個年代
[00:14:17.120 --> 00:14:18.560]  大家上班的那些
[00:14:18.560 --> 00:14:19.760]  你的鬧鐘響了之後
[00:14:19.760 --> 00:14:20.640]  你有沒有馬上起床?
[00:14:20.640 --> 00:14:22.760]  你掙扎到最後一秒鐘才起床的
[00:14:22.760 --> 00:14:23.360]  是不是?
[00:14:23.360 --> 00:14:24.760]  清神對我們來說
[00:14:24.760 --> 00:14:26.680]  絕對不是一個祝福的時間
[00:14:26.960 --> 00:14:29.320]  我試過在大埔坐的村巴
[00:14:29.320 --> 00:14:30.720]  就是出香港
[00:14:30.720 --> 00:14:32.280]  村巴其實挺好坐的
[00:14:32.280 --> 00:14:33.320]  七點半已經有了
[00:14:33.320 --> 00:14:35.400]  但是我懷疑那個是黑箱車
[00:14:35.400 --> 00:14:37.200]  因為整輛車的人個個都
[00:14:37.200 --> 00:14:39.320]  沒有一個人是清醒的
[00:14:39.320 --> 00:14:40.760]  因為他們可以安然入睡
[00:14:40.760 --> 00:14:42.120]  去到灣仔就會起床
[00:14:42.120 --> 00:14:46.000]  原來我們的清神都是空虛混沌
[00:14:46.000 --> 00:14:49.040]  其實清神起床不難的
[00:14:49.040 --> 00:14:51.840]  就是你可以試一試
[00:14:51.840 --> 00:14:54.280]  你今晚睡前喝三杯水
[00:14:54.280 --> 00:14:56.600]  我絕對肯定你四點鐘一定要起床
[00:14:56.600 --> 00:14:58.600]  我不相信你四五點鐘不起床
[00:14:58.600 --> 00:14:59.760]  我不相信你今晚試一試
[00:14:59.760 --> 00:15:01.800]  每個人都一定有這樣的現象
[00:15:01.800 --> 00:15:03.880]  但是起床之後你有沒有這個能力去做呢?
[00:15:03.880 --> 00:15:05.520]  但是不得不承認就是
[00:15:05.520 --> 00:15:06.240]  雖然是這樣
[00:15:06.240 --> 00:15:08.400]  但是我們仍然要守住清神
[00:15:08.400 --> 00:15:09.640]  至少你不去讀經
[00:15:09.640 --> 00:15:10.760]  你會不會去祈禱呢?
[00:15:10.760 --> 00:15:14.280]  我將我自己的一個方法跟大家分享
[00:15:14.280 --> 00:15:15.400]  你可以做到這件事情
[00:15:15.400 --> 00:15:17.120]  我每天早上起床
[00:15:17.120 --> 00:15:19.080]  都是有祈禱三件事的
