
[00:00:00.000 --> 00:00:03.300]  好,我們非常好,我們很感恩
[00:03:45.500 --> 00:03:47.800]  就是平安的意思
[00:03:47.800 --> 00:03:49.200]  這時候
[00:03:49.200 --> 00:03:51.300]  這是一個整體
[00:03:51.300 --> 00:03:53.300]  原來真正的和平
[00:03:53.300 --> 00:03:56.400]  真正的平安是源於神
[00:03:56.400 --> 00:03:59.500]  我們的神是一位和平之君
[00:03:59.500 --> 00:04:02.700]  神自己親自宣告的名字
[00:04:02.700 --> 00:04:04.300]  叫做什麼呢?
[00:04:04.300 --> 00:04:06.500]  耶和華沙龍
[00:04:06.500 --> 00:04:10.300]  我13歲開始正式回教會
[00:04:10.300 --> 00:04:12.700]  那時候還沒有很熟悉《聖經》
[00:04:12.700 --> 00:04:13.600]  那時候
[00:04:13.600 --> 00:04:15.800]  後來聽到耶和華沙龍
[00:04:15.800 --> 00:04:17.500]  神這麼喜歡拍照
[00:04:17.500 --> 00:04:18.900]  因為經常都在想
[00:04:18.900 --> 00:04:21.100]  沙龍就是拍照拍得很漂亮的
[00:04:21.100 --> 00:04:22.800]  這些是沙龍的照片
[00:04:22.800 --> 00:04:24.200]  原來就是saloon
[00:04:24.200 --> 00:04:26.200]  就是平安的意思
[00:04:26.200 --> 00:04:28.900]  它的意思就是次平安的神
[00:04:28.900 --> 00:04:31.000]  這個是來自《士司記》
[00:04:31.000 --> 00:04:33.100]  第六章的第24節
[00:04:33.100 --> 00:04:35.300]  我們請二汪和我讀出這段經文
[00:04:35.300 --> 00:04:36.300]  好不好?
[00:04:46.000 --> 00:04:48.900]  原來這個就是耶和華沙龍
[00:04:48.900 --> 00:04:51.000]  原來不是說祂拍照拍得很漂亮
[00:04:51.000 --> 00:04:52.000]  而是怎樣呢?
[00:04:52.000 --> 00:04:54.200]  神是次平安的
[00:04:54.200 --> 00:04:55.400]  我們再探討一下
[00:04:55.400 --> 00:04:58.700]  《士司記》這段經文的背景
[00:04:58.700 --> 00:05:00.400]  原來當時
[00:05:00.400 --> 00:05:02.400]  以色列人因為不斷的拜偶像
[00:05:02.400 --> 00:05:05.400]  所以神容讓外邦人入侵他們
[00:05:05.400 --> 00:05:07.900]  使他們反省
[00:05:07.900 --> 00:05:11.000]  當時有米甸人來攻擊他們
[00:05:11.000 --> 00:05:13.700]  會搶他們的農作物
[00:05:13.700 --> 00:05:15.500]  神也很幽默
[00:05:15.500 --> 00:05:18.800]  基甸第一次見到神的時候
[00:05:18.800 --> 00:05:20.500]  是在哪裡呢?
[00:05:20.500 --> 00:05:24.500]  原來當基甸見到神的時候
[00:05:24.500 --> 00:05:29.000]  原來她正在打麥
[00:05:29.000 --> 00:05:31.000]  打麥收割
[00:05:31.000 --> 00:05:33.000]  但是大家有沒有留意到
[00:05:33.000 --> 00:05:36.000]  她在哪裡打麥?
[00:05:36.000 --> 00:05:38.600]  她是在酒寨那裡打麥
[00:05:38.600 --> 00:05:41.000]  我們可能這樣看應該沒什麼
[00:05:41.000 --> 00:05:43.000]  神是怎樣稱呼基甸呢?
[00:05:43.000 --> 00:05:44.800]  大能的勇士基甸
[00:05:44.800 --> 00:05:46.500]  就是找她來搞的
[00:05:46.500 --> 00:05:51.500]  原來因為基甸很怕人們搶走她的東西
[00:05:51.500 --> 00:05:56.000]  原來平時打麥是一個開放區
[00:05:56.000 --> 00:05:58.000]  一個空曠的地方
[00:05:58.000 --> 00:06:02.000]  打的穀殼掉在地上就容易收窄
[00:06:02.000 --> 00:06:03.800]  酒寨是什麼呢?
[00:06:03.800 --> 00:06:05.000]  是一個山洞
[00:06:05.000 --> 00:06:07.000]  陰陰涼涼的地方
[00:06:07.000 --> 00:06:10.300]  讓酒讓它發酵
[00:06:10.300 --> 00:06:13.500]  但是基甸在酒寨裡面打麥
[00:06:13.500 --> 00:06:14.500]  代表什麼呢?
[00:06:14.500 --> 00:06:16.500]  她完全沒有平安
[00:06:16.500 --> 00:06:19.500]  她內心很怕別人來搶走她的東西
[00:06:19.500 --> 00:06:21.500]  她活在恐懼當中
[00:06:21.500 --> 00:06:23.500]  所以她在酒寨裡面
[00:06:23.500 --> 00:06:24.500]  來打麥
[00:06:24.500 --> 00:06:26.500]  但是神跟她說你是大能的勇士
[00:06:26.500 --> 00:06:27.500]  其實她沒有膽量
[00:06:27.500 --> 00:06:29.500]  但是神體都有一個特質
[00:06:29.500 --> 00:06:31.500]  最後不詳細說了
[00:06:31.500 --> 00:06:32.500]  神父召基甸
[00:06:32.500 --> 00:06:36.500]  基甸知道神會與她同在
[00:06:36.500 --> 00:06:37.500]  所以怎麼樣呢?
[00:06:37.500 --> 00:06:40.500]  她就起了一個壇
[00:06:40.500 --> 00:06:42.500]  然後就稱這個壇為什麼呢?
[00:06:42.500 --> 00:06:44.500]  耶和華沙龍
[00:06:44.500 --> 00:06:46.500]  就是神賜平安的意思
[00:06:46.500 --> 00:06:49.500]  神本身就是一位和平的神
[00:06:49.500 --> 00:06:51.500]  三為一體的神是一致的
[00:06:51.500 --> 00:06:53.500]  聖父、聖子、聖靈
[00:06:53.500 --> 00:06:56.500]  完全不會有衝突
[00:06:56.500 --> 00:06:59.500]  彼此之間有那份的愛
[00:06:59.500 --> 00:07:01.500]  所以神都賜平安的
[00:07:01.500 --> 00:07:05.500]  我們看看什麼平安神賜予給我們
[00:07:05.500 --> 00:07:06.500]  第一
[00:07:06.500 --> 00:07:09.500]  就是休息的平安
[00:07:09.500 --> 00:07:12.500]  我們先來看出禮及記
[00:07:12.500 --> 00:07:15.500]  第31章的12到第17節
[00:07:39.500 --> 00:08:07.500]  我們好像以為十誡裡面
[00:08:07.500 --> 00:08:10.500]  最長的誡命就是當孝敬父母
[00:08:10.500 --> 00:08:11.500]  當孝敬父母
[00:08:11.500 --> 00:08:13.500]  使你在地上得福
[00:08:13.500 --> 00:08:16.500]  但是原來最長的誡命是什麼呢?
[00:08:16.500 --> 00:08:17.500]  是第四節
[00:08:17.500 --> 00:08:19.500]  是安息日
[00:08:19.500 --> 00:08:22.500]  安息日是在人和神
[00:08:22.500 --> 00:08:23.500]  人和自己
[00:08:23.500 --> 00:08:24.500]  人和別人
[00:08:24.500 --> 00:08:26.500]  人和大地之間
[00:08:26.500 --> 00:08:29.500]  很重要的一條誡命
[00:08:29.500 --> 00:08:30.500]  為什麼呢?
[00:08:30.500 --> 00:08:32.500]  我們要看背景
[00:08:32.500 --> 00:08:35.500]  神頒布十誡的時候
[00:08:35.500 --> 00:08:38.500]  以色列人剛剛離開圍爐之地
[00:08:38.500 --> 00:08:43.500]  他們在埃及被迫要做苦工
[00:08:43.500 --> 00:08:45.500]  他們是沒有機會休息的
[00:08:45.500 --> 00:08:49.500]  不會說做六天就讓你放一天
[00:08:49.500 --> 00:08:50.500]  是沒有的
[00:08:50.500 --> 00:08:52.500]  奴隸是沒有了自己的權利
[00:08:52.500 --> 00:08:54.500]  所以其實他們很渴望
[00:08:54.500 --> 00:08:57.500]  可以有機會來這裡休息一會
[00:08:57.500 --> 00:08:58.500]  神就在
[00:08:58.500 --> 00:09:02.500]  第一部分就講到人和神之間的關係
[00:09:02.500 --> 00:09:04.500]  不可以敬拜別的神
[00:09:04.500 --> 00:09:06.500]  不可以妄清神的名
[00:09:06.500 --> 00:09:08.500]  接著就要安息日
[00:09:08.500 --> 00:09:11.500]  安息日原來就是神要給人去休息
[00:09:11.500 --> 00:09:12.500]  我們要工作
[00:09:12.500 --> 00:09:13.500]  我們要做事
[00:09:13.500 --> 00:09:16.500]  但是不可以太勞累
[00:09:16.500 --> 00:09:19.500]  以致我們身體出問題
[00:09:19.500 --> 00:09:24.500]  所以我們是要好好的去休息
[00:09:24.500 --> 00:09:29.500]  在這裡我都很想給大家一個反思
[00:09:29.500 --> 00:09:33.500]  會不會有時基督徒星期天更累
[00:09:33.500 --> 00:09:35.500]  會不會有時跟那些很早起床
[00:09:35.500 --> 00:09:37.500]  回教會敬拜
[00:09:37.500 --> 00:09:39.500]  但是要看這件事
[00:09:39.500 --> 00:09:42.500]  少了自己安靜敬拜
[00:09:42.500 --> 00:09:43.500]  接著就要處一學
[00:09:43.500 --> 00:09:45.500]  完了還要下午開會
[00:09:45.500 --> 00:09:47.500]  做到很累
[00:09:47.500 --> 00:09:49.500]  這個其實不是很理想的
[00:09:49.500 --> 00:09:51.500]  當然我們要開會
[00:09:51.500 --> 00:09:56.500]  但是不要太多細節的東西要慢慢談
[00:09:56.500 --> 00:09:59.500]  有時候我們不太懂得開會的時間
[00:09:59.500 --> 00:10:02.500]  我都管你那時候做堂主任
[00:10:02.500 --> 00:10:03.500]  如果我帶領開會
[00:10:03.500 --> 00:10:05.500]  兩個小時之內就談完了
[00:10:05.500 --> 00:10:09.500]  因為事先大家可以先討論某些東西
[00:10:09.500 --> 00:10:11.500]  有些共識就容易一點去處理
[00:10:11.500 --> 00:10:14.500]  我們是需要休息
[00:10:14.500 --> 00:10:16.500]  當我們休息的時候
[00:10:16.500 --> 00:10:19.500]  就讓自己的身體可以休息
[00:10:19.500 --> 00:10:22.500]  你不要忘記神做完六天的工作
[00:10:22.500 --> 00:10:25.500]  接著第七天是休息
[00:10:25.500 --> 00:10:27.500]  第六天是做人
[00:10:27.500 --> 00:10:29.500]  但是原來人是很奇妙的
[00:10:29.500 --> 00:10:30.500]  神有幾好因典
[00:10:30.500 --> 00:10:33.500]  他是休息完然後才開工的
[00:10:33.500 --> 00:10:34.500]  是不是
[00:10:34.500 --> 00:10:35.500]  神做完人
[00:10:35.500 --> 00:10:36.500]  接著安息
[00:10:36.500 --> 00:10:41.500]  接著就叫人來看守伊甸園
[00:10:41.500 --> 00:10:43.500]  所以是休息完
[00:10:43.500 --> 00:10:44.500]  然後才開工的
[00:10:44.500 --> 00:10:45.500]  所以有很多人都是這樣
[00:10:45.500 --> 00:10:47.500]  讀完書我先休息
[00:10:47.500 --> 00:10:48.500]  我有很長時間做
[00:10:48.500 --> 00:10:50.500]  你不要叫我這麼快做事
[00:10:50.500 --> 00:10:52.500]  我休息一段時間然後才做事
[00:10:52.500 --> 00:10:55.500]  神是要人平安
[00:10:55.500 --> 00:10:57.500]  但是很可惜
[00:10:57.500 --> 00:11:00.500]  有時候我們是輕忽了
[00:11:00.500 --> 00:11:02.500]  有一句說話大家很熟悉的
[00:11:02.500 --> 00:11:05.500]  你們得救在乎歸回安息
[00:11:05.500 --> 00:11:06.500]  得力在乎平靜安穩
[00:11:06.500 --> 00:11:09.500]  我們經常都引用這句經文
[00:11:09.500 --> 00:11:12.500]  但是我們留意不到下面還要說些什麼
[00:11:12.500 --> 00:11:13.500]  好
[00:11:13.500 --> 00:11:15.500]  我請伊汪跟我們讀這段很熟悉的經文
[00:11:15.500 --> 00:11:17.500]  但是整句讀出來
[00:11:17.500 --> 00:11:20.500]  就不只是抽那兩句
[00:11:20.500 --> 00:11:22.500]  以塞亞書三十章第十五節
[00:11:22.500 --> 00:11:27.500]  給耶和華以色列的聖者曾如此說
[00:11:27.500 --> 00:11:29.500]  你們得救在乎歸回安息
[00:11:29.500 --> 00:11:31.500]  你們得力在乎平靜安穩
[00:11:31.500 --> 00:11:33.500]  你們警治不幸
[00:11:33.500 --> 00:11:34.500]  是的
[00:11:34.500 --> 00:11:35.500]  我們整天忘記了下面一句
[00:11:35.500 --> 00:11:37.500]  你們警治不幸
[00:11:37.500 --> 00:11:39.500]  原來神在責備他們
[00:11:39.500 --> 00:11:42.500]  你們得救在乎歸回安息
[00:11:42.500 --> 00:11:45.500]  得力在乎平靜安穩
[00:11:45.500 --> 00:11:46.500]  意思就是
[00:11:46.500 --> 00:11:47.500]  如果你自己內心裡面
[00:11:47.500 --> 00:11:50.500]  都有很多的困擾
[00:11:50.500 --> 00:11:53.500]  或者你自己內心裡面一點都不能夠平靜
[00:11:53.500 --> 00:11:55.500]  你很難好好的親近神
[00:11:55.500 --> 00:11:57.500]  你很難以靠神
[00:11:57.500 --> 00:12:00.500]  甚至我們很可能遇到一些事情的時候
[00:12:00.500 --> 00:12:01.500]  找這個幫忙
[00:12:01.500 --> 00:12:02.500]  找那個幫忙
[00:12:02.500 --> 00:12:04.500]  我不是說我們不需要找人幫忙
[00:12:04.500 --> 00:12:07.500]  但是我們有沒有先找神來幫忙
[00:12:07.500 --> 00:12:10.500]  讓神介入我們這些困難當中
[00:12:10.500 --> 00:12:14.500]  到今天往往你們就是不肯這麼做
[00:12:14.500 --> 00:12:18.500]  當時猶大國面對著巴比倫的攻擊
[00:12:18.500 --> 00:12:21.500]  有時候他就會去投靠埃及
[00:12:21.500 --> 00:12:23.500]  這個都是強國來的
[00:12:23.500 --> 00:12:24.500]  透過他
[00:12:24.500 --> 00:12:27.500]  我們可以希望平息到
[00:12:27.500 --> 00:12:29.500]  或者可以對抗到
[00:12:29.500 --> 00:12:30.500]  巴比倫
[00:12:30.500 --> 00:12:32.500]  甚至之前的亞述
[00:12:32.500 --> 00:12:34.500]  先知責備他
[00:12:34.500 --> 00:12:37.500]  為什麼你們無知的撲來撲去呢
[00:12:37.500 --> 00:12:40.500]  我近期靈修看《河西亞書》
[00:12:40.500 --> 00:12:42.500]  就是神透過先知責備這幫人
[00:12:42.500 --> 00:12:46.500]  我們原來有沒有回到神裡面
[00:12:46.500 --> 00:12:48.500]  所以鼓勵大家
[00:12:48.500 --> 00:12:49.500]  我們怎麼有安息呢
[00:12:49.500 --> 00:12:51.500]  原來神是很想我們
[00:12:51.500 --> 00:12:54.500]  不單單有馬大的手
[00:12:54.500 --> 00:12:55.500]  要忙碌
[00:12:55.500 --> 00:12:57.500]  要好一點的服侍神
[00:12:57.500 --> 00:12:59.500]  但是我都需要有馬尼亞的心
[00:12:59.500 --> 00:13:01.500]  我們安靜在神面前
[00:13:01.500 --> 00:13:02.500]  尼大去等候
[00:13:02.500 --> 00:13:04.500]  我們去學習
[00:13:04.500 --> 00:13:05.500]  我們去親近神
[00:13:05.500 --> 00:13:06.500]  我們去領受
[00:13:06.500 --> 00:13:09.500]  所以譬如今天我們一起來查經
[00:13:09.500 --> 00:13:10.500]  我很開心
[00:13:10.500 --> 00:13:13.500]  有這麼多弟兄姊妹一起來參與
[00:13:13.500 --> 00:13:16.500]  一路來尼大可能吃飯一路來聽
[00:13:16.500 --> 00:13:17.500]  是沒有問題的
[00:13:17.500 --> 00:13:20.500]  我們尼大要有吸收
[00:13:20.500 --> 00:13:21.500]  所以很重要的
[00:13:21.500 --> 00:13:22.500]  鼓勵大家
[00:13:22.500 --> 00:13:24.500]  我們有時候需要休息
[00:13:24.500 --> 00:13:26.500]  我自己都很感恩
[00:13:26.500 --> 00:13:28.500]  我發現不是有意的
[00:13:28.500 --> 00:13:30.500]  但是無意之中安排了很多東西
[00:13:30.500 --> 00:13:32.500]  譬如我去完以色列
[00:13:32.500 --> 00:13:33.500]  回來就是星期六晚
[00:13:33.500 --> 00:13:34.500]  星期天就去港島
[00:13:34.500 --> 00:13:36.500]  接著上個星期
[00:13:36.500 --> 00:13:38.500]  就是坐郵輪了
[00:13:38.500 --> 00:13:41.500]  但是其實我主要是和家人一起休息
[00:13:41.500 --> 00:13:43.500]  第一次一家人一起去
[00:13:43.500 --> 00:13:46.500]  本來是去三個港島
[00:13:46.500 --> 00:13:48.500]  但是最後回來英國的時候
[00:13:48.500 --> 00:13:50.500]  因為很大浪
[00:13:50.500 --> 00:13:52.500]  就是康和那裡就埋不到岸
[00:13:52.500 --> 00:13:54.500]  都是在船上
[00:13:54.500 --> 00:13:55.500]  我又沒事
[00:13:55.500 --> 00:13:56.500]  因為我沒什麼期望
[00:13:56.500 --> 00:13:59.500]  最重要就是和家人休息一下
[00:13:59.500 --> 00:14:01.500]  我就經常在那裡看書
[00:14:01.500 --> 00:14:03.500]  所以你留意到
[00:14:03.500 --> 00:14:05.500]  原來有時候我們很累之後
[00:14:05.500 --> 00:14:06.500]  我們需要休息
[00:14:06.500 --> 00:14:08.500]  大家不要興奮
[00:14:08.500 --> 00:14:10.500]  休息的平安
[00:14:10.500 --> 00:14:15.500]  我自己對上一次我去葡萄牙的時候
[00:14:15.500 --> 00:14:20.500]  他探訪到一個華人教會
[00:14:20.500 --> 00:14:23.500]  那個牧師是在澳門過去的
[00:14:23.500 --> 00:14:24.500]  就和我說
[00:14:24.500 --> 00:14:27.500]  他說很多很多的中國人
[00:14:27.500 --> 00:14:29.500]  一年365天都不會休息的
[00:14:29.500 --> 00:14:32.500]  他們是要拼命去賺錢的
[00:14:32.500 --> 00:14:33.500]  他們不是沒錢
[00:14:33.500 --> 00:14:34.500]  但是要賺更多
[00:14:34.500 --> 00:14:37.500]  所以他們是沒有機會去休息的
[00:14:37.500 --> 00:14:41.500]  引致他們的身體和家庭出問題
[00:14:41.500 --> 00:14:42.500]  所以記住
[00:14:42.500 --> 00:14:46.500]  原來神賜人是有休息的平安
[00:14:46.500 --> 00:14:49.500]  就是連我們的神創造了之後
[00:14:49.500 --> 00:14:51.500]  第七天都安息
[00:14:51.500 --> 00:14:53.500]  第二方面就是我們看
[00:14:53.500 --> 00:14:56.500]  就是愛在的平安
[00:14:56.500 --> 00:14:58.500]  我們一起來看看大家很熟悉的
[00:14:58.500 --> 00:15:02.500]  詩篇121篇的第七到第八節
[00:15:02.500 --> 00:15:07.500]  耶穌說要保護你免受一切的災害
[00:15:07.500 --> 00:15:09.500]  祂要保護你的性命
[00:15:09.500 --> 00:15:10.500]  你出你入
[00:15:10.500 --> 00:15:12.500]  耶穌說要保護你
[00:15:12.500 --> 00:15:14.500]  從今時直到永遠
[00:15:14.500 --> 00:15:15.500]  這裡很清楚說
[00:15:15.500 --> 00:15:17.500]  今天神要保護我們
[00:15:17.500 --> 00:15:23.500]  他說他要由白天到晚上
[00:15:23.500 --> 00:15:25.500]  神都不會睜開眼睛的
[00:15:25.500 --> 00:15:27.500]  神都會保護我們
[00:15:27.500 --> 00:15:28.500]  當然不是
[00:15:28.500 --> 00:15:31.500]  有些人很可能騎驕途
[00:15:31.500 --> 00:15:33.500]  都面對到一些的逼迫
[00:15:33.500 --> 00:15:34.500]  或者一些的苦難
[00:15:34.500 --> 00:15:36.500]  都會有死亡
[00:15:36.500 --> 00:15:39.500]  所以我們知道神有祂自己的計劃
[00:15:39.500 --> 00:15:41.500]  但是至少我們知道神是會保護我們的
[00:15:41.500 --> 00:15:42.500]  很簡單舉個例子
[00:15:42.500 --> 00:15:45.500]  以色列人當他們出埃及的時候
[00:15:45.500 --> 00:15:49.500]  後來埃及法老王再深硬
[00:15:49.500 --> 00:15:52.500]  就要派軍兵來追殺那些以色列人
[00:15:52.500 --> 00:15:54.500]  他們面對到紅海的時候
[00:15:54.500 --> 00:15:56.500]  前無去路後有追兵
[00:15:56.500 --> 00:15:57.500]  那怎麼辦呢
[00:15:57.500 --> 00:15:59.500]  但是神就為他們開路了
[00:15:59.500 --> 00:16:01.500]  紅海的水分開了
[00:16:01.500 --> 00:16:03.500]  他們行在乾地上
[00:16:03.500 --> 00:16:05.500]  結果他們能夠得著什麼呢
[00:16:05.500 --> 00:16:07.500]  那個的保護
[00:16:07.500 --> 00:16:09.500]  保羅當他坐牢
[00:16:09.500 --> 00:16:11.500]  後來要送去羅馬的時候
[00:16:11.500 --> 00:16:14.500]  誰知道就遇到什麼
[00:16:14.500 --> 00:16:16.500]  大風浪
[00:16:16.500 --> 00:16:18.500]  鐵達尼號這樣
[00:16:18.500 --> 00:16:19.500]  結果是怎麼樣呢
[00:16:19.500 --> 00:16:22.500]  就是他仍然有內心裡面
[00:16:22.500 --> 00:16:24.500]  那種的平安在當中
[00:16:24.500 --> 00:16:26.500]  如果大家有時間可以去看
[00:16:26.500 --> 00:16:28.500]  《仕途行傳》第27章
[00:16:28.500 --> 00:16:30.500]  就記載到保羅
[00:16:30.500 --> 00:16:31.500]  雖然是一個監犯
[00:16:31.500 --> 00:16:33.500]  是困在船上
[00:16:33.500 --> 00:16:35.500]  但是最後他的生命力
[00:16:35.500 --> 00:16:38.500]  是他去操控那幫人
[00:16:38.500 --> 00:16:40.500]  令到那幫人可以得到平安
[00:16:40.500 --> 00:16:42.500]  神重視我們
[00:16:42.500 --> 00:16:44.500]  所以他怎麼宣告呢
[00:16:44.500 --> 00:16:45.500]  我們一起來看
[00:16:45.500 --> 00:16:47.500]  《生命記》32章第10節
[00:16:47.500 --> 00:16:49.500]  32章第10節
[00:16:59.500 --> 00:17:01.500]  多麼寶貴
[00:17:01.500 --> 00:17:03.500]  今天神會愛我們
[00:17:03.500 --> 00:17:04.500]  保護我們
[00:17:04.500 --> 00:17:06.500]  祂那個的表現
[00:17:06.500 --> 00:17:09.500]  如同保護眼中的銅人
[00:17:09.500 --> 00:17:11.500]  你想很自然的
[00:17:11.500 --> 00:17:13.500]  如果有些人
[00:17:13.500 --> 00:17:15.500]  有些東西飛過來我們的眼睛
[00:17:15.500 --> 00:17:16.500]  插我們的眼睛的時候
[00:17:16.500 --> 00:17:18.500]  很自然你就會怎麼樣
[00:17:18.500 --> 00:17:20.500]  立刻閉上眼睛
[00:17:20.500 --> 00:17:22.500]  就要保護你的眼球
[00:17:22.500 --> 00:17:24.500]  神保護我們就如保護
[00:17:24.500 --> 00:17:26.500]  眼中的銅人一樣
[00:17:26.500 --> 00:17:28.500]  所以有很多很寶貴的事
[00:17:28.500 --> 00:17:30.500]  很簡單舉一個例子
[00:17:30.500 --> 00:17:32.500]  有一件事影響著我
[00:17:32.500 --> 00:17:35.500]  我一直都覺得神在呼召我
[00:17:35.500 --> 00:17:37.500]  去做傳道人
[00:17:37.500 --> 00:17:39.500]  但是我讀完中學之後
[00:17:39.500 --> 00:17:40.500]  我就開始出來工作
[00:17:40.500 --> 00:17:41.500]  爸爸介紹了我
[00:17:41.500 --> 00:17:43.500]  去一個世叔伯那裡
[00:17:43.500 --> 00:17:45.500]  就在摩星嶺來的
[00:17:45.500 --> 00:17:46.500]  不知道大家知道摩星嶺在哪裡
[00:17:46.500 --> 00:17:47.500]  西環尾
[00:17:47.500 --> 00:17:49.500]  在摩星嶺那裡
[00:17:49.500 --> 00:17:51.500]  就有一間鋼鐵廠
[00:17:51.500 --> 00:17:53.500]  就是做寫字枱
[00:17:53.500 --> 00:17:55.500]  做鋼櫃
[00:17:55.500 --> 00:17:56.500]  做帳戶
