
[00:00:00.000 --> 00:00:04.000]  好,弟兄姐妹,平安,我們一起禱告
[00:11:13.000 --> 00:11:16.000]  很多時候不是開心的
[00:11:16.000 --> 00:11:18.000]  譬如剛才我們讀的詩篇都是
[00:11:18.000 --> 00:11:21.000]  我要向高山舉目我的幫助從何而來
[00:11:21.000 --> 00:11:25.000]  我們剛才唱歌都很開心
[00:11:25.000 --> 00:11:27.000]  但是
[00:11:27.000 --> 00:11:29.000]  你看那些歌詞
[00:11:29.000 --> 00:11:34.000]  是很困難的
[00:11:34.000 --> 00:11:37.000]  譬如另外有一首常行之師
[00:11:37.000 --> 00:11:39.000]  我記得他就說
[00:11:39.000 --> 00:11:40.000]  在在天上的主啊
[00:11:40.000 --> 00:11:42.000]  我向你舉目
[00:11:42.000 --> 00:11:46.000]  僕人的眼睛怎樣仰望主人
[00:11:46.000 --> 00:11:49.000]  侍女怎樣仰望主母的手
[00:11:49.000 --> 00:11:51.000]  我也照樣仰望你的手
[00:11:51.000 --> 00:11:54.000]  直到你憐憫我們
[00:11:54.000 --> 00:11:58.000]  那首簡直是很慘的詩歌
[00:11:58.000 --> 00:12:00.000]  好像我被人欺負
[00:12:00.000 --> 00:12:03.000]  欺負到沒人理
[00:12:03.000 --> 00:12:06.000]  就是那些僕人侍女
[00:12:06.000 --> 00:12:09.000]  怎樣眼都不敢轉來
[00:12:09.000 --> 00:12:11.000]  那個主人和僕人
[00:12:11.000 --> 00:12:13.000]  那個主人的吩咐
[00:12:13.000 --> 00:12:15.000]  我都是這樣仰望你
[00:12:15.000 --> 00:12:17.000]  直到你憐憫我
[00:12:17.000 --> 00:12:19.000]  那你就發覺
[00:12:19.000 --> 00:12:23.000]  如果用剛才那個的意象來說
[00:12:23.000 --> 00:12:25.000]  一班人去敬拜常行的時候
[00:12:25.000 --> 00:12:27.000]  唱那些歌調
[00:12:27.000 --> 00:12:29.000]  好像很開心的氣氛
[00:12:29.000 --> 00:12:31.000]  但是那些內容
[00:12:31.000 --> 00:12:33.000]  卻是很悲慘的
[00:12:33.000 --> 00:12:35.000]  那時候就有
[00:12:35.000 --> 00:12:37.000]  讓我思想到
[00:12:37.000 --> 00:12:40.000]  是有一點是非常之重要的
[00:12:40.000 --> 00:12:44.000]  就是當你開心的時候
[00:12:44.000 --> 00:12:48.000]  你學習唱一些悲慘的歌
[00:12:48.000 --> 00:12:50.000]  以致當你悲慘的時候
[00:12:50.000 --> 00:12:53.000]  你學習懂得怎麼開心
[00:12:53.000 --> 00:12:55.000]  去回應
[00:12:55.000 --> 00:12:58.000]  當你有一點人生經歷的時候
[00:12:58.000 --> 00:13:00.000]  你就會明白為什麼
[00:13:00.000 --> 00:13:01.000]  當你開心的時候
[00:13:01.000 --> 00:13:03.000]  學習唱一些悲慘的歌
[00:13:03.000 --> 00:13:05.000]  以致當你悲慘的時候
[00:13:05.000 --> 00:13:10.000]  你可以用開心的心情去回應
[00:13:10.000 --> 00:13:11.000]  我覺得順行之師
[00:13:11.000 --> 00:13:14.000]  有時候都可能是這樣
[00:13:14.000 --> 00:13:19.000]  就是少年不知愁之味
[00:13:19.000 --> 00:13:25.000]  那時候就為了生辭強說愁
[00:13:25.000 --> 00:13:28.000]  如今常盡愁之味
[00:13:28.000 --> 00:13:30.000]  卻道天良好過秋
[00:13:30.000 --> 00:13:36.000]  當你遇到悲慘的日子
[00:13:36.000 --> 00:13:38.000]  真正來臨的時候
[00:13:38.000 --> 00:13:43.000]  你怎樣去笑著迎接它呢
[00:13:43.000 --> 00:13:47.000]  是有時候要平時做一些準備
[00:13:47.000 --> 00:13:48.000]  而這些尚行之師
[00:13:48.000 --> 00:13:50.000]  我覺得某個程度上
[00:13:50.000 --> 00:13:52.000]  就是這樣去預備
[00:13:52.000 --> 00:13:54.000]  特別他們一起唱
[00:13:54.000 --> 00:13:55.000]  很開心的日子
[00:13:55.000 --> 00:13:57.000]  一起唱這些歌的時候
[00:13:57.000 --> 00:14:03.000]  就是預備好似寒冬浩雪來臨的時候
[00:14:03.000 --> 00:14:06.000]  人生的寒冬浩雪是怎樣
[00:14:06.000 --> 00:14:09.000]  好像詩歌裡又唱什麼
[00:14:09.000 --> 00:14:10.000]  有珠在我船中
[00:14:10.000 --> 00:14:12.000]  我能笑於暴風
[00:14:12.000 --> 00:14:15.000]  這樣去度過
[00:14:15.000 --> 00:14:19.000]  這首都是其中一首這樣的詩篇
[00:14:19.000 --> 00:14:22.000]  一開始的時候
[00:14:22.000 --> 00:14:25.000]  其實唱就唱得很開心
[00:14:25.000 --> 00:14:27.000]  但是你看看它的內容
[00:14:27.000 --> 00:14:29.000]  其實是很悲慘
[00:14:29.000 --> 00:14:30.000]  我要向山舉目
[00:14:30.000 --> 00:14:32.000]  我的幫助從何而來呢
[00:14:32.000 --> 00:14:35.000]  這是一個求助無門的
[00:14:35.000 --> 00:14:36.000]  一個絕望者
[00:14:36.000 --> 00:14:39.000]  一個無助者的呼聲
[00:14:39.000 --> 00:14:41.000]  是吧
[00:14:41.000 --> 00:14:44.000]  誰可以幫到我呢
[00:14:44.000 --> 00:14:47.000]  好像身邊都沒有人幫到我
[00:14:47.000 --> 00:14:50.000]  我要舉目望山
[00:14:50.000 --> 00:14:51.000]  我都不知道我的幫助
[00:14:51.000 --> 00:14:53.000]  從何而來
[00:14:53.000 --> 00:14:56.000]  這是一個無助者的呼聲
[00:14:56.000 --> 00:14:57.000]  有時候
[00:14:57.000 --> 00:15:01.000]  去到人生的寒冬的時候
[00:15:01.000 --> 00:15:02.000]  真是叫天不應
[00:15:02.000 --> 00:15:05.000]  叫地不聞
[00:15:05.000 --> 00:15:07.000]  就是
[00:15:07.000 --> 00:15:11.000]  好像夜晚的時候
[00:15:11.000 --> 00:15:13.000]  我們都是住在城市
[00:15:13.000 --> 00:15:14.000]  不是住在鄉郊
[00:15:14.000 --> 00:15:15.000]  但是你想像到的情況
[00:15:15.000 --> 00:15:18.000]  有時候好像夜晚的時候
[00:15:18.000 --> 00:15:24.000]  有些狗或者狼在咆哮的聲音
[00:15:24.000 --> 00:15:27.000]  好像很哀鳴的聲音
[00:15:27.000 --> 00:15:30.000]  就是一種回聲
[00:15:30.000 --> 00:15:32.000]  在你的人生就好像
[00:15:32.000 --> 00:15:37.000]  我就是這樣在黑暗當中求助無門
[00:15:37.000 --> 00:15:39.000]  英文有句說話
[00:15:39.000 --> 00:15:41.000]  Cry me to the bed
[00:15:41.000 --> 00:15:44.000]  就是我好像流眼淚流到
[00:15:44.000 --> 00:15:48.000]  哭著睡著了然後就醒來
[00:15:48.000 --> 00:15:52.000]  這個人可能其實都是這樣
[00:15:52.000 --> 00:15:56.000]  就是他在一個很困難的日子
[00:15:56.000 --> 00:15:58.000]  在一個很悲慘的日子
[00:15:58.000 --> 00:16:01.000]  頭作夢的日子
[00:16:01.000 --> 00:16:03.000]  在開心的時候
[00:16:03.000 --> 00:16:06.000]  可能覺得都不需要有什麼幫助
[00:16:06.000 --> 00:16:09.000]  或者有些很小的事情的時候
[00:16:09.000 --> 00:16:13.000]  好像覺得那些幫助都可以從人而來
[00:16:13.000 --> 00:16:16.000]  從錢而來諸如此類的幫助
[00:16:16.000 --> 00:16:18.000]  但是當你遇到重大的事情的時候
[00:16:18.000 --> 00:16:19.000]  你就會發覺
[00:16:19.000 --> 00:16:23.000]  好像那些完全都不等使用
[00:16:23.000 --> 00:16:25.000]  不通用
[00:16:25.000 --> 00:16:27.000]  錢解決不了
[00:16:27.000 --> 00:16:30.000]  人也幫不了
[00:16:30.000 --> 00:16:32.000]  不知道你有沒有遇過這樣的情境
[00:16:32.000 --> 00:16:35.000]  可能你沒有遇過那個感謝神
[00:16:35.000 --> 00:16:37.000]  但是可能沒有遇到的時候
[00:16:37.000 --> 00:16:39.000]  都是唱你的詩歌的時候
[00:16:39.000 --> 00:16:43.000]  好像就預備你在歡樂的日子
[00:16:43.000 --> 00:16:45.000]  唱一些悲慘的歌
[00:16:45.000 --> 00:16:49.000]  在悲慘的日子歡樂地面對
[00:16:49.000 --> 00:16:56.000]  接著他就感受到他自己的渺小
[00:16:56.000 --> 00:16:57.000]  感受到自己的渺小
[00:16:57.000 --> 00:16:59.000]  他說我的幫助從何而來
[00:16:59.000 --> 00:17:01.000]  我要向高山舉目
[00:17:01.000 --> 00:17:03.000]  特別當人面對著高山
[00:17:03.000 --> 00:17:05.000]  面對著大自然的時候
[00:17:05.000 --> 00:17:06.000]  才感受到自己的渺小
[00:17:06.000 --> 00:17:08.000]  平時你覺得自己很厲害
[00:17:08.000 --> 00:17:10.000]  什麼都做得到
[00:17:10.000 --> 00:17:11.000]  尤其是年輕人
[00:17:11.000 --> 00:17:13.000]  年輕人覺得越做得到
[00:17:13.000 --> 00:17:16.000]  就不怕死
[00:17:16.000 --> 00:17:19.000]  但是當你越年紀越大
[00:17:19.000 --> 00:17:22.000]  特別在大自然浩瀚的時候
[00:17:22.000 --> 00:17:24.000]  你會發覺原來很渺小
[00:17:24.000 --> 00:17:26.000]  所以他向著高山舉目的時候
[00:17:26.000 --> 00:17:28.000]  更加體會到自己的渺小
[00:17:28.000 --> 00:17:29.000]  面對著困難
[00:17:29.000 --> 00:17:30.000]  排山倒海
[00:17:30.000 --> 00:17:31.000]  或者頭不過去的時候
[00:17:31.000 --> 00:17:34.000]  感受到自己的渺小
[00:17:34.000 --> 00:17:35.000]  想找到幫助
[00:17:35.000 --> 00:17:36.000]  那些幫助都發覺
[00:17:36.000 --> 00:17:37.000]  那些幫助你的人
[00:17:37.000 --> 00:17:39.000]  都是一樣的渺小
[00:17:39.000 --> 00:17:41.000]  有時候有病就看醫生
[00:17:41.000 --> 00:17:42.000]  你會發覺
[00:17:42.000 --> 00:17:43.000]  醫生都是好
[00:17:43.000 --> 00:17:44.000]  有時候有些病
[00:17:44.000 --> 00:17:46.000]  醫生都是很渺小
[00:17:46.000 --> 00:17:47.000]  不說大病
[00:17:47.000 --> 00:17:48.000]  就算小病
[00:17:48.000 --> 00:17:50.000]  有時候只是很簡單
[00:17:50.000 --> 00:17:51.000]  只是咳嗽而已
[00:17:51.000 --> 00:17:53.000]  看都搞不定
[00:17:53.000 --> 00:17:54.000]  咳嗽都不好
[00:17:54.000 --> 00:17:55.000]  都不知道怎樣搞
[00:17:55.000 --> 00:17:56.000]  又看中醫
[00:17:56.000 --> 00:17:57.000]  又看西醫
[00:17:57.000 --> 00:17:58.000]  又說寒咳
[00:17:58.000 --> 00:17:59.000]  又說熱咳
[00:17:59.000 --> 00:18:00.000]  總不知就是咳嗽
[00:18:00.000 --> 00:18:05.000]  所以你會發覺很渺小
[00:18:05.000 --> 00:18:08.000]  然後他說
[00:18:08.000 --> 00:18:11.000]  但他發覺一件事
[00:18:11.000 --> 00:18:16.000]  我的幫助從做天地的耶和亞而來
[00:18:16.000 --> 00:18:22.000]  私人在感受到無助渺小當中的時候
[00:18:22.000 --> 00:18:25.000]  他有一種的體會
[00:18:25.000 --> 00:18:26.000]  他體會到
[00:18:26.000 --> 00:18:28.000]  他都是有幫助
[00:18:28.000 --> 00:18:29.000]  但這些幫助
[00:18:29.000 --> 00:18:32.000]  不是從人世間而來
[00:18:32.000 --> 00:18:35.000]  世間的幫助是很渺小的
[00:18:35.000 --> 00:18:38.000]  小事就解決得到
[00:18:38.000 --> 00:18:42.000]  大事就搞不定
[00:18:42.000 --> 00:18:44.000]  好像有時候的感覺
[00:18:44.000 --> 00:18:47.000]  我覺得像吃喉糖
[00:18:47.000 --> 00:18:50.000]  小事喉糖就搞不定
[00:18:50.000 --> 00:18:52.000]  一有真正喉嚨很不妥的時候
[00:18:52.000 --> 00:18:56.000]  吃喉糖根本是沒用的
[00:18:56.000 --> 00:18:58.000]  但他明白到
[00:18:58.000 --> 00:19:00.000]  真正的幫助
[00:19:00.000 --> 00:19:02.000]  只有從神而來
[00:19:02.000 --> 00:19:04.000]  真正的幫助
[00:19:04.000 --> 00:19:06.000]  只有從神而來
[00:19:06.000 --> 00:19:12.000]  我的幫助從做天地的耶和亞而來
[00:19:12.000 --> 00:19:16.000]  誰可以幫到我們呢
[00:19:16.000 --> 00:19:19.000]  他用一個很特別的形容
[00:19:19.000 --> 00:19:23.000]  他說從做天地的耶和亞
[00:19:23.000 --> 00:19:26.000]  從做天地的耶和亞
[00:19:26.000 --> 00:19:28.000]  聖經第一句的說話
[00:19:28.000 --> 00:19:33.000]  就是起初神創造天地
[00:19:33.000 --> 00:19:36.000]  起初神創造天地
[00:19:36.000 --> 00:19:38.000]  神就是這位
[00:19:38.000 --> 00:19:40.000]  從起初自有永有
[00:19:40.000 --> 00:19:44.000]  就是創造著天和地那位
[00:19:44.000 --> 00:19:47.000]  而你要找幫助
